	f14ppB	w9pp	w31pp	w20pp	f19pp	w15pp	w17pp	f7pp	w24pp	f24pp	f23ppA	w23pp	w3pp	w6pp	f17ppA	f22ppA	w22pp	f12ppB	w26pp	w13pp	f9pp	f16ppA	f31pp	F32H1	S6Hp	S18H1	S19H1	S2Hp	S29H1	S23Hp	S28Hp	F16H1	S20H1	S16H2	S13Hp	S21H1	S1Hp	F22HpB	S9H1	S22Hp	S14Hp	S4Hp	S25Hp	F23HpA	F3H1	S3Hp	S31Hp	S11Hp	F8H1	s24H1	S8Hp	530444	530315	F14H1A	F14H1B	F6H1	F7H1	S15Hp	S26Hp	S10H1	S17H1	F29H1	w32pp	w7pp	w4pp	f18pp	w14pp	w16pp	w19pp	f11pp	f6ppA	w28pp	f22ppB	f23ppB	w10pp	w27pp	f16ppB	f13pp	f8pp	w11pp	f30pp	f1pp	f28pp	S12Hp	f3pp	f12ppA	w2pp	w1pp	f29pp	w21pp	f21pp	f20ppB	w25pp	f20ppA	w29pp	w12pp	f2pp	f15pp	w8pp	f32pp	f4pp	f17ppB	w18pp	f26pp	f10pp	f14ppA	f6ppB	f25pp
F14H1B	0.38857240917728836	0.3887167085460878	0.38910681696606186	0.3898549274805173	0.3899948026840523	0.388315617502244	0.388314617501744	0.3895282982301659	0.386671539589966	0.3857889303146595	0.38635247795597355	0.3879735987405612	0.394188333793128	0.3941365097261531	0.39748880656162	0.39148168460776744	0.39016874559421544	0.38351536038716777	0.3834963672215868	0.3752143710262714	0.37606560244175685	0.37285015399577914	0.37115799738913297	0.46992990088730946	0.4655535200295211	0.45830198641283004	0.4476426197773149	0.45540351762500314	0.42734516031947445	0.3073736383837798	0.3263956500952712	0.3165117088766292	0.3641410472506982	0.4305885942347241	0.3356167748809336	0.36368123976253586	0.4297194044965624	0.43899508137766763	0.371055059350307	0.23574791440207887	0.1658208019602262	0.14385920736880942	0.1867448387979051	0.12849955924616555	0.12151903535703848	0.12189676220075088	0.08458465270086639	0.09288543158493641	0.15700514163936583	0.18235388373334582	0.07180335875068823	0.10836673191423149	0.11298356791204708	0.06840950704196233	0.0	0.10764360548091723	0.17235305908630974	0.24907114568612843	0.17689783012667082	0.4326866499805757	0.48512554836772515	0.4932166109733761	0.390852468304163	0.3910949963811072	0.37756317039701465	0.37756317039701465	0.37757154752884625	0.37896620054484215	0.38034621699556376	0.3821104630612782	0.38751915618052435	0.3812707196015051	0.38996254870248026	0.3825943269439884	0.38136912365792697	0.38199281784914113	0.38225248541768886	0.380600886530496	0.3789345007295637	0.3789345007295637	0.3796745263168923	0.3840840968411523	0.38828438988165864	0.4154193125198763	0.4216230555966495	0.39256829686368155	0.3944818951154706	0.3911172113399917	0.4022803411683369	0.3927946012906808	0.3889495548391223	0.3955598781127214	0.38809930670500625	0.38366190827187857	0.38068529865339346	0.38244374398857117	0.38274276854124845	0.38326768601906885	0.384059043209486	0.3827771705249591	0.3827771705249591	0.3822170302940284	0.3822160302935284	0.384167978454528	0.38374427159512475	0.38351536038716777	0.3836705995146371	0.38744274740243
F6H1	0.35933716531959853	0.359481464688398	0.35987157310837203	0.3606196836228275	0.36075955882636246	0.3590803736445542	0.3590793736440542	0.36029305437247605	0.35743629573227614	0.35655368645696967	0.3571172340982837	0.35873835488287137	0.3649530899354382	0.3649012658684633	0.36825356270393017	0.3622464407500776	0.3609335017365256	0.35428011652947794	0.354261123363897	0.3459791271685816	0.346830358584067	0.3436149101380893	0.34192275353144314	0.44069465702961963	0.4363182761718313	0.4290667425551402	0.41840737591962507	0.4261682737673133	0.3981099164617846	0.27813839452608996	0.2971604062375814	0.2872764650189394	0.33490580339300835	0.4013533503770343	0.3063815310232438	0.334445995904846	0.40048416063887254	0.4097598375199778	0.3418198154926172	0.20651267054438904	0.13658555810253636	0.11462396351111957	0.15750959494021527	0.09926431538847572	0.09228379149934865	0.09266151834306105	0.06445567142788738	0.0727564503119574	0.13687616036638683	0.16222490246036683	0.06239001717494222	0.09895339033848549	0.10357022633630106	0.07792881464344384	0.10764360548091723	0.0	0.1431178152286199	0.2198359018284386	0.147662586268981	0.4034514061228859	0.4558903045100353	0.46398136711568627	0.36161722444647315	0.36185975252341734	0.3483279265393248	0.3483279265393248	0.3483363036711564	0.3497309566871523	0.3511109731378739	0.3528752192035884	0.3582839123228345	0.3520354757438153	0.36072730484479043	0.3533590830862986	0.35213387980023714	0.3527575739914513	0.35301724155999903	0.3513656426728062	0.34969925687187386	0.34969925687187386	0.3504392824592025	0.35484885298346247	0.3590491460239688	0.38618406866218646	0.39238781173895965	0.3633330530059917	0.3652466512577808	0.3618819674823019	0.37304509731064706	0.36355935743299095	0.3597143109814325	0.3663246342550316	0.3588640628473164	0.35442666441418874	0.3514500547957036	0.35320850013088134	0.3535075246835586	0.354032442161379	0.35482379935179614	0.35354192666726925	0.35354192666726925	0.3529817864363386	0.3529807864358386	0.35493273459683816	0.3545090277374349	0.35428011652947794	0.3544353556569473	0.3582075035447402
F7H1	0.2928382117413861	0.29298251111018553	0.2933726195301596	0.29412073004461503	0.29426060524815	0.29258142006634175	0.29258042006584173	0.2937941007942636	0.2909373421540637	0.2900547328787572	0.29061828052007127	0.2922394013046589	0.29845413635722573	0.2984023122902508	0.3017546091257177	0.29574748717186516	0.29443454815831316	0.2877811629512655	0.28776216978568453	0.27948017359036914	0.2803314050058546	0.27711595655987686	0.2754237999532307	0.3741957034514072	0.3698193225936188	0.36256778897692776	0.3519084223414126	0.35966932018910086	0.33161096288357217	0.2116394409478775	0.23066145265936894	0.22077751144072694	0.2684068498147959	0.33485439679882184	0.23988257744503133	0.2679470423266336	0.3339852070606601	0.34326088394176535	0.27532086191440475	0.14001371696617657	0.1128338616842787	0.10945870447424486	0.15234433590334054	0.09409905635160098	0.14524147407652244	0.14561920092023484	0.12916512503327993	0.13746590391734995	0.20158561397177935	0.22693435606575935	0.12709947078033476	0.163662843943878	0.1682796799416936	0.14263826824883635	0.17235305908630974	0.1431178152286199	0.0	0.1317201090421763	0.08116363269076853	0.33695245254467343	0.38939135093182287	0.3974824135374738	0.2951182708682607	0.2953607989452049	0.28182897296111237	0.28182897296111237	0.281837350092944	0.28323200310893987	0.2846120195596615	0.28637626562537594	0.29178495874462207	0.2855365221656028	0.294228351266578	0.28686012950808615	0.2856349262220247	0.28625862041323885	0.2865182879817866	0.28486668909459373	0.2832003032936614	0.2832003032936614	0.28394032888099	0.28834989940525	0.29255019244575636	0.319685115083974	0.3258888581607472	0.2968340994277793	0.2987476976795683	0.29538301390408944	0.3065461437324346	0.2970604038547785	0.29321535740322	0.29982568067681914	0.292365109269104	0.2879277108359763	0.2849511012174912	0.2867095465526689	0.28700857110534617	0.2875334885831666	0.2883248457735837	0.2870429730890568	0.2870429730890568	0.28648283285812615	0.28648183285762613	0.2884337810186257	0.2880100741592225	0.2877811629512655	0.28793640207873483	0.29170854996652773
S15Hp	0.36955629834120474	0.3697005977100042	0.37009070612997824	0.3708388166444337	0.37097869184796867	0.3692995066661604	0.3692985066656604	0.37051218739408226	0.36765542875388235	0.3667728194785759	0.36733636711988993	0.3689574879044776	0.37517222295704433	0.3751203988900695	0.3784726957255364	0.3724655737716838	0.3711526347581318	0.36449924955108415	0.3644802563855032	0.3561982601901878	0.35704949160567323	0.3538340431596955	0.35214188655304934	0.4509137900512259	0.44653740919343743	0.4392858755767465	0.4286265089412312	0.4363874067889195	0.4083290494833908	0.28835752754769617	0.3073795392591876	0.2974955980405456	0.34512493641461456	0.4115724833986405	0.31660066404485	0.34466512892645224	0.41070329366047875	0.419978970541584	0.3520389485142234	0.21673180356599525	0.18955194828409738	0.18617679107406354	0.22906242250315922	0.17081714295141967	0.22195956067634112	0.22233728752005352	0.2058832116330986	0.21418399051716863	0.27830370057159803	0.303652442665578	0.20381755738015345	0.2403809305436967	0.24499776654151229	0.21935635484865504	0.24907114568612843	0.2198359018284386	0.1317201090421763	0.0	0.1578817192905872	0.41367053914449203	0.4661094375316416	0.4742005001372925	0.37183635746807936	0.37207888554502355	0.358547059560931	0.358547059560931	0.35855543669276263	0.3599500897087585	0.36133010615948014	0.3630943522251946	0.3685030453444407	0.3622546087654215	0.37094643786639664	0.3635782161079048	0.36235301282184335	0.3629767070130575	0.36323637458160524	0.3615847756944124	0.3599183898934801	0.3599183898934801	0.3606584154808087	0.3650679860050687	0.369268279045575	0.39640320168379267	0.40260694476056585	0.37355218602759793	0.375465784279387	0.3721011005039081	0.38326423033225326	0.37377849045459716	0.3699334440030387	0.3765437672766378	0.36908319586892263	0.36464579743579495	0.36166918781730983	0.36342763315248755	0.3637266577051648	0.36425157518298523	0.36504293237340235	0.36376105968887545	0.36376105968887545	0.3632009194579448	0.3631999194574448	0.36515186761844437	0.36472816075904113	0.36449924955108415	0.3646544886785535	0.3684266365663464
S26Hp	0.22964888186867516	0.22979318123747455	0.23018328965744864	0.23093140017190408	0.23107127537543906	0.22939209019363083	0.22939109019313078	0.23060477092155263	0.22774801228135277	0.22686540300604624	0.2274289506473603	0.22905007143194794	0.23526480648451473	0.23521298241753985	0.23856527925300677	0.23255815729915416	0.2312452182856022	0.22459183307855454	0.22457283991297358	0.21629084371765822	0.21714207513314365	0.21392662668716592	0.21223447008051968	0.3110063735786962	0.30662999272090774	0.2993784591042168	0.28871909246870153	0.29647999031638983	0.2684216330108612	0.1484501110751665	0.16747212278665793	0.1575881815680159	0.2052175199420849	0.2716650669261108	0.1766932475723203	0.20475771245392255	0.27079587718794906	0.2800715540690543	0.21213153204169372	0.07682438709346558	0.11737863272463982	0.11400347551460595	0.15688910694370162	0.09864382739196209	0.14978624511688352	0.15016397196059592	0.133709896073641	0.14201067495771103	0.20613038501214043	0.23147912710612042	0.13164424182069584	0.16820761498423908	0.17282445098205468	0.14718303928919743	0.17689783012667082	0.147662586268981	0.08116363269076853	0.1578817192905872	0.0	0.27376312267196246	0.3262020210591119	0.33429308366476285	0.2319289409955497	0.23217146907249392	0.2186396430884014	0.2186396430884014	0.21864802022023305	0.22004267323622886	0.22142268968695053	0.22318693575266496	0.2285956288719111	0.22234719229289188	0.231039021393867	0.2236707996353752	0.2224455963493137	0.22306929054052788	0.22332895810907558	0.22167735922188278	0.22001097342095044	0.22001097342095044	0.22075099900827902	0.22516056953253905	0.22936086257304536	0.25649578521126304	0.2626995282880362	0.2336447695550683	0.23555836780685735	0.23219368403137844	0.24335681385972366	0.23387107398206755	0.23002602753050905	0.23663635080410814	0.22917577939639297	0.22473838096326534	0.2217617713447802	0.22352021667995794	0.2238192412326352	0.22434415871045565	0.22513551590087275	0.22385364321634585	0.22385364321634585	0.22329350298541517	0.22329250298491515	0.22524445114591474	0.22482074428651153	0.22459183307855457	0.22474707220602386	0.2285192200938168
S10H1	0.07686191513430307	0.07700621450310247	0.07739632292307654	0.078144433437532	0.07828430864106697	0.07660512345925873	0.0766041234587587	0.07781780418718053	0.07496104554698067	0.07407843627167415	0.07464198391298818	0.07626310469757583	0.08247783975014263	0.08242601568316776	0.08577831251863467	0.07977119056478206	0.07845825155123011	0.07180486634418246	0.07178587317860147	0.06350387698328608	0.06435510839877151	0.06113965995279381	0.06500388971018084	0.17873420484150554	0.17435782398371713	0.16710629036702612	0.16441201936546967	0.17217291721315797	0.16970631458914612	0.13643242626050564	0.21192854569516337	0.2575930591803274	0.3052223975543963	0.37166994453842217	0.2766981251846317	0.30476259006623396	0.3708007548002604	0.38007643168136573	0.35533925856182236	0.27063995623982967	0.37316745257854467	0.36979229536851077	0.4126779267976065	0.354432647245867	0.4055750649707883	0.4059527918145007	0.3894987159275458	0.3977994948116159	0.4619192048660453	0.4872679469600253	0.3874330616746007	0.423996434838144	0.42861327083595957	0.4029718591431023	0.4326866499805757	0.4034514061228859	0.33695245254467343	0.41367053914449203	0.27376312267196246	0.0	0.14048439377997046	0.14857545638562142	0.057139619693014954	0.06703972336814978	0.06585267635402926	0.06585267635402926	0.06586105348586092	0.06725570650185675	0.06863572295257842	0.07039996901829285	0.07580866213753898	0.06956022555851976	0.07825205465949489	0.07088383290100309	0.06965862961494158	0.07028232380615576	0.07054199137470346	0.06889039248751067	0.06722400668657831	0.06722400668657831	0.0679640322739069	0.07237360279816694	0.07657389583867326	0.10370881847689091	0.10991256155366408	0.0808578028206962	0.08277140107248523	0.07940671729700632	0.09056984712535154	0.08108410724769544	0.07723906079613693	0.08384938406973604	0.07638881266202086	0.07195141422889322	0.06897480461040811	0.07073324994558583	0.07103227449826308	0.07155719197608354	0.07234854916650062	0.07106667648197372	0.07106667648197372	0.07050653625104306	0.07050553625054304	0.07245748441154264	0.07203377755213942	0.07180486634418246	0.07196010547165177	0.07573225335944472
S17H1	0.12930081352145253	0.12944511289025196	0.129835221310226	0.13058333182468146	0.13072320702821644	0.1290440218464082	0.12904302184590816	0.13025670257433	0.12739994393413015	0.12651733465882362	0.12708088230013767	0.1287020030847253	0.1349167381372921	0.13486491407031723	0.13821721090578415	0.13221008895193154	0.1308971499383796	0.12424376473133193	0.12422477156575094	0.11594277537043556	0.11679400678592099	0.11357855833994329	0.11744278809733033	0.23117310322865503	0.22679672237086662	0.2195451887541756	0.21685091775261917	0.22461181560030746	0.2221452129762956	0.18887132464765513	0.26436744408231283	0.3100319575674768	0.35766129594154583	0.4241088429255717	0.3291370235717812	0.35720148845338345	0.42323965318740997	0.43251533006851517	0.4077781569489719	0.32307885462697916	0.4256063509656941	0.4222311937556603	0.46511682518475594	0.4068715456330164	0.45801396335793787	0.45839169020165027	0.44193761431469536	0.45023839319876535	0.5143581032531949	0.5397068453471748	0.4398719600617502	0.4764353332252934	0.481052169223109	0.45541075753025173	0.48512554836772515	0.4558903045100353	0.38939135093182287	0.4661094375316416	0.3262020210591119	0.14048439377997046	0.0	0.17680015966814072	0.10957851808016444	0.11947862175529927	0.11829157474117874	0.11829157474117874	0.1182999518730104	0.11969460488900623	0.12107462133972789	0.12283886740544232	0.12824756052468844	0.12199912394566924	0.13069095304664438	0.12332273128815256	0.12209752800209106	0.12272122219330524	0.12298088976185294	0.12132929087466014	0.11966290507372779	0.11966290507372779	0.12040293066105638	0.12481250118531642	0.12901279422582274	0.1561477168640404	0.16235145994081357	0.13329670120784567	0.13521029945963473	0.13184561568415581	0.143008745512501	0.1335230056348449	0.1296779591832864	0.1362882824568855	0.12882771104917035	0.12439031261604269	0.12141370299755759	0.1231721483327353	0.12347117288541255	0.12399609036323302	0.1247874475536501	0.1235055748691232	0.1235055748691232	0.12294543463819253	0.12294443463769252	0.12489638279869211	0.1244726759392889	0.12424376473133193	0.12439900385880125	0.1281711517465942
F29H1	0.13739187612710346	0.13753617549590286	0.13792628391587694	0.1386743944303324	0.13881426963386737	0.13713508445205913	0.13713408445155909	0.13834776517998093	0.13549100653978108	0.13460839726447454	0.1351719449057886	0.13679306569037625	0.14300780074294303	0.14295597667596815	0.14630827351143508	0.14030115155758247	0.13898821254403051	0.13233482733698285	0.13231583417140189	0.1240338379760865	0.12488506939157193	0.12166962094559423	0.12553385070298126	0.239264165834306	0.23488778497651758	0.22763625135982657	0.22494198035827012	0.23270287820595842	0.23023627558194654	0.19696238725330606	0.2724585066879638	0.31812302017312777	0.36575235854719673	0.4321999055312226	0.33722808617743216	0.3652925510590344	0.43133071579306087	0.4406063926741661	0.4158692195546228	0.3311699172326301	0.43369741357134506	0.4303222563613112	0.4732078877904069	0.4149626082386674	0.46610502596358877	0.46648275280730117	0.45002867692034626	0.4583294558044163	0.5224491658588458	0.5477979079528258	0.4479630226674011	0.48452639583094437	0.48914323182875996	0.4635018201359027	0.4932166109733761	0.46398136711568627	0.3974824135374738	0.4742005001372925	0.33429308366476285	0.14857545638562142	0.17680015966814072	0.0	0.11766958068581539	0.12756968436095023	0.1263826373468297	0.1263826373468297	0.12639101447866133	0.12778566749465717	0.12916568394537883	0.13092993001109327	0.1363386231303394	0.13009018655132018	0.1387820156522953	0.1314137938938035	0.13018859060774202	0.13081228479895618	0.13107195236750388	0.12942035348031108	0.12775396767937874	0.12775396767937874	0.12849399326670732	0.13290356379096735	0.13710385683147366	0.16423877946969134	0.1704425225464645	0.1413877638134966	0.14330136206528565	0.13993667828980674	0.15109980811815196	0.14161406824049586	0.13776902178893735	0.14437934506253644	0.13691877365482127	0.13248137522169365	0.1295047656032085	0.13126321093838625	0.1315622354910635	0.13208715296888396	0.13287851015930105	0.13159663747477415	0.13159663747477415	0.13103649724384347	0.13103549724334346	0.13298744540434304	0.13256373854493983	0.13233482733698287	0.13249006646445216	0.13626221435224511
w32pp	0.03502773345789033	0.03517203282668972	0.03556214124666379	0.03631025176111925	0.036450126964654224	0.034770941782845975	0.03476994178234595	0.03598362251076778	0.03312686387056792	0.032244254595261417	0.032807802236575444	0.034428923021163085	0.04064365807372988	0.04059183400675501	0.04394413084222193	0.037937008888369324	0.03662406987481736	0.029970684667769715	0.029951691502188734	0.021669695306873352	0.022520926722358784	0.01930547827638108	0.02316970803376811	0.1369000231650928	0.1325236423073044	0.1252721086906134	0.12257783768905697	0.13033873553674524	0.1278721329127334	0.09459824458409291	0.17009436401875064	0.21575887750391462	0.2633882158779836	0.3298357628620095	0.234863943508219	0.26292840838982123	0.32896657312384775	0.338242250004953	0.3135050768854097	0.22880577456341694	0.33133327090213194	0.3279581136920981	0.3708437451211938	0.31259846556945425	0.36374088329437565	0.36411861013808805	0.34766453425113314	0.3559653131352032	0.42008502318963264	0.4454337652836126	0.345598879998188	0.38216225316173125	0.38677908915954684	0.36113767746668957	0.390852468304163	0.36161722444647315	0.2951182708682607	0.37183635746807936	0.2319289409955497	0.057139619693014954	0.10957851808016444	0.11766958068581539	0.0	0.02520554169173706	0.024018494677616537	0.024018494677616537	0.024026871809448194	0.025421524825444016	0.026801541276165675	0.02856578734188011	0.033974480461126236	0.027726043882107025	0.03641787298308216	0.029049651224590342	0.02782444793852885	0.028448142129743028	0.028707809698290728	0.027056210811097926	0.02538982501016558	0.02538982501016558	0.026129850597494172	0.030539421121754208	0.03473971416226052	0.06187463680047818	0.06807837987725135	0.03902362114428346	0.040937219396072505	0.037572535620593595	0.04873566544893881	0.03924992557128269	0.0354048791197242	0.0420152023933233	0.034554630985608126	0.030117232552480486	0.027140622933995374	0.02889906826917309	0.02919809282185034	0.029723010299670803	0.030514367490087884	0.029232494805560987	0.029232494805560987	0.02867235457463033	0.028671354574130302	0.0306233027351299	0.03019959587572669	0.02997068466776972	0.03012592379523903	0.03389807168303198
w7pp	0.03527026153483455	0.03541456090363394	0.03580466932360801	0.03655277983806347	0.036692655041598445	0.035013469859790196	0.03501246985929017	0.036226150587712	0.03336939194751214	0.03248678267220564	0.033050330313519664	0.034671451098107306	0.0408861861506741	0.040834362083699234	0.04418665891916615	0.038179536965313544	0.03686659795176158	0.030213212744713936	0.030194219579132955	0.021912223383817573	0.022763454799303005	0.0195480063533253	0.02341223611071233	0.13714255124203703	0.13276617038424862	0.1255146367675576	0.1228203657660012	0.13058126361368946	0.1281146609896776	0.09484077266103713	0.17033689209569486	0.21600140558085884	0.2636307439549278	0.3300782909389537	0.2351064715851632	0.2631709364667655	0.32920910120079194	0.3384847780818972	0.3137476049623539	0.22904830264036116	0.33157579897907613	0.3282006417690423	0.371086273198138	0.31284099364639845	0.36398341137131984	0.36436113821503224	0.34790706232807733	0.3562078412121474	0.42032755126657684	0.4456762933605568	0.3458414080751322	0.38240478123867544	0.38702161723649103	0.36138020554363376	0.3910949963811072	0.36185975252341734	0.2953607989452049	0.37207888554502355	0.23217146907249392	0.06703972336814978	0.11947862175529927	0.12756968436095023	0.02520554169173706	0.0	0.024261022754560758	0.024261022754560758	0.024269399886392415	0.025664052902388237	0.027044069353109896	0.02880831541882433	0.034217008538070456	0.027968571959051246	0.03666040106002638	0.029292179301534563	0.02806697601547307	0.02869067020668725	0.02895033777523495	0.027298738888042146	0.025632353087109802	0.025632353087109802	0.026372378674438392	0.03078194919869843	0.03498224223920474	0.0621171648774224	0.06832090795419557	0.03926614922122768	0.041179747473016726	0.037815063697537815	0.04897819352588303	0.03949245364822691	0.035647407196668424	0.04225773047026752	0.034797159062552346	0.030359760629424706	0.027383151010939594	0.02914159634611731	0.02944062089879456	0.029965538376615024	0.030756895567032105	0.029475022882505208	0.029475022882505208	0.02891488265157455	0.028913882651074523	0.03086583081207412	0.03044212395267091	0.03021321274471394	0.03036845187218325	0.0341405997599762
w4pp	0.015163792890828292	0.01530809225962769	0.01569820067960176	0.016446311194057216	0.01658618639759219	0.014907001215783944	0.014906001215283914	0.016119681943705753	0.013262923303505892	0.012380314028199378	0.01294386166951341	0.01456498245410105	0.02077971750666785	0.02072789343969298	0.02408019027515989	0.018073068321307287	0.016760129307755327	0.010106744100707681	0.010087750935126696	0.0035130029636361504	0.004364234379121583	0.004715016402235514	0.00988041012661978	0.12361072525794448	0.11923434440015607	0.11198281078346506	0.10928853978190863	0.11704943762959691	0.11458283500558505	0.08130894667694458	0.15680506611160233	0.2024695795967663	0.2500989179708353	0.31654646495486116	0.22157464560107068	0.24963911048267293	0.3156772752166994	0.32495295209780467	0.30021577897826135	0.21551647665626864	0.3180439729949836	0.31466881578494976	0.35755444721404545	0.2993091676623059	0.3504515853872273	0.3508293122309397	0.3343752363439848	0.34267601522805485	0.4067957252824843	0.4321444673764643	0.33230958209103967	0.3688729552545829	0.3734897912523985	0.34784837955954123	0.37756317039701465	0.3483279265393248	0.28182897296111237	0.358547059560931	0.2186396430884014	0.06585267635402926	0.11829157474117874	0.1263826373468297	0.024018494677616537	0.024261022754560758	0.0	2.00000100005818e-06	0.0006662535533985628	0.0055575842583819755	0.006937600709103634	0.00870184677481807	0.014110539894064198	0.007862103315044982	0.01655393241602012	0.009185710657528302	0.007960507371466809	0.008584201562680988	0.008843869131228687	0.007192270244035884	0.005525884443103542	0.005525884443103542	0.00626591003043213	0.010675480554692168	0.01487577359519848	0.042010696233416134	0.04821443931018931	0.019159680577221422	0.021073278829010465	0.01770859505353155	0.028871724881876767	0.019385985004220653	0.015540938552662158	0.022151261826261256	0.014690690418546083	0.010253291985418444	0.007276682366933334	0.00903512770211105	0.009334152254788302	0.009859069732608762	0.010650426923025844	0.009368554238498947	0.009368554238498947	0.00880841400756829	0.00880741400706826	0.010759362168067861	0.010335655308664649	0.01010674410070768	0.010261983228176995	0.014034131115969944
f18pp	0.015163792890828292	0.01530809225962769	0.01569820067960176	0.016446311194057216	0.01658618639759219	0.014907001215783944	0.014906001215283914	0.016119681943705753	0.013262923303505892	0.012380314028199378	0.01294386166951341	0.01456498245410105	0.02077971750666785	0.02072789343969298	0.02408019027515989	0.018073068321307287	0.016760129307755327	0.010106744100707681	0.010087750935126696	0.0035130029636361504	0.004364234379121583	0.004715016402235514	0.00988041012661978	0.12361072525794448	0.11923434440015607	0.11198281078346506	0.10928853978190863	0.11704943762959691	0.11458283500558505	0.08130894667694458	0.15680506611160233	0.2024695795967663	0.2500989179708353	0.31654646495486116	0.22157464560107068	0.24963911048267293	0.3156772752166994	0.32495295209780467	0.30021577897826135	0.21551647665626864	0.3180439729949836	0.31466881578494976	0.35755444721404545	0.2993091676623059	0.3504515853872273	0.3508293122309397	0.3343752363439848	0.34267601522805485	0.4067957252824843	0.4321444673764643	0.33230958209103967	0.3688729552545829	0.3734897912523985	0.34784837955954123	0.37756317039701465	0.3483279265393248	0.28182897296111237	0.358547059560931	0.2186396430884014	0.06585267635402926	0.11829157474117874	0.1263826373468297	0.024018494677616537	0.024261022754560758	2.00000100005818e-06	0.0	0.0006662535533985628	0.0055575842583819755	0.006937600709103634	0.00870184677481807	0.014110539894064198	0.007862103315044982	0.01655393241602012	0.009185710657528302	0.007960507371466809	0.008584201562680988	0.008843869131228687	0.007192270244035884	0.005525884443103542	0.005525884443103542	0.00626591003043213	0.010675480554692168	0.01487577359519848	0.042010696233416134	0.04821443931018931	0.019159680577221422	0.021073278829010465	0.01770859505353155	0.028871724881876767	0.019385985004220653	0.015540938552662158	0.022151261826261256	0.014690690418546083	0.010253291985418444	0.007276682366933334	0.00903512770211105	0.009334152254788302	0.009859069732608762	0.010650426923025844	0.009368554238498947	0.009368554238498947	0.00880841400756829	0.00880741400706826	0.010759362168067861	0.010335655308664649	0.01010674410070768	0.010261983228176995	0.014034131115969944
w14pp	0.015172170022659946	0.015316469391459343	0.015706577811433413	0.01645468832588887	0.016594563529423845	0.014915378347615598	0.014914378347115568	0.016128059075537406	0.013271300435337545	0.012388691160031032	0.012952238801345063	0.014573359585932704	0.020788094638499503	0.020736270571524634	0.024088567406991543	0.01808144545313894	0.01676850643958698	0.010115121232539334	0.01009612806695835	0.0035213800954678053	0.004372611510953238	0.004723393534067168	0.009888787258451435	0.12361910238977614	0.11924272153198773	0.11199118791529672	0.10929691691374029	0.11705781476142857	0.11459121213741671	0.08131732380877624	0.156813443243434	0.20247795672859797	0.25010729510266694	0.31655484208669277	0.22158302273290234	0.2496474876145046	0.315685652348531	0.3249613292296363	0.30022415611009295	0.2155248537881003	0.3180523501268152	0.31467719291678137	0.35756282434587705	0.2993175447941375	0.3504599625190589	0.3508376893627713	0.3343836134758164	0.34268439235988646	0.4068041024143159	0.4321528445082959	0.3323179592228713	0.3688813323864145	0.3734981683842301	0.34785675669137284	0.37757154752884625	0.3483363036711564	0.281837350092944	0.35855543669276263	0.21864802022023305	0.06586105348586092	0.1182999518730104	0.12639101447866133	0.024026871809448194	0.024269399886392415	0.0006662535533985628	0.0006662535533985628	0.0	0.005565961390213631	0.006945977840935289	0.008710223906649724	0.014118917025895853	0.007870480446876637	0.016562309547851775	0.009194087789359958	0.007968884503298464	0.008592578694512642	0.008852246263060342	0.0072006473758675395	0.005534261574935197	0.005534261574935197	0.006274287162263786	0.010683857686523822	0.014884150727030135	0.042019073365247794	0.04822281644202096	0.019168057709053075	0.02108165596084212	0.01771697218536321	0.02888010201370842	0.01939436213605231	0.015549315684493813	0.022159638958092913	0.014699067550377738	0.0102616691172501	0.007285059498764989	0.009043504833942706	0.009342529386619957	0.009867446864440417	0.010658804054857501	0.009376931370330601	0.009376931370330601	0.008816791139399944	0.008815791138899914	0.010767739299899515	0.010344032440496302	0.010115121232539333	0.010270360360008649	0.014042508247801597
