	w4pp	f32pp	f13pp	w18pp	f26pp	w24pp	f18pp	f31pp	s16pp	w27pp	f7pp	f14ppA	f9pp	w26pp	s21pp	f28pp	F32H1	F8H1	s29pp	s8pp	S23Hp	w15pp	w14pp	w1pp	w16pp	f20ppA	w9pp	f25pp	w20pp	f19pp	f4pp	w3pp	f24pp	f16ppB	f6ppB	f21pp	f3pp	w7pp	f22ppB	f6ppA	f1pp	f12ppB	w10pp	w17pp	w19pp	f14ppB	w23pp	f30pp	w29pp	f15pp	s1pp	f20ppB	s11pp	w32pp	f17ppA	f17ppB	f16ppA	f8pp	f10pp	w21pp	w31pp	w13pp	f29pp	w22pp	f23ppB	530451	s3pp	S13Hp	S1Hp	f23ppA	f22ppA	w2pp	w8pp	F7H1	S6Hp	S15Hp	F14H1B	s25pp	S10H1	s2pp	S7Hp	s23pp	S18H1	s12pp	S30H1	F14H1A	S31Hp	S19H1	S2Hp	S12Hp	s24H1	f12ppA	f2pp	w28pp	w11pp	w25pp	f11pp	w6pp	w12pp
s1pp	0.06272098615684278	0.06272098615684278	0.060942824565051	0.060942824565051	0.06093982456355091	0.06093782456255085	0.060936824562050816	0.04645214559835997	0.06835875156100318	0.03457158056051722	0.03456958055951716	0.034567580558517094	0.034564580557017	0.034562580556016936	0.11649805817104351	0.04384953512843601	0.2078619222188943	0.2004916922029536	0.0787504385584291	0.09051741928020149	0.1576279862059513	0.05417287198870528	0.05417187198820526	0.034517155544010455	0.025896883016944074	0.025897883017444105	0.025898883017944133	0.02589988301844416	0.02590488302094431	0.025905883021444337	0.025906883021944365	0.025911883024444513	0.02591288302494454	0.02935715363507107	0.03138280303291027	0.02935915363607113	0.03153982181771443	0.03153982181771443	0.02935615363457104	0.029355153634071013	0.02591388302544457	0.025910883023944484	0.025909883023444453	0.025908883022944425	0.025907883022444397	0.02590388302044428	0.02590288301994425	0.02590188301944422	0.025900883018944193	0.025896883016944077	0.0	0.019186295273003747	0.08132601320389488	0.03337942877623008	0.024776748874950873	0.0258978830174441	0.02589888301794413	0.025899883018444158	0.03451815554451049	0.03456358055651697	0.03456558055751703	0.03456658055801706	0.034568580559017126	0.03457058056001719	0.03457258056101725	0.23059287635727677	0.1015182526635152	0.15549222694405287	0.11794659745369708	0.04645114559785994	0.046453145598860004	0.05464154542181298	0.06871590807912634	0.2648521580557032	0.19515127351164546	0.2350138718690253	0.21703358599335582	0.13108863915623392	0.19672724093691493	0.0795757650095418	0.20114678858938836	0.13058418283638656	0.20159099835857727	0.07947902984616681	0.2137774031285279	0.18544512913624525	0.20805066848993536	0.23693127046614731	0.2300976799211776	0.07630039550913313	0.07967703017154727	0.06633979686364942	0.06093682456205081	0.06093682456205081	0.06093882456305088	0.06094382456555103	0.06094382456555103	0.060942824565051	0.060941824564550974
f20ppB	0.04353669088483905	0.04353669088483905	0.041758529293047277	0.041758529293047277	0.04175552929154719	0.041753529290547126	0.041752529290047094	0.027267850326356254	0.04917445628899948	0.015387285288513514	0.015385285287513454	0.015383285286513395	0.015380285285013305	0.015378285284013245	0.09731376289903983	0.02466523985643232	0.1886776269468906	0.1813073969309499	0.05956614328642541	0.0713331240081978	0.13844369093394765	0.034988576716701594	0.03498757671620157	0.01533286027200677	0.006712587744940385	0.006713587745440414	0.006714587745940444	0.006715587746440473	0.006720587748940618	0.006721587749440648	0.006722587749940677	0.006727587752440822	0.006728587752940851	0.01017285836306738	0.012198507760906578	0.010174858364067438	0.012355526545710736	0.012355526545710736	0.01017185836256735	0.010170858362067322	0.00672958775344088	0.006726587751940793	0.006725587751440764	0.006724587750940735	0.006723587750440706	0.006719587748440589	0.00671858774794056	0.006717587747440531	0.006716587746940502	0.006712587744940385	0.019186295273003747	0.0	0.06214171793189118	0.014195133504226395	0.005592453602947184	0.006713587745440414	0.006714587745940443	0.006715587746440472	0.0153338602725068	0.015379285284513275	0.015381285285513335	0.015382285286013365	0.015384285287013424	0.015386285288013484	0.015388285289013544	0.21140858108527305	0.0823339573915115	0.13630793167204916	0.09876230218169338	0.027266850325856226	0.027268850326856282	0.03545725014980926	0.049531612807122614	0.2456678627836995	0.17596697823964175	0.2158295765970216	0.1978492907213521	0.1119043438842302	0.17754294566491122	0.06039146973753809	0.18196249331738465	0.11139988756438285	0.18240670308657356	0.06029473457416309	0.19459310785652417	0.16626083386424154	0.18886637321793165	0.2177469751941436	0.2109133846491739	0.05711610023712941	0.06049273489954354	0.04715550159164571	0.04175252929004709	0.04175252929004709	0.04175452929104716	0.04175952929354731	0.04175952929354731	0.041758529293047277	0.04175752929254725
s11pp	0.10004596517206714	0.10004596517206714	0.09826780358027536	0.09826780358027536	0.09826480357877528	0.09826280357777521	0.09826180357727518	0.08377712461358434	0.10568373057622756	0.07189655957574159	0.07189455957474153	0.07189255957374147	0.07188955957224137	0.07188755957124131	0.15382303718626789	0.08117451414366038	0.24518690123411868	0.23781667121817796	0.11607541757365347	0.12784239829542587	0.1949529652211757	0.09149785100392965	0.09149685100342964	0.07184213455923483	0.06322186203216844	0.06322286203266846	0.06322386203316849	0.06322486203366852	0.06322986203616866	0.0632308620366687	0.06323186203716873	0.06323686203966887	0.0632378620401689	0.06668213265029543	0.06870778204813463	0.06668413265129548	0.06886480083293878	0.06886480083293878	0.0666811326497954	0.06668013264929537	0.06323886204066893	0.06323586203916884	0.06323486203866881	0.06323386203816878	0.06323286203766876	0.06322886203566863	0.06322786203516861	0.06322686203466858	0.06322586203416855	0.06322186203216844	0.08132601320389488	0.06214171793189118	0.0	0.04794858442866485	0.05655126432994406	0.06322286203266847	0.0632238620331685	0.06322486203366853	0.07184313455973486	0.07188855957174134	0.0718905595727414	0.07189155957324143	0.0718935595742415	0.07189555957524156	0.07189755957624162	0.2679178553725011	0.13884323167873958	0.19281720595927726	0.15527157646892145	0.08377612461308431	0.08377812461408438	0.09196652443703736	0.10604088709435071	0.3021771370709276	0.23247625252686982	0.2723388508842497	0.2543585650085802	0.1684136181714583	0.23405221995213932	0.11690074402476618	0.23847176760461275	0.16790916185161092	0.23891597737380166	0.11680400886139117	0.25110238214375225	0.22277010815146964	0.24537564750515972	0.2742562494813717	0.267422658936402	0.1136253745243575	0.11700200918677163	0.1036647758788738	0.09826180357727518	0.09826180357727518	0.09826380357827524	0.09826880358077539	0.09826880358077539	0.09826780358027537	0.09826680357977534
w32pp	0.05209938074440231	0.05209938074440231	0.050321219152610536	0.050321219152610536	0.05031821915111045	0.050316219150110385	0.05031521914961035	0.03583054018591951	0.05773714614856272	0.023949975148076758	0.0239479751470767	0.023945975146076645	0.02394297514457656	0.023940975143576505	0.10587645275860308	0.03322792971599558	0.19724031680645387	0.18987008679051318	0.06812883314598867	0.07989581386776107	0.1470063807935109	0.04355126657626486	0.04355026657576483	0.02389555013157003	0.015275277604503649	0.015276277605003677	0.015277277605503705	0.015278277606003735	0.01528327760850388	0.015284277609003909	0.015285277609503939	0.015290277612004084	0.015291277612504112	0.01873554822263064	0.02076119762046984	0.0187375482236307	0.020918216405274	0.020918216405274	0.018734548222130613	0.018733548221630585	0.015292277613004142	0.015289277611504054	0.015288277611004026	0.015287277610503996	0.015286277610003967	0.01528227760800385	0.015281277607503823	0.015280277607003793	0.015279277606503763	0.015275277604503647	0.03337942877623008	0.014195133504226395	0.04794858442866485	0.0	0.00860467990227927	0.015276277605003679	0.015277277605503709	0.015278277606003738	0.02389655013207006	0.023941975144076533	0.02394397514507659	0.023944975145576617	0.023946975146576673	0.02394897514757673	0.023950975148576786	0.2199712709448363	0.09089664725107474	0.1448706215316124	0.10732499204125662	0.03582954018541948	0.03583154018641954	0.04401994000937252	0.058094302666685874	0.2542305526432628	0.184529668099205	0.22439226645658483	0.20641198058091537	0.12046703374379347	0.18610563552447446	0.06895415959710134	0.19052518317694792	0.11996257742394612	0.19096939294613682	0.06885742443372635	0.20315579771608744	0.1748235237238048	0.19742906307749492	0.22630966505370687	0.21947607450873716	0.06567879009669267	0.06905542475910681	0.055718191451208966	0.050315219149610346	0.050315219149610346	0.050317219150610416	0.05032221915311057	0.05032221915311057	0.050321219152610536	0.05032021915211051
f17ppA	0.043496700843123105	0.043496700843123105	0.04171853925133133	0.04171853925133133	0.04171553924983124	0.04171353924883118	0.04171253924833115	0.027227860284640304	0.04913446624728353	0.015347295246797565	0.015345295245797506	0.015343295244797446	0.015340295243297357	0.015338295242297297	0.09727377285732387	0.024625249814716373	0.18863763690517465	0.18126740688923396	0.059526153244709466	0.07129313396648185	0.1384037008922317	0.03494858667498565	0.03494758667448562	0.015292870230290821	0.006672597703224438	0.006673597703724467	0.006674597704224496	0.006675597704724525	0.00668059770722467	0.0066815977077247	0.006682597708224729	0.006687597710724874	0.006688597711224903	0.010132868321351431	0.012158517719190631	0.010134868322351491	0.012315536503994789	0.012315536503994789	0.010131868320851403	0.010130868320351373	0.006689597711724933	0.006686597710224845	0.006685597709724816	0.006684597709224787	0.006683597708724758	0.006679597706724641	0.006678597706224612	0.006677597705724583	0.006676597705224554	0.006672597703224438	0.024776748874950873	0.005592453602947184	0.05655126432994406	0.00860467990227927	0.0	0.006673597703724467	0.0066745977042244956	0.0066755977047245245	0.015293870230790851	0.015339295242797327	0.015341295243797386	0.015342295244297416	0.015344295245297476	0.015346295246297536	0.015348295247297595	0.2113685910435571	0.08229396734979555	0.1362679416303332	0.09872231213997743	0.027226860284140276	0.027228860285140332	0.03541726010809331	0.04949162276540667	0.24562787274198356	0.1759269881979258	0.21578958655530564	0.19780930067963615	0.11186435384251427	0.17750295562319526	0.060351479695822136	0.1819225032756687	0.1113598975226669	0.1823667130448576	0.06025474453244714	0.19455311781480822	0.16622084382252558	0.1888263831762157	0.21770698515242765	0.21087339460745794	0.05707611019541346	0.0604527448578276	0.04711551154992976	0.04171253924833114	0.04171253924833114	0.04171453924933121	0.04171953925183136	0.04171953925183136	0.04171853925133133	0.041717539250831305
f17ppB	0.0368251031403987	0.0368251031403987	0.03504694154860692	0.03504694154860692	0.035043941547106834	0.03504194154610677	0.03504094154560674	0.020556262581915896	0.04246286854455912	0.008675697544073158	0.008673697543073098	0.008671697542073038	0.008668697540572949	0.008666697539572889	0.09060217515459947	0.017953652111991965	0.18196603920245025	0.17459580918650955	0.05285455554198506	0.06462153626375744	0.1317321031895073	0.02827698897226124	0.028275988971761215	0.008621272527566413	3.00000150008727e-06	6.00000300017454e-06	7.0000035002036296e-06	8.00000400023272e-06	1.3000006500378165e-05	1.4000007000407254e-05	1.5000007500436343e-05	2.000001000058179e-05	2.1000010500610878e-05	0.0034652706206271394	0.0054909200184663385	0.0034672706216271974	0.005647938803270496	0.005647938803270496	0.0034642706201271104	0.003463270619627081	2.2000011000639967e-05	1.90000095005527e-05	1.800000900052361e-05	1.700000850049452e-05	1.6000008000465432e-05	1.2000006000349076e-05	1.1000005500319987e-05	1.0000005000290898e-05	9.000004500261809e-06	5.00000250014545e-06	0.0258978830174441	0.006713587745440414	0.06322286203266847	0.015276277605003679	0.006673597703724467	0.0	3.00000150008727e-06	4.00000200011636e-06	0.008622272528066443	0.008667697540072919	0.008669697541072979	0.008670697541573008	0.008672697542573068	0.008674697543573128	0.008676697544573187	0.2046969933408327	0.07562236964707114	0.1295963439276088	0.09205071443725302	0.020555262581415868	0.020557262582415924	0.028745662405368907	0.04282002506268226	0.23895627503925915	0.16925539049520139	0.20911798885258123	0.19113770297691174	0.10519275613978986	0.17083135792047086	0.05367988199309773	0.1752509055729443	0.10468829981994249	0.1756951153421332	0.05358314682972273	0.1878815201120838	0.15954924611980117	0.1821547854734913	0.21103538744970324	0.20420179690473353	0.050404512492689055	0.053781147155103196	0.04044391384720535	0.03504094154560673	0.03504094154560673	0.0350429415466068	0.035047941549106953	0.035047941549106953	0.03504694154860692	0.0350459415481069
f16ppA	0.036824103139898666	0.036824103139898666	0.03504594154810689	0.03504594154810689	0.0350429415466068	0.03504094154560674	0.03503994154510671	0.020555262581415868	0.04246186854405909	0.008674697543573128	0.008672697542573068	0.008670697541573008	0.008667697540072919	0.00866569753907286	0.09060117515409943	0.017952652111491933	0.18196503920195023	0.17459480918600953	0.05285355554148503	0.06462053626325742	0.13173110318900724	0.02827598897176121	0.028274988971261183	0.008620272527066384	4.00000200011636e-06	7.0000035002036296e-06	8.00000400023272e-06	9.000004500261809e-06	1.4000007000407254e-05	1.5000007500436343e-05	1.6000008000465432e-05	2.1000010500610878e-05	2.2000011000639967e-05	0.0034662706211271684	0.0054919200189663675	0.0034682706221272263	0.005648938803770525	0.005648938803770525	0.0034652706206271394	0.00346427062012711	2.3000011500669056e-05	2.000001000058179e-05	1.90000095005527e-05	1.800000900052361e-05	1.700000850049452e-05	1.3000006500378165e-05	1.2000006000349076e-05	1.1000005500319987e-05	1.0000005000290898e-05	6.00000300017454e-06	0.02589888301794413	0.006714587745940443	0.0632238620331685	0.015277277605503709	0.0066745977042244956	3.00000150008727e-06	0.0	3.00000150008727e-06	0.008621272527566413	0.008666697539572889	0.008668697540572949	0.008669697541072979	0.008671697542073038	0.008673697543073098	0.008675697544073158	0.20469599334033267	0.07562136964657111	0.12959534392710878	0.09204971443675299	0.02055426258091584	0.020556262581915896	0.028744662404868875	0.04281902506218223	0.23895527503875913	0.16925439049470137	0.2091169888520812	0.19113670297641172	0.10519175613928983	0.1708303579199708	0.053678881992597696	0.17524990557244427	0.10468729981944247	0.17569411534163318	0.0535821468292227	0.1878805201115838	0.15954824611930116	0.18215378547299127	0.21103438744920322	0.2042007969042335	0.05040351249218902	0.053780147154603164	0.04044291384670532	0.0350399415451067	0.0350399415451067	0.03504194154610677	0.03504694154860692	0.03504694154860692	0.03504594154810689	0.035044941547606866
f8pp	0.03682310313939864	0.03682310313939864	0.035044941547606866	0.035044941547606866	0.03504194154610678	0.035039941545106715	0.03503894154460668	0.02055426258091584	0.042460868543559065	0.0086736975430731	0.00867169754207304	0.00866969754107298	0.00866669753957289	0.008664697538572831	0.09060017515359942	0.017951652110991905	0.18196403920145018	0.17459380918550949	0.052852555540985	0.06461953626275739	0.13173010318850722	0.028274988971261183	0.028273988970761155	0.008619272526566355	5.00000250014545e-06	8.00000400023272e-06	9.000004500261809e-06	1.0000005000290898e-05	1.5000007500436343e-05	1.6000008000465432e-05	1.700000850049452e-05	2.2000011000639967e-05	2.3000011500669056e-05	0.0034672706216271974	0.0054929200194663965	0.0034692706226272553	0.005649938804270554	0.005649938804270554	0.0034662706211271684	0.003465270620627139	2.4000012000698145e-05	2.1000010500610878e-05	2.000001000058179e-05	1.90000095005527e-05	1.800000900052361e-05	1.4000007000407254e-05	1.3000006500378165e-05	1.2000006000349076e-05	1.1000005500319987e-05	7.0000035002036296e-06	0.025899883018444158	0.006715587746440472	0.06322486203366853	0.015278277606003738	0.0066755977047245245	4.00000200011636e-06	3.00000150008727e-06	0.0	0.008620272527066385	0.008665697539072861	0.00866769754007292	0.00866869754057295	0.00867069754157301	0.00867269754257307	0.00867469754357313	0.20469499333983263	0.07562036964607108	0.12959434392660876	0.09204871443625295	0.020553262580415812	0.020555262581415868	0.02874366240436885	0.042818025061682204	0.23895427503825908	0.16925339049420132	0.20911598885158117	0.19113570297591168	0.10519075613878981	0.1708293579194708	0.05367788199209768	0.17524890557194422	0.10468629981894244	0.17569311534113313	0.05358114682872268	0.18787952011108378	0.1595472461188011	0.18215278547249125	0.2110333874487032	0.20419979690373347	0.050402512491689	0.05377914715410313	0.040441913846205296	0.035038941544606676	0.035038941544606676	0.035040941545606746	0.0350459415481069	0.0350459415481069	0.035044941547606866	0.03504394154710684
f10pp	0.02820483061333229	0.02820483061333229	0.026426669021540516	0.026426669021540516	0.026423669020040428	0.026421669019040372	0.026420669018540344	0.011935990054849509	0.03384259601749273	5.5425017006765854e-05	5.342501600670767e-05	5.1425015006649484e-05	4.8425013506562206e-05	4.642501250650402e-05	0.08198190262753309	0.009333379584925578	0.17334576667538387	0.16597553665944317	0.04423428301491867	0.05600126373669106	0.1231118306624409	0.019656716445194858	0.01965571644469483	3.00000150008727e-06	0.008623272528566471	0.00862627253006656	0.008627272530566589	0.008628272531066617	0.008633272533566763	0.008634272534066793	0.00863527253456682	0.008640272537066966	0.008641272537566996	0.012085543147693525	0.014111192545532723	0.012087543148693581	0.01426821133033688	0.01426821133033688	0.012084543147193495	0.012083543146693465	0.008642272538067024	0.008639272536566937	0.008638272536066909	0.008637272535566879	0.00863627253506685	0.008632272533066733	0.008631272532566705	0.008630272532066675	0.008629272531566647	0.00862527252956653	0.03451815554451049	0.0153338602725068	0.07184313455973486	0.02389655013207006	0.015293870230790851	0.008622272528066443	0.008621272527566413	0.008620272527066385	0.0	4.7425013006533114e-05	4.94250140065913e-05	5.042501450662039e-05	5.2425015506678576e-05	5.442501650673676e-05	5.6425017506794946e-05	0.1960767208137663	0.06700209712000475	0.12097607140054242	0.08343044191018663	0.01193499005434948	0.011936990055349539	0.020125389878302518	0.03419975253561587	0.23033600251219277	0.160635117968135	0.20049771632551483	0.18251743044984536	0.09657248361272347	0.16221108539340445	0.04505960946603134	0.1666306330458779	0.09606802729287611	0.16707484281506682	0.044962874302656344	0.17926124758501744	0.1509289735927348	0.1735345129464249	0.20241511492263686	0.19558152437766715	0.041784239965622666	0.04516087462803681	0.031823641320138964	0.026420669018540347	0.026420669018540347	0.0264226690195404	0.026427669022040544	0.026427669022040544	0.026426669021540516	0.026425669021040484
w21pp	0.028159405601325817	0.028159405601325817	0.026381244009534042	0.026381244009534042	0.026378244008033954	0.026376244007033898	0.02637524400653387	0.011890565042843033	0.03379717100548625	1.0000005000290898e-05	8.00000400023272e-06	6.00000300017454e-06	3.00000150008727e-06	3.00000150008727e-06	0.08202532763853951	0.009376804595931995	0.17338919168639025	0.16601896167044955	0.044277708025925094	0.05604468874769748	0.12315525567344732	0.019700141456201272	0.019699141455701244	4.8425013506562206e-05	0.008668697540572947	0.008671697542073035	0.008672697542573065	0.008673697543073093	0.008678697545573238	0.008679697546073268	0.008680697546573296	0.008685697549073442	0.008686697549573472	0.0121309681597	0.014156617557539199	0.012132968160700057	0.014313636342343356	0.014313636342343356	0.01212996815919997	0.01212896815869994	0.0086876975500735	0.008684697548573412	0.008683697548073384	0.008682697547573354	0.008681697547073326	0.008677697545073209	0.00867669754457318	0.00867569754407315	0.008674697543573123	0.008670697541573005	0.03456358055651697	0.015379285284513275	0.07188855957174134	0.023941975144076533	0.015339295242797327	0.008667697540072919	0.008666697539572889	0.008665697539072861	4.7425013006533114e-05	0.0	4.00000200011636e-06	5.00000250014545e-06	7.0000035002036296e-06	9.000004500261809e-06	1.1000005500319987e-05	0.19603129580175982	0.06695667210799827	0.12093064638853594	0.08338501689818015	0.011889565042343004	0.011891565043343063	0.020079964866296044	0.0341543275236094	0.23029057750018628	0.16058969295612852	0.20045229131350836	0.18247200543783887	0.096527058600717	0.16216566038139799	0.04501418445402487	0.16658520803387145	0.09602260228086963	0.16702941780306035	0.04491744929064987	0.17921582257301094	0.15088354858072833	0.17348908793441842	0.20236968991063037	0.1955360993656607	0.04173881495361619	0.045115449616030326	0.03177821630813249	0.026375244006533873	0.026375244006533873	0.026377244007533926	0.02638224401003407	0.02638224401003407	0.026381244009534042	0.02638024400903401
w31pp	0.028157405600325754	0.028157405600325754	0.02637924400853398	0.02637924400853398	0.02637624400703389	0.026374244006033835	0.026373244005533807	0.011888565041842976	0.033795171004486195	8.00000400023272e-06	6.00000300017454e-06	4.00000200011636e-06	3.00000150008727e-06	5.00000250014545e-06	0.08202732763953957	0.009378804596932055	0.17339119168739028	0.16602096167144959	0.04427970802692516	0.056046688748697546	0.12315725567444738	0.01970214145720133	0.0197011414567013	5.042501450662039e-05	0.008670697541573007	0.008673697543073094	0.008674697543573124	0.008675697544073152	0.008680697546573298	0.008681697547073328	0.008682697547573356	0.008687697550073502	0.008688697550573532	0.01213296816070006	0.014158617558539258	0.012134968161700116	0.014315636343343416	0.014315636343343416	0.01213196816020003	0.0121309681597	0.00868969755107356	0.008686697549573472	0.008685697549073444	0.008684697548573414	0.008683697548073386	0.008679697546073268	0.00867869754557324	0.00867769754507321	0.008676697544573182	0.008672697542573065	0.03456558055751703	0.015381285285513335	0.0718905595727414	0.02394397514507659	0.015341295243797386	0.008669697541072979	0.008668697540572949	0.00866769754007292	4.94250140065913e-05	4.00000200011636e-06	0.0	3.00000150008727e-06	5.00000250014545e-06	7.0000035002036296e-06	9.000004500261809e-06	0.19602929580075976	0.06695467210699821	0.12092864638753588	0.08338301689718008	0.011887565041342946	0.011889565042343005	0.020077964865295984	0.03415232752260934	0.23028857749918621	0.16058769295512845	0.2004502913125083	0.1824700054368388	0.09652505859971694	0.16216366038039792	0.04501218445302481	0.16658320803287135	0.09602060227986957	0.16702741780206026	0.04491544928964981	0.1792138225720109	0.15088154857972824	0.17348708793341838	0.20236768990963033	0.1955340993646606	0.04173681495261613	0.04511344961503026	0.03177621630713243	0.02637324400553381	0.02637324400553381	0.026375244006533863	0.026380244009034007	0.026380244009034007	0.02637924400853398	0.026378244008033947
w13pp	0.02815640559982573	0.02815640559982573	0.026378244008033954	0.026378244008033954	0.026375244006533866	0.02637324400553381	0.026372244005033782	0.011887565041342947	0.03379417100398617	7.0000035002036296e-06	5.00000250014545e-06	3.00000150008727e-06	4.00000200011636e-06	6.00000300017454e-06	0.0820283276400396	0.009379804597432085	0.1733921916878903	0.1660219616719496	0.04428070802742519	0.05604768874919758	0.12315825567494741	0.019703141457701356	0.01970214145720133	5.1425015006649484e-05	0.008671697542073037	0.008674697543573124	0.008675697544073154	0.008676697544573182	0.008681697547073328	0.008682697547573358	0.008683697548073386	0.008688697550573532	0.008689697551073561	0.01213396816120009	0.014159617559039288	0.012135968162200146	0.014316636343843446	0.014316636343843446	0.01213296816070006	0.01213196816020003	0.00869069755157359	0.008687697550073502	0.008686697549573474	0.008685697549073444	0.008684697548573416	0.008680697546573298	0.00867969754607327	0.00867869754557324	0.008677697545073212	0.008673697543073094	0.03456658055801706	0.015382285286013365	0.07189155957324143	0.023944975145576617	0.015342295244297416	0.008670697541573008	0.008669697541072979	0.00866869754057295	5.042501450662039e-05	5.00000250014545e-06	3.00000150008727e-06	0.0	4.00000200011636e-06	6.00000300017454e-06	8.00000400023272e-06	0.19602829580025974	0.06695367210649819	0.12092764638703586	0.08338201689668007	0.011886565040842918	0.011888565041842977	0.020076964864795956	0.03415132752210931	0.2302875774986862	0.16058669295462843	0.20044929131200828	0.1824690054363388	0.09652405859921691	0.1621626603798979	0.04501118445252478	0.16658220803237134	0.09601960227936954	0.16702641780156025	0.04491444928914978	0.17921282257151086	0.15088054857922822	0.17348608793291834	0.2023666899091303	0.19553309936416058	0.041735814952116104	0.045112449614530245	0.0317752163066324	0.026372244005033785	0.026372244005033785	0.026374244006033838	0.026379244008533982	0.026379244008533982	0.026378244008033954	0.026377244007533922
f29pp	0.028154405598825673	0.028154405598825673	0.026376244007033898	0.026376244007033898	0.02637324400553381	0.026371244004533754	0.026370244004033726	0.01188556504034289	0.03379217100298611	5.00000250014545e-06	3.00000150008727e-06	3.00000150008727e-06	6.00000300017454e-06	8.00000400023272e-06	0.08203032764103967	0.009381804598432145	0.17339419168889034	0.16602396167294964	0.04428270802842525	0.05604968875019764	0.12316025567594747	0.019705141458701413	0.019704141458201384	5.342501600670767e-05	0.008673697543073096	0.008676697544573184	0.008677697545073214	0.008678697545573242	0.008683697548073388	0.008684697548573417	0.008685697549073446	0.008690697551573591	0.008691697552073621	0.01213596816220015	0.014161617560039348	0.012137968163200206	0.014318636344843505	0.014318636344843505	0.01213496816170012	0.01213396816120009	0.00869269755257365	0.008689697551073561	0.008688697550573533	0.008687697550073504	0.008686697549573475	0.008682697547573358	0.00868169754707333	0.0086806975465733	0.008679697546073272	0.008675697544073154	0.034568580559017126	0.015384285287013424	0.0718935595742415	0.023946975146576673	0.015344295245297476	0.008672697542573068	0.008671697542073038	0.00867069754157301	5.2425015506678576e-05	7.0000035002036296e-06	5.00000250014545e-06	4.00000200011636e-06	0.0	4.00000200011636e-06	6.00000300017454e-06	0.19602629579925968	0.06695167210549813	0.1209256463860358	0.08338001689568	0.01188456503984286	0.01188656504084292	0.0200749648637959	0.03414932752110925	0.23028557749768613	0.16058469295362837	0.20044729131100822	0.18246700543533872	0.09652205859821686	0.16216066037889784	0.04500918445152473	0.1665802080313713	0.09601760227836949	0.1670244178005602	0.044912449288149726	0.1792108225705108	0.1508785485782282	0.17348408793191827	0.20236468990813022	0.19553109936316054	0.04173381495111605	0.04511044961353018	0.031773216305632346	0.02637024400403373	0.02637024400403373	0.026372244005033782	0.026377244007533926	0.026377244007533926	0.026376244007033898	0.026375244006533866
w22pp	0.02815240559782561	0.02815240559782561	0.026374244006033835	0.026374244006033835	0.026371244004533747	0.02636924400353369	0.026368244003033663	0.01188356503934283	0.03379017100198605	3.00000150008727e-06	3.00000150008727e-06	5.00000250014545e-06	8.00000400023272e-06	1.0000005000290898e-05	0.08203232764203973	0.009383804599432204	0.17339619168989037	0.16602596167394967	0.044284708029425315	0.056051688751197704	0.12316225567694754	0.01970714145970147	0.01970614145920144	5.5425017006765854e-05	0.008675697544073156	0.008678697545573244	0.008679697546073274	0.008680697546573302	0.008685697549073447	0.008686697549573477	0.008687697550073505	0.008692697552573651	0.00869369755307368	0.01213796816320021	0.014163617561039408	0.012139968164200265	0.014320636345843565	0.014320636345843565	0.01213696816270018	0.01213596816220015	0.008694697553573709	0.008691697552073621	0.008690697551573593	0.008689697551073563	0.008688697550573535	0.008684697548573417	0.00868369754807339	0.00868269754757336	0.008681697547073331	0.008677697545073214	0.03457058056001719	0.015386285288013484	0.07189555957524156	0.02394897514757673	0.015346295246297536	0.008674697543573128	0.008673697543073098	0.00867269754257307	5.442501650673676e-05	9.000004500261809e-06	7.0000035002036296e-06	6.00000300017454e-06	4.00000200011636e-06	0.0	4.00000200011636e-06	0.1960242957982596	0.06694967210449806	0.12092364638503574	0.08337801689467994	0.0118825650388428	0.01188456503984286	0.020072964862795837	0.03414732752010919	0.23028357749668607	0.1605826929526283	0.20044529131000816	0.18246500543433866	0.0965200585972168	0.16215866037789778	0.045007184450524665	0.1665782080303712	0.09601560227736942	0.16702241779956012	0.04491044928714966	0.17920882256951076	0.1508765485772281	0.17348208793091824	0.2023626899071302	0.19552909936216045	0.041731814950115985	0.04510844961253012	0.03177121630463228	0.026368244003033666	0.026368244003033666	0.02637024400403372	0.026375244006533863	0.026375244006533863	0.026374244006033835	0.026373244005533803
