	s17pp	w21pp	w29pp	w8pp	f21pp	f26pp	f10pp	w9pp	f19pp	w15pp	w28pp	f20ppA	w7pp	f6ppA	w26pp	f23ppA	w10pp	w11pp	f31pp	w4pp	f13pp	f17ppA	f2pp	w1pp	w18pp	f18pp	f30pp	f4pp	f12ppB	w2pp	f32pp	f8pp	w20pp	f14ppA	f14ppB	w17pp	w24pp	w23pp	w19pp	w14pp	S31Hp	f25pp	f23ppB	f29pp	f22ppA	f16ppA	f11pp	w31pp	f15pp	f7pp	f20ppB	f17ppB	f12ppA	w27pp	w22pp	f24pp	w13pp	f16ppB	w16pp	f1pp	w32pp	w25pp	f9pp	w12pp	w6pp	f3pp	w3pp	f22ppB	f6ppB	s12pp	s31pp	s27pp	s2pp	s11pp	S12Hp	s7pp	s24pp	S4Hp	s25pp	S14Hp	s8pp	s32pp	s14pp	s28pp	s30pp	s10pp	f28pp	w30pp	s3pp	s29pp	s19pp
f30pp	0.06479924668817813	0.04802298753679758	0.04330057442386142	0.04494870583579648	0.03920883213914776	0.037910608059126355	0.03645376482492946	0.03645376482492946	0.028121051542994137	0.029309525167055102	0.03012987331139485	0.023181562345821208	0.061622819880905996	0.03491835934838185	0.018743451365137664	0.01748352326264384	0.019026297234116345	0.019026297234116345	0.027603530210060147	0.0366839059628121	0.01790240092868032	0.03110270037968708	0.016063132307274543	0.016063132307274543	0.0036945054657672497	0.006218518442785234	0.0	0.0035623127784135933	0.002156535349298284	0.011709272144030594	0.01532259639654316	0.015528185682936995	0.015537146022819883	0.019890173693806277	0.02254777429900132	0.02254777429900132	0.04286830819017454	0.04323426720648949	0.04323426720648949	0.042878062658686905	0.45360298894151746	0.03979226282833778	0.03868903813977265	0.09742303793275607	0.044833969761421816	0.04221315240556123	0.049704018499454536	0.05265431782914523	0.05410826605826291	0.050885766803649625	0.059811209139995505	0.03605999508163138	0.05647358756098106	0.04807888735665915	0.06418263886605756	0.04921665655206841	0.05387055653906378	0.04502592679716889	0.050746701809893616	0.06432595545340322	0.07012245273167748	0.05844598922226005	0.06360290623971135	0.03370611062069912	0.03370611062069912	0.046283672031968454	0.0435098051442037	0.04980167437389718	0.04648125053964369	0.08763658178097641	0.1871738340627861	0.20242119764355004	0.15791859600999364	0.4803695794026772	0.5352419925650648	0.26667986990738035	0.24170542161254827	0.5457764048381333	0.3074629959669369	0.548293614276075	0.41147595026260614	0.4138047263851355	0.37600281538609176	0.2633129083783048	0.1956529437448822	0.3762191047640762	0.21492352029248166	0.3155265985849391	0.19018166163176103	0.13262181641433907	0.22084230047799708
f4pp	0.06835955946559168	0.051583300314211114	0.04686088720127496	0.04850901861321001	0.0427691449165613	0.04147092083653989	0.04001407760234299	0.04001407760234299	0.031681364320407676	0.03286983794446864	0.03369018608880838	0.026741875123234744	0.06518313265831954	0.038478672125795386	0.0223037641425512	0.021043836040057377	0.02258661001152988	0.02258661001152988	0.031163842987473683	0.04024421874022563	0.021462713706093855	0.03466301315710062	0.01962344508468808	0.01962344508468808	0.007254818243180784	0.009778831220198769	0.0035623127784135933	0.0	0.0014077774301153674	0.015269584921444129	0.018882909173956696	0.01908849846035053	0.01909745880023342	0.023450486471219813	0.026108087076414852	0.026108087076414852	0.04642862096758807	0.046794579983903024	0.046794579983903024	0.04643837543610044	0.457163301718931	0.043352575605751315	0.04224935091718618	0.1009833507101696	0.04839428253883535	0.04577346518297476	0.05326433127686807	0.05621463060655876	0.05766857883567644	0.05444607958106316	0.06337152191740904	0.03962030785904491	0.06003390033839459	0.05163920013407268	0.06774295164347109	0.05277696932948194	0.05743086931647731	0.04858623957458242	0.05430701458730715	0.06788626823081675	0.07368276550909102	0.06200630199967358	0.06716321901712488	0.037266423398112654	0.037266423398112654	0.04984398480938199	0.04707011792161724	0.05336198715131072	0.05004156331705723	0.09119689455838995	0.19073414684019963	0.20598151042096358	0.16147890878740717	0.48392989218009075	0.5388023053424783	0.2702401826847939	0.2452657343899618	0.5493367176155468	0.3110233087443504	0.5518539270534886	0.41503626304001967	0.417365039162549	0.3795631281635053	0.2668732211557183	0.19921325652229574	0.37977941754148975	0.2184838330698952	0.3190869113623526	0.19374197440917457	0.1361821291917526	0.2244026132554106
f12ppB	0.06695378203647637	0.050177522885095804	0.04545510977215965	0.0471032411840947	0.04136336748744599	0.04006514340742458	0.03860830017322768	0.03860830017322768	0.030275586891292363	0.03146406051535333	0.03228440865969307	0.025336097694119434	0.06377735522920422	0.03707289469668008	0.02089798671343589	0.019638058610942068	0.02118083258241457	0.02118083258241457	0.029758065558358374	0.03883844131111032	0.020056936276978545	0.03325723572798531	0.01821766765557277	0.01821766765557277	0.005849040814065475	0.008373053791083461	0.002156535349298284	0.0014077774301153674	0.0	0.013863807492328819	0.017477131744841386	0.01768272103123522	0.01769168137111811	0.022044709042104503	0.024702309647299543	0.024702309647299543	0.04502284353847276	0.045388802554787715	0.045388802554787715	0.04503259800698513	0.4557575242898157	0.041946798176636005	0.04084357348807087	0.0995775732810543	0.04698850510972004	0.04436768775385945	0.05185855384775276	0.05480885317744345	0.05626280140656113	0.05304030215194785	0.06196574448829373	0.0382145304299296	0.05862812290927928	0.05023342270495737	0.06633717421435578	0.05137119190036663	0.056025091887362	0.04718046214546711	0.05290123715819184	0.06648049080170144	0.07227698807997571	0.06060052457055827	0.06575744158800957	0.035860645968997344	0.035860645968997344	0.04843820738026668	0.04566434049250193	0.05195620972219541	0.04863578588794192	0.08979111712927464	0.18932836941108433	0.20457573299184828	0.16007313135829185	0.48252411475097545	0.537396527913363	0.2688344052556786	0.2438599569608465	0.5479309401864315	0.3096175313152351	0.5504481496243733	0.4136304856109044	0.4159592617334337	0.37815735073439	0.265467443726603	0.19780747909318042	0.37837364011237445	0.21707805564077987	0.3176811339332373	0.19233619698005927	0.13477635176263728	0.2229968358262953
w2pp	0.06416455444373759	0.04738829529235704	0.042665882179420876	0.044314013591355936	0.03857413989470722	0.03727591581468581	0.035819072580488914	0.035819072580488914	0.027486359298553593	0.02867483292261456	0.029495181066954305	0.022546870101380664	0.06098812763646545	0.034283667103941304	0.01810875912069712	0.016848831018203298	0.018391604989675802	0.018391604989675802	0.026968837965619604	0.03604921371837155	0.017267708684239776	0.030468008135246537	0.015428440062834	0.015428440062834	0.015399777607797729	0.01792379058481571	0.011709272144030594	0.015269584921444129	0.013863807492328819	0.0	0.0036153242535126254	0.0038209135399064603	0.010261185160098942	0.019255481449365733	0.021913082054560776	0.021913082054560776	0.04223361594573399	0.04259957496204895	0.04259957496204895	0.04224337041424636	0.45296829669707694	0.03915757058389724	0.0380543458953321	0.09678834568831553	0.04419927751698127	0.041578460161120684	0.04906932625501399	0.05201962558470469	0.05347357381382237	0.05025107455920908	0.05917651689555496	0.035425302837190836	0.055838895316540516	0.047444195112218604	0.06354794662161702	0.048581964307627866	0.053235864294623236	0.044391234552728344	0.05011200956545307	0.06369126320896268	0.06948776048723694	0.057811296977819504	0.0629682139952708	0.03307141837625858	0.03307141837625858	0.04564897978752791	0.04287511289976316	0.04916698212945664	0.04584655829520315	0.08700188953653587	0.18653914181834558	0.2017865053991095	0.15728390376555307	0.47973488715823664	0.5346073003206242	0.2660451776629398	0.24107072936810772	0.5451417125936927	0.30682830372249636	0.5476589220316346	0.4108412580181656	0.413170034140695	0.37536812314165124	0.2626782161338642	0.19501825150044166	0.3755844125196357	0.2142888280480411	0.3148919063404986	0.18954696938732052	0.13198712416989852	0.22020760823355653
f32pp	0.06777787869625017	0.051001619544869606	0.04627920643193345	0.0479273378438685	0.042187464147219786	0.04088924006719838	0.03943239683300148	0.03943239683300148	0.03109968355106616	0.032288157175127126	0.03310850531946687	0.026160194353893232	0.06460145188897802	0.03789699135645387	0.02172208337320969	0.020462155270715866	0.02200492924218837	0.02200492924218837	0.03058216221813217	0.03966253797088412	0.020881032936752343	0.03408133238775911	0.019041764315346568	0.019041764315346568	0.019013101860310293	0.02153711483732828	0.01532259639654316	0.018882909173956696	0.017477131744841386	0.0036153242535126254	0.0	0.00503441757685294	0.01387450941261151	0.0228688057018783	0.025526406307073344	0.025526406307073344	0.04584694019824656	0.046212899214561516	0.046212899214561516	0.04585669466675893	0.4565816209495895	0.042770894836409806	0.04166767014784467	0.1004016699408281	0.04781260176949384	0.04519178441363325	0.05268265050752656	0.055632949837217255	0.057086898066334935	0.05386439881172165	0.06278984114806753	0.039038627089703404	0.05945221956905308	0.05105751936473117	0.06716127087412958	0.05219528856014043	0.056849188547135804	0.04800455880524091	0.05372533381796564	0.06730458746147525	0.07310108473974951	0.06142462123033207	0.06658153824778337	0.036684742628771146	0.036684742628771146	0.049262304040040485	0.046488437152275734	0.05278030638196921	0.049459882547715724	0.09061521378904844	0.19015246607085812	0.20539982965162207	0.16089722801806566	0.48334821141074924	0.5382206245731368	0.2696585019154524	0.2446840536206203	0.5487550368462053	0.3104416279750089	0.5512722462841471	0.41445458227067816	0.4167833583932075	0.3789814473941638	0.2662915403863768	0.19863157575295423	0.37919773677214824	0.21790215230055368	0.3185052305930111	0.19316029363983306	0.1356004484224111	0.2238209324860691
f8pp	0.067983467982644	0.05120720883126344	0.04648479571832728	0.048132927130262335	0.042393053433613624	0.04109482935359221	0.03963798611939531	0.03963798611939531	0.03130527283746	0.032493746461520964	0.033314094605860704	0.026365783640287067	0.06480704117537187	0.03810258064284771	0.021927672659603523	0.0206677445571097	0.022210518528582204	0.022210518528582204	0.030787751504526006	0.03986812725727795	0.021086622223146178	0.03428692167415294	0.019247353601740402	0.019247353601740402	0.01921869114670413	0.021742704123722114	0.015528185682936995	0.01908849846035053	0.01768272103123522	0.0038209135399064603	0.00503441757685294	0.0	0.014080098699005344	0.023074394988272136	0.025731995593467175	0.025731995593467175	0.04605252948464039	0.04641848850095535	0.04641848850095535	0.04606228395315276	0.45678721023598334	0.04297648412280364	0.0418732594342385	0.10060725922722193	0.04801819105588767	0.04539737370002708	0.05288823979392039	0.055838539123611086	0.057292487352728766	0.05406998809811548	0.06299543043446136	0.039244216376097235	0.059657808855446914	0.051263108651125	0.06736686016052341	0.052400877846534265	0.057054777833529635	0.04821014809163474	0.05393092310435947	0.06751017674786908	0.07330667402614334	0.0616302105167259	0.0667871275341772	0.03689033191516498	0.03689033191516498	0.049467893326434316	0.046694026438669566	0.052985895668363044	0.049665471834109555	0.09082080307544227	0.19035805535725198	0.2056054189380159	0.16110281730445947	0.48355380069714304	0.5384262138595306	0.2698640912018462	0.24488964290701412	0.5489606261325991	0.31064721726140276	0.551477835570541	0.414660171557072	0.4169889476796014	0.37918703668055764	0.2664971296727706	0.19883716503934806	0.3794033260585421	0.2181077415869475	0.31871081987940497	0.19336588292622692	0.13580603770880492	0.22402652177246293
w20pp	0.06799242832252689	0.051216169171146325	0.04649375605821017	0.04814188747014522	0.04240201377349651	0.0411037896934751	0.0396469464592782	0.0396469464592782	0.03131423317734289	0.03250270680140385	0.03332305494574359	0.026374743980169955	0.06481600151525474	0.0381115409827306	0.02193663299948641	0.02067670489699259	0.022219478868465092	0.022219478868465092	0.030796711844408894	0.03987708759716084	0.021095582563029066	0.03429588201403583	0.01925631394162329	0.01925631394162329	0.01922765148658702	0.021751664463605002	0.015537146022819883	0.01909745880023342	0.01769168137111811	0.010261185160098942	0.01387450941261151	0.014080098699005344	0.0	0.023083355328155024	0.025740955933350063	0.025740955933350063	0.04606148982452328	0.046427448840838235	0.046427448840838235	0.04607124429303565	0.45679617057586624	0.042985444462686526	0.04188221977412139	0.10061621956710481	0.04802715139577056	0.04540633403990997	0.05289720013380328	0.055847499463493974	0.057301447692611654	0.05407894843799837	0.06300439077434425	0.03925317671598012	0.0596667691953298	0.05127206899100789	0.0673758205004063	0.05240983818641715	0.05706373817341252	0.04821910843151763	0.05393988344424236	0.06751913708775197	0.07331563436602623	0.06163917085660879	0.06679608787406009	0.036899292255047865	0.036899292255047865	0.049476853666317204	0.046702986778552454	0.05299485600824593	0.04967443217399244	0.09082976341532516	0.19036701569713485	0.20561437927789877	0.16111177764434237	0.48356276103702595	0.5384351741994136	0.2698730515417291	0.244898603246897	0.5489695864724821	0.3106561776012856	0.5514867959104238	0.41466913189695487	0.4169979080194842	0.3791959970204405	0.2665060900126535	0.19884612537923096	0.37941228639842495	0.21811670192683041	0.3187197802192878	0.1933748432661098	0.1358149980486878	0.2240354821123458
f14ppA	0.04491107299537192	0.028134813843991358	0.023412400731055202	0.029871833004315073	0.02413195930766636	0.022833735227644945	0.02137689199344805	0.02137689199344805	0.013044178711512734	0.014232652335573701	0.015053000479913444	0.008104689514339805	0.0465459470494246	0.019841486516900445	0.0036665785336562604	0.002408650432162496	0.022415971192227456	0.022415971192227456	0.030993204168171258	0.04007357992092322	0.02129207488679143	0.034492374337798205	0.019452806265385654	0.019452806265385654	0.02358067915757341	0.026104692134591396	0.019890173693806277	0.023450486471219813	0.022044709042104503	0.019255481449365733	0.0228688057018783	0.023074394988272136	0.023083355328155024	0.0	0.002659600606195097	0.002659600606195097	0.022980134497368316	0.02334609351368327	0.02334609351368327	0.022989888965880684	0.43371481524871125	0.01990408913553156	0.018800864446966423	0.07753486423994985	0.0249457960686156	0.022324978712755003	0.02981584480664832	0.03276614413633901	0.034220092365456686	0.030997593110843404	0.03992303544718929	0.016171821388825162	0.036585413868174835	0.028190713663852927	0.04429446517325134	0.02932848285926219	0.033982382846257556	0.025137753104362667	0.0308585281170874	0.044437781760597	0.05023427903887126	0.03855781552945382	0.043714732546905125	0.0138179369278929	0.0138179369278929	0.026395498339162236	0.023621631451397486	0.029913500681090964	0.026593076846837472	0.06774840808817019	0.16728566036997988	0.18253302395074383	0.1380304223171874	0.460481405709871	0.5153538188722585	0.24679169621457414	0.22181724791974206	0.525888231145327	0.28757482227413067	0.5284054405832689	0.39158777656979993	0.3939165526923293	0.35611464169328555	0.24342473468549858	0.17576477005207597	0.35633093107127	0.19503534659967542	0.2956384248921329	0.17029348793895482	0.11273364272153283	0.20095412678519084
f14ppB	0.04225547239117694	0.025479213239796378	0.020756800126860223	0.03252943360951011	0.0267895599128614	0.025491335832839985	0.024034492598643094	0.024034492598643094	0.015701779316707774	0.01689025294076874	0.017710601085108486	0.010762290119534843	0.04920354765461964	0.022499087122095484	0.0063241791388512995	0.0050662510373575345	0.025073571797422495	0.025073571797422495	0.033650804773366294	0.042731180526118254	0.023949675491986473	0.03714997494299324	0.022110406870580693	0.022110406870580693	0.026238279762768452	0.02876229273978644	0.02254777429900132	0.026108087076414852	0.024702309647299543	0.021913082054560776	0.025526406307073344	0.025731995593467175	0.025740955933350063	0.002659600606195097	0.0	2.00000100005818e-06	0.020324533893173336	0.02069049290948829	0.02069049290948829	0.020334288361685705	0.4310592146445163	0.01724848853133658	0.016145263842771443	0.07487926363575487	0.02229019546442062	0.019669378108560023	0.02716024420245334	0.030110543532144027	0.031564491761261707	0.028341992506648424	0.03726743484299431	0.013516220784630183	0.033929813263979855	0.025535113059657947	0.04163886456905636	0.02667288225506721	0.031326782242062576	0.022482152500167687	0.02820292751289242	0.04178218115640202	0.04757867843467628	0.035902214925258844	0.041059131942710145	0.011162336323697921	0.011162336323697921	0.023739897734967257	0.020966030847202506	0.027257900076895984	0.023937476242642492	0.06509280748397521	0.1646300597657849	0.17987742334654883	0.13537482171299242	0.457825805105676	0.5126982182680636	0.24413609561037913	0.21916164731554705	0.5232326305411321	0.28491922166993566	0.5257498399790739	0.3889321759656049	0.3912609520881343	0.35345904108909054	0.24076913408130357	0.17310916944788102	0.353675330467075	0.19237974599548047	0.29298282428793787	0.16763788733475984	0.11007804211733785	0.19829852618099586
w17pp	0.04225547239117694	0.025479213239796378	0.020756800126860223	0.03252943360951011	0.0267895599128614	0.025491335832839985	0.024034492598643094	0.024034492598643094	0.015701779316707774	0.01689025294076874	0.017710601085108486	0.010762290119534843	0.04920354765461964	0.022499087122095484	0.0063241791388512995	0.0050662510373575345	0.025073571797422495	0.025073571797422495	0.033650804773366294	0.042731180526118254	0.023949675491986473	0.03714997494299324	0.022110406870580693	0.022110406870580693	0.026238279762768452	0.02876229273978644	0.02254777429900132	0.026108087076414852	0.024702309647299543	0.021913082054560776	0.025526406307073344	0.025731995593467175	0.025740955933350063	0.002659600606195097	2.00000100005818e-06	0.0	0.020324533893173336	0.02069049290948829	0.02069049290948829	0.020334288361685705	0.4310592146445163	0.01724848853133658	0.016145263842771443	0.07487926363575487	0.02229019546442062	0.019669378108560023	0.02716024420245334	0.030110543532144027	0.031564491761261707	0.028341992506648424	0.03726743484299431	0.013516220784630183	0.033929813263979855	0.025535113059657947	0.04163886456905636	0.02667288225506721	0.031326782242062576	0.022482152500167687	0.02820292751289242	0.04178218115640202	0.04757867843467628	0.035902214925258844	0.041059131942710145	0.011162336323697921	0.011162336323697921	0.023739897734967257	0.020966030847202506	0.027257900076895984	0.023937476242642492	0.06509280748397521	0.1646300597657849	0.17987742334654883	0.13537482171299242	0.457825805105676	0.5126982182680636	0.24413609561037913	0.21916164731554705	0.5232326305411321	0.28491922166993566	0.5257498399790739	0.3889321759656049	0.3912609520881343	0.35345904108909054	0.24076913408130357	0.17310916944788102	0.353675330467075	0.19237974599548047	0.29298282428793787	0.16763788733475984	0.11007804211733785	0.19829852618099586
w24pp	0.0625740062813501	0.045797747129969535	0.04107533401703338	0.05284996750068334	0.047110093804034615	0.0458118697240132	0.04435502648981631	0.04435502648981631	0.03602231320788099	0.037210786831941955	0.0380311349762817	0.03108282401070806	0.06952408154579286	0.0428196210132687	0.026644713030024518	0.025386784928530755	0.04539410568859571	0.04539410568859571	0.053971338664539514	0.06305171441729147	0.04427020938315969	0.05747050883416646	0.04243094076175391	0.04243094076175391	0.04655881365394167	0.049082826630959656	0.04286830819017454	0.04642862096758807	0.04502284353847276	0.04223361594573399	0.04584694019824656	0.04605252948464039	0.04606148982452328	0.022980134497368316	0.020324533893173336	0.020324533893173336	0.0	0.002666212555540243	0.002666212555540243	0.006165845194185995	0.4168907714770165	0.0030800453638368717	0.004183270052402007	0.06291726984538543	0.010328201674051185	0.007707384318190586	0.015198250412083903	0.018148549741774593	0.019602497970892273	0.016379998716278987	0.02530544105262487	0.006810313109543212	0.03892551101205463	0.03053081080773272	0.04663456231713113	0.03166858000314198	0.036322479990137345	0.02747785024824246	0.03319862526096719	0.04677787890447679	0.05257437618275105	0.04089791267333361	0.046054829690784914	0.03148087021387108	0.03148087021387108	0.04405843162514042	0.04128456473737566	0.04757643396706914	0.04425601013281565	0.08541134137414837	0.18494859365595806	0.200195957236722	0.15569335560316558	0.4781443389958492	0.5330167521582367	0.2644546295005523	0.23948018120572023	0.5435511644313052	0.30523775556010885	0.546068373869247	0.4092507098557781	0.41157948597830746	0.3737775749792637	0.26108766797147676	0.19342770333805415	0.3739938643572482	0.2126982798856536	0.31330135817811106	0.187956421224933	0.130396576007511	0.21861706007116902
w23pp	0.06293996529766505	0.0461637061462845	0.041441293033348335	0.05321592651699829	0.04747605282034957	0.04617782874032816	0.04472098550613127	0.04472098550613127	0.036388272224195946	0.03757674584825691	0.03839709399259666	0.03144878302702302	0.06989004056210782	0.043185580029583656	0.027010672046339473	0.02575274394484571	0.04576006470491067	0.04576006470491067	0.05433729768085448	0.06341767343360644	0.044636168399474645	0.057836467850481424	0.042796899778068866	0.042796899778068866	0.046924772670256625	0.04944878564727461	0.04323426720648949	0.046794579983903024	0.045388802554787715	0.04259957496204895	0.046212899214561516	0.04641848850095535	0.046427448840838235	0.02334609351368327	0.02069049290948829	0.02069049290948829	0.002666212555540243	0.0	2.00000100005818e-06	0.006531804210500952	0.41725673049333145	0.0034460043801518288	0.0045492290687169645	0.06328322886170039	0.01069416069036614	0.008073343334505543	0.01556420942839886	0.01851450875808955	0.019968456987207228	0.016745957732593943	0.02567140006893983	0.007176272125858169	0.03929147002836958	0.030896769824047675	0.04700052133344609	0.03203453901945694	0.0366884390064523	0.027843809264557415	0.03356458427728215	0.04714383792079174	0.052940335199066005	0.04126387168964857	0.04642078870709987	0.03184682923018604	0.03184682923018604	0.04442439064145537	0.04165052375369062	0.0479423929833841	0.04462196914913061	0.08577730039046333	0.18531455267227304	0.20056191625303696	0.15605931461948053	0.47851029801216416	0.5333827111745517	0.2648205885168673	0.23984614022203518	0.5439171234476202	0.30560371457642377	0.546434332885562	0.409616668872093	0.4119454449946224	0.37414353399557865	0.26145362698779173	0.19379366235436912	0.3743598233735631	0.21306423890196857	0.313667317194426	0.18832238024124798	0.13076253502382598	0.218983019087484
w19pp	0.06293996529766505	0.0461637061462845	0.041441293033348335	0.05321592651699829	0.04747605282034957	0.04617782874032816	0.04472098550613127	0.04472098550613127	0.036388272224195946	0.03757674584825691	0.03839709399259666	0.03144878302702302	0.06989004056210782	0.043185580029583656	0.027010672046339473	0.02575274394484571	0.04576006470491067	0.04576006470491067	0.05433729768085448	0.06341767343360644	0.044636168399474645	0.057836467850481424	0.042796899778068866	0.042796899778068866	0.046924772670256625	0.04944878564727461	0.04323426720648949	0.046794579983903024	0.045388802554787715	0.04259957496204895	0.046212899214561516	0.04641848850095535	0.046427448840838235	0.02334609351368327	0.02069049290948829	0.02069049290948829	0.002666212555540243	2.00000100005818e-06	0.0	0.006531804210500952	0.41725673049333145	0.0034460043801518288	0.0045492290687169645	0.06328322886170039	0.01069416069036614	0.008073343334505543	0.01556420942839886	0.01851450875808955	0.019968456987207228	0.016745957732593943	0.02567140006893983	0.007176272125858169	0.03929147002836958	0.030896769824047675	0.04700052133344609	0.03203453901945694	0.0366884390064523	0.027843809264557415	0.03356458427728215	0.04714383792079174	0.052940335199066005	0.04126387168964857	0.04642078870709987	0.03184682923018604	0.03184682923018604	0.04442439064145537	0.04165052375369062	0.0479423929833841	0.04462196914913061	0.08577730039046333	0.18531455267227304	0.20056191625303696	0.15605931461948053	0.47851029801216416	0.5333827111745517	0.2648205885168673	0.23984614022203518	0.5439171234476202	0.30560371457642377	0.546434332885562	0.409616668872093	0.4119454449946224	0.37414353399557865	0.26145362698779173	0.19379366235436912	0.3743598233735631	0.21306423890196857	0.313667317194426	0.18832238024124798	0.13076253502382598	0.218983019087484
w14pp	0.06258376074986247	0.0458075015984819	0.04108508848554575	0.05285972196919571	0.047119848272546984	0.04582162419252557	0.04436478095832868	0.04436478095832868	0.03603206767639336	0.037220541300454324	0.03804088944479407	0.03109257847922043	0.06953383601430523	0.04282937548178107	0.026654467498536887	0.025396539397043123	0.04540386015710808	0.04540386015710808	0.05398109313305188	0.06306146888580384	0.04427996385167206	0.05748026330267883	0.04244069523026628	0.04244069523026628	0.04656856812245404	0.049092581099472024	0.042878062658686905	0.04643837543610044	0.04503259800698513	0.04224337041424636	0.04585669466675893	0.04606228395315276	0.04607124429303565	0.022989888965880684	0.020334288361685705	0.020334288361685705	0.006165845194185995	0.006531804210500952	0.006531804210500952	0.0	0.41072692628383056	0.003087799831349182	0.004193024520914377	0.0629270243138978	0.010337956142563554	0.0077171387867029555	0.015208004880596274	0.01815830421028696	0.01961225243940464	0.016389753184791356	0.02531519552113724	0.006820067578055581	0.038935265480567	0.030540565276245088	0.0466443167856435	0.03167833447165435	0.03633223445864971	0.027487604716754828	0.033208379729479556	0.046787633372989156	0.05258413065126342	0.04090766714184598	0.04606458415929728	0.03149062468238345	0.03149062468238345	0.04406818609365279	0.04129431920588803	0.04758618843558151	0.04426576460132802	0.08542109584266074	0.18495834812447043	0.20020571170523438	0.15570311007167795	0.47815409346436155	0.5330265066267491	0.2644643839690647	0.2394899356742326	0.5435609188998176	0.3052475100286212	0.5460781283377594	0.4092604643242905	0.4115892404468198	0.3737873294477761	0.2610974224399891	0.19343745780656652	0.37400361882576055	0.21270803435416596	0.3133111126466234	0.18796617569344537	0.13040633047602337	0.21862681453968139
S31Hp	0.4733086870326931	0.45653242788131254	0.45181001476837634	0.4635846482520263	0.45784477455537753	0.45654655047535614	0.45508970724115927	0.45508970724115927	0.4467569939592239	0.4479454675832849	0.44876581572762464	0.441817504762051	0.4802587622971358	0.45355430176461164	0.4373793937813675	0.4361214656798737	0.45612878643993865	0.45612878643993865	0.46470601941588247	0.4737863951686344	0.4550048901345026	0.4682051895855094	0.45316562151309686	0.45316562151309686	0.4572934944052846	0.4598175073823026	0.45360298894151746	0.457163301718931	0.4557575242898157	0.45296829669707694	0.4565816209495895	0.45678721023598334	0.45679617057586624	0.43371481524871125	0.4310592146445163	0.4310592146445163	0.4168907714770165	0.41725673049333145	0.41725673049333145	0.41072692628383056	0.0	0.4138127261141797	0.4149179508037449	0.4736519505967283	0.4210628824253941	0.41844206506953346	0.4259329311634268	0.4288832304931175	0.43033717872223515	0.4271146794676219	0.4360401218039678	0.4175449938608861	0.44966019176339755	0.4412654915590757	0.45736924306847404	0.44240326075448494	0.4470571607414803	0.4382125309995854	0.4439333060123101	0.4575125596558197	0.46330905693409397	0.45163259342467654	0.45678951044212784	0.44221555096521403	0.44221555096521403	0.45479311237648334	0.45201924548871864	0.4583111147184121	0.4549906908841586	0.4961460221254913	0.5956832744073011	0.610930637988065	0.5664280363545086	0.8888790197471921	0.9437514329095797	0.6751893102518953	0.6502148619570631	0.9542858451826481	0.7159724363114518	0.95680305462059	0.8199853906071211	0.8223141667296504	0.7845122557306067	0.6718223487228197	0.6041623840893972	0.7847285451085911	0.6234329606369966	0.724036038929454	0.598691101976276	0.541131256758854	0.629351740822512
f25pp	0.05949796091951334	0.04272170176813278	0.037999288655196625	0.049773922138846585	0.04403404844219786	0.04273582436217645	0.04127898112797956	0.04127898112797956	0.032946267846044236	0.0341347414701052	0.03495508961444495	0.028006778648871307	0.0664480361839561	0.039743575651431946	0.023568667668187764	0.022310739566694	0.04231806032675896	0.04231806032675896	0.05089529330270276	0.05997566905545472	0.041194164021322935	0.05439446347232971	0.039354895399917156	0.039354895399917156	0.043482768292104915	0.0460067812691229	0.03979226282833778	0.043352575605751315	0.041946798176636005	0.03915757058389724	0.042770894836409806	0.04297648412280364	0.042985444462686526	0.01990408913553156	0.01724848853133658	0.01724848853133658	0.0030800453638368717	0.0034460043801518288	0.0034460043801518288	0.003087799831349182	0.4138127261141797	0.0	0.0011072246905652527	0.05984122448354867	0.007252156312214429	0.004631338956353832	0.012122205050247149	0.015072504379937839	0.01652645260905552	0.013303953354442233	0.022229395690788117	0.003734267747706457	0.03584946565021787	0.027454765445895965	0.04355851695529438	0.028592534641305227	0.03324643462830059	0.024401804886405705	0.030122579899130433	0.04370183354264003	0.049498330820914295	0.03782186731149686	0.04297878432894816	0.028404824852034327	0.028404824852034327	0.040982386263303666	0.03820851937553891	0.04450038860523239	0.0411799647709789	0.08233529601231161	0.1818725482941213	0.19711991187488526	0.15261731024132882	0.47506829363401243	0.5299407067963999	0.26137858413871556	0.23640413584388348	0.5404751190694684	0.3021617101982721	0.5429923285074103	0.40617466449394135	0.4085034406164707	0.370701529617427	0.25801162260964	0.1903516579762174	0.37091781899541143	0.20962223452381684	0.3102253128162743	0.18488037586309625	0.12732053064567425	0.21554101470933226
