	s24H1	F7H1	530050	S14Hp	S29H1	F6H1	S23Hp	F22H1A	530075	S6Hp	S13Hp	S4Hp	31766	31071	S15Hp	S31Hp	S10H1	530258	S28Hp	31300	31112	530154	S30H1	530119	31714	530394	31428	S21H1	S16H2	F14H1A	31749	31519	31021	31232	31267	F3H1	S26Hp	31700	S11Hp	31129	S18H1	31328	S8Hp	S19H1	530052	530167	530315	530368	530251	530055	31360	F14H1B	530444	31236	F32H1	F23HpA	S2Hp	31637	31343	530177	S3Hp	31750	S12Hp	F1H1	F22HpB	31160	530451	w29pp	w24pp	w25pp	w15pp	w27pp	w12pp	f11pp	w10pp	w23pp	f24pp	w8pp	f12ppA	f19pp	w16pp	w2pp	f26pp	w11pp	w1pp	f23ppA	w6pp	w17pp	w22pp	w13pp	f2pp	f30pp	f17ppB	f20ppA	f8pp	f16ppA	f4pp	f6ppA	w3pp	f25pp	w9pp	f15pp	f1pp	f14ppA	w28pp	w31pp	w4pp	w21pp	w18pp	w14pp	w26pp	w19pp	w32pp	w20pp	S27H1	S25Hp	S1Hp	S7Hp	530215	F8H1
w29pp	0.4663700140137414	0.3724634673232262	0.4604172776401102	0.4607842015060969	0.4757627940753268	0.4523848335278274	0.39187689650047763	0.4677359123128354	0.44495893287780114	0.45495092784858526	0.38374374428840635	0.36458581131014756	0.44561027543631615	0.4516020376701296	0.45079571105178506	0.38424378015823546	0.46047529467295434	0.4661634759027897	0.45741191210921167	0.38173674809230396	0.4596497579191614	0.4925619062429579	0.49958642041155854	0.48007972198417925	0.4328181310001604	0.4420506326276046	0.46035553726117084	0.48558256457998134	0.49455946067657636	0.48367435958787	0.3882407522702442	0.48019744795915775	0.4854431711669601	0.4915655545988133	0.48582234335695096	0.4870110736011899	0.40113706328183096	0.48103018030358374	0.4854463931042457	0.4568628122743754	0.5025304178724822	0.482037575458501	0.412997151828039	0.47872728795662167	0.4825828877338563	0.4938150854086771	0.4728946755100989	0.47115644040876564	0.4973314472787173	0.4363609816474041	0.45878341767126585	0.4203618563354684	0.4718724148791292	0.4738789764131174	0.4672286117900402	0.48045429544479834	0.49305962792414676	0.46683253163233174	0.46965731566622565	0.4509727486025049	0.4512985145907549	0.4108264503223269	0.4107281854799444	0.4203226460427823	0.41978350446544044	0.2996958772411386	0.4682057087476904	0.0	0.03535379299975008	0.04496761813588909	0.059419118384813625	0.0550439845452788	0.06197301714896678	0.0849220685056352	0.09257306357161202	0.08332386271961312	0.10164627097287991	0.07815777382919772	0.11161476267448742	0.11331002189305561	0.08901594935584536	0.10394195427238062	0.10959804197041659	0.07738012030230229	0.10644347693164076	0.11431292230801858	0.1161046901217519	0.11094572638595376	0.11574795331574936	0.07981322660958073	0.13827267401534576	0.11597692620251775	0.15173359630097652	0.16880148472412676	0.2000960938124968	0.17962355296877155	0.16352353605891234	0.08697970203101406	0.0951455926057787	0.12055711698074689	0.11767356710587588	0.11001608301432343	0.096950518743484	0.09272370217918238	0.09796861868119867	0.10177750235193252	0.07024280114320114	0.07428107021716937	0.0842769440023299	0.062318050474407506	0.06786073694947746	0.062165335553546974	0.057192830379381054	0.06351327981566492	0.408064677526084	0.3934463939729739	0.37259641951137984	0.38085577217500954	0.452755950405879	0.4751494228634848
w24pp	0.47079272647918674	0.37688617978867156	0.46483999010555554	0.46520691397154224	0.48018550654077213	0.4568075459932727	0.396299608965923	0.47215862477828074	0.4493816453432465	0.4593736403140306	0.3881664567538517	0.3690085237755929	0.4500329879017615	0.4560247501355749	0.4552184235172304	0.3886664926236808	0.4648980071383997	0.47058618836823507	0.461834624574657	0.3861594605577493	0.46407247038460675	0.49698461870840327	0.5040091328770039	0.4845024344496246	0.43724084346560577	0.4464733450930499	0.4647782497266162	0.4900052770454267	0.4989821731420217	0.4880970720533153	0.3926634647356895	0.4846201604246031	0.48986588363240546	0.49598826706425864	0.4902450558223963	0.49143378606663524	0.4055597757472763	0.4854528927690291	0.48986910556969104	0.46128552473982076	0.5069531303379275	0.48646028792394636	0.4174198642934843	0.483150000422067	0.48700560019930167	0.4982377978741224	0.47731738797554424	0.475579152874211	0.5017541597441626	0.44078369411284946	0.4632061301367112	0.42478456880091375	0.4762951273445745	0.4783016888785627	0.47165132425548556	0.4848770079102437	0.4974823403895921	0.4712552440977771	0.474080028131671	0.45539546106795026	0.4557212270562002	0.41524916278777224	0.41515089794538973	0.42474535850822764	0.4242062169308858	0.30411858970658395	0.47262842121313575	0.03535379299975008	0.0	0.037155639866886275	0.05160714011581081	0.04723200627627598	0.054161038879963964	0.07711009023663239	0.0847610853026092	0.0755118844506103	0.0938342927038771	0.07034579556019491	0.1038027844054846	0.1054980436240528	0.08120397108684255	0.0961299760033778	0.10178606370141377	0.06956814203329947	0.09863149866263794	0.10650094403901576	0.10829271185274908	0.10313374811695095	0.10793597504674654	0.07200124834057792	0.13046069574634295	0.10816494793351493	0.14392161803197373	0.16098950645512394	0.192284115543494	0.17181157469976877	0.15571155778990953	0.07916772376201124	0.08733361433677589	0.11274513871174408	0.10986158883687307	0.10220410474532061	0.08913854047448118	0.08491172391017957	0.09015664041219586	0.0939655240829297	0.062430822874198315	0.06646909194816655	0.07646496573332709	0.05450607220540469	0.06004875868047464	0.05435335728454416	0.04938085211037824	0.0557013015466621	0.41248738999152934	0.3978691064384192	0.3770191319768252	0.3852784846404549	0.45717866287132436	0.47957213532893017
w25pp	0.4804065516153257	0.3865000049248105	0.4744538152416945	0.4748207391076812	0.4897993316769111	0.4664213711294117	0.40591343410206193	0.4817724499144197	0.45899547047938544	0.46898746545016956	0.39778028188999065	0.37862234891173185	0.45964681303790045	0.4656385752717139	0.46483224865336936	0.39828031775981976	0.47451183227453864	0.480200013504374	0.47144844971079597	0.39577328569388825	0.4736862955207457	0.5065984438445422	0.5136229580131428	0.49411625958576355	0.4468546686017447	0.4560871702291889	0.47439207486275514	0.49961910218156563	0.5085959982781607	0.49771089718945427	0.4022772898718285	0.49423398556074205	0.4994797087685444	0.5056020922003976	0.49985888095853526	0.5010476112027742	0.41517360088341526	0.49506671790516804	0.49948293070583	0.4708993498759597	0.5165669554740665	0.4960741130600853	0.4270336894296233	0.49276382555820597	0.4966194253354406	0.5078516230102614	0.4869312131116832	0.48519297801034994	0.5113679848803017	0.4503975192489884	0.47281995527285015	0.4343983939370527	0.4859089524807135	0.4879155140147017	0.4812651493916245	0.49449083304638264	0.5070961655257311	0.48086906923391604	0.48369385326780995	0.4650092862040892	0.46533505219233917	0.4248629879239112	0.4247647230815287	0.4343591836443666	0.43382004206702474	0.3137324148427229	0.4822422463492747	0.04496761813588909	0.037155639866886275	0.0	0.04363726694506735	0.039262133105532525	0.046191165709220515	0.06914021706588892	0.07679121213186574	0.06754201127986685	0.08586441953313363	0.062375922389451464	0.09583291123474114	0.09752817045330933	0.07323409791609908	0.08816010283263434	0.09381619053067031	0.06159826886255603	0.09066162549189448	0.0985310708682723	0.10032283868200562	0.09516387494620748	0.09996610187600308	0.06403137516983447	0.12249082257559948	0.10019507476277147	0.13595174486123027	0.1530196332843805	0.18431424237275054	0.1638417015290253	0.1477416846191661	0.07119785059126778	0.07936374116603243	0.10477526554100061	0.1018917156661296	0.09423423157457715	0.08116866730373772	0.0769418507394361	0.0821867672414524	0.08599565091218624	0.054460949703454865	0.05849921877742311	0.06849509256258363	0.04653619903466124	0.05207888550973119	0.04638348411380071	0.04141097893963479	0.04773142837591865	0.4221012151276683	0.40748293157455817	0.38663295711296414	0.39489230977659384	0.4667924880074633	0.4891859604650691
w15pp	0.4948580518642502	0.4009515051737351	0.48890531549061905	0.4892722393566058	0.5042508319258356	0.48087287137833623	0.42036493435098643	0.4962239501633443	0.47344697072831	0.48343896569909417	0.4122317821389152	0.3930738491606564	0.474098313286825	0.4800900755206384	0.47928374890229397	0.41273181800874426	0.48896333252346313	0.49465151375329863	0.4858999499597205	0.4102247859428128	0.4881377957696703	0.5210499440934668	0.5280744582620674	0.508567759834688	0.46130616885066933	0.47053867047811343	0.48884357511167964	0.5140706024304902	0.5230474985270852	0.5121623974383788	0.41672879012075303	0.5086854858096665	0.513931209017469	0.5200535924493221	0.5143103812074598	0.5154991114516987	0.4296251011323398	0.5095182181540926	0.5139344309547546	0.4853508501248842	0.5310184557229911	0.5105256133090099	0.4414851896785478	0.5072153258071306	0.5110709255843652	0.5223031232591859	0.5013827133606077	0.4996444782592745	0.5258194851292262	0.4648490194979129	0.4872714555217747	0.4488498941859773	0.500360452729638	0.5023670142636262	0.49571664964054907	0.5089423332953071	0.5215476657746556	0.49532056948284053	0.4981453535167345	0.4794607864530138	0.4797865524412637	0.43931448817283575	0.43921622333045324	0.44881068389329115	0.44827154231594935	0.32818391509164746	0.4966937465981993	0.059419118384813625	0.05160714011581081	0.04363726694506735	0.0	0.027661110625942745	0.03459014322963073	0.0694431729144511	0.07709416798042791	0.06784496712842902	0.0861673753816958	0.06267887823801363	0.09613586708330331	0.0978311263018715	0.07353705376466126	0.08846305868119651	0.09411914637923248	0.0619012247111182	0.09096458134045665	0.09883402671683447	0.10062579453056779	0.09546683079476966	0.10026905772456525	0.06433433101839664	0.12279377842416166	0.10049803061133364	0.13625470070979243	0.15332258913294267	0.1846171982213127	0.16414465737758746	0.14804464046772825	0.07150080643982995	0.0796666970145946	0.10507822138956278	0.10219467151469178	0.09453718742313932	0.08147162315229989	0.07724480658799827	0.08248972309001457	0.08629860676074841	0.05476390555201703	0.058802174625985276	0.0687980484111458	0.046839154883223405	0.05238184135829335	0.046686439962362866	0.041713934788196946	0.04803438422448081	0.4365527153765928	0.4219344318234828	0.4010844573618887	0.4093438100255184	0.48124398825638787	0.5036374607139936
w27pp	0.4904829180247154	0.3965763713342002	0.4845301816510842	0.4848971055170709	0.4998756980863008	0.47649773753880137	0.4159898005114516	0.4918488163238094	0.46907183688877513	0.47906383185955925	0.40785664829938034	0.38869871532112155	0.46972317944729014	0.47571494168110356	0.47490861506275905	0.40835668416920945	0.48458819868392833	0.4902763799137637	0.48152481612018566	0.40584965210327795	0.4837626619301354	0.5166748102539319	0.5236993244225325	0.5041926259951532	0.4569310350111344	0.46616353663857857	0.48446844127214483	0.5096954685909554	0.5186723646875504	0.507787263598844	0.4123536562812182	0.5043103519701317	0.5095560751779341	0.5156784586097873	0.509935247367925	0.5111239776121639	0.42524996729280495	0.5051430843145577	0.5095592971152196	0.4809757162853494	0.5266433218834562	0.506150479469475	0.43711005583901297	0.5028401919675957	0.5066957917448303	0.5179279894196511	0.4970075795210729	0.49526934441973963	0.5214443512896914	0.4604738856583781	0.48289632168223984	0.4444747603464424	0.49598531889010317	0.49799188042409137	0.4913415158010142	0.5045671994557723	0.5171725319351208	0.4909454356433057	0.49377021967719964	0.4750856526134789	0.47541141860172886	0.4349393543333009	0.4348410894909184	0.4444355500537563	0.44389640847641443	0.3238087812521126	0.4923186127586644	0.0550439845452788	0.04723200627627598	0.039262133105532525	0.027661110625942745	0.0	0.02829557606088305	0.06506803907491626	0.07271903414089308	0.06346983328889419	0.08179224154216097	0.058303744398478796	0.09176073324376847	0.09345599246233667	0.06916191992512642	0.08408792484166168	0.08974401253969765	0.05752609087158336	0.08658944750092182	0.09445889287729964	0.09625066069103295	0.09109169695523482	0.09589392388503042	0.059959197178861806	0.11841864458462682	0.0961228967717988	0.1318795668702576	0.14894745529340783	0.18024206438177787	0.15976952353805263	0.14366950662819342	0.06712567260029512	0.07529156317505976	0.10070308755002795	0.09781953767515694	0.09016205358360449	0.07709648931276505	0.07286967274846344	0.07811458925047973	0.08192347292121357	0.0503887717124822	0.05442704078645044	0.06442291457161096	0.04246402104368857	0.04800670751875853	0.042311306122828046	0.037338800948662126	0.04365925038494599	0.432177581537058	0.41755929798394786	0.39670932352235383	0.40496867618598353	0.476868854416853	0.4992623268744588
w12pp	0.4974119506284033	0.40350540393788825	0.4914592142547722	0.4918261381207589	0.5068047306899888	0.48342677014248936	0.42291883311513956	0.49877784892749744	0.4760008694924631	0.4859928644632473	0.41478568090306833	0.39562774792480954	0.47665221205097813	0.48264397428479155	0.4818376476664471	0.4152857167728974	0.49151723128761626	0.49720541251745176	0.48845384872387365	0.41277868470696594	0.49069169453382344	0.52360384285762	0.5306283570262206	0.5111216585988412	0.46386006761482246	0.47309256924226656	0.49139747387583277	0.5166245011946433	0.5256013972912383	0.5147162962025319	0.41928268888490616	0.5112393845738197	0.5164851077816222	0.5226074912134753	0.5168642799716129	0.5180530102158518	0.43217899989649294	0.5120721169182457	0.5164883297189077	0.48790474888903734	0.5335723544871442	0.513079512073163	0.4440390884427009	0.5097692245712837	0.5136248243485183	0.5248570220233391	0.5039366121247608	0.5021983770234276	0.5283733838933793	0.46740291826206604	0.4898253542859278	0.45140379295013044	0.5029143514937912	0.5049209130277793	0.4982705484047022	0.5114962320594603	0.5241015645388087	0.49787446824699366	0.5006992522808876	0.48201468521716695	0.48234045120541685	0.4418683869369889	0.44177012209460637	0.4513645826574443	0.4508254410801025	0.3307378138558006	0.49924764536235244	0.06197301714896678	0.054161038879963964	0.046191165709220515	0.03459014322963073	0.02829557606088305	0.0	0.07199707167860425	0.07964806674458107	0.07039886589258218	0.08872127414584896	0.06523277700216679	0.09868976584745646	0.10038502506602466	0.07609095252881441	0.09101695744534967	0.09667304514338564	0.06445512347527135	0.09351848010460981	0.10138792548098763	0.10317969329472094	0.09802072955892281	0.1028229564887184	0.0668882297825498	0.1253476771883148	0.1030519293754868	0.13880859947394558	0.15587648789709582	0.18717109698546586	0.16669855614174062	0.1505985392318814	0.0740547052039831	0.08222059577874775	0.10763212015371594	0.10474857027884493	0.09709108618729248	0.08402552191645304	0.07979870535215143	0.08504362185416772	0.08885250552490156	0.05731780431617019	0.06135607339013843	0.07135194717529895	0.04939305364737656	0.05493574012244651	0.04924033872651602	0.0442678335523501	0.050588282988633965	0.4391066141407459	0.4244883305876359	0.4036383561260418	0.4118977087896715	0.483797887020541	0.5061913594781468
f11pp	0.5203610019850718	0.4264544552945566	0.5144082656114406	0.5147751894774273	0.5297537820466571	0.5063758214991578	0.44586788447180803	0.5217269002841658	0.49894992084913153	0.5089419158199157	0.43773473225973675	0.41857679928147795	0.49960126340764655	0.50559302564146	0.5047866990231155	0.43823476812956585	0.5144662826442847	0.5201544638741201	0.511402900080542	0.43572773606363435	0.5136407458904918	0.5465528942142883	0.5535774083828889	0.5340707099555096	0.4868091189714908	0.496041620598935	0.5143465252325012	0.5395735525513117	0.5485504486479067	0.5376653475592004	0.4422317402415746	0.5341884359304881	0.5394341591382905	0.5455565425701436	0.5398133313282814	0.5410020615725203	0.45512805125316136	0.5350211682749142	0.5394373810755762	0.5108538002457058	0.5565214058438126	0.5360285634298314	0.4669881397993694	0.5327182759279521	0.5365738757051868	0.5478060733800074	0.5268856634814293	0.5251474283800961	0.5513224352500476	0.4903519696187345	0.5127744056425962	0.4743528443067988	0.5258634028504596	0.5278699643844478	0.5212195997613707	0.5344452834161287	0.5470506158954771	0.5208235196036621	0.5236483036375561	0.5049637365738353	0.5052895025620853	0.4648174382936573	0.4647191734512748	0.4743136340141127	0.47377449243677083	0.353686865212469	0.5221966967190208	0.0849220685056352	0.07711009023663239	0.06914021706588892	0.0694431729144511	0.06506803907491626	0.07199707167860425	0.0	0.038848071937696405	0.029598871085697507	0.04792127933896429	0.03648259936930203	0.06993958821459172	0.07163484743315991	0.047340774895949664	0.06226677981248492	0.06792286751052089	0.035704945842406605	0.06476830247174506	0.07263774784812288	0.0744295156618562	0.06927055192605806	0.07407277885585366	0.03813805214968505	0.10050870375932484	0.07821295594649683	0.11396962604495561	0.13103751446810583	0.16233212355647586	0.14185958271275062	0.12575956580289144	0.04921573177499314	0.057381622349757785	0.08279314672472599	0.07990959684985498	0.07225211275830251	0.06399080040585499	0.059763983841553375	0.06500890034356967	0.06881778401430351	0.03728308280557213	0.049131984719538044	0.0666161575745387	0.04465726404661631	0.05019995052168627	0.044504549125755785	0.05702143756250221	0.06334188699878607	0.4620556654974144	0.44743738194430427	0.42658740748271023	0.43484676014633994	0.5067469383772094	0.5291404108348152
w10pp	0.5280119970510486	0.4341054503605335	0.5220592606774175	0.5224261845434042	0.537404777112634	0.5140268165651346	0.4535188795377848	0.5293778953501427	0.5066009159151084	0.5165929108858925	0.4453857273257136	0.4262277943474548	0.5072522584736234	0.5132440207074368	0.5124376940890923	0.44588576319554263	0.5221172777102615	0.527805458940097	0.5190538951465189	0.4433787311296112	0.5212917409564687	0.5542038892802652	0.5612284034488658	0.5417217050214864	0.4944601140374677	0.5036926156649117	0.521997520298478	0.5472245476172886	0.5562014437138836	0.5453163426251771	0.4498827353075514	0.5418394309964649	0.5470851542042674	0.5532075376361205	0.5474643263942581	0.5486530566384971	0.4627790463191382	0.542672163340891	0.5470883761415529	0.5185047953116826	0.5641724009097895	0.5436795584958083	0.47463913486534615	0.540369270993929	0.5442248707711635	0.5554570684459843	0.5345366585474061	0.5327984234460729	0.5589734303160245	0.4980029646847113	0.5204254007085731	0.4820038393727757	0.5335143979164364	0.5355209594504245	0.5288705948273474	0.5420962784821055	0.554701610961454	0.5284745146696389	0.5312992987035329	0.5126147316398122	0.512940497628062	0.4724684333596341	0.4723701685172516	0.4819646290800895	0.4814254875027477	0.36133786027844583	0.5298476917849977	0.09257306357161202	0.0847610853026092	0.07679121213186574	0.07709416798042791	0.07271903414089308	0.07964806674458107	0.038848071937696405	0.0	0.017383351451414297	0.04763776432284042	0.04413359443527885	0.07759058328056853	0.07928584249913673	0.05499176996192649	0.06991777487846174	0.0755738625764977	0.043355940908383434	0.07241929753772189	0.08028874291409971	0.08208051072783303	0.07692154699203489	0.08172377392183049	0.04578904721566188	0.10815969882530166	0.08586395101247365	0.12162062111093244	0.13868850953408265	0.1699831186224527	0.14951057777872745	0.13341056086886827	0.05686672684096997	0.0650326174157346	0.09044414179070281	0.08756059191583179	0.07990310782427934	0.0716417954718318	0.0674149789075302	0.07265989540954648	0.07646877908028032	0.044934077871548954	0.056782979785514866	0.07426715264051553	0.05230825911259314	0.057850945587663086	0.0521555441917326	0.06467243262847902	0.0709928820647629	0.46970666056339117	0.45508837701028115	0.43423840254868706	0.44249775521231677	0.5143979334431863	0.536791405900792
w23pp	0.5187627961990497	0.4248562495085346	0.5128100598254186	0.5131769836914053	0.5281555762606351	0.5047776157131357	0.44426967868578593	0.5201286944981438	0.4973517150631095	0.5073437100338937	0.4361365264737147	0.4169785934954559	0.4980030576216245	0.5039948198554379	0.5031884932370935	0.43663656234354375	0.5128680768582626	0.5185562580880981	0.50980469429452	0.4341295302776123	0.5120425401044698	0.5449546884282663	0.551979202596867	0.5324725041694875	0.48521091318546883	0.49444341481291293	0.5127483194464791	0.5379753467652897	0.5469522428618847	0.5360671417731783	0.44063353445555253	0.532590230144466	0.5378359533522685	0.5439583367841216	0.5382151255422593	0.5394038557864982	0.4535298454671393	0.5334229624888921	0.537839175289554	0.5092555944596837	0.5549232000577906	0.5344303576438094	0.4653899340133473	0.5311200701419301	0.5349756699191647	0.5462078675939854	0.5252874576954072	0.523549222594074	0.5497242294640257	0.4887537638327124	0.5111761998565743	0.4727546385207768	0.5242651970644375	0.5262717585984257	0.5196213939753486	0.5328470776301066	0.5454524101094551	0.51922531381764	0.522050097851534	0.5033655307878133	0.5036912967760632	0.46321923250763525	0.46312096766525274	0.47271542822809065	0.47217628665074884	0.35208865942644696	0.5205984909329988	0.08332386271961312	0.0755118844506103	0.06754201127986685	0.06784496712842902	0.06346983328889419	0.07039886589258218	0.029598871085697507	0.017383351451414297	0.0	0.03838856347084152	0.034884393583279966	0.06834138242856964	0.07003664164713784	0.0457425691099276	0.06066857402646285	0.06632466172449882	0.03410674005638453	0.06317009668572299	0.07103954206210081	0.07283130987583414	0.067672346140036	0.0724745730698316	0.03653984636366298	0.09891049797330277	0.07661475016047475	0.11237142025893354	0.12943930868208375	0.16073391777045382	0.14026137692672855	0.12416136001686937	0.047617525988971066	0.05578341656373571	0.08119494093870391	0.0783113910638329	0.07065390697228044	0.06239259461983292	0.0581657780555313	0.0634106945575476	0.06721957822828144	0.03568487701955006	0.04753377893351597	0.06501795178851663	0.04305905826059424	0.0486017447356642	0.04290634333973371	0.05542323177648014	0.061743681212764	0.4604574597113923	0.4458391761582823	0.4249892016966882	0.4332485543603179	0.5051487325911874	0.5275422050487931
f24pp	0.5370852044523166	0.4431786577618013	0.5311324680786853	0.531499391944672	0.5464779845139018	0.5231000239664025	0.46259208693905274	0.5384511027514105	0.5156741233163762	0.5256661182871604	0.45445893472698146	0.43530100174872266	0.5163254658748913	0.5223172281087047	0.5215109014903602	0.45495897059681056	0.5311904851115294	0.5368786663413648	0.5281271025477867	0.45245193853087906	0.5303649483577365	0.563277096681533	0.5703016108501336	0.5507949124227544	0.5035333214387355	0.5127658230661797	0.531070727699746	0.5562977550185564	0.5652746511151514	0.5543895500264451	0.4589559427088193	0.5509126383977329	0.5561583616055352	0.5622807450373883	0.5565375337955261	0.557726264039765	0.47185225372040607	0.5517453707421589	0.5561615835428209	0.5275780027129505	0.5732456083110573	0.5527527658970761	0.4837123422666141	0.5494424783951968	0.5532980781724315	0.5645302758472521	0.543609865948674	0.5418716308473408	0.5680466377172924	0.5070761720859792	0.529498608109841	0.4910770467740435	0.5425876053177043	0.5445941668516925	0.5379438022286154	0.5511694858833734	0.5637748183627218	0.5375477220709068	0.5403725061048008	0.52168793904108	0.52201370502933	0.481541640760902	0.4814433759185195	0.4910378364813574	0.49049869490401554	0.3704110676797137	0.5389208991862655	0.10164627097287991	0.0938342927038771	0.08586441953313363	0.0861673753816958	0.08179224154216097	0.08872127414584896	0.04792127933896429	0.04763776432284042	0.03838856347084152	0.0	0.05320680183654675	0.08666379068183644	0.08835904990040463	0.06406497736319439	0.07899098227972964	0.08464706997776561	0.05242914830965133	0.08149250493898978	0.0893619503153676	0.09115371812910092	0.08599475439330279	0.09079698132309838	0.05486225461692977	0.11723290622656957	0.09493715841374153	0.13069382851220032	0.14776171693535053	0.1790563260237206	0.15858378517999533	0.14248376827013615	0.06593993424223786	0.07410582481700251	0.0995173491919707	0.0966337993170997	0.08897631522554723	0.08071500287309971	0.07648818630879808	0.08173310281081439	0.08554198648154823	0.05400728527281685	0.06585618718678277	0.08334036004178343	0.06138146651386103	0.06692415298893098	0.061228751593000494	0.07374564002974693	0.08006608946603078	0.4787798679646591	0.464161584411549	0.44331160994995494	0.45157096261358465	0.5234711408444541	0.5458646133020599
w8pp	0.5135967073086344	0.41969016061811915	0.5076439709350031	0.5080108948009898	0.5229894873702197	0.4996115268227203	0.43910358979537056	0.5149626056077283	0.49218562617269407	0.5021776211434782	0.4309704375832993	0.4118125046050405	0.4928369687312091	0.4988287309650225	0.498022404346678	0.4314704734531284	0.5077019879678473	0.5133901691976827	0.5046386054041045	0.4289634413871969	0.5068764512140543	0.5397885995378509	0.5468131137064515	0.5273064152790722	0.48004482429505335	0.4892773259224975	0.5075822305560638	0.5328092578748742	0.5417861539714692	0.5309010528827629	0.4354674455651371	0.5274241412540507	0.532669864461853	0.5387922478937062	0.5330490366518439	0.5342377668960828	0.4483637565767239	0.5282568735984767	0.5326730863991387	0.5040895055692683	0.5497571111673751	0.5292642687533939	0.4602238451229319	0.5259539812515146	0.5298095810287493	0.54104177870357	0.5201213688049918	0.5183831337036586	0.5445581405736102	0.48358767494229704	0.5060101109661588	0.46758854963036134	0.5190991081740222	0.5211056697080103	0.5144553050849332	0.5276809887396913	0.5402863212190396	0.5140592249272247	0.5168840089611186	0.49819944189739784	0.4985252078856478	0.4580531436172198	0.4579548787748373	0.46754933933767523	0.46701019776033337	0.34692257053603154	0.5154324020425833	0.07815777382919772	0.07034579556019491	0.062375922389451464	0.06267887823801363	0.058303744398478796	0.06523277700216679	0.03648259936930203	0.04413359443527885	0.034884393583279966	0.05320680183654675	0.0	0.04452032882687686	0.04621558804544505	0.021921515508234807	0.03684752042477006	0.04250360812280603	0.022723027811747426	0.05178638444108588	0.0596558298174637	0.06144759763119702	0.056288633895398885	0.06109086082519448	0.025156134119025873	0.09374440908288738	0.07144866127005936	0.10720533136851815	0.12427321979166836	0.1555678288800384	0.13509528803631315	0.11899527112645397	0.04245143709855567	0.05061732767332032	0.07602885204828852	0.07314530217341751	0.06548781808186505	0.05722650572941752	0.05299968916511591	0.0582446056671322	0.062053489337866044	0.030518788129134666	0.04236769004310058	0.059851862898101245	0.037892969370178844	0.043435655845248805	0.03774025444931832	0.05025714288606475	0.05657759232234861	0.4552913708209769	0.4406730872678668	0.41982311280627277	0.4280824654699025	0.49998264370077194	0.5223761161583778
f12ppA	0.5470536961539241	0.45314714946340884	0.5411009597802928	0.5414678836462795	0.5564464762155095	0.53306851566801	0.47256057864066026	0.548419594453018	0.5256426150179838	0.5356346099887679	0.464427426428589	0.4452694934503302	0.5262939575764988	0.5322857198103121	0.5314793931919677	0.4649274622984181	0.541158976813137	0.5468471580429723	0.5380955942493943	0.4624204302324866	0.540333440059344	0.5732455883831405	0.5802701025517412	0.5607634041243619	0.513501813140343	0.5227343147677872	0.5410392194013535	0.566266246720164	0.575243142816759	0.5643580417280526	0.4689244344104268	0.5608811300993404	0.5661268533071427	0.572249236738996	0.5665060254971336	0.5676947557413725	0.4818207454220136	0.5617138624437663	0.5661300752444283	0.537546494414558	0.5832141000126648	0.5627212575986836	0.4936808339682216	0.5594109700968043	0.5632665698740389	0.5744987675488598	0.5535783576502815	0.5518401225489482	0.5780151294189	0.5170446637875867	0.5394670998114485	0.501045538475651	0.5525560970193117	0.5545626585533	0.5479122939302228	0.561137977584981	0.5737433100643294	0.5475162137725144	0.5503409978064082	0.5316564307426875	0.5319821967309375	0.4915101324625095	0.491411867620127	0.5010063281829649	0.5004671866056231	0.38037955938132123	0.548889390887873	0.11161476267448742	0.1038027844054846	0.09583291123474114	0.09613586708330331	0.09176073324376847	0.09868976584745646	0.06993958821459172	0.07759058328056853	0.06834138242856964	0.08666379068183644	0.04452032882687686	0.0	0.053776184074207325	0.0445294431774076	0.05945544809394285	0.06511153579197881	0.056180016657037105	0.08524337328637557	0.0931128186627534	0.0949045864764867	0.08974562274068856	0.09454784967048416	0.058613122964315555	0.12720139792817706	0.10490565011534904	0.1406623202138078	0.15773020863695802	0.1890248177253281	0.16855227688160285	0.15245225997174366	0.07590842594384535	0.08407431651861	0.1094858408935782	0.10660229101870719	0.09894480692715474	0.0906834945747072	0.08645667801040559	0.09170159451242188	0.09551047818315572	0.06397577697442434	0.07582467888839026	0.09330885174339093	0.07134995821546852	0.07689264469053848	0.071197243294608	0.08371413173135442	0.0900345811676383	0.4887483596662666	0.4741300761131565	0.45328010165156246	0.46153945431519217	0.5334396325460616	0.5558331050036674
