	f20ppB	f30pp	f24pp	f23ppA	f12ppB	f4pp	f22ppB	f1pp	f12ppA	f18pp	f16ppA	w8pp	f32pp	w27pp	f2pp	w17pp	f8pp	f6ppB	f15pp	f7pp	f14ppA	f23ppB	f11pp	w19pp	f25pp	f9pp	f17ppB	f17ppA	w16pp	s14pp	w11pp	w4pp	s12pp	w30pp	s27pp	s26pp	s24pp	s28pp	s19pp	S15Hp	s16pp	w21pp	w14pp	s2pp	s17pp	s13pp	s3pp	s32pp	s25pp	s29pp	w28pp	s7pp	s18pp	w18pp	s22pp	s23pp	w6pp	s1pp	w23pp	w24pp	w1pp	530167	S17H1	530295	F14H1B	S12Hp	S22Hp	S7Hp	F3H1	F6H1	S19H1	F14H1A	F23HpA	S9H1	F7H1	S18H1	S2Hp	S31Hp	S28Hp	S29H1	S3Hp	S6Hp	S26Hp	S16H2	530451	S13Hp	S21H1	530394	S25Hp	w15pp	w25pp	w9pp	w10pp	f22ppA	f19pp	f6ppA	f20ppA	w3pp	f10pp	f14ppB	w13pp	f13pp	f3pp	f26pp	f21pp	f16ppB
s22pp	0.2325215254426789	0.20141537727490194	0.20681707744618139	0.22999518728797264	0.2141563226809878	0.19313249189165643	0.19696709550348881	0.19046447887111692	0.2161630579696585	0.20835795243319494	0.204301654142308	0.2331312036674661	0.22209728115653532	0.24520221876607984	0.206203499959276	0.197697457474609	0.2017708622921506	0.20129298767886245	0.23131493892337981	0.23421407828312724	0.1940998073892002	0.23260207388505227	0.2298922940362346	0.23184360454975622	0.1876217696049583	0.19554505992085064	0.24089511434720978	0.2661298607485777	0.24740102287010748	0.34334712034740306	0.3621668157703758	0.3071777618448449	0.3787377025748424	0.43665019693229923	0.4132774895474959	0.49417834875434297	0.4863234309200368	0.3961401109628517	0.34861338794921426	0.47974775439056716	0.3478418269596051	0.3109563812898065	0.2314972479953422	0.1853182737388565	0.18052527895071244	0.23396649844000034	0.1904671842412105	0.20778660644863278	0.20401327897475663	0.2353373376163297	0.13415654770818797	0.20021662060851192	0.14935413962203917	0.13583664162713885	0.0	0.20257495180465282	0.13391141126727824	0.1267211453770017	0.17706303617018104	0.18082107633232858	0.1884847322749289	0.38267002426856533	0.3896665205691706	0.38603703647306103	0.42789739359261103	0.3825785747428663	0.39612615389163264	0.4081439216652436	0.4296127262624622	0.4235795684205792	0.4097650711844063	0.4290452927508535	0.37606765072502707	0.4158233892897998	0.41207877545132193	0.39565022275955114	0.3907723185698086	0.39009620208289975	0.36320377811189347	0.41661028386636706	0.4027804392760856	0.39140085825949616	0.36241931416843465	0.3190988947840041	0.45000783474225237	0.39742486384970976	0.5014397711899479	0.5214725501574088	0.5529221824215798	0.17712315679817522	0.18077311102455162	0.15038847581789352	0.19872548646579458	0.17133300418176658	0.19287582068706172	0.2013953975741833	0.2212064647002958	0.2046078488474118	0.22499165510138147	0.183527772499184	0.2662381485085866	0.2447716071782482	0.2693230115907423	0.24652321716913916	0.20068001326035717	0.21554485482482424
s23pp	0.27636278844767614	0.24525664027989916	0.2506583404511786	0.2738364502929698	0.257997585685985	0.23697375489665365	0.24080835850848603	0.23430574187611414	0.26000432097465576	0.2521992154381921	0.24814291714730521	0.27697246667246334	0.2659385441615325	0.2890434817710771	0.2500447629642732	0.24153872047960623	0.24561212529714782	0.24513425068385966	0.27515620192837703	0.2780553412881245	0.23794107039419743	0.2764433368900495	0.2737335570412318	0.27568486755475347	0.23146303260995552	0.23938632292584786	0.28473637735220697	0.3099711237535749	0.2912422858751047	0.38718838335240024	0.40600807877537304	0.35101902484984215	0.4225789655798396	0.4804914599372964	0.4571187525524931	0.5380196117593402	0.530164693925034	0.43998137396784887	0.39245465095421145	0.5235890173955644	0.3916830899646023	0.35479764429480376	0.2753385110003394	0.22915953674385375	0.22436654195570965	0.2778077614449976	0.23430844724620775	0.25162786945363	0.24785454197975387	0.27917860062132693	0.17799781071318518	0.24405788361350916	0.19319540262703638	0.17967790463213607	0.20257495180465282	0.0	0.12653168023209801	0.1705624083819989	0.22090429917517826	0.22466233933732582	0.23232599527992612	0.4265112872735626	0.43350778357416786	0.4298782994780582	0.4717386565976083	0.4264198377478635	0.4399674168966299	0.45198518467024085	0.4734539892674594	0.46742083142557644	0.45360633418940355	0.4728865557558507	0.41990891373002426	0.459664652294797	0.4559200384563191	0.43949148576454833	0.4346135815748058	0.433937465087897	0.40704504111689066	0.46045154687136425	0.4466217022810828	0.43524212126449335	0.4062605771734319	0.36294015778900135	0.4938490977472496	0.441266126854707	0.5452810341949451	0.565313813162406	0.596763445426577	0.22096441980317244	0.22461437402954887	0.19422973882289074	0.2425667494707918	0.2151742671867638	0.23671708369205893	0.24523666057918053	0.265047727705293	0.24844911185240903	0.26883291810637866	0.22736903550418122	0.31007941151358387	0.28861287018324544	0.3131642745957395	0.2903644801741364	0.2445212762653544	0.25938611782982146
w6pp	0.20769924791030153	0.17659309974252455	0.18199479991380396	0.2051729097555952	0.1893340451486104	0.16831021435927904	0.17214481797111142	0.16564220133873953	0.19134078043728114	0.1835356749008175	0.1794793766099306	0.20830892613508872	0.1972750036241579	0.22037994123370247	0.18138122242689858	0.17287517994223162	0.1769485847597732	0.17647071014648505	0.20649266139100242	0.20939180075074984	0.16927752985682282	0.20777979635267488	0.2050700165038572	0.20702132701737885	0.1627994920725809	0.17072278238847324	0.21607283681483236	0.24130758321620027	0.2225787453377301	0.3185248428150257	0.3373445382379984	0.2823554843124675	0.353915425042465	0.4118279193999218	0.3884552120151185	0.4693560712219656	0.4615011533876594	0.3713178334304743	0.32379111041683684	0.45492547685818974	0.32301954942722766	0.28613410375742915	0.2066749704629648	0.16049599620647914	0.15570300141833507	0.20914422090762297	0.16564490670883314	0.18296432891625541	0.17919100144237926	0.21051506008395232	0.1093342701758106	0.17539434307613455	0.1245318620896618	0.11101436409476148	0.13391141126727824	0.12653168023209801	0.0	0.10189886784462432	0.15224075863780367	0.1559987987999512	0.16366245474255153	0.35784774673618797	0.36484424303679325	0.36121475894068367	0.40307511606023366	0.3577562972104889	0.37130387635925527	0.38332164413286623	0.40479044873008485	0.39875729088820183	0.38494279365202894	0.40422301521847614	0.3512453731926497	0.3910011117574224	0.38725649791894456	0.37082794522717377	0.36595004103743123	0.3652739245505224	0.3383815005795161	0.3917880063339897	0.3779581617437082	0.3665785807271188	0.3375970366360573	0.29427661725162674	0.425185557209875	0.3726025863173324	0.47661749365757056	0.4966502726250314	0.5280999048892024	0.15230087926579783	0.15595083349217426	0.12556619828551613	0.17390320893341718	0.1465107266493892	0.16805354315468432	0.17657312004180592	0.1963841871679184	0.17978557131503442	0.20016937756900408	0.1587054949668066	0.24141587097620926	0.21994932964587083	0.24450073405836487	0.2217009396367618	0.17585773572797977	0.19072257729244685
s1pp	0.14928413625728887	0.11817798808951188	0.12357968826079131	0.14675779810258255	0.13091893349559774	0.10989510270626639	0.11372970631809876	0.10722708968572686	0.13292566878426848	0.12512056324780485	0.12106426495691792	0.14989381448207606	0.13885989197114523	0.1619648295806898	0.12296611077388593	0.11446006828921895	0.11853347310676053	0.11805559849347239	0.14807754973798976	0.15097668909773718	0.11086241820381017	0.14936468469966221	0.14665490485084454	0.1486062153643662	0.10438438041956824	0.11230767073546058	0.1576577251618197	0.1828924715631876	0.16416363368471742	0.26010973116201297	0.27892942658498576	0.22394037265945485	0.2955003133894523	0.35341280774690914	0.33004010036210585	0.41094095956895293	0.40308604173464674	0.3129027217774616	0.2653759987638242	0.3965103652051771	0.26460443777421505	0.22771899210441648	0.14825985880995213	0.10208088455346649	0.11320883877320109	0.166650058262489	0.12315074406369916	0.1404701662711214	0.13669683879724528	0.16802089743881835	0.08759095882328155	0.15365103172360553	0.10278855073713275	0.08927105274223243	0.1267211453770017	0.1705624083819989	0.10189886784462432	0.0	0.09382564698479101	0.09758368714693856	0.10524734308953887	0.2994326350831753	0.3064291313837806	0.302799647287671	0.344660004407221	0.29934118555747624	0.3128887647062426	0.32490653247985357	0.3463753370770722	0.34034217923518917	0.3265276819990163	0.3458079035654635	0.29283026153963704	0.33258600010440975	0.3288413862659319	0.3124128335741611	0.30753492938441856	0.3068588128975097	0.27996638892650344	0.333372894680977	0.31954305009069556	0.30816346907410613	0.2791819249830446	0.23586150559861407	0.36677044555686233	0.31418747466431973	0.4182023820045579	0.43823516097201876	0.4696847932361898	0.09388576761278516	0.0975357218391616	0.06715108663250348	0.11548809728040452	0.08809561499637653	0.10963843150167166	0.11815800838879324	0.13796907551490573	0.12137045966202174	0.1417542659159914	0.10029038331379395	0.1830007593231966	0.16153421799285816	0.18608562240535223	0.16328582798374913	0.11744262407496713	0.13230746563943419
w23pp	0.1606216090855756	0.1295154609177986	0.13491716108907803	0.15809527093086928	0.14225640632388448	0.12123257553455312	0.1250671791463855	0.1185645625140136	0.1442631416125552	0.13645803607609158	0.13240173778520467	0.1612312873103628	0.15019736479943196	0.17330230240897654	0.13430358360217265	0.12579754111750568	0.12987094593504728	0.12939307132175912	0.1594150225662765	0.1623141619260239	0.1221998910320969	0.16070215752794895	0.15799237767913127	0.15994368819265292	0.11572185324785497	0.12364514356374731	0.16899519799010643	0.19422994439147434	0.17550110651300416	0.27144720399029976	0.2902668994132725	0.23527784548774158	0.30683778621773905	0.3647502805751959	0.3413775731903926	0.42227843239723967	0.41442351456293347	0.3242401946057484	0.2767134715921109	0.4078478380334638	0.2759419106025017	0.23905646493270322	0.15959733163823886	0.1305828345092041	0.16355072956638045	0.21699194905566835	0.17349263485687852	0.19081205706430077	0.18703872959042464	0.2183627882319977	0.1379328496164609	0.20399292251678489	0.1531304415303121	0.1396129435354118	0.17706303617018104	0.22090429917517826	0.15224075863780367	0.09382564698479101	0.0	0.10510584929575319	0.1127695052383535	0.31077010791146203	0.3177666042120673	0.31413712011595774	0.35599747723550773	0.310678658385763	0.32422623753452934	0.3362440053081403	0.3577128099053589	0.3516796520634759	0.337865154827303	0.3571453763937502	0.30416773436792377	0.3439234729326965	0.34017885909421863	0.32375030640244784	0.3188724022127053	0.31819628572579645	0.29130386175479017	0.34471036750926376	0.3308805229189823	0.31950094190239287	0.29051939781133135	0.2471989784269008	0.37810791838514907	0.32552494749260646	0.4295398548328446	0.4495726338003055	0.4810222660644765	0.1052232404410719	0.10887319466744831	0.07848855946079021	0.12682557010869125	0.09943308782466326	0.12097590432995839	0.12949548121708	0.14930654834319246	0.1327079324903085	0.15309173874427814	0.11162785614208068	0.19433823215148333	0.1728716908211449	0.19742309523363896	0.17462330081203586	0.12878009690325384	0.14364493846772092
w24pp	0.16437964924772314	0.13327350107994615	0.13867520125122557	0.16185331109301682	0.146014446486032	0.12499061569670065	0.12882521930853302	0.12232260267616113	0.14802118177470275	0.14021607623823912	0.1361597779473522	0.16498932747251033	0.1539554049615795	0.17706034257112407	0.13806162376432018	0.12955558127965322	0.1336289860971948	0.13315111148390665	0.16317306272842402	0.16607220208817144	0.12595793119424442	0.16446019769009648	0.1617504178412788	0.16370172835480046	0.11947989341000251	0.12740318372589485	0.17275323815225396	0.19798798455362188	0.1792591466751517	0.2752052441524473	0.29402493957542003	0.23903588564988912	0.3105958263798866	0.3685083207373434	0.3451356133525401	0.4260364725593872	0.418181554725081	0.3279982347678959	0.28047151175425844	0.41160587819561134	0.27969995076464926	0.24281450509485075	0.1633553718003864	0.13434087467135164	0.16730876972852798	0.2207499892178159	0.17725067501902608	0.1945700972264483	0.1907967697525722	0.22212082839414526	0.14169088977860844	0.20775096267893245	0.15688848169245967	0.14337098369755935	0.18082107633232858	0.22466233933732582	0.1559987987999512	0.09758368714693856	0.10510584929575319	0.0	0.1022693084698166	0.31452814807360957	0.32152464437421485	0.31789516027810527	0.35975551739765527	0.3144366985479105	0.3279842776966769	0.34000204547028784	0.36147085006750646	0.35543769222562344	0.34162319498945054	0.36090341655589775	0.3079257745300713	0.347681513094844	0.34393689925636617	0.3275083465645954	0.32263044237485283	0.321954325887944	0.2950619019169377	0.3484684076714113	0.3346385630811298	0.3232589820645404	0.2942774379734789	0.25095701858904834	0.3818659585472966	0.329282987654754	0.43329789499499216	0.453330673962453	0.48478030622662405	0.10898128060321943	0.11263123482959586	0.08224659962293776	0.13058361027083878	0.1031911279868108	0.12473394449210592	0.13325352137922752	0.15306458850534	0.13646597265245602	0.15684977890642568	0.11538589630422821	0.19809627231363086	0.17662973098329243	0.2011811353957865	0.1783813409741834	0.13253813706540138	0.14740297862986845
w1pp	0.17204330519032346	0.14093715702254647	0.1463388571938259	0.16951696703561714	0.15367810242863233	0.13265427163930096	0.13648887525113335	0.12998625861876145	0.15568483771730307	0.14787973218083944	0.14382343388995253	0.17265298341511065	0.16161906090417982	0.1847239985137244	0.1457252797069205	0.13721923722225354	0.14129264203979514	0.14081476742650698	0.17083671867102435	0.17373585803077177	0.13362158713684474	0.1721238536326968	0.16941407378387913	0.17136538429740078	0.12714354935260283	0.13506683966849517	0.18041689409485429	0.2056516404962222	0.18692280261775202	0.2828689000950476	0.30168859551802035	0.24669954159248944	0.3182594823224869	0.37617197667994373	0.35279926929514044	0.4337001285019875	0.42584521066768133	0.33566189071049624	0.28813516769685876	0.41926953413821166	0.2873636067072496	0.2504781610374511	0.17101902774298672	0.14200453061395196	0.1749724256711283	0.2284136451604162	0.18491433096162638	0.20223375316904862	0.1984604256951725	0.22978448433674556	0.14935454572120876	0.21541461862153274	0.16455213763505996	0.15103463964015965	0.1884847322749289	0.23232599527992612	0.16366245474255153	0.10524734308953887	0.1127695052383535	0.1022693084698166	0.0	0.3221918040162099	0.3291883003168152	0.3255588162207056	0.3674191733402556	0.32210035449051083	0.3356479336392772	0.34766570141288816	0.3691345060101068	0.36310134816822376	0.34928685093205086	0.36856707249849807	0.31558943047267163	0.35534516903744434	0.3516005551989665	0.3351720025071957	0.33029409831745316	0.3296179818305443	0.30272555785953803	0.3561320636140116	0.34230221902373015	0.3309226380071407	0.3019410939160792	0.25862067453164866	0.3895296144898969	0.3369466435973543	0.4409615509375925	0.46099432990505335	0.49244396216922437	0.11664493654581976	0.12029489077219617	0.08991025556553807	0.1382472662134391	0.11085478392941112	0.13239760043470625	0.14091717732182785	0.16072824444794032	0.14412962859505635	0.164513434849026	0.12304955224682854	0.20575992825623118	0.18429338692589275	0.20884479133838682	0.18604499691678372	0.1402017930080017	0.15506663457246878
530167	0.3476918453596397	0.31658569719186275	0.3219873973631422	0.34516550720493344	0.3293266425979486	0.30830281180861724	0.3121374154204496	0.30563479878807776	0.3313333778866193	0.32352827235015574	0.3194719740592688	0.3483015235844269	0.3372676010734961	0.36037253868304064	0.3213738198762368	0.3128677773915698	0.3169411822091114	0.31646330759582325	0.34648525884034065	0.34938439820008804	0.30927012730616105	0.3477723938020131	0.3450626139531954	0.347013924466717	0.3027920895219191	0.3107153798378114	0.35606543426417053	0.38130018066553845	0.36257134278706826	0.4585174402643638	0.4773371356873366	0.4223480817618057	0.49390802249180316	0.55182051684926	0.5284478094644567	0.6093486686713038	0.6014937508369975	0.5113104308798124	0.463783707866175	0.594918074307528	0.4630121468765659	0.4261267012067673	0.34666756791230297	0.33618982260758834	0.36915771766476474	0.4225989371540526	0.3790996229552628	0.39641904516268506	0.39264571768880896	0.423969776330382	0.3435398377148452	0.4095999106151692	0.35873742962869637	0.34521993163379605	0.38267002426856533	0.4265112872735626	0.35784774673618797	0.2994326350831753	0.31077010791146203	0.31452814807360957	0.3221918040162099	0.0	0.010544674693603848	0.00691519059749422	0.25421777635272536	0.2088989575029806	0.22244653665174696	0.23446430442535793	0.27174033370666	0.265707175864777	0.25189267862860415	0.2711729001950513	0.2181952581692249	0.2579509967339976	0.2542063828955198	0.23777783020374893	0.2328999260140064	0.23222380952709754	0.2053313855560913	0.2587378913105649	0.24490804672028343	0.24333171235752438	0.2440629731820474	0.24587910580988898	0.37678804576813724	0.3242050748755946	0.4282199822158328	0.4482527611832936	0.4797023934474647	0.292293476715136	0.29594343094151243	0.2655587957348543	0.3138958063827554	0.28650332409872736	0.3080461406040225	0.3165657174911441	0.3363767846172566	0.3197781687643726	0.3401619750183423	0.2986980924161448	0.38140846842554743	0.359941927095209	0.3844933315077031	0.36169353708609997	0.315850333177318	0.330715174741785
S17H1	0.354688341660245	0.32358219349246803	0.3289838936637475	0.3521620035055387	0.33632313889855386	0.3152993081092225	0.3191339117210549	0.31263129508868304	0.3383298741872246	0.330524768650761	0.3264684703598741	0.3552980198850322	0.3442640973741014	0.3673690349836459	0.3283703161768421	0.31986427369217507	0.32393767850971666	0.32345980389642853	0.35348175514094593	0.3563808945006933	0.31626662360676633	0.35476889010261836	0.35205911025380066	0.3540104207673223	0.3097885858225244	0.31771187613841667	0.3630619305647758	0.38829667696614373	0.36956783908767354	0.4655139365649691	0.4843336319879419	0.429344578062411	0.5009045187924084	0.5588170131498653	0.535444305765062	0.616345164971909	0.6084902471376028	0.5183069271804177	0.4707802041667803	0.6019145706081332	0.47000864317717117	0.4331231975073726	0.35366406421290825	0.3431863189081936	0.37615421396537	0.4295954334546579	0.38609611925586806	0.40341554146329034	0.39964221398941424	0.4309662726309873	0.3505363340154505	0.4165964069157745	0.36573392592930165	0.35221642793440133	0.3896665205691706	0.43350778357416786	0.36484424303679325	0.3064291313837806	0.3177666042120673	0.32152464437421485	0.3291883003168152	0.010544674693603848	0.0	0.007495888393593181	0.26121427265333064	0.21589545380358588	0.22944303295235224	0.2414608007259632	0.2787368300072653	0.27270367216538227	0.25888917492920943	0.2781693964956566	0.22519175446983017	0.26494749303460285	0.26120287919612506	0.2447743265043542	0.23989642231461167	0.23922030582770282	0.21232788185669657	0.2657343876111702	0.2519045430208887	0.25032820865812966	0.2510594694826527	0.25287560211049426	0.3837845420687425	0.33120157117619986	0.4352164785164381	0.4552492574838989	0.48669888974806996	0.2992899730157413	0.3029399272421177	0.2725552920354596	0.32089230268336066	0.29349982039933264	0.3150426369046278	0.3235622137917494	0.3433732809178619	0.3267746650649779	0.34715847131894756	0.3056945887167501	0.3884049647261527	0.3669384233958143	0.3914898278083084	0.36869003338670525	0.32284682947792326	0.3377116710423903
530295	0.3510588575641354	0.31995270939635845	0.3253544095676379	0.34853251940942914	0.3326936548024443	0.31166982401311294	0.3155044276249453	0.30900181099257346	0.334700390091115	0.32689528455465144	0.3228389862637645	0.3516685357889226	0.3406346132779918	0.36373955088753634	0.3247408320807325	0.31623478959606555	0.3203081944136071	0.31983031980031895	0.3498522710448363	0.35275141040458374	0.31263713951065675	0.3511394060065087	0.3484296261576911	0.35038093667121273	0.3061591017264148	0.3140823920423071	0.35943244646866623	0.38466719287003415	0.36593835499156396	0.46188445246885956	0.4807041478918323	0.42571509396630136	0.49727503469629886	0.5551875290537557	0.5318148216689524	0.6127156808757994	0.6048607630414933	0.5146774430843082	0.4671507200706707	0.5982850865120236	0.46637915908106153	0.429493713411263	0.35003458011679867	0.3395568348120841	0.37252472986926044	0.42596594935854837	0.38246663515975854	0.39978605736718076	0.3960127298933046	0.42733678853487767	0.3469068499193409	0.41296692281966485	0.36210444183319207	0.34858694383829175	0.38603703647306103	0.4298782994780582	0.36121475894068367	0.302799647287671	0.31413712011595774	0.31789516027810527	0.3255588162207056	0.00691519059749422	0.007495888393593181	0.0	0.257584788557221	0.21226596970747624	0.2258135488562426	0.23783131662985357	0.2751073459111557	0.26907418806927264	0.2552596908330998	0.274539912399547	0.22156227037372056	0.2613180089384932	0.2575733951000154	0.2411448424082446	0.23626693821850203	0.23559082173159318	0.20869839776058696	0.26210490351506055	0.24827505892477908	0.24669872456202002	0.2474299853865431	0.24924611801438465	0.38015505797263294	0.3275720870800903	0.43158699442032844	0.4516197733877893	0.4830694056519603	0.2956604889196317	0.29931044314600813	0.26892580793935	0.3172628185872511	0.28987033630322306	0.3114131528085182	0.3199327296956398	0.3397437968217523	0.3231451809688683	0.343528987222838	0.3020651046206405	0.38477548063004313	0.3633089392997047	0.3878603437121988	0.36506054929059567	0.3192173453818137	0.3340821869462807
F14H1B	0.3929192146836854	0.36181306651590844	0.3672147666871879	0.39039287652897914	0.3745540119219943	0.35353018113266294	0.3573647847444953	0.35086216811212345	0.376560747210665	0.36875564167420144	0.3646993433833145	0.3935288929084726	0.3824949703975418	0.40559990800708634	0.3666011892002825	0.3580951467156155	0.3621685515331571	0.36169067691986895	0.39171262816438635	0.39461176752413374	0.35449749663020674	0.3929997631260588	0.39028998327724107	0.3922412937907627	0.3480194588459648	0.3559427491618571	0.40129280358821623	0.42652754998958414	0.40779871211111396	0.5037448095884095	0.5225645050113823	0.4675754510858514	0.5391353918158488	0.5970478861733057	0.5736751787885024	0.6545760379953495	0.6467211201610432	0.5565378002038581	0.5090110771902208	0.6401454436315737	0.5082395162006116	0.471354070530813	0.39189493723634866	0.38141719193163404	0.41438508698881044	0.4678263064780983	0.4243269922793085	0.44164641448673075	0.43787308701285466	0.4691971456544277	0.3887672070388909	0.4548272799392149	0.40396479895274207	0.39044730095784175	0.42789739359261103	0.4717386565976083	0.40307511606023366	0.344660004407221	0.35599747723550773	0.35975551739765527	0.3674191733402556	0.25421777635272536	0.26121427265333064	0.257584788557221	0.0	0.06922966101994574	0.2439684328178917	0.2559862005915027	0.3169677030307057	0.3109345451888227	0.2971200479526498	0.316400269519097	0.26342262749327056	0.30317836605804327	0.2994337522195655	0.2830051995277946	0.2781272953380521	0.27745117885114323	0.25055875488013696	0.3039652606346106	0.29013541604432913	0.2885590816815701	0.2892903425060931	0.2911064751339346	0.4220154150921829	0.3694324441996403	0.47344735153987844	0.4934801305073393	0.5249297627715104	0.3375208460391817	0.3411708002655581	0.3107861650589	0.3591231757068011	0.33173069342277306	0.3532735099280682	0.3617930868151898	0.3816041539413023	0.3650055380884183	0.385389344342388	0.3439254617401905	0.4266358377495931	0.4051692964192547	0.4297207008317488	0.40692090641014567	0.3610777025013637	0.3759425440658307
S12Hp	0.34760039583394065	0.3164942476661637	0.32189594783744313	0.3450740576792344	0.3292351930722495	0.3082113622829182	0.31204596589475053	0.3055433492623787	0.33124192836092026	0.3234368228244567	0.31938052453356974	0.34821007405872784	0.33717615154779706	0.3602810891573416	0.32128237035053775	0.31277632786587073	0.3168497326834123	0.3163718580701242	0.3463938093146416	0.349292948674389	0.309178677780462	0.347680944276314	0.3449711644274963	0.34692247494101797	0.30270063999622004	0.31062393031211233	0.35597398473847147	0.3812087311398394	0.3624798932613692	0.45842599073866475	0.47724568616163754	0.42225663223610665	0.4938165729661041	0.5517290673235609	0.5283563599387576	0.6092572191456047	0.6014023013112986	0.5112189813541134	0.46369225834047595	0.5948266247818288	0.4629206973508668	0.42603525168106826	0.3465761183866039	0.3360983730818893	0.3690662681390657	0.42250748762835355	0.3790081734295637	0.396327595636986	0.3925542681631099	0.42387832680468296	0.34344838818914614	0.40950846108947014	0.3586459801029973	0.345128482108097	0.3825785747428663	0.4264198377478635	0.3577562972104889	0.29934118555747624	0.310678658385763	0.3144366985479105	0.32210035449051083	0.2088989575029806	0.21589545380358588	0.21226596970747624	0.06922966101994574	0.0	0.19864961396814695	0.21066738174175792	0.27164888418096095	0.26561572633907793	0.2518012291029051	0.27108145066935224	0.21810380864352583	0.2578595472082985	0.2541149333698207	0.23768638067804987	0.23280847648830733	0.23213236000139847	0.20523993603039223	0.25864644178486584	0.24481659719458437	0.24324026283182532	0.24397152365634833	0.24578765628418991	0.3766965962424382	0.3241136253498955	0.42812853269013373	0.44816131165759454	0.4796109439217656	0.29220202718943694	0.29585198141581337	0.26546734620915524	0.3138043568570563	0.2864118745730283	0.30795469107832346	0.31647426796544503	0.33628533509155756	0.31968671923867353	0.3400705254926432	0.29860664289044575	0.38131701889984837	0.35985047756950994	0.38440188198200403	0.3616020875604009	0.3157588836516189	0.33062372521608596
S22Hp	0.361147974982707	0.33004182681493005	0.3354435269862095	0.35862163682800074	0.3427827722210159	0.32175894143168454	0.3255935450435169	0.31909092841114506	0.3447895075096866	0.33698440197322305	0.3329281036823361	0.3617576532074942	0.35072373069656343	0.37382866830610795	0.3348299494993041	0.3263239070146371	0.3303973118321787	0.32991943721889055	0.35994138846340795	0.36284052782315535	0.32272625692922835	0.3612285234250804	0.3585187435762627	0.36047005408978433	0.3162482191449864	0.3241715094608787	0.36952156388723784	0.39475631028860575	0.37602747241013557	0.4719735698874311	0.4907932653104039	0.435804211384873	0.5073641521148704	0.5652766464723273	0.541903939087524	0.6228047982943711	0.6149498804600648	0.5247665605028797	0.4772398374892423	0.6083742039305953	0.4764682764996332	0.4395828308298346	0.36012369753537027	0.34964595223065564	0.38261384728783204	0.4360550667771199	0.3925557525783301	0.40987517478575236	0.40610184731187626	0.4374259059534493	0.3569959673379125	0.4230560402382365	0.3721935592517637	0.35867606125686335	0.39612615389163264	0.4399674168966299	0.37130387635925527	0.3128887647062426	0.32422623753452934	0.3279842776966769	0.3356479336392772	0.22244653665174696	0.22944303295235224	0.2258135488562426	0.2439684328178917	0.19864961396814695	0.0	0.10512856344803886	0.2851964633297273	0.2791633054878443	0.2653488082516714	0.2846290298181186	0.23165138779229216	0.2714071263570649	0.2676625125185871	0.25123395982681623	0.2463560556370737	0.24567993915016484	0.21878751517915856	0.2721940209336322	0.25836417634335074	0.2567878419805917	0.2575191028051147	0.2593352354329562	0.3902441753912045	0.3376612044986619	0.44167611183890004	0.4617088908063609	0.49315852307053193	0.3057496063382033	0.30939956056457973	0.2790149253579216	0.3273519360058227	0.29995945372179467	0.3215022702270898	0.3300218471142114	0.3498329142403239	0.3332342983874399	0.3536181046414096	0.3121542220392121	0.39486459804861473	0.3733980567182763	0.3979494611307704	0.3751496667091673	0.3293064628003853	0.3441713043648523
S7Hp	0.373165742756318	0.342059594588541	0.34746129475982046	0.3706394046016117	0.35480053999462685	0.3337767092052955	0.33761131281712786	0.331108696184756	0.3568072752832976	0.349002169746834	0.3449458714559471	0.37377542098110517	0.3627414984701744	0.3858464360797189	0.3468477172729151	0.33834167478824806	0.34241507960578965	0.3419372049925015	0.3719591562370189	0.3748582955967663	0.3347440247028393	0.37324629119869135	0.37053651134987364	0.3724878218633953	0.3282659869185974	0.33618927723448966	0.3815393316608488	0.4067740780622167	0.38804524018374653	0.4839913376610421	0.5028110330840149	0.447821979158484	0.5193819198884815	0.5772944142459382	0.553921706861135	0.634822566067982	0.6269676482336759	0.5367843282764907	0.4892576052628533	0.6203919717042061	0.48848604427324416	0.4516005986034456	0.37214146530898123	0.3616637200042666	0.394631615061443	0.4480728345507309	0.40457352035194105	0.4218929425593633	0.41811961508548723	0.4494436737270603	0.36901373511152347	0.4350738080118475	0.38421132702537464	0.3706938290304743	0.4081439216652436	0.45198518467024085	0.38332164413286623	0.32490653247985357	0.3362440053081403	0.34000204547028784	0.34766570141288816	0.23446430442535793	0.2414608007259632	0.23783131662985357	0.2559862005915027	0.21066738174175792	0.10512856344803886	0.0	0.2972142311033383	0.29118107326145526	0.27736657602528236	0.29664679759172957	0.24366915556590313	0.28342489413067584	0.27968028029219805	0.2632517276004272	0.25837382341068466	0.2576977069237758	0.23080528295276953	0.2842117887072432	0.2703819441169617	0.26880560975420265	0.26953687057872566	0.2713530032065672	0.40226194316481545	0.34967897227227285	0.453693879612511	0.47372665857997187	0.5051762908441428	0.31776737411181427	0.3214173283381907	0.29103269313153257	0.33936970377943365	0.31197722149540563	0.3335200380007008	0.34203961488782236	0.3618506820139349	0.34525206616105086	0.36563587241502055	0.3241719898128231	0.4068823658222257	0.38541582449188727	0.40996722890438136	0.38716743448277824	0.34132423057399625	0.3561890721384633
