	s29pp	S19H1	s12pp	s18pp	s4pp	s26pp	S9H1	S13Hp	s27pp	S21H1	31300	S22Hp	530119	31360	530258	S30H1	31450	s15pp	31750	31232	S1Hp	S12Hp	S31Hp	S20H1	31723	F6H1	F16H1	s32pp	F22HpB	530163	31333	31112	31021	531414	31379	S29H1	530050	31343	s31pp	s10pp	31071	S28Hp	s22pp	S16H2	31519	531424	S23Hp	F8H1	S2Hp	S15Hp	31749	s7pp	s17pp	S17H1	F32H1	s21pp	s2pp	s30pp	w30pp	s19pp	s23pp	S3Hp	s28pp	S14Hp	s1pp	s16pp	s9pp	s14pp	31700	F22H1A	s6pp	530167	s3pp	s13pp
31071	0.4745327576544176	0.4726558283922003	0.4643950628573088	0.43000509251423086	0.43000509251423086	0.38860592293491447	0.4498542578430371	0.3914840860566972	0.3914840860566972	0.3613114473425235	0.2636469986543209	0.31047578667108655	0.4972421016905487	0.4609354295637529	0.4267058997170011	0.40463653861044585	0.48956084324886573	0.4511323736830535	0.347069921962904	0.3727885594776928	0.4072385320640272	0.34958639671016056	0.28192579032693815	0.48631202820568664	0.5123613076562109	0.3743361981974995	0.4003528615398763	0.3743351981969995	0.30681037504544284	0.3905119976038752	0.45617073355780724	0.4712161586828145	0.4561944945823446	0.5241814767402981	0.7580937283581609	0.6371972365402874	0.3241657267072829	0.3509903680661157	0.40245214716929256	0.3923227925478792	0.0	0.13461202335217753	0.2563075399236431	0.26552105668518644	0.30283795691044496	0.2832361979770649	0.2832361979770649	0.33057658375980037	0.2761940391783744	0.32200153870260695	0.3904866204703273	0.4009666056012391	0.42363259642529294	0.46326906043988886	0.4696098733959243	0.4082735177495498	0.34348933109168434	0.3139802752963137	0.3139802752963137	0.3746233442539285	0.4855979392709574	0.47076607247733365	0.4529118243480673	0.4814513121322833	0.4243473619960557	0.47960454405649866	0.4300326927360728	0.5035491949674435	0.5395895352191991	0.48864254400435225	0.34631253698559533	0.5529224578704494	0.42371755676876954	0.4280937178950002
S28Hp	0.3762020072051824	0.37432507794296505	0.3660643124080736	0.33167434206499563	0.33167434206499563	0.29027517248567924	0.3515235073938019	0.29315333560746204	0.29315333560746204	0.26298069689328835	0.16531624820508575	0.2121450362218514	0.39891135124131355	0.36260467911451777	0.32837514926776595	0.3063057881612107	0.39123009279963056	0.3528016232338183	0.24873917151366887	0.2744578090284576	0.30890778161479204	0.25125564626092545	0.18359503987770304	0.38798127775645147	0.4140305572069758	0.2760054477482644	0.30202211109064114	0.27600444774776434	0.20847962459620767	0.2921812471546401	0.3578399831085721	0.37288540823357935	0.3578637441331095	0.42585072629106296	0.6597629779089258	0.5388664860910521	0.22583497625804774	0.25265961761688055	0.30412139672005745	0.29399204209864405	0.13461202335217753	0.0	0.15797678947440796	0.16719030623595132	0.20450720646120985	0.18490544752782978	0.18490544752782978	0.23224583331056523	0.17786328872913923	0.2236707882533718	0.29215587002109217	0.302635855152004	0.3253018459760578	0.36493830999065374	0.3712791229466892	0.30994276730031467	0.24515858064244922	0.2156495248470786	0.2156495248470786	0.2762925938046934	0.3872671888217223	0.3724353220280985	0.3545810738988322	0.38312056168304814	0.3260166115468206	0.38127379360726354	0.3317019422868377	0.40521844451820843	0.44125878476996383	0.39031179355511714	0.24798178653636016	0.45459170742121413	0.3253868063195343	0.329762967445765
s22pp	0.44728253370204274	0.4454056044398254	0.43714483890493394	0.402754868561856	0.402754868561856	0.3613556989825396	0.42260403389066226	0.36423386210432235	0.36423386210432235	0.33406122339014865	0.23639677470194603	0.2832255627187117	0.46999187773817386	0.433685205611378	0.39945567576462626	0.377386314658071	0.46231061929649087	0.4238821497306786	0.3198196980105291	0.34553833552531793	0.37998830811165235	0.3223361727577857	0.2546755663745633	0.4590618042533118	0.48511108370383604	0.34708597424512466	0.37310263758750145	0.34708497424462464	0.279560151093068	0.36326177365150036	0.4289205096054324	0.44396593473043966	0.42894427062996976	0.49693125278792327	0.730843504405786	0.6099470125879125	0.296915502754908	0.32374014411374086	0.3752019232169177	0.36507256859550435	0.2563075399236431	0.15797678947440796	0.0	0.23827083273281158	0.2755877329580701	0.25598597402469003	0.25598597402469003	0.3033263598074255	0.2489438152259995	0.2947513147502321	0.3632363965179524	0.3737163816488642	0.3963823724729181	0.436018836487514	0.44235964944354944	0.3810232937971749	0.31623910713930947	0.28673005134393886	0.28673005134393886	0.34737312030155365	0.45834771531858254	0.4435158485249588	0.42566160039569245	0.45420108817990845	0.39709713804368085	0.4523543201041238	0.40278246878369794	0.4762989710150687	0.5123393112668242	0.4613923200519774	0.31906231303322047	0.5256722339180745	0.3964673328163947	0.40084349394262536
S16H2	0.4314990851332553	0.42962215587103797	0.4213613903361465	0.38697141999306855	0.38697141999306855	0.34557225041375217	0.4068205853218748	0.3484504135355349	0.3484504135355349	0.3182777748213612	0.22061332613315865	0.2674421141499243	0.4542084291693864	0.4179017570425907	0.3836722271958388	0.3616028660892836	0.4465271707277034	0.4080987011618912	0.3040362494417418	0.32975488695653055	0.36420485954286497	0.3065527241889983	0.2388921178057759	0.44327835568452434	0.4693276351350487	0.3313025256763373	0.35731918901871407	0.33130152567583726	0.26377670252428054	0.347478325082713	0.41313706103664505	0.4281824861616522	0.41316082206118243	0.48114780421913583	0.7150600558369986	0.5941635640191251	0.28113205418612064	0.3079566955449534	0.3594184746481303	0.34928912002671697	0.26552105668518644	0.16719030623595132	0.23827083273281158	0.0	0.09780215983498583	0.07820040090160578	0.07820040090160578	0.2875429112386381	0.23316036665721213	0.2789678661814447	0.34745294794916504	0.3579329330800769	0.38059892390413064	0.4202353879187266	0.4265762008747621	0.36523984522838754	0.3004556585705221	0.2709466027751515	0.2709466027751515	0.33158967173276627	0.4425642667497952	0.4277323999561714	0.4098781518269051	0.438417639611121	0.3813136894748935	0.4365708715353364	0.38699902021491056	0.4605155224462813	0.49655586269803675	0.44560887148319	0.3032788644644331	0.509888785349287	0.38068388424760724	0.3850600453738379
31519	0.4688159853585139	0.46693905609629655	0.4586782905614051	0.42428832021832713	0.42428832021832713	0.38288915063901074	0.4441374855471334	0.3857673137607935	0.3857673137607935	0.3555946750466198	0.25793022635841717	0.3047590143751828	0.491525329394645	0.45521865726784916	0.4209891274210974	0.3989197663145421	0.483844070952962	0.44541560138714975	0.34135314966700026	0.36707178718178907	0.4015217597681235	0.34386962441425684	0.2762090180310344	0.4805952559097829	0.5066445353603072	0.3686194259015958	0.3946360892439726	0.3686184259010958	0.3010936027495391	0.3847952253079715	0.4504539612619035	0.4654993863869108	0.4504777222864409	0.5184647044443944	0.7523769560622572	0.6314804642443836	0.31844895441137916	0.345273595770212	0.39673537487338884	0.3866060202519755	0.30283795691044496	0.20450720646120985	0.2755877329580701	0.09780215983498583	0.0	0.0943920363770285	0.0943920363770285	0.32485981146389664	0.27047726688247065	0.3162847664067032	0.38476984817442356	0.39524983330533536	0.4179158241293892	0.45755228814398513	0.4638931011000206	0.40255674545364606	0.3377725587957806	0.30826350300041	0.30826350300041	0.3689065719580248	0.4798811669750537	0.4650493001814299	0.4471950520521636	0.4757345398363796	0.418630589700152	0.47388777176059493	0.4243159204401691	0.4978324226715398	0.5338727629232953	0.4829257717084485	0.3405957646896916	0.5472056855745456	0.4180007844728658	0.4223769455990965
531424	0.44921422642513387	0.44733729716291654	0.43907653162802507	0.4046865612849471	0.4046865612849471	0.36328739170563074	0.4245357266137534	0.3661655548274135	0.3661655548274135	0.3359929161132397	0.23832846742503713	0.2851572554418028	0.47192357046126493	0.43561689833446915	0.40138736848771733	0.37931800738116206	0.46424231201958194	0.4258138424537697	0.32175139073362025	0.347470028248409	0.3819200008347434	0.3242678654808768	0.2566072590976544	0.46099349697640285	0.48704277642692717	0.3490176669682158	0.3750343303105925	0.3490166669677157	0.28149184381615905	0.3651934663745915	0.4308522023285235	0.44589762745353073	0.4308759633530609	0.49886294551101434	0.7327751971288772	0.6118787053110035	0.2988471954779991	0.32567183683683193	0.3771336159400088	0.3670042613185954	0.2832361979770649	0.18490544752782978	0.25598597402469003	0.07820040090160578	0.0943920363770285	0.0	2.00000100005818e-06	0.30525805253051663	0.2508755079490906	0.2966830074733232	0.36516808924104355	0.37564807437195535	0.3983140651960092	0.4379505292106051	0.44429134216664057	0.38295498652026605	0.3181707998624006	0.28866174406703	0.28866174406703	0.3493048130246448	0.46027940804167367	0.4454475412480499	0.4275932931187836	0.4561327809029996	0.399028830766772	0.4542860128272149	0.40471416150678907	0.4782306637381598	0.5142710039899152	0.4633240127750685	0.3209940057563116	0.5276039266411656	0.3983990255394858	0.4027751866657165
S23Hp	0.44921422642513387	0.44733729716291654	0.43907653162802507	0.4046865612849471	0.4046865612849471	0.36328739170563074	0.4245357266137534	0.3661655548274135	0.3661655548274135	0.3359929161132397	0.23832846742503713	0.2851572554418028	0.47192357046126493	0.43561689833446915	0.40138736848771733	0.37931800738116206	0.46424231201958194	0.4258138424537697	0.32175139073362025	0.347470028248409	0.3819200008347434	0.3242678654808768	0.2566072590976544	0.46099349697640285	0.48704277642692717	0.3490176669682158	0.3750343303105925	0.3490166669677157	0.28149184381615905	0.3651934663745915	0.4308522023285235	0.44589762745353073	0.4308759633530609	0.49886294551101434	0.7327751971288772	0.6118787053110035	0.2988471954779991	0.32567183683683193	0.3771336159400088	0.3670042613185954	0.2832361979770649	0.18490544752782978	0.25598597402469003	0.07820040090160578	0.0943920363770285	2.00000100005818e-06	0.0	0.30525805253051663	0.2508755079490906	0.2966830074733232	0.36516808924104355	0.37564807437195535	0.3983140651960092	0.4379505292106051	0.44429134216664057	0.38295498652026605	0.3181707998624006	0.28866174406703	0.28866174406703	0.3493048130246448	0.46027940804167367	0.4454475412480499	0.4275932931187836	0.4561327809029996	0.399028830766772	0.4542860128272149	0.40471416150678907	0.4782306637381598	0.5142710039899152	0.4633240127750685	0.3209940057563116	0.5276039266411656	0.3983990255394858	0.4027751866657165
F8H1	0.33087081394149465	0.32899388467927737	0.3207331191443859	0.28634314880130796	0.28634314880130796	0.24494397922199157	0.30619231413011416	0.2478221423437743	0.2478221423437743	0.21764950362960062	0.11998505494139801	0.2897080472624906	0.4764743622819527	0.440167690155157	0.4059381603084051	0.3838687992018499	0.46879310384026973	0.4303646342744575	0.3263021825543081	0.35202082006909685	0.3864707926554313	0.3288186573015646	0.2611580509183422	0.46554428879709064	0.491593568247615	0.35356845878890353	0.3795851221312804	0.35356745878840357	0.28604263563684684	0.36974425819527923	0.43540299414921135	0.4504484192742185	0.43542675517374874	0.5034137373317021	0.7373259889495649	0.6164294971316914	0.30339798729868694	0.3302226286575197	0.38168440776069656	0.3715550531392833	0.33057658375980037	0.23224583331056523	0.3033263598074255	0.2875429112386381	0.32485981146389664	0.30525805253051663	0.30525805253051663	0.0	0.07941027327105701	0.17833959498968407	0.24682467675740444	0.25730466188831624	0.2799706527123701	0.319607116726966	0.32594792968300146	0.26461157403662694	0.1998273873787615	0.17031833158339088	0.17031833158339088	0.23096140054100567	0.34193599555803456	0.32710412876441075	0.30924988063514447	0.3377893684193604	0.28068541828313287	0.3359426003435758	0.28637074902314996	0.3598872512545207	0.3959275915062761	0.3449806002914294	0.20265059327267243	0.40926051415752646	0.28005561305584664	0.2844317741820773
S2Hp	0.27648826936006865	0.2746113400978514	0.2663505745629599	0.231960604219882	0.231960604219882	0.19056143464056557	0.25180976954868817	0.19343959776234831	0.19343959776234831	0.16326695904817462	0.065602510359972	0.2353255026810646	0.42209181770052673	0.38578514557373095	0.35155561572697913	0.32948625462042386	0.41441055925884374	0.3759820896930315	0.27191963797288204	0.2976382754876708	0.3320882480740052	0.2744361127201386	0.20677550633691621	0.41116174421566465	0.43721102366618897	0.29918591420747753	0.3252025775498543	0.2991849142069775	0.23166009105542087	0.31536171361385323	0.3810204495677853	0.39606587469279253	0.3810442105923227	0.44903119275027614	0.6829434443681389	0.5620469525502654	0.24901544271726095	0.27584008407609373	0.32730186317927057	0.3171725085578572	0.2761940391783744	0.17786328872913923	0.2489438152259995	0.23316036665721213	0.27047726688247065	0.2508755079490906	0.2508755079490906	0.07941027327105701	0.0	0.12395705040825807	0.19244213217597844	0.20292211730689025	0.22558810813094404	0.26522457214554	0.27156538510157546	0.21022902945520094	0.1454448427973355	0.11593578700196487	0.11593578700196487	0.17657885595957967	0.28755345097660856	0.27272158418298476	0.2548673360537185	0.2834068238379344	0.22630287370170687	0.2815600557621498	0.23198820444172394	0.3055047066730947	0.3415450469248501	0.2905980557100034	0.14826804869124643	0.35487796957610046	0.22567306847442062	0.23004922960065133
S15Hp	0.22670296491878736	0.22482603565657006	0.2165652701216786	0.18217529977860067	0.18217529977860067	0.14077613019928428	0.2020244651074069	0.143654293321067	0.143654293321067	0.16704689270089088	0.06938444401368833	0.2811330022052972	0.4678993172247594	0.4315926450979636	0.3973631152512118	0.3752937541446565	0.4602180587830764	0.42178958921726417	0.3177271374971147	0.34344577501190343	0.37789574759823785	0.32024361224437126	0.2525830058611488	0.45696924373989734	0.4830185231904216	0.3449934137317102	0.37101007707408695	0.34499241373121015	0.2774675905796534	0.3611692131380859	0.42682794909201793	0.4418733742170252	0.4268517101165553	0.49483869227450883	0.7287509438923715	0.607854452074498	0.2948229422414935	0.3216475836003264	0.37310936270350326	0.36298000808208986	0.32200153870260695	0.2236707882533718	0.2947513147502321	0.2789678661814447	0.3162847664067032	0.2966830074733232	0.2966830074733232	0.17833959498968407	0.12395705040825807	0.0	0.14265682773469715	0.15313681286560898	0.17580280368966278	0.21543926770425872	0.2217800806602942	0.16044372501391965	0.0956595383560542	0.0661504825606836	0.0661504825606836	0.12679355151829835	0.23776814653532727	0.2229362797417035	0.20508203161243718	0.23362151939665313	0.17651756926042558	0.2317747513208685	0.18220290000044265	0.2557194022318134	0.29175974248356884	0.2408127512687221	0.09848274424996514	0.30509266513481914	0.1758877640331393	0.18026392515937
31749	0.27184674384006147	0.26996981457784414	0.26170904904295267	0.22731907869987475	0.22731907869987475	0.18591990912055834	0.24716824402868096	0.18879807224234108	0.18879807224234108	0.23553197446861124	0.1378695257814087	0.3496180839730175	0.5363843989924797	0.500077726865684	0.46584819701893215	0.4437788359123768	0.5287031405507967	0.4902746709849845	0.386212219264835	0.41193085677962377	0.4463808293659582	0.3887286940120916	0.3210680876288692	0.5254543255076176	0.5515036049581419	0.41347849549943055	0.4394951588418073	0.4134774954989305	0.3459526723473738	0.42965429490580626	0.49531303085973827	0.5103584559847456	0.49533679188427565	0.5633237740422292	0.7972360256600918	0.6763395338422183	0.36330802400921386	0.39013266536804675	0.4415944444712236	0.4314650898498102	0.3904866204703273	0.29215587002109217	0.3632363965179524	0.34745294794916504	0.38476984817442356	0.36516808924104355	0.36516808924104355	0.24682467675740444	0.19244213217597844	0.14265682773469715	0.0	0.10447856389019783	0.12714455471425162	0.16678101872884757	0.17312183168488307	0.1117854760385085	0.04700128938064306	0.11129426148195765	0.11129426148195765	0.17193733043957243	0.2829119254566013	0.26808005866297757	0.25022581053371123	0.2787652983179272	0.22166134818169964	0.2769185302421426	0.22734667892171673	0.30086318115308747	0.3369035214048429	0.28595653018999617	0.14362652317123922	0.3502364440560932	0.22103154295441338	0.2254077040806441
s7pp	0.2823267289709732	0.28044979970875594	0.2721890341738645	0.23779906383078656	0.23779906383078656	0.19639989425147017	0.2576482291595928	0.19927805737325288	0.19927805737325288	0.24601195959952307	0.14834951091232051	0.3600980691039294	0.5468643841233916	0.5105577119965957	0.47632818214984396	0.45425882104328863	0.5391831256817086	0.5007546561158963	0.3966922043957468	0.4224108419105356	0.45686081449687	0.3992086791430034	0.331548072759781	0.5359343106385295	0.5619835900890537	0.42395848063034236	0.4499751439727191	0.4239574806298423	0.3564326574782857	0.44013428003671806	0.5057930159906501	0.5208384411156574	0.5058167770151875	0.573803759173141	0.8077160107910036	0.6868195189731302	0.37378800914012567	0.40061265049895856	0.4520744296021354	0.441945074980722	0.4009666056012391	0.302635855152004	0.3737163816488642	0.3579329330800769	0.39524983330533536	0.37564807437195535	0.37564807437195535	0.25730466188831624	0.20292211730689025	0.15313681286560898	0.10447856389019783	0.0	0.08063696277306447	0.12027342678766041	0.12661423974369593	0.06527788409732134	0.05747927451055483	0.12177424661286948	0.12177424661286948	0.18241731557048424	0.2933919105875131	0.2785600437938894	0.26070579566462304	0.28924528344883904	0.23214133331261147	0.2873985153730544	0.23782666405262853	0.3113431662839993	0.3473835065357547	0.296436515320908	0.15410650830215103	0.360716429187005	0.23151152808532519	0.2358876892115559
s17pp	0.30499271979502707	0.30311579053280974	0.29485502499791827	0.2604650546548403	0.2604650546548403	0.21906588507552396	0.2803142199836466	0.22194404819730668	0.22194404819730668	0.2686779504235769	0.1710155017363743	0.3827640599279831	0.5695303749474454	0.5332237028206496	0.4989941729738978	0.4769248118673425	0.5618491165057624	0.5234206469399502	0.41935819521980067	0.4450768327345894	0.47952680532092384	0.42187466996705725	0.3542140635838348	0.5586003014625833	0.5846495809131076	0.4466244714543962	0.47264113479677294	0.44662347145389614	0.3790986483023394	0.4628002708607719	0.5284590068147039	0.5435044319397112	0.5284827678392413	0.5964697499971948	0.8303820016150574	0.7094855097971839	0.3964539999641795	0.4232786413230124	0.47474042042618925	0.46461106580477585	0.42363259642529294	0.3253018459760578	0.3963823724729181	0.38059892390413064	0.4179158241293892	0.3983140651960092	0.3983140651960092	0.2799706527123701	0.22558810813094404	0.17580280368966278	0.12714455471425162	0.08063696277306447	0.0	0.039638464015595995	0.04597927697163151	0.04500836423992595	0.08014526533460863	0.14444023743692327	0.14444023743692327	0.20508330639453803	0.316057901411567	0.3012260346179432	0.2833717864886769	0.3119112742728928	0.2548073241366653	0.3100645061971082	0.26049265487668233	0.33400915710805307	0.3700494973598085	0.3191025061449618	0.17677249912620482	0.3833824200110588	0.254177518909379	0.2585536800356097
S17H1	0.34462918380962304	0.3427522545474057	0.33449148901251424	0.3001015186694363	0.3001015186694363	0.2587023490901199	0.31995068399824256	0.26158051221190265	0.26158051221190265	0.3083144144381728	0.21065196575097028	0.4224005239425791	0.6091668389620413	0.5728601668352455	0.5386306369884937	0.5165612758819385	0.6014855805203583	0.5630571109545461	0.4589946592343966	0.48471329674918534	0.5191632693355197	0.46151113398165317	0.39385052759843076	0.5982367654771792	0.6242860449277035	0.48626093546899213	0.5122775988113688	0.48625993546849205	0.4187351123169354	0.5024367348753678	0.5680954708292998	0.5831408959543072	0.5681192318538373	0.6361062140117908	0.8700184656296533	0.7491219738117799	0.43609046397877543	0.4629151053376083	0.5143768844407852	0.5042475298193718	0.46326906043988886	0.36493830999065374	0.436018836487514	0.4202353879187266	0.45755228814398513	0.4379505292106051	0.4379505292106051	0.319607116726966	0.26522457214554	0.21543926770425872	0.16678101872884757	0.12027342678766041	0.039638464015595995	0.0	0.0063428129570355755	0.08464482825452188	0.11978172934920457	0.18407670145151922	0.18407670145151922	0.244719770409134	0.3556943654261629	0.34086249863253915	0.3230082505032728	0.35154773828748875	0.2944437881512612	0.3497009702117041	0.30012911889127825	0.373645621122649	0.4096859613744045	0.3587389701595577	0.21640896314080077	0.4230188840256548	0.293813982923975	0.29819014405020566
F32H1	0.35096999676565843	0.34909306750344116	0.3408323019685497	0.30644233162547174	0.30644233162547174	0.26504316204615536	0.326291496954278	0.2679213251679381	0.2679213251679381	0.31465522739420826	0.21699277870700573	0.4287413368986146	0.6155076519180768	0.5792009797912809	0.5449714499445292	0.5229020888379738	0.6078263934763938	0.5693979239105815	0.46533547219043203	0.4910541097052208	0.5255040822915552	0.4678519469376886	0.4001913405544662	0.6045775784332147	0.630626857883739	0.4926017484250276	0.5186184117674043	0.4926007484245275	0.4250759252729709	0.5087775478314033	0.5744362837853353	0.5894817089103426	0.5744600448098727	0.6424470269678262	0.8763592785856889	0.7554627867678154	0.4424312769348109	0.46925591829364377	0.5207176973968206	0.5105883427754072	0.4696098733959243	0.3712791229466892	0.44235964944354944	0.4265762008747621	0.4638931011000206	0.44429134216664057	0.44429134216664057	0.32594792968300146	0.27156538510157546	0.2217800806602942	0.17312183168488307	0.12661423974369593	0.04597927697163151	0.0063428129570355755	0.0	0.09098564121055741	0.12612254230524006	0.1904175144075547	0.1904175144075547	0.25106058336516945	0.36203517838219834	0.3472033115885746	0.32934906345930826	0.35788855124352426	0.30078460110729666	0.3560417831677396	0.30646993184731375	0.3799864340786845	0.41602677433043994	0.3650797831155932	0.22274977609683624	0.42935969698169024	0.3001547958800104	0.3045309570062411
s21pp	0.2896336411192839	0.28775671185706664	0.27949594632217517	0.24510597597909725	0.24510597597909725	0.20370680639978087	0.2649551413079035	0.20658496952156358	0.20658496952156358	0.25331887174783374	0.1556564230606312	0.36740498125224	0.5541712962717023	0.5178646241449064	0.48363509429815466	0.4615657331915993	0.5464900378300193	0.508061568264207	0.4039991165440575	0.42971775405884627	0.4641677266451807	0.4065155912913141	0.3388549849080916	0.5432412227868402	0.5692905022373644	0.43126539277865306	0.4572820561210298	0.431264392778153	0.3637395696265963	0.44744119218502876	0.5130999281389608	0.528145353263968	0.5131236891634982	0.5811106713214517	0.8150229229393142	0.6941264311214408	0.38109492128843636	0.40791956264726925	0.4593813417504461	0.4492519871290327	0.4082735177495498	0.30994276730031467	0.3810232937971749	0.36523984522838754	0.40255674545364606	0.38295498652026605	0.38295498652026605	0.26461157403662694	0.21022902945520094	0.16044372501391965	0.1117854760385085	0.06527788409732134	0.04500836423992595	0.08464482825452188	0.09098564121055741	0.0	0.0647861866588655	0.12908115876118015	0.12908115876118015	0.18972422771879494	0.3006988227358238	0.2858669559422001	0.26801270781293374	0.29655219559714974	0.23944824546092217	0.2947054275213651	0.24513357620093923	0.31865007843230997	0.3546904186840654	0.3037434274692187	0.16141342045046173	0.3680233413353157	0.23881844023363588	0.2431946013598666
s2pp	0.2248494544614185	0.2229725251992012	0.21471175966430972	0.1803217893212318	0.1803217893212318	0.1389226197419154	0.200170954650038	0.14180078286369813	0.14180078286369813	0.1885346850899683	0.09087223640276575	0.3026207945943746	0.4893871096138368	0.45308043748704097	0.4188509076402892	0.3967815465337339	0.4817058511721538	0.44327738160634156	0.33921492988619206	0.3649335674009808	0.39938353998731524	0.34173140463344864	0.2740707982502262	0.4784570361289747	0.504506315579499	0.3664812061207876	0.39249786946316434	0.36648020612028753	0.29895538296873087	0.3826570055271633	0.4483157414810953	0.4633611666061026	0.4483395025056327	0.5163264846635862	0.7502387362814489	0.6293422444635755	0.3163107346305709	0.3431353759894038	0.39459715509258064	0.38446780047116724	0.34348933109168434	0.24515858064244922	0.31623910713930947	0.3004556585705221	0.3377725587957806	0.3181707998624006	0.3181707998624006	0.1998273873787615	0.1454448427973355	0.0956595383560542	0.04700128938064306	0.05747927451055483	0.08014526533460863	0.11978172934920457	0.12612254230524006	0.0647861866588655	0.0	0.0642969721033147	0.0642969721033147	0.12494004106092947	0.23591463607795837	0.2210827692843346	0.2032285211550683	0.23176800893928423	0.1746640588030567	0.2299212408634996	0.18034938954307375	0.2538658917744445	0.2899062320261999	0.2389592408113532	0.09662923379259625	0.3032391546774503	0.17403425357577043	0.17841041470200114
s30pp	0.18583284877172757	0.18395591950951026	0.1756951539746188	0.14130518363154088	0.14130518363154088	0.09990601405222446	0.16115434896034708	0.1027841771740072	0.1027841771740072	0.15902562929459768	0.06136318060739514	0.27311173879900397	0.4598780538184662	0.42357138169167036	0.3893418518449186	0.36727249073836327	0.4521967953767832	0.41376832581097095	0.30970587409082145	0.3354245116056102	0.36987448419194463	0.31222234883807803	0.2445617424548556	0.4489479803336041	0.4749972597841284	0.336972150325417	0.36298881366779373	0.3369711503249169	0.26944632717336026	0.3531479497317927	0.4188066856857247	0.433852110810732	0.4188304467102621	0.4868174288682156	0.7207296804860782	0.5998331886682048	0.2868016788352003	0.3136263201940332	0.36508809929721003	0.35495874467579663	0.3139802752963137	0.2156495248470786	0.28673005134393886	0.2709466027751515	0.30826350300041	0.28866174406703	0.28866174406703	0.17031833158339088	0.11593578700196487	0.0661504825606836	0.11129426148195765	0.12177424661286948	0.14444023743692327	0.18407670145151922	0.1904175144075547	0.12908115876118015	0.0642969721033147	0.0	2.00000100005818e-06	0.08592343537123856	0.19689803038826748	0.18206616359464367	0.1642119154653774	0.19275140324959333	0.1356474531133658	0.19090463517380868	0.14133278385338283	0.21484928608475357	0.250889626336509	0.19994263512166227	0.05761262810290534	0.2642225489877593	0.1350176478860795	0.13939380901231022
w30pp	0.18583284877172757	0.18395591950951026	0.1756951539746188	0.14130518363154088	0.14130518363154088	0.09990601405222446	0.16115434896034708	0.1027841771740072	0.1027841771740072	0.15902562929459768	0.06136318060739514	0.27311173879900397	0.4598780538184662	0.42357138169167036	0.3893418518449186	0.36727249073836327	0.4521967953767832	0.41376832581097095	0.30970587409082145	0.3354245116056102	0.36987448419194463	0.31222234883807803	0.2445617424548556	0.4489479803336041	0.4749972597841284	0.336972150325417	0.36298881366779373	0.3369711503249169	0.26944632717336026	0.3531479497317927	0.4188066856857247	0.433852110810732	0.4188304467102621	0.4868174288682156	0.7207296804860782	0.5998331886682048	0.2868016788352003	0.3136263201940332	0.36508809929721003	0.35495874467579663	0.3139802752963137	0.2156495248470786	0.28673005134393886	0.2709466027751515	0.30826350300041	0.28866174406703	0.28866174406703	0.17031833158339088	0.11593578700196487	0.0661504825606836	0.11129426148195765	0.12177424661286948	0.14444023743692327	0.18407670145151922	0.1904175144075547	0.12908115876118015	0.0642969721033147	2.00000100005818e-06	0.0	0.08592343537123856	0.19689803038826748	0.18206616359464367	0.1642119154653774	0.19275140324959333	0.1356474531133658	0.19090463517380868	0.14133278385338283	0.21484928608475357	0.250889626336509	0.19994263512166227	0.05761262810290534	0.2642225489877593	0.1350176478860795	0.13939380901231022
s19pp	0.20160679740748383	0.19972986814526653	0.19146910261037506	0.15707913226729714	0.15707913226729714	0.11567996268798073	0.17692829759610335	0.11855812580976346	0.11855812580976346	0.21966869825221247	0.12200624956500992	0.33375480775661875	0.520521122776081	0.48421445064928514	0.4499849208025334	0.42791555969597805	0.512839864334398	0.47441139476858574	0.37034894304843624	0.396067580563225	0.4305175531495594	0.3728654177956928	0.30520481141247036	0.5095910492912189	0.5356403287417432	0.3976152192830318	0.4236318826254085	0.3976142192825317	0.33008939613097504	0.4137910186894075	0.4794497546433395	0.4944951797683468	0.4794735156678769	0.5474604978258304	0.781372749443693	0.6604762576258195	0.3474447477928151	0.374269389151648	0.4257311682548248	0.4156018136334114	0.3746233442539285	0.2762925938046934	0.34737312030155365	0.33158967173276627	0.3689065719580248	0.3493048130246448	0.3493048130246448	0.23096140054100567	0.17657885595957967	0.12679355151829835	0.17193733043957243	0.18241731557048424	0.20508330639453803	0.244719770409134	0.25106058336516945	0.18972422771879494	0.12494004106092947	0.08592343537123856	0.08592343537123856	0.0	0.11097659501802895	0.09614472822440519	0.07829048009513888	0.10682996787935482	0.04972601774312728	0.10498319980357018	0.05541134848314434	0.12892785071451507	0.16496819096627052	0.1283077816372873	0.03772610058014753	0.27999649762351564	0.15079159652183577	0.15516775764806648
