	S22Hp	S28Hp	530368	31512	S6Hp	31129	F1H1	31300	31700	31714	S2Hp	S16H2	31750	530215	F6H1	F3H1	S15Hp	S29H1	S21H1	31452	S3Hp	31333	S19H1	S7Hp	530075	530315	530050	530451	S10H1	31328	530055	31160	31071	F14H1B	S4Hp	31766	S18H1	31236	F29H1	31021	F22HpB	31379	S26Hp	F8H1	31360	31600	530227	S13Hp	31219	S31Hp	F7H1	31232	F32H1	S1Hp	31428	S9H1	530258	530177	530295	31343	S8Hp	S14Hp	31519	31267	s24H1	31009	f24pp	w9pp	w20pp	w3pp	f15pp	f10pp	f22ppA	w7pp	f9pp	w23pp	f26pp	f13pp	f3pp	f20ppA	w8pp	f7pp	f31pp	f20ppB	f14ppB	f19pp	f4pp	w13pp	S17H1	530119	530444	530331	F23HpA	S25Hp	F14H1A	31723	530167
S31Hp	0.12796410274273126	0.09807614004015208	0.13953776539828527	0.14320734905701413	0.09411728602301145	0.14578689090605493	0.14465174049810667	0.09430605949227362	0.13643008871354526	0.14755637747618097	0.11122309698942787	0.13475953356876189	0.14341836955040976	0.1482591071310147	0.1560884052401744	0.17032524405632876	0.16450806585216307	0.1906045434775916	0.16654826706639517	0.15649169139198768	0.10849231025935412	0.10252111426060252	0.11705279256191387	0.11235084537667106	0.1398053457078977	0.1495116403318569	0.14513921301896096	0.16089454234093956	0.15558199665044803	0.15896583471279202	0.15227352047979403	0.11624419515967728	0.1682639176175557	0.15166850781581406	0.09506191662885315	0.14682252244597643	0.09838647067394636	0.14261670403365256	0.14049996291654873	0.16320020252837006	0.12141693669963147	0.09376788542300624	0.11447447798518301	0.1552014856326427	0.0996091080924909	0.10325196014890997	0.13638871199650146	0.1186977520981482	0.11701449091159413	0.0	0.09033550449945636	0.08884296530119751	0.0711681886121806	0.11550941740903137	0.15821066478804022	0.15472363863891667	0.151609565593767	0.15768942744766526	0.15229106358116368	0.1366419722260587	0.12971231936490238	0.13775954881913482	0.15109752784765693	0.15200311804527725	0.14615684587015437	0.14758392964627973	0.10178135086016393	0.10553357752462128	0.11592663595289614	0.11680499126271299	0.12247383908186346	0.1263582333463652	0.13418430969996342	0.1572210330695238	0.14745045334872303	0.1381218847464854	0.128938468857049	0.13009430313085668	0.11340449409859821	0.1219341959164914	0.12274150561432126	0.12222565911685007	0.12276962757968468	0.10863176143916217	0.10987683117113242	0.10730810005293148	0.12253896988758974	0.11457879828380371	0.13671819445408542	0.12367480017589438	0.1347765088179533	0.15281766799003105	0.1429276771287601	0.11920751699526441	0.12812542467058746	0.14114958725335286	0.15542654366462302
F7H1	0.16652280323418764	0.13663484053160846	0.17809646588974165	0.1817660495484705	0.13267598651446783	0.1843455913975113	0.18321044098956304	0.13286475998372999	0.17498878920500163	0.18611507796763735	0.14978179748088424	0.17331823406021826	0.18197707004186614	0.18681780762247108	0.19464710573163077	0.20888394454778514	0.20306676634361942	0.22916324396904797	0.20510696755785154	0.19505039188344403	0.14705101075081048	0.14107981475205889	0.15561149305337024	0.15090954586812744	0.1783640461993541	0.18807034082331325	0.1836979135104173	0.19945324283239593	0.1941406971419044	0.1975245352042484	0.1908322209712504	0.15480289565113364	0.2068226181090121	0.19022720830727044	0.1336206171203095	0.1853812229374328	0.13694517116540272	0.18117540452510894	0.17905866340800508	0.20175890301982644	0.15997563719108782	0.1323265859144626	0.1530331784766394	0.19376018612409907	0.13816780858394728	0.14181066064036635	0.1749474124879578	0.15725645258960458	0.15557319140305048	0.09033550449945636	0.0	0.07836164658760544	0.10972688910363698	0.15406811790048774	0.1967693652794966	0.19328233913037304	0.19016826608522336	0.1962481279391216	0.19084976407262005	0.17520067271751508	0.16827101985635873	0.1763182493105912	0.1896562283391133	0.19056181853673362	0.18471554636161075	0.18614263013773608	0.1403400513516203	0.14409227801607766	0.15448533644435253	0.15536369175416936	0.16103253957331987	0.16491693383782158	0.1727430101914198	0.19577973356098022	0.1860091538401794	0.17668058523794178	0.1674971693485054	0.16865300362231306	0.15196319459005458	0.16049289640794778	0.16130020610577764	0.16078435960830645	0.16132832807114106	0.14719046193061855	0.14843553166258883	0.14586680054438786	0.16109767037904613	0.15313749877526012	0.1752768949455418	0.16223350066735076	0.1733352093094097	0.19137636848148742	0.18148637762021647	0.15776621748672082	0.16668412516204387	0.17970828774480924	0.1939852441560794
31232	0.1650302640359288	0.1351423013333496	0.1766039266914828	0.18027351035021166	0.13118344731620896	0.18285305219925246	0.1817179017913042	0.13137222078547114	0.1734962500067428	0.1846225387693785	0.14828925828262537	0.17182569486195942	0.18048453084360727	0.1853252684242122	0.19315456653337193	0.20739140534952627	0.20157422714536058	0.2276707047707891	0.2036144283595927	0.1935578526851852	0.14555847155255164	0.13958727555380004	0.15411895385511137	0.14941700666986857	0.17687150700109522	0.1865778016250544	0.18220537431215847	0.1979607036341371	0.19264815794364554	0.19603199600598953	0.18933968177299154	0.1533103564528748	0.20533007891075322	0.1887346691090116	0.13212807792205067	0.18388868373917394	0.13545263196714388	0.17968286532685007	0.17756612420974624	0.2002663638215676	0.15848309799282898	0.13083404671620374	0.15154063927838052	0.1922676469258402	0.1366752693856884	0.14031812144210748	0.17345487328969897	0.1557639133913457	0.15408065220479164	0.08884296530119751	0.07836164658760544	0.0	0.10823434990537811	0.15257557870222888	0.19527682608123775	0.1917897999321142	0.18867572688696452	0.19475558874086277	0.18935722487436119	0.17370813351925624	0.1667784806580999	0.17482571011233233	0.18816368914085446	0.18906927933847478	0.18322300716335188	0.18465009093947723	0.13884751215336147	0.1425997388178188	0.15299279724609366	0.15387115255591052	0.159540000375061	0.1634243946395627	0.17125047099316096	0.19428719436272135	0.18451661464192057	0.17518804603968294	0.16600463015024652	0.16716046442405422	0.15047065539179574	0.15900035720968891	0.1598076669075188	0.1592918204100476	0.15983578887288222	0.1456979227323597	0.14694299246432996	0.14437426134612902	0.15960513118078726	0.15164495957700125	0.17378435574728296	0.16074096146909192	0.17184267011115084	0.18988382928322858	0.1799938384219576	0.15627367828846195	0.16519158596378503	0.1782157485465504	0.19249270495782056
F32H1	0.10576061808380252	0.07587265538122334	0.11733428073935656	0.12100386439808539	0.07191380136408272	0.1235834062471262	0.12244825583917796	0.0721025748333449	0.11422660405461654	0.12535289281725226	0.08901961233049914	0.11255604890983317	0.12121488489148102	0.12605562247208596	0.13388492058124568	0.14812175939740005	0.14230458119323433	0.16840105881866288	0.14434478240746645	0.13428820673305894	0.08628882560042539	0.0803176296016738	0.09484930790298512	0.09014736071774233	0.11760186104896897	0.12730815567292816	0.12293572836003222	0.13869105768201084	0.1333785119915193	0.1367623500538633	0.13007003582086532	0.09404071050074855	0.146060432958627	0.12946502315688535	0.07285843196992442	0.12461903778704769	0.07618298601501763	0.12041321937472385	0.11829647825761999	0.14099671786944135	0.09921345204070273	0.07156440076407752	0.0922709933262543	0.13299800097371398	0.07740562343356217	0.08104847548998123	0.11418522733757272	0.09649426743921949	0.09481100625266539	0.0711681886121806	0.10972688910363698	0.10823434990537811	0.0	0.06967536605398084	0.1123766134329897	0.10888958728386615	0.10577551423871648	0.11185537609261473	0.10645701222611316	0.11443848756712999	0.10750883470597364	0.11555606416020608	0.1288940431887282	0.12979963338634853	0.12395336121122566	0.125380444987351	0.0795778662012352	0.08333009286569254	0.09372315129396741	0.09460150660378426	0.10027035442293475	0.10415474868743646	0.11198082504103471	0.1350175484105951	0.12524696868979432	0.11591840008755669	0.10673498419812028	0.10789081847192797	0.0912010094396695	0.09973071125756267	0.10053802095539253	0.10002217445792135	0.10056614292075597	0.08642827678023343	0.08767334651220371	0.08510461539400274	0.10033548522866101	0.092375313624875	0.11451470979515668	0.10147131551696567	0.11257302415902459	0.13061418333110233	0.12072419246983135	0.09700403233633569	0.10592194001165875	0.11894610259442412	0.13322305900569428
S1Hp	0.1501018468806533	0.12021388417807412	0.16167550953620732	0.16534509319493618	0.11625503016093348	0.16792463504397698	0.16678948463602872	0.11644380363019566	0.1585678328514673	0.16969412161410302	0.1333608411273499	0.15689727770668394	0.16555611368833179	0.17039685126893672	0.17822614937809644	0.19246298819425078	0.1866458099900851	0.21274228761551361	0.18868601120431722	0.1786294355299097	0.13063005439727615	0.12465885839852456	0.1391905366998359	0.13448858951459308	0.16194308984581973	0.17164938446977893	0.16727695715688298	0.1830322864788616	0.17771974078837005	0.18110357885071404	0.17441126461771606	0.13838193929759932	0.19040166175547774	0.1738062519537361	0.11719966076677518	0.16896026658389846	0.1205242148118684	0.16475444817157459	0.16263770705447075	0.1853379466662921	0.1435546808375535	0.11590562956092827	0.13661222212310503	0.1773392297705647	0.12174685223041293	0.125389704286832	0.15852645613442348	0.14083549623607022	0.13915223504951615	0.11550941740903137	0.15406811790048774	0.15257557870222888	0.06967536605398084	0.0	0.10615533709525422	0.10266831094613067	0.099554237900981	0.10563409975487925	0.10023573588837768	0.15877971636398075	0.1518500635028244	0.15989729295705685	0.17323527198557898	0.1741408621831993	0.1682945900080764	0.16972167378420175	0.12391909499808598	0.1276713216625433	0.13806438009081817	0.13894273540063504	0.1446115832197855	0.14849597748428722	0.15632205383788547	0.17935877720744586	0.16958819748664508	0.16025962888440745	0.15107621299497104	0.15223204726877873	0.13554223823652026	0.14407194005441343	0.1448792497522433	0.14436340325477212	0.14490737171760673	0.13076950557708422	0.13201457530905447	0.12944584419085353	0.14467671402551177	0.13671654242172576	0.15885593859200747	0.14581254431381643	0.15691425295587536	0.1749554121279531	0.1650654212666821	0.14134526113318646	0.15026316880850954	0.1632873313912749	0.17756428780254507
31428	0.19280309425966216	0.16291513155708298	0.20437675691521617	0.20804634057394503	0.15895627753994235	0.21062588242298583	0.20949073201503757	0.1591450510092045	0.20126908023047616	0.21239536899311187	0.17606208850635877	0.19959852508569279	0.20825736106734066	0.2130980986479456	0.2209273967571053	0.23516423557325966	0.22934705736909394	0.2554435349945225	0.23138725858332607	0.22133068290891855	0.173331301776285	0.1673601057775334	0.18189178407884476	0.17718983689360196	0.2046443372248286	0.21435063184878778	0.20997820453589183	0.22573353385787046	0.22042098816737893	0.22380482622972292	0.21711251199672493	0.18108318667660817	0.2331029091344866	0.21650749933274496	0.15990090814578403	0.21166151396290733	0.16322546219087725	0.20745569555058346	0.2053389544334796	0.22803919404530096	0.18625592821656234	0.15860687693993714	0.1793134695021139	0.2200404771495736	0.1644480996094218	0.16809095166584087	0.20122770351343233	0.1835367436150791	0.181853482428525	0.15821066478804022	0.1967693652794966	0.19527682608123775	0.1123766134329897	0.10615533709525422	0.0	0.09430139766611424	0.09118732462096457	0.09726718647486282	0.12075351936778275	0.2014809637429896	0.19455131088183325	0.20259854033606572	0.21593651936458783	0.21684210956220815	0.21099583738708527	0.2124229211632106	0.16662034237709483	0.17037256904155218	0.18076562746982702	0.1816439827796439	0.18731283059879436	0.1911972248632961	0.19902330121689432	0.2220600245864547	0.21228944486565393	0.2029608762634163	0.1937774603739799	0.19493329464778758	0.1782434856155291	0.1867731874334223	0.18758049713125216	0.18706465063378097	0.18760861909661558	0.17347075295609304	0.17471582268806332	0.17214709156986235	0.18737796140452062	0.1794177898007346	0.2015571859710163	0.18851379169282528	0.1996155003348842	0.21765665950696195	0.207766668645691	0.18404650851219528	0.19296441618751836	0.20598857877028376	0.22026553518155392
S9H1	0.1893160681105386	0.15942810540795943	0.20088973076609262	0.20455931442482148	0.1554692513908188	0.20713885627386228	0.20600370586591402	0.15565802486008096	0.1977820540813526	0.20890834284398832	0.17257506235723521	0.19611149893656923	0.2047703349182171	0.20961107249882205	0.21744037060798174	0.2316772094241361	0.2258600312199704	0.25195650884539894	0.22790023243420252	0.217843656759795	0.16984427562716145	0.16387307962840986	0.1784047579297212	0.1737028107444784	0.20115731107570506	0.21086360569966422	0.20649117838676828	0.2222465077087469	0.21693396201825538	0.22031780008059937	0.21362548584760138	0.17759616052748461	0.22961588298536306	0.2130204731836214	0.15641388199666048	0.20817448781378378	0.1597384360417537	0.2039686694014599	0.20185192828435605	0.2245521678961774	0.1827689020674388	0.15511985079081358	0.17582644335299036	0.21655345100045004	0.16096107346029825	0.16460392551671732	0.19774067736430878	0.18004971746595555	0.17836645627940145	0.15472363863891667	0.19328233913037304	0.1917897999321142	0.10888958728386615	0.10266831094613067	0.09430139766611424	0.0	0.06690254768173393	0.080790983728113	0.1172664932186592	0.19799393759386605	0.1910642847327097	0.19911151418694217	0.21244949321546427	0.2133550834130846	0.20750881123796172	0.20893589501408705	0.16313331622797128	0.16688554289242863	0.1772786013207035	0.17815695663052034	0.18382580444967084	0.18771019871417255	0.19553627506777077	0.2185729984373312	0.20880241871653038	0.19947385011429275	0.19029043422485636	0.19144626849866403	0.17475645946640556	0.18328616128429875	0.1840934709821286	0.18357762448465742	0.18412159294749203	0.16998372680696952	0.1712287965389398	0.16866006542073883	0.1838909352553971	0.1759307636516111	0.19807015982189277	0.18502676554370173	0.19612847418576068	0.2141696333578384	0.20427964249656744	0.1805594823630718	0.18947739003839484	0.2025015526211602	0.21677850903243037
530258	0.18620199506538895	0.15631403236280977	0.19777565772094297	0.2014452413796718	0.15235517834566914	0.2040247832287126	0.20288963282076433	0.1525439518149313	0.19466798103620292	0.20579426979883864	0.16946098931208553	0.19299742589141955	0.20165626187306743	0.20649699945367236	0.21432629756283206	0.22856313637898645	0.22274595817482074	0.24884243580024928	0.22478615938905283	0.21472958371464534	0.1667302025820118	0.1607590065832602	0.17529068488457153	0.17058873769932872	0.19804323803055537	0.20774953265451457	0.20337710534161862	0.21913243466359722	0.2138198889731057	0.2172037270354497	0.21051141280245173	0.17448208748233496	0.2265018099402134	0.20990640013847173	0.15329980895151082	0.2050604147686341	0.15662436299660404	0.20085459635631026	0.1987378552392064	0.22143809485102772	0.17965482902228913	0.15200577774566393	0.1727123703078407	0.21343937795530038	0.15784700041514857	0.16148985247156764	0.19462660431915912	0.1769356444208059	0.1752523832342518	0.151609565593767	0.19016826608522336	0.18867572688696452	0.10577551423871648	0.099554237900981	0.09118732462096457	0.06690254768173393	0.0	0.07767691068296331	0.11415242017350953	0.19487986454871636	0.18795021168756004	0.1959974411417925	0.2093354201703146	0.2102410103679349	0.20439473819281206	0.2058218219689374	0.16001924318282162	0.16377146984727897	0.17416452827555381	0.17504288358537068	0.18071173140452115	0.1845961256690229	0.1924222020226211	0.2154589253921815	0.20568834567138072	0.1963597770691431	0.18717636117970668	0.18833219545351437	0.1716423864212559	0.1801720882391491	0.18097939793697895	0.18046355143950776	0.18100751990234237	0.16686965376181984	0.1681147234937901	0.16554599237558915	0.1807768622102474	0.1728166906064614	0.1949560867767431	0.18191269249855208	0.193014401140611	0.21105556031268874	0.20116556945141778	0.1774454093179221	0.18636331699324518	0.19938747957601055	0.21366443598728072
530177	0.1922818569192872	0.16239389421670802	0.20385551957484122	0.20752510323357004	0.1584350401995674	0.21010464508261084	0.20896949467466258	0.15862381366882955	0.20074784289010117	0.21187413165273689	0.17554085116598378	0.1990772877453178	0.20773612372696568	0.2125768613075706	0.2204061594167303	0.2346429982328847	0.22882582002871898	0.25492229765414753	0.23086602124295108	0.2208094455685436	0.17281006443591004	0.16683886843715845	0.18137054673846978	0.17666859955322697	0.20412309988445362	0.21382939450841282	0.20945696719551687	0.22521229651749547	0.21989975082700394	0.22328358888934796	0.21659127465634997	0.1805619493362332	0.23258167179411166	0.21598626199236998	0.15937967080540907	0.21114027662253235	0.1627042248505023	0.2069344582102085	0.20481771709310465	0.22751795670492597	0.18573469087618738	0.15808563959956218	0.17879223216173895	0.21951923980919863	0.16392686226904682	0.16756971432546588	0.20070646617305737	0.18301550627470414	0.18133224508815005	0.15768942744766526	0.1962481279391216	0.19475558874086277	0.11185537609261473	0.10563409975487925	0.09726718647486282	0.080790983728113	0.07767691068296331	0.0	0.12023228202740778	0.2009597264026146	0.1940300735414583	0.20207730299569074	0.21541528202421284	0.21632087222183316	0.21047460004671031	0.21190168382283564	0.16609910503671987	0.16985133170117722	0.18024439012945206	0.18112274543926893	0.1867915932584194	0.19067598752292114	0.19850206387651936	0.22153878724607975	0.21176820752527897	0.20243963892304134	0.19325622303360493	0.19441205730741262	0.17772224827515415	0.18625195009304735	0.1870592597908772	0.186543413293406	0.18708738175624062	0.17294951561571809	0.17419458534768836	0.1716258542294874	0.18685672406414566	0.17889655246035965	0.20103594863064134	0.18799255435245033	0.19909426299450925	0.217135422166587	0.20724543130531603	0.18352527117182033	0.1924431788471434	0.2054673414299088	0.21974429784117896
530295	0.18688349305278565	0.15699553035020644	0.19845715570833966	0.2021267393670685	0.1530366763330658	0.2047062812161093	0.20357113080816103	0.15322544980232797	0.19534947902359961	0.20647576778623533	0.17014248729948223	0.19367892387881624	0.2023377598604641	0.20717849744106903	0.21500779555022875	0.22924463436638312	0.22342745616221743	0.24952393378764595	0.22546765737644953	0.21541108170204204	0.16741170056940846	0.16144050457065687	0.1759721828719682	0.17127023568672542	0.19872473601795204	0.20843103064191126	0.20405860332901532	0.21981393265099392	0.21450138696050236	0.21788522502284638	0.2111929107898484	0.17516358546973163	0.22718330792761007	0.21058789812586842	0.1539813069389075	0.20574191275603076	0.1573058609840007	0.20153609434370692	0.1994193532266031	0.22211959283842442	0.18033632700968583	0.1526872757330606	0.17339386829523737	0.21412087594269705	0.15852849840254524	0.1621713504589643	0.19530810230655582	0.17761714240820256	0.1759338812216485	0.15229106358116368	0.19084976407262005	0.18935722487436119	0.10645701222611316	0.10023573588837768	0.12075351936778275	0.1172664932186592	0.11415242017350953	0.12023228202740778	0.0	0.19556136253611306	0.18863170967495674	0.19667893912918916	0.21001691815771129	0.2109225083553316	0.20507623618020873	0.20650331995633409	0.1607007411702183	0.16445296783467564	0.1748460262629505	0.17572438157276735	0.18139322939191782	0.18527762365641956	0.1931037000100178	0.21614042337957817	0.20636984365877742	0.1970412750565398	0.18785785916710335	0.18901369344091107	0.1723238844086526	0.18085358622654576	0.18166089592437562	0.18114504942690443	0.18168901788973907	0.16755115174921653	0.16879622148118678	0.16622749036298584	0.1814583601976441	0.17349818859385807	0.19563758476413978	0.18259419048594877	0.19369589912800766	0.21173705830008543	0.20184706743881445	0.17812690730531877	0.18704481498064185	0.20006897756340725	0.2143459339746774
31343	0.15328400103733278	0.1233960383347536	0.1648576636928868	0.16852724735161564	0.11943718431761297	0.17110678920065645	0.17315203766162862	0.12280635665579556	0.1649303858770672	0.17605667463970293	0.13972339415294982	0.16325983073228384	0.1719186667139317	0.17675940429453663	0.18458870240369635	0.19882554121985072	0.19300836301568502	0.21910484064111352	0.19504856422991712	0.18499198855550963	0.13699260742287606	0.13102141142412446	0.1455530897254358	0.14085114254019301	0.16830564287141964	0.17801193749537886	0.17363951018248291	0.1893948395044615	0.18408229381396995	0.18746613187631397	0.180773817643316	0.14474449232319922	0.19676421478107767	0.18016880497933602	0.12356221379237509	0.17532281960949836	0.1268867678374683	0.17111700119717452	0.16900026008007069	0.191700499691892	0.14991723386315342	0.12226818258652819	0.14297477514870496	0.18370178279616464	0.12810940525601283	0.1317522573124319	0.16488900916002341	0.14719804926167016	0.1546745177995335	0.1366419722260587	0.17520067271751508	0.17370813351925624	0.11443848756712999	0.15877971636398075	0.2014809637429896	0.19799393759386605	0.19487986454871636	0.2009597264026146	0.19556136253611306	0.0	0.1498721683280111	0.15791939778224356	0.17125737681076567	0.172162967008386	0.1663166948332631	0.16962854670165312	0.12710124915476545	0.1308534758192228	0.14124653424749767	0.1421248895573145	0.147793737376465	0.15167813164096672	0.15950420799456494	0.18254093136412536	0.17277035164332455	0.16344178304108692	0.15425836715165053	0.1554142014254582	0.13872439239319972	0.14725409421109292	0.14806140390892278	0.1475455574114516	0.1480895258742862	0.1339516597337637	0.13519672946573397	0.132627998347533	0.14785886818219127	0.13989869657840526	0.16203809274868694	0.1489946984704959	0.16009640711255485	0.17813756628463256	0.1682475754233616	0.14452741528986596	0.153445322965189	0.16646948554795438	0.18074644195922454
S8Hp	0.14635434817617646	0.11646638547359726	0.15792801083173047	0.1615975944904593	0.11250753145645663	0.1641771363395001	0.1662223848004723	0.11587670379463924	0.1580007330159109	0.1691270217785466	0.13279374129179347	0.15633017787112752	0.16498901385277537	0.1698297514333803	0.17765904954254003	0.19189588835869437	0.18607871015452868	0.2121751877799572	0.1881189113687608	0.17806233569435329	0.13006295456171973	0.12409175856296814	0.13862343686427947	0.13392148967903666	0.16137599001026331	0.1710822846342225	0.16670985732132657	0.1824651866433052	0.17715264095281363	0.18053647901515762	0.17384416478215964	0.13781483946204287	0.18983456191992132	0.1732391521181797	0.11663256093121876	0.16839316674834204	0.11995711497631198	0.16418734833601817	0.16207060721891434	0.1847708468307357	0.14298758100199707	0.11533852972537185	0.13604512228754861	0.1767721299350083	0.12117975239485651	0.12482260445127558	0.15795935629886707	0.1402683964005138	0.14774486493837716	0.12971231936490238	0.16827101985635873	0.1667784806580999	0.10750883470597364	0.1518500635028244	0.19455131088183325	0.1910642847327097	0.18795021168756004	0.1940300735414583	0.18863170967495674	0.1498721683280111	0.0	0.136133280454822	0.15260542127021198	0.1535110114678323	0.1476647392927094	0.16269889384049677	0.12017159629360913	0.12392382295806646	0.13431688138634132	0.13519523669615818	0.14086408451530866	0.1447484787798104	0.15257455513340862	0.175611278502969	0.16584069878216823	0.1565121301799306	0.14732871429049418	0.14848454856430188	0.1317947395320434	0.1403244413499366	0.14113175104776646	0.14061590455029527	0.14115987301312988	0.12702200687260734	0.12826707660457762	0.12569834548637665	0.14092921532103492	0.1329690437172489	0.1551084398875306	0.14206504560933958	0.1531667542513985	0.17120791342347624	0.16131792256220528	0.1375977624287096	0.14651567010403266	0.15953983268679806	0.17381678909806822
S14Hp	0.1544015776304089	0.12451361492782971	0.16597524028596292	0.16964482394469177	0.12055476091068908	0.17222436579373257	0.17426961425470472	0.12392393324887169	0.1660479624701433	0.17717425123277902	0.14084097074602592	0.16437740732535994	0.17303624330700781	0.17787698088761275	0.18570627899677244	0.19994311781292684	0.19412593960876112	0.22022241723418964	0.19616614082299322	0.18610956514858573	0.13811018401595218	0.1321389880172006	0.14667066631851192	0.1419687191332691	0.16942321946449576	0.17912951408845496	0.174757086775559	0.1905124160975376	0.18519987040704608	0.1885837084693901	0.1818913942363921	0.14586206891627534	0.1978817913741538	0.18128638157241211	0.12467979038545121	0.17644039620257448	0.12800434443054443	0.17223457779025064	0.17011783667314678	0.1928180762849681	0.15103481045622952	0.1233857591796043	0.1440923517417811	0.18481935938924077	0.12922698184908896	0.13286983390550802	0.1660065857530995	0.14831562585474628	0.1557920943926096	0.13775954881913482	0.1763182493105912	0.17482571011233233	0.11555606416020608	0.15989729295705685	0.20259854033606572	0.19911151418694217	0.1959974411417925	0.20207730299569074	0.19667893912918916	0.15791939778224356	0.136133280454822	0.0	0.1606526507244444	0.16155824092206472	0.15571196874694188	0.1707461232947292	0.12821882574784157	0.1319710524122989	0.14236411084057377	0.14324246615039063	0.1489113139695411	0.15279570823404282	0.16062178458764106	0.18365850795720146	0.17388792823640067	0.16455935963416304	0.15537594374472663	0.15653177801853432	0.13984196898627585	0.14837167080416902	0.1491789805019989	0.1486631340045277	0.14920710246736232	0.13506923632683981	0.13631430605881006	0.13374557494060912	0.14897644477526736	0.14101627317148135	0.16315566934176307	0.15011227506357203	0.16121398370563095	0.1792551428777087	0.1693651520164377	0.14564499188294205	0.15456289955826513	0.1675870621410305	0.18186401855230067
31519	0.167739556658931	0.13785159395635183	0.17931321931448502	0.18298280297321387	0.1338927399392112	0.18556234482225467	0.18760759328322685	0.1372619122773938	0.17938594149866544	0.19051223026130115	0.15417894977454805	0.17771538635388207	0.18637422233552992	0.19121495991613485	0.19904425802529457	0.21328109684144894	0.20746391863728325	0.23356039626271174	0.20950411985151535	0.19944754417710786	0.15144816304447428	0.1454769670457227	0.16000864534703402	0.15530669816179124	0.18276119849301786	0.19246749311697708	0.18809506580408114	0.20385039512605974	0.19853784943556818	0.2019216874979122	0.1952293732649142	0.15920004794479745	0.2112197704026759	0.19462436060093424	0.1380177694139733	0.18977837523109659	0.14134232345906653	0.18557255681877274	0.1834558157016689	0.20615605531349024	0.16437278948475165	0.13672373820812642	0.1574303307703032	0.19815733841776287	0.14256496087761106	0.14620781293403012	0.17934456478162164	0.16165360488326838	0.16913007342113173	0.15109752784765693	0.1896562283391133	0.18816368914085446	0.1288940431887282	0.17323527198557898	0.21593651936458783	0.21244949321546427	0.2093354201703146	0.21541528202421284	0.21001691815771129	0.17125737681076567	0.15260542127021198	0.1606526507244444	0.0	0.12383697691166878	0.15078846601690116	0.18408410232325134	0.14155680477636368	0.14530903144082102	0.1557020898690959	0.15658044517891273	0.16224929299806323	0.16613368726256494	0.17395976361616317	0.19699648698572358	0.18722590726492278	0.17789733866268514	0.16871392277324876	0.16986975704705642	0.15317994801479795	0.16170964983269115	0.162516959530521	0.16200111303304982	0.16254508149588442	0.14840721535536192	0.1496522850873322	0.14708355396913123	0.1623144238037895	0.15435425220000348	0.17649364837028517	0.16345025409209413	0.17455196273415308	0.1925931219062308	0.18270313104495983	0.15898297091146418	0.16790087858678723	0.1809250411695526	0.19520199758082277
31267	0.16864514685655133	0.13875718415397215	0.18021880951210534	0.1838883931708342	0.1347983301368315	0.186467935019875	0.18851318348084717	0.1381675024750141	0.18029153169628576	0.19141782045892147	0.15508453997216837	0.1786209765515024	0.18727981253315024	0.19212055011375517	0.1999498482229149	0.21418668703906926	0.20836950883490357	0.23446598646033207	0.21040971004913567	0.20035313437472818	0.1523537532420946	0.146382557243343	0.16091423554465434	0.15621228835941156	0.18366678869063818	0.1933730833145974	0.18900065600170146	0.20475598532368006	0.1994434396331885	0.20282727769553252	0.19613496346253453	0.16010563814241777	0.21212536060029621	0.19552995079855456	0.13892335961159363	0.1906839654287169	0.14224791365668685	0.18647814701639306	0.18436140589928923	0.20706164551111056	0.16527837968237197	0.13762932840574674	0.1583359209679235	0.1990629286153832	0.14347055107523138	0.14711340313165044	0.18025015497924196	0.1625591950808887	0.17003566361875205	0.15200311804527725	0.19056181853673362	0.18906927933847478	0.12979963338634853	0.1741408621831993	0.21684210956220815	0.2133550834130846	0.2102410103679349	0.21632087222183316	0.2109225083553316	0.172162967008386	0.1535110114678323	0.16155824092206472	0.12383697691166878	0.0	0.15169405621452148	0.18498969252087166	0.142462394973984	0.14621462163844134	0.15660768006671621	0.15748603537653305	0.16315488319568355	0.16703927746018526	0.1748653538137835	0.1979020771833439	0.1881314974625431	0.17880292886030547	0.16961951297086908	0.17077534724467675	0.15408553821241827	0.16261524003031147	0.16342254972814133	0.16290670323067014	0.16345067169350475	0.14931280555298224	0.1505578752849525	0.14798914416675155	0.1632200140014098	0.1552598423976238	0.1773992385679055	0.16435584428971445	0.1754575529317734	0.1934987121038511	0.18360872124258015	0.1598885611090845	0.16880646878440755	0.18183063136717292	0.1961075877784431
