	31766	S10H1	S20H1	31711	530167	31519	530119	31749	31300	31512	530227	31236	31452	31557	31537	S17H1	S23Hp	31232	31129	530258	S30H1	31219	530331	31600	S28Hp	31160	31343	31637	31021	S19H1	31267	530075	31328	530394	31416	530177	S27H1	31333	530154	31071	31723	530444	530052	530055	31360	S25Hp	S8Hp	530315	530050	S1Hp	F8H1	S9H1	31750	S16H2	S21H1	S3Hp	S6Hp	31700	F3H1	S29H1	F32H1	S18H1	31112	S26Hp	F22HpB	F7H1	F14H1B	s24H1	S13Hp	31379	31714	531414	530163	31450	530074	530364	530215	530451	530251	530368	31428	S15Hp	31009
31021	0.29752415728077963	0.23258875163871912	0.20897748325319065	0.3414295070754528	0.15677915856760039	0.1546482085403948	0.24124330289151025	0.2764383532106237	0.15758357031453873	0.15973134112421325	0.3596745966641859	0.1717632829979111	0.16617226959498455	0.261175256709468	0.11780900700147615	0.16272228324628663	0.10236374112975118	0.14868321474141658	0.11861224639638769	0.08140453496718422	0.18546836333693648	0.09949311840865908	0.09539206180648208	0.11112352502311736	0.22031982411294815	0.13379394782599924	0.07949466491173948	0.10311579465991372	0.0	0.11434189449915229	0.04838387380831365	0.0924232193563752	0.1240950307394824	0.14005696352082753	0.22516054743212072	0.24601764110927	0.1790070830575455	0.1255865600219671	0.10546809998106105	0.10238512686302319	0.11924562537498049	0.08783669117493745	0.182669540076564	0.1869821647903291	0.16243704064558595	0.2257331394233616	0.23505882648645982	0.24553466448301747	0.11937218172720093	0.19728218962532373	0.27179079152626934	0.25663926895186473	0.2923785940057933	0.2960537560375576	0.12809658994759426	0.25630361261395357	0.12894460385351647	0.16377430227891968	0.1308905370380703	0.24297606704927316	0.17946140251580756	0.25891833701642875	0.32029570357163745	0.2720892857192217	0.1818997661010987	0.21410466689796237	0.1495205099509473	0.2038398670742959	0.19874778070562787	0.11355124070700884	0.1462926968989953	0.2758017198922236	0.30248248048358317	0.29491012738320516	0.15456596470058764	0.2639604426616672	0.16159308109512305	0.10640791459712061	0.17708820738669767	0.1319028654174936	0.2881835931201754	0.2780260487144415	0.15169927544401607
S19H1	0.36996165366430844	0.305026248022248	0.2814149796367196	0.41386700345898164	0.22921665495112925	0.22708570492392366	0.3136807992750391	0.34887584959415263	0.2300210666980676	0.23216883750774214	0.43211209304771475	0.24420077938143997	0.2386097659785134	0.33361275309299687	0.190246503385005	0.2351597796298155	0.17480123751328003	0.22112071112494544	0.19104974277991654	0.1538420313507131	0.2579058597204653	0.17193061479218796	0.16782955819001094	0.1835610214066462	0.292757320496477	0.2062314442095281	0.15193216129526835	0.17555329104344258	0.11434189449915229	0.0	0.1208213701918425	0.16486071573990405	0.19653252712301125	0.2124944599043564	0.2975980438156496	0.31845513749279886	0.25144457944107435	0.19802405640549597	0.17790559636458989	0.17482262324655204	0.19168312175850932	0.16027418755846629	0.25510703646009286	0.25941966117385795	0.23487453702911482	0.29817063580689046	0.3074963228699887	0.31797216086654634	0.19180967811072977	0.2697196860088526	0.3442282879097982	0.3290767653353936	0.36481609038932217	0.3684912524210865	0.2005340863311231	0.32874110899748243	0.2013821002370453	0.2362117986624485	0.20332803342159914	0.315413563432802	0.2518988988993364	0.3313558333999576	0.3927331999551663	0.34452678210275056	0.25433726248462757	0.28654216328149124	0.22195800633447613	0.2762773634578248	0.27118527708915674	0.1859887370905377	0.21873019328252413	0.3482392162757524	0.374919976867112	0.367347623766734	0.2270034610841165	0.33639793904519605	0.2340305774786519	0.1788454109806495	0.24952570377022654	0.20434036180102247	0.3606210895037043	0.3504635450979703	0.22413677182754493
31267	0.27740652764033935	0.21247112199827883	0.1888598536127504	0.3213118774350125	0.1366615289271601	0.1345305788999545	0.22112567325106997	0.2563207235701835	0.13746594067409845	0.139613711483773	0.3395569670237456	0.15164565335747082	0.1460546399545443	0.24105762706902772	0.09769137736103589	0.14260465360584634	0.08224611148931091	0.12856558510097632	0.09849461675594742	0.061286905326743954	0.16535073369649622	0.07937548876821882	0.07527443216604181	0.09100589538267709	0.2002021944725079	0.11367631818555898	0.05937703527129923	0.08299816501947346	0.04838387380831365	0.1208213701918425	0.0	0.07230558971593493	0.10397740109904213	0.11993933388038727	0.20504291779168043	0.2259000114688297	0.15888945341710525	0.10546893038152685	0.08535047034062077	0.08226749722258292	0.0991279957345402	0.06771906153449718	0.16255191043612374	0.16686453514988883	0.1423194110051457	0.20561550978292134	0.21494119684601956	0.22541703484257722	0.09925455208676065	0.17716455998488348	0.2516731618858291	0.23652163931142448	0.2722609643653531	0.2759361263971174	0.10797896030715398	0.23618598297351331	0.10882697421307619	0.14365667263847942	0.11077290739763002	0.2228584374088329	0.15934377287536727	0.2388007073759885	0.3001780739311972	0.25197165607878147	0.16178213646065845	0.19398703725752212	0.129402880310507	0.18372223743385566	0.17863015106518762	0.09343361106656857	0.12617506725855504	0.2556840902517833	0.2823648508431429	0.2747924977427649	0.13444833506014736	0.2438428130212269	0.14147545145468277	0.08629028495668034	0.1569705777462574	0.11178523577705332	0.26806596347973516	0.2579084190740012	0.1315816458035758
530075	0.2937895055521647	0.22885409991010422	0.2052428315245758	0.33769485534683785	0.1530445068389855	0.15091355681177987	0.23750865116289532	0.27270370148200884	0.1538489185859238	0.15599668939559835	0.35593994493557096	0.16802863126929618	0.16243761786636965	0.2574406049808531	0.11407435527286125	0.1589876315176717	0.09862908940113628	0.14494856301280168	0.1148775946677728	0.07766988323856931	0.18173371160832158	0.09575846668004417	0.09165741007786717	0.10738887329450245	0.21658517238433325	0.13005929609738434	0.0860605996179081	0.10968172936608234	0.0924232193563752	0.16486071573990405	0.07230558971593493	0.0	0.11142559368711566	0.1273875264684608	0.212491110379754	0.23334820405690326	0.1752724313289306	0.12185190829335221	0.10173344825244612	0.09865047513440828	0.11551097364636556	0.08410203944632254	0.1789348883479491	0.1832475130617142	0.15870238891697105	0.2219984876947467	0.23132417475784492	0.24180001275440258	0.11563752999858601	0.19354753789670884	0.2680561397976544	0.25290461722324986	0.2886439422771784	0.2923191043089427	0.12436193821897934	0.25256896088533864	0.12520995212490155	0.16003965055030478	0.12715588530945537	0.23924141532065826	0.17572675078719263	0.2551836852878139	0.3165610518430225	0.2683546339906068	0.1781651143724838	0.21037001516934747	0.14578585822233237	0.20010521534568101	0.19501312897701298	0.10981658897839393	0.1425580451703804	0.27206706816360865	0.29874782875496825	0.29117547565459023	0.15083131297197272	0.2602257909330523	0.15785842936650815	0.10267326286850571	0.17335355565808275	0.1281682136888787	0.2844489413915605	0.27429139698582655	0.14796462371540117
31328	0.3254613169352719	0.26052591129321145	0.236914642907683	0.3693666667299451	0.1847163182220927	0.1825853681948871	0.26918046254600253	0.30437551286511605	0.18552072996903102	0.18766850077870556	0.38761175631867817	0.1997004426524034	0.19410942924947686	0.2891124163639603	0.14574616665596846	0.1906594429007789	0.1303009007842435	0.17662037439590889	0.14654940605088002	0.10934169462167652	0.2134055229914288	0.12743027806315138	0.12332922146097437	0.13906068467760965	0.24825698376744046	0.16173110748049155	0.11773241100101531	0.14135354074918954	0.1240950307394824	0.19653252712301125	0.10397740109904213	0.11142559368711566	0.0	0.10842424777131385	0.2162542115203741	0.23711130519752338	0.20694424271203782	0.15352371967645942	0.13340525963555333	0.13032228651751548	0.14718278502947277	0.11577385082942974	0.2106066997310563	0.2149193244448214	0.19037420030007826	0.2536702990778539	0.2629959861409521	0.2734718241375098	0.14730934138169322	0.22521934927981604	0.2997279511807617	0.284576428606357	0.32031575366028564	0.32399091569204996	0.15603374960208655	0.2842407722684459	0.15688176350800875	0.191711461933412	0.15882769669256258	0.2709132267037655	0.20739856217029984	0.28685549667092103	0.3482328632261298	0.30002644537371403	0.20983692575559101	0.24204182655245468	0.17745766960543957	0.23177702672878822	0.22668494036012019	0.14148840036150112	0.1742298565534876	0.30373887954671586	0.33041964013807545	0.3228472870376975	0.18250312435507993	0.29189760231615947	0.18953024074961536	0.13434507425161293	0.20502536704118995	0.15984002507198591	0.3161207527746677	0.30596320836893376	0.17963643509850838
530394	0.3414232497166171	0.27648784407455657	0.2528765756890281	0.3853285995112902	0.20067825100343784	0.19854730097623224	0.2851423953273477	0.32033744564646116	0.20148266275037618	0.20363043356005073	0.40357368910002334	0.21566237543374855	0.210071362030822	0.30507434914530546	0.1617080994373136	0.20662137568212408	0.1462628335655886	0.19258230717725403	0.16251133883222513	0.12530362740302164	0.2293674557727739	0.14339221084449652	0.13929115424231953	0.1550226174589548	0.2642189165487856	0.1776930402618367	0.13369434378236045	0.15731547353053468	0.14005696352082753	0.2124944599043564	0.11993933388038727	0.1273875264684608	0.10842424777131385	0.0	0.23221614430171925	0.2530732379788685	0.22290617549338293	0.16948565245780456	0.14936719241689847	0.14628421929886062	0.1631447178108179	0.13173578361077487	0.22656863251240145	0.23088125722616654	0.2063361330814234	0.26963223185919905	0.27895791892229727	0.2894337569188549	0.16327127416303835	0.24118128206116118	0.3156898839621068	0.3005383613877022	0.33627768644163075	0.3399528484733951	0.1719956823834317	0.300202705049791	0.1728436962893539	0.2076733947147571	0.17478962947390772	0.2868751594851106	0.223360494951645	0.3028174294522662	0.3641947960074749	0.31598837815505915	0.22579885853693615	0.2580037593337998	0.1934196023867847	0.24773895951013336	0.24264687314146532	0.1574503331428463	0.19019178933483272	0.319700812328061	0.3463815729194206	0.3388092198190426	0.1984650571364251	0.30785953509750463	0.2054921735309605	0.15030700703295807	0.22098729982253512	0.17580195785333105	0.33208268555601284	0.3219251411502789	0.19559836787985352
31416	0.4265268336279102	0.36159142798584976	0.3379801596003213	0.4704321834225834	0.285781834914731	0.28365088488752543	0.3702459792386409	0.40544102955775435	0.2865862466616693	0.28873401747134386	0.48867727301131647	0.3007659593450417	0.2951749459421152	0.39017793305659865	0.24681168334860676	0.2917249595934172	0.2313664174768818	0.2776858910885472	0.24761492274351832	0.21040721131431483	0.3144710396840671	0.22849579475578968	0.2243947381536127	0.24012620137024798	0.34932250046007873	0.2627966241731299	0.2187979276936536	0.24241905744182785	0.22516054743212072	0.2975980438156496	0.20504291779168043	0.212491110379754	0.2162542115203741	0.23221614430171925	0.0	0.28458483166895954	0.3080097594046761	0.2545892363690977	0.23447077632819163	0.2313878032101538	0.24824830172211107	0.21683936752206803	0.3116722164236946	0.3159848411374597	0.29143971699271654	0.3547358157704922	0.3640615028335904	0.3745373408301481	0.24837485807433152	0.3262848659724543	0.4007934678734	0.3856419452989953	0.42138127035292394	0.42505643238468827	0.25709926629472485	0.3853062889610842	0.25794728020064706	0.2927769786260503	0.2598932133852009	0.3719787433964038	0.30846407886293814	0.38792101336355933	0.4492983799187681	0.40109196206635234	0.3109024424482293	0.34310734324509296	0.2785231862980779	0.3328425434214265	0.3277504570527585	0.24255391705413942	0.2752953732461259	0.40480439623935416	0.43148515683071376	0.4239128037303358	0.28356864104771823	0.39296311900879777	0.29059575744225363	0.23541059094425124	0.30609088373382826	0.2609055417646242	0.417186269467306	0.40702872506157206	0.28070195179114665
530177	0.4473839273050595	0.38244852166299903	0.35883725327747057	0.4912892770997327	0.3066389285918803	0.3045079785646747	0.39110307291579016	0.4262981232349036	0.3074433403388186	0.30959111114849314	0.5095343666884657	0.32162305302219096	0.31603203961926446	0.4110350267337479	0.26766877702575603	0.3125820532705665	0.2522235111540311	0.29854298476569646	0.2684720164206676	0.2312643049914641	0.33532813336121636	0.24935288843293896	0.24525183183076196	0.26098329504739726	0.370179594137228	0.28365371785027915	0.23965502137080288	0.2632761511189771	0.24601764110927	0.31845513749279886	0.2259000114688297	0.23334820405690326	0.23711130519752338	0.2530732379788685	0.28458483166895954	0.0	0.3288668530818254	0.27544633004624697	0.2553278700053409	0.25224489688730306	0.26910539539926037	0.2376964611992173	0.33252931010084386	0.336841934814609	0.3122968106698658	0.37559290944764145	0.3849185965107397	0.3953944345072974	0.2692319517514808	0.3471419596496036	0.42165056155054925	0.4064990389761446	0.4422383640300732	0.44591352606183754	0.2779563599718741	0.4061633826382335	0.27880437387779633	0.31363407230319956	0.28075030706235016	0.3928358370735531	0.3293211725400874	0.4087781070407086	0.47015547359591736	0.4219490557435016	0.33175953612537856	0.36396443692224223	0.29938027997522715	0.35369963709857577	0.3486075507299078	0.2634110107312887	0.2961524669232752	0.42566148991650343	0.45234225050786303	0.44476989740748507	0.3044257347248675	0.41382021268594704	0.3114528511194029	0.2562676846214005	0.32694797741097753	0.2817626354417735	0.4380433631444553	0.42788581873872134	0.3015590454682959
S27H1	0.36110420701949	0.2961688013774295	0.2725575329919011	0.4050095568141632	0.22035920830631078	0.2182282582791052	0.30482335263022065	0.34001840294933416	0.22116362005324913	0.22331139086292368	0.4232546464028963	0.2353433327366215	0.22975231933369494	0.3247553064481784	0.18138905674018654	0.22630233298499702	0.16594379086846156	0.21226326448012697	0.18219229613509808	0.14498458470589462	0.24904841307564687	0.1630731681473695	0.15897211154519247	0.17470357476182774	0.28389987385165855	0.19737399756470964	0.1726444633190784	0.19626559306725266	0.1790070830575455	0.25144457944107435	0.15888945341710525	0.1752724313289306	0.20694424271203782	0.22290617549338293	0.3080097594046761	0.3288668530818254	0.0	0.17196136229625592	0.15184290225534983	0.14875992913731195	0.16562042764926926	0.13421149344922623	0.2290443423508528	0.23335696706461787	0.20881184291987476	0.2721079416976504	0.2814336287607486	0.2919094667573062	0.1657469840014897	0.2436569918996125	0.3181655938005581	0.30301407122615354	0.33875339628008205	0.3424285583118464	0.17447139222188301	0.3026784148882423	0.17531940612780522	0.21014910455320845	0.17726533931235905	0.2893508693235619	0.22583620479009633	0.30529313929071755	0.3666705058459262	0.3184640879935105	0.2282745683753875	0.2604794691722512	0.19589531222523604	0.2502146693485847	0.24512258297991665	0.15992604298129762	0.19266749917328407	0.3393817696309339	0.3660625302222935	0.35849017712191555	0.21814601443929804	0.3275404924003776	0.22517313083383345	0.16998796433583102	0.24066825712540807	0.195482915156204	0.35176364285888584	0.3416060984531518	0.21527932518272647
31333	0.30768368398391166	0.24274827834185114	0.21913700995632268	0.3515890337785848	0.1669386852707324	0.16480773524352682	0.2514028295946423	0.28659787991375574	0.16774309701767076	0.16989086782734528	0.3698341233673179	0.18192280970104313	0.17633179629811657	0.27133478341260003	0.12796853370460817	0.17288180994941865	0.1125232678328832	0.1588427414445486	0.1287717730995197	0.09156406167031624	0.19562789004006848	0.1096526451117911	0.10555158850961409	0.12128305172624937	0.23047935081608018	0.14395347452913126	0.11922394028350003	0.14284507003167426	0.1255865600219671	0.19802405640549597	0.10546893038152685	0.12185190829335221	0.15352371967645942	0.16948565245780456	0.2545892363690977	0.27544633004624697	0.17196136229625592	0.0	0.08340117036965905	0.08031819725162119	0.09717869576357849	0.08078897041264778	0.17562181931427434	0.17993444402803943	0.1553893198832963	0.21868541866107194	0.22801110572417016	0.23848694372072782	0.11232446096491125	0.19023446886303408	0.2647430707639797	0.24959154818957507	0.28533087324350365	0.28900603527526797	0.12104886918530458	0.2492558918516639	0.12189688309122679	0.15672658151663	0.12384281627578062	0.2359283462869835	0.1724136817535179	0.2518706162541391	0.3132479828093478	0.2650415649569321	0.17485204533880905	0.20705694613567271	0.1424727891886576	0.19679214631200626	0.19170005994333822	0.10650351994471917	0.1392449761367056	0.2859612465953556	0.3126420071867152	0.3050696540863372	0.16472549140371967	0.2741199693647992	0.17175260779825507	0.11656744130025264	0.1872477340898297	0.14206239212062563	0.2983431198233074	0.2881855754175735	0.1618588021471481
530154	0.28756522394300554	0.22262981830094505	0.19901854991541662	0.3314705737376787	0.14682022522982632	0.1446892752026207	0.23128436955373616	0.2664794198728497	0.14762463697676464	0.1497724077864392	0.3497156633264118	0.16180434966013701	0.15621333625721048	0.2512163233716939	0.10785007366370208	0.15276334990851254	0.09240480779197711	0.1387242814036425	0.10865331305861363	0.07144560162941016	0.17550942999916241	0.08953418507088501	0.08543312846870801	0.10116459168534328	0.2103608907751741	0.12383501448822518	0.09910548024259394	0.12272660999076818	0.10546809998106105	0.17790559636458989	0.08535047034062077	0.10173344825244612	0.13340525963555333	0.14936719241689847	0.23447077632819163	0.2553278700053409	0.15184290225534983	0.08340117036965905	0.0	0.04132297819032464	0.05818347670228194	0.0606705103717417	0.15550335927336825	0.15981598398713334	0.1352708598423902	0.19856695862016585	0.20789264568326407	0.21836848367982173	0.09220600092400517	0.170116008822128	0.2446246107230736	0.22947308814866899	0.2652124132025976	0.2688875752343619	0.10093040914439849	0.22913743181075782	0.1017784230503207	0.13660812147572393	0.10372435623487453	0.21580988624607741	0.1522952217126118	0.23175215621323303	0.29312952276844173	0.24492310491602598	0.15473358529790296	0.18693848609476663	0.12235432914775152	0.17667368627110017	0.17158159990243213	0.0863850599038131	0.11912651609579955	0.2658427865544495	0.2925235471458091	0.2849511940454311	0.14460703136281355	0.2540015093238931	0.15163414775734899	0.09644898125934655	0.16712927404892358	0.12194393207971953	0.27822465978240135	0.2680671153766674	0.141740342106242
31071	0.2844822508249677	0.2195468451829072	0.19593557679737877	0.32838760061964084	0.14373725211178848	0.14160630208458286	0.2282013964356983	0.26339644675481183	0.1445416638587268	0.14668943466840134	0.34663269020837395	0.15872137654209917	0.15313036313917264	0.24813335025365607	0.10476710054566424	0.1496803767904747	0.08932183467393925	0.13564130828560467	0.10557033994057577	0.0683626285113723	0.17242645688112457	0.08645121195284716	0.08235015535067015	0.09808161856730543	0.20727791765713624	0.12075204137018733	0.0960225071245561	0.11964363687273033	0.10238512686302319	0.17482262324655204	0.08226749722258292	0.09865047513440828	0.13032228651751548	0.14628421929886062	0.2313878032101538	0.25224489688730306	0.14875992913731195	0.08031819725162119	0.04132297819032464	0.0	0.03109031872428859	0.057587537253703844	0.1524203861553304	0.15673301086909547	0.13218788672435236	0.195483985502128	0.20480967256522623	0.21528551056178388	0.08912302780596731	0.16703303570409014	0.24154163760503575	0.22639011503063114	0.26212944008455974	0.26580460211632406	0.09784743602636065	0.22605445869271998	0.09869544993228285	0.13352514835768609	0.10064138311683668	0.21272691312803957	0.14921224859457394	0.22866918309519518	0.2900465496504039	0.24184013179798813	0.1516506121798651	0.18385551297672878	0.11927135602971367	0.17359071315306232	0.16849862678439428	0.08330208678577523	0.11604354297776169	0.26275981343641164	0.28944057402777124	0.2818682209273933	0.1415240582447757	0.25091853620585525	0.14855117463931114	0.0933660081413087	0.16404630093088574	0.11886095896168168	0.2751416866643635	0.26498414225862954	0.13865736898820416
31723	0.30134274933692495	0.2364073436948645	0.21279607530933603	0.34524809913159815	0.16059775062374576	0.15846680059654017	0.24506189494765562	0.2802569452667691	0.1614021623706841	0.16354993318035863	0.36349318872033126	0.17558187505405648	0.16999086165112992	0.2649938487656134	0.12162759905762152	0.166540875302432	0.10618233318589655	0.15250180679756195	0.12243083845253307	0.08522312702332958	0.18928695539308182	0.10331171046480445	0.09921065386262744	0.11494211707926272	0.22413841616909352	0.1376125398821446	0.11288300563651338	0.1365041353846876	0.11924562537498049	0.19168312175850932	0.0991279957345402	0.11551097364636556	0.14718278502947277	0.1631447178108179	0.24824830172211107	0.26910539539926037	0.16562042764926926	0.09717869576357849	0.05818347670228194	0.03109031872428859	0.0	0.07444803576566114	0.1692808846672877	0.17359350938105278	0.14904838523630964	0.2123444840140853	0.2216701710771835	0.23214600907374117	0.10598352631792461	0.18389353421604743	0.25840213611699303	0.24325061354258842	0.278989938596517	0.2826651006282813	0.11470793453831793	0.24291495720467726	0.11555594844424014	0.15038564686964337	0.11750188162879396	0.22958741163999685	0.16607274710653125	0.24552968160715247	0.30690704816236114	0.25870063030994545	0.1685111106918224	0.20071601148868606	0.13613185454167095	0.1904512116650196	0.18535912529635157	0.10016258529773253	0.132904041489719	0.2796203119483689	0.3063010725397285	0.29872871943935053	0.15838455675673302	0.26777903471781256	0.16541167315126842	0.11022650665326598	0.18090679944284305	0.13572145747363898	0.2920021851763208	0.2818446407705868	0.15551786750016144
530444	0.26993381513688197	0.20499840949482145	0.181387141109293	0.3138391649315551	0.12918881642370272	0.12705786639649713	0.21365296074761259	0.24884801106672608	0.12999322817064107	0.1321409989803156	0.3320842545202882	0.14417294085401344	0.13858192745108688	0.23358491456557035	0.09021866485757848	0.13513194110238896	0.07477339898585353	0.12109287259751891	0.09102190425249004	0.05381419282328656	0.15787802119303881	0.07190277626476142	0.06780171966258441	0.0835331828792197	0.1927294819690505	0.10620360568210158	0.08147407143647035	0.10509520118464459	0.08783669117493745	0.16027418755846629	0.06771906153449718	0.08410203944632254	0.11577385082942974	0.13173578361077487	0.21683936752206803	0.2376964611992173	0.13421149344922623	0.08078897041264778	0.0606705103717417	0.057587537253703844	0.07444803576566114	0.0	0.10069369689921288	0.10500632161297796	0.08046119746823484	0.14375729624601047	0.1530829833091087	0.16355882130566635	0.0373963385498498	0.13322653748316135	0.20773513938410695	0.19258361680970235	0.22832294186363092	0.23199810389539524	0.06404093780543185	0.19224796047179118	0.06488895171135406	0.09971865013675729	0.06683488489590789	0.17892041490711078	0.11540575037364517	0.1948626848742664	0.2562400514294751	0.20803363357705934	0.11784411395893633	0.1500490147558	0.08546485780878489	0.13978421493213353	0.1346921285634655	0.04949558856484644	0.08223704475683291	0.24821137774832588	0.2748921383396855	0.2673197852393075	0.12697562255668998	0.23637010051776952	0.1340027389512254	0.07881757245322295	0.1494978652428	0.10431252327359593	0.2605932509762777	0.2504357065705438	0.12410893330011841
530052	0.36476666403850855	0.29983125839644803	0.27621999001091957	0.4086720138331817	0.2240216653253293	0.2218907152981237	0.30848580964923916	0.3436808599683526	0.22482607707226765	0.2269738478819422	0.4269171034219148	0.23900578975564002	0.23341477635271346	0.3284177634671969	0.18505151375920506	0.22996479000401554	0.16960624788748008	0.2159257214991455	0.1858547531541166	0.14864704172491314	0.2527108700946654	0.166735625166388	0.162634568564211	0.17836603178084626	0.28756233087067706	0.20103645458372815	0.17630692033809692	0.19992805008627115	0.182669540076564	0.25510703646009286	0.16255191043612374	0.1789348883479491	0.2106066997310563	0.22656863251240145	0.3116722164236946	0.33252931010084386	0.2290443423508528	0.17562181931427434	0.15550335927336825	0.1524203861553304	0.1692808846672877	0.10069369689921288	0.0	0.0898526636271742	0.13152165328977639	0.19481775206755203	0.20414343913065025	0.2146192771272079	0.10946520676781822	0.2280593863847879	0.3025679882857335	0.2874164657113289	0.32315579076525747	0.3268309527970218	0.15887378670705843	0.28708080937341773	0.15972180061298064	0.19455149903838387	0.16166773379753446	0.2737532638087373	0.21023859927527172	0.28969553377589297	0.35107290033110167	0.3028664824786859	0.2126769628605629	0.24488186365742654	0.18029770671041145	0.23461706383376008	0.22952497746509207	0.144328437466473	0.1770698936584595	0.3430442266499525	0.3697249872413121	0.36215263414093407	0.22180847145831656	0.3312029494193961	0.22883558785285196	0.17365042135484954	0.2443307141444266	0.19914537217522252	0.3554260998779043	0.3452685554721704	0.21894178220174498
530055	0.3690792887522736	0.3041438831102131	0.2805326147246847	0.4129846385469468	0.2283342900390944	0.2262033400118888	0.31279843436300425	0.34799348468211777	0.22913870178603274	0.23128647259570728	0.4312297281356799	0.2433184144694051	0.23772740106647855	0.332730388180962	0.18936413847297015	0.23427741471778063	0.17391887260124517	0.22023834621291058	0.19016737786788168	0.15295966643867823	0.25702349480843045	0.1710482498801531	0.16694719327797608	0.18267865649461135	0.29187495558444215	0.20534907929749324	0.180619545051862	0.20424067480003624	0.1869821647903291	0.25941966117385795	0.16686453514988883	0.1832475130617142	0.2149193244448214	0.23088125722616654	0.3159848411374597	0.336841934814609	0.23335696706461787	0.17993444402803943	0.15981598398713334	0.15673301086909547	0.17359350938105278	0.10500632161297796	0.0898526636271742	0.0	0.13583427800354148	0.19913037678131712	0.20845606384441534	0.218931901840973	0.1137778314815833	0.232372011098553	0.3068806129994986	0.291729090425094	0.32746841547902256	0.3311435775107869	0.1631864114208235	0.2913934340871828	0.1640344253267457	0.19886412375214893	0.16598035851129953	0.2780658885225024	0.2145512239890368	0.294008158489658	0.35538552504486676	0.307179107192451	0.21698958757432796	0.24919448837119162	0.18461033142417654	0.23892968854752517	0.23383760217885713	0.1486410621802381	0.18138251837222455	0.3473568513637175	0.3740376119550771	0.36646525885469916	0.22612109617208165	0.3355155741331612	0.23314821256661705	0.17796304606861463	0.24864333885819168	0.2034579968889876	0.35973872459166945	0.3495811801859354	0.22325440691551007
31360	0.3445341646075305	0.27959875896547	0.2559874905799415	0.38843951440220365	0.20378916589435125	0.20165821586714566	0.2882533102182611	0.3234483605373746	0.2045935776412896	0.20674134845096415	0.40668460399093675	0.21877329032466197	0.21318227692173541	0.3081852640362189	0.16481901432822701	0.2097322905730375	0.14937374845650203	0.19569322206816744	0.16562225372313855	0.12841454229393506	0.23247837066368732	0.14650312573540994	0.14240206913323294	0.1581335323498682	0.267329831439699	0.1808039551527501	0.15607442090711887	0.1796955506552931	0.16243704064558595	0.23487453702911482	0.1423194110051457	0.15870238891697105	0.19037420030007826	0.2063361330814234	0.29143971699271654	0.3122968106698658	0.20881184291987476	0.1553893198832963	0.1352708598423902	0.13218788672435236	0.14904838523630964	0.08046119746823484	0.13152165328977639	0.13583427800354148	0.0	0.12485846124758615	0.14521662414215358	0.15569246213871124	0.08923270733684018	0.20782688695380985	0.28233548885475546	0.26718396628035085	0.3029232913342794	0.30659845336604374	0.13864128727608038	0.2668483099424397	0.1394893011820026	0.17431899960740582	0.14143523436655642	0.2535207643777593	0.19000609984429367	0.2694630343449149	0.3308404009001236	0.28263398304770787	0.19244446342958485	0.2246493642264485	0.1600652072794334	0.21438456440278203	0.20929247803411402	0.12409593803549496	0.15683739422748144	0.32281172721897444	0.34949248781033404	0.341920134709956	0.2015759720273385	0.31097044998841805	0.20860308842187392	0.1534179219238715	0.22409821471344854	0.17891287274424447	0.33519360044692625	0.32503605604119234	0.19870928277076694
S25Hp	0.40783026338530615	0.34289485774324563	0.31928358935771717	0.4517356131799793	0.2670852646721269	0.2649543146449213	0.35154940899603676	0.3867444593151502	0.26788967641906525	0.2700374472287398	0.4699807027687124	0.2820693891024376	0.27647837569951106	0.3714813628139945	0.22811511310600266	0.27302838935081314	0.21266984723427768	0.25898932084594306	0.2289183525009142	0.19171064107171074	0.295774469441463	0.2097992245131856	0.2056981679110086	0.22142963112764386	0.33062593021747466	0.24410005393052575	0.21937051968489452	0.24299164943306875	0.2257331394233616	0.29817063580689046	0.20561550978292134	0.2219984876947467	0.2536702990778539	0.26963223185919905	0.3547358157704922	0.37559290944764145	0.2721079416976504	0.21868541866107194	0.19856695862016585	0.195483985502128	0.2123444840140853	0.14375729624601047	0.19481775206755203	0.19913037678131712	0.12485846124758615	0.0	0.20851272291992923	0.21898856091648689	0.15252880611461583	0.2711229857315855	0.3456315876325311	0.3304800650581265	0.36621939011205507	0.3698945521438194	0.201937386053856	0.33014440872021533	0.2027853999597782	0.23761509838518144	0.20473133314433203	0.3168168631555349	0.2533021986220693	0.33275913312269056	0.3941364996778992	0.34593008182548346	0.25574056220736047	0.28794546300422413	0.22336130605720905	0.2776806631805577	0.27258857681188964	0.1873920368132706	0.22013349300525706	0.3861078259967501	0.4127885865881097	0.40521623348773167	0.26487207080511416	0.3742665487661937	0.27189918719964956	0.21671402070164714	0.2873943134912242	0.24220897152202012	0.3984896992247019	0.388332154818968	0.2620053815485426
