	f26pp	w2pp	f2pp	S26Hp	w27pp	S3Hp	w3pp	S15Hp	f20ppA	S16H2	w25pp	F32H1	w31pp	f23ppB	f1pp	w14pp	f17ppB	f13pp	f14ppA	f6ppB	S13Hp	F23HpA	S9H1	w11pp	S23Hp	f11pp	F7H1	S2Hp	F3H1	w8pp	w9pp	f7pp	w19pp	w17pp	w28pp	w22pp	f16ppB	w16pp	f14ppB	f16ppA	w10pp	w20pp	w13pp	f6ppA	f22ppA	F14H1A	f19pp	f4pp	w26pp	f10pp	f30pp	w23pp	f12ppA	f12ppB	530451	w4pp	w1pp	f23ppA	f21pp	w15pp	w29pp	f32pp	S12Hp	w12pp	w18pp	f25pp	f24pp	f8pp	w24pp
w13pp	0.26236279764087916	0.24922274623982454	0.21128631132746054	0.379879990385397	0.3245274417316959	0.2512470491390629	0.2290592940209863	0.38876742514641227	0.16210313128154924	0.3672169917329179	0.30523577364252474	0.35816918952781307	0.19831007212318486	0.26459257385081203	0.2020552366347736	0.2564276110577083	0.18964653801215006	0.1983386028021881	0.20958845777151222	0.17670659515584553	1.0414483279540974	0.3615629370799136	0.3555688251372911	0.21165713792596824	0.34204849290865785	0.2670640395073497	0.3642191431628885	0.3434262465831145	0.36398345253435993	0.30460464630501694	0.18472014788245456	0.18634166976839847	0.1707999123585703	0.16902078286440778	0.16483851958368556	0.20546932672954624	0.25469484988471336	0.16783852669983235	0.25177876055598203	0.19057042647428724	0.13422689746774788	0.10970723120181786	0.0	0.15647042749218448	0.18952580762625326	0.2839805850620316	0.23338733447044022	0.17827241650654913	0.16096183806894634	0.16597643872586643	0.20749370452301072	0.1867124992572197	0.2473009944160084	0.15290031619553934	0.4086670737518203	0.25518271667022474	0.17548592959409726	0.23820373841086365	0.2514836808172463	0.3182134122976694	0.21532989758015803	0.24579882044759666	0.31857811740817044	0.25107935243942586	0.17565865657226526	0.24785729857944222	0.1659166029628463	0.19546835347995542	0.16085658365941807
f6ppA	0.23164785621010006	0.21850780480904544	0.18057136989668143	0.3491650489546179	0.29381250030091677	0.2205321077082838	0.19834435259020722	0.35805248371563314	0.13138818985077014	0.3365020503021388	0.2745208322117456	0.32745424809703394	0.16759513069240572	0.23387763242003295	0.17134029520399452	0.22571266962692918	0.15893159658137096	0.167623661371409	0.17887351634073312	0.14599165372506642	1.0107333865233183	0.3308479956491345	0.324853883706512	0.18094219649518914	0.3113335514778788	0.2363490980765706	0.3335042017321094	0.31271130515233536	0.3332685111035808	0.27388970487423786	0.15400520645167545	0.15562672833761937	0.1400849709277912	0.13830584143362867	0.13412357815290646	0.17475438529876713	0.22397990845393423	0.13712358526905324	0.2210638191252029	0.1598554850435081	0.10351195603696878	0.07899228977103874	0.15647042749218448	0.0	0.15881086619547413	0.25326564363125253	0.20267239303966111	0.14755747507577002	0.13024689663816724	0.13526149729508732	0.17677876309223162	0.1559975578264406	0.21658605298522932	0.12218537476476023	0.3779521323210412	0.2244677752394456	0.14477098816331813	0.20748879698008454	0.22076873938646718	0.2874984708668903	0.1846149561493789	0.21508387901681755	0.28786317597739136	0.22036441100864673	0.14494371514148613	0.21714235714866315	0.1352016615320672	0.16475341204917632	0.13014164222863897
f22ppA	0.2559380247464905	0.2427979733454359	0.2048615384330719	0.3734552174910084	0.31810266883730726	0.24482227624467423	0.22263452112659765	0.3823426522520236	0.1556783583871606	0.3607922188385293	0.2988110007481361	0.3517444166334244	0.1918852992287962	0.25816780095642344	0.19563046374038495	0.25000283816331964	0.18322176511776142	0.19191382990779945	0.20316368487712358	0.17028182226145688	1.0350235550597087	0.3551381641855249	0.34914405224290246	0.2052323650315796	0.3356237200142692	0.26063926661296105	0.35779437026849986	0.3370014736887258	0.35755867963997123	0.29817987341062835	0.1782953749880659	0.17991689687400983	0.16437513946418167	0.16259600997001913	0.15841374668929692	0.19904455383515757	0.24827007699032472	0.1614137538054437	0.24535398766159333	0.1841456535798986	0.12780212457335924	0.1032824583074292	0.18952580762625326	0.15881086619547413	0.0	0.23442336080662207	0.22696256157605155	0.17184764361216048	0.1545370651745577	0.15955166583147778	0.20106893162862208	0.18028772636283105	0.24087622152161975	0.1464755433011507	0.4022423008574316	0.2487579437758361	0.16906115669970861	0.231778965516475	0.24505890792285767	0.3117886394032808	0.20890512468576938	0.239374047553208	0.31215334451378185	0.24465457954503722	0.16923388367787662	0.24143252568505358	0.15949183006845766	0.18904358058556678	0.15443181076502943
F14H1A	0.3503928021822689	0.3372527507812143	0.2993163158688503	0.46790999492678675	0.41255744627308566	0.33927705368045263	0.31708929856237605	0.47679742968780203	0.250133135822939	0.45524699627430765	0.3932657781839145	0.44619919406920283	0.2863400766645746	0.3526225783922018	0.29008524117616336	0.34445761559909804	0.2776765425535398	0.2863686073435779	0.297618462312902	0.2647365996972353	1.1294783324954871	0.44959294162130337	0.44359882967868086	0.299687142467358	0.4300784974500476	0.35509404404873945	0.45224914770427826	0.43145625112450425	0.4520134570757497	0.3926346508464067	0.2727501524238443	0.27437167430978826	0.25882991689996004	0.2570507874057975	0.2528685241250753	0.29349933127093597	0.3427248544261031	0.2558685312412221	0.33980876509737173	0.278600431015677	0.2222569020091376	0.19773723574320756	0.2839805850620316	0.25326564363125253	0.23442336080662207	0.0	0.32141733901182995	0.2663024210479389	0.2489918426103361	0.2540064432672562	0.2955237090644005	0.2747425037986094	0.33533099895739815	0.2409303207369291	0.4966970782932101	0.3432127212116145	0.263515934135487	0.3262337429522534	0.3395136853586361	0.4062434168390592	0.3033599021215478	0.3338288249889864	0.4066081219495602	0.3391093569808156	0.263688661113655	0.335887303120832	0.25394660750423603	0.2834983580213452	0.24888658820080783
f19pp	0.26516593831131363	0.252025886910259	0.214089451997895	0.3826831310558315	0.32733058240213037	0.25405018980949734	0.23186243469142076	0.3915705658168467	0.1649062719519837	0.3700201324033524	0.3080389143129592	0.3609723301982475	0.20111321279361932	0.26739571452124655	0.20485837730520806	0.25923075172814275	0.19244967868258453	0.20114174347262256	0.2123915984419467	0.17950973582628	1.0442514686245319	0.364366077750348	0.35837196580772557	0.2144602785964027	0.3448516335790923	0.26986718017778416	0.36702228383332297	0.3462293872535489	0.36678659320479434	0.30740778697545146	0.18752328855288902	0.18914481043883294	0.17360305302900478	0.17182392353484224	0.16764166025412003	0.20827246739998068	0.25749799055514777	0.17064166737026681	0.25458190122641644	0.19337356714472168	0.13703003813818232	0.12368210326962242	0.23338733447044022	0.20267239303966111	0.22696256157605155	0.32141733901182995	0.0	0.1298580085270966	0.1637649787393808	0.1687795793963009	0.2102968451934452	0.18951563992765416	0.25010413508644286	0.1557034568659738	0.41147021442225473	0.2579858573406592	0.17828907026453172	0.24100687908129811	0.2542868214876808	0.3210165529681039	0.2181330382505925	0.24860196111803112	0.32138125807860496	0.25388249310986033	0.17846179724269973	0.2506604392498767	0.16871974363328077	0.1982714941503899	0.16365972432985254
f4pp	0.21005102034742254	0.19691096894636792	0.1589745340340039	0.3275682130919404	0.2722156644382393	0.19893527184560628	0.1767475167275297	0.3364556478529556	0.10979135398809262	0.3149052144394613	0.25292399634906815	0.3058574122343564	0.1459982948297282	0.21228079655735543	0.149743459341317	0.20411583376425166	0.13733476071869344	0.14602682550873147	0.1572766804780556	0.1243948178623889	0.9891365506606408	0.30925115978645695	0.30325704784383445	0.15934536063251162	0.2897367156152012	0.21475226221389307	0.3119073658694319	0.29111446928965784	0.3116716752409033	0.25229286901156034	0.13240837058899793	0.13402989247494185	0.11848813506511369	0.11670900557095115	0.11252674229022894	0.1531575494360896	0.2023830725912567	0.11552674940637572	0.19946698326252538	0.13825864918083058	0.08191512017429126	0.06856718530573135	0.17827241650654913	0.14755747507577002	0.17184764361216048	0.2663024210479389	0.1298580085270966	0.0	0.10865006077548972	0.11366466143240982	0.1551819272295541	0.13440072196376307	0.1949892171225518	0.1005885389020827	0.35635529645836367	0.2028709393767681	0.1231741523006406	0.18589196111740702	0.19917190352378966	0.26590163500421277	0.16301812028670137	0.19348704315414003	0.26626634011471384	0.1987675751459692	0.12334687927880862	0.1955455212859856	0.11360482566938966	0.1431565761864988	0.10854480636596146
w26pp	0.15086641334009995	0.13772636193904533	0.09978992702668132	0.2683836060846178	0.2130310574309167	0.1397506648382837	0.1175629097202071	0.27727104084563303	0.05060674698077003	0.2557206074321387	0.19373938934174553	0.24667280522703383	0.08681368782240563	0.15309618955003285	0.0905588523339944	0.14493122675692907	0.07815015371137085	0.0868422185014089	0.09809207347073301	0.06521021085506631	0.9299519436533182	0.25006655277913437	0.2440724408365119	0.10016075362518903	0.23055210860787864	0.15556765520657048	0.2527227588621093	0.23192986228233525	0.2524870682335807	0.19310826200423775	0.07322376358167534	0.07484528546761927	0.07639827473784744	0.0746191452436849	0.0742855414825701	0.11491634862843078	0.16414187178359788	0.07728554859871689	0.16122578245486655	0.10001744837317178	0.054956059424198844	0.05125660686812858	0.16096183806894634	0.13024689663816724	0.1545370651745577	0.2489918426103361	0.1637649787393808	0.10865006077548972	0.0	0.008680186480354636	0.06643213282911413	0.0608069884699565	0.12139548362874521	0.04140393189476012	0.2971706894510411	0.1436863323694455	0.06398954529331802	0.12670735411008444	0.13998729651646707	0.20671702799689018	0.1038335132793788	0.13430243614681744	0.20708173310739125	0.13958296813864662	0.06416227227148603	0.136360914278663	0.054420218662067074	0.08397196917917621	0.049360199358638876
f10pp	0.15588101399702003	0.14274096259596541	0.10480452768360142	0.2733982067415379	0.21804565808783677	0.14476526549520377	0.12257751037712719	0.28228564150255314	0.055621347637690124	0.2607352080890588	0.19875398999866561	0.25168740588395394	0.09182828847932573	0.15811079020695296	0.09557345299091449	0.14994582741384915	0.08316475436829095	0.091856819158329	0.1031066741276531	0.07022481151198641	0.9349665443102383	0.2550811534360545	0.24908704149343197	0.10517535428210913	0.23556670926479872	0.16058225586349056	0.2577373595190294	0.23694446293925536	0.2575016688905008	0.19812286266115786	0.07823836423859543	0.07985988612453937	0.08141287539476753	0.079633745900605	0.0793001421394902	0.11993094928535088	0.16915647244051796	0.08230014925563699	0.16624038311178663	0.10503204903009188	0.05997066008111894	0.056271207525048675	0.16597643872586643	0.13526149729508732	0.15955166583147778	0.2540064432672562	0.1687795793963009	0.11366466143240982	0.008680186480354636	0.0	0.07144673348603423	0.06582158912687658	0.1264100842856653	0.046418532551680214	0.30218529010796114	0.1487009330263656	0.06900414595023811	0.13172195476700452	0.14500189717338718	0.2117316286538103	0.1088481139362989	0.13931703680373753	0.21209633376431133	0.14459756879556673	0.06917687292840613	0.1413755149355831	0.05943481931898717	0.08898656983609629	0.05437480001555897
f30pp	0.19739827979416433	0.1842582283931097	0.1463217934807457	0.3149154725386822	0.25956292388498103	0.18628253129234806	0.16409477617427148	0.3238029072996974	0.0971386134348344	0.3022524738862031	0.2402712557958099	0.2932046716810982	0.13334555427647	0.19962805600409722	0.13709071878805879	0.19146309321099345	0.12468202016543523	0.13337408495547326	0.14462393992479738	0.11174207730913069	0.9764838101073826	0.29659841923319874	0.2906043072905763	0.1466926200792534	0.27708397506194304	0.20209952166063486	0.29925462531617364	0.2784617287363996	0.29901893468764507	0.23964012845830213	0.11975563003573972	0.12137715192168363	0.12293014119191181	0.12115101169774928	0.12081740793663448	0.16144821508249516	0.21067373823766225	0.12381741505278127	0.20775764890893092	0.14654931482723615	0.10148792587826322	0.09778847332219295	0.20749370452301072	0.17677876309223162	0.20106893162862208	0.2955237090644005	0.2102968451934452	0.1551819272295541	0.06643213282911413	0.07144673348603423	0.0	0.10733885492402087	0.16792735008280957	0.08793579834882449	0.34370255590510546	0.19021819882350988	0.11052141174738239	0.1732392205641488	0.18651916297053145	0.25324889445095455	0.15036537973344316	0.18083430260088182	0.2536135995614556	0.186114834592711	0.11069413872555041	0.18289278073272738	0.10095208511613145	0.13050383563324058	0.09589206581270325
w23pp	0.17661707452837333	0.1634770231273187	0.12554058821495467	0.29413426727289116	0.23878171861919006	0.16550132602655704	0.14331357090848046	0.3030217020339064	0.07635740816904338	0.28147126862041205	0.21949005053001888	0.2724234664153072	0.112564349010679	0.1788468507383062	0.11630951352226776	0.17068188794520242	0.1039008148996442	0.11259287968968225	0.12384273465900636	0.09096087204333966	0.9557026048415915	0.2758172139674077	0.26982310202478527	0.12591141481346238	0.256302769796152	0.18131831639484383	0.27847342005038267	0.2576805234706086	0.27823772942185404	0.2188589231925111	0.0989744247699487	0.10059594665589262	0.10214893592612079	0.10036980643195825	0.10003620267084345	0.14066700981670413	0.18989253297187123	0.10303620978699024	0.1869764436431399	0.12576810956144513	0.0807067206124722	0.07700726805640193	0.1867124992572197	0.1559975578264406	0.18028772636283105	0.2747425037986094	0.18951563992765416	0.13440072196376307	0.0608069884699565	0.06582158912687658	0.10733885492402087	0.0	0.09652415476084418	0.06715459308303348	0.32292135063931443	0.16943699355771885	0.08974020648159138	0.15245801529835779	0.16573795770474045	0.23246768918516356	0.12958417446765216	0.16005309733509082	0.2328323942956646	0.16533362932692	0.0899129334597594	0.1621115754669364	0.08017087985034044	0.10972263036744956	0.07511086054691224
f12ppA	0.237205569687162	0.22406551828610738	0.18612908337374337	0.3547227624316799	0.29937021377797873	0.2260898211853457	0.20390206606726913	0.36361019719269505	0.13694590332783207	0.3420597637792008	0.2800785456888076	0.3330119615740959	0.1731528441694677	0.23943534589709492	0.17689800868105646	0.23127038310399112	0.16448931005843292	0.17318137484847096	0.18443122981779508	0.15154936720212836	1.0162911000003803	0.33640570912619644	0.33041159718357394	0.18649990997225108	0.3168912649549407	0.24190681155363253	0.33906191520917134	0.3182690186293973	0.33882622458064277	0.2794474183512998	0.1595629199287374	0.16118444181468133	0.1627374310849095	0.16095830159074698	0.16062469782963218	0.20125550497549283	0.2504810281306599	0.16362470494577896	0.2475649388019286	0.18635660472023385	0.14129521577126092	0.13759576321519063	0.2473009944160084	0.21658605298522932	0.24087622152161975	0.33533099895739815	0.25010413508644286	0.1949892171225518	0.12139548362874521	0.1264100842856653	0.16792735008280957	0.09652415476084418	0.0	0.12774308824182218	0.3835098457981031	0.23002548871650758	0.1503287016403801	0.21304651045714648	0.22632645286352915	0.29305618434395225	0.19017266962644086	0.2206415924938795	0.2934208894544533	0.2259221244857087	0.1505014286185481	0.22270007062572506	0.14075937500912913	0.17031112552623826	0.1356993557057009
f12ppB	0.12761218859807838	0.11447213719702376	0.07653570228465975	0.24512938134259624	0.18977683268889511	0.1164964400962621	0.09430868497818552	0.2540168161036115	0.0338640434677762	0.2389779039191449	0.17699668582875172	0.22993010171404002	0.0700709843094118	0.13635348603703903	0.07381614882100057	0.12818852324393523	0.061407450198377025	0.07009951498841507	0.08134936995773918	0.04846750734207249	0.9132092401403243	0.23332384926614055	0.22732973732351808	0.0834180501121952	0.21380940509488483	0.13882495169357667	0.23598005534911548	0.21518715876934144	0.23574436472058688	0.17636555849124394	0.05648106006868151	0.05810258195462544	0.06833675286444044	0.0665576233702779	0.0662240196091631	0.10685482675502377	0.15608034991019087	0.06922402672530989	0.15316426058145954	0.09195592649976476	0.046894537550791836	0.043195084994721564	0.15290031619553934	0.12218537476476023	0.1464755433011507	0.2409303207369291	0.1557034568659738	0.1005885389020827	0.04140393189476012	0.046418532551680214	0.08793579834882449	0.06715459308303348	0.12774308824182218	0.0	0.2739164647090195	0.12043210762742393	0.040735320551296444	0.10345312936806285	0.11673307177444552	0.18346280325486863	0.08057928853735723	0.11104821140479587	0.18382750836536968	0.11632874339662506	0.04090804752946446	0.11310668953664144	0.0311659939200455	0.060717744437154636	0.0261059746166173
530451	0.3667362778790165	0.3535962264779619	0.31565979156559787	0.4842534706235344	0.42890092196983326	0.35562052937720023	0.33343277425912365	0.4931409053845496	0.28963080102405714	0.49474466147542584	0.4327634433850327	0.48569685927032097	0.32583774186569275	0.39212024359332	0.3295829063772815	0.3839552808002162	0.317174207754658	0.325866272544696	0.33711612751402015	0.3042342648983534	1.1689759976966054	0.4890906068224215	0.483096494879799	0.33918480766847614	0.46957616265116575	0.39459170924985765	0.49174681290539646	0.4709539163256224	0.49151112227686783	0.4321323160475249	0.31224781762496245	0.3138693395109064	0.3241035104207214	0.32232438092655885	0.32199077716544405	0.3626215843113047	0.4118471074664718	0.32499078428159084	0.40893101813774047	0.3477226840560457	0.3026612951070728	0.2989618425510025	0.4086670737518203	0.3779521323210412	0.4022423008574316	0.4966970782932101	0.41147021442225473	0.35635529645836367	0.2971706894510411	0.30218529010796114	0.34370255590510546	0.32292135063931443	0.3835098457981031	0.2739164647090195	0.0	0.28817543949068475	0.2552969194238169	0.33196671931686594	0.34524666172324864	0.41197639320367174	0.30909287848616035	0.339561801353599	0.41234109831417276	0.3448423333454282	0.2694216374782676	0.3522307788175796	0.27029008320098363	0.2998418337180928	0.26523006389755543
w4pp	0.21325192079742095	0.20011186939636633	0.16217543448400232	0.33076911354193883	0.2754165648882377	0.20213617229560465	0.17994841717752807	0.339656548302954	0.1361464439424616	0.34126030439383026	0.2792790863034371	0.3322125021887254	0.17235338478409717	0.2386358865117244	0.17609854929568597	0.2304709237186206	0.1636898506730624	0.17238191546310044	0.18363177043242457	0.15074990781675787	1.0154916406150098	0.3356062497408259	0.3296121377982035	0.1857004505868806	0.31609180556957023	0.24110735216826207	0.3382624558238009	0.3174695592440268	0.33802676519527225	0.2786479589659293	0.1587634605433669	0.16038498242931082	0.1706191533391258	0.16884002384496327	0.16850642008384847	0.20913722722970915	0.25836275038487627	0.17150642719999526	0.25544666105614494	0.19423832697445015	0.1491769380254772	0.14547748546940695	0.25518271667022474	0.2244677752394456	0.2487579437758361	0.3432127212116145	0.2579858573406592	0.2028709393767681	0.1436863323694455	0.1487009330263656	0.19021819882350988	0.16943699355771885	0.23002548871650758	0.12043210762742393	0.28817543949068475	0.0	0.1018125623422213	0.17848236223527036	0.19176230464165306	0.25849203612207616	0.15560852140456477	0.1860774442720034	0.2588567412325772	0.1913579762638326	0.11593728039667199	0.198746421735984	0.11680572611938807	0.1463574766364972	0.11174570681595987
w1pp	0.13355513372129346	0.12041508232023884	0.08247864740787483	0.25107232646581135	0.1957197778121102	0.12243938521947718	0.1002516301014006	0.2599597612268265	0.0564496568663341	0.2615635173177028	0.19958229922730963	0.2525157151125979	0.0926565977079697	0.15893909943559692	0.09640176221955847	0.15077413664249312	0.08399306359693492	0.09268512838697297	0.10393498335629708	0.07105312074063039	0.9357948535388823	0.25590946266469844	0.249915350722076	0.1060036635107531	0.23639501849344274	0.16141056509213458	0.2585656687476734	0.23777277216789933	0.25832997811914477	0.19895117188980183	0.07906667346723942	0.08068819535318333	0.09092236626299834	0.0891432367688358	0.088809633007721	0.12944044015358167	0.1786659633087488	0.09180964012386779	0.17574987398001746	0.11454153989832266	0.06948015094934973	0.06578069839327946	0.17548592959409726	0.14477098816331813	0.16906115669970861	0.263515934135487	0.17828907026453172	0.1231741523006406	0.06398954529331802	0.06900414595023811	0.11052141174738239	0.08974020648159138	0.1503287016403801	0.040735320551296444	0.2552969194238169	0.1018125623422213	0.0	0.0987855751591429	0.11206551756552556	0.17879524904594868	0.07591173432843727	0.10638065719587592	0.1791599541564497	0.11166118918770511	0.036240493320544506	0.11904963465985652	0.03710893904326058	0.06666068956036972	0.032048919739832385
f23ppA	0.19627294253805988	0.18313289113700526	0.14519645622464122	0.3137901352825777	0.2584375866288766	0.1851571940362436	0.162969438918167	0.32267757004359293	0.1191674656831005	0.3242813261344692	0.262300108044076	0.3152335239293643	0.1553744065247361	0.22165690825236334	0.15911957103632487	0.21349194545925954	0.14671087241370134	0.15540293720373938	0.1666527921730635	0.13377092955739678	0.9985126623556486	0.31862727148146486	0.3126331595388424	0.1687214723275195	0.29911282731020916	0.22412837390890097	0.32128347756443976	0.30049058098466574	0.3210477869359112	0.26166898070656824	0.1417844822840058	0.14340600416994975	0.15364017507976474	0.1518610455856022	0.1515274418244874	0.19215824897034806	0.24138377212551518	0.1545274489406342	0.23846768279678385	0.17725934871508908	0.13219795976611615	0.12849850721004585	0.23820373841086365	0.20748879698008454	0.231778965516475	0.3262337429522534	0.24100687908129811	0.18589196111740702	0.12670735411008444	0.13172195476700452	0.1732392205641488	0.15245801529835779	0.21304651045714648	0.10345312936806285	0.33196671931686594	0.17848236223527036	0.0987855751591429	0.0	0.15279155808716124	0.21952128956758438	0.12798734724924826	0.1584562701166869	0.23123556707726073	0.1637368021085161	0.08831610624135551	0.18176744347662294	0.09982674786002699	0.1293784983771361	0.09476672855659879
f21pp	0.20955288494444252	0.1964128335433879	0.15847639863102392	0.3270700776889604	0.27171752903525925	0.19843713644262626	0.17624938132454968	0.3359575124499756	0.1324474080894832	0.3375612685408519	0.2755800504504587	0.32851346633574696	0.16865434893111877	0.234936850658746	0.17239951344270754	0.2267718878656422	0.15999081482008398	0.16868287961012204	0.17993273457944614	0.14705087196377947	1.0117926047620314	0.3319072138878475	0.32591310194522505	0.1820014147339022	0.3123927697165918	0.23740831631528364	0.33456341997082245	0.3137705233910484	0.3343277293422938	0.27494892311295094	0.15506442469038847	0.15668594657633242	0.1669201174861474	0.16514098799198487	0.16480738423087007	0.20543819137673075	0.25466371453189784	0.16780739134701686	0.2517476252031665	0.19053929112147172	0.1454779021724988	0.14177844961642855	0.2514836808172463	0.22076873938646718	0.24505890792285767	0.3395136853586361	0.2542868214876808	0.19917190352378966	0.13998729651646707	0.14500189717338718	0.18651916297053145	0.16573795770474045	0.22632645286352915	0.11673307177444552	0.34524666172324864	0.19176230464165306	0.11206551756552556	0.15279155808716124	0.0	0.2089356439616483	0.14126728965563093	0.1717362125230696	0.24451550948364337	0.17701674451489877	0.10159604864773818	0.19504738588300558	0.11310669026640965	0.14265844078351878	0.10804667096298146
w15pp	0.2762826164248656	0.263142565023811	0.225206130111447	0.3937998091693835	0.33844726051568236	0.26516686792304933	0.24297911280497275	0.4026872439303987	0.1991771395699063	0.40429100002127494	0.3423097819308818	0.3952431978161701	0.23538408041154188	0.3016665821391691	0.23912924492313065	0.29350161934606533	0.2267205463005071	0.23541261109054515	0.24666246605986925	0.21378060344420258	1.0785223362424545	0.39863694536827066	0.39264283342564815	0.2487311462143253	0.3791225011970149	0.30413804779570675	0.40129315145124556	0.38050025487147154	0.401057460822717	0.341678654593374	0.22179415617081158	0.22341567805675552	0.2336498489665705	0.23187071947240798	0.23153711571129318	0.27216792285715385	0.32139344601232095	0.23453712282743996	0.3184773566835896	0.2572690226018948	0.21220763365292192	0.20850818109685165	0.3182134122976694	0.2874984708668903	0.3117886394032808	0.4062434168390592	0.3210165529681039	0.26590163500421277	0.20671702799689018	0.2117316286538103	0.25324889445095455	0.23246768918516356	0.29305618434395225	0.18346280325486863	0.41197639320367174	0.25849203612207616	0.17879524904594868	0.21952128956758438	0.2089356439616483	0.0	0.20799702113605406	0.2384659440034927	0.31124524096406647	0.2437464759953219	0.1683257801281613	0.2617771173634287	0.17983642174683276	0.20938817226394188	0.17477640244340453
w29pp	0.17339910170735423	0.1602590503062996	0.12232261539393562	0.2909162944518721	0.23556374579817096	0.16228335320553797	0.1400955980874614	0.29980372921288734	0.09629362485239489	0.3014074853037636	0.2394262672133704	0.2923596830986587	0.1325005656940305	0.19878306742165772	0.13624573020561925	0.1906181046285539	0.12383703158299571	0.13252909637303376	0.14377895134235785	0.11089708872669117	0.9756388215249431	0.2957534306507592	0.28975931870813676	0.1458476314968139	0.2762389864795035	0.20125453307819535	0.29840963673373416	0.2776167401539601	0.29817394610520553	0.23879513987586262	0.11891064145330019	0.12053216333924413	0.13076633424905912	0.12898720475489658	0.12865360099378179	0.16928440813964246	0.21850993129480956	0.13165360810992857	0.21559384196607823	0.15438550788438343	0.10932411893541052	0.10562466637934025	0.21532989758015803	0.1846149561493789	0.20890512468576938	0.3033599021215478	0.2181330382505925	0.16301812028670137	0.1038335132793788	0.1088481139362989	0.15036537973344316	0.12958417446765216	0.19017266962644086	0.08057928853735723	0.30909287848616035	0.15560852140456477	0.07591173432843727	0.12798734724924826	0.14126728965563093	0.20799702113605406	0.0	0.12409524972639285	0.19687454668696666	0.12937578171822203	0.05395508585106144	0.1588936026459173	0.07695290702932137	0.10650465754643049	0.07189288772589317
f32pp	0.2038680245747929	0.19072797317373827	0.15279153826137426	0.32138521731931075	0.2660326686656096	0.19275227607297662	0.17056452095490005	0.33027265208032597	0.12676254771983353	0.33187640817120223	0.26989519008080903	0.32282860596609736	0.16296948856146914	0.22925199028909637	0.16671465307305788	0.22108702749599257	0.15430595445043435	0.1629980192404724	0.1742478742097965	0.14136601159412981	1.0061077443923816	0.3262223535181979	0.3202282415755754	0.17631655436425253	0.30670790934694214	0.23172345594563398	0.3288785596011728	0.3080856630213988	0.3286428689726442	0.2692640627433013	0.14937956432073884	0.15100108620668276	0.16123525711649778	0.15945612762233524	0.15912252386122044	0.1997533310070811	0.2489788541622482	0.16212253097736723	0.24606276483351686	0.1848544307518221	0.13979304180284916	0.1360935892467789	0.24579882044759666	0.21508387901681755	0.239374047553208	0.3338288249889864	0.24860196111803112	0.19348704315414003	0.13430243614681744	0.13931703680373753	0.18083430260088182	0.16005309733509082	0.2206415924938795	0.11104821140479587	0.339561801353599	0.1860774442720034	0.10638065719587592	0.1584562701166869	0.1717362125230696	0.2384659440034927	0.12409524972639285	0.0	0.2007135507802391	0.13321478581149448	0.07780229896225058	0.18936252551335594	0.10742182989676001	0.13697358041386914	0.10236181059333181
S12Hp	0.27664732153536664	0.2635072701343121	0.22557083522194804	0.3941645142798845	0.33881196562618343	0.2655315730335504	0.24334381791547383	0.40305194904089975	0.1995418446804073	0.404655705131776	0.3426744870413828	0.39560790292667114	0.23574878552204293	0.30203128724967016	0.2394939500336317	0.29386632445656635	0.22708525141100816	0.2357773162010462	0.24702717117037032	0.2141453085547036	1.0788870413529554	0.3990016504787717	0.3930075385361492	0.2490958513248263	0.379487206307516	0.30450275290620776	0.4016578565617466	0.38086495998197256	0.401422165933218	0.34204335970387506	0.22215886128131263	0.22378038316725657	0.23401455407707156	0.23223542458290902	0.23190182082179422	0.2725326279676549	0.321758151122822	0.234901827937941	0.3188420617940907	0.2576337277123959	0.21257233876342296	0.20887288620735267	0.31857811740817044	0.28786317597739136	0.31215334451378185	0.4066081219495602	0.32138125807860496	0.26626634011471384	0.20708173310739125	0.21209633376431133	0.2536135995614556	0.2328323942956646	0.2934208894544533	0.18382750836536968	0.41234109831417276	0.2588567412325772	0.1791599541564497	0.23123556707726073	0.24451550948364337	0.31124524096406647	0.19687454668696666	0.2007135507802391	0.0	0.15642390610709433	0.15058159592282438	0.26214182247392975	0.1802011268573338	0.20975287737444293	0.17514110755390558
w12pp	0.20914855656662207	0.19600850516556745	0.15807207025320347	0.32666574931113995	0.2713132006574388	0.1980328080648058	0.17584505294672922	0.3355531840721552	0.13204307971166274	0.33715694016303144	0.27517572207263824	0.3281091379579265	0.16825002055329832	0.23453252228092555	0.1719951850648871	0.22636755948782175	0.15958648644226353	0.1682785512323016	0.1795284062016257	0.14664654358595902	1.0113882763842108	0.33150288551002705	0.3255087735674046	0.18159708635608174	0.31198844133877135	0.2370039879374632	0.334159091593002	0.31336619501322793	0.33392340096447337	0.2745445947351305	0.15466009631256802	0.15628161819851197	0.16651578910832696	0.16473665961416442	0.16440305585304962	0.2050338629989103	0.2542593861540774	0.1674030629691964	0.25134329682534606	0.19013496274365127	0.14507357379467836	0.1413741212386081	0.25107935243942586	0.22036441100864673	0.24465457954503722	0.3391093569808156	0.25388249310986033	0.1987675751459692	0.13958296813864662	0.14459756879556673	0.186114834592711	0.16533362932692	0.2259221244857087	0.11632874339662506	0.3448423333454282	0.1913579762638326	0.11166118918770511	0.1637368021085161	0.17701674451489877	0.2437464759953219	0.12937578171822203	0.13321478581149448	0.15642390610709433	0.0	0.08308283095407977	0.19464305750518512	0.1127023618885892	0.14225411240569832	0.107642342585161
