	530055	31750	530050	F22HpB	S2Hp	31300	530295	S6Hp	31236	31749	S30H1	w25pp	f14ppB	w24pp	w22pp	f26pp	w31pp	w1pp	w21pp	w9pp	f19pp	f16ppA	w19pp	w20pp	f7pp	w8pp	f24pp	w28pp	w26pp	F3H1	S3Hp	S22Hp	S26Hp	S11Hp	31071	31452	31328	530075	530258	S23Hp	31519	530167	31333	S29H1	F23HpA	S17H1	530394	31021	31219	31009	S8Hp	31700	S4Hp	S1Hp	31129	S13Hp	S15Hp	S9H1	530119	F32H1	S12Hp	S7Hp	F14H1B	530451	31512	530163	31360	S25Hp	S28Hp	31267	31600	F29H1	31723	S27H1	S31Hp	531414	530331	F14H1A	31714	S19H1	530444	530364	F6H1	S18H1
w26pp	0.1962436564408231	0.18808561224267656	0.19869043180614882	0.1648456794059007	0.1408730054533615	0.17375980190113804	0.13885717534331082	0.1014940843466516	0.10165144615735316	0.1914955569553798	0.18412953951338304	0.06974451859047195	0.05330243795744637	0.06252135844252851	0.09649456990084351	0.07644011709934548	0.09070229034608897	0.06767038175767451	0.08174586580007806	0.04235418988541554	0.06356232116524257	0.0672330067512012	0.05520460026651164	0.03571674398395185	0.027684355005068044	0.03515942796708463	0.022794164102769927	0.03951015146407251	0.0	0.16803784304328523	0.1259078735119929	0.14561419298733158	0.1244472836248815	0.1723467223324449	0.18665260643633785	0.19848654219818201	0.19164574263602263	0.1345604996927546	0.13691037434557746	0.14754431856088662	0.21433059832251045	0.20921586293526676	0.19897358251694938	0.21503007062101664	0.1917809752542306	0.18433738172042366	0.18962441135432606	0.2007870916514033	0.1886974783398574	0.16490482288628316	0.15614016909226466	0.1987107579646179	0.14637887064913313	0.14969797068200044	0.20664858802186672	0.23108311271567603	0.18711088011647858	0.17147785702391466	0.14418918841225103	0.18830052317271448	0.1432206287696316	0.192038014178589	0.19261164832262467	0.2188374015482363	0.2162611228004165	0.20232114994000006	0.19028708995525906	0.12060258384995898	0.11051163752457016	0.11350423088697967	0.1688254536110647	0.18300689651666258	0.20065416019715285	0.19736423608611725	0.19692183049104273	0.20215549623699833	0.17040844833010949	0.1254413779189601	0.19211869618967442	0.16178609582791464	0.18604147201342677	0.18754053659173264	0.166603606641018	0.14753162144137885
F3H1	0.22855547046236263	0.2203974262642161	0.23100224582768836	0.19715749342744024	0.17318481947490105	0.2060716159226776	0.17116898936485037	0.13380589836819112	0.1339632601788927	0.22380737097691933	0.21644135353492258	0.17618799100277865	0.15974591036975305	0.16896483085483519	0.20293804231315019	0.18288358951165215	0.19714576275839565	0.17411385416998118	0.18818933821238476	0.15502224373200194	0.17623037501182898	0.1799010605977876	0.16787265411309804	0.15505022461533058	0.15209921899863416	0.15957429196065076	0.14844212855005515	0.16515811591135773	0.16803784304328523	0.0	0.11258336804024625	0.16818094753310525	0.15675909764642104	0.20465853635398445	0.2189644204578774	0.23079835621972156	0.22395755665756217	0.16687231371429415	0.169222188367117	0.17985613258242616	0.24664241234405	0.2415276769568063	0.23128539653848892	0.2473418846425562	0.22409278927577014	0.2166491957419632	0.2219362253758656	0.23309890567294284	0.22100929236139694	0.1972166369078227	0.1884519831138042	0.23102257198615744	0.17869068467067267	0.18200978470353998	0.23896040204340627	0.26339492673721554	0.21942269413801813	0.2037896710454542	0.17650100243379058	0.22061233719425402	0.17553244279117114	0.22434982820012855	0.22492346234416422	0.2511492155697759	0.24857293682195605	0.2346329639615396	0.2225989039767986	0.15291439787149852	0.1428234515461097	0.1458160449085192	0.20113726763260426	0.21531871053820212	0.2329659742186924	0.2296760501076568	0.22923364451258227	0.23446731025853787	0.20272026235164903	0.15775319194049964	0.22443051021121396	0.1940979098494542	0.21835328603496632	0.21985235061327218	0.19891542066255755	0.1798434354629184
S3Hp	0.18642550093107033	0.17826745673292377	0.18887227629639605	0.15502752389614793	0.13105484994360875	0.16394164639138528	0.12903901983355806	0.09167592883689882	0.09183329064760037	0.181677401445627	0.17431138400363025	0.13405802147148632	0.11761594083846073	0.12683486132354288	0.16080807278185788	0.14075361998035985	0.15501579322710335	0.13198388463868888	0.14605936868109243	0.11289227420070962	0.13410040548053664	0.13777109106649527	0.1257426845818057	0.11292025508403826	0.10996924946734185	0.11744432242935843	0.10631215901876284	0.12302814638006541	0.1259078735119929	0.11258336804024625	0.0	0.12605097800181295	0.11462912811512872	0.16252856682269212	0.17683445092658506	0.18866838668842925	0.18182758712626984	0.12474234418300183	0.12709221883582467	0.13772616305113383	0.20451244281275766	0.199397707425514	0.18915542700719662	0.20521191511126385	0.1819628197444778	0.1745192262106709	0.1798062558445733	0.1909689361416505	0.1788793228301046	0.1550866673765304	0.1463220135825119	0.1888926024548651	0.13656071513938034	0.13987981517224768	0.19683043251211396	0.22126495720592326	0.17729272460672582	0.16165970151416187	0.13437103290249824	0.17848236766296172	0.1334024732598788	0.18221985866883625	0.1827934928128719	0.20901924603848354	0.20644296729066375	0.19250299443024727	0.18046893444550627	0.11078442834020621	0.10069348201481738	0.10368607537722688	0.15900729810131195	0.1731887410069098	0.19083600468740008	0.1875460805763645	0.18710367498128994	0.19233734072724556	0.1605902928203567	0.11562322240920733	0.18230054067992166	0.15196794031816188	0.176223316503674	0.17772238108197985	0.15678545113126524	0.1377134659316261
S22Hp	0.20613182040640898	0.19797377620826245	0.2085785957717347	0.1747338433714866	0.1507611694189474	0.18364796586672394	0.14874533930889672	0.11138224831223749	0.11153961012293906	0.20138372092096568	0.19401770347896893	0.153764340946825	0.1373222603137994	0.14654118079888154	0.18051439225719654	0.1604599394556985	0.174722112702442	0.15169020411402753	0.1657656881564311	0.1325985936760483	0.15380672495587533	0.15747741054183395	0.1454490040571444	0.13262657455937693	0.1296755689426805	0.1371506419046971	0.1260184784941015	0.14273446585540409	0.14561419298733158	0.16818094753310525	0.12605097800181295	0.0	0.1343354475904674	0.1822348862980308	0.19654077040192375	0.2083747061637679	0.20153390660160853	0.1444486636583405	0.14679853831116335	0.15743248252647252	0.22421876228809634	0.21910402690085265	0.20886174648253528	0.22491823458660254	0.2016691392198165	0.19422554568600955	0.19951257531991196	0.2106752556169892	0.1985856423054433	0.17479298685186906	0.16602833305785056	0.2085989219302038	0.15626703461471902	0.15958613464758634	0.21653675198745262	0.24097127668126192	0.19699904408206448	0.18136602098950055	0.15407735237783693	0.19818868713830037	0.1531087927352175	0.2019261781441749	0.20249981228821057	0.2287255655138222	0.2261492867660024	0.21220931390558595	0.20017525392084495	0.13049074781554487	0.12039980149015606	0.12339239485256556	0.1787136175766506	0.19289506048224847	0.21054232416273874	0.20725240005170315	0.20680999445662862	0.21204366020258422	0.18029661229569538	0.135329541884546	0.20200686015526031	0.17167425979350054	0.19592963597901267	0.19742870055731854	0.1764917706066039	0.15741978540696475
S26Hp	0.17590246229001016	0.1677444180918636	0.1783492376553359	0.14450448525508774	0.12053181130254857	0.15341860775032512	0.11851598119249789	0.08660382526490687	0.08676118707560843	0.17660529787363505	0.1692392804316383	0.13259743158437493	0.11615535095134932	0.12537427143643146	0.15934748289474646	0.13929303009324842	0.15355520333999192	0.13052329475157745	0.14459877879398103	0.1114316843135982	0.13263981559342525	0.13631050117938387	0.12428209469469431	0.11145966519692685	0.10850865958023043	0.11598373254224702	0.10485156913165142	0.121567556492954	0.1244472836248815	0.15675909764642104	0.11462912811512872	0.1343354475904674	0.0	0.15200552818163196	0.1663114122855249	0.1781453480473691	0.17130454848520968	0.11421930554194165	0.1165691801947645	0.12720312441007367	0.1939894041716975	0.1888746687844538	0.17863238836613643	0.1946888764702037	0.17143978110341765	0.1639961875696107	0.16928321720351314	0.18044589750059034	0.16835628418904444	0.14456362873547024	0.1357989749414517	0.17836956381380495	0.12603767649832018	0.1293567765311875	0.18630739387105377	0.21074191856486307	0.16676968596566566	0.1511366628731017	0.12384799426143808	0.16795932902190153	0.12287943461881864	0.1716968200277761	0.17227045417181175	0.19849620739742335	0.19591992864960356	0.1819799557891871	0.1699458958044461	0.10026138969914604	0.09017044337375721	0.09316303673616672	0.1484842594602518	0.16266570236584965	0.1803129660463399	0.17702304193530433	0.17658063634022977	0.18181430208618538	0.15006725417929653	0.10510018376814717	0.1717775020388615	0.14144490167710172	0.16570027786261382	0.16719934244091966	0.14626241249020505	0.12719042729056593
S11Hp	0.21953879691993733	0.2113807527217908	0.22198557228526306	0.18814081988501494	0.16416814593247575	0.19705494238025228	0.16215231582242506	0.13450326397247028	0.13466062578317184	0.22450473658119846	0.2171387191392017	0.18049687029193834	0.16405478965891274	0.17327371014399487	0.20724692160230987	0.18719246880081183	0.20145464204755534	0.17842273345914086	0.19249821750154444	0.15933112302116162	0.18053925430098866	0.18420993988694728	0.17218153340225772	0.15935910390449026	0.15640809828779384	0.16388317124981044	0.15275100783921486	0.16946699520051742	0.1723467223324449	0.20465853635398445	0.16252856682269212	0.1822348862980308	0.15200552818163196	0.0	0.19580652259505688	0.2076404583569011	0.20079965879474165	0.14371441585147365	0.14606429050429648	0.15669823471960564	0.22348451448122952	0.2183697790939858	0.20812749867566843	0.22418398677973572	0.20093489141294965	0.1934912978791427	0.2041367952426526	0.21529947553972983	0.2032098622281839	0.1794172067746097	0.17065255298059118	0.21322314185294441	0.16089125453745964	0.16421035457032696	0.22116097191019324	0.24559549660400254	0.20162326400480513	0.18599024091224117	0.15870157230057752	0.202812907061041	0.1577330126579581	0.20655039806691555	0.20712403221095121	0.23334978543656282	0.23077350668874302	0.2168335338283266	0.20479947384358554	0.1351149677382855	0.12915137082067338	0.13214396418308288	0.18746518690716796	0.20164662981276582	0.21929389349325606	0.2160039693822205	0.21556156378714592	0.22079522953310154	0.18904818162621267	0.14408111121506334	0.21541383666878866	0.18508123630702888	0.209336612492541	0.21083567707084688	0.18989874712013224	0.1708267619204931
31071	0.23384468102383027	0.22568663682568374	0.236291456389156	0.20244670398890785	0.1784740300363687	0.21136082648414523	0.176458199926318	0.1488091480763632	0.14896650988706478	0.2388106206850914	0.23144460324309463	0.19480275439583125	0.17836067376280568	0.18757959424788778	0.22155280570620278	0.20149835290470475	0.21576052615144825	0.19272861756303378	0.20680410160543736	0.17363700712505456	0.1948451384048816	0.1985158239908402	0.18648741750615067	0.1736649880083832	0.17071398239168678	0.17818905535370336	0.16705689194310777	0.18377287930441033	0.18665260643633785	0.2189644204578774	0.17683445092658506	0.19654077040192375	0.1663114122855249	0.19580652259505688	0.0	0.07539816925095444	0.2030654040548881	0.15363424630241854	0.1559841209552414	0.16661806517055056	0.2334043449321744	0.22828960954493072	0.21804732912661334	0.2341038172306806	0.21085472186389453	0.20341112833008762	0.21844267934654552	0.22960535964362275	0.21751574633207682	0.19372309087850262	0.18495843708448412	0.22752902595683733	0.17519713864135256	0.1785162386742199	0.23546685601408618	0.2599013807078955	0.21592914810869804	0.20029612501613409	0.17300745640447046	0.21711879116493393	0.17203889676185102	0.22085628217080847	0.22142991631484413	0.24765566954045576	0.24507939079263596	0.2311394179322195	0.21910535794747849	0.1494208518421784	0.1434572549245663	0.1464498482869758	0.20177107101106087	0.21595251391665873	0.233599777597149	0.2303098534861134	0.22986744789103886	0.23510111363699449	0.20335406573010562	0.15838699531895625	0.2297197207726816	0.19938712041092183	0.22364249659643393	0.2251415611747398	0.20420463122402516	0.18513264602438603
31452	0.24567861678567443	0.2375205725875279	0.24812539215100016	0.214280639750752	0.19030796579821285	0.2231947622459894	0.18829213568816217	0.1606430838382074	0.16080044564890897	0.25064455644693556	0.24327853900493884	0.20663669015767544	0.19019460952464984	0.199413530009732	0.233386741468047	0.21333228866654896	0.22759446191329247	0.204562553324878	0.21863803736728155	0.18547094288689875	0.20667907416672576	0.21034975975268438	0.19832135326799483	0.1854989237702274	0.18254791815353097	0.19002299111554755	0.17889082770495196	0.19560681506625455	0.19848654219818201	0.23079835621972156	0.18866838668842925	0.2083747061637679	0.1781453480473691	0.2076404583569011	0.07539816925095444	0.0	0.2148993398167323	0.16546818206426273	0.16781805671708558	0.17845200093239474	0.2452382806940186	0.2401235453067749	0.2298812648884575	0.2459377529925248	0.22268865762573875	0.21524506409193178	0.2302766151083897	0.24143929540546694	0.22934968209392104	0.2055570266403468	0.19679237284632828	0.23936296171868154	0.18703107440319677	0.19035017443606406	0.24730079177593037	0.2717353164697397	0.22776308387054223	0.2121300607779783	0.18484139216631465	0.2289527269267781	0.18387283252369524	0.23269021793265265	0.23326385207668832	0.2594896053022999	0.2569133265544802	0.2429733536940637	0.23093929370932267	0.16125478760402262	0.1552911906864105	0.15828378404882	0.21360500677290506	0.22778644967850292	0.2454337133589932	0.2421437892479576	0.24170138365288305	0.24693504939883867	0.2151880014919498	0.17022093108080044	0.24155365653452576	0.211221056172766	0.23547643235827811	0.23697549693658396	0.21603856698586932	0.1969665817862302
31328	0.23883781722351505	0.23067977302536852	0.24128459258884077	0.20743984018859263	0.18346716623605347	0.21635396268383	0.18145133612600278	0.15380228427604797	0.15395964608674956	0.24380375688477618	0.2364377394427794	0.19979589059551603	0.18335380996249045	0.19257273044757256	0.22654594190588756	0.20649148910438953	0.22075366235113303	0.19772175376271856	0.21179723780512213	0.17863014332473934	0.19983827460456638	0.20350896019052497	0.19148055370583544	0.17865812420806798	0.17570711859137156	0.18318219155338814	0.17205002814279255	0.1887660155040951	0.19164574263602263	0.22395755665756217	0.18182758712626984	0.20153390660160853	0.17130454848520968	0.20079965879474165	0.2030654040548881	0.2148993398167323	0.0	0.15862738250210331	0.16097725715492617	0.17161120137023533	0.23839748113185918	0.2332827457446155	0.22304046532629812	0.23909695343036538	0.2158478580635793	0.2084042645297724	0.2234358155462303	0.23459849584330753	0.2225088825317616	0.1987162270781874	0.1899515732841689	0.2325221621565221	0.18019027484103733	0.18350937487390467	0.24045999221377096	0.26489451690758026	0.22092228430838282	0.20528926121581886	0.17800059260415524	0.2221119273646187	0.1770320329615358	0.22584941837049324	0.2264230525145289	0.25264880574014054	0.25007252699232074	0.2361325541319043	0.22409849414716326	0.15441398804186318	0.14845039112425107	0.15144298448666058	0.20676420721074565	0.2209456501163435	0.23859291379683378	0.2353029896857982	0.23486058409072363	0.24009424983667926	0.2083472019297904	0.16338013151864103	0.23471285697236638	0.2043802566106066	0.2286356327961187	0.23013469737442457	0.20919776742370993	0.1901257822240708
530075	0.18175257428024702	0.17359453008210046	0.18419934964557275	0.15035459724532463	0.12638192329278544	0.15926871974056198	0.12436609318273475	0.09671704133277997	0.09687440314348153	0.18671851394150815	0.1793524964995114	0.142710647652248	0.12626856701922243	0.13548748750430456	0.16946069896261956	0.14940624616112153	0.16366841940786503	0.14063651081945056	0.1547119948618541	0.12154490038147131	0.14275303166129835	0.14642371724725695	0.13439531076256742	0.12157288126479995	0.11862187564810354	0.1260969486101201	0.11496478519952454	0.1316807725608271	0.1345604996927546	0.16687231371429415	0.12474234418300183	0.1444486636583405	0.11421930554194165	0.14371441585147365	0.15363424630241854	0.16546818206426273	0.15862738250210331	0.0	0.09409998904289876	0.10473393325820791	0.17152021301983178	0.1664054776325881	0.1561631972142707	0.17221968531833798	0.1489705899515519	0.14152699641774497	0.16635057260296227	0.1775132529000395	0.1654236395884936	0.14163098413491937	0.13286633034090087	0.1754369192132541	0.12310503189776933	0.12642413193063665	0.18337474927050293	0.20780927396431223	0.1638370413651148	0.14820401827255086	0.12091534966088721	0.16502668442135068	0.1199467900182678	0.16876417542722522	0.16933780957126088	0.1955635627968725	0.19298728404905272	0.17904731118863626	0.16701325120389524	0.09732874509859518	0.09136514818098307	0.09435774154339258	0.14967896426747762	0.16386040717307548	0.18150767085356578	0.17821774674253016	0.17777534114745563	0.18300900689341126	0.1512619589865224	0.10629488857537302	0.17762761402909835	0.14729501366733858	0.1715503898528507	0.17304945443115655	0.15211252448044194	0.13304053928080278
530258	0.18410244893306987	0.17594440473492332	0.1865492242983956	0.15270447189814745	0.1287317979456083	0.16161859439338483	0.1267159678355576	0.09906691598560283	0.09922427779630438	0.189068388594331	0.18170237115233426	0.14506052230507085	0.12861844167204528	0.1378373621571274	0.1718105736154424	0.15175612081394438	0.16601829406068788	0.1429863854722734	0.15706186951467696	0.12389477503429416	0.1451029063141212	0.1487735919000798	0.13674518541539027	0.1239227559176228	0.12097175030092638	0.12844682326294296	0.11731465985234737	0.13403064721364996	0.13691037434557746	0.169222188367117	0.12709221883582467	0.14679853831116335	0.1165691801947645	0.14606429050429648	0.1559841209552414	0.16781805671708558	0.16097725715492617	0.09409998904289876	0.0	0.09479418981931348	0.16158046958093736	0.15646573419369367	0.14622345377537627	0.16227994187944356	0.13903084651265749	0.13158725297885054	0.16870044725578512	0.17986312755286235	0.16777351424131642	0.14398085878774222	0.13521620499372372	0.17778679386607693	0.12545490655059216	0.1287740065834595	0.18572462392332578	0.21015914861713508	0.16618691601793764	0.1505538929253737	0.12326522431371006	0.16737655907417354	0.12229666467109064	0.17111405008004807	0.17168768422408373	0.19791343744969536	0.19533715870187557	0.1813971858414591	0.1693631258567181	0.09967861975141802	0.09371502283380592	0.09670761619621542	0.15202883892030047	0.16621028182589834	0.1838575455063886	0.180567621395353	0.18012521580027846	0.1853588815462341	0.15361183363934522	0.10864476322819586	0.1799774886819212	0.14964488832016143	0.17390026450567353	0.1753993290839794	0.15446239913326476	0.13539041393362564
S23Hp	0.19473639314837904	0.18657834895023248	0.19718316851370477	0.16333841611345662	0.13936574216091746	0.172252538608694	0.13734991205086677	0.10970086020091198	0.10985822201161355	0.19970233280964017	0.1923363153676434	0.15569446652038002	0.13925238588735445	0.14847130637243655	0.18244451783075155	0.16239006502925352	0.17665223827599702	0.15362032968758255	0.16769581372998613	0.13452871924960333	0.15573685052943037	0.15940753611538896	0.14737912963069943	0.13455670013293197	0.13160569451623555	0.13908076747825213	0.12794860406765654	0.1446645914289591	0.14754431856088662	0.17985613258242616	0.13772616305113383	0.15743248252647252	0.12720312441007367	0.15669823471960564	0.16661806517055056	0.17845200093239474	0.17161120137023533	0.10473393325820791	0.09479418981931348	0.0	0.15515411977600316	0.15003938438875947	0.13979710397044207	0.15585359207450936	0.13260449670772329	0.12516090317391634	0.17933439147109428	0.19049707176817152	0.1784074584566256	0.1546148030030514	0.1458501492090329	0.1884207380813861	0.13608885076590133	0.13940795079876867	0.19635856813863495	0.22079309283244425	0.1768208602332468	0.16118783714068285	0.13389916852901923	0.1780105032894827	0.1329306088863998	0.18174799429535723	0.1823216284393929	0.20854738166500453	0.20597110291718473	0.19203113005676828	0.17999707007202725	0.11031256396672719	0.10434896704911507	0.10734156041152457	0.16266278313560964	0.1768442260412075	0.19449148972169777	0.19120156561066218	0.19075916001558763	0.19599282576154325	0.16424577785465438	0.11927870744350502	0.19061143289723037	0.1602788325354706	0.1845342087209827	0.18603327329928857	0.16509634334857393	0.1460243581489348
31519	0.26152267291000286	0.25336462871185633	0.2639694482753286	0.23012469587508044	0.20615202192254128	0.23903881837031782	0.2041361918124906	0.17648713996253582	0.17664450177323737	0.266488612571264	0.2591225951292673	0.22248074628200387	0.20603866564897827	0.2152575861340604	0.2492307975923754	0.22917634479087737	0.24343851803762087	0.2204066094492064	0.23448209349160998	0.20131499901122715	0.2225231302910542	0.22619381587701282	0.21416540939232326	0.2013429798945558	0.19839197427785937	0.20586704723987598	0.1947348838292804	0.21145087119058295	0.21433059832251045	0.24664241234405	0.20451244281275766	0.22421876228809634	0.1939894041716975	0.22348451448122952	0.2334043449321744	0.2452382806940186	0.23839748113185918	0.17152021301983178	0.16158046958093736	0.15515411977600316	0.0	0.1307154883402095	0.16841616896987388	0.18447265707394117	0.16122356170715513	0.1732535245119074	0.24612067123271814	0.25728335152979537	0.24519373821824947	0.22140108276467524	0.2126364289706567	0.25520701784301	0.2028751305275252	0.2061942305603925	0.2631448479002588	0.2875793725940681	0.24360713999487066	0.22797411690230673	0.20068544829064308	0.24479678305110653	0.19971688864802367	0.24853427405698109	0.24910790820101675	0.2753336614266284	0.27275738267880856	0.25881740981839213	0.2467833498336511	0.17709884372835105	0.17113524681073894	0.17412784017314842	0.2294490628972335	0.24363050580283135	0.2612777694833216	0.25798784537228603	0.25754543977721145	0.2627791055231671	0.23103205761627824	0.18606498720512887	0.2573977126588542	0.22706511229709442	0.2513204884826066	0.2528195530609124	0.23188262311019775	0.21281063791055863
530167	0.2564079375227592	0.2482498933246126	0.2588547128880849	0.22500996048783678	0.2010372865352976	0.23392408298307413	0.1990214564252469	0.17137240457529213	0.17152976638599368	0.2613738771840203	0.25400785974202356	0.21736601089476015	0.20092393026173458	0.2101428507468167	0.2441160622051317	0.22406160940363368	0.23832378265037718	0.2152918740619627	0.22936735810436626	0.19620026362398346	0.2174083949038105	0.2210790804897691	0.20905067400507957	0.1962282445073121	0.1932772388906157	0.20075231185263226	0.18962014844203667	0.20633613580333926	0.20921586293526676	0.2415276769568063	0.199397707425514	0.21910402690085265	0.1888746687844538	0.2183697790939858	0.22828960954493072	0.2401235453067749	0.2332827457446155	0.1664054776325881	0.15646573419369367	0.15003938438875947	0.1307154883402095	0.0	0.1633014335826302	0.17935792168669748	0.1561088263199114	0.1681387891246637	0.24100593584547444	0.2521686161425517	0.24007900283100575	0.21628634737743155	0.20752169358341305	0.25009228245576626	0.1977603951402815	0.20107949517314883	0.2580301125130151	0.2824646372068244	0.23849240460762697	0.22285938151506302	0.1955707129033994	0.23968204766386286	0.19460215326077995	0.2434195386697374	0.24399317281377306	0.2702189260393847	0.2676426472915649	0.25370267443114847	0.24166861444640741	0.17198410834110733	0.16602051142349522	0.16901310478590473	0.2243343275099898	0.23851577041558766	0.25616303409607794	0.2528731099850423	0.2524307043899678	0.2576643701359234	0.22591732222903455	0.18095025181788518	0.25228297727161053	0.22195037690985076	0.24620575309536286	0.2477048176736687	0.2267678877229541	0.20769590252331493
31333	0.24616565710444183	0.23800761290629524	0.24861243246976755	0.2147676800695194	0.19079500611698022	0.22368180256475675	0.18877917600692953	0.16113012415697475	0.1612874859676763	0.25113159676570296	0.24376557932370618	0.20712373047644278	0.1906816498434172	0.19990057032849934	0.23387378178681434	0.2138193289853163	0.2280815022320598	0.20504959364364533	0.21912507768604889	0.1859579832056661	0.20716611448549313	0.21083680007145172	0.1988083935867622	0.18598596408899473	0.18303495847229834	0.19051003143431489	0.1793778680237193	0.1960938553850219	0.19897358251694938	0.23128539653848892	0.18915542700719662	0.20886174648253528	0.17863238836613643	0.20812749867566843	0.21804732912661334	0.2298812648884575	0.22304046532629812	0.1561631972142707	0.14622345377537627	0.13979710397044207	0.16841616896987388	0.1633014335826302	0.0	0.15583735239617622	0.13258825702939014	0.1578965087063463	0.23076365542715704	0.24192633572423428	0.22983672241268838	0.20604406695911415	0.19727941316509565	0.23985000203744888	0.1875181147219641	0.19083721475483142	0.24778783209469774	0.27222235678850704	0.22825012418930957	0.21261710109674564	0.18532843248508202	0.22943976724554546	0.18435987284246258	0.23317725825142	0.23375089239545566	0.2599766456210673	0.2574003668732475	0.24346039401283104	0.23142633402809004	0.16174182792278996	0.15577823100517785	0.15877082436758735	0.2140920470916724	0.22827348999727026	0.24592075367776056	0.24263082956672494	0.2421884239716504	0.24742208971760604	0.21567504181071717	0.17070797139956778	0.24204069685329316	0.21170809649153338	0.23596347267704548	0.23746253725535132	0.2165256073046367	0.19745362210499756
S29H1	0.26222214520850906	0.25406410101036253	0.2646689205738348	0.23082416817358664	0.20685149422104748	0.23973829066882402	0.2048356641109968	0.17718661226104201	0.17734397407174357	0.2671880848697702	0.2598220674277735	0.22318021858051007	0.20673813794748447	0.2159570584325666	0.2499302698908816	0.22987581708938357	0.24413799033612707	0.2211060817477126	0.23518156579011618	0.20201447130973335	0.2232226025895604	0.22689328817551901	0.21486488169082946	0.202042452193062	0.19909144657636557	0.20656651953838218	0.1954343561277866	0.21215034348908915	0.21503007062101664	0.2473418846425562	0.20521191511126385	0.22491823458660254	0.1946888764702037	0.22418398677973572	0.2341038172306806	0.2459377529925248	0.23909695343036538	0.17221968531833798	0.16227994187944356	0.15585359207450936	0.18447265707394117	0.17935792168669748	0.15583735239617622	0.0	0.11947022601764706	0.1739529968104136	0.24682014353122433	0.25798282382830157	0.24589321051675567	0.22210055506318144	0.2133359012691629	0.2559064901415162	0.2035746028260314	0.2068937028588987	0.263844320198765	0.28827884489257427	0.24430661229337686	0.22867358920081293	0.20138492058914928	0.24549625534961272	0.20041636094652987	0.24923374635548728	0.24980738049952295	0.2760331337251346	0.27345685497731476	0.25951688211689833	0.2474828221321573	0.17779831602685725	0.17183471910924514	0.17482731247165462	0.2301485351957397	0.24432997810133755	0.2619772417818278	0.2586873176707922	0.25824491207571765	0.2634785778216733	0.23173152991478443	0.18676445950363507	0.2580971849573604	0.22776458459560062	0.2520199607811128	0.2535190253594186	0.23258209540870395	0.21351011020906482
F23HpA	0.23897304984172307	0.2308150056435765	0.2414198252070488	0.20757507280680065	0.18360239885426147	0.216489195302038	0.18158656874421078	0.15393751689425597	0.15409487870495753	0.24393898950298415	0.2365729720609874	0.19993112321372403	0.18348904258069842	0.19270796306578056	0.22668117452409556	0.20662672172259752	0.22088889496934103	0.19785698638092655	0.21193247042333013	0.1787653759429473	0.19997350722277435	0.20364419280873297	0.1916157863240434	0.17879335682627595	0.17584235120957953	0.18331742417159613	0.17218526076100055	0.1889012481223031	0.1917809752542306	0.22409278927577014	0.1819628197444778	0.2016691392198165	0.17143978110341765	0.20093489141294965	0.21085472186389453	0.22268865762573875	0.2158478580635793	0.1489705899515519	0.13903084651265749	0.13260449670772329	0.16122356170715513	0.1561088263199114	0.13258825702939014	0.11947022601764706	0.0	0.15070390144362752	0.2235710481644383	0.23473372846151552	0.2226441151499696	0.1988514596963954	0.19008680590237687	0.2326573947747301	0.18032550745924533	0.18364460749211264	0.24059522483197893	0.2650297495257882	0.2210575169265908	0.20542449383402686	0.1781358252223632	0.22224715998282668	0.1771672655797438	0.22598465098870124	0.2265582851327369	0.2527840383583485	0.2502077596105287	0.23626778675011229	0.22423372676537123	0.15454922066007118	0.14858562374245907	0.15157821710486857	0.20689943982895365	0.2210808827345515	0.23872814641504175	0.23543822230400618	0.2349958167089316	0.24022948245488723	0.20848243454799836	0.16351536413684903	0.23484808959057435	0.20451548922881457	0.2287708654143267	0.23026992999263257	0.20933300004191793	0.1902610148422788
S17H1	0.2315294563079161	0.22337141210976952	0.23397623167324183	0.20013147927299368	0.1761588053204545	0.20904560176823106	0.1741429752104038	0.14649392336044903	0.14665128517115059	0.2364953959691772	0.22912937852718046	0.19248752967991706	0.17604544904689148	0.18526436953197362	0.21923758099028862	0.19918312818879058	0.21344530143553408	0.1904133928471196	0.20448887688952316	0.17132178240914037	0.1925299136889674	0.196200599274926	0.18417219279023647	0.171349763292469	0.16839875767577261	0.17587383063778916	0.16474166722719358	0.18145765458849616	0.18433738172042366	0.2166491957419632	0.1745192262106709	0.19422554568600955	0.1639961875696107	0.1934912978791427	0.20341112833008762	0.21524506409193178	0.2084042645297724	0.14152699641774497	0.13158725297885054	0.12516090317391634	0.1732535245119074	0.1681387891246637	0.1578965087063463	0.1739529968104136	0.15070390144362752	0.0	0.21612745463063132	0.22729013492770855	0.21520052161616265	0.19140786616258842	0.18264321236856992	0.22521380124092316	0.1728819139254384	0.1762010139583057	0.233151631298172	0.2575861559919813	0.21361392339278384	0.19798090030021992	0.1706922316885563	0.21480356644901974	0.16972367204593686	0.21854105745489427	0.21911469159892993	0.2453404448245416	0.2427641660767218	0.22882419321630532	0.21679013323156432	0.14710562712626424	0.14114203020865213	0.14413462357106163	0.19945584629514668	0.21363728920074454	0.23128455288123484	0.22799462877019921	0.2275522231751247	0.23278588892108032	0.20103884101419145	0.15607177060304206	0.22740449605676744	0.19707189569500766	0.22132727188051976	0.2228263364588256	0.201889406508111	0.18281742130847184
