	f26pp	w16pp	w18pp	w21pp	w19pp	f19pp	s24H1	w3pp	f12ppB	f16ppB	s18pp	F16H1	w25pp	f13pp	w20pp	f22ppA	f24pp	f11pp	s31pp	S10H1	f1pp	f21pp	s22pp	S19H1	F1H1	S18H1	s11pp	s10pp	S30H1	s23pp	w23pp	S23Hp	f20ppB	f8pp	f2pp	s16pp	s1pp	f10pp	f30pp	s25pp	w24pp	w17pp	w13pp	s4pp	s19pp	f14ppB	w26pp	s27pp	w11pp	S17H1	w12pp	w29pp	f31pp	F8H1	s28pp	w10pp	s24pp	s29pp	s8pp	S13Hp	S11Hp	31160	F14H1A	w27pp	S4Hp	f29pp	f14ppA	s17pp	w31pp	w6pp	s14pp	F3H1	s12pp	f22ppB	f12ppA	f17ppB	f20ppA	s21pp	f15pp	w28pp	s32pp	w32pp	530295	S26Hp	f3pp	f6ppA	S6Hp	s3pp	w1pp	w30pp	s30pp	w9pp	f17ppA	w4pp	f7pp	f4pp	w2pp	w14pp	s2pp	w7pp	s7pp	S28Hp	F6H1	S8Hp	f23ppB	f32pp	w8pp	F32H1	S27H1	w22pp	s13pp	s26pp	f18pp	S29H1	S22Hp	f9pp	w15pp	f25pp	S1Hp	S31Hp	F22HpB	S15Hp	S20H1	S12Hp	31300	530451	31071	S7Hp	S25Hp	S9H1	S14Hp	s9pp	F23HpA	f16ppA
f20ppA	0.043493214758845634	0.03525158140481906	0.032200623335962415	0.03743978473161147	0.03456301869840347	0.036509181250394866	0.06695743966998483	0.03334056969622569	0.03392130521680748	0.03616502204172951	0.03688414386455055	0.038100908529222065	0.032104408789725265	0.03968195285400859	0.02829071818619102	0.04544738945573115	0.0416578050170176	0.04448196427112801	0.058113051569731004	0.06015276218412316	0.058941955752143754	0.06469471813834189	0.07847838071394336	0.09135063095008339	0.09929391423010406	0.0917628213630175	0.05544779995482898	0.058992034336480405	0.060167956295012565	0.05262412535414737	0.05304321268079089	0.04532249601015691	0.03806932597829619	0.03840685441402126	0.03709644042045247	0.05290403333933247	0.04460554265330466	0.05203003304482137	0.04603366611465093	0.039139676409268874	0.03593985040218302	0.03581731108046146	0.041463942503717086	0.05094695896674493	0.05241713098326518	0.03138707566097518	0.032835413180214976	0.04031609183895135	0.03228494753209414	0.03335268953792027	0.04034388961096069	0.04511448091651026	0.05896056388376877	0.045436682396868835	0.04356771384047801	0.04232389122855107	0.04767317218749072	0.038969311491902	0.04397306079729239	0.09368453605423938	0.053770958155965165	0.08179560778644213	0.0554032497733712	0.0557029437603415	0.0807655184870616	0.03554356242475169	0.034296817068158965	0.03207301888160334	0.029066031228931977	0.03240265342480066	0.03755369040371874	0.0551302581299153	0.029149906905129003	0.02000231762663921	0.02702397752864494	0.021331188590166493	0.0	0.03853828681147736	0.03769413439167421	0.036566107270768686	0.04306287332282071	0.031395244007066336	0.0702776456201822	0.04916079389778438	0.046820169264462703	0.05166740884629414	0.06527421859958255	0.039387615805688475	0.03405622514024753	0.04256217349375524	0.037960386369957425	0.03539523776636158	0.03887189727122571	0.03208961289989007	0.03158502947954033	0.03942872340291975	0.02802854311965216	0.030509205657676414	0.029971815054872453	0.03280316314038134	0.0334376273985992	0.04514745241537796	0.0690189383066388	0.047264504197359086	0.048848343910605066	0.05174598230797614	0.050045527736465034	0.05997609586634757	0.0460092099117862	0.05383489945467951	0.05459390943996306	0.05985020468669776	0.058194976450041125	0.07609608124328009	0.06818090692111341	0.04652313999204537	0.03900653196059432	0.035664163157165266	0.06253232045813262	0.07802588689521912	0.11070229562234774	0.16094368457458783	0.3929649723853026	0.43097067607480605	0.8218409832226784	0.8743453263228179	0.8927112726127567	0.783471922584936	0.8701624169942886	0.9244087055492823	0.9905665265568456	0.04461311180028327	0.043392737482344935	0.02940505489595644
s21pp	0.04200503756304466	0.033763404209018084	0.030712446140161442	0.03595160753581049	0.033074841502602495	0.03502100405459389	0.06546926247418385	0.03185239250042471	0.03243312802100651	0.034676844845928534	0.035395966668749584	0.03661273133342109	0.030616231593924292	0.03819377565820761	0.026802540990390047	0.043959212259930186	0.04016962782121663	0.04299378707532704	0.05662487437393003	0.05866458498832219	0.05745377855634278	0.06320654094254091	0.07699020351814238	0.08986245375428242	0.09780573703430308	0.09027464416721653	0.053959622759028006	0.05750385714067943	0.05867977909921159	0.051135948158346406	0.05155503548498991	0.043834318814355934	0.036581148782495215	0.036918677218220286	0.0356082632246515	0.05141585614353149	0.04311736545750368	0.0505418558490204	0.04454548891884996	0.0376514992134679	0.03445167320638204	0.03432913388466048	0.03997576530791612	0.049458781770943955	0.050928953787464204	0.029898898465174205	0.03134723598441401	0.03882791464315038	0.030796770336293165	0.0318645123421193	0.03885571241515973	0.04362630372070929	0.057472386687967794	0.04394850520106786	0.042079536644677035	0.04083571403275009	0.046184994991689744	0.037481134296101025	0.04248488360149143	0.0921963588584384	0.05228278096016419	0.08030743059064116	0.05391507257757023	0.05421476656454053	0.07927734129126063	0.03405538522895071	0.03280863987235799	0.03058484168580237	0.029335496712106352	0.032672118907975035	0.03782315588689311	0.055399723613089674	0.029419372388303378	0.025183208148649848	0.03340005888241146	0.027707269943933008	0.03853828681147736	0.0	0.024691455377433395	0.02685775520704095	0.033354521259092974	0.021686891943338598	0.06878946842438122	0.0476726167019834	0.04533199206866173	0.050179231650493164	0.06378604140378157	0.037899438609887495	0.03256804794444655	0.04107399629795426	0.036472209174156445	0.0339070605705606	0.03738372007542473	0.03060143570408909	0.030096852283739352	0.03794054620711877	0.026540365923851186	0.029021028461875438	0.02848363785907148	0.03131498594458036	0.03194945020279823	0.04365927521957698	0.06753076111083782	0.045776327001558106	0.047360166714804086	0.05025780511217517	0.048557350540664054	0.05848791867054659	0.044521032715985225	0.05234672225887853	0.05310573224416209	0.058362027490896785	0.05670679925424015	0.0746079040474791	0.06669272972531243	0.045034962796244395	0.037518354764793344	0.034175985961364286	0.06104414326233164	0.07653770969941814	0.10921411842654677	0.15945550737878683	0.3914767951895016	0.4294824988790051	0.8203528060268774	0.872857149127017	0.8912230954169558	0.7819837453891351	0.8686742397984877	0.9229205283534814	0.9890783493610447	0.04312493460448229	0.04190456028654396	0.027916877700155468
f15pp	0.0411608851432415	0.032919251789214926	0.029868293720358284	0.03510745511600734	0.03223068908279934	0.034176851634790735	0.0646251100543807	0.031008240080621554	0.03158897560120335	0.033832692426125376	0.03455181424894642	0.035768578913617934	0.029772079174121134	0.03734962323840446	0.02595838857058689	0.04311505984012702	0.03932547540141347	0.04214963465552388	0.05578072195412687	0.05782043256851903	0.05660962613653962	0.06236238852273776	0.07614605109833922	0.08901830133447927	0.09696158461449991	0.08943049174741338	0.05311547033922485	0.056659704720876274	0.05783562667940843	0.05029179573854324	0.05071088306518676	0.042990166394552776	0.03573699636269206	0.03607452479841713	0.03476411080484834	0.05057170372372834	0.04227321303770053	0.04969770342921724	0.0437013364990468	0.03680734679366474	0.03360752078657889	0.03348498146485733	0.039131612888112954	0.048614629351140796	0.050084801367661046	0.029054746045371047	0.030503083564610848	0.03798376222334722	0.029952617916490006	0.03102035992231614	0.03801155999535656	0.04278215130090613	0.056628234268164636	0.043104352781264704	0.041235384224873876	0.03999156161294694	0.045340842571886586	0.03663698187629787	0.04164073118168826	0.09135220643863523	0.051438628540361034	0.079463278170838	0.05307092015776707	0.05337061414473737	0.07843318887145748	0.03321123280914756	0.031964487452554834	0.029740689265999213	0.028491344292303197	0.03182796648817188	0.03697900346708996	0.05455557119328652	0.028575219968500223	0.024339055728846697	0.0325559064626083	0.026863117524129856	0.03769413439167421	0.024691455377433395	0.0	0.026013602787237796	0.032510368839289816	0.020842739523535443	0.06794531600457807	0.04682846428218025	0.04448783964885857	0.049335079230690006	0.06294188898397841	0.037055286190084344	0.0317238955246434	0.04022984387815111	0.03562805675435329	0.03306290815075745	0.03653956765562158	0.029757283284285934	0.0292526998639362	0.03709639378731562	0.025696213504048028	0.028176876042072283	0.02763948543926832	0.03047083352477721	0.03110529778299507	0.04281512279977383	0.06668660869103467	0.044932174581754955	0.046516014295000935	0.04941365269237201	0.0477131981208609	0.05764376625074344	0.043676880296182066	0.05150256983907538	0.05226157982435893	0.05751787507109363	0.055862646834436994	0.07376375162767596	0.06584857730550928	0.044190810376441236	0.03667420234499019	0.033331833541561134	0.06019999084252848	0.07569355727961499	0.10836996600674362	0.15861135495898368	0.3906326427696985	0.42863834645920196	0.8195086536070743	0.8720129967072138	0.8903789429971526	0.7811395929693319	0.8678300873786845	0.9220763759336782	0.9882341969412415	0.042280782184679136	0.041060407866740804	0.02707272528035231
w28pp	0.04003285802233598	0.0317912246683094	0.02874026659945276	0.03397942799510181	0.03110266196189381	0.03304882451388521	0.06349708293347517	0.02988021295971603	0.030460948480297824	0.03270466530521985	0.033423787128040894	0.03464055179271241	0.02864405205321561	0.036221596117498936	0.024830361449681364	0.041987032719221495	0.038197448280507945	0.04102160753461835	0.05465269483322135	0.0566924054476135	0.0554815990156341	0.061234361401832235	0.0750180239774337	0.08789027421357373	0.0958335574935944	0.08830246462650784	0.05198744321831932	0.05553167759997075	0.05670759955850291	0.049163768617637715	0.04958285594428123	0.04186213927364725	0.03460896924178653	0.0349464976775116	0.033636083683942816	0.04944367660282281	0.041145185916795	0.048569676308311716	0.04257330937814127	0.03567931967275922	0.03247949366567336	0.032356954343951805	0.03800358576720743	0.04748660223023527	0.04895677424675552	0.02792671892446552	0.029375056443705323	0.036855735102441695	0.02882459079558448	0.029892332801410616	0.036883532874451036	0.041654124180000605	0.05550020714725911	0.04197632566035918	0.04010735710396835	0.03886353449204141	0.04421281545098106	0.03550895475539234	0.04051270406078274	0.09022417931772972	0.05031060141945551	0.07833525104993247	0.051942893036861545	0.052242587023831846	0.07730516175055194	0.032083205688242036	0.03083646033164931	0.028612662145093688	0.027363317171397672	0.030699939367266355	0.035850976346184435	0.053427544072381	0.027447192847594698	0.02321102860794117	0.031427879341702776	0.02573509040322433	0.036566107270768686	0.02685775520704095	0.026013602787237796	0.0	0.023013340946610526	0.015343770517217602	0.06681728888367254	0.045700437161274726	0.04335981252795305	0.04820705210978448	0.06181386186307289	0.03592725906917882	0.03059586840373787	0.03910181675724558	0.03450002963344777	0.031934881029851925	0.035411540534716054	0.02862925616338041	0.028124672743030675	0.035968366666410095	0.024568186383142503	0.027048848921166758	0.026511458318362796	0.029342806403871685	0.029977270662089543	0.0416870956788683	0.06555858157012914	0.04380414746084943	0.04538798717409541	0.048285625571466484	0.04658517099995538	0.056515739129837914	0.04254885317527654	0.05037454271816985	0.051133552703453405	0.0563898479501881	0.05473461971353147	0.07263572450677043	0.06472055018460375	0.04306278325553571	0.03554617522408467	0.03220380642065561	0.059071963721622954	0.07456553015870947	0.10724193888583808	0.15748332783807817	0.38950461564879296	0.4275103193382964	0.8183806264861687	0.8708849695863082	0.889250915876247	0.7800115658484263	0.866702060257779	0.9209483488127727	0.9871061698203359	0.04115275506377361	0.03993238074583528	0.025944698159446784
s32pp	0.046529624074388	0.038287990720361424	0.03523703265150478	0.04047619404715383	0.037599428013945835	0.03954559056593723	0.06999384898552719	0.03637697901176805	0.03695771453234985	0.039201431357271874	0.039920553180092924	0.04113731784476443	0.03514081810526763	0.04271836216955095	0.03132712750173339	0.048483798771273526	0.04469421433255997	0.04751837358667038	0.06114946088527337	0.06318917149966552	0.06197836506768612	0.06773112745388427	0.08151479002948572	0.09438704026562576	0.10233032354564642	0.09479923067855987	0.058484209270371346	0.06202844365202277	0.06320436561055492	0.055660534669689746	0.05607962199633325	0.048358905325699274	0.041105735293838555	0.041443263729563626	0.04013284973599484	0.05594044265487483	0.04764195196884702	0.05506644236036374	0.0490700754301933	0.04217608572481124	0.03897625971772538	0.03885372039600382	0.04450035181925946	0.053983368282287295	0.055453540298807544	0.034423484976517545	0.03587182249575735	0.04335250115449372	0.0353213568476365	0.03638909885346264	0.043380298926503066	0.04815089023205263	0.061996973199311134	0.0484730917124112	0.046604123156020374	0.04536030054409343	0.050709581503033084	0.042005720807444365	0.04700947011283477	0.09672094536978174	0.05680736747150753	0.08483201710198449	0.05843965908891357	0.05873935307588387	0.08380192780260397	0.03857997174029405	0.03733322638370133	0.035109428197145715	0.033860083223449695	0.03719670541931838	0.04234774239823646	0.05992431012443302	0.03394395889964672	0.029707794659993195	0.0379246453937548	0.032231856455276355	0.04306287332282071	0.033354521259092974	0.032510368839289816	0.023013340946610526	0.0	0.02184053656926962	0.07331405493572456	0.05219720321332675	0.04985657858000507	0.054703818161836504	0.0683106279151249	0.04242402512123084	0.03709263445578989	0.0455985828092976	0.040996795685499784	0.03843164708190394	0.04190830658676808	0.03512602221543243	0.0346214387950827	0.04246513271846212	0.031064952435194526	0.033545614973218785	0.03300822437041482	0.03583957245592371	0.03647403671414157	0.04818386173092032	0.07205534762218116	0.05030091351290145	0.05188475322614743	0.054782391623518514	0.0530819370520074	0.06301250518188993	0.04904561922732857	0.05687130877022187	0.057630318755505436	0.06288661400224013	0.0612313857655835	0.07913249055882245	0.07121731623665577	0.04955954930758774	0.04204294127613668	0.03870057247270763	0.06556872977367498	0.0810622962107615	0.11373870493789011	0.16398009389013019	0.396001381700845	0.43400708539034843	0.8248773925382208	0.8773817356383603	0.8957476819282991	0.7865083319004784	0.873198826309831	0.9274451148648247	0.993602935872388	0.04764952111582563	0.0464291467978873	0.03244146421149881
w32pp	0.03486199475863363	0.02662036140460705	0.02356940333575041	0.02880856473139946	0.025931798698191462	0.02787796125018286	0.05832621966977282	0.02470934969601368	0.025290085216595475	0.0275338020415175	0.028252923864338548	0.02946968852901006	0.02347318878951326	0.031050732853796583	0.019659498185979014	0.036816169455519146	0.033026585016805596	0.035850744270916	0.049481831569519	0.051521542183911154	0.05031073575193175	0.056063498138129886	0.06984716071373134	0.0827194109498714	0.09066269422989204	0.08313160136280551	0.04681657995461697	0.0503608143362684	0.05153673629480056	0.043992905353935366	0.04441199268057888	0.0366912760099449	0.029438105978084182	0.029775634413809253	0.028465220420240467	0.04427281333912046	0.03597432265309265	0.043398813044609366	0.03740244611443892	0.030508456409056868	0.02730863040197101	0.027186091080249452	0.03283272250350508	0.04231573896653292	0.04378591098305317	0.022755855660763172	0.024204193180002973	0.031684871838739345	0.02365372753188213	0.024721469537708266	0.03171266961074869	0.036483260916298256	0.05032934388355676	0.03680546239665683	0.034936493840266	0.03369267122833906	0.03904195218727871	0.030338091491689992	0.03534184079708039	0.08505331605402736	0.04513973815575316	0.07316438778623012	0.046772029773159196	0.0470717237601295	0.0721342984868496	0.026912342424539683	0.02566559706794696	0.023441798881391338	0.02219245390769532	0.025529076103564002	0.030680113082482082	0.04825668080867865	0.022276329583892345	0.018040165344238815	0.026257016078000427	0.020564227139521975	0.031395244007066336	0.021686891943338598	0.020842739523535443	0.015343770517217602	0.02184053656926962	0.0	0.061646425619970184	0.04052957389757238	0.0381889492642507	0.04303618884608213	0.05664299859937053	0.03075639580547647	0.02542500514003552	0.03393095349354323	0.02932916636974541	0.02676401776614957	0.030240677271013705	0.023458392899678056	0.022953809479328322	0.030797503402707746	0.019397323119440153	0.021877985657464405	0.021340595054660447	0.024171943140169336	0.024806407398387194	0.036516232415165946	0.06038771830642679	0.03863328419714708	0.04021712391039306	0.043114762307764135	0.04141430773625303	0.05134487586613556	0.03737798991157419	0.045203679454467495	0.045962689439751056	0.05121898468648575	0.04956375644982912	0.06746486124306808	0.059549686920901394	0.03789191999183336	0.03037531196038231	0.02703294315695326	0.053901100457920605	0.06939466689500712	0.10207107562213574	0.1523124645743758	0.3843337523850906	0.42233945607459406	0.8132097632224664	0.8657141063226059	0.8840800526125447	0.774840702584724	0.8615311969940767	0.9157774855490703	0.9819353065566336	0.03598189180007126	0.03476151748213293	0.020773834895744435
530295	0.06918959414718262	0.06094796079315605	0.0578970027242994	0.06313616411994846	0.060259398086740454	0.06220556063873186	0.09265381905832182	0.059036949084562675	0.059617684605144466	0.0618614014300665	0.06258052325288754	0.06379728791755905	0.05780078817806225	0.06537833224234557	0.053987097574528006	0.07114376884406814	0.0673541844053546	0.070178343659465	0.08380943095806799	0.08584914157246015	0.08463833514048075	0.09039109752667887	0.10417476010228034	0.11704701033842038	0.12499029361844104	0.11745920075135449	0.08114417934316596	0.08468841372481739	0.08586433568334956	0.07832050474248436	0.07873959206912787	0.07101887539849389	0.06376570536663317	0.06410323380235824	0.06279281980878945	0.07860041272766945	0.07030192204164164	0.07772641243315837	0.07173004550298792	0.06483605579760586	0.06163622979052	0.06151369046879844	0.06716032189205408	0.07664333835508191	0.07811351037160216	0.057083455049312164	0.05853179256855197	0.06601247122728834	0.05798132692043112	0.05904906892625726	0.06604026899929769	0.07081086030484725	0.08465694327210575	0.07113306178520581	0.069264093228815	0.06802027061688805	0.0733695515758277	0.06466569088023899	0.06966944018562939	0.11938091544257635	0.07946733754430216	0.10749198717477912	0.08109962916170818	0.08139932314867848	0.10646189787539859	0.06123994181308867	0.05999319645649595	0.057769398269940334	0.06107485552081118	0.06441147771667986	0.06956251469559795	0.08713908242179451	0.06115873119700821	0.056922566957354676	0.06513941769111628	0.05944662875263784	0.0702776456201822	0.06878946842438122	0.06794531600457807	0.06681728888367254	0.07331405493572456	0.061646425619970184	0.0	0.036783777767035564	0.043283619555169815	0.04813085913700124	0.06173766889028966	0.0418654513790558	0.04490465656588247	0.053410604919390176	0.04880881779559236	0.051404603596391846	0.054881263101255975	0.04809897872992033	0.047594395309570596	0.055438089232950016	0.04403790894968243	0.051135101298546516	0.05059771069574255	0.05342905878125144	0.054063523039469305	0.06577334805624806	0.0896448339475089	0.06789039983822918	0.06947423955147516	0.07237187794884624	0.07067142337733513	0.08060199150721767	0.0666351055526563	0.0744607950955496	0.07521980508083316	0.08047610032756786	0.07882087209091124	0.09672197688415018	0.0888068025619835	0.06714903563291547	0.05963242760146442	0.056290058798035364	0.0882286998464696	0.1037222662835561	0.13639867501068473	0.18664006396292482	0.4186613517736396	0.45666705546314307	0.8475373626110154	0.9000417057111549	0.9184076520010938	0.809168301973273	0.8958587963826257	0.9501050849376194	1.0162629059451826	0.07030949118862025	0.06908911687068192	0.05510143428429343
S26Hp	0.048072742424784806	0.039831109070758236	0.03678015100190159	0.04201931239755064	0.03914254636434264	0.041088708916334045	0.07153696733592399	0.03792009736216486	0.03850083288274665	0.040744549707668686	0.04146367153048973	0.04268043619516124	0.03668393645566444	0.04426148051994776	0.03287024585213019	0.05002691712167033	0.046237332682956774	0.049061491937067186	0.06269257923567018	0.06473228985006232	0.06352148341808292	0.06927424580428107	0.08305790837988253	0.09593015861602257	0.10387344189604322	0.09634234902895668	0.06002732762076815	0.06357156200241958	0.06474748396095173	0.05720365302008655	0.05762274034673005	0.04990202367609608	0.04264885364423536	0.04298638207996043	0.041675968086391645	0.05748356100527163	0.04918507031924382	0.056609560710760544	0.05061319378059011	0.043719204075208046	0.04051937806812218	0.040396838746400626	0.046043470169656264	0.0555264866326841	0.05699665864920435	0.03596660332691435	0.037414940846154154	0.04489561950489052	0.036864475198033306	0.03793221720385945	0.04492341727689987	0.049694008582449434	0.06354009154970794	0.05001621006280801	0.04814724150641718	0.046903418894490234	0.05225269985342989	0.04354883915784117	0.04855258846323157	0.09826406372017854	0.05835048582190434	0.08637513545238129	0.059982777439310374	0.060282471426280675	0.08534504615300077	0.04012309009069086	0.03887634473409814	0.03665254654754252	0.03995800379841337	0.04329462599428205	0.04844566297320013	0.0660222306993967	0.040041879474610395	0.03580571523495687	0.04402256596871848	0.03832977703024003	0.04916079389778438	0.0476726167019834	0.04682846428218025	0.045700437161274726	0.05219720321332675	0.04052957389757238	0.036783777767035564	0.0	0.022166767832772	0.027014007414603428	0.04062081716789184	0.020748599656657984	0.023787804843484653	0.03229375319699236	0.027691966073194546	0.03028775187399403	0.03376441137885816	0.02698212700752252	0.026477543587172782	0.0343212375105522	0.022921057227284613	0.0300182495761487	0.02948085897334474	0.032312207058853626	0.03294667131707149	0.04465649633385024	0.06852798222511108	0.04677354811583137	0.04835738782907735	0.051255026226448425	0.04955457165493732	0.059485139784819854	0.04551825383025848	0.05334394337315179	0.054102953358435346	0.05935924860517005	0.057704020368513416	0.07560512516175237	0.06768995083958569	0.04603218391051765	0.03851557587906661	0.03517320707563755	0.06711184812407178	0.0826054145611583	0.11528182328828691	0.165523212240527	0.39754450005124176	0.43555020374074527	0.8264205108886176	0.8789248539887571	0.8972908002786959	0.7880514502508752	0.8747419446602278	0.9289882332152215	0.9951460542227848	0.04919263946622243	0.04797226514828411	0.03398458256189561
f3pp	0.04573211779146313	0.03749048443743655	0.03443952636857991	0.03967868776422896	0.03680192173102096	0.03874808428301236	0.06919634270260232	0.03557947272884318	0.03616020824942497	0.038403925074347	0.03912304689716804	0.04033981156183956	0.03434331182234276	0.041920855886626085	0.030529621218808513	0.047686292488348644	0.043896708049635094	0.0467208673037455	0.0603519546023485	0.06239166521674065	0.06118085878476125	0.06693362117095938	0.08071728374656084	0.0935895339827009	0.10153281726272154	0.094001724395635	0.05768670298744647	0.0612309373690979	0.06240685932763006	0.054863028386764864	0.05528211571340838	0.0475613990427744	0.04030822901091368	0.04064575744663875	0.039335343453069965	0.05514293637194996	0.04684444568592215	0.054268936077438865	0.04827256914726842	0.041378579441886366	0.03817875343480051	0.038056214113078954	0.04370284553633458	0.05318586199936242	0.05465603401588267	0.03362597869359267	0.03507431621283247	0.042554994871568844	0.03452385056471163	0.03559159257053776	0.042582792643578185	0.047353383949127754	0.06119946691638626	0.04767558542948633	0.0458066168730955	0.04456279426116856	0.04991207522010821	0.04120821452451949	0.046211963829909886	0.09592343908685685	0.05600986118858266	0.08403451081905962	0.057642152805988695	0.057941846792958995	0.0830044215196791	0.037782465457369185	0.03653572010077646	0.03431192191422083	0.03761737916509169	0.040954001360960376	0.04610503833987845	0.06368160606607502	0.037701254841288716	0.03346509060163519	0.041681941335396794	0.03598915239691835	0.046820169264462703	0.04533199206866173	0.04448783964885857	0.04335981252795305	0.04985657858000507	0.0381889492642507	0.043283619555169815	0.022166767832772	0.0	0.019990206096787713	0.03359701585007612	0.018407975023336305	0.021447180210162974	0.02995312856367068	0.025351341439872867	0.027947127240672352	0.03142378674553649	0.02464150237420084	0.024136918953851103	0.03198061287723053	0.020580432593962934	0.02767762494282702	0.02714023434002306	0.029971582425531947	0.030606046683749808	0.04231587170052856	0.0661873575917894	0.04443292348250969	0.04601676319575567	0.04891440159312675	0.04721394702161564	0.057144515151498175	0.04317762919693681	0.05100331873983011	0.051762328725113674	0.05701862397184837	0.05536339573519174	0.0732645005284307	0.06534932620626402	0.04369155927719598	0.03617495124574492	0.03283258244231587	0.0647712234907501	0.08026478992783662	0.11294119865496524	0.1631825876072053	0.3952038754179201	0.4332095791074236	0.8240798862552959	0.8765842293554355	0.8949501756453743	0.7857108256175536	0.8724013200269062	0.9266476085818999	0.9928054295894632	0.04685201483290076	0.04563164051496243	0.03164395792857393
f6ppA	0.05057935737329457	0.04233772401926798	0.03928676595041134	0.044525927346060395	0.0416491613128524	0.0435953238648438	0.07404358228443375	0.040426712310674615	0.041007447831256406	0.04325116465617844	0.043970286478999476	0.04518705114367099	0.03919055140417419	0.04676809546845752	0.035376860800639946	0.05253353207018008	0.04874394763146653	0.051568106885576934	0.06519919418417994	0.06723890479857209	0.06602809836659268	0.07178086075279082	0.08556452332839229	0.09843677356453231	0.10638005684455298	0.09884896397746643	0.06253394256927791	0.06607817695092932	0.06725409890946149	0.0597102679685963	0.060129355295239814	0.05240863862460583	0.045155468592745114	0.045492997028470185	0.0441825830349014	0.059990175953781394	0.051691685267753584	0.0591161756592703	0.053119808729099854	0.0462258190237178	0.043025993016631944	0.04290345369491039	0.04855008511816601	0.058033101581193854	0.0595032735977141	0.038473218275424104	0.0399215557946639	0.04740223445340028	0.03937109014654307	0.040438832152369195	0.04743003222540962	0.05220062353095919	0.0660467064982177	0.05252282501131776	0.050653856454926934	0.049410033842999995	0.05475931480193964	0.046055454106350924	0.05105920341174132	0.1007706786686883	0.06085710077041409	0.08888175040089105	0.06248939238782013	0.06278908637479043	0.08785166110151052	0.04262970503920062	0.04138295968260789	0.03915916149605227	0.04246461874692312	0.04580124094279181	0.050952277921709886	0.06852884564790646	0.04254849442312015	0.03831233018346662	0.04652918091722823	0.04083639197874978	0.05166740884629414	0.050179231650493164	0.049335079230690006	0.04820705210978448	0.054703818161836504	0.04303618884608213	0.04813085913700124	0.027014007414603428	0.019990206096787713	0.0	0.030375707852529406	0.02325521460516774	0.026294419791994407	0.03480036814550211	0.0301985810217043	0.032794366822503786	0.03627102632736792	0.029488741956032273	0.028984158535682536	0.03682785245906196	0.025427672175794367	0.032524864524658456	0.0319874739218545	0.03481882200736338	0.03545328626558124	0.04716311128235999	0.07103459717362084	0.049280163064341125	0.050864002777587104	0.053761641174958186	0.05206118660344707	0.06199175473332961	0.04802486877876824	0.055850558321661546	0.05660956830694511	0.061865863553679803	0.06021063531702317	0.07811174011026212	0.07019656578809544	0.04853879885902741	0.041022190827576355	0.037679822024147304	0.06961846307258154	0.08511202950966805	0.11778843823679666	0.16802982718903675	0.40005111499975154	0.438056818689255	0.8289271258371274	0.8814314689372669	0.8997974152272057	0.790558065199385	0.8772485596087376	0.9314948481637313	0.9976526691712946	0.05169925441473219	0.05047888009679386	0.03649119751040537
S6Hp	0.06418616712658297	0.0559445337725564	0.05289357570369975	0.058132737099348804	0.0552559710661408	0.05720213361813221	0.08765039203772215	0.05403352206396302	0.054614257584544815	0.05685797440946685	0.05757709623228789	0.0587938608969594	0.0527973611574626	0.06037490522174592	0.048983670553928355	0.0661403418234685	0.062350757384754936	0.06517491663886535	0.07880600393746834	0.08084571455186049	0.07963490811988108	0.08538767050607923	0.09917133308168069	0.11204358331782073	0.11998686659784139	0.11245577373075484	0.07614075232256631	0.07968498670421774	0.08086090866274989	0.07331707772188471	0.07373616504852822	0.06601544837789425	0.05876227834603352	0.05909980678175859	0.05778939278818981	0.0735969857070698	0.06529849502104199	0.0727229854125587	0.06672661848238827	0.05983262877700621	0.056632802769920346	0.05651026344819879	0.06215689487145443	0.07163991133448226	0.07311008335100251	0.05208002802871251	0.05352836554795232	0.061009044206688685	0.05297789989983147	0.05404564190565761	0.061036841978698034	0.0658074332842476	0.0796535162515061	0.06612963476460618	0.06426066620821534	0.0630168435962884	0.06836612455522806	0.05966226385963933	0.06466601316502973	0.1143774884219767	0.07446391052370249	0.10248856015417945	0.07609620214110854	0.07639589612807884	0.10145847085479894	0.05623651479248902	0.0549897694358963	0.05276597124934068	0.05607142850021153	0.05940805069608021	0.0645590876749983	0.08213565540119486	0.05615530417640856	0.051919139936755024	0.060135990670516636	0.05444320173203819	0.06527421859958255	0.06378604140378157	0.06294188898397841	0.06181386186307289	0.0683106279151249	0.05664299859937053	0.06173766889028966	0.04062081716789184	0.03359701585007612	0.030375707852529406	0.0	0.03686202435845615	0.039901229545282815	0.048407177898790524	0.04380539077499271	0.046401176575792194	0.049877836080656324	0.04309555170932068	0.042590968288970944	0.050434662212350365	0.03903448192908278	0.046131674277946864	0.0455942836751429	0.04842563176065179	0.04906009601886965	0.060769921035648405	0.08464140692690925	0.06288697281762953	0.06447081253087551	0.06736845092824659	0.06566799635673548	0.07559856448661802	0.061631678532056644	0.06945736807494995	0.07021637806023351	0.07547267330696822	0.07381744507031157	0.09171854986355053	0.08380337554138385	0.062145608612315814	0.05462900058086477	0.05128663177743571	0.08322527282586994	0.09871883926295646	0.13139524799008506	0.18163663694232515	0.41365792475304	0.4516636284425434	0.8425339355904158	0.8950382786905553	0.9134042249804941	0.8041648749526734	0.890855369362026	0.9451016579170197	1.011259478924583	0.0653060641680206	0.06408568985008227	0.050098007263693775
