	w25pp	f16ppB	f25pp	f14ppB	f6ppA	S14Hp	F32H1	F7H1	s11pp	w16pp	w15pp	S3Hp	f32pp	f2pp	w2pp	w4pp	f1pp	w1pp	f4pp	s21pp	w3pp	s3pp	w26pp	f26pp	f3pp	w10pp	f20ppB	w21pp	s29pp	s24pp	S12Hp	S1Hp	S22Hp	f12ppA	w12pp	w18pp	s12pp	w14pp	f9pp	f15pp	s30pp	w17pp	f14ppA	f30pp	f23ppA	f21pp	f17ppA	w9pp	f11pp	f8pp	w11pp	f31pp	f23ppB	f16ppA	s17pp	w24pp	w29pp	f10pp	S23Hp	w7pp	f22ppA	s19pp	F8H1	s8pp	w8pp	f13pp	s31pp	s27pp	w27pp	f29pp	s2pp	S18H1	f20ppA	w13pp	w20pp	S13Hp	w32pp	w6pp	f22ppB	w22pp	f7pp	f12ppB	S9H1	S2Hp	s1pp	s28pp	w28pp	f28pp	w31pp	w23pp	s23pp	S15Hp	530451	31160	F14H1A	f24pp	f17ppB	f19pp	f18pp	f6ppB	s25pp	w19pp
s17pp	0.15706805177346658	0.1533170557459035	0.1533160557454035	0.130427538958673	0.179061310544004	0.3326332276054634	0.37578218794237855	0.364413080430579	0.28013495156375223	0.14522945102504106	0.1887934971236448	0.2390707843326631	0.13855930737354438	0.158524606147807	0.158524606147807	0.15869298869681112	0.1493397733715788	0.1493397733715788	0.14969380082940892	0.16966373388520725	0.16647485692420275	0.16647485692420275	0.169469641159822	0.169469641159822	0.21408140464124512	0.16247407677173756	0.1611394679059168	0.1815602537089296	0.2468771863834261	0.3942916723392988	0.3765918935635788	0.4065545307520833	0.3817205189218826	0.16366227712663717	0.18089011878353142	0.16269842398170647	0.18324398836874703	0.1439060561371936	0.14506465484381487	0.13591555176468145	0.17846727112330407	0.13165051177006476	0.1331491032755064	0.13293635725196531	0.13073942842919833	0.13073942842919833	0.14179856080299952	0.15218060842040815	0.13160847523141914	0.13821120881712257	0.13821120881712257	0.11519197144999947	0.10775228180720581	0.10423770331780932	0.0	0.10619522642412292	0.10475618010517147	0.1126096272872419	0.37163691510464414	0.24460949574851526	0.12428404829832564	0.24533597964563536	0.3339950286903861	0.21874011201946586	0.20043164848557124	0.1610281211091777	0.25964041607698274	0.18299528941410403	0.18299528941410403	0.17613905228630217	0.2020837392808601	0.4077460688298882	0.16836945243226598	0.1716007946194733	0.20551505493555933	0.3918586918066821	0.2438836139107859	0.2532942731424632	0.14464230148322024	0.14472688396877112	0.14472688396877112	0.13042853895917303	0.3820980391283483	0.34452287311663593	0.25366080528338425	0.3367497016467478	0.19504856829032982	0.20896535057810495	0.16832733113109974	0.18244637705458724	0.2448808287066392	0.38453397701061975	0.4320769808494883	0.4227627313745964	0.39868074345033033	0.1395375756631761	0.14247485255518788	0.14496614868024843	0.15075443466893618	0.1453559799181559	0.16727816089098024	0.15706805177346658
w24pp	0.07865554209183127	0.07490454606426822	0.07490354606376819	0.052015029277037654	0.10064880086236863	0.254220717923828	0.2973696782607432	0.28600057074894364	0.20172244188211685	0.06681694134340568	0.11038098744200942	0.16065827465102772	0.060146797691909004	0.08011209646617164	0.08011209646617164	0.08028047901517574	0.07092726368994343	0.07092726368994343	0.07128129114777354	0.09125122420357187	0.08806234724256737	0.08806234724256737	0.09105713147818661	0.09105713147818661	0.13566889495960974	0.08406156709010218	0.08272695822428142	0.1031477440272942	0.16846467670179072	0.3158791626576634	0.2981793838819434	0.32814202107044793	0.3033080092402472	0.08524976744500179	0.10247760910189604	0.0842859143000711	0.10483147868711165	0.06549354645555822	0.06665214516217952	0.05750304208304609	0.1000547614416687	0.05323800208842938	0.054736593593871015	0.05452384757032995	0.05232691874756297	0.05232691874756297	0.06338605112136415	0.07376809873877277	0.05319596554978376	0.0597986991354872	0.0597986991354872	0.0367794617683641	0.029339772125570443	0.025825193636173954	0.10619522642412292	0.0	0.02634367042353611	0.034197117605606536	0.29322440542300876	0.1661969860668799	0.04587153861669027	0.16692346996399998	0.2555825190087507	0.14032760233783048	0.12201913880393586	0.08261561142754231	0.18122790639534736	0.10458277973246866	0.10458277973246866	0.09772654260466677	0.12367122959922472	0.3293335591482528	0.0899569427506306	0.09318828493783793	0.12710254525392395	0.3134461821250467	0.16547110422915048	0.17488176346082787	0.06622979180158486	0.06631437428713573	0.06631437428713573	0.052016029277537686	0.30368552944671295	0.26611036343500055	0.1752482956017489	0.2583371919651124	0.11663605860869446	0.13055284089646957	0.08991482144946436	0.10403386737295188	0.1664683190250038	0.3061214673289844	0.353664471167853	0.34435022169296103	0.32026823376869495	0.06112506598154073	0.06406234287355252	0.06655363899861308	0.07234192498730083	0.06694347023652059	0.08886565120934493	0.07865554209183127
w29pp	0.06309849750835408	0.059347501480791036	0.059346501480291004	0.03645798469356047	0.08509175627889146	0.2386636733403508	0.281812633677266	0.27044352616546646	0.18616539729863968	0.05125989675992851	0.09482394285853224	0.14510123006755052	0.044589753108431815	0.06455505188269445	0.06455505188269445	0.06472343443169856	0.05537021910646624	0.05537021910646624	0.05572424656429635	0.07569417962009468	0.07250530265909019	0.07250530265909019	0.07550008689470944	0.07550008689470944	0.12011185037613256	0.068504522506625	0.06716991364080423	0.087590699443817	0.15290763211831354	0.30032211807418624	0.28262233929846625	0.31258497648697076	0.28775096465677	0.06969272286152461	0.08692056451841887	0.06872886971659392	0.08927443410363448	0.049936501872081034	0.05109510057870233	0.04194599749956891	0.0844977168581915	0.0376809575049522	0.03917954901039383	0.03896680298685277	0.03676987416408578	0.03676987416408578	0.04782900653788697	0.05821105415529558	0.03763892096630658	0.04424165455201002	0.04424165455201002	0.021222417184886926	0.013782727542093262	0.010268149052696773	0.10475618010517147	0.02634367042353611	0.0	0.01864007302212935	0.2776673608395316	0.15063994148340273	0.03031449403321309	0.1513664253805228	0.2400254744252735	0.12477055775435329	0.10646209422045867	0.06705856684406514	0.16567086181187018	0.08902573514899147	0.08902573514899147	0.08216949802118959	0.10811418501574754	0.3137765145647756	0.07439989816715342	0.07763124035436075	0.11154550067044677	0.29788913754156954	0.1499140596456733	0.15932471887735067	0.05067274721810769	0.050757329703658545	0.050757329703658545	0.0364589846940605	0.2881284848632358	0.2505533188515234	0.15969125101827172	0.24278014738163523	0.10107901402521728	0.11499579631299241	0.07435777686598719	0.0884768227894747	0.15091127444152663	0.2905644227455072	0.3381074265843758	0.32879317710948386	0.3047111891852178	0.045568021398063555	0.04850529829007534	0.050996594415135904	0.05678488040382366	0.05138642565304341	0.07330860662586774	0.06309849750835408
f10pp	0.049721361979490175	0.04597036595192713	0.045969365951427095	0.023080849164696562	0.07171462075002755	0.2252865378114869	0.2684354981484021	0.2570663906366025	0.1727882617697758	0.0378827612310646	0.08144680732966833	0.1317240945386866	0.031212617579567916	0.05117791635383055	0.05117791635383055	0.05134629890283465	0.041993083577602335	0.041993083577602335	0.042347111035432455	0.06231704409123078	0.05912816713022628	0.05912816713022628	0.06212295136584553	0.06212295136584553	0.10673471484726865	0.0551273869777611	0.053792778111940324	0.07421356391495311	0.13953049658944963	0.28694498254532236	0.26924520376960237	0.2992078409581069	0.27437382912790614	0.056315587332660705	0.07354342898955496	0.05535173418773001	0.07589729857477057	0.03655936634321713	0.037717965049838424	0.028568861970705003	0.0711205813293276	0.024303821976088297	0.02580241348152993	0.025589667457988866	0.02339273863522188	0.02339273863522188	0.03445187100902307	0.04483391862643168	0.024261785437442673	0.030864519023146117	0.030864519023146117	0.019330192103622846	0.011890502460829185	0.008375923971432695	0.1126096272872419	0.034197117605606536	0.01864007302212935	0.0	0.2590292878184023	0.1320018684622734	0.011676421012083797	0.1379892898516589	0.22664833889640962	0.1113934222254894	0.09308495869159478	0.053681431315201235	0.15229372628300628	0.07564859962012757	0.07564859962012757	0.06879236249232569	0.09473704948688363	0.30039937903591174	0.06102276263828952	0.06425410482549684	0.09816836514158286	0.28451200201270566	0.1365369241168094	0.1459475833484868	0.03729561168924378	0.03738019417479464	0.03738019417479464	0.02308184916519659	0.27475134933437184	0.23717618332265947	0.14631411548940781	0.2294030118527713	0.08770187849635337	0.1016186607841285	0.060980641337123276	0.0750996872606108	0.13753413891266272	0.27718728721664326	0.3247302910555119	0.3154160415806199	0.29133405365635384	0.03219088586919964	0.035128162761211425	0.03761945888627199	0.04340774487495975	0.0380092901241795	0.059931471097003836	0.049721361979490175
S23Hp	0.3087486497968924	0.30499765376932936	0.30499665376882934	0.2821081369820988	0.3307419085674298	0.48431382562888914	0.5274627859658043	0.5160936784540048	0.43181554958717805	0.29691004904846685	0.3404740951470706	0.39075138235608886	0.2902399053969702	0.3102052041712328	0.3102052041712328	0.3103735867202369	0.3010203713950046	0.3010203713950046	0.30137439885283474	0.32134433190863304	0.31815545494762854	0.31815545494762854	0.3211502391832478	0.3211502391832478	0.3657620026646709	0.31415467479516335	0.3128200659293426	0.3332408517323554	0.3985577844068519	0.5459722703627246	0.5282724915870046	0.5582351287755092	0.5334011169453083	0.315342875150063	0.3325707168069572	0.3143790220051323	0.3349245863921728	0.2955866541606194	0.2967452528672407	0.28759614978810727	0.33014786914672983	0.2833311097934905	0.28482970129893215	0.2846169552753911	0.28242002645262415	0.28242002645262415	0.29347915882642533	0.3038612064438339	0.2832890732548449	0.2898918068405484	0.2898918068405484	0.2783574799210251	0.27091779027823143	0.26740321178883497	0.37163691510464414	0.29322440542300876	0.2776673608395316	0.2590292878184023	0.0	0.3473591839612622	0.2608230616175614	0.3970165776690612	0.48567562671381187	0.3704207100428917	0.35211224650899703	0.3127087191326035	0.41132101410040856	0.33467588743752985	0.33467588743752985	0.32781965030972793	0.3537643373042859	0.559426666853314	0.3200500504556918	0.3232813926428991	0.35719565295898514	0.5435392898301079	0.39556421193421165	0.40497487116588904	0.29632289950664603	0.2964074819921969	0.2964074819921969	0.2821091369825988	0.5337786371517741	0.4962034711400617	0.40534140330681007	0.48843029967017354	0.3467291663137556	0.36064594860153076	0.32000792915452553	0.33412697507801303	0.39656142673006495	0.5362145750340455	0.5837575788729141	0.5744433293980222	0.550361341473756	0.29121817368660186	0.29415545057861364	0.29664674670367425	0.302435032692362	0.2970365779415817	0.3189587589144061	0.3087486497968924
w7pp	0.18172123044076346	0.1779702344132004	0.17796923441270038	0.1550807176259699	0.20371448921130092	0.35728640627276026	0.4004353666096755	0.3890662590978759	0.3047881302310491	0.16988262969233797	0.21344667579094168	0.26372396299996	0.16321248604084126	0.1831777848151039	0.1831777848151039	0.18334616736410803	0.1739929520388757	0.1739929520388757	0.1743469794967058	0.19431691255250413	0.19112803559149966	0.19112803559149966	0.19412281982711888	0.19412281982711888	0.23873458330854203	0.18712725543903447	0.18579264657321368	0.20621343237622647	0.271530365050723	0.41894485100659573	0.4012450722308757	0.43120770941938025	0.4063736975891795	0.18831545579393405	0.20554329745082833	0.18735160264900336	0.20789716703604394	0.16855923480449048	0.1697178335111118	0.16056873043197836	0.20312044979060095	0.15630369043736167	0.1578022819428033	0.15758953591926222	0.15539260709649524	0.15539260709649524	0.16645173947029643	0.17683378708770503	0.15626165389871605	0.16286438748441948	0.16286438748441948	0.15133006056489623	0.14389037092210255	0.14037579243270606	0.24460949574851526	0.1661969860668799	0.15063994148340273	0.1320018684622734	0.3473591839612622	0.0	0.13379564226143256	0.26998915831293224	0.358648207357683	0.24339329068676274	0.22508482715286812	0.18568129977647457	0.2842935947442796	0.20764846808140092	0.20764846808140092	0.20079223095359905	0.22673691794815698	0.43239924749718506	0.19302263109956286	0.1962539732867702	0.2301682336028562	0.416511870473979	0.2685367925780828	0.2779474518097601	0.16929548015051712	0.169380062636068	0.169380062636068	0.1550817176264699	0.40675121779564516	0.3691760517839328	0.27831398395068113	0.36140288031404466	0.2197017469576267	0.23361852924540183	0.19298050979839662	0.20709955572188413	0.26953400737393607	0.40918715567791664	0.4567301595167852	0.4474159100418933	0.4233339221176272	0.16419075433047298	0.16712803122248476	0.1696193273475453	0.17540761333623306	0.1700091585854528	0.19193133955827713	0.18172123044076346
f22ppA	0.06139578299057391	0.05764478696301086	0.05764378696251083	0.034755270175780305	0.08338904176111128	0.23696095882257062	0.28010991915948585	0.26874081164768626	0.18446268278085953	0.049557182242148334	0.09312122834075207	0.14339851554977034	0.042887038590651655	0.06285233736491429	0.06285233736491429	0.06302071991391839	0.05366750458868607	0.05366750458868607	0.05402153204651619	0.07399146510231452	0.07080258814131002	0.07080258814131002	0.07379737237692927	0.07379737237692927	0.11840913585835239	0.06680180798884483	0.06546719912302407	0.08588798492603684	0.15120491760053337	0.2986194035564061	0.2809196247806861	0.3108822619691906	0.2860482501389899	0.06799000834374444	0.0852178500006387	0.06702615519881375	0.0875717195858543	0.04823378735430087	0.04939238606092216	0.04024328298178874	0.08279500234041134	0.03597824298717203	0.037476834492613666	0.0372640884690726	0.03506715964630562	0.03506715964630562	0.046126292020106804	0.05650833963751541	0.03593620644852641	0.04253894003422985	0.04253894003422985	0.031004613114706585	0.02356492347191292	0.020050344982516434	0.12428404829832564	0.04587153861669027	0.03031449403321309	0.011676421012083797	0.2608230616175614	0.13379564226143256	0.0	0.14966371086274263	0.23832275990749335	0.12306784323657313	0.10475937970267851	0.06535585232628496	0.16396814729409	0.0873230206312113	0.0873230206312113	0.08046678350340943	0.10641147049796737	0.3120738000469955	0.07269718364937325	0.07592852583658058	0.1098427861526666	0.2961864230237894	0.14821134512789313	0.15762200435957052	0.048970032700327515	0.04905461518587838	0.04905461518587838	0.034756270176280336	0.2864257703454556	0.24885060433374323	0.15798853650049155	0.24107743286385502	0.09937629950743711	0.11329308179521223	0.07265506234820701	0.08677410827169453	0.14920855992374646	0.288861708227727	0.3364047120665956	0.32709046259170366	0.3030084746674376	0.04386530688028338	0.04680258377229517	0.04929387989735573	0.055082165886043484	0.04968371113526324	0.07160589210808757	0.06139578299057391
s19pp	0.14155295350375602	0.13780195747619295	0.13780095747569293	0.11491244068896245	0.17753524716959845	0.3311071642310578	0.37425612456797297	0.36288701705617343	0.2786088881893467	0.1437033876506355	0.18726743374923924	0.23754472095825752	0.13703324399913883	0.15699854277340144	0.15699854277340144	0.15716692532240556	0.14781370999717325	0.14781370999717325	0.14816773745500336	0.1681376705108017	0.1649487935497972	0.1649487935497972	0.16794357778541644	0.16794357778541644	0.21255534126683956	0.160948013397332	0.15961340453151124	0.180034190334524	0.24535112300902054	0.3927656089648932	0.3750658301891733	0.4050284673776777	0.380194455547477	0.1621362137522316	0.17936405540912587	0.16117236060730092	0.18171792499434147	0.14237999276278804	0.15635917769811414	0.14721007461898072	0.18976179397760334	0.142945034624364	0.14444362612980566	0.1442308801062646	0.1420339512834976	0.1420339512834976	0.1530930836572988	0.1634751312747074	0.14290299808571838	0.14950573167142184	0.14950573167142184	0.15205654446201627	0.14461685481922262	0.14110227632982614	0.24533597964563536	0.16692346996399998	0.1513664253805228	0.1379892898516589	0.3970165776690612	0.26998915831293224	0.14966371086274263	0.0	0.2535882219809398	0.187556649901711	0.16924818636781638	0.12984465899142286	0.22845695395922788	0.15181182729634918	0.15181182729634918	0.1449555901685473	0.17090027716310524	0.3765626067121334	0.13718599031451115	0.14041733250171845	0.17433159281780447	0.3606752296889273	0.21270015179303103	0.2221108110247084	0.1134588393654654	0.11354342185101626	0.11354342185101626	0.11491344068946248	0.36658294085863774	0.32900777484692534	0.2381457070136737	0.3212346033770372	0.17953347002061926	0.19345025230839438	0.15281223286138917	0.16693127878487668	0.2293657304369286	0.36901887874090916	0.4165618825797778	0.4072476331048858	0.38316564518061974	0.12402247739346553	0.12695975428547732	0.12945105041053787	0.1352393363992256	0.12984088164844534	0.15176306262126968	0.14155295350375602
F8H1	0.2302120025485067	0.22646100652094364	0.22646000652044362	0.20357148973371314	0.2661942962143492	0.41976621327580854	0.4629151736127237	0.4515460661009242	0.3672679372340974	0.23236243669538623	0.27592648279398996	0.32620377000300826	0.22569229304388955	0.24565759181815217	0.24565759181815217	0.24582597436715628	0.23647275904192394	0.23647275904192394	0.23682678649975408	0.2567967195555524	0.2536078425945479	0.2536078425945479	0.25660262683016716	0.25660262683016716	0.30121439031159025	0.24960706244208272	0.24827245357626193	0.26869323937927475	0.33401017205377126	0.48142465800964396	0.46372487923392397	0.4936875164224285	0.46885350459222774	0.25079526279698233	0.26802310445387656	0.24983140965205164	0.2703769740390922	0.23103904180753876	0.24501822674286486	0.23586912366373144	0.27842084302235404	0.23160408366911472	0.23310267517455635	0.2328899291510153	0.23069300032824833	0.23069300032824833	0.2417521327020495	0.2521341803194581	0.23156204713046913	0.23816478071617256	0.23816478071617256	0.24071559350676702	0.23327590386397334	0.22976132537457686	0.3339950286903861	0.2555825190087507	0.2400254744252735	0.22664833889640962	0.48567562671381187	0.358648207357683	0.23832275990749335	0.2535882219809398	0.0	0.2762156989464617	0.2579072354125671	0.21850370803617358	0.3171160030039786	0.2404708763410999	0.2404708763410999	0.23361463921329803	0.259559326207856	0.46522165575688407	0.22584503935926187	0.2290763815464692	0.2629906418625552	0.449334278733678	0.3013592008377817	0.3107698600694591	0.20211788841021613	0.20220247089576698	0.20220247089576698	0.20357248973421316	0.45524198990338843	0.4176668238916761	0.3268047560584244	0.4098936524217879	0.26819251906536995	0.28210930135314505	0.24147128190613987	0.2555903278296274	0.3180247794816793	0.45767792778565985	0.5052209316245284	0.4959066821496365	0.47182469422537043	0.21268152643821622	0.215618803330228	0.21811009945528856	0.2238983854439763	0.21849993069319604	0.24042211166602037	0.2302120025485067
s8pp	0.11495708587758656	0.1112060898500235	0.11120508984952347	0.08831657306279295	0.15093937954342895	0.3045112966048883	0.34766025694180347	0.33629114943000393	0.2520130205631772	0.117107520024466	0.16067156612306974	0.21094885333208802	0.11043737637296933	0.13040267514723194	0.13040267514723194	0.13057105769623606	0.12121784237100373	0.12121784237100373	0.12157186982883386	0.1415418028846322	0.1383529259236277	0.1383529259236277	0.14134771015924694	0.14134771015924694	0.18595947364067006	0.1343521457711625	0.13301753690534174	0.1534383227083545	0.21875525538285104	0.3661697413387237	0.3484699625630038	0.3784325997515082	0.3535985879213075	0.1355403461260621	0.15276818778295637	0.13457649298113142	0.15512205736817197	0.11578412513661854	0.12976331007194464	0.12061420699281122	0.16316592635143384	0.1163491669981945	0.11784775850363614	0.11763501248009509	0.1154380836573281	0.1154380836573281	0.1264972160311293	0.1368792636485379	0.1163071304595489	0.12290986404525234	0.12290986404525234	0.12546067683584677	0.11802098719305312	0.11450640870365664	0.21874011201946586	0.14032760233783048	0.12477055775435329	0.1113934222254894	0.3704207100428917	0.24339329068676274	0.12306784323657313	0.187556649901711	0.2762156989464617	0.0	0.01832495505469655	0.05977086597999593	0.16853731946711514	0.09189219280423647	0.09189219280423647	0.08503595567643459	0.1336919486477866	0.3393542781968147	0.09997766179919249	0.10320900398639982	0.13712326430248584	0.3234669011736086	0.17549182327771234	0.18490248250938973	0.07625051085014675	0.08362404643470064	0.08362404643470064	0.08831757306329298	0.33998707323246824	0.30241190722075584	0.2115498393875042	0.2946387357508677	0.15293760239444976	0.16685438468222488	0.12621636523521967	0.14033541115870718	0.2027698628107591	0.34242301111473966	0.3899660149536083	0.3806517654787163	0.35656977755445024	0.09742660976729603	0.1003638866593078	0.10285518278436838	0.10864346877305614	0.10324501402227589	0.12516719499510023	0.11495708587758656
w8pp	0.09664862234369194	0.09289762631612888	0.09289662631562885	0.07000810952889833	0.13263091600953433	0.2862028330709937	0.3293517934079089	0.31798268589610934	0.23370455702928256	0.09879905649057139	0.14236310258917512	0.19264038979819342	0.0921289128390747	0.11209421161333732	0.11209421161333732	0.11226259416234144	0.10290937883710911	0.10290937883710911	0.10326340629493924	0.12323333935073756	0.12004446238973307	0.12004446238973307	0.12303924662535232	0.12303924662535232	0.16765101010677544	0.11604368223726788	0.1147090733714471	0.1351298591744599	0.20044679184895642	0.3478612778048291	0.33016149902910913	0.36012413621761363	0.3352901243874129	0.11723188259216749	0.13445972424906175	0.1162680294472368	0.13681359383427735	0.09747566160272392	0.11145484653805002	0.1023057434589166	0.1448574628175392	0.09804070346429988	0.09953929496974152	0.09932654894620047	0.09712962012343349	0.09712962012343349	0.10818875249723467	0.11857080011464327	0.09799866692565427	0.10460140051135772	0.10460140051135772	0.10715221330195217	0.0997125236591585	0.09619794516976202	0.20043164848557124	0.12201913880393586	0.10646209422045867	0.09308495869159478	0.35211224650899703	0.22508482715286812	0.10475937970267851	0.16924818636781638	0.2579072354125671	0.01832495505469655	0.0	0.04146240244610133	0.15022885593322055	0.07358372927034186	0.07358372927034186	0.06672749214253999	0.11538348511389201	0.3210458146629201	0.0816691982652979	0.08490054045250522	0.11881480076859123	0.305158437639714	0.15718335974381775	0.16659401897549514	0.05794204731625215	0.06531558290080604	0.06531558290080604	0.07000910952939836	0.32167860969857365	0.28410344368686125	0.19324137585360956	0.27633027221697304	0.13462913886055514	0.14854592114833026	0.10790790170132505	0.12202694762481256	0.1844613992768645	0.324114547580845	0.3716575514197137	0.36234330194482167	0.3382613140205556	0.07911814623340141	0.08205542312541318	0.08454671925047376	0.09033500523916152	0.08493655048838127	0.1068587314612056	0.09664862234369194
f13pp	0.05724509496729839	0.05349409893973534	0.05349309893923531	0.030604582152504785	0.0932273886331408	0.24679930569460012	0.28994826603151536	0.27857915851971576	0.19430102965288903	0.05939552911417785	0.10295957521278158	0.15323686242179987	0.052725385462681164	0.0726906842369438	0.0726906842369438	0.07285906678594789	0.06350585146071558	0.06350585146071558	0.06385987891854569	0.08382981197434403	0.08064093501333952	0.08064093501333952	0.08363571924895877	0.08363571924895877	0.1282474827303819	0.07664015486087435	0.07530554599505357	0.09572633179806636	0.1610432644725629	0.3084577504284356	0.2907579716527156	0.3207206088412201	0.2958865970110194	0.07782835521577394	0.09505619687266821	0.07686450207084325	0.09741006645788382	0.058072134226330376	0.07205131916165648	0.06290221608252307	0.10545393544114567	0.058637176087906355	0.06013576759334799	0.059923021569806924	0.057726092747039943	0.057726092747039943	0.06878522512084112	0.07916727273824974	0.05859513954926074	0.06519787313496417	0.06519787313496417	0.06774868592555863	0.06030899628276497	0.05679441779336848	0.1610281211091777	0.08261561142754231	0.06705856684406514	0.053681431315201235	0.3127087191326035	0.18568129977647457	0.06535585232628496	0.12984465899142286	0.21850370803617358	0.05977086597999593	0.04146240244610133	0.0	0.110825328556827	0.034180201893948325	0.034180201893948325	0.02732396476614645	0.07597995773749847	0.28164228728652657	0.042265670888904344	0.045497013076111675	0.0794112733921977	0.26575491026332043	0.11777983236742422	0.1271904915991016	0.018538519939858614	0.02591205552441251	0.02591205552441251	0.030605582153004813	0.28227508232218007	0.2446999163104677	0.15383784847721604	0.23692674484057952	0.09522561148416159	0.10914239377193671	0.0685043743249315	0.08262342024841901	0.14505787190047092	0.2847110202044515	0.3322540240433201	0.32293977456842815	0.29885778664416207	0.03971461885700786	0.04265189574901965	0.04514319187408021	0.050931477862767964	0.04553302311198772	0.06745520408481205	0.05724509496729839
s31pp	0.15585738993510337	0.1521063939075403	0.15210539390704028	0.1292168771203098	0.19183968360094583	0.34541160066240517	0.38856056099932035	0.3771914534875208	0.2929133246206941	0.15800782408198288	0.20157187018058662	0.2518491573896049	0.1513376804304862	0.17130297920474882	0.17130297920474882	0.17147136175375294	0.16211814642852063	0.16211814642852063	0.16247217388635074	0.18244210694214907	0.17925322998114457	0.17925322998114457	0.18224801421676382	0.18224801421676382	0.22685977769818694	0.17525244982867938	0.17391784096285862	0.19433862676587138	0.2596555594403679	0.4070700453962406	0.38937026662052066	0.4193329038090251	0.3944988919788244	0.176440650183579	0.19366849184047324	0.1754767970386483	0.19602236142568885	0.15668442919413542	0.17066361412946152	0.1615145110503281	0.20406623040895072	0.15724947105571138	0.15874806256115304	0.15853531653761196	0.15633838771484498	0.15633838771484498	0.16739752008864617	0.17777956770605477	0.15720743451706576	0.16381016810276922	0.16381016810276922	0.16636098089336365	0.15892129125057	0.15540671276117352	0.25964041607698274	0.18122790639534736	0.16567086181187018	0.15229372628300628	0.41132101410040856	0.2842935947442796	0.16396814729409	0.22845695395922788	0.3171160030039786	0.16853731946711514	0.15022885593322055	0.110825328556827	0.0	0.1119253724996897	0.1119253724996897	0.11509482400419568	0.17459225270530349	0.38025458225433156	0.14087796585670936	0.1441093080439167	0.17802356836000272	0.3643672052311255	0.21639212733522922	0.2258027865669066	0.11715081490766363	0.12452435049221752	0.12452435049221752	0.12921787712080982	0.3808873772899851	0.3433122112782727	0.25245014344502104	0.3355390398083845	0.1938379064519666	0.20775468873974173	0.16711666929273652	0.18123571521622403	0.24367016686827597	0.3833233151722565	0.43086631901112515	0.42155206953623314	0.39747008161196706	0.13832691382481288	0.14126419071682467	0.14375548684188522	0.14954377283057296	0.1441453180797927	0.16606749905261703	0.15585738993510337
s27pp	0.07921226327222473	0.07546126724466168	0.07546026724416165	0.05257175045743112	0.11519455693806713	0.26876647399952647	0.31191543433644164	0.3005463268246421	0.21626819795781535	0.08136269741910418	0.12492674351770791	0.1752040307267262	0.0746925537676075	0.09465785254187012	0.09465785254187012	0.09482623509087423	0.08547301976564191	0.08547301976564191	0.08582704722347204	0.10579698027927036	0.10260810331826586	0.10260810331826586	0.10560288755388511	0.10560288755388511	0.15021465103530823	0.09860732316580068	0.0972727142999799	0.11769350010299269	0.1830104327774892	0.3304249187333619	0.31272513995764195	0.3426877771461464	0.31785376531594567	0.09979552352070029	0.11702336517759454	0.09883167037576959	0.11937723476281015	0.08003930253125671	0.09401848746658281	0.0848693843874494	0.12742110374607202	0.08060434439283268	0.08210293589827432	0.08189018987473326	0.07969326105196628	0.07969326105196628	0.09075239342576746	0.10113444104317607	0.08056230785418707	0.08716504143989051	0.08716504143989051	0.08971585423048496	0.0822761645876913	0.07876158609829481	0.18299528941410403	0.10458277973246866	0.08902573514899147	0.07564859962012757	0.33467588743752985	0.20764846808140092	0.0873230206312113	0.15181182729634918	0.2404708763410999	0.09189219280423647	0.07358372927034186	0.034180201893948325	0.1119253724996897	0.0	2.00000100005818e-06	0.03844969734131699	0.09794712604242481	0.3036094555914529	0.06423283919383069	0.06746418138103802	0.10137844169712402	0.2877220785682468	0.13974700067235055	0.14915765990402793	0.04050568824478495	0.04787922382933884	0.04787922382933884	0.05257275045793115	0.3042422506271064	0.266667084615394	0.1758050167821424	0.25889391314550586	0.11719277978908793	0.13110956207686306	0.09047154262985785	0.10459058855334535	0.16702504020539727	0.30667818850937784	0.35422119234824645	0.3449069428733545	0.3208249549490884	0.061681787161934204	0.06461906405394599	0.06711036017900655	0.07289864616769431	0.06750019141691406	0.0894223723897384	0.07921226327222473
