	f8pp	f30pp	w1pp	f1pp	s1pp	w10pp	f10pp	w3pp	w2pp	f2pp	w13pp	f17ppA	f14ppB	f20ppB	w4pp	w20pp	S13Hp	f6ppB	S20H1	f6ppA	w6pp	w8pp	f14ppA	f32pp	S27H1	w19pp	S26Hp	F6H1	f13pp	f16ppA	f26pp	f31pp	f18pp	w18pp	f21pp	w17pp	f12ppA	s25pp	f9pp	w9pp	F14H1A	w26pp	S9H1	530295	S1Hp	w14pp	f29pp	w27pp	w15pp	f7pp	f4pp	f15pp	w11pp	f11pp	f12ppB	f19pp	f23ppA	f24pp	F7H1	f25pp	w16pp	f16ppB	f22ppB	w23pp	w12pp	f22ppA	S22Hp	S18H1
S9H1	0.29988353173915333	0.306268023241626	0.32612956416960476	0.36881081065624594	0.3781970123744039	0.30594533784166333	0.33486435374478163	0.28875040769749477	0.3180041041216471	0.30568515527239015	0.2763929636516479	0.2730672003021976	0.23194827655049371	0.29313516015913593	0.31333634556359585	0.3104947738109004	0.40483005892540963	0.3118666308173871	0.3866519057100548	0.32041568399908926	0.32347715141526867	0.3133276379561708	0.29648131318617377	0.2540006774214253	0.4035469296314945	0.3604401701523611	0.41894105611717175	0.3983424655794171	0.2539163512231234	0.3502332653449143	0.29325191014504964	0.2854748598513497	0.3151817042393301	0.29115467699751907	0.269911723284131	0.3243095243889096	0.33061931456814175	0.26292524434674397	0.24663591350373576	0.2653261615300199	0.3141308162491596	0.27567451278255495	0.0	0.38545529648299004	0.3865450817616398	0.3414371874182631	0.2843767551592361	0.2944034883966986	0.3322416037027096	0.25072146718338695	0.2766042627876673	0.2552129493054317	0.2793734748854699	0.2931913471134083	0.26756298766053055	0.3178552896107581	0.3454788740516236	0.2625568047496383	0.3539700735312947	0.26606971055127726	0.3155429357038251	0.2655864614950629	0.2969985692542565	0.3004983501214096	0.361372223817298	0.32094664374979187	0.3642339465684445	0.40813652428842007
530295	0.309582653349452	0.3159671448519247	0.33582868577990344	0.3785099322665446	0.3878961339847026	0.315644459451962	0.34456347535508036	0.29844952930779345	0.32770322573194577	0.3153842768826889	0.28609208526194657	0.2827663219124963	0.2416473981607924	0.3028342817694346	0.32303546717389453	0.3201938954211991	0.4145291805357083	0.32156575242768576	0.39635102732035354	0.33011480560938794	0.33317627302556735	0.3230267595664695	0.30618043479647244	0.26369979903172397	0.41324605124179314	0.3701392917626598	0.42864017772747043	0.4080415871897157	0.26361547283342207	0.359932386955213	0.3029510317553483	0.2951739814616483	0.3248808258496288	0.3008537986078178	0.28292988903463345	0.337327690139412	0.34363748031864416	0.27594341009724643	0.2596540792542382	0.2783443272805224	0.3520644273061122	0.3339085509188011	0.38545529648299004	0.0	0.33958575815320524	0.3368195491753804	0.27975911691635336	0.28978585015381586	0.32762396545982686	0.24610382894050423	0.27198662454478456	0.25059531106254895	0.2747558366425871	0.2885737088705255	0.2629453494176478	0.3275544112210568	0.35517799566192226	0.272255926359937	0.3636691951415934	0.2757688321615759	0.32524205731412376	0.27528558310536155	0.3066976908645552	0.31019747173170825	0.3710713454275967	0.33064576536009055	0.37393306817874317	0.4178356458987187
S1Hp	0.3106724386281018	0.31705693013057445	0.3369184710585532	0.3795997175451944	0.38898591926335235	0.3167342447306118	0.34565326063373014	0.29953931458644323	0.32879301101059555	0.31647406216133867	0.28718187054059635	0.28385610719114607	0.24273718343944214	0.30392406704808433	0.3241252524525443	0.32128368069984886	0.4156189658143581	0.3226555377063355	0.39744081259900327	0.33120459088803766	0.3342660583042171	0.32411654484511926	0.30727022007512217	0.26478958431037375	0.4143358365204429	0.37122907704130953	0.4297299630061202	0.4091313724683655	0.26470525811207185	0.36102217223386274	0.3040408170339981	0.2962637667402981	0.3259706111282785	0.3019435838864675	0.28401967431328323	0.3384174754180618	0.34472726559729394	0.2770331953758962	0.26074386453288795	0.27943411255917217	0.353154212584762	0.33499833619745084	0.3865450817616398	0.33958575815320524	0.0	0.33790933445403015	0.2808489021950031	0.2908756354324656	0.3287137507384766	0.24719361421915398	0.2730764098234343	0.2516850963411987	0.27584562192123685	0.28966349414917525	0.2640351346962975	0.3286441964997065	0.356267780940572	0.27334571163858673	0.36475898042024313	0.27685861744022566	0.3263318425927735	0.27637536838401133	0.30778747614320495	0.31128725701035803	0.37216113070624646	0.33173555063874033	0.37502285345739295	0.41892543117736847
w14pp	0.2655645442847251	0.27194903578719776	0.2918105767151765	0.3344918232018177	0.34387802491997566	0.2716263503872351	0.30054536629035344	0.25443142024306653	0.28368511666721885	0.27136616781796197	0.24207397619721963	0.23874821284776937	0.19762928909606547	0.2588161727047077	0.2790173581091676	0.27617578635647216	0.3705110714709814	0.27754764336295884	0.3523329182556266	0.286096696544661	0.28915816396084043	0.27900865050174256	0.2621623257317455	0.21968168996699705	0.3692279421770662	0.3261211826979329	0.3846220686627435	0.3640234781249888	0.21959736376869515	0.3159142778904861	0.2589329226906214	0.2511558723969214	0.2808627167849019	0.2568356895430909	0.23891177996990653	0.2933095810746851	0.29961937125391724	0.23192530103251952	0.2156359701895113	0.23432621821579547	0.3080463182413853	0.2898904418540742	0.3414371874182631	0.3368195491753804	0.33790933445403015	0.0	0.14450805428339503	0.19370599399207952	0.23154410929809055	0.1694607141112159	0.22169898476928349	0.20030767128704788	0.22446819686708608	0.23828606909502448	0.21265770964214673	0.28353630215632986	0.31115988659719535	0.22823781729521006	0.3196510860768665	0.231750723096849	0.28122394824939684	0.23126747404063464	0.26267958179982825	0.26617936266698133	0.32705323636286976	0.28662765629536363	0.32991495911401625	0.37381753683399177
f29pp	0.20850411202569807	0.21488860352817074	0.2347501444561495	0.2774313909427907	0.28681759266094864	0.21456591812820808	0.2434849340313264	0.19737098798403951	0.22662468440819183	0.21430573555893492	0.1850135439381926	0.18168778058874235	0.14056885683703846	0.20175574044568062	0.2219569258501406	0.21911535409744515	0.3134506392119544	0.2204872111039318	0.29527248599659955	0.22903626428563395	0.2320977317018134	0.22194821824271554	0.20510189347271846	0.16262125770797003	0.3121675099180392	0.2690607504389058	0.3275616364037165	0.3069630458659618	0.1625369315096681	0.258853845631459	0.20187249043159436	0.19409544013789437	0.22380228452587483	0.1997752572840638	0.18185134771087952	0.23624914881565806	0.24255893899489023	0.1748648687734925	0.15857553793048426	0.17726578595676845	0.25098588598235827	0.23283000959504713	0.2843767551592361	0.27975911691635336	0.2808489021950031	0.14450805428339503	0.0	0.13664556173305248	0.17448367703906348	0.11240028185218887	0.16463855251025644	0.14324723902802083	0.167407764608059	0.1812256368359974	0.15559727738311968	0.22647586989730278	0.2540994543381683	0.17117738503618302	0.2625906538178394	0.17469029083782195	0.22416351599036977	0.1742070417816076	0.20561914954080124	0.20911893040795432	0.26999280410384274	0.22956722403633661	0.27285452685498923	0.31675710457496475
w27pp	0.21853084526316058	0.22491533676563324	0.244776877693612	0.2874581241802532	0.29684432589841114	0.22459265136567058	0.25351166726878893	0.20739772122150202	0.23665141764565434	0.22433246879639743	0.1950402771756551	0.19171451382620486	0.15059559007450096	0.21178247368314312	0.2319836590876031	0.22914208733490765	0.3234773724494169	0.2305139443413943	0.30529921923406206	0.23906299752309645	0.2421244649392759	0.23197495148017805	0.21512862671018096	0.17264799094543254	0.3221942431555017	0.2790874836763683	0.337588369641179	0.3169897791034243	0.1725636647471306	0.2688805788689215	0.21189922366905686	0.20412217337535687	0.23382901776333734	0.20980199052152632	0.19187808094834202	0.24627588205312057	0.25258567223235273	0.184891602010955	0.16860227116794677	0.18729251919423096	0.2610126192198208	0.24285674283250963	0.2944034883966986	0.28978585015381586	0.2908756354324656	0.19370599399207952	0.13664556173305248	0.0	0.15762146524365842	0.12242701508965137	0.17466528574771895	0.15327397226548334	0.1774344978455215	0.1912523700734599	0.16562401062058218	0.2365026031347653	0.2641261875756308	0.18120411827364552	0.2726173870553019	0.18471702407528445	0.23419024922783227	0.1842337750190701	0.21564588277826374	0.21914566364541682	0.28001953734130525	0.23959395727379912	0.28288126009245174	0.32678383781242726
w15pp	0.2563689605691716	0.26275345207164424	0.282614992999623	0.3252962394862642	0.33468244120442214	0.2624307666716816	0.29134978257479993	0.24523583652751302	0.27448953295166534	0.26217058410240845	0.2328783924816661	0.22955262913221586	0.18843370538051193	0.24962058898915412	0.2698217743936141	0.26698020264091865	0.3613154877554279	0.26835205964740527	0.34313733454007306	0.27690111282910745	0.27996258024528686	0.26981306678618905	0.25296674201619196	0.21048610625144354	0.3600323584615127	0.3169255989823793	0.37542648494719	0.3548278944094353	0.2104017800531416	0.3067186941749325	0.24973733897506786	0.24196028868136787	0.2716671330693483	0.24764010582753732	0.22971619625435302	0.28411399735913156	0.29042378753836373	0.22272971731696597	0.20644038647395774	0.22513063450024193	0.2988507345258318	0.28069485813852063	0.3322416037027096	0.32762396545982686	0.3287137507384766	0.23154410929809055	0.17448367703906348	0.15762146524365842	0.0	0.16026513039566237	0.21250340105372995	0.19111208757149434	0.2152726131515325	0.2290904853794709	0.20346212592659318	0.2743407184407763	0.3019643028816418	0.21904223357965652	0.3104555023613129	0.22255513938129545	0.27202836453384327	0.2220718903250811	0.25348399808427474	0.2569837789514278	0.31785765264731625	0.2774320725798101	0.32071937539846274	0.36462195311843826
f7pp	0.17484882404984897	0.18123331555232164	0.2010948564803004	0.24377610296694158	0.25316230468509954	0.18091063015235895	0.20982964605547727	0.16371570000819038	0.19296939643234273	0.1806504475830858	0.15135825596234348	0.14803249261289322	0.10691356886118933	0.16810045246983152	0.18830163787429147	0.18546006612159602	0.2797953512361052	0.18683192312808267	0.26161719802075045	0.19538097630978485	0.19844244372596426	0.18829293026686642	0.17144660549686935	0.1289659697321209	0.2785122219421901	0.2354054624630567	0.29390634842786734	0.2733077578901127	0.128881643533819	0.22519855765560992	0.16821720245574523	0.16044015216204527	0.1901469965500257	0.1661199693082147	0.14819605973503042	0.20259386083980896	0.20890365101904113	0.14120958079764337	0.12492024995463515	0.14361049798091932	0.21733059800650914	0.19917472161919803	0.25072146718338695	0.24610382894050423	0.24719361421915398	0.1694607141112159	0.11240028185218887	0.12242701508965137	0.16026513039566237	0.0	0.1309832645344073	0.10959195105217172	0.1337524766322099	0.1475703488601483	0.12194198940727055	0.19282058192145368	0.22044416636231917	0.13752209706033391	0.2289353658419903	0.14103500286197285	0.19050822801452066	0.14055175380575846	0.1719638615649521	0.17546364243210522	0.23633751612799364	0.1959119360604875	0.23919923887914013	0.2831018165991157
f4pp	0.20073161965412933	0.20711611115660197	0.22697765208458076	0.26965889857122194	0.2790451002893799	0.20679342575663928	0.23571244165975763	0.18959849561247075	0.21885219203662307	0.20653324318736616	0.17724105156662381	0.17391528821717356	0.13279636446546966	0.19398324807411185	0.2141844334785718	0.21134286172587635	0.3056781468403856	0.21271471873236303	0.28749999362503076	0.22126377191406518	0.22432523933024462	0.21417572587114675	0.1973294011011497	0.15484876533640124	0.3043950175464704	0.261288258067337	0.3197891440321477	0.299190553494393	0.15476443913809934	0.2510813532598902	0.1940999980600256	0.18632294776632558	0.21602979215430607	0.19200276491249502	0.17407885533931072	0.2284766564440893	0.23478644662332146	0.1670923764019237	0.1508030455589155	0.16949329358519966	0.24321339361078947	0.22505751722347836	0.2766042627876673	0.27198662454478456	0.2730764098234343	0.22169898476928349	0.16463855251025644	0.17466528574771895	0.21250340105372995	0.1309832645344073	0.0	0.12538296253820438	0.14954348811824258	0.16336136034618098	0.1377350008943033	0.21870337752573402	0.24632696196659953	0.16340489266461422	0.2548181614462707	0.16691779846625315	0.216391023618801	0.16643454941003882	0.19784665716923244	0.20134643803638558	0.262220311732274	0.22179473166476785	0.2650820344834205	0.308984612203396
f15pp	0.1793403061718937	0.18572479767436634	0.20558633860234513	0.24826758508898628	0.25765378680714424	0.18540211227440367	0.21432112817752202	0.1682071821302351	0.19746087855438746	0.18514192970513055	0.1558497380843882	0.15252397473493795	0.11140505098323406	0.17259193459187624	0.1927931199963362	0.18995154824364074	0.28428683335814997	0.19132340525012742	0.26610868014279515	0.19987245843182957	0.202933925848009	0.19278441238891114	0.17593808761891408	0.13345745185416563	0.2830037040642348	0.2398969445851014	0.2983978305499121	0.2777992400121574	0.13337312565586373	0.22969003977765462	0.17270868457778998	0.16493163428408997	0.19463847867207046	0.1706114514302594	0.15268754185707512	0.20708534296185369	0.21339513314108585	0.1457010629196881	0.1294117320766799	0.14810198010296405	0.22182208012855387	0.20366620374124275	0.2552129493054317	0.25059531106254895	0.2516850963411987	0.20030767128704788	0.14324723902802083	0.15327397226548334	0.19111208757149434	0.10959195105217172	0.12538296253820438	0.0	0.12185427404763971	0.1356721462755781	0.11634368741206769	0.1973120640434984	0.22493564848436393	0.1420135791823786	0.23342684796403507	0.14552648498401755	0.1949997101365654	0.14504323592780322	0.17645534368699684	0.17995512455414997	0.24082899825003837	0.2004034181825322	0.24369072100118483	0.2875932987211604
w11pp	0.2035008317519319	0.20988532325440454	0.22974686418238333	0.2724281106690245	0.28181431238718246	0.20956263785444185	0.2384816537575602	0.1923677077102733	0.22162140413442566	0.20930245528516872	0.1800102636644264	0.17668450031497615	0.13556557656327226	0.19675246017191445	0.21695364557637437	0.21411207382367892	0.30844735893818814	0.2154839308301656	0.2902692057228333	0.22403298401186778	0.22709445142804718	0.21694493796894931	0.20009861319895228	0.1576179774342038	0.30716422964427303	0.2640574701651396	0.32255835612995026	0.3019597655921956	0.1575336512359019	0.2538505653576928	0.19686921015782816	0.18909215986412817	0.21879900425210863	0.1947719770102976	0.17684806743711332	0.23124586854189189	0.23755565872112405	0.16986158849972627	0.15357225765671806	0.17226250568300222	0.24598260570859204	0.22782672932128095	0.2793734748854699	0.2747558366425871	0.27584562192123685	0.22446819686708608	0.167407764608059	0.1774344978455215	0.2152726131515325	0.1337524766322099	0.14954348811824258	0.12185427404763971	0.0	0.14008159013720248	0.14050421299210586	0.2214725896235366	0.2490961740644021	0.1661741047624168	0.25758737354407324	0.16968701056405575	0.2191602357166036	0.1692037615078414	0.200615869267035	0.20411565013418814	0.26498952383007657	0.2245639437625704	0.26785124658122306	0.3117538243011986
f11pp	0.2173187039798703	0.22370319548234294	0.24356473641032172	0.2862459828969629	0.29563218461512086	0.22338051008238025	0.2522995259854986	0.2061855799382117	0.23543927636236406	0.22312032751310712	0.1938281358923648	0.19050237254291455	0.14938344879121065	0.21057033239985284	0.23077151780431276	0.22792994605161732	0.32226523116612654	0.229301803058104	0.3040870779507717	0.23785085623980617	0.24091232365598558	0.2307628101968877	0.21391648542689068	0.1714358496621422	0.32098210187221143	0.277875342393078	0.33637622835788866	0.315777637820134	0.1713515234638403	0.2676684375856312	0.21068708238576656	0.20291003209206657	0.23261687648004703	0.208589849238236	0.19066593966505171	0.24506374076983028	0.25137353094906245	0.18367946072766467	0.16739012988465646	0.18608037791094062	0.25980047793653044	0.24164460154921935	0.2931913471134083	0.2885737088705255	0.28966349414917525	0.23828606909502448	0.1812256368359974	0.1912523700734599	0.2290904853794709	0.1475703488601483	0.16336136034618098	0.1356721462755781	0.14008159013720248	0.0	0.15432208522004426	0.235290461851475	0.2629140462923405	0.1799919769903552	0.27140524577201164	0.18350488279199414	0.232978107944542	0.1830216337357798	0.2144337414949734	0.21793352236212654	0.27880739605801497	0.2383818159905088	0.28166911880916146	0.325571696529137
f12ppB	0.19169034452699252	0.19807483602946518	0.21793637695744397	0.2606176234440851	0.2700038251622431	0.19775215062950252	0.22667116653262087	0.18055722048533396	0.2098109169094863	0.1974919680602294	0.16819977643948705	0.1648740130900368	0.1237550893383329	0.1849419729469751	0.20514315835143504	0.2023015865987396	0.2966368717132488	0.20367344360522627	0.278458718497894	0.21222249678692842	0.21528396420310786	0.20513445074401	0.18828812597401293	0.14580749020926448	0.29535374241933365	0.25224698294020026	0.31074786890501094	0.29014927836725624	0.14572316401096258	0.24204007813275347	0.18505872293288883	0.17728167263918881	0.2069885170271693	0.18296148978535826	0.16503758021217396	0.21943538131695253	0.2257451714961847	0.15805110127478694	0.14176177043177873	0.1604520184580629	0.2341721184836527	0.2160162420963416	0.26756298766053055	0.2629453494176478	0.2640351346962975	0.21265770964214673	0.15559727738311968	0.16562401062058218	0.20346212592659318	0.12194198940727055	0.1377350008943033	0.11634368741206769	0.14050421299210586	0.15432208522004426	0.0	0.20966210239859726	0.23728568683946277	0.15436361753747746	0.2457768863191339	0.1578765233391164	0.20734974849166424	0.15739327428290206	0.18880538204209568	0.19230516290924882	0.2531790366051372	0.21275345653763106	0.2560407593562837	0.2999433370762592
f19pp	0.2283242424596943	0.23470873396216696	0.2545702748901457	0.2972515213767869	0.30663772309494486	0.2343860485622043	0.26330506446532265	0.21719111841803573	0.24644481484218805	0.23412586599293114	0.20483367437218883	0.20150791102273857	0.16038898727103465	0.22157587087967684	0.24177705628413682	0.23893548453144137	0.3332707696459506	0.24030734153792802	0.3150926164305958	0.24885639471963017	0.2519178621358096	0.24176834867671176	0.22492202390671467	0.18244138814196625	0.33198764035203543	0.28888088087290203	0.3473817668377127	0.326783176299958	0.18235706194366433	0.27867397606545524	0.22169262086559058	0.2139155705718906	0.24362241495987105	0.21959538771806003	0.2153298821624015	0.26972768326718005	0.2760374734464122	0.20834340322501446	0.19205407238200622	0.21074432040829041	0.28446442043388026	0.2663085440465691	0.3178552896107581	0.3275544112210568	0.3286441964997065	0.28353630215632986	0.22647586989730278	0.2365026031347653	0.2743407184407763	0.19282058192145368	0.21870337752573402	0.1973120640434984	0.2214725896235366	0.235290461851475	0.20966210239859726	0.0	0.16016807954700754	0.13957152997024969	0.2546317442653302	0.1667313812853127	0.24398364642436599	0.1940271722156038	0.22543927997479746	0.22893906084195054	0.28981293453783896	0.24938735447033283	0.29267465728898545	0.336577235008961
f23ppA	0.2559478269005598	0.26233231840303245	0.2821938593310112	0.3248751058176524	0.33426130753581035	0.2620096330030698	0.2909286489061881	0.24481470285890122	0.27406839928305354	0.2617494504337966	0.23245725881305432	0.22913149546360406	0.18801257171190017	0.24919945532054238	0.2694006407250023	0.26655906897230686	0.3608943540868161	0.26793092597879353	0.34271620087146126	0.2764799791604957	0.2795414465766751	0.26939193311757725	0.2525456083475802	0.21006497258283174	0.359611224792901	0.3165044653137675	0.3750053512785782	0.35440676074082356	0.20998064638452985	0.30629756050632073	0.2493162053064561	0.2415391550127561	0.27124599940073657	0.24721897215892555	0.242953466603267	0.29735126770804554	0.3036610578872777	0.23596698766587998	0.21967765682287174	0.23836790484915593	0.31208800487474575	0.29393212848743466	0.3454788740516236	0.35517799566192226	0.356267780940572	0.31115988659719535	0.2540994543381683	0.2641261875756308	0.3019643028816418	0.22044416636231917	0.24632696196659953	0.22493564848436393	0.2490961740644021	0.2629140462923405	0.23728568683946277	0.16016807954700754	0.0	0.16719511441111518	0.28225532870619574	0.19435496572617822	0.27160723086523153	0.22165075665646933	0.25306286441566295	0.256562645282816	0.31743651897870445	0.2770109389111983	0.32029824172985094	0.3642008194498265
f24pp	0.17302575759857453	0.1794102491010472	0.19927179002902595	0.24195303651566713	0.2513392382338251	0.17908756370108453	0.20800657960420285	0.16189263355691597	0.19114632998106829	0.17882738113181137	0.14953518951106906	0.1462094261616188	0.10509050240991491	0.16627738601855707	0.18647857142301705	0.1836369996703216	0.2779722847848308	0.18500885667680825	0.259794131569476	0.1935579098585104	0.19661937727468984	0.186469863815592	0.1696235390455949	0.1271429032808465	0.27668915549091566	0.23358239601178227	0.29208328197659295	0.27148469143883824	0.12705857708254456	0.22337549120433547	0.1663941360044708	0.15861708571077082	0.18832393009875129	0.16429690285694026	0.1600313973012817	0.21442919840606028	0.22073898858529245	0.15304491836389467	0.13675558752088646	0.15544583554717062	0.22916593557276047	0.21101005918544935	0.2625568047496383	0.272255926359937	0.27334571163858673	0.22823781729521006	0.17117738503618302	0.18120411827364552	0.21904223357965652	0.13752209706033391	0.16340489266461422	0.1420135791823786	0.1661741047624168	0.1799919769903552	0.15436361753747746	0.13957152997024969	0.16719511441111518	0.0	0.19933325940421043	0.11143289642419293	0.18868516156324622	0.13872868735448404	0.1701407951136777	0.1736405759808308	0.2345144496767192	0.19408886960921307	0.23737617242786568	0.28127875014784126
F7H1	0.2644390263802309	0.2708235178827036	0.29068505881068235	0.33336630529732353	0.3427525070154815	0.2705008324827409	0.2994198483858592	0.25330590233857236	0.2825595987627247	0.27024064991346775	0.24094845829272546	0.2376226949432752	0.1965037711915713	0.2576906548002135	0.27789184020467345	0.275050268451978	0.3693855535664872	0.2764221254584647	0.3512074003511324	0.28497117864016686	0.28803264605634626	0.2778831325972484	0.26103680782725136	0.21855617206250288	0.3681024242725721	0.32499566479343867	0.38349655075824934	0.3628979602204947	0.218471845864201	0.3147887599859919	0.25780740478612724	0.2500303544924273	0.2797371988804077	0.25571017163859666	0.25144466608293814	0.3058424671877167	0.31215225736694885	0.24445818714555112	0.22816885630254288	0.24685910432882707	0.3205792043544169	0.3024233279671058	0.3539700735312947	0.3636691951415934	0.36475898042024313	0.3196510860768665	0.2625906538178394	0.2726173870553019	0.3104555023613129	0.2289353658419903	0.2548181614462707	0.23342684796403507	0.25758737354407324	0.27140524577201164	0.2457768863191339	0.2546317442653302	0.28225532870619574	0.19933325940421043	0.0	0.2028441652048493	0.28009843034490267	0.23014195613614047	0.2615540638953341	0.26505384476248717	0.3259277184583756	0.28550213839086946	0.3287894412095221	0.37269201892949766
f25pp	0.17653866340021346	0.18292315490268612	0.20278469583066489	0.24546594231730606	0.254852144035464	0.18260046950272346	0.21151948540584178	0.1654055393585549	0.19465923578270722	0.1823402869334503	0.153048095312708	0.14972233196325774	0.10860340821155384	0.169790291820196	0.18999147722465598	0.18714990547196053	0.2814851905864697	0.18852176247844718	0.26330703737111494	0.19707081566014933	0.20013228307632877	0.18998276961723093	0.17313644484723384	0.13065580908248542	0.2802020612925546	0.2370953018134212	0.2955961877782318	0.2749975972404772	0.1305714828841835	0.2268883970059744	0.16990704180610974	0.16212999151240975	0.19183683590039022	0.1678098086585792	0.16354430310292065	0.21794210420769922	0.22425189438693138	0.1565578241655336	0.1402684933225254	0.15895874134880955	0.2326788413743994	0.21452296498708828	0.26606971055127726	0.2757688321615759	0.27685861744022566	0.231750723096849	0.17469029083782195	0.18471702407528445	0.22255513938129545	0.14103500286197285	0.16691779846625315	0.14552648498401755	0.16968701056405575	0.18350488279199414	0.1578765233391164	0.1667313812853127	0.19435496572617822	0.11143289642419293	0.2028441652048493	0.0	0.19219806736488515	0.14224159315612298	0.17365370091531662	0.17715348178246973	0.23802735547835813	0.197601775410852	0.24088907822950462	0.2847916559494802
w16pp	0.21490674655733583	0.2212912380598085	0.24115277898778725	0.28383402547442843	0.2932202271925864	0.22096855265984583	0.24988756856296415	0.20377362251567727	0.2330273189398296	0.22070837009057268	0.19141617846983036	0.1880904151203801	0.1469714913686762	0.21268942582882863	0.23289061123328858	0.23004903948059313	0.32438432459510236	0.2314208964870798	0.30620617137974754	0.23996994966878196	0.2430314170849614	0.23288190362586353	0.21603557885586647	0.17355494309111802	0.3231011953011872	0.2799944358220538	0.3384953217868645	0.3178967312491098	0.17347061689281612	0.269787531014607	0.21280617581474237	0.20502912552104235	0.23473596990902285	0.2107089426672118	0.2130175282554685	0.26741532936024703	0.2737251195394792	0.20603104931808144	0.1897417184750732	0.2084319665013574	0.28215206652694724	0.2639961901396361	0.3155429357038251	0.32524205731412376	0.3263318425927735	0.28122394824939684	0.22416351599036977	0.23419024922783227	0.27202836453384327	0.19050822801452066	0.216391023618801	0.1949997101365654	0.2191602357166036	0.232978107944542	0.20734974849166424	0.24398364642436599	0.27160723086523153	0.18868516156324622	0.28009843034490267	0.19219806736488515	0.0	0.10349291190842097	0.212021784072439	0.21552156493959207	0.2763954386354805	0.23596985856797437	0.279257161386627	0.32315973910660256
f16ppB	0.16495027234857365	0.17133476385104632	0.1911963047790251	0.23387755126566626	0.24326375298382422	0.17101207845108363	0.19993109435420198	0.1538171483069151	0.18307084473106744	0.1707518958818105	0.1414597042610682	0.13813394091161793	0.09701501715991404	0.16273295162006646	0.18293413702452638	0.18009256527183093	0.27442785038634016	0.1814644222783176	0.25624969717098534	0.1900134754600198	0.1930749428761992	0.18292542941710133	0.1660791046471043	0.12359846888235583	0.27314472109242505	0.23003796161329162	0.2885388475781023	0.26794025704034763	0.12351414268405392	0.21983105680584483	0.16284970160598017	0.15507265131228018	0.18477949570026064	0.16075246845844962	0.1630610540467063	0.21745885515148486	0.22376864533071703	0.15607457510931927	0.13978524426631103	0.15847549229259522	0.23219559231818504	0.21403971593087392	0.2655864614950629	0.27528558310536155	0.27637536838401133	0.23126747404063464	0.1742070417816076	0.1842337750190701	0.2220718903250811	0.14055175380575846	0.16643454941003882	0.14504323592780322	0.1692037615078414	0.1830216337357798	0.15739327428290206	0.1940271722156038	0.22165075665646933	0.13872868735448404	0.23014195613614047	0.14224159315612298	0.10349291190842097	0.0	0.1620653098636768	0.16556509073082992	0.22643896442671835	0.1860133843592122	0.2293006871778648	0.27320326489784036
f22ppB	0.17301347559872632	0.17939796710119899	0.19925950802917775	0.24194075451581892	0.2513269562339769	0.1790752817012363	0.20799429760435462	0.16188035155706773	0.19113404798122008	0.17881509913196314	0.14952290751122083	0.14619714416177057	0.12156332471930176	0.19414505937926008	0.21434624478372005	0.2115046730310246	0.3058399581455338	0.21287653003751122	0.287661804930179	0.2214255832192134	0.22448705063539282	0.214337537176295	0.1974912124062979	0.15501057664154946	0.30455682885161867	0.26145006937248527	0.3199509553372959	0.29935236479954125	0.15492625044324754	0.2512431645650385	0.1942618093651738	0.18648475907147383	0.21619160345945426	0.19216457621764327	0.1944731618058999	0.2488709629106785	0.2551807530899107	0.1874866828685129	0.17119735202550468	0.18988760005178884	0.26360770007737866	0.24545182369006757	0.2969985692542565	0.3066976908645552	0.30778747614320495	0.26267958179982825	0.20561914954080124	0.21564588277826374	0.25348399808427474	0.1719638615649521	0.19784665716923244	0.17645534368699684	0.200615869267035	0.2144337414949734	0.18880538204209568	0.22543927997479746	0.25306286441566295	0.1701407951136777	0.2615540638953341	0.17365370091531662	0.212021784072439	0.1620653098636768	0.0	0.17362829398098256	0.234502167676871	0.19407658760936486	0.23736389042801748	0.28126646814799305
w23pp	0.1559398268495651	0.16232431835203776	0.18218585928001652	0.2248671057666577	0.23425330748481565	0.1620016329520751	0.19092064885519341	0.14480670280790653	0.17406239923305894	0.161743450383802	0.1460308976138705	0.14270513426442027	0.1250631055864549	0.1976448402464132	0.21784602565087313	0.21500445389817768	0.30933973901268685	0.21637631090466436	0.2911615857973321	0.22492536408636649	0.2279868315025459	0.21783731804344808	0.20099099327345105	0.15851035750870257	0.30805660971877175	0.26494985023963835	0.323450736204449	0.30285214566669433	0.15842603131040067	0.25474294543219156	0.19776159023232692	0.18998453993862693	0.2196913843266074	0.19566435708479638	0.19797294267305304	0.2523707437778316	0.25868053395706375	0.19098646373566602	0.17469713289265779	0.19338738091894198	0.26710748094453174	0.24895160455722065	0.3004983501214096	0.31019747173170825	0.31128725701035803	0.26617936266698133	0.20911893040795432	0.21914566364541682	0.2569837789514278	0.17546364243210522	0.20134643803638558	0.17995512455414997	0.20411565013418814	0.21793352236212654	0.19230516290924882	0.22893906084195054	0.256562645282816	0.1736405759808308	0.26505384476248717	0.17715348178246973	0.21552156493959207	0.16556509073082992	0.17362829398098256	0.0	0.21742851892770976	0.17700293886020363	0.22029024167885625	0.2641928193988318
