	f14ppA	S2Hp	S17H1	S14Hp	w14pp	f23ppB	w11pp	w28pp	f1pp	S1Hp	F32H1	S28Hp	S9H1	F8H1	S11Hp	S18H1	s24H1	F6H1	S31Hp	S30H1	S13Hp	F7H1	w24pp	f20ppB	w22pp	S22Hp	f13pp	w29pp	S29H1	w27pp	S27H1	w17pp	f25pp	f22ppB	w25pp	w3pp	f20ppA	w20pp	f18pp	f23ppA	f26pp	F23HpA	f10pp	f19pp	S20H1	F29H1	w10pp	S6Hp	S15Hp	S19H1	F14H1A	f32pp	f17ppB	f14ppB	f2pp	w1pp	w8pp	F14H1B	w23pp	F16H1	w19pp	31749	S26Hp	F22HpB	S21H1	F3H1	S3Hp	f4pp	S12Hp	f21pp	f24pp	w26pp	w18pp	f31pp	f11pp	31519	f6ppA	w31pp	f30pp	f15pp	f12ppA	S4Hp	f6ppB	w9pp	f7pp	f16ppA	f12ppB	f8pp
w29pp	0.12901164056959388	0.14676154903864952	0.23987336843080467	0.2475957067896211	0.183648058392949	0.12731715526110535	0.09259212155742612	0.07215735256773557	0.07375033678254357	0.08257202288654364	0.15349109503765918	0.20540413841477914	0.12346499852827089	0.21398944155382418	0.14571334565308136	0.11590353804972339	0.14997189946556286	0.17098345817750987	0.2824172679423967	0.28572440955412404	0.21371753550684705	0.22157705083316417	0.08568956056972557	0.12321747850049242	0.1161678734225863	0.11600487059327308	0.10715995340448864	0.0	0.19001140498664928	0.09827885430830294	0.11955017202384075	0.060144656434193464	0.07817919893097207	0.14367651478397225	0.1372610032260682	0.14816324314033252	0.10106491489556019	0.10573192281368629	0.16640590877125416	0.1324610543660259	0.1650839218767342	0.1659401006059933	0.13057612506702895	0.1823630828655638	0.25283913297175487	0.30483396210479574	0.17089454120124364	0.17172555276274187	0.21724440040135815	0.220372703048776	0.20634641052109215	0.16858372077724898	0.14070857245971397	0.14604117783412746	0.14230351114459408	0.18170365319445392	0.20475469663788884	0.3452835262934387	0.19863491799262223	0.29321525869340537	0.1806528213774788	0.8278043126616369	0.9200118079507402	0.7174952549759799	0.7170353908974679	0.7274293589609689	0.5918841744948324	0.1459430587727069	0.15817956016911552	0.13803816390974966	0.12241890992286548	0.14114501993373724	0.15658769056434158	0.17391585186437938	0.13397829453386761	0.23405596858105665	0.1857918677699179	0.14209356699146317	0.1353174479072682	0.18383939352833478	0.14867158006231798	0.13040913041318047	0.11086184711744565	0.10595385544190107	0.09111985541523673	0.09279308020592375	0.08849146210752114	0.10043064910477806
S29H1	0.24669600394543367	0.26444591241448934	0.35755773180664446	0.3652800701654609	0.3013324217687888	0.24500151863694514	0.2102764849332659	0.18984171594357535	0.19143470015838335	0.2002563862623834	0.27117545841349894	0.3230885017906189	0.24114936190411068	0.3316738049296639	0.2633977090289211	0.23358790142556318	0.26765626284140265	0.28866782155334963	0.40010163131823645	0.4034087729299638	0.3314018988826868	0.3392614142090039	0.20337392394556533	0.24090184187633218	0.23385223679842607	0.23368923396911284	0.2248443167803284	0.19001140498664928	0.0	0.16188452711252477	0.18315584482806258	0.17782901981003324	0.19586356230681187	0.26136087815981207	0.254945366601908	0.26584760651617234	0.21874927827139998	0.22341628618952608	0.2840902721470939	0.2501454177418657	0.28276828525257397	0.28362446398183305	0.24826048844286874	0.30004744624140356	0.3705234963475946	0.4225183254806355	0.28857890457708346	0.2894099161385817	0.33492876377719794	0.33805706642461575	0.3240307738969319	0.2862680841530888	0.2583929358355537	0.2637255412099673	0.25998787452043387	0.29938801657029374	0.32243906001372863	0.4629678896692785	0.31631928136846205	0.4108996220692452	0.2983371847533186	0.9454886760374767	1.03769617132658	0.8351796183518196	0.8347197542733077	0.8451137223368087	0.7095685378706722	0.2636274221485467	0.2758639235449553	0.2557225272855894	0.2401032732987053	0.25882938330957705	0.2742720539401814	0.2916002152402192	0.25166265790970743	0.35174033195689647	0.3034762311457577	0.25977793036730296	0.253001811283108	0.3015237569041746	0.26635594343815777	0.24809349378902026	0.22854621049328544	0.22363821881774085	0.20880421879107652	0.21047744358176354	0.2061758254833609	0.21811501248061785
w27pp	0.1549634532670873	0.17271336173614293	0.2658251811282981	0.27354751948711453	0.20959987109044242	0.15326896795859876	0.11854393425491953	0.09810916526522899	0.09970214948003699	0.10852383558403705	0.1794429077351526	0.23135595111227256	0.14941681122576433	0.2399412542513176	0.17166515835057478	0.14185535074721684	0.17592371216305627	0.1969352708750033	0.3083690806398901	0.31167622225161745	0.23966934820434047	0.2475288635306576	0.111641373267219	0.14916929119798583	0.14211968612007972	0.1419566832907665	0.13311176610198205	0.09827885430830294	0.16188452711252477	0.0	0.04682017149236362	0.08609646913168689	0.10413101162846548	0.16962832748146567	0.16321281592356163	0.17411505583782594	0.1270167275930536	0.1316837355111797	0.19235772146874758	0.1584128670635193	0.19103573457422762	0.1918919133034867	0.15652793776452237	0.2083148955630572	0.2787909456692483	0.33078577480228916	0.19684635389873706	0.1976773654602353	0.24319621309885156	0.2463245157462694	0.23229822321858556	0.1945355334747424	0.16666038515720738	0.17199299053162087	0.1682553238420875	0.20765546589194733	0.23070650933538225	0.37123533899093214	0.22458673069011564	0.31916707139089884	0.2066046340749722	0.8537561253591304	0.9459636206482336	0.7434470676734732	0.7429872035949614	0.7533811716584624	0.6178359871923258	0.17189487147020033	0.18413137286660894	0.16398997660724307	0.14837072262035889	0.16709683263123065	0.182539503261835	0.1998676645618728	0.15993010723136103	0.26000778127855007	0.21174368046741132	0.16804537968895658	0.16126926060476163	0.2097912062258282	0.1746233927598114	0.1563609431106739	0.13681365981493906	0.13190566813939447	0.11707166811273015	0.11874489290341717	0.11444327480501455	0.12638246180227147
S27H1	0.17623477098262513	0.1939846794516808	0.2870964988438359	0.29481883720265234	0.2308711888059803	0.1745402856741366	0.13981525197045735	0.11938048298076681	0.12097346719557481	0.12979515329957486	0.2007142254506904	0.2526272688278104	0.17068812894130214	0.26121257196685543	0.1929364760661126	0.16312666846275464	0.1971950298785941	0.21820658859054112	0.3296403983554279	0.33294753996715526	0.2609406659198783	0.2688001812461954	0.13291269098275682	0.17044060891352364	0.16339100383561755	0.16322800100630433	0.1543830838175199	0.11955017202384075	0.18315584482806258	0.04682017149236362	0.0	0.10736778684722471	0.1254023293440033	0.19089964519700353	0.18448413363909946	0.1953863735533638	0.14828804530859144	0.15295505322671754	0.21362903918428539	0.17968418477905715	0.21230705228976543	0.2131632310190245	0.1777992554800602	0.22958621327859502	0.30006226338478614	0.352057092517827	0.21811767161427492	0.21894868317577315	0.2644675308143894	0.26759583346180726	0.2535695409341234	0.21580685119028023	0.18793170287274522	0.1932643082471587	0.18952664155762533	0.2289267836074852	0.2519778270509201	0.39250665670647	0.2458580484056535	0.34043838910643665	0.22787595179051007	0.8750274430746682	0.9672349383637715	0.7647183853890112	0.7642585213104992	0.7746524893740002	0.6391073049078637	0.19316618918573814	0.20540269058214677	0.1852612943227809	0.16964204033589675	0.18836815034676851	0.20381082097737283	0.22113898227741063	0.1812014249468989	0.2812790989940879	0.23301499818294918	0.18931669740449442	0.18254057832029946	0.23106252394136606	0.19589471047534923	0.17763226082621172	0.1580849775304769	0.1531769858549323	0.13834298582826798	0.140016210618955	0.13571459252055237	0.1476537795178093
w17pp	0.0862950331585319	0.10404494162758755	0.1971567610197427	0.2048790993785591	0.14093145098188703	0.08460054785004337	0.04987551414636413	0.029440745156673588	0.031033729371481585	0.03985541547548166	0.1107744876265972	0.16268753100371716	0.08074839111720893	0.1712728341427622	0.1029967382420194	0.07318693063866143	0.10725529205450088	0.1282668507664479	0.2397006605313347	0.24300780214306206	0.17100092809578507	0.1788604434221022	0.0429729531586636	0.08050087108943044	0.07345126601152432	0.07328826318221111	0.06444334599342667	0.060144656434193464	0.17782901981003324	0.08609646913168689	0.10736778684722471	0.0	0.035462591519910096	0.10095990737291027	0.09454439581500622	0.10544663572927054	0.05834830748449821	0.06301531540262431	0.12368930136019216	0.08974444695496392	0.1223673144656722	0.12322349319493128	0.08785951765596697	0.1396464754545018	0.21012252556069289	0.26211735469373376	0.12817793379018166	0.1290089453516799	0.17452779299029617	0.177656095637714	0.16362980311003017	0.125867113366187	0.09799196504865197	0.10332457042306548	0.0995869037335321	0.13898704578339194	0.16203808922682686	0.30256691888237675	0.15591831058156025	0.2504986512823434	0.1379362139664168	0.7850877052505749	0.8772952005396782	0.6747786475649179	0.674318783486406	0.684712751549907	0.5491675670837705	0.1032264513616449	0.11546295275805354	0.09532155649868766	0.07970230251180349	0.09842841252267526	0.1138710831532796	0.1311992444533174	0.09126168712280563	0.19133936116999467	0.14307526035885593	0.09937695958040117	0.09260084049620623	0.1411227861172728	0.105954972651256	0.08769252300211848	0.06814523970638366	0.06323724803083908	0.04840324800417475	0.05007647279486176	0.045774854696459144	0.057714041693716064
f25pp	0.06433240620066236	0.08208231466971799	0.17519413406187315	0.18291647242068956	0.11896882402401748	0.06263792089217382	0.044580847287516996	0.024146078297826452	0.02573906251263445	0.034560748616634517	0.11695210141222977	0.16886514478934977	0.0869260049028415	0.17745044792839482	0.10917435202765197	0.079364544424294	0.11343290584013345	0.1344444645520805	0.24587827431696732	0.24918541592869467	0.17717854188141768	0.1850380572077348	0.04915056694429618	0.08667848487506301	0.0796288797971569	0.07946587696784368	0.07062095977905924	0.07817919893097207	0.19586356230681187	0.10413101162846548	0.1254023293440033	0.035462591519910096	0.0	0.07899728041504073	0.07258176885713666	0.083484008771401	0.036385680526628654	0.04105268844475475	0.10172667440232261	0.06778181999709437	0.10040468750780265	0.10126086623706174	0.06589689069809743	0.11768384849663224	0.18815989860282334	0.24015472773586422	0.10621530683231212	0.10704631839381035	0.1525651660324266	0.15569346867984446	0.14166717615216062	0.10390448640831744	0.07602933809078241	0.08136194346519592	0.07762427677566254	0.11702441882552239	0.14007546226895728	0.2806042919245072	0.1339556836236907	0.22853602432447384	0.11597358700854726	0.7631250782927054	0.8553325735818087	0.6528160206070484	0.6523561565285364	0.6627501245920374	0.5272049401259009	0.08126382440377536	0.09350032580018398	0.0733589295408181	0.057739675553933945	0.07646578556480571	0.09190845619541003	0.10923661749544784	0.06929906016493609	0.16937673421212512	0.12111263340098638	0.07741433262253161	0.07063821353833669	0.11916015915940326	0.08399234569338644	0.06572989604424892	0.0461826127485141	0.04127462107296953	0.026440621046305193	0.028113845836992203	0.023812227738589587	0.035751414735846504
f22ppB	0.11670479626934296	0.1344547047383986	0.22756652413055378	0.2352888624893702	0.1713412140926981	0.11501031096085443	0.11007816314051719	0.08964339415082664	0.09123637836563464	0.10005806446963471	0.18244941726522995	0.23436246064234995	0.1524233207558417	0.242947763781395	0.17467166788065214	0.1448618602772942	0.17893022169313366	0.1999417804050807	0.31137559016996746	0.3146827317816948	0.24267585773441785	0.250535373060735	0.11464788279729637	0.1521758007280632	0.1451261956501571	0.14496319282084386	0.13611827563205942	0.14367651478397225	0.26136087815981207	0.16962832748146567	0.19089964519700353	0.10095990737291027	0.07899728041504073	0.0	0.04628833655203307	0.08653828993588847	0.042613599889412136	0.04974342870801372	0.11041741466558157	0.07647256026035334	0.10909542777106161	0.10995160650032071	0.0745876309613564	0.12637458875989122	0.19685063886608228	0.24884546799912316	0.11490604709557108	0.11573705865706932	0.1612559062956856	0.16438420894310343	0.17366768990113046	0.1359050001572873	0.10802985183975228	0.11336245721416577	0.10962479052463239	0.14902493257449223	0.17207597601792715	0.31260480567347704	0.16595619737266054	0.26053653807344374	0.1479741007575171	0.7951255920416751	0.8873330873307784	0.6848165343560181	0.6843566702775061	0.6947506383410071	0.5592054538748706	0.1132643381527452	0.12550083954915384	0.10535944328978797	0.0897401893029038	0.10846629931377556	0.12390896994437989	0.1412371312444177	0.10129957391390594	0.20137724796109496	0.15311314714995622	0.10941484637150148	0.10263872728730652	0.1511606729083731	0.1159928594423563	0.09773040979321879	0.07818312649748395	0.07327513482193937	0.06413746400869229	0.06581068879937929	0.06650330790010509	0.078442494897362
w25pp	0.11028928471143891	0.12803919318049456	0.2211510125726497	0.22887335093146613	0.16492570253479405	0.10859479940295037	0.10366265158261312	0.08322788259292258	0.08482086680773057	0.09364255291173065	0.1760339057073259	0.2279469490844459	0.14600780919793763	0.23653225222349095	0.1682561563227481	0.13844634871939013	0.1725147101352296	0.19352626884717664	0.3049600786120634	0.30826722022379077	0.2362603461765138	0.24411986150283094	0.1082323712393923	0.14576028917015915	0.13871068409225304	0.13854768126293981	0.12970276407415537	0.1372610032260682	0.254945366601908	0.16321281592356163	0.18448413363909946	0.09454439581500622	0.07258176885713666	0.04628833655203307	0.0	0.08012277837798441	0.036198088331508074	0.04332791715010966	0.10400190310767751	0.07005704870244928	0.10267991621315756	0.10353609494241664	0.06817211940345233	0.11995907720198715	0.19043512730817824	0.24242995644121912	0.10849053553766702	0.10932154709916525	0.15484039473778152	0.15796869738519936	0.1672521783432264	0.12948948859938322	0.10161434028184821	0.1069469456562617	0.10320927896672832	0.1426094210165882	0.16566046446002308	0.306189294115573	0.1595406858147565	0.25412102651553964	0.14155858919961306	0.788710080483771	0.8809175757728743	0.678401022798114	0.677941158719602	0.688335126783103	0.5527899423169665	0.10684882659484114	0.11908532799124977	0.0989439317318839	0.08332467774499974	0.10205078775587151	0.11749345838647582	0.13482161968651363	0.09488406235600189	0.19496173640319092	0.14669763559205218	0.10299933481359741	0.09622321572940247	0.14474516135046905	0.10957734788445223	0.09131489823531472	0.0717676149395799	0.06685962326403531	0.05772195245078822	0.059395177241475236	0.060087796342201016	0.07202698333945794
w3pp	0.12119152462570323	0.13894143309475887	0.23205325248691405	0.23977559084573047	0.17582794244905836	0.1194970393172147	0.11456489149687746	0.09413012250718691	0.09572310672199491	0.10454479282599498	0.18693614562159022	0.23884918899871022	0.15691004911220197	0.24743449213775526	0.1791583962370124	0.14934858863365447	0.18341695004949393	0.20442850876144097	0.31586231852632773	0.3191694601380551	0.24716258609077812	0.25502210141709525	0.11913461115365664	0.15666252908442346	0.14961292400651738	0.14944992117720413	0.14060500398841969	0.14816324314033252	0.26584760651617234	0.17411505583782594	0.1953863735533638	0.10544663572927054	0.083484008771401	0.08653828993588847	0.08012277837798441	0.0	0.0471003282457724	0.054230157064373986	0.11490414302194182	0.0809592886167136	0.11358215612742187	0.11443833485668098	0.07907435931771666	0.13086131711625149	0.20133736722244255	0.25333219635548343	0.11939277545193133	0.12022378701342959	0.16574263465204586	0.1688709372994637	0.17815441825749073	0.14039172851364756	0.11251658019611253	0.11784918557052602	0.11411151888099266	0.1535116609308525	0.1765627043742874	0.3170915340298373	0.1704429257290208	0.265023266429804	0.15246082911387737	0.7996123203980354	0.8918198156871386	0.6893032627123783	0.6888433986338665	0.6992373666973675	0.5636921822312309	0.11775106650910547	0.12998756790551408	0.10984617164614822	0.09422691765926405	0.11295302767013582	0.12839569830074016	0.14572385960077794	0.1057863022702662	0.20586397631745523	0.1575998755063165	0.11390157472786173	0.1071254556436668	0.15564740126473336	0.12047958779871656	0.10221713814957904	0.08266985485384422	0.07776186317829964	0.06862419236505256	0.07029741715573956	0.07099003625646536	0.08292922325372228
f20ppA	0.0740931963809309	0.09184310484998653	0.1849549242421417	0.1926772626009581	0.12872961420428602	0.07239871107244236	0.06746656325210511	0.047031794262414564	0.04862477847722256	0.057446464581222635	0.13983781737681789	0.19175086075393788	0.1098117208674296	0.20033616389298292	0.13206006799224007	0.1022502603888821	0.13631862180472157	0.1573301805166686	0.2687639902815554	0.27207113189328275	0.2000642578460058	0.2079237731723229	0.0720362829088843	0.10956420083965113	0.10251459576174501	0.10235159293243179	0.09350667574364735	0.10106491489556019	0.21874927827139998	0.1270167275930536	0.14828804530859144	0.05834830748449821	0.036385680526628654	0.042613599889412136	0.036198088331508074	0.0471003282457724	0.0	0.007131828819601648	0.06780581477716949	0.03386096037194126	0.06648382788264953	0.06734000661190863	0.03197603107294432	0.08376298887147914	0.15423903897767022	0.2062338681107111	0.072294447207159	0.07312545876865724	0.11864430640727351	0.12177260905469135	0.13105609001271837	0.09329340026887521	0.0654182519513402	0.07075085732575369	0.06701319063622031	0.10641333268608016	0.12946437612951506	0.26999320578506497	0.12334459748424847	0.21792493818503164	0.10536250086910504	0.752513992153263	0.8447214874423663	0.642204934467606	0.641745070389094	0.652139038452595	0.5165938539864585	0.07065273826433313	0.08288923966074176	0.06274784340137589	0.04712858941449172	0.06585469942536348	0.08129737005596781	0.09862553135600562	0.05868797402549386	0.1587656480726829	0.11050154726154415	0.0668032464830894	0.06002712739889446	0.10854907301996103	0.07338125955394421	0.055118809904806707	0.035571526609071875	0.0306635349335273	0.021525864120280208	0.023199088910967218	0.023891708011693002	0.035830895008949926
w20pp	0.078760204299057	0.09651011276811264	0.1896219321602678	0.1973442705190842	0.13339662212241213	0.07706571899056847	0.07213357117023121	0.05169880218054067	0.053291786395348664	0.06211347249934873	0.144504825294944	0.19641786867206398	0.1144787287855557	0.20500317181110903	0.13672707591036617	0.1069172683070082	0.14098562972284767	0.16199718843479471	0.27343099819968153	0.2767381398114089	0.2047312657641319	0.21259078109044902	0.0767032908270104	0.11423120875777723	0.10718160367987112	0.1070186008505579	0.09817368366177345	0.10573192281368629	0.22341628618952608	0.1316837355111797	0.15295505322671754	0.06301531540262431	0.04105268844475475	0.04974342870801372	0.04332791715010966	0.054230157064373986	0.007131828819601648	0.0	0.06270624277339845	0.02876138836817022	0.06138425587887849	0.062240434608137586	0.02687645906917328	0.0786634168677081	0.14913946697389918	0.20113429610694006	0.06719487520338796	0.0680258867648862	0.11354473440350248	0.11667303705092032	0.13572309793084447	0.0979604081870013	0.07008525986946629	0.07541786524387978	0.07168019855434642	0.11108034060420627	0.13413138404764116	0.27466021370319105	0.12801160540237458	0.22259194610315775	0.11002950878723114	0.7571810000713891	0.8493884953604924	0.6468719423857321	0.6464120783072201	0.6568060463707212	0.5212608619045846	0.07531974618245924	0.08755624757886785	0.06741485131950198	0.05179559733261782	0.07052170734348959	0.0859643779740939	0.1032925392741317	0.06335498194361996	0.163432655990809	0.11516855517967026	0.07147025440121549	0.06469413531702056	0.11321608093808713	0.07804826747207032	0.0597858178229328	0.04023853452719797	0.0353305428516534	0.026192872038406305	0.02786609682909332	0.028558715929819106	0.04049790292707603
f18pp	0.13943419025662485	0.1571840987256805	0.25029591811783564	0.25801825647665205	0.19407060807998	0.1377397049481363	0.13280755712779907	0.11237278813810853	0.11396577235291652	0.12278745845691659	0.20517881125251186	0.25709185462963186	0.17515271474312355	0.2656771577686769	0.19740106186793405	0.16759125426457605	0.20165961568041552	0.22267117439236256	0.3341049841572494	0.3374121257689767	0.26540525172169976	0.2732647670480169	0.13737727678457826	0.1749051947153451	0.16785558963743896	0.16769258680812577	0.15884766961934133	0.16640590877125416	0.2840902721470939	0.19235772146874758	0.21362903918428539	0.12368930136019216	0.10172667440232261	0.11041741466558157	0.10400190310767751	0.11490414302194182	0.06780581477716949	0.06270624277339845	0.0	0.06001237072245583	0.10269384760776679	0.1035500263370259	0.06818605079806159	0.1328903568798372	0.20336640698602826	0.25536123611906913	0.12142181521551704	0.12225282677701528	0.16777167441563157	0.17089997706304938	0.19639708388841232	0.15863439414456915	0.13075924582703413	0.13609185120144762	0.13235418451191427	0.1717543265617741	0.19480537000520903	0.33533419966075895	0.18868559135994242	0.2832659320607256	0.17070349474479898	0.817854986028957	0.9100624813180603	0.7075459283433	0.707086064264788	0.717480032328289	0.5819348478621525	0.13599373214002708	0.14823023353643572	0.12808883727706982	0.11246958329018567	0.13119569330105743	0.14663836393166174	0.16396652523169958	0.12402896790118781	0.22410664194837684	0.1758425411372381	0.13214424035878336	0.1253681212745884	0.17389006689565498	0.13872225342963818	0.12045980378050065	0.10091252048476583	0.09600452880922125	0.08686685799597417	0.08854008278666117	0.08923270188738697	0.10117188888464389
f23ppA	0.10548933585139661	0.12323924432045225	0.2163510637126074	0.22407340207142382	0.16012575367475174	0.10379485054290807	0.09886270272257082	0.07842793373288028	0.08002091794768827	0.08884260405168834	0.1712339568472836	0.2231470002244036	0.1412078603378953	0.23173230336344863	0.16345620746270578	0.13364639985934781	0.16771476127518728	0.18872631998713432	0.3001601297520211	0.30346727136374846	0.2314603973164715	0.23931991264278862	0.10343242237935	0.14096034031011684	0.13391073523221073	0.1337477324028975	0.12490281521411306	0.1324610543660259	0.2501454177418657	0.1584128670635193	0.17968418477905715	0.08974444695496392	0.06778181999709437	0.07647256026035334	0.07005704870244928	0.0809592886167136	0.03386096037194126	0.02876138836817022	0.06001237072245583	0.0	0.06874899320253855	0.06960517193179766	0.034241196392833344	0.09894550247460894	0.1694215525808	0.22141638171384087	0.0874769608102888	0.08830797237178704	0.1338268200104033	0.13695512265782117	0.1624522294831841	0.12468953973934092	0.09681439142180591	0.1021469967962194	0.09840933010668604	0.13780947215654588	0.16086051559998077	0.3013893452555307	0.1547407369547142	0.24932107765549735	0.13675864033957075	0.7839101316237287	0.8761176269128321	0.6736010739380718	0.6731412098595597	0.6835351779230607	0.5479899934569243	0.10204887773479884	0.11428537913120747	0.0941439828718416	0.07852472888495743	0.0972508388958292	0.11269350952643352	0.13002167082647131	0.09008411349595957	0.1901617875431486	0.14189768673200986	0.09819938595355511	0.09142326686936017	0.13994521249042674	0.10477739902440994	0.08651494937527242	0.0669676660795376	0.062059674403993015	0.05292200359074592	0.054595228381432936	0.05528784748215872	0.06722703447941564
f26pp	0.1381122033621049	0.15586211183116055	0.24897393122331568	0.2566962695821321	0.19274862118546005	0.13641771805361635	0.13148557023327911	0.11105080124358857	0.11264378545839657	0.12146547156239663	0.2038568243579919	0.2557698677351119	0.1738307278486036	0.26435517087415694	0.1960790749734141	0.1662692673700561	0.20033762878589556	0.2213491874978426	0.3327829972627294	0.33609013887445677	0.2640832648271798	0.27194278015349693	0.1360552898900583	0.17358320782082515	0.166533602742919	0.1663705999136058	0.15752568272482137	0.1650839218767342	0.28276828525257397	0.19103573457422762	0.21230705228976543	0.1223673144656722	0.10040468750780265	0.10909542777106161	0.10267991621315756	0.11358215612742187	0.06648382788264953	0.06138425587887849	0.10269384760776679	0.06874899320253855	0.0	0.05675986656200378	0.06070614746625318	0.1315683699853172	0.20204442009150828	0.2540392492245492	0.12009982832099708	0.12093083988249531	0.16644968752111158	0.16957799016852942	0.19507509699389236	0.1573124072500492	0.12943725893251418	0.13476986430692767	0.13103219761739432	0.17043233966725416	0.19348338311068908	0.33401221276623894	0.18736360446542247	0.28194394516620563	0.16938150785027903	0.816532999134437	0.9087404944235403	0.70622394144878	0.705764077370268	0.716158045433769	0.5806128609676325	0.13467174524550712	0.14690824664191576	0.12676685038254987	0.11114759639566571	0.12987370640653748	0.1453163770371418	0.16264453833717962	0.12270698100666785	0.2227846550538569	0.17452055424271815	0.1308222534642634	0.12404613438006845	0.17256808000113502	0.13740026653511822	0.1191378168859807	0.09959053359024587	0.0946825419147013	0.08554487110145421	0.08721809589214122	0.08791071499286701	0.09984990199012393
F23HpA	0.13896838209136397	0.15671829056041964	0.24983010995257476	0.2575524483113912	0.19360479991471913	0.13727389678287544	0.1323417489625382	0.11190697997284765	0.11349996418765565	0.12232165029165572	0.204713003087251	0.256626046464371	0.17468690657786268	0.265211349603416	0.19693525370267317	0.16712544609931518	0.20119380751515464	0.22220536622710169	0.3336391759919885	0.33694631760371585	0.2649394435564389	0.272798958882756	0.13691146861931738	0.17443938655008423	0.1673897814721781	0.1672267786428649	0.15838186145408045	0.1659401006059933	0.28362446398183305	0.1918919133034867	0.2131632310190245	0.12322349319493128	0.10126086623706174	0.10995160650032071	0.10353609494241664	0.11443833485668098	0.06734000661190863	0.062240434608137586	0.1035500263370259	0.06960517193179766	0.05675986656200378	0.0	0.061562326195512274	0.13242454871457632	0.20290059882076739	0.25489542795380826	0.12095600705025616	0.12178701861175442	0.1673058662503707	0.17043416889778853	0.19593127572315144	0.15816858597930827	0.13029343766177326	0.13562604303618675	0.1318883763466534	0.17128851839651324	0.19433956183994816	0.3348683914954981	0.18821978319468155	0.2828001238954647	0.1702376865795381	0.8173891778636961	0.9095966731527995	0.7070801201780391	0.7066202560995272	0.7170142241630282	0.5814690396968917	0.1355279239747662	0.14776442537117485	0.12762302911180895	0.11200377512492479	0.13072988513579656	0.14617255576640087	0.1635007170664387	0.12356315973592694	0.22364083378311597	0.17537673297197723	0.1316784321935225	0.12490231310932753	0.1734242587303941	0.1382564452643773	0.11999399561523978	0.10044671231950496	0.09553872064396038	0.0864010498307133	0.0880742746214003	0.0887668937221261	0.10070608071938301
f10pp	0.10360440655239966	0.1213543150214553	0.21446613441361045	0.22218847277242687	0.1582408243757548	0.10190992124391113	0.09697777342357387	0.07654300443388333	0.07813598864869133	0.0869576747526914	0.16934902754828665	0.22126207092540665	0.13932293103889837	0.2298473740644517	0.16157127816370884	0.13176147056035087	0.16582983197619033	0.18684139068813738	0.2982752004530242	0.30158234206475154	0.22957546801747455	0.23743498334379168	0.10154749308035306	0.1390754110111199	0.13202580593321378	0.13186280310390056	0.12301788591511612	0.13057612506702895	0.24826048844286874	0.15652793776452237	0.1777992554800602	0.08785951765596697	0.06589689069809743	0.0745876309613564	0.06817211940345233	0.07907435931771666	0.03197603107294432	0.02687645906917328	0.06818605079806159	0.034241196392833344	0.06070614746625318	0.061562326195512274	0.0	0.09706057317561201	0.16753662328180308	0.21953145241484395	0.08559203151129186	0.08642304307279011	0.13194189071140638	0.13507019335882423	0.16056730018418713	0.12280461044034398	0.09492946212280896	0.10026206749722245	0.09652440080768909	0.13592454285754893	0.15897558630098385	0.29950441595653376	0.15285580765571724	0.2474361483565004	0.1348737110405738	0.7820252023247318	0.8742326976138352	0.6717161446390748	0.6712562805605629	0.6816502486240639	0.5461050641579274	0.1001639484358019	0.11240044983221052	0.09225905357284465	0.07663979958596048	0.09536590959683225	0.11080858022743657	0.1281367415274744	0.08819918419696263	0.18827685824415166	0.14001275743301292	0.09631445665455816	0.08953833757036322	0.1380602831914298	0.102892469725413	0.08463002007627547	0.06508273678054065	0.06017474510499607	0.051037074291748974	0.05271029908243599	0.05340291818316177	0.06534210518041869
f19pp	0.15539136435093448	0.17314127281999014	0.26625309221214527	0.2739754305709617	0.21002778217428963	0.15369687904244594	0.1487647312221087	0.12832996223241816	0.12992294644722616	0.1387446325512262	0.2211359853468215	0.2730490287239415	0.19110988883743318	0.28163433186298653	0.21335823596224368	0.18354842835888568	0.21761678977472515	0.2386283484866722	0.350062158251559	0.35336929986328636	0.2813624258160094	0.2892219411423265	0.1533344508788879	0.19086236880965474	0.1838127637317486	0.1836497609024354	0.17480484371365096	0.1823630828655638	0.30004744624140356	0.2083148955630572	0.22958621327859502	0.1396464754545018	0.11768384849663224	0.12637458875989122	0.11995907720198715	0.13086131711625149	0.08376298887147914	0.0786634168677081	0.1328903568798372	0.09894550247460894	0.1315683699853172	0.13242454871457632	0.09706057317561201	0.0	0.16685416486846066	0.21884899400150157	0.08490957309794947	0.11980534207600507	0.16532418971462134	0.16845249236203919	0.21235425798272195	0.17459156823887878	0.14671641992134377	0.15204902529575726	0.1483113586062239	0.18771150065608375	0.21076254409951867	0.3512913737550686	0.20464276545425206	0.2992231061550352	0.18666066883910862	0.8338121601232666	0.92601965541237	0.7235031024376096	0.7230432383590977	0.7334372064225987	0.5978920219564622	0.1519509062343367	0.16418740763074535	0.14404601137137946	0.1284267573844953	0.14715286739536707	0.16259553802597138	0.1799236993260092	0.13998614199549744	0.24006381604268648	0.19179971523154773	0.148101414453093	0.14132529536889804	0.1898472409899646	0.1546794275239478	0.13641697787481027	0.11686969457907546	0.11196170290353089	0.1028240320902838	0.1044972568809708	0.1051898759816966	0.11712906297895352
