	f22ppA	w22pp	w19pp	w14pp	s22pp	f1pp	w1pp	s1pp	w17pp	s17pp	f23ppB	f17ppA	s21pp	w21pp	f10pp	f13pp	f12ppB	f12ppA	f18pp	s2pp	F6H1	S12Hp	f31pp	f17ppB	f2pp	S16H2	F3H1	s11pp	S11Hp	s24H1	w9pp	S15Hp	S9H1	S18H1	S2Hp	S1Hp	S14Hp	S22Hp	F7H1	S3Hp	F1H1	F14H1A	F22HpB	F8H1	S17H1	F14H1B	S8Hp	s26pp	s32pp	w32pp	f30pp	F16H1	S4Hp	S30H1	s4pp	w30pp	s30pp	s10pp	f6ppB	w3pp	s3pp	w11pp	w26pp	w4pp	f4pp	w13pp	s20pp	S13Hp	F32H1	F23HpA	w8pp	s8pp	w6pp	f32pp	f6ppA	w20pp	f20ppA	s31pp	f22ppB	f7pp	f24pp	f23ppA	s28pp	f28pp	w28pp	f14ppB	f9pp	f14ppA	s14pp	s13pp	f29pp	s24pp	s19pp	w25pp	s25pp	f25pp	w27pp	s27pp	s16pp	f16ppB	w16pp	w23pp	s23pp	s7pp	w7pp	w12pp	f3pp	f26pp	f20ppB	f11pp	s18pp	f16ppA	s12pp	f8pp	w24pp	w18pp	w2pp	w31pp	f21pp	f19pp	s29pp	w29pp	w15pp	s15pp	f15pp	w10pp	s9pp	S20H1	S27H1
w26pp	0.03742745118204498	0.03302882848723137	0.0267144325561267	0.032932739289812205	0.04649941915368141	0.048685124995700775	0.045570667760150806	0.04608344443505604	0.02642084826914432	0.032619694773555516	0.026533774269861275	0.028588142618619226	0.04622699721399419	0.03879631546618664	0.02353201103052997	0.04475216002975251	0.03742699352971553	0.038709642098487165	0.05417862081136372	0.03306053177092495	0.23624025872630217	0.1254612517882553	0.06310621194941352	0.01384804144088668	0.011702986997168686	0.24896811092746346	0.11580130079888515	0.1491721160659947	0.20983808645827007	0.18782999368657077	0.05239698565451915	0.22719017732092628	0.2305795258711131	0.24974580968935542	0.2346348122781566	0.22343493086325922	0.22530956849181513	0.23035650481487802	0.2197790794101137	0.22505011336347816	0.23126485326195312	0.22509622766844972	0.23023627283552986	0.2286798158782312	0.22002710108589793	0.20820890935623185	0.08969217576285239	0.09515605430437572	0.08214820168174367	0.06047473706778813	0.031131023035839582	1.1581847665779135	0.24126176611105685	0.21288717697235554	0.09731718272588619	0.08062898158687179	0.04112821808952183	0.06959440100548261	0.04654240765133738	0.0381832064548378	0.04866184246119145	0.022055854445709677	0.0	0.020784984648031603	0.012185946400974564	0.019111005979242937	0.1119287372327669	0.18098163607704726	0.18217545192683546	0.21927668532262645	0.08493610528764192	0.0901417177926176	0.033725134555156557	0.026813204361110746	0.02298585499954789	0.01393520891055658	0.02136211297535282	0.036490832099053676	0.02986527820846934	0.007626280454291502	0.021313402387826776	0.037682884324445755	0.03950153875720214	0.03865632092811529	0.03699652845032426	0.01979825675634699	0.02813433110249171	0.026882010486431903	0.12765150659037341	0.054064304458344314	0.03769122030058057	0.027551936918291053	0.053843414875297174	0.03765513032271911	0.03566596701706371	0.03353260108918044	0.0485150880579429	0.05091874981047745	0.11214318841521709	0.045355255388283486	0.03767964432262905	0.0526669416473496	0.08353840185072413	0.11243932964294064	0.11130083834709219	0.03817175719647268	0.08164613347976203	0.041776138803532564	0.039742599024476494	0.03309896997491839	0.03468919249610232	0.03137761344180996	0.03625010131988054	0.030170274776581227	0.02418734517974091	0.028742731154290133	0.03314117558769709	0.036205846367326704	0.03626006319668785	0.03764236745705957	0.03294163972318933	0.02889322235109307	0.0286902876880825	0.04206096886463183	0.03242388919974745	0.018972169302828735	0.20513044572371278	0.21974988579285748	0.22184034063823171
w4pp	0.054622873038406114	0.05022425034359251	0.04390985441248784	0.05012816114617334	0.06369484101004255	0.0658805468520619	0.06276608961651195	0.06327886629141719	0.04361627012550546	0.04981511662991665	0.04372919612622241	0.045783564474980366	0.06342241907035533	0.05599173732254778	0.04072743288689111	0.061947581886113656	0.05462241538607667	0.05590506395484831	0.07137404266772486	0.0502559536272861	0.2534356805826633	0.14265667364461643	0.08030163380577465	0.031043463297247824	0.028898408853529827	0.2661635327838246	0.13299672265524629	0.16636753792235584	0.2270335083146312	0.2050254155429319	0.06959240751088029	0.24438559917728742	0.24777494772747424	0.2669412315457166	0.25183023413451777	0.24063035271962036	0.24250499034817627	0.24755192667123915	0.23697450126647485	0.2422455352198393	0.24846027511831426	0.24229164952481086	0.247431694691891	0.24587523773459233	0.23722252294225907	0.22540433121259298	0.10688759761921353	0.11235147616073686	0.0993436235381048	0.07767015892414927	0.048326444892200726	1.1753801884342745	0.258457187967418	0.23008259882871668	0.11451260458224732	0.09782440344323293	0.058323639945882966	0.08678982286184375	0.06373782950769852	0.05537862831119894	0.0658572643175526	0.039251276302070814	0.020784984648031603	0.0	0.00936830254593485	0.02989620337538575	0.12271393462890971	0.19176683347319007	0.1929606493229783	0.23006188271876926	0.09572130268378473	0.10092691518876042	0.04451033195129936	0.037598401757253555	0.0337710523956907	0.024720406306699392	0.03214731037149563	0.047276029495196485	0.04065047560461216	0.024821702310652644	0.03850882424418792	0.0548783061808069	0.05669696061356328	0.055851742784476424	0.0541919503066854	0.03699367861270813	0.04532975295885285	0.044077432342793044	0.14484692844673458	0.07125972631470545	0.05488664215694171	0.04474735877465219	0.07103883673165831	0.05485055217908025	0.052861388873424855	0.05072802294554159	0.06571050991430405	0.06811417166683859	0.12933861027157822	0.06255067724464464	0.054875066178990184	0.06986236350371074	0.10073382370708527	0.12963475149930176	0.12849626020345334	0.05536717905283382	0.09884155533612317	0.05897156065989371	0.05693802088083763	0.05029439183127953	0.051884614352463464	0.0485730352981711	0.05344552317624168	0.047365696632942364	0.04138276703610205	0.045938153010651274	0.05033659744405823	0.05340126822368785	0.05345548505304899	0.054837789313420704	0.050137061579550474	0.04608864420745421	0.04588570954444364	0.05925639072099297	0.04961931105610859	0.036167591159189875	0.22232586758007392	0.23694530764921862	0.23903576249459285
f4pp	0.04602383479134908	0.04162521209653547	0.0353108161654308	0.0415291228991163	0.05509580276298551	0.057281508605004874	0.054167051369454905	0.05467982804436014	0.03501723187844842	0.041216078382859615	0.035130157879165375	0.03718452622792333	0.05482338082329828	0.047392699075490735	0.032128394639834065	0.05334854363905661	0.04602337713901963	0.04730602570779127	0.06277500442066782	0.04165691538022906	0.24483664233560629	0.13405763539755938	0.07170259555871761	0.02244442505019078	0.020299370606472786	0.25756449453676755	0.12439768440818924	0.1577684996752988	0.21843447006757416	0.19642637729587487	0.06099336926382325	0.23578656093023037	0.2391759094804172	0.25834219329865954	0.2432311958874607	0.2320313144725633	0.23390595210111922	0.2389528884241821	0.2283754630194178	0.23364649697278225	0.2398612368712572	0.23369261127775381	0.23883265644483395	0.23727619948753528	0.22862348469520202	0.21680529296553594	0.0982885593721565	0.10375243791367983	0.09074458529104776	0.06907112067709223	0.03972740664514368	1.1667811501872176	0.24985814972036094	0.22148356058165963	0.10591356633519028	0.08922536519617588	0.04972460169882593	0.07819078461478671	0.05513879126064148	0.046779590064141896	0.05725822607049555	0.030652238055013777	0.012185946400974564	0.00936830254593485	0.0	0.02129716512832871	0.11411489638185267	0.18316779522613305	0.18436161107592125	0.22146284447171224	0.08712226443672769	0.09232787694170337	0.03591129370424232	0.028999363510196517	0.02517201414863366	0.01612136805964235	0.02354827212443859	0.03867699124813945	0.03205143735755511	0.016222664063595602	0.029909785997130876	0.046279267933749854	0.04809792236650624	0.047252704537419386	0.04559291205962836	0.028394640365651088	0.036730714711795814	0.035478394095736	0.13624789019967753	0.06266068806764842	0.046287603909884664	0.03614832052759515	0.06243979848460127	0.0462515139320232	0.04426235062636781	0.04212898469848454	0.057111471667247005	0.05951513341978154	0.12073957202452118	0.05395163899758759	0.04627602793193314	0.06126332525665369	0.09213478546002822	0.12103571325224473	0.11989722195639628	0.04676814080577678	0.09024251708906612	0.05037252241283667	0.04833898263378059	0.041695353584222494	0.043285576105406426	0.03997399705111406	0.04484648492918464	0.038766658385885326	0.03278372878904501	0.037339114763594236	0.04173755919700119	0.0448022299766308	0.04485644680599195	0.046238751066363666	0.04153802333249343	0.037489605960397174	0.037286671297386595	0.050657352473935935	0.04102027280905155	0.027568552912132834	0.2137268293330169	0.22834626940216157	0.2304367242475358
w13pp	0.05294889436961746	0.048550271674803844	0.04223587574369918	0.04845418247738467	0.06202086234125388	0.06420656818327325	0.06109211094772328	0.061604887622628515	0.041942291456716796	0.04814113796112799	0.04205521745743375	0.0441095858061917	0.06174844040156666	0.05431775865375911	0.03905345421810244	0.060273603217324986	0.05294843671728801	0.054231085286059647	0.06970006399893619	0.048581974958497434	0.25176170191387465	0.14098269497582777	0.07862765513698598	0.029369484628459154	0.02722443018474116	0.26448955411503594	0.13132274398645763	0.16469355925356718	0.22535952964584255	0.20335143687414325	0.06791842884209162	0.24271162050849876	0.2461009690586856	0.2652672528769279	0.25015625546572906	0.2389563740508317	0.2408310116793876	0.2458779480024505	0.2353005225976862	0.24057155655105064	0.2467862964495256	0.2406176708560222	0.24575771602310234	0.24420125906580367	0.2355485442734704	0.22373035254380433	0.10521361895042486	0.11067749749194819	0.09766964486931615	0.0759961802553606	0.046652466223412056	1.1737062097654858	0.2567832092986293	0.22840862015992802	0.11283862591345867	0.09615042477444427	0.0566496612770943	0.0851158441930551	0.062063850838909855	0.05370464964241027	0.06418328564876392	0.03757729763328215	0.019111005979242937	0.02989620337538575	0.02129716512832871	0.0	0.09281973125452402	0.16187263009880437	0.16306644594859257	0.20016767934438356	0.06582709930939903	0.07103271181437472	0.020090366796591454	0.013178436602545652	0.009351087240982792	0.014131696281776266	0.021558600346572507	0.03668731947027336	0.03006176557968903	0.023147723641863977	0.03683484557539925	0.05320432751201823	0.05502298194477462	0.05417776411568776	0.05251797163789673	0.035319699943919466	0.04365577429006419	0.042403453674004374	0.1431729497779459	0.0695857476459168	0.05321266348815304	0.04307338010586353	0.06936485806286964	0.05317657351029158	0.051187410204636186	0.04905404427675292	0.06403653124551538	0.06644019299804992	0.12766463160278957	0.06087669857585597	0.053201087510201514	0.06818838483492207	0.0990598450382966	0.1279607728305131	0.12682228153466465	0.05369320038404515	0.0971675766673345	0.057297581991105045	0.05526404221204897	0.04862041316249087	0.0502106356836748	0.046899056629382437	0.05177154450745301	0.0456917179641537	0.03970878836731338	0.04426417434186261	0.04866261877526956	0.05172728955489918	0.05178150638426032	0.05316381064463204	0.048463082910761804	0.04441466553866555	0.04421173087565497	0.05758241205220431	0.047945332387319926	0.03449361249040121	0.22065188891128526	0.23527132898042996	0.2373617838258042
s20pp	0.14576662562314138	0.14136800292832777	0.1350536069972231	0.1412719137309086	0.1548385935947778	0.1570242994367972	0.1539098422012472	0.15442261887615244	0.13476002271024073	0.14095886921465195	0.1348729487109577	0.13692731705971567	0.15456617165509062	0.1471354899072831	0.1318711854716264	0.15309133447084894	0.14576616797081196	0.1470488165395836	0.16251779525246016	0.1413997062120214	0.3445794331673986	0.2338004262293517	0.17144538639050994	0.12218721588198311	0.12004216143826511	0.3573072853685599	0.2241404752399816	0.25751129050709115	0.3181772608993665	0.2961691681276672	0.1607361600956156	0.3355293517620227	0.33891870031220955	0.35808498413045187	0.34297398671925305	0.33177410530435564	0.3336487429329116	0.33869567925597444	0.32811825385121013	0.3333892878045746	0.33960402770304954	0.33343540210954614	0.3385754472766263	0.33701899031932764	0.3283662755269944	0.3165480837973283	0.19803135020394882	0.20349522874547216	0.1904873761228401	0.16881391150888456	0.139470197476936	1.26652394101901	0.3496009405521533	0.32122635141345196	0.2056563571669826	0.18896815602796824	0.14946739253061825	0.17793357544657906	0.1548815820924338	0.14652238089593422	0.15700101690228788	0.1303950288868061	0.1119287372327669	0.12271393462890971	0.11411489638185267	0.09281973125452402	0.0	0.21545602536247777	0.21664984121226594	0.28196471209242785	0.1476241320574433	0.152829744562419	0.11290809805011541	0.1059961678560696	0.10216881849450675	0.10694942753530022	0.11437633160009647	0.1295050507237973	0.12287949683321299	0.11596545489538793	0.12965257682892323	0.1460220587655422	0.14784071319829858	0.14699549536921172	0.1453357028914207	0.12813743119744342	0.13647350554358814	0.13522118492752833	0.23599068103146986	0.16240347889944076	0.146030394741677	0.1358911113593875	0.16218258931639362	0.14599430476381553	0.14400514145816015	0.14187177553027688	0.15685426249903933	0.15925792425157387	0.2204823628563135	0.15369442982937992	0.14601881876372547	0.16100611608844603	0.19187757629182056	0.22077850408403707	0.21964001278818862	0.14651093163756912	0.18998530792085846	0.150115313244629	0.14808177346557294	0.14143814441601482	0.14302836693719875	0.1397167878829064	0.14458927576097697	0.13850944921767766	0.13252651962083734	0.13708190559538658	0.14148035002879353	0.14454502080842313	0.1445992376377843	0.14598154189815601	0.14128081416428576	0.13723239679218951	0.13702946212917894	0.15040014330572826	0.1407630636408439	0.12731134374392516	0.31346962016480917	0.3280890602339539	0.3301795150793281
S13Hp	0.21481952446742175	0.21042090177260814	0.20410650584150347	0.21032481257518898	0.22389149243905818	0.22607719828107756	0.22296274104552757	0.2234755177204328	0.2038129215545211	0.2100117680589323	0.20392584755523807	0.20598021590399604	0.223619070499371	0.21618838875156343	0.20092408431590678	0.2221442333151293	0.21481906681509233	0.21610171538386397	0.23157069409674053	0.21045260505630176	0.413632332011679	0.3028533250736321	0.24049828523479033	0.19124011472626348	0.1890950602825455	0.4263601842128403	0.29319337408426194	0.32656418935137155	0.3872301597436469	0.3652220669719476	0.22978905893989596	0.4045822506063031	0.40797159915648995	0.4271378829747322	0.4120268855635334	0.40082700414863603	0.4027016417771919	0.40774857810025483	0.3971711526954905	0.402442186648855	0.40865692654732994	0.40248830095382654	0.4076283461209067	0.40607188916360804	0.3974191743712747	0.3856009826416087	0.2670842490482292	0.27254812758975255	0.2595402749671205	0.23786681035316495	0.2085230963212164	1.3355768398632901	0.41865383939643364	0.39027925025773236	0.274709256011263	0.2580210548722486	0.21852029137489865	0.24698647429085943	0.2239344809367142	0.21557527974021462	0.22605391574656827	0.1994479277310865	0.18098163607704726	0.19176683347319007	0.18316779522613305	0.16187263009880437	0.21545602536247777	0.0	0.2420382405072075	0.3510176109367082	0.21667703090172366	0.22188264340669933	0.1819609968943958	0.17504906670034998	0.17122171733878713	0.1760023263795806	0.18342923044437684	0.19855794956807768	0.19193239567749337	0.18501835373966832	0.19870547567320357	0.21507495760982254	0.21689361204257893	0.2160483942134921	0.21438860173570104	0.1971903300417238	0.2055264043878685	0.2042740837718087	0.3050435798757502	0.2314563777437211	0.21508329358595735	0.20494401020366784	0.23123548816067396	0.2150472036080959	0.2130580403024405	0.21092467437455723	0.2259071613433197	0.22831082309585424	0.28953526170059385	0.2227473286736603	0.21507171760800584	0.2300590149327264	0.2609304751361009	0.28983140292831744	0.28869291163246896	0.21556383048184946	0.25903820676513883	0.21916821208890935	0.21713467230985328	0.2104910432602952	0.21208126578147912	0.20876968672718677	0.21364217460525733	0.20756234806195803	0.2015794184651177	0.20613480443966692	0.21053324887307387	0.2135979196527035	0.21365213648206463	0.21503444074243636	0.21033371300856613	0.20628529563646986	0.20608236097345928	0.21945304215000863	0.20981596248512424	0.19636424258820553	0.38252251900908957	0.39714195907823424	0.3992324139236085
F32H1	0.21601334031720995	0.21161471762239634	0.20530032169129167	0.21151862842497718	0.22508530828884638	0.22727101413086576	0.22415655689531577	0.224669333570221	0.2050067374043093	0.21120558390872052	0.20511966340502627	0.20717403175378424	0.2248128863491592	0.21738220460135166	0.20211790016569497	0.2233380491649175	0.21601288266488053	0.21729553123365217	0.23276450994652872	0.21164642090608995	0.4148261478614672	0.3040471409234203	0.2416921010845785	0.19243393057605168	0.1902888761323337	0.42755400006262845	0.29438718993405016	0.3277580052011597	0.3884239755934351	0.36641588282173576	0.23098287478968416	0.4057760664560913	0.4091654150062781	0.42833169882452043	0.4132207014133216	0.4020208199984242	0.40389545762698015	0.40894239395004306	0.3983649685452787	0.4036360024986432	0.40985074239711816	0.40368211680361477	0.4088221619706949	0.4072657050133962	0.39861299022106295	0.38679479849139686	0.2682780648980174	0.2737419434395407	0.2607340908169087	0.23906062620295315	0.2097169121710046	1.3367706557130785	0.41984765524622186	0.39147306610752053	0.27590307186105123	0.2592148707220368	0.21971410722468684	0.24818029014064763	0.2251282967865024	0.21676909559000282	0.22724773159635647	0.2006417435808747	0.18217545192683546	0.1929606493229783	0.18436161107592125	0.16306644594859257	0.21664984121226594	0.2420382405072075	0.0	0.3522114267864964	0.21787084675151186	0.22307645925648756	0.183154812744184	0.17624288255013817	0.17241553318857533	0.1771961422293688	0.18462304629416504	0.19975176541786588	0.19312621152728154	0.18621216958945652	0.19989929152299177	0.21626877345961074	0.21808742789236713	0.2172422100632803	0.21558241758548924	0.198384145891512	0.2067202202376567	0.2054678996215969	0.30623739572553843	0.2326501935935093	0.21627710943574557	0.20613782605345604	0.23242930401046216	0.2162410194578841	0.2142518561522287	0.21211849022434542	0.2271009771931079	0.22950463894564244	0.2907290775503821	0.2239411445234485	0.21626553345779403	0.23125283078251457	0.26212429098588913	0.2910252187781056	0.2898867274822572	0.21675764633163766	0.260232022614927	0.22036202793869755	0.21832848815964148	0.2116848591100834	0.21327508163126732	0.20996350257697496	0.21483599045504553	0.20875616391174623	0.2027732343149059	0.20732862028945512	0.21172706472286207	0.2147917355024917	0.21484595233185283	0.21622825659222455	0.21152752885835432	0.20747911148625806	0.2072761768232475	0.22064685799979683	0.21100977833491244	0.19755805843799373	0.3837163348588778	0.3983357749280224	0.4004262297733967
F23HpA	0.25311457371300095	0.24871595101818733	0.24240155508708267	0.24861986182076817	0.2621865416846374	0.2643722475266567	0.2612577902911068	0.26177056696601203	0.2421079708001003	0.24830681730451148	0.24222089680081726	0.24427526514957523	0.26191411974495016	0.2544834379971426	0.23921913356148597	0.26043928256070853	0.2531141160606715	0.25439676462944316	0.2698657433423197	0.24874765430188095	0.4519273812572582	0.3411483743192113	0.2787933344803695	0.22953516397184268	0.2273901095281247	0.46465523345841947	0.3314884233298412	0.3648592385969507	0.4255252089892261	0.4035171162175268	0.2680841081854752	0.4428772998518823	0.4462666484020691	0.46543293222031146	0.45032193480911265	0.43912205339421523	0.44099669102277117	0.446043627345834	0.4354662019410697	0.44073723589443414	0.44695197579290913	0.44078335019940573	0.44592339536648584	0.4443669384091872	0.43571422361685397	0.42389603188718783	0.3053792982938084	0.31084317683533175	0.29783532421269965	0.2761618595987441	0.2468181455667956	1.3738718891088695	0.4569488886420129	0.42857429950331155	0.3130043052568422	0.2963161041178278	0.25681534062047784	0.28528152353643865	0.2622295301822934	0.2538703289857938	0.26434896499214744	0.2377429769766657	0.21927668532262645	0.23006188271876926	0.22146284447171224	0.20016767934438356	0.28196471209242785	0.3510176109367082	0.3522114267864964	0.0	0.230399126656627	0.23560473916160268	0.220256046139975	0.21334411594592917	0.20951676658436633	0.2142973756251598	0.22172427968995603	0.23685299881365687	0.23022744492307257	0.22331340298524752	0.23700052491878276	0.25337000685540173	0.25518866128815815	0.2543434434590713	0.25268365098128026	0.23548537928730298	0.2438214536334477	0.2425691330173879	0.3433386291213294	0.2697514269893003	0.25337834283153654	0.24323905944924704	0.26953053740625316	0.25334225285367507	0.2513530895480197	0.24921972362013642	0.26420221058889887	0.2666058723414334	0.3278303109461731	0.26104237791923945	0.25336676685358506	0.2683540641783056	0.2992255243816801	0.32812645217389663	0.32698796087804816	0.25385887972742865	0.29733325601071803	0.25746326133448855	0.2554297215554325	0.24878609250587438	0.2503763150270583	0.24706473597276596	0.2519372238508365	0.24585739730753722	0.2398744677106969	0.2444298536852461	0.24882829811865306	0.25189296889828267	0.25194718572764385	0.2533294899880156	0.24862876225414532	0.24458034488204905	0.24437741021903847	0.2577480913955878	0.24811101173070343	0.23465929183378473	0.42081756825466876	0.43543700832381343	0.43752746316918767
w8pp	0.11877399367801644	0.11437537098320284	0.10806097505209816	0.11427928178578367	0.12784596164965287	0.13003166749167225	0.12691721025612226	0.1274299869310275	0.1077673907651158	0.11396623726952698	0.10788031676583275	0.10993468511459067	0.12757353970996566	0.1201428579621581	0.10487855352650143	0.12609870252572397	0.118773536025687	0.12005618459445863	0.13552516330733516	0.11440707426689642	0.3175868012222736	0.20680779428422674	0.14445275444538497	0.09519458393685813	0.09304952949314013	0.3303146534234349	0.1971478432948566	0.23051865856196616	0.2911846289542415	0.2691765361825422	0.1337435281504906	0.30853671981689773	0.3119260683670846	0.33109235218532684	0.31598135477412803	0.30478147335923067	0.30665611098778656	0.31170304731084947	0.30112562190608516	0.30639665585944964	0.31261139575792457	0.3064427701644212	0.31158281533150134	0.31002635837420267	0.30137364358186935	0.2895554518522033	0.17103871825882383	0.1765025968003472	0.16349474417771512	0.1418212795637596	0.11247756553181104	1.2395313090738849	0.32260830860702827	0.294233719468327	0.17866372522185764	0.16197552408284324	0.12247476058549328	0.15094094350145407	0.12788895014730883	0.11952974895080926	0.1300083849571629	0.10340239694168113	0.08493610528764192	0.09572130268378473	0.08712226443672769	0.06582709930939903	0.1476241320574433	0.21667703090172366	0.21787084675151186	0.230399126656627	0.0	0.010261342751800913	0.08591546610499043	0.07900353591094464	0.07517618654938177	0.07995679559017524	0.08738369965497149	0.10251241877867234	0.09588686488808801	0.08897282295026294	0.10265994488379823	0.11902942682041721	0.12084808125317359	0.12000286342408674	0.11834307094629572	0.10114479925231845	0.10948087359846317	0.10822855298240336	0.2089980490863449	0.13541084695431577	0.11903776279655202	0.1088984794142625	0.13518995737126863	0.11900167281869056	0.11701250951303517	0.1148791435851519	0.12986163055391436	0.1322652923064489	0.19348973091118854	0.12670179788425495	0.1190261868186005	0.13401348414332104	0.1648849443466956	0.19378587213891207	0.19264738084306365	0.11951829969244414	0.16299267597573347	0.12312268129950402	0.12108914152044795	0.11444551247088985	0.11603573499207379	0.11272415593778141	0.117596643815852	0.11151681727255268	0.10553388767571237	0.11008927365026158	0.11448771808366855	0.11755238886329816	0.11760660569265931	0.11898890995303102	0.11428818221916079	0.11023976484706452	0.11003683018405395	0.1234075113606033	0.1137704316957189	0.1003187117988002	0.28647698821968426	0.30109642828882893	0.30318688313420317
s8pp	0.12397960618299213	0.11958098348817853	0.11326658755707385	0.11948489429075936	0.13305157415462857	0.13523727999664792	0.13212282276109796	0.1326355994360032	0.11297300327009148	0.11917184977450267	0.11308592927080843	0.11514029761956637	0.13277915221494133	0.12534847046713377	0.11008416603147711	0.13130431503069964	0.12397914853066266	0.1252617970994343	0.14073077581231086	0.11961268677187209	0.3227924137272493	0.21201340678920244	0.14965836695036067	0.10040019644183382	0.09825514199811582	0.3355202659284106	0.20235345579983227	0.23572427106694183	0.2963902414592172	0.2743821486875179	0.1389491406554663	0.31374233232187343	0.31713168087206023	0.33629796469030254	0.32118696727910373	0.30998708586420637	0.31186172349276226	0.31690865981582517	0.30633123441106086	0.3116022683644253	0.31781700826290027	0.3116483826693969	0.316788427836477	0.3152319708791783	0.30657925608684505	0.29476106435717897	0.17624433076379953	0.18170820930532286	0.1687003566826908	0.14702689206873526	0.11768317803678671	1.2447369215788606	0.32781392111200397	0.2994393319733027	0.18386933772683334	0.1671811365878189	0.12768037309046898	0.15614655600642974	0.13309456265228453	0.12473536145578493	0.13521399746213858	0.10860800944665681	0.0901417177926176	0.10092691518876042	0.09232787694170337	0.07103271181437472	0.152829744562419	0.22188264340669933	0.22307645925648756	0.23560473916160268	0.010261342751800913	0.0	0.09112107860996611	0.08420914841592031	0.08038179905435745	0.08516240809515092	0.09258931215994717	0.10771803128364801	0.10109247739306369	0.09417843545523863	0.10786555738877392	0.1242350393253929	0.1260536937581493	0.12520847592906242	0.1235486834512714	0.10635041175729412	0.11468648610343884	0.11343416548737904	0.21420366159132057	0.14061645945929147	0.12424337530152771	0.11410409191923819	0.1403955698762443	0.12420728532366625	0.12221812201801086	0.12008475609012759	0.13506724305889004	0.1374709048114246	0.19869534341616424	0.13190741038923062	0.12423179932357618	0.13921909664829674	0.17009055685167127	0.19899148464388777	0.19785299334803932	0.12472391219741982	0.16819828848070917	0.12832829380447972	0.12629475402542364	0.11965112497586552	0.12124134749704946	0.1179297684427571	0.12280225632082768	0.11672242977752836	0.11073950018068805	0.11529488615523728	0.11969333058864423	0.12275800136827385	0.12281221819763499	0.1241945224580067	0.11949379472413647	0.11544537735204022	0.11524244268902964	0.12861312386557897	0.11897604420069459	0.10552432430377588	0.2916826007246599	0.30630204079380463	0.3083924956391788
w6pp	0.06756302294553107	0.06316440025071746	0.05685000431961279	0.06306831105329828	0.0766349909171675	0.07882069675918686	0.07570623952363689	0.07621901619854213	0.05655642003263041	0.06275526653704161	0.05666934603334736	0.058723714382105316	0.07636256897748028	0.06893188722967272	0.05366758279401606	0.0748877317932386	0.06756256529320162	0.06884521386197326	0.08431419257484982	0.06319610353441105	0.26637583048978825	0.15559682355174137	0.0932417837128996	0.04398361320437277	0.04183855876065478	0.27910368269094954	0.14593687256237123	0.17930768782948078	0.23997365822175615	0.21796556545005685	0.08253255741800523	0.25732574908441236	0.2607150976345992	0.2798813814528415	0.2647703840416427	0.2535705026267453	0.25544514025530124	0.2604920765783641	0.2499146511735998	0.25518568512696427	0.2614004250254392	0.2552317994319358	0.26037184459901597	0.2588153876417173	0.25016267284938404	0.23834448111971793	0.11982774752633849	0.12529162606786182	0.11228377344522975	0.09061030883127422	0.06126659479932567	1.1883203383413996	0.27139733787454295	0.24302274873584162	0.12745275448937227	0.11076455335035787	0.07126378985300791	0.0997299727689687	0.07667797941482346	0.06831877821832388	0.07879741422467754	0.052191426209195764	0.033725134555156557	0.04451033195129936	0.03591129370424232	0.020090366796591454	0.11290809805011541	0.1819609968943958	0.183154812744184	0.220256046139975	0.08591546610499043	0.09112107860996611	0.0	0.012488171182006461	0.011906395560853471	0.02874582485768988	0.036172728922486116	0.05130144804618697	0.04467589415560264	0.03776185221777759	0.051448974151312866	0.06781845608793184	0.06963711052068823	0.06879189269160138	0.06713210021381034	0.04993382851983308	0.0582699028659778	0.05701758224991799	0.15778707835385952	0.08419987622183041	0.06782679206406667	0.05768750868177715	0.08397898663878325	0.06779070208620519	0.0658015387805498	0.06366817285266653	0.07865065982142899	0.08105432157396353	0.14227876017870317	0.07549082715176958	0.06781521608611513	0.08280251341083569	0.11367397361421022	0.14257490140642673	0.14143641011057828	0.06830732895995877	0.11178170524324813	0.07191171056701866	0.06987817078796259	0.06323454173840448	0.06482476425958841	0.061513185205296056	0.06638567308336663	0.06030584654006732	0.054322916943226995	0.058878302917776223	0.06327674735118317	0.06634141813081279	0.06639563496017394	0.06777793922054566	0.06307721148667542	0.05902879411457916	0.05882585945156859	0.07219654062811792	0.06255946096323355	0.049107741066314825	0.2352660174871989	0.24988545755634356	0.2519759124017178
