	31450	S7Hp	S17H1	S27H1	S30H1	F32H1	31232	S15Hp	S19H1	S10H1	530055	S13Hp	S25Hp	S23Hp	31328	S4Hp	530154	31009	S26Hp	S16H2	31379	31021	F7H1	F29H1	S29H1	S12Hp	S14Hp	S9H1	S28Hp	S18H1	31160	F8H1	F1H1	F6H1	S2Hp	31700	S31Hp	31219	S6Hp	530331	31300	530451	F3H1	F14H1A	F23HpA	S22Hp	S3Hp	S11Hp	31512	31519	31452	530119	530075	F22HpB	31071	F16H1	S1Hp	S8Hp	31236	530394	31428	531414	31749	530050	S21H1
F14H1A	0.3975538687156237	0.18423796738146736	0.26416621718550154	0.2589659881477008	0.3111252577224801	0.22444267065696305	0.18231851653061812	0.25835608931229026	0.27508204025076166	0.23885147757614114	0.3026776955286138	0.32156834169373366	0.32882738353113394	0.22864635067754316	0.25068596335032034	0.22841449793844937	0.34685653646936304	0.2985648430427143	0.23869460938502735	0.2510395603814274	0.31924674506428347	0.2514849817934089	0.30024768838364	0.22338435727869194	0.23001752648280327	0.21603940264609295	0.28002025745130565	0.30116812452103287	0.20406136605199712	0.2528841080388251	0.30194511773828026	0.3157749412258973	0.303667265194962	0.265541798034352	0.2627190174717825	0.20364129108107498	0.14646812360296196	0.26130139586343337	0.20829492950900405	0.2564793613683282	0.2596459190139945	0.20916955138643978	0.15391587701962164	0.0	0.2200799697811857	0.20147088866743695	0.29836202567571296	0.226221395133482	0.29093987137717997	0.22897718573481696	0.27750737587712027	0.31050615012489147	0.2174670392703078	0.30218805245703484	0.3116293214345411	0.2894279143202746	0.3201521095984777	0.24718778983030845	0.2786290866698264	0.3344273628044827	0.427805851266168	0.3336977601026069	0.4395027150902334	0.3933719688859643	0.3912439700314459
F23HpA	0.35716962192423307	0.14385372059007678	0.22378197039411096	0.2185817413563102	0.2707410109310896	0.18405842386557247	0.14193426973922754	0.21797184252089963	0.23469779345937108	0.19846723078475054	0.2622934487372232	0.2811840949023431	0.28844313673974337	0.18826210388615255	0.2103017165589297	0.1880302511470588	0.30647228967797246	0.2581805962513237	0.19831036259363677	0.21065531359003678	0.2788624982728929	0.21110073500201829	0.25986344159224944	0.18300011048730136	0.1896332796914127	0.17565515585470234	0.23963601065991502	0.2607838777296423	0.16367711926060652	0.21249986124743453	0.2615608709468897	0.2753906944345067	0.26328301840357143	0.23969653376699612	0.2368737532044266	0.1777960268137191	0.1468414785046968	0.26167475076516816	0.20866828441073887	0.25685271627006306	0.2600192739157293	0.2095429062881746	0.18182251506037672	0.2200799697811857	0.0	0.15328638102449596	0.250177518032772	0.17803688749054097	0.24275536373423898	0.18079267809187594	0.22932286823417924	0.2623216424819505	0.17708279247891723	0.26180380566564426	0.2712450746431505	0.24904366752888404	0.2797678628070871	0.20680354303891788	0.2382448398784358	0.2940431160130922	0.38742160447477747	0.2933135133112163	0.3991184682988428	0.35298772209457374	0.3508597232400553
S22Hp	0.33856054081048437	0.12524463947632805	0.20517288928036223	0.1999726602425615	0.25213192981734084	0.1654493427518237	0.12332518862547881	0.19936276140715092	0.21608871234562232	0.17985814967100183	0.24368436762347445	0.2625750137885943	0.2698340556259946	0.16965302277240385	0.191692635445181	0.16942117003331003	0.2878632085642237	0.23957151513757496	0.17970128147988804	0.19204623247628805	0.26025341715914413	0.19249165388826955	0.24125436047850068	0.1643910293735526	0.17102419857766393	0.1570460747409536	0.22102692954616632	0.24217479661589353	0.14506803814685781	0.1938907801336858	0.24295178983314092	0.25678161332075794	0.24467393728982267	0.22108745265324736	0.21826467209067785	0.15918694569997033	0.12823239739094805	0.2430656696514194	0.19005920329699014	0.2382436351563143	0.24141019280198056	0.19093382517442586	0.16321343394662802	0.20147088866743695	0.15328638102449596	0.0	0.21733064358397114	0.14519001304174012	0.20990848928543815	0.14794580364307508	0.1964759937853784	0.22947476803314965	0.15847371136516847	0.24319472455189553	0.2526359935294018	0.2304345864151353	0.2611587816933384	0.18819446192516914	0.21963575876468708	0.2754340348993434	0.3688125233610287	0.27470443219746754	0.3805093871850941	0.33437864098082504	0.3322506421263066
S3Hp	0.4354516778187603	0.22213577648460403	0.3020640262886382	0.29686379725083745	0.3490230668256168	0.2623404797600997	0.2202163256337548	0.29625389841542693	0.31297984935389833	0.2767492866792778	0.34057550463175046	0.35946615079687033	0.3667251926342706	0.2665441597806798	0.288583772453457	0.26631230704158604	0.3847543455724997	0.33646265214585097	0.276592418488164	0.28893736948456405	0.35714455416742014	0.28938279089654556	0.3381454974867767	0.2612821663818286	0.26791533558593994	0.2539372117492296	0.3179180665544423	0.33906593362416954	0.2419591751551338	0.2907819171419618	0.3398429268414169	0.35367275032903395	0.3415650742980987	0.31797858966152337	0.31515580909895385	0.25607808270824634	0.22512353439922406	0.3399568066596954	0.2869503403052661	0.3351347721645903	0.33830132981025657	0.28782496218270187	0.260104570954904	0.29836202567571296	0.250177518032772	0.21733064358397114	0.0	0.2327545025508434	0.29747297879454143	0.23551029315217836	0.2840404832944817	0.31703925754225293	0.2553648483734445	0.3400858615601715	0.34952713053767775	0.32732572342341126	0.35804991870161434	0.2850855989334451	0.31652689577296306	0.3723251719076194	0.46570366036930466	0.37159556920574355	0.47740052419337	0.43126977798910093	0.4291417791345825
S11Hp	0.3633110472765294	0.14999514594237306	0.22992339574640724	0.22472316670860648	0.2768824362833858	0.19019984921786875	0.14807569509152382	0.2241132678731959	0.24083921881166737	0.20460865613704682	0.2684348740895195	0.28732552025463937	0.29458456209203965	0.19440352923844884	0.216443141911226	0.19417167649935507	0.31261371503026875	0.26432202160362	0.20445178794593305	0.21679673894233306	0.28500392362518917	0.21724216035431457	0.2660048669445457	0.18914153583959764	0.19577470504370897	0.18179658120699863	0.2457774360122113	0.26692530308193857	0.1698185446129028	0.2186412865997308	0.26770229629918596	0.281532119786803	0.2694244437558677	0.2458379591192924	0.2430151785567229	0.18393745216601537	0.1529829038569931	0.26781617611746444	0.21480970976303515	0.26299414162235935	0.2661606992680256	0.21568433164047088	0.187963940412673	0.226221395133482	0.17803688749054097	0.14519001304174012	0.2327545025508434	0.0	0.19842146885362466	0.1364587832112616	0.18498897335356493	0.21798774760133618	0.1832242178312135	0.26794523101794054	0.2773864999954468	0.2551850928811803	0.2859092881593834	0.21294496839121416	0.2443862652307321	0.3001845413653884	0.3935630298270737	0.2994549386635126	0.4052598936511391	0.35912914744687	0.3570011485923516
31512	0.42802952352022733	0.21471362218607104	0.2946418719901052	0.28944164295230446	0.3416009125270838	0.25491832546156673	0.2127941713352218	0.28883174411689394	0.30555769505536534	0.2693271323807448	0.33315335033321747	0.35204399649833734	0.3593030383357376	0.2591220054821468	0.281161618154924	0.25889015274305305	0.3773321912739667	0.329040497847318	0.269170264189631	0.28151521518603106	0.34972239986888715	0.28196063659801257	0.3307233431882437	0.2538600120832956	0.26049318128740695	0.24651505745069663	0.31049591225590933	0.33164377932563655	0.2345370208566008	0.2833597628434288	0.33242077254288394	0.34625059603050096	0.3341429199995657	0.3105564353629904	0.30773365480042086	0.24865592840971334	0.21770138010069107	0.3325346523611624	0.2795281860067331	0.3277126178660573	0.3308791755117236	0.2804028078841689	0.25268241665637103	0.29093987137717997	0.24275536373423898	0.20990848928543815	0.29747297879454143	0.19842146885362466	0.0	0.1432026482849328	0.19173283842723612	0.22473161267500738	0.24794269407491148	0.3326637072616385	0.34210497623914476	0.3199035691248783	0.35062776440308135	0.2776634446349121	0.30910474147443007	0.3649030176090864	0.45828150607077167	0.36417341490721056	0.469978369894837	0.42384762369056794	0.4217196248360495
31519	0.36606683787786437	0.15275093654370805	0.2326791863477422	0.22747895730994147	0.27963822688472084	0.19295563981920372	0.15083148569285879	0.2268690584745309	0.24359500941300233	0.2073644467383818	0.27119066469085445	0.29008131085597433	0.2973403526933746	0.19715931983978383	0.21919893251256098	0.19692746710069003	0.3153695056316037	0.26707781220495497	0.207207578547268	0.21955252954366805	0.28775971422652413	0.21999795095564956	0.2687606575458807	0.1918973264409326	0.19853049564504394	0.18455237180833362	0.2485332266135463	0.26968109368327353	0.1725743352142378	0.22139707720106577	0.2704580869005209	0.28428791038813794	0.2721802343572027	0.24859374972062737	0.24577096915805785	0.18669324276735033	0.15573869445832805	0.2705719667187994	0.2175655003643701	0.2657499322236943	0.26891648986936056	0.21844012224180587	0.190719731014008	0.22897718573481696	0.18079267809187594	0.14794580364307508	0.23551029315217836	0.1364587832112616	0.1432026482849328	0.0	0.07802455108248826	0.11102332533025953	0.18598000843254847	0.2707010216192755	0.28014229059678175	0.2579408834825153	0.28866507876071834	0.21570075899254915	0.24714205583206708	0.30294033196672343	0.3963188204284087	0.3022107292648476	0.4080156842524741	0.361884938048205	0.35975693919368656
31452	0.4145970280201676	0.2012811266860113	0.2812093764900455	0.27600914745224475	0.3281684170270241	0.24148582996150697	0.19936167583516207	0.2753992486168342	0.2921251995553056	0.2558946368806851	0.3197208548331577	0.33861150099827764	0.34587054283567786	0.2456895099820871	0.26772912265486426	0.24545765724299332	0.363899695773907	0.3156080023472583	0.2557377686895713	0.2680827196859713	0.33628990436882744	0.2685281410979528	0.31729084768818394	0.24042751658323588	0.24706068578734722	0.23308256195063687	0.2970634167558496	0.31821128382557684	0.22110452535654107	0.2699272673433691	0.3189882770428242	0.33281810053044125	0.32071042449950593	0.2971239398629306	0.29430115930036116	0.2352234329096536	0.20426888460063133	0.31910215686110266	0.2660956905066734	0.31428012236599756	0.3174466800116639	0.2669703123841091	0.23924992115631127	0.27750737587712027	0.22932286823417924	0.1964759937853784	0.2840404832944817	0.18498897335356493	0.19173283842723612	0.07802455108248826	0.0	0.10263266165134069	0.23451019857485175	0.31923121176157876	0.32867248073908506	0.30647107362481857	0.33719526890302165	0.2642309491348524	0.29567224597437036	0.3514705221090267	0.44484901057071197	0.3507409194071508	0.45654587439477734	0.41041512819050824	0.4082871293359898
530119	0.4475958022679389	0.23427990093378256	0.3142081507378167	0.309007921700016	0.36116719127479535	0.2744846042092782	0.23236045008293332	0.30839802286460544	0.3251239738030769	0.28889341112845635	0.352719629080929	0.37161027524604884	0.3788693170834492	0.27868828422985836	0.3007278969026355	0.2784564314907646	0.3968984700216782	0.3486067765950295	0.2887365429373426	0.30108149393374256	0.36928867861659864	0.30152691534572407	0.35028962193595525	0.2734262908310071	0.2800594600351185	0.2660813361984081	0.33006219100362083	0.35121005807334804	0.2541032996043123	0.30292604159114034	0.3519870512905955	0.36581687477821245	0.35370919874727724	0.33012271411070193	0.32729993354813236	0.26822220715742484	0.2372676588484026	0.35210093110887397	0.2990944647544447	0.3472788966137689	0.3504454542594351	0.2999690866318804	0.27224869540408253	0.31050615012489147	0.2623216424819505	0.22947476803314965	0.31703925754225293	0.21798774760133618	0.22473161267500738	0.11102332533025953	0.10263266165134069	0.0	0.267508972822623	0.35222998600935007	0.36167125498685626	0.3394698478725898	0.37019404315079285	0.29722972338262366	0.32867102022214156	0.38446929635679794	0.4778477848184832	0.38373969365492205	0.48954464864254854	0.4434139024382795	0.4412859035837611
530075	0.3367421190319383	0.12342621769778196	0.20335446750181613	0.1981542384640154	0.25031350803879476	0.16363092097327764	0.1215067668469327	0.19754433962860482	0.21427029056707625	0.17803972789245573	0.24186594584492838	0.26075659201004825	0.26801563384744853	0.16783460099385775	0.1898742136666349	0.16760274825476396	0.28604478678567763	0.2377530933590289	0.17788285970134193	0.19022781069774197	0.25843499538059805	0.19067323210972348	0.2394359386999546	0.17114584354979684	0.17777901275390817	0.16380088891719785	0.22778174372241053	0.24892961079213777	0.15182285232310203	0.20064559430993	0.24970660400938516	0.2635364274970022	0.2514287514660669	0.2370836032561182	0.2342608226935487	0.17518309630284118	0.1442285479938189	0.25906182025429025	0.20605535389986096	0.25423978575918516	0.2574063434048514	0.2069299757772967	0.17920958454949884	0.2174670392703078	0.17708279247891723	0.15847371136516847	0.2553648483734445	0.1832242178312135	0.24794269407491148	0.18598000843254847	0.23451019857485175	0.267508972822623	0.0	0.24137630277334943	0.2508175717508557	0.22861616463658924	0.2593403599147923	0.18637604014662307	0.217817336986141	0.27361561312079735	0.36699410158248263	0.27288601041892147	0.378690965406548	0.33256021920227896	0.33043222034776054
F22HpB	0.39276466062094995	0.1794487592867936	0.2661232161121367	0.2609229870743359	0.31308225664911526	0.2263996695835982	0.19811272605144686	0.274150298833119	0.2908762497715904	0.2546456870969699	0.3184719050494425	0.3373625512145624	0.34462159305196266	0.2444405601983719	0.26648017287114906	0.24420870745927808	0.36265074599019176	0.314359052563543	0.25448881890585606	0.2668337699022561	0.3350409545851122	0.2672791913142376	0.31604189790446874	0.2558668567365239	0.2625000259406352	0.24852190210392489	0.31250275690913754	0.3336506239788648	0.2365438655098291	0.28536660749665704	0.3344276171961122	0.3482574406837292	0.33614976465279395	0.32180461644284525	0.31898183588027573	0.2599041094895682	0.22894956118054594	0.3437828334410173	0.290776367086588	0.3389607989459122	0.34212735659157845	0.29165098896402375	0.2639305977362259	0.30218805245703484	0.26180380566564426	0.24319472455189553	0.3400858615601715	0.26794523101794054	0.3326637072616385	0.2707010216192755	0.31923121176157876	0.35222998600935007	0.24137630277334943	0.0	0.24173804864219295	0.26425882187382066	0.3153629015038039	0.2423985817356347	0.27383987857515263	0.32963815470980895	0.42301664317149423	0.3289085520079331	0.43471350699555966	0.38858276079129056	0.38645476193677214
31071	0.40220592959845614	0.18889002826429985	0.27556448508964293	0.27036425605184217	0.32252352562662157	0.23584093856110444	0.2075539950289531	0.2835915678106252	0.3003175187490966	0.26408695607447613	0.32791317402694875	0.3468038201920686	0.3540628620294689	0.25388182917587815	0.2759214418486553	0.25364997643678433	0.372092014967698	0.32380032154104926	0.26393008788336236	0.27627503887976235	0.34448222356261843	0.27672046029174385	0.325483166881975	0.2653081257140301	0.27194129491814145	0.25796317108143113	0.32194402588664384	0.34309189295637105	0.24598513448733533	0.2948078764741633	0.34386888617361844	0.35769870966123546	0.3455910336303002	0.3312458854203515	0.328423104857782	0.26934537846707446	0.23839083015805218	0.35322410241852353	0.30021763606409424	0.34840206792341843	0.3515686255690847	0.30109225794152994	0.27337186671373215	0.3116293214345411	0.2712450746431505	0.2526359935294018	0.34952713053767775	0.2773864999954468	0.34210497623914476	0.28014229059678175	0.32867248073908506	0.36167125498685626	0.2508175717508557	0.24173804864219295	0.0	0.27370009085132696	0.32480417048131016	0.25183985071314097	0.2832811475526589	0.33907942368731525	0.43245791214900053	0.33834982098543936	0.44415477597306585	0.3980240297687968	0.3958960309142784
F16H1	0.3800045224841897	0.16668862115003338	0.2533630779753765	0.24816284893757573	0.3003221185123551	0.21363953144683795	0.18535258791468665	0.2613901606963588	0.2781161116348302	0.24188554896020964	0.3057117669126823	0.32460241307780213	0.33186145491520247	0.23168042206161166	0.2537200347343888	0.2314485693225179	0.3498906078534315	0.30159891442678277	0.24172868076909587	0.2540736317654959	0.32228081644835194	0.25451905317747736	0.30328175976770855	0.24310671859976368	0.24973988780387502	0.23576176396716467	0.29974261877237734	0.32089048584210456	0.22378372737306884	0.27260646935989685	0.321667479059352	0.33549730254696897	0.32338962651603376	0.30904447830608506	0.3062216977435155	0.24714397135280802	0.21618942304378574	0.3310226953042571	0.2780162289498278	0.326200660809152	0.3293672184548182	0.2788908508272635	0.25117045959946566	0.2894279143202746	0.24904366752888404	0.2304345864151353	0.32732572342341126	0.2551850928811803	0.3199035691248783	0.2579408834825153	0.30647107362481857	0.3394698478725898	0.22861616463658924	0.26425882187382066	0.27370009085132696	0.0	0.3026027633670437	0.22963844359887448	0.26107974043839244	0.31687801657304876	0.41025650503473404	0.3161484138711729	0.4219533688587994	0.37582262265453037	0.37369462380001195
S1Hp	0.3704766262168505	0.171648124898149	0.2840872732535795	0.2788870442157788	0.33104631379055816	0.24436372672504103	0.2160767831928897	0.2921143559745618	0.3088403069130332	0.2726097442384127	0.33643596219088534	0.3553266083560052	0.3625856501934055	0.26240461733981474	0.2844442300125919	0.2621727646007209	0.3806148031316346	0.33232310970498585	0.27245287604729895	0.28479782704369894	0.353005011726555	0.28524324845568044	0.3340059550459116	0.27383091387796676	0.28046408308207804	0.2664859592453677	0.3304668140505804	0.35161468112030764	0.2545079226512719	0.3033306646380999	0.352391674337555	0.36622149782517205	0.3541138217942368	0.3397686735842881	0.33694589302171857	0.2778681666310111	0.2469136183219888	0.3617468905824601	0.30874042422803083	0.356924856087355	0.3600914137330213	0.30961504610546653	0.28189465487766874	0.3201521095984777	0.2797678628070871	0.2611587816933384	0.35804991870161434	0.2859092881593834	0.35062776440308135	0.28866507876071834	0.33719526890302165	0.37019404315079285	0.2593403599147923	0.3153629015038039	0.32480417048131016	0.3026027633670437	0.0	0.16946110458029062	0.2515518441710532	0.3073501203057095	0.4007286087673948	0.3066205176038337	0.41242547259146023	0.3662947263871911	0.3641667275326727
S8Hp	0.29751230644868126	0.09868380512997978	0.2111229534854103	0.20592272444760956	0.2580819940223889	0.1713994069568718	0.14311246342472048	0.2191500362063926	0.235875987144864	0.1996454244702435	0.26347164242271615	0.28236228858783596	0.2896213304252363	0.18944029757164552	0.21147991024442267	0.18920844483255173	0.30765048336346534	0.2593587899368166	0.1994885562791297	0.21183350727552971	0.28004069195838577	0.21227892868751122	0.2610416352777424	0.2008665941097975	0.20749976331390885	0.19352163947719853	0.2575024942824112	0.2786503613521384	0.1815436028831027	0.23036634486993066	0.27942735456938583	0.2932571780570028	0.2811495020260676	0.2668043538161189	0.2639815732535493	0.20490384686284185	0.17394929855381958	0.28878257081429093	0.2357761044598616	0.28396053631918583	0.28712709396485203	0.23665072633729733	0.20893033510949952	0.24718778983030845	0.20680354303891788	0.18819446192516914	0.2850855989334451	0.21294496839121416	0.2776634446349121	0.21570075899254915	0.2642309491348524	0.29722972338262366	0.18637604014662307	0.2423985817356347	0.25183985071314097	0.22963844359887448	0.16946110458029062	0.0	0.17858752440288397	0.23438580053754032	0.3277642889992256	0.23365619783566446	0.339461152823291	0.2933304066190219	0.29120240776450346
31236	0.2935640196092233	0.13012510196949773	0.24256425032492823	0.2373640212871275	0.28952329086190687	0.20284070379638974	0.1745537602642384	0.2505913330459105	0.2673172839843819	0.23108672130976143	0.29491293926223405	0.3138035854273539	0.3210626272647542	0.22088159441116345	0.2429212070839406	0.22064974167206966	0.3390917802029833	0.29080008677633457	0.23092985311864764	0.24327480411504765	0.31148198879790373	0.24372022552702916	0.2924829321172603	0.23230789094931545	0.23894106015342678	0.22496293631671643	0.28894379112192914	0.31009165819165635	0.21298489972262064	0.2618076417094486	0.31086865140890374	0.32469847489652076	0.3125907988655855	0.2982456506556368	0.2954228700930673	0.2363451437023598	0.2053905953933375	0.32022386765380884	0.26721740129937954	0.31540183315870374	0.31856839080437	0.26809202317681524	0.24037163194901745	0.2786290866698264	0.2382448398784358	0.21963575876468708	0.31652689577296306	0.2443862652307321	0.30910474147443007	0.24714205583206708	0.29567224597437036	0.32867102022214156	0.217817336986141	0.27383987857515263	0.2832811475526589	0.26107974043839244	0.2515518441710532	0.17858752440288397	0.0	0.23043751369808238	0.3238160021597677	0.22970791099620652	0.335512865983833	0.28938211977956396	0.28725412092504554
530394	0.3161407127801318	0.18592337810415405	0.2983625264595846	0.29316229742178385	0.3453215669965632	0.2586389799310461	0.23035203639889476	0.3063896091805669	0.3231155601190383	0.28688499744441776	0.35071121539689043	0.36960186156201025	0.3768609033994106	0.2766798705458198	0.298719483218597	0.276448017806726	0.39489005633763963	0.3465983629109909	0.286728129253304	0.299073080249704	0.36728026493256005	0.2995185016616855	0.34828120825191666	0.2881061670839718	0.29473933628808313	0.28076121245137275	0.34474206725658546	0.36588993432631267	0.26878317585727696	0.31760591784410497	0.3666669275435601	0.3804967510311771	0.3683890750002419	0.3540439267902932	0.3512211462277236	0.29214341983701614	0.26118887152799386	0.3760221437884652	0.3230156774340359	0.3712001092933601	0.3743666669390263	0.3238902993114716	0.2961699080836738	0.3344273628044827	0.2940431160130922	0.2754340348993434	0.3723251719076194	0.3001845413653884	0.3649030176090864	0.30294033196672343	0.3514705221090267	0.38446929635679794	0.27361561312079735	0.32963815470980895	0.33907942368731525	0.31687801657304876	0.3073501203057095	0.23438580053754032	0.23043751369808238	0.0	0.2108267411387491	0.18414219672291843	0.3580895591547415	0.31195881295047245	0.30983081409595403
31428	0.40951920124181707	0.27930186656583933	0.3917410149212699	0.38654078588346913	0.4387000554582485	0.3520174683927314	0.32373052486058007	0.3997680976422522	0.4164940485807236	0.38026348590610304	0.4440897038585757	0.46298035002369553	0.47023939186109587	0.37005835900750506	0.39209797168028226	0.3698265062684113	0.4882685447993249	0.43997685137267617	0.38010661771498927	0.3924515687113893	0.46065875339424533	0.39289699012337076	0.44165969671360195	0.3814846555456571	0.3881178247497684	0.37413970091305804	0.43812055571827074	0.45926842278799795	0.36216166431896224	0.41098440630579025	0.4600454160052454	0.47387523949286237	0.46176756346192716	0.44742241525197846	0.4445996346894089	0.3855219082987014	0.35456735998967914	0.4694006322501505	0.4163941658957212	0.4645785977550454	0.4677451554007116	0.4172687877731569	0.3895483965453591	0.427805851266168	0.38742160447477747	0.3688125233610287	0.46570366036930466	0.3935630298270737	0.45828150607077167	0.3963188204284087	0.44484901057071197	0.4778477848184832	0.36699410158248263	0.42301664317149423	0.43245791214900053	0.41025650503473404	0.4007286087673948	0.3277642889992256	0.3238160021597677	0.2108267411387491	0.0	0.2775206851846037	0.4514680476164268	0.4053373014121577	0.40320930255763926
531414	0.31541111007825595	0.18519377540227822	0.2976329237577087	0.29243269471990796	0.3445919642946873	0.25790937722917023	0.2296224336970189	0.305660006478691	0.3223859574171624	0.2861553947425419	0.34998161269501454	0.3688722588601344	0.3761313006975347	0.27595026784394394	0.2979898805167211	0.2757184151048502	0.3941604536357638	0.34586876020911506	0.2859985265514281	0.29834347754782814	0.3665506622306842	0.29878889895980965	0.3475516055500408	0.2873765643820959	0.2940097335862073	0.2800316097494969	0.3440124645547096	0.36516033162443684	0.2680535731554011	0.3168763151422291	0.36593732484168423	0.37976714832930125	0.367659472298366	0.3533143240884173	0.35049154352584777	0.29141381713514025	0.26045926882611803	0.3752925410865893	0.32228607473216003	0.3704705065914842	0.3736370642371505	0.3231606966095958	0.29544030538179794	0.3336977601026069	0.2933135133112163	0.27470443219746754	0.37159556920574355	0.2994549386635126	0.36417341490721056	0.3022107292648476	0.3507409194071508	0.38373969365492205	0.27288601041892147	0.3289085520079331	0.33834982098543936	0.3161484138711729	0.3066205176038337	0.23365619783566446	0.22970791099620652	0.18414219672291843	0.2775206851846037	0.0	0.35735995645286567	0.31122921024859657	0.30910121139407815
31749	0.3793108050231153	0.2909987303899047	0.4034378787453352	0.3982376497075345	0.45039691928231385	0.3637143322167967	0.3354273886846454	0.4114649614663175	0.4281909124047889	0.39196034973016847	0.45578656768264103	0.47467721384776085	0.4819362556851612	0.3817552228315705	0.4037948355043476	0.38152337009247667	0.49996540862339023	0.4516737151967416	0.39180348153905464	0.4041484325354546	0.47235561721831065	0.4045938539474362	0.45335656053766726	0.39318151936972245	0.3998146885738338	0.38583656473712347	0.4498174195423361	0.47096528661206327	0.37385852814302767	0.42268127012985557	0.4717422798293107	0.4855721033169277	0.4734644272859925	0.4591192790760438	0.4562964985134743	0.3972187721227668	0.3662642238137445	0.4810974960742158	0.4280910297197865	0.4762754615791107	0.4794420192247769	0.4289656515972223	0.40124526036942443	0.4395027150902334	0.3991184682988428	0.3805093871850941	0.47740052419337	0.4052598936511391	0.469978369894837	0.4080156842524741	0.45654587439477734	0.48954464864254854	0.378690965406548	0.43471350699555966	0.44415477597306585	0.4219533688587994	0.41242547259146023	0.339461152823291	0.335512865983833	0.3580895591547415	0.4514680476164268	0.35735995645286567	0.0	0.30283026777352984	0.3363171537297046
530050	0.33318005881884627	0.24486798418563566	0.35730713254106616	0.35210690350326546	0.40426617307804474	0.3175835860125277	0.28929664248037634	0.36533421526204846	0.38206016620051986	0.34582960352589937	0.409655821478372	0.4285464676434918	0.43580550948089214	0.3356244766273014	0.35766408930007854	0.33539262388820756	0.4538346624191212	0.4055429689924725	0.3456727353347856	0.3580176863311856	0.4262248710140416	0.3584631077431671	0.4072258143333982	0.3470507731654534	0.3536839423695647	0.33970581853285436	0.403686673338067	0.4248345404077942	0.32772778193875857	0.3765505239255865	0.42561153362504167	0.43944135711265864	0.4273336810817234	0.4129885328717747	0.4101657523092052	0.35108802591849775	0.3201334776094754	0.43496674986994677	0.3819602835155175	0.43014471537484167	0.43331127302050787	0.3828349053929532	0.3551145141651554	0.3933719688859643	0.35298772209457374	0.33437864098082504	0.43126977798910093	0.35912914744687	0.42384762369056794	0.361884938048205	0.41041512819050824	0.4434139024382795	0.33256021920227896	0.38858276079129056	0.3980240297687968	0.37582262265453037	0.3662947263871911	0.2933304066190219	0.28938211977956396	0.31195881295047245	0.4053373014121577	0.31122921024859657	0.30283026777352984	0.0	0.29018640752543556
S21H1	0.33105205996432785	0.24273998533111724	0.35517913368654774	0.34997890464874704	0.4021381742235263	0.31545558715800925	0.2871686436258579	0.36320621640753004	0.37993216734600144	0.34370160467138094	0.40752782262385356	0.4264184687889734	0.4336775106263737	0.33349647777278296	0.3555360904455601	0.33326462503368914	0.45170666356460276	0.4034149701379541	0.3435447364802672	0.35588968747666716	0.4240968721595232	0.35633510888864867	0.4050978154788798	0.344922774310935	0.35155594351504627	0.33757781967833594	0.4015586744835486	0.4227065415532758	0.32559978308424015	0.3744225250710681	0.42348353477052325	0.4373133582581402	0.425205682227205	0.4108605340172563	0.4080377534546868	0.34896002706397933	0.318005478754957	0.43283875101542835	0.37983228466099905	0.42801671652032325	0.43118327416598945	0.38070690653843475	0.35298651531063696	0.3912439700314459	0.3508597232400553	0.3322506421263066	0.4291417791345825	0.3570011485923516	0.4217196248360495	0.35975693919368656	0.4082871293359898	0.4412859035837611	0.33043222034776054	0.38645476193677214	0.3958960309142784	0.37369462380001195	0.3641667275326727	0.29120240776450346	0.28725412092504554	0.30983081409595403	0.40320930255763926	0.30910121139407815	0.3363171537297046	0.29018640752543556	0.0
