	S23Hp	f13pp	f12ppB	w32pp	s32pp	S4Hp	s31pp	S17H1	S20H1	f9pp	w1pp	S1Hp	f4pp	w19pp	w21pp	f30pp	S10H1	S3Hp	S2Hp	s3pp	w3pp	f12ppA	S27H1	s27pp	S15Hp	S26Hp	F32H1	f2pp	w24pp	w26pp	s12pp	w18pp	s26pp	w2pp	f25pp	F16H1	w23pp	S11Hp	s23pp	s17pp	s14pp	s10pp	w29pp	s29pp	s24pp	F14H1A	w14pp	w28pp	s28pp	f28pp	w11pp	w27pp	f6ppB	w20pp	w6pp	F3H1	w13pp	f6ppA	f20ppA	f14ppB	s18pp	w10pp	f32pp	s25pp	f16ppA	w16pp	w25pp	f16ppB	w4pp	F7H1	F8H1	S12Hp	s4pp	f17ppB	F6H1	w17pp	S19H1	f14ppA	w9pp	f19pp	f7pp	f10pp	f24pp	s2pp	w31pp	f26pp	f11pp	w12pp	s19pp	f21pp	f23ppB	s11pp	w8pp	s8pp	s7pp	w7pp	f8pp	f1pp	s22pp	S22Hp	s1pp	s30pp	f22ppA	w22pp	w15pp	f15pp	S9H1
w27pp	0.3089168009409061	0.228617142102992	0.23195030632890484	0.18755748460832283	0.2613204607972167	0.3043025167538731	0.2511101902312569	0.29891048236635315	0.26544187014878207	0.13849382013078632	0.09147026158397532	0.19541318897938903	0.11354870367591363	0.09196034894057646	0.15744143053389456	0.192217530179187	0.13802734775004874	0.24932327095101717	0.2054431137812202	0.10756667316304927	0.11387479124712455	0.13217376494462407	0.10008762430114712	0.07692230173204591	0.20905049032922324	0.20446545251250792	0.17004558273107712	0.06739977575577424	0.054200671611507156	0.05461852027172821	0.08827751129037546	0.10079617000509081	0.1871449698270215	0.07023755498199147	0.11584315540950209	0.18208805392806904	0.1673600039103934	0.25105453668155747	0.18787827584941863	0.2129532917050707	0.2600961622454453	0.2801327880344053	0.18351617870229697	0.19394996365291656	0.19693757565383146	0.23347666507958625	0.1418231762562922	0.12213114051966474	0.15023896678307333	0.1683095678604699	0.05712102140518979	0.0	0.08245924149506162	0.052131105706382366	0.1558309323050578	0.18893929748090985	0.06799456687298225	0.09544573221265155	0.05677012884222417	0.07130351939122602	0.06072328111440396	0.03447624911089498	0.13192483790058038	0.07348178533100136	0.07274109544848732	0.07574826936485084	0.11506384229162406	0.1492600114169551	0.11398928586194829	0.2641181786027353	0.2456261283094624	0.2593965696462168	0.19910628902836472	0.1359770283124511	0.14437378691700414	0.13139055186963966	0.16134877586152221	0.14624168359011527	0.08166955321835156	0.09261574623582822	0.04393873285003452	0.0756489346079329	0.056530046055426206	0.056274602035984445	0.09936270989636717	0.12683886549815881	0.11074466843695999	0.10166655948425093	0.10107227564110838	0.15170521443913657	0.1398036377338611	0.20465052274326198	0.13300039328084423	0.15446497128908807	0.20981044822187844	0.17114309819690832	0.16161192719291154	0.14999265065572553	0.2891797249714491	0.27744240878919996	0.15198150840819488	0.07565404032206394	0.16646607986821632	0.12033769612334055	0.1286897092326103	0.17092702025694684	0.3266666683697802
f6ppB	0.36020894243618495	0.2799092835982708	0.2832424478241836	0.23884962610360166	0.3126126022924955	0.35559465824915193	0.30240233172653574	0.3502026238616319	0.3167340116440609	0.18978596162606512	0.14276240307925414	0.24670533047466783	0.16484084517119243	0.14325249043585528	0.20873357202917336	0.2435096716744658	0.18931948924532754	0.30061541244629597	0.256735255276499	0.15885881465832807	0.16516693274240335	0.18346590643990288	0.15137976579642592	0.12821444322732473	0.260342631824502	0.25575759400778675	0.22133772422635595	0.11869191725105305	0.10549281310678596	0.10591066176700702	0.13956965278565425	0.1520883115003696	0.23843711132230028	0.12152969647727027	0.1671352969047809	0.2333801954233478	0.21865214540567224	0.30234667817683625	0.23917041734469746	0.2642454332003495	0.31138830374072407	0.33142492952968405	0.2348083201975758	0.24524210514819533	0.2482297171491103	0.28476880657486503	0.193115317751571	0.17342328201494356	0.20153110827835213	0.21960170935574874	0.1084131629004686	0.08245924149506162	0.0	0.07114598898682797	0.17484581558550338	0.20795418076135547	0.08700945015342786	0.11446061549309715	0.07578501212266978	0.11752054319034691	0.11201542260968278	0.08576839060617379	0.18321697939585918	0.12477392682628016	0.12403323694376613	0.12704041086012963	0.16635598378690286	0.2005521529122339	0.1652814273572271	0.31541032009801406	0.29691826980474123	0.31068871114149565	0.2503984305236435	0.1872691698077299	0.19566592841228297	0.1826826933649185	0.21264091735680102	0.19753382508539408	0.13296169471363037	0.14390788773110702	0.09523087434531333	0.1269410761032117	0.10782218755070502	0.10756674353126326	0.150654851391646	0.17813100699343765	0.16203680993223882	0.15295870097952974	0.15236441713638718	0.20299735593441537	0.1910957792291399	0.2559426642385408	0.18429253477612303	0.20575711278436687	0.2611025897171573	0.22243523969218715	0.21290406868819034	0.20128479215100437	0.34047186646672795	0.3287345502844788	0.20327364990347369	0.12694618181734274	0.21775822136349515	0.17162983761861936	0.1799818507278891	0.22221916175222567	0.37795880986505903
w20pp	0.3298808066475057	0.2495811478095915	0.25291431203550435	0.2085214903149224	0.2822844665038162	0.3252665224604726	0.2720741959378565	0.3198744880729527	0.28640587585538163	0.15945782583738585	0.11243426729057487	0.21637719468598857	0.13451270938251317	0.11292435464717601	0.1784054362404941	0.21318153588578653	0.15899135345664828	0.2702872766576167	0.22640711948781975	0.1285306788696488	0.13483879695372408	0.1531377706512236	0.12105163000774669	0.09788630743864546	0.23001449603582277	0.22542945821910748	0.19100958843767668	0.0883637814623738	0.0751646773181067	0.07558252597832776	0.10924151699697501	0.12176017571169036	0.20810897553362104	0.09120156068859102	0.13680716111610164	0.20305205963466857	0.18832400961699297	0.27201854238815704	0.2088422815560182	0.23391729741167025	0.2810601679520448	0.30109679374100484	0.20448018440889654	0.2149139693595161	0.21790158136043103	0.2544406707861858	0.16278718196289177	0.1430951462262643	0.17120297248967287	0.18927357356706948	0.07808502711178934	0.052131105706382366	0.07114598898682797	0.0	0.1037018265996755	0.13681019177552753	0.01586546116759995	0.043316626507269244	0.03201781615688905	0.08719240740166764	0.08168728682100351	0.05544025481749453	0.15288884360717991	0.09444579103760091	0.09370510115508687	0.09671227507145039	0.1360278479982236	0.17022401712355467	0.13495329156854785	0.28508218430933485	0.26659013401606196	0.2803605753528164	0.22007029473496426	0.15694103401905066	0.1653377926236037	0.15235455757623922	0.18231278156812175	0.16720568929671484	0.10263355892495112	0.11357975194242777	0.06490273855663407	0.09661294031453246	0.07749405176202576	0.077238607742584	0.12032671560296673	0.14780287120475838	0.13170867414355955	0.12263056519085047	0.12203628134770791	0.1726692201457361	0.16076764344046063	0.22561452844986152	0.15396439898744377	0.1754289769956876	0.23077445392847798	0.19210710390350788	0.18257593289951107	0.1709566563623251	0.3101437306780487	0.2984064144957995	0.17294551411479442	0.09661804602866347	0.18743008557481589	0.1413017018299401	0.14965371493920984	0.1918910259635464	0.34763067407637976
w6pp	0.4335806332461811	0.35328097440826695	0.3566141386341798	0.31222131691359784	0.38598429310249166	0.4289663490591481	0.3757740225365319	0.4235743146716281	0.39010570245405707	0.26315765243606126	0.2161340938892503	0.320077021284664	0.2382125359811886	0.21662418124585145	0.28210526283916953	0.31688136248446197	0.2626911800553237	0.37398710325629214	0.33010694608649516	0.23223050546832424	0.23853862355239952	0.2568375972498991	0.2247514566064221	0.2015861340373209	0.3337143226344982	0.3291292848177829	0.2947094150363521	0.19206360806104922	0.17886450391678216	0.1792823525770032	0.21294134359565045	0.22546000231036578	0.31180880213229645	0.19490138728726647	0.24050698771477708	0.30675188623334404	0.2920238362156684	0.3757183689868324	0.31254210815469363	0.3376171240103457	0.3847599945507203	0.4047966203396802	0.308180011007572	0.3186137959581915	0.32160140795910647	0.3581404973848612	0.2664870085615672	0.24679497282493973	0.2749027990883483	0.2929734001657449	0.1817848537104648	0.1558309323050578	0.17484581558550338	0.1037018265996755	0.0	0.17023251999890954	0.0878383654330756	0.14161285074767505	0.13571764275556447	0.19089223400034308	0.18538711341967895	0.15914008141616995	0.25658867020585535	0.19814561763627633	0.19740492775376228	0.2004121016701258	0.23972767459689903	0.2739238437222301	0.23865311816722326	0.38878201090801023	0.3702899606147374	0.3840604019514918	0.3237701213336397	0.26064086061772607	0.26903761922227915	0.25605438417491466	0.2860126081667972	0.27090551589539025	0.20633338552362654	0.2172795785411032	0.1686025651553095	0.20031276691320787	0.1811938783607012	0.18093843434125942	0.22402654220164217	0.2515026978034338	0.235408500742235	0.2263303917895259	0.22573610794638335	0.27636904674441154	0.26446747003913607	0.32931435504853696	0.25766422558611923	0.27912880359436304	0.33447428052715344	0.2958069305021833	0.2862757594981865	0.27465648296100054	0.4138435572767241	0.40210624109447496	0.27664534071346986	0.2003178726273389	0.2911299121734913	0.24500152842861556	0.25335354153788525	0.29559085256222184	0.4513305006750552
F3H1	0.46668899842203315	0.38638933958411903	0.3897225038100319	0.34532968208944986	0.41909265827834374	0.46207471423500013	0.40888238771238394	0.4566826798474802	0.42321406762990915	0.2962660176119134	0.2492424590651024	0.3531853864605161	0.27132090115704066	0.24973254642170353	0.3152136280150216	0.34998972766031405	0.2957995452311758	0.4070954684321442	0.3632153112623473	0.26533887064417633	0.2716469887282516	0.2899459624257511	0.2578598217822742	0.23469449921317298	0.3668226878103503	0.362237649993635	0.3278177802122042	0.2251719732369013	0.21197286909263424	0.21239071775285528	0.24604970877150253	0.25856836748621786	0.3449171673081486	0.22800975246311855	0.27361535289062916	0.33986025140919607	0.3251322013915205	0.40882673416268456	0.3456504733305457	0.37072548918619774	0.4178683597265723	0.43790498551553236	0.34128837618342406	0.35172216113404364	0.35470977313495855	0.39124886256071334	0.2995953737374193	0.2799033380007918	0.3080111642642004	0.326081765341597	0.21489321888631688	0.18893929748090985	0.20795418076135547	0.13681019177552753	0.17023251999890954	0.0	0.12094673060892765	0.17472121592352707	0.16882600793141653	0.22400059917619514	0.21849547859553103	0.19224844659202203	0.28969703538170744	0.23125398281212842	0.23051329292961437	0.23352046684597788	0.2728360397727511	0.30703220889808214	0.27176148334307537	0.4218903760838624	0.40339832579058943	0.4171687671273439	0.3568784865094918	0.29374922579357815	0.30214598439813123	0.28916274935076675	0.3191209733426493	0.30401388107124233	0.23944175069947862	0.2503879437169553	0.20171093033116158	0.23342113208905996	0.21430224353655328	0.2140467995171115	0.2571349073774942	0.2846110629792859	0.26851686591808704	0.259438756965378	0.25884447312223546	0.3094774119202636	0.29757583521498815	0.36242272022438904	0.29077259076197126	0.3122371687702151	0.3675826457030055	0.3289152956780354	0.3193841246740386	0.3077648481368526	0.4469519224525762	0.43521460627032704	0.30975370588932194	0.233426237803191	0.3242382773493434	0.27810989360446764	0.28646190671373734	0.3286992177380739	0.48443886585090723
w13pp	0.3457442678141056	0.26544460897619143	0.2687777732021043	0.22438495148152227	0.2981479276704161	0.34112998362707253	0.2879376571044564	0.3357379492395526	0.30226933702198155	0.17532128700398575	0.12829772845717477	0.23224065585258846	0.15037617054911306	0.1287878158137759	0.19426889740709402	0.22904499705238646	0.1748548146232482	0.2861507378242166	0.24227058065441964	0.14439414003624873	0.150702258120324	0.1690012318178235	0.13691509117434658	0.11374976860524535	0.24587795720242267	0.24129291938570738	0.20687304960427658	0.10422724262897369	0.0910281384847066	0.09144598714492766	0.1251049781635749	0.13762363687829027	0.22397243670022093	0.10706502185519091	0.15267062228270153	0.21891552080126847	0.20418747078359287	0.2878820035547569	0.2247057427226181	0.24978075857827015	0.2969236291186447	0.3169602549076047	0.22034364557549643	0.230777430526116	0.23376504252703093	0.2703041319527857	0.17865064312949164	0.1589586073928642	0.1870664336562728	0.20513703473366937	0.09394848827838924	0.06799456687298225	0.08700945015342786	0.01586546116759995	0.0878383654330756	0.12094673060892765	0.0	0.05377648531559949	0.04788127732348894	0.10305586856826754	0.09755074798760341	0.07130371598409442	0.1687523047737798	0.11030925220420079	0.10956856232168677	0.11257573623805028	0.1518913091648235	0.18608747829015454	0.15081675273514772	0.3009456454759347	0.28245359518266183	0.2962240365194163	0.23593375590156415	0.17280449518565055	0.1812012537902036	0.16821801874283912	0.19817624273472165	0.18306915046331473	0.118497020091551	0.12944321310902765	0.08076619972323397	0.11247640148113235	0.09335751292862565	0.09310206890918389	0.13619017676956663	0.16366633237135828	0.14757213531015945	0.13849402635745037	0.1378997425143078	0.188532681312336	0.17663110460706055	0.2414779896164614	0.16982786015404366	0.19129243816228753	0.24663791509507788	0.20797056507010775	0.198439394066111	0.18682011752892497	0.32600719184464855	0.3142698756623994	0.18880897528139431	0.11248150719526337	0.20329354674141575	0.15716516299654	0.16551717610580974	0.20775448713014627	0.3634941352429797
f6ppA	0.3731954331537749	0.2928957743158607	0.29622893854177357	0.25183611682119156	0.3255990930100854	0.3685811489667418	0.3153888224441257	0.3631891145792219	0.32972050236165085	0.20277245234365504	0.15574889379684406	0.25969182119225775	0.17782733588878236	0.1562389811534452	0.2217200627467633	0.25649616239205575	0.2023059799629175	0.3136019031638859	0.26972174599408894	0.17184530537591802	0.1781534234599933	0.1964523971574928	0.16436625651401587	0.14120093394491465	0.27332912254209196	0.2687440847253767	0.23432421494394587	0.131678407968643	0.1184793038243759	0.11889715248459695	0.1525561435032442	0.16507480221795956	0.2514236020398902	0.1345161871948602	0.18012178762237083	0.24636668614093776	0.23163863612326216	0.3153331688944262	0.2521569080622874	0.27723192391793944	0.324374794458314	0.344411420247274	0.24779481091516573	0.2582285958657853	0.2612162078667002	0.297755297292455	0.20610180846916093	0.18640977273253348	0.21451759899594208	0.23258820007333866	0.12139965361805853	0.09544573221265155	0.11446061549309715	0.043316626507269244	0.14161285074767505	0.17472121592352707	0.05377648531559949	0.0	0.07533244266315822	0.13050703390793683	0.1250019133272727	0.09875488132376373	0.19620347011344913	0.13776041754387008	0.13701972766135606	0.14002690157771958	0.1793424745044928	0.21353864362982383	0.178267918074817	0.328396810815604	0.3099047605223311	0.3236752018590856	0.26338492124123347	0.20025566052531985	0.2086524191298729	0.1956691840825084	0.22562740807439097	0.21052031580298403	0.1459481854312203	0.15689437844869697	0.10821736506290326	0.13992756682080165	0.12080867826829494	0.12055323424885318	0.16364134210923592	0.19111749771102757	0.17502330064982874	0.16594519169711966	0.1653509078539771	0.2159838466520053	0.20408226994672984	0.2689291549561307	0.19727902549371296	0.21874360350195682	0.27408908043474717	0.23542173040977704	0.2258905594057803	0.21427128286859426	0.35345835718431784	0.3417210410020687	0.2162601406210636	0.13993267253493266	0.23074471208108507	0.18461632833620928	0.19296834144547903	0.23520565246981556	0.390945300582649
f20ppA	0.3345198297833475	0.2542201709454333	0.25755333517134615	0.2131605134507642	0.286923489639658	0.32990554559631446	0.2767132190736983	0.32451351120879446	0.29104489899122343	0.16409684897322765	0.11707329042641668	0.22101621782183037	0.13915173251835497	0.11756337778301781	0.1830444593763359	0.21782055902162833	0.16363037659249008	0.2749262997934585	0.23104614262366155	0.1331697020054906	0.13947782008956588	0.1577767937870654	0.1256906531435885	0.10252533057448726	0.23465351917166458	0.23006848135494928	0.19564861157351848	0.0930028045982156	0.07980370045394851	0.08022154911416957	0.11388054013281682	0.12639919884753215	0.21274799866946284	0.09584058382443282	0.14144618425194344	0.20769108277051038	0.19296303275283477	0.2766575655239988	0.21348130469186	0.23855632054751205	0.28569919108788666	0.3057358168768466	0.20911920754473834	0.2195529924953579	0.22254060449627283	0.25907969392202757	0.16742620509873357	0.1477341693621061	0.17584199562551467	0.19391259670291128	0.08272405024763115	0.05677012884222417	0.07578501212266978	0.03201781615688905	0.13571764275556447	0.16882600793141653	0.04788127732348894	0.07533244266315822	0.0	0.09183143053750945	0.08632630995684532	0.060079277953336334	0.15752786674302172	0.09908481417344271	0.09834412429092868	0.10135129820729219	0.1406668711340654	0.17486304025939647	0.13959231470438965	0.28972120744517665	0.27122915715190377	0.2849995984886582	0.22470931787080606	0.16158005715489246	0.1699768157594455	0.15699358071208103	0.18695180470396355	0.17184471243255664	0.10727258206079292	0.11821877507826957	0.06954176169247588	0.10125196345037427	0.08213307489786756	0.0818776308784258	0.12496573873880854	0.15244189434060018	0.13634769727940135	0.12726958832669227	0.12667530448354972	0.1773082432815779	0.16540666657630243	0.23025355158570332	0.15860342212328557	0.1800680001315294	0.23541347706431978	0.19674612703934968	0.18721495603535288	0.1755956794981669	0.3147827538138905	0.3030454376316413	0.17758453725063622	0.10125706916450528	0.1920691087106577	0.1459407249657819	0.15429273807505164	0.1965300490993882	0.35226969721222157
f14ppB	0.34905322033234937	0.2687535614944352	0.27208672572034803	0.22769390399976608	0.3014568801886599	0.3444389361453163	0.29124660962270016	0.3390469017577964	0.3055782895402253	0.17863023952222953	0.13160668097541856	0.23554960837083225	0.15368512306735685	0.1320967683320197	0.19757784992533778	0.2323539495706302	0.17816376714149196	0.2894596903424604	0.24557953317266343	0.1477030925544925	0.15401121063856776	0.1723101843360673	0.14022404369259034	0.11705872112348913	0.24918690972066643	0.24460187190395116	0.21018200212252036	0.10753619514721746	0.09433709100295037	0.09475493966317143	0.12841393068181867	0.14093258939653402	0.2272813892184647	0.11037397437343469	0.15597957480094532	0.22222447331951223	0.20749642330183665	0.29119095607300066	0.22801469524086188	0.2530897110965139	0.3002325816368885	0.32026920742584847	0.22365259809374022	0.23408638304435975	0.2370739950452747	0.27361308447102944	0.18195959564773542	0.16226755991110797	0.19037538617451655	0.20844598725191316	0.09725744079663301	0.07130351939122602	0.11752054319034691	0.08719240740166764	0.19089223400034308	0.22400059917619514	0.10305586856826754	0.13050703390793683	0.09183143053750945	0.0	0.10085970050584718	0.07461266850233819	0.1720612572920236	0.11361820472244458	0.11287751483993053	0.11588468875629404	0.15520026168306728	0.18939643080839833	0.1541257052533915	0.3042545979941785	0.2857625477009056	0.29953298903766007	0.23924270841980794	0.1761134477038943	0.18451020630844736	0.17152697126108288	0.20148519525296543	0.1863781029815585	0.12180597260979478	0.13275216562727143	0.08407515224147774	0.11578535399937612	0.09666646544686942	0.09641102142742768	0.13949912928781041	0.16697528488960206	0.15088108782840323	0.14180297887569415	0.1412086950325516	0.19184163383057978	0.1799400571253043	0.2447869421347052	0.17313681267228745	0.19460139068053128	0.24994686761332166	0.21127951758835156	0.20174834658435475	0.19012907004716878	0.32931614436289236	0.3175788281806432	0.1921179277996381	0.11579045971350715	0.20660249925965957	0.16047411551478377	0.16882612862405352	0.21106343964839008	0.36680308776122345
s18pp	0.3258174872317272	0.24551782839381303	0.24885099261972587	0.20445817089914387	0.2782211470880377	0.32120320304469413	0.268010876522078	0.3158111686571742	0.28234255643960315	0.15539450642160735	0.10837094787479637	0.21231387527021006	0.13044938996673466	0.10886103523139751	0.17434211682471562	0.20911821647000806	0.1549280340408698	0.2662239572418382	0.22234380007204124	0.12446735945387032	0.1307754775379456	0.1490744512354451	0.11698831059196818	0.09382298802286695	0.22595117662004427	0.22136613880332898	0.18694626902189818	0.0843004620465953	0.07110135790232822	0.07151920656254926	0.10517819758119651	0.11769685629591187	0.20404565611784253	0.08713824127281253	0.13274384170032313	0.19898874021889007	0.18426069020121447	0.2679552229723785	0.2047789621402397	0.22985397799589175	0.2769968485362663	0.2970334743252263	0.20041686499311803	0.2108506499437376	0.21383826194465252	0.2503773513704073	0.15872386254711326	0.1390318268104858	0.1671396530738944	0.18521025415129097	0.07402170769601085	0.06072328111440396	0.11201542260968278	0.08168728682100351	0.18538711341967895	0.21849547859553103	0.09755074798760341	0.1250019133272727	0.08632630995684532	0.10085970050584718	0.0	0.02624903200450904	0.13856547552694864	0.08012242295736963	0.07938173307485558	0.08238890699121909	0.12170447991799233	0.15590064904332337	0.12062992348831655	0.2707588162291035	0.25226676593583064	0.2660372072725851	0.205746926654733	0.14261766593881936	0.1510144245433724	0.13803118949600793	0.16798941348789048	0.15288232121648354	0.08831019084471983	0.09925638386219648	0.05057937047640279	0.08228957223430117	0.06317068368179447	0.07317528832680549	0.11626339618718823	0.14373955178897987	0.12764535472778105	0.11856724577507197	0.11797296193192941	0.1686059007299576	0.15670432402468215	0.221551209034083	0.14990107957166526	0.17136565757990913	0.22671113451269947	0.18804378448772935	0.1785126134837326	0.16689333694654657	0.30608041126227015	0.294343095080021	0.16888219469901591	0.09255472661288497	0.18336676615903735	0.13723838241416159	0.14559039552343134	0.18782770654776787	0.3435673546606013
w10pp	0.29957045522821824	0.21927079639030406	0.2226039606162169	0.17821113889563495	0.25197411508452877	0.2949561710411852	0.24176384451856903	0.2895641366536652	0.2560955244360942	0.12914747441809837	0.0821239158712874	0.1860668432667011	0.10420235796322569	0.08261400322788853	0.14809508482120662	0.18287118446649905	0.1286810020373608	0.23997692523832923	0.19609676806853227	0.09822032745036133	0.1045284455344366	0.12282741923193613	0.0907412785884592	0.06757595601935798	0.1997041446165353	0.19511910679982	0.1606992370183892	0.058053430043086315	0.04485432589881923	0.045272174559040285	0.07893116557768753	0.09144982429240288	0.17779862411433356	0.06089120926930354	0.10649680969681416	0.1727417082153811	0.1580136581977055	0.24170819096886953	0.17853193013673072	0.20360694599238277	0.25074981653275735	0.27078644232171734	0.17416983298960906	0.18460361794022861	0.18759122994114355	0.2241303193668983	0.13247683054360426	0.11278479480697681	0.1408926210703854	0.158963222147782	0.047774675692501864	0.03447624911089498	0.08576839060617379	0.05544025481749453	0.15914008141616995	0.19224844659202203	0.07130371598409442	0.09875488132376373	0.060079277953336334	0.07461266850233819	0.02624903200450904	0.0	0.11231844352343966	0.05387539095386064	0.0531347010713466	0.056141874987710116	0.09545744791448334	0.12965361703981437	0.09438289148480757	0.24451178422559455	0.22601973393232166	0.23979017526907612	0.17949989465122398	0.11637063393531039	0.12476739253986344	0.11178415749249895	0.14174238148438148	0.12663528921297457	0.062063158841210844	0.0730093518586875	0.024332338472893806	0.056042540230792186	0.03692365167828549	0.046928256323296516	0.09001636418367925	0.1174925197854709	0.10139832272427207	0.09232021377156299	0.09172592992842044	0.14235886872644862	0.13045729202117318	0.19530417703057404	0.12365404756815629	0.14511862557640015	0.2004641025091905	0.1617967524842204	0.15226558148022362	0.14064630494303762	0.27983337925876123	0.26809606307651207	0.14263516269550694	0.066307694609376	0.1571197341555284	0.11099135041065263	0.11934336351992236	0.16158067454425892	0.3173203226570923
f32pp	0.3970190440179036	0.31671938517998943	0.3200525494059023	0.2756597276853203	0.34942270387421415	0.39240475983087053	0.3392124333082544	0.38701272544335064	0.35354411322577955	0.22659606320778378	0.1795725046609728	0.2835154320563865	0.2016509467529111	0.18006259201757394	0.24554367361089202	0.28031977325618446	0.2261295908270462	0.33742551402801463	0.2935453568582177	0.19566891624004673	0.201977034324122	0.22027600802162153	0.18818986737814458	0.16502454480904338	0.29715273340622067	0.2925676955895054	0.2581478258080746	0.1555020188327717	0.14230291468850462	0.1427207633487257	0.1763797543673729	0.18889841308208827	0.27524721290401893	0.15833979805898893	0.20394539848649956	0.27019029700506647	0.2554622469873909	0.3391567797585549	0.2759805189264161	0.30105553478206815	0.34819840532244273	0.3682350311114027	0.27161842177929446	0.282052206729914	0.28503981873082895	0.3215789081565837	0.22992541933328967	0.21023338359666222	0.2383412098600708	0.2564118109374674	0.14522326448218725	0.13192483790058038	0.18321697939585918	0.15288884360717991	0.25658867020585535	0.28969703538170744	0.1687523047737798	0.19620347011344913	0.15752786674302172	0.1720612572920236	0.13856547552694864	0.11231844352343966	0.0	0.12624140052969995	0.12550071064718593	0.12850788456354945	0.16782345749032265	0.2020196266156537	0.16674890106064688	0.3168777938014339	0.298385743508161	0.3121561848449155	0.25186590422706334	0.18873664351114972	0.19713340211570274	0.18415016706833826	0.21410839106022084	0.1990012987888139	0.13442916841705016	0.1453753614345268	0.10827269876815185	0.13998290052605022	0.12086401197354353	0.1443768451129819	0.18746495297336466	0.2149411085751563	0.19884691151395747	0.1897688025612484	0.18917451871810584	0.23980745751613403	0.22790588081085855	0.29275276582025944	0.2211026363578417	0.24256721436608553	0.2979126912988759	0.2592453412739058	0.249714170269909	0.23809489373272302	0.3772819680484466	0.36554465186619745	0.24008375148519234	0.1637562833990614	0.2545683229452138	0.20843993920033804	0.21679195230960777	0.2590292633339443	0.4147689114467777
s25pp	0.3385759914483246	0.25827633261041044	0.2616094968363233	0.21721667511574128	0.2909796513046351	0.33396170726129154	0.2807693807386754	0.3285696728737716	0.29510106065620056	0.16815301063820476	0.12112945209139378	0.22507237948680747	0.14320789418333207	0.12161953944799492	0.187100621041313	0.22187672068660544	0.16768653825746718	0.27898246145843564	0.23510230428863865	0.1372258636704677	0.143533981754543	0.16183295545204252	0.1297468148085656	0.10658149223946435	0.23870968083664168	0.23412464301992636	0.19970477323849556	0.09705896626319269	0.0838598621189256	0.08427771077914666	0.1179367017977939	0.13045536051250925	0.21680416033443994	0.09989674548940991	0.14550234591692052	0.21174724443548748	0.19701919441781185	0.2807137271889759	0.21753746635683707	0.24261248221248916	0.28975535275286374	0.3097919785418237	0.21317536920971542	0.223609154160335	0.2265967661612499	0.2631358555870047	0.17148236676371065	0.15179033102708317	0.17989815729049177	0.19796875836788835	0.08678021191260823	0.07348178533100136	0.12477392682628016	0.09444579103760091	0.19814561763627633	0.23125398281212842	0.11030925220420079	0.13776041754387008	0.09908481417344271	0.11361820472244458	0.08012242295736963	0.05387539095386064	0.12624140052969995	0.0	0.02323885229375612	0.026246026210119636	0.06556159913689284	0.09975776826222389	0.09799443444756975	0.24812332718835678	0.2296312768950839	0.24340171823183834	0.1831114376139862	0.11998217689807258	0.12837893550262564	0.11539570045526115	0.1453539244471437	0.13024683217573677	0.06567470180397306	0.07662089482144971	0.04982964619857283	0.0815398479564712	0.06242095940396451	0.0859337925434029	0.12902190040378564	0.15649805600557729	0.14040385894437846	0.13132574999166938	0.13073146614852682	0.181364404946555	0.16946282824127956	0.23430971325068042	0.16265958378826267	0.18412416179650654	0.23946963872929689	0.20080228870432676	0.19127111770033	0.17965184116314398	0.31883891547886756	0.3071015992966184	0.18164069891561332	0.10531323082948238	0.19612527037563476	0.149996886630759	0.15834889974002875	0.20058621076436528	0.3563258588771987
f16ppA	0.33783530156581054	0.25753564272789636	0.2608688069538092	0.21647598523322725	0.2902389614221211	0.3332210173787775	0.28002869085616133	0.3278289829912575	0.2943603707736865	0.16741232075569074	0.12038876220887973	0.22433168960429345	0.14246720430081805	0.12087884956548087	0.18635993115879895	0.2211360308040914	0.16694584837495313	0.27824177157592156	0.23436161440612463	0.13648517378795366	0.14279329187202894	0.1610922655695285	0.12900612492605154	0.10584080235695031	0.23796899095412763	0.23338395313741234	0.19896408335598154	0.09631827638067865	0.08311917223641156	0.08353702089663262	0.11719601191527987	0.1297146706299952	0.2160634704519259	0.09915605560689587	0.1447616560344065	0.21100655455297343	0.19627850453529783	0.27997303730646184	0.21679677647432305	0.2418717923299751	0.2890146628703497	0.30905128865930964	0.2124346793272014	0.22286846427782095	0.22585607627873588	0.2623951657044906	0.17074167688119662	0.15104964114456915	0.17915746740797772	0.19722806848537433	0.0860395220300942	0.07274109544848732	0.12403323694376613	0.09370510115508687	0.19740492775376228	0.23051329292961437	0.10956856232168677	0.13701972766135606	0.09834412429092868	0.11287751483993053	0.07938173307485558	0.0531347010713466	0.12550071064718593	0.02323885229375612	0.0	0.01738931339978142	0.05670688632755469	0.09090305545288574	0.09725374456505573	0.24738263730584276	0.22889058701256987	0.2426610283493243	0.18237074773147216	0.11924148701555855	0.1276382456201116	0.11465501057274712	0.14461323456462966	0.12950614229322271	0.06493401192145902	0.07588020493893567	0.04908895631605879	0.08079915807395718	0.061680269521450476	0.08519310266088885	0.1282812105212716	0.15575736612306323	0.1396631690618644	0.13058506010915533	0.12999077626601277	0.18062371506404096	0.16872213835876548	0.23356902336816637	0.16191889390574862	0.18338347191399246	0.23872894884678283	0.20006159882181274	0.19053042781781593	0.17891115128062995	0.31809822559635353	0.3063609094141044	0.18090000903309927	0.10457254094696833	0.19538458049312074	0.14925619674824495	0.1576082098575147	0.19984552088185126	0.3555851689946846
