	w9pp	w8pp	w10pp	31749	530368	F6H1	31750	530451	S12Hp	530295	530331	530177	531414	31766	31236	31343	530394	S11Hp	31021	31600	31071	S26Hp	31328	S27H1	31219	31519	S3Hp	F8H1	F22HpB	530075	F16H1	F7H1	s24H1	S2Hp	S22Hp	S8Hp	31537	S7Hp	S9H1	S23Hp	S20H1	S30H1	S29H1	S17H1	31300	31360	S15Hp	F14H1A	S31Hp	S25Hp	31700	530215	31232	530258	S19H1	S16H2	F3H1	F32H1	S6Hp	31333	S28Hp	S18H1	31267	S13Hp	F29H1	S10H1	S4Hp	S21H1	F14H1B	530444	31512	F23HpA	530050	530055	S14Hp	S1Hp	f20ppA	w20pp	w17pp	f7pp	f24pp	w23pp
F22HpB	0.3223558346508352	0.3518072005567262	0.3494299861671595	0.2371947864607417	0.2727597849104144	0.14541047979529698	0.18459518503493647	0.2781439135938797	0.16983217562424346	0.26234270062236253	0.28932295598473057	0.29340421042161996	0.3131703143899377	0.309664486976237	0.22772699926946777	0.2745491270225195	0.24331691950849194	0.172973576394718	0.17156408775708032	0.1889995682150369	0.13774245653710496	0.10722448254018385	0.15994387428173817	0.18151213803122146	0.14351657558411152	0.12130507432674059	0.09422827474069513	0.15654683571151917	0.0	0.21310364170501286	0.10512130216457742	0.0903779198020791	0.25853247881476954	0.20522357610462844	0.07608113034425358	0.10040819596125075	0.16063963792529298	0.06971718244838158	0.1506963940091009	0.13619617293770983	0.28407522669062335	0.12190067754901587	0.28725497816719703	0.1702060706766651	0.17783239351646832	0.17980804117120713	0.16809479025896706	0.09628175377929236	0.10806351673689873	0.19631476044245966	0.1267823616378063	0.20305389941141966	0.21884451040018632	0.17919364776164798	0.144636657356505	0.08974809709098774	0.0999366758802866	0.09891246214349346	0.1569883521456697	0.1503937223441872	0.2112942057510025	0.1884570867379745	0.17140684342918747	0.10077717087201547	0.15858291138466973	0.2621015847337318	0.17869672663668595	0.0993639766935085	0.13728832071568875	0.20004367584570132	0.10423731895954573	0.14355655079255591	0.13486883131796085	0.2581863574709766	0.12953194694746673	0.11118995607724268	0.3221061684539684	0.3183104044150915	0.3469624206135206	0.3396460934109382	0.3399098945336534	0.3493359250966545
530075	0.45811150693433117	0.48756287284022215	0.4851856584506554	0.37295045874423766	0.40851545719391036	0.2811661520787929	0.3203508573184324	0.41389958587737563	0.3055878479077394	0.3980983729058585	0.4250786282682265	0.4291598827051159	0.44892598667343364	0.4454201592597329	0.36348267155296365	0.41030479930601543	0.3790725917919879	0.30872924867821394	0.30731976004057626	0.3247552404985328	0.27349812882060087	0.2429801548236798	0.2956995465652341	0.3172678103147174	0.2792722478676074	0.25706074661023653	0.22998394702419106	0.2923025079950151	0.21310364170501286	0.0	0.21489403226928522	0.20015064990678694	0.3942881510982655	0.3409792483881243	0.2118368026277495	0.23616386824474667	0.2963953102087889	0.2054728547318775	0.2864520662925968	0.27195184522120575	0.4198308989741193	0.2576563498325118	0.42301065045069297	0.30596174296016104	0.31358806579996423	0.3155637134547031	0.30385046254246295	0.2320374260627883	0.24381918902039465	0.3320704327259556	0.2625380339213022	0.3388095716949156	0.35460018268368226	0.3149493200451439	0.28039232964000094	0.2255037693744837	0.23569234816378254	0.2346681344269894	0.29274402442916564	0.2861493946276831	0.34704987803449844	0.32421275902147045	0.3071625157126834	0.2365328431555114	0.2943385836681657	0.39785725701722774	0.31445239892018184	0.23511964897700444	0.2730439929991847	0.3357993481291972	0.23999299124304166	0.2793122230760518	0.27062450360145673	0.39394202975447257	0.26528761923096267	0.24694562836073858	0.45786184073746433	0.45406607669858745	0.48271809289701656	0.47540176569443415	0.47566556681714933	0.48509159738015045
F16H1	0.3501291673938957	0.3795805332997867	0.37720331891021996	0.2649681192038022	0.3005331176534749	0.17318381253835746	0.21236851777799692	0.3059172463369402	0.19760550836730395	0.290116033365423	0.31709628872779105	0.32117754316468045	0.3409436471329982	0.3374378197192974	0.2555003320125282	0.30232245976558	0.2710902522515524	0.20074690913777846	0.1993374205001408	0.21677290095809737	0.16551578928016544	0.13499781528324434	0.18771720702479863	0.20928547077428195	0.17128990832717197	0.14907840706980108	0.1220016074837556	0.18432016845457963	0.10512130216457742	0.21489403226928522	0.0	0.09216631036535142	0.28630581155783	0.2329969088476889	0.10385446308731405	0.1281815287043112	0.18841297066835344	0.09749051519144206	0.17846972675216136	0.1639695056807703	0.31184855943368384	0.14967401029207633	0.3150283109102575	0.19797940341972559	0.20560572625952878	0.20758137391426762	0.19586812300202752	0.12405508652235284	0.1358368494799592	0.22408809318552012	0.15455569438086675	0.23082723215448014	0.2466178431432468	0.20696698050470846	0.17240999009956548	0.11752142983404822	0.12771000862334708	0.12668579488655393	0.18476168488873018	0.17816705508724764	0.23906753849406298	0.216230419481035	0.19918017617224792	0.12855050361507595	0.18635624412773022	0.2898749174767923	0.2064700593797464	0.12713730943656898	0.1650616534587492	0.22781700858876178	0.1320106517026062	0.17132988353561637	0.16264216406102133	0.2859596902140371	0.1573052796905272	0.13896328882030315	0.3498795011970289	0.346083737158152	0.3747357533565811	0.3674194261539987	0.3676832272767139	0.377109257839715
F7H1	0.3353857850313974	0.36483715093728836	0.36245993654772163	0.25022473684130386	0.28578973529097657	0.15844043017585913	0.19762513541549862	0.29117386397444184	0.18286212600480561	0.2753726510029247	0.3023529063652927	0.3064341608021821	0.32620026477049985	0.32269443735679915	0.24075694965002992	0.28757907740308164	0.2563468698890541	0.18600352677528015	0.18459403813764247	0.20202951859559906	0.1507724069176671	0.120254432920746	0.17297382466230032	0.1945420884117836	0.15654652596467367	0.13433502470730274	0.10725822512125728	0.16957678609208132	0.0903779198020791	0.20015064990678694	0.09216631036535142	0.0	0.2715624291953317	0.21825352648519059	0.08911108072481574	0.1134381463418129	0.17366958830585513	0.08274713282894373	0.16372634438966305	0.14922612331827198	0.29710517707118556	0.13493062792957802	0.3002849285477592	0.18323602105722725	0.19086234389703047	0.19283799155176928	0.1811247406395292	0.10931170415985451	0.12109346711746088	0.2093447108230218	0.13981231201836844	0.2160838497919818	0.23187446078074847	0.19222359814221013	0.15766660773706714	0.1027780474715499	0.11296662626084875	0.11194241252405561	0.17001830252623185	0.16342367272474934	0.22432415613156464	0.20148703711853666	0.18443679380974962	0.11380712125257762	0.17161286176523188	0.27513153511429395	0.1917266770172481	0.11239392707407064	0.1503182710962509	0.21307362622626347	0.11726726934010788	0.15658650117311806	0.147898781698523	0.2712163078515388	0.14256189732802887	0.12421990645780483	0.33513611883453054	0.33134035479565366	0.35999237099408277	0.35267604379150036	0.35293984491421554	0.36236587547721666
s24H1	0.4891648625673641	0.5186162284732551	0.5162390140836883	0.40400381437727056	0.43956881282694327	0.3122195077118258	0.35140421295146534	0.44495294151040854	0.3366412035407723	0.4291517285388914	0.4561319839012594	0.46021323833814887	0.4799793423064666	0.4764735148927659	0.3945360271859967	0.4413581549390484	0.41012594742502084	0.33978260431124685	0.3383731156736092	0.3558085961315658	0.30455148445363384	0.27403351045671276	0.326752902198267	0.34832116594775037	0.3103256035006404	0.2881141022432695	0.261037302657224	0.323355863628048	0.25853247881476954	0.3942881510982655	0.28630581155783	0.2715624291953317	0.0	0.3300149957963222	0.24289015826078247	0.26721722387777963	0.32744866584182186	0.23652621036491048	0.31750542192562975	0.3030052008542387	0.45088425460715226	0.28870970546554475	0.4540640060837259	0.337015098593194	0.3446414214329972	0.34661706908773604	0.33490381817549597	0.26309078169582123	0.27487254465342764	0.3631237883589885	0.29359138955433517	0.36986292732794857	0.3856535383167152	0.3460026756781769	0.3114456852730339	0.25655712500751665	0.2667457037968155	0.2657214900600223	0.3237973800621986	0.3172027502607161	0.3781032336675314	0.3552661146545034	0.33821587134571635	0.2675861987885444	0.32539193930119864	0.42891061265026065	0.34550575455321486	0.2661730046100374	0.3040973486322176	0.3668527037622302	0.27104634687607465	0.31036557870908477	0.30167785923448975	0.4249953853875055	0.29634097486399563	0.27799898399377154	0.48891519637049724	0.48511943233162036	0.5137714485300495	0.5064551213274671	0.5067189224501822	0.5161449530131834
S2Hp	0.435855959857223	0.46530732576311395	0.4629301113735472	0.3506949116671295	0.38625991011680216	0.2589106050016847	0.29809531024132424	0.39164403880026744	0.2833323008306312	0.3758428258287503	0.4028230811911183	0.40690433562800776	0.42667043959632545	0.42316461218262474	0.3412271244758555	0.3880492522289073	0.35681704471487974	0.28647370160110575	0.28506421296346807	0.3024996934214247	0.25124258174349273	0.2207246077465716	0.2734439994881259	0.2950122632376092	0.25701670079049926	0.23480519953312837	0.2077283999470829	0.2700469609179069	0.20522357610462844	0.3409792483881243	0.2329969088476889	0.21825352648519059	0.3300149957963222	0.0	0.18958125555064131	0.2139083211676385	0.27413976313168076	0.18321730765476935	0.26419651921548865	0.24969629814409758	0.3975753518970111	0.23540080275540365	0.4007551033735848	0.2837061958830529	0.2913325187228561	0.29330816637759494	0.2815949154653548	0.20978187898568013	0.22156364194328648	0.3098148856488474	0.24028248684419404	0.31655402461780746	0.3323446356065741	0.2926937729680358	0.25813678256289274	0.2032482222973755	0.21343680108667437	0.21241258734988122	0.27048847735205744	0.26389384755057493	0.3247943309573903	0.30195721194436226	0.28490696863557524	0.21427729607840323	0.2720830365910575	0.37560170994011954	0.2921968518430737	0.21286410189989624	0.2507884459220765	0.31354380105208907	0.2177374441659335	0.25705667599894366	0.2483689565243486	0.37168648267736437	0.24303207215385447	0.22469008128363044	0.43560629366035614	0.43181052962147926	0.46046254581990836	0.45314621861732596	0.45341001974004114	0.46283605030304226
S22Hp	0.3067115140958481	0.3361628800017391	0.3337856656121724	0.2215504659057546	0.2571154643554273	0.12976615924030988	0.16895086447994934	0.2624995930388926	0.15418785506925636	0.2466983800673754	0.27367863542974347	0.27775988986663286	0.2975259938349506	0.29402016642124984	0.21208267871448064	0.2589048064675324	0.22767259895350483	0.15732925583973087	0.15591976720209322	0.17335524766004978	0.12209813598211786	0.09158016198519674	0.14429955372675105	0.16586781747623436	0.1278722550291244	0.10566075377175349	0.07858395418570802	0.14090251515653202	0.07608113034425358	0.2118368026277495	0.10385446308731405	0.08911108072481574	0.24289015826078247	0.18958125555064131	0.0	0.06367037322777083	0.14499531737030585	0.05407286189339444	0.13505207345411374	0.12055185238272269	0.26843090613563625	0.10625635699402873	0.27161065761220987	0.15456175012167797	0.1621880729614812	0.16416372061622	0.1524504697039799	0.08063743322430522	0.09241919618191158	0.1806704398874725	0.11113804108281915	0.18740957885643253	0.2032001898451992	0.16354932720666085	0.12899233680151787	0.07410377653600062	0.08429235532529947	0.08326814158850632	0.14134403159068257	0.13474940178920003	0.19564988519601537	0.17281276618298738	0.15576252287420034	0.08513285031702833	0.1429385908296826	0.24645726417874464	0.1630524060816988	0.08371965613852136	0.12164400016070159	0.18439935529071416	0.08859299840455859	0.12791223023756876	0.11922451076297372	0.2425420369159895	0.11388762639247961	0.09554563552225555	0.3064618478989813	0.3026660838601044	0.3313181000585335	0.3240017728559511	0.3242655739786663	0.3336916045416674
S8Hp	0.3310385797128453	0.36048994561873626	0.35811273122916953	0.24587753152275177	0.28144252997242447	0.15409322485730703	0.1932779300969465	0.28682665865588974	0.17851492068625352	0.27102544568437253	0.29800570104674057	0.30208695548363	0.32185305945194775	0.318347232038247	0.23640974433147777	0.28323187208452955	0.251999664570502	0.181656321456728	0.18024683281909035	0.19768231327704694	0.14642520159911498	0.11590722760219388	0.16862661934374817	0.1901948830932315	0.15219932064612152	0.12998781938875062	0.10291101980270516	0.16522958077352917	0.10040819596125075	0.23616386824474667	0.1281815287043112	0.1134381463418129	0.26721722387777963	0.2139083211676385	0.06367037322777083	0.0	0.169322382987303	0.07839992751039161	0.1593791390711109	0.14487891799971986	0.2927579717526334	0.1305834226110259	0.29593772322920703	0.17888881573867516	0.18651513857847835	0.1884907862332172	0.17677753532097706	0.10496449884130239	0.11674626179890876	0.20499750550446966	0.13546510669981632	0.2117366444734297	0.22752725546219638	0.18787639282365803	0.15331940241851505	0.09843084215299777	0.10861942094229662	0.10759520720550349	0.16567109720767972	0.1590764674061972	0.21997695081301255	0.19713983179998454	0.1800895884911975	0.1094599159340255	0.16726565644667976	0.2707843297957418	0.18737947169869595	0.10804672175551852	0.14597106577769875	0.20872642090771132	0.11292006402155576	0.15223929585456591	0.14355157637997087	0.2668691025329867	0.13821469200947678	0.1198727011392527	0.33078891351597844	0.32699314947710156	0.3556451656755307	0.34832883847294827	0.34859263959566344	0.35801867015866456
31537	0.3602529986153779	0.3897043645212689	0.38732715013170216	0.27509195042528445	0.3106569488749571	0.18330764375983968	0.22249234899947917	0.31604107755842237	0.20772933958878617	0.3002398645869052	0.32722011994927325	0.3313013743861627	0.35106747835448043	0.3475616509407797	0.26562416323401045	0.3124462909870622	0.28121408347303467	0.21087074035926068	0.20946125172162303	0.22689673217957962	0.17563962050164766	0.14512164650472656	0.19784103824628085	0.21940930199576417	0.1814137395486542	0.1592022382912833	0.13212543870523785	0.19444399967606185	0.16063963792529298	0.2963953102087889	0.18841297066835344	0.17366958830585513	0.32744866584182186	0.27413976313168076	0.14499531737030585	0.169322382987303	0.0	0.09745207045182307	0.17843128201254238	0.1639310609411513	0.31181011469406483	0.15979784151355858	0.3251521421317397	0.20810323464120783	0.21572955748101103	0.21770520513574987	0.20599195422350974	0.13417891774383506	0.14596068070144144	0.23421192440700234	0.164679525602349	0.2409510633759624	0.25674167436472906	0.2170908117261907	0.18253382132104773	0.12764526105553045	0.1378338398448293	0.13680962610803615	0.1948855161102124	0.18829088630872987	0.24919136971554523	0.22635425070251722	0.20930400739373017	0.13867433483655817	0.19648007534921244	0.2999987486982745	0.21659389060122863	0.1372611406580512	0.17518548468023143	0.237940839810244	0.14213448292408842	0.1814537147570986	0.17276599528250355	0.2960835214355193	0.16742911091200946	0.14908712004178537	0.36000333241851107	0.3562075683796342	0.3848595845780633	0.3775432573754809	0.37780705849819607	0.3872330890611972
S7Hp	0.26933054313846655	0.29878190904435753	0.2964046946547908	0.18416949494837304	0.21973449339804574	0.09238518828292831	0.1315698935225678	0.225118622081511	0.1168068841118748	0.20931740910999386	0.2362976644723619	0.24037891890925128	0.260145022877569	0.2566391954638683	0.1747017077570991	0.22152383551015084	0.19029162799612329	0.11994828488234931	0.11853879624471164	0.13597427670266823	0.0847171650247363	0.054199191027815175	0.10691858276936948	0.12848684651885278	0.09049128407174283	0.06827978281437193	0.041202983228326454	0.10352154419915048	0.06971718244838158	0.2054728547318775	0.09749051519144206	0.08274713282894373	0.23652621036491048	0.18321730765476935	0.05407286189339444	0.07839992751039161	0.09745207045182307	0.0	0.08098121156171936	0.06648099049032831	0.21436004424324182	0.0688753860366472	0.23422968665482832	0.11718077916429642	0.12480710200409964	0.12678274965883846	0.11506949874659836	0.04325646226692368	0.055038225224530044	0.14328946893009095	0.0737570701254376	0.15002860789905098	0.16581921888781764	0.1261683562492793	0.09161136584413633	0.03672280557861907	0.04691138436791792	0.04588717063112478	0.10396306063330102	0.0973684308318185	0.15826891423863382	0.13543179522560583	0.11838155191681879	0.047751879359646796	0.10555761987230106	0.2090762932213631	0.12567143512431725	0.046338685181139816	0.08426302920332006	0.1470183843333326	0.05121202744717705	0.09053125928018722	0.08184353980559217	0.20516106595860795	0.07650665543509806	0.058164664564874	0.2690808769415997	0.26528511290272283	0.29393712910115194	0.28662080189856953	0.2868846030212847	0.29631063358428583
S9H1	0.35030975469918585	0.37976112060507683	0.3773839062155101	0.26514870650909234	0.30071370495876504	0.1733643998436476	0.21254910508328706	0.3060978336422303	0.1977860956725941	0.29029662067071316	0.3172768760330812	0.3213581304699706	0.3411242344382883	0.33761840702458756	0.25568091931781833	0.3025030470708701	0.27127083955684256	0.2009274964430686	0.19951800780543094	0.2169534882633875	0.16569637658545558	0.13517840258853447	0.18789779433008877	0.20946605807957208	0.1714704956324621	0.14925899437509121	0.12218219478904574	0.18450075575986977	0.1506963940091009	0.2864520662925968	0.17846972675216136	0.16372634438966305	0.31750542192562975	0.26419651921548865	0.13505207345411374	0.1593791390711109	0.17843128201254238	0.08098121156171936	0.0	0.12901586895193679	0.2768949227048503	0.14985459759736647	0.31520889821554765	0.19815999072501572	0.2057863135648189	0.20776196121955776	0.19604871030731766	0.12423567382764297	0.13601743678524933	0.22426868049081025	0.15473628168615688	0.23100781945977028	0.24679843044853694	0.2071475678099986	0.17259057740485562	0.11770201713933835	0.12789059592863722	0.12686638219184407	0.18494227219402032	0.17834764239253778	0.23924812579935312	0.21641100678632513	0.19936076347753806	0.12873109092036608	0.18653683143302036	0.2900555047820824	0.20665064668503655	0.12731789674185912	0.16524224076403934	0.2279975958940519	0.13219123900789634	0.1715104708409065	0.16282275136631147	0.28614027751932725	0.15748586699581735	0.13914387612559329	0.350060088502319	0.34626432446344213	0.37491634066187124	0.36760001345928883	0.367863814582004	0.37728984514500513
S23Hp	0.3358095336277948	0.3652608995336858	0.36288368514411906	0.2506484854377013	0.286213483887374	0.15886417877225656	0.19804888401189602	0.29159761257083927	0.18328587460120305	0.27579639959932206	0.3027766549616901	0.30685790939857954	0.3266240133668973	0.3231181859531965	0.2411806982464273	0.2880028259994791	0.2567706184854515	0.18642727537167753	0.18501778673403987	0.20245326719199647	0.1511961555140645	0.1206781815171434	0.1733975732586977	0.19496583700818101	0.15697027456107104	0.13475877330370015	0.10768197371765469	0.1700005346884787	0.13619617293770983	0.27195184522120575	0.1639695056807703	0.14922612331827198	0.3030052008542387	0.24969629814409758	0.12055185238272269	0.14487891799971986	0.1639310609411513	0.06648099049032831	0.12901586895193679	0.0	0.23877741761647187	0.13535437652597543	0.30070867714415656	0.18365976965362468	0.19128609249342787	0.19326174014816672	0.1815484892359266	0.10973545275625192	0.12151721571385829	0.20976845941941918	0.14023606061476585	0.21650759838837924	0.2322982093771459	0.19264734673860756	0.15809035633346458	0.1032017960679473	0.11339037485724615	0.11236616112045301	0.17044205112262925	0.1638474213211467	0.22474790472796208	0.20191078571493407	0.18486054240614702	0.11423086984897503	0.1720366103616293	0.2755552837106913	0.19215042561364548	0.11281767567046805	0.15074201969264828	0.21349737482266085	0.11769101793650528	0.15701024976951544	0.1483225302949204	0.2716400564479362	0.1429856459244263	0.12464365505420223	0.33555986743092797	0.3317641033920511	0.3604161195904802	0.3530997923878978	0.35336359351061297	0.3627896240736141
S20H1	0.4836885873807083	0.5131399532865992	0.5107627388970325	0.3985275391906148	0.4340925376402875	0.3067432325251701	0.34592793776480957	0.4394766663237528	0.3311649283541166	0.4236754533522356	0.45065570871460364	0.45473696315149303	0.47450306711981083	0.47099723970611007	0.38905975199934084	0.4358818797523926	0.40464967223836507	0.33430632912459113	0.33289684048695345	0.35033232094491	0.29907520926697806	0.268557235270057	0.3212766270116113	0.3428448907610946	0.3048493283139846	0.2826378270566137	0.25556102747056825	0.3178795884413923	0.28407522669062335	0.4198308989741193	0.31184855943368384	0.29710517707118556	0.45088425460715226	0.3975753518970111	0.26843090613563625	0.2927579717526334	0.31181011469406483	0.21436004424324182	0.2768949227048503	0.23877741761647187	0.0	0.283233430278889	0.44858773089707016	0.33153882340653823	0.3391651462463414	0.34114079390108026	0.32942754298884014	0.2576145065091655	0.26939626946677186	0.3576475131723328	0.2881151143676794	0.3643866521412928	0.38017726313005945	0.3405264004915211	0.3059694100863781	0.2510808498208609	0.2612694286101597	0.2602452148733666	0.3183211048755428	0.31172647507406026	0.3726269584808756	0.34978983946784764	0.33273959615906057	0.26210992360188856	0.31991566411454286	0.4234343374636049	0.34002947936655903	0.2606967294233816	0.2986210734455619	0.3613764285755744	0.2655700716894188	0.304889303522429	0.2962015840478339	0.41951911020084975	0.29086469967733986	0.27252270880711577	0.48343892118384146	0.4796431571449646	0.5082951733433937	0.5009788461408113	0.5012426472635265	0.5106686778265276
S30H1	0.31284799660904933	0.3422993625149403	0.3399221481253736	0.22768694841895584	0.2632519468686285	0.1359026417535111	0.1750873469931506	0.2686360755520938	0.1603243375824576	0.25283486258057664	0.27981511794294467	0.2838963723798341	0.3036624763481518	0.3001566489344511	0.21821916122768187	0.26504128898073365	0.23380908146670606	0.1634657383529321	0.16205624971529442	0.17949173017325104	0.12823461849531909	0.09771664449839797	0.15043603623995228	0.17200429998943556	0.13400873754232562	0.11179723628495472	0.08472043669890925	0.14703899766973327	0.12190067754901587	0.2576563498325118	0.14967401029207633	0.13493062792957802	0.28870970546554475	0.23540080275540365	0.10625635699402873	0.1305834226110259	0.15979784151355858	0.0688753860366472	0.14985459759736647	0.13535437652597543	0.283233430278889	0.0	0.24226745851469314	0.1252185510241612	0.1428068086093111	0.14478245626404995	0.13306920535180985	0.06125616887213517	0.07303993183074159	0.18680692240067376	0.11727452359602039	0.1935460613696338	0.20933667235840045	0.1696858097198621	0.13512881931471912	0.08024025904920185	0.09042883783850071	0.08940462410170757	0.1474805141038838	0.1408858843024013	0.20178636770921662	0.1789492486961886	0.16189900538740157	0.09126933283022959	0.14907507334288383	0.2525937466919459	0.16918888859490006	0.0898561386517226	0.12778048267390285	0.19053583780391542	0.09472948091775985	0.13404871275077002	0.12536099327617495	0.24867851942919073	0.12002410890568085	0.10168211803545679	0.3125983304121825	0.3088025663733056	0.3374545825717347	0.3301382553691523	0.3304020564918675	0.3398280870548686
S29H1	0.47820229722723046	0.5076536631331214	0.5052764487435547	0.39304124903713694	0.42860624748680964	0.3012569423716922	0.3404416476113317	0.4339903761702749	0.3256786382006387	0.41818916319875776	0.4451694185611258	0.44925067299801524	0.4690167769663329	0.4655109495526322	0.383573461845863	0.4303955895989148	0.3991633820848872	0.3288200389711132	0.32741055033347555	0.34484603079143217	0.2935889191135002	0.2630709451165791	0.3157903368581334	0.3373586006076167	0.29936303816050674	0.2771515369031358	0.25007473731709035	0.3123932982879144	0.28725497816719703	0.42301065045069297	0.3150283109102575	0.3002849285477592	0.4540640060837259	0.4007551033735848	0.27161065761220987	0.29593772322920703	0.3251521421317397	0.23422968665482832	0.31520889821554765	0.30070867714415656	0.44858773089707016	0.24226745851469314	0.0	0.1708028683276792	0.3081611092274923	0.3101367568822311	0.298423505969991	0.22661046949031632	0.23839423244892272	0.3521612230188549	0.28262882421420155	0.35890036198781494	0.3746909729765816	0.33504011033804326	0.3004831199329002	0.24559455966738297	0.2557831384566818	0.2547589247198887	0.3128348147220649	0.3062401849205824	0.3671406683273978	0.34430354931436974	0.3272533060055827	0.2566236334484107	0.31442937396106496	0.417948047310127	0.3345431892130812	0.2552104392699037	0.293134783292084	0.35589013842209655	0.26008378153594097	0.29940301336895114	0.2907152938943561	0.41403282004737185	0.28537840952386195	0.2670364186536379	0.4779526310303636	0.47415686699148674	0.5028088831899159	0.49549255598733344	0.4957563571100486	0.5051823876730498
S17H1	0.3611533897366986	0.39060475564258956	0.38822754125302283	0.27599234154660507	0.31155733999627777	0.18420803488116033	0.2233927401207998	0.31694146867974304	0.20862973071010682	0.3011402557082259	0.3281205110705939	0.3322017655074833	0.35196786947580105	0.3484620420621003	0.26652455435533107	0.31334668210838285	0.2821144745943553	0.21177113148058133	0.21036164284294367	0.22779712330090024	0.1765400116229683	0.1460220376260472	0.1987414293676015	0.22030969311708481	0.18231413066997484	0.16010262941260395	0.13302582982655847	0.1953443907973825	0.1702060706766651	0.30596174296016104	0.19797940341972559	0.18323602105722725	0.337015098593194	0.2837061958830529	0.15456175012167797	0.17888881573867516	0.20810323464120783	0.11718077916429642	0.19815999072501572	0.18365976965362468	0.33153882340653823	0.1252185510241612	0.1708028683276792	0.0	0.19111220173696036	0.19308784939169918	0.18137459847945908	0.1095615619997844	0.12134532495839083	0.23511231552832298	0.16557991672366962	0.241851454497283	0.2576420654860497	0.21799120284751133	0.18343421244236835	0.1285456521768511	0.13873423096614995	0.1377100172293568	0.19578590723153305	0.18919127743005051	0.25009176083686585	0.22725464182383787	0.2102043985150508	0.13957472595787881	0.1973804664705331	0.30089913981959515	0.21749428172254928	0.13816153177937185	0.17608587580155208	0.23884123093156465	0.14303487404540907	0.18235410587841924	0.1736663864038242	0.29698391255684	0.16832950203333008	0.14998751116310602	0.36090372353983174	0.35710795950095486	0.385759975699384	0.37844364849680157	0.37870744961951675	0.38813348018251786
31300	0.36877971257650183	0.3982310784823928	0.3958538640928261	0.28361866438640826	0.319183662836081	0.19183435772096355	0.23101906296060304	0.3245677915195463	0.21625605354991004	0.3087665785480291	0.3357468339103971	0.3398280883472865	0.3595941923156043	0.35608836490190354	0.2741508771951343	0.32097300494818604	0.2897407974341585	0.21939745432038454	0.21798796568274686	0.23542344614070349	0.18416633446277153	0.1536483604658504	0.20636775220740472	0.227936015956888	0.18994045350977806	0.16772895225240717	0.1406521526663617	0.20297071363718572	0.17783239351646832	0.31358806579996423	0.20560572625952878	0.19086234389703047	0.3446414214329972	0.2913325187228561	0.1621880729614812	0.18651513857847835	0.21572955748101103	0.12480710200409964	0.2057863135648189	0.19128609249342787	0.3391651462463414	0.1428068086093111	0.3081611092274923	0.19111220173696036	0.0	0.17209473254535845	0.16038148163311833	0.11112249709574093	0.12897164779819403	0.2427386383681262	0.17320623956347284	0.2494777773370862	0.26526838832585287	0.22561752568731452	0.19106053528217154	0.1361719750166543	0.14636055380595314	0.14533634006916002	0.20341223007133624	0.19681760026985373	0.25771808367666904	0.23488096466364106	0.217830721354854	0.14720104879768203	0.20500678931033628	0.30852546265939834	0.2251206045623525	0.14578785461917504	0.1837121986413553	0.24646755377136786	0.1506611968852123	0.18998042871822246	0.1812927092436274	0.30461023539664317	0.17595582487313327	0.15761383400290924	0.368530046379635	0.3647342823407581	0.3933862985391872	0.3860699713366048	0.38633377245932	0.3957598030223211
31360	0.3707553602312406	0.4002067261371316	0.39782951174756487	0.28559431204114716	0.3211593104908198	0.1938100053757024	0.23299471061534188	0.3265434391742851	0.21823170120464888	0.3107422262027679	0.33772248156513596	0.3418037360020254	0.3615698399703431	0.3580640125566424	0.27612652484987316	0.32294865260292493	0.2917164450888974	0.2213731019751234	0.2199636133374857	0.23739909379544233	0.18614198211751037	0.15562400812058924	0.20834339986214356	0.22991166361162685	0.1919161011645169	0.169704599907146	0.14262780032110053	0.20494636129192453	0.17980804117120713	0.3155637134547031	0.20758137391426762	0.19283799155176928	0.34661706908773604	0.29330816637759494	0.16416372061622	0.1884907862332172	0.21770520513574987	0.12678274965883846	0.20776196121955776	0.19326174014816672	0.34114079390108026	0.14478245626404995	0.3101367568822311	0.19308784939169918	0.17209473254535845	0.0	0.09789670773656733	0.11309814475047976	0.13094729545293285	0.24471428602286502	0.17518188721821165	0.25145342499182505	0.2672440359805917	0.22759317334205337	0.19303618293691038	0.13814762267139313	0.14833620146069199	0.14731198772389884	0.20538787772607509	0.19879324792459255	0.2596937313314079	0.2368566123183799	0.21980636900959283	0.14917669645242085	0.20698243696507512	0.3105011103141372	0.22709625221709132	0.14776350227391388	0.1856878462960941	0.24844320142610668	0.1526368445399511	0.19195607637296128	0.18326835689836624	0.306585883051382	0.17793147252787211	0.15958948165764805	0.3705056940343738	0.3667099299954969	0.395361946193926	0.3880456189913436	0.3883094201140588	0.3977354506770599
