	f8pp	f10pp	f16ppA	f2pp	f7pp	f19pp	w18pp	w22pp	w21pp	f23ppB	f25pp	w29pp	w14pp	f6ppA	w16pp	w28pp	w11pp	w4pp	w24pp	w1pp	w17pp	w2pp	f11pp	w10pp	w32pp	f15pp	w13pp	w8pp	w31pp	w12pp	w15pp	w26pp	f24pp	w3pp	w9pp	w19pp	w20pp	w25pp	f16ppB	w27pp	f6ppB	f14ppA	f14ppB	f13pp	S2Hp	530394	530119	S19H1	530055	S15Hp	F14H1A	F23HpA	530052	31519	31009	31129	31714	530050	31021	31723	31750	530368	F1H1	31360	F22HpB	S14Hp	F16H1	31512	31328	S6Hp	S20H1	530215	31600	S12Hp	S8Hp	S10H1	530295	530364	31333	31428	F8H1	31071	F3H1	S26Hp	530331	530315	S9H1	S30H1	S11Hp	S29H1	S31Hp	530075	S25Hp	S16H2	31537	F14H1B	F29H1	S28Hp	S3Hp	S18H1	F32H1	31637	530074	S21H1	S23Hp	F22H1A	31219	31300	31700	530258	F6H1	31379	31267	S27H1	530163	31766	530251	31232	31452	S13Hp	S1Hp	S17H1	s24H1	S4Hp	S7Hp	F7H1	f26pp	f32pp	f12ppA	w23pp	f17ppB	f12ppB	f1pp	f4pp	f23ppA	f30pp	f18pp	f20ppA	f21pp
F1H1	0.5115965104124067	0.4931828954521417	0.4942237973075305	0.498955438186806	0.49536162052878463	0.48997635392889294	0.49146749927868455	0.4961955845616197	0.5159306490694583	0.5087161314280195	0.5190082263101329	0.5075717572296976	0.4976639819217694	0.5048750058473571	0.5017643697723103	0.5065070232874354	0.5016989424488768	0.5031308472617274	0.49789727854550697	0.4954819391701532	0.4947483322614402	0.505057221131637	0.4985597817705939	0.4992306984592413	0.5046628361190826	0.4979204509324903	0.4995155178184786	0.4996980323641961	0.5054836031359377	0.5107375084790251	0.5114308160839944	0.4928848602410162	0.49768900421277706	0.4983998252274802	0.5019369988955857	0.4919692781012245	0.4906739201856196	0.5014776562008747	0.4929954861332385	0.49849818966370957	0.5062315780943394	0.4894771450456462	0.48025749528377626	0.4896602976927131	0.20549324208082098	0.19392794396927956	0.2395852974721847	0.22647782012407536	0.24193205298213447	0.2304507577405658	0.24994894645484073	0.2609548198401499	0.26490913873386557	0.25155100538078284	0.25490148138825247	0.23916360729900096	0.2388198306012696	0.24880966338056576	0.23461262124562987	0.2083666330510754	0.21639746205446414	0.23015503405335688	0.0	0.16345519426777558	0.2904661217980159	0.2640060306853271	0.2765281634046266	0.29237701965329155	0.2810937284577172	0.2252283295617272	0.23785809655475731	0.2355769565699396	0.2990392128756988	0.30494878623432864	0.29428685309314523	0.2978039424579234	0.2688782257714144	0.29775833515316286	0.28322054334570246	0.2924742964460889	0.30336289882331113	0.24664141528756836	0.19221949291148221	0.19650963812839287	0.21827675080922632	0.2210710896386288	0.22385572740247783	0.2073845642262847	0.25486511582452687	0.23770107341789706	0.24504322509120624	0.23673686794177778	0.25096947782406964	0.25941234249245426	0.37225961849011324	0.34139674474769444	0.36792676229603616	0.3816296615318281	0.3790858718447904	0.3704468302810511	0.3883983861020283	0.39233808066178283	0.3859793785483572	0.2941740481112998	0.37997886298972416	0.39365091539659003	0.36912047563881345	0.40514082571057375	0.39497188580343945	0.4047086631418727	0.39155786624503264	0.4219478274399449	0.39305536516708534	0.40233410412178106	0.3377076811232902	0.39103700084598775	0.40011372103087606	0.3835221203118218	0.38954349201317523	0.38296242957895654	0.3805172134829512	0.4007206920367735	0.3837151568747827	0.24515166266367636	0.2424302678404916	0.22827574120165697	0.49928287402610966	0.5091408102071359	0.4912745996336275	0.4845862960049169	0.4934279161729114	0.4953936787793974	0.5055016373792669	0.502251040128931	0.5204328995874954	0.5083511310568951	0.5154080326947413	0.49840193031535734	0.5116102177190792
31360	0.5041939985938969	0.48578038363363196	0.48682128548902076	0.49155292636829623	0.48795910871027487	0.4825738421103832	0.4840649874601748	0.48879307274310996	0.5085281372509485	0.5013136196095098	0.5116057144916232	0.5001692454111879	0.49026147010325966	0.4974724940288474	0.49436185795380055	0.4991045114689256	0.494296430630367	0.4957283354432177	0.4904947667269972	0.48807942735164345	0.48734582044293046	0.4976547093131272	0.49115726995208414	0.4918281866407315	0.49726032430057276	0.49051793911398056	0.4921130059999688	0.4922955205456863	0.49808109131742795	0.5033349966605153	0.5040283042654846	0.4854823484225064	0.4902864923942673	0.49099731340897046	0.494534487077076	0.4845667662827147	0.48327140836710986	0.49407514438236494	0.48559297431472875	0.4910956778451998	0.4988290662758296	0.48207463322713645	0.4728549834652665	0.4822577858742033	0.19809073026231122	0.1865254321507698	0.23218278565367495	0.2190753083055656	0.2345295411636247	0.22304824592205605	0.24254643463633097	0.2535523080216401	0.25750662691535575	0.24414849356227308	0.2474989695697427	0.2317610954804912	0.23141731878275984	0.241407151562056	0.2272101094271201	0.20096412123256563	0.20899495023595438	0.22275252223484712	0.16345519426777558	0.0	0.2830636099795061	0.2566035188668173	0.26912565158611684	0.28497450783478173	0.2736912166392074	0.21782581774321744	0.23045558473624755	0.22817444475142984	0.2916367010571891	0.2975462744158189	0.28688434127463547	0.2904014306394136	0.2614757139529046	0.29035582333465315	0.27581803152719264	0.2850717846275791	0.2959603870048013	0.2392389034690586	0.18481698109297245	0.1891071263098831	0.21087423899071656	0.21366857782011903	0.21645321558396807	0.19998205240777495	0.24746260400601708	0.2302985615993873	0.23764071327269648	0.22933435612326802	0.2435669660055599	0.25200983067394445	0.36485710667160354	0.33399423292918473	0.3605242504775264	0.3742271497133184	0.37168336002628066	0.36304431846254126	0.38099587428351855	0.38493556884327307	0.3785768667298474	0.28677153629279006	0.3725763511712144	0.3862484035780802	0.36171796382030375	0.397738313892064	0.3875693739849297	0.397306151323363	0.3841553544265229	0.41454531562143515	0.3856528533485756	0.3949315923032713	0.33030516930478043	0.383634489027478	0.3927112092123663	0.37611960849331205	0.38214098019466547	0.3755599177604468	0.37311470166444144	0.3933181802182638	0.37631264505627293	0.2377491508451666	0.23502775602198184	0.2208732293831472	0.4918803622075999	0.5017382983886262	0.48387208781511776	0.47718378418640717	0.4860254043544016	0.4879911669608876	0.49809912556075714	0.49484852831042114	0.5130303877689857	0.5009486192383854	0.5080055208762315	0.4909994184968476	0.5042077059005695
F22HpB	0.5139984996334132	0.49558488467314815	0.49662578652853695	0.5013574274078124	0.49776360974979106	0.49237834314989937	0.493869488499691	0.49859757378262615	0.5183326382904647	0.511118120649026	0.5214102155311393	0.509973746450704	0.5000659711427758	0.5072769950683635	0.5041663589933167	0.5089090125084418	0.5041009316698832	0.5055328364827338	0.5002992677665133	0.49788392839115964	0.49715032148244664	0.5074592103526434	0.5009617709916003	0.5016326876802477	0.507064825340089	0.5003224401534968	0.501917507039485	0.5021000215852025	0.5078855923569441	0.5131394977000315	0.5138328053050009	0.4952868494620226	0.5000909934337835	0.5008018144484867	0.5043389881165922	0.4943712673222309	0.49307590940662605	0.5038796454218811	0.49539747535424494	0.500900178884716	0.5086335673153458	0.49187913426665264	0.4826594845047827	0.4920622869137195	0.2078952313018274	0.19632993319028597	0.2556590633770972	0.24255158602898788	0.258005818887047	0.2636751648425753	0.2831733535568502	0.29417922694215937	0.29813354583587504	0.28477541248279237	0.288125888490262	0.28851619453268706	0.2881724178349557	0.29816225061425183	0.28396520847931594	0.2757519944759734	0.2837828234793622	0.29754039547825495	0.2904661217980159	0.2830636099795061	0.0	0.19386101474851983	0.26295935381323726	0.27880821006190215	0.2675249188663278	0.21165951997033783	0.22428928696336797	0.2220081469785502	0.28547040328430945	0.29137997664293924	0.2807180435017559	0.284235132866534	0.255309416180025	0.2841895255617735	0.26965173375431306	0.2789054868546995	0.28979408923192174	0.24904340450857476	0.19462148213248864	0.19891162734939927	0.22067874003023275	0.2234730788596352	0.2262577166234842	0.2097865534472911	0.25726710504553324	0.24010306263890346	0.2474452143122126	0.23913885716278416	0.25337146704507607	0.26181433171346064	0.37466160771111967	0.34379873396870086	0.3703287515170426	0.3840316507528345	0.3814878610657968	0.37284881950205745	0.3908003753230347	0.3947400698827892	0.3883813677693636	0.2965760373323062	0.3823808522107306	0.3960529046175964	0.3715224648598199	0.4075428149315802	0.3973738750244459	0.40711065236287913	0.39395985546603907	0.4243498166609513	0.3954573543880917	0.4047360933427875	0.3401096703442966	0.3934389900669941	0.4025157102518825	0.3859241095328282	0.3919454812341816	0.38536441879996297	0.38291920270395763	0.40312268125777995	0.38611714609578907	0.24755365188468276	0.24483225706149797	0.23067773042266337	0.5016848632471161	0.5115427994281423	0.49367658885463395	0.48698828522592336	0.4958299053939178	0.4977956680004038	0.5079036266002733	0.5046530293499374	0.5228348888085018	0.5107531202779015	0.5178100219157478	0.5008039195363638	0.5140122069400856
S14Hp	0.48753840852072433	0.46912479356045933	0.47016569541584813	0.4748973362951236	0.47130351863710224	0.46591825203721055	0.46740939738700216	0.4721374826699373	0.4918725471777759	0.48465802953633713	0.4949501244184505	0.4835136553380152	0.473605880030087	0.4808169039556748	0.4777062678806279	0.48244892139575296	0.47764084055719436	0.47907274537004507	0.4738391766538246	0.4714238372784708	0.4706902303697578	0.4809991192399546	0.4745016798789115	0.4751725965675589	0.48060473422740013	0.47386234904080793	0.4754574159267962	0.4756399304725137	0.4814255012442553	0.4866794065873427	0.48737271419231204	0.4688267583493338	0.47363090232109467	0.4743417233357978	0.47787889700390335	0.4679111762095421	0.4666158182939372	0.4774195543091923	0.4689373842415561	0.4744400877720272	0.482173476202657	0.4654190431539638	0.45619939339209387	0.4656021958010307	0.1814351401891386	0.16986984207759717	0.22919897226440844	0.2160914949162991	0.23154572777435817	0.23721507372988648	0.25671326244416137	0.26771913582947054	0.2716734547231862	0.25831532137010355	0.2616657973775732	0.26205610341999824	0.26171232672226685	0.271702159501563	0.2575051173666271	0.24929190336328466	0.25732273236667336	0.2710803043655661	0.2640060306853271	0.2566035188668173	0.19386101474851983	0.0	0.23649926270054844	0.25234811894921333	0.24106482775363902	0.185199428857649	0.19782919585067915	0.1955480558658614	0.2590103121716206	0.2649198855302505	0.25425795238906707	0.2577750417538452	0.22884932506733618	0.2577294344490847	0.24319164264162424	0.2524453957420107	0.2633339981192329	0.22258331339588597	0.16816139101979982	0.17245153623671047	0.19421864891754392	0.1970129877469464	0.19979762551079544	0.1833264623346023	0.23080701393284445	0.21364297152621467	0.22098512319952385	0.2126787660500954	0.22691137593238728	0.23535424060077184	0.3482015165984309	0.3173386428560121	0.34386866040435377	0.35757155964014575	0.35502776995310803	0.3463887283893686	0.3643402842103459	0.36827997877010044	0.3619212766566748	0.27011594621961743	0.35592076109804177	0.3695928135049076	0.3450623737471311	0.38108272381889136	0.37091378391175706	0.38065056125019037	0.36749976435335024	0.3978897255482625	0.36899726327540294	0.37827600223009866	0.3136495792316078	0.36697889895430535	0.37605561913919366	0.3594640184201394	0.36548539012149284	0.35890432768727415	0.3564591115912688	0.3766625901450912	0.3596570549831003	0.22109356077199396	0.2183721659488092	0.20421763930997458	0.47522477213442726	0.48508270831545347	0.4672164977419451	0.46052819411323453	0.469369814281229	0.471335576887715	0.4814435354875845	0.4781929382372485	0.49637479769581305	0.4842930291652128	0.49134993080305894	0.47434382842367495	0.4875521158273968
F16H1	0.5000605412400239	0.48164692627975886	0.48268782813514766	0.4874194690144231	0.48382565135640176	0.4784403847565101	0.4799315301063017	0.48465961538923685	0.5043946798970754	0.49718016225563666	0.50747225713775	0.49603578805731474	0.48612801274938655	0.4933390366749743	0.49022840059992745	0.4949710541150525	0.4901629732764939	0.4915948780893446	0.4863613093731241	0.48394596999777034	0.48321236308905735	0.4935212519592541	0.48702381259821104	0.4876947292868584	0.49312686694669966	0.48638448176010746	0.4879795486460957	0.4881620631918132	0.49394763396355484	0.49920153930664224	0.49989484691161157	0.4813488910686333	0.4861530350403942	0.48686385605509735	0.4904010297232029	0.4804333089288416	0.47913795101323675	0.48994168702849183	0.48145951696085565	0.4869622204913267	0.4946956089219565	0.47794117587326335	0.4687215261113934	0.4781243285203302	0.19395727290843812	0.1823919747968967	0.24172110498370797	0.22861362763559862	0.24406786049365772	0.24973720644918604	0.26923539516346096	0.2802412685487701	0.28419558744248574	0.2708374540894031	0.2741879300968727	0.27457823613929777	0.27423445944156644	0.28422429222086254	0.27002725008592665	0.2618140360825842	0.26984486508597294	0.28360243708486566	0.2765281634046266	0.26912565158611684	0.26295935381323726	0.23649926270054844	0.0	0.17595460540527535	0.164671314209701	0.1596358677141705	0.17226563470720063	0.1699844947223829	0.2334467510281421	0.23935632438677193	0.25602645597188883	0.259543545336667	0.230617828650158	0.2594979380319065	0.24496014622444606	0.2542138993248325	0.26510250170205474	0.2351054461151855	0.18068352373909935	0.18497366895601	0.20674078163684345	0.20953512046624592	0.21231975823009497	0.19584859505390184	0.24332914665214397	0.2261651042455142	0.23350725591882338	0.22520089876939492	0.2394335086516868	0.24787637332007137	0.3607236493177304	0.32986077557531157	0.3563907931236533	0.3700936923594452	0.36754990267240756	0.3589108611086682	0.37686241692964545	0.38080211148939996	0.3744434093759743	0.28263807893891696	0.3684428938173413	0.38211494622420716	0.3575845064664306	0.3936048565381909	0.3834359166310566	0.39317269396948984	0.3800218970726498	0.41041185826756205	0.38151939599470247	0.3907981349493982	0.32617171195090733	0.3795010316736049	0.3885777518584932	0.37198615113943895	0.37800752284079236	0.3714264604065737	0.36898124431056833	0.38918472286439065	0.3721791877023998	0.2336156934912935	0.23089429866810873	0.2167397720292741	0.4877469048537268	0.497604841034753	0.47973863046124465	0.47305032683253406	0.4818919470005285	0.4838577096070145	0.49396566820688403	0.49071507095654804	0.5088969304151125	0.4968151618845123	0.5038720635223585	0.4868659611429745	0.5000742485466964
31512	0.5159093974886888	0.4974957825284238	0.4985366843838126	0.5032683252630881	0.4996745076050667	0.494289241005175	0.49578038635496663	0.5005084716379018	0.5202435361457404	0.5130290185043016	0.523321113386415	0.5118846443059797	0.5019768689980515	0.5091878929236392	0.5060772568485924	0.5108199103637174	0.5060118295251589	0.5074437343380095	0.502210165621789	0.4997948262464353	0.4990612193377223	0.5093701082079191	0.502872668846876	0.5035435855355234	0.5089757231953647	0.5022333380087725	0.5038284048947607	0.5040109194404782	0.5097964902122197	0.5150503955553072	0.5157437031602765	0.49719774731729827	0.5020018912890591	0.5027127123037624	0.5062498859718678	0.49628216517750656	0.4949868072619017	0.5057905432771568	0.4973083732095206	0.5028110767399917	0.5105444651706215	0.4937900321219283	0.48457038236005834	0.49397318476899515	0.20980612915710306	0.19824083104556162	0.25756996123237286	0.24446248388426353	0.25991671674232264	0.26558606269785096	0.28508425141212584	0.296090124797435	0.3000444436911507	0.286686310338068	0.29003678634553764	0.2904270923879627	0.2900833156902313	0.3000731484695275	0.2858761063345916	0.2776628923312491	0.28569372133463783	0.2994512933335306	0.29237701965329155	0.28497450783478173	0.27880821006190215	0.25234811894921333	0.17595460540527535	0.0	0.13240968537360043	0.1754847239628354	0.18811449095586552	0.1858333509710478	0.249295607276807	0.25520518063543685	0.2718753122205537	0.2753924015853319	0.2464666848988229	0.2753467942805714	0.26080900247311095	0.2700627555734974	0.2809513579507196	0.2509543023638504	0.1965323799877643	0.20082252520467492	0.2225896378855084	0.22538397671491084	0.22816861447875986	0.21169745130256676	0.2591780029008089	0.24201396049417911	0.24935611216748826	0.2410497550180598	0.2552823649003517	0.2637252295687363	0.3765725055663953	0.3457096318239765	0.37223964937231824	0.38594254860811017	0.38339875892107245	0.3747597173573331	0.39271127317831034	0.39665096773806485	0.39029226562463926	0.29848693518758185	0.38429175006600624	0.39796380247287205	0.37343336271509553	0.40945371278685583	0.39928477287972153	0.4090215502181548	0.3958707533213147	0.42626071451622694	0.39736825224336736	0.40664699119806313	0.3420205681995723	0.39534988792226977	0.40442660810715814	0.38783500738810384	0.39385637908945725	0.3872753166552386	0.3848301005592333	0.4050335791130556	0.3880280439510647	0.2494645497399584	0.24674315491677362	0.23258862827793902	0.5035957611023918	0.5134536972834179	0.4955874867099096	0.488899183081199	0.49774080324919345	0.49970656585567946	0.509814524455549	0.506563927205213	0.5247457866637775	0.5126640181331772	0.5197209197710234	0.5027148173916395	0.5159231047953613
31328	0.5046261062931144	0.48621249133284944	0.48725339318823824	0.4919850340675137	0.48839121640949235	0.48300594980960065	0.48449709515939227	0.48922518044232743	0.508960244950166	0.5017457273087272	0.5120378221908406	0.5006013531104053	0.49069357780247713	0.4979046017280649	0.49479396565301803	0.49953661916814307	0.49472853832958447	0.4961604431424352	0.4909268744262147	0.4885115350508609	0.48777792814214793	0.4980868170123447	0.4915893776513016	0.492260294339949	0.49769243199979024	0.49095004681319804	0.4925451136991863	0.4927276282449038	0.4985131990166454	0.5037671043597328	0.5044604119647021	0.4859144561217239	0.4907186000934848	0.49142942110818794	0.49496659477629346	0.4849988739819322	0.48370351606632733	0.4945072520815824	0.48602508201394623	0.4915277855444173	0.4992611739750471	0.4825067409263539	0.473287091164484	0.4826898935734208	0.1985228379615287	0.18695753984998728	0.24628667003679855	0.2331791926886892	0.2486334255467483	0.25430277150227665	0.27380096021655154	0.28480683360186065	0.2887611524955763	0.27540301914249365	0.2787534951499633	0.27914380119238835	0.278800024494657	0.2887898572739531	0.27459281513901723	0.26637960113567477	0.2744104301390635	0.28816800213795624	0.2810937284577172	0.2736912166392074	0.2675249188663278	0.24106482775363902	0.164671314209701	0.13240968537360043	0.0	0.16420143276726107	0.1768311997602912	0.17455005977547344	0.2380123160812327	0.24392188943986248	0.2605920210249794	0.2641091103897576	0.23518339370324856	0.26406350308499704	0.24952571127753662	0.2587794643779231	0.2696680667551453	0.23967101116827608	0.18524908879218993	0.18953923400910058	0.21130634668993403	0.2141006855193365	0.21688532328318555	0.20041416010699242	0.24789471170523456	0.23073066929860478	0.23807282097191396	0.2297664638224855	0.24399907370477739	0.252441938373162	0.36528921437082096	0.33442634062840215	0.3609563581767439	0.3746592574125358	0.37211546772549814	0.3634764261617588	0.38142798198273603	0.38536767654249054	0.3790089744290649	0.28720364399200754	0.3730084588704319	0.38668051127729774	0.36215007151952117	0.39817042159128146	0.38800148168414716	0.3977382590225804	0.38458746212574035	0.4149774233206526	0.38608496104779305	0.39536370000248877	0.3307372770039979	0.38406659672669546	0.3931433169115838	0.37655171619252953	0.38257308789388295	0.37599202545966426	0.3735468093636589	0.39375028791748123	0.3767447527554904	0.23818125854438407	0.23545986372119931	0.2213053370823647	0.4923124699068174	0.5021704060878436	0.48430419551433523	0.47761589188562464	0.4864575120536191	0.4884232746601051	0.4985312332599746	0.4952806360096386	0.5134624954682031	0.5013807269376028	0.508437628575449	0.49143152619606506	0.5046398135997869
S6Hp	0.4487607073971245	0.4303470924368595	0.4313879942922483	0.43611963517152375	0.4325258175135024	0.4271405509136107	0.4286316962634023	0.4333597815463375	0.45309484605417605	0.4458803284127373	0.45617242329485064	0.44473595421441536	0.4348281789064872	0.44203920283207493	0.43892856675702807	0.4436712202721531	0.4388631394335945	0.4402950442464452	0.43506147553022473	0.43264613615487096	0.431912529246158	0.44222141811635474	0.43572397875531166	0.43639489544395904	0.4418270331038003	0.4350846479172081	0.43667971480319634	0.43686222934891383	0.44264780012065547	0.44790170546374286	0.4485950130687122	0.43004905722573394	0.4348532011974948	0.435564022212198	0.4391011958803035	0.42913347508594224	0.4278381171703374	0.43864185318559246	0.43015968311795627	0.4356623866484273	0.44339577507905714	0.42664134203036397	0.417421692268494	0.42682449467743083	0.14265743906553874	0.13109214095399732	0.19042127114080856	0.1773137937926992	0.19276802665075832	0.19843737260628663	0.21793556132056152	0.2289414347058707	0.23289575359958636	0.2195376202465037	0.2228880962539733	0.22327840229639837	0.222934625598667	0.23292445837796316	0.21872741624302727	0.21051420223968478	0.2185450312430735	0.23230260324196628	0.2252283295617272	0.21782581774321744	0.21165951997033783	0.185199428857649	0.1596358677141705	0.1754847239628354	0.16420143276726107	0.0	0.03562399894155799	0.05241302334118692	0.11587527964694613	0.12178485300557595	0.20472662212898943	0.20824371149376758	0.17931799480725857	0.20819810418900708	0.19366031238154663	0.20291406548193308	0.2138026678591553	0.1838056122722861	0.12938368989619997	0.1336738351131106	0.15544094779394407	0.15823528662334652	0.16101992438719556	0.14454876121100244	0.19202931280924457	0.1748652704026148	0.18220742207592397	0.1739010649264955	0.1881336748087874	0.19657653947717196	0.309423815474831	0.2785609417324122	0.3050909592807539	0.31879385851654585	0.3162500688295082	0.3076110272657688	0.32556258308674607	0.3295022776465006	0.32314357553307493	0.23133824509601758	0.3171430599744419	0.33081511238130773	0.3062846726235312	0.3423050226952915	0.3321360827881572	0.34187286012659046	0.3287220632297504	0.35911202442466267	0.3302195621518031	0.3394983011064988	0.27487187810800795	0.3282011978307055	0.3372779180155938	0.32068631729653957	0.326707688997893	0.3201266265636743	0.31768141046766896	0.3378848890214913	0.32087935385950045	0.18231585964839409	0.17959446482520933	0.1654399381863747	0.4364470710108274	0.4463050071918536	0.4284387966183453	0.4217504929896347	0.43059211315762913	0.43255787576411514	0.44266583436398466	0.43941523711364866	0.4575970965722132	0.4455153280416129	0.4525722296794591	0.4355661273000751	0.448774414703797
S20H1	0.4613904743901546	0.4429768594298896	0.4440177612852784	0.4487494021645539	0.44515558450653253	0.43977031790664084	0.44126146325643245	0.4459895485393676	0.4657246130472062	0.4585100954057674	0.4688021902878808	0.4573657212074455	0.4474579458995173	0.4546689698251051	0.4515583337500582	0.45630098726518326	0.45149290642662465	0.45292481123947537	0.4476912425232549	0.4452759031479011	0.4445422962391881	0.4548511851093849	0.4483537457483418	0.4490246624369892	0.4544568000968304	0.4477144149102382	0.4493094817962265	0.449491996341944	0.4552775671136856	0.460531472456773	0.46122478006174233	0.4426788242187641	0.44748296819052497	0.4481937892052281	0.45173096287333364	0.4417632420789724	0.4404678841633675	0.4512716201786226	0.4427894501109864	0.44829215364145747	0.4560255420720873	0.4392711090233941	0.43005145926152416	0.439454261670461	0.15528720605856888	0.14372190794702747	0.20305103813383868	0.18994356078572933	0.20539779364378846	0.21106713959931678	0.23056532831359167	0.24157120169890084	0.2455255205926165	0.23216738723953384	0.2355178632470034	0.23590816928942848	0.23556439259169715	0.2455542253709933	0.23135718323605742	0.2231439692327149	0.23117479823610365	0.24493237023499642	0.23785809655475731	0.23045558473624755	0.22428928696336797	0.19782919585067915	0.17226563470720063	0.18811449095586552	0.1768311997602912	0.03562399894155799	0.0	0.06504279033421705	0.12850504663997625	0.13441461999860607	0.21735638912201954	0.22087347848679773	0.19194776180028872	0.22082787118203723	0.20629007937457677	0.21554383247496323	0.22643243485218545	0.19643537926531623	0.14201345688923012	0.14630360210614074	0.16807071478697422	0.17086505361637666	0.17364969138022568	0.15717852820403258	0.2046590798022747	0.18749503739564494	0.1948371890689541	0.18653083191952563	0.20076344180181754	0.2092063064702021	0.32205358246786114	0.29119070872544234	0.317720726273784	0.331423625509576	0.3288798358225383	0.3202407942587989	0.3381923500797762	0.34213204463953073	0.335773342526105	0.2439680120890477	0.329772826967472	0.3434448793743379	0.31891443961656135	0.3549347896883216	0.3447658497811873	0.3545026271196206	0.3413518302227805	0.3717417914176928	0.34284932914483324	0.3521280680995289	0.28750164510103804	0.34083096482373565	0.3499076850086239	0.3333160842895697	0.33933745599092313	0.3327563935567044	0.33031117746069905	0.3505146560145214	0.3335091208525306	0.19494562664142423	0.19222423181823944	0.17806970517940485	0.44907683800385756	0.45893477418488376	0.4410685636113754	0.43438025998266483	0.4432218801506593	0.4451876427571453	0.4552956013570148	0.4520450041066788	0.47022686356524335	0.45814509503464307	0.46520199667248924	0.44819589429310525	0.4614041816968271
530215	0.45910933440533686	0.44069571944507185	0.44173662130046065	0.4464682621797361	0.44287444452171476	0.43748917792182307	0.4389803232716147	0.44370840855454985	0.4634434730623884	0.45622895542094966	0.466521050303063	0.45508458122262774	0.44517680591469955	0.4523878298402873	0.44927719376524045	0.4540198472803655	0.4492117664418069	0.4506436712546576	0.4454101025384371	0.44299476316308334	0.44226115625437035	0.4525700451245671	0.44607260576352403	0.4467435224521714	0.45217566011201266	0.44543327492542045	0.4470283418114087	0.4472108563571262	0.45299642712886784	0.45825033247195524	0.45894364007692456	0.4403976842339463	0.4452018282057072	0.44591264922041035	0.44944982288851587	0.4394821020941546	0.43818674417854975	0.44899048019380483	0.44050831012616865	0.4460110136566397	0.4537444020872695	0.43698996903857634	0.4277703192767064	0.4371731216856432	0.15300606607375114	0.14144076796220972	0.20076989814902096	0.1876624208009116	0.2031166536589707	0.208785999614499	0.2282841883287739	0.23929006171408307	0.24324438060779874	0.22988624725471607	0.2332367232621857	0.23362702930461077	0.23328325260687938	0.24327308538617554	0.22907604325123965	0.22086282924789719	0.22889365825128588	0.24265123025017865	0.2355769565699396	0.22817444475142984	0.2220081469785502	0.1955480558658614	0.1699844947223829	0.1858333509710478	0.17455005977547344	0.05241302334118692	0.06504279033421705	0.0	0.10428567258116657	0.11019524593979639	0.21507524913720183	0.21859233850197995	0.18966662181547095	0.21854673119721946	0.204008939389759	0.21326269249014546	0.22415129486736768	0.1941542392804985	0.13973231690441235	0.144022462121323	0.16578957480215645	0.16858391363155892	0.17136855139540796	0.15489738821921484	0.20237793981745697	0.1852138974108272	0.19255604908413637	0.18424969193470792	0.1984823018169998	0.20692516648538437	0.3197724424830434	0.28890956874062457	0.3154395862889663	0.3291424855247582	0.32659869583772055	0.3179596542739812	0.33591121009495845	0.33985090465471296	0.3334922025412873	0.24168687210422996	0.3274916869826543	0.34116373938952016	0.3166332996317436	0.3526536497035039	0.3424847097963696	0.35222148713480284	0.33907069023796277	0.36946065143287504	0.34056818916001547	0.3498469281147112	0.2852205051162203	0.3385498248389179	0.3476265450238062	0.33103494430475194	0.33705631600610536	0.3304752535718867	0.32803003747588133	0.34823351602970365	0.3312279808677128	0.1926644866566065	0.18994309183342173	0.1757885651945871	0.4467956980190398	0.456653634200066	0.43878742362655765	0.43209911999784706	0.4409407401658415	0.4429065027723275	0.45301446137219703	0.44976386412186103	0.4679457235804256	0.4558639550498253	0.46292085668767147	0.4459147543082875	0.45912304171200935
