	31232	31021	31071	31333	530075	S21H1	530055	530315	F22HpB	S8Hp	31379	530295	S1Hp	31452	S31Hp	F32H1	31723	f8pp	w26pp	w18pp	w32pp	w14pp	w8pp	w21pp	f1pp	f12ppB	f19pp	f21pp	f14ppB	f24pp	f2pp	w20pp	f7pp	w24pp	w23pp	31766	S17H1	F14H1B	31714	F23HpA	31428	S15Hp	S6Hp	530074	530215	F6H1	530364	530451	S18H1	31009	F3H1	31267	S13Hp	F7H1	S19H1	S7Hp	31519	531414	31512	S4Hp	31700	31750	530444	530394	S30H1	530368	530177	31300	31343	31236	31129	530167	31360	S28Hp	31219	31537	F29H1	31160	530050	530163	31749	31328	530331	530258	31637
f21pp	0.40212246173731353	0.3505787424598323	0.3330698510567266	0.29337570393090623	0.28632347158155297	0.345614263471143	0.3141467807998638	0.33267750191412043	0.35359873545507214	0.3371530501115675	0.2575055923552565	0.35191361696086587	0.28309981604702195	0.3793719260039473	0.2960626793708323	0.3032132619729566	0.2904894749569197	0.07775812917177786	0.0666240394968733	0.06009982895910406	0.06059893441565034	0.05831895471890146	0.056059885438169005	0.04974576297614344	0.05439377419265308	0.0375659840877768	0.040463008102088055	0.0	0.027686157551187432	0.03828761853834246	0.048970993599966234	0.04188510830664241	0.05971706299246086	0.061826359958278246	0.06936568889193423	0.3233826748030528	0.3781656079056339	0.38558441657362796	0.37502857350558105	0.38072389670847917	0.3983126831120263	0.3542333629142741	0.3454058849643452	0.31442621652653435	0.32991746590436954	0.3892477252072739	0.3586470300325885	0.3538369268759155	0.34521454930994633	0.3827947394325304	0.33515136160374226	0.3704024587229406	0.35305136646016366	0.33187545032700577	0.36889397972878707	0.310488100406443	0.3550842405060839	0.3522807780925754	0.2713183446057337	0.3584224762236223	0.39669866074223514	0.35382250327249454	0.3254541470924376	0.42853978045837693	0.3715158455502705	0.3291386615820081	0.4569665493943604	0.3631052103482714	0.4071741023522703	0.4026215487466021	0.4305359754048411	0.4143936251278076	0.37925463821632255	0.3636076072448665	0.3668637029810163	0.42473252910021525	0.39537360092388385	0.39656721423828867	0.3984333946646628	0.4136724627327508	0.4183319422223777	0.37845215214505645	0.32591486176168694	0.3225233395570183	0.41540784581789125
f14ppB	0.3865538288111223	0.3350101095336411	0.3175012181305354	0.277807071004715	0.27075483865536176	0.33004563054495173	0.29857814787367254	0.31710886898792917	0.3380301025288809	0.3215844171853762	0.24193695942906523	0.3363449840346746	0.2675311831208307	0.36380329307775605	0.28049404644464104	0.28764462904676535	0.2749208420307284	0.06218949624558662	0.051055406570682055	0.044531196032912806	0.045030301489459086	0.042750321792710204	0.04049125251197774	0.034177130049952195	0.03882514126646183	0.02199735116158555	0.024894375175896797	0.027686157551187432	0.0	0.02271898561215121	0.033402360673774986	0.026316475380451152	0.0441484300662696	0.046257727032086984	0.05379705596574298	0.30781404187686157	0.36259697497944265	0.3700157836474367	0.3594599405793898	0.3651552637822879	0.382744050185835	0.33866472998808284	0.32983725203815395	0.2988575836003431	0.3143488329781783	0.37367909228108265	0.34307839710639726	0.33826829394972424	0.32964591638375507	0.36722610650633913	0.319582728677551	0.3548338257967493	0.3374827335339724	0.3163068174008145	0.3533253468025958	0.2949194674802517	0.33951560757989263	0.33671214516638415	0.2557497116795424	0.34285384329743107	0.3811300278160439	0.33825387034630333	0.3098855141662464	0.4129711475321857	0.35594721262407925	0.31357002865581685	0.44139791646816917	0.3475365774220802	0.3916054694260791	0.3870529158204109	0.41496734247864986	0.3988249922016164	0.3636860052901313	0.34803897431867525	0.351295070054825	0.40916389617402404	0.3798049679976926	0.3809985813120974	0.3828647617384716	0.3981038298065597	0.4027633092961865	0.36288351921886525	0.31034622883549573	0.3069547066308271	0.3998392128917001
f24pp	0.3817338561099683	0.33019013683248705	0.31268124542938136	0.272987098303561	0.26593486595420773	0.3252256578437977	0.2937581751725185	0.31228889628677514	0.3332101298277269	0.3167644444842222	0.2371169867279112	0.3315250113335205	0.2627112104196767	0.358983320376602	0.275674073743487	0.2828246563456113	0.2701008693295744	0.057369523544432595	0.04623543386952803	0.03971122333175879	0.040210328788305064	0.03793034909155618	0.03567127981082373	0.029357157348798173	0.03821502933014319	0.027825391618029056	0.030722415632340305	0.03828761853834246	0.02271898561215121	0.0	0.024433524422579133	0.021496502679297133	0.03932845736511558	0.04143775433093297	0.048977083264588966	0.3029940691757076	0.35777700227828857	0.36519581094628273	0.35463996787823576	0.3603352910811339	0.37792407748468104	0.33384475728692875	0.32501727933699986	0.294037610899189	0.3095288602770242	0.3688591195799286	0.33825842440524323	0.33344832124857016	0.324825943682601	0.3624061338051851	0.3147627559763969	0.3500138530955953	0.33266276083281837	0.3114868446996605	0.3485053741014418	0.2900994947790977	0.3346956348787386	0.3318921724652301	0.2509297389783884	0.338033870596277	0.3763100551148899	0.3334338976451493	0.30506554146509235	0.4081511748310317	0.35112723992292527	0.3087500559546628	0.4365779437670151	0.34271660472092613	0.386785496724925	0.3822329431192568	0.4101473697774959	0.3940050195004623	0.35886603258897726	0.3432190016175212	0.346475097353671	0.40434392347286996	0.37498499529653856	0.37617860861094343	0.37804478903731753	0.3932838571054056	0.39794333659503245	0.3580635465177112	0.3055262561343417	0.30213473392967305	0.395019240190546
f2pp	0.39241723117159205	0.3408735118941108	0.3233646204910051	0.28367047336518475	0.2766182410158315	0.3359090329054215	0.30444155023414227	0.3229722713483989	0.34389350488935067	0.32744781954584595	0.247800361789535	0.34220838639514434	0.27339458548130047	0.36966669543822583	0.28635744880511077	0.2935080314072351	0.28078424439119815	0.06805289860605636	0.056918808931151796	0.05039459839338256	0.05089370384992884	0.04861372415317996	0.0463546548724475	0.04004053241042195	0.048898404391766966	0.038508766679652834	0.04140579069396408	0.048970993599966234	0.033402360673774986	0.024433524422579133	0.0	0.03217987774092091	0.05001183242673935	0.05212112939255674	0.05966045832621273	0.31367744423733135	0.3684603773399124	0.3758791860079065	0.3653233429398596	0.3710186661427577	0.3886074525463048	0.34452813234855256	0.3357006543986237	0.3047209859608128	0.320212235338648	0.37954249464155243	0.348941799466867	0.34413169631019397	0.3355093187442248	0.3730895088668089	0.3254461310380207	0.36069722815721905	0.3433461358944422	0.32217021976128424	0.35918874916306553	0.3007828698407215	0.34537900994036236	0.3425755475268539	0.26161311404001214	0.3487172456579008	0.38699343017651366	0.34411727270677306	0.3157489165267161	0.41883454989265545	0.36181061498454903	0.31943343101628663	0.4472613188286389	0.35339997978254994	0.3974688717865488	0.39291631818088063	0.42083074483911964	0.4046883945620861	0.36954940765060107	0.35390237667914504	0.3571584724152948	0.41502729853449377	0.38566837035816237	0.3868619836725672	0.38872816409894134	0.40396723216702934	0.4086267116566562	0.368746921579335	0.31620963119596546	0.3128181089912968	0.4057026152521698
w20pp	0.3742972898353964	0.32275357055791515	0.30524467915480946	0.26555053202898915	0.2584982996796359	0.31778909156922586	0.2863216088979466	0.30485233001220324	0.325773563553155	0.3093278782096503	0.22968042045333933	0.3240884450589487	0.2552746441451048	0.3515467541020302	0.2682375074689151	0.2753880900710394	0.2626643030550025	0.04993295726986072	0.038798867594956155	0.032274657057186906	0.03277376251373319	0.030493782816984307	0.02823471353625185	0.02471632835423687	0.04181251909844314	0.031422881386329	0.034319905400640255	0.04188510830664241	0.026316475380451152	0.021496502679297133	0.03217987774092091	0.0	0.0318918910905437	0.034001188056361084	0.04154051699001708	0.2955575029011357	0.3503404360037167	0.35775924467171083	0.3472034016036639	0.35289872480656204	0.37048751121010914	0.3264081910123569	0.317580713062428	0.28660104462461716	0.30209229400245236	0.3614225533053568	0.33082185813067133	0.3260117549739983	0.31738937740802914	0.35496956753061326	0.30732618970182507	0.3425772868210234	0.32522619455824653	0.3040502784250886	0.3410688078268699	0.28266292850452585	0.3272590686041667	0.3244556061906582	0.24349317270381649	0.33059730432170514	0.368873488840318	0.3259973313705774	0.29762897519052045	0.4007146085564598	0.3436906736483534	0.301313489680091	0.42914137749244324	0.3352800384463543	0.3793489304503532	0.374796376844685	0.402710803502924	0.38656845322589045	0.3514294663144054	0.3357824353429494	0.33903853107909915	0.3969073571982981	0.3675484290219667	0.36874204233637153	0.3706082227627457	0.38584729083083374	0.39050677032046055	0.3506269802431393	0.29808968985976986	0.29469816765510115	0.3875826739159741
f7pp	0.37000009897122116	0.3184563796937399	0.3009474882906342	0.2612533411648139	0.25420110881546065	0.3134919007050506	0.2820244180337714	0.300555139148028	0.3214763726889798	0.30503068734547506	0.2253832295891641	0.31979125419477344	0.2509774532809296	0.34724956323785494	0.2639403166047399	0.2710908992068642	0.25836711219082725	0.04563576640568548	0.03450167673078092	0.04263646622908818	0.04313557168563445	0.04085559198888557	0.038596522708153114	0.04254828304005532	0.05964447378426158	0.049254836072147444	0.0521518600864587	0.05971706299246086	0.0441484300662696	0.03932845736511558	0.05001183242673935	0.0318918910905437	0.0	0.020037571265830313	0.037243326125841844	0.29126031203696046	0.3460432451395415	0.3534620538075356	0.3429062107394887	0.3486015339423868	0.3661903203459339	0.32211100014818167	0.3132835221982528	0.2823038537604419	0.2977951031382771	0.35712536244118154	0.3265246672664961	0.3217145641098231	0.3130921865438539	0.350672376666438	0.30302899883764983	0.33828009595684816	0.3209290036940713	0.29975308756091334	0.33677161696269464	0.2783657376403506	0.32296187773999147	0.320158415326483	0.23919598183964125	0.3263001134575299	0.36457629797614277	0.32170014050640217	0.2933317843263452	0.39641741769228456	0.33939348278417814	0.29701629881591574	0.424844186628268	0.33098284758217905	0.37505173958617793	0.37049918598050974	0.39841361263874875	0.3822712623617152	0.3471322754502302	0.33148524447877414	0.3347413402149239	0.3926101663341229	0.3632512381577915	0.3644448514721963	0.36631103189857045	0.3815500999666585	0.3862095794562853	0.3463297893789641	0.2937924989955946	0.2904009767909259	0.3832854830517989
w24pp	0.37210939593703857	0.3205656766595573	0.30305678525645163	0.26336263813063127	0.256310405781278	0.315601197670868	0.2841337149995888	0.3026644361138454	0.3235856696547972	0.30713998431129247	0.22749252655498148	0.3219005511605908	0.253086750246747	0.3493588602036723	0.2660496135705573	0.2732001961726816	0.26047640915664466	0.04774506337150287	0.0366109736965983	0.04474576319490556	0.04524486865145184	0.042964888954702955	0.040705819673970495	0.04465758000587271	0.06175377075007897	0.05136413303796483	0.05426115705227609	0.061826359958278246	0.046257727032086984	0.04143775433093297	0.05212112939255674	0.034001188056361084	0.020037571265830313	0.0	0.03935262309165923	0.29336960900277786	0.34815254210535884	0.355571350773353	0.34501550770530603	0.35071083090820415	0.3682996173117513	0.324220297113999	0.31539281916407014	0.2844131507262593	0.29990440010409447	0.3592346594069989	0.3286339642323135	0.32382386107564043	0.31520148350967125	0.3527816736322554	0.3051382958034672	0.34038939292266557	0.32303830065988864	0.30186238452673075	0.33888091392851205	0.28047503460616796	0.3250711747058089	0.3222677122923004	0.24130527880545863	0.32840941042334726	0.3666855949419602	0.3238094374722196	0.2954410812921626	0.39852671465810197	0.34150277974999554	0.2991255957817331	0.42695348359408536	0.3330921445479964	0.3771610365519953	0.3726084829463271	0.40052290960456616	0.38438055932753257	0.34924157241604753	0.3335945414445915	0.33685063718074126	0.39471946329994023	0.36536053512360883	0.3665541484380137	0.3684203288643878	0.38365939693247586	0.3883188764221027	0.3484390863447815	0.295901795961412	0.2925102737567433	0.3853947800176163
w23pp	0.3714828210347095	0.31993910175722823	0.30243021035412254	0.26273606322830223	0.25568383087894897	0.31497462276853894	0.2835071400972597	0.3020378612115163	0.3229590947524681	0.3065134094089634	0.22686595165265241	0.32127397625826176	0.2524601753444179	0.34873228530134326	0.2654230386682282	0.2725736212703525	0.25984983425431557	0.0471184884691738	0.035984398794269234	0.052285092128561556	0.052784197585107835	0.05050421788835895	0.04824514860762649	0.0521969089395287	0.06929309968373495	0.05890346197162082	0.06180048598593208	0.06936568889193423	0.05379705596574298	0.048977083264588966	0.05966045832621273	0.04154051699001708	0.037243326125841844	0.03935262309165923	0.0	0.2927430341004488	0.3475259672030298	0.3549447758710239	0.344388932802977	0.3500842560058751	0.3676730424094222	0.32359372221167	0.3147662442617411	0.28378657582393024	0.29927782520176544	0.35860808450466986	0.3280073893299844	0.3231972861733114	0.3145749086073422	0.35215509872992634	0.30451172090113815	0.3397628180203365	0.3224117257575596	0.30123580962440166	0.33825433902618296	0.2798484597038389	0.3244445998034798	0.3216411373899713	0.24067870390312956	0.3277828355210182	0.3660590200396311	0.3231828625698905	0.29481450638983353	0.3979001397557729	0.34087620484766645	0.29849902087940405	0.4263269086917563	0.33246556964566737	0.37653446164966625	0.37198190804399806	0.39989633470223707	0.38375398442520353	0.3486149975137185	0.33296796654226246	0.33622406227841223	0.3940928883976112	0.3647339602212798	0.3659275735356846	0.36779375396205877	0.3830328220301468	0.38769230151977363	0.3478125114424524	0.29527522105908294	0.29188369885441423	0.3847682051152872
31766	0.31066127085348527	0.259117551576004	0.24160866017289834	0.201914513047078	0.19486228069772474	0.25415307258731473	0.2226855899160355	0.24121631103029215	0.2621375445712439	0.24569185922773917	0.1660444014714282	0.26045242607703756	0.1916386251631937	0.287910735120119	0.204601488487004	0.2117520710891283	0.19902828407309137	0.2778052795458297	0.2840890633252242	0.3063020780396802	0.3068011834962264	0.30452120379947756	0.3022621345187451	0.3062138948506473	0.3233100855948536	0.3129204478827394	0.3158174718970507	0.3233826748030528	0.30781404187686157	0.3029940691757076	0.31367744423733135	0.2955575029011357	0.29126031203696046	0.29336960900277786	0.2927430341004488	0.0	0.2867044170218056	0.2941232256897997	0.28356738262175274	0.28926270582465086	0.306851492228198	0.2627721720304458	0.2539446940805169	0.22296502564270604	0.23845627502054123	0.2977865343234456	0.26718583914876026	0.2623757359920872	0.253753358426118	0.2913335485487021	0.24369017071991395	0.27894126783911233	0.26159017557633535	0.24041425944317749	0.2774327888449588	0.21902690952261472	0.2636230496222556	0.2608195872087471	0.17985715372190536	0.266961285339794	0.3052374698584069	0.26236131238866633	0.23399295620860935	0.3370785895745487	0.28005465466644225	0.23767747069817982	0.3655053585105321	0.27164401946444316	0.31571291146844205	0.31116035786277385	0.33907478452101286	0.3229324342439793	0.28779344733249423	0.2721464163610382	0.275402512097188	0.333271338216387	0.30391241004005554	0.3051060233544604	0.30697220378083456	0.3222112718489226	0.3268707513385495	0.28699096126122825	0.23445367087785873	0.23106214867319005	0.32394665493406305
S17H1	0.33913493150096025	0.287591212223479	0.2700823208203733	0.23038817369455297	0.2233359413451997	0.2826267332347897	0.25115925056351046	0.2696899716777671	0.29061120521871886	0.2862919778952832	0.20664452013897222	0.3010525447445816	0.23223874383073773	0.3285108537876631	0.24520160715454803	0.25235218975667234	0.2396284027406354	0.33258821264841065	0.3388719964278053	0.3610850111422612	0.3615841165988075	0.3593041369020586	0.35704506762132615	0.36099682795322835	0.3780930186974346	0.36770338098532046	0.37060040499963176	0.3781656079056339	0.36259697497944265	0.35777700227828857	0.3684603773399124	0.3503404360037167	0.3460432451395415	0.34815254210535884	0.3475259672030298	0.2867044170218056	0.0	0.2096199501567969	0.2589988005216908	0.2646941237245889	0.29443470115319326	0.250355380955441	0.26799316199626855	0.2370134935584577	0.2525047429362929	0.31183500223919725	0.2812343070645119	0.27642420390783884	0.26780182634186966	0.30538201646445373	0.2577386386356656	0.292989735754864	0.275638643492087	0.25446272735892916	0.29148125676071046	0.23307537743836637	0.29209671026973055	0.28929324785622207	0.20833081436938033	0.295434945987269	0.33371113050588186	0.29083497303614125	0.2624666168560843	0.36555225022202364	0.3085283153139172	0.2661511313456548	0.3939790191580071	0.30011768011191814	0.344186572115917	0.3396340185102488	0.36754844516848784	0.3514060948914543	0.31626710797996926	0.30062007700851323	0.303876172744663	0.36174499886386197	0.33238607068753057	0.3335796840019354	0.33544586442830954	0.3506849324963976	0.3553444119860244	0.31546462190870317	0.2629273315253337	0.259535809320665	0.352420315581538
F14H1B	0.34655374016895435	0.2950100208914731	0.2775011294883674	0.23780698236254708	0.23075475001319382	0.2900455419027838	0.25857805923150456	0.27710878034576125	0.29803001388671296	0.2937107865632773	0.21406332880696632	0.3084713534125757	0.23965755249873183	0.33592966245565714	0.25262041582254213	0.25977099842466644	0.2470472114086295	0.3400070213164048	0.34629080509579935	0.3685038198102553	0.36900292526680156	0.3667229455700527	0.36446387628932025	0.36841563662122245	0.3855118273654287	0.37512218965331456	0.3780192136676258	0.38558441657362796	0.3700157836474367	0.36519581094628273	0.3758791860079065	0.35775924467171083	0.3534620538075356	0.355571350773353	0.3549447758710239	0.2941232256897997	0.2096199501567969	0.0	0.26641760918968493	0.27211293239258305	0.30185350982118736	0.2577741896234351	0.27541197066426265	0.2444323022264518	0.259923551604287	0.3192538109071914	0.28865311573250596	0.28384301257583294	0.27522063500986377	0.3128008251324479	0.2651574473036597	0.300408544422858	0.28305745216008116	0.2618815360269232	0.2989000654287045	0.24049418610636047	0.29951551893772466	0.2967120565242162	0.21574962303737444	0.3028537546552631	0.34112993917387596	0.2982537817041354	0.26988542552407846	0.3729710588900178	0.3159471239819113	0.27356994001364887	0.4013978278260012	0.30753648877991224	0.3516053807839111	0.34705282717824293	0.37496725383648194	0.3588249035594484	0.3236859166479633	0.3080388856765073	0.3112949814126571	0.36916380753185607	0.3398048793555246	0.3409984926699295	0.34286467309630364	0.3581037411643917	0.36276322065401856	0.32288343057669733	0.2703461401933278	0.2669546179886591	0.3598391242495321
31714	0.33599789710090744	0.2844541778234262	0.2669452864203205	0.22725113929450014	0.22019890694514688	0.27948969883473684	0.24802221616345765	0.2665529372777143	0.287474170818666	0.2831549434952304	0.2035074857389194	0.2979155103445288	0.22910170943068486	0.32537381938761023	0.2420645727544952	0.2492151553566195	0.23649136834058257	0.32945117824835785	0.33573496202775244	0.35794797674220835	0.35844708219875465	0.3561671025020058	0.3539080332212733	0.35785979355317554	0.37495598429738175	0.36456634658526765	0.3674633705995789	0.37502857350558105	0.3594599405793898	0.35463996787823576	0.3653233429398596	0.3472034016036639	0.3429062107394887	0.34501550770530603	0.344388932802977	0.28356738262175274	0.2589988005216908	0.26641760918968493	0.0	0.24595501714662293	0.2912976667531404	0.24721834655538819	0.2648561275962157	0.23387645915840485	0.24936770853624005	0.30869796783914444	0.27809727266445905	0.273287169507786	0.2646647919418168	0.3022449820644009	0.25460160423561273	0.2898527013548111	0.2725016090920342	0.2513256929588763	0.2883442223606576	0.2299383430383135	0.28895967586967775	0.28615621345616926	0.2051937799693275	0.2922979115872162	0.330574096105829	0.28769793863608845	0.2593295824560315	0.36241521582197084	0.30539128091386436	0.26301409694560196	0.3908419847579543	0.29698064571186533	0.3410495377158642	0.336496984110196	0.364411410768435	0.3482690604914015	0.3131300735799164	0.29748304260846037	0.30073913834461014	0.35860796446380916	0.3292490362874777	0.3304426496018825	0.33230883002825673	0.3475478980963448	0.3522073775859716	0.31232758750865036	0.25979029712528084	0.2563987749206122	0.3492832811814852
F23HpA	0.34169322030380556	0.2901495010263243	0.2726406096232186	0.23294646249739825	0.225894230148045	0.28518502203763496	0.25371753936635577	0.2722482604806124	0.2931694940215641	0.2888502666981285	0.20920280894181753	0.3036108335474269	0.23479703263358298	0.33106914259050835	0.2477598959573933	0.25491047855951765	0.2421866915434807	0.33514650145125596	0.34143028523065055	0.36364329994510647	0.36414240540165277	0.3618624257049039	0.3596033564241714	0.36355511675607366	0.38065130750027987	0.37026166978816577	0.373158693802477	0.38072389670847917	0.3651552637822879	0.3603352910811339	0.3710186661427577	0.35289872480656204	0.3486015339423868	0.35071083090820415	0.3500842560058751	0.28926270582465086	0.2646941237245889	0.27211293239258305	0.24595501714662293	0.0	0.2969929899560385	0.25291366975828633	0.2705514507991138	0.23957178236130297	0.25506303173913814	0.31439329104204256	0.28379259586735717	0.2789824927106841	0.2703601151447149	0.30794030526729904	0.26029692743851085	0.29554802455770923	0.2781969322949323	0.2570210161617744	0.2940395455635557	0.23563366624121163	0.29465499907257586	0.2918515366590674	0.21088910317222562	0.2979932347901143	0.3362694193087271	0.29339326183898656	0.2650249056589296	0.36811053902486895	0.3110866041167625	0.2687094201485001	0.3965373079608524	0.30267596891476345	0.34674486091876233	0.34219230731309414	0.3701067339713331	0.3539643836942996	0.3188253967828145	0.3031783658113585	0.30643446154750825	0.3643032876667073	0.3349443594903758	0.33613797280478064	0.33800415323115485	0.3532432212992429	0.3579027007888697	0.3180229107115485	0.26548562032817896	0.2620940981235103	0.35497860438438333
31428	0.35928200670735266	0.3077382874298714	0.29022939602676573	0.25053524890094536	0.24348301655159213	0.3027738084411821	0.2713063257699029	0.28983704688415957	0.3107582804251113	0.30643905310167563	0.22679159534536464	0.321199619950974	0.25238581903713014	0.34865792899405545	0.26534868236094045	0.27249926496306476	0.2597754779470278	0.3527352878548031	0.35901907163419766	0.38123208634865363	0.3817311918051999	0.379451212108451	0.37719214282771857	0.38114390315962077	0.39824009390382703	0.3878504561917129	0.3907474802060241	0.3983126831120263	0.382744050185835	0.37792407748468104	0.3886074525463048	0.37048751121010914	0.3661903203459339	0.3682996173117513	0.3676730424094222	0.306851492228198	0.29443470115319326	0.30185350982118736	0.2912976667531404	0.2969929899560385	0.0	0.2444895826947489	0.28814023720266096	0.2571605687648501	0.2726518181426853	0.3319820774455897	0.3013813822709043	0.29657127911423126	0.2879489015482621	0.3255290916708462	0.277885713842058	0.31313681096125634	0.29578571869847947	0.2746098025653215	0.3116283319671028	0.2532224526447588	0.31224378547612297	0.3094403230626145	0.22847788957577275	0.3155820211936614	0.3538582057122743	0.3109820482425337	0.2826136920624768	0.3856993254284161	0.32867539052030964	0.2862982065520472	0.4141260943643995	0.32026475531831056	0.36433364732230944	0.35978109371664124	0.38769552037488025	0.3715531700978467	0.3364141831863616	0.3207671522149056	0.3240232479510554	0.3818920740702544	0.35253314589392293	0.3537267592083278	0.35559293963470195	0.37083200770279	0.3754914871924169	0.33561169711509564	0.2830744067317261	0.2796828845270574	0.37256739078793044
S15Hp	0.3152026865096004	0.2636589672321192	0.2461500758290135	0.20645592870319315	0.1994036963538399	0.2586944882434299	0.22722700557215064	0.2457577266864073	0.26667896022735904	0.2623597329039234	0.1827122751476124	0.2771202997532218	0.2083064988393779	0.3045786087963033	0.2212693621631882	0.22841994476531252	0.21569615774927559	0.30865596765705083	0.3149397514364455	0.3371527661509014	0.3376518716074477	0.33537189191069877	0.33311282262996633	0.33706458296186853	0.3541607737060748	0.34377113599396064	0.34666816000827194	0.3542333629142741	0.33866472998808284	0.33384475728692875	0.34452813234855256	0.3264081910123569	0.32211100014818167	0.324220297113999	0.32359372221167	0.2627721720304458	0.250355380955441	0.2577741896234351	0.24721834655538819	0.25291366975828633	0.2444895826947489	0.0	0.24406091700490873	0.21308124856709787	0.22857249794493306	0.2879027572478374	0.2573020620731521	0.252491958916479	0.24386958135050985	0.2814497714730939	0.23380639364430578	0.26905749076350416	0.2517063985007272	0.23053048236756932	0.26754901176935064	0.20914313244700655	0.26816446527837073	0.26536100286486225	0.18439856937802052	0.2715027009959092	0.30977888551452204	0.26690272804478143	0.2385343718647245	0.3416200052306638	0.2845960703225574	0.24221888635429498	0.3700467741666473	0.2761854351205583	0.3202543271245572	0.315701773518889	0.343616200177128	0.3274738499000945	0.29233486298860945	0.2766878320171534	0.2799439277533032	0.33781275387250215	0.30845382569617075	0.30964743901057556	0.3115136194369497	0.3267526875050378	0.3314121669946646	0.29153237691734335	0.2389950865339739	0.2356035643293052	0.3284880705901782
S6Hp	0.30637520855967154	0.2548314892821903	0.2373225978790846	0.19762845075326427	0.190576218403911	0.249867010293501	0.21839952762222176	0.23693024873647842	0.25785148227743016	0.2535322549539945	0.17388479719768352	0.2682928218032929	0.19947902088944902	0.2957511308463744	0.21244188421325932	0.21959246681538364	0.2068686797993467	0.29982848970712195	0.3061122734865166	0.3283252882009725	0.3288243936575188	0.3265444139607699	0.32428534468003745	0.32823710501193964	0.3453332957561459	0.33494365804403176	0.33784068205834306	0.3454058849643452	0.32983725203815395	0.32501727933699986	0.3357006543986237	0.317580713062428	0.3132835221982528	0.31539281916407014	0.3147662442617411	0.2539446940805169	0.26799316199626855	0.27541197066426265	0.2648561275962157	0.2705514507991138	0.28814023720266096	0.24406091700490873	0.0	0.09661706113258148	0.11210831051041668	0.255202119030583	0.2246014238558976	0.21979132069922458	0.2111689431332554	0.2487491332558395	0.20110575542705134	0.2363568525462497	0.21900576028347274	0.19782984415031485	0.23484837355209617	0.18481734499786012	0.25933698732844185	0.25653352491493336	0.17557109142809163	0.2626752230459803	0.30095140756459315	0.25807525009485255	0.22970689391479562	0.33279252728073494	0.2757685923726285	0.2333914084043661	0.3612192962167184	0.26735795717062943	0.3114268491746283	0.3068742955689601	0.33478872222719913	0.3186463719501656	0.28350738503868056	0.2678603540672245	0.2711164498033743	0.32898527592257326	0.29962634774624186	0.3008199610606467	0.30268614148702083	0.3179252095551089	0.3225846890447357	0.28270489896741446	0.230167608584045	0.22677608637937632	0.3196605926402493
530074	0.2753955401218607	0.22385182084437946	0.20634292944127375	0.1666487823154534	0.15959654996610015	0.21888734185569014	0.18741985918441093	0.20595058029866758	0.2268718138396193	0.22255258651618365	0.14290512875987266	0.23731315336548203	0.16849935245163816	0.26477146240856353	0.18146221577544847	0.18861279837757278	0.17588901136153584	0.2688488212693111	0.27513260504870574	0.29734561976316165	0.29784472521970795	0.295564745522959	0.2933056762422266	0.2972574365741288	0.31435362731833505	0.3039639896062209	0.3068610136205322	0.31442621652653435	0.2988575836003431	0.294037610899189	0.3047209859608128	0.28660104462461716	0.2823038537604419	0.2844131507262593	0.28378657582393024	0.22296502564270604	0.2370134935584577	0.2444323022264518	0.23387645915840485	0.23957178236130297	0.2571605687648501	0.21308124856709787	0.09661706113258148	0.0	0.02521173709585472	0.22422245059277213	0.19362175541808674	0.1888116522614137	0.18018927469544452	0.2177694648180286	0.17012608698924045	0.2053771841084388	0.18802609184566188	0.166850175712504	0.2038687051142853	0.15383767656004926	0.228357318890631	0.2255538564771225	0.14459142299028077	0.23169555460816943	0.2699717391267823	0.22709558165704172	0.19872722547698476	0.3018128588429241	0.24478892393481766	0.20241173996655523	0.33023962777890753	0.23637828873281858	0.28044718073681746	0.27589462713114926	0.3038090537893883	0.28766670351235474	0.2525277166008697	0.23688068562941364	0.24013678136556343	0.2980056074847624	0.268646679308431	0.2698402926228358	0.27170647304921	0.28694554111729803	0.29160502060692484	0.2517252305296036	0.19918794014623414	0.19579641794156546	0.28868092420243846
