	f7pp	f26pp	f22ppA	f24pp	w26pp	f25pp	F16H1	S25Hp	S17H1	31267	S3Hp	S14Hp	F3H1	F29H1	S8Hp	S10H1	w17pp	f6ppA	f8pp	S13Hp	w18pp	s29pp	s2pp	w7pp	s4pp	w4pp	s13pp	s18pp	s7pp	s24pp	s12pp	s23pp	s22pp	S6Hp	w14pp	S29H1	S30H1	F8H1	F23HpA	S2Hp	S4Hp	S31Hp	F7H1	530075	31328	F6H1	S7Hp	530295	530394	S21H1	S12Hp	31750	S16H2	530050	S22Hp	F22HpB	F14H1A	31360	31009	F14H1B	S15Hp	530119	S11Hp	31700	s24H1	S23Hp	S19H1	S9H1	S1Hp	S27H1	31452	S20H1	31219	S26Hp	S18H1	F1H1	f6ppB	w11pp	w9pp	f10pp	f4pp	f15pp	f16ppA	f14ppB	f11pp	w12pp	f1pp	w3pp	f16ppB
s13pp	0.34978931821675496	0.36957596833056566	0.38539752341710226	0.32932062399444245	0.35747452686176096	0.3281547415287608	0.24811879109483936	0.22331106473721501	0.2652775364126832	0.31771027008173525	0.2839261931755379	0.3191273327195737	0.3586726682785696	0.4568098509870512	0.4210187976279952	0.4053344930699494	0.16236746444011674	0.15142961908015795	0.1421119175565414	0.08861796155353932	0.12516795404539147	0.11048959207895302	0.06868540863497856	0.06118923469014888	0.059528571520413055	0.06130603782241599	0.0	0.058134346845043365	0.029531057554838647	0.06725806863076292	0.07396416246080867	0.06427549822034784	0.07088980348239654	0.06158285850855244	0.060693401112727544	0.10530579495002663	0.10484896893052367	0.12017633093652838	0.1275661177682471	0.26327331121830366	0.1944103662152514	0.2030048108437118	0.2042780968104415	0.26440268311915915	0.34163860285965597	0.296983957172592	0.2765926438568549	0.3176604329457536	0.33995162438046234	0.30644807691591985	0.23099881728721788	0.26300599445563844	0.23659830033773835	0.2692224551179402	0.26660569686889757	0.21030563664109514	0.2898319879344606	0.31259527840705315	0.31296445402229545	0.3210842280781226	0.3185292745269646	0.3164157063145451	0.30657566392864843	0.3536695116408862	0.39050905948320214	0.37880399911086715	0.3673265475802835	0.2167655632768966	0.27951359784127333	0.3759787072429021	0.36047629422701777	0.22622065165283892	0.2580135238192214	0.18104893254325147	0.2449284963618452	0.31782060016046115	0.21993716744066735	0.2756683653840271	0.26696790889499855	0.3104022969807921	0.3215856582450675	0.34094072438432155	0.3226798187448096	0.3284197979025098	0.34140554853515676	0.377082014639797	0.33810159931499634	0.3437106722757117	0.3597681678096401
s18pp	0.3801208106514184	0.3999074607652291	0.4157290158517657	0.3596521164291059	0.3878060192964244	0.3584862339634242	0.2784502835295028	0.25364255717187845	0.2956090288473466	0.3480417625163987	0.31425768561020134	0.34945882515423715	0.389004160713233	0.48714134342171456	0.4513502900626586	0.4356659855046128	0.19269895687478014	0.18176111151482136	0.17244340999120483	0.11894945398820275	0.1554994464800549	0.14082108451361647	0.09901690106964198	0.0915207271248123	0.08986006395507648	0.09163753025707941	0.058134346845043365	0.0	0.05986254998950208	0.09758956106542635	0.1042956548954721	0.09460699065501127	0.10122129591705997	0.09191435094321587	0.09102489354739096	0.13563728738469005	0.1351804613651871	0.15050782337119178	0.15789761020291052	0.29360480365296704	0.2247418586499148	0.23333630327837523	0.23460958924510492	0.29473417555382253	0.3719700952943194	0.32731544960725545	0.30692413629151827	0.347991925380417	0.37028311681512577	0.3367795693505833	0.2613303097218813	0.29333748689030187	0.26692979277240175	0.29955394755260356	0.29693718930356094	0.24063712907575854	0.320163480369124	0.3429267708417165	0.3432959464569588	0.351415720512786	0.34886076696162804	0.34674719874920845	0.3369071563633118	0.3840010040755496	0.42084055191786557	0.4091354915455306	0.39765804001494687	0.24709705571156002	0.30984509027593676	0.40631019967756554	0.3908077866616812	0.2565521440875023	0.2883450162538848	0.21138042497791487	0.2752599887965086	0.3481520925951246	0.25026865987533076	0.30599985781869055	0.297299401329662	0.3407337894154555	0.35191715067973095	0.371272216818985	0.35301131117947304	0.35875129033717323	0.3717370409698202	0.40741350707446045	0.36843309174965977	0.37404216471037516	0.39009966024430354
s7pp	0.3279301502988307	0.3477168004126414	0.363538355499178	0.3074614560765182	0.3356153589438367	0.30629557361083654	0.22625962317691511	0.20145189681929077	0.24341836849475895	0.29585110216381105	0.2620670252576137	0.2972681648016495	0.3368135003606454	0.4349506830691269	0.3991596297100709	0.3834753251520251	0.1405082965221925	0.1295704511622337	0.12025274963861714	0.06675879363561507	0.10330878612746722	0.08863042416102877	0.04682624071705432	0.04684509513105683	0.045184431961321006	0.04696189826332394	0.029531057554838647	0.05986254998950208	0.0	0.04539890071283868	0.052104994542884434	0.042416330302423595	0.04903063556447229	0.0397236905906282	0.0388342331948033	0.0834466270321024	0.08298980101259944	0.09831716301860413	0.10570694985032288	0.2414141433003794	0.17255119829732718	0.18114564292578758	0.18241892889251726	0.2425435152012349	0.3197794349417318	0.27512478925466777	0.25473347593893064	0.29580126502782933	0.31809245646253814	0.2845889089979956	0.20913964936929363	0.24114682653771424	0.21473913241981413	0.24736328720001594	0.24474652895097332	0.1884464687231709	0.26797282001653633	0.2907361104891289	0.2911052861043712	0.29922506016019834	0.29667010660904036	0.2945565383966208	0.2847164960107242	0.331810343722962	0.36864989156527794	0.35694483119294296	0.34546737966235924	0.19490639535897236	0.2576544299233491	0.35411953932497786	0.3386171263090936	0.2043614837349147	0.23615435590129719	0.15918976462532725	0.22306932844392097	0.2959614322425369	0.1980779995227431	0.25380919746610286	0.24510874097707433	0.28854312906286783	0.29972649032714327	0.3190815564663973	0.30082065082688536	0.30656062998458555	0.3195463806172325	0.35522284672187276	0.3162424313970721	0.3218515043577875	0.33790899989171586
s24pp	0.3505306275786185	0.3703172776924292	0.3861388327789658	0.330061933356306	0.3582158362236245	0.32889605089062435	0.24886010045670293	0.22405237409907855	0.2660188457745467	0.3184515794435988	0.2846675025374015	0.3198686420814373	0.35941397764043315	0.4575511603489147	0.4217601069898587	0.4060758024318129	0.16310877380198027	0.15217092844202149	0.1428532269184049	0.08935927091540286	0.125909263407255	0.11123090144081656	0.0694267179968421	0.0845721062069811	0.08291144303724528	0.08468890933924822	0.06725806863076292	0.09758956106542635	0.04539890071283868	0.0	0.02398032313157554	0.03013423276585157	0.05087560262727715	0.062324167870415975	0.06143471047459108	0.10604710431189017	0.10559027829238721	0.12091764029839192	0.12830742713011067	0.2640146205801672	0.19515167557711494	0.20374612020557537	0.20501940617230505	0.26514399248102266	0.34237991222151953	0.2977252665344555	0.27733395321871845	0.3184017423076171	0.3406929337423259	0.30718938627778336	0.23174012664908142	0.263747303817502	0.23733960969960188	0.2699637644798037	0.26734700623076113	0.21104694600295867	0.2905732972963241	0.3133365877689167	0.31370576338415895	0.3218255374399861	0.3192705838888281	0.3171570156764086	0.307316973290512	0.35441082100274973	0.3912503688450657	0.3795453084727307	0.368067856942147	0.21750687263876015	0.28025490720313684	0.3767200166047656	0.36121760358888133	0.22696196101470245	0.25875483318108494	0.181790241905115	0.24566980572370872	0.31856190952232466	0.2206784768025309	0.2764096747458906	0.2677092182568621	0.31114360634265564	0.3223269676069311	0.3416820337461851	0.3234211281066732	0.32916110726437336	0.3421468578970203	0.3778233240016606	0.3388429086768599	0.3444519816375753	0.36050947717150367
s12pp	0.35723672140866425	0.37702337152247495	0.39284492660901155	0.33676802718635174	0.36492193005367024	0.33560214472067007	0.25556619428674865	0.2307584679291243	0.2727249396045925	0.32515767327364453	0.2913735963674472	0.326574735911483	0.36612007147047887	0.46425725417896047	0.4284662008199045	0.4127818962618587	0.16981486763202602	0.15887702227206724	0.14955932074845069	0.0960653647454486	0.13261535723730075	0.11793699527086231	0.07613281182688786	0.09127820003702686	0.08961753686729104	0.09139500316929397	0.07396416246080867	0.1042956548954721	0.052104994542884434	0.02398032313157554	0.0	0.036840326595897324	0.05758169645732291	0.06903026170046173	0.06814080430463684	0.11275319814193593	0.11229637212243296	0.12762373412843767	0.1350135209601564	0.27072071441021295	0.2018577694071607	0.2104522140356211	0.2117255000023508	0.27185008631106844	0.34908600605156526	0.3044313603645013	0.2840400470487642	0.32510783613766286	0.3473990275723716	0.31389548010782914	0.23844622047912717	0.2704533976475477	0.24404570352964763	0.27666985830984947	0.27405310006080685	0.21775303983300442	0.29727939112636986	0.32004268159896243	0.32041185721420473	0.3285316312700319	0.3259766777188739	0.32386310950645436	0.3140230671205577	0.3611169148327955	0.3979564626751114	0.38625140230277644	0.3747739507721928	0.2242129664688059	0.2869610010331826	0.3834261104348114	0.36792369741892705	0.2336680548447482	0.26546092701113067	0.18849633573516075	0.2523758995537545	0.32526800335237044	0.22738457063257664	0.2831157685759364	0.27441531208690784	0.31784970017270137	0.3290330614369768	0.34838812757623083	0.3301272219367189	0.3358672010944191	0.34885295172706604	0.3845294178317063	0.3455490025069056	0.351158075467621	0.3672155710015494
s23pp	0.3475480571682034	0.3673347072820141	0.3831562623685507	0.3270793629458909	0.3552332658132094	0.32591348048020924	0.24587753004628782	0.22106980368866344	0.2630362753641316	0.3154690090331837	0.28168493212698636	0.3168860716710222	0.35643140723001804	0.4545685899384996	0.4187775365794436	0.4030932320213978	0.16012620339156516	0.14918835803160638	0.1398706565079898	0.08637670050498776	0.12292669299683989	0.10824833103040146	0.066444147586427	0.08158953579656601	0.0799288726268302	0.08170633892883312	0.06427549822034784	0.09460699065501127	0.042416330302423595	0.03013423276585157	0.036840326595897324	0.0	0.04789303221686207	0.05934159746000089	0.05845214006417599	0.10306453390147507	0.10260770788197213	0.1179350698879768	0.12532485671969557	0.26103205016975206	0.19216910516669983	0.20076354979516026	0.20203683576188994	0.26216142207060755	0.3393973418111044	0.29474269612404047	0.2743513828083033	0.31541917189720203	0.3377103633319108	0.3042068158673683	0.2287575562386663	0.2607647334070869	0.23435703928918677	0.2669811940693886	0.26436443582034597	0.20806437559254357	0.28759072688590903	0.31035401735850154	0.31072319297374384	0.31884296702957104	0.31628801347841307	0.3141744452659935	0.30433440288009683	0.3514282505923346	0.3882677984346506	0.3765627380623156	0.3650852865317319	0.21452430222834504	0.2772723367927218	0.37373744619435056	0.3582350331784662	0.22397939060428734	0.25577226277066983	0.1788076714946999	0.24268723531329361	0.3155793391119096	0.21769590639211578	0.27342710433547557	0.264726647846447	0.30816103593224053	0.31934439719651597	0.33869946333577	0.32043855769625806	0.32617853685395826	0.3391642874866052	0.37484075359124547	0.3358603382664448	0.3414694112271602	0.35752690676108856
s22pp	0.3541623624302521	0.3739490125440628	0.3897705676305994	0.3336936682079396	0.3618475710752581	0.33252778574225794	0.2524918353083365	0.22768410895071214	0.2696505806261803	0.3220833142952324	0.28829923738903507	0.3235003769330709	0.36304571249206674	0.4611828952005483	0.4253918418414923	0.4097075372834465	0.16674050865361387	0.15580266329365508	0.1464849617700385	0.09299100576703646	0.1295409982588886	0.11486263629245017	0.0730584528484757	0.08820384105861472	0.08654317788887889	0.08832064419088183	0.07088980348239654	0.10122129591705997	0.04903063556447229	0.05087560262727715	0.05758169645732291	0.04789303221686207	0.0	0.0659559027220496	0.06506644532622469	0.10967883916352378	0.10922201314402083	0.12454937515002551	0.13193916198174424	0.2676463554318008	0.19878341042874853	0.20737785505720896	0.20865114102393864	0.26877572733265626	0.34601164707315313	0.3013570013860891	0.28096568807035205	0.3220334771592507	0.3443246685939595	0.31082112112941696	0.235371861500715	0.2673790386691356	0.24097134455123548	0.2735954993314373	0.2709787410823947	0.21467868085459227	0.2942050321479577	0.3169683226205503	0.31733749823579255	0.3254572722916197	0.3229023187404617	0.3207887505280422	0.3109487081421456	0.3580425558543833	0.3948821036966993	0.3831770433243643	0.3716995917937806	0.22113860749039374	0.28388664205477043	0.3803517514563992	0.3648493384405149	0.23059369586633605	0.26238656803271854	0.1854219767567486	0.24930154057534232	0.32219364437395825	0.22431021165416448	0.2800414095975242	0.2713409531084957	0.31477534119428924	0.3259587024585647	0.3453137685978187	0.32705286295830677	0.33279284211600696	0.3457785927486539	0.38145505885329417	0.3424746435284935	0.3480837164892089	0.36414121202313726
S6Hp	0.32875746009904283	0.34854411021285353	0.36436566529939013	0.3082887658767303	0.3364426687440488	0.30712288341104865	0.22708693297712723	0.20227920661950288	0.24424567829497107	0.2966784119640231	0.2628943350578258	0.2980954746018616	0.33764081016085745	0.43577799286933905	0.3999869395102831	0.38430263495223727	0.1413356063224046	0.13039776096244582	0.12108005943882925	0.0675861034358272	0.10413609592767933	0.0894577339612409	0.06146929041410193	0.07889689608477063	0.0772362329150348	0.07901369921703774	0.06158285850855244	0.09191435094321587	0.0397236905906282	0.062324167870415975	0.06903026170046173	0.05934159746000089	0.0659559027220496	0.0	0.0332111978199015	0.08427393683231452	0.08381711081281157	0.09914447281881625	0.106534259650535	0.24224145310059153	0.1733785080975393	0.1819729527259997	0.18324623869272938	0.24337082500144702	0.3206067447419439	0.2759520990548799	0.25556078573914276	0.29662857482804145	0.31891976626275026	0.2854162187982077	0.20996695916950575	0.24197413633792636	0.21556644222002624	0.24819059700022805	0.24557383875118544	0.189273778523383	0.26880012981674845	0.291563420289341	0.2919325959045833	0.30005236996041046	0.2974974164092525	0.29538384819683294	0.2855438058109363	0.3326376535231741	0.36947720136549006	0.3577721409931551	0.34629468946257136	0.19573370515918448	0.2584817397235612	0.35494684912519	0.3394444361093057	0.2051887935351268	0.2369816657015093	0.16001707442553936	0.22389663824413308	0.296788742042749	0.19890530932295522	0.254636507266315	0.24593605077728645	0.2893704388630799	0.3005538001273554	0.3199088662666094	0.3016479606270975	0.30738793978479767	0.3203736904174446	0.3560501565220849	0.3170697411972842	0.3226788141579996	0.338736309691928
w14pp	0.327868002703218	0.3476546528170287	0.3634762079035653	0.30739930848090546	0.33555321134822397	0.3062334260152238	0.22619747558130238	0.20138974922367803	0.24335622089914621	0.2957889545681983	0.262004877662001	0.2972060172060368	0.33675135276503265	0.43488853547351414	0.39909748211445817	0.38341317755641235	0.14044614892657972	0.12950830356662094	0.12019060204300437	0.0666966460400023	0.10324663853185445	0.08856827656541601	0.06057983301827703	0.07800743868894572	0.0763467755192099	0.07812424182121283	0.060693401112727544	0.09102489354739096	0.0388342331948033	0.06143471047459108	0.06814080430463684	0.05845214006417599	0.06506644532622469	0.0332111978199015	0.0	0.08338447943648962	0.08292765341698667	0.09825501542299137	0.10564480225471011	0.24135199570476668	0.17248905070171439	0.18108349533017482	0.18235678129690452	0.2424813676056221	0.319717287346119	0.27506264165905503	0.2546713283433179	0.2957391174322166	0.31803030886692535	0.28452676140238287	0.2090775017736809	0.24108467894210145	0.21467698482420133	0.24730113960440314	0.24468438135536058	0.18838432112755815	0.2679106724209236	0.29067396289351616	0.2910431385087584	0.2991629125645856	0.2966079590134276	0.29449439080100803	0.28465434841511145	0.3317481961273492	0.36858774396966515	0.35688268359733016	0.34540523206674645	0.19484424776335962	0.25759228232773634	0.3540573917293651	0.3385549787134808	0.2042993361393019	0.2360922083056844	0.15912761702971445	0.22300718084830817	0.29589928464692417	0.19801585192713037	0.2537470498704901	0.2450465933814616	0.2884809814672551	0.29966434273153053	0.31901940887078456	0.3007585032312726	0.3064984823889728	0.31948423302161977	0.35516069912626	0.31618028380145935	0.32178935676217474	0.3378468522961031
S29H1	0.35839822645093344	0.37818487656474414	0.39400643165128074	0.33792953222862093	0.36608343509593944	0.33676364976293927	0.25672769932901784	0.2319199729713935	0.2738864446468617	0.3263191783159137	0.2925351014097164	0.3277362409537522	0.36728157651274806	0.46541875922122966	0.4296277058621737	0.4139434013041279	0.17097637267429522	0.16003852731433643	0.15072082579071988	0.09722686978771782	0.13377686227956995	0.11909850031313152	0.10519222685557612	0.12261983252624482	0.120959169356509	0.12273663565851194	0.10530579495002663	0.13563728738469005	0.0834466270321024	0.10604710431189017	0.11275319814193593	0.10306453390147507	0.10967883916352378	0.08427393683231452	0.08338447943648962	0.0	0.11345787716470218	0.12878523917070686	0.1361750260024256	0.27188221945248214	0.20301927444942988	0.21161371907789028	0.21288700504462	0.27301159135333763	0.35024751109383445	0.3055928654067705	0.2852015520910334	0.32626934117993206	0.3485605326146408	0.31505698515009833	0.23960772552139636	0.2716149026898169	0.24520720857191683	0.27783136335211867	0.27521460510307605	0.21891454487527362	0.29844089616863906	0.3212041866412316	0.3215733622564739	0.32969313631230107	0.3271381827611431	0.32502461454872356	0.3151845721628269	0.3622784198750647	0.3991179677173806	0.38741290734504563	0.37593545581446197	0.2253744715110751	0.2881225060754518	0.3845876154770806	0.36908520246119625	0.2348295598870174	0.26662243205339986	0.18965784077742995	0.2535374045960237	0.32642950839463963	0.22854607567484583	0.2842772736182056	0.27557681712917703	0.31901120521497056	0.330194566479246	0.34954963261850003	0.3312887269789881	0.3370287061366883	0.35001445676933524	0.3856909228739755	0.3467105075491748	0.3523195805098902	0.3683770760438186
S30H1	0.3142507893648038	0.3340374394786145	0.34985899456515107	0.29378209514249126	0.32193599800980977	0.2926162126768096	0.21258026224288817	0.18777253588526382	0.229739007560732	0.28217174122978406	0.24838766432358675	0.28358880386762253	0.3231341394266184	0.4212713221351	0.385480268776044	0.3697959642179982	0.12682893558816555	0.11589109022820673	0.10657338870459018	0.05307943270158814	0.08962942519344028	0.08614428742658456	0.10473540083607316	0.12216300650674186	0.12050234333700605	0.12227980963900897	0.10484896893052367	0.1351804613651871	0.08298980101259944	0.10559027829238721	0.11229637212243296	0.10260770788197213	0.10922201314402083	0.08381711081281157	0.08292765341698667	0.11345787716470218	0.0	0.08463780208457718	0.09202758891629592	0.22773478236635247	0.1588718373633002	0.1674662819917606	0.16873956795849032	0.22886415426720794	0.3061000740077048	0.2614454283206408	0.2410541150049037	0.2821219040938024	0.30441309552851115	0.27090954806396866	0.1954602884352667	0.22746746560368727	0.20105977148578716	0.23368392626598897	0.23106716801694638	0.17476710778914395	0.2542934590825094	0.27705674955510196	0.27742592517034426	0.2855456992261714	0.2829907456750134	0.2808771774625939	0.27103713507669724	0.31813098278893504	0.35497053063125095	0.34326547025891596	0.3317880187283323	0.18122703442494542	0.24397506898932214	0.3404401783909509	0.3249377653750666	0.19068212280088773	0.22247499496727022	0.14551040369130028	0.209389967509894	0.28228207130850996	0.18439863858871616	0.24012983653207592	0.2314293800430474	0.27486376812884084	0.28604712939311633	0.30540219553237036	0.2871412898928584	0.2928812690505586	0.30586701968320557	0.3415434857878458	0.30256307046304515	0.30817214342376054	0.3242296389576889
F8H1	0.26880097116469137	0.28858762127850207	0.30440917636503867	0.24833227694237886	0.27648617980969736	0.24716639447669728	0.16713044404277588	0.14232271768515153	0.18428918936061972	0.2367219230296718	0.20293784612347446	0.23813898566751027	0.2776843212265061	0.3758215039349877	0.34003045057593173	0.3243461460178859	0.08137911738805324	0.07044127202809446	0.07828858228146603	0.048626948749950875	0.08517694124180301	0.10147164943258924	0.12006276284207787	0.13749036851274657	0.13582970534301073	0.13760717164501368	0.12017633093652838	0.15050782337119178	0.09831716301860413	0.12091764029839192	0.12762373412843767	0.1179350698879768	0.12454937515002551	0.09914447281881625	0.09825501542299137	0.12878523917070686	0.08463780208457718	0.0	0.04657777071618363	0.18228496416624018	0.11342201916318792	0.12201646379164834	0.12328974975837803	0.18341433606709565	0.2606502558075925	0.21599561012052854	0.1956042968047914	0.2366720858936901	0.25896327732839886	0.22545972986385637	0.1500104702351544	0.18201764740357498	0.15560995328567487	0.18823410806587668	0.1856173498168341	0.12931728958903166	0.2088436408823971	0.23160693135498966	0.23197610697023194	0.2400958810260591	0.23754092747490113	0.23542735926248157	0.22558731687658495	0.27268116458882274	0.30952071243113866	0.29781565205880367	0.28633820052822	0.13577721622483313	0.19852525078920985	0.29499036019083863	0.2794879471749543	0.14523230460077544	0.17702517676715793	0.10006058549118799	0.1639401493097817	0.23683225310839767	0.13894882038860384	0.19468001833196363	0.1859795618429351	0.22941394992872857	0.24059731119300404	0.25995237733225807	0.24169147169274613	0.2474314508504463	0.2604172014830933	0.29609366758773353	0.25711325226293286	0.2627223252236482	0.2787798207575765
F23HpA	0.23112098934322936	0.25090763945704003	0.26672919454357663	0.21065229512091682	0.23880619798823535	0.20948641265523524	0.12945046222131384	0.1046427358636895	0.14660920753915768	0.19904194120820975	0.16525786430201242	0.20045900384604823	0.2400043394050441	0.33814152211352566	0.3023504687544697	0.2866661641964239	0.04370113556759127	0.05411039514099206	0.08567836911318477	0.05601673558166961	0.09256672807352176	0.10886143626430798	0.1274525496737966	0.14488015534446527	0.14321949217472943	0.14499695847673238	0.1275661177682471	0.15789761020291052	0.10570694985032288	0.12830742713011067	0.1350135209601564	0.12532485671969557	0.13193916198174424	0.106534259650535	0.10564480225471011	0.1361750260024256	0.09202758891629592	0.04657777071618363	0.0	0.14460498234477814	0.07574203734172588	0.0843364819701863	0.08560976793691599	0.1457343542456336	0.22297027398613048	0.1783156282990665	0.15792431498332937	0.19899210407222806	0.22128329550693684	0.18777974804239433	0.11233048841369236	0.14433766558211295	0.11792997146421283	0.15055412624441464	0.14793736799537205	0.09163730776756962	0.17116365906093506	0.19392694953352763	0.1942961251487699	0.20241589920459707	0.1998609456534391	0.19774737744101953	0.18790733505512291	0.23500118276736068	0.2718407306096766	0.26013567023734163	0.24865821870675794	0.09809723440337109	0.1608452689677478	0.2573103783693766	0.24180796535349228	0.1075523227793134	0.1393451949456959	0.06238060366972595	0.12626016748831967	0.19915227128693563	0.1012688385671418	0.1570000365105016	0.14829958002147306	0.19173396810726653	0.202917329371542	0.22227239551079603	0.2040114898712841	0.20975146902898426	0.22273721966163124	0.2584136857662715	0.21943327044147082	0.22504234340218618	0.24109983893611445
S2Hp	0.33316198283305337	0.35294863294686407	0.36877018803340067	0.31269328861074086	0.34084719147805936	0.3115274061450592	0.23149145571113777	0.20668372935351342	0.2486502010289816	0.3010829346980337	0.2672988577918364	0.3024999973358722	0.34204533289486805	0.44018251560334953	0.40439146224429356	0.38870715768624775	0.1794083290176478	0.1898175885910486	0.22138556256324132	0.19172392903172616	0.2282739215235783	0.24456862971436455	0.26315974312385315	0.28058734879452185	0.27892668562478595	0.28070415192678894	0.26327331121830366	0.29360480365296704	0.2414141433003794	0.2640146205801672	0.27072071441021295	0.26103205016975206	0.2676463554318008	0.24224145310059153	0.24135199570476668	0.27188221945248214	0.22773478236635247	0.18228496416624018	0.14460498234477814	0.0	0.1118213786022911	0.12041582323075152	0.12168910919748122	0.18181369550619886	0.2590496152466957	0.21439496955963172	0.1940036562438946	0.23507144533279328	0.25736263676750204	0.22385908930295956	0.1484098296742576	0.1804170068426782	0.15400931272477808	0.2032164013466915	0.20059964309764888	0.14429958286984645	0.2238259341632119	0.24658922463580446	0.24695840025104673	0.2550781743068739	0.2525232207557159	0.2504096525432964	0.24056961015739975	0.28766345786963754	0.32450300571195345	0.31279794533961847	0.3013204938090348	0.15075950950564793	0.21350754407002465	0.3099726534716534	0.2944702404557691	0.16021459788159023	0.19200747004797275	0.1150428787720028	0.1789224425905965	0.25181454638921247	0.20330983205696576	0.2590410300003255	0.25034057351129696	0.2937749615970905	0.3049583228613659	0.32431338900061996	0.306052483361108	0.3117924625188082	0.32477821315145516	0.3604546792560954	0.32147426393129475	0.32708333689201013	0.3431408324259385
S4Hp	0.264299037830001	0.2840856879438117	0.2999072430303483	0.24383034360768852	0.2719842464750071	0.24266446114200693	0.16262851070808554	0.13782078435046116	0.17978725602592932	0.23221998969498142	0.19843591278878409	0.2336370523328199	0.27318238789181576	0.3713195706002973	0.33552851724124133	0.3198442126831955	0.11054538401459556	0.12095464358799635	0.15252261756018906	0.1228609840286739	0.15941097652052605	0.17570568471131226	0.1942967981208009	0.21172440379146956	0.21006374062173372	0.21184120692373667	0.1944103662152514	0.2247418586499148	0.17255119829732718	0.19515167557711494	0.2018577694071607	0.19216910516669983	0.19878341042874853	0.1733785080975393	0.17248905070171439	0.20301927444942988	0.1588718373633002	0.11342201916318792	0.07574203734172588	0.1118213786022911	0.0	0.029175393718461846	0.04582519283285173	0.10594977914156936	0.1831856988820662	0.13853105319500222	0.11813973987926513	0.1592075289681638	0.18149872040287257	0.14799517293833006	0.07254591330962812	0.1045530904780487	0.07814539636014858	0.13435345634363924	0.13173669809459665	0.07543663786679419	0.15496298916015963	0.1777262796327522	0.17809545524799447	0.18621522930382164	0.18366027575266367	0.1815467075402441	0.1717066651543475	0.21880051286658525	0.2556400607089012	0.24393500033656623	0.23245754880598252	0.08189656450259568	0.1446445990669724	0.24110970846860116	0.22560729545271685	0.09135165287853798	0.12314452504492049	0.046179933768950535	0.11005949758754424	0.1829516013861602	0.13444688705391347	0.19017808499727326	0.18147762850824475	0.22491201659403823	0.2360953778583137	0.2554504439975677	0.23718953835805578	0.24292951751575595	0.25591526814840293	0.2915917342530432	0.2526113189282425	0.25822039188895785	0.27427788742288617
S31Hp	0.2728934824584614	0.2926801325722721	0.3085016876588087	0.2524247882361489	0.28057869110346745	0.2512589057704673	0.17122295533654594	0.14641522897892156	0.18838170065438975	0.24081443432344185	0.20703035741724451	0.24223149696128032	0.2817768325202762	0.37991401522875773	0.34412296186970176	0.32843865731165595	0.11913982864305597	0.12954908821645678	0.16111706218864946	0.13145542865713433	0.16800542114898648	0.1843001293397727	0.2028912427492613	0.22031884841993	0.21865818525019415	0.22043565155219708	0.2030048108437118	0.23333630327837523	0.18114564292578758	0.20374612020557537	0.2104522140356211	0.20076354979516026	0.20737785505720896	0.1819729527259997	0.18108349533017482	0.21161371907789028	0.1674662819917606	0.12201646379164834	0.0843364819701863	0.12041582323075152	0.029175393718461846	0.0	0.05441963746131215	0.11454422377002979	0.19178014351052663	0.14712549782346265	0.12673418450772556	0.16780197359662422	0.190093165031333	0.1565896175667905	0.08114035793808853	0.11314753510650913	0.08673984098860901	0.14294790097209964	0.14033114272305705	0.08403108249525462	0.16355743378862006	0.18632072426121263	0.1866898998764549	0.19480967393228207	0.1922547203811241	0.19014115216870453	0.18030110978280792	0.22739495749504568	0.26423450533736165	0.25252944496502666	0.24105199343444295	0.0904910091310561	0.15323904369543281	0.2497041530970616	0.23420174008117728	0.0999460975069984	0.1317389696733809	0.05477437839741095	0.11865394221600467	0.19154604601462064	0.1430413316823739	0.19877252962573366	0.19007207313670513	0.2335064612224986	0.24468982248677407	0.2640448886260281	0.24578398298651616	0.25152396214421635	0.2645097127768633	0.30018617888150356	0.2612057635567029	0.2668148365174182	0.28287233205134654
