	S2Hp	31379	S23Hp	530368	31537	530451	31700	31714	31600	S12Hp	S26Hp	31021	F22H1A	S19H1	31512	31749	S7Hp	S27H1	F1H1	31750	31452	S6Hp	530444	530295	31360	S18H1	S29H1	S4Hp	531414	S28Hp	530177	530258	F14H1A	S1Hp	S3Hp	F3H1	F23HpA	530075	31267	530052	31766	530394	F32H1	S22Hp	F6H1	S17H1	31328	S30H1	530074	F7H1	31129	31219	S13Hp	F14H1B	31333	31160	F8H1	S25Hp	530055	S20H1	S31Hp	530331	31416	s24H1	31637	530315	31723	S14Hp	w17pp	w20pp	w2pp	S21H1	S9H1	31519	31009	31300	31428	31071	530119	F22HpB	S16H2	S15Hp
531414	0.13157291795428788	0.17575681849524094	0.13568864548048015	0.11989966201319602	0.16099883050868496	0.15467213210672145	0.161978249742553	0.16179933638940788	0.12111766409946202	0.15539869603105444	0.14521326787585825	0.1623234264689999	0.18247087619377234	0.16386037173745088	0.16250562765751161	0.16309190890178554	0.16596509502800635	0.15812779222462808	0.16404093750776202	0.12728138449216742	0.12607884559433824	0.13186767816754164	0.14291340994679508	0.1356426209501871	0.1548122797315017	0.08855186468258208	0.09958099628461886	0.04519308766274601	0.0	0.03160224676906634	0.06670199362383081	0.026801066783239257	0.0417646574713177	0.12738328039007962	0.13399377968601894	0.13615376287730893	0.17470449236010038	0.1772636140323135	0.19141541970363832	0.1997385992082471	0.20136256503027286	0.19778134070751807	0.18456994239165955	0.1142087449407283	0.1453541534129628	0.15978301287090946	0.17642822421763643	0.19596200991502044	0.18251915098221122	0.16408465548009943	0.2088130399502773	0.17576808896335333	0.13313851471262608	0.16416851892868772	0.167700550281993	0.20449191086738358	0.21393040842437291	0.1568413344324549	0.12965369232769136	0.1664960981990993	0.3513789837181648	1.0943730175619468	1.0952735508801943	1.0220103955979563	0.3086674441823621	0.32442746812385304	0.3282828407819819	0.34941924277060865	0.3283743331738064	0.3203660864383776	0.3000749860940514	0.17429370826624835	0.15463770761530032	0.1254545477810271	0.2010559603536399	0.12809229878579975	0.13829981943480474	0.13813410733321047	0.17022335388509002	0.14707433250166493	0.11267392259836903	0.1453239829648025
S28Hp	0.11298486270957832	0.15716876325053136	0.11710059023577057	0.10131160676848644	0.1424107752639754	0.13608407686201188	0.14339019449784343	0.1432112811446983	0.10252960885475244	0.13681064078634486	0.12662521263114868	0.1437353712242903	0.16388282094906276	0.1452723164927413	0.14391757241280204	0.14450385365707596	0.14737703978329678	0.1395397369799185	0.14545288226305245	0.10869332924745785	0.10749079034962866	0.11327962292283206	0.1243253547020855	0.11705456570547748	0.1362242244867921	0.06996380943787249	0.08099294103990928	0.026605032418036426	0.03160224676906634	0.0	0.041626507859353484	0.005579541205168226	0.023176602226608115	0.10879522514537002	0.11540572444130937	0.11756570763259935	0.1561164371153908	0.15867555878760392	0.17282736445892874	0.18115054396353752	0.18277450978556328	0.1791932854628085	0.16598188714694997	0.09562068969601871	0.1267660981682532	0.14119495762619985	0.15784016897292683	0.17737395467031086	0.16393109573750164	0.14549660023538985	0.19022498470556773	0.15718003371864375	0.11455045946791649	0.14558046368397812	0.1491124950372834	0.185903855622674	0.19534235317966334	0.1382532791877453	0.11106563708298178	0.14790804295438972	0.33279092847345515	1.075784962317237	1.0766854956354845	1.0034223403532465	0.2900793889376525	0.30583941287914346	0.3096947855372723	0.330831187525899	0.30978627792909674	0.30177803119366803	0.28148693084934184	0.15570565302153877	0.13604965237059075	0.10686649253631753	0.18246790510893032	0.10950424354109015	0.11971176419009513	0.11954605208850086	0.15163529864038044	0.12848627725695536	0.09408586735365945	0.12673592772009293
530177	0.14808460956434275	0.19226851010529578	0.15220033709053502	0.13641135362325088	0.17751052211873986	0.17118382371677632	0.17848994135260787	0.17831102799946275	0.1376293557095169	0.17191038764110933	0.16172495948591312	0.17883511807905478	0.1989825678038272	0.18037206334750577	0.17901731926756648	0.1796036005118404	0.18247678663806122	0.17463948383468297	0.1805526291178169	0.1437930761022223	0.14259053720439313	0.14837936977759653	0.15942510155684997	0.15215431256024195	0.17132397134155658	0.10506355629263696	0.11609268789467375	0.061704779272800894	0.06670199362383081	0.041626507859353484	0.0	0.0406792880599327	0.05827634908137258	0.14389497200013449	0.15050547129607383	0.15266545448736382	0.19121618397015527	0.1937753056423684	0.20792711131369318	0.216250290818302	0.21787425664032772	0.21429303231757296	0.20108163400171442	0.13072043655078316	0.16186584502301765	0.17629470448096432	0.1929399158276913	0.21247370152507533	0.1990308425922661	0.18059634709015432	0.22532473156033217	0.19227978057340822	0.14965020632268095	0.18068021053874259	0.18421224189204788	0.22100360247743844	0.23044210003442778	0.17335302604250977	0.14616538393774625	0.18300778980915416	0.3678906753282196	1.1108847091720015	1.111785242490249	1.038522087208011	0.325179135792417	0.3409391597339079	0.3447945323920368	0.3659309343806635	0.3448860247838612	0.3368777780484325	0.3165866777041063	0.19080539987630324	0.17114939922535521	0.141966239391082	0.21756765196369476	0.14460399039585461	0.1548115110448596	0.15464579894326533	0.1867350454951449	0.1635860241117198	0.1291856142084239	0.16183567457485737
530258	0.10818368272375121	0.15236758326470423	0.11229941024994347	0.09651042678265935	0.1376095952781483	0.1312828968761848	0.13858901451201636	0.13841010115887123	0.09772842886892535	0.13200946080051779	0.12182403264532157	0.13893419123846323	0.15908164096323565	0.14047113650691423	0.13911639242697496	0.13970267367124886	0.1425758597974697	0.13473855699409143	0.14065170227722537	0.10389214926163076	0.10268961036380159	0.10847844293700498	0.11952417471625842	0.1122533857196504	0.13142304450096504	0.0651626294520454	0.0761917610540822	0.02180385243220934	0.026801066783239257	0.005579541205168226	0.0406792880599327	0.0	0.01837542224078103	0.10399404515954294	0.11060454445548228	0.11276452764677228	0.15131525712956373	0.15387437880177685	0.16802618447310164	0.17634936397771045	0.17797332979973618	0.17439210547698142	0.16118070716112287	0.09081950971019162	0.12196491818242612	0.13639377764037278	0.15303898898709975	0.1725727746844838	0.15912991575167457	0.14069542024956277	0.18542380471974063	0.15237885373281668	0.1097492794820894	0.14077928369815104	0.14431131505145633	0.1811026756368469	0.19054117319383623	0.13345209920191822	0.10626445709715471	0.14310686296856262	0.3279897484876281	1.0709837823314101	1.0718843156496576	0.9986211603674195	0.28527820895182543	0.3010382328933164	0.30489360555144523	0.32603000754007194	0.30498509794326967	0.29697685120784095	0.27668575086351477	0.1509044730357117	0.13124847238476367	0.10206531255049045	0.17766672512310322	0.10470306355526307	0.11491058420426806	0.11474487210267378	0.14683411865455337	0.12368509727112827	0.08928468736783235	0.12193474773426582
F14H1A	0.10573094045043831	0.14991484099139135	0.10984666797663056	0.09405768450934643	0.13515685300483538	0.12883015460287187	0.13613627223870342	0.1359573588855583	0.09527568659561243	0.12955671852720485	0.11937129037200865	0.1364814489651503	0.15662889868992275	0.1380183942336013	0.13666365015366203	0.13724993139793595	0.14012311752415677	0.1322858147207785	0.13819896000391244	0.10143940698831784	0.10023686809048865	0.10602570066369205	0.11707143244294549	0.10980064344633747	0.1289703022276521	0.06270988717873248	0.07373901878076927	0.019351110158896415	0.0417646574713177	0.023176602226608115	0.05827634908137258	0.01837542224078103	0.0	0.10154130288623	0.10815180218216935	0.11031178537345934	0.1488625148562508	0.1514216365284639	0.16557344219978873	0.1738966217043975	0.17552058752642327	0.17193936320366848	0.15872796488780996	0.0883667674368787	0.1195121759091132	0.13394103536705984	0.15058624671378681	0.17012003241117085	0.15667717347836163	0.13824267797624984	0.18297106244642772	0.14992611145950374	0.10729653720877648	0.1383265414248381	0.1418585727781434	0.178649933363534	0.18808843092052333	0.1309993569286053	0.10381171482384177	0.1406541206952497	0.32553700621431514	1.0685310400580972	1.0694315733763446	0.9961684180941066	0.2828254666785125	0.29858549062000345	0.3024408632781323	0.323577265266759	0.30253235566995673	0.294524108934528	0.27423300859020183	0.14845173076239876	0.12879573011145073	0.09961257027717751	0.1752139828497903	0.10225032128195014	0.11245784193095512	0.11229212982936085	0.14438137638124043	0.12123235499781534	0.08683194509451944	0.11948200546095292
S1Hp	0.10903520206298288	0.1532191026039359	0.11315092958917514	0.09736194612189102	0.13846111461737998	0.13213441621541647	0.13944053385124802	0.1392616204981029	0.09857994820815702	0.13286098013974945	0.12267555198455324	0.1397857105776949	0.15993316030246732	0.1413226558461459	0.13996791176620663	0.14055419301048053	0.14342737913670137	0.1355900763333231	0.14150322161645704	0.10474366860086243	0.11623340281777404	0.12202223539097745	0.1330679671702309	0.12579717817362288	0.1449668369549375	0.0863571306088302	0.09738626221086699	0.08465526889153743	0.12738328039007962	0.10879522514537002	0.14389497200013449	0.10399404515954294	0.10154130288623	0.0	0.029696279136502066	0.03185626232779206	0.07040699181058353	0.07296611348279664	0.08711791915412145	0.09544109865873025	0.09706506448075598	0.09348384015800122	0.08027244184214269	0.03978717562561468	0.0933636487344409	0.10779250819238757	0.12443771953911455	0.1439715052364986	0.13052864630368938	0.11209415080157757	0.15682253527175544	0.12377758428483147	0.09258497326648668	0.12361497748254832	0.1271470088358536	0.16393836942124418	0.17337686697823348	0.1162877929863155	0.08910015088155197	0.1259425567529599	0.31082544227202535	1.0538194761158073	1.0547200094340548	0.9814568541518168	0.26811390273622265	0.28387392667771366	0.2877292993358425	0.3088657013244692	0.28782079172766695	0.27981254499223823	0.259521444647912	0.13374016682010897	0.11408416616916092	0.0849010063348877	0.1605024189075005	0.08753875733966034	0.09774627798866531	0.10608190889807834	0.14768563799378503	0.12453661661035993	0.09013620670706401	0.12278626707349749
S3Hp	0.11564570135892223	0.15982960189987527	0.11976142888511448	0.10397244541783035	0.1450716139133193	0.1387449155113558	0.14605103314718734	0.14587211979404222	0.10519044750409635	0.13947147943568877	0.1292860512804926	0.14639620987363422	0.16654365959840667	0.14793315514208522	0.14657841106214595	0.14716469230641988	0.1500378784326407	0.14220057562926242	0.14811372091239636	0.11135416789680176	0.12284390211371338	0.12863273468691677	0.13967846646617021	0.13240767746956222	0.15157733625087683	0.09296762990476953	0.10399676150680633	0.09126576818747677	0.13399377968601894	0.11540572444130937	0.15050547129607383	0.11060454445548228	0.10815180218216935	0.029696279136502066	0.0	0.011238542542454006	0.04978927202524548	0.05234839369745859	0.0665001993687834	0.07482337887339219	0.07644734469541792	0.07286612037266316	0.05965472205680463	0.046397674921554014	0.09997414803038024	0.11440300748832691	0.13104821883505388	0.15058200453243792	0.1371391455996287	0.1187046500975169	0.16343303456769476	0.1303880835807708	0.099195472562426	0.13022547677848764	0.13375750813179293	0.1705488687171835	0.17998736627417283	0.12289829228225482	0.09571065017749131	0.13255305604889925	0.3174359415679647	1.0604299754117468	1.0613305087299942	0.9880673534477561	0.274724402032162	0.290484425973653	0.29433979863178183	0.31547620062040854	0.29443129102360627	0.28642304428817755	0.2661319439438513	0.1403506661160483	0.12069466546510027	0.09151150563082705	0.16711291820343985	0.09414925663559967	0.10435677728460466	0.11269240819401767	0.15429613728972436	0.13114711590629927	0.09674670600300336	0.12939676636943684
F3H1	0.11780568455021222	0.16198958509116523	0.12192141207640447	0.10613242860912034	0.1472315971046093	0.14090489870264578	0.14821101633847733	0.1480321029853322	0.10735043069538636	0.1416314626269788	0.13144603447178257	0.14855619306492424	0.16870364278969666	0.15009313833337523	0.14873839425343593	0.14932467549770986	0.15219786162393067	0.14436055882055243	0.15027370410368635	0.11351415108809176	0.12500388530500336	0.1307927178782068	0.14183844965746023	0.1345676606608522	0.15373731944216681	0.09512761309605952	0.10615674469809633	0.09342575137876677	0.13615376287730893	0.11756570763259935	0.15266545448736382	0.11276452764677228	0.11031178537345934	0.03185626232779206	0.011238542542454006	0.0	0.04189691652275697	0.04445603819497008	0.05860784386629489	0.06693102337090369	0.06855498919292942	0.06497376487017466	0.05176236655431612	0.04855765811284401	0.10213413122167023	0.1165629906796169	0.13320820202634387	0.1527419877237279	0.13929912879091869	0.1208646332888069	0.16559301775898475	0.1325480667720608	0.101355455753716	0.13238545996977763	0.13591749132308292	0.17270885190847352	0.18214734946546282	0.1250582754735448	0.0978706333687813	0.13471303924018924	0.3195959247592547	1.0625899586030367	1.0634904919212842	0.9902273366390462	0.276884385223452	0.29264440916494294	0.2964997818230718	0.31763618381169856	0.2965912742148963	0.2885830274794675	0.26829192713514133	0.1425106493073383	0.12285464865639026	0.09367148882211704	0.16927290139472984	0.09630923982688966	0.10651676047589465	0.11485239138530767	0.15645612048101437	0.13330709909758925	0.09890668919429335	0.13155674956072683
F23HpA	0.15635641403300368	0.2005403145739567	0.16047214155919592	0.1446831580919118	0.18578232658740076	0.17945562818543725	0.1867617458212688	0.18658283246812368	0.1459011601781778	0.1801821921097702	0.16999676395457403	0.18710692254771566	0.2072543722724881	0.18864386781616668	0.18728912373622741	0.18787540498050131	0.19074859110672215	0.18291128830334386	0.18882443358647782	0.15206488057088322	0.16355461478779482	0.16934344736099824	0.18038917914025168	0.17311839014364366	0.19228804892495827	0.13367834257885097	0.14470747418088778	0.13197648086155822	0.17470449236010038	0.1561164371153908	0.19121618397015527	0.15131525712956373	0.1488625148562508	0.07040699181058353	0.04978927202524548	0.04189691652275697	0.0	0.05096336784071805	0.06511517351204286	0.07343835301665166	0.07506231883867738	0.07148109451592263	0.05826969620006409	0.08710838759563548	0.1406848607044617	0.15511372016240838	0.17175893150913535	0.19129271720651939	0.17784985827371017	0.15941536277159837	0.20414374724177622	0.17109879625485228	0.13990618523650747	0.1709361894525691	0.17446822080587437	0.21125958139126497	0.22069807894825427	0.1636090049563363	0.13642136285157277	0.17326376872298072	0.35814665424204617	1.101140688085828	1.1020412214040756	1.0287780661218375	0.31543511470624347	0.3311951386477344	0.3350505113058633	0.35618691329449004	0.3351420036976877	0.327133756962259	0.3068426566179328	0.18106137879012976	0.1614053781391817	0.1322222183049085	0.20782363087752131	0.13485996930968114	0.14506748995868612	0.15340312086809912	0.19500684996380582	0.17185782858038073	0.1374574186770848	0.17010747904351828
530075	0.1589155357052168	0.20309943624616983	0.16303126323140904	0.1472422797641249	0.18834144825961385	0.18201474985765034	0.1893208674934819	0.18914195414033677	0.1484602818503909	0.18274131378198333	0.17255588562678714	0.18966604421992878	0.20981349394470122	0.19120298948837977	0.1898482454084405	0.19043452665271443	0.19330771277893524	0.18547040997555697	0.1913835552586909	0.1546240022430963	0.16611373646000793	0.17190256903321133	0.18294830081246477	0.17567751181585678	0.19484717059717138	0.1362374642510641	0.14726659585310087	0.13453560253377134	0.1772636140323135	0.15867555878760392	0.1937753056423684	0.15387437880177685	0.1514216365284639	0.07296611348279664	0.05234839369745859	0.04445603819497008	0.05096336784071805	0.0	0.03985521175849024	0.04817839126309904	0.04980235708512475	0.04622113276237	0.033009734446511466	0.08966750926784858	0.1432439823766748	0.1576728418346215	0.17431805318134846	0.19385183887873247	0.18040897994592325	0.16197448444381146	0.2067028689139893	0.17365791792706536	0.14246530690872056	0.17349531112478223	0.1770273424780875	0.21381870306347805	0.2232572006204674	0.1661681266285494	0.13898048452378586	0.1758228903951938	0.36070577591425923	1.1036998097580413	1.1046003430762887	1.0313371877940507	0.3179942363784566	0.33375426031994754	0.3376096329780764	0.3587460349667031	0.3377011253699008	0.3296928786344721	0.3094017782901459	0.18362050046234285	0.16396449981139483	0.1347813399771216	0.2103827525497344	0.13741909098189423	0.1476266116308992	0.1559622425403122	0.1975659716360189	0.17441695025259382	0.14001654034929792	0.1726666007157314
31267	0.1730673413765416	0.21725124191749462	0.17718306890273383	0.16139408543544972	0.2024932539309387	0.19616655552897516	0.20347267316480672	0.2032937598116616	0.16261208752171574	0.19689311945330815	0.18670769129811193	0.2038178498912536	0.22396529961602601	0.20535479515970462	0.20400005107976532	0.20458633232403922	0.20745951845026006	0.1996222156468818	0.20553536093001573	0.16877580791442115	0.18026554213133275	0.18605437470453617	0.19710010648378962	0.18982931748718157	0.2089989762684962	0.1503892699223889	0.16141840152442571	0.14868740820509613	0.19141541970363832	0.17282736445892874	0.20792711131369318	0.16802618447310164	0.16557344219978873	0.08711791915412145	0.0665001993687834	0.05860784386629489	0.06511517351204286	0.03985521175849024	0.0	0.03468024674412572	0.036304212566151434	0.03272298824339668	0.03222602591559434	0.1038193149391734	0.15739578804799964	0.17182464750594628	0.18846985885267326	0.20800364455005732	0.1945607856172481	0.1761262901151363	0.22085467458531416	0.1878097235983902	0.1566171125800454	0.18764711679610702	0.1911791481494123	0.2279705087348029	0.2374090062917922	0.1803199322998742	0.15313229019511068	0.18997469606651862	0.3748575815855841	1.117851615429366	1.1187521487476135	1.0454889934653755	0.3321460420497814	0.3479060659912724	0.35176143864940124	0.37289784063802794	0.3518529310412256	0.34384468430579695	0.3235535839614707	0.1977723061336677	0.17811630548271964	0.14893314564844642	0.22453455822105922	0.15157089665321904	0.16177841730222403	0.17011404821163706	0.21171777730734373	0.18856875592391864	0.1541683460206227	0.18681840638705619
530052	0.1813905208811504	0.22557442142210343	0.18550624840734264	0.16971726494005854	0.2108164334355475	0.20448973503358397	0.21179585266941553	0.2116169393162704	0.17093526702632456	0.20521629895791696	0.19503087080272075	0.2121410293958624	0.23228847912063483	0.21367797466431343	0.21232323058437413	0.21290951182864803	0.21578269795486887	0.2079453951514906	0.21385854043462454	0.17709898741902996	0.18858872163594154	0.19437755420914496	0.2054232859883984	0.19815249699179038	0.21732215577310499	0.1587124494269977	0.1697415810290345	0.15701058770970494	0.1997385992082471	0.18115054396353752	0.216250290818302	0.17634936397771045	0.1738966217043975	0.09544109865873025	0.07482337887339219	0.06693102337090369	0.07343835301665166	0.04817839126309904	0.03468024674412572	0.0	0.03187984440231115	0.028298620079556393	0.04054920542020314	0.1121424944437822	0.16571896755260843	0.1801478270105551	0.19679303835728207	0.2163268240546661	0.20288396512185689	0.1844494696197451	0.22917785408992294	0.196132903102999	0.1649402920846542	0.19597029630071583	0.1995023276540211	0.2362936882394117	0.245732185796401	0.188643111804483	0.1614554696997195	0.19829787557112744	0.3831807610901929	1.1261747949339749	1.1270753282522223	1.0538121729699843	0.3404692215543902	0.35622924549588114	0.36008461815401	0.38122102014263676	0.3601761105458344	0.3521678638104057	0.3318767634660795	0.20609548563827648	0.18643948498732843	0.1572563251530552	0.23285773772566803	0.15989407615782786	0.17010159680683284	0.17843722771624584	0.22004095681195254	0.19689193542852745	0.16249152552523152	0.195141585891665
31766	0.18301448670317613	0.22719838724412916	0.18713021422936837	0.17134123076208427	0.21244039925757324	0.2061137008556097	0.21341981849144126	0.21324090513829613	0.17255923284835029	0.2068402647799427	0.19665483662474648	0.21376499521788814	0.23391244494266056	0.21530194048633916	0.21394719640639986	0.21453347765067377	0.2174066637768946	0.20956936097351633	0.21548250625665027	0.1787229532410557	0.1902126874579673	0.19600152003117072	0.20704725181042416	0.1997764628138161	0.21894612159513074	0.16033641524902345	0.17136554685106026	0.15863455353173067	0.20136256503027286	0.18277450978556328	0.21787425664032772	0.17797332979973618	0.17552058752642327	0.09706506448075598	0.07644734469541792	0.06855498919292942	0.07506231883867738	0.04980235708512475	0.036304212566151434	0.03187984440231115	0.0	0.021991085170963126	0.04217317124222886	0.11376646026580793	0.16734293337463416	0.18177179283258083	0.1984170041793078	0.21795078987669184	0.20450793094388262	0.18607343544177082	0.23080181991194867	0.19775686892502473	0.16656425790667992	0.19759426212274156	0.20112629347604682	0.23791765406143742	0.24735615161842672	0.19026707762650874	0.16307943552174523	0.19992184139315317	0.3848047269122186	1.1277987607560005	1.128699294074248	1.05543613879201	0.3420931873764159	0.35785321131790687	0.3617085839760357	0.3828449859646625	0.36180007636786016	0.35379182963243144	0.33350072928810526	0.2077194514603022	0.18806345080935416	0.15888029097508094	0.23448170354769376	0.1615180419798536	0.17172556262885857	0.18006119353827157	0.22166492263397827	0.19851590125055318	0.16411549134725725	0.19676555171369073
530394	0.17943326238042137	0.2236171629213744	0.1835489899066136	0.1677600064393295	0.20885917493481848	0.20253247653285494	0.2098385941686865	0.20965968081554137	0.16897800852559552	0.20325904045718793	0.19307361230199171	0.21018377089513338	0.2303312206199058	0.2117207161635844	0.2103659720836451	0.210952253327919	0.21382543945413984	0.20598813665076157	0.2119012819338955	0.17514172891830093	0.1866314631352125	0.19242029570841593	0.20346602748766937	0.19619523849106135	0.21536489727237595	0.15675519092626866	0.16778432252830547	0.1550533292089759	0.19778134070751807	0.1791932854628085	0.21429303231757296	0.17439210547698142	0.17193936320366848	0.09348384015800122	0.07286612037266316	0.06497376487017466	0.07148109451592263	0.04622113276237	0.03272298824339668	0.028298620079556393	0.021991085170963126	0.0	0.0385919469194741	0.11018523594305317	0.1637617090518794	0.17819056850982606	0.19483577985655304	0.21436956555393707	0.20092670662112785	0.18249221111901606	0.2272205955891939	0.19417564460226996	0.16298303358392516	0.1940130377999868	0.19754506915329206	0.23433642973868266	0.24377492729567196	0.18668585330375398	0.15949821119899046	0.1963406170703984	0.38122350258946386	1.1242175364332458	1.1251180697514933	1.0518549144692553	0.33851196305366116	0.3542719869951521	0.35812735965328096	0.3792637616419077	0.3582188520451054	0.3502106053096767	0.3299195049653505	0.20413822713754745	0.1844822264865994	0.15529906665232618	0.230900479224939	0.15793681765709883	0.1681443383061038	0.1764799692155168	0.2180836983112235	0.19493467692779842	0.1605342670245025	0.19318432739093597
F32H1	0.16622186406456285	0.21040576460551588	0.1703375915907551	0.15454860812347096	0.19564777661895993	0.1893210782169964	0.19662719585282795	0.19644828249968282	0.15576661020973698	0.19004764214132938	0.17986221398613317	0.19697237257927483	0.21711982230404725	0.19850931784772585	0.19715457376778656	0.19774085501206046	0.2006140411382813	0.19277673833490303	0.19868988361803697	0.16193033060244238	0.173420064819354	0.1792088973925574	0.19025462917181085	0.1829838401752028	0.20215349895651744	0.14354379261041014	0.15457292421244695	0.14184193089311736	0.18456994239165955	0.16598188714694997	0.20108163400171442	0.16118070716112287	0.15872796488780996	0.08027244184214269	0.05965472205680463	0.05176236655431612	0.05826969620006409	0.033009734446511466	0.03222602591559434	0.04054920542020314	0.04217317124222886	0.0385919469194741	0.0	0.09697383762719464	0.15055031073602088	0.16497917019396752	0.1816243815406945	0.20115816723807856	0.18771530830526933	0.16928081280315754	0.2140091972733354	0.18096424628641145	0.14977163526806664	0.18080163948412825	0.18433367083743354	0.22112503142282414	0.23056352897981344	0.17347445498789543	0.14628681288313192	0.18312921875453986	0.3680121042736053	1.1110061381173872	1.1119066714356347	1.0386435161533967	0.3253005647378026	0.34106058867929356	0.3449159613374224	0.3660523633260492	0.3450074537292469	0.33699920699381813	0.31670810664949195	0.19092682882168893	0.17127082817074088	0.14208766833646766	0.21768908090908046	0.14472541934124028	0.15493293999024527	0.1632685708996583	0.204872299995365	0.18172327861193988	0.14732286870864397	0.17997292907507745
S22Hp	0.09586066661363157	0.1400445671545846	0.09997639413982384	0.08418741067253971	0.12528657916802866	0.11895988076606515	0.1262659984018967	0.12608708504875157	0.08540541275880571	0.11968644469039813	0.10950101653520193	0.12661117512834358	0.14675862485311603	0.12814812039679457	0.1267933763168553	0.12737965756112923	0.13025284368735005	0.12241554088397177	0.12832868616710572	0.09156913315151112	0.10305886736842274	0.10884769994162613	0.11989343172087957	0.11262264272427155	0.13179230150558618	0.07318259515947889	0.08421172676151567	0.07148073344218611	0.1142087449407283	0.09562068969601871	0.13072043655078316	0.09081950971019162	0.0883667674368787	0.03978717562561468	0.046397674921554014	0.04855765811284401	0.08710838759563548	0.08966750926784858	0.1038193149391734	0.1121424944437822	0.11376646026580793	0.11018523594305317	0.09697383762719464	0.0	0.0801891132850896	0.09461797274303627	0.11126318408976324	0.13079696978714728	0.11735411085433806	0.09891961535222626	0.14364799982240412	0.11060304883548017	0.07941043781713536	0.110440442033197	0.11397247338650228	0.15076383397189286	0.1602023315288822	0.10311325753696418	0.07592561543220067	0.11276802130360859	0.29765090682267403	1.040644940666456	1.0415454739847034	0.9682823187024655	0.25493936728687133	0.27069939122836234	0.2745547638864912	0.2956911658751179	0.2746462562783156	0.2666380095428869	0.24634690919856067	0.12056563137075765	0.10090963071980961	0.0717264708855364	0.14732788345814918	0.07436422189030903	0.084571742539314	0.09290737344872702	0.1345111025444337	0.11136208116100862	0.07696167125771271	0.10961173162414617
F6H1	0.12700607508586606	0.1711899756268191	0.13112180261205833	0.1153328191447742	0.15643198764026317	0.15010528923829963	0.1574114068741312	0.15723249352098606	0.1165508212310402	0.15083185316263262	0.1406464250074364	0.15775658360057807	0.17790403332535049	0.1592935288690291	0.1579387847890898	0.1585250660333637	0.16139825215958453	0.15356094935620626	0.1594740946393402	0.12271454162374561	0.13420427584065722	0.13999310841386065	0.1510388401931141	0.14376805119650604	0.16293770997782067	0.10432800363171338	0.11535713523375017	0.10262614191442061	0.1453541534129628	0.1267660981682532	0.16186584502301765	0.12196491818242612	0.1195121759091132	0.0933636487344409	0.09997414803038024	0.10213413122167023	0.1406848607044617	0.1432439823766748	0.15739578804799964	0.16571896755260843	0.16734293337463416	0.1637617090518794	0.15055031073602088	0.0801891132850896	0.0	0.10282772772703544	0.11947293907376241	0.13900672477114645	0.12556386583833723	0.10712937033622544	0.1518577548064033	0.11881280381947934	0.11055584628936985	0.1415858505054315	0.14511788185873678	0.18190924244412734	0.19134774000111668	0.13425866600919867	0.10707102390443515	0.1439134297758431	0.32879631529490855	1.0717903491386904	1.0726908824569379	0.9994277271747	0.28608477575910585	0.3018447997005968	0.30570017235872565	0.3268365743473524	0.3057916647505501	0.29778341801512137	0.2774923176707952	0.15171103984299214	0.13205503919204412	0.1028718793577709	0.1784732919303837	0.10550963036254352	0.1157171510115485	0.12405278192096152	0.16565651101666823	0.1425074896332431	0.10810707972994721	0.14075714009638068
S17H1	0.1414349345438127	0.18561883508476573	0.14555066207000497	0.12976167860272084	0.1708608470982098	0.16453414869624627	0.17184026633207783	0.1716613529789327	0.13097968068898685	0.1652607126205793	0.15507528446538307	0.17218544305852473	0.19233289278329715	0.17372238832697573	0.17236764424703643	0.17295392549131036	0.17582711161753117	0.16798980881415293	0.17390295409728684	0.13714340108169226	0.1486331352986039	0.1544219678718073	0.16546769965106073	0.1581969106544527	0.17736656943576734	0.11875686308966003	0.12978599469169683	0.11705500137236727	0.15978301287090946	0.14119495762619985	0.17629470448096432	0.13639377764037278	0.13394103536705984	0.10779250819238757	0.11440300748832691	0.1165629906796169	0.15511372016240838	0.1576728418346215	0.17182464750594628	0.1801478270105551	0.18177179283258083	0.17819056850982606	0.16497917019396752	0.09461797274303627	0.10282772772703544	0.0	0.042939559842301925	0.07157444117377337	0.058131582240964146	0.06229439844395361	0.13945695263254562	0.10641200164562167	0.12498470574731652	0.15601470996337816	0.15954674131668345	0.196338101902074	0.20577659945906335	0.14868752546714534	0.12149988336238182	0.15834228923378973	0.3432251747528552	1.0862192085966371	1.0871197419148846	1.0138565866326466	0.3005136352170525	0.3162736591585435	0.32012903181667235	0.34126543380529906	0.3202205242084968	0.31221227747306807	0.2919211771287418	0.1661398993009388	0.14648389864999078	0.11730073881571755	0.19290215138833033	0.11993848982049019	0.13014601046949514	0.13848164137890817	0.18008537047461487	0.15693634909118975	0.12253593918789385	0.15518599955432733
