	s31pp	w31pp	w12pp	f29pp	w16pp	f25pp	w25pp	s14pp	w14pp	s24pp	w24pp	f24pp	w9pp	S18H1	f32pp	f19pp	s25pp	s27pp	w27pp	f11pp	w11pp	w32pp	f6ppB	s8pp	w8pp	w20pp	f6ppA	w6pp	s20pp	f21pp	f9pp	w13pp	S20H1	F14H1A	S9H1	S3Hp	f7pp	w18pp	s30pp	f22ppA	s3pp	w3pp	f2pp	s2pp	w2pp	w26pp	f13pp	f4pp	w4pp	f14ppA	f26pp	f10pp	f14ppB	S1Hp	F6H1	f8pp	w10pp	f23ppA	f16ppA	f31pp	s17pp	s1pp	w1pp	s28pp	w28pp	f28pp	w17pp	f15pp	w15pp	w29pp	s29pp	w23pp	s23pp
s3pp	0.27937286460913874	0.2701622919027189	0.2203231638701165	0.23699534906193626	0.26840234586422895	0.18920549109895157	0.24497321272653544	0.2972172235629481	0.2648934531285513	0.19401151681513096	0.2383449892876682	0.19372410924016037	0.22731606211269575	0.3450460929957698	0.23104138815392566	0.23091703854079487	0.2490154058986016	0.27286481145631775	0.2837038843144019	0.25904478330431907	0.2126217028220032	0.2455929636356609	0.25222038317534157	0.2839924473304625	0.2669622539429414	0.2556631658857066	0.26627725593490253	0.23957109862937104	0.26786298297881805	0.22006024876247016	0.22008824660625737	0.21203135259341496	0.3096027575696506	0.3350086259646785	0.37031499911572613	0.44447523490888446	0.22559107819394397	0.22928445876911202	0.1784318112716794	0.18788599056290262	0.0	0.11385696190687866	0.225998270660005	0.1628107263058104	0.15992674908258397	0.18994553031894856	0.19175011258717573	0.19708115585475594	0.19832828774857814	0.2193202088208632	0.19057400071828473	0.19749372906135781	0.21987108460788435	0.35426731088694463	0.3207295006552934	0.19432886440739194	0.22501126262751397	0.2528823665237286	0.23773040456489686	0.22640097459094305	0.257026652677034	0.23633612154751815	0.2167819379794735	0.2504896098670556	0.23883784864237534	0.23534299827879243	0.19424355223885748	0.2623175596121846	0.21494964404457192	0.24774225532617306	0.2171669402566931	0.26376939247120684	0.2840343248501226
w3pp	0.24658096284411196	0.23737039013769212	0.1875312621050897	0.20420344729690948	0.23561044409920218	0.1564135893339248	0.21218131096150866	0.26442532179792133	0.23210155136352456	0.16121961505010418	0.20555308752264145	0.1609322074751336	0.194524160347669	0.31225419123074305	0.19824948638889892	0.19812513677576812	0.21622350413357486	0.24007290969129097	0.25091198254937513	0.2262528815392923	0.17982980105697646	0.21280106187063413	0.21942848141031482	0.25120054556543575	0.2341703521779146	0.22287126412067984	0.23348535416987576	0.20677919686434426	0.23507108121379128	0.18726834699744338	0.1872963448412306	0.1792394508283882	0.27681085580462383	0.3022167241996518	0.33752309735069935	0.4116833331438577	0.1927991764289172	0.19649255700408524	0.14563990950665262	0.1550940887978759	0.11385696190687866	0.0	0.19320636889497828	0.13001882454078365	0.12713484731755723	0.15715362855392184	0.15895821082214895	0.16428925408972916	0.1655363859835514	0.18652830705583645	0.15778209895325795	0.16470182729633104	0.18707918284285757	0.32147540912191785	0.2879375988902666	0.16153696264236517	0.1922193608624872	0.2200904647587018	0.20493850279987008	0.1936090728259163	0.22423475091200723	0.20354421978249143	0.18399003621444676	0.21769770810202885	0.2060459468773486	0.20255109651376568	0.1614516504738307	0.2295256578471578	0.18215774227954515	0.21495035356114628	0.1843750384916663	0.23097749070618004	0.25124242308509576
f2pp	0.28378639530358724	0.2745758225971674	0.224736694564565	0.24140887975638475	0.27281587655867745	0.19361902179340007	0.24938674342098394	0.3016307542573966	0.2693069838229998	0.19842504750957946	0.2427585199821167	0.19813763993460887	0.23172959280714425	0.3494596236902183	0.23545491884837416	0.23533056923524337	0.2534289365930501	0.27727834215076624	0.2881174150088504	0.26345831399876757	0.2170352335164517	0.2500064943301094	0.25663391386979006	0.288405978024911	0.27137578463738987	0.2600766965801551	0.27069078662935103	0.24398462932381954	0.27227651367326655	0.22447377945691865	0.22450177730070586	0.21644488328786346	0.3140162882640991	0.339422156659127	0.3747285298101746	0.44888876560333296	0.23000460888839247	0.23369798946356052	0.20684249389716472	0.21629667318838797	0.225998270660005	0.19320636889497828	0.0	0.09040799737820623	0.09938020091356725	0.17792198445163385	0.19616364328162425	0.20149468654920447	0.2027418184430267	0.22373373951531172	0.19498753141273326	0.20190725975580634	0.22428461530233287	0.35868084158139313	0.3251430313497419	0.19874239510184044	0.2294247933219625	0.25729589721817714	0.24214393525934536	0.2308145052853916	0.26144018337148256	0.2407496522419667	0.22119546867392204	0.2549031405615041	0.24325137933682386	0.23975652897324096	0.19865708293330597	0.2667310903066331	0.21936317473902042	0.25215578602062155	0.22158047095114158	0.26818292316565534	0.2884478555445711
s2pp	0.22059885094939263	0.2113882782429728	0.16154915021037036	0.17822133540219015	0.20962833220448285	0.13043147743920547	0.18619919906678933	0.238443209903202	0.20611943946880523	0.13523750315538485	0.17957097562792212	0.13495009558041426	0.16854204845294968	0.2862720793360237	0.1722673744941796	0.1721430248810488	0.19024139223885553	0.21409079779657164	0.2249298706546558	0.20027076964457297	0.15384768916225713	0.1868189499759148	0.1934463695155955	0.22521843367071642	0.20818824028319527	0.1968891522259605	0.20750324227515643	0.18079708496962493	0.20908896931907195	0.16128623510272405	0.16131423294651126	0.15325733893366889	0.2508287439099045	0.27623461230493246	0.31154098545598	0.38570122124913836	0.16681706453419787	0.17051044510936592	0.14365494954297012	0.15310912883419336	0.1628107263058104	0.13001882454078365	0.09040799737820623	0.0	0.03619265655937264	0.11473444009743924	0.13297609892742962	0.13830714219500984	0.13955427408883206	0.16054619516111712	0.13179998705853863	0.1387197154016117	0.16109707094813824	0.2954932972271985	0.26195548699554727	0.13555485074764584	0.16623724896776787	0.19410835286398248	0.17895639090515075	0.16762696093119697	0.1982526390172879	0.1775621078877721	0.15800792431972743	0.19171559620730952	0.18006383498262926	0.17656898461904635	0.13546953857911137	0.20354354595243848	0.15617563038482582	0.18896824166642695	0.15839292659694698	0.20499537881146074	0.22526031119037648
w2pp	0.2177148737261662	0.20850430101974637	0.15866517298714394	0.1753373581789637	0.2067443549812564	0.12754750021597905	0.18331522184356291	0.23555923267997558	0.20323546224557879	0.13235352593215843	0.17668699840469568	0.13206611835718784	0.16565807122972323	0.2833881021127973	0.16938339727095314	0.16925904765782235	0.18735741501562908	0.21120682057334522	0.2220458934314294	0.19738679242134655	0.1509637119390307	0.18393497275268839	0.19056239229236904	0.22233445644749	0.20530426305996882	0.19400517500273406	0.20461926505193	0.1779131077463985	0.20620499209584553	0.15840225787949763	0.15843025572328484	0.15037336171044244	0.2479447666866781	0.273350635081706	0.3086570082327536	0.38281724402591194	0.16393308731097145	0.1676264678861395	0.14077097231974367	0.15022515161096692	0.15992674908258397	0.12713484731755723	0.09938020091356725	0.03619265655937264	0.0	0.11185046287421281	0.1300921217042032	0.13542316497178342	0.1366702968656056	0.15766221793789068	0.1289160098353122	0.1358357381783853	0.15821309372491182	0.2926093200039721	0.25907150977232085	0.13267087352441942	0.16335327174454145	0.19122437564075606	0.17607241368192433	0.16474298370797053	0.19536866179406148	0.17467813066454566	0.155123947096501	0.18883161898408307	0.17717985775940281	0.17368500739581993	0.13258556135588495	0.20065956872921203	0.15329165316159937	0.18608426444320053	0.15550894937372056	0.2021114015882343	0.22237633396715
w26pp	0.2477336549625308	0.238523082256111	0.18868395422350856	0.20535613941532832	0.23676313621762102	0.15756628145234364	0.21333400307992753	0.26557801391634017	0.2332542434819434	0.16237230716852302	0.2067057796410603	0.16208489959355243	0.19567685246608785	0.3134068833491619	0.19940217850731778	0.199277828894187	0.21737619625199373	0.24122560180970984	0.25206467466779403	0.22740557365771116	0.18098249317539533	0.213953753989053	0.2205811735287337	0.25235323768385465	0.23532304429633344	0.2240239562390987	0.23463804628829463	0.2079318889827631	0.23622377333221015	0.18842103911586222	0.18844903695964946	0.18039214294680705	0.2779635479230427	0.30336941631807063	0.33867578946911825	0.4128360252622766	0.19395186854733606	0.1976452491225041	0.1707897535561083	0.18024393284733153	0.18994553031894856	0.15715362855392184	0.17792198445163385	0.11473444009743924	0.11185046287421281	0.0	0.16011090294056782	0.16544194620814803	0.16668907810197026	0.1876809991742553	0.15893479107167682	0.1658545194147499	0.18823187496127644	0.3226281012403367	0.28909029100868544	0.162689654760784	0.19337205298090607	0.22124315687712068	0.20609119491828892	0.19476176494433517	0.2253874430304261	0.20469691190091027	0.1851427283328656	0.21885040022044772	0.20719863899576746	0.20370378863218452	0.16260434259224957	0.23067834996557668	0.18331043439796402	0.21610304567956512	0.18552773061008515	0.2321301828245989	0.25239511520351465
f13pp	0.23322655268790105	0.22401597998148123	0.1741768519488788	0.19084903714069856	0.22225603394299126	0.14305917917771388	0.19882690080529777	0.25107091164171047	0.21874714120731364	0.14786520489389327	0.19219867736643054	0.14757779731892268	0.1811697501914581	0.2988997810745322	0.18489507623268803	0.18477072661955724	0.20286909397736397	0.22671849953508008	0.23755757239316425	0.2128984713830814	0.16647539090076557	0.19944665171442325	0.20607407125410393	0.23784613540922486	0.22081594202170368	0.20951685396446895	0.22013094401366487	0.19342478670813334	0.2217166710575804	0.17391393684123246	0.1739419346850197	0.1658850406721773	0.263456445648413	0.28886231404344087	0.32416868719448844	0.39832892298764677	0.1794447662727063	0.18313814684787436	0.17259433582433542	0.18204851511555867	0.19175011258717573	0.15895821082214895	0.19616364328162425	0.13297609892742962	0.1300921217042032	0.16011090294056782	0.0	0.15093484393351828	0.1521819758273405	0.17317389689962553	0.14442768879704707	0.15134741714012015	0.17372477268664668	0.30812099896570694	0.27458318873405574	0.14818255248615425	0.1788649507062763	0.20673605460249092	0.19158409264365917	0.1802546626697054	0.21088034075579634	0.19018980962628051	0.17063562605823585	0.20434329794581796	0.1926915367211377	0.18919668635755477	0.1480972403176198	0.21617124769094692	0.16880333212333426	0.20159594340493536	0.1710206283354554	0.21762308054996915	0.2378880129288849
f4pp	0.2256271187652777	0.21641654605885785	0.16657741802625542	0.18324960321807518	0.21465660002036788	0.13545974525509052	0.1912274668826744	0.24347147771908706	0.21114770728469026	0.1402657709712699	0.18459924344380715	0.13997836339629932	0.1735703162688347	0.2913003471519088	0.17729564231006462	0.17717129269693382	0.19526966005474056	0.2191190656124567	0.22995813847054086	0.20529903746045802	0.15887595697814216	0.19184721779179986	0.19847463733148052	0.23024670148660148	0.2132165080990803	0.20191742004184554	0.2125315100910415	0.18582535278551	0.214117237134957	0.1663145029186091	0.16634250076239632	0.15828560674955391	0.25585701172578956	0.28126288012081746	0.3165692532718651	0.3907294890650234	0.17184533235008292	0.17553871292525097	0.17792537909191564	0.18737955838313888	0.19708115585475594	0.16428925408972916	0.20149468654920447	0.13830714219500984	0.13542316497178342	0.16544194620814803	0.15093484393351828	0.0	0.09795064896790959	0.13832928754666116	0.10958307944408269	0.11650280778715577	0.1388801633336823	0.2732763896127426	0.23973857938109133	0.1275591999757385	0.15824159819586053	0.18611270209207514	0.17096074013324342	0.1596313101592896	0.19025698824538056	0.18259037570365713	0.1630361921356125	0.19674386402319455	0.1850921027985143	0.1815972524349314	0.14049780639499643	0.2085718137683235	0.16120389820071085	0.193996509482312	0.16342119441283204	0.21002364662734577	0.23028857900626148
w4pp	0.22687425065909989	0.21766367795268005	0.16782454992007761	0.1844967351118974	0.2159037319141901	0.13670687714891272	0.19247459877649659	0.24471860961290925	0.21239483917851248	0.1415129028650921	0.18584637533762938	0.14122549529012152	0.17481744816265693	0.292547479045731	0.17854277420388684	0.17841842459075605	0.19651679194856278	0.2203661975062789	0.23120527036436306	0.20654616935428022	0.1601230888719644	0.19309434968562206	0.19972176922530274	0.23149383338042367	0.21446363999290252	0.20316455193566776	0.21377864198486368	0.18707248467933218	0.2153643690287792	0.1675616348124313	0.1675896326562185	0.15953273864337614	0.25710414361961176	0.2825100120146397	0.3178163851656873	0.3919766209588456	0.17309246424390512	0.17678584481907317	0.17917251098573783	0.1886266902769611	0.19832828774857814	0.1655363859835514	0.2027418184430267	0.13955427408883206	0.1366702968656056	0.16668907810197026	0.1521819758273405	0.09795064896790959	0.0	0.13957641944048338	0.1108302113379049	0.11774993968097798	0.1401272952275045	0.2745235215065648	0.24098571127491353	0.1288063318695607	0.15948873008968273	0.18735983398589737	0.1722078720270656	0.16087844205311183	0.19150412013920276	0.18383750759747935	0.16428332402943469	0.19799099591701677	0.18633923469233651	0.1828443843287536	0.14174493828881862	0.20981894566214573	0.16245103009453307	0.1952436413761342	0.16466832630665423	0.211270778521168	0.23153571090008374
f14ppA	0.24786617173138492	0.2386555990249651	0.18881647099236268	0.20548865618418244	0.23689565298647514	0.15769879822119776	0.21346651984878165	0.26571053068519435	0.23338676025079752	0.16250482393737714	0.2068382964099144	0.16221741636240655	0.19580936923494197	0.31353940011801607	0.1995346952761719	0.1994103456630411	0.21750871302084784	0.24135811857856396	0.2521971914366481	0.22753809042656528	0.18111500994424945	0.21408627075790712	0.2207136902975878	0.2524857544527087	0.23545556106518756	0.22415647300795283	0.23477056305714875	0.20806440575161722	0.23635629010106426	0.18855355588471634	0.18858155372850358	0.18052465971566117	0.27809606469189685	0.30350193308692475	0.3388083062379723	0.41296854203113065	0.19408438531619018	0.19777776589135823	0.2001644320580229	0.20961861134924614	0.2193202088208632	0.18652830705583645	0.22373373951531172	0.16054619516111712	0.15766221793789068	0.1876809991742553	0.17317389689962553	0.13832928754666116	0.13957641944048338	0.0	0.11241379681852945	0.11933352516160253	0.14171088070812907	0.28570796035043866	0.2521701501187874	0.14979825294184576	0.1804806511619678	0.20835175505818243	0.19319979309935065	0.1818703631253969	0.21249604121148782	0.2048294286697644	0.18527524510171972	0.21898291698930183	0.20733115576462158	0.20383630540103864	0.1627368593611037	0.2308108667344308	0.18344295116681814	0.21623556244841924	0.18566024737893927	0.23226269959345303	0.25252763197236877
f26pp	0.21911996362880648	0.20990939092238664	0.1600702628897842	0.17674244808160397	0.20814944488389667	0.12895259011861931	0.18472031174620318	0.23696432258261585	0.20464055214821905	0.1337586158347987	0.17809208830733594	0.1334712082598281	0.1670631611323635	0.28479319201543757	0.1707884871735934	0.17066413756046261	0.18876250491826935	0.2126119104759855	0.22345098333406965	0.1987918823239868	0.15236880184167095	0.18534006265532865	0.1919674821950093	0.22373954635013027	0.2067093529626091	0.19541026490537433	0.20602435495457028	0.17931819764903878	0.2076100819984858	0.1598073477821379	0.1598353456259251	0.1517784516130827	0.24934985658931835	0.2747557249843463	0.31006209813539387	0.3842223339285522	0.16533817721361171	0.16903155778877976	0.17141822395544443	0.18087240324666767	0.19057400071828473	0.15778209895325795	0.19498753141273326	0.13179998705853863	0.1289160098353122	0.15893479107167682	0.14442768879704707	0.10958307944408269	0.1108302113379049	0.11241379681852945	0.0	0.08897670724883869	0.11135406279536522	0.2569617522478602	0.22342394201620897	0.12105204483926729	0.15173444305938932	0.17960554695560393	0.1644535849967722	0.1531241550228184	0.18374983310890936	0.17608322056718592	0.15652903699914128	0.19023670888672334	0.17858494766204308	0.1750900972984602	0.13399065125852522	0.2020646586318523	0.15469674306423964	0.1874893543458408	0.15691403927636083	0.20351649149087456	0.22378142386979027
f10pp	0.22603969197187956	0.21682911926545972	0.1669899912328573	0.18366217642467705	0.21506917322696975	0.1358723184616924	0.19164004008927626	0.24388405092568893	0.21156028049129214	0.14067834417787178	0.18501181665040903	0.1403909366029012	0.17398288947543658	0.29171292035851065	0.1777082155166665	0.1775838659035357	0.19568223326134243	0.21953163881905857	0.23037071167714274	0.2057116106670599	0.15928853018474404	0.19225979099840174	0.1988872105380824	0.23065927469320335	0.21362908130568217	0.20232999324844742	0.21294408329764336	0.18623792599211186	0.21452981034155888	0.16672707612521098	0.1667550739689982	0.1586981799561558	0.25626958493239144	0.2816754533274194	0.31698182647846695	0.3911420622716253	0.1722579055566848	0.17595128613185285	0.1783379522985175	0.18779213158974076	0.19749372906135781	0.16470182729633104	0.20190725975580634	0.1387197154016117	0.1358357381783853	0.1658545194147499	0.15134741714012015	0.11650280778715577	0.11774993968097798	0.11933352516160253	0.08897670724883869	0.0	0.10258155972693335	0.2638814805909333	0.23034367035928205	0.12797177318234038	0.1586541714024624	0.18652527529867702	0.1713733133398453	0.16004388336589148	0.19066956145198244	0.183002948910259	0.16344876534221436	0.19715643722979642	0.18550467600511616	0.18200982564153328	0.1409103796015983	0.20898438697492538	0.16161647140731272	0.19440908268891388	0.1638337676194339	0.21043621983394764	0.23070115221286336
f14ppB	0.2484170475184061	0.23920647481198626	0.18936734677938383	0.2060395319712036	0.23744652877349628	0.15824967400821893	0.2140173956358028	0.26626140647221547	0.23393763603781867	0.16305569972439832	0.20738917219693556	0.16276829214942773	0.19636024502196311	0.3140902759050372	0.20008557106319302	0.19996122145006223	0.21805958880786896	0.2419089943655851	0.25274806722366927	0.22808896621358643	0.18166588573127057	0.21463714654492827	0.22126456608460893	0.2530366302397299	0.2360064368522087	0.22470734879497395	0.2353214388441699	0.2086152815386384	0.2369071658880854	0.18910443167173752	0.18913242951552472	0.18107553550268232	0.27864694047891797	0.3040528088739459	0.3393591820249935	0.4135194178181518	0.19463526110321133	0.19832864167837938	0.20071530784504404	0.2101694871362673	0.21987108460788435	0.18707918284285757	0.22428461530233287	0.16109707094813824	0.15821309372491182	0.18823187496127644	0.17372477268664668	0.1388801633336823	0.1401272952275045	0.14171088070812907	0.11135406279536522	0.10258155972693335	0.0	0.28625883613745984	0.2527210259058086	0.1503491287288669	0.18103152694898894	0.20890263084520355	0.19375066888637182	0.18242123891241802	0.21304691699850897	0.20538030445678554	0.1858261208887409	0.21953379277632296	0.2078820315516427	0.20438718118805982	0.16328773514812484	0.23136174252145192	0.18399382695383926	0.21678643823544042	0.18621112316596045	0.23281357538047417	0.2530785077593899
S1Hp	0.3828132737974663	0.37360270109104654	0.32376357305844405	0.34043575825026384	0.3718427550525565	0.29264590028727916	0.348413621914863	0.4006576327512757	0.3683338623168789	0.29745192600345854	0.34178539847599576	0.29716451842848796	0.33075647130102337	0.4484865021840974	0.33448179734225325	0.33435744772912246	0.3524558150869292	0.37630522064464533	0.3871442935027295	0.36248519249264666	0.3160621120103308	0.3490333728239885	0.35566079236366915	0.3874328565187901	0.3704026631312689	0.3591035750740342	0.3697176651232301	0.3430115078176986	0.37130339216714564	0.32350065795079774	0.32352865579458495	0.3154717617817425	0.4130431667579782	0.43844903515300615	0.4737554083040537	0.547915644097212	0.32903148738227156	0.3327248679574396	0.3351115341241043	0.34456571341532755	0.35426731088694463	0.32147540912191785	0.35868084158139313	0.2954932972271985	0.2926093200039721	0.3226281012403367	0.30812099896570694	0.2732763896127426	0.2745235215065648	0.28570796035043866	0.2569617522478602	0.2638814805909333	0.28625883613745984	0.0	0.35441164806665626	0.28474535500792714	0.31542775322804917	0.34329885712426383	0.32814689516543205	0.3168174651914783	0.3474431432775692	0.3397765307358458	0.3202223471678011	0.35393001905538324	0.342278257830703	0.33878340746712005	0.29768396142718506	0.36575796880051215	0.3183900532328995	0.35118266451450064	0.3206073494450207	0.36720980165953443	0.3874747340384502
F6H1	0.3492754635658151	0.3400648908593953	0.2902257628267929	0.30689794801861264	0.33830494482090534	0.25910809005562796	0.3148758116832118	0.3671198225196245	0.33479605208522767	0.26391411577180734	0.3082475882443446	0.26362670819683676	0.2972186610693721	0.4149486919524462	0.30094398711060205	0.30081963749747126	0.318918004855278	0.34276741041299413	0.3536064832710783	0.32894738226099546	0.2825243017786796	0.3154955625923373	0.32212298213201795	0.3538950462871389	0.33686485289961776	0.325565764842383	0.3361798548915789	0.3094736975860474	0.33776558193549444	0.28996284771914654	0.28999084556293375	0.2819339515500914	0.379505356526327	0.4049112249213549	0.4402175980724025	0.5143778338655609	0.29549367715062036	0.2991870577257884	0.30157372389245307	0.31102790318367635	0.3207295006552934	0.2879375988902666	0.3251430313497419	0.26195548699554727	0.25907150977232085	0.28909029100868544	0.27458318873405574	0.23973857938109133	0.24098571127491353	0.2521701501187874	0.22342394201620897	0.23034367035928205	0.2527210259058086	0.35441164806665626	0.0	0.25120754477627594	0.28188994299639797	0.3097610468926126	0.29460908493378085	0.28327965495982704	0.313905333045918	0.30623872050419454	0.2866845369361499	0.320392208823732	0.3087404475990517	0.30524559723546885	0.26414615119553386	0.332220158568861	0.28485224300124834	0.31764485428284944	0.2870695392133695	0.33367199142788323	0.353936923806799
f8pp	0.22287482731791367	0.21366425461149385	0.16382512657889142	0.18049731177071116	0.21190430857300385	0.1327074538077265	0.1884751754353104	0.24071918627172306	0.20839541583732624	0.13751347952390588	0.18184695199644313	0.1372260719489353	0.17081802482147068	0.2885480557045448	0.17454335086270062	0.17441900124956983	0.19251736860737656	0.2163667741650927	0.22720584702317687	0.20254674601309403	0.15612366553077817	0.18909492634443587	0.19572234588411652	0.22749441003923748	0.21046421665171627	0.19916512859448154	0.2097792186436775	0.18307306133814596	0.211364945687593	0.16356221147124508	0.16359020931503232	0.1555333153021899	0.25310472027842557	0.27851058867345346	0.3138169618245011	0.3879771976176594	0.16909304090271893	0.17278642147788698	0.17517308764455164	0.18462726693577486	0.19432886440739194	0.16153696264236517	0.19874239510184044	0.13555485074764584	0.13267087352441942	0.162689654760784	0.14818255248615425	0.1275591999757385	0.1288063318695607	0.14979825294184576	0.12105204483926729	0.12797177318234038	0.1503491287288669	0.28474535500792714	0.25120754477627594	0.0	0.12303285981693271	0.16162165634850878	0.14646969438967702	0.13514026441572324	0.1657659425018142	0.1798380842562931	0.16028390068824847	0.19399157257583055	0.1823398113511503	0.1788449609875674	0.1377455149476324	0.2058195223209595	0.15845160675334685	0.19124421803494798	0.160668902965468	0.20727135517998174	0.2275362875588975
w10pp	0.2535572255380357	0.24434665283161588	0.19450752479901345	0.21117970999083321	0.2425867067931259	0.16338985202784856	0.21915757365543242	0.2714015844918451	0.2390778140574483	0.16819587774402794	0.2125293502165652	0.16790847016905736	0.20150042304159274	0.3192304539246668	0.20522574908282265	0.20510139946969186	0.2231997668274986	0.24704917238521473	0.2578882452432989	0.23322914423321606	0.1868060637509002	0.2197773245645579	0.22640474410423855	0.2581768082593595	0.24114661487183833	0.22984752681460358	0.24046161686379952	0.21375545955826802	0.24204734390771504	0.19424460969136714	0.19427260753515435	0.18621571352231195	0.2837871184985476	0.30919298689357555	0.3444993600446231	0.41865959583778145	0.19977543912284096	0.203468819698009	0.20585548586467367	0.21530966515589692	0.22501126262751397	0.1922193608624872	0.2294247933219625	0.16623724896776787	0.16335327174454145	0.19337205298090607	0.1788649507062763	0.15824159819586053	0.15948873008968273	0.1804806511619678	0.15173444305938932	0.1586541714024624	0.18103152694898894	0.31542775322804917	0.28188994299639797	0.12303285981693271	0.0	0.1923040545686308	0.17715209260979908	0.16582266263584527	0.19644834072193623	0.21052048247641517	0.19096629890837052	0.22467397079595258	0.21302220957127233	0.20952735920768945	0.16842791316775446	0.23650192054108155	0.18913400497346888	0.22192661625507004	0.19135130118559007	0.2379537534001038	0.2582186857790195
f23ppA	0.28142832943425033	0.27221775672783055	0.2223786286952281	0.23905081388704785	0.2704578106893405	0.19126095592406317	0.24702867755164704	0.2992726883880597	0.26694891795366293	0.19606698164024255	0.2404004541127798	0.19577957406527197	0.22937152693780735	0.3471015578208814	0.23309685297903726	0.23297250336590647	0.2510708707237132	0.27492027628142934	0.2857593491395135	0.26110024812943067	0.2146771676471148	0.2476484284607725	0.25427584800045316	0.2860479121555741	0.2690177187680529	0.2577186307108182	0.26833272076001413	0.24162656345448263	0.26991844780392965	0.22211571358758175	0.22214371143136896	0.21408681741852656	0.3116582223947622	0.33706409078979016	0.3723704639408377	0.44653069973399606	0.22764654301905557	0.23133992359422362	0.23372658976088828	0.24318076905211153	0.2528823665237286	0.2200904647587018	0.25729589721817714	0.19410835286398248	0.19122437564075606	0.22124315687712068	0.20673605460249092	0.18611270209207514	0.18735983398589737	0.20835175505818243	0.17960554695560393	0.18652527529867702	0.20890263084520355	0.34329885712426383	0.3097610468926126	0.16162165634850878	0.1923040545686308	0.0	0.12794730093538037	0.1511424514271862	0.19749628028761612	0.23839158637262975	0.2188374028045851	0.2525450746921672	0.24089331346748694	0.23739846310390403	0.19629901706396907	0.26437302443729616	0.21700510886968352	0.24979772015128465	0.21922240508180468	0.26582485729631844	0.2860897896752342
f16ppA	0.2662763674754186	0.25706579476899877	0.20722666673639634	0.2238988519282161	0.25530584873050877	0.1761089939652314	0.23187671559281528	0.2841207264292279	0.25179695599483115	0.18091501968141077	0.22524849215394804	0.18062761210644018	0.2142195649789756	0.3319495958620497	0.21794489102020553	0.21782054140707474	0.23591890876488147	0.2597683143225976	0.2706073871806818	0.24594828617059894	0.19952520568828308	0.23249646650194078	0.23912388604162144	0.2708959501967424	0.2538657568092212	0.24256666875198646	0.2531807588011824	0.22647460149565088	0.2547664858450979	0.20696375162875	0.20699174947253723	0.1989348554596948	0.2965062604359305	0.3219121288309584	0.357218501982006	0.43137873777516433	0.21249458106022384	0.2161879616353919	0.21857462780205655	0.22802880709327977	0.23773040456489686	0.20493850279987008	0.24214393525934536	0.17895639090515075	0.17607241368192433	0.20609119491828892	0.19158409264365917	0.17096074013324342	0.1722078720270656	0.19319979309935065	0.1644535849967722	0.1713733133398453	0.19375066888637182	0.32814689516543205	0.29460908493378085	0.14646969438967702	0.17715209260979908	0.12794730093538037	0.0	0.13599048946835443	0.18234431832878434	0.22323962441379802	0.20368544084575338	0.23739311273333547	0.2257413515086552	0.2222465011450723	0.18114705510513732	0.24922106247846443	0.20185314691085177	0.2346457581924529	0.20407044312297293	0.2506728953374867	0.2709378277164024
f31pp	0.2549469375014648	0.24573636479504496	0.19589723676244253	0.21256942195426232	0.243976418756555	0.16477956399127763	0.2205472856188615	0.27279129645527417	0.2404675260208774	0.16958558970745702	0.2139190621799943	0.16929818213248643	0.20289013500502184	0.3206201658880959	0.20661546104625175	0.20649111143312096	0.2245894787909277	0.2484388843486438	0.25927795720672797	0.23461885619664513	0.1881957757143293	0.22116703652798697	0.22779445606766766	0.2595665202227886	0.24253632683526744	0.23123723877803268	0.2418513288272286	0.2151451715216971	0.24343705587114411	0.19563432165479622	0.19566231949858343	0.18760542548574105	0.28517683046197667	0.3105826988570046	0.3458890720080522	0.4200493078012105	0.20116515108627003	0.20485853166143808	0.20724519782810275	0.21669937711932602	0.22640097459094305	0.1936090728259163	0.2308145052853916	0.16762696093119697	0.16474298370797053	0.19476176494433517	0.1802546626697054	0.1596313101592896	0.16087844205311183	0.1818703631253969	0.1531241550228184	0.16004388336589148	0.18242123891241802	0.3168174651914783	0.28327965495982704	0.13514026441572324	0.16582266263584527	0.1511424514271862	0.13599048946835443	0.0	0.17101488835483059	0.21191019443984427	0.1923560108717996	0.22606368275938168	0.21441192153470143	0.21091707117111852	0.16981762513118354	0.23789163250451065	0.19052371693689799	0.22331632821849912	0.19274101314901915	0.23934346536353288	0.2596083977424486
