	31749	F8H1	S2Hp	F7H1	530075	530055	530167	31328	31750	31300	F6H1	s24H1	S12Hp	s24pp	S17H1	S4Hp	530394	31519	31723	31766	S29H1	530295	530258	S6Hp	s32pp	S25Hp	s12pp	s10pp	s21pp	s25pp	s6pp	31232	31452	S11Hp	530451	530331	S27H1	S9H1	S8Hp	s23pp	S7Hp	s14pp	31600	31379	31219	F23HpA	31160	F22HpB	s15pp	S10H1	531414	F16H1	s20pp	530163	s26pp	s28pp	s30pp	S20H1	31333	531424	530364	F14H1A	530368	S30H1	S15Hp	s17pp	F1H1	31450	F22H1A	F29H1	S14Hp	530177	31343	31360	530050	S23Hp	S28Hp	S26Hp	F14H1B	S31Hp	S13Hp	S1Hp	S21H1	31009	S19H1	F32H1	S3Hp	S22Hp
s10pp	0.2772371908127716	0.2736492547774625	0.33736962325578784	0.2637313379127425	0.24880695348893156	0.23269477029059876	0.17752276124907768	0.15986101944425424	0.16551719368960482	0.19402983711814897	0.1881985311697006	0.24850757590117883	0.12109560173727099	0.15217830426246262	0.19600971348190244	0.15059867846952585	0.1946352299605742	0.19721780673982964	0.2089227752744437	0.20563424426940474	0.22294018536059748	0.22992880465111673	0.2263904705979811	0.20404918313157977	0.20938519534662334	0.07830769128832224	0.08093727796933377	0.0	0.17366832403816362	0.10491980830787923	0.12565176070406858	0.20443683100558213	0.22439904612034495	0.23154204497700132	0.26795919345763086	0.20371265493148744	0.1929120137988154	0.2010373869081582	0.1720516567116619	0.2082448521277428	0.15935247304594924	0.2185448312080037	0.20080579921717934	0.18207062858439652	0.1777717610581897	0.2357934208643399	0.5176119292667596	1.0856207885189062	1.2672647972249766	1.2677670043341576	0.31909371301833644	0.23100452182817527	0.2752028903478786	0.27763521172917016	0.32961750923060107	0.30480338489537373	0.3279770237682177	0.28564277807557614	0.2837996576739797	0.2930103326625204	0.28609332010397914	0.2831910066972557	0.2730943681461926	0.2409798548264713	0.1633055724485972	0.2750819248766067	0.32760365186303597	0.2814791189056867	0.3640220750130449	0.24346800294489118	0.2403926267609774	0.2498519908175453	0.24675729323056833	0.24774856194170952	0.2719930837876029	0.2807177745429401	0.15321643705421792	0.15070236977546192	0.23357219257204215	0.2348108237997359	0.2647647042630641	0.25890488656846145	0.26207231853797275	0.2675698732463112	0.26315404437862694	0.25785757588417413	0.21678948848339774	0.26040865325747964
s21pp	0.33789024632143033	0.33430231028612123	0.39802267876444664	0.32438439342140135	0.3094600089975904	0.29334782579925756	0.23817581675773652	0.2205140749529131	0.22617024919826367	0.25468289262680777	0.2488515866783594	0.3091606314098376	0.1817486572459298	0.21283135977112144	0.2566627689905613	0.2112517339781847	0.255288285469233	0.25787086224848843	0.26957583078310254	0.26628729977806354	0.2835932408692563	0.29058186015977555	0.2870435261066399	0.26470223864023856	0.27003825085528216	0.13896074679698106	0.19687162126004268	0.17366832403816362	0.0	0.15963035980360857	0.18630481621272738	0.2650898865142409	0.28505210162900374	0.2921951004856601	0.3286122489662897	0.26436571044014623	0.2535650693074742	0.261690442416817	0.2327047122203207	0.26889790763640165	0.22000552855460803	0.2791978867166625	0.2614588547258382	0.24272368409305534	0.2384248165668485	0.29644647637299876	0.5782649847754184	1.1462738440275648	1.3279178527336355	1.3284200598428162	0.3797467685269953	0.29165757733683406	0.33585594585653744	0.33828826723782895	0.39027056473925986	0.3654564404040326	0.38863007927687654	0.346295833584235	0.3444527131826385	0.3536633881711792	0.346746375612638	0.34384406220591457	0.33374742365485144	0.3016329103351301	0.22395862795725602	0.3357349803852655	0.3882567073716948	0.3421321744143455	0.4246751305217037	0.30412105845355003	0.3010456822696362	0.3105050463262041	0.3074103487392272	0.3084016174503683	0.3326461392962617	0.3413708300515989	0.21386949256287674	0.21135542528412074	0.294225248080701	0.29546387930839474	0.3254177597717229	0.3195579420771203	0.3227253740466316	0.32822292875497006	0.32380709988728573	0.318510631392833	0.2774425439920566	0.3210617087661384
s25pp	0.269141730591146	0.2655537945558369	0.32927416303416224	0.25563587769111695	0.240711493267306	0.22459931006897316	0.16942730102745213	0.1517655592226287	0.15742173346797927	0.18593437689652342	0.18010307094807504	0.24041211567955328	0.11300014151564541	0.14408284404083704	0.1879142532602769	0.1425032182479003	0.1865397697389486	0.18912234651820403	0.20082731505281814	0.19753878404777914	0.2148447251389719	0.22183334442949115	0.2182950103763555	0.19595372290995416	0.20128973512499776	0.07021223106669666	0.12812310552975825	0.10491980830787923	0.15963035980360857	0.0	0.11755630048244298	0.19634137078395658	0.2163035858987194	0.2234465847553757	0.2598637332360053	0.19561719470986186	0.18481655357718982	0.1929419266865326	0.1639561964900363	0.20014939190611725	0.15125701282432363	0.21044937098637811	0.1927103389955538	0.17397516836277094	0.1696763008365641	0.22769796064271436	0.509516469045134	1.0775253282972805	1.2591693370033512	1.259671544112532	0.3109982527967109	0.22290906160654966	0.26710743012625304	0.26953975150754456	0.32152204900897546	0.2967079246737482	0.31988156354659214	0.2775473178539506	0.2757041974523541	0.2849148724408948	0.2779978598823536	0.27509554647563017	0.26499890792456704	0.23288439460484572	0.15521011222697162	0.2669864646549811	0.3195081916414104	0.2733836586840611	0.3559266147914193	0.23537254272326563	0.23229716653935178	0.24175653059591973	0.23866183300894278	0.23965310172008392	0.2638976235659773	0.2726223143213145	0.14512097683259234	0.14260690955383634	0.2254767323504166	0.22671536357811034	0.2566692440414385	0.2508094263468359	0.2539768583163472	0.25947441302468566	0.25505858415700133	0.24976211566254855	0.20869402826177216	0.252313193035854
s6pp	0.2637567523994393	0.2601688163641302	0.32388918484245555	0.25025089949941026	0.23532651507559932	0.21921433187726652	0.16404232283574544	0.146380581030922	0.15203675527627258	0.18054939870481673	0.17471809275636835	0.2350271374878466	0.10761516332393874	0.13869786584913035	0.1825292750685702	0.1371182400561936	0.18115479154724193	0.18373736832649737	0.19544233686111145	0.19215380585607247	0.2094597469472652	0.21644836623778446	0.21291003218464882	0.1905687447182475	0.19590475693329107	0.06482725287498999	0.1488550579259476	0.12565176070406858	0.18630481621272738	0.11755630048244298	0.0	0.1909563925922499	0.2109186077070127	0.21806160656366905	0.2544787550442986	0.1902322165181552	0.17943157538548316	0.18755694849482593	0.15857121829832962	0.19476441371441056	0.14587203463261697	0.20506439279467142	0.1873253608038471	0.16859019017106425	0.16429132264485743	0.22231298245100767	0.5041314908534273	1.0721403501055737	1.2537843588116444	1.254286565920825	0.3056132746050042	0.217524083414843	0.26172245193454635	0.26415477331583787	0.3161370708172688	0.2913229464820415	0.31449658535488545	0.2721623396622439	0.27031921926064745	0.2795298942491881	0.2726128816906469	0.2697105682839235	0.25961392973286035	0.22749941641313903	0.14982513403526496	0.26160148646327447	0.31412321344970373	0.2679986804923545	0.35054163659971266	0.22998756453155894	0.22691218834764512	0.23637155240421304	0.2332768548172361	0.23426812352837725	0.2585126453742706	0.2672373361296078	0.13973599864088565	0.13722193136212965	0.2200917541587099	0.22133038538640365	0.2512842658497318	0.2454244481551292	0.2485918801246405	0.25408943483297897	0.2496736059652947	0.2443771374708419	0.2033090500700655	0.24692821484414731
31232	0.27990206991018846	0.27631413387487935	0.3400345023532047	0.26639621701015936	0.2514718325863484	0.23535964938801557	0.18018764034649454	0.1625258985416711	0.16818207278702169	0.19669471621556583	0.19086341026711745	0.2511724549985957	0.1539296864596017	0.18501238898479333	0.22884379820423315	0.18343276319185656	0.22746931468290488	0.23005189146216032	0.2417568599967744	0.23846832899173542	0.2557742700829282	0.2627628893734474	0.25922455532031174	0.23688326785391045	0.24221928006895402	0.13259429940818523	0.22764012822746119	0.20443683100558213	0.2650898865142409	0.19634137078395658	0.1909563925922499	0.0	0.15656561723037474	0.20275462298811367	0.23917177146874324	0.17492523294259982	0.16412459180992778	0.17224996491927055	0.14326423472277425	0.17945743013885518	0.1305650510570616	0.20626672801690882	0.18852769602608446	0.16979252539330164	0.1654936578670948	0.23845829996175677	0.5202768083641764	1.0882856676163228	1.2699296763223935	1.2704318834315742	0.3217585921157533	0.23366940092559207	0.27786776944529545	0.28030009082658697	0.3322823883280179	0.3074682639927906	0.33064190286563455	0.288307657172993	0.2864645367713965	0.2956752117599372	0.288758199201396	0.2858558857946726	0.27575924724360945	0.24364473392388813	0.16597045154601403	0.2777468039740235	0.33026853096045283	0.2841439980031035	0.3666869541104617	0.24613288204230804	0.2430575058583942	0.25251686991496214	0.2494221723279852	0.2504134410391263	0.2746579628850197	0.2833826536403569	0.15588131615163475	0.15336724887287875	0.236237071669459	0.23747570289715275	0.2674295833604809	0.2615697656658783	0.2647371976353896	0.27023475234372807	0.26581892347604374	0.260522454981591	0.21945436758081457	0.2630735323548965
31452	0.29986428502495116	0.29627634898964206	0.35999671746796746	0.2863584321249222	0.27143404770111124	0.25532186450277844	0.20014985546125735	0.18248811365643391	0.1881442879017845	0.21665693133032865	0.21082562538188027	0.2711346701133585	0.17389190157436452	0.20497460409955615	0.24880601331899596	0.20339497830661937	0.2474315297976677	0.25001410657692313	0.26171907511153725	0.25843054410649824	0.275736485197691	0.2827251044882102	0.27918677043507456	0.25684548296867327	0.2621814951837168	0.15255651452294805	0.247602343342224	0.22439904612034495	0.28505210162900374	0.2163035858987194	0.2109186077070127	0.15656561723037474	0.0	0.22271683810287649	0.25913398658350606	0.19488744805736263	0.1840868069246906	0.19221218003403337	0.16322644983753706	0.199419645253618	0.1505272661718244	0.22622894313167163	0.20848991114084728	0.18975474050806446	0.18545587298185762	0.2584205150765196	0.5402390234789393	1.1082478827310858	1.2898918914371564	1.2903940985463371	0.3417208072305161	0.25363161604035495	0.29782998456005827	0.30026230594134984	0.35224460344278075	0.3274304791075534	0.35060411798039737	0.3082698722877558	0.30642675188615937	0.3156374268747001	0.3087204143161588	0.3058181009094354	0.29572146235837227	0.263606949038651	0.18593266666077687	0.2977090190887864	0.35023074607521565	0.3041062131178664	0.3866491692252246	0.26609509715707086	0.26301972097315707	0.27247908502972495	0.269384387442748	0.2703756561538892	0.2946201779997826	0.3033448687551198	0.1758435312663976	0.1733294639876416	0.2561992867842218	0.25743791801191557	0.28739179847524376	0.2815319807806411	0.2846994127501524	0.2901969674584909	0.2857811385908066	0.2804846700963538	0.23941658269557742	0.2830357474696592
S11Hp	0.30700728388160753	0.3034193478462984	0.36713971632462383	0.29350143098157855	0.2785770465577676	0.26246486335943475	0.20729285431791372	0.18963111251309028	0.19528728675844087	0.223799930186985	0.2179686242385366	0.2782776689700148	0.18103490043102083	0.21211760295621246	0.2559490121756523	0.2105379771632757	0.25457452865432406	0.2571571054335795	0.26886207396819356	0.2655735429631546	0.2828794840543473	0.28986810334486657	0.28632976929173093	0.26398848182532964	0.2693244940403732	0.15969951337960436	0.25474534219888034	0.23154204497700132	0.2921951004856601	0.2234465847553757	0.21806160656366905	0.20275462298811367	0.22271683810287649	0.0	0.14072653605582813	0.11369086779693456	0.10289022666426252	0.11101559977360531	0.1359132339994138	0.17210642941549473	0.12321405033370114	0.23337194198832795	0.21563290999750362	0.19689773936472077	0.19259887183851396	0.26556351393317595	0.5473820223355956	1.115390881587742	1.2970348902938127	1.2975370974029934	0.3488638060871725	0.26077461489701126	0.30497298341671464	0.30740530479800615	0.35938760229943706	0.3345734779642098	0.35774711683705374	0.3154128711444122	0.3135697507428157	0.3227804257313564	0.3158634131728152	0.31296109976609177	0.30286446121502864	0.2707499478953073	0.19307566551743321	0.3048520179454427	0.357373744931872	0.3112492119745227	0.3937921680818809	0.2732380960137272	0.2701627198298134	0.2796220838863813	0.2765273862994044	0.2775186550105455	0.3017631768564389	0.3104878676117761	0.18298653012305394	0.18047246284429794	0.2633422856408782	0.26458091686857194	0.2945347973319001	0.2886749796372975	0.2918424116068088	0.29733996631514725	0.29292413744746293	0.2876276689530102	0.24655958155223376	0.2901787463263156
530451	0.34342443236223713	0.33983649632692803	0.4035568648052534	0.32991857946220804	0.31499419503839715	0.29888201184006435	0.24371000279854327	0.22604826099371983	0.23170443523907042	0.26021707866761457	0.2543857727191662	0.3146948174506444	0.21745204891165043	0.24853475143684206	0.29236616065628185	0.2469551256439053	0.2909916771349536	0.29357425391420905	0.3052792224488231	0.30199069144378415	0.31929663253497687	0.32628525182549617	0.32274691777236053	0.3004056303059592	0.3057416425210028	0.19611666186023397	0.29116249067950994	0.26795919345763086	0.3286122489662897	0.2598637332360053	0.2544787550442986	0.23917177146874324	0.25913398658350606	0.14072653605582813	0.0	0.15010801627756415	0.1393073751448921	0.1474327482542349	0.17233038248004337	0.2085235778961243	0.15963119881433072	0.2697890904689575	0.25205005847813317	0.23331488784535034	0.22901602031914353	0.3019806624138055	0.5837991708162251	1.1518080300683717	1.3334520387744424	1.333954245883623	0.3852809545678021	0.29719176337764086	0.34139013189734424	0.3438224532786357	0.3958047507800666	0.3709906264448393	0.39416426531768334	0.3518300196250418	0.3499868992234453	0.35919757421198595	0.3522805616534448	0.34937824824672137	0.3392816096956582	0.30716709637593687	0.2294928139980628	0.3412691664260723	0.39379089341250156	0.3476663604551523	0.4302093165625105	0.3096552444943568	0.306579868310443	0.3160392323670109	0.3129445347800339	0.3139358034911751	0.33818032533706843	0.34690501609240565	0.2194036786036835	0.2168896113249275	0.29975943412150774	0.3009980653492015	0.3309519458125296	0.32509212811792704	0.32825956008743834	0.33375711479577685	0.32934128592809253	0.3240448174336397	0.28297673003286333	0.3265958948069452
530331	0.27917789383609376	0.27558995780078466	0.33931032627911	0.26567204093606467	0.2507476565122537	0.23463547331392087	0.17946346427239984	0.1618017224675764	0.167457896712927	0.19597054014147114	0.19013923419302275	0.250448278924501	0.15320551038550698	0.1842882129106986	0.22811962213013842	0.18270858711776183	0.22674513860881018	0.22932771538806562	0.24103268392267968	0.23774415291764073	0.25505009400883344	0.2620387132993527	0.25850037924621705	0.23615909177981576	0.2414951039948593	0.1318701233340905	0.22691595215336646	0.20371265493148744	0.26436571044014623	0.19561719470986186	0.1902322165181552	0.17492523294259982	0.19488744805736263	0.11369086779693456	0.15010801627756415	0.0	0.0356842266678637	0.05090557294468271	0.10808384395389993	0.14427703936998088	0.09538466028818726	0.2055425519428141	0.18780351995198974	0.16906834931920692	0.1647694817930001	0.23773412388766207	0.5195526322900818	1.0875614915422283	1.269205500248299	1.2697077073574796	0.3210344160416586	0.23294522485149738	0.27714359337120076	0.27957591475249227	0.3315582122539232	0.3067440879186959	0.32991772679153986	0.2875834810988983	0.2857403606973018	0.2949510356858425	0.2880340231273013	0.2851317097205779	0.27503507116951476	0.24292055784979344	0.16524627547191933	0.2770226278999288	0.32954435488635814	0.28341982192900883	0.365962778036367	0.24540870596821335	0.2423333297842995	0.25179269384086744	0.2486979962538905	0.24968926496503163	0.273933786810925	0.2826584775662622	0.15515714007754006	0.15264307279878406	0.2355128955953643	0.23675152682305806	0.2667054072863862	0.2608455895917836	0.2640130215612949	0.2695105762696334	0.26509474740194905	0.2597982789074963	0.21873019150671988	0.2623493562808018
S27H1	0.26837725270342166	0.26478931666811256	0.32850968514643797	0.25487139980339263	0.23994701537958169	0.22383483218124883	0.1686628231397278	0.15100108133490436	0.15665725558025495	0.1851698990087991	0.17933859306035072	0.23964763779182896	0.14240486925283494	0.17348757177802657	0.21731898099746638	0.1719079459850898	0.21594449747613814	0.21852707425539358	0.23023204279000764	0.2269435117849687	0.2442494528761614	0.25123807216668065	0.247699738113545	0.22535845064714372	0.23069446286218726	0.12106948220141847	0.21611531102069442	0.1929120137988154	0.2535650693074742	0.18481655357718982	0.17943157538548316	0.16412459180992778	0.1840868069246906	0.10289022666426252	0.1393073751448921	0.0356842266678637	0.0	0.04010493181201067	0.09728320282122789	0.13347639823730884	0.08458401915551522	0.19474191081014205	0.1770028788193177	0.15826770818653488	0.15396884066032807	0.22693348275499003	0.5087519911574097	1.0767608504095563	1.258404859115627	1.2589070662248076	0.31023377490898657	0.22214458371882534	0.2663429522385287	0.26877527361982023	0.32075757112125114	0.2959434467860238	0.3191170856588678	0.27678283996622627	0.2749397195646298	0.2841503945531705	0.27723338199462927	0.27433106858790585	0.26423443003684266	0.2321199167171214	0.1544456343392473	0.26622198676725684	0.31874371375368604	0.27261918079633685	0.355162136903695	0.2346080648355413	0.23153268865162746	0.2409920527081954	0.23789735512121846	0.2388886238323596	0.26313314567825297	0.2718578364335902	0.14435649894486802	0.14184243166611202	0.22471225446269227	0.22595088569038602	0.25590476615371416	0.2500449484591115	0.2532123804286228	0.25870993513696133	0.25429410626927706	0.24899763777482423	0.20792955037404784	0.2515487151481297
S9H1	0.27650262581276447	0.27291468977745537	0.3366350582557808	0.26299677291273543	0.2480723884889245	0.23196020529059164	0.17678819624907058	0.15912645444424714	0.16478262868959773	0.19329527211814188	0.1874639661696935	0.24777301090117174	0.1505302423621777	0.18161294488736934	0.22544435410680919	0.1800333190944326	0.22406987058548092	0.22665244736473636	0.23835741589935044	0.23506888489431146	0.2523748259855042	0.25936344527602345	0.2558251112228878	0.2334838237564865	0.23881983597153006	0.12919485531076125	0.22424068413003723	0.2010373869081582	0.261690442416817	0.1929419266865326	0.18755694849482593	0.17224996491927055	0.19221218003403337	0.11101559977360531	0.1474327482542349	0.05090557294468271	0.04010493181201067	0.0	0.10540857593057068	0.1416017713466516	0.09270939226485803	0.20286728391948483	0.1851282519286605	0.16639308129587765	0.16209421376967084	0.2350588558643328	0.5168773642667525	1.084886223518899	1.2665302322249696	1.2670324393341503	0.3183591480183294	0.23026995682816814	0.2744683253478715	0.27690064672916304	0.32888294423059394	0.3040688198953666	0.3272424587682106	0.2849082130755691	0.28306509267397256	0.2922757676625133	0.2853587551039721	0.28245644169724865	0.27235980314618546	0.2402452898264642	0.1625710074485901	0.2743473598765996	0.32686908686302885	0.2807445539056796	0.3632875100130378	0.24273343794488408	0.23965806176097026	0.2491174258175382	0.24602272823056123	0.2470139969417024	0.27125851878759577	0.279983209542933	0.1524818720542108	0.14996780477545482	0.23283762757203508	0.23407625879972882	0.26403013926305696	0.2581703215684543	0.2613377535379656	0.26683530824630414	0.26241947937861987	0.257123010884167	0.21605492348339064	0.2596740882574725
S8Hp	0.2475168956162682	0.24392895958095906	0.30764932805928447	0.23401104271623913	0.21908665829242818	0.20297447509409533	0.14780246605257427	0.13014072424775083	0.13579689849310142	0.16430954192164557	0.15847823597319718	0.21878728070467543	0.12154451216568142	0.15262721469087304	0.19645862391031288	0.1510475888979363	0.1950841403889846	0.19766671716824005	0.20937168570285414	0.20608315469781516	0.2233890957890079	0.23037771507952715	0.2268393810263915	0.20449809355999019	0.20983410577503375	0.10020912511426495	0.19525495393354092	0.1720516567116619	0.2327047122203207	0.1639561964900363	0.15857121829832962	0.14326423472277425	0.16322644983753706	0.1359132339994138	0.17233038248004337	0.10808384395389993	0.09728320282122789	0.10540857593057068	0.0	0.07563000653142747	0.0359824484097433	0.17388155372298852	0.1561425217321642	0.13740735109938135	0.13310848357317454	0.2060731256678365	0.48789163407025615	1.0559004933224028	1.2375445020284734	1.2380467091376541	0.28937341782183307	0.20128422663167184	0.24548259515137522	0.24791491653266673	0.29989721403409764	0.2750830896988703	0.2982567285717143	0.25592248287907277	0.25407936247747626	0.263290037466017	0.25637302490747577	0.25347071150075234	0.24337407294968916	0.2112595596299679	0.1335852772520938	0.24536162968010328	0.29788335666653254	0.2517588237091833	0.33430177981654147	0.21374770774838778	0.21067233156447396	0.2201316956210419	0.21703699803406493	0.2180282667452061	0.24227278859109946	0.2509974793464367	0.12349614185771449	0.1209820745789585	0.20385189737553874	0.20509052860323249	0.23504440906656066	0.229184591371958	0.23235202334146932	0.23784957804980783	0.2334337491821235	0.2281372806876707	0.18706919328689434	0.23068835806097618
s23pp	0.28371009103234907	0.28012215499703996	0.34384252347536537	0.27020423813232003	0.2552798537085091	0.23916767051017623	0.1839956614686552	0.16633391966383176	0.17199009390918235	0.2005027373377265	0.19467143138927812	0.25498047612075636	0.15773770758176237	0.188820410106954	0.2326518193263938	0.18724078431401722	0.23127733580506554	0.23385991258432098	0.24556488111893507	0.2422763501138961	0.2595822912050888	0.2665709104956081	0.26303257644247247	0.24069128897607112	0.24602730119111468	0.1364023205303459	0.23144814934962185	0.2082448521277428	0.26889790763640165	0.20014939190611725	0.19476441371441056	0.17945743013885518	0.199419645253618	0.17210642941549473	0.2085235778961243	0.14427703936998088	0.13347639823730884	0.1416017713466516	0.07563000653142747	0.0	0.07217564382582423	0.21007474913906948	0.19233571714824513	0.1736005465154623	0.16930167898925547	0.24226632108391744	0.5240848294863371	1.0920936887384836	1.2737376974445542	1.274239904553735	0.32556661323791397	0.23747742204775274	0.2816757905674561	0.28410811194874763	0.33609040945017854	0.3112762851149512	0.3344499239877952	0.29211567829515367	0.2902725578935572	0.2994832328820979	0.29256622032355667	0.28966390691683325	0.27956726836577006	0.2474527550460488	0.1697784726681747	0.28155482509618424	0.33407655208261344	0.28795201912526425	0.3704949752326224	0.2499409031644687	0.24686552698055486	0.2563248910371228	0.25323019345014586	0.254221462161287	0.27846598400718037	0.2871906747625176	0.15968933727379542	0.15717526999503942	0.24004509279161967	0.24128372401931342	0.27123760448264156	0.2653777867880389	0.2685452187575502	0.27404277346588873	0.26962694459820447	0.2643304761037516	0.22326238870297524	0.2668815534770571
S7Hp	0.23481771195055554	0.2312297759152464	0.2949501443935718	0.22131185905052647	0.20638747462671553	0.19027529142838268	0.13510328238686162	0.11744154058203818	0.12309771482738877	0.15161035825593291	0.14577905230748453	0.20608809703896278	0.10884532849996877	0.13992803102516038	0.18375944024460023	0.13834840523222364	0.18238495672327196	0.1849675335025274	0.19667250203714148	0.1933839710321025	0.21068991212329524	0.2176785314138145	0.21414019736067885	0.19179890989427753	0.1971349221093211	0.0875099414485523	0.18255577026782827	0.15935247304594924	0.22000552855460803	0.15125701282432363	0.14587203463261697	0.1305650510570616	0.1505272661718244	0.12321405033370114	0.15963119881433072	0.09538466028818726	0.08458401915551522	0.09270939226485803	0.0359824484097433	0.07217564382582423	0.0	0.16118237005727587	0.14344333806645154	0.12470816743366869	0.12040929990746188	0.19337394200212385	0.4751924504045435	1.0432013096566901	1.2248453183627608	1.2253475254719415	0.2766742341561204	0.18858504296595918	0.23278341148566256	0.23521573286695407	0.287198030368385	0.26238390603315764	0.28555754490600166	0.2432232992133601	0.2413801788117636	0.2505908538003043	0.2436738412417631	0.2407715278350397	0.2306748892839765	0.19856037596425524	0.12088609358638114	0.23266244601439062	0.2851841730008199	0.23905964004347063	0.3216025961508288	0.20104852408267512	0.1979731478987613	0.20743251195532925	0.20433781436835227	0.20532908307949344	0.2295736049253868	0.23829829568072403	0.11079695819200183	0.10828289091324585	0.1911527137098261	0.19239134493751983	0.222345225400848	0.21648540770624536	0.21965283967575666	0.22515039438409518	0.22073456551641085	0.21543809702195804	0.17437000962118168	0.21798917439526352
s14pp	0.2940100701126099	0.2904221340773008	0.3541425025556262	0.2805042172125809	0.26557983278876995	0.24946764959043716	0.19429564054891607	0.17663389874409263	0.18229007298944322	0.21080271641798737	0.20497141046953898	0.26528045520101723	0.16803768666202323	0.19912038918721486	0.2429517984066547	0.19754076339427812	0.2415773148853264	0.24415989166458185	0.25586486019919596	0.25257632919415696	0.2698822702853497	0.276870889575869	0.27333255552273333	0.250991268056332	0.2563272802713756	0.14670229961060677	0.24174812842988275	0.2185448312080037	0.2791978867166625	0.21044937098637811	0.20506439279467142	0.20626672801690882	0.22622894313167163	0.23337194198832795	0.2697890904689575	0.2055425519428141	0.19474191081014205	0.20286728391948483	0.17388155372298852	0.21007474913906948	0.16118237005727587	0.0	0.18290030903809984	0.164165138405317	0.15986627087911015	0.2525663001641783	0.534384808566598	1.1023936678187445	1.2840376765248152	1.2845398836339958	0.33586659231817484	0.24777740112801366	0.291975769647717	0.29440809102900856	0.34639038853043946	0.3215762641952121	0.3447499030680561	0.30241565737541454	0.3005725369738181	0.3097832119623588	0.30286619940381754	0.2999638859970941	0.289867247446031	0.2577527341263097	0.1800784517484356	0.2918548041764451	0.34437653116287437	0.2982519982055251	0.3807949543128833	0.2602408822447296	0.2571655060608158	0.26662487011738367	0.2635301725304067	0.2645214412415479	0.2887659630874413	0.2974906538427785	0.1699893163540563	0.16747524907530031	0.25034507187188054	0.2515837030995743	0.2815375835629025	0.27567776586829984	0.27884519783781114	0.2843427525461496	0.27992692367846533	0.2746304551840125	0.23356236778323614	0.2771815325573179
31600	0.2762710381217856	0.2726831020864765	0.3364034705648019	0.26276518522175657	0.24784080079794563	0.23172861759961277	0.17655660855809174	0.1588948667532683	0.1645510409986189	0.19306368442716304	0.18723237847871466	0.2475414232101929	0.1502986546711989	0.18138135719639054	0.22521276641583035	0.17980173140345376	0.22383828289450208	0.22642085967375752	0.2381258282083716	0.23483729720333263	0.25214323829452534	0.25913185758504464	0.255593523531909	0.23325223606550766	0.23858824828055122	0.12896326761978244	0.2240090964390584	0.20080579921717934	0.2614588547258382	0.1927103389955538	0.1873253608038471	0.18852769602608446	0.20848991114084728	0.21563290999750362	0.25205005847813317	0.18780351995198974	0.1770028788193177	0.1851282519286605	0.1561425217321642	0.19233571714824513	0.14344333806645154	0.18290030903809984	0.0	0.12080910584614284	0.11651023831993601	0.23482726817335398	0.5166457765757736	1.08465463582792	1.2662986445339908	1.2668008516431715	0.3181275603273505	0.2300383691371893	0.27423673765689266	0.2766690590381842	0.3286513565396151	0.3038372322043878	0.32701087107723176	0.2846766253845902	0.28283350498299376	0.2920441799715344	0.2851271674129932	0.2822248540062698	0.27212821545520666	0.24001370213548534	0.16233941975761126	0.2741157721856208	0.32663749917205004	0.2805129662147008	0.36305592232205897	0.24250185025390525	0.23942647406999143	0.24888583812655934	0.2457911405395824	0.24678240925072356	0.2710269310966169	0.2797516218519541	0.15225028436323196	0.14973621708447596	0.23260603988105621	0.23384467110874996	0.2637985515720781	0.25793873387747546	0.26110616584698676	0.2666037205553253	0.262187891687641	0.25689142319318814	0.21582333579241178	0.25944250056649365
31379	0.25753586748900276	0.25394793145369365	0.31766829993201906	0.24403001458897372	0.22910563016516278	0.21299344696682998	0.1578214379253089	0.14015969612048546	0.14581587036583604	0.1743285137943802	0.1684972078459318	0.22880625257741005	0.13156348403841606	0.1626461865636077	0.20647759578304753	0.16106656077067094	0.20510311226171923	0.20768568904097467	0.2193906575755888	0.21610212657054978	0.23340806766174255	0.2403966869522618	0.23685835289912616	0.2145170654327248	0.2198530776477684	0.11022809698699959	0.20527392580627557	0.18207062858439652	0.24272368409305534	0.17397516836277094	0.16859019017106425	0.16979252539330164	0.18975474050806446	0.19689773936472077	0.23331488784535034	0.16906834931920692	0.15826770818653488	0.16639308129587765	0.13740735109938135	0.1736005465154623	0.12470816743366869	0.164165138405317	0.12080910584614284	0.0	0.05683994481086606	0.21609209754057113	0.4979106059429908	1.0659194651951374	1.247563473901208	1.2480656810103887	0.2993923896945677	0.2113031985044065	0.25550156702410987	0.2579338884054013	0.30991618590683223	0.28510206157160495	0.30827570044444896	0.2659414547518074	0.2640983343502109	0.2733090093387516	0.2663919967802104	0.263489683373487	0.2533930448224238	0.22127853150270252	0.14360424912482841	0.2553806015528379	0.3079023285392672	0.26177779558191794	0.3443207516892761	0.2237666796211224	0.2206913034372086	0.23015066749377652	0.22705596990679955	0.22804723861794074	0.25229176046383406	0.2610164512191713	0.13351511373044914	0.13100104645169314	0.21387086924827337	0.2151095004759671	0.24506338093929528	0.23920356324469266	0.24237099521420397	0.24786854992254245	0.24345272105485816	0.23815625256040535	0.19708816515962896	0.24070732993371077
