	w18pp	f14ppB	f2pp	f10pp	w29pp	w16pp	f16ppB	w27pp	f8pp	f25pp	f20ppB	f28pp	f23ppB	S20H1	S22Hp	S1Hp	S21H1	S13Hp	S26Hp	f19pp	f22ppA	w22pp	w8pp	f24pp	w24pp	w4pp	w12pp	f30pp	f18pp	f21pp	f3pp	f6ppB	f26pp	f32pp	f14ppA	w2pp	w11pp	w23pp	w14pp	f31pp	w31pp	f16ppA	w32pp	w13pp	f9pp	f11pp	f12ppB	w10pp	w6pp	F6H1	S12Hp	S2Hp	S4Hp	w21pp	f6ppA	f1pp	f29pp	w3pp	S15Hp	S19H1	w17pp	w26pp	f7pp	f15pp	f12ppA	w15pp	w25pp	f17ppA	f20ppA	w1pp	w19pp	w9pp	w28pp	w20pp	f13pp	f23ppA	f22ppB	f4pp	f17ppB
f18pp	0.0012598176963215676	0.0020062798837706492	0.0020062798837706492	0.00244425925020975	0.00244425925020975	0.00308065764362495	0.0033235623242447773	0.0042173196848970945	0.0042173196848970945	0.0033937751524673173	0.004189258992770841	0.004390670449806324	0.0037073599859694046	0.051639644301565424	0.05079279865837506	0.44129736491723986	0.5138987280907996	1.1901974172409284	1.2334886309175503	0.004452681982444817	0.004453681982944846	0.005369461100816145	0.005182236444164084	0.0030242995115518497	0.0028720450110408724	0.0021586321051783636	0.0017498345192796549	0.0009359033175846514	0.0	2.00000100005818e-06	0.002160471863207207	0.0019788312215349552	0.0019788312215349552	0.0013198328687646654	0.0013198328687646654	0.00022004047731101465	0.00022004047731101465	0.0012608176968215967	0.0019374982872092906	0.005711733083559791	0.002823044014069421	0.002822044013569392	0.005803828559698157	0.0060312889716905025	0.005849008345299481	0.006772120469336626	0.006772120469336626	0.006771120468836597	0.009316932246900311	0.05966087437220416	0.05194948463339658	0.05950562152960756	0.05552410127267414	0.009547563550031852	0.009547563550031852	0.005407184337909622	0.006561176300095146	0.006561176300095146	0.044038973447183695	0.044502387065218765	0.0045825006275025705	0.0045825006275025705	0.004877346807893376	0.004877346807893376	0.0040708395336249	0.0040708395336249	0.002210728349975668	0.004838693579203895	0.0029162452262519764	0.0029172452267520054	0.0029172452267520054	0.002914245225251918	0.002199691976873709	0.002458547016848184	0.002753799529748718	0.0031765349987569426	0.004550596524427001	0.002201691977873767	0.0023531497408129445
f21pp	0.0012598176963215676	0.0020062798837706492	0.0020062798837706492	0.00244425925020975	0.00244425925020975	0.00308065764362495	0.0033235623242447773	0.0042173196848970945	0.0042173196848970945	0.0033937751524673173	0.004189258992770841	0.004390670449806324	0.0037073599859694046	0.051639644301565424	0.05079279865837506	0.44129736491723986	0.5138987280907996	1.1901974172409284	1.2334886309175503	0.004452681982444817	0.004453681982944846	0.005369461100816145	0.005182236444164084	0.0030242995115518497	0.0028720450110408724	0.0021586321051783636	0.0017498345192796549	0.0009359033175846514	2.00000100005818e-06	0.0	0.002160471863207207	0.0019788312215349552	0.0019788312215349552	0.0013198328687646654	0.0013198328687646654	0.00022004047731101465	0.00022004047731101465	0.0012608176968215967	0.0019374982872092906	0.005711733083559791	0.002823044014069421	0.002822044013569392	0.005803828559698157	0.0060312889716905025	0.005849008345299481	0.006772120469336626	0.006772120469336626	0.006771120468836597	0.009316932246900311	0.05966087437220416	0.05194948463339658	0.05950562152960756	0.05552410127267414	0.009547563550031852	0.009547563550031852	0.005407184337909622	0.006561176300095146	0.006561176300095146	0.044038973447183695	0.044502387065218765	0.0045825006275025705	0.0045825006275025705	0.004877346807893376	0.004877346807893376	0.0040708395336249	0.0040708395336249	0.002210728349975668	0.004838693579203895	0.0029162452262519764	0.0029172452267520054	0.0029172452267520054	0.002914245225251918	0.002199691976873709	0.002458547016848184	0.002753799529748718	0.0031765349987569426	0.004550596524427001	0.002201691977873767	0.0023531497408129445
f3pp	0.0034162895575286572	0.004162751744977739	0.004162751744977739	0.0046007311114168396	0.0046007311114168396	0.00523712950483204	0.005480034185451867	0.006373791546104185	0.006373791546104185	0.005550247013674407	0.006345730853977931	0.006547142311013414	0.005863831847176495	0.053796116162772516	0.05294927051958215	0.44345383677844696	0.5160551999520068	1.1923538891021355	1.2356451027787574	0.0066091538436519074	0.006610153844151936	0.007525932962023235	0.007338708305371174	0.00518077137275894	0.0050285168722479625	0.004315103966385453	0.0039063063804867446	0.0030923751787917415	0.002160471863207207	0.002160471863207207	0.0	0.0001856406436723683	0.0001856406436723683	0.002045137764983609	0.002045137764983609	0.002376512338518105	0.002376512338518105	0.003417289558028686	0.0040939701484163805	0.007868204944766881	0.004979515875276511	0.0049785158747764815	0.007960300420905248	0.008187760832897593	0.008005480206506571	0.008928592330543716	0.008928592330543716	0.008927592330043688	0.011473404108107401	0.06181734623341125	0.054105956494603674	0.06166209339081465	0.05768057313388123	0.01170403541123894	0.01170403541123894	0.007563656199116712	0.008717648161302237	0.008717648161302237	0.04619544530839079	0.04665885892642586	0.006738972488709661	0.006738972488709661	0.007033818669100466	0.007033818669100466	0.00622731139483199	0.00622731139483199	0.004367200211182758	0.006995165440410985	0.005072717087459066	0.005073717087959095	0.005073717087959095	0.005070717086459008	0.004356163838080799	0.004615018878055274	0.004910271390955808	0.005333006859964033	0.006707068385634091	0.004358163839080857	0.004509621602020035
f6ppB	0.0032346489158564056	0.003981111103305488	0.003981111103305488	0.004419090469744588	0.004419090469744588	0.005055488863159789	0.005298393543779615	0.0061921509044319326	0.0061921509044319326	0.005368606372002156	0.006164090212305679	0.006365501669341163	0.0056821912055042435	0.05361447552110027	0.0527676298779099	0.4432721961367747	0.5158735593103345	1.1921722484604633	1.2354634621370852	0.006427513201979656	0.006428513202479684	0.007344292320350984	0.007157067663698922	0.004999130731086689	0.00484687623057571	0.004133463324713202	0.0037246657388144934	0.00291073453711949	0.0019788312215349552	0.0019788312215349552	0.0001856406436723683	0.0	2.00000100005818e-06	0.001863497123311357	0.001863497123311357	0.0021948716968458533	0.0021948716968458533	0.0032356489163564346	0.003912329506744128	0.007686564303094629	0.004797875233604259	0.004796875233104229	0.007778659779232995	0.00800612019122534	0.007823839564834319	0.008746951688871464	0.008746951688871464	0.008745951688371435	0.011291763466435149	0.061635705591739	0.05392431585293142	0.0614804527491424	0.05749893249220898	0.01152239476956669	0.01152239476956669	0.00738201555744446	0.008536007519629983	0.008536007519629983	0.04601380466671853	0.0464772182847536	0.0065573318470374085	0.0065573318470374085	0.006852178027428214	0.006852178027428214	0.006045670753159738	0.006045670753159738	0.004185559569510506	0.006813524798738733	0.004891076445786814	0.004892076446286843	0.004892076446286843	0.004889076444786756	0.004174523196408547	0.004433378236383022	0.004728630749283556	0.005151366218291781	0.006525427743961839	0.004176523197408605	0.004327980960347783
f26pp	0.0032346489158564056	0.003981111103305488	0.003981111103305488	0.004419090469744588	0.004419090469744588	0.005055488863159789	0.005298393543779615	0.0061921509044319326	0.0061921509044319326	0.005368606372002156	0.006164090212305679	0.006365501669341163	0.0056821912055042435	0.05361447552110027	0.0527676298779099	0.4432721961367747	0.5158735593103345	1.1921722484604633	1.2354634621370852	0.006427513201979656	0.006428513202479684	0.007344292320350984	0.007157067663698922	0.004999130731086689	0.00484687623057571	0.004133463324713202	0.0037246657388144934	0.00291073453711949	0.0019788312215349552	0.0019788312215349552	0.0001856406436723683	2.00000100005818e-06	0.0	0.001863497123311357	0.001863497123311357	0.0021948716968458533	0.0021948716968458533	0.0032356489163564346	0.003912329506744128	0.007686564303094629	0.004797875233604259	0.004796875233104229	0.007778659779232995	0.00800612019122534	0.007823839564834319	0.008746951688871464	0.008746951688871464	0.008745951688371435	0.011291763466435149	0.061635705591739	0.05392431585293142	0.0614804527491424	0.05749893249220898	0.01152239476956669	0.01152239476956669	0.00738201555744446	0.008536007519629983	0.008536007519629983	0.04601380466671853	0.0464772182847536	0.0065573318470374085	0.0065573318470374085	0.006852178027428214	0.006852178027428214	0.006045670753159738	0.006045670753159738	0.004185559569510506	0.006813524798738733	0.004891076445786814	0.004892076446286843	0.004892076446286843	0.004889076444786756	0.004174523196408547	0.004433378236383022	0.004728630749283556	0.005151366218291781	0.006525427743961839	0.004176523197408605	0.004327980960347783
f32pp	0.0025756505630861164	0.0033221127505351986	0.0033221127505351986	0.003760092116974299	0.003760092116974299	0.004396490510389499	0.0046393951910093266	0.005533152551661644	0.005533152551661644	0.004709608019231867	0.00550509185953539	0.005706503316570874	0.005023192852733954	0.052955477168329976	0.05210863152513961	0.44261319778400443	0.5152145609575641	1.191513250107693	1.234804463784315	0.005768514849209367	0.005769514849709396	0.0066852939675806945	0.006498069310928633	0.004340132378316399	0.004187877877805422	0.003474464971942913	0.003065667386044204	0.0022517361843492007	0.0013198328687646654	0.0013198328687646654	0.002045137764983609	0.001863497123311357	0.001863497123311357	0.0	2.00000100005818e-06	0.0015358733440755637	0.0015358733440755637	0.0025766505635861454	0.0032533311539738397	0.0070275659503243396	0.00413887688083397	0.004137876880333941	0.0071196614264627065	0.007347121838455052	0.0071648412120640294	0.008087953336101175	0.008087953336101175	0.008086953335601147	0.01063276511366486	0.060976707238968704	0.05326531750016113	0.060821454396372106	0.056839934139438685	0.0108633964167964	0.0108633964167964	0.006723017204674171	0.007877009166859695	0.007877009166859695	0.04535480631394824	0.04581821993198331	0.005898333494267119	0.005898333494267119	0.006193179674657925	0.006193179674657925	0.005386672400389449	0.005386672400389449	0.0035265612167402166	0.006154526445968443	0.004232078093016524	0.004233078093516553	0.004233078093516553	0.0042300780920164665	0.0035155248436382572	0.0037743798836127325	0.004069632396513267	0.004492367865521491	0.005866429391191549	0.0035175248446383156	0.003668982607577493
f14ppA	0.0025756505630861164	0.0033221127505351986	0.0033221127505351986	0.003760092116974299	0.003760092116974299	0.004396490510389499	0.0046393951910093266	0.005533152551661644	0.005533152551661644	0.004709608019231867	0.00550509185953539	0.005706503316570874	0.005023192852733954	0.052955477168329976	0.05210863152513961	0.44261319778400443	0.5152145609575641	1.191513250107693	1.234804463784315	0.005768514849209367	0.005769514849709396	0.0066852939675806945	0.006498069310928633	0.004340132378316399	0.004187877877805422	0.003474464971942913	0.003065667386044204	0.0022517361843492007	0.0013198328687646654	0.0013198328687646654	0.002045137764983609	0.001863497123311357	0.001863497123311357	2.00000100005818e-06	0.0	0.0015358733440755637	0.0015358733440755637	0.0025766505635861454	0.0032533311539738397	0.0070275659503243396	0.00413887688083397	0.004137876880333941	0.0071196614264627065	0.007347121838455052	0.0071648412120640294	0.008087953336101175	0.008087953336101175	0.008086953335601147	0.01063276511366486	0.060976707238968704	0.05326531750016113	0.060821454396372106	0.056839934139438685	0.0108633964167964	0.0108633964167964	0.006723017204674171	0.007877009166859695	0.007877009166859695	0.04535480631394824	0.04581821993198331	0.005898333494267119	0.005898333494267119	0.006193179674657925	0.006193179674657925	0.005386672400389449	0.005386672400389449	0.0035265612167402166	0.006154526445968443	0.004232078093016524	0.004233078093516553	0.004233078093516553	0.0042300780920164665	0.0035155248436382572	0.0037743798836127325	0.004069632396513267	0.004492367865521491	0.005866429391191549	0.0035175248446383156	0.003668982607577493
w2pp	0.001473858170632408	0.00222032035808149	0.00222032035808149	0.0026582997245205905	0.0026582997245205905	0.00329469811793579	0.0035376027985556174	0.004431360159207935	0.004431360159207935	0.0036078156267781575	0.004403299467081681	0.0046047109241171644	0.003921400460280245	0.05185368477587627	0.0510068391326859	0.4415114053915507	0.5141127685651105	1.1904114577152394	1.2337026713918613	0.0046667224567556575	0.0046677224572556865	0.005583501575126985	0.005396276918474924	0.00323833998586269	0.0030860854853517125	0.002372672579489204	0.001963874993590495	0.0011499437918954917	0.00022004047731101465	0.00022004047731101465	0.002376512338518105	0.0021948716968458533	0.0021948716968458533	0.0015358733440755637	0.0015358733440755637	0.0	2.00000100005818e-06	0.0014748581711324371	0.002151538761520131	0.005925773557870631	0.003037084488380261	0.003036084487880232	0.006017869034008997	0.006245329446001343	0.006063048819610321	0.0069861609436474665	0.0069861609436474665	0.0069851609431474376	0.009530972721211152	0.059874914846515	0.05216352510770742	0.0597196620039184	0.05573814174698498	0.009761604024342691	0.009761604024342691	0.005621224812220462	0.006775216774405986	0.006775216774405986	0.044253013921494534	0.044716427539529605	0.00479654110181341	0.00479654110181341	0.005091387282204216	0.005091387282204216	0.00428488000793574	0.00428488000793574	0.002424768824286508	0.005052734053514736	0.0031302857005628165	0.0031312857010628455	0.0031312857010628455	0.003128285699562758	0.002413732451184549	0.002672587491159024	0.002967840004059558	0.0033905754730677827	0.004764636998737841	0.0024157324521846073	0.0025671902151237847
w11pp	0.001473858170632408	0.00222032035808149	0.00222032035808149	0.0026582997245205905	0.0026582997245205905	0.00329469811793579	0.0035376027985556174	0.004431360159207935	0.004431360159207935	0.0036078156267781575	0.004403299467081681	0.0046047109241171644	0.003921400460280245	0.05185368477587627	0.0510068391326859	0.4415114053915507	0.5141127685651105	1.1904114577152394	1.2337026713918613	0.0046667224567556575	0.0046677224572556865	0.005583501575126985	0.005396276918474924	0.00323833998586269	0.0030860854853517125	0.002372672579489204	0.001963874993590495	0.0011499437918954917	0.00022004047731101465	0.00022004047731101465	0.002376512338518105	0.0021948716968458533	0.0021948716968458533	0.0015358733440755637	0.0015358733440755637	2.00000100005818e-06	0.0	0.0014748581711324371	0.002151538761520131	0.005925773557870631	0.003037084488380261	0.003036084487880232	0.006017869034008997	0.006245329446001343	0.006063048819610321	0.0069861609436474665	0.0069861609436474665	0.0069851609431474376	0.009530972721211152	0.059874914846515	0.05216352510770742	0.0597196620039184	0.05573814174698498	0.009761604024342691	0.009761604024342691	0.005621224812220462	0.006775216774405986	0.006775216774405986	0.044253013921494534	0.044716427539529605	0.00479654110181341	0.00479654110181341	0.005091387282204216	0.005091387282204216	0.00428488000793574	0.00428488000793574	0.002424768824286508	0.005052734053514736	0.0031302857005628165	0.0031312857010628455	0.0031312857010628455	0.003128285699562758	0.002413732451184549	0.002672587491159024	0.002967840004059558	0.0033905754730677827	0.004764636998737841	0.0024157324521846073	0.0025671902151237847
w23pp	3.00000150008727e-06	0.0013952909454229435	0.0013952909454229435	0.001833270311862044	0.001833270311862044	0.0024696687052772432	0.0027125733858970706	0.003606330746549388	0.003606330746549388	0.0027827862141196107	0.003578270054423134	0.0037796815114586177	0.003096371047621698	0.051028655363217726	0.05018180972002736	0.44068637597889215	0.513287739152452	1.1895864283025805	1.2328776419792025	0.0038416930440971107	0.0038426930445971397	0.004758472162468439	0.004571247505816377	0.002413310573204143	0.0022610560726931657	0.0015476431668306576	0.0011388455809319487	0.00032691438023700327	0.0012608176968215967	0.0012608176968215967	0.003417289558028686	0.0032356489163564346	0.0032356489163564346	0.0025766505635861454	0.0025766505635861454	0.0014748581711324371	0.0014748581711324371	0.0	0.0006786805913877521	0.004452915387738253	0.0015642263182478824	0.0015632263177478532	0.004545010863876619	0.004772471275868964	0.004590190649477943	0.005513302773515088	0.005513302773515088	0.005512302773015059	0.008058114551078773	0.05840205667638262	0.05069066693757504	0.05824680383378602	0.0542652835768526	0.008288745854210312	0.008288745854210312	0.004148366642088084	0.005302358604273608	0.005302358604273608	0.04278015575136215	0.043243569369397224	0.0033236829316810315	0.0033236829316810315	0.0036185291120718376	0.0036185291120718376	0.002812021837803362	0.002812021837803362	0.0009519106541541293	0.0035798758833823566	0.0016574275304304378	0.0016584275309304668	0.0016584275309304668	0.0016554275294303794	0.0009408742810521704	0.0011997293210266457	0.0014949818339271797	0.0019177173029354042	0.0032917788286054624	0.0009428742820522286	0.0010943320449914062
w14pp	0.0006796805918877812	0.0020719715358106373	0.0020719715358106373	0.002509950902249738	0.002509950902249738	0.0031463492956649375	0.003389253976284765	0.004283011336937082	0.004283011336937082	0.003459466804507305	0.004254950644810828	0.004456362101846311	0.003773051638009392	0.051705335953605415	0.05085849031041505	0.4413630565692798	0.5139644197428396	1.1902631088929685	1.2335543225695904	0.004518373634484804	0.004519373634984834	0.005435152752856132	0.005247928096204071	0.0030899911635918374	0.00293773666308086	0.0022243237572183517	0.0018155261713196425	0.0010035949706246972	0.0019374982872092906	0.0019374982872092906	0.0040939701484163805	0.003912329506744128	0.003912329506744128	0.0032533311539738397	0.0032533311539738397	0.002151538761520131	0.002151538761520131	0.0006786805913877521	0.0	0.0037762347973505587	0.0008875457278601885	0.0008865457273601594	0.003870330274488983	0.004097790686481328	0.0039155100600903065	0.004838622184127452	0.004838622184127452	0.004837622183627423	0.0073834339616911365	0.057727376086994985	0.05001598634818741	0.057572123244398386	0.053590602987464965	0.0076140652648226765	0.0076140652648226765	0.003473686052700448	0.0046276780148859714	0.0046276780148859714	0.04210547516197452	0.04256888878000959	0.002649002342293396	0.002649002342293396	0.0029438485226842017	0.0029438485226842017	0.002137341248415726	0.002137341248415726	0.00027723006476649366	0.0029051952939947207	0.000982746941042802	0.000983746941542831	0.000983746941542831	0.0009807469400427437	0.0002661936916645347	0.0005250487316390099	0.0008203012445395438	0.0012430367135477685	0.0026170982392178265	0.00026819369266459285	0.00041965145560377037
f31pp	0.004453915388238282	0.005846206332161138	0.005846206332161138	0.006284185698600238	0.006284185698600238	0.006920584092015437	0.007163488772635266	0.008057246133287583	0.008057246133287583	0.007233701600857805	0.00802918544116133	0.008230596898196812	0.007547286434359892	0.055479570749955916	0.05463272510676555	0.44513729136563035	0.5177386545391901	1.1940373436893188	1.2373285573659407	0.008292608430835305	0.008293608431335335	0.009209387549206633	0.009022162892554572	0.006864225959942337	0.00671197145943136	0.0059985585535688515	0.005589760967670143	0.004777829766975198	0.005711733083559791	0.005711733083559791	0.007868204944766881	0.007686564303094629	0.007686564303094629	0.0070275659503243396	0.0070275659503243396	0.005925773557870631	0.005925773557870631	0.004452915387738253	0.0037762347973505587	0.0	0.0028906890704904287	0.0028916890709904577	0.0076445650708394835	0.007872025482831828	0.007689744856440807	0.008612856980477953	0.008612856980477953	0.008611856979977923	0.011157668758041637	0.061501610883345485	0.05379022114453791	0.06134635804074889	0.057364837783815466	0.011388300061173178	0.011388300061173178	0.007247920849050948	0.008401912811236471	0.008401912811236471	0.04587970995832502	0.04634312357636009	0.006423237138643897	0.006423237138643897	0.006718083319034702	0.006718083319034702	0.005911576044766226	0.005911576044766226	0.004051464861116994	0.006679430090345221	0.004756981737393302	0.004757981737893331	0.004757981737893331	0.004754981736393244	0.004040428488015035	0.00429928352798951	0.004594536040890045	0.005017271509898269	0.006391333035568327	0.004042428489015093	0.004193886251954271
w31pp	0.0015652263187479116	0.0029575172626707673	0.0029575172626707673	0.003395496629109868	0.003395496629109868	0.0040318950225250675	0.004274799703144895	0.005168557063797213	0.005168557063797213	0.004345012531367435	0.005140496371670959	0.005341907828706442	0.004658597364869522	0.052590881680465544	0.051744036037275176	0.44224860229614	0.5148499654696997	1.1911486546198284	1.2344398682964504	0.005403919361344935	0.005404919361844965	0.006320698479716263	0.006133473823064202	0.003975536890451967	0.00382328238994099	0.0031098694840784816	0.002701071898179773	0.0018891406974848274	0.002823044014069421	0.002823044014069421	0.004979515875276511	0.004797875233604259	0.004797875233604259	0.00413887688083397	0.00413887688083397	0.003037084488380261	0.003037084488380261	0.0015642263182478824	0.0008875457278601885	0.0028906890704904287	0.0	3.00000150008727e-06	0.0047558760013491136	0.004983336413341459	0.004801055786950437	0.005724167910987583	0.005724167910987583	0.005723167910487554	0.008268979688551267	0.058612921813855114	0.05090153207504754	0.058457668971258515	0.054476148714325094	0.008499610991682807	0.008499610991682807	0.004359231779560578	0.005513223741746102	0.005513223741746102	0.04299102088883465	0.04345443450686972	0.003534548069153526	0.003534548069153526	0.003829394249544332	0.003829394249544332	0.0030228869752758564	0.0030228869752758564	0.0011627757916266239	0.003790741020854851	0.0018682926679029323	0.0018692926684029613	0.0018692926684029613	0.001866292666902874	0.0011517394185246652	0.0014105944584991404	0.0017058469713996743	0.002128582440407899	0.003502643966077957	0.0011537394195247233	0.0013051971824639009
f16ppA	0.0015642263182478824	0.0029565172621707383	0.0029565172621707383	0.003394496628609839	0.003394496628609839	0.0040308950220250385	0.004273799702644866	0.005167557063297183	0.005167557063297183	0.004344012530867406	0.005139496371170929	0.005340907828206412	0.004657597364369493	0.05258988167996552	0.05174303603677515	0.4422476022956399	0.5148489654691997	1.1911476546193285	1.2344388682959504	0.005402919360844905	0.005403919361344935	0.006319698479216233	0.006132473822564172	0.003974536889951938	0.003822282389440961	0.0031088694835784527	0.002700071897679744	0.0018881406969847984	0.002822044013569392	0.002822044013569392	0.0049785158747764815	0.004796875233104229	0.004796875233104229	0.004137876880333941	0.004137876880333941	0.003036084487880232	0.003036084487880232	0.0015632263177478532	0.0008865457273601594	0.0028916890709904577	3.00000150008727e-06	0.0	0.004754876000849085	0.00498233641284143	0.004800055786450408	0.005723167910487554	0.005723167910487554	0.005722167909987525	0.008267979688051237	0.05861192181335508	0.050900532074547505	0.058456668970758484	0.05447514871382506	0.008498610991182778	0.008498610991182778	0.004358231779060549	0.005512223741246073	0.005512223741246073	0.04299002088833462	0.04345343450636969	0.003533548068653497	0.003533548068653497	0.0038283942490443027	0.0038283942490443027	0.003021886974775827	0.003021886974775827	0.0011617757911265949	0.003789741020354822	0.0018672926674029033	0.0018682926679029323	0.0018682926679029323	0.001865292666402845	0.0011507394180246362	0.0014095944579991114	0.0017048469708996453	0.00212758243990787	0.003501643965577928	0.0011527394190246943	0.001304197181963872
w32pp	0.004546010864376648	0.005938301808299504	0.005938301808299504	0.006376281174738605	0.006376281174738605	0.007012679568153804	0.007255584248773631	0.008149341609425948	0.008149341609425948	0.007325797076996172	0.008121280917299696	0.008322692374335177	0.007639381910498259	0.05557166622609429	0.05472482058290392	0.4452293868417687	0.5178307500153285	1.194129439165457	1.237420652842079	0.00838470390697367	0.008385703907473702	0.009301483025345	0.009114258368692937	0.006956321436080704	0.006804066935569727	0.0060906540297072185	0.00568185644380851	0.004869925243113564	0.005803828559698157	0.005803828559698157	0.007960300420905248	0.007778659779232995	0.007778659779232995	0.0071196614264627065	0.0071196614264627065	0.006017869034008997	0.006017869034008997	0.004545010863876619	0.003870330274488983	0.0076445650708394835	0.0047558760013491136	0.004754876000849085	0.0	0.00022946041299240364	0.0005014918245449677	0.0014246039485821137	0.0014246039485821137	0.0014236039480820845	0.0039694157261457984	0.054313357851449647	0.04660196811264207	0.05415810500885305	0.05017658475191963	0.004200047029277338	0.004200047029277338	0.0030713338313580365	0.004225325793543561	0.004225325793543561	0.04170312294063211	0.04216653655866718	0.002246650120950985	0.002246650120950985	0.002541496301341791	0.002541496301341791	0.0017369890280733733	0.0017369890280733733	0.0035951002107225474	0.00676952556548353	0.00484707721253161	0.00484807721303164	0.00484807721303164	0.004845077211531552	0.004130523963153343	0.004389379003127818	0.004684631516028353	0.005107366985036577	0.006481428510706635	0.004132523964153401	0.004283981727092579
w13pp	0.004773471276368993	0.006165762220291849	0.006165762220291849	0.00660374158673095	0.00660374158673095	0.00724013998014615	0.007483044660765976	0.008376802021418293	0.008376802021418293	0.007553257488988517	0.008348741329292041	0.008550152786327522	0.007866842322490604	0.05579912663808663	0.05495228099489626	0.44545684725376106	0.5180582104273208	1.1943568995774496	1.2376481132540715	0.008612164318966015	0.008613164319466047	0.009528943437337345	0.009341718780685283	0.0071837818480730495	0.007031527347562072	0.006318114441699564	0.005909316855800855	0.005097385655105909	0.0060312889716905025	0.0060312889716905025	0.008187760832897593	0.00800612019122534	0.00800612019122534	0.007347121838455052	0.007347121838455052	0.006245329446001343	0.006245329446001343	0.004772471275868964	0.004097790686481328	0.007872025482831828	0.004983336413341459	0.00498233641284143	0.00022946041299240364	0.0	0.0007289522365373132	0.0016520643605744591	0.0016520643605744591	0.00165106436007443	0.004196876138138144	0.054540818263441995	0.04682942852463442	0.0543855654208454	0.050404045163911976	0.004427507441269683	0.004427507441269683	0.0032987942433503822	0.004452786205535906	0.004452786205535906	0.04193058335262446	0.04239399697065953	0.002474110532943331	0.002474110532943331	0.002768956713334136	0.002768956713334136	0.0019644494400657187	0.0019644494400657187	0.0038225606227148927	0.006996985977475875	0.005074537624523956	0.0050755376250239854	0.0050755376250239854	0.005072537623523898	0.0043579843751456885	0.004616839415120163	0.004912091928020698	0.005334827397028922	0.00670888892269898	0.004359984376145746	0.004511442139084924
f9pp	0.004591190649977972	0.0059834815939008275	0.0059834815939008275	0.006421460960339928	0.006421460960339928	0.007057859353755127	0.0073007640343749555	0.008194521395027273	0.008194521395027273	0.007370976862597495	0.008166460702901019	0.008367872159936502	0.007684561696099582	0.05561684601169561	0.05477000036850524	0.44527456662737	0.5178759298009298	1.1941746189510585	1.2374658326276804	0.008429883692574995	0.008430883693075025	0.009346662810946323	0.009159438154294262	0.007001501221682027	0.00684924672117105	0.006135833815308541	0.005727036229409833	0.004915105028714888	0.005849008345299481	0.005849008345299481	0.008005480206506571	0.007823839564834319	0.007823839564834319	0.0071648412120640294	0.0071648412120640294	0.006063048819610321	0.006063048819610321	0.004590190649477943	0.0039155100600903065	0.007689744856440807	0.004801055786950437	0.004800055786450408	0.0005014918245449677	0.0007289522365373132	0.0	0.0009251121250372041	0.0009251121250372041	0.000924112124537175	0.0034699239026008883	0.05381386602790474	0.046102476289097166	0.053658613185308145	0.04967709292837472	0.0037005552057324284	0.0037005552057324284	0.0031165136169593603	0.004270505579144885	0.004270505579144885	0.041748302726233436	0.042211716344268506	0.002291829906552309	0.002291829906552309	0.0025866760869431146	0.0025866760869431146	0.001782168813674697	0.001782168813674697	0.0036402799963238712	0.006814705351084853	0.004892256998132934	0.004893256998632963	0.004893256998632963	0.004890256997132876	0.004175703748754667	0.004434558788729142	0.0047298113016296765	0.005152546770637901	0.006526608296307959	0.004177703749754725	0.004329161512693903
f11pp	0.005514302774015117	0.006906593717937973	0.006906593717937973	0.007344573084377073	0.007344573084377073	0.007980971477792273	0.008223876158412101	0.009117633519064418	0.009117633519064418	0.00829408898663464	0.009089572826938164	0.009290984283973647	0.008607673820136727	0.05653995813573275	0.055693112492542385	0.44619767875140715	0.518799041924967	1.1950977310750956	1.2383889447517176	0.00935299581661214	0.00935399581711217	0.010269774934983468	0.010082550278331407	0.007924613345719173	0.007772358845208195	0.007058945939345687	0.006650148353446978	0.005838217152752033	0.006772120469336626	0.006772120469336626	0.008928592330543716	0.008746951688871464	0.008746951688871464	0.008087953336101175	0.008087953336101175	0.0069861609436474665	0.0069861609436474665	0.005513302773515088	0.004838622184127452	0.008612856980477953	0.005724167910987583	0.005723167910487554	0.0014246039485821137	0.0016520643605744591	0.0009251121250372041	0.0	2.00000100005818e-06	3.00000150008727e-06	0.003616468060752635	0.05396041018605648	0.046249020447248906	0.053805157343459885	0.049823637086526464	0.003847099363884175	0.003847099363884175	0.004039625740996506	0.005193617703182031	0.005193617703182031	0.04267141485027058	0.04313482846830565	0.0032149420305894547	0.0032149420305894547	0.0035097882109802604	0.0035097882109802604	0.002705280937711843	0.002705280937711843	0.004563392120361017	0.007737817475121998	0.0058153691221700795	0.0058163691226701085	0.0058163691226701085	0.005813369121170022	0.005098815872791812	0.005357670912766287	0.005652923425666822	0.006075658894675046	0.007449720420345104	0.00510081587379187	0.005252273636731048
