	31379	530295	31333	F3H1	S14Hp	31766	S1Hp	31129	530364	S27H1	530052	530215	530055	31711	31750	31714	530444	530258	31600	31700	31112	S15Hp	S4Hp	S26Hp	S3Hp	S10H1	530050	31452	S21H1	530154	31236	530177	530394	31160	31267	31537	31071	S25Hp	31343	530331	31360	S19H1	31512	S17H1	S28Hp	530074	31749	530167	530315	530251	s24H1	531414	530119	31723	530368	31428	530227	S8Hp	31557	31219	F22H1A	31416	31009	31021	31300	31328	530163	31637	F14H1B	31519
S19H1	0.3275746463429255	0.33752824961298833	0.25834950451090466	0.339891757844209	0.30659974763127024	0.3567123881893801	0.327302463345833	0.32595027434084317	0.34827213432345355	0.3047623580484766	0.3848432375500037	0.28892689362327173	0.3309360071451384	0.3525922492666653	0.28428869766606335	0.33674516099985624	0.23506242402117955	0.3008252668343596	0.28704806791601495	0.2594553783525136	0.3819116673189632	0.3655269565272409	0.24381461687203476	0.3238602205729467	0.3345003918489787	0.2980652049815238	0.3044194589952497	0.3405090096379063	0.3306450408963794	0.3854206352071138	0.35547340478914485	0.2892856933531022	0.2531318784976881	0.27108662232882264	0.1787547248631941	0.2813403502983097	0.15160470055702135	0.18934416121048459	0.29811464231123386	0.269408678161398	0.28220986663047665	0.0	0.15484123657943477	0.17455581654446717	0.2603806042654976	0.15665023819768126	0.15580678140067886	0.18348599180381345	0.21891858757603927	0.276100985081234	0.26793261936811874	0.2819326516334273	0.29098496175545024	0.28863421696059577	0.23687912955292478	0.2982252122842901	0.2643962402741743	0.25578613722099	0.31300708053224435	0.23937999258572307	0.35490120120387025	0.37486805730668316	0.24286136773991784	0.3009126667045402	0.2343031043129465	0.2452480651350713	0.2800511509525583	0.34854595386421094	0.23138299999191547	0.33950355466657217
31512	0.3682867779660606	0.37824038123612347	0.2990616361340398	0.38060388946734414	0.3473118792544053	0.39742451981251525	0.36801459496896816	0.36666240596397826	0.38898426594658864	0.34547448967161176	0.42555536917313885	0.32963902524640687	0.3716481387682735	0.39330438088980046	0.3250008292891985	0.3774572926229913	0.27577455564431463	0.34153739845749476	0.3277601995391501	0.30016750997564867	0.4226237989420983	0.406239088150376	0.2845267484951699	0.36457235219608186	0.37521252347211376	0.3387773366046589	0.3451315906183848	0.3812211412610414	0.3713571725195145	0.4261327668302489	0.39618553641227994	0.3299978249762373	0.2938440101208232	0.3117987539519577	0.21946685648632921	0.3220524819214448	0.19231683218015644	0.23005629283361967	0.3388267739343689	0.31012080978453316	0.3229219982536118	0.15484123657943477	0.0	0.13989911692354048	0.30109273588863267	0.19736236982081634	0.19651891302381394	0.22419812342694853	0.25963071919917435	0.31681311670436907	0.3086447509912538	0.3226447832565624	0.33169709337858533	0.3293463485837309	0.27759126117605987	0.33893734390742514	0.3051083718973093	0.296498268844125	0.3537192121553795	0.28009212420885815	0.3956133328270054	0.41558018892981824	0.283573499363053	0.34162479832767534	0.27501523593608157	0.2859601967582064	0.3207632825756934	0.3892580854873461	0.27209513161505056	0.38021568628970726
S17H1	0.38800135793109297	0.3979549612011558	0.31877621609907214	0.4003184694323765	0.3670264592194378	0.4171390997775476	0.3877291749340005	0.3863769859290107	0.4086988459116211	0.3651890696366441	0.4452699491381712	0.34935360521143927	0.39136271873330586	0.41301896085483286	0.3447154092542309	0.3971718725880238	0.2954891356093471	0.36125197842252715	0.3474747795041825	0.31988208994068107	0.4423383789071307	0.4259536681154084	0.30424132846020224	0.38428693216111426	0.3949271034371462	0.35849191656969126	0.3648461705834172	0.4009357212260738	0.39107175248454695	0.44584734679528126	0.4159001163773124	0.34971240494126976	0.3135585900858556	0.3315133339169901	0.2391814364513616	0.3417670618864772	0.21203141214518884	0.24977087279865207	0.35854135389940134	0.3298353897495655	0.34263657821864413	0.17455581654446717	0.13989911692354048	0.0	0.32080731585366506	0.21707694978584874	0.21623349298884634	0.24391270339198093	0.27934529916420675	0.33652769666940147	0.3283593309562862	0.34235936322159477	0.3514116733436177	0.34906092854876325	0.29730584114109226	0.3586519238724576	0.3248229518623418	0.31621284880915745	0.3734337921204119	0.29980670417389055	0.41532791279203773	0.43529476889485064	0.3032880793280854	0.3613393782927077	0.29472981590111397	0.30567477672323884	0.34047786254072576	0.4089726654523785	0.29180971158008295	0.39993026625473965
S28Hp	0.4114631890982888	0.4214167923683516	0.34223804726626794	0.4237803005995723	0.3904882903866335	0.4406009309447434	0.4111910061011963	0.40983881709620645	0.43216067707881684	0.3886509008038399	0.468731780305367	0.372815436378635	0.41482454990050166	0.4364807920220286	0.36817724042142663	0.4206337037552196	0.3189509667765429	0.38471380958972295	0.3709366106713783	0.34334392110787687	0.4658002100743265	0.4494154992826042	0.32770315962739804	0.40774876332831006	0.418388934604342	0.38195374773688706	0.388308001750613	0.4243975523932696	0.41453358365174275	0.46930917796247706	0.4393619475445082	0.37317423610846556	0.3370204212530514	0.3549751650841859	0.2626432676185574	0.365228893053673	0.23549324331238464	0.27323270396584787	0.38200318506659714	0.3532972209167613	0.36609840938583993	0.2603806042654976	0.30109273588863267	0.32080731585366506	0.0	0.11534869186006978	0.16978961982340332	0.2673745345591767	0.30280713033140255	0.35998952783659727	0.351821162123482	0.36582119438879057	0.3748735045108135	0.37252275971595905	0.32076767230828807	0.3821137550396534	0.3482847830295376	0.33967467997635326	0.3968956232876077	0.32326853534108635	0.43878974395923354	0.45875660006204644	0.3267499104952812	0.3848012094599035	0.31819164706830977	0.32913660789043464	0.36393969370792156	0.4324344966195743	0.31527154274727875	0.42339209742193545
530074	0.30773282303047245	0.3176864263005353	0.23850768119845162	0.32004993453175595	0.2867579243188172	0.33687056487692707	0.30746064003338	0.3061084510283901	0.3284303110110005	0.2849205347360236	0.36500141423755067	0.2690850703108187	0.31109418383268533	0.33275042595421234	0.26444687435361036	0.3169033376874032	0.2152206007087265	0.28098344352190663	0.2672062446035619	0.23961355504006054	0.3620698440065101	0.3456851332147879	0.22397279355958172	0.30401839726049373	0.31465856853652563	0.27822338166907074	0.2845776356827966	0.3206671863254532	0.31080321758392637	0.36557881189466074	0.3356315814766918	0.2694438700406492	0.23329005518523505	0.25124479901636954	0.15891290155074106	0.2614985269858567	0.1317628772445683	0.16950233789803154	0.27827281899878076	0.249566854848945	0.26236804331802366	0.15665023819768126	0.19736236982081634	0.21707694978584874	0.11534869186006978	0.0	0.066059253755587	0.1636441684913604	0.19907676426358623	0.25625916176878094	0.2480907960556657	0.26209082832097425	0.2711431384429972	0.2687923936481428	0.21703730624047174	0.278383388971837	0.24455441696172123	0.2359443139085369	0.29316525721979136	0.21953816927327	0.3350593778914172	0.35502623399423006	0.2230195444274648	0.28107084339208716	0.21446128100049341	0.22540624182261826	0.26020932764010524	0.3287041305517579	0.21154117667946243	0.3196617313541191
31749	0.3068893662334701	0.31684296950353286	0.23766422440144921	0.3192064777347535	0.2859144675218148	0.33602710807992464	0.30661718323637754	0.30526499423138775	0.32758685421399814	0.28407707793902115	0.36415795744054824	0.2682416135138163	0.3102507270356829	0.3319069691572099	0.26360341755660793	0.3160598808904008	0.2143771439117241	0.2801399867249042	0.26636278780655953	0.23877009824305812	0.3612263872095077	0.34484167641778546	0.22312933676257932	0.3031749404634913	0.31381511173952326	0.2773799248720683	0.2837341788857942	0.31982372952845084	0.309959760786924	0.3647353550976583	0.33478812467968944	0.26860041324364675	0.23244659838823262	0.25040134221936716	0.15806944475373869	0.26065507018885425	0.13091942044756588	0.1686588811010291	0.2774293622017784	0.2487233980519426	0.26152458652102123	0.15580678140067886	0.19651891302381394	0.21623349298884634	0.16978961982340332	0.066059253755587	0.0	0.162800711694358	0.1982333074665838	0.25541570497177857	0.2472473392586633	0.2612473715239718	0.2702996816459948	0.26794893685114035	0.21619384944346934	0.27753993217483464	0.24371096016471883	0.2351008571115345	0.29232180042278894	0.2186947124762676	0.3342159210944148	0.3541827771972277	0.2221760876304624	0.2802273865950847	0.213617824203491	0.22456278502561583	0.2593658708431028	0.3278606737547555	0.21069771988246	0.31881827455711675
530167	0.3049685338331255	0.3149221371031884	0.2357433920011047	0.31728564533440906	0.28399363512147024	0.3341062756795802	0.3046963508360331	0.3033441618310432	0.32566602181365356	0.2821562455386767	0.3622371250402038	0.2663207811134718	0.30832989463533844	0.3299861367568654	0.2616825851562634	0.31413904849005625	0.2124563115113796	0.2782191543245597	0.264441955406215	0.2368492658427136	0.3593055548091632	0.34292084401744094	0.2212085043622348	0.3012541080631468	0.3118942793391787	0.27545909247172384	0.2818133464854497	0.3179028971281063	0.3080389283865794	0.36281452269731385	0.33286729227934486	0.26667958084330223	0.2305257659878881	0.24848050981902264	0.15614861235339417	0.25873423778850974	0.12899858804722136	0.1667380487006846	0.27550852980143387	0.24680256565159808	0.2596037541206767	0.18348599180381345	0.22419812342694853	0.24391270339198093	0.2673745345591767	0.1636441684913604	0.162800711694358	0.0	0.06549745947930395	0.1866855256466332	0.23104721692597358	0.24504724919128212	0.2540995593133051	0.2517488145184506	0.19999372711077962	0.2613398098421449	0.22751083783202908	0.21890073477884475	0.2904009680224444	0.21677388007592308	0.33229508869407026	0.35226194479688316	0.22025525523011788	0.2783065541947402	0.2116969918031465	0.2226419526252713	0.2574450384427583	0.325939841354411	0.20877688748211548	0.3168974421567722
530315	0.34040112960535135	0.3503547328754142	0.2711759877733305	0.35271824110663486	0.3194262308936961	0.369538871451806	0.3401289466082589	0.33877675760326903	0.3610986175858794	0.3175888413109025	0.3976697208124296	0.3017533768856976	0.34376249040756424	0.3654187325290912	0.2971151809284892	0.3495716442622821	0.2478889072836054	0.3136517500967855	0.2998745511784408	0.27228186161493945	0.39473815058138906	0.37835343978966673	0.2566411001344606	0.3366867038353726	0.34732687511140453	0.31089168824394964	0.31724594225767555	0.35333549290033217	0.3434715241588053	0.39824711846953964	0.3682998880515707	0.3021121766155281	0.26595836176011395	0.2839131055912485	0.19158120812561996	0.2941668335607356	0.16443118381944716	0.2021706444729104	0.31094112557365966	0.2822351614238239	0.2950363498929025	0.21891858757603927	0.25963071919917435	0.27934529916420675	0.30280713033140255	0.19907676426358623	0.1982333074665838	0.06549745947930395	0.0	0.222118121418859	0.26647981269819937	0.2804798449635079	0.2895321550855309	0.28718141029067645	0.2354263228830054	0.2967724056143707	0.2629434336042549	0.25433333055107055	0.3258335637946702	0.2522064758481489	0.3677276844662961	0.387694540569109	0.2556878510023437	0.31373914996696606	0.24712958757537234	0.25807454839749716	0.29287763421498414	0.3613724371266368	0.24420948325434133	0.35233003792899803
530251	0.39758352711054606	0.4075371303806089	0.32835838527852523	0.40990063861182957	0.37660862839889087	0.4267212689570007	0.3973113441134536	0.3959591551084638	0.4182810150910742	0.3747712388160972	0.4548521183176243	0.35893577439089236	0.40094488791275895	0.42260113003428595	0.354297578433684	0.40675404176747687	0.3050713047888002	0.37083414760198025	0.3570569486836356	0.32946425912013416	0.4519205480865838	0.4355358372948615	0.31382349763965534	0.39386910134056735	0.4045092726165993	0.36807408574914435	0.37442833976287027	0.4105178904055269	0.40065392166400005	0.45542951597473436	0.4254822855567655	0.35929457412072285	0.3231407592653087	0.3410955030964432	0.2487636056308147	0.3513492310659303	0.22161358132464193	0.25935304197810516	0.36812352307885443	0.3394175589290186	0.3522187473980972	0.276100985081234	0.31681311670436907	0.33652769666940147	0.35998952783659727	0.25625916176878094	0.25541570497177857	0.1866855256466332	0.222118121418859	0.0	0.3236622102033941	0.33766224246870263	0.3467145525907256	0.34436380779587117	0.2926087203882001	0.3539548031195654	0.3201258311094496	0.31151572805626526	0.383015961299865	0.30938887335334364	0.4249100819714908	0.44487693807430373	0.3128702485075385	0.3709215474721608	0.30431198508056706	0.31525694590269193	0.35006003172017885	0.4185548346318316	0.30139188075953605	0.40951243543419275
s24H1	0.3894151613974308	0.39936876466749366	0.32019001956541004	0.4017322728987144	0.36844026268577557	0.4185529032438855	0.3891429784003384	0.3877907893953485	0.4101126493779589	0.366602873102982	0.4466837526045091	0.3507674086777771	0.39277652219964376	0.4144327643211707	0.34612921272056874	0.39858567605436157	0.2969029390756849	0.362665781888865	0.34888858297052033	0.3212958934070189	0.44375218237346853	0.42736747158174626	0.30565513192654015	0.3857007356274521	0.396340906903484	0.35990572003602916	0.366259974049755	0.40234952469241164	0.39248555595088475	0.44726115026161917	0.4173139198436502	0.35112620840760755	0.3149723935521934	0.33292713738332796	0.24059523991769946	0.34318086535281506	0.21344521561152668	0.2511846762649899	0.35995515736573913	0.3312491932159034	0.34405038168498203	0.26793261936811874	0.3086447509912538	0.3283593309562862	0.351821162123482	0.2480907960556657	0.2472473392586633	0.23104721692597358	0.26647981269819937	0.3236622102033941	0.0	0.2581609516671818	0.26721326178920474	0.3044142454038169	0.25265915799614586	0.3140052407275111	0.2801762687173953	0.271566165664211	0.37484759558674974	0.3012205076402284	0.41674171625837564	0.4367085723611885	0.30470188279442323	0.3627531817590456	0.2961436193674518	0.30708858018957663	0.34189166600706367	0.41038646891871633	0.2932235150464208	0.4013440697210775
531414	0.40341519366273937	0.4133687969328022	0.33419005183071854	0.4157323051640229	0.3824402949510841	0.432552935509194	0.4031430106656469	0.40179082166065705	0.42411268164326743	0.3806029053682905	0.4606837848698176	0.3647674409430856	0.40677655446495226	0.42843279658647926	0.3601292449858773	0.4125857083196701	0.31090297134099343	0.37666581415417355	0.3628886152358289	0.33529592567232747	0.4577522146387771	0.4413675038470548	0.3196551641918487	0.39970076789276066	0.41034093916879255	0.3739057523013377	0.38026000631506357	0.4163495569577202	0.4064855882161933	0.4612611825269277	0.43131395210895873	0.3651262406729161	0.32897242581750197	0.3469271696486365	0.25459527218300804	0.3571808976181236	0.22744524787683523	0.26518470853029846	0.3739551896310477	0.34524922548121195	0.3580504139502906	0.2819326516334273	0.3226447832565624	0.34235936322159477	0.36582119438879057	0.26209082832097425	0.2612473715239718	0.24504724919128212	0.2804798449635079	0.33766224246870263	0.2581609516671818	0.0	0.2520903102091045	0.31841427766912545	0.2666591902614544	0.3280052729928197	0.29417630098270386	0.28556619792951954	0.3888476278520583	0.31522053990553695	0.4307417485236842	0.45070860462649703	0.3187019150597318	0.37675321402435413	0.31014365163276036	0.3210886124548852	0.3558916982723722	0.4243865011840249	0.30722354731172935	0.41534410198638605
530119	0.4124675037847623	0.42242110705482516	0.3432423619527415	0.42478461528604583	0.39149260507310707	0.44160524563121695	0.41219532078766985	0.41084313178268	0.4331649917652904	0.38965521549031346	0.46973609499184055	0.37381975106510856	0.4158288645869752	0.43748510670850216	0.3691815551079002	0.42163801844169313	0.31995528146301644	0.3857181242761965	0.37194092535785184	0.3443482357943504	0.46680452476080003	0.45041981396907776	0.3287074743138716	0.4087530780147836	0.41939324929081556	0.3829580624233606	0.3893123164370865	0.42540186707974315	0.4155378983382163	0.4703134926489506	0.44036626223098174	0.3741785507949391	0.338024735939525	0.35597947977065947	0.26364758230503094	0.36623320774014656	0.2364975579988582	0.2742370186523214	0.3830074997530707	0.35430153560323485	0.3671027240723135	0.29098496175545024	0.33169709337858533	0.3514116733436177	0.3748735045108135	0.2711431384429972	0.2702996816459948	0.2540995593133051	0.2895321550855309	0.3467145525907256	0.26721326178920474	0.2520903102091045	0.0	0.32746658779114834	0.27571150038347736	0.3370575831148427	0.3032286111047269	0.29461850805154255	0.39789993797408124	0.3242728500275599	0.4397940586457071	0.45976091474852	0.32775422518175473	0.38580552414637703	0.3191959617547833	0.3301409225769082	0.3649440083943951	0.43343881130604783	0.3162758574337523	0.424396412108409
31723	0.4101167589899079	0.42007036225997074	0.3408916171578871	0.4224338704911914	0.38914186027825265	0.4392545008363625	0.40984457599281543	0.4084923869878256	0.43081424697043597	0.38730447069545904	0.4673853501969861	0.37146900627025414	0.4134781197921208	0.43513436191364774	0.36683081031304576	0.41928727364683865	0.31760453666816196	0.38336737948134203	0.36959018056299736	0.341997490999496	0.4644537799659456	0.4480690691742233	0.3263567295190172	0.40640233321992913	0.4170425044959611	0.3806073176285062	0.3869615716422321	0.4230511222848887	0.41318715354336183	0.4679627478540962	0.43801551743612727	0.37182780600008464	0.3356739911446705	0.35362873497580505	0.2612968375101765	0.36388246294529214	0.2341468132040037	0.27188627385746694	0.3806567549582162	0.35195079080838043	0.36475197927745906	0.28863421696059577	0.3293463485837309	0.34906092854876325	0.37252275971595905	0.2687923936481428	0.26794893685114035	0.2517488145184506	0.28718141029067645	0.34436380779587117	0.3044142454038169	0.31841427766912545	0.32746658779114834	0.0	0.2573153764417958	0.3186614591731611	0.28483248716304527	0.27622238410986094	0.39554919317922677	0.3219221052327055	0.43744331385085267	0.45741016995366557	0.32540348038690026	0.3834547793515226	0.3168452169599289	0.3277901777820537	0.3625932635995407	0.43108806651119336	0.3139251126388979	0.4220456673135546
530368	0.35836167158223686	0.36831527485229976	0.2891365297502161	0.3706787830835204	0.3373867728705816	0.38749941342869154	0.35808948858514444	0.35673729958015454	0.3790591595627649	0.33554938328778805	0.41563026278931514	0.31971391886258316	0.3617230323844498	0.38337927450597675	0.3150757229053748	0.3675321862391676	0.2658494492604909	0.33161229207367104	0.3178350931553264	0.29024240359182496	0.41269869255827457	0.3963139817665523	0.2746016421113462	0.35464724581225815	0.36528741708829005	0.3288522302208352	0.33520648423456106	0.3712960348772177	0.3614320661356908	0.4162076604464252	0.3862604300284562	0.3200727185924136	0.28391890373699946	0.301873647568134	0.2095417501025055	0.3121273755376211	0.18239172579633273	0.22013118644979596	0.3289016675505452	0.30019570340070945	0.3129968918697881	0.23687912955292478	0.27759126117605987	0.29730584114109226	0.32076767230828807	0.21703730624047174	0.21619384944346934	0.19999372711077962	0.2354263228830054	0.2926087203882001	0.25265915799614586	0.2666591902614544	0.27571150038347736	0.2573153764417958	0.0	0.06838164360573952	0.11719689959097246	0.20065754090875648	0.3437941057715558	0.27016701782503444	0.3856882264431817	0.4056550825459945	0.27364839297922927	0.3316996919438516	0.26509012955225786	0.2760350903743827	0.3108381761918697	0.37933297910352237	0.26217002523122684	0.37029057990588354
31428	0.41970775431360213	0.42966135758366497	0.3504826124815813	0.43202486581488564	0.3987328556019469	0.44884549616005676	0.41943557131650966	0.4180833823115198	0.4404052422941302	0.39689546601915326	0.47697634552068036	0.38106000159394837	0.423069115115815	0.44472535723734197	0.37642180563674	0.42887826897053294	0.32719553199185625	0.3929583748050363	0.37918117588669165	0.35158848632319023	0.47404477528963984	0.4576600644979176	0.33594772484271146	0.4159933285436235	0.42663349981965537	0.3901983129522005	0.39655256696592633	0.43264211760858295	0.4227781488670561	0.4775537431777905	0.44760651275982155	0.3814188013237789	0.3452649864683648	0.3632197302994993	0.2708878328338708	0.37347345826898637	0.243737808527698	0.2814772691811612	0.3902477502819105	0.3615417861320747	0.37434297460115334	0.2982252122842901	0.33893734390742514	0.3586519238724576	0.3821137550396534	0.278383388971837	0.27753993217483464	0.2613398098421449	0.2967724056143707	0.3539548031195654	0.3140052407275111	0.3280052729928197	0.3370575831148427	0.3186614591731611	0.06838164360573952	0.0	0.17854298232233773	0.26200362364012175	0.4051401885029211	0.33151310055639976	0.44703430917454695	0.4670011652773598	0.33499447571059454	0.3930457746752169	0.3264362122836232	0.337381173105748	0.372184258923235	0.4406790618348877	0.32351610796259217	0.4316366626372488
530227	0.3858787823034864	0.3958323855735492	0.31665364047146555	0.3981958938047699	0.3649038835918311	0.415016524149941	0.3856065993063939	0.38425441030140406	0.40657627028401444	0.3630664940090375	0.4431473735105646	0.3472310295838326	0.38924014310569927	0.41089638522722627	0.3425928336266243	0.39504929696041713	0.29336655998174044	0.35912940279492056	0.34535220387657584	0.3177595143130745	0.44021580327952403	0.4238310924878018	0.30211875283259565	0.38216435653350767	0.39280452780953956	0.35636934094208467	0.3627235949558105	0.39881314559846714	0.3889491768569403	0.44372477116767467	0.41377754074970574	0.3475898293136631	0.311436014458249	0.32939075828938347	0.237058860823755	0.33964448625887056	0.2099088365175822	0.24764829717104542	0.3564187782717947	0.3277128141219589	0.34051400259103753	0.2643962402741743	0.3051083718973093	0.3248229518623418	0.3482847830295376	0.24455441696172123	0.24371096016471883	0.22751083783202908	0.2629434336042549	0.3201258311094496	0.2801762687173953	0.29417630098270386	0.3032286111047269	0.28483248716304527	0.11719689959097246	0.17854298232233773	0.0	0.22817465163000597	0.3713112164928053	0.29768412854628395	0.41320533716443114	0.433172193267244	0.30116550370047873	0.3592168026651011	0.2926072402735074	0.3035522010956322	0.33835528691311917	0.4068500898247719	0.28968713595247636	0.39780769062713306
S8Hp	0.37726867925030205	0.3872222825203649	0.3080435374182812	0.38958579075158556	0.3562937805386468	0.4064064210967567	0.3769964962532096	0.37564430724821973	0.3979661672308301	0.3544563909558532	0.4345372704573803	0.3386209265306483	0.38063004005251494	0.40228628217404194	0.33398273057343997	0.3864391939072328	0.2847564569285561	0.35051929974173623	0.3367421008233915	0.30914941125989015	0.4316057002263397	0.4152209894346175	0.2935086497794113	0.37355425348032334	0.38419442475635524	0.34775923788890034	0.3541134919026262	0.3902030425452828	0.380339073803756	0.43511466811449034	0.4051674376965214	0.3389797262604788	0.30282591140506465	0.32078065523619914	0.22844875777057067	0.33103438320568623	0.20129873346439786	0.2390381941178611	0.34780867521861036	0.3191027110687746	0.3319038995378532	0.25578613722099	0.296498268844125	0.31621284880915745	0.33967467997635326	0.2359443139085369	0.2351008571115345	0.21890073477884475	0.25433333055107055	0.31151572805626526	0.271566165664211	0.28556619792951954	0.29461850805154255	0.27622238410986094	0.20065754090875648	0.26200362364012175	0.22817465163000597	0.0	0.36270111343962097	0.28907402549309963	0.4045952341112468	0.42456209021405966	0.2925554006472944	0.35060669961191676	0.28399713722032305	0.29494209804244786	0.32974518385993484	0.39823998677158756	0.28107703289929203	0.38919758757394873
31557	0.3903976869943124	0.4003512902643752	0.32117254516229155	0.4027147984955959	0.3694227882826572	0.419535428840767	0.3901255039972199	0.3887733149922301	0.4110951749748405	0.3675853986998635	0.4476662782013906	0.35174993427465867	0.39375904779652526	0.41541528991805227	0.3471117383174503	0.3995682016512432	0.2978854646725665	0.36364830748574656	0.3498711085674019	0.3222784190039005	0.4447347079703501	0.4283499971786278	0.30663765752342165	0.38668326122433366	0.3973234325003656	0.36088824563291066	0.3672424996466366	0.4033320502892932	0.39346808154776636	0.44824367585850067	0.4182964454405318	0.35210873400448917	0.31595491914907503	0.3339096629802095	0.24813164811104596	0.35071727354616156	0.22874816772892512	0.2664876283823883	0.37525810948313765	0.3465521453333018	0.35935333380238044	0.31300708053224435	0.3537192121553795	0.3734337921204119	0.3968956232876077	0.29316525721979136	0.29232180042278894	0.2904009680224444	0.3258335637946702	0.383015961299865	0.37484759558674974	0.3888476278520583	0.39789993797408124	0.39554919317922677	0.3437941057715558	0.4051401885029211	0.3713112164928053	0.36270111343962097	0.0	0.30220303323710995	0.41772424185525714	0.43769109795807004	0.3056844083913048	0.3637357073559271	0.29712614496433337	0.30807110578645824	0.34287419160394517	0.4113689945155979	0.29420604064330236	0.40232659531795906
31219	0.2839698817391464	0.29392348500920923	0.21474473990712556	0.2962869932404299	0.26299498302749114	0.313107623585601	0.2836976987420539	0.28234550973706407	0.30466736971967445	0.2611575934446975	0.3412384729462246	0.24532212901949263	0.2873312425413593	0.3089874846628863	0.24068393306228428	0.29314039639607714	0.19145765941740045	0.25722050223058057	0.24344330331223585	0.2158506137487345	0.33830690271518404	0.32192219192346183	0.20020985226825566	0.2802554559691677	0.2908956272451996	0.2544604403777447	0.2608146943914706	0.2969042450341272	0.2870402762926003	0.3418158706033347	0.31186864018536575	0.26883849858138276	0.23268468372596862	0.2506394275571031	0.17450456016452462	0.2770901855996402	0.15512107978240378	0.19286054043586698	0.3016310215366163	0.2729250573867805	0.28572624585585915	0.23937999258572307	0.28009212420885815	0.29980670417389055	0.32326853534108635	0.21953816927327	0.2186947124762676	0.21677388007592308	0.2522064758481489	0.30938887335334364	0.3012205076402284	0.31522053990553695	0.3242728500275599	0.3219221052327055	0.27016701782503444	0.33151310055639976	0.29768412854628395	0.28907402549309963	0.30220303323710995	0.0	0.30023255288061684	0.3201994089834297	0.18819271941666443	0.2462440183812868	0.17963445598969305	0.1905794168118179	0.22538250262930487	0.29387730554095753	0.18777823538813637	0.29589879006279307
F22H1A	0.3994910903572936	0.4094446936273564	0.33026594852527275	0.4118082018585771	0.3785161916456383	0.4286288322037482	0.3992189073602011	0.39786671835521126	0.42018857833782164	0.3766788020628447	0.4567596815643718	0.3608433376376398	0.40285245115950646	0.42450869328103347	0.3562051416804315	0.4086616050142243	0.30697886803554764	0.37274171084872776	0.35896451193038303	0.3313718223668817	0.45382811133333123	0.437443400541609	0.31573106088640285	0.39577666458731486	0.40641683586334676	0.36998164899589187	0.3763359030096177	0.41242545365227434	0.4025614849107475	0.45733707922148187	0.42738984880351294	0.38435970719952994	0.3482058923441158	0.3661606361752503	0.29002576878267183	0.39261139421778746	0.270642288400551	0.30838174905401416	0.4171522301547635	0.3884462660049277	0.40124745447400634	0.35490120120387025	0.3956133328270054	0.41532791279203773	0.43878974395923354	0.3350593778914172	0.3342159210944148	0.33229508869407026	0.3677276844662961	0.4249100819714908	0.41674171625837564	0.4307417485236842	0.4397940586457071	0.43744331385085267	0.3856882264431817	0.44703430917454695	0.41320533716443114	0.4045952341112468	0.41772424185525714	0.30023255288061684	0.0	0.37868341044248344	0.24667672087571818	0.30472801984034054	0.2381184574487468	0.25608265594574275	0.29088574176322973	0.36915432519524705	0.30329944400628356	0.41141999868094026
31416	0.4194579464601064	0.42941154973016926	0.3502328046280856	0.43177505796138993	0.39848304774845117	0.44859568830656105	0.41918576346301395	0.4178335744580241	0.4401554344406345	0.39664565816565756	0.47672653766718465	0.38081019374045266	0.4228193072623193	0.44447554938384626	0.3761719977832443	0.42862846111703723	0.32694572413836054	0.3927085669515406	0.37893136803319594	0.3513386784696945	0.47379496743614413	0.45741025664442186	0.3356979169892157	0.4157435206901277	0.42638369196615966	0.3899485050987047	0.3963027591124306	0.43239230975508725	0.4225283410135604	0.4773039353242947	0.44735670490632584	0.40432656330234285	0.3681727484469287	0.3861274922780632	0.3099926248854847	0.4125782503206003	0.29060914450336384	0.32834860515682707	0.43711908625757634	0.4084131221077406	0.42121431057681924	0.37486805730668316	0.41558018892981824	0.43529476889485064	0.45875660006204644	0.35502623399423006	0.3541827771972277	0.35226194479688316	0.387694540569109	0.44487693807430373	0.4367085723611885	0.45070860462649703	0.45976091474852	0.45741016995366557	0.4056550825459945	0.4670011652773598	0.433172193267244	0.42456209021405966	0.43769109795807004	0.3201994089834297	0.37868341044248344	0.0	0.18953156609565777	0.2475828650602801	0.19899057275958043	0.2760495120485556	0.3108525978660426	0.3891211812980599	0.3232663001090964	0.4313868547837531
