	f6ppB	s19pp	s16pp	f16ppB	w21pp	s1pp	w12pp	s2pp	s30pp	f12ppA	f7pp	f17ppA	s26pp	s9pp	s32pp	s22pp	s13pp	w6pp	f9pp	w25pp	w9pp	s28pp	s14pp	s7pp	s25pp	f16ppA	f25pp	f20ppB	f8pp	f12ppB	f32pp	s3pp	s4pp	f21pp	f18pp	s31pp	s24pp	S15Hp	F14H1B	S18H1	530451	31160	S28Hp	S20H1	S13Hp	S26Hp	S19H1	S9H1	530167	31750	530055	31219	S1Hp	31267	31700	F7H1	S22Hp	530295	31328	w30pp	w4pp	s18pp	f30pp	f14ppB
S20H1	0.4708345255870481	0.4391130889676251	0.43772803560837176	0.44365693874687606	0.4339969012298064	0.39680116623020206	0.4807041567765625	0.47484035240214184	0.46993047773367125	0.46982706526958706	0.47007767576928466	0.4595934932039454	0.45402822631288636	0.5009358985760408	0.4784120041798311	0.4709857014045106	0.46395870896929	0.43924038514088354	0.4733666532910291	0.529518083138954	0.45095567585382557	0.48278743923423867	0.4565637746466464	0.43554773142682807	0.4162772207499623	0.40564264967683294	0.46009315318498617	0.43908053679612735	0.44717942745756817	0.4244815150192635	0.4171853327684758	0.3717462743528082	0.38381175245805027	0.38316189239642917	0.34687208654085955	0.40374690595979645	0.38753223034763334	0.19622159229184652	0.18928993521396484	0.14674079507811297	0.1914133756240436	0.15391733710252414	0.17575822017406428	0.0	0.15932976168768187	0.1833611785633234	0.2106438384127467	0.15312248919193622	0.20227908151822427	0.21230769723895132	0.221056856279976	0.20419839490705682	0.14132798628757534	0.18261166178946378	0.1673892517397311	0.1389736527031855	0.191995834891156	0.20692194819010465	0.2026572856950109	0.3622420403846312	0.3778511904935138	0.41031203959785223	0.41043624897608794	0.3943777823889194
S13Hp	0.45830038994696953	0.42657895332754653	0.4251938999682932	0.4311228031067975	0.42146276558972784	0.3842670305901235	0.4681700211364839	0.4623062167620633	0.4573963420935927	0.4572929296295085	0.4575435401292061	0.44705935756386683	0.4414940906728078	0.48840176293596227	0.46587786853975255	0.4584515657644321	0.45142457332921143	0.426706249500805	0.46083251765095057	0.5169839474988754	0.438421540213747	0.4702533035941601	0.44402963900656783	0.4230135957867495	0.40374308510988377	0.3931085140367544	0.4475590175449076	0.4265464011560488	0.4346452918174896	0.41194737937918496	0.40465119712839726	0.35921213871272967	0.3712776168179717	0.3706277567563506	0.334337950900781	0.3912127703197179	0.3749980947075548	0.18368745665176797	0.1835991913474493	0.14105005121159742	0.18572263175752807	0.14822659323600862	0.17006747630754873	0.15932976168768187	0.0	0.1611124971796726	0.18839515702909593	0.13087380780828545	0.18003040013457347	0.19005901585530052	0.19880817489632524	0.18194971352340603	0.11907930490392456	0.17007752614938526	0.15485511609965258	0.126439517063107	0.17946169925107747	0.19438781255002613	0.19012315005493235	0.34970790474455266	0.36531705485343524	0.3977779039577737	0.3979021133360094	0.38184364674884086
S26Hp	0.4823318068226111	0.4506103702031881	0.4492253168439348	0.4551542199824391	0.4454941824653694	0.4082984474657651	0.4922014380121255	0.4863376336377049	0.4814277589692343	0.4813243465051501	0.4815749570048477	0.4710907744395084	0.4655255075484494	0.5124331798116039	0.48990928541539414	0.48248298264007367	0.475455990204853	0.4507376663764466	0.48486393452659216	0.541015364374517	0.4624529570893886	0.4942847204698017	0.4680610558822094	0.4470450126623911	0.42777450198552536	0.417139930912396	0.4715904344205492	0.4505778180316904	0.4586767086931312	0.43597879625482655	0.42868261400403884	0.38324355558837125	0.3953090336936133	0.3946591736319922	0.3583693677764226	0.4152441871953595	0.3990295115831964	0.2077188735274095	0.20763060822309082	0.16508146808723895	0.2097540486331696	0.17225801011165015	0.19409889318319026	0.1833611785633234	0.1611124971796726	0.0	0.10743150494987011	0.11276600016006805	0.16192259248635607	0.17195120820708312	0.18070036724810784	0.16384190587518863	0.13089093039312627	0.1941089430250268	0.1788865329752941	0.15047093393874852	0.203493116126719	0.21841922942566766	0.2141545669305739	0.37373932162019424	0.38934847172907683	0.42180932083341527	0.421933530211651	0.40587506362448245
S19H1	0.5096144666720345	0.47789303005261147	0.47650797669335815	0.48243687983186245	0.4727768423147928	0.43558110731518845	0.5194840978615489	0.5136202934871282	0.5087104188186576	0.5086070063545735	0.5088576168542711	0.49837343428893177	0.49280816739787275	0.5397158396610272	0.5171919452648175	0.509765642489497	0.5027386500542763	0.47802032622586993	0.5121465943760155	0.5682980242239404	0.48973561693881196	0.5215673803192251	0.49534371573163277	0.47432767251181446	0.4550571618349487	0.44442259076181934	0.49887309426997256	0.47786047788111374	0.48595936854255456	0.4632614561042499	0.4559652738534622	0.4105262154377946	0.42259169354303666	0.42194183348141556	0.38565202762584594	0.44252684704478285	0.42631217143261974	0.23500153337683286	0.23491326807251417	0.1923641279366623	0.23703670848259292	0.19954066996107345	0.2213815530326136	0.2106438384127467	0.18839515702909593	0.10743150494987011	0.0	0.1400486600094914	0.1892052523357794	0.19923386805650645	0.2079830270975312	0.19112456572461195	0.15817359024254962	0.2213916028744501	0.2061691928247174	0.17775359378817185	0.2307757759761423	0.24570188927509096	0.24143722677999724	0.4010219814696176	0.4166311315785002	0.4490919806828386	0.4492161900610743	0.4331577234739058
S9H1	0.45209311745122394	0.42037168083180093	0.4189866274725476	0.4249155306110519	0.41525549309398224	0.3780597580943779	0.46196274864073833	0.4560989442663177	0.4511890695978471	0.4510856571337629	0.4513362676334605	0.44085208506812124	0.4352868181770622	0.48219449044021667	0.45967059604400695	0.4522442932686865	0.44521730083346583	0.4204989770050594	0.45462524515520497	0.5107766750031298	0.4322142677180014	0.4640460310984145	0.43782236651082224	0.4168063232910039	0.3975358126141382	0.3869012415410088	0.441351745049162	0.4203391286603032	0.428438019321744	0.40574010688343937	0.39844392463265166	0.35300486621698407	0.3650703443222261	0.364420484260605	0.3281306784050354	0.3850054978239723	0.3687908222118092	0.17748018415602237	0.1773919188517037	0.13484277871585182	0.17951535926178244	0.14201932074026297	0.1638602038118031	0.15312248919193622	0.13087380780828545	0.11276600016006805	0.1400486600094914	0.0	0.11709714915652689	0.12712576487725394	0.13587492391827866	0.11901646254535944	0.10065224102173914	0.1638702536536396	0.14864784360390693	0.12023224456736137	0.17325442675533181	0.18818054005428048	0.18391587755918676	0.34350063224880706	0.35910978235768964	0.3915706314620281	0.3916948408402638	0.37563637425309526
530167	0.5012497097775119	0.4695282731580889	0.4681432197988356	0.4740721229373399	0.46441208542027024	0.4272163504206659	0.5111193409670263	0.5052555365926057	0.5003456619241351	0.5002422494600509	0.5004928599597485	0.49000867739440923	0.4844434105033502	0.5313510827665047	0.508827188370295	0.5014008855949745	0.49437389315975383	0.4696555693313474	0.503781837481493	0.5599332673294178	0.4813708600442894	0.5132026234247025	0.48697895883711023	0.4659629156172919	0.44669240494042617	0.4360578338672968	0.49050833737545	0.4694957209865912	0.477594611648032	0.45489669920972736	0.44760051695893965	0.40216145854327207	0.4142269366485141	0.413577076586893	0.3772872707313234	0.4341620901502603	0.4179474145380972	0.22663677648231037	0.22654851117799168	0.18399937104213981	0.22867195158807047	0.19117591306655102	0.21301679613809113	0.20227908151822427	0.18003040013457347	0.16192259248635607	0.1892052523357794	0.11709714915652689	0.0	0.01398275854263223	0.02273191758365694	0.06215035871346631	0.14980883334802714	0.21302684597992766	0.19780443593019498	0.1693888368936494	0.22241101908161987	0.23733713238056853	0.23307246988547475	0.39265722457509505	0.40826637468397764	0.4407272237883161	0.4408514331665518	0.42479296657938326
31750	0.511278325498239	0.47955688887881603	0.4781718355195627	0.484100738658067	0.47444070114099735	0.437244966141393	0.5211479566877535	0.5152841523133328	0.5103742776448622	0.510270865180778	0.5105214756804757	0.5000372931151363	0.4944720262240773	0.5413796984872318	0.518855804091022	0.5114295013157015	0.5044025088804809	0.4796841850520745	0.5138104532022201	0.569961883050145	0.4913994757650165	0.5232312391454297	0.49700757455783734	0.475991531338019	0.4567210206611533	0.4460864495880239	0.5005369530961772	0.4795243367073183	0.4876232273687591	0.46492531493045447	0.45762913267966676	0.4121900742639992	0.42425555236924123	0.42360569230762013	0.3873158864520505	0.4441907058709874	0.4279760302588243	0.23666539220303742	0.23657712689871874	0.19402798676286687	0.23870056730879752	0.20120452878727807	0.22304541185881818	0.21230769723895132	0.19005901585530052	0.17195120820708312	0.19923386805650645	0.12712576487725394	0.01398275854263223	0.0	0.023340947058511828	0.07217897443419338	0.1598374490687542	0.2230554617006547	0.20783305165092203	0.17941745261437644	0.23243963480234692	0.24736574810129558	0.2431010856062018	0.40268584029582216	0.41829499040470475	0.4507558395090432	0.4508800488872789	0.43482158230011037
530055	0.5200274845392637	0.4883060479198407	0.4869209945605874	0.4928498976990917	0.48318986018202204	0.4459941251824177	0.5298971157287782	0.5240333113543575	0.5191234366858869	0.5190200242218027	0.5192706347215004	0.508786452156161	0.503221185265102	0.5501288575282565	0.5276049631320467	0.5201786603567262	0.5131516679215056	0.4884333440930992	0.5225596122432448	0.5787110420911696	0.5001486348060412	0.5319803981864544	0.505756733598862	0.4847406903790437	0.46547017970217797	0.4548356086290486	0.5092861121372019	0.488273495748343	0.4963723864097838	0.47367447397147916	0.46637829172069145	0.42093923330502386	0.4330047114102659	0.4323548513486448	0.3960650454930752	0.4529398649120121	0.436725189299849	0.2454145512440621	0.24532628593974343	0.20277714580389156	0.2474497263498222	0.20995368782830276	0.23179457089984287	0.221056856279976	0.19880817489632524	0.18070036724810784	0.2079830270975312	0.13587492391827866	0.02273191758365694	0.023340947058511828	0.0	0.08092813347521807	0.16858660810977893	0.2318046207416794	0.21658221069194672	0.18816661165540113	0.2411887938433716	0.25611490714232027	0.2518502446472265	0.41143499933684685	0.42704414944572944	0.4595049985500679	0.4596292079283036	0.44357074134113506
31219	0.5031690231663445	0.4714475865469215	0.47006253318766816	0.47599143632617247	0.4663313988091028	0.42913566380949847	0.5130386543558589	0.5071748499814382	0.5022649753129677	0.5021615628488835	0.5024121733485811	0.4919279907832418	0.48636272389218277	0.5332703961553372	0.5107465017591275	0.503320198983807	0.4962932065485864	0.47157488272017994	0.5057011508703255	0.5618525807182504	0.483290173433122	0.5151219368135351	0.4888982722259428	0.4678822290061245	0.4486117183292587	0.43797714725612935	0.4924276507642826	0.47141503437542376	0.4795139250368646	0.4568160125985599	0.4495198303477722	0.4040807719321046	0.4161462500373467	0.4154963899757256	0.37920658412015595	0.43608140353909286	0.41986672792692975	0.22855608987114293	0.22846782456682424	0.18591868443097237	0.23059126497690302	0.19309522645538357	0.21493610952692369	0.20419839490705682	0.18194971352340603	0.16384190587518863	0.19112456572461195	0.11901646254535944	0.06215035871346631	0.07217897443419338	0.08092813347521807	0.0	0.1517281467368597	0.21494615936876021	0.19972374931902753	0.17130815028248195	0.22433033247045242	0.23925644576940108	0.2349917832743073	0.3945765379639276	0.4101856880728102	0.44264653717714864	0.44277074655538434	0.4267122799682158
S1Hp	0.44029861454686303	0.40857717792744	0.4071921245681867	0.413121027706691	0.40346099018962134	0.366265255190017	0.4501682457363774	0.4443044413619568	0.4393945666934862	0.439291154229402	0.4395417647290996	0.42905758216376033	0.4234923152727013	0.47039998753585577	0.44787609313964605	0.4404497903643256	0.43342279792910493	0.4087044741006985	0.44283074225084407	0.49898217209876894	0.4204197648136405	0.4522515281940536	0.42602786360646133	0.405011820386643	0.38574130970977727	0.3751067386366479	0.4295572421448011	0.4085446257559423	0.4166435164173831	0.39394560397907846	0.38664942172829075	0.34121036331262317	0.3532758414178652	0.3526259813562441	0.3163361755006745	0.3732109949196114	0.3569963193074483	0.16568568125166147	0.16559741594734279	0.12304827581149091	0.16772085635742154	0.1302248178359021	0.1520657009074422	0.14132798628757534	0.11907930490392456	0.13089093039312627	0.15817359024254962	0.10065224102173914	0.14980883334802714	0.1598374490687542	0.16858660810977893	0.1517281467368597	0.0	0.1520757507492787	0.13685334069954602	0.10843774166300046	0.1614599238509709	0.17638603714991957	0.17212137465482585	0.33170612934444615	0.34731527945332874	0.3797761285576672	0.3799003379359029	0.36384187134873436
31267	0.46671491817592814	0.43499348155650513	0.4336084281972518	0.4395373313357561	0.42987729381868645	0.3926815588190821	0.47658454936544253	0.4707207449910219	0.4658108703225513	0.4657074578584671	0.4659580683581647	0.45547388579282544	0.4499086189017664	0.4968162911649209	0.47429239676871116	0.4668660939933907	0.45983910155817004	0.4351207777297636	0.4692470458799092	0.525398475727834	0.4468360684427056	0.47866783182311873	0.45244416723552644	0.4314281240157081	0.4121576133388424	0.401523042265713	0.45597354577386623	0.4349609293850074	0.4430598200464482	0.42036190760814357	0.41306572535735586	0.3676266669416883	0.37969214504693033	0.37904228498530923	0.3427524791297396	0.3996272985486765	0.3834126229365134	0.19210198488072652	0.20688109144923122	0.16433195131337935	0.20900453185931	0.17150849333779053	0.19334937640933064	0.18261166178946378	0.17007752614938526	0.1941089430250268	0.2213916028744501	0.1638702536536396	0.21302684597992766	0.2230554617006547	0.2318046207416794	0.21494615936876021	0.1520757507492787	0.0	0.14179598677332758	0.113380387736782	0.187876227480036	0.20280234077898465	0.1985376782838909	0.35812243297351126	0.37373158308239385	0.4061924321867323	0.406316641564968	0.39025817497779947
31700	0.45149250812619546	0.41977107150677245	0.41838601814751913	0.42431492128602344	0.41465488376895376	0.37745914876934944	0.46136213931570985	0.4554983349412892	0.4505884602728186	0.45048504780873444	0.45073565830843204	0.44025147574309276	0.43468620885203374	0.4815938811151882	0.4590699867189785	0.451643683943658	0.44461669150843736	0.4198983676800309	0.4540246358301765	0.5101760656781014	0.43161365839297294	0.46344542177338605	0.43722175718579376	0.41620571396597544	0.3969352032891097	0.3863006322159803	0.44075113572413355	0.41973851933527473	0.42783740999671555	0.4051394975584109	0.3978433153076232	0.3524042568919556	0.36446973499719765	0.36381987493557655	0.3275300690800069	0.38440488849894383	0.3681902128867807	0.17687957483099384	0.19165868139949854	0.14910954126364667	0.19378212180957732	0.15628608328805785	0.17812696635959796	0.1673892517397311	0.15485511609965258	0.1788865329752941	0.2061691928247174	0.14864784360390693	0.19780443593019498	0.20783305165092203	0.21658221069194672	0.19972374931902753	0.13685334069954602	0.14179598677332758	0.0	0.08393984219978576	0.1726538174303033	0.18757993072925197	0.18331526823415822	0.3429000229237786	0.35850917303266117	0.3909700221369996	0.3910942315152353	0.3750357649280668
F7H1	0.42307690908964984	0.39135547247022684	0.3899704191109735	0.3958993222494778	0.38623928473240815	0.3490435497328038	0.43294654027916424	0.42708273590474355	0.422172861236273	0.4220694487721888	0.4223200592718864	0.4118358767065472	0.4062706098154881	0.4531782820786426	0.43065438768243286	0.4232280849071124	0.41620109247189174	0.3914827686434853	0.4256090367936309	0.4817604666415557	0.4031980593564273	0.43502982273684043	0.40880615814924814	0.38779011492942983	0.3685196042525641	0.3578850331794347	0.41233553668758793	0.3913229202987291	0.39942181096016993	0.3767238985218653	0.36942771627107757	0.32398865785541	0.33605413596065203	0.33540427589903093	0.2991144700434613	0.3559892894623982	0.3397746138502351	0.14846397579444826	0.16324308236295298	0.1206939422271011	0.16536652277303174	0.12787048425151226	0.1497113673230524	0.1389736527031855	0.126439517063107	0.15047093393874852	0.17775359378817185	0.12023224456736137	0.1693888368936494	0.17941745261437644	0.18816661165540113	0.17130815028248195	0.10843774166300046	0.113380387736782	0.08393984219978576	0.0	0.14423821839375772	0.15916433169270638	0.15489966919761264	0.31448442388723297	0.33009357399611555	0.362554423100454	0.3626786324786897	0.34662016589152117
S22Hp	0.4654729060316539	0.4337514694122309	0.4323664160529776	0.4382953191914819	0.4286352816744122	0.3914395466748079	0.4753425372211683	0.4694787328467477	0.4645688581782771	0.4644654457141929	0.4647160562138905	0.4542318736485512	0.4486666067574922	0.49557427902064666	0.47305038462443694	0.46562408184911647	0.4585970894138958	0.4338787655854894	0.46800503373563496	0.5241564635835598	0.4455940562984314	0.4774258196788445	0.4512021550912522	0.4301861118714339	0.41091560119456816	0.4002810301214388	0.454731533629592	0.4337189172407332	0.441817807902174	0.41911989546386935	0.41182371321308164	0.36638465479741406	0.3784501329026561	0.377800272841035	0.3415104669854654	0.3983852864044023	0.3821706107922392	0.19085997273645236	0.21626526455092343	0.17371612441507156	0.2183887049610022	0.18089266643948274	0.20273354951102285	0.191995834891156	0.17946169925107747	0.203493116126719	0.2307757759761423	0.17325442675533181	0.22241101908161987	0.23243963480234692	0.2411887938433716	0.22433033247045242	0.1614599238509709	0.187876227480036	0.1726538174303033	0.14423821839375772	0.0	0.16454940031310075	0.18147949726030826	0.35688042082923704	0.37248957093811963	0.40495042004245807	0.4050746294206938	0.38901616283352525
530295	0.4803990193306026	0.4486775827111796	0.44729252935192626	0.45322143249043056	0.4435613949733609	0.40636565997375657	0.490268650520117	0.48440484614569634	0.47949497147722575	0.47939155901314157	0.47964216951283917	0.4691579869474999	0.46359272005644087	0.5105003923195953	0.4879764979233856	0.48055019514806513	0.4735232027128445	0.44880487888443804	0.4829311470345836	0.5390825768825085	0.46052016959738007	0.49235193297779317	0.4661282683902009	0.44511222517038257	0.4258417144935168	0.41520714342038745	0.4696576469285407	0.44864503053968185	0.45674392120112267	0.434046008762818	0.4267498265120303	0.3813107680963627	0.3933762462016048	0.3927263861399837	0.35643658028441405	0.41331139970335096	0.39709672409118785	0.20578608603540102	0.2311913778498721	0.18864223771402022	0.23331481825995087	0.1958187797384314	0.2176596628099715	0.20692194819010465	0.19438781255002613	0.21841922942566766	0.24570188927509096	0.18818054005428048	0.23733713238056853	0.24736574810129558	0.25611490714232027	0.23925644576940108	0.17638603714991957	0.20280234077898465	0.18757993072925197	0.15916433169270638	0.16454940031310075	0.0	0.19640561055925693	0.3718065341281857	0.3874156842370683	0.41987653334140673	0.42000074271964244	0.4039422761324739
31328	0.47613435683550887	0.44441292021608586	0.44302786685683254	0.44895676999533685	0.43929673247826717	0.40210099747866285	0.48600398802502326	0.4801401836506026	0.47523030898213203	0.47512689651804785	0.47537750701774545	0.46489332445240616	0.45932805756134715	0.5062357298245016	0.4837118354282919	0.4762855326529714	0.46925854021775076	0.4445402163893443	0.4786664845394899	0.5348179143874148	0.45625550710228635	0.48808727048269945	0.46186360589510717	0.44084756267528885	0.4215770519984231	0.41094248092529373	0.46539298443344695	0.44438036804458814	0.45247925870602895	0.4297813462677243	0.4224851640169366	0.377046105601269	0.38911158370651105	0.38846172364488996	0.35217191778932033	0.40904673720825724	0.39283206159609413	0.20152142354030728	0.22692671535477835	0.18437757521892648	0.2290501557648571	0.19155411724333765	0.2133950003148778	0.2026572856950109	0.19012315005493235	0.2141545669305739	0.24143722677999724	0.18391587755918676	0.23307246988547475	0.2431010856062018	0.2518502446472265	0.2349917832743073	0.17212137465482585	0.1985376782838909	0.18331526823415822	0.15489966919761264	0.18147949726030826	0.19640561055925693	0.0	0.367541871633092	0.3831510217419746	0.415611870846313	0.4157360802245487	0.3996776136373802
w30pp	0.16787342500044047	0.13615198838101747	0.13476693502176418	0.14069583816026848	0.13103580064319884	0.0938400656435945	0.1777430561899549	0.17187925181553423	0.16696937714706367	0.16686596468297948	0.16711657518267709	0.15663239261733783	0.15106712572627878	0.19797479798943324	0.17545090359322352	0.16802460081790305	0.1609976083826824	0.13627928455427593	0.17040555270442154	0.22655698255234638	0.14799457526721796	0.1798263386476311	0.1536026740600388	0.1325866308402205	0.11331612016335474	0.10268154909022538	0.1571320525983786	0.13611943620951977	0.1442183268709606	0.12152041443265593	0.1142242321818682	0.06878517376620068	0.08085065187144269	0.0802007918098216	0.053173740437650815	0.13024497962740017	0.11403030401523706	0.22275690738161075	0.3865114700443987	0.3439623299085468	0.38863491045447746	0.35113887193295795	0.37297975500449815	0.3622420403846312	0.34970790474455266	0.37373932162019424	0.4010219814696176	0.34350063224880706	0.39265722457509505	0.40268584029582216	0.41143499933684685	0.3945765379639276	0.33170612934444615	0.35812243297351126	0.3429000229237786	0.31448442388723297	0.35688042082923704	0.3718065341281857	0.367541871633092	0.0	0.07489008990690625	0.10735093901124468	0.10747514838948033	0.09141668180231181
w4pp	0.15119787153561223	0.11947643491618923	0.11809138155693594	0.12402028469544023	0.1143602471783706	0.07716451217876626	0.16106750272512665	0.155203698350706	0.15029382368223543	0.15019041121815124	0.15044102171784884	0.1399568391525096	0.13439157226145054	0.181299244524605	0.15877535012839528	0.1513490473530748	0.14432205491785416	0.11960373108944769	0.1537299992395933	0.20988142908751814	0.13131902180238972	0.16315078518280285	0.13692712059521056	0.11591107737539225	0.0966405666985265	0.08600599562539714	0.14045649913355035	0.11944388274469153	0.12754277340613235	0.10484486096782768	0.09754867871703995	0.05210962030137242	0.06417509840661445	0.08419522725579523	0.06878289054653347	0.1458541297362828	0.1296394541241197	0.2383660574904934	0.40212062015328126	0.3595714800174294	0.40424406056336004	0.36674802204184054	0.38858890511338073	0.3778511904935138	0.36531705485343524	0.38934847172907683	0.4166311315785002	0.35910978235768964	0.40826637468397764	0.41829499040470475	0.42704414944572944	0.4101856880728102	0.34731527945332874	0.37373158308239385	0.35850917303266117	0.33009357399611555	0.37248957093811963	0.3874156842370683	0.3831510217419746	0.07489008990690625	0.0	0.08082150265047348	0.09079959492465207	0.07474112833748357
s18pp	0.18365872063995065	0.15193728402052764	0.15055223066127438	0.15648113379977865	0.146821096282709	0.10962536128310468	0.1935283518294651	0.1876645474550444	0.18275467278657387	0.18265126032248968	0.18290187082218728	0.172417688256848	0.16685242136578896	0.2137600936289434	0.19123619923273372	0.18380989645741325	0.17678290402219257	0.15206458019378613	0.18619084834393174	0.24234227819185655	0.16377987090672813	0.1956116342871413	0.16938796969954897	0.1483719264797307	0.12910141580286494	0.11846684472973557	0.1729173482378888	0.15190473184902997	0.1600036225104708	0.1373057100721661	0.13000952782137837	0.08457046940571085	0.09663594751095286	0.11665607636013366	0.1012437396508719	0.17831497884062125	0.16210030322845814	0.2708269065948318	0.4345814692576197	0.39203232912176783	0.4367049096676985	0.399208871146179	0.4210497542177192	0.41031203959785223	0.3977779039577737	0.42180932083341527	0.4490919806828386	0.3915706314620281	0.4407272237883161	0.4507558395090432	0.4595049985500679	0.44264653717714864	0.3797761285576672	0.4061924321867323	0.3909700221369996	0.362554423100454	0.40495042004245807	0.41987653334140673	0.415611870846313	0.10735093901124468	0.08082150265047348	0.0	0.1232604440289905	0.107201977441822
f30pp	0.16057810270798537	0.12885666608856236	0.12747161272930907	0.13340051586781337	0.12374047835074373	0.08654474335113939	0.1704477338974998	0.16458392952307913	0.15967405485460856	0.15957064239052438	0.15982125289022198	0.14933707032488272	0.14377180343382368	0.19067947569697813	0.1681555813007684	0.16072927852544794	0.1537022860902273	0.12898396226182082	0.16311023041196643	0.21926166025989127	0.14069925297476285	0.17253101635517598	0.1463073517675837	0.12529130854776538	0.10602079787089963	0.09538622679777027	0.14983673030592348	0.12882411391706466	0.13692300457850548	0.11422509214020081	0.10692890988941309	0.06951951883575301	0.08158499694099502	0.11678028573836932	0.10136794902910755	0.17843918821885688	0.1622245126066938	0.2709511159730675	0.4347056786358554	0.39215653850000354	0.4368291190459342	0.3993330805244147	0.4211739635959549	0.41043624897608794	0.3979021133360094	0.421933530211651	0.4492161900610743	0.3916948408402638	0.4408514331665518	0.4508800488872789	0.4596292079283036	0.44277074655538434	0.3799003379359029	0.406316641564968	0.3910942315152353	0.3626786324786897	0.4050746294206938	0.42000074271964244	0.4157360802245487	0.10747514838948033	0.09079959492465207	0.1232604440289905	0.0	0.0841213595098567
f14ppB	0.09432069777013495	0.06259926115071195	0.06121420779145865	0.08029310729605985	0.0706330697789902	0.03343733477938587	0.11734032532574627	0.11147652095132561	0.10656664628285506	0.10646323381877086	0.10671384431846846	0.0962296617531292	0.09066439486207015	0.1375720671252246	0.11504817272901491	0.10762186995369442	0.10059487751847376	0.07587655369006731	0.11000282184021291	0.16615425168813774	0.08759184440300934	0.11942360778342247	0.09319994319583016	0.07218389997601186	0.05291338929914611	0.04227881822601675	0.09672932173416997	0.07571670534531115	0.10282619155434809	0.08012827911604344	0.0728320968652557	0.0534610522485845	0.06552653035382652	0.1007218191512008	0.08530948244193905	0.16238072163168837	0.1461660460195253	0.25489264938589895	0.4186472120486869	0.376098071912835	0.42077065245876566	0.38327461393724616	0.40511549700878635	0.3943777823889194	0.38184364674884086	0.40587506362448245	0.4331577234739058	0.37563637425309526	0.42479296657938326	0.43482158230011037	0.44357074134113506	0.4267122799682158	0.36384187134873436	0.39025817497779947	0.3750357649280668	0.34662016589152117	0.38901616283352525	0.4039422761324739	0.3996776136373802	0.09141668180231181	0.07474112833748357	0.107201977441822	0.0841213595098567	0.0
