	S16H2	31766	w20pp	530258	530075	31328	530368	31512	S17H1	F7H1	S4Hp	31749	F1H1	S15Hp	S14Hp	S19H1	S30H1	S25Hp	S20H1	F14H1A	31333	S29H1	S13Hp	S8Hp	F6H1	530394	31009	F3H1	S26Hp	31021	F22HpB	S28Hp	S1Hp	530444	31360	31700	S27H1	S9H1	530215	F32H1	31557	31723	F16H1	31519	S22Hp	31071	530074	31267	530364	530163	31428	31600	31236	S12Hp	31750	S6Hp	F22H1A	S3Hp	F8H1	31129	31219	31343	31714	S31Hp	530119	531414
31519	0.5009753882699997	0.548251428425228	0.5403740532182131	0.520146937689494	0.5367791047726078	0.5397869202394612	0.5357952798669257	0.5613297077839412	0.4929057199194269	0.4927462250826468	0.5361999972550423	0.5448652594841483	0.5479163770483888	0.5281274863455185	0.4819366255386372	0.549368048216058	0.5372841062608666	0.5471857528820498	0.5046664094614902	0.5225516815151107	0.5769470055468413	0.5388988275656146	0.5149101515825174	0.574838317132583	0.5072445100140348	0.4559893125644	0.5352963247174166	0.37979294767415944	0.4038897429897455	0.5204027102618682	0.49693863542689576	0.5095646879763078	0.40988171625123604	0.33699085529935874	0.31998403316373203	0.32176351031735045	0.32573377745570553	0.3028686084103701	0.30183737159758917	0.2531309203696803	0.22631335410042164	0.348711102629374	0.2855937370723927	0.0	0.43081407674337147	0.48926695925629116	0.435577623520321	0.41931605722351206	0.4846906519208297	0.48777382396193614	0.4256606034976912	0.4605752477202156	0.39399008830356336	0.41181875344762575	0.4127399069919252	0.5039446352303615	0.5145699526875962	0.5136093373138643	0.5708244054929621	0.5550797267296593	0.5605598463004152	0.5234466902245464	0.5446909280162414	0.5466965429883245	0.619691083939745	0.549487917228881
S22Hp	0.3019136465210809	0.3491896866763093	0.34131231146929436	0.32108519594057533	0.33771736302368915	0.34072517849054246	0.336733538118007	0.36226796603502254	0.29384397817050817	0.29368448333372815	0.3371382555061236	0.34580351773522966	0.34885463529947014	0.3290657445965999	0.28287488378971853	0.35030630646713934	0.338222364511948	0.3481240111331312	0.30560466771257155	0.323489939766192	0.37788526379792264	0.3398370858166958	0.3158484098335987	0.3757765753836644	0.30818276826511615	0.25692757081548134	0.33623458296849795	0.18073120592524075	0.20482800124082684	0.3213409685129496	0.2978768936779771	0.3105029462273891	0.21081997450231738	0.17308755966445277	0.18346707683820696	0.18524655399182538	0.2558752274283065	0.292238569802397	0.3700702373034963	0.3213637860755875	0.34525093291954423	0.5234762229704821	0.4603588574135008	0.43081407674337147	0.0	0.20745125229578176	0.1537619165598116	0.19363449105247105	0.2590090857497887	0.26209225779089507	0.1999790373266502	0.23489368154917456	0.16830852213252234	0.2127570116987071	0.21367816524300656	0.3048828934814428	0.31550821093867754	0.3145475955649456	0.37176266374404343	0.35601798498074066	0.36149810455149656	0.3243849484756277	0.3456291862673227	0.3476348012394058	0.42062934219082637	0.3504261754799623
31071	0.3603665290340006	0.40764256918922903	0.3997651939822141	0.3795380784534951	0.39617024553660884	0.3991780610034622	0.39518642063092674	0.4207208485479422	0.35229686068342786	0.35213736584664784	0.3955911380190433	0.40425640024814935	0.40730751781238983	0.38751862710951956	0.3413277663026382	0.40875918898005903	0.39667524702486767	0.4065768936460509	0.36405755022549124	0.3819428222791117	0.43633814631084233	0.3982899683296155	0.3743012923465184	0.43422945789658407	0.36663565077803584	0.31538045332840103	0.39468746548141764	0.23918408843816044	0.26328088375374653	0.37979385102586927	0.3563297761908968	0.3689558287403088	0.26927285701523707	0.23154044217737246	0.24191995935112665	0.24369943650474507	0.3143281099412262	0.3506914523153167	0.428523119816416	0.3798166685885072	0.4037038154324639	0.5819291054834018	0.5188117399264205	0.48926695925629116	0.20745125229578176	0.0	0.06165884392071064	0.25208737356539074	0.3174619682627084	0.32054514030381476	0.2584319198395699	0.29334656406209425	0.22676140464544203	0.2712098942116268	0.2721310477559262	0.3633357759943625	0.3739610934515972	0.3730004780778653	0.4302155462569631	0.41447086749366036	0.41995098706441625	0.3828378309885474	0.4040820687802424	0.4060876837523255	0.47908222470374606	0.408879057992882
530074	0.30667719329803045	0.3539532334532588	0.3460758582462439	0.32584874271752484	0.34248090980063867	0.34548872526749197	0.34149708489495656	0.367031512811972	0.2986075249474577	0.29844803011067766	0.3419018022830731	0.3505670645121792	0.35361818207641965	0.33382929137354944	0.28763843056666805	0.3550698532440888	0.34298591128889755	0.35288755791008075	0.31036821448952107	0.32825348654314146	0.3826488105748721	0.3446006325936454	0.3206119566105482	0.3805401221606139	0.3129463150420656	0.26169111759243086	0.3409981297454474	0.18549475270219026	0.20959154801777635	0.32610451528989903	0.3026404404549266	0.3152664930043386	0.2155835212792669	0.17785110644140228	0.18823062361515647	0.1900101007687749	0.26063877420525594	0.2970021165793465	0.3748337840804458	0.32612733285253703	0.3500144796964938	0.5282397697474317	0.4651224041904503	0.435577623520321	0.1537619165598116	0.06165884392071064	0.0	0.19839803782942056	0.2637726325267382	0.26685580456784463	0.20474258410359972	0.23965722832612407	0.17307206890947185	0.2175205584756566	0.21844171201995607	0.3096464402583923	0.3202717577156271	0.31931114234189517	0.376526210520993	0.3607815317576902	0.366261651328446	0.3291484952525772	0.3503927330442722	0.35239834801635533	0.42539288896777594	0.35518972225691187
31267	0.2904156270012215	0.3376916671564499	0.32981429194943496	0.3095871764207159	0.32621934350382975	0.32922715897068305	0.3252355185981476	0.35076994651516313	0.28234595865064877	0.28218646381386875	0.3256402359862642	0.33430549821537026	0.33735661577961074	0.31756772507674047	0.27137686426985913	0.33880828694727994	0.3267243449920886	0.3366259916132718	0.29410664819271215	0.3119919202463326	0.36638724427806324	0.3283390662968364	0.3043503903137393	0.364278555863805	0.29668474874525674	0.24542955129562194	0.32473656344863855	0.16923318640538135	0.19332998172096744	0.3098429489930902	0.2863788741581177	0.2990049267075297	0.19932195498245797	0.16158954014459337	0.17196905731834755	0.17374853447196598	0.24437720790844705	0.2807405502825376	0.3585722177836369	0.3098657665557281	0.3337529133996848	0.5119782034506227	0.4488608378936414	0.41931605722351206	0.19363449105247105	0.25208737356539074	0.19839803782942056	0.0	0.21188512527430553	0.21496829731541192	0.15285507685116703	0.20471156665729423	0.13812640724064204	0.20125899217884768	0.20218014572314716	0.2933848739615834	0.30401019141881813	0.3030495760450862	0.360264644224184	0.34451996546088126	0.35000008503163715	0.3128869289557683	0.3341311667474633	0.3361367817195464	0.40913132267096697	0.3389281559601029
530364	0.3557902216985392	0.4030662618537676	0.39518888664675267	0.37496177111803364	0.3915939382011474	0.39460175366800077	0.3906101132954653	0.4161445412124808	0.3477205533479664	0.3475610585111864	0.39101483068358184	0.3996800929126879	0.4027312104769284	0.3829423197740581	0.3367514589671768	0.4041828816445976	0.39209893968940623	0.40200058631058944	0.3594812428900298	0.37736651494365026	0.4317618389753809	0.39371366099415406	0.36972498501105694	0.42965315056112263	0.3620593434425744	0.3108041459929396	0.3901111581459562	0.234607781102699	0.2587045764182851	0.37521754369040783	0.35175346885543535	0.36437952140484736	0.26469654967977563	0.22696413484191102	0.2373436520156652	0.23912312916928363	0.30975180260576474	0.34611514497985524	0.42394681248095456	0.3752403612530458	0.3991275080970025	0.5773527981479404	0.514235432590959	0.4846906519208297	0.2590090857497887	0.3174619682627084	0.2637726325267382	0.21188512527430553	0.0	0.2585281728115545	0.19641495234730963	0.2700861613546119	0.20350100193795967	0.26663358687616534	0.2675547404204648	0.35875946865890107	0.3693847861161358	0.36842417074240386	0.4256392389215017	0.4098945601581989	0.4153746797289548	0.37826152365308596	0.39950576144478095	0.4015113764168641	0.4745059173682846	0.40430275065742055
530163	0.3588733937396456	0.406149433894874	0.3982720586878591	0.37804494315914006	0.3946771102422538	0.3976849257091072	0.3936932853365717	0.4192277132535872	0.35080372538907284	0.3506442305522928	0.39409800272468826	0.40276326495379433	0.4058143825180348	0.38602549181516455	0.3398346310082832	0.407266053685704	0.39518211173051265	0.40508375835169586	0.3625644149311362	0.3804496869847567	0.4348450110164873	0.3967968330352605	0.37280815705216336	0.43273632260222905	0.3651425154836808	0.313887318034046	0.3931943301870626	0.23769095314380542	0.26178774845939146	0.3783007157315142	0.35483664089654177	0.3674626934459537	0.26777972172088205	0.23004730688301744	0.2404268240567716	0.24220630121039002	0.3128349746468711	0.3491983170209616	0.427029984522061	0.37832353329415214	0.4022106801381089	0.5804359701890468	0.5173186046320655	0.48777382396193614	0.26209225779089507	0.32054514030381476	0.26685580456784463	0.21496829731541192	0.2585281728115545	0.0	0.1511204412806069	0.27316933339571825	0.20658417397906606	0.26971675891727176	0.2706379124615712	0.36184264070000743	0.3724679581572422	0.3715073427835103	0.4287224109626081	0.41297773219930534	0.41845785177006123	0.3813446956941924	0.40258893348588737	0.4045945484579705	0.47758908940939104	0.40738592269852697
31428	0.2967601732754007	0.34403621343062907	0.33615883822361414	0.3159317226948951	0.33256388977800894	0.33557170524486224	0.33158006487232683	0.35711449278934226	0.28869050492482795	0.28853101008804793	0.33198478226044337	0.3406500444895495	0.3437011620537899	0.3239122713509197	0.2777214105440383	0.34515283322145907	0.3330688912662678	0.342970537887451	0.30045119446689134	0.31833646652051173	0.37273179055224237	0.33468361257101564	0.31069493658791847	0.37062310213798416	0.3030292950194359	0.2517740975698011	0.3310811097228177	0.17557773267956053	0.19967452799514657	0.3161874952672693	0.2927234204322968	0.3053494729817089	0.20566650125663716	0.16793408641877255	0.1783136035925267	0.18009308074614513	0.2507217541826262	0.28708509655671677	0.36491676405781603	0.3162103128299073	0.340097459673864	0.5183227497248019	0.4552053841678205	0.4256606034976912	0.1999790373266502	0.2584319198395699	0.20474258410359972	0.15285507685116703	0.19641495234730963	0.1511204412806069	0.0	0.21105611293147342	0.1444709535148212	0.20760353845302684	0.20852469199732632	0.29972942023576254	0.3103547376929973	0.30939412231926544	0.36660919049836327	0.35086451173506045	0.3563446313058163	0.3192314752299475	0.3404757130216425	0.3424813279937256	0.4154758689451462	0.34527270223428214
31600	0.33167481749792505	0.3789508576531534	0.37107348244613847	0.35084636691741944	0.36747853400053326	0.37048634946738657	0.36649470909485116	0.3920291370118666	0.3236051491473523	0.32344565431057226	0.3668994264829677	0.3755646887120738	0.37861580627631425	0.35882691557344404	0.31263605476656264	0.3800674774439834	0.36798353548879215	0.37788518210997535	0.33536583868941566	0.35325111074303606	0.4076464347747667	0.36959825679353997	0.3456095808104428	0.4055377463605085	0.3379439392419602	0.28668874179232545	0.365995753945342	0.21049237690208486	0.23458917221767095	0.35110213948979363	0.3276380646548212	0.3402641172042332	0.24058114547916148	0.20284873064129688	0.21322824781505106	0.2150077249686695	0.28563639840515054	0.3219997407792411	0.3998314082803404	0.35112495705243163	0.3750121038963884	0.5532373939473263	0.4901200283903449	0.4605752477202156	0.23489368154917456	0.29334656406209425	0.23965722832612407	0.20471156665729423	0.2700861613546119	0.27316933339571825	0.21105611293147342	0.0	0.11575643709562922	0.2425181826755512	0.24343933621985067	0.33464406445828687	0.3452693819155217	0.34430876654178977	0.4015238347208876	0.3857791559575848	0.3912592755283406	0.3541461194524718	0.3753903572441668	0.37739597221624993	0.45039051316767054	0.38018734645680646
31236	0.2650896580812728	0.3123656982365012	0.30448832302948625	0.2842612075007672	0.30089337458388105	0.30390119005073435	0.29990954967819894	0.3254439775952144	0.25701998973070006	0.25686049489392004	0.3003142670663155	0.3089795292954216	0.31203064685966203	0.2922417561567918	0.24605089534991043	0.3134823180273312	0.30139837607213993	0.31130002269332313	0.26878067927276345	0.28666595132638384	0.3410612753581145	0.30301309737688775	0.2790244213937906	0.33895258694385627	0.271358779825308	0.22010358237567323	0.2994105945286898	0.14390721748543264	0.1680040128010187	0.2845169800731414	0.261052905238169	0.273678957787581	0.17399598606250927	0.13626357122464466	0.14664308839839885	0.14842256555201727	0.21905123898849835	0.2554145813625889	0.3332462488636882	0.2845397976357794	0.3084269444797362	0.486652234530674	0.4235348689736927	0.39399008830356336	0.16830852213252234	0.22676140464544203	0.17307206890947185	0.13812640724064204	0.20350100193795967	0.20658417397906606	0.1444709535148212	0.11575643709562922	0.0	0.17593302325889898	0.17685417680319845	0.26805890504163465	0.2786842224988695	0.27772360712513755	0.3349386753042354	0.31919399654093256	0.3246741161116884	0.2875609600358196	0.3088051978275146	0.3108108127995977	0.3838053537510183	0.31360218704015425
S12Hp	0.20753015710598482	0.25480619726121323	0.2469288220541983	0.22670170652547927	0.2433338736085931	0.2463416890754464	0.24235004870291094	0.2678844766199264	0.19946048875541209	0.19930099391863204	0.2427547660910275	0.2514200283201336	0.25447114588437403	0.23468225518150382	0.18849139437462242	0.2559228170520432	0.24383887509685193	0.25374052171803513	0.2112211782974755	0.2291064503510959	0.28350177438282653	0.24545359640159975	0.2214649204185026	0.28139308596856827	0.21379927885002004	0.16254408140038523	0.24185109355340184	0.08634771651014464	0.1104445118257307	0.2585835920539248	0.2351195172189523	0.24774556976836432	0.14806259804329258	0.15409223636870706	0.16447175354246124	0.16625123069607967	0.23687990413256074	0.27324324650665127	0.3510749140077506	0.3023684627798418	0.3262556096237985	0.5044808996747364	0.4413635341177551	0.41181875344762575	0.2127570116987071	0.2712098942116268	0.2175205584756566	0.20125899217884768	0.26663358687616534	0.26971675891727176	0.20760353845302684	0.2425181826755512	0.17593302325889898	0.0	0.11929467582791042	0.21049940406634665	0.22112472152358142	0.22016410614984955	0.2773791743289474	0.26163449556564455	0.26711461513640045	0.23000145906053163	0.25124569685222664	0.2532513118243097	0.32624585277573037	0.25604268606486624
31750	0.18762538262367368	0.23490142277890202	0.2270240475718871	0.20679693204316807	0.2234290991262819	0.2264369145931352	0.2224452742205998	0.24797970213761525	0.1795557142731009	0.1793962194363209	0.22284999160871632	0.23151525383782243	0.23456637140206288	0.21477748069919264	0.16858661989231127	0.23601804256973205	0.22393410061454075	0.23383574723572395	0.1913164038151643	0.20920167586878471	0.2635969999005153	0.22554882191928857	0.20156014593619143	0.2614883114862571	0.19389450436770886	0.14263930691807405	0.22194631907109064	0.06644294202783348	0.10066301695296115	0.25950474559822423	0.23604067076325178	0.2486667233126638	0.14898375158759206	0.15501338991300653	0.1653929070867607	0.1671723842403791	0.23780105767686022	0.2741644000509507	0.35199606755205004	0.30328961632414125	0.32717676316809796	0.5054020532190359	0.44228468766205453	0.4127399069919252	0.21367816524300656	0.2721310477559262	0.21844171201995607	0.20218014572314716	0.2675547404204648	0.2706379124615712	0.20852469199732632	0.24343933621985067	0.17685417680319845	0.11929467582791042	0.0	0.17646404849145664	0.1870893659486914	0.2002593316675384	0.2574743998466362	0.2417297210833334	0.2472098406540893	0.21009668457822045	0.2313409223699155	0.23334653734199856	0.30634107829341917	0.23613791158255512
S6Hp	0.27883011086210985	0.32610615101733825	0.3182287758103233	0.2980016602816043	0.3146338273647181	0.3176416428315714	0.31365000245903596	0.3391844303760515	0.27076044251153714	0.2706009476747571	0.31405471984715255	0.3227199820762586	0.3257710996404991	0.30598220893762884	0.2597913481307475	0.3272227708081683	0.31513882885297695	0.32504047547416015	0.2825211320536005	0.30040640410722097	0.3548017281389516	0.3167535501577248	0.29276487417462765	0.35269303972469335	0.2850992326061451	0.2338440351565103	0.3131510473095269	0.15764767026626972	0.19186774519139738	0.35070947383666046	0.32724539900168803	0.3398714515511	0.24018847982602828	0.24621811815144276	0.2565976353251969	0.25837711247881534	0.32900578591529644	0.36536912828938695	0.4432007957904863	0.3944943445625775	0.41838149140653424	0.5966067814574721	0.5334894159004908	0.5039446352303615	0.3048828934814428	0.3633357759943625	0.3096464402583923	0.2933848739615834	0.35875946865890107	0.36184264070000743	0.29972942023576254	0.33464406445828687	0.26805890504163465	0.21049940406634665	0.17646404849145664	0.0	0.24833227555831344	0.29146405990597457	0.3486791280850724	0.33293444932176963	0.3384145688925255	0.3013014128166567	0.32254565060835166	0.3245512655804348	0.39754580653185534	0.32734263982099127
F22H1A	0.2894554283193447	0.336731468474573	0.3288540932675581	0.30862697773883907	0.3252591448219529	0.3282669602888062	0.3242753199162708	0.3498097478332862	0.2813857599687719	0.2812262651319919	0.3246800373043873	0.33334529953349346	0.3363964170977339	0.31660752639486367	0.2704166655879823	0.337848088265403	0.3257641463102118	0.335665792931395	0.2931464495108353	0.3110317215644557	0.36542704559618633	0.3273788676149596	0.3033901916318624	0.3633183571819281	0.29572455006337983	0.24446935261374508	0.32377636476676164	0.1682729877235045	0.20249306264863215	0.36133479129389523	0.33787071645892275	0.3504967690083348	0.25081379728326303	0.2568434356086775	0.2672229527824317	0.2690024299360501	0.3396311033725312	0.3759944457466218	0.45382611324772104	0.4051196620198123	0.42900680886376896	0.6072320989147069	0.5441147333577255	0.5145699526875962	0.31550821093867754	0.3739610934515972	0.3202717577156271	0.30401019141881813	0.3693847861161358	0.3724679581572422	0.3103547376929973	0.3452693819155217	0.2786842224988695	0.22112472152358142	0.1870893659486914	0.24833227555831344	0.0	0.3020893773632094	0.3593044455423072	0.3435597667790044	0.34903988634976024	0.31192673027389145	0.33317096806558644	0.33517658303766956	0.40817112398909017	0.3379679572782261
S3Hp	0.21674662213514995	0.2640226622903783	0.25614528708336337	0.23591817155464437	0.2525503386377582	0.25555815410461147	0.25156651373207606	0.29765673833107714	0.2292327504665628	0.22907325562978278	0.2725270278021782	0.2811922900312843	0.2842434075955248	0.26445451689265453	0.21826365608577317	0.28569507876319394	0.27361113680800264	0.28351278342918584	0.24099344000862621	0.2588787120622466	0.31327403609397725	0.27522585811275047	0.2512371821296533	0.31116534767971904	0.24357154056117075	0.21505153376685804	0.2943585459198746	0.15268847441097563	0.20153244727490027	0.3603741759201633	0.3369101010851908	0.3495361536346029	0.24985318190953118	0.25588282023494563	0.26626233740869976	0.26804181456231824	0.3386704879987993	0.37503383037288984	0.4528654978739891	0.4041590466460804	0.42804619349003703	0.6062714835409749	0.5431541179839936	0.5136093373138643	0.3145475955649456	0.3730004780778653	0.31931114234189517	0.3030495760450862	0.36842417074240386	0.3715073427835103	0.30939412231926544	0.34430876654178977	0.27772360712513755	0.22016410614984955	0.2002593316675384	0.29146405990597457	0.3020893773632094	0.0	0.17715368365055903	0.16140900488725624	0.1668891244580121	0.12977596838214328	0.21841784741912362	0.22042346239120672	0.29341800334262735	0.22321483663176325
F8H1	0.2739616903142478	0.3212377304694761	0.3133603552624612	0.29313323973374217	0.30976540681685605	0.3127732222837093	0.3087815819111739	0.35487180651017497	0.2864478186456606	0.2862883238088806	0.329742095981276	0.33840735821038215	0.3414584757746226	0.32166958507175236	0.27547872426487097	0.34291014694229177	0.33082620498710047	0.34072785160828367	0.29820850818772404	0.31609378024134444	0.3704891042730751	0.3324409262918483	0.3084522503087511	0.36838041585881687	0.3007866087402686	0.27226660194595587	0.3515736140989724	0.20990354259007346	0.2587475154539981	0.4175892440992611	0.39412516926428864	0.4067512218137007	0.30706825008862904	0.31309788841404346	0.3234774055877976	0.32525688274141606	0.3958855561778971	0.43224889855198767	0.5100805660530869	0.4613741148251782	0.48526126166913486	0.6634865517200728	0.6003691861630914	0.5708244054929621	0.37176266374404343	0.4302155462569631	0.376526210520993	0.360264644224184	0.4256392389215017	0.4287224109626081	0.36660919049836327	0.4015238347208876	0.3349386753042354	0.2773791743289474	0.2574743998466362	0.3486791280850724	0.3593044455423072	0.17715368365055903	0.0	0.11305271388188179	0.11853283345263765	0.11717558544888262	0.27563291559822145	0.2776385305703045	0.3506330715217252	0.28042990481086105
31129	0.258217011550945	0.30549305170617336	0.29761567649915843	0.2773885609704394	0.2940207280535532	0.29702854352040653	0.2930369031478711	0.33912712774687215	0.27070313988235783	0.2705436450455778	0.31399741721797325	0.3226626794470794	0.3257137970113198	0.3059249063084496	0.2597340455015682	0.32716546817898895	0.3150815262237977	0.3249831728449809	0.2824638294244213	0.3003491014780416	0.35474442550977225	0.3166962475285455	0.29270757154544835	0.35263573709551405	0.28504192997696576	0.25652192318265304	0.3358289353356696	0.19415886382677067	0.24300283669069533	0.40184456533595836	0.3783804905009859	0.3910065430503979	0.2913235713253262	0.29735320965074064	0.3077327268244948	0.30951220397811324	0.38014087741459435	0.41650421978868485	0.49433588728978417	0.4456294360618754	0.4695165829058321	0.64774187295677	0.5846245073997887	0.5550797267296593	0.35601798498074066	0.41447086749366036	0.3607815317576902	0.34451996546088126	0.4098945601581989	0.41297773219930534	0.35086451173506045	0.3857791559575848	0.31919399654093256	0.26163449556564455	0.2417297210833334	0.33293444932176963	0.3435597667790044	0.16140900488725624	0.11305271388188179	0.0	0.045185888751892236	0.10143090668557983	0.25988823683491863	0.26189385180700175	0.33488839275842236	0.2646852260475583
31219	0.26369713112170085	0.31097317127692925	0.3030957960699143	0.2828686805411953	0.29950084762430906	0.3025086630911624	0.29851702271862696	0.34460724731762804	0.2761832594531137	0.2760237646163337	0.31947753678872914	0.3281427990178352	0.33119391658207564	0.31140502587920543	0.2652141650723241	0.33264558774974484	0.32056164579455354	0.33046329241573674	0.2879439489951771	0.3058292210487975	0.36022454508052815	0.32217636709930136	0.29818769111620425	0.3581158566662699	0.29052204954772165	0.26200204275340894	0.3413090549064255	0.19963898339752653	0.24848295626145117	0.40732468490671425	0.38386061007174177	0.39648666262115373	0.29680369089608205	0.30283332922149653	0.3132128463952507	0.3149923235488691	0.38562099698535024	0.4219843393594407	0.49981600686054006	0.4511095556326312	0.474996702476588	0.6532219925275259	0.5901046269705446	0.5605598463004152	0.36149810455149656	0.41995098706441625	0.366261651328446	0.35000008503163715	0.4153746797289548	0.41845785177006123	0.3563446313058163	0.3912592755283406	0.3246741161116884	0.26711461513640045	0.2472098406540893	0.3384145688925255	0.34903988634976024	0.1668891244580121	0.11853283345263765	0.045185888751892236	0.0	0.1069110262563357	0.2653683564056745	0.2673739713777576	0.3403685123291782	0.2701653456183141
31343	0.22658397504583203	0.2738600152010604	0.2659826399940455	0.24575552446532645	0.26238769154844027	0.2653955070152936	0.26140386664275816	0.3074940912417592	0.23907010337724488	0.23891060854046486	0.2823643807128603	0.2910296429419664	0.29408076050620685	0.27429186980333664	0.22810100899645525	0.295532431673876	0.28344848971868475	0.29335013633986795	0.2508307929193083	0.26871606497292866	0.3231113890046593	0.28506321102343257	0.2610745350403354	0.3210027005904011	0.2534088934718528	0.2248888866775401	0.30419589883055664	0.1625258273216577	0.21136980018558238	0.3702115288308454	0.3467474539958729	0.35937350654528494	0.25969053482021326	0.2657201731456277	0.27609969031938186	0.2778791674730003	0.3485078409094814	0.3848711832835719	0.4627028507846712	0.41399639955676243	0.43788354640071914	0.616108836451657	0.5529914708946757	0.5234466902245464	0.3243849484756277	0.3828378309885474	0.3291484952525772	0.3128869289557683	0.37826152365308596	0.3813446956941924	0.3192314752299475	0.3541461194524718	0.2875609600358196	0.23000145906053163	0.21009668457822045	0.3013014128166567	0.31192673027389145	0.12977596838214328	0.11717558544888262	0.10143090668557983	0.1069110262563357	0.0	0.2282552003298057	0.2302608153018888	0.30325535625330946	0.23305218954244536
31714	0.24782821283752704	0.2951042529927554	0.28722687778574046	0.26699976225702143	0.28363192934013526	0.28663974480698856	0.28264810443445315	0.32873832903345424	0.26031434116893987	0.26015484633215985	0.3036086185045553	0.3122738807336614	0.31532499829790184	0.2955361075950316	0.24934524678815023	0.31677666946557104	0.30469272751037974	0.31459437413156294	0.2720750307110033	0.2899603027646237	0.34435562679635434	0.30630744881512756	0.2823187728320304	0.3422469383820961	0.27465313126354785	0.24613312446923513	0.3254401366222517	0.18377006511335273	0.23261403797727737	0.3914557666225404	0.3679916917875679	0.3806177443369799	0.28093477261190825	0.2869644109373227	0.29734392811107685	0.2991234052646953	0.3697520787011764	0.4061154210752669	0.4839470885763662	0.4352406373484574	0.4591277841924141	0.6373530742433521	0.5742357086863707	0.5446909280162414	0.3456291862673227	0.4040820687802424	0.3503927330442722	0.3341311667474633	0.39950576144478095	0.40258893348588737	0.3404757130216425	0.3753903572441668	0.3088051978275146	0.25124569685222664	0.2313409223699155	0.32254565060835166	0.33317096806558644	0.21841784741912362	0.27563291559822145	0.25988823683491863	0.2653683564056745	0.2282552003298057	0.0	0.19758774378307095	0.2950581160703156	0.22485494935945158
S31Hp	0.2498338278096101	0.2971098679648385	0.2892324927578236	0.26900537722910456	0.2856375443122184	0.2886453597790717	0.2846537194065362	0.3307439440055373	0.262319956141023	0.262160461304243	0.3056142334766384	0.3142794957057445	0.31733061326998496	0.2975417225671147	0.25135086176023336	0.3187822844376541	0.3066983424824628	0.316599989103646	0.2740806456830864	0.29196591773670677	0.3463612417684374	0.30831306378721063	0.2843243878041135	0.3442525533541792	0.2766587462356309	0.2481387394413182	0.32744575159433476	0.18577568008543582	0.2346196529493605	0.3934613815946235	0.36999730675965103	0.38262335930906305	0.28294038758399137	0.2889700259094058	0.29934954308316	0.3011290202367784	0.3717576936732595	0.40812103604735	0.4859527035484493	0.43724625232054054	0.46113339916449725	0.6393586892154351	0.5762413236584538	0.5466965429883245	0.3476348012394058	0.4060876837523255	0.35239834801635533	0.3361367817195464	0.4015113764168641	0.4045945484579705	0.3424813279937256	0.37739597221624993	0.3108108127995977	0.2532513118243097	0.23334653734199856	0.3245512655804348	0.33517658303766956	0.22042346239120672	0.2776385305703045	0.26189385180700175	0.2673739713777576	0.2302608153018888	0.19758774378307095	0.0	0.2970637310423987	0.22686056433153465
530119	0.3228283687610307	0.3701044089162591	0.3622270337092442	0.34199991818052516	0.358632085263639	0.3616399007304923	0.3576482603579568	0.40373848495695797	0.3353144970924436	0.3351550022556636	0.37860877442805896	0.3872740366571651	0.39032515422140557	0.3705362635185353	0.32434540271165396	0.39177682538907477	0.3796928834338834	0.3895945300550666	0.347075186634507	0.36496045868812743	0.4193557827198581	0.38130760473863123	0.3573189287555341	0.4172470943055998	0.3496532871870516	0.3211332803927388	0.4004402925457554	0.25877022103685643	0.3076141939007811	0.46645592254604407	0.4429918477110716	0.45561790026048365	0.355934928535412	0.36196456686082645	0.3723440840345806	0.374123561188199	0.44475223462468005	0.4811155769987706	0.5589472444998699	0.5102407932719611	0.5341279401159178	0.7123532301668557	0.6492358646098744	0.619691083939745	0.42062934219082637	0.47908222470374606	0.42539288896777594	0.40913132267096697	0.4745059173682846	0.47758908940939104	0.4154758689451462	0.45039051316767054	0.3838053537510183	0.32624585277573037	0.30634107829341917	0.39754580653185534	0.40817112398909017	0.29341800334262735	0.3506330715217252	0.33488839275842236	0.3403685123291782	0.30325535625330946	0.2950581160703156	0.2970637310423987	0.0	0.18289579370622122
531414	0.25262520205016664	0.29990124220539505	0.2920238669983801	0.2717967514696611	0.2884289185527749	0.2914367340196282	0.28744509364709275	0.33353531824609384	0.2651113303815795	0.2649518355447995	0.3084056077171949	0.317070869946301	0.3201219875105415	0.30033309680767123	0.2541422360007899	0.32157365867821064	0.30948971672301934	0.31939136334420254	0.2768720199236429	0.2947572919772633	0.34915261600899394	0.31110443802776716	0.28711576204467004	0.34704392759473573	0.27945012047618745	0.25093011368187473	0.3302371258348913	0.18856705432599238	0.23741102718991702	0.39625275583518	0.3727886810002075	0.3854147335496196	0.2857317618245479	0.2917614001499623	0.3021409173237165	0.30392039447733493	0.374549067913816	0.41091241028790654	0.4887440777890058	0.4400376265610971	0.4639247734050537	0.6421500634559917	0.5790326978990104	0.549487917228881	0.3504261754799623	0.408879057992882	0.35518972225691187	0.3389281559601029	0.40430275065742055	0.40738592269852697	0.34527270223428214	0.38018734645680646	0.31360218704015425	0.25604268606486624	0.23613791158255512	0.32734263982099127	0.3379679572782261	0.22321483663176325	0.28042990481086105	0.2646852260475583	0.2701653456183141	0.23305218954244536	0.22485494935945158	0.22686056433153465	0.18289579370622122	0.0
