	S20H1	S9H1	w20pp	f20ppA	w9pp	f1pp	w17pp	S1Hp	S21H1	w1pp	S11Hp	S22Hp	w19pp	S3Hp	w3pp	F7H1	w14pp	w13pp	f4pp	F32H1	F22HpB	f22ppB	f6ppB	f8pp	F23HpA	w8pp	f2pp	S2Hp	f17ppB	f19pp	f23ppA	f18pp	f21pp	f32pp	f30pp	w12pp	f13pp	w10pp	f7pp	s24H1	f24pp	S13Hp	w24pp	w28pp	S23Hp	w23pp	f14ppB	f25pp	w25pp	f16ppB	f16ppA	w26pp	f26pp	S26Hp	w27pp	w29pp	S31Hp	f15pp	F3H1	S18H1	f23ppB	w11pp	f11pp	f14ppA	f12ppB	f10pp	f12ppA	f6ppA
w24pp	0.23388936398014554	0.25580288262044615	0.09590633084175401	0.09462159379503206	0.08144101277525459	0.09421883655321873	0.1443147953516341	0.23943701155053745	0.26097530088394927	0.204215792797653	0.26993543811385246	0.2329388006688625	0.2270034575996829	0.14900784798940825	0.14138385455158428	0.276536932969051	0.20520810540569331	0.1556598104252646	0.07691943175194071	0.2861902507505287	0.2706882274437943	0.1380018119663154	0.08781462282305388	0.09215515320628073	0.2840721765089586	0.184643358139017	0.17559938459337082	0.2894902193860189	0.11389344159256078	0.16589184485918904	0.09391626668742153	0.18284937855732833	0.15107648910612045	0.11372035079437554	0.08804967229884475	0.135948370902568	0.12961617055399055	0.04526471843987916	0.03657202379875385	0.17314660155094633	0.018687427870472673	0.6658162488718767	0.0	0.07066428397196689	0.2620147071843128	0.17802428861314368	0.11639844696452553	0.13533293206684513	0.19064767140175667	0.20834757566966136	0.11406170977231386	0.11557670505663542	0.17472369713269023	0.22990662949807933	0.13665865661867635	0.209796861255997	0.2903210305968148	0.2573133458634991	0.2844934283750667	0.2063903810286603	0.1077167489150378	0.08576757064505437	0.10775710850393508	0.08978532093255885	0.06244372262479618	0.06244372262479618	0.14586309288782726	0.11306578396607059
w28pp	0.21805024702051487	0.2399637656608155	0.08006721388212333	0.07878247683540139	0.0656018958156239	0.07837971959358805	0.1284756783920034	0.2235978945909068	0.24513618392431857	0.1883766758380223	0.2540963211542218	0.21709968370923183	0.21116434064005224	0.13316873102977758	0.12554473759195361	0.2606978160094203	0.18936898844606265	0.13982069346563392	0.061080314792310034	0.270351133790898	0.25484911048416364	0.1221626950066847	0.0719755058634232	0.07631603624665004	0.2682330595493279	0.1688042411793863	0.15976026763374013	0.2736511024263882	0.0980543246329301	0.15005272789955837	0.07807714972779085	0.16701026159769766	0.1352373721464898	0.09788123383474485	0.07221055533921408	0.12010925394293734	0.12544600751787854	0.04748376054812766	0.03879106590700235	0.20969501617452568	0.07074643277308001	0.7212663982542518	0.07066428397196689	0.0	0.2105449522366155	0.1265545336654464	0.06492869201682824	0.08386317711914783	0.13917791645405939	0.15687782072196407	0.06259195482461657	0.06410695010893813	0.12325394218499293	0.17843687455038204	0.08518890167097906	0.15832710630829971	0.23885127564911754	0.2058435909158018	0.23302367342736943	0.15492062608096302	0.0654371953907083	0.052879378106700195	0.07486891596558089	0.07394620397292817	0.0466046056651655	0.0466046056651655	0.1300239759281966	0.09722666700643992
S23Hp	0.4094006702328608	0.4313141888731614	0.27141763709446926	0.2701329000477473	0.25695231902796983	0.26973014280593394	0.3198261016043493	0.4149483178032527	0.4364866071366645	0.3797270990503682	0.4454467443665677	0.4084501069215777	0.40251476385239815	0.32451915424212346	0.31689516080429947	0.4520482392217662	0.3807194116584085	0.3311711166779798	0.25243073800465593	0.4617015570032439	0.44619953369650955	0.3135131182190306	0.2633259290757691	0.2676664594589959	0.4595834827616738	0.3601546643917322	0.35111069084608604	0.4650015256387341	0.289404747845276	0.3414031511119042	0.26942757294013675	0.3583606848100436	0.32658779535883564	0.28923165704709075	0.26356097855155997	0.3114596771552832	0.31679643073022445	0.23883418376047358	0.23014148911934826	0.4010454393868716	0.2620968559854259	0.9126168214665976	0.2620147071843128	0.2105449522366155	0.0	0.15104512707584097	0.1689090487578366	0.23130331781012797	0.2866180571450396	0.3043179614129442	0.21003209551559673	0.2426065879558741	0.30175358003192887	0.356936512397318	0.26368853951791504	0.33682674415523567	0.41735091349605347	0.38434322876273774	0.4115233112743054	0.333420263927899	0.2567876186030542	0.2442298013190461	0.2662193391779268	0.2652966271852741	0.2379550288775114	0.2379550288775114	0.3213743991405425	0.28857709021878586
w23pp	0.3254102516616917	0.3473237703019923	0.18742721852330013	0.1861424814765782	0.17296190045680068	0.1857397242347648	0.2358356830331802	0.3309578992320835	0.35249618856549536	0.2957366804791991	0.36145632579539855	0.3244596883504086	0.31852434528122897	0.24052873567095434	0.23290474223313037	0.3680578206505971	0.29672899308723943	0.2471806981068107	0.1684403194334868	0.37771113843207477	0.3622091151253404	0.22952269964786148	0.17933551050459998	0.18367604088782682	0.3755930641905047	0.2761642458205631	0.2671202722749169	0.38101110706756497	0.20541432927410685	0.25741273254073516	0.18543715436896763	0.2743702662388744	0.24259737678766655	0.20524123847592163	0.17957055998039084	0.2274692585841141	0.23280601215905533	0.15484376518930446	0.14615107054817914	0.31705502081570247	0.1781064374142568	0.8286264028954284	0.17802428861314368	0.1265545336654464	0.15104512707584097	0.0	0.08491863018666748	0.14731289923895885	0.20262763857387045	0.2203275428417751	0.1260416769444276	0.15861616938470496	0.21776316146075975	0.2729460938261489	0.1796981209467459	0.25283632558406655	0.3333604949248844	0.3003528101915686	0.32753289270313624	0.24942984535672985	0.1727972000318851	0.16023938274787697	0.1822289206067577	0.18130620861410496	0.1539646103063423	0.1539646103063423	0.23738398056937338	0.2045866716476167
f14ppB	0.2637844100130735	0.2856979286533741	0.12580137687468196	0.12451663982796	0.11133605880818254	0.12411388258614668	0.17420984138456205	0.2693320575834654	0.2908703469168772	0.23411083883058095	0.29983048414678043	0.26283384670179044	0.25689850363261085	0.17890289402233622	0.17127890058451223	0.30643197900197894	0.23510315143862126	0.18555485645819253	0.10681447778486866	0.31608529678345665	0.30058327347672226	0.1678968579992433	0.11770966885598183	0.12205019923920868	0.3139672225418866	0.21453840417194495	0.20549443062629877	0.31938526541894685	0.14378848762548874	0.19578689089211698	0.12381131272034948	0.21274442459025628	0.1809715351390484	0.14361539682730348	0.1179447183317727	0.16584341693549598	0.17118017051043719	0.0932179235406863	0.08452522889956099	0.2554291791670843	0.11648059576563866	0.7670005612468104	0.11639844696452553	0.06492869201682824	0.1689090487578366	0.08491863018666748	0.0	0.0856870575903407	0.14100179692525228	0.15870170119315696	0.06441583529580946	0.09699032773608682	0.15613731981214163	0.21132025217753073	0.11807227929812775	0.1912104839354484	0.2717346532762662	0.23872696854295047	0.2659070510545181	0.1878040037081117	0.11117135838326693	0.09861354109925882	0.12060307895813951	0.1196803669654868	0.09233876865772413	0.09233876865772413	0.1757581389207552	0.14296082999899853
f25pp	0.28271889511539305	0.3046324137556937	0.14473586197700156	0.14345112493027962	0.13027054391050213	0.1430483676884663	0.19314432648688165	0.288266542685785	0.30980483201919684	0.2530453239329006	0.3187649692491	0.28176833180411004	0.27583298873493045	0.19783737912465582	0.19021338568683183	0.32536646410429854	0.25403763654094086	0.20448934156051213	0.12574896288718826	0.3350197818857762	0.31951775857904186	0.1868313431015629	0.13664415395830143	0.14098468434152828	0.3329017076442061	0.23347288927426454	0.22442891572861837	0.3383197505212664	0.16272297272780833	0.21472137599443658	0.14274579782266908	0.23167890969257587	0.199906020241368	0.16254988192962308	0.1368792034340923	0.18477790203781558	0.19011465561275678	0.1121524086430059	0.10345971400188059	0.27436366426940395	0.13541508086795825	0.7859350463491299	0.13533293206684513	0.08386317711914783	0.23130331781012797	0.14731289923895885	0.0856870575903407	0.0	0.06943166053305688	0.08713156480096156	0.040382877262063153	0.1159248128384064	0.1750718049144612	0.2302547372798503	0.13700676440044735	0.21014496903776797	0.2906691383785858	0.25766145364527004	0.2848415361568377	0.20673848881043128	0.13010584348558651	0.11754802620157842	0.1395375640604591	0.13861485206780638	0.11127325376004372	0.11127325376004372	0.1946926240230748	0.16189531510131813
w25pp	0.33803363445030465	0.3599471530906053	0.20005060131191313	0.1987658642651912	0.18558528324541368	0.19836310702337784	0.2484590658217932	0.34358128202069654	0.36511957135410833	0.30836006326781207	0.37407970858401157	0.3370830711390216	0.331147728069842	0.25315211845956737	0.24552812502174337	0.3806812034392101	0.3093523758758524	0.2598040808954237	0.1810637022220998	0.3903345212206878	0.3748324979139534	0.24214608243647445	0.19195889329321297	0.19629942367643982	0.3882164469791177	0.28878762860917606	0.27974365506352994	0.393634489856178	0.21803771206271988	0.2700361153293481	0.19806053715758062	0.2869936490274874	0.25522075957627954	0.21786462126453462	0.19219394276900384	0.24009264137272712	0.24542939494766833	0.16746714797791745	0.15877445333679213	0.32967840360431544	0.1907298202028698	0.8412497856840415	0.19064767140175667	0.13917791645405939	0.2866180571450396	0.20262763857387045	0.14100179692525228	0.06943166053305688	0.0	0.12048652903262985	0.09569761659697472	0.171239552173318	0.23038654424937277	0.2855694766147619	0.1923215037353589	0.26545970837267957	0.34598387771349737	0.31297619298018164	0.34015627549174926	0.2620532281453429	0.1854205828204981	0.17286276553649	0.19485230339537069	0.19392959140271795	0.16658799309495528	0.16658799309495528	0.25000736335798635	0.2172100544362297
f16ppB	0.35573353871820934	0.37764705735851	0.21775050557981782	0.21646576853309588	0.20328518751331837	0.21606301129128253	0.2661589700896979	0.36128118628860123	0.382819475622013	0.32605996753571675	0.39177961285191626	0.35478297540692627	0.3488476323377467	0.27085202272747205	0.26322802928964806	0.39838110770711477	0.3270522801437571	0.27750398516332836	0.1987636064900045	0.4080344254885925	0.3925324021818581	0.25984598670437914	0.20965879756111766	0.2139993279443445	0.4059163512470224	0.30648753287708075	0.2974435593314346	0.4113343941240827	0.23573761633062457	0.2877360195972528	0.2157604414254853	0.3046935532953921	0.27292066384418423	0.2355645255324393	0.20989384703690853	0.2577925456406318	0.26312929921557304	0.18516705224582214	0.17647435760469682	0.3473783078722201	0.20842972447077449	0.8589496899519462	0.20834757566966136	0.15687782072196407	0.3043179614129442	0.2203275428417751	0.15870170119315696	0.08713156480096156	0.12048652903262985	0.0	0.1133975208648794	0.18893945644122265	0.24808644851727746	0.30326938088266653	0.21002140800326358	0.2831596126405842	0.36368378198140205	0.33067609724808633	0.35785617975965395	0.2797531324132475	0.20312048708840277	0.19056266980439468	0.21255220766327537	0.21162949567062264	0.18428789736285997	0.18428789736285997	0.26770726762589103	0.2349099587041344
f16ppA	0.2614476728208618	0.28336119146116245	0.12346463968247029	0.12217990263574834	0.10899932161597087	0.12177714539393501	0.17187310419235038	0.26699532039125373	0.2885336097246656	0.23177410163836928	0.29749374695456876	0.2604971095095788	0.2545617664403992	0.17656615683012455	0.16894216339230056	0.30409524180976727	0.2327664142464096	0.18321811926598086	0.10447774059265699	0.3137485595912449	0.2982465362845106	0.16556012080703164	0.11537293166377016	0.11971346204699701	0.31163048534967486	0.21220166697973328	0.2031576934340871	0.3170485282267351	0.14145175043327707	0.19345015369990531	0.12147457552813781	0.2104076873980446	0.17863479794683673	0.1412786596350918	0.11560798113956103	0.1635066797432843	0.16884343331822552	0.09088118634847463	0.08218849170734932	0.2530924419748727	0.11414385857342699	0.7646638240545987	0.11406170977231386	0.06259195482461657	0.21003209551559673	0.1260416769444276	0.06441583529580946	0.040382877262063153	0.09569761659697472	0.1133975208648794	0.0	0.09465359054387515	0.15380058261992996	0.20898351498531906	0.11573554210591608	0.18887374674323673	0.26939791608405456	0.2363902313507388	0.26357031386230645	0.18546726651590004	0.10883462119105528	0.09627680390704717	0.11826634176592787	0.11734362977327513	0.09000203146551246	0.09000203146551246	0.17342140172854353	0.14062409280678687
w26pp	0.2629626681051834	0.284876186745484	0.12497963496679185	0.1236948979200699	0.11051431690029243	0.12329214067825657	0.17338809947667194	0.26851031567557526	0.2900486050089871	0.23328909692269084	0.2990087422388903	0.26201210479390036	0.2560767617247207	0.17808115211444608	0.17045715867662212	0.30561023709408885	0.23428140953073115	0.18473311455030245	0.10599273587697855	0.3152635548755665	0.2997615315688321	0.16707511609135323	0.11688792694809172	0.12122845733131857	0.31314548063399644	0.21371666226405484	0.20467268871840866	0.3185635235110567	0.1429667457175986	0.19496514898422687	0.12298957081245937	0.21192268268236616	0.1801497932311583	0.14279365491941337	0.11712297642388259	0.16502167502760584	0.17035842860254707	0.09239618163279618	0.08370348699167088	0.2546074372591942	0.11565885385774854	0.7661788193389203	0.11557670505663542	0.06410695010893813	0.2426065879558741	0.15861616938470496	0.09699032773608682	0.1159248128384064	0.171239552173318	0.18893945644122265	0.09465359054387515	0.0	0.06298739353900111	0.11817232590539029	0.08291026702904222	0.15604847166636288	0.2365726410071807	0.20356495627386495	0.2307450387854326	0.15264199143902615	0.11034961647537682	0.09779179919136871	0.1197813370502494	0.11885862505759669	0.09151702674983402	0.09151702674983402	0.1749363970128651	0.14213908809110842
f26pp	0.3221096601812382	0.3440231788215389	0.18412662704284669	0.18284188999612475	0.16966130897634724	0.1824391327543114	0.23253509155272675	0.3276573077516301	0.3491955970850419	0.2924360889987456	0.35815573431494513	0.32115909686995514	0.31522375380077555	0.23722814419050092	0.22960415075267693	0.36475722917014364	0.29342840160678596	0.24388010662635723	0.16513972795303336	0.37441054695162135	0.35890852364488696	0.226222108167408	0.17603491902414653	0.18037544940737338	0.3722924727100513	0.2728636543401096	0.2638196807944635	0.37771051558711155	0.20211373779365344	0.2541121410602817	0.18213656288851418	0.271069674758421	0.2392967853072131	0.20194064699546818	0.1762699684999374	0.22416866710366068	0.22950542067860188	0.151543173708851	0.1428504790677257	0.313754429335249	0.17480584593380336	0.8253258114149751	0.17472369713269023	0.12325394218499293	0.30175358003192887	0.21776316146075975	0.15613731981214163	0.1750718049144612	0.23038654424937277	0.24808644851727746	0.15380058261992996	0.06298739353900111	0.0	0.1773193179814451	0.14205725910509703	0.21519546374241766	0.2957196330832355	0.26271194834991973	0.2898920308614874	0.21178898351508096	0.16949660855143162	0.15693879126742352	0.17892832912630421	0.1780056171336515	0.15066401882588884	0.15066401882588884	0.23408338908891993	0.20128608016716326
S26Hp	0.3772925925466273	0.39920611118692795	0.23930955940823578	0.23802482236151384	0.22484424134173633	0.23762206511970047	0.28771802391811585	0.3828402401170192	0.404378529450431	0.34761902136413475	0.41333866668033425	0.3763420292353442	0.3704066861661647	0.29241107655589	0.284787083118066	0.4199401615355327	0.34861133397217503	0.29906303899174635	0.22032266031842246	0.4295934793170104	0.4140914560102761	0.28140504053279713	0.23121785138953563	0.23555838177276248	0.42747540507544035	0.32804658670549874	0.31900261315985257	0.4328934479525006	0.2572966701590425	0.30929507342567075	0.23731949525390328	0.3262526071238101	0.29447971767260217	0.2571235793608573	0.2314529008653265	0.27935159946904975	0.284688353043991	0.2067261060742401	0.1980334114331148	0.3689373617006381	0.22998877829919245	0.8805087437803641	0.22990662949807933	0.17843687455038204	0.356936512397318	0.2729460938261489	0.21132025217753073	0.2302547372798503	0.2855694766147619	0.30326938088266653	0.20898351498531906	0.11817232590539029	0.1773193179814451	0.0	0.19724019147048613	0.2703783961078068	0.35090256544862464	0.31789488071530886	0.3450749632268765	0.2669719158804701	0.22467954091682074	0.21212172363281262	0.23411126149169334	0.2331885494990406	0.20584695119127794	0.20584695119127794	0.28926632145430903	0.2564690125325524
w27pp	0.2840446196672243	0.30595813830752494	0.14606158652883278	0.14477684948211084	0.13159626846233335	0.1443740922402975	0.19447005103871287	0.2895922672376162	0.31113055657102806	0.2543710484847318	0.32009069380093125	0.28309405635594126	0.27715871328676167	0.19916310367648704	0.19153911023866305	0.32669218865612976	0.2553633610927721	0.20581506611234335	0.12707468743901948	0.3363455064376074	0.3208434831308731	0.18815706765339413	0.13796987851013265	0.1423104088933595	0.33422743219603734	0.23479861382609576	0.2257546402804496	0.3396454750730976	0.16404869727963955	0.2160471005462678	0.1440715223745003	0.2330046342444071	0.20123174479319922	0.1638756064814543	0.13820492798592351	0.1861036265896468	0.191440380164588	0.11347813319483711	0.10478543855371181	0.27568938882123517	0.13674080541978947	0.7872607709009611	0.13665865661867635	0.08518890167097906	0.26368853951791504	0.1796981209467459	0.11807227929812775	0.13700676440044735	0.1923215037353589	0.21002140800326358	0.11573554210591608	0.08291026702904222	0.14205725910509703	0.19724019147048613	0.0	0.12620150348737244	0.20672567282819027	0.17371798809487451	0.23544361271212605	0.15734056536571966	0.13143156803741776	0.11887375075340965	0.14086328861229036	0.1399405766196376	0.11259897831187494	0.11259897831187494	0.19601834857490602	0.16322103965314935
w29pp	0.35718282430454495	0.3790963429448456	0.21919979116615346	0.21791505411943152	0.204734473099654	0.21751229687761814	0.2676082556760335	0.3627304718749369	0.3842687612083487	0.3275092531220524	0.39322889843825193	0.3562322609932619	0.35029691792408235	0.27230130831380767	0.26467731487598367	0.3998303932934504	0.3285015657300927	0.27895327074966403	0.20021289207634013	0.4094837110749281	0.39398168776819376	0.2612952722907148	0.2111080831474533	0.21544861353068015	0.407365636833358	0.3079368184634164	0.29889284491777024	0.4127836797104183	0.23718690191696018	0.2891853051835884	0.21720972701182095	0.3061428388817278	0.27436994943051984	0.23701381111877495	0.21134313262324417	0.2592418312269674	0.26457858480190866	0.18661633783215778	0.17792364319103246	0.3488275934585558	0.20987901005711013	0.8603989755382818	0.209796861255997	0.15832710630829971	0.33682674415523567	0.25283632558406655	0.1912104839354484	0.21014496903776797	0.26545970837267957	0.2831596126405842	0.18887374674323673	0.15604847166636288	0.21519546374241766	0.2703783961078068	0.12620150348737244	0.0	0.23473868107758067	0.20173099634426495	0.3085818173494467	0.2304787700030403	0.20456977267473841	0.1920119553907303	0.214001493249611	0.21307878125695828	0.1857371829491956	0.1857371829491956	0.2691565532122267	0.23635924429047003
S31Hp	0.43770699364536286	0.4596205122856635	0.29972396050697125	0.2984392234602493	0.2852586424404719	0.298036466218436	0.3481324250168514	0.44325464121575475	0.46479293054916654	0.4080334224628703	0.4737530677790698	0.43675643033407974	0.4308210872649002	0.3528254776546255	0.3452014842168015	0.48035456263426823	0.40902573507091056	0.3594774400904819	0.280737061417158	0.49000788041574594	0.4745058571090116	0.34181944163153266	0.2916322524882712	0.295972782871498	0.4878898061741759	0.38846098780423427	0.3794170142585881	0.49330784905123615	0.31771107125777803	0.3697094745244063	0.2977338963526388	0.3866670082225456	0.3548941187713377	0.3175379804595928	0.291867301964062	0.3397660005677853	0.3451027541427265	0.2671405071729756	0.2584478125318503	0.4293517627993736	0.2904031793979279	0.9409231448790997	0.2903210305968148	0.23885127564911754	0.41735091349605347	0.3333604949248844	0.2717346532762662	0.2906691383785858	0.34598387771349737	0.36368378198140205	0.26939791608405456	0.2365726410071807	0.2957196330832355	0.35090256544862464	0.20672567282819027	0.23473868107758067	0.0	0.2192307776483043	0.3891059866902645	0.31100293934385814	0.2850939420155562	0.27253612473154815	0.29452566259042884	0.29360295059777614	0.26626135229001346	0.26626135229001346	0.34968072255304455	0.3168834136312879
f15pp	0.4046993089120471	0.42661282755234775	0.26671627577365553	0.2654315387269336	0.2522509577071561	0.2650287814851202	0.3151247402835356	0.4102469564824389	0.43178524581585076	0.3750257377295545	0.44074538304575395	0.403748745600764	0.39781340253158437	0.31981779292130974	0.3121937994834858	0.4473468779009525	0.37601805033759483	0.3264697553571661	0.2477293766838422	0.45700019568243017	0.4414981723756958	0.3088117568982169	0.25862456775495535	0.2629650981381822	0.4548821214408601	0.3554533030709185	0.3464093295252723	0.46030016431792037	0.28470338652446225	0.33670178979109056	0.264726211619323	0.3536593234892298	0.321886434038022	0.284530295726277	0.25885961723074624	0.3067583158344695	0.31209506940941073	0.23413282243965985	0.22544012779853453	0.39634407806605787	0.2573954946646122	0.907915460145784	0.2573133458634991	0.2058435909158018	0.38434322876273774	0.3003528101915686	0.23872696854295047	0.25766145364527004	0.31297619298018164	0.33067609724808633	0.2363902313507388	0.20356495627386495	0.26271194834991973	0.31789488071530886	0.17371798809487451	0.20173099634426495	0.2192307776483043	0.0	0.3560983019569488	0.27799525461054236	0.2520862572822405	0.23952843999823237	0.26151797785711306	0.26059526586446036	0.23325366755669769	0.23325366755669769	0.3166730378197288	0.28387572889797213
F3H1	0.4318793914236147	0.4537929100639153	0.2938963582852231	0.29261162123850115	0.2794310402187237	0.2922088639966879	0.3423048227951032	0.4374270389940066	0.45896532832741843	0.40220582024112217	0.4679254655573216	0.43092882811233163	0.42499348504315204	0.3469978754328774	0.3393738819950534	0.4745269604125201	0.40319813284916245	0.3536498378687337	0.2749094591954099	0.4841802781939978	0.46867825488726345	0.3359918394097845	0.285804650266523	0.29014518064974987	0.4820622039524277	0.38263338558248616	0.37358941203683993	0.487480246829488	0.3118834690360299	0.36388187230265817	0.29190629413089064	0.38083940600079746	0.3490665165495896	0.31171037823784464	0.2860396997423139	0.33393839834603717	0.33927515192097835	0.2613129049512275	0.2526202103101022	0.42352416057762554	0.2845755771761799	0.9350955426573515	0.2844934283750667	0.23302367342736943	0.4115233112743054	0.32753289270313624	0.2659070510545181	0.2848415361568377	0.34015627549174926	0.35785617975965395	0.26357031386230645	0.2307450387854326	0.2898920308614874	0.3450749632268765	0.23544361271212605	0.3085818173494467	0.3891059866902645	0.3560983019569488	0.0	0.2685431775350954	0.2792663397938081	0.26670852250980004	0.28869806036868073	0.287775348376028	0.2604337500682653	0.2604337500682653	0.3438531203312964	0.31105581140953975
S18H1	0.35377634407720826	0.3756898627175089	0.21579331093881676	0.21450857389209482	0.2013279928723173	0.21410581665028144	0.26420177544869683	0.3593239916476002	0.380862280981012	0.32410277289471573	0.38982241821091523	0.3528257807659252	0.34689043769674566	0.26889482808647097	0.261270834648647	0.3964239130661137	0.325095085502756	0.27554679052232733	0.19680641184900344	0.4060772308475914	0.39057520754085706	0.2578887920633781	0.2077016029201166	0.21204213330334346	0.40395915660602133	0.3045303382360797	0.29548636469043355	0.4093771994830816	0.23378042168962349	0.28577882495625173	0.21380324678448426	0.3027363586543911	0.27096346920318315	0.23360733089143826	0.20793665239590747	0.25583535099963073	0.26117210457457196	0.18320985760482109	0.17451716296369577	0.3454211132312191	0.20647252982977343	0.8569924953109451	0.2063903810286603	0.15492062608096302	0.333420263927899	0.24942984535672985	0.1878040037081117	0.20673848881043128	0.2620532281453429	0.2797531324132475	0.18546726651590004	0.15264199143902615	0.21178898351508096	0.2669719158804701	0.15734056536571966	0.2304787700030403	0.31100293934385814	0.27799525461054236	0.2685431775350954	0.0	0.20116329244740172	0.1886054751633936	0.21059501302227432	0.2096723010296216	0.18233070272185892	0.18233070272185892	0.26575007298489	0.23295276406313334
f23ppB	0.25510271196358575	0.27701623060388636	0.11711967882519422	0.11583494177847227	0.1026543607586948	0.11543218453665895	0.16552814333507432	0.26065035953397764	0.2821886488673895	0.22542914078109322	0.29114878609729267	0.25415214865230273	0.24821680558312312	0.17022119597284846	0.1625972025350245	0.29775028095249123	0.22642145338913353	0.17687315840870482	0.09813277973538093	0.3074035987339689	0.2919015754272345	0.1592151599497556	0.1090279708064941	0.11336850118972094	0.3052855244923988	0.2058567061224572	0.19681273257681103	0.3107035673694591	0.13510678957600097	0.18710519284262925	0.11512961467086175	0.20406272654076854	0.17228983708956067	0.13493369877781575	0.10926302028228496	0.15716171888600822	0.16249847246094945	0.08453622549119856	0.07584353085007325	0.2467474811175966	0.10779889771615092	0.7583188631973226	0.1077167489150378	0.0654371953907083	0.2567876186030542	0.1727972000318851	0.11117135838326693	0.13010584348558651	0.1854205828204981	0.20312048708840277	0.10883462119105528	0.11034961647537682	0.16949660855143162	0.22467954091682074	0.13143156803741776	0.20456977267473841	0.2850939420155562	0.2520862572822405	0.2792663397938081	0.20116329244740172	0.0	0.08993184304977109	0.1119213809086518	0.11099866891599906	0.08365707060823639	0.08365707060823639	0.16707644087126747	0.1342791319495108
w11pp	0.23315353369360234	0.255067052333903	0.09517050055521081	0.09388576350848886	0.08070518248871139	0.09348300626667554	0.1435789650650909	0.23870118126399426	0.26023947059740604	0.2034799625111098	0.2691996078273093	0.2322029703823193	0.2262676273131397	0.14827201770286508	0.14064802426504108	0.2758011026825078	0.20447227511915012	0.15492398013872138	0.07618360146539752	0.2854544204639855	0.2699523971572511	0.13726598167977216	0.08707879253651069	0.09141932291973753	0.28333634622241544	0.1839075278524738	0.17486355430682762	0.2887543890994757	0.11315761130601758	0.16515601457264584	0.09318043640087834	0.18211354827078513	0.15034065881957726	0.11298452050783234	0.08731384201230155	0.13521254061602483	0.14054929419096604	0.06258704722121515	0.05389435258008983	0.22479830284761318	0.08584971944616751	0.7363696849273392	0.08576757064505437	0.052879378106700195	0.2442298013190461	0.16023938274787697	0.09861354109925882	0.11754802620157842	0.17286276553649	0.19056266980439468	0.09627680390704717	0.09779179919136871	0.15693879126742352	0.21212172363281262	0.11887375075340965	0.1920119553907303	0.27253612473154815	0.23952843999823237	0.26670852250980004	0.1886054751633936	0.08993184304977109	0.0	0.06271529911216231	0.08904949064601565	0.06170789233825298	0.06170789233825298	0.14512726260128406	0.11232995367952739
f11pp	0.25514307155248306	0.27705659019278367	0.1171600384140915	0.11587530136736955	0.10269472034759208	0.11547254412555623	0.1655685029239716	0.26069071912287495	0.28222900845628673	0.2254695003699905	0.29118914568619	0.2541925082412	0.2482571651720204	0.17026155556174577	0.16263756212392178	0.2977906405413885	0.2264618129780308	0.17691351799760208	0.09817313932427821	0.3074439583228662	0.2919419350161318	0.15925551953865286	0.10906833039539138	0.11340886077861823	0.30532588408129613	0.2058970657113545	0.19685309216570832	0.3107439269583564	0.13514714916489828	0.18714555243152653	0.11516997425975903	0.20410308612966582	0.17233019667845795	0.13497405836671303	0.10930337987118224	0.15720207847490553	0.16253883204984673	0.08457658508009584	0.07588389043897054	0.24678784070649387	0.1078392573050482	0.7583592227862199	0.10775710850393508	0.07486891596558089	0.2662193391779268	0.1822289206067577	0.12060307895813951	0.1395375640604591	0.19485230339537069	0.21255220766327537	0.11826634176592787	0.1197813370502494	0.17892832912630421	0.23411126149169334	0.14086328861229036	0.214001493249611	0.29452566259042884	0.26151797785711306	0.28869806036868073	0.21059501302227432	0.1119213809086518	0.06271529911216231	0.0	0.11103902850489634	0.08369743019713367	0.08369743019713367	0.16711680046016475	0.13431949153840808
f14ppA	0.2173853956149094	0.23929891425521005	0.07940236247651787	0.07811762542979593	0.06493704441001844	0.0832156078431383	0.1333115666415537	0.22843378284045704	0.24997207217386885	0.1932125640875726	0.25893220940377204	0.22193557195878208	0.2160002288896025	0.13800461927932783	0.13038062584150384	0.2655337042589706	0.1942048766956129	0.14465658171518417	0.06591620304186029	0.27518702204044826	0.25968499873371387	0.12699858325623495	0.07681139411297346	0.08115192449620029	0.2730689477988782	0.17364012942893658	0.1645961558832904	0.27848699067593846	0.10289021288248035	0.1548886161491086	0.0829130379773411	0.17184614984724791	0.14007326039604	0.1027171220842951	0.07704644358876434	0.1314304024342694	0.14456704447847052	0.06660479750871963	0.05791210286759431	0.22881605313511766	0.08986746973367199	0.7403874352148436	0.08978532093255885	0.07394620397292817	0.2652966271852741	0.18130620861410496	0.1196803669654868	0.13861485206780638	0.19392959140271795	0.21162949567062264	0.11734362977327513	0.11885862505759669	0.1780056171336515	0.2331885494990406	0.1399405766196376	0.21307878125695828	0.29360295059777614	0.26059526586446036	0.287775348376028	0.2096723010296216	0.11099866891599906	0.08904949064601565	0.11103902850489634	0.0	0.03055440128736254	0.03055440128736254	0.12935912452259113	0.09656181560083446
