	530119	31129	530451	530163	w14pp	f11pp	w20pp	f16ppA	f20ppA	w26pp	w2pp	w16pp	w32pp	w11pp	w17pp	w21pp	31749	w19pp	f2pp	w18pp	f7pp	f8pp	f14ppB	530364	31416	31232	F8H1	31333	531424	31700	530050	31328	S28Hp	S19H1	530075	F3H1	31009	s24H1	31160	530315	31452	31600	530052	530215	31766	S1Hp	31750	530444	530295	S29H1	530177	31723	31714	31267	530055	530258	31428	31512	31300	S26Hp	31360	31071	F22HpB	31519	S21H1	530368	31379	31343	530074	31021
31600	0.3591618658730476	0.36857445946837597	0.21078132482603307	0.2467495941073597	0.23405688438916275	0.24217550118195627	0.23775172915798382	0.2532494145661043	0.24549143355057856	0.2491572294593605	0.24772507445414035	0.25420666154520344	0.266245166794908	0.24419497428862613	0.24669670265002952	0.2660547500514828	0.2800780189349978	0.2522999811974284	0.2515951147277622	0.23495463982158935	0.24040700069484314	0.24028242901047114	0.22646513829407217	0.26139336381006884	0.26150206666188225	0.2268790189920101	0.21901385384896133	0.23258703700924094	0.19518796979818892	0.19214484343610755	0.19686824352381788	0.1929712879475961	0.204388520517976	0.21917576706084296	0.21266023420292857	0.18544048946306357	0.1467837443496252	0.18986525661983078	0.16001626640120853	0.18857381273840976	0.09207062289323034	0.0	0.11514753928168167	0.12498402210145981	0.20255341373626023	0.1857249683972279	0.1743888631244536	0.16307937759031826	0.1824819522451222	0.19572047960339117	0.1820739390757088	0.18181426283493324	0.17904892760153263	0.1945659773177804	0.21608400937841832	0.1954743140054335	0.1954453518574701	0.21275149569875146	0.1781202368003485	0.20089699414823153	0.22129004879742664	0.16502322236201772	0.2268961423194183	0.21418086712264484	0.2186237097397683	0.18479084013348962	0.186701379844224	0.24283594568747044	0.3143350690083456	0.30203151409817497
530052	0.40905512143257505	0.4184677150279034	0.2606745803855605	0.29664284966688714	0.2839501399486902	0.2920687567414837	0.28764498471751127	0.30314267012563173	0.295384689110106	0.2990504850188879	0.2976183300136678	0.30409991710473083	0.31613842235443546	0.2940882298481536	0.29658995820955697	0.3159480056110103	0.32997127449452524	0.30219323675695586	0.3014883702872896	0.28484789538111677	0.29030025625437056	0.2901756845699986	0.2763583938535996	0.31128661936959623	0.31139532222140964	0.2767722745515375	0.2689071094084888	0.2824802925687684	0.24508122535771634	0.24203809899563497	0.2467614990833453	0.24286454350712353	0.25428177607750346	0.2690690226203704	0.26255348976245596	0.235333745022591	0.19667699990915266	0.23975851217935823	0.20990952196073595	0.23846706829793718	0.14196387845275776	0.11514753928168167	0.0	0.10685285931416905	0.25244666929578763	0.23561822395675536	0.224282118683981	0.21297263314984569	0.23237520780464962	0.24561373516291862	0.23196719463523624	0.23170751839446066	0.22894218316106008	0.2444592328773078	0.2659772649379457	0.24536756956496092	0.24533860741699753	0.2626447512582789	0.22801349235987592	0.250790249707759	0.2711833043569541	0.21491647792154517	0.27678939787894574	0.2640741226821723	0.2685169652992957	0.23468409569301707	0.23659463540375142	0.29272920124699786	0.3642283245678731	0.3519247696577024
530215	0.41889160425235317	0.42830419784768153	0.27051106320533863	0.30647933248666526	0.2937866227684683	0.3019052395612618	0.2974814675372894	0.31297915294540984	0.3052211719298841	0.30888696783866604	0.3074548128334459	0.31393639992450895	0.32597490517421357	0.3039247126679317	0.3064264410293351	0.3257844884307884	0.33980775731430335	0.312029719576734	0.3113248531070677	0.2946843782008949	0.3001367390741487	0.3000121673897767	0.28619487667337773	0.32112310218937434	0.32123180504118776	0.28660875737131564	0.2787435922282669	0.2923167753885465	0.2549177081774945	0.2518745818154131	0.25659798190312344	0.2527010263269016	0.2641182588972816	0.2789055054401485	0.2723899725822341	0.2451702278423691	0.20651348272893078	0.24959499499913634	0.21974600478051406	0.24830355111771532	0.1518003612725359	0.12498402210145981	0.10685285931416905	0.0	0.26228315211556574	0.24545470677653347	0.23411860150375913	0.2228091159696238	0.24221169062442774	0.25545021798269674	0.24180367745501435	0.24154400121423877	0.2387786659808382	0.2542957156970859	0.2758137477577238	0.25520405238473903	0.25517509023677565	0.272481234078057	0.23784997517965403	0.2606267325275371	0.2810197871767322	0.22475296074132328	0.28662588069872386	0.2739106055019504	0.2783534481190738	0.24452057851279518	0.24643111822352953	0.302565684066776	0.3740648073876512	0.36176125247748053
31766	0.41687573780355547	0.42628833139888384	0.268495196756541	0.30446346603786756	0.29177075631967064	0.29988937311246416	0.2954656010884917	0.3109632864966122	0.30320530548108643	0.3068711013898684	0.30543894638464825	0.3119205334757113	0.32395903872541587	0.30190884621913405	0.30441057458053744	0.32376862198199075	0.33779189086550565	0.3100138531279363	0.30930898665827006	0.29266851175209724	0.29812087262535103	0.297996300940979	0.28417901022458003	0.3191072357405767	0.3192159385923901	0.284592890922518	0.27672772577946925	0.2903009089397488	0.2529018417286968	0.2498587153666154	0.25458211545432574	0.25068515987810397	0.2621023924484839	0.2768896389913509	0.27037410613343643	0.24315436139357144	0.20449761628013308	0.24757912855033867	0.2177301383317164	0.25896019300249856	0.19755678999208243	0.20255341373626023	0.25244666929578763	0.26228315211556574	0.0	0.18984639866107966	0.21368567678601053	0.2023761912518752	0.22177876590667914	0.23501729326494813	0.22137075273726575	0.22111107649649017	0.2183457412630896	0.2522798492482883	0.2737978813089262	0.2531881859359414	0.253159223787978	0.2704653676292593	0.23583410873085636	0.2586108660787394	0.27900392072793456	0.2227370942925256	0.28461001424992616	0.27189473905315276	0.27633758167027617	0.24250471206399749	0.2444152517747319	0.3005498176179783	0.3720489409388535	0.35974538602868283
S1Hp	0.4000472924645232	0.40945988605985156	0.25166675141750866	0.2876350206988353	0.2749423109806383	0.28306092777343184	0.2786371557494594	0.2941348411575799	0.28637686014205416	0.29004265605083607	0.2886105010456159	0.295092088136679	0.3071305933863836	0.2850804008801017	0.2875821292415051	0.3069401766429584	0.3209634455264734	0.293185407788904	0.29248054131923773	0.2758400664130649	0.2812924272863187	0.28116785560194674	0.26735056488554776	0.3022787904015444	0.3023874932533578	0.26776444558348567	0.2598992804404369	0.27347246360071653	0.23607339638966449	0.23303027002758311	0.23775367011529344	0.23385671453907167	0.2452739471094516	0.26006119365231856	0.2535456607944041	0.22632591605453914	0.1876691709411008	0.23075068321130637	0.2009016929926841	0.24213174766346626	0.18072834465305013	0.1857249683972279	0.23561822395675536	0.24545470677653347	0.18984639866107966	0.0	0.19685723144697825	0.1855477459128429	0.20495032056764684	0.21818884792591584	0.20454230739823345	0.20428263115745787	0.2015172959240573	0.23545140390925595	0.25696943596989386	0.23635974059690906	0.23633077844894568	0.25363692229022705	0.21900566339182406	0.24178242073970713	0.26217547538890223	0.2059086489534933	0.2677815689108939	0.25506629371412043	0.25950913633124384	0.2256762667249652	0.22758680643569956	0.283721372278946	0.3552204955998212	0.34291694068965056
31750	0.3887111871917488	0.39812378078707716	0.24033064614473432	0.2762989154260609	0.26360620570786397	0.2717248225006575	0.26730105047668506	0.28279873588480553	0.2750407548692798	0.2787065507780617	0.2772743957728416	0.2837559828639047	0.2957944881136092	0.2737442956073274	0.27624602396873077	0.2956040713701841	0.30962734025369903	0.28184930251612966	0.28114443604646344	0.26450396114029057	0.26995632201354436	0.2698317503291724	0.2560144596127734	0.2909426851287701	0.2910513879805835	0.2564283403107113	0.24856317516766258	0.2621363583279422	0.22473729111689017	0.2216941647548088	0.22641756484251913	0.22252060926629735	0.23393784183667726	0.2487250883795442	0.24220955552162982	0.21498981078176482	0.17633306566832646	0.21941457793853203	0.18956558771990978	0.23079564239069195	0.1693922393802758	0.1743888631244536	0.224282118683981	0.23411860150375913	0.21368567678601053	0.19685723144697825	0.0	0.15362733913195303	0.17302991378675697	0.18626844114502594	0.17262190061734356	0.172362224376568	0.1695968891431674	0.22411529863648164	0.24563333069711957	0.22502363532413475	0.22499467317617136	0.2423008170174527	0.20766955811904975	0.23044631546693278	0.2508393701161279	0.19457254368071897	0.25644546363811954	0.24373018844134609	0.24817303105846955	0.21434016145219087	0.21625070116292522	0.27238526700617166	0.3438843903270468	0.33158083541687616
530444	0.3774017016576135	0.38681429525294186	0.229021160610599	0.2649894298919256	0.2522967201737287	0.2604153369665222	0.2559915649425497	0.2714892503506702	0.26373126933514446	0.2673970652439264	0.2659649102387063	0.27244649732976933	0.2844850025794739	0.262434810073192	0.2649365384345954	0.2842945858360487	0.29831785471956374	0.27053981698199436	0.2698349505123281	0.25319447560615527	0.25864683647940906	0.25852226479503704	0.24470497407863806	0.27963319959463473	0.27974190244644814	0.24511885477657602	0.23725368963352725	0.2508268727938069	0.21342780558275481	0.21038467922067344	0.21510807930838377	0.211211123732162	0.22262835630254194	0.23741560284540889	0.23090006998749446	0.20368032524762947	0.1650235801341911	0.2081050924043967	0.17825610218577442	0.2194861568565566	0.15808275384614046	0.16307937759031826	0.21297263314984569	0.2228091159696238	0.2023761912518752	0.1855477459128429	0.15362733913195303	0.0	0.13564309198803604	0.148881619346305	0.13523507881862262	0.13497540257784704	0.13221006734444646	0.2128058131023463	0.2343238451629842	0.21371414978999942	0.21368518764203603	0.23099133148331735	0.1963600725849144	0.21913682993279746	0.23952988458199256	0.18326305814658364	0.2451359781039842	0.23242070290721076	0.2368635455243342	0.20303067591805551	0.20494121562878992	0.26107578147203636	0.3325749047929115	0.32027134988274086
530295	0.39680427631241744	0.4062168699077458	0.24842373526540293	0.2843920045467295	0.2716992948285326	0.27981791162132613	0.27539413959735365	0.29089182500547417	0.2831338439899484	0.28679963989873036	0.2853674848935102	0.29184907198457327	0.30388757723427784	0.281837384727996	0.2843391130893994	0.3036971604908527	0.3177204293743676	0.28994239163679825	0.289237525167132	0.2725970502609592	0.278049411134213	0.277924839449841	0.264107548733442	0.29903577424943867	0.2991444771012521	0.26452142943137996	0.2566562642883312	0.27022944744861077	0.23283038023755875	0.22978725387547738	0.2345106539631877	0.23061369838696594	0.24203093095734587	0.25681817750021285	0.2503026446422984	0.2230828999024334	0.18442615478899504	0.22750766705920064	0.19765867684057836	0.23888873151136053	0.1774853285009444	0.1824819522451222	0.23237520780464962	0.24221169062442774	0.22177876590667914	0.20495032056764684	0.17302991378675697	0.13564309198803604	0.0	0.08170558675550528	0.09089180910663516	0.11842694101367625	0.11566160578027565	0.23220838775715025	0.25372641981778815	0.23311672444480336	0.23308776229683997	0.2503939061381213	0.21576264723971833	0.2385394045876014	0.25893245923679653	0.20266563280138758	0.2645385527587881	0.2518232775620147	0.25626612017913813	0.22243325057285945	0.22434379028359386	0.28047835612684024	0.35197747944771546	0.3396739245375448
S29H1	0.41004280367068646	0.41945539726601483	0.2616622626236719	0.29763053190499855	0.2849378221868016	0.2930564389795951	0.2886326669556227	0.30413035236374314	0.2963723713482174	0.30003816725699933	0.2986060122517792	0.30508759934284224	0.31712610459254686	0.295075912086265	0.2975776404476684	0.3169356878491217	0.33095895673263664	0.3031809189950673	0.302476052525401	0.2858355776192282	0.29128793849248197	0.29116336680811	0.277346076091711	0.31227430160770764	0.31238300445952105	0.27775995678964893	0.2698947916466002	0.2834679748068798	0.24606890759582775	0.24302578123374638	0.2477491813214567	0.24385222574523494	0.25526945831561487	0.2700567048584818	0.26354117200056737	0.2363214272607024	0.19766468214726407	0.24074619441746964	0.21089720419884736	0.2521272588696295	0.1907238558592134	0.19572047960339117	0.24561373516291862	0.25545021798269674	0.23501729326494813	0.21818884792591584	0.18626844114502594	0.148881619346305	0.08170558675550528	0.0	0.10413033646490413	0.13166546837194523	0.12890013313854465	0.24544691511541922	0.2669649471760571	0.24635525180307233	0.24632628965510894	0.2636324334963903	0.22900117459798733	0.2517779319458704	0.2721709865950655	0.21590416015965658	0.27777708011705715	0.2650618049202837	0.2695046475374071	0.23567177793112848	0.23758231764186283	0.29371688348510927	0.3652160068059845	0.35291245189581383
530177	0.396396263143004	0.4058088567383324	0.24801572209598954	0.2839839913773161	0.2712912816591192	0.2794098984519127	0.2749861264279403	0.29048381183606076	0.28272583082053504	0.28639162672931695	0.2849594717240968	0.2914410588151599	0.3034795640648644	0.2814293715585826	0.283931099919986	0.3032891473214393	0.31731241620495426	0.2895343784673849	0.28882951199771867	0.2721890370915458	0.2776413979647996	0.2775168262804276	0.26369953556402864	0.2986277610800253	0.2987364639318387	0.26411341626196655	0.2562482511189178	0.2698214342791974	0.23242236706814537	0.229379240706064	0.23410264079377432	0.23020568521755255	0.2416229177879325	0.25641016433079944	0.24989463147288501	0.22267488673302002	0.1840181416195817	0.22709965388978726	0.19725066367116498	0.23848071834194715	0.177077315331531	0.1820739390757088	0.23196719463523624	0.24180367745501435	0.22137075273726575	0.20454230739823345	0.17262190061734356	0.13523507881862262	0.09089180910663516	0.10413033646490413	0.0	0.11801892784426286	0.11525359261086227	0.23180037458773683	0.2533184066483748	0.23270871127538995	0.23267974912742656	0.2499858929687079	0.21535463407030495	0.238131391418188	0.2585244460673831	0.2022576196319742	0.2641305395893747	0.2514152643926013	0.2558581070097248	0.2220252374034461	0.22393577711418045	0.2800703429574269	0.35156946627830205	0.3392659113681314
31723	0.39613658690222847	0.40554918049755684	0.24775604585521396	0.28372431513654056	0.27103160541834365	0.27915022221113717	0.2747264501871647	0.29022413559528515	0.28246615457975943	0.2861319504885414	0.28469979548332125	0.2911813825743843	0.3032198878240889	0.281169695317807	0.2836714236792104	0.3030294710806637	0.3170527399641787	0.28927470222660934	0.28856983575694306	0.27192936085077024	0.27738172172402403	0.277257150039652	0.26343985932325303	0.2983680848392497	0.2984767876910631	0.263853740021191	0.2559885748781422	0.26956175803842186	0.2321626908273698	0.22911956446528842	0.23384296455299874	0.22994600897677697	0.2413632415471569	0.25615048809002383	0.24963495523210943	0.22241521049224444	0.18375846537880608	0.22683997764901168	0.1969909874303894	0.23822104210117157	0.17681763909075543	0.18181426283493324	0.23170751839446066	0.24154400121423877	0.22111107649649017	0.20428263115745787	0.172362224376568	0.13497540257784704	0.11842694101367625	0.13166546837194523	0.11801892784426286	0.0	0.09874661031039428	0.23154069834696128	0.2530587304075992	0.2324490350346144	0.232420072886651	0.24972621672793233	0.21509495782952937	0.23787171517741243	0.2582647698266075	0.20199794339119861	0.26387086334859916	0.2511555881518257	0.25559843076894917	0.2217655611626705	0.2236761008734049	0.27981066671665134	0.3513097900375265	0.33900623512735584
31714	0.3933712516688279	0.4027838452641563	0.24499071062181338	0.28095897990314	0.26826627018494303	0.27638488697773655	0.2719611149537641	0.2874588003618846	0.2797008193463589	0.2833666152551408	0.28193446024992064	0.2884160473409837	0.3004545525906883	0.27840436008440644	0.28090608844580983	0.30026413584726314	0.3142874047307781	0.2865093669932087	0.28580450052354245	0.26916402561736963	0.2746163864906234	0.27449181480625146	0.2606745240898525	0.2956027496058491	0.2957114524576625	0.2610884047877904	0.25322323964474164	0.26679642280502125	0.2293973555939692	0.22635422923188783	0.23107762931959816	0.2271806737433764	0.23859790631375632	0.2533851528566233	0.24686961999870885	0.21964987525884386	0.18099313014540552	0.2240746424156111	0.1942256521969888	0.23545570686777098	0.17405230385735485	0.17904892760153263	0.22894218316106008	0.2387786659808382	0.2183457412630896	0.2015172959240573	0.1695968891431674	0.13221006734444646	0.11566160578027565	0.12890013313854465	0.11525359261086227	0.09874661031039428	0.0	0.22877536311356067	0.2502933951741986	0.22968369980121378	0.2296547376532504	0.24696088149453174	0.21232962259612878	0.23510637994401185	0.25549943459320695	0.19923260815779803	0.2611055281151986	0.24839025291842515	0.25283309553554856	0.21900022592926993	0.22091076564000428	0.2770453314832507	0.34854445480412594	0.3362408998939553
31267	0.3771205401774853	0.3865331337728137	0.2287399991304708	0.2647082684117974	0.2520155586936005	0.260134175486394	0.2557104034624215	0.27120808887054204	0.26345010785501627	0.26711590376379823	0.2656837487585781	0.27216533584964114	0.2842038410993457	0.2621536485930639	0.2646553769544673	0.2840134243559206	0.2980366932394355	0.2702586555018661	0.2695537890321999	0.2529133141260271	0.25836567499928087	0.25824110331490885	0.24442381259850987	0.27935203811450654	0.27946074096631995	0.24483769329644783	0.23697252815339903	0.25054571131367864	0.21314664410262663	0.21010351774054525	0.21482691782825558	0.2109299622520338	0.22234719482241372	0.23713444136528067	0.23061890850736627	0.20339916376750128	0.18047301813037092	0.2235545304005765	0.19370554018195424	0.25097275658401874	0.1895693535736026	0.1945659773177804	0.2444592328773078	0.2542957156970859	0.2522798492482883	0.23545140390925595	0.22411529863648164	0.2128058131023463	0.23220838775715025	0.24544691511541922	0.23180037458773683	0.23154069834696128	0.22877536311356067	0.0	0.1808433640514464	0.1602336686784616	0.1788777071142681	0.21348724563068405	0.1788559867322811	0.20163274408016418	0.2220257987293593	0.16575897229395037	0.22763189225135091	0.21491661705457749	0.2193594596717009	0.18552659006542224	0.2046600541486617	0.2607946199919081	0.33229374331278333	0.3199901884026127
530055	0.3986385722381232	0.4080511658334516	0.2502580311911087	0.2862263004724353	0.2735335907542384	0.2816522075470319	0.2772284355230594	0.2927261209311799	0.2849681399156542	0.28863393582443614	0.287201780819216	0.29368336791027905	0.3057218731599836	0.28367168065370174	0.28617340901510513	0.30553145641655843	0.31955472530007345	0.2917766875625041	0.2910718210928378	0.274431346186665	0.2798837070599188	0.27975913537554675	0.2659418446591478	0.30087007017514444	0.30097877302695786	0.26635572535708574	0.25849056021403694	0.2720637433743166	0.23466467616326453	0.23162154980118316	0.23634494988889349	0.2324479943126717	0.24386522688305165	0.25865247342591857	0.2521369405680042	0.22491719582813918	0.20199105019100883	0.24507256246121442	0.21522357224259214	0.27249078864465665	0.2110873856342405	0.21608400937841832	0.2659772649379457	0.2758137477577238	0.2737978813089262	0.25696943596989386	0.24563333069711957	0.2343238451629842	0.25372641981778815	0.2669649471760571	0.2533184066483748	0.2530587304075992	0.2502933951741986	0.1808433640514464	0.0	0.1724588013296226	0.20039573917490605	0.235005277691322	0.20037401879291905	0.2231507761408021	0.24354383078999722	0.18727700435458827	0.24914992431198885	0.23643464911521542	0.24087749173233886	0.20704462212606017	0.22617808620929963	0.2823126520525461	0.35381177537342123	0.3415082204632506
530258	0.3780288768651384	0.3874414704604668	0.2296483358181239	0.2656166050994505	0.2529238953812536	0.2610425121740471	0.25661874015007463	0.27211642555819515	0.2643584445426694	0.26802424045145135	0.2665920854462312	0.27307367253729425	0.2851121777869988	0.263061985280717	0.2655637136421204	0.2849217610435737	0.2989450299270886	0.27116699218951923	0.270462125719853	0.2538216508136802	0.259274011686934	0.25914944000256196	0.24533214928616298	0.28026037480215965	0.28036907765397306	0.24574602998410094	0.23788086484105214	0.25145404800133175	0.21405498079027974	0.21101185442819836	0.2157352545159087	0.21183829893968692	0.22325553151006683	0.23804277805293378	0.23152724519501938	0.2043075004551544	0.18138135481802403	0.2244628670882296	0.19461387686960735	0.25188109327167185	0.19047769026125572	0.1954743140054335	0.24536756956496092	0.25520405238473903	0.2531881859359414	0.23635974059690906	0.22502363532413475	0.21371414978999942	0.23311672444480336	0.24635525180307233	0.23270871127538995	0.2324490350346144	0.22968369980121378	0.1602336686784616	0.1724588013296226	0.0	0.1797860438019212	0.21439558231833716	0.1797643234199342	0.2025410807678173	0.2229341354170124	0.16666730898160348	0.22854022893900403	0.2158249537422306	0.220267796359354	0.18643492675307535	0.2055683908363148	0.2617029566795612	0.33320208000043644	0.3208985250902658
31428	0.37799991471717503	0.3874125083125034	0.22961937367016053	0.2655876429514871	0.2528949332332902	0.26101355002608373	0.25658977800211125	0.2720874634102317	0.264329482394706	0.26799527830348796	0.2665631232982678	0.27304471038933087	0.28508321563903544	0.26303302313275356	0.26553475149415695	0.28489279889561026	0.29891606777912527	0.2711380300415559	0.2704331635718896	0.2537926886657168	0.2592450495389706	0.2591204778545986	0.2453031871381996	0.28023141265419627	0.2803401155060097	0.24571706783613756	0.23785190269308876	0.25142508585336837	0.21402601864231635	0.21098289228023498	0.2157062923679453	0.21180933679172353	0.22322656936210344	0.2380138159049704	0.231498283047056	0.204278538307191	0.18135239267006065	0.22443390494026622	0.19458491472164396	0.25185213112370847	0.19044872811329233	0.1954453518574701	0.24533860741699753	0.25517509023677565	0.253159223787978	0.23633077844894568	0.22499467317617136	0.21368518764203603	0.23308776229683997	0.24632628965510894	0.23267974912742656	0.232420072886651	0.2296547376532504	0.1788777071142681	0.20039573917490605	0.1797860438019212	0.0	0.21436662017037378	0.17973536127197082	0.2025121186198539	0.22290517326904902	0.1666383468336401	0.22851126679104064	0.2157959915942672	0.22023883421139062	0.18640596460511197	0.20553942868835143	0.2616739945315979	0.33317311785247306	0.3208695629423024
31512	0.39530605855845635	0.4047186521537847	0.24692551751144184	0.28289378679276844	0.2702010770745715	0.27831969386736505	0.27389592184339256	0.2893936072515131	0.2816356262359873	0.2853014221447693	0.28386926713954913	0.2903508542306122	0.30238935948031676	0.28033916697403494	0.2828408953354383	0.30219894273689163	0.31622221162040653	0.28844417388283716	0.28773930741317094	0.2710988325069981	0.2765511933802519	0.2764266216958799	0.2626093309794809	0.2975375564954776	0.297646259347291	0.2630232116774189	0.25515804653437013	0.2687312296946497	0.23133216248359767	0.2282890361215163	0.23301243620922663	0.22911548063300485	0.2405327132033848	0.25531995974625177	0.24880442688833732	0.22158468214847232	0.19865853651134197	0.24174004878154756	0.21189105856292528	0.2691582749649898	0.20775487195457365	0.21275149569875146	0.2626447512582789	0.272481234078057	0.2704653676292593	0.25363692229022705	0.2423008170174527	0.23099133148331735	0.2503939061381213	0.2636324334963903	0.2499858929687079	0.24972621672793233	0.24696088149453174	0.21348724563068405	0.235005277691322	0.21439558231833716	0.21436662017037378	0.0	0.14926427580231588	0.20743648732145223	0.22782954197064736	0.1715627155352384	0.23343563549263896	0.22072036029586556	0.22516320291298897	0.1913303333067103	0.22284557252963277	0.27898013837287916	0.3504792616937544	0.3381757067835837
31300	0.3606747996600534	0.37008739325538176	0.21229425861303888	0.24826252789436548	0.23556981817616857	0.2436884349689621	0.2392646629449896	0.25476234835311007	0.24700436733758435	0.2506701632463663	0.24923800824114617	0.2557195953322092	0.2677581005819138	0.24570790807563195	0.24820963643703534	0.2675676838384886	0.28159095272200363	0.25381291498443426	0.253108048514768	0.23646757360859516	0.24191993448184895	0.24179536279747693	0.22797807208107795	0.2629062975970746	0.26301500044888804	0.22839195277901592	0.22052678763596714	0.23409997079624675	0.1967009035851947	0.19365777722311334	0.19838117731082366	0.1944842217346019	0.20590145430498183	0.22068870084784878	0.21417316798993435	0.18695342325006936	0.164027277612939	0.2071087898831446	0.17725979966452232	0.23452701606658682	0.1731236130561707	0.1781202368003485	0.22801349235987592	0.23784997517965403	0.23583410873085636	0.21900566339182406	0.20766955811904975	0.1963600725849144	0.21576264723971833	0.22900117459798733	0.21535463407030495	0.21509495782952937	0.21232962259612878	0.1788559867322811	0.20037401879291905	0.1797643234199342	0.17973536127197082	0.14926427580231588	0.0	0.17280522842304927	0.1931982830722444	0.13693145663683545	0.198804376594236	0.1860891013974626	0.190531944014586	0.15669907440830733	0.1882143136312298	0.24434887947447623	0.3158480027953514	0.30354444788518076
S26Hp	0.3834515570079364	0.3928641506032648	0.23507101596092195	0.2710392852422485	0.2583465755240516	0.2664651923168451	0.2620414202928727	0.27753910570099316	0.26978112468546744	0.27344692059424935	0.2720147655890292	0.2784963526800923	0.29053485792979683	0.268484665423515	0.2709863937849184	0.2903444411863717	0.30436771006988667	0.2765896723323173	0.2758848058626511	0.2592443309564782	0.264696691829732	0.26457212014536	0.25075482942896105	0.2856830549449577	0.28579175779677113	0.25116871012689895	0.2433035449838502	0.2568767281441298	0.21947766093307777	0.2164345345709964	0.22115793465870673	0.21726097908248496	0.2286782116528649	0.24346545819573184	0.23694992533781742	0.20973018059795243	0.1868040349608221	0.22988554723102766	0.20003655701240539	0.25730377341446986	0.19590037040405375	0.20089699414823153	0.250790249707759	0.2606267325275371	0.2586108660787394	0.24178242073970713	0.23044631546693278	0.21913682993279746	0.2385394045876014	0.2517779319458704	0.238131391418188	0.23787171517741243	0.23510637994401185	0.20163274408016418	0.2231507761408021	0.2025410807678173	0.2025121186198539	0.20743648732145223	0.17280522842304927	0.0	0.18180074606126262	0.1255339196258537	0.18740683958325427	0.19088457275505133	0.19532741537217477	0.1614945457658961	0.21099107097911285	0.2671256368223593	0.33862476014323445	0.3263212052330638
31360	0.4038446116571316	0.41325720525245996	0.25546407061011706	0.2914323398914437	0.2787396301732467	0.28685824696604023	0.2824344749420678	0.29793216035018827	0.29017417933466255	0.29383997524344446	0.2924078202382243	0.29888940732928737	0.310927912578992	0.2888777200727101	0.2913794484341135	0.3107374958355668	0.3247607647190818	0.2969827269815124	0.2962778605118461	0.2796373856056733	0.2850897464789271	0.28496517479455513	0.27114788407815615	0.30607610959415277	0.3061848124459662	0.27156176477609406	0.2636965996330453	0.2772697827933249	0.23987071558227288	0.2368275892201915	0.24155098930790184	0.23765403373168006	0.24907126630206	0.26385851284492695	0.2573429799870125	0.23012323524714753	0.2071970896100172	0.2502786018802228	0.2204296116616005	0.277696828063665	0.21629342505324886	0.22129004879742664	0.2711833043569541	0.2810197871767322	0.27900392072793456	0.26217547538890223	0.2508393701161279	0.23952988458199256	0.25893245923679653	0.2721709865950655	0.2585244460673831	0.2582647698266075	0.25549943459320695	0.2220257987293593	0.24354383078999722	0.2229341354170124	0.22290517326904902	0.22782954197064736	0.1931982830722444	0.18180074606126262	0.0	0.07304799745899775	0.18854340592951105	0.21127762740424647	0.2157204700213699	0.18188760041509122	0.23138412562830796	0.2875186914715544	0.3590178147924296	0.34671425988225896
31071	0.34757778522172267	0.35699037881705104	0.19919724417470813	0.23516551345603473	0.2224728037378378	0.2305914205306313	0.22616764850665888	0.24166533391477935	0.23390735289925363	0.23757314880803554	0.2361409938028154	0.24262258089387848	0.25466108614358307	0.2326108936373012	0.23511262199870459	0.2544706694001579	0.26849393828367285	0.24071590054610348	0.24001103407643723	0.22337055917026438	0.22882292004351817	0.2286983483591462	0.21488105764274723	0.24980928315874387	0.24991798601055729	0.21529493834068514	0.2074297731976364	0.221002956357916	0.18360388914686396	0.18056076278478259	0.1852841628724929	0.18138720729627114	0.19280443986665108	0.20759168640951803	0.2010761535516036	0.1738564088117386	0.15093026317460828	0.19401177544481385	0.16416278522619157	0.22143000162825607	0.16002659861783994	0.16502322236201772	0.21491647792154517	0.22475296074132328	0.2227370942925256	0.2059086489534933	0.19457254368071897	0.18326305814658364	0.20266563280138758	0.21590416015965658	0.2022576196319742	0.20199794339119861	0.19923260815779803	0.16575897229395037	0.18727700435458827	0.16666730898160348	0.1666383468336401	0.1715627155352384	0.13693145663683545	0.1255339196258537	0.07304799745899775	0.0	0.1322765794941021	0.15501080096883751	0.15945364358596095	0.1256207739796823	0.17511729919289903	0.23125186503614548	0.3027509883570207	0.29044743344685003
