	530315	F8H1	F14H1A	31512	31750	531414	F3H1	31428	S26Hp	S19H1	F22H1A	S1Hp	S27H1	S15Hp	530368	31267	31766	31379	530167	S18H1	S16H2	S28Hp	31236	31600	530119	31519	530258	S12Hp	S21H1	31700	530451	530075	31360	530055	31009	31300	31328	31071	31452	31219	w2pp	f11pp	w19pp	f15pp	f22ppA	f14ppB	f12ppA	f29pp	w23pp	31129	f25pp	f2pp	w32pp	w29pp	w7pp	f24pp	f20ppB	f17ppA	f16ppB	f32pp	w10pp	f19pp	w26pp	31232	f22ppB	w15pp	w20pp	w1pp	f9pp	f6ppA	f16ppA	w11pp	f7pp	w8pp	w6pp	w18pp	w16pp	w12pp	w21pp	w14pp	530050	530215	w9pp	31723	530154	31021
S12Hp	0.24751007708152528	0.24656293396467585	0.24842390522732585	0.2177484472398651	0.25091652096917477	0.26548991628933766	0.2540207769825012	0.24941958253976138	0.2392816438423995	0.2453677221212216	0.2535772606948713	0.25142875744541465	0.2584766993536661	0.25394760298380964	0.26716537629683074	0.18908750182179793	0.2483155572856499	0.2444104744463461	0.25446972661950473	0.22387735444281653	0.21762685862737202	0.23064069255751332	0.22636092689925227	0.24748220163353574	0.22256303282429796	0.22378950272282222	0.1688307940979178	0.0	0.09857768177764217	0.10693673648125177	0.13383625860618886	0.12786090094650052	0.1532953355036571	0.17151480840372224	0.15470293428771562	0.20316449123531388	0.21767359576323855	0.22253927709945642	0.24467161813823723	0.2404357713212767	0.2603908589109053	0.27283535666040265	0.27314306521975984	0.26569874152913875	0.2698046294454072	0.26353084142758876	0.27940593209345005	0.27753983731082343	0.28396790450094095	0.30324999974847333	0.27575905244280063	0.29218660995704515	0.27475416981779804	0.28675364322336977	0.2701615362155082	0.26931206539906016	0.26846147103577955	0.2814696176340714	0.2671120674510531	0.27614939785965875	0.2765266944990977	0.27077344363147104	0.2744085193967154	0.29888862387930965	0.28022740482331543	0.260944460944716	0.26162294133012554	0.2715869295510737	0.2650156366032811	0.281769131683165	0.2670111101554471	0.26230446437500454	0.2646700178938596	0.2785142415688869	0.26430537623620987	0.25789404001254546	0.2648524927450059	0.2797889235916158	0.2770392733733076	0.2722162984725559	0.31446051129052227	0.29774668930786663	0.28089716608818316	0.30254293155962064	0.36636939280221836	0.24224396852164548
S21H1	0.23324001630759755	0.23229287319074812	0.23415384445339812	0.20347838646593738	0.23664646019524704	0.25121985551540993	0.23975071620857347	0.23514952176583365	0.22501158306847177	0.23109766134729387	0.23930719992094357	0.23715869667148692	0.24420663857973834	0.2396775422098819	0.252895315522903	0.1748174410478702	0.23404549651172218	0.23014041367241836	0.24019966584557703	0.2096072936688888	0.2033567978534443	0.21637063178358557	0.21209086612532452	0.23321214085960795	0.20829297205037023	0.20951944194889446	0.15456073332399006	0.09857768177764217	0.0	0.09266667570732401	0.1195661978322611	0.11359084017257277	0.13902527472972934	0.1572447476297945	0.1404328735137879	0.18889443046138615	0.2034035349893108	0.2082692163255287	0.2304015573643095	0.22616571054734896	0.24612079813697754	0.2585652958864749	0.2588730044458321	0.25142868075521096	0.25553456867147945	0.24926078065366106	0.2651358713195223	0.2632697765368957	0.2696978437270132	0.2889799389745456	0.26148899166887296	0.2779165491831175	0.2604841090438703	0.27248358244944204	0.25589147544158053	0.2550420046251325	0.2541914102618519	0.2671995568601436	0.2528420066771253	0.2618793370857311	0.26225663372517005	0.25650338285754326	0.2601384586227877	0.2846185631053819	0.26595734404938776	0.24667440017078832	0.2473528805561978	0.257316868777146	0.25074557582935336	0.26749907090923725	0.25274104938151937	0.24803440360107684	0.2503999571199318	0.26424418079495915	0.2500353154622822	0.24362397923861773	0.25058243197107816	0.265518862817688	0.2627692125993798	0.25794623769862823	0.30019045051659454	0.2834766285339389	0.2666271053142555	0.28827287078569297	0.35209933202829063	0.22797390774771775
31700	0.22492751934231547	0.22398037622546602	0.22584134748811602	0.19516588950065528	0.22833396322996496	0.24290735855012785	0.23143821924329136	0.22683702480055157	0.21669908610318966	0.2227851643820118	0.2309947029556615	0.22884619970620484	0.23589414161445627	0.23136504524459983	0.24458281855762093	0.1665049440825881	0.2257329995464401	0.22182791670713625	0.23188716888029492	0.2012947967036067	0.1950443008881622	0.2080581348183035	0.20377836916004244	0.22489964389432587	0.19998047508508815	0.20120694498361236	0.14624823635870798	0.10693673648125177	0.09266667570732401	0.0	0.09495906707702015	0.08898370941733182	0.13071277776444723	0.1489322506645124	0.13212037654850578	0.18058193349610407	0.19509103802402872	0.19995671936024662	0.22208906039902743	0.21785321358206688	0.23780830117169544	0.25025279892119284	0.25056050748055003	0.24311618378992889	0.24722207170619737	0.24094828368837895	0.25682337435424024	0.2549572795716136	0.26138534676173114	0.2806674420092635	0.2531764947035908	0.26960405221783534	0.25217161207858824	0.26417108548415996	0.2475789784762984	0.24672950765985036	0.24587891329656975	0.25888705989486155	0.24452950971184323	0.25356684012044894	0.2539441367598879	0.24819088589226118	0.2518259616575056	0.27630606614009984	0.2576448470841056	0.2383619032055062	0.23904038359091573	0.2490043718118639	0.24243307886407128	0.25918657394395517	0.2444285524162373	0.23972190663579473	0.24208746015464971	0.25593168382967707	0.24172281849700006	0.23531148227333565	0.24226993500579608	0.2572063658524059	0.2544567156340977	0.2496337407333461	0.29187795355131246	0.2751641315686568	0.25831460834897335	0.27996037382041083	0.34378683506300856	0.21966141078243565
530451	0.25182704146725254	0.2508798983504031	0.2527408696130531	0.22206541162559235	0.255233485354902	0.2698068806750649	0.2583377413682284	0.25373654692548864	0.24359860822812673	0.24968468650694886	0.25789422508059856	0.2557457218311419	0.26279366373939334	0.25826456736953685	0.271482340682558	0.19340446620752516	0.2526325216713772	0.24872743883207332	0.258786691005232	0.22819431882854377	0.22194382301309926	0.23495765694324056	0.2306778912849795	0.25179916601926294	0.22687999721002522	0.22810646710854945	0.17314775848364505	0.13383625860618886	0.1195661978322611	0.09495906707702015	0.0	0.044769949953843785	0.15761229988938433	0.1758317727894495	0.15901989867344288	0.20748145562104114	0.2219905601489658	0.22685624148518369	0.2489885825239645	0.24475273570700393	0.2647078232966325	0.27715232104612986	0.2774600296054871	0.27001570591486596	0.27412159383113444	0.267847805813316	0.28372289647917726	0.2818568016965507	0.28828486888666816	0.3075669641342006	0.2800760168285279	0.2965035743427724	0.27907113420352525	0.291070607609097	0.27447850060123546	0.2736290297847874	0.2727784354215068	0.2857865820197986	0.2714290318367803	0.280466362245386	0.280843658884825	0.27509040801719825	0.27872548378244266	0.30320558826503685	0.2845443692090427	0.2652614253304433	0.2659399057158528	0.2759038939368009	0.26933260098900835	0.28608609606889224	0.27132807454117436	0.2666214287607318	0.2689869822795868	0.2828312059546141	0.26862234062193713	0.2622110043982727	0.26916945713073315	0.284105887977343	0.2813562377590348	0.27653326285828317	0.3187774756762495	0.3020636536935939	0.2852141304739104	0.3068598959453479	0.3706863571879456	0.24656093290737272
530075	0.24585168380756423	0.24490454069071477	0.24676551195336477	0.21609005396590403	0.2492581276952137	0.2638315230153766	0.2523623837085401	0.2477611892658003	0.23762325056843842	0.24370932884726054	0.25191886742091024	0.2497703641714536	0.256818306079705	0.2522892097098486	0.2655069830228697	0.18742910854783684	0.24665716401168883	0.242752081172385	0.2528113333455437	0.22221896116885545	0.21596846535341094	0.22898229928355224	0.2247025336252912	0.24582380835957462	0.2209046395503369	0.2221311094488611	0.16717240082395673	0.12786090094650052	0.11359084017257277	0.08898370941733182	0.044769949953843785	0.0	0.15163694222969598	0.16985641512976116	0.15304454101375453	0.20150609796135283	0.21601520248927747	0.22088088382549537	0.24301322486427618	0.2387773780473156	0.2587324656369442	0.2711769633864416	0.27148467194579873	0.26404034825517764	0.26814623617144606	0.2618724481536277	0.277747538819489	0.2758814440368623	0.2823095112269799	0.3015916064745122	0.2741006591688396	0.2905282166830841	0.273095776543837	0.2850952499494087	0.26850314294154715	0.2676536721250991	0.2668030777618185	0.2798112243601103	0.265453674177092	0.2744910045856977	0.27486830122513667	0.26911505035750993	0.27275012612275434	0.2972302306053486	0.2785690115493544	0.25928606767075496	0.2599645480561644	0.26992853627711266	0.26335724332932	0.28011073840920386	0.265352716881486	0.2606460711010435	0.26301162461989847	0.2768558482949258	0.2626469829622488	0.2562356467385844	0.2631940994710448	0.27813053031765467	0.27538088009934647	0.27055790519859485	0.3128021180165612	0.2960882960339055	0.2792387728142221	0.3008845382856596	0.36471099952825725	0.2405855752476844
31360	0.2163257818428745	0.21537863872602506	0.21723960998867506	0.18656415200121432	0.21973222573052398	0.23430562105068686	0.2228364817438504	0.21823528730111058	0.2080973486037487	0.2141834268825708	0.2223929654562205	0.22024446220676386	0.22729240411501528	0.22276330774515885	0.23598108105817994	0.15790320658314713	0.21713126204699912	0.2132261792076953	0.22328543138085397	0.19269305920416574	0.18644256338872123	0.1994563973188625	0.19517663166060145	0.2162979063948849	0.19137873758564716	0.1926052074841714	0.137646498859267	0.1532953355036571	0.13902527472972934	0.13071277776444723	0.15761229988938433	0.15163694222969598	0.0	0.07718854940096627	0.12351863904906482	0.1719801959966631	0.18648930052458773	0.19135498186080563	0.21348732289958644	0.2092514760826259	0.22920656367225448	0.24165106142175186	0.24195876998110905	0.23451444629048793	0.23862033420675638	0.232346546188938	0.24822163685479925	0.24635554207217264	0.25278360926229015	0.27206570450982254	0.24457475720414987	0.2610023147183944	0.24356987457914725	0.255569347984719	0.23897724097685744	0.2381277701604094	0.2372771757971288	0.25028532239542056	0.23592777221240227	0.24496510262100799	0.24534239926044696	0.23958914839282022	0.24322422415806463	0.26770432864065885	0.24904310958466466	0.22976016570606525	0.23043864609147474	0.24040263431242292	0.2338313413646303	0.2505848364445142	0.2358268149167963	0.23112016913635378	0.23348572265520876	0.24732994633023608	0.2331210809975591	0.22670974477389466	0.2336681975063551	0.24860462835296496	0.24585497813465676	0.24103200323390514	0.2832762160518715	0.26656239406921584	0.2497128708495324	0.2713586363209699	0.33518509756356757	0.2110596732829947
530055	0.2345452547429397	0.23359811162609023	0.23545908288874023	0.2047836249012795	0.23795169863058915	0.25252509395075207	0.24105595464391555	0.23645476020117576	0.22631682150381388	0.232402899782636	0.2406124383562857	0.23846393510682906	0.24551187701508048	0.24098278064522402	0.25420055395824515	0.1761226794832123	0.2353507349470643	0.23144565210776047	0.24150490428091914	0.2109125321042309	0.20466203628878638	0.21767587021892765	0.2133961045606666	0.23451737929495006	0.2095982104857123	0.21082468038423657	0.15586597175933214	0.17151480840372224	0.1572447476297945	0.1489322506645124	0.1758317727894495	0.16985641512976116	0.07718854940096627	0.0	0.14173811194912997	0.19019966889672824	0.2047087734246529	0.20957445476087078	0.23170679579965162	0.22747094898269105	0.24742603657231965	0.259870534321817	0.2601782428811742	0.2527339191905531	0.2568398071068215	0.25056601908900317	0.2664411097548644	0.2645750149722378	0.2710030821623553	0.2902851774098877	0.26279423010421504	0.27922178761845956	0.2617893474792124	0.2737888208847841	0.2571967138769226	0.25634724306047457	0.25549664869719396	0.26850479529548577	0.25414724511246745	0.26318457552107316	0.26356187216051213	0.2578086212928854	0.2614436970581298	0.285923801540724	0.26726258248472984	0.24797963860613043	0.2486581189915399	0.2586221072124881	0.25205081426469544	0.26880430934457933	0.25404628781686145	0.24933964203641895	0.25170519555527393	0.26554941923030123	0.2513405538976243	0.24492921767395984	0.25188767040642024	0.26682410125303013	0.26407445103472194	0.2592514761339703	0.3014956889519366	0.284781866969281	0.26793234374959757	0.28957810922103505	0.3534045704636327	0.22927914618305986
31009	0.1817075665188177	0.18076042340196824	0.18262139466461824	0.1519459366771575	0.18511401040646716	0.19968740572663007	0.18821826641979356	0.18361707197705376	0.1734791332796919	0.17956521155851402	0.18777475013216371	0.18562624688270707	0.1926741887909585	0.18814509242110203	0.20136286573412315	0.12328499125909032	0.1825130467229423	0.17860796388363848	0.18866721605679715	0.1580748438801089	0.15182434806466438	0.16483818199480568	0.16055841633654463	0.1816796910708281	0.15676052226159035	0.15798699216011458	0.10302828353521018	0.15470293428771562	0.1404328735137879	0.13212037654850578	0.15901989867344288	0.15304454101375453	0.12351863904906482	0.14173811194912997	0.0	0.13736198067260627	0.15187108520053094	0.1567367665367488	0.17886910757552965	0.17463326075856908	0.19458834834819766	0.20703284609769504	0.20734055465705223	0.1998962309664311	0.20400211888269956	0.19772833086488117	0.21360342153074244	0.21173732674811582	0.21816539393823334	0.23744748918576572	0.20995654188009305	0.22638409939433757	0.20895165925509043	0.22095113266066216	0.20435902565280062	0.20350955483635258	0.20265896047307197	0.21566710707136377	0.20130955688834545	0.21034688729695117	0.21072418393639014	0.2049709330687634	0.20860600883400782	0.23308611331660203	0.21442489426060785	0.19514195038200843	0.19582043076741792	0.2057844189883661	0.19921312604057348	0.21596662112045736	0.20120859959273948	0.19650195381229696	0.19886750733115194	0.21271173100617927	0.19850286567350228	0.19209152944983787	0.19904998218229827	0.21398641302890814	0.21123676281059994	0.20641378790984832	0.24865800072781466	0.23194417874515902	0.21509465552547558	0.23674042099691306	0.3005668822395108	0.17644145795893787
31300	0.20374877313338052	0.20280163001653106	0.20466260127918107	0.17398714329172035	0.20715521702103	0.2217286123411929	0.21025947303435644	0.20565827859161662	0.19552033989425474	0.20160641817307684	0.20981595674672654	0.2076674534972699	0.21471539540552131	0.21018629903566488	0.22340407234868598	0.14532619787365317	0.20455425333750515	0.20064917049820133	0.21070842267136	0.18011605049467178	0.17386555467922726	0.18687938860936854	0.1825996229511075	0.20372089768539092	0.19445442010596314	0.19568089000448738	0.14072218137958298	0.20316449123531388	0.18889443046138615	0.18058193349610407	0.20748145562104114	0.20150609796135283	0.1719801959966631	0.19019966889672824	0.13736198067260627	0.0	0.13342101997112182	0.13828670130733972	0.20091031419009248	0.19667446737313193	0.2166295549627605	0.2290740527122579	0.22938176127161508	0.22193743758099396	0.22604332549726242	0.21976953747944403	0.2356446281453053	0.23377853336267868	0.2402066005527962	0.2594886958003286	0.2319977484946559	0.24842530600890042	0.23099286586965329	0.242992339275225	0.22640023226736347	0.22555076145091543	0.22470016708763482	0.23770831368592663	0.2233507635029083	0.23238809391151402	0.232765390550953	0.22701213968332626	0.23064721544857067	0.2551273199311649	0.2364661008751707	0.21718315699657129	0.21786163738198078	0.22782562560292896	0.22125433265513633	0.23800782773502022	0.22324980620730234	0.2185431604268598	0.2209087139457148	0.23475293762074212	0.22054407228806513	0.2141327360644007	0.22109118879686113	0.236027619643471	0.2332779694251628	0.22845499452441118	0.2706992073423775	0.25398538535972187	0.23713586214003843	0.25878162761147594	0.3226080888540736	0.19848266457350072
31328	0.21825787766130517	0.21731073454445574	0.21917170580710574	0.188496247819645	0.22166432154895466	0.23623771686911757	0.22476857756228108	0.22016738311954126	0.2100294444221794	0.2161155227010015	0.2243250612746512	0.22217655802519456	0.22922449993344599	0.22469540356358952	0.23791317687661065	0.15983530240157784	0.2190633578654298	0.215158275026126	0.22521752719928467	0.19462515502259642	0.1883746592071519	0.20138849313729318	0.19710872747903213	0.2182300022133156	0.2089635246338878	0.21018999453241205	0.15523128590750765	0.21767359576323855	0.2034035349893108	0.19509103802402872	0.2219905601489658	0.21601520248927747	0.18648930052458773	0.2047087734246529	0.15187108520053094	0.13342101997112182	0.0	0.061103225922511814	0.21541941871801715	0.21118357190105658	0.23113865949068518	0.24358315724018254	0.24389086579953972	0.23644654210891863	0.24055243002518706	0.2342786420073687	0.25015373267322993	0.24828763789060332	0.25471570508072083	0.2739978003282532	0.24650685302258057	0.2629344105368251	0.24550197039757793	0.25750144380314965	0.24090933679528814	0.2400598659788401	0.2392092716155595	0.2522174182138513	0.23785986803083298	0.2468971984394387	0.24727449507887767	0.24152124421125093	0.24515631997649534	0.26963642445908953	0.25097520540309537	0.23169226152449596	0.23237074190990542	0.2423347301308536	0.23576343718306098	0.25251693226294486	0.23775891073522698	0.23305226495478448	0.23541781847363946	0.24926204214866676	0.2350531768159898	0.22864184059232537	0.23560029332478577	0.25053672417139566	0.24778707395308747	0.24296409905233585	0.28520831187030216	0.2684944898876465	0.2516449666679631	0.2732907321394006	0.33711719338199825	0.21299176910142537
31071	0.22312355899752306	0.22217641588067363	0.22403738714332364	0.1933619291558629	0.22653000288517255	0.24110339820533544	0.22963425889849898	0.22503306445575916	0.21489512575839728	0.22098120403721938	0.22919074261086908	0.22704223936141243	0.23409018126966386	0.22956108489980742	0.24277885821282852	0.1647009837377957	0.2239290392016477	0.22002395636234387	0.23008320853550254	0.19949083635881432	0.1932403405433698	0.20625417447351108	0.20197440881525003	0.22309568354953346	0.21382920597010568	0.21505567586862992	0.16009696724372552	0.22253927709945642	0.2082692163255287	0.19995671936024662	0.22685624148518369	0.22088088382549537	0.19135498186080563	0.20957445476087078	0.1567367665367488	0.13828670130733972	0.061103225922511814	0.0	0.22028510005423502	0.21604925323727447	0.23600434082690305	0.24844883857640043	0.24875654713575762	0.2413122234451365	0.24541811136140496	0.23914432334358657	0.25501941400944783	0.2531533192268212	0.25958138641693873	0.2788634816644711	0.25137253435879847	0.267800091873043	0.2503676517337958	0.26236712513936755	0.245775018131506	0.24492554731505797	0.24407495295177736	0.25708309955006914	0.24272554936705085	0.2517628797756566	0.25214017641509556	0.2463869255474688	0.25002200131271324	0.2745021057953074	0.25584088673931327	0.23655794286071383	0.23723642324612332	0.2472004114670715	0.24062911851927887	0.25738261359916276	0.24262459207144488	0.23791794629100235	0.24028349980985733	0.25412772348488466	0.23991885815220768	0.23350752192854324	0.24046597466100367	0.2554024055076135	0.2526527552893053	0.24782978038855372	0.29007399320652005	0.2733601712238644	0.256510648004181	0.2781564134756185	0.34198287471821615	0.21785745043764326
31452	0.2246059767044939	0.22365883358764446	0.22551980485029446	0.19484434686283372	0.22801242059214338	0.2425858159123063	0.2311166766054698	0.22651548216273	0.21637754346536814	0.22246362174419024	0.23067316031783994	0.2285246570683833	0.2355725989766347	0.23104350260677825	0.24426127591979938	0.16618340144476657	0.22541145690861852	0.22150637406931473	0.2315656262424734	0.20620159940713664	0.19995110359169213	0.21862049015073387	0.21434072449247282	0.23546199922675629	0.2359615470088865	0.23718801690741076	0.18222930828250636	0.24467161813823723	0.2304015573643095	0.22208906039902743	0.2489885825239645	0.24301322486427618	0.21348732289958644	0.23170679579965162	0.17886910757552965	0.20091031419009248	0.21541941871801715	0.22028510005423502	0.0	0.17723857583049651	0.22645001552868743	0.2388945132781848	0.239202221837542	0.23175789814692088	0.23586378606318933	0.22958999804537095	0.2454650887112322	0.2435989939286056	0.2500270611187231	0.2693091563662555	0.24181820906058282	0.25824576657482734	0.2408133264355802	0.2528127998411519	0.2362206928332904	0.23537122201684235	0.23452062765356174	0.24752877425185354	0.23317122406883523	0.24220855447744094	0.2425858511168799	0.23683260024925318	0.2404676760144976	0.2649477804970918	0.24628656144109762	0.2270036175624982	0.22768209794790772	0.23764608616885588	0.23107479322106325	0.24782828830094714	0.23307026677322926	0.22836362099278673	0.2307291745116417	0.24457339818666904	0.23036453285399205	0.22395319663032764	0.23091164936278805	0.2458480802093979	0.24309842999108972	0.2382754550903381	0.2805196679083044	0.2638058459256488	0.24695632270596535	0.26860208817740283	0.33242854942000055	0.2193398681446141
31219	0.22037012988753335	0.21942298677068392	0.22128395803333392	0.19060850004587318	0.22377657377518284	0.23834996909534573	0.22688082978850926	0.22227963534576944	0.21214169664840757	0.21822777492722967	0.22643731350087937	0.22428881025142272	0.23133675215967414	0.2268076557898177	0.2400254291028388	0.161947554627806	0.22117561009165798	0.21727052725235416	0.22732977942551283	0.20196575259017607	0.19571525677473156	0.21438464333377333	0.21010487767551228	0.23122615240979572	0.23172570019192595	0.2329521700904502	0.1779934614655458	0.2404357713212767	0.22616571054734896	0.21785321358206688	0.24475273570700393	0.2387773780473156	0.2092514760826259	0.22747094898269105	0.17463326075856908	0.19667446737313193	0.21118357190105658	0.21604925323727447	0.17723857583049651	0.0	0.2222141687117269	0.23465866646122424	0.23496637502058143	0.22752205132996034	0.23162793924622876	0.2253541512284104	0.24122924189427164	0.23936314711164502	0.24579121430176254	0.2650733095492949	0.23758236224362228	0.2540099197578668	0.23657747961861963	0.24857695302419136	0.23198484601632985	0.2311353751998818	0.2302847808366012	0.243292927434893	0.22893537725187468	0.2379727076604804	0.23835000429991937	0.23259675343229264	0.23623182919753705	0.26071193368013124	0.24205071462413708	0.22276777074553766	0.22344625113094715	0.2334102393518953	0.22683894640410268	0.24359244148398657	0.2288344199562687	0.2241277741758262	0.22649332769468117	0.24033755136970847	0.2261286860370315	0.2197173498133671	0.22667580254582748	0.24161223339243737	0.23886258317412917	0.23403960827337755	0.27628382109134386	0.2595699991086882	0.2427204758890048	0.2643662413604423	0.32819270260303995	0.21510402132765355
w2pp	0.24032521747716196	0.2393780743603125	0.2412390456229625	0.21056358763550176	0.24373166136481142	0.25830505668497433	0.24683591737813781	0.24223472293539802	0.23209678423803615	0.23818286251685827	0.24639240109050797	0.24424389784105133	0.25129183974930275	0.2467627433794463	0.2599805166924674	0.18190264221743457	0.24113069768128656	0.23722561484198273	0.2472848670151414	0.22192084017980468	0.21567034436436017	0.2343397309234019	0.23005996526514086	0.2511812399994243	0.25168078778155456	0.25290725768007877	0.1979485490551744	0.2603908589109053	0.24612079813697754	0.23780830117169544	0.2647078232966325	0.2587324656369442	0.22920656367225448	0.24742603657231965	0.19458834834819766	0.2166295549627605	0.23113865949068518	0.23600434082690305	0.22645001552868743	0.2222141687117269	0.0	0.01836629521452994	0.018674003773887123	0.014444247872743454	0.018550135789011914	0.012276347771193536	0.02815143843705479	0.02628534365442816	0.03271341084454569	0.05199550609207806	0.024504558786405395	0.04093211630064989	0.02349967616140277	0.0354991495669745	0.01890704255911297	0.01805757174266493	0.017206977379384317	0.030215123977676117	0.015857573794657805	0.024894904203263506	0.025272200842702486	0.019518949975075733	0.02315402574032016	0.04763413022291438	0.028972911166920176	0.009689967288320805	0.010368447673730293	0.020332435894678452	0.01376114294688583	0.030514638026769715	0.01797857328546662	0.013271927505024112	0.01563748102387906	0.029481704698906396	0.018979160151414813	0.012567823927750405	0.01952627666021081	0.03446270750682067	0.03171305728851246	0.026890082387760847	0.06913429520572717	0.05242047322307153	0.0355709500033881	0.05721671547482556	0.3411106050121931	0.23505910891728213
f11pp	0.2527697152266593	0.25182257210980985	0.2536835433724599	0.22300808538499914	0.2561761591143088	0.2707495544344717	0.2592804151276352	0.2546792206848954	0.24454128198753353	0.2506273602663556	0.2588368988400053	0.2566883955905487	0.2637363374988001	0.25920724112894367	0.27242501444196476	0.19434713996693195	0.25357519543078394	0.24967011259148011	0.2597293647646388	0.23436533792930203	0.22811484211385752	0.2467842286728993	0.24250446301463824	0.2636257377489217	0.2641252855310519	0.2653517554295761	0.21039304680467175	0.27283535666040265	0.2585652958864749	0.25025279892119284	0.27715232104612986	0.2711769633864416	0.24165106142175186	0.259870534321817	0.20703284609769504	0.2290740527122579	0.24358315724018254	0.24844883857640043	0.2388945132781848	0.23465866646122424	0.01836629521452994	0.0	0.021811010427655923	0.0268887456222408	0.03099463353850926	0.02472084552069088	0.040595936186552134	0.038729841403925505	0.045157908594043034	0.0644400038415754	0.03694905653590274	0.053376614050147236	0.035944173910900115	0.04794364731647185	0.031351540308610315	0.030502069492162276	0.029651475128881666	0.04265962172717346	0.02830207154415515	0.03733940195276085	0.03771669859219983	0.03196344772457308	0.035598523489817506	0.06007862797241173	0.04141740891641752	0.022134465037818154	0.022812945423227638	0.032776933644175804	0.026205640696383176	0.04295913577626706	0.03042307103496397	0.02571642525452146	0.028081978773376405	0.04192620244840374	0.03142365790091216	0.02501232167724775	0.03197077440970816	0.046907205256318016	0.044157555038009805	0.0393345801372582	0.08157879295522452	0.06486497097256888	0.048015447752885444	0.06966121322432291	0.35355510276169044	0.2475036066667795
w19pp	0.2530774237860165	0.2521302806691671	0.25399125193181704	0.22331579394435633	0.256483867673666	0.2710572629938289	0.2595881236869924	0.2549869292442526	0.24484899054689072	0.2509350688257128	0.2591446073993625	0.25699610414990587	0.2640440460581573	0.25951494968830086	0.27273272300132195	0.19465484852628914	0.25388290399014113	0.2499778211508373	0.26003707332399595	0.23467304648865922	0.2284225506732147	0.24709193723225648	0.24281217157399543	0.26393344630827886	0.2644329940904091	0.26565946398893336	0.21070075536402894	0.27314306521975984	0.2588730044458321	0.25056050748055003	0.2774600296054871	0.27148467194579873	0.24195876998110905	0.2601782428811742	0.20734055465705223	0.22938176127161508	0.24389086579953972	0.24875654713575762	0.239202221837542	0.23496637502058143	0.018674003773887123	0.021811010427655923	0.0	0.02719645418159799	0.03130234209786645	0.025028554080048067	0.04090364474590932	0.039037549963282694	0.04546561715340022	0.06474771240093259	0.03725676509525992	0.053684322609504426	0.036251882470257304	0.04825135587582903	0.031659248867967504	0.030809778051519465	0.029959183688238848	0.042967330286530644	0.02860978010351234	0.03764711051211804	0.03802440715155701	0.032271156283930263	0.03590623204917469	0.06038633653176891	0.0417251174757747	0.02244217359717534	0.023120653982584824	0.033084642203532987	0.026513349255740365	0.04326684433562425	0.030730779594321155	0.026024133813878643	0.028389687332733594	0.04223391100776093	0.03173136646026935	0.025320030236604937	0.03227848296906534	0.047214913815675205	0.044465263597366994	0.03964228869661538	0.08188650151458171	0.06517267953192606	0.04832315631224263	0.0699689217836801	0.35386281132104763	0.2478113152261367
f15pp	0.2456331000953954	0.24468595697854595	0.24654692824119595	0.2158714702537352	0.24903954398304487	0.2636129393032078	0.25214379999637127	0.24754260555363147	0.2374046668562696	0.24349074513509172	0.2517002837087414	0.24955178045928478	0.2565997223675362	0.2520706259976797	0.26528839931070086	0.18721052483566802	0.24643858029952	0.24253349746021619	0.25259274963337486	0.22722872279803813	0.22097822698259362	0.23964761354163536	0.2353678478833743	0.25648912261765777	0.256988670399788	0.2582151402983122	0.20325643167340784	0.26569874152913875	0.25142868075521096	0.24311618378992889	0.27001570591486596	0.26404034825517764	0.23451444629048793	0.2527339191905531	0.1998962309664311	0.22193743758099396	0.23644654210891863	0.2413122234451365	0.23175789814692088	0.22752205132996034	0.014444247872743454	0.0268887456222408	0.02719645418159799	0.0	0.017783946812476165	0.011510158794657787	0.02738524946051904	0.025519154677892408	0.03194722186800994	0.05122931711554231	0.023738369809869642	0.04016592732411414	0.022733487184867018	0.03473296059043875	0.01814085358257722	0.017291382766129182	0.016440788402848572	0.029448935001140365	0.015091384818122057	0.024128715226727753	0.024506011866166733	0.018752760998539987	0.022387836763784412	0.046867941246378636	0.028206722190384424	0.011309657977965619	0.011988138363375105	0.021952126584323266	0.015380833636530644	0.03213432871641453	0.023286455903700043	0.01857981012325753	0.02094536364211248	0.03478958731713981	0.024287042769648236	0.017875706545983826	0.024834159278444227	0.03977059012505409	0.037020939906745876	0.03219796500599427	0.07444217782396059	0.057728355841304944	0.040878832621621515	0.06252459809305898	0.3464184876304265	0.24036699153551558
