	f7pp	w21pp	w24pp	S4Hp	f17ppB	w9pp	f6ppA	f21pp	w12pp	S1Hp	31267	S7Hp	31700	F14H1A	S9H1	530451	S21H1	S6Hp	F7H1	S20H1	S26Hp	w6pp	f19pp	f12ppB	f32pp	f8pp	s27pp	s10pp	f30pp	s29pp	w16pp	f24pp	f4pp	f22ppB	f1pp	f6ppB	w1pp	f10pp	f12ppA	w19pp	w4pp	f2pp	f25pp	f18pp	w3pp	f20ppB	f15pp	f11pp	f20ppA	w10pp	w20pp	s12pp	w18pp	w11pp	w8pp	F29H1	s25pp	s7pp	w15pp	s24pp	w2pp	s2pp	s1pp	w25pp	f14ppA	f14ppB	f16ppA	f16ppB	w17pp	f22ppA	w14pp
f2pp	0.0774485295461467	0.11181823334568969	0.12675990139679966	0.17269798453416527	0.13850863253633416	0.08332372688944625	0.13287947065397002	0.12574910680994775	0.13643369265625688	0.22964963426365217	0.38190626314472065	0.40524389012286466	0.37297372064409096	0.36132836285961967	0.3837055832189088	0.37588730382282975	0.3978160898156099	0.38574406540381745	0.3868424139216782	0.37557733965180484	0.2454340696052683	0.14727464182955124	0.12450447523359484	0.11749262404321556	0.11004191824668696	0.08596055993501008	0.1548117082485171	0.14616295737359758	0.12498807047349172	0.1744905413489424	0.10923548595194055	0.07126236066132254	0.07401074277439423	0.10567641306723591	0.0818720667186282	0.12430057351676746	0.14034893826389128	0.11215230439761575	0.1318728353723065	0.11944422144792849	0.05476473750566378	0.0	0.053442110530635696	0.10511337753018787	0.07299964700721262	0.10107660395656516	0.10557597503758111	0.12057384383806977	0.09444162691751151	0.11084132103984756	0.11962300132380999	0.19553808349223378	0.12050203831075026	0.13517539862680078	0.13087672944772952	0.19659008324437913	0.11957287747527443	0.13951551726978545	0.13775036601414456	0.17251047344737566	0.19759859652327996	0.19730718344606565	0.1983380316870741	0.1132285783532245	0.12226664329872491	0.06589714414918546	0.10115276608983681	0.10940740577250416	0.12990028036539975	0.10926514165057774	0.0928834856844989
f25pp	0.06974401961408092	0.1041137234136239	0.11905539146473387	0.16499347460209948	0.13080412260426838	0.07561921695738047	0.12517496072190423	0.11804459687788196	0.1287291827241911	0.2219451243315864	0.3742017532126549	0.39753938019079893	0.3652692107120252	0.35362385292755383	0.37600107328684307	0.3681827938907639	0.39011157988354406	0.3780395554717517	0.37913790398961245	0.367872829719739	0.23772955967320253	0.13957013189748546	0.11679996530152906	0.10978811411114978	0.10233740831462118	0.07825605000294429	0.1471071983164513	0.1384584474415318	0.11728356054142594	0.16678603141687662	0.10153097601987476	0.06355785072925675	0.06630623284232845	0.09797190313517012	0.07416755678656242	0.11659606358470168	0.1326444283318255	0.10444779446554997	0.12416832544024073	0.1117397115158627	0.047060227573598	0.053442110530635696	0.0	0.09740886759812209	0.06529513707514684	0.09337209402449938	0.09787146510551532	0.11286933390600398	0.08673711698544573	0.10313681110778178	0.1119184913917442	0.187833573560168	0.11279752837868448	0.127470888694735	0.12317221951566373	0.18888557331231334	0.11186836754320864	0.13181100733771967	0.13004585608207878	0.16480596351530988	0.18989408659121418	0.18960267351399987	0.1906335217550083	0.10552406842115872	0.11456213336665913	0.058192634217119676	0.09344825615777103	0.10170289584043837	0.12219577043333395	0.10156063171851196	0.08517897575243312
f18pp	0.09313499559915454	0.12750469939869755	0.14244636744980751	0.18838445058717312	0.15419509858934202	0.09901019294245411	0.14856593670697787	0.1414355728629556	0.15212015870926474	0.24533610031666003	0.39759272919772853	0.42093035617587254	0.38866018669709884	0.3770148289126275	0.3993920492719167	0.3915737698758376	0.4135025558686177	0.40143053145682533	0.40252887997468606	0.3912638057048127	0.2611205356582762	0.1629611078825591	0.1401909412866027	0.13317909009622342	0.12572838429969482	0.10164702598801793	0.17049817430152495	0.16184942342660544	0.14067453652649958	0.19017700740195026	0.1249219520049484	0.0869488267143304	0.08969720882740209	0.12136287912024377	0.09755853277163606	0.13998703956977532	0.15603540431689913	0.1278387704506236	0.14755930142531437	0.13513068750093635	0.08041043359037385	0.10511337753018787	0.09740886759812209	0.0	0.07692696649773065	0.10500392344708318	0.10950329452809912	0.13626030989107762	0.11012809297051937	0.1265277870928554	0.13530946737681784	0.2112245495452416	0.13618850436375812	0.1508618646798086	0.14656319550073738	0.21227654929738698	0.13525934352828228	0.15520198332279328	0.15343683206715242	0.18819693950038352	0.21328506257628782	0.2129936494990735	0.21402449774008192	0.12891504440623236	0.13795310935173277	0.0815836102021933	0.11683923214284465	0.12509387182551202	0.14558674641840758	0.1249516077035856	0.10856995173750675
w3pp	0.06102126507617932	0.09539096887572232	0.11033263692683229	0.1562707200641979	0.1220813680663668	0.06689646241947889	0.11645220618400265	0.10932184233998038	0.12000642818628951	0.2132223697936848	0.3654789986747533	0.3888166256528973	0.3565464561741236	0.34490109838965227	0.36727831874894146	0.35946003935286236	0.3813888253456425	0.3693168009338501	0.37041514945171083	0.35915007518183745	0.22900680513530094	0.13084737735958388	0.10807721076362747	0.10106535957324819	0.09361465377671958	0.0695332954650427	0.13838444377854972	0.1297356929036302	0.10856080600352436	0.15806327687897503	0.09280822148197317	0.05483509619135516	0.05758347830442685	0.08924914859726854	0.06544480224866084	0.10787330904680009	0.12392167379392391	0.09572503992764839	0.11544557090233915	0.10301695697796112	0.04829670306739861	0.07299964700721262	0.06529513707514684	0.07692696649773065	0.0	0.06616606746075085	0.0706654385417668	0.10414657936810238	0.07801436244754414	0.09441405656988018	0.10319573685384262	0.1791108190222664	0.10407477384078288	0.1187481341568334	0.11444946497776215	0.18016281877441176	0.10314561300530704	0.12308825279981807	0.12132310154417719	0.1560832089774083	0.1811713320533126	0.1808799189760983	0.1819107672171067	0.09680131388325712	0.10583937882875753	0.049469879679218086	0.08472550161986943	0.09298014130253679	0.11347301589543235	0.09283787718061037	0.07645622121453154
f20ppB	0.08909822202553185	0.12346792582507485	0.13840959387618482	0.18434767701355043	0.15015832501571932	0.09497341936883141	0.14452916313335518	0.1373987992893329	0.14808338513564204	0.24129932674303733	0.39355595562410584	0.41689358260224985	0.38462341312347614	0.3729780553390048	0.395355275698294	0.3875369963022149	0.40946578229499503	0.39739375788320264	0.39849210640106336	0.38722703213119	0.25708376208465344	0.1589243343089364	0.13615416771298	0.12914231652260072	0.12169161072607212	0.09761025241439523	0.16646140072790225	0.15781264985298274	0.13663776295287688	0.18614023382832756	0.12088517843132571	0.0829120531407077	0.0856604352537794	0.11732610554662107	0.09352175919801337	0.13595026599615262	0.15199863074327644	0.12380199687700091	0.14352252785169167	0.13109391392731365	0.07637366001675114	0.10107660395656516	0.09337209402449938	0.10500392344708318	0.06616606746075085	0.0	0.09034236376226451	0.13222353631745493	0.10609131939689667	0.12249101351923271	0.13127269380319515	0.20718777597161891	0.13215173079013542	0.1468250911061859	0.14252642192711468	0.2082397757237643	0.13122256995465958	0.15116520974917058	0.14940005849352972	0.18416016592676082	0.20924828900266512	0.2089568759254508	0.20998772416645922	0.12487827083260965	0.13391633577811007	0.0775468366285706	0.11280245856922196	0.12105709825188932	0.14154997284478488	0.1209148341299629	0.10453317816388405
f15pp	0.09359759310654779	0.1279672969060908	0.14290896495720076	0.18884704809456637	0.15465769609673527	0.09947279044984736	0.14902853421437112	0.14189817037034885	0.15258275621665798	0.24579869782405328	0.3980553267051218	0.4213929536832658	0.3891227842044921	0.37747742642002075	0.39985464677930993	0.39203636738323083	0.413965153376011	0.4018931289642186	0.4029914774820793	0.3917264032122059	0.2615831331656694	0.16342370538995235	0.14065353879399595	0.13364168760361667	0.12619098180708807	0.10210962349541118	0.1709607718089182	0.16231202093399869	0.14113713403389283	0.1906396049093435	0.12538454951234165	0.08741142422172364	0.09015980633479534	0.12182547662763701	0.09802113027902931	0.14044963707716857	0.15649800182429238	0.12830136795801686	0.14802189893270762	0.1355932850083296	0.08087303109776708	0.10557597503758111	0.09787146510551532	0.10950329452809912	0.0706654385417668	0.09034236376226451	0.0	0.13672290739847087	0.11059069047791262	0.12699038460024864	0.1357720648842111	0.21168714705263486	0.13665110187115137	0.15132446218720186	0.14702579300813062	0.21273914680478023	0.13572194103567553	0.15566458083018653	0.15389942957454567	0.18865953700777677	0.21374766008368107	0.21345624700646676	0.21448709524747517	0.1293776419136256	0.13841570685912602	0.08204620770958655	0.1173018296502379	0.12555646933290526	0.14604934392580082	0.12541420521097885	0.1090325492449
f11pp	0.08896018418087326	0.13372297254050108	0.14866464059161105	0.1946027237289767	0.16041337173114556	0.10522846608425768	0.15478420984878144	0.14765384600475917	0.15833843185106827	0.2515543734584636	0.40381100233953204	0.42714862931767605	0.39487845983890235	0.38323310205443106	0.4056103224137202	0.39779204301764115	0.4197208290104213	0.40764880459862884	0.40874715311648957	0.39748207884661624	0.26733880880007976	0.16917938102436264	0.14640921442840626	0.13939736323802698	0.13194665744149836	0.10786529912982148	0.17671644744332848	0.16806769656840898	0.14689280966830315	0.19639528054375383	0.13114022514675194	0.09316709985613394	0.09591548196920564	0.12758115226204733	0.10377680591343963	0.14620531271157888	0.16225367745870267	0.13405704359242715	0.15377757456711794	0.14134896064273988	0.09587089989825573	0.12057384383806977	0.11286933390600398	0.13626030989107762	0.10414657936810238	0.13222353631745493	0.13672290739847087	0.0	0.08082860840854979	0.09722830253088582	0.10600998281484827	0.19590553384445192	0.1208694886629684	0.13554284897901892	0.13124417979994768	0.1969575335965973	0.11994032782749256	0.13988296762200358	0.13811781636636272	0.17287792379959382	0.19796604687549813	0.19767463379828382	0.19870548203929222	0.11359602870544264	0.12263409365094305	0.07740879878391202	0.11266442072456337	0.12091906040723073	0.14141193500012628	0.1207767962853043	0.10439514031922546
f20ppA	0.06282796726031502	0.10759075561994286	0.12253242367105283	0.16847050680841846	0.13428115481058733	0.07909624916369942	0.12865199292822319	0.12152162908420092	0.13220621493051005	0.22542215653790537	0.3776787854189738	0.4010164123971178	0.3687462429183441	0.3571008851338728	0.37947810549316197	0.37165982609708287	0.393588612089863	0.3815165876780706	0.38261493619593134	0.37134986192605796	0.24120659187952148	0.14304716410380441	0.12027699750784801	0.11326514631746873	0.10581444052094013	0.08173308220926326	0.15058423052277026	0.14193547964785075	0.1207605927477449	0.1702630636231956	0.10500800822619372	0.06703488293557572	0.0697832650486474	0.10144893534148909	0.07764458899288137	0.12007309579102063	0.13612146053814445	0.10792482667186892	0.12764535764655968	0.11521674372218166	0.0697386829776975	0.09444162691751151	0.08673711698544573	0.11012809297051937	0.07801436244754414	0.10609131939689667	0.11059069047791262	0.08082860840854979	0.0	0.0639601216513994	0.07274180193536184	0.1697733169238937	0.09473727174241017	0.10941063205846067	0.10511196287938943	0.17082531667603904	0.09380811090693432	0.11375075070144534	0.11198559944580447	0.14674570687903557	0.17183382995493987	0.17154241687772556	0.172573265118734	0.0874638117848844	0.09650187673038481	0.051276581863353786	0.08653220380400513	0.09478684348667249	0.11527971807956805	0.09464457936474607	0.07826292339866724
w10pp	0.07922766138265105	0.1239904497422789	0.13893211779338888	0.18487020093075449	0.15068084893292338	0.09549594328603547	0.1450516870505592	0.13792132320653694	0.1486059090528461	0.2418218506602414	0.39407847954130987	0.4174161065194539	0.3851459370406802	0.37350057925620883	0.395877799615498	0.3880595202194189	0.40998830621219906	0.39791628180040667	0.3990146303182674	0.387749556048394	0.25760628600185753	0.15944685822614046	0.13667669163018403	0.12966484043980475	0.12221413464327617	0.09813277633159928	0.1669839246451063	0.1583351737701868	0.13716028687008092	0.18666275774553162	0.12140770234852975	0.08343457705791174	0.08618295917098344	0.11784862946382513	0.09404428311521743	0.13647278991335665	0.1525211546604805	0.12432452079420496	0.1440450517688957	0.1316164378445177	0.08613837710003353	0.11084132103984756	0.10313681110778178	0.1265277870928554	0.09441405656988018	0.12249101351923271	0.12699038460024864	0.09722830253088582	0.0639601216513994	0.0	0.06629284799862817	0.18617301104622974	0.1111369658647462	0.1258103261807967	0.12151165700172546	0.18722501079837506	0.11020780502927036	0.13015044482378138	0.1283852935681405	0.1631454010013716	0.1882335240772759	0.18794211100006158	0.18897295924107005	0.10386350590722043	0.11290157085272085	0.06767627598568982	0.10293189792634116	0.11118653760900853	0.1316794122019041	0.1110442734870821	0.09466261752100326
w20pp	0.08800934166661349	0.13277213002624133	0.1477137980773513	0.19365188121471694	0.1594625292168858	0.1042776235699979	0.15383336733452166	0.1467030034904994	0.15738758933680852	0.25060353094420385	0.4028601598252723	0.4261977868034163	0.3939276173246426	0.38228225954017125	0.40465947989946044	0.39684120050338134	0.4187699864961615	0.4066979620843691	0.4077963106022298	0.39653123633235643	0.26638796628581995	0.1682285385101029	0.14545837191414648	0.1384465207237672	0.1309958149272386	0.10691445661556173	0.17576560492906873	0.16711685405414922	0.14594196715404337	0.19544443802949407	0.1301893826324922	0.09221625734187419	0.09496463945494588	0.12663030974778755	0.10282596339917985	0.1452544701973191	0.16130283494444292	0.1331062010781674	0.15282673205285816	0.14039811812848013	0.09492005738399598	0.11962300132380999	0.1119184913917442	0.13530946737681784	0.10319573685384262	0.13127269380319515	0.1357720648842111	0.10600998281484827	0.07274180193536184	0.06629284799862817	0.0	0.19495469133019216	0.11991864614870865	0.13459200646475916	0.1302933372856879	0.1960066910823375	0.1189894853132328	0.13893212510774383	0.13716697385210294	0.17192708128533404	0.19701520436123834	0.19672379128402404	0.19775463952503247	0.11264518619118288	0.1216832511366833	0.07645795626965225	0.1117135782103036	0.11996821789297096	0.14046109248586652	0.11982595377104455	0.1034442978049657
s12pp	0.16392442383503728	0.20868721219466513	0.2236288802457751	0.2695669633831407	0.2353776113853096	0.1801927057384217	0.22974844950294543	0.22261808565892316	0.23330267150523232	0.32651861311262764	0.4787752419936961	0.5021128689718402	0.4698426994930664	0.45819734170859505	0.48057456206788424	0.47275628267180514	0.4946850686645853	0.4826130442527929	0.4837113927706536	0.4724463185007802	0.34230304845424375	0.24414362067852668	0.22137345408257025	0.21436160289219097	0.2069108970956624	0.1828295387839855	0.25168068709749253	0.24303193622257302	0.22185704932246714	0.27135952019791787	0.206104464800916	0.16813133951029796	0.17087972162336967	0.20254539191621135	0.17874104556760365	0.22116955236574287	0.23721791711286672	0.2090212832465912	0.22874181422128192	0.21631320029690393	0.17083513955241975	0.19553808349223378	0.187833573560168	0.2112245495452416	0.1791108190222664	0.20718777597161891	0.21168714705263486	0.19590553384445192	0.1697733169238937	0.18617301104622974	0.19495469133019216	0.0	0.1485736576408984	0.1714761393674743	0.16717747018840307	0.25641680743334927	0.1793996016642445	0.19934224145875556	0.19757709020311467	0.23233719763634578	0.2574253207122501	0.25713390763503574	0.2581647558760442	0.1730553025421946	0.182093367487695	0.15237303843807604	0.18762866037872739	0.19588330006139476	0.21637617465429032	0.19574103593946832	0.1793593799733895
w18pp	0.08888837865355376	0.13365116701318158	0.14859283506429155	0.1945309182016572	0.16034156620382606	0.10515666055693818	0.15471240432146194	0.14758204047743967	0.15826662632374877	0.2514825679311441	0.4037391968122126	0.4270768237903566	0.3948066543115829	0.3831612965271115	0.40553851688640075	0.3977202374903216	0.41964902348310174	0.4075769990713094	0.4086753475891701	0.3974102733192967	0.2672670032727602	0.16910757549704314	0.14633740890108676	0.13932555771070748	0.13187485191417886	0.10779349360250198	0.17664464191600898	0.16799589104108947	0.14682100414098365	0.19632347501643432	0.13106841961943244	0.09309529432881444	0.09584367644188614	0.12750934673472783	0.10370500038612013	0.14613350718425938	0.16218187193138317	0.13398523806510765	0.15370576903979843	0.14127715511542038	0.09579909437093623	0.12050203831075026	0.11279752837868448	0.13618850436375812	0.10407477384078288	0.13215173079013542	0.13665110187115137	0.1208694886629684	0.09473727174241017	0.1111369658647462	0.11991864614870865	0.1485736576408984	0.0	0.09644009418599078	0.09214142500691955	0.18138076225186572	0.104363556482761	0.12430619627727202	0.12254104502163116	0.15730115245486226	0.18238927553076656	0.18209786245355225	0.1831287106945607	0.09801925736071107	0.10705732230621148	0.07733699325659252	0.11259261519724387	0.12084725487991123	0.14134012947280677	0.1207049907579848	0.10432333479190596
w11pp	0.10356173896960427	0.14832452732923213	0.1632661953803421	0.2092042785177077	0.1750149265198766	0.11983002087298869	0.16938576463751243	0.16225540079349016	0.17293998663979931	0.2661559282471946	0.4184125571282631	0.4417501841064071	0.4094800146276334	0.39783465684316205	0.42021187720245123	0.41239359780637214	0.4343223837991523	0.4222503593873599	0.4233487079052206	0.4120836336353472	0.28194036358881075	0.18378093581309368	0.16101076921713725	0.15399891802675797	0.1465482122302294	0.1224668539185525	0.19131800223205953	0.18266925135714002	0.16149436445703413	0.21099683533248484	0.14574177993548298	0.10776865464486496	0.11051703675793666	0.14218270705077835	0.11837836070217064	0.16080686750030987	0.1768552322474337	0.1486585983811582	0.16837912935584892	0.15595051543147093	0.11047245468698674	0.13517539862680078	0.127470888694735	0.1508618646798086	0.1187481341568334	0.1468250911061859	0.15132446218720186	0.13554284897901892	0.10941063205846067	0.1258103261807967	0.13459200646475916	0.1714761393674743	0.09644009418599078	0.0	0.09490730417998067	0.1960541225679162	0.11903691679881151	0.13897955659332253	0.13721440533768164	0.17197451277091275	0.19706263584681705	0.19677122276960274	0.1978020710106112	0.11269261767676159	0.121730682622262	0.09201035357264303	0.12726597551329438	0.13552061519596176	0.15601348978885732	0.1353783510740353	0.11899669510795648
w8pp	0.09926306979053302	0.14402585815016086	0.15896752620127083	0.20490560933863644	0.17071625734080534	0.11553135169391743	0.1650870954584412	0.15795673161441892	0.16864131746072805	0.26185725906812335	0.41411388794919185	0.43745151492733586	0.40518134544856216	0.3935359876640908	0.41591320802338	0.4080949286273009	0.43002371462008104	0.41795169020828865	0.4190500387261494	0.407784964456276	0.2776416944097395	0.17948226663402242	0.15671210003806602	0.14970024884768673	0.14224954305115814	0.11816818473948126	0.18701933305298826	0.17837058217806875	0.1571956952779629	0.20669816615341358	0.14144311075641172	0.10346998546579372	0.10621836757886541	0.1378840378717071	0.11407969152309938	0.15650819832123863	0.17255656306836245	0.14435992920208693	0.1640804601767777	0.15165184625239966	0.10617378550791551	0.13087672944772952	0.12317221951566373	0.14656319550073738	0.11444946497776215	0.14252642192711468	0.14702579300813062	0.13124417979994768	0.10511196287938943	0.12151165700172546	0.1302933372856879	0.16717747018840307	0.09214142500691955	0.09490730417998067	0.0	0.19175545338884498	0.11473824761974026	0.13468088741425127	0.1329157361586104	0.1676758435918415	0.1927639666677458	0.1924725535905315	0.19350340183153994	0.10839394849769034	0.11743201344319075	0.08771168439357178	0.12296730633422313	0.1312219460168905	0.15171482060978606	0.13107968189496408	0.11469802592888523
F29H1	0.16497642358718262	0.20973921194681044	0.2246808799979204	0.27061896313528605	0.23642961113745492	0.18124470549056704	0.2308004492550908	0.22367008541106853	0.23435467125737763	0.32757061286477296	0.47982724174584146	0.5031648687239855	0.47089469924521177	0.45924934146074037	0.4816265618200296	0.47380828242395046	0.4957370684167306	0.48366504400493826	0.484763392522799	0.47349831825292554	0.34335504820638907	0.245195620430672	0.22242545383471563	0.21541360264433634	0.20796289684780772	0.18388153853613085	0.25273268684963784	0.24408393597471834	0.2229090490746125	0.2724115199500632	0.2071564645530613	0.1691833392624433	0.171931721375515	0.2035973916683567	0.179793045319749	0.22222155211788824	0.23826991686501203	0.2100732829987365	0.2297938139734273	0.21736520004904925	0.1718871393045651	0.19659008324437913	0.18888557331231334	0.21227654929738698	0.18016281877441176	0.2082397757237643	0.21273914680478023	0.1969575335965973	0.17082531667603904	0.18722501079837506	0.1960066910823375	0.25641680743334927	0.18138076225186572	0.1960541225679162	0.19175545338884498	0.0	0.1563064398436426	0.17624907963815362	0.17448392838251273	0.20924403581574383	0.23433215889164813	0.23404074581443382	0.23507159405544226	0.16400603170025074	0.17304409664575116	0.15342503819022138	0.18868066013087273	0.19693529981354008	0.21742817440643564	0.19679303569161366	0.18041137972553484
s25pp	0.08795921781807792	0.13272200617770574	0.1476636742288157	0.19360175736618135	0.15941240536835022	0.10422749972146234	0.1537832434859861	0.14665287964196383	0.15733746548827293	0.25055340709566826	0.4028100359767367	0.4261476629548807	0.393877493476107	0.3822321356916357	0.40460935605092485	0.3967910766548458	0.41871986264762595	0.4066478382358335	0.40774618675369423	0.3964811124838209	0.2663378424372844	0.1681784146615673	0.14540824806561092	0.13839639687523164	0.13094569107870302	0.10686433276702614	0.17571548108053314	0.16706673020561363	0.1458918433055078	0.19539431418095848	0.1301392587839566	0.0921661334933386	0.0949145156064103	0.126580185899252	0.10277583955064429	0.14520434634878354	0.16125271109590733	0.1330560772296318	0.1527766082043226	0.14034799427994454	0.09486993353546039	0.11957287747527443	0.11186836754320864	0.13525934352828228	0.10314561300530704	0.13122256995465958	0.13572194103567553	0.11994032782749256	0.09380811090693432	0.11020780502927036	0.1189894853132328	0.1793996016642445	0.104363556482761	0.11903691679881151	0.11473824761974026	0.1563064398436426	0.0	0.08403090573974624	0.08226575448410536	0.11702586191733647	0.14211398499324077	0.14182257191602646	0.1428534201570349	0.08698882593114601	0.09602689087664643	0.07640783242111668	0.11166345436176803	0.11991809404443539	0.14041096863733094	0.11977582992250896	0.10339417395643012
s7pp	0.10790185761258894	0.1526646459722168	0.16760631402332676	0.21354439716069237	0.17935504516286127	0.12417013951597336	0.1737258832804971	0.16659551943647483	0.17728010528278398	0.27049604689017925	0.42275267577124775	0.44609030274939176	0.41382013327061806	0.4021747754861467	0.4245519958454359	0.4167337164493568	0.43866250244213695	0.42659047803034456	0.4276888265482053	0.4164237522783319	0.2862804822317954	0.18812105445607835	0.16535088786012192	0.15833903666974264	0.15088833087321407	0.12680697256153717	0.1956581208750442	0.1870093700001247	0.1658344831000188	0.2153369539754695	0.15008189857846765	0.11210877328784963	0.11485715540092133	0.14652282569376301	0.12271847934515531	0.16514698614329454	0.18119535089041838	0.15299871702414286	0.1727192479988336	0.1602906340744556	0.11481257332997141	0.13951551726978545	0.13181100733771967	0.15520198332279328	0.12308825279981807	0.15116520974917058	0.15566458083018653	0.13988296762200358	0.11375075070144534	0.13015044482378138	0.13893212510774383	0.19934224145875556	0.12430619627727202	0.13897955659332253	0.13468088741425127	0.17624907963815362	0.08403090573974624	0.0	0.09406529059927404	0.12882539803250515	0.15391352110840945	0.15362210803119514	0.15465295627220357	0.10693146572565704	0.11596953067115745	0.0963504722156277	0.13160609415627905	0.13986073383894643	0.160353608431842	0.13971846971701998	0.12333681375094115
w15pp	0.10613670635694807	0.1508994947165759	0.16584116276768587	0.21177924590505148	0.17758989390722038	0.12240498826033247	0.17196073202485623	0.16483036818083396	0.1755149540271431	0.2687308956345384	0.4209875245156069	0.4443251514937509	0.4120549820149772	0.40040962423050586	0.42278684458979504	0.41496856519371594	0.4368973511864961	0.4248253267747037	0.4259236752925644	0.41465860102269103	0.28451533097615456	0.18635590320043746	0.16358573660448106	0.15657388541410178	0.14912317961757318	0.1250418213058963	0.1938929696194033	0.1852442187444838	0.16406933184437794	0.21357180271982862	0.14831674732282676	0.11034362203220877	0.11309200414528045	0.14475767443812215	0.12095332808951442	0.16338183488765368	0.1794301996347775	0.15123356576850197	0.17095409674319273	0.1585254828188147	0.11304742207433055	0.13775036601414456	0.13004585608207878	0.15343683206715242	0.12132310154417719	0.14940005849352972	0.15389942957454567	0.13811781636636272	0.11198559944580447	0.1283852935681405	0.13716697385210294	0.19757709020311467	0.12254104502163116	0.13721440533768164	0.1329157361586104	0.17448392838251273	0.08226575448410536	0.09406529059927404	0.0	0.08829737740709875	0.11338550048300305	0.11309408740578875	0.11412493564679718	0.10516631447001616	0.11420437941551657	0.09458532095998683	0.1298409429006382	0.13809558258330554	0.1585884571762011	0.13795331846137912	0.12157166249530027
s24pp	0.14089681379017915	0.185659602149807	0.20060127020091698	0.24653935333828259	0.21235000134045148	0.15716509569356357	0.20672083945808734	0.19959047561406507	0.2102750614603742	0.3034910030677695	0.455747631948838	0.479085258926982	0.4468150894482083	0.43516973166373696	0.45754695202302614	0.44972867262694705	0.4716574586197272	0.4595854342079348	0.4606837827257955	0.44941870845592213	0.31927543840938566	0.22111601063366856	0.19834584403771216	0.19133399284733288	0.18388328705080428	0.1598019287391274	0.2286530770526344	0.2200043261777149	0.19882943927760904	0.24833191015305972	0.18307685475605787	0.14510372946543987	0.14785211157851155	0.17951778187135325	0.15571343552274552	0.19814194232088478	0.2141903070680086	0.18599367320173307	0.20571420417642383	0.1932855902520458	0.14780752950756165	0.17251047344737566	0.16480596351530988	0.18819693950038352	0.1560832089774083	0.18416016592676082	0.18865953700777677	0.17287792379959382	0.14674570687903557	0.1631454010013716	0.17192708128533404	0.23233719763634578	0.15730115245486226	0.17197451277091275	0.1676758435918415	0.20924403581574383	0.11702586191733647	0.12882539803250515	0.08829737740709875	0.0	0.04874025242346049	0.04844883934624618	0.049479687587254614	0.13992642190324728	0.1489644868487477	0.12934542839321794	0.1646010503338693	0.17285569001653664	0.19334856460943217	0.1727134258946102	0.15633176992853137
w2pp	0.16598493686608345	0.21074772522571128	0.22568939327682125	0.2716274764141869	0.23743812441635576	0.18225321876946787	0.23180896253399164	0.22467859868996937	0.23536318453627847	0.3285791261436738	0.4808357550247423	0.5041733820028863	0.4719032125241126	0.4602578547396412	0.48263507509893044	0.4748167957028513	0.49674558169563143	0.4846735572838391	0.4857719058016998	0.4745068315318264	0.3443635614852899	0.24620413370957284	0.22343396711361646	0.21642211592323718	0.20897141012670856	0.18489005181503168	0.2537412001285387	0.24509244925361917	0.22391756235351334	0.273420033228964	0.20816497783196214	0.17019185254134414	0.17294023465441583	0.20460590494725753	0.18080155859864983	0.22323006539678908	0.23927843014391287	0.21108179627763735	0.23080232725232813	0.21837371332795008	0.17289565258346593	0.19759859652327996	0.18989408659121418	0.21328506257628782	0.1811713320533126	0.20924828900266512	0.21374766008368107	0.19796604687549813	0.17183382995493987	0.1882335240772759	0.19701520436123834	0.2574253207122501	0.18238927553076656	0.19706263584681705	0.1927639666677458	0.23433215889164813	0.14211398499324077	0.15391352110840945	0.11338550048300305	0.04874025242346049	0.0	0.047952174138766804	0.048983022379775254	0.16501454497915158	0.174052609924652	0.15443355146912222	0.18968917340977356	0.1979438130924409	0.21843668768533647	0.1978015489705145	0.18141989300443567
s2pp	0.16569352378886915	0.21045631214849697	0.22539798019960694	0.2713360633369726	0.23714671133914145	0.18196180569225356	0.23151754945677733	0.22438718561275506	0.23507177145906416	0.3282877130664595	0.48054434194752793	0.5038819689256719	0.47161179944689824	0.45996644166242695	0.4823436620217161	0.47452538262563704	0.4964541686184172	0.48438214420662473	0.48548049272448546	0.4742154184546121	0.34407214840807565	0.24591272063235853	0.22314255403640215	0.21613070284602287	0.20867999704949425	0.18459863873781737	0.25344978705132437	0.24480103617640486	0.22362614927629904	0.2731286201517497	0.20787356475474783	0.16990043946412983	0.17264882157720152	0.20431449187004322	0.18051014552143552	0.22293865231957477	0.23898701706669856	0.21079038320042304	0.23051091417511382	0.21808230025073577	0.17260423950625162	0.19730718344606565	0.18960267351399987	0.2129936494990735	0.1808799189760983	0.2089568759254508	0.21345624700646676	0.19767463379828382	0.17154241687772556	0.18794211100006158	0.19672379128402404	0.25713390763503574	0.18209786245355225	0.19677122276960274	0.1924725535905315	0.23404074581443382	0.14182257191602646	0.15362210803119514	0.11309408740578875	0.04844883934624618	0.047952174138766804	0.0	0.029176801251086383	0.16472313190193727	0.17376119684743768	0.1541421383919079	0.18939776033255926	0.1976524000152266	0.21814527460812216	0.1975101358933002	0.18112847992722136
