	S14Hp	w32pp	w8pp	w16pp	S10H1	S16H2	S13Hp	s20pp	F7H1	f14ppA	w6pp	f22ppB	f11pp	f31pp	w4pp	f4pp	f18pp	f23ppA	F14H1A	S31Hp	f17ppA	S2Hp	f20ppA	f30pp	w21pp	w3pp	w1pp	s3pp	w10pp	f16ppA	f21pp	s2pp	w2pp	f25pp	f14ppB	f6ppB	f8pp	f23ppB	w12pp	f12ppB	f32pp	w25pp	w18pp	f1pp	f2pp	f17ppB	w17pp	f10pp	f13pp	w28pp	f22ppA	w22pp	S22Hp	w14pp	w11pp	w20pp	f7pp	w13pp	f19pp	w19pp	F14H1B	S28Hp	w23pp	w24pp	w27pp	w29pp	w26pp	f15pp	f9pp	S3Hp	S18H1	F6H1	S6Hp	f26pp	w31pp	w9pp	f6ppA	f24pp	f12ppA	f20ppB	w15pp	s12pp	s24pp	s17pp	s29pp	w7pp	s30pp	s28pp	s25pp
w1pp	0.399126704841669	0.22798223107241583	0.227099872860093	0.22154091731089776	0.3991401267615744	0.41430463584515964	0.3642420531846151	0.3249034926923071	0.38530382997690427	0.19379212028992093	0.20000210444257774	0.14334571938081872	0.1359505703545118	0.203818108013324	0.1206710902666327	0.1382730835934071	0.13527633820783588	0.12453650934852512	0.20765450570858623	0.22886107337613382	0.1890998044679147	0.2942118450354294	0.09716158867055076	0.09094368257617441	0.10488760679667981	0.12142757610628321	0.0	0.08093936239603843	0.0709990118407309	0.08719616726824327	0.11450577056889616	0.12561362073230853	0.11802503115630975	0.09716258867105079	0.10670086541665885	0.10219176059027298	0.11150288863072778	0.12551109712801964	0.1225995131351159	0.11029181473445951	0.12720839011563886	0.1281224298507536	0.12594221800805022	0.13270687838910777	0.13407546839725823	0.14351798408690514	0.14688336459152468	0.14688336459152468	0.20083093703776617	0.1857504755082202	0.20197581719625712	0.22028650563337782	0.3156360232647135	0.19072758636780868	0.18261244541201985	0.1872219113012168	0.1872219113012168	0.21851125763242904	0.23877721907594393	0.2836485620219879	0.38700085038412946	0.34749140477979956	0.22221177313036752	0.21403349420447895	0.22184183352672351	0.20899884815039266	0.20654963877458704	0.2512707878005015	0.26564966877915935	0.3404695634031081	0.41789430633966895	0.3355727133060903	0.31896955590228526	0.26706395701266317	0.2365072070629426	0.20654863877408702	0.19102053235694663	0.187648199576524	0.19586481591133256	0.23594364826388628	0.20935663003304988	0.22658624063402333	0.22049158299614197	0.3656445857332441	0.2722000300038916	0.2505585885446664	0.26213075945035824	0.2637113492444638	0.26117028949065685
s3pp	0.37377707850210473	0.20263260473285152	0.2017502465205287	0.19619129097133345	0.3737905004220101	0.38895500950559536	0.3388924268450508	0.29955386635274284	0.35995420363733993	0.1684424939503566	0.17465247810301343	0.1179960930412544	0.11060094401494748	0.17846848167375967	0.09532146392706838	0.11292345725384278	0.10992671186827156	0.09918688300896078	0.18230487936902193	0.20351144703656948	0.16375017812835035	0.2688622186958651	0.07181196233098644	0.06559405623661009	0.0795379804571155	0.0960779497667189	0.08093936239603843	0.0	0.04564938550116659	0.061846540928678945	0.08915614422933184	0.10026399439274422	0.09267540481674542	0.07181296233148647	0.08135123907709453	0.07684213425070865	0.08615326229116346	0.10016147078845533	0.09724988679555158	0.08494218839489519	0.10185876377607454	0.10277280351118927	0.1005925916684859	0.10735725204954347	0.10872584205769392	0.11816835774734083	0.12153373825196039	0.12153373825196039	0.17548131069820186	0.16040084916865588	0.17662619085669282	0.19493687929381348	0.29028639692514924	0.16537796002824437	0.15726281907245554	0.16187228496165249	0.16187228496165249	0.19316163129286473	0.21342759273637962	0.2582989356824236	0.3616512240445652	0.3221417784402353	0.19686214679080322	0.18868386786491465	0.1964922071871592	0.18364922181082832	0.18120001243502273	0.22592116146093716	0.24030004243959507	0.3151199370635438	0.3925446800001046	0.31022308696652595	0.293619929562721	0.24171433067309883	0.21115758072337826	0.1811990124345227	0.16567090601738232	0.16229857323695973	0.17051518957176826	0.21059402192432197	0.18400700369348558	0.201236614294459	0.19514195665657763	0.3402949593936798	0.24685040366432726	0.22520896220510206	0.2367811331107939	0.23836172290489954	0.2358206631510925
w10pp	0.32812969300193817	0.156985219232685	0.15610286102036217	0.15054390547116692	0.32814311492184356	0.3433076240054288	0.29324504134488427	0.2539064808525763	0.3143068181371734	0.1227951084501901	0.1290050926028469	0.07234870754108785	0.06495355851478093	0.13282109617359314	0.049674078426901844	0.06727607175367624	0.06427932636810503	0.05353949750879425	0.1366574938688554	0.15786406153640295	0.11810279262818384	0.22321483319569854	0.026164576830819908	0.01994667073644356	0.04526092925136047	0.06180089856096388	0.0709990118407309	0.04564938550116659	0.0	0.01619915542851242	0.04350875872916531	0.054616608892577696	0.047028019316578906	0.026165576831319936	0.03570385357692799	0.03119474875054211	0.04050587679099692	0.054514085288288786	0.05160250129538503	0.039294802894728635	0.056211378275908	0.05712541801102272	0.05494520616831937	0.06170986654937692	0.06307845655752739	0.0725209722471743	0.07588635275179385	0.07588635275179385	0.12983392519803533	0.11475346366848937	0.13097880535652628	0.14928949379364698	0.24463901142498268	0.11973057452807787	0.11161543357228904	0.11622489946148598	0.11622489946148598	0.14751424579269823	0.16778020723621312	0.2126515501822571	0.3160038385443987	0.2764943929400688	0.15121476129063668	0.1430364823647481	0.1508448216869927	0.13800183631066182	0.1355526269348562	0.18027377596077065	0.19465265693942854	0.2694725515633773	0.3468972944999381	0.26457570146635945	0.24797254406255442	0.19606694517293233	0.16551019522321175	0.13555162693435618	0.1200235205172158	0.1166511877367932	0.12486780407160175	0.16494663642415547	0.13835961819331904	0.1555892287942925	0.14949457115641113	0.29464757389351326	0.20120301816416072	0.17956157670493555	0.19113374761062737	0.192714337404733	0.190173277650926
f16ppA	0.3202049255371653	0.1490604517679121	0.14817809355558928	0.14261913800639403	0.3202183474570707	0.3353828565406559	0.2853202738801114	0.24598171338780342	0.30638205067240054	0.11487034098541721	0.12108032513807401	0.06442394007631497	0.05702879105000805	0.12489632870882025	0.041749310962128944	0.059351304288903346	0.05635455890333213	0.045614730044021355	0.1287327264040825	0.14993929407163006	0.11017802516341094	0.21529006573092566	0.01823980936604701	0.012021903271670662	0.06145808467887283	0.07799805398847624	0.08719616726824327	0.061846540928678945	0.01619915542851242	0.0	0.029218961975090194	0.0466918414278048	0.039103251851806006	0.01824080936654704	0.027779086112155092	0.023269981285769212	0.03258110932622402	0.046589317823515886	0.04367773383061213	0.03137003542995574	0.048286610811135104	0.04920065054624983	0.047020438703546476	0.05378509908460403	0.0551536890927545	0.06459620478240141	0.06796158528702097	0.06796158528702097	0.12190915773326244	0.10682869620371649	0.12305403789175341	0.1413647263288741	0.2367142439602098	0.11180580706330498	0.10369066610751615	0.1083001319967131	0.1083001319967131	0.13958947832792534	0.15985543977144023	0.2047267827174842	0.3080790710796258	0.2685696254752959	0.1432899938258638	0.13511171489997523	0.14292005422221982	0.13007706884588893	0.12762785947008332	0.17234900849599777	0.18672788947465566	0.2615477840986044	0.3389725270351652	0.25665093400158656	0.24004777659778154	0.18814217770815944	0.15758542775843887	0.1276268594695833	0.11209875305244292	0.10872642027202031	0.11694303660682887	0.15702186895938258	0.13043485072854616	0.1476644613295196	0.14156980369163824	0.2867228064287404	0.19327825069938784	0.17163680924016267	0.1832089801458545	0.18478956993996012	0.18224851018615312
f21pp	0.3475145288378182	0.176370055068565	0.1754876968562422	0.16992874130704694	0.3475279507577236	0.3626924598413088	0.3126298771807643	0.2732913166884563	0.33369165397305345	0.14217994428607011	0.1483899284387269	0.09173354337696787	0.08433839435066096	0.15220593200947316	0.06905891426278185	0.08666090758955625	0.08366416220398504	0.07292433334467427	0.15604232970473542	0.17724889737228297	0.13748762846406384	0.24259966903157856	0.045549412666699915	0.03933150657232356	0.08876768797952572	0.10530765728912914	0.11450577056889616	0.08915614422933184	0.04350875872916531	0.029218961975090194	0.0	0.0740014447284577	0.0664128551524589	0.045550412667199947	0.055088689412808006	0.05057958458642213	0.05989071262687694	0.0738989211241688	0.07098733713126505	0.058679638730608656	0.07559621411178802	0.07651025384690274	0.07433004200419938	0.08109470238525694	0.0824632923934074	0.09190580808305432	0.09527118858767386	0.09527118858767386	0.14921876103391535	0.1341382995043694	0.1503636411924063	0.168674329629527	0.2640238472608627	0.1391154103639579	0.13100026940816906	0.135609735297366	0.135609735297366	0.16689908162857825	0.18716504307209314	0.23203638601813711	0.3353886743802787	0.2958792287759488	0.1705995971265167	0.16242131820062813	0.17022965752287272	0.15738667214654184	0.15493746277073622	0.19965861179665068	0.21403749277530856	0.2888573873992573	0.36628213033581813	0.28396053730223947	0.26735737989843444	0.21545178100881235	0.18489503105909177	0.1549364627702362	0.13940835635309584	0.13603602357267322	0.14425263990748174	0.18433147226003546	0.15774445402919907	0.1749740646301725	0.16887940699229115	0.3140324097293933	0.22058785400004075	0.19894641254081558	0.2105185834465074	0.21209917324061303	0.20955811348680603
s2pp	0.34939818555827246	0.17825371178901925	0.17737135357669642	0.17181239802750117	0.34941160747817784	0.3645761165617631	0.3145135339012185	0.27517497340891056	0.33557531069350766	0.14406360100652435	0.15027358515918116	0.09361720009742212	0.0862220510711152	0.1540895887299274	0.0709425709832361	0.08854456431001051	0.08554781892443929	0.0748079900651285	0.15792598642518965	0.1791325540927372	0.13937128518451808	0.2444833257520328	0.047433069387154164	0.04121516329277781	0.0998755381429381	0.11641550745254152	0.12561362073230853	0.10026399439274422	0.054616608892577696	0.0466918414278048	0.0740014447284577	0.0	0.009909798593365776	0.047434069387654196	0.056972346133262255	0.05246324130687638	0.06177436934733119	0.07578257784462306	0.0728709938517193	0.060563295451062905	0.07747987083224227	0.07839391056735699	0.07621369872465363	0.08297835910571119	0.08434694911386165	0.09378946480350855	0.09715484530812811	0.09715484530812811	0.15110241775436958	0.13602195622482363	0.15224729791286057	0.17055798634998123	0.26590750398131696	0.14099906708441212	0.1328839261286233	0.13749339201782024	0.13749339201782024	0.16878273834903246	0.18904869979254735	0.23392004273859135	0.3372723311007329	0.297762885496403	0.17248325384697094	0.16430497492108237	0.17211331424332696	0.15927032886699607	0.15682111949119049	0.2015422685171049	0.2159211494957628	0.2907410441197115	0.36816578705627234	0.2858441940226937	0.2692410366188887	0.21733543772926658	0.186778687779546	0.15682011949069044	0.14129201307355005	0.13791968029312746	0.14613629662793598	0.1862151289804897	0.1596281107496533	0.17685772135062672	0.17076306371274536	0.3159160664498475	0.22247151072049498	0.20083006926126978	0.21240224016696163	0.21398282996106727	0.21144177020726024
w2pp	0.3418095959822737	0.17066512221302046	0.16978276400069764	0.1642238084515024	0.34182301790217906	0.3569875269857643	0.3069249443252197	0.2675863838329118	0.3279867211175089	0.13647501143052557	0.14268499558318237	0.08602861052142333	0.07863346149511641	0.1465009991539286	0.0633539814072373	0.0809559747340117	0.07795922934844049	0.06721940048912972	0.15033739684919084	0.17154396451673842	0.1317826956085193	0.23689473617603402	0.03984447981115537	0.03362657371677901	0.09228694856693931	0.10882691787654272	0.11802503115630975	0.09267540481674542	0.047028019316578906	0.039103251851806006	0.0664128551524589	0.009909798593365776	0.0	0.0398454798116554	0.04938375655726346	0.04487465173087758	0.05418577977133239	0.06819398826862426	0.0652824042757205	0.05297470587506411	0.06989128125624347	0.0708053209913582	0.06862510914865483	0.0753897695297124	0.07675835953786285	0.08620087522750977	0.08956625573212931	0.08956625573212931	0.1435138281783708	0.12843336664882485	0.14465870833686179	0.16296939677398245	0.2583189144053182	0.13341047750841334	0.1252953365526245	0.12990480244182145	0.12990480244182145	0.16119414877303367	0.18146011021654856	0.22633145316259257	0.3296837415247341	0.2901742959204042	0.16489466427097216	0.1567163853450836	0.16452472466732818	0.1516817392909973	0.1492325299151917	0.19395367894110613	0.20833255991976402	0.28315245454371274	0.36057719748027356	0.2782556044466949	0.2616524470428899	0.2097468481532678	0.17919009820354723	0.14923152991469166	0.13370342349755127	0.13033109071712867	0.13854770705193722	0.1786265394044909	0.15203952117365455	0.16926913177462793	0.16317447413674657	0.30832747687384876	0.2148829211444962	0.193241479685271	0.20481365059096285	0.20639424038506848	0.20385318063126145
f25pp	0.30196611617161834	0.1308216424023651	0.12993928419004228	0.12438032864084703	0.3019795380915237	0.31714404717510897	0.2670814645145644	0.22774290402225644	0.28814324130685354	0.09663153161987022	0.10284151577252702	0.046185130710767984	0.03878998168446106	0.10665751934327328	0.023510501596581964	0.04111249492335636	0.03811574953778515	0.027375920678474375	0.11049391703853552	0.1317004847060831	0.09193921579786396	0.19705125636537868	3.00000150008727e-06	0.007946602509604737	0.07142450608168036	0.08796447539128377	0.09716258867105079	0.07181296233148647	0.026165576831319936	0.01824080936654704	0.045550412667199947	0.047434069387654196	0.0398454798116554	0.0	0.009540276746608112	0.0050311719202222336	0.014342299960677037	0.028350508457968906	0.025438924465065155	0.013131226064408764	0.030047801445588124	0.030961841180702845	0.028781629337999493	0.035546289719057045	0.036914879727207514	0.04635739541685443	0.049722775921473984	0.049722775921473984	0.10367034836771546	0.0885898868381695	0.10481522852620642	0.1231259169633271	0.21847543459466282	0.09356699769775798	0.08545185674196915	0.0900613226311661	0.0900613226311661	0.12135066896237834	0.14161663040589323	0.18648797335193723	0.2898402617140788	0.2503308161097489	0.12505118446031682	0.11687290553442825	0.12468124485667281	0.11183825948034194	0.10938905010453634	0.15411019913045076	0.16848908010910868	0.2433089747330574	0.3207337176696182	0.23841212463603956	0.22180896723223456	0.16990336834261244	0.13934661839289186	0.10938805010403631	0.09385994368689593	0.09048761090647332	0.09870422724128187	0.13878305959383558	0.11219604136299918	0.1294256519639726	0.12333099432609124	0.26848399706319337	0.17503944133384086	0.15339799987461566	0.1649701707803075	0.16655076057441315	0.16400970082060612
f14ppB	0.3014480490797821	0.13030357531052889	0.12942121709820603	0.12386226154901081	0.30146147099968745	0.3166259800832727	0.26656339742272817	0.2272248369304202	0.2876251742150173	0.09611346452803399	0.10232344868069079	0.04566706361893175	0.03827191459262483	0.10613945225143703	0.03304677834118996	0.050648771667964367	0.04765202628239315	0.036912197423082375	0.12003019378314352	0.14123676145069106	0.10147549254247196	0.20658753310998665	0.009541276747108142	0.01748487925521279	0.08096278282728842	0.09750275213689183	0.10670086541665885	0.08135123907709453	0.03570385357692799	0.027779086112155092	0.055088689412808006	0.056972346133262255	0.04938375655726346	0.009540276746608112	0.0	0.004513104828385996	0.0138242328688408	0.02783244136613267	0.024920857373228918	0.012613158972572525	0.029529734353751884	0.03044377408886661	0.028263562246163255	0.03502822262722081	0.03639681263537128	0.04583932832501819	0.049204708829637754	0.049204708829637754	0.10315228127587922	0.08807181974633327	0.10429716143437019	0.12260784987149087	0.21795736750282657	0.09304893060592176	0.08493378965013293	0.08954325553932987	0.08954325553932987	0.12083260187054211	0.141098563314057	0.185969906260101	0.28932219462224257	0.24981274901791267	0.12453311736848058	0.116354838442592	0.1241631777648366	0.11132019238850571	0.10887098301270011	0.15359213203861455	0.16797101301727244	0.2427909076412212	0.320215650577782	0.23789405754420334	0.22129090014039832	0.16938530125077622	0.13882855130105565	0.10886998301220008	0.0933418765950597	0.08996954381463709	0.09818616014944564	0.13826499250199936	0.11167797427116295	0.12890758487213638	0.122812927234255	0.26796592997135715	0.17452137424200462	0.15287993278277945	0.16445210368847127	0.1660326934825769	0.1634916337287699
f6ppB	0.29693694425239614	0.12579247048314293	0.1249101122708201	0.11935115672162486	0.2969503661723015	0.31211487525588677	0.2620522925953422	0.22271373210303425	0.28311406938763134	0.09160235970064805	0.09781234385330484	0.04115595879154581	0.03376080976523889	0.1016283474240511	0.028537673514804077	0.04613966684157849	0.043142921456007274	0.0324030925966965	0.11552108895675764	0.13672765662430517	0.09696638771608608	0.20207842828360076	0.0050321719207222625	0.012975774428826914	0.07645367800090254	0.09299364731050595	0.10219176059027298	0.07684213425070865	0.03119474875054211	0.023269981285769212	0.05057958458642213	0.05246324130687638	0.04487465173087758	0.0050311719202222336	0.004513104828385996	0.0	0.009313128041454862	0.023321336538746733	0.02040975254584298	0.008102054145186588	0.025018629526365948	0.02593266926148067	0.023752457418777316	0.03051711779983487	0.03188570780798534	0.04132822349763225	0.044693604002251815	0.044693604002251815	0.0986411764484933	0.08356071491894733	0.09978605660698425	0.11809674504410493	0.21344626267544065	0.0885378257785358	0.08042268482274698	0.08503215071194394	0.08503215071194394	0.11632149704315617	0.13658745848667106	0.18145880143271503	0.2848110897948566	0.24530164419052672	0.12002201254109465	0.11184373361520608	0.11965207293745064	0.10680908756111977	0.10435987818531417	0.14908102721122862	0.16345990818988648	0.23827980281383523	0.3157045457503961	0.2333829527168174	0.2167797953130124	0.1648741964233903	0.13431744647366972	0.10435887818481414	0.08883077176767376	0.08545843898725115	0.0936750553220597	0.1337538876746134	0.10716686944377701	0.12439648004475043	0.11830182240686907	0.2634548251439712	0.17001026941461866	0.1483688279553935	0.15994099886108532	0.16152158865519095	0.15898052890138398
f8pp	0.3062460722918509	0.1351015985225977	0.13421924031027485	0.12866028476107963	0.3062594942117563	0.32142400329534154	0.27136142063479696	0.23202286014248902	0.2924231974270861	0.1009114877401028	0.1071214718927596	0.05046508683100056	0.043069937804693634	0.11093747546350585	0.03784880155525888	0.05545079488203329	0.05245404949646208	0.0417142206371513	0.12483221699721245	0.14603878466475997	0.10627751575654089	0.21138955632405557	0.014343299961177067	0.02228690246928172	0.08576480604135735	0.10230477535096076	0.11150288863072778	0.08615326229116346	0.04050587679099692	0.03258110932622402	0.05989071262687694	0.06177436934733119	0.05418577977133239	0.014342299960677037	0.0138242328688408	0.009313128041454862	0.0	0.028386666302000034	0.025475082309096283	0.017411182184641338	0.034327757565820696	0.03524179730093542	0.03306158545823207	0.03982624583928962	0.04119483584744009	0.050637351537087004	0.05400273204170656	0.05400273204170656	0.10795030448794804	0.09286984295840209	0.10909518464643901	0.1274058730835597	0.22275539071489542	0.09784695381799058	0.08973181286220175	0.0943412787513987	0.0943412787513987	0.12563062508261091	0.1458965865261258	0.1907679294721698	0.29412021783431136	0.25461077222998146	0.1293311405805494	0.12115286165466083	0.12896120097690542	0.11611821560057453	0.11366900622476893	0.15839015525068337	0.17276903622934126	0.24758893085328998	0.3250136737898508	0.24269208075627213	0.22608892335246716	0.17418332446284504	0.14362657451312447	0.1136680062242689	0.09813989980712852	0.09476756702670591	0.10298418336151446	0.14306301571406815	0.11647599748323177	0.13370560808420517	0.1276109504463238	0.27276395318342594	0.17931939745407344	0.15767795599484824	0.1692501269005401	0.17083071669464572	0.16828965694083872
f23ppB	0.32025428078914275	0.14910980701988957	0.14822744880756675	0.1426684932583715	0.32026770270904814	0.3354322117926334	0.28536962913208885	0.2460310686397809	0.306431405924378	0.11491969623739468	0.12112968039005147	0.06447329532829243	0.0570781463019855	0.12494568396079772	0.05185701005255075	0.06945900337932516	0.06646225799375395	0.05572242913444317	0.13884042549450432	0.16004699316205184	0.12028572425383276	0.22539776482134743	0.028351508458468934	0.03629511096657359	0.09977301453864922	0.11631298384825263	0.12551109712801964	0.10016147078845533	0.054514085288288786	0.046589317823515886	0.0738989211241688	0.07578257784462306	0.06819398826862426	0.028350508457968906	0.02783244136613267	0.023321336538746733	0.028386666302000034	0.0	0.022224043554615304	0.0314193906819332	0.048335966063112565	0.04925000579822729	0.047069793955523936	0.05383445433658149	0.05520304434473196	0.06464556003437888	0.06801094053899842	0.06801094053899842	0.12195851298523991	0.10687805145569396	0.12310339314373088	0.14141408158085156	0.23676359921218726	0.11185516231528245	0.10374002135949362	0.10834948724869056	0.10834948724869056	0.1396388335799028	0.1599047950234177	0.20477613796946167	0.30812842633160326	0.26861898072727336	0.14333934907784127	0.1351610701519527	0.14296940947419728	0.1301264240978664	0.12767721472206078	0.17239836374797524	0.18677724472663312	0.2615971393505819	0.3390218822871427	0.25670028925356403	0.240097131849759	0.1881915329601369	0.15763478301041634	0.12767621472156077	0.11214810830442039	0.10877577552399778	0.11699239185880633	0.15707122421136005	0.13048420598052363	0.14771381658149707	0.1416191589436157	0.28677216168071784	0.1933276059513653	0.17168616449214014	0.18325833539783196	0.1848389251919376	0.1822978654381306
w12pp	0.31734269679623905	0.14619822302698582	0.14531586481466297	0.13975690926546774	0.31735611871614444	0.3325206277997297	0.28245804513918504	0.24311948464687713	0.3035198219314742	0.11200811224449092	0.11821809639714771	0.06156171133538867	0.05416656230908175	0.12203409996789397	0.048945426059646996	0.06654741938642142	0.0635506740008502	0.05281084514153942	0.13592884150160056	0.1571354091691481	0.117374140260929	0.22248618082844368	0.025439924465565186	0.033383526973669836	0.09686143054574546	0.11340139985534888	0.1225995131351159	0.09724988679555158	0.05160250129538503	0.04367773383061213	0.07098733713126505	0.0728709938517193	0.0652824042757205	0.025438924465065155	0.024920857373228918	0.02040975254584298	0.025475082309096283	0.022224043554615304	0.0	0.02850780668902945	0.04542438207020881	0.046338421805323535	0.04415820996262018	0.050922870343677734	0.0522914603518282	0.06173397604147512	0.06509935654609467	0.06509935654609467	0.11904692899233615	0.1039664674627902	0.12019180915082713	0.1385024975879478	0.2338520152192835	0.10894357832237869	0.10082843736658986	0.10543790325578681	0.10543790325578681	0.13672724958699906	0.15699321103051395	0.20186455397655792	0.3052168423386995	0.2657073967343696	0.1404277650849375	0.13224948615904894	0.14005782548129353	0.12721484010496265	0.12476563072915704	0.16948677975507148	0.18386566073372937	0.2586855553576781	0.33611029829423894	0.2537887052606603	0.23718554785685525	0.18527994896723315	0.15472319901751258	0.12476463072865701	0.10923652431151663	0.10586419153109403	0.11408080786590258	0.1541596402184563	0.12757262198761987	0.14480223258859332	0.13870757495071195	0.2838605776878141	0.19041602195846155	0.16877458049923638	0.1803467514049282	0.18192734119903384	0.17938628144522684
f12ppB	0.28883889010920966	0.11769441633995643	0.11681205812763361	0.11125310257843837	0.28885231202911504	0.3040168211127003	0.2539542384521557	0.21461567795984776	0.27501601524444486	0.08350430555746156	0.08971428971011837	0.03305790464835934	0.025662755622052415	0.09353029328086462	0.03663772765899061	0.054239720985765016	0.0512429756001938	0.040503146740883025	0.12362114310094417	0.1448277107684917	0.10506644186027261	0.2101784824277873	0.013132226064908792	0.021075828573013444	0.08455373214508907	0.10109370145469249	0.11029181473445951	0.08494218839489519	0.039294802894728635	0.03137003542995574	0.058679638730608656	0.060563295451062905	0.05297470587506411	0.013131226064408764	0.012613158972572525	0.008102054145186588	0.017411182184641338	0.0314193906819332	0.02850780668902945	0.0	0.016918575382179418	0.0178346151182942	0.015654403275590846	0.0224190636566484	0.023787653664798864	0.033230169354445775	0.03659554985906533	0.03659554985906533	0.09054312230530681	0.07546266077576083	0.09168800246379777	0.10999869090091843	0.20534820853225416	0.08043977163534932	0.07232463067956049	0.07693409656875744	0.07693409656875744	0.10822344289996969	0.12848940434348458	0.17336074728952855	0.2767130356516701	0.23720359004734023	0.11192395839790815	0.10374567947201958	0.11155401879426416	0.09871103341793327	0.09626182404212769	0.1409829730680421	0.1553618540467	0.23018174867064875	0.30760649160720954	0.2252848985736309	0.2086817411698259	0.15677614228020378	0.1262193923304832	0.09626082404162764	0.08073271762448728	0.07736038484406466	0.08557700117887321	0.1256558335314269	0.09906881530059052	0.11629842590156393	0.11020376826368257	0.2553567710007847	0.16191221527143218	0.14027077381220698	0.15184294471789883	0.15342353451200447	0.15088247475819747
f32pp	0.30575546549038907	0.13461099172113583	0.13372863350881298	0.12816967795961776	0.3057688874102944	0.32093339649387964	0.2708708138333351	0.23153225334102714	0.29193259062562427	0.10042088093864093	0.10663086509129774	0.0499744800295387	0.042579331003231774	0.11044686866204398	0.05355430304016997	0.07115629636694437	0.06815955098137316	0.05741972212206239	0.14053771848212354	0.16174428614967107	0.12198301724145197	0.22709505780896666	0.030048801446088153	0.0379924039541928	0.10147030752626843	0.11801027683587184	0.12720839011563886	0.10185876377607454	0.056211378275908	0.048286610811135104	0.07559621411178802	0.07747987083224227	0.06989128125624347	0.030047801445588124	0.029529734353751884	0.025018629526365948	0.034327757565820696	0.048335966063112565	0.04542438207020881	0.016918575382179418	0.0	0.03475119049947356	0.03257097865677021	0.03933563903782776	0.04070422904597823	0.050146744735625144	0.0535121252402447	0.0535121252402447	0.10745969768648617	0.09237923615694021	0.10860457784497714	0.12691526628209782	0.22226478391343352	0.0973563470165287	0.08924120606073987	0.09385067194993682	0.09385067194993682	0.12514001828114907	0.14540597972466396	0.19027732267070793	0.2936296110328495	0.2541201654285196	0.12884053377908752	0.12066225485319895	0.12847059417544354	0.11562760879911266	0.11317839942330706	0.1578995484492215	0.17227842942787938	0.24709832405182813	0.32452306698838895	0.2422014739548103	0.22559831655100526	0.17369271766138317	0.1431359677116626	0.11317739942280702	0.09764929300566665	0.09427696022524404	0.10249357656005259	0.1425724089126063	0.1159853906817699	0.13321500128274333	0.12712034364486197	0.2722733463819641	0.17882879065261156	0.1571873491933864	0.16875952009907821	0.17034010989318385	0.16779905013937685
w25pp	0.27917757787553404	0.1080331041062808	0.10715074589395797	0.10159179034476273	0.2791909997954394	0.2943555088790246	0.24429292621848006	0.20495436572617212	0.26535470301076924	0.07384299332378591	0.08005297747644273	0.031820755636877966	0.024425606610571048	0.09229314426938326	0.054468342775284694	0.07207033610205911	0.0690735907164879	0.05833376185717711	0.14145175821723824	0.16265832588478576	0.1228970569765667	0.22800909754408136	0.030962841181202877	0.03890644368930753	0.10238434726138315	0.11892431657098657	0.1281224298507536	0.10277280351118927	0.05712541801102272	0.04920065054624983	0.07651025384690274	0.07839391056735699	0.0708053209913582	0.030961841180702845	0.03044377408886661	0.02593266926148067	0.03524179730093542	0.04925000579822729	0.046338421805323535	0.0178346151182942	0.03475119049947356	0.0	0.002182211843703414	0.012757751422972754	0.014126341431123218	0.02356885712077013	0.026934237625389688	0.026934237625389688	0.08088181007163116	0.06580134854208519	0.08202669023012212	0.1003373786672428	0.1956868962985785	0.07077845940167368	0.06266331844588485	0.0672727843350818	0.0672727843350818	0.09856213066629403	0.11882809210980892	0.1636994350558529	0.2670517234179945	0.2275422778136646	0.1022626461642325	0.09408436723834393	0.10189270656058852	0.08904972118425764	0.08660051180845203	0.13132166083436647	0.14570054181302436	0.2205204364369731	0.29794517937353393	0.21562358633995526	0.19902042893615024	0.14711483004652814	0.11655808009680757	0.086599511807952	0.07107140539081162	0.06769907261038902	0.07591568894519757	0.11599452129775127	0.08940750306691488	0.10663711366788829	0.10054245603000693	0.24569545876710908	0.15225090303775654	0.13060946157853137	0.1421816324842232	0.14376222227832883	0.14122116252452183
