	F29H1	S6Hp	S7Hp	F1H1	F23HpA	530119	31267	530295	F14H1B	530055	F8H1	S25Hp	S12Hp	31236	31714	530315	S9H1	F22HpB	S13Hp	S15Hp	S14Hp	S1Hp	F7H1	31021	S19H1	F3H1	S29H1	530331	31328	530444	31333	s24H1	530163	w14pp	w11pp	f7pp	w20pp	f20ppA	31750	S18H1	31519	31071	S23Hp	S31Hp	S16H2	S22Hp	31700	530258	31379	S20H1	530050	S27H1	S30H1	S17H1	530215	F14H1A	S28Hp	S3Hp	S4Hp	31219	S2Hp	530451	31360	31129	S26Hp	F32H1	530167	531414	31300	S10H1	S21H1	530075	S8Hp	S11Hp	31232	530394	31160	F6H1
530444	0.34003993240816655	0.31750270502397626	0.19168564772352314	0.3451878018006066	0.31964864848198316	0.23055578860883083	0.26774109712148253	0.32189328020513275	0.27228447980101045	0.30125830580292867	0.3110912063961431	0.33929156179998465	0.25669354166772085	0.31486246272708174	0.32551382386874966	0.2259546771030037	0.264924198066708	0.21000842288959254	0.301380887991301	0.21473200259250114	0.23646273508460353	0.19480234199837645	0.23022720669829147	0.3427943740854237	0.21852079403139774	0.18815078314593892	0.2952271124040766	0.24031246926624678	0.18458088269554687	0.0	0.19333384813099186	0.3452659585839896	0.3601978105028743	0.3867735131185902	0.38627352428238737	0.37576354609032236	0.3706061511995108	0.37773827709857455	0.2723140166738851	0.30440383395007886	0.2144547294964003	0.23935247622045508	0.2753912516649758	0.2516581334951767	0.24939447011749077	0.2738422518402559	0.3099357986372282	0.26948993656277914	0.32785801092799377	0.23693783128090884	0.31636889166798216	0.29339419038209313	0.3251122782225709	0.19728854144084984	0.2931884417923978	0.3066333849629943	0.29189486177616575	0.21858479494299152	0.22001794967102278	0.22953116770365256	0.30704476350286375	0.3417868259477428	0.33156890071095724	0.3296630406669927	0.21004386203279846	0.24105036990694362	0.33691250136163653	0.32477172370354124	0.3112775111982398	0.3338910906183893	0.31995194566109	0.24372776019497075	0.1952479167985016	0.2687062493778123	0.29078386571899223	0.32299228739192987	0.30864708524953977	0.3318929328374009
31333	0.2843009699263016	0.26176374254211127	0.13594668524165818	0.28944883931874166	0.2639096860001182	0.1748168261269659	0.21200213463961756	0.2661543177232678	0.21654551731914548	0.24551934332106376	0.2553522439142782	0.2835525993181197	0.20095457918585594	0.2591235002452168	0.2697748613868847	0.17021571462113877	0.20918523558484312	0.1542694604077276	0.2456419255094361	0.1589930401106362	0.1807237726027386	0.13906337951651154	0.17448824421642656	0.28705541160355874	0.1627818315495328	0.132411820664074	0.23948814992221173	0.18457350678438184	0.12884192021368196	0.19333384813099186	0.0	0.2895269961021247	0.30445884802100937	0.33103455063672527	0.33053456180052243	0.3200245836084574	0.31486718871764585	0.3219993146167096	0.21657505419202017	0.24866487146821392	0.15871576701453535	0.18361351373859014	0.2196522891831109	0.19591917101331174	0.19365550763562583	0.218103289358391	0.2541968361553633	0.21375097408091423	0.27211904844612883	0.18119886879904393	0.2606299291861172	0.23765522790022825	0.26937331574070594	0.1415495789589849	0.23744947931053284	0.2508944224811294	0.23615589929430084	0.1628458324611266	0.1642789871891579	0.17379220522178765	0.25130580102099886	0.2860478634658779	0.2758299382290923	0.27392407818512776	0.15430489955093354	0.1853114074250787	0.2811735388797716	0.2690327612216763	0.25553854871637494	0.27815212813652435	0.26421298317922504	0.18798879771310584	0.13950895431663668	0.21296728689594738	0.23504490323712726	0.2672533249100649	0.25290812276767477	0.2761539703555359
s24H1	0.3917778505585522	0.3692406231743619	0.2434235658739088	0.39692571995099224	0.3713865666323688	0.2822937067592165	0.31947901527186817	0.3736311983555184	0.3240223979513961	0.3529962239533143	0.36282912454652877	0.3910294799503703	0.3084314598181065	0.3666003808774674	0.3772517420191353	0.27769259525338935	0.31666211621709367	0.2617463410399782	0.35311880614168667	0.2664699207428868	0.28820065323498917	0.2465402601487621	0.2819651248486771	0.3945322922358093	0.2702587121817834	0.25017474800513917	0.3572510772632769	0.30233643412544703	0.25892981708882495	0.3452659585839896	0.2895269961021247	0.0	0.3858383799234523	0.4124140825391682	0.4119140937029654	0.4014041155109004	0.3962467206200888	0.40337884651915257	0.314687335109929	0.3467771523861228	0.2568280479324442	0.281725794656499	0.3177645701010197	0.2940314519312206	0.2917677885535347	0.3162155702762998	0.36167371678761384	0.3212278547131648	0.3795959290783794	0.2886757494312945	0.3681068098183678	0.3451321085324788	0.3768501963729565	0.24902645959123548	0.3449263599427834	0.35837130311337995	0.3436327799265514	0.2703227130933772	0.2717558678214084	0.2812690858540382	0.3587826816532494	0.39352474409812843	0.3833068188613429	0.38140095881737834	0.2617817801831841	0.29278828805732926	0.38865041951202217	0.3765096418539269	0.36301542934862546	0.38562900876877493	0.3716898638114756	0.2954656783453564	0.24698583494888723	0.32044416752819793	0.34252178386937787	0.3747302055423155	0.3603850033999254	0.38363085098778654
530163	0.4067097024774369	0.3841724750932466	0.2583554177927935	0.4118575718698769	0.3863184185512535	0.2972255586781012	0.33441086719075286	0.3885630502744031	0.3389542498702808	0.367928075872199	0.37776097646541346	0.405961331869255	0.3233633117369912	0.38153223279635207	0.39218359393802	0.29262444717227404	0.33159396813597836	0.27667819295886287	0.36805065806057136	0.28140177266177147	0.30313250515387385	0.26147211206764676	0.29689697676756177	0.409464144154694	0.28519056410066806	0.26510659992402386	0.37218292918216156	0.3172682860443317	0.27386166900770964	0.3601978105028743	0.30445884802100937	0.3858383799234523	0.0	0.3856344957978045	0.3851345069616017	0.37462452876953667	0.3694671338787251	0.37659925977778885	0.3296191870288137	0.36170900430500746	0.27175989985132887	0.2966576465753837	0.3326964220199044	0.3089633038501053	0.3066996404724194	0.3311474221951845	0.37660556870649853	0.33615970663204947	0.3945277809972641	0.30360760135017917	0.3830386617372525	0.36006396045136346	0.3917820482918412	0.26395831151012017	0.3598582118616681	0.37330315503226463	0.3585646318454361	0.2852545650122619	0.2866877197402931	0.2962009377729229	0.3737145335721341	0.4084565960170131	0.39823867078022757	0.39633281073626303	0.2767136321020688	0.30772013997621395	0.40358227143090686	0.39144149377281157	0.37794728126751015	0.4005608606876596	0.3866217157303603	0.3103975302642411	0.2619176868677719	0.3353760194470826	0.35745363578826256	0.3896620574612002	0.3753168553188101	0.39856270290667123
w14pp	0.43328540509315283	0.41074817770896244	0.2849311204085094	0.4384332744855928	0.41289412116696944	0.3238012612938171	0.36098656980646876	0.41513875289011903	0.3655299524859967	0.39450377848791496	0.40433667908112936	0.43253703448497094	0.34993901435270713	0.408107935412068	0.4187592965537359	0.31920014978798994	0.3581696707516943	0.30325389557457877	0.39462636067628726	0.30797747527748737	0.3297082077695898	0.2880478146833627	0.32347267938327773	0.43603984677040997	0.31176626671638397	0.2916823025397398	0.3987586317978775	0.3438439886600476	0.3004373716234256	0.3867735131185902	0.33103455063672527	0.4124140825391682	0.3856344957978045	0.0	0.10529802545774808	0.15421995920505532	0.14906256431424375	0.1561946902133075	0.3561948896445296	0.38828470692072337	0.2983356024670448	0.3232333491910996	0.35927212463562036	0.33553900646582124	0.33327534308813533	0.35772312481090046	0.4031812713222145	0.36273540924776543	0.42110348361298	0.3301833039658951	0.4096143643529684	0.3866396630670794	0.4183577509075571	0.29053401412583607	0.38643391447738407	0.3998788576479806	0.38514033446115203	0.3118302676279778	0.31326342235600907	0.32277664038863885	0.40029023618785	0.4350322986327291	0.42481437339594347	0.42290851335197893	0.30328933471778474	0.3342958425919299	0.4301579740466228	0.4180171963885275	0.40452298388322605	0.42713656330337557	0.4131974183460762	0.336973232879957	0.28849338948348785	0.3619517220627986	0.38402933840397846	0.4162377600769161	0.40189255793452594	0.42513840552238713
w11pp	0.43278541625695	0.4102481888727596	0.28443113157230654	0.43793328564939	0.4123941323307666	0.32330127245761425	0.3604865809702659	0.4146387640539162	0.36502996364979384	0.3940037896517121	0.4038366902449265	0.4320370456487681	0.3494390255165043	0.4076079465758652	0.41825930771753306	0.3187001609517871	0.3576696819154915	0.30275390673837593	0.3941263718400844	0.30747748644128453	0.329208218933387	0.2875478258471599	0.3229726905470749	0.43553985793420713	0.31126627788018113	0.291182313703537	0.3982586429616747	0.3433439998238448	0.29993738278722276	0.38627352428238737	0.33053456180052243	0.4119140937029654	0.3851345069616017	0.10529802545774808	0.0	0.1537199703688525	0.14856257547804091	0.15569470137710467	0.3556949008083268	0.38778471808452053	0.297835613630842	0.32273336035489675	0.3587721357994175	0.3350390176296184	0.3327753542519325	0.3572231359746976	0.40268128248601165	0.3622354204115626	0.42060349477677716	0.3296833151296923	0.40911437551676555	0.3861396742308766	0.4178577620713543	0.29003402528963323	0.38593392564118123	0.39937886881177775	0.3846403456249492	0.31133027879177494	0.31276343351980623	0.322276651552436	0.39979024735164714	0.43453230979652624	0.42431438455974063	0.4224085245157761	0.3027893458815819	0.33379585375572707	0.42965798521042	0.4175172075523247	0.4040229950470232	0.42663657446717274	0.41269742950987337	0.33647324404375417	0.287993400647285	0.36145173322659574	0.3835293495677756	0.41573777124071326	0.4013925690983231	0.4246384166861843
f7pp	0.422275438064885	0.3997382106806946	0.27392115338024153	0.427423307457325	0.4018841541387016	0.31279129426554925	0.3499766027782009	0.4041287858618512	0.35451998545772884	0.3834938114596471	0.3933267120528615	0.4215270674567031	0.3389290473244393	0.3970979683838002	0.40774932952546805	0.3081901827597221	0.34715970372342647	0.2922439285463109	0.3836163936480194	0.2969675082492195	0.31869824074132197	0.27703784765509487	0.3124627123550099	0.4250298797421421	0.3007562996881161	0.28067233551147197	0.3877486647696097	0.3328340216317798	0.28942740459515776	0.37576354609032236	0.3200245836084574	0.4014041155109004	0.37462452876953667	0.15421995920505532	0.1537199703688525	0.0	0.09764042364639361	0.10477254954545734	0.34518492261626177	0.3772747398924555	0.287325635438777	0.31222338216283174	0.3482621576073525	0.3245290394375534	0.3222653760598675	0.3467131577826326	0.39217130429394664	0.3517254422194976	0.41009351658471216	0.3191733369376273	0.39860439732470054	0.3756296960388116	0.40734778387928927	0.27952404709756823	0.3754239474491162	0.38886889061971275	0.3741303674328842	0.30082030059970993	0.3022534553277412	0.311766673360371	0.38928026915958214	0.42402233160446123	0.4138044063676756	0.4118985463237111	0.2922793676895169	0.32328587556366206	0.419148007018355	0.4070072293602597	0.3935130168549582	0.41612659627510773	0.40218745131780836	0.32596326585168917	0.27748342245522	0.35094175503453073	0.3730193713757106	0.40522779304864825	0.3908825909062581	0.4141284384941193
w20pp	0.4171180431740734	0.394580815789883	0.26876375848942996	0.4222659125665134	0.39672675924789	0.3076338993747377	0.34481920788738935	0.3989713909710396	0.34936259056691726	0.37833641656883554	0.38816931716204994	0.4163696725658915	0.3337716524336277	0.3919405734929886	0.4025919346346565	0.3030327878689105	0.3420023088326149	0.28708653365549935	0.37845899875720784	0.29181011335840795	0.3135408458505104	0.2718804527642833	0.3073053174641983	0.41987248485133055	0.29559890479730455	0.2755149406206604	0.3825912698787981	0.3276766267409682	0.2842700097043462	0.3706061511995108	0.31486718871764585	0.3962467206200888	0.3694671338787251	0.14906256431424375	0.14856257547804091	0.09764042364639361	0.0	0.06254827456697731	0.3400275277254502	0.37211734500164395	0.2821682405479654	0.30706598727202017	0.34310476271654095	0.31937164454674183	0.3171079811690559	0.34155576289182105	0.38701390940313507	0.346568047328686	0.4049361216939006	0.3140159420468157	0.39344700243388897	0.370472301148	0.4021903889884777	0.27436665220675666	0.37026655255830465	0.3837114957289012	0.3689729725420726	0.29566290570889836	0.29709606043692965	0.30660927846955943	0.38412287426877056	0.41886493671364966	0.40864701147686405	0.4067411514328995	0.2871219727987053	0.3181284806728505	0.4139906121275434	0.4018498344694481	0.38835562196414664	0.41096920138429616	0.3970300564269968	0.3208058709608776	0.27232602756440843	0.34578436014371916	0.36786197648489904	0.4000703981578367	0.3857251960154465	0.4089710436033077
f20ppA	0.4242501690731372	0.4017129416889468	0.2758958843884937	0.42939803846557717	0.4038588851469538	0.31476602527380143	0.3519513337864531	0.4061035168701034	0.356494716465981	0.3854685424678993	0.3953014430611137	0.4235017984649553	0.3409037783326915	0.39907269939205237	0.40972406053372024	0.3101649137679743	0.34913443473167866	0.2942186595545631	0.3855911246562716	0.2989422392574717	0.32067297174957415	0.27901257866334706	0.31443744336326207	0.4270046107503943	0.3027310306963683	0.28264706651972415	0.38972339577786186	0.33480875264003196	0.29140213560340994	0.37773827709857455	0.3219993146167096	0.40337884651915257	0.37659925977778885	0.1561946902133075	0.15569470137710467	0.10477254954545734	0.06254827456697731	0.0	0.34715965362451395	0.3792494709007077	0.28930036644702917	0.3141981131710839	0.3502368886156047	0.3265037704458056	0.3242401070681197	0.3486878887908848	0.3941460353021988	0.35370017322774977	0.41206824759296434	0.32114806794587947	0.4005791283329527	0.37760442704706376	0.40932251488754146	0.2814987781058204	0.3773986784573684	0.39084362162796493	0.3761050984411364	0.3027950316079621	0.3042281863359934	0.3137414043686232	0.3912550001678343	0.4259970626127134	0.4157791373759278	0.4138732773319633	0.2942540986977691	0.32526060657191425	0.42112273802660716	0.40898196036851187	0.3954877478632104	0.4181013272833599	0.40416218232606055	0.32793799685994135	0.2794581534634722	0.3529164860427829	0.3749941023839628	0.40720252405690044	0.3928573219145103	0.4161031695023715
31750	0.31882590864844773	0.29628868126425734	0.17047162396380428	0.32397377804088767	0.2984346247222643	0.20934176484911196	0.24652707336176363	0.30067925644541393	0.2510704560412915	0.28004428204320986	0.28987718263642426	0.31807753804026584	0.235479517908002	0.29364843896736287	0.3042998001090308	0.20474065334328484	0.24371017430698916	0.18879439912987367	0.2801668642315821	0.19351797883278227	0.21524871132488466	0.17358831823865759	0.2090131829385726	0.3215803503257048	0.19730677027167887	0.17722280609503466	0.2842991353531724	0.22938449221534252	0.18597787517872044	0.2723140166738851	0.21657505419202017	0.314687335109929	0.3296191870288137	0.3561948896445296	0.3556949008083268	0.34518492261626177	0.3400275277254502	0.34715965362451395	0.0	0.2223762871439956	0.17197877121219454	0.19687651793624933	0.23291529338077008	0.20918217521097096	0.20691851183328505	0.23136629355605018	0.2887217748775094	0.24827591280306027	0.3066439871682749	0.21572380752118997	0.2951548679082633	0.2721801666223743	0.303898254462852	0.17607451768113097	0.2719744180326789	0.2854193612032755	0.2706808380164469	0.19737077118327265	0.1988039259113039	0.2083171439439337	0.2858307397431449	0.320572802188024	0.3103548769512383	0.3084490169072738	0.1888298382730796	0.21983634614722475	0.31569847760191766	0.30355769994382237	0.29006348743852095	0.3126770668586704	0.29873792190137105	0.22251373643525188	0.17403389303878272	0.24749222561809342	0.26956984195927336	0.301778263632211	0.28743306148982084	0.31067890907768203
S18H1	0.3509157259246415	0.3283784985404511	0.20256144123999803	0.3560635953170814	0.33052444199845804	0.24143158212530572	0.27861689063795736	0.3327690737216077	0.2831602733174853	0.3121340993194036	0.321966999912618	0.3501673553164596	0.2675693351841958	0.3257382562435566	0.33638961738522455	0.2368304706194786	0.2757999915831829	0.22088421640606742	0.31225668150777586	0.22560779610897602	0.2473385286010784	0.20567813551485134	0.24110300021476636	0.35367016760189857	0.22939658754787262	0.2093126233712284	0.31638895262936617	0.26147430949153627	0.2180676924549142	0.30440383395007886	0.24866487146821392	0.3467771523861228	0.36170900430500746	0.38828470692072337	0.38778471808452053	0.3772747398924555	0.37211734500164395	0.3792494709007077	0.2223762871439956	0.0	0.2040685884883883	0.22896633521244308	0.26500511065696386	0.24127199248716472	0.2390083291094788	0.26345611083224396	0.32081159215370314	0.280365730079254	0.33873380444446866	0.24781362479738372	0.32724468518445704	0.3042699838985681	0.33598807173904577	0.20816433495732473	0.30406423530887267	0.31750917847946925	0.30277065529264063	0.2294605884594664	0.23089374318749767	0.24040696122012745	0.31792055701933863	0.35266261946421773	0.34244469422743207	0.34053883418346753	0.22091965554927334	0.2519261634234185	0.3477882948781114	0.3356475172200161	0.3221533047147147	0.34476688413486417	0.3308277391775648	0.2546035537114456	0.20612371031497648	0.2795820428942872	0.3016596592354671	0.33386808090840475	0.3195228787660146	0.3427687263538758
31519	0.26096662147096283	0.23842939408677252	0.11261233678631943	0.2661144908634029	0.24057533754477947	0.15148247767162715	0.18866778618427882	0.2428199692679291	0.19321116886380674	0.22218499486572502	0.23201789545893944	0.260218250862781	0.1776202307305172	0.23578915178987808	0.246440512931546	0.14688136616580003	0.18585088712950437	0.13093511195238886	0.22230757705409732	0.13565869165529745	0.15738942414739987	0.11572903106117279	0.1511538957610878	0.26372106314822	0.13944748309419405	0.11936351891754984	0.22643984817568757	0.17152520503785768	0.12811858800123566	0.2144547294964003	0.15871576701453535	0.2568280479324442	0.27175989985132887	0.2983356024670448	0.297835613630842	0.287325635438777	0.2821682405479654	0.28930036644702917	0.17197877121219454	0.2040685884883883	0.0	0.12001475257534515	0.15605352801986588	0.13232040985006677	0.13005674647238089	0.15450452819514598	0.23086248770002454	0.1904166256255755	0.24878469999079011	0.15786452034370518	0.2372955807307785	0.21432087944488948	0.24603896728536723	0.11821523050364616	0.21411513085519412	0.22756007402579065	0.2128215508389621	0.13951148400578786	0.14094463873381913	0.1504578567664489	0.2279714525656601	0.2627135150105392	0.2524955897737535	0.250589729729789	0.1309705510955948	0.16197705896973996	0.2578391904244329	0.24569841276633758	0.23220420026103616	0.25481777968118563	0.2408786347238863	0.1646544492577671	0.11617460586129794	0.18963293844060863	0.21171055478178852	0.24391897645472616	0.22957377431233603	0.2528196219001972
31071	0.2858643681950176	0.2633271408108273	0.13751008351037422	0.29101223758745765	0.26547308426883426	0.1763802243956819	0.21356553290833358	0.26771771599198385	0.2181089155878615	0.24708274158977978	0.25691564218299423	0.28511599758683576	0.20251797745457195	0.26068689851393284	0.27133825965560077	0.1717791128898548	0.21074863385355913	0.15583285867644364	0.2472053237781521	0.16055643837935224	0.18228717087145463	0.14062677778522756	0.17605164248514257	0.2886188098722748	0.16434522981824884	0.14426126564160463	0.25133759489974233	0.19642295176191246	0.15301633472529041	0.23935247622045508	0.18361351373859014	0.281725794656499	0.2966576465753837	0.3232333491910996	0.32273336035489675	0.31222338216283174	0.30706598727202017	0.3141981131710839	0.19687651793624933	0.22896633521244308	0.12001475257534515	0.0	0.15347368519668017	0.12974056702688105	0.12747690364919517	0.15192468537196027	0.25576023442407936	0.21531437234963025	0.2736824467148449	0.18276226706775994	0.26219332745483326	0.23921862616894427	0.270936714009422	0.14311297722770094	0.23901287757924888	0.25245782074984546	0.23771929756301685	0.16440923072984265	0.16584238545787391	0.17535560349050366	0.25286919928971485	0.28761126173459395	0.27739333649780834	0.2754874764538438	0.1558682978196496	0.18687480569379472	0.28273693714848763	0.27059615949039234	0.2571019469850909	0.2797155264052404	0.2657763814479411	0.18955219598182188	0.1410723525853527	0.2145306851646634	0.23660830150584328	0.2688167231787809	0.2544715210363908	0.27771736862425195
S23Hp	0.3219031436395384	0.29936591625534803	0.173548858954895	0.3270510130319784	0.30151185971335503	0.21241899984020268	0.24960430835285435	0.3037564914365046	0.2541476910323823	0.28312151703430055	0.29295441762751495	0.32115477303135653	0.23855675289909273	0.2967256739584536	0.3073770351001215	0.20781788833437553	0.2467874092980799	0.19187163412096436	0.28324409922267285	0.196595213823873	0.2183259463159754	0.1766655532297483	0.21209041792966332	0.32465758531679556	0.20038400526276956	0.18030004108612538	0.2873763703442631	0.2324617272064332	0.1890551101698112	0.2753912516649758	0.2196522891831109	0.3177645701010197	0.3326964220199044	0.35927212463562036	0.3587721357994175	0.3482621576073525	0.34310476271654095	0.3502368886156047	0.23291529338077008	0.26500511065696386	0.15605352801986588	0.15347368519668017	0.0	0.08709148231189684	0.13141441084992714	0.16776834998955495	0.2917990098686001	0.251353147794151	0.3097212221593656	0.21880104251228072	0.298232102899354	0.275257401613465	0.3069754894539427	0.1791517526722217	0.27505165302376966	0.2884965961943662	0.27375807300753763	0.20044800617436337	0.20188116090239466	0.2113943789350244	0.2889079747342356	0.32365003717911467	0.31343211194232906	0.3115262518983645	0.1919070732641703	0.22291358113831547	0.3187757125930084	0.3066349349349131	0.29314072242961164	0.31575430184976117	0.3018151568924618	0.2255909714263426	0.17711112802987344	0.25056946060918417	0.27264707695036405	0.3048554986233017	0.29051029648091153	0.3137561440687727
S31Hp	0.29817002546973925	0.27563279808554897	0.14981574078509585	0.3033178948621793	0.27777874154355586	0.18868588167040357	0.22587119018305524	0.2800233732667055	0.23041457286258316	0.25938839886450143	0.26922129945771583	0.2974216548615574	0.2148236347292936	0.27299255578865445	0.2836439169303224	0.18408477016457642	0.2230542911282808	0.16813851595116525	0.25951098105287373	0.17286209565407387	0.1945928281461763	0.1529324350599492	0.1883572997598642	0.3009244671469964	0.17665088709297044	0.15656692291632623	0.263643252174464	0.2087286090366341	0.16532199200001205	0.2516581334951767	0.19591917101331174	0.2940314519312206	0.3089633038501053	0.33553900646582124	0.3350390176296184	0.3245290394375534	0.31937164454674183	0.3265037704458056	0.20918217521097096	0.24127199248716472	0.13232040985006677	0.12974056702688105	0.08709148231189684	0.0	0.10768129268012802	0.14403523181975583	0.26806589169880096	0.2276200296243519	0.28598810398956653	0.1950679243424816	0.2744989847295549	0.2515242834436659	0.28324237128414365	0.15541863450242258	0.2513185348539705	0.26476347802456707	0.2500249548377385	0.17671488800456425	0.17814804273259555	0.18766126076522532	0.2651748565644365	0.29991691900931555	0.28969899377252994	0.2877931337285654	0.16817395509437122	0.19918046296851638	0.2950425944232093	0.282901816765114	0.2694076042598126	0.29202118367996205	0.2780820387226627	0.20185785325654348	0.15337800986007433	0.22683634243938505	0.24891395878056494	0.2811223804535026	0.2667771783111125	0.2900230258989736
S16H2	0.29590636209205334	0.27336913470786306	0.14755207740740994	0.3010542314844934	0.27551507816586995	0.18642221829271766	0.22360752680536933	0.2777597098890196	0.22815090948489725	0.2571247354868155	0.2669576360800299	0.2951579914838715	0.2125599713516077	0.27072889241096854	0.2813802535526365	0.1818211067868905	0.22079062775059488	0.16587485257347934	0.2572473176751878	0.17059843227638796	0.19232916476849038	0.15066877168226328	0.1860936363821783	0.2986608037693105	0.17438722371528453	0.15430325953864032	0.2613795887967781	0.20646494565894818	0.16305832862232614	0.24939447011749077	0.19365550763562583	0.2917677885535347	0.3066996404724194	0.33327534308813533	0.3327753542519325	0.3222653760598675	0.3171079811690559	0.3242401070681197	0.20691851183328505	0.2390083291094788	0.13005674647238089	0.12747690364919517	0.13141441084992714	0.10768129268012802	0.0	0.14177156844206995	0.26580222832111505	0.225356366246666	0.2837244406118806	0.1928042609647957	0.272235321351869	0.24926062006598	0.28097870790645774	0.15315497112473667	0.2490548714762846	0.26249981464688116	0.2477612914600526	0.17445122462687834	0.17588437935490964	0.18539759738753941	0.2629111931867506	0.29765325563162964	0.28743533039484404	0.2855294703508795	0.1659102917166853	0.19691679959083047	0.2927789310455234	0.2806381533874281	0.2671439408821267	0.28975752030227614	0.2758183753449768	0.19959418987885758	0.15111434648238842	0.22457267906169914	0.24665029540287903	0.27885871707581666	0.26451351493342656	0.2877593625212877
S22Hp	0.3203541438148185	0.29781691643062813	0.1719998591301751	0.3255020132072585	0.29996285988863514	0.21087000001548278	0.24805530852813445	0.30220749161178473	0.2525986912076624	0.28157251720958065	0.29140541780279505	0.31960577320663663	0.23700775307437283	0.2951766741337337	0.3058280352754016	0.20626888850965563	0.24523840947336	0.19032263429624446	0.28169509939795295	0.1950462139991531	0.2167769464912555	0.1751165534050284	0.21054141810494342	0.32310858549207566	0.19883500543804966	0.17875104126140548	0.2858273705195432	0.2309127273817133	0.1875061103450913	0.2738422518402559	0.218103289358391	0.3162155702762998	0.3311474221951845	0.35772312481090046	0.3572231359746976	0.3467131577826326	0.34155576289182105	0.3486878887908848	0.23136629355605018	0.26345611083224396	0.15450452819514598	0.15192468537196027	0.16776834998955495	0.14403523181975583	0.14177156844206995	0.0	0.2902500100438802	0.24980414796943112	0.3081722223346457	0.21725204268756082	0.2966831030746341	0.2737084017887451	0.3054264896292228	0.1776027528475018	0.27350265319904976	0.2869475963696463	0.27220907318281773	0.19889900634964347	0.20033216107767476	0.20984537911030451	0.2873589749095157	0.32210103735439477	0.31188311211760916	0.3099772520736446	0.1903580734394504	0.22136458131359557	0.3172267127682885	0.3050859351101932	0.29159172260489175	0.31420530202504127	0.3002661570677419	0.2240419716016227	0.17556212820515354	0.24902046078446424	0.27109807712564415	0.3033064987985818	0.28896129665619164	0.3122071442440528
31700	0.3476674384503228	0.3251302110661325	0.1993131537656794	0.3528153078427628	0.3272761545241394	0.2381832946509871	0.27536860316363876	0.32952078624728903	0.2799119858431667	0.30888581184508496	0.3187187124382994	0.34691906784214094	0.26432104770987713	0.32248996876923797	0.33314132991090595	0.23358218314515994	0.2725517041088643	0.21763592893174877	0.30900839403345726	0.2223595086346574	0.2440902411267598	0.2024298480405327	0.23785471274044773	0.3504218801275799	0.22614830007355397	0.21484458805837778	0.3219209173165155	0.2670062741786856	0.2235996571420636	0.3099357986372282	0.2541968361553633	0.36167371678761384	0.37660556870649853	0.4031812713222145	0.40268128248601165	0.39217130429394664	0.38701390940313507	0.3941460353021988	0.2887217748775094	0.32081159215370314	0.23086248770002454	0.25576023442407936	0.2917990098686001	0.26806589169880096	0.26580222832111505	0.2902500100438802	0.0	0.1367061271002783	0.31115045385939	0.22023027421230507	0.3123818286402109	0.28940712735432195	0.32112521519479964	0.19330147841307863	0.2892013787646266	0.3026463219352231	0.299522367818322	0.22621230098514777	0.22764545571317907	0.23715867374580882	0.31467226954502003	0.3494143319898991	0.33919640675311347	0.33729054670914893	0.2176713680749547	0.24867787594909987	0.34454000740379276	0.33239922974569747	0.3189050172403961	0.3415185966605455	0.3275794517032462	0.251355266237127	0.20287542284065785	0.2763337554199685	0.29841137176114846	0.3306197934340861	0.316274591291696	0.33952043887955713
530258	0.3072215763758738	0.2846843489916834	0.15886729169123034	0.31236944576831377	0.2868302924496904	0.19773743257653803	0.2349227410891897	0.28907492417284	0.23946612376871762	0.2684399497706359	0.2782728503638503	0.3064732057676919	0.22387518563542808	0.28204410669478897	0.29269546783645684	0.19313632107071088	0.23210584203441526	0.1771900668572997	0.2685625319590082	0.18191364656020834	0.20364437905231075	0.16198398596608365	0.19740885066599867	0.3099760180531309	0.1857024379991049	0.17439872598392872	0.28147505524206645	0.22656041210423655	0.18315379506761453	0.26948993656277914	0.21375097408091423	0.3212278547131648	0.33615970663204947	0.36273540924776543	0.3622354204115626	0.3517254422194976	0.346568047328686	0.35370017322774977	0.24827591280306027	0.280365730079254	0.1904166256255755	0.21531437234963025	0.251353147794151	0.2276200296243519	0.225356366246666	0.24980414796943112	0.1367061271002783	0.0	0.2707045917849409	0.179784412137856	0.27193596656576186	0.2489612652798729	0.2806793531203506	0.15285561633862954	0.24875551669017748	0.26220045986077406	0.259076505743873	0.18576643891069872	0.18719959363873	0.19671281167135976	0.2742264074705709	0.30896846991545	0.2987505446786644	0.2968446846346999	0.17722550600050566	0.20823201387465082	0.30409414532934376	0.29195336767124846	0.278459155165947	0.3010727345860965	0.28713358962879715	0.21090940416267795	0.1624295607662088	0.2358878933455195	0.2579655096866994	0.29017393135963704	0.2758287292172469	0.29907457680510807
