	f14ppB	f10pp	f1pp	F14H1A	F29H1	S12Hp	S6Hp	F6H1	w17pp	f11pp	f12ppB	f24pp	w31pp	f17ppA	f23ppB	F23HpA	S3Hp	S9H1	w27pp	530295	S18H1	S22Hp	S15Hp	f29pp	f9pp	f25pp	f28pp	f32pp	w15pp	S1Hp	S7Hp	f23ppA	f6ppB	S20H1	S13Hp	w1pp	w23pp	f30pp	f4pp	f26pp	f21pp	f22ppB	f14ppA	f16ppB	f6ppA	f8pp	f13pp	f16ppA	w12pp	w24pp	S26Hp	w11pp	w9pp	w21pp	s26pp	s11pp	s9pp	s29pp	s12pp	s18pp	w6pp	s19pp	s20pp	s8pp	s13pp	s17pp	s25pp	w30pp	s30pp	s23pp	s24pp	s32pp	w32pp	s28pp	s14pp	s7pp	s1pp	s22pp	s31pp	s27pp	s3pp	s4pp	w4pp	s15pp	s2pp	w16pp	s16pp	w28pp	w13pp	f18pp	f12ppA	w3pp	f31pp	f2pp	w10pp	f3pp	f15pp	f20ppB	w25pp
w11pp	0.15821552695955027	0.197976510588184	0.19452998307977637	0.21462045549687556	0.29565853424016947	0.27358557603025907	0.32318599741186693	0.2690582490034487	0.19282648752633705	0.18753266453996492	0.20074028866209379	0.1603777019768366	0.1629635082670657	0.14272885592186355	0.23249869501821105	0.33231445538744153	0.31202220788158697	0.31046434791703686	0.19160363420844875	0.30845181888294	0.28232481141769333	0.24840098848643927	0.27770379228864506	0.167950741891603	0.14871344624790794	0.18409449932032101	0.15109624443605138	0.1504307263281039	0.17151433535902436	0.33251573154188174	0.30407763215168526	0.1854182385578853	0.21655450741583349	0.25662804614096807	0.23252733646326063	0.20547575330710338	0.21178094224303767	0.19471595963185456	0.19630938272172033	0.24031220504740106	0.1462484188068712	0.20952586848790533	0.16195095325411996	0.1517604029626722	0.12813430760898908	0.1257910293866879	0.12658759068480788	0.13026165392090946	0.11368263242540139	0.14187927628762592	0.3023354256134005	0.0	0.13983688260574217	0.13961768867220492	0.22647313209161263	0.2797359225058519	0.2304689272754285	0.28232313509914564	0.2988933808576831	0.2585851138292451	0.2587347007984048	0.26987891987647	0.3763017666138927	0.4130606175027368	0.35080134955145925	0.34136972803458754	0.24021963077152486	0.38008799843764096	0.3808652655477818	0.3559348043510658	0.31496193419045265	0.38694986933770803	0.39515056035981827	0.2777355766047844	0.2838375795128663	0.3634653319731408	0.3103803545500048	0.3398151246171187	0.36061118417024335	0.3726671239486079	0.3835758416560655	0.33128015281545364	0.33403561784271596	0.3843145372328066	0.30621738019734424	0.24165350654634576	0.25757579038047773	0.1405319559907122	0.12291406734609656	0.1318062221309865	0.1632810449589543	0.1418930265237712	0.14966206628261203	0.1486460956854445	0.1631726186892046	0.20105340013090445	0.1723771113310839	0.16329146501564987	0.17258319342791717
w9pp	0.20553647452732166	0.24529745815595538	0.24185093064754776	0.26194140306464697	0.34297948180794086	0.32090652359803046	0.3705069449796383	0.3163791965712201	0.24014743509410844	0.2348536121077363	0.24806123622986517	0.20769864954460798	0.2102844558348371	0.19004980348963493	0.27981964258598246	0.3796354029552129	0.35934315544935835	0.35778529548480825	0.23892458177622014	0.3557727664507114	0.3296457589854647	0.29572193605421065	0.32502473985641644	0.2152716894593744	0.19603439381567933	0.2314154468880924	0.19841719200382277	0.19775167389587528	0.21883528292679574	0.37983667910965313	0.35139857971945665	0.2327391861256567	0.2638754549836049	0.30394899370873946	0.279848284031032	0.25279670087487477	0.25910188981080906	0.24203690719962595	0.24363033028949171	0.2876331526151724	0.1935693663746426	0.2568468160556767	0.20927190082189134	0.1990813505304436	0.17545525517676047	0.1731119769544593	0.17390853825257926	0.17758260148868082	0.16100357999317275	0.18920022385539728	0.3496563731811718	0.13983688260574217	0.0	0.14748819224760998	0.23434363566701766	0.2876064260812569	0.23833943085083353	0.2901936386745507	0.30676388443308816	0.2664556174046501	0.26660520437380986	0.27774942345187503	0.3841722701892977	0.42093112107814185	0.3586718531268643	0.34924023160999257	0.2480901343469299	0.387958502013046	0.3887357691231868	0.3638053079264708	0.3228324377658577	0.39482037291311306	0.4030210639352233	0.2856060801801894	0.29170808308827134	0.3713358355485458	0.3182508581254099	0.34768562819252374	0.3684816877456484	0.38053762752401293	0.39144634523147054	0.3391506563908587	0.341906121418121	0.39218504080821165	0.3140878837727493	0.2495240101217508	0.26544629395588276	0.18785290355848355	0.17023501491386794	0.1791271696987579	0.21060199252672568	0.18921397409154259	0.19698301385038341	0.1959670432532159	0.210493566256976	0.24837434769867583	0.2196980588988553	0.21061241258342125	0.21990414099568856
w21pp	0.2053172805937844	0.24507826422241813	0.2416317367140105	0.26172220913110966	0.3427602878744036	0.3206873296644932	0.37028775104610107	0.31616000263768285	0.23992824116057118	0.23463441817419906	0.24784204229632792	0.20747945561107073	0.21006526190129984	0.18983060955609768	0.27960044865244515	0.3794162090216757	0.35912396151582104	0.357566101551271	0.2387053878426829	0.3555535725171741	0.32942656505192747	0.2955027421206734	0.32480554592287914	0.21505249552583713	0.19581519988214208	0.23119625295455515	0.1981979980702855	0.19753247996233803	0.2186160889932585	0.3796174851761159	0.35117938578591934	0.23251999219211944	0.2636562610500676	0.3037297997752022	0.27962909009749476	0.2525775069413375	0.2588826958772718	0.2418177132660887	0.24341113635595446	0.2874139586816352	0.19335017244110533	0.25662762212213946	0.2090527068883541	0.19886215659690634	0.17523606124322322	0.17289278302092204	0.173689344319042	0.17736340755514357	0.1607843860596355	0.18898102992186003	0.3494371792476346	0.13961768867220492	0.14748819224760998	0.0	0.08685744342040776	0.140120233834647	0.09085323860422363	0.14270744642794078	0.15927769218647822	0.11896942515804024	0.11911901212719994	0.13026323120526512	0.23668607794268778	0.27344492883153193	0.2111856608802544	0.20175403936338268	0.10060394210032	0.24047230976643605	0.2412495768765769	0.2163191156798609	0.17534624551924777	0.24733418066650317	0.2555348716886134	0.1381198879335795	0.14422189084166143	0.2238496433019359	0.17076466587879993	0.20019943594591383	0.22099549549903846	0.233051435277403	0.24396015298486062	0.19166446414424876	0.19441992917151105	0.24469884856160173	0.16660169152613938	0.10203781787514091	0.11796010170927287	0.1876337096249463	0.1700158209803307	0.17890797576522063	0.21038279859318842	0.18899478015800533	0.19676381991684616	0.19574784931967865	0.21027437232343874	0.24815515376513858	0.21947886496531804	0.210393218649884	0.2196849470621513
s26pp	0.29217272401319205	0.3319337076418257	0.32848718013341816	0.3485776525505173	0.42961573129381125	0.40754277308390086	0.45714319446550866	0.4030154460570905	0.3267836845799788	0.3214898615936067	0.33469748571573554	0.2943348990304783	0.29692070532070747	0.2766860529755053	0.3664558920718528	0.4662716524410833	0.4459794049352287	0.44442154497067865	0.3255608312620905	0.4424090159365818	0.4162820084713351	0.38235818554008105	0.4116609893422868	0.30190793894524476	0.2826706433015497	0.31805169637396274	0.2850534414896932	0.2843879233817457	0.30547153241266617	0.46647292859552353	0.438034829205327	0.3193754356115271	0.35051170446947527	0.39058524319460985	0.3664845335169024	0.33943295036074517	0.34573813929667946	0.32867315668549635	0.3302665797753621	0.37426940210104287	0.28020561586051296	0.3434830655415471	0.29590815030776174	0.28571760001631397	0.26209150466263087	0.25974822644032974	0.2605447877384497	0.2642188509745513	0.2476398294790432	0.27583647334126776	0.4362926226670423	0.22647313209161263	0.23434363566701766	0.08685744342040776	0.0	0.17984489353421879	0.1305778983037954	0.18243210612751257	0.19900235188605	0.158694084857612	0.15884367182677173	0.1699878909048369	0.27641073764225954	0.3131695885311037	0.2509103205798262	0.24147869906295447	0.14032860179989176	0.2801969694660078	0.2809742365761487	0.2560437753794327	0.21507090521881955	0.287058840366075	0.29525953138818517	0.17784454763315127	0.1839465505412332	0.2635743030015077	0.21048932557837172	0.2399240956454856	0.26072015519861025	0.27277609497697475	0.2836848126844324	0.23138912384382054	0.23414458887108283	0.2844235082611735	0.20632635122571116	0.14176247757471266	0.15768476140884463	0.274489153044354	0.2568712643997384	0.26576341918462826	0.2972382420125961	0.27585022357741296	0.2836192633362538	0.2826032927390863	0.29712981574284636	0.33501059718454623	0.3063343083847257	0.2972486620692916	0.30654039048155896
s11pp	0.3454355144274313	0.385196498056065	0.3817499705476574	0.4018404429647566	0.48287852170805046	0.46080556349814006	0.510405984879748	0.4562782364713297	0.38004647499421806	0.37475265200784597	0.3879602761299748	0.3475976894447176	0.3501834957349467	0.32994884338974456	0.41971868248609207	0.5195344428553226	0.49924219534946795	0.49768433538491785	0.37882362167632977	0.495671806350821	0.4695447988855743	0.43562097595432026	0.46492377975652605	0.355170729359484	0.335933433715789	0.371314486788202	0.33831623190393245	0.33765071379598494	0.3587343228269054	0.5197357190097628	0.4912976196195663	0.37263822602576635	0.40377449488371453	0.4438480336088491	0.41974732393114167	0.3926957407749844	0.3990009297109187	0.3819359470997356	0.38352937018960137	0.4275321925152821	0.3334684062747522	0.3967458559557864	0.349170940722001	0.3389803904305532	0.31535429507687013	0.313011016854569	0.31380757815268895	0.31748164138879054	0.3009026198932825	0.32909926375550697	0.4895554130812816	0.2797359225058519	0.2876064260812569	0.140120233834647	0.17984489353421879	0.0	0.09068142927243494	0.165154339089376	0.18172458484791343	0.14141631781947545	0.14156590478863515	0.15271012386670035	0.259132970604123	0.2958918214929671	0.2336325535416896	0.2242009320248179	0.1230508347617552	0.26291920242787126	0.26369646953801207	0.2387660083412961	0.197793138180683	0.2697810733279384	0.2779817643500486	0.16056678059501472	0.16666878350309666	0.24629653596337112	0.19321155854023514	0.22264632860734904	0.24344238816047367	0.2554983279388382	0.2664070456462958	0.21411135680568397	0.21686682183294625	0.2671457412230369	0.1890485841875746	0.14619065624535402	0.16211294007948598	0.32775194345859326	0.31013405481397766	0.3190262095988675	0.35050103242683533	0.3291130139916522	0.33688205375049307	0.33586608315332556	0.3503926061570856	0.3882733875987855	0.35959709879896495	0.3505114524835309	0.3598031808957982
s9pp	0.29616851919700793	0.3359295028256416	0.33248297531723403	0.3525734477343332	0.43361152647762713	0.41153856826771673	0.46113898964932454	0.4070112412409064	0.3307794797637947	0.3254856567774226	0.3386932808995514	0.2983306942142942	0.30091650050452334	0.2806818481593212	0.3704516872556687	0.4702674476248992	0.44997520011904457	0.4484173401544945	0.3295566264459064	0.44640481112039765	0.420277803655151	0.38635398072389693	0.41565678452610266	0.30590373412906063	0.28666643848536555	0.3220474915577786	0.28904923667350907	0.28838371856556155	0.30946732759648204	0.4704687237793394	0.44203062438914287	0.32337123079534297	0.35450749965329115	0.39458103837842573	0.3704803287007183	0.34342874554456104	0.34973393448049533	0.3326689518693122	0.334262374959178	0.37826519728485875	0.28420141104432883	0.347478860725363	0.2999039454915776	0.28971339520012984	0.26608729984644675	0.2637440216241456	0.26454058292226557	0.26821464615836715	0.2516356246628591	0.27983226852508364	0.44028841785085815	0.2304689272754285	0.23833943085083353	0.09085323860422363	0.1305778983037954	0.09068142927243494	0.0	0.1158873438589526	0.13245758961749005	0.09214932258905204	0.09229890955821174	0.10344312863627693	0.20986597537369958	0.24662482626254373	0.1843655583112662	0.17493393679439448	0.07378383953133179	0.21365220719744785	0.21442947430758869	0.1894990131108727	0.14852614295025957	0.22051407809751497	0.2287147691196252	0.11129978536459131	0.11740178827267324	0.1970295407329477	0.14394456330981176	0.17337933337692563	0.19417539293005026	0.2062313327084148	0.21714005041587242	0.16484436157526056	0.16759982660252284	0.21787874599261353	0.1397815889571512	0.0969236610149306	0.11284594484906257	0.2784849482281699	0.2608670595835543	0.26975921436844413	0.30123403719641195	0.27984601876122883	0.2876150585200697	0.2865990879229022	0.30112561092666223	0.3390063923683621	0.31033010356854157	0.3012444572531075	0.31053618566537483
s29pp	0.34802272702072506	0.38778371064935874	0.38433718314095117	0.4044276555580503	0.4854657343013442	0.4633927760914338	0.5129931974730417	0.45886544906462345	0.3826336875875118	0.3773398646011397	0.39054748872326855	0.35018490203801134	0.3527707083282405	0.3325360559830383	0.4223058950793858	0.5221216554486163	0.5018294079427617	0.5002715479782116	0.3814108342696235	0.49825901894411473	0.4721320114788681	0.438208188547614	0.4675109923498198	0.35775794195277777	0.33852064630908274	0.37390169938149576	0.3409034444972262	0.3402379263892787	0.3613215354201992	0.5223229316030565	0.49388483221286006	0.3752254386190601	0.4063617074770083	0.44643524620214287	0.4223345365244354	0.3952829533682782	0.40158814230421247	0.38452315969302936	0.3861165827828951	0.4301194051085758	0.33605561886804597	0.39933306854908013	0.35175815331529475	0.341567603023847	0.3179415076701639	0.31559822944786275	0.3163947907459827	0.3200688539820843	0.30348983248657624	0.3316864763488007	0.49214262567457534	0.28232313509914564	0.2901936386745507	0.14270744642794078	0.18243210612751257	0.165154339089376	0.1158873438589526	0.0	0.14235542812707672	0.10204716109863873	0.10219674806779844	0.11334096714586363	0.21976381388328625	0.2565226647721304	0.19426339682085286	0.18483177530398115	0.09584003538946012	0.23570840305557617	0.23648567016571703	0.21155520896900104	0.1705823388083879	0.2425702739556433	0.25077096497775353	0.13335598122271963	0.13945798413080157	0.21908573659107605	0.16600075916794008	0.19543552923505397	0.2162315887881786	0.2282875285665431	0.23919624627400077	0.1869005574333889	0.18965602246065116	0.23993494185074188	0.16183778481527952	0.1487778688386478	0.16470015267277976	0.330339156051887	0.3127212674072714	0.32161342219216127	0.3530882450201291	0.33170022658494597	0.3394692663437868	0.3384532957466193	0.35297981875037937	0.39086060019207924	0.3621843113922587	0.35309866507682464	0.36239039348909197
s12pp	0.3645929727792625	0.4043539564078962	0.4009074288994886	0.42099790131658776	0.5020359800598817	0.4799630218499713	0.5295634432315791	0.47543569482316095	0.39920393334604926	0.39391011035967716	0.407117734481806	0.3667551477965488	0.3693409540867779	0.34910630174157575	0.43887614083792326	0.5386919012071538	0.5183996537012991	0.5168417937367491	0.39798108002816096	0.5148292647026522	0.48870225723740557	0.4547784343061515	0.48408123810835724	0.3743281877113152	0.3550908920676201	0.3904719451400332	0.35747369025576364	0.3568081721478161	0.3778917811787366	0.5388931773615939	0.5104550779713974	0.39179568437759754	0.4229319532355457	0.4630054919606803	0.43890478228297286	0.4118531991268156	0.4181583880627499	0.4010934054515668	0.40268682854143256	0.4466896508671133	0.3526258646265834	0.41590331430761757	0.3683283990738322	0.3581378487823844	0.3345117534287013	0.3321684752064002	0.33296503650452014	0.33663909974062173	0.3200600782451137	0.34825672210733816	0.5087128714331127	0.2988933808576831	0.30676388443308816	0.15927769218647822	0.19900235188605	0.18172458484791343	0.13245758961749005	0.14235542812707672	0.0	0.06933042688380105	0.0832757755462955	0.11241415360897557	0.2188370003463982	0.25559585123524237	0.1933365832839648	0.1839049617670931	0.11241028114799756	0.2522786488141136	0.25305591592425447	0.22812545472753848	0.18715258456692535	0.25914051971418073	0.26734121073629097	0.14992622698125707	0.156028229889339	0.2356559823496135	0.18257100492647751	0.2120057749935914	0.23280183454671605	0.24485777432508055	0.2557664920325382	0.20347080319192634	0.2062262682191886	0.2565051876092793	0.17840803057381696	0.16534811459718524	0.1812703984313172	0.34690940181042446	0.32929151316580885	0.3381836679506987	0.3696584907786665	0.3482704723434834	0.35603951210232426	0.35502354150515675	0.3695500645089168	0.4074308459506167	0.37875455715079615	0.3696689108353621	0.3789606392476294
s18pp	0.3242847057508245	0.3640456893794582	0.3605991618710506	0.3806896342881498	0.46172771303144367	0.43965475482153327	0.4892551762031412	0.4351274277947229	0.3588956663176113	0.3536018433312392	0.366809467453368	0.3264468807681108	0.32903268705833993	0.30879803471313777	0.3985678738094853	0.4983836341787158	0.47809138667286116	0.47653352670831106	0.357672812999723	0.4745209976742142	0.44839399020896753	0.41447016727771346	0.44377297107991925	0.3340199206828772	0.3147826250391822	0.3501636781115952	0.31716542322732566	0.31649990511937814	0.33758351415029864	0.498584910333156	0.4701468109429595	0.35148741734915956	0.38262368620710774	0.4226972249322423	0.3985965152545349	0.37154493209837763	0.3778501210343119	0.3607851384231288	0.3623785615129946	0.4063813838386753	0.3123175975981454	0.3755950472791796	0.3280201320453942	0.31782958175394643	0.29420348640026334	0.2918602081779622	0.29265676947608216	0.29633083271218374	0.2797518112166757	0.3079484550789002	0.4684046044046748	0.2585851138292451	0.2664556174046501	0.11896942515804024	0.158694084857612	0.14141631781947545	0.09214932258905204	0.10204716109863873	0.06933042688380105	0.0	0.04296750851785752	0.07210588658053758	0.1785287333179602	0.21528758420680438	0.15302831625552682	0.1435966947386551	0.07210201411955958	0.21197038178567562	0.21274764889581646	0.18781718769910047	0.14684431753848737	0.21883225268574275	0.22703294370785299	0.10961795995281909	0.11571996286090103	0.19534771532117548	0.14226273789803953	0.1716975079651534	0.19249356751827804	0.20454950729664256	0.2154582250041002	0.16316253616348833	0.16591800119075062	0.2161969205808413	0.13809976354537898	0.12503984756874723	0.1409621314028792	0.3066011347819865	0.28898324613737086	0.2978754009222607	0.32935022375022854	0.3079622053150454	0.3157312450738863	0.31471527447671876	0.3292417974804788	0.3671225789221787	0.33844629012235816	0.3293606438069241	0.3386523722191914
w6pp	0.32443429271998425	0.3641952763486179	0.36074874884021035	0.3808392212573095	0.46187730000060345	0.43980434179069305	0.48940476317230086	0.4352770147638827	0.359045253286771	0.3537514303003989	0.36695905442252774	0.3265964677372705	0.32918227402749967	0.3089476216822975	0.398717460778645	0.4985332211478755	0.4782409736420209	0.47668311367747085	0.3578223999688827	0.47467058464337397	0.4485435771781273	0.41461975424687325	0.443922558049079	0.33416950765203696	0.31493221200834187	0.35031326508075494	0.3173150101964854	0.3166494920885379	0.33773310111945837	0.4987344973023157	0.4702963979121192	0.3516370043183193	0.38277327317626747	0.42284681190140205	0.3987461022236946	0.37169451906753737	0.37799970800347166	0.36093472539228855	0.3625281484821543	0.40653097080783507	0.31246718456730516	0.3757446342483393	0.32816971901455394	0.31797916872310616	0.29435307336942307	0.29200979514712194	0.2928063564452419	0.2964804196813435	0.2799013981858354	0.3080980420480599	0.46855419137383447	0.2587347007984048	0.26660520437380986	0.11911901212719994	0.15884367182677173	0.14156590478863515	0.09229890955821174	0.10219674806779844	0.0832757755462955	0.04296750851785752	0.0	0.07225547354969729	0.17867832028711994	0.21543717117596406	0.15317790322468655	0.14374628170781484	0.07225160108871928	0.21211996875483533	0.21289723586497616	0.18796677466826017	0.14699390450764707	0.21898183965490245	0.2271825306770127	0.10976754692197879	0.11586954983006073	0.19549730229033518	0.14241232486719924	0.1718470949343131	0.19264315448743774	0.20469909426580227	0.2156078119732599	0.16331212313264803	0.16606758815991032	0.216346507550001	0.13824935051453868	0.12518943453790693	0.1411117183720389	0.3067507217511462	0.2891328331065306	0.29802498789142046	0.3294998107193883	0.30811179228420515	0.315880832043046	0.3148648614458785	0.32939138444963856	0.36727216589133843	0.3385958770915179	0.3295102307760838	0.33880195918835115
s19pp	0.33557851179804943	0.3753394954266831	0.37189296791827553	0.3919834403353747	0.47302151907866863	0.45094856086875823	0.500548982250366	0.4464212338419479	0.3701894723648362	0.3648956493784641	0.3781032735005929	0.3377406868153357	0.34032649310556484	0.3200918407603627	0.4098616798567102	0.5096774402259407	0.48938519272008607	0.487827332755536	0.3689666190469479	0.48581480372143915	0.4596877962561925	0.4257639733249384	0.45506677712714416	0.34531372673010213	0.32607643108640705	0.3614574841588201	0.32845922927455057	0.32779371116660305	0.34887732019752354	0.5098787163803808	0.48144061699018437	0.36278122339638447	0.39391749225433265	0.43399103097946723	0.4098903213017598	0.38283873814560254	0.38914392708153683	0.3720789444703537	0.3736723675602195	0.41767518988590024	0.32361140364537033	0.3868888533264045	0.3393139380926191	0.32912338780117134	0.30549729244748824	0.3031540142251871	0.30395057552330706	0.30762463875940865	0.2910456172639006	0.3192422611261251	0.47969841045189965	0.26987891987647	0.27774942345187503	0.13026323120526512	0.1699878909048369	0.15271012386670035	0.10344312863627693	0.11334096714586363	0.11241415360897557	0.07210588658053758	0.07225547354969729	0.0	0.17709999818584243	0.21385884907468658	0.15159958112340904	0.14216795960653733	0.08339582016678447	0.22326418783290053	0.22404145494304137	0.19911099374632538	0.15813812358571225	0.23012605873296765	0.2383267497550779	0.120911766000044	0.1270137689081259	0.2066415213684004	0.1535565439452644	0.1829913140123783	0.20378737356550294	0.21584331334386747	0.2267520310513251	0.17445634221071324	0.17721180723797553	0.22749072662806621	0.14939356959260386	0.1363336536159721	0.15225593745010407	0.3178949408292114	0.30027705218459577	0.30916920696948563	0.34064402979745345	0.31925601136227033	0.3270250511211112	0.3260090805239437	0.34053560352770373	0.3784163849694036	0.34974009616958307	0.340654449854149	0.34994617826641633
s20pp	0.4420013585354721	0.4817623421641058	0.4783158146556982	0.4984062870727974	0.5794443658160913	0.5573714076061809	0.6069718289877888	0.5528440805793705	0.4766123191022589	0.4713184961158868	0.4845261202380156	0.4441635335527584	0.44674933984298754	0.42651468749778537	0.5162845265941329	0.6161002869633634	0.5958080394575087	0.5942501794929587	0.4753894657843706	0.5922376504588618	0.5661106429936151	0.5321868200623611	0.5614896238645668	0.4517365734675248	0.4324992778238298	0.4678803308962428	0.43488207601197326	0.43421655790402575	0.45530016693494624	0.6163015631178036	0.5878634637276071	0.46920407013380716	0.5003403389917553	0.5404138777168899	0.5163131680391825	0.48926158488302524	0.4955667738189595	0.4785017912077764	0.4800952142976422	0.5240980366233229	0.430034250382793	0.4933117000638272	0.4457367848300418	0.43554623453859403	0.41192013918491094	0.4095768609626098	0.41037342226072976	0.41404748549683135	0.3974684640013233	0.4256651078635478	0.5861212571893224	0.3763017666138927	0.3841722701892977	0.23668607794268778	0.27641073764225954	0.259132970604123	0.20986597537369958	0.21976381388328625	0.2188370003463982	0.1785287333179602	0.17867832028711994	0.17709999818584243	0.0	0.29307366408761115	0.23081439613633364	0.22138277461946193	0.18981866690420712	0.32968703457032317	0.33046430168046403	0.305533840483748	0.2645609703231349	0.3365489054703903	0.34474959649250053	0.22733461273746663	0.23343661564554857	0.31306436810582305	0.25997939068268705	0.289414160749801	0.31021022030292555	0.3222661600812901	0.33317487778874777	0.2808791889481359	0.28363465397539817	0.3339135733654889	0.2558164163300265	0.2427565003533948	0.25867878418752677	0.4243177875666341	0.40669989892201847	0.4155920537069083	0.44706687653487615	0.425678858099693	0.4334478978585339	0.43243192726136637	0.44695845026512643	0.4848392317068263	0.45616294290700576	0.4470772965915717	0.456369025003839
s8pp	0.47876020942431624	0.51852119305295	0.5150746655445423	0.5351651379616416	0.6162032167049354	0.594130258495025	0.6437306798766329	0.5896029314682146	0.513371169991103	0.5080773470047308	0.5212849711268597	0.4809223844416025	0.48350819073183166	0.4632735383866295	0.553043377482977	0.6528591378522075	0.6325668903463528	0.6310090303818028	0.5121483166732147	0.6289965013477059	0.6028694938824593	0.5689456709512052	0.5982484747534109	0.48849542435636895	0.4692581287126739	0.5046391817850869	0.4716409269008174	0.47097540879286987	0.49205901782379036	0.6530604140066477	0.6246223146164512	0.5059629210226513	0.5370991898805995	0.577172728605734	0.5530720189280266	0.5260204357718694	0.5323256247078036	0.5152606420966206	0.5168540651864862	0.560856887512167	0.46679310127163715	0.5300705509526713	0.48249563571888593	0.47230508542743815	0.44867899007375506	0.44633571185145393	0.4471322731495739	0.45080633638567547	0.4342273148901674	0.4624239587523919	0.6228801080781665	0.4130606175027368	0.42093112107814185	0.27344492883153193	0.3131695885311037	0.2958918214929671	0.24662482626254373	0.2565226647721304	0.25559585123524237	0.21528758420680438	0.21543717117596406	0.21385884907468658	0.29307366408761115	0.0	0.16224594686664687	0.2041493801458034	0.22657751779305127	0.36644588545916734	0.36722315256930815	0.34229269137259216	0.30131982121197903	0.3733077563592344	0.3815084473813447	0.2640934636263108	0.2701954665343927	0.3498232189946672	0.2967382415715312	0.3261730116386451	0.34696907119176973	0.3590250109701343	0.3699337286775919	0.31763803983698	0.32039350486424234	0.370672424254333	0.29257526721887067	0.2795153512422389	0.2954376350763709	0.4610766384554782	0.4434587498108626	0.45235090459575245	0.48382572742372026	0.46243770898853714	0.470206748747378	0.4691907781502105	0.48371730115397055	0.5215980825956704	0.4929217937958499	0.4838361474804158	0.49312787589268314
s13pp	0.4165009414730387	0.45626192510167235	0.4528153975932648	0.47290587001036394	0.5539439487536578	0.5318709905437474	0.5814714119253553	0.5273436635169371	0.45111190203982543	0.44581807905345333	0.45902570317558217	0.41866311649032495	0.4212489227805541	0.4010142704353519	0.49078410953169943	0.5905998699009299	0.5703076223950754	0.5687497624305252	0.44988904872193713	0.5667372333964283	0.5406102259311817	0.5066864029999276	0.5359892068021335	0.4262361564050914	0.40699886076139635	0.44237991383380937	0.4093816589495398	0.4087161408415923	0.4297997498725128	0.5908011460553702	0.5623630466651737	0.4437036530713737	0.4748399219293219	0.5149134606544565	0.49081275097674903	0.4637611678205918	0.4700663567565261	0.45300137414534297	0.45459479723520874	0.49859761956088944	0.4045338333203596	0.46781128300139374	0.42023636776760837	0.4100458174761606	0.3864197221224775	0.38407644390017637	0.3848730051982963	0.3885470684343979	0.37196804693888985	0.40016469080111433	0.560620840126889	0.35080134955145925	0.3586718531268643	0.2111856608802544	0.2509103205798262	0.2336325535416896	0.1843655583112662	0.19426339682085286	0.1933365832839648	0.15302831625552682	0.15317790322468655	0.15159958112340904	0.23081439613633364	0.16224594686664687	0.0	0.14189011219452585	0.16431824984177373	0.3041866175078898	0.3049638846180306	0.28003342342131465	0.23906055326070152	0.3110484884079569	0.31924917943006714	0.20183419567503325	0.20793619858311518	0.2875639510433896	0.23447897362025366	0.26391374368736753	0.2847098032404922	0.2967657430188567	0.3076744607263143	0.25537877188570246	0.2581342369129648	0.30841315630305544	0.2303159992675931	0.2172560832909614	0.23317836712509338	0.39881737050420063	0.381199481859585	0.3900916366444749	0.4215664594724427	0.4001784410372596	0.40794748079610044	0.4069315101989329	0.421458033202693	0.45933881464439286	0.4306625258445723	0.42157687952913825	0.4308686079414056
s17pp	0.40706931995616696	0.44683030358480064	0.44338377607639307	0.4634742484934922	0.5445123272367861	0.5224393690268757	0.5720397904084836	0.5179120420000654	0.4416802805229537	0.4363864575365816	0.44959408165871045	0.40923149497345324	0.4118173012636824	0.3915826489184802	0.4813524880148277	0.5811682483840582	0.5608760008782037	0.5593181409136535	0.4404574272050654	0.5573056118795566	0.53117860441431	0.4972547814830559	0.5265575852852618	0.41680453488821967	0.39756723924452464	0.43294829231693766	0.3999500374326681	0.3992845193247206	0.4203681283556411	0.5813695245384984	0.552931425148302	0.434272031554502	0.4654083004124502	0.5054818391375848	0.4813811294598773	0.4543295463037201	0.46063473523965437	0.44356975262847126	0.445163175718337	0.4891659980440177	0.39510221180348787	0.458379661484522	0.41080474625073665	0.4006141959592889	0.3769881006056058	0.37464482238330465	0.3754413836814246	0.3791154469175262	0.36253642542201814	0.3907330692842426	0.5511892186100172	0.34136972803458754	0.34924023160999257	0.20175403936338268	0.24147869906295447	0.2242009320248179	0.17493393679439448	0.18483177530398115	0.1839049617670931	0.1435966947386551	0.14374628170781484	0.14216795960653733	0.22138277461946193	0.2041493801458034	0.14189011219452585	0.0	0.15488662832490202	0.29475499599101807	0.2955322631011589	0.27060180190444294	0.2296289317438298	0.3016168668910852	0.30981755791319543	0.19240257415816153	0.19850457706624347	0.2781323295265179	0.22504735210338195	0.2544821221704958	0.2752781817236205	0.287334121501985	0.2982428392094426	0.24594715036883077	0.24870261539609306	0.2989815347861837	0.2208843777507214	0.2078244617740897	0.22374674560822166	0.3893857489873289	0.3717678603427133	0.38066001512760317	0.412134837955571	0.39074681952038787	0.3985158592792287	0.3974998886820612	0.41202641168582127	0.44990719312752114	0.4212309043277006	0.41214525801226654	0.42143698642453387
