	s1pp	w10pp	s18pp	s28pp	s14pp	s29pp	s25pp	s9pp	s22pp	w30pp	s30pp	s15pp	s17pp	s24pp	s12pp	s26pp	s31pp	s32pp	s4pp	530394	f17ppA	f16ppB	f20ppB	f31pp	f26pp	f6ppA	f13pp	S3Hp	S26Hp	f19pp	w18pp	f9pp	w14pp	w16pp	S22Hp	S18H1	S13Hp	F23HpA	S19H1	S28Hp	F7H1	530451	S1Hp	530167	S9H1	31750	S15Hp	f14ppA	f15pp	f14ppB	f4pp	f32pp	f23ppB	f12ppA	f6ppB	f30pp	f18pp	f12ppB	f23ppA	f21pp	f8pp	f7pp	f10pp	f16ppA	w31pp	f11pp	f22ppB	w23pp	f28pp	w19pp	w4pp	S16H2	530227	f24pp	w17pp	f29pp	f2pp	w21pp	s13pp	w9pp	w13pp	f22ppA	w11pp	f25pp	w3pp	f1pp	S25Hp	s6pp	w25pp	w27pp	s19pp	S2Hp	s2pp	s27pp	w28pp	w12pp	w26pp
f14ppB	0.1583147929223403	0.18446947042382927	0.19189046180892608	0.19211013157311538	0.19766335242106373	0.1960995682404816	0.2094477877335777	0.20510457607267482	0.20840065018650028	0.210418317638744	0.21086838776058553	0.21474833262594983	0.21394117379038427	0.21225147308352832	0.18938827128867747	0.1344068357984147	0.15070883561437318	0.15055264172688143	0.22843016634018315	0.19798421179599096	0.039578870217988775	0.03667092931996018	0.09228402987127197	0.04671852564818873	0.0561991449622932	0.0703255600267812	0.10288144080980453	0.13636834749628646	0.1732993262108274	0.08141471945108673	0.1320641751420492	0.05038669441999535	0.10243204843831612	0.08955711528826936	0.19407175238172658	0.24900487020329415	0.19450963262912363	0.42479006604402403	0.4413980347598522	0.4326313097451009	0.45186504342405176	0.4299753878686962	0.42051277984126334	0.4618724070200293	0.4705793971778706	0.4744104404131343	0.4301127028112439	0.05577153150131743	0.027049527151915352	0.0	0.0022059924124453894	0.023474345766023422	0.040240316986878785	0.030448500005233723	0.018588431910571697	0.045488227358194015	0.029560493144216108	0.034996448648355015	0.03467637203356905	0.024488044568014813	0.008481197052314154	0.033088986842155305	0.04030335910813851	0.006174737069641759	0.09623483652193311	0.07090897519938107	0.048836640276412976	0.13727629115004963	0.12433078063827413	0.10675732037024943	0.12219647256253693	0.18346165340748766	0.18578877072541772	0.05196066022670615	0.05379486948983431	0.09463582126196927	0.06692293336783822	0.10788856204966524	0.0957119203141138	0.0702810714518684	0.0688665266095489	0.07838269049633813	0.10180564801039362	0.03674897551013734	0.05061821096511743	0.08581684906037984	0.1758169237829162	0.11325991284595374	0.10391729497938648	0.13431107321430305	0.11691762286477783	0.19853241020007145	0.1939034044257758	0.1916808722673186	0.14346134052861179	0.15010439395509512	0.17666435268925085
f4pp	0.1605187853337856	0.18667346283527458	0.1940944542203714	0.1943141239845607	0.19986734483250904	0.19830356065192692	0.211651780145023	0.20730856848412013	0.2106046425979456	0.2126223100501893	0.21307238017203084	0.21695232503739514	0.21614516620182958	0.21445546549497363	0.19159226370012278	0.13661082820986	0.15291282802581851	0.15275663413832677	0.2306341587516285	0.2001882042074363	0.041782862629434106	0.03887492173140551	0.09448802228271731	0.04892251805963406	0.058403137373738534	0.07252955243822654	0.10508543322124987	0.1385723399077318	0.1755033186222727	0.08361871186253207	0.13426816755349452	0.05259068683144068	0.10463604084976146	0.0917611076997147	0.1962757447931719	0.25120886261473946	0.19671362504056894	0.42699405845546934	0.4436020271712975	0.4348353021565462	0.45406903583549707	0.4321793802801415	0.42271677225270865	0.4640763994314746	0.4727833895893159	0.4766144328245796	0.43231669522268923	0.05797552391276276	0.029253519563360683	0.0022059924124453894	0.0	0.025678338177468757	0.042444309398324116	0.03265249241667906	0.020792424322017028	0.047692219769639346	0.03176448555566144	0.037200441059800346	0.03688036444501438	0.026692036979460147	0.010685189463759485	0.035292979253600636	0.04250735151958384	0.008378729481087092	0.09843882893337844	0.07311296761082639	0.051040632687858314	0.13948028356149497	0.12653477304971947	0.10896131278169477	0.12440046497398227	0.18566564581893297	0.18799276313686303	0.054164652638151484	0.05599886190127964	0.0968398136734146	0.06912692577928356	0.11009255446111058	0.09791591272555913	0.07248506386331373	0.07107051902099423	0.08058668290778345	0.10400964042183894	0.038952967921582676	0.052822203376562765	0.08802084147182518	0.17802091619436153	0.11546390525739908	0.10612128739083182	0.1365150656257484	0.11912161527622317	0.2007364026115168	0.19610739683722114	0.19388486467876392	0.14566533294005712	0.15230838636654043	0.17886834510069616
f32pp	0.17837912168019215	0.20453379918168113	0.2119547905667779	0.2121744603309672	0.21772768117891556	0.21616389699833344	0.22951211649142952	0.22516890483052665	0.22846497894435208	0.23048264639659582	0.23093271651843733	0.23481266138380164	0.2340055025482361	0.23231580184138015	0.2094526000465293	0.15447116455626653	0.170773164372225	0.17061697048473326	0.248494495098035	0.21804854055384282	0.05964319897584061	0.05673525807781202	0.11234835862912382	0.06678285440604056	0.07626347372014504	0.09038988878463303	0.12294576956765638	0.15643267625413831	0.19336365496867922	0.10147904820893858	0.15212850389990104	0.07045102317784718	0.12249637719616796	0.1096214440461212	0.2141360811395784	0.26906919896114595	0.21457396138697546	0.44485439480187583	0.461462363517704	0.4526956385029527	0.47192937218190356	0.450039716626548	0.44057710859911514	0.4819367357778811	0.4906437259357224	0.4944747691709861	0.4501770315690957	0.07583586025916927	0.04711385590976719	0.023474345766023422	0.025678338177468757	0.0	0.04790675051479259	0.03811493353314753	0.0262548654384855	0.05315466088610782	0.037226926672129915	0.04266288217626882	0.042342805561482844	0.03215447809592862	0.023395476220893177	0.048003266010734326	0.05521763827671753	0.026239065827493597	0.11629916527978496	0.09097330395723291	0.06890096903426482	0.15734061990790146	0.14439510939612596	0.12682164912810126	0.14226080132038876	0.2035259821653395	0.20585309948326955	0.07202498898455799	0.07385919824768614	0.11470015001982112	0.08698726212569005	0.12795289080751707	0.11577624907196563	0.09034540020972023	0.08893085536740072	0.09844701925418997	0.12186997676824546	0.05681330426798918	0.07068253972296927	0.10588117781823168	0.19588125254076805	0.13332424160380557	0.12398162373723831	0.15437540197215488	0.13698195162262966	0.2185967389579233	0.21396773318362766	0.21174520102517042	0.16352566928646362	0.17016872271294695	0.19672868144710268
f23ppB	0.19514509290104748	0.22129977040253646	0.22872076178763326	0.22894043155182256	0.2344936523997709	0.2329298682191888	0.24627808771228488	0.241934876051382	0.24523095016520746	0.24724861761745118	0.2476986877392927	0.251578632604657	0.2507714737690915	0.2490817730622355	0.22621857126738465	0.17123713577712188	0.18753913559308039	0.18738294170558864	0.2652604663188904	0.2348145117746982	0.07640917019669598	0.07350122929866738	0.12911432984997917	0.08354882562689593	0.0930294449410004	0.10715586000548841	0.13971174078851173	0.17319864747499367	0.21012962618953457	0.11824501942979393	0.1688944751207564	0.08721699439870255	0.1392623484170233	0.12638741526697655	0.23090205236043376	0.28583517018200133	0.2313399326078308	0.4616203660227312	0.47822833473855936	0.46946160972380807	0.48869534340275894	0.4668056878474034	0.4573430798199705	0.4987027069987365	0.5074096971565778	0.5112407403918415	0.4669430027899511	0.09260183148002463	0.06387982713062254	0.040240316986878785	0.042444309398324116	0.04790675051479259	0.0	0.029035470723768577	0.024220112886325584	0.06108568635307874	0.04515795213910083	0.05059390764323973	0.050273831028453765	0.04008550356289954	0.040161447441748536	0.06476923723158969	0.07198360949757289	0.04300503704834896	0.1330651365006403	0.10773927517808826	0.08566694025512019	0.17410659112875684	0.16116108061698134	0.14358762034895664	0.15902677254124414	0.22029195338619484	0.2226190707041249	0.08879096020541336	0.09062516946854152	0.13146612124067647	0.10375323334654543	0.14471886202837245	0.132542220292821	0.1071113714305756	0.1056968265882561	0.11521299047504532	0.1386359479891008	0.07357927548884455	0.08744851094382464	0.12264714903908705	0.2126472237616234	0.15009021282466095	0.1407475949580937	0.17114137319301026	0.15374792284348504	0.23536271017877866	0.23073370440448301	0.2285111722460258	0.180291640507319	0.1869346939338023	0.21349465266795803
f12ppA	0.18535327591940243	0.2115079534208914	0.2189289448059882	0.2191486145701775	0.22470183541812586	0.22313805123754374	0.23648627073063982	0.23214305906973695	0.2354391331835624	0.23745680063580613	0.23790687075764766	0.24178681562301196	0.2409796567874464	0.23928995608059045	0.2164267542857396	0.16144531879547683	0.1777473186114353	0.17759112472394356	0.2554686493372453	0.22502269479305312	0.06661735321505091	0.06370941231702232	0.11932251286833412	0.07375700864525087	0.08323762795935535	0.09736404302384334	0.12991992380686668	0.16340683049334861	0.20033780920788952	0.10845320244814888	0.15910265813911134	0.07742517741705748	0.12947053143537826	0.1165955982853315	0.2211102353787887	0.2760433532003563	0.22154811562618576	0.45182854904108616	0.4684365177569143	0.459669792742163	0.4789035264211139	0.45701387086575834	0.44755126283832547	0.4889108900170914	0.49761788017493275	0.5014489234101964	0.45715118580830605	0.08281001449837957	0.05408801014897749	0.030448500005233723	0.03265249241667906	0.03811493353314753	0.029035470723768577	0.0	0.014428295904680522	0.05129386937143368	0.03536613515745577	0.040802090661594674	0.040482014046808706	0.030293686581254475	0.030369630460103478	0.05497742024994463	0.06219179251592783	0.0332132200667039	0.12327331951899526	0.09794745819644321	0.07587512327347512	0.16431477414711176	0.15136926363533626	0.13379580336731156	0.1492349555595991	0.2105001364045498	0.21282725372247985	0.0789991432237683	0.08083335248689645	0.12167430425903142	0.09396141636490037	0.13492704504672737	0.12275040331117594	0.09731955444893053	0.09590500960661104	0.10542117349340027	0.12884413100745576	0.06378745850719948	0.07765669396217957	0.11285533205744198	0.20285540677997832	0.1402983958430159	0.1309557779764486	0.16134955621136518	0.14395610586183996	0.22557089319713358	0.22094188742283793	0.21871935526438074	0.17049982352567392	0.17714287695215725	0.20370283568631298
f6ppB	0.17349320782474043	0.1996478853262294	0.20706887671132618	0.20728854647551548	0.21284176732346383	0.2112779831428817	0.2246262026359778	0.22028299097507492	0.22357906508890035	0.2255967325411441	0.2260468026629856	0.2299267475283499	0.22911958869278437	0.22742988798592842	0.20456668619107757	0.1495852507008148	0.16588725051677328	0.16573105662928153	0.24360858124258328	0.2131626266983911	0.05475728512038889	0.051849344222360295	0.10746244477367209	0.06189694055058884	0.07137755986469332	0.08550397492918131	0.11805985571220465	0.15154676239868659	0.1884777411132275	0.09659313435348685	0.1472425900444493	0.06556510932239545	0.11761046334071623	0.10473553019066947	0.20925016728412668	0.2641832851056942	0.20968804753152373	0.43996848094642416	0.4565764496622523	0.447809724647501	0.4670434583264519	0.4451538027710963	0.43569119474366347	0.4770508219224294	0.4857578120802707	0.4895888553155344	0.44529111771364405	0.07094994640371755	0.042227942054315466	0.018588431910571697	0.020792424322017028	0.0262548654384855	0.024220112886325584	0.014428295904680522	0.0	0.03943380127677165	0.023506067062793744	0.028942022566932648	0.028621945952146677	0.01843361848659245	0.018509562365441448	0.0431173521552826	0.0503317244212658	0.021353151972041875	0.11141325142433323	0.08608739010178118	0.06401505517881309	0.15245470605244976	0.13950919554067426	0.12193573527264955	0.13737488746493703	0.19864006830988776	0.20096718562781782	0.06713907512910627	0.06897328439223442	0.10981423616436939	0.08210134827023834	0.12306697695206535	0.11089033521651391	0.0854594863542685	0.08404494151194901	0.09356110539873824	0.11698406291279373	0.05192739041253745	0.06579662586751754	0.10099526396277995	0.19099533868531632	0.12843832774835384	0.11909570988178658	0.14948948811670315	0.13209603776717793	0.21371082510247158	0.20908181932817593	0.2068592871697187	0.1586397554310119	0.16528280885749522	0.19184276759165095
f30pp	0.2003930032723627	0.22654768077385168	0.23396867215894848	0.23418834192313778	0.23974156277108613	0.238177778590504	0.2515259980836001	0.24718278642269723	0.2504788605365227	0.25249652798876643	0.25294659811060793	0.25682654297597224	0.2560193841404067	0.2543296834335507	0.23146648163869987	0.1764850461484371	0.1927870459643956	0.19263085207690386	0.2705083766902056	0.24006242214601342	0.08165708056801121	0.07874913966998262	0.1343622402212944	0.08879673599821117	0.09827735531231563	0.11240377037680363	0.14495965115982695	0.17844655784630892	0.2153775365608498	0.12349292980110917	0.17414238549207162	0.09246490477001779	0.14451025878833856	0.13163532563829178	0.23614996273174899	0.29108308055331655	0.23658784297914603	0.46686827639404643	0.4834762451098746	0.4747095200951233	0.49394325377407416	0.4720535982187186	0.46259099019128574	0.5039506173700518	0.512657607527893	0.5164886507631568	0.4721909131612663	0.09784974185133986	0.06912773750193778	0.045488227358194015	0.047692219769639346	0.05315466088610782	0.06108568635307874	0.05129386937143368	0.03943380127677165	0.0	0.020598321550824507	0.04177723236726423	0.04145715575247826	0.03126882828692404	0.045409357813063767	0.07001714760290492	0.07723151986888813	0.04825294741966419	0.13831304687195556	0.1129871855494035	0.09091485062643541	0.17935450150007207	0.16640899098829656	0.14883553072027186	0.16427468291255937	0.22553986375751006	0.22786698107544012	0.09403887057672858	0.09587307983985674	0.1367140316119917	0.10900114371786065	0.14996677239968767	0.13779013066413623	0.11235928180189084	0.11094473695957133	0.12046090084636056	0.14388385836041606	0.07882718586015977	0.09269642131513986	0.12789505941040227	0.21789513413293862	0.15533812319597617	0.14599550532940891	0.17638928356432548	0.15899583321480026	0.24061062055009388	0.23598161477579824	0.23375908261734102	0.18553955087863422	0.19218260430511752	0.21874256303927325
f18pp	0.18446526905838484	0.21061994655987382	0.2180409379449706	0.2182606077091599	0.22381382855710824	0.22225004437652612	0.2355982638696222	0.23125505220871934	0.23455112632254477	0.2365687937747885	0.23701886389663002	0.24089880876199432	0.24009164992642879	0.23840194921957283	0.21553874742472198	0.1605573119344592	0.1768593117504177	0.17670311786292595	0.2545806424762277	0.2241346879320355	0.0657293463540333	0.0628214054560047	0.1184345060073165	0.07286900178423325	0.08234962109833774	0.09647603616282573	0.12903191694584906	0.162518823632331	0.1994498023468719	0.10756519558713126	0.15821465127809373	0.07653717055603987	0.12858252457436065	0.11570759142431389	0.2202222285177711	0.2751553463393387	0.22066010876516814	0.4509405421800685	0.46754851089589666	0.4587817858811454	0.47801551956009625	0.45612586400474076	0.4466632559773078	0.4880228831560738	0.49672987331391516	0.5005609165491788	0.4562631789472884	0.08192200763736196	0.053200003287959874	0.029560493144216108	0.03176448555566144	0.037226926672129915	0.04515795213910083	0.03536613515745577	0.023506067062793744	0.020598321550824507	0.0	0.025849498153286327	0.025529421538500352	0.015341094072946128	0.029481623599085863	0.05408941338892701	0.061303785654910216	0.032325213205686286	0.12238531265797764	0.0970594513354256	0.0749871164124575	0.16342676728609418	0.15048125677431867	0.13290779650629397	0.14834694869858145	0.20961212954353217	0.21193924686146223	0.07811113636275069	0.07994534562587884	0.1207862973980138	0.09307340950388275	0.13403903818570978	0.12186239645015833	0.09643154758791292	0.09501700274559342	0.10453316663238266	0.12795612414643814	0.06289945164618187	0.07676868710116196	0.11196732519642437	0.20196739991896073	0.13941038898199826	0.130067771115431	0.16046154935034757	0.14306809900082235	0.224682886336116	0.22005388056182035	0.2178313484033631	0.1696118166646563	0.17625487009113963	0.20281482882529536
f12ppB	0.18990122456252373	0.2160559020640127	0.22347689344910948	0.22369656321329878	0.22924978406124713	0.227685999880665	0.2410342193737611	0.23669100771285823	0.23998708182668366	0.2420047492789274	0.2424548194007689	0.2463347642661332	0.24552760543056767	0.24383790472371172	0.22097470292886087	0.1659932674385981	0.1822952672545566	0.18213907336706486	0.2600165979803666	0.2295706434361744	0.07116530185817221	0.06825736096014362	0.12387046151145541	0.07830495728837217	0.08778557660247663	0.10191199166696463	0.13446787244998798	0.1679547791364699	0.20488575785101082	0.11300115109127017	0.16365060678223264	0.08197312606017879	0.13401848007849954	0.12114354692845279	0.22565818402191	0.2805913018434776	0.22609606426930706	0.45637649768420746	0.4729844664000356	0.4642177413852843	0.4834514750642352	0.46156181950887964	0.45209921148144677	0.49345883866021273	0.502165828818054	0.5059968720533177	0.46169913445142735	0.08735796314150086	0.05863595879209878	0.034996448648355015	0.037200441059800346	0.04266288217626882	0.05059390764323973	0.040802090661594674	0.028942022566932648	0.04177723236726423	0.025849498153286327	0.0	0.022064117280179027	0.020775049576084975	0.034917579103224766	0.059525368893065915	0.06673974115904913	0.03776116870982519	0.12782126816211653	0.1024954068395645	0.08042307191659641	0.16886272279023307	0.15591721227845756	0.13834375201043286	0.15378290420272037	0.2150480850476711	0.21737520236560115	0.08354709186688958	0.08538130113001774	0.12622225290215272	0.09850936500802165	0.13947499368984867	0.12729835195429723	0.10186750309205184	0.10045295824973233	0.10996912213652156	0.13339207965057703	0.06833540715032077	0.08220464260530086	0.11740328070056327	0.20740335542309962	0.14484634448613717	0.1355037266195699	0.16589750485448646	0.14850405450496126	0.23011884184025488	0.22548983606595924	0.22326730390750202	0.17504777216879522	0.18169082559527855	0.20825078432943425
f23ppA	0.18958114794773778	0.21573582544922676	0.22315681683432353	0.22337648659851284	0.22892970744646118	0.22736592326587907	0.24071414275897515	0.23637093109807228	0.2396670052118977	0.24168467266414145	0.24213474278598296	0.24601468765134726	0.24520752881578173	0.24351782810892578	0.22065462631407493	0.16567319082381216	0.18197519063977063	0.18181899675227892	0.25969652136558063	0.22925056682138845	0.07084522524338624	0.06793728434535765	0.12355038489666945	0.0779848806735862	0.08746549998769067	0.10159191505217866	0.134147795835202	0.16763470252168394	0.20456568123622484	0.1126810744764842	0.16333053016744667	0.08165304944539281	0.1336984034637136	0.12082347031366683	0.22533810740712404	0.2802712252286916	0.2257759876545211	0.45605642106942146	0.4726643897852496	0.4638976647704983	0.4831313984494492	0.46124174289409364	0.45177913486666077	0.4931387620454267	0.5018457522032681	0.5056767954385317	0.46137905783664135	0.0870378865267149	0.05831588217731281	0.03467637203356905	0.03688036444501438	0.042342805561482844	0.050273831028453765	0.040482014046808706	0.028621945952146677	0.04145715575247826	0.025529421538500352	0.022064117280179027	0.0	0.020454972961299	0.03459750248843879	0.05920529227827995	0.06641966454426315	0.03744109209503922	0.12750119154733058	0.10217533022477854	0.08010299530181045	0.1685426461754471	0.1555971356636716	0.1380236753956469	0.1534628275879344	0.21472800843288511	0.21705512575081518	0.08322701525210362	0.08506122451523176	0.12590217628736675	0.09818928839323568	0.1391549170750627	0.12697827533951125	0.10154742647726586	0.10013288163494635	0.1096490455217356	0.1330720030357911	0.06801533053553481	0.0818845659905149	0.11708320408577733	0.20708327880831368	0.14452626787135123	0.13518365000478394	0.1655774282397005	0.14818397789017532	0.22979876522546894	0.2251697594511733	0.22294722729271607	0.17472769555400927	0.1813707489804926	0.2079307077146483
f21pp	0.17939282048218352	0.2055474979836725	0.21296848936876928	0.21318815913295858	0.21874137998090692	0.2171775958003248	0.2305258152934209	0.22618260363251802	0.22947867774634345	0.2314963451985872	0.2319464153204287	0.235826360185793	0.23501920135022747	0.23332950064337152	0.21046629884852067	0.1554848633582579	0.1717868631742164	0.17163066928672466	0.24950819390002638	0.2190622393558342	0.060656897777832	0.05774895687980341	0.1133620574311152	0.06779655320803196	0.07727717252213642	0.09140358758662442	0.12395946836964776	0.15744637505612968	0.1943773537706706	0.10249274701092996	0.15314220270189244	0.07146472197983858	0.12351007599815934	0.11063514284811259	0.2151497799415698	0.2700828977631374	0.21558766018896686	0.44586809360386725	0.4624760623196954	0.4537093373049441	0.472943070983895	0.45105341542853944	0.44159080740110657	0.4829504345798725	0.49165742473771384	0.4954884679729775	0.45119073037108715	0.07684955906116066	0.04812755471175858	0.024488044568014813	0.026692036979460147	0.03215447809592862	0.04008550356289954	0.030293686581254475	0.01843361848659245	0.03126882828692404	0.015341094072946128	0.020775049576084975	0.020454972961299	0.0	0.024409175022884567	0.049016964812725716	0.05623133707870892	0.027252764629484987	0.11731286408177634	0.09198700275922429	0.0699146678362562	0.15835431870989286	0.14540880819811736	0.12783534793009266	0.14327450012238016	0.20453968096733088	0.20686679828526094	0.07303868778654937	0.07487289704967753	0.1157138488218125	0.08800096092768145	0.12896658960950846	0.11678994787395702	0.09135909901171163	0.08994455416939212	0.09946071805618135	0.12288367557023684	0.057827003069980565	0.07169623852496065	0.10689487662022307	0.19689495134275942	0.13433794040579697	0.1249953225392297	0.15538910077414625	0.13799565042462106	0.21961043775991468	0.21498143198561903	0.2127588998271618	0.164539368088455	0.17118242151493834	0.19774238024909405
f8pp	0.16338597296648288	0.18954065046797186	0.19696164185306864	0.19718131161725794	0.20273453246520629	0.20117074828462417	0.21451896777772025	0.21017575611681738	0.2134718302306428	0.21548949768288655	0.21593956780472806	0.21981951267009237	0.21901235383452683	0.21732265312767088	0.19445945133282003	0.13947801584255726	0.15578001565851574	0.155623821771024	0.23350134638432574	0.20305539184013355	0.04465005026213134	0.04174210936410275	0.09735520991541455	0.051789705692331295	0.06127032500643577	0.07539674007092377	0.1079526208539471	0.14143952754042904	0.17837050625496995	0.08648589949522931	0.13713535518619177	0.05545787446413791	0.10750322848245869	0.09462829533241193	0.19914293242586914	0.2540760502474367	0.1995808126732662	0.42986124608816656	0.4464692148039947	0.4377024897892434	0.4569362234681943	0.43504656791283874	0.42558395988540587	0.46694358706417183	0.47565057722201315	0.4794816204572768	0.43518388285538645	0.060842711545460004	0.03212070719605792	0.008481197052314154	0.010685189463759485	0.023395476220893177	0.040161447441748536	0.030369630460103478	0.018509562365441448	0.045409357813063767	0.029481623599085863	0.034917579103224766	0.03459750248843879	0.024409175022884567	0.0	0.02605287599770103	0.03326724826368423	0.011245917113784329	0.10130601656607569	0.07598015524352364	0.05390782032055555	0.1423474711941922	0.1294019606824167	0.111828500414392	0.1272676526066795	0.18853283345163022	0.19085995076956028	0.05703184027084872	0.05886604953397688	0.09970700130611185	0.0719941134119808	0.11295974209380781	0.10078310035825637	0.07535225149601096	0.07393770665369147	0.0834538705404807	0.10687682805453619	0.04182015555427991	0.05568939100926	0.09088802910452241	0.18088810382705878	0.11833109289009631	0.10898847502352904	0.1393822532584456	0.12198880290892039	0.20360359024421404	0.1989745844699184	0.19675205231146115	0.14853252057275435	0.15517557399923768	0.1817355327333934
f7pp	0.187993762756324	0.214148440257813	0.2215694316429098	0.2217891014070991	0.22734232225504744	0.22577853807446532	0.2391267575675614	0.23478354590665854	0.238079620020484	0.2400972874727277	0.24054735759456924	0.24442730245993355	0.24362014362436799	0.24193044291751203	0.21906724112266118	0.1640858056323984	0.1803878054483569	0.18023161156086515	0.25810913617416686	0.2276631816299747	0.0692578400519725	0.0663498991539439	0.1219629997052557	0.07639749548217245	0.08587811479627692	0.10000452986076491	0.13256041064378826	0.1660473173302702	0.2029782960448111	0.11109368928507046	0.16174314497603293	0.08006566425397907	0.13211101827229985	0.11923608512225309	0.2237507222157103	0.27868384003727786	0.22418860246310734	0.45446903587800774	0.4710770045938359	0.4623102795790846	0.4815440132580355	0.4596543577026799	0.45019174967524705	0.491551376854013	0.5002583670118543	0.504089410247118	0.45979167264522763	0.08545050133530116	0.05672849698589907	0.033088986842155305	0.035292979253600636	0.048003266010734326	0.06476923723158969	0.05497742024994463	0.0431173521552826	0.07001714760290492	0.05408941338892701	0.059525368893065915	0.05920529227827995	0.049016964812725716	0.02605287599770103	0.0	0.039349759978704574	0.03585370690362548	0.12591380635591684	0.1005879450333648	0.0785156101103967	0.16695526098403335	0.15400975047225784	0.13643629020423315	0.15187544239652065	0.21314062324147137	0.21546774055940143	0.08163963006068987	0.08347383932381802	0.124314791095953	0.09660190320182194	0.13756753188364895	0.1253908901480975	0.09996004128585212	0.09854549644353261	0.10806166033032186	0.13148461784437734	0.06642794534412107	0.08029718079910116	0.11549581889436357	0.2054958936168999	0.14293888267993748	0.1335962648133702	0.16399004304828677	0.14659659269876155	0.22821138003405517	0.22358237425975952	0.22135984210130233	0.1731403103625955	0.17978336378907883	0.20634332252323456
f10pp	0.19520813502230722	0.2213628125237962	0.228783803908893	0.2290034736730823	0.23455669452103065	0.23299291034044853	0.24634112983354461	0.24199791817264174	0.2452939922864672	0.24731165973871092	0.24776172986055245	0.25164167472591675	0.2508345158903512	0.24914481518349524	0.2262816133886444	0.17130017789838162	0.18760217771434012	0.18744598382684835	0.26532350844015007	0.2348775538959579	0.0764722123179557	0.07356427141992711	0.1291773719712389	0.08361186774815565	0.09309248706226013	0.10721890212674812	0.13977478290977147	0.1732616895962534	0.2101926683107943	0.11830806155105367	0.16895751724201613	0.08728003651996227	0.13932539053828305	0.1264504573882363	0.2309650944816935	0.28589821230326107	0.23140297472909055	0.46168340814399095	0.4782913768598191	0.4695246518450678	0.4887583855240187	0.46686872996866313	0.45740612194123026	0.4987657491199962	0.5074727392778375	0.5113037825131012	0.46700604491121084	0.09266487360128436	0.06394286925188228	0.04030335910813851	0.04250735151958384	0.05521763827671753	0.07198360949757289	0.06219179251592783	0.0503317244212658	0.07723151986888813	0.061303785654910216	0.06673974115904913	0.06641966454426315	0.05623133707870892	0.03326724826368423	0.039349759978704574	0.0	0.04306807916960868	0.13312817862190005	0.107802317299348	0.08572998237637991	0.17416963325001655	0.16122412273824105	0.14365066247021635	0.15908981466250385	0.22035499550745458	0.22268211282538464	0.08885400232667308	0.09068821158980123	0.1315291633619362	0.10381627546780514	0.14478190414963216	0.13260526241408072	0.10717441355183532	0.10575986870951581	0.11527603259630506	0.13869899011036055	0.07364231761010427	0.08751155306508436	0.12271019116034679	0.21271026588288314	0.1501532549459207	0.14081063707935343	0.17120441531427	0.15381096496474478	0.2354257523000384	0.23079674652574275	0.22857421436728553	0.18035468262857873	0.18699773605506204	0.21355769478921777
f16ppA	0.15353731096626788	0.17969198846775686	0.18711297985285363	0.18733264961704293	0.19288587046499128	0.19132208628440917	0.20467030577750525	0.20032709411660238	0.2036231682304278	0.20564083568267155	0.20609090580451306	0.20997085066987736	0.20916369183431183	0.20747399112745588	0.18461078933260502	0.12962935384234225	0.14593135365830073	0.145775159770809	0.22365268438411073	0.19320672983991855	0.03480138826191633	0.03189344736388774	0.08750654791519953	0.041941043692116285	0.05142166300622076	0.06554807807070875	0.09810395885373209	0.13159086554021404	0.16852184425475494	0.07663723749501429	0.12728669318597677	0.0456092124639229	0.09765456648224367	0.08477963333219692	0.18929427042565414	0.2442273882472217	0.1897321506730512	0.42001258408795156	0.4366205528037797	0.4278538277890284	0.4470875614679793	0.42519790591262374	0.41573529788519087	0.4570949250639568	0.46580191522179815	0.4696329584570618	0.42533522085517145	0.05099404954524499	0.02227404519684297	0.006174737069641759	0.008378729481087092	0.026239065827493597	0.04300503704834896	0.0332132200667039	0.021353151972041875	0.04825294741966419	0.032325213205686286	0.03776116870982519	0.03744109209503922	0.027252764629484987	0.011245917113784329	0.03585370690362548	0.04306807916960868	0.0	0.09145735456586067	0.06613149324330862	0.04405915832034054	0.1324988091939772	0.11955329868220169	0.10197983841417699	0.11741899060646449	0.1786841714514152	0.18101128876934527	0.04718317827063371	0.049017387533761864	0.08985833930589683	0.06214545141176578	0.1031110800935928	0.09093443835804135	0.06550358949579596	0.06408904465347645	0.07360520854026568	0.09702816605432117	0.0319714935540649	0.04584072900904499	0.0810393671043074	0.17103944182684375	0.1084824308898813	0.09913981302331404	0.1295335912582306	0.11214014090870539	0.19375492824399904	0.1891259224697034	0.18690339031124614	0.13868385857253934	0.14532691199902267	0.1718868707331784
