	w20pp	f16ppA	w11pp	f22ppB	f19pp	f6ppA	w24pp	f2pp	f24pp	w3pp	f16ppB	w9pp	f15pp	f20ppA	w14pp	S7Hp	F14H1A	S18H1	31267	S9H1	S16H2	S21H1	S1Hp	S22Hp	S26Hp	S27H1	F23HpA	530331	S15Hp	S4Hp	S17H1	S6Hp	31750	S31Hp	F14H1B	31452	S19H1	S28Hp	F7H1	31749	31219	S3Hp	S29H1	530055	31300	S13Hp	S14Hp	31160	F1H1	F6H1	S25Hp	31328	f22ppA	f6ppB	w25pp	f8pp	w4pp	F29H1	s22pp	s24pp	s32pp	s2pp	s25pp	s23pp	w10pp	f14ppB	f4pp	f1pp	f7pp	f25pp	w18pp
S3Hp	0.5702129851381079	0.5416634434962884	0.5534685313358408	0.5713985695665516	0.5636976034392035	0.5434799636053859	0.5420301388345374	0.5456611267201597	0.5339854899101117	0.5218359752739059	0.5450834010782623	0.5274150208327604	0.4983158990651665	0.4911934494467233	0.49005153951148117	0.324086390427255	0.2481250542363963	0.30206403026804257	0.32844619887530113	0.2887157582459104	0.19085616976334108	0.21269723021694917	0.15337846279276837	0.15904222007518357	0.11716982004082244	0.180644475960289	0.1349044159905202	0.15661431313494284	0.157233685323981	0.1746101123931556	0.16450554624725694	0.21832639936172527	0.13354857571620354	0.15969714379220631	0.0784351103053077	0.10229001413270226	0.08903416641247631	0.10375348979379442	0.09082409995264248	0.052774208459854755	0.08364988879591714	0.0	0.07607824876700456	0.0773733038531092	0.07513086426973911	0.08077657471720386	0.13370474888847225	0.10673460519139305	0.1802927543286147	0.14379195065649142	0.25555583881912947	0.2802148544260988	0.5161208226723294	0.5161849129835843	0.5120098482426253	0.5346800355752509	0.5594019111680584	0.5855170060968214	0.5818702547528513	0.5781893208259284	0.6124498141131556	0.6246032290151007	0.5755281929522119	0.5793934660723462	0.5694143467643767	0.5210005812102236	0.5564164752496247	0.5445356814798316	0.5219811773343035	0.5526932100596774	0.5496596723558977
S29H1	0.5662721077145554	0.5377225660727358	0.5495276539122884	0.567457692142999	0.5597567260156511	0.5395390861818333	0.5380892614109849	0.5417202492966071	0.5300446124865592	0.5178950978503534	0.5411425236547097	0.5234741434092078	0.49437502164161395	0.48725257202317074	0.48611066208792864	0.3201455130037025	0.24418417681284377	0.29812315284449004	0.3245053214517486	0.28477488082235786	0.18691529233978854	0.20875635279339663	0.14943758536921584	0.15510134265163103	0.1132289426172699	0.17670359853673648	0.13096353856696766	0.1526734357113903	0.15329280790042846	0.17066923496960307	0.1605646688237044	0.21438552193817273	0.129607698292651	0.15575626636865378	0.07449423288175518	0.09834913670914974	0.0850932889889238	0.09981261237024189	0.08688322252908995	0.048833331036302226	0.1061941645472375	0.07607824876700456	0.0	0.059915611991229356	0.07118998684618658	0.07683569729365133	0.12976387146491972	0.10279372776784051	0.17635187690506218	0.13985107323293888	0.25161496139557693	0.27627397700254624	0.5121799452487769	0.5122440355600317	0.5080689708190728	0.5307391581516984	0.5554610337445058	0.5815761286732689	0.5779293773292987	0.5742484434023759	0.608508936689603	0.6206623515915481	0.5715873155286594	0.5754525886487937	0.5654734693408242	0.5170597037866711	0.5524755978260721	0.540594804056279	0.518040299910751	0.5487523326361249	0.5457187949323452
530055	0.5675671628006602	0.5390176211588406	0.5508227089983931	0.5687527472291037	0.5610517811017558	0.540834141267938	0.5393843164970896	0.543015304382712	0.5313396675726639	0.5191901529364581	0.5424375787408144	0.5247691984953126	0.4956700767277187	0.48854762710927546	0.48740571717403336	0.3214405680898072	0.24547923189894844	0.2994182079305947	0.3258003765378533	0.2860699359084625	0.1882103474258932	0.2100514078795013	0.1507326404553205	0.15639639773773567	0.11452399770337457	0.17799865362284112	0.1322585936530723	0.15396849079749494	0.1545878629865331	0.1719642900557077	0.16185972390980904	0.2156805770242774	0.13090275337875565	0.15705132145475842	0.07578928796785982	0.09964419179525438	0.08638834407502843	0.10110766745634653	0.08817827761519459	0.050128386122406866	0.10748921963334214	0.0773733038531092	0.059915611991229356	0.0	0.07248504193229122	0.07813075237975597	0.13105892655102436	0.10408878285394516	0.17764693199116682	0.14114612831904352	0.2529100164816816	0.2775690320886509	0.5134750003348816	0.5135390906461365	0.5093640259051775	0.5320342132378031	0.5567560888306106	0.5828711837593736	0.5792244324154034	0.5755434984884806	0.6098039917757078	0.6219574066776528	0.5728823706147641	0.5767476437348984	0.5667685244269289	0.5183547588727758	0.5537706529121769	0.5418898591423837	0.5193353549968557	0.5500473877222296	0.5470138500184499
31300	0.5584962359193797	0.5299466942775601	0.5417517821171127	0.5596818203478233	0.5519808542204754	0.5317632143866576	0.5303133896158092	0.5339443775014314	0.5222687406913835	0.5101192260551777	0.533366651859534	0.5156982716140321	0.48659914984643826	0.47947670022799505	0.47833479029275294	0.3123696412085267	0.236408305017668	0.2903472810493143	0.31672944965657285	0.2769990090271821	0.17913942054461277	0.20098048099822086	0.14166171357404006	0.14732547085645523	0.10545307082209412	0.1689277267415607	0.12318766677179185	0.1448975639162145	0.14551693610525268	0.16289336317442726	0.1527887970285286	0.20660965014299695	0.1218318264974752	0.14798039457347797	0.06671836108657937	0.09057326491397394	0.07731741719374799	0.09203674057506608	0.07910735073391414	0.04788394653803671	0.10524678004997205	0.07513086426973911	0.07118998684618658	0.07248504193229122	0.0	0.0635939795081229	0.12198799966974391	0.09501785597266471	0.16857600510988638	0.13207520143776308	0.24383908960040113	0.2684981052073705	0.5044040734536012	0.504468163764856	0.5002930990238971	0.5229632863565227	0.5476851619493301	0.5738002568780932	0.570153505534123	0.5664725716072002	0.6007330648944273	0.6128864797963725	0.5638114437334837	0.567676716853618	0.5576975975456485	0.5092838319914954	0.5446997260308964	0.5328189322611033	0.5102644281155753	0.5409764608409492	0.5379429231371695
S13Hp	0.5641419463668444	0.5355924047250248	0.5473974925645774	0.565327530795288	0.55762656466794	0.5374089248341223	0.5359591000632739	0.5395900879488962	0.5279144511388482	0.5157649365026423	0.5390123623069987	0.5213439820614968	0.4922448602939029	0.4851224106754597	0.4839805007402176	0.31801535165599143	0.24205401546513272	0.295992991496779	0.32237516010403755	0.2826447194746468	0.1847851309920775	0.2066261914456856	0.1473074240215048	0.15297118130391998	0.11109878126955886	0.17457343718902543	0.1288333772192566	0.15054327436367926	0.1511626465527174	0.16853907362189202	0.15843450747599336	0.21225536059046168	0.12747753694493996	0.15362610502094273	0.07236407153404412	0.09621897536143868	0.08296312764121273	0.09768245102253084	0.0847530611813789	0.05352965698550147	0.1108924904974368	0.08077657471720386	0.07683569729365133	0.07813075237975597	0.0635939795081229	0.0	0.12763371011720867	0.10066356642012947	0.1742217155573511	0.13772091188522784	0.24948480004786588	0.2741438156548352	0.5100497839010658	0.5101138742123207	0.5059388094713617	0.5286089968039873	0.5533308723967948	0.5794459673255579	0.5757992159815877	0.5721182820546649	0.606378775341892	0.618532190243837	0.5694571541809483	0.5733224273010826	0.5633433079931132	0.51492954243896	0.5503454364783611	0.538464642708568	0.5159101385630399	0.5466221712884138	0.5435886335846342
S14Hp	0.5942325177930001	0.5656829761511805	0.5774880639907329	0.5954181022214435	0.5877171360940956	0.567499496260278	0.5660496714894295	0.5696806593750519	0.5580050225650038	0.545855507928798	0.5691029337331543	0.5514345534876525	0.5223354317200586	0.5152129821016154	0.5140710721663733	0.3481059230821471	0.2721445868912884	0.32608356292293467	0.3524657315301932	0.3127352909008025	0.21487570241823317	0.23671676287184126	0.17739799544766047	0.18306175273007566	0.14118935269571453	0.2046640086151811	0.1589239486454123	0.18063384578983493	0.1812532179788731	0.1986296450480477	0.18852507890214903	0.24234593201661736	0.15756810837109564	0.1837166764470984	0.11064772082498309	0.14452975244886584	0.13127390472863992	0.14599322810995802	0.13306383826880608	0.10645783115676986	0.1638206646687052	0.13370474888847225	0.12976387146491972	0.13105892655102436	0.12198799966974391	0.12763371011720867	0.0	0.11287707073407356	0.18643521987129524	0.14993441619917194	0.27957537147402156	0.3042343870809909	0.5401403553272215	0.5402044456384764	0.5360293808975174	0.558699568230143	0.5834214438229505	0.6095365387517134	0.6058897874077432	0.6022088534808205	0.6364693467680476	0.6486227616699927	0.5995477256071039	0.6034129987272383	0.5934338794192688	0.5450201138651157	0.5804360079045167	0.5685552141347235	0.5460007099891956	0.5767127427145695	0.5736792050107898
31160	0.5672623740959208	0.5387128324541013	0.5505179202936539	0.5684479585243645	0.5607469923970165	0.5405293525631988	0.5390795277923504	0.5427105156779726	0.5310348788679247	0.5188853642317188	0.5421327900360752	0.5244644097905733	0.4953652880229794	0.4882428384045362	0.4871009284692941	0.32113577938506793	0.2451744431942092	0.2991134192258555	0.32549558783311405	0.28576514720372326	0.18790555872115397	0.20974661917476206	0.15042785175058127	0.15609160903299643	0.11421920899863533	0.1776938649181019	0.13195380494833306	0.1536637020927557	0.15428307428179389	0.17165950135096847	0.1615549352050698	0.21537578831953816	0.1305979646740164	0.1567465327500192	0.08367757712790388	0.11755960875178664	0.1043037610315607	0.11902308441287882	0.10609369457172688	0.07948768745969065	0.13685052097162598	0.10673460519139305	0.10279372776784051	0.10408878285394516	0.09501785597266471	0.10066356642012947	0.11287707073407356	0.0	0.15309292979439382	0.11659212612227055	0.25260522777694233	0.27726424338391165	0.5131702116301423	0.5132343019413972	0.5090592372004382	0.5317294245330638	0.5564513001258713	0.5825663950546344	0.5789196437106642	0.5752387097837414	0.6094992030709685	0.6216526179729136	0.5725775819100248	0.5764428550301591	0.5664637357221897	0.5180499701680366	0.5534658642074376	0.5415850704376445	0.5190305662921164	0.5497425990174903	0.5467090613137107
F1H1	0.6408205232331425	0.6122709815913229	0.6240760694308753	0.642006107661586	0.634305141534238	0.6140875017004204	0.6126376769295719	0.6162686648151943	0.6045930280051462	0.5924435133689404	0.6156909391732968	0.5980225589277949	0.568923437160201	0.5618009875417579	0.5606590776065158	0.3946939285222896	0.3187325923314309	0.3726715683630772	0.39905373697033575	0.35932329634094495	0.26146370785837564	0.2833047683119837	0.22398600088780293	0.22964975817021813	0.187777358135857	0.25125201405532355	0.20551195408555473	0.22722185122997737	0.22784122341901553	0.24521765048819014	0.23511308434229147	0.2889339374567598	0.20415611381123808	0.23030468188724085	0.15723572626512555	0.1911177578890083	0.17786191016878236	0.19258123355010048	0.17965184370894854	0.15304583659691232	0.21040867010884765	0.1802927543286147	0.17635187690506218	0.17764693199116682	0.16857600510988638	0.1742217155573511	0.18643521987129524	0.15309292979439382	0.0	0.12201168660321592	0.326163376914164	0.35082239252113334	0.5867283607673639	0.5867924510786188	0.5826173863376598	0.6052875736702854	0.6300094492630929	0.6561245441918558	0.6524777928478857	0.648796858920963	0.68305735220819	0.6952107671101351	0.6461357310472463	0.6500010041673807	0.6400218848594112	0.5916081193052581	0.6270240133446591	0.615143219574866	0.592588715429338	0.6233007481547119	0.6202672104509322
F6H1	0.6043197195610193	0.5757701779191997	0.5875752657587522	0.6055053039894629	0.5978043378621148	0.5775866980282972	0.5761368732574488	0.579767861143071	0.5680922243330231	0.5559427096968172	0.5791901355011736	0.5615217552556717	0.5324226334880778	0.5253001838696346	0.5241582739343925	0.3581931248501663	0.28223178865930754	0.33617076469095386	0.3625529332982124	0.3228224926688217	0.22496290418625234	0.24680396463986043	0.18748519721567963	0.19314895449809483	0.1512765544637337	0.21475121038320028	0.16901115041343145	0.19072104755785407	0.19134041974689225	0.20871684681606684	0.19861228067016817	0.25243313378463655	0.1676553101391148	0.19380387821511758	0.12073492259300225	0.15461695421688504	0.14136110649665906	0.15608042987797718	0.14315104003682524	0.11654503292478903	0.17390786643672435	0.14379195065649142	0.13985107323293888	0.14114612831904352	0.13207520143776308	0.13772091188522784	0.14993441619917194	0.11659212612227055	0.12201168660321592	0.0	0.2896625732420407	0.31432158884901007	0.5502275570952407	0.5502916474064956	0.5461165826655366	0.5687867699981621	0.5935086455909697	0.6196237405197327	0.6159769891757625	0.6122960552488398	0.6465565485360668	0.6587099634380119	0.6096349273751231	0.6135002004952576	0.603521081187288	0.555107315633135	0.5905232096725359	0.5786424159027428	0.5560879117572148	0.5867999444825888	0.5837664067788091
S25Hp	0.4958467358520795	0.46729719421025984	0.4791022820498124	0.497032320280523	0.4893313541531751	0.4691137143193574	0.46766388954850896	0.4712948774341312	0.4596192406240832	0.4474697259878773	0.4707171517922338	0.45304877154673184	0.42394964977913796	0.41682720016069474	0.41568529022545264	0.24972014114122645	0.17375880495036772	0.227697780982014	0.2540799495892726	0.2143495089598818	0.11648992047731249	0.190721996289255	0.17291776112118334	0.2186621551984934	0.20549649796728298	0.2689711538867496	0.22323109391698076	0.24494099106140338	0.24556036325044156	0.2824445875218439	0.27234002137594526	0.32616087449041364	0.24138305084489187	0.28246722957331233	0.23249881075564027	0.2663808423795231	0.2531249946592971	0.2678443180406152	0.25491492819946326	0.22830892108742706	0.2856717545993624	0.25555583881912947	0.25161496139557693	0.2529100164816816	0.24383908960040113	0.24948480004786588	0.27957537147402156	0.25260522777694233	0.326163376914164	0.2896625732420407	0.0	0.1299849068923694	0.44175457338630086	0.4418186636975557	0.4376435989565967	0.46031378628922237	0.48503566188202984	0.5111507568107929	0.5075040054668227	0.5038230715398999	0.538083564827127	0.550236979729072	0.5011619436661834	0.5050272167863177	0.4950480974783482	0.44663433192419516	0.4820502259635961	0.470169432193803	0.447614928048275	0.47832696077364895	0.47529342306986927
31328	0.5205057514590488	0.4919562098172291	0.5037612976567817	0.5216913358874924	0.5139903697601443	0.4937727299263267	0.4923229051554783	0.4959538930411005	0.48427825623105253	0.47212874159484663	0.4953761673992031	0.4777077871537011	0.4486086653861073	0.44148621576766406	0.44034430583242196	0.27437915674819574	0.19841782055733703	0.2523567965889833	0.27873896519624186	0.23900852456685112	0.1411489360842818	0.21538101189622436	0.1975767767281527	0.24332117080546276	0.23015551357425232	0.2936301694937189	0.24789010952395008	0.2696000066683727	0.2702193788574109	0.30710360312881324	0.29699903698291463	0.35081989009738296	0.26604206645186124	0.30712624518028164	0.25715782636260964	0.2910398579864924	0.2777840102662664	0.2925033336475845	0.27957394380643263	0.2529679366943964	0.3103307702063317	0.2802148544260988	0.27627397700254624	0.2775690320886509	0.2684981052073705	0.2741438156548352	0.3042343870809909	0.27726424338391165	0.35082239252113334	0.31432158884901007	0.1299849068923694	0.0	0.4664135889932702	0.466477679304525	0.46230261456356603	0.4849728018961917	0.5096946774889992	0.5358097724177622	0.532163021073792	0.5284820871468693	0.5627425804340963	0.5748959953360414	0.5258209592731526	0.529686232393287	0.5197071130853175	0.4712933475311645	0.5067092415705654	0.49482844780077234	0.47227394365524433	0.5029859763806183	0.4999524386768386
f22ppA	0.140604797313719	0.11205525567189935	0.12386034351145192	0.14179038174216255	0.13408941561481458	0.1138717757809969	0.11242195101014847	0.1160529388957707	0.10437730208572273	0.09222778744951686	0.11547521325387329	0.09780683300837134	0.10722792278072225	0.1029258949439721	0.1196452803414023	0.24323392821499967	0.39561066861685956	0.4495496446485059	0.4759318132557644	0.43620137262637365	0.36297473792657264	0.45128698014245505	0.4334827449743833	0.47922713905169345	0.466061481820483	0.5295361377399496	0.48379607777018074	0.5055059749146034	0.5061253471036415	0.5430095713750439	0.5329050052291453	0.5867258583436136	0.5019480346980919	0.5430322134265123	0.4930637946088403	0.526945826232723	0.5136899785124971	0.5284093018938152	0.5154799120526633	0.488873904940627	0.5462367384525624	0.5161208226723294	0.5121799452487769	0.5134750003348816	0.5044040734536012	0.5100497839010658	0.5401403553272215	0.5131702116301423	0.5867283607673639	0.5502275570952407	0.44175457338630086	0.4664135889932702	0.0	0.056250047179772264	0.06477366022484583	0.10507184775086187	0.12979372334366937	0.15590881827243241	0.1522620669284622	0.14858113300153944	0.18284162628876652	0.1949950411907116	0.14592000512782285	0.14978527824795723	0.1398061589399877	0.09139239338583466	0.12680828742523562	0.11492749365544253	0.09237298950991454	0.12308502223528847	0.12005148453150875
f6ppB	0.14066888762497382	0.11211934598315416	0.12392443382270674	0.14185447205341736	0.1341535059260694	0.11393586609225172	0.11248604132140329	0.11611702920702552	0.10444139239697754	0.09229187776077168	0.11553930356512811	0.09787092331962616	0.10729201309197707	0.10298998525522692	0.11970937065265712	0.2432980185262545	0.3956747589281144	0.4496137349597607	0.4759959035670192	0.43626546293762847	0.36303882823782746	0.45135107045370987	0.43354683528563814	0.47929122936294827	0.46612557213173783	0.5296002280512044	0.48386016808143556	0.5055700652258582	0.5061894374148964	0.5430736616862988	0.5329690955404002	0.5867899486548684	0.5020121250093468	0.5430963037377672	0.4931278849200951	0.5270099165439779	0.513754068823752	0.5284733922050701	0.5155440023639182	0.4889379952518818	0.5463008287638172	0.5161849129835843	0.5122440355600317	0.5135390906461365	0.504468163764856	0.5101138742123207	0.5402044456384764	0.5132343019413972	0.5867924510786188	0.5502916474064956	0.4418186636975557	0.466477679304525	0.056250047179772264	0.0	0.06483775053610065	0.10513593806211669	0.1298578136549242	0.15597290858368723	0.152326157239717	0.14864522331279426	0.18290571660002133	0.1950591315019664	0.14598409543907767	0.14984936855921205	0.13987024925124253	0.09145648369708947	0.12687237773649043	0.11499158396669734	0.09243707982116936	0.12314911254654329	0.12011557484276357
w25pp	0.13649382288401485	0.1079442812421952	0.11974936908174777	0.1376794073124584	0.12997844118511043	0.10976080135129275	0.10831097658044432	0.11194196446606655	0.10026632765601858	0.08811681301981271	0.11136423882416914	0.09369585857866719	0.1031169483510181	0.09881492051426795	0.11553430591169815	0.23912295378529552	0.3914996941871554	0.44543867021880174	0.47182083882606024	0.4320903981966695	0.3588637634968685	0.4471760057127509	0.4293717705446792	0.4751161646219893	0.46195050739077886	0.5254251633102455	0.4796851033404766	0.5013950004848993	0.5020143726739374	0.5388985969453398	0.5287940307994412	0.5826148839139095	0.49783706026838775	0.5389212389968082	0.48895282017913616	0.5228348518030189	0.509579004082793	0.5242983274641111	0.5113689376229592	0.48476293051092284	0.5421257640228583	0.5120098482426253	0.5080689708190728	0.5093640259051775	0.5002930990238971	0.5059388094713617	0.5360293808975174	0.5090592372004382	0.5826173863376598	0.5461165826655366	0.4376435989565967	0.46230261456356603	0.06477366022484583	0.06483775053610065	0.0	0.10096087332115772	0.12568274891396522	0.15179784384272826	0.14815109249875805	0.1444701585718353	0.17873065185906237	0.19088406676100744	0.1418090306981187	0.14567430381825308	0.13569518451028356	0.08728141895613051	0.12269731299553147	0.11081651922573837	0.0882620150802104	0.11897404780558432	0.1159405101018046
f8pp	0.12816308175583535	0.09961354011401569	0.11141862795356827	0.12934866618427887	0.12164770005693092	0.11774726020654261	0.11629743543569418	0.1199284233213164	0.10825278651126843	0.09610327187506257	0.119350697679419	0.10168231743391704	0.12578713568364375	0.12148510784689359	0.1382044932443238	0.2617931411179211	0.41416988151978107	0.4681088575514274	0.4944910261586859	0.45476058552929516	0.38153395082949415	0.46984619304537656	0.45204195787730483	0.49778635195461496	0.4846206947234045	0.548095350642871	0.5023552906731023	0.5240651878175249	0.524684560006563	0.5615687842779653	0.5514642181320668	0.605285071246535	0.5205072476010134	0.5615914263294337	0.5116230075117618	0.5455050391356445	0.5322491914154186	0.5469685147967367	0.5340391249555848	0.5074331178435485	0.5647959513554839	0.5346800355752509	0.5307391581516984	0.5320342132378031	0.5229632863565227	0.5286089968039873	0.558699568230143	0.5317294245330638	0.6052875736702854	0.5687867699981621	0.46031378628922237	0.4849728018961917	0.10507184775086187	0.10513593806211669	0.10096087332115772	0.0	0.10004645440264162	0.12616154933140467	0.12251479798743445	0.11883386406051169	0.15309435734773874	0.16524777224968384	0.1161727361867951	0.12003800930692947	0.11005888999895996	0.06477109727959071	0.10018699131899166	0.08830619754919856	0.07993127395203088	0.1106433066774048	0.10760976897362509
w4pp	0.15288495734864285	0.1243354157068232	0.13614050354637577	0.1540705417770864	0.14636957564973843	0.1424691357993501	0.14101931102850168	0.1446502989141239	0.13297466210407594	0.12082514746787007	0.1440725732722265	0.12640419302672454	0.15050901127645125	0.1462069834397011	0.1629263688371313	0.28651501671072865	0.43889175711258854	0.49283073314423487	0.5192129017514934	0.4794824611221027	0.4062558264223016	0.49456806863818403	0.4767638334701123	0.5225082275474224	0.509342570316212	0.5728172262356785	0.5270771662659097	0.5487870634103323	0.5494064355993705	0.5862906598707729	0.5761860937248743	0.6300069468393426	0.5452291231938209	0.5863133019222413	0.5363448831045693	0.570226914728452	0.5569710670082261	0.5716903903895442	0.5587610005483923	0.532154993436356	0.5895178269482914	0.5594019111680584	0.5554610337445058	0.5567560888306106	0.5476851619493301	0.5533308723967948	0.5834214438229505	0.5564513001258713	0.6300094492630929	0.5935086455909697	0.48503566188202984	0.5096946774889992	0.12979372334366937	0.1298578136549242	0.12568274891396522	0.10004645440264162	0.0	0.09073602151686003	0.12846009502672256	0.1247791610997998	0.15903965438702689	0.171193069288972	0.12211803322608322	0.12598330634621757	0.11600418703824808	0.08949297287239821	0.12490886691179916	0.11302807314200607	0.1046531495448384	0.13536518227021233	0.13233164456643262
F29H1	0.17900005227740587	0.15045051063558623	0.1622555984751388	0.18018563670584942	0.17248467057850145	0.16858423072811313	0.1671344059572647	0.17076539384288691	0.15908975703283895	0.1469402423966331	0.17018766820098952	0.15251928795548758	0.1766241062052143	0.17232207836846414	0.1890414637658943	0.31263011163949167	0.4650068520413516	0.5189458280729979	0.5453279966802564	0.5055975560508656	0.4323709213510647	0.5206831635669471	0.5028789283988754	0.5486233224761855	0.5354576652449751	0.5989323211644415	0.5531922611946728	0.5749021583390954	0.5755215305281336	0.6124057547995359	0.6023011886536372	0.6561220417681055	0.571344218122584	0.6124283968510043	0.5624599780333324	0.5963420096572151	0.5830861619369891	0.5978054853183071	0.5848760954771554	0.558270088365119	0.6156329218770543	0.5855170060968214	0.5815761286732689	0.5828711837593736	0.5738002568780932	0.5794459673255579	0.6095365387517134	0.5825663950546344	0.6561245441918558	0.6196237405197327	0.5111507568107929	0.5358097724177622	0.15590881827243241	0.15597290858368723	0.15179784384272826	0.12616154933140467	0.09073602151686003	0.0	0.15457518995548558	0.15089425602856282	0.1851547493157899	0.197308164217735	0.14823312815484624	0.15209840127498062	0.14211928196701112	0.11560806780116123	0.1510239618405622	0.1391431680707691	0.1307682444736014	0.16148027719897534	0.15844673949519564
s22pp	0.17535330093343568	0.14680375929161604	0.1586088471311686	0.17653888536187923	0.16883791923453126	0.16493747938414294	0.1634876546132945	0.16711864249891673	0.15544300568886876	0.1432934910526629	0.16654091685701933	0.14887253661151736	0.17297735486124408	0.16867532702449392	0.18539471242192412	0.3089833602955214	0.4613601006973814	0.5152990767290277	0.5416812453362863	0.5019508047068955	0.4287241700070945	0.5170364122229769	0.4992321770549052	0.5449765711322153	0.5318109139010049	0.5952855698204713	0.5495455098507026	0.5712554069951252	0.5718747791841634	0.6087590034555657	0.598654437309667	0.6524752904241353	0.5676974667786138	0.6087816455070341	0.5588132266893622	0.5926952583132449	0.579439410593019	0.5941587339743369	0.5812293441331852	0.5546233370211489	0.6119861705330841	0.5818702547528513	0.5779293773292987	0.5792244324154034	0.570153505534123	0.5757992159815877	0.6058897874077432	0.5789196437106642	0.6524777928478857	0.6159769891757625	0.5075040054668227	0.532163021073792	0.1522620669284622	0.152326157239717	0.14815109249875805	0.12251479798743445	0.12846009502672256	0.15457518995548558	0.0	0.1127798274004623	0.14704032068768938	0.15919373558963448	0.11011869952674572	0.1292175199664478	0.1192384006584783	0.11196131645719104	0.14737721049659197	0.1354964167267989	0.12712149312963122	0.15783352585500515	0.15479998815122545
s24pp	0.17167236700651292	0.14312282536469328	0.15492791320424584	0.17285795143495647	0.1651569853076085	0.16125654545722018	0.15980672068637175	0.16343770857199397	0.151762071761946	0.13961255712574014	0.16285998293009657	0.1451916026845946	0.16929642093432132	0.16499439309757116	0.18171377849500137	0.3053024263685987	0.4576791667704586	0.5116181428021049	0.5380003114093634	0.49826987077997276	0.4250432360801717	0.5133554782960541	0.4955512431279824	0.5412956372052925	0.5281299799740821	0.5916046358935486	0.5458645759237798	0.5675744730682024	0.5681938452572406	0.605078069528643	0.5949735033827444	0.6487943564972126	0.564016532851691	0.6051007115801114	0.5551322927624394	0.5890143243863221	0.5757584766660961	0.5904778000474142	0.5775484102062624	0.550942403094226	0.6083052366061614	0.5781893208259284	0.5742484434023759	0.5755434984884806	0.5664725716072002	0.5721182820546649	0.6022088534808205	0.5752387097837414	0.648796858920963	0.6122960552488398	0.5038230715398999	0.5284820871468693	0.14858113300153944	0.14864522331279426	0.1444701585718353	0.11883386406051169	0.1247791610997998	0.15089425602856282	0.1127798274004623	0.0	0.0689839856320538	0.0811374005339989	0.07657795581497404	0.12553658603952506	0.11555746673155554	0.10828038253026828	0.1436962765696692	0.13181548279987615	0.12344055920270847	0.1541525919280824	0.1511190542243027
s32pp	0.20593286029373997	0.1773833186519203	0.1891884064914729	0.20711844472218352	0.19941747859483555	0.19551703874444726	0.19406721397359883	0.19769820185922105	0.18602256504917306	0.1738730504129672	0.19712047621732365	0.17945209597182168	0.20355691422154837	0.1992548863847982	0.21597427178222844	0.33956291965582575	0.4919396600576857	0.5458786360893321	0.5722608046965906	0.5325303640671998	0.45930372936739877	0.5476159715832812	0.5298117364152095	0.5755561304925196	0.5623904732613092	0.6258651291807756	0.5801250692110069	0.6018349663554295	0.6024543385444677	0.63933856281587	0.6292339966699714	0.6830548497844396	0.5982770261389181	0.6393612048673384	0.5893927860496665	0.6232748176735492	0.6100189699533233	0.6247382933346413	0.6118089034934895	0.5852028963814532	0.6425657298933884	0.6124498141131556	0.608508936689603	0.6098039917757078	0.6007330648944273	0.606378775341892	0.6364693467680476	0.6094992030709685	0.68305735220819	0.6465565485360668	0.538083564827127	0.5627425804340963	0.18284162628876652	0.18290571660002133	0.17873065185906237	0.15309435734773874	0.15903965438702689	0.1851547493157899	0.14704032068768938	0.0689839856320538	0.0	0.05756039398446962	0.1108384491022011	0.1597970793267521	0.14981796001878261	0.14254087581749533	0.1779567698568963	0.1660759760871032	0.15770105248993552	0.18841308521530944	0.18537954751152974
s2pp	0.21808627519568508	0.1895367335538654	0.201341821393418	0.21927185962412862	0.21157089349678065	0.20767045364639233	0.2062206288755439	0.20985161676116612	0.19817597995111816	0.1860264653149123	0.20927389111926872	0.19160551087376676	0.21571032912349347	0.21140830128674332	0.22812768668417352	0.35171633455777085	0.5040930749596308	0.5580320509912771	0.5844142195985356	0.5446837789691449	0.4714571442693439	0.5597693864852262	0.5419651513171546	0.5877095453944647	0.5745438881632543	0.6380185440827207	0.592278484112952	0.6139883812573745	0.6146077534464127	0.6514919777178151	0.6413874115719165	0.6952082646863847	0.6104304410408632	0.6515146197692835	0.6015462009516115	0.6354282325754943	0.6221723848552683	0.6368917082365864	0.6239623183954346	0.5973563112833982	0.6547191447953336	0.6246032290151007	0.6206623515915481	0.6219574066776528	0.6128864797963725	0.618532190243837	0.6486227616699927	0.6216526179729136	0.6952107671101351	0.6587099634380119	0.550236979729072	0.5748959953360414	0.1949950411907116	0.1950591315019664	0.19088406676100744	0.16524777224968384	0.171193069288972	0.197308164217735	0.15919373558963448	0.0811374005339989	0.05756039398446962	0.0	0.1229918640041462	0.1719504942286972	0.16197137492072772	0.15469429071944044	0.1901101847588414	0.1782293909890483	0.16985446739188062	0.20056650011725455	0.19753296241347484
