	f24pp	S12Hp	31219	S14Hp	F22HpB	f20ppA	f12ppA	f12ppB	S19H1	w12pp	S13Hp	f21pp	f11pp	f4pp	f17ppA	f2pp	s2pp	w2pp	S1Hp	S28Hp	F6H1	S31Hp	F23HpA	S20H1	f28pp	S18H1	S9H1	f14ppA	f1pp	w1pp	s28pp	w28pp	F8H1	F14H1B	f22ppA	s22pp	S22Hp	S27H1	f19pp	w17pp	s17pp	S17H1	w3pp	s3pp	s30pp	w30pp	S15Hp	s27pp	w11pp	w15pp	w16pp	f31pp	S26Hp	w32pp	s32pp	w20pp	s8pp	f17ppB	s12pp	w13pp	F32H1	F3H1	f7pp	f32pp	f29pp	f25pp	s26pp	w26pp	f26pp	f15pp	f16ppB	w25pp	f8pp	w8pp	w24pp	s24pp	f10pp	f6ppA	f6ppB	w31pp	f30pp	S8Hp	f23ppA	f14ppB	w29pp	s29pp	s9pp	w9pp	w7pp	s7pp	w4pp	w6pp	w10pp	s14pp	w14pp	w23pp	s25pp	w19pp	F7H1	f16ppA	F14H1A	S2Hp	w18pp	f18pp
f31pp	0.10593266644372587	0.14258074781361135	1.2055556275649	1.206180129483672	1.1821937984241297	0.14771632854003447	0.11328795321675188	0.13089935749697304	0.19088621910924952	0.11468093830384363	0.10254290550164329	0.09929717251671821	0.10628694739400486	0.10793047681065426	0.10902714443338152	0.08416418785084087	0.09965636936126988	0.11310642557369094	0.10496037172873117	0.22593979900616	0.2211420822456374	0.15066762705016115	0.24477644624612144	0.17752274572857993	0.12257885723954115	0.20878110683370762	0.12142050676050928	0.12169785301926098	0.11712658189800582	0.10265520947039011	0.11675970438658567	0.1202299426186082	0.18451756131185656	0.18930821729227199	0.13812946140781907	0.15704065802956943	0.17528031173568892	0.17551928428636263	0.1250962557304868	0.10303829355734784	0.1262733117619752	0.17455926220531573	0.10923486446272596	0.14030680509803165	0.08219712317733902	0.10626362711979348	0.15274294735753763	0.070048879382048	0.06015890921527143	0.09978492532500158	0.08784755471788513	0.0	0.12970894942877448	0.12489346544497289	0.12395074771925574	0.11423907387488742	0.12751538184729228	0.12329291235459894	0.1198652051112232	0.1072538397133613	0.18915352154037574	0.19562408869499814	0.09737829835738578	0.12019620216083923	0.143196968604763	0.10439905532516536	0.16444657494533424	0.10715168637273464	0.11040099015684235	0.10400655864950575	0.12316347075679124	0.098397117204853	0.08661885902494196	0.11661207759385439	0.10111432857618138	0.14359529836064266	0.07654177944852472	0.08627202017237257	0.10436911362721961	0.12454480542896015	0.12198900195239559	0.18722037634917257	0.14542098473129741	0.12267908047617022	0.1292810837010634	0.12793432837137259	0.14176529905739538	0.09600653504243853	0.15631230672360424	0.16042821303609117	0.12786053174462247	0.10116309245215296	0.10040493048875232	0.1408776991648055	0.11097831404564662	0.11380022360014003	0.09097899488362476	0.1158388201365246	0.15096814560900063	0.10124315362586134	0.19259007827222707	0.17275951193070324	0.12265281564501224	0.10987561359750286
S26Hp	0.17274557230887538	0.2093936536787609	1.2723685334300496	1.2729930353488217	1.2490067042892794	0.21452923440518396	0.18010085908190138	0.19771226336212255	0.25769912497439906	0.18149384416899314	0.16935581136679279	0.16611007838186773	0.1730998532591544	0.17474338267580378	0.17584005029853106	0.15097709371599038	0.1664692752264194	0.17991933143884048	0.1717732775938807	0.29275270487130955	0.2879549881107869	0.21748053291531066	0.3115893521112709	0.24433565159372944	0.18939176310469066	0.27559401269885714	0.1882334126256588	0.1885107588844105	0.18393948776315533	0.16946811533553963	0.18357261025173519	0.18704284848375774	0.2513304671770061	0.2561211231574215	0.2049423672729686	0.22385356389471894	0.24209321760083846	0.24233219015151214	0.1919091615956363	0.16985119942249735	0.19308621762712475	0.24137216807046524	0.17604777032787547	0.20711971096318116	0.14901002904248853	0.173076532984943	0.21955585322268717	0.1368617852471975	0.12697181508042094	0.1665978311901511	0.15466046058303465	0.12970894942877448	0.0	0.19170637131012241	0.19076365358440525	0.18105197974003695	0.19432828771244176	0.19010581821974845	0.1866781109763727	0.17406674557851082	0.2559664274055252	0.2624369945601477	0.1641912042225353	0.18700910802598875	0.2100098744699125	0.17121196119031487	0.23125948081048375	0.17396459223788416	0.17721389602199186	0.17081946451465527	0.18997637662194075	0.16521002307000252	0.15343176489009147	0.1834249834590039	0.1679272344413309	0.21040820422579218	0.14335468531367423	0.15308492603752208	0.1711820194923691	0.19135771129410967	0.1888019078175451	0.2540332822143221	0.21223389059644693	0.18949198634131975	0.19609398956621288	0.19474723423652207	0.2085782049225449	0.16281944090758804	0.22312521258875376	0.22724111890124069	0.19467343760977202	0.16797599831730248	0.16721783635390186	0.207690605029955	0.17779121991079613	0.18061312946528954	0.15779190074877428	0.18265172600167412	0.21778105147415014	0.16805605949101085	0.25940298413737656	0.23957241779585275	0.18946572151016172	0.17668851946265238
w32pp	0.12676792032839196	0.16341600169827744	1.226390881449566	1.2270153833683382	1.2030290523087959	0.16855158242470053	0.13412320710141795	0.15173461138163913	0.21172147299391558	0.1355161921885097	0.12337815938630936	0.12013242640138429	0.12712220127867094	0.12876573069532035	0.1298623983180476	0.10499944173550695	0.12049162324593596	0.13394167945835703	0.12579562561339724	0.24677505289082607	0.24197733613030348	0.17150288093482724	0.2656117001307875	0.19835799961324602	0.1434141111242072	0.2296163607183737	0.14225576064517537	0.14253310690392706	0.1379618357826719	0.1234904633550562	0.13759495827125173	0.1410651965032743	0.20535281519652265	0.21014347117693805	0.15896471529248515	0.17787591191423552	0.196115565620355	0.19635453817102871	0.1459315096151529	0.12387354744201391	0.1471085656466413	0.19539451608998182	0.13007011834739204	0.16114205898269773	0.11583356995058622	0.13990007389304066	0.18637939413078483	0.11185633723706032	0.11191030711155364	0.1515363232212838	0.13959895261416733	0.12489346544497289	0.19170637131012241	0.0	0.04984570446813609	0.07772437229276533	0.10247556272868885	0.11120683119611602	0.10777912395274028	0.09516775855487837	0.18878402629936367	0.19525459345398608	0.09700880311637369	0.11982670691982716	0.14282747336375093	0.10402956008415329	0.16407707970432217	0.10678219113172258	0.11003149491583027	0.11657863073709461	0.1357355428443801	0.11096918929244184	0.0991909311125308	0.12918414968144323	0.11368640066377023	0.15616737044823154	0.08911385153611356	0.10710727405703864	0.12520436751188568	0.14538005931362624	0.14282425583706165	0.20805563023383866	0.1662562386159635	0.1435143343608363	0.15011633758572945	0.14876958225603865	0.16260055294206144	0.11684178892710462	0.1771475606082703	0.18126346692075723	0.14869578562928856	0.12199834633681902	0.12124018437341841	0.16171295304947159	0.13181356793031268	0.1346354774848061	0.11181424876829085	0.1366740740211907	0.1718033994936667	0.12207840751052741	0.21342533215689313	0.19359476581536933	0.1434880695296783	0.13071086748216895
s32pp	0.1258252026026748	0.16247328397256028	1.225448163723849	1.226072665642621	1.2020863345830788	0.1676088646989834	0.13318048937570082	0.15079189365592197	0.21077875526819845	0.13457347446279255	0.12243544166059221	0.11918970867566714	0.1261794835529538	0.1278230129696032	0.12891968059233044	0.1040567240097898	0.11954890552021882	0.13299896173263986	0.12485290788768011	0.24583233516510894	0.24103461840458631	0.1705601632091101	0.26466898240507036	0.19741528188752885	0.14247139339849008	0.22867364299265655	0.14131304291945823	0.14159038917820993	0.13701911805695477	0.12254774562933905	0.1366522405455346	0.14012247877755712	0.2044100974708055	0.2092007534512209	0.158021997566768	0.17693319418851838	0.19517284789463785	0.19541182044531158	0.14498879188943573	0.12293082971629676	0.14616584792092413	0.19445179836426468	0.12912740062167488	0.1601993412569806	0.11489085222486907	0.13895735616732352	0.18543667640506767	0.11091361951134317	0.1109675893858365	0.15059360549556663	0.1386562348884502	0.12395074771925574	0.19076365358440525	0.04984570446813609	0.0	0.07678165456704818	0.10153284500297172	0.11026411347039888	0.10683640622702315	0.09422504082916122	0.1878413085736465	0.1943118757282689	0.09606608539065656	0.11888398919411003	0.1418847556380338	0.10308684235843615	0.16313436197860504	0.10583947340600544	0.10908877719011312	0.11563591301137746	0.13479282511866295	0.11002647156672471	0.09824821338681367	0.1282414319557261	0.11274368293805308	0.15522465272251437	0.08817113381039643	0.10616455633132149	0.12426164978616853	0.14443734158790908	0.14188153811134452	0.2071129125081215	0.16531352089024634	0.14257161663511914	0.14917361986001232	0.1478268645303215	0.1616578352163443	0.11589907120138745	0.17620484288255317	0.1803207491950401	0.1477530679035714	0.12105562861110189	0.12029746664770126	0.16077023532375442	0.13087085020459555	0.13369275975908895	0.1108715310425737	0.13573135629547353	0.17086068176794955	0.12113568978481026	0.212482614431176	0.19265204808965217	0.14254535180396116	0.1297681497564518
w20pp	0.11611352875830648	0.15276161012819198	1.2157364898794807	1.2163609917982527	1.1923746607387105	0.15789719085461507	0.12346881553133249	0.14108021981155366	0.20106708142383012	0.12486180061842424	0.1127237678162239	0.10947803483129882	0.11646780970858547	0.11811133912523489	0.11920800674796214	0.09434505016542148	0.1098372316758505	0.12328728788827156	0.11514123404331178	0.2361206613207406	0.231322944560218	0.16084848936474178	0.25495730856070203	0.18770360804316055	0.13275971955412175	0.21896196914828825	0.1316013690750899	0.1318787153338416	0.12730744421258644	0.11283607178497074	0.12694056670116627	0.13041080493318882	0.1946984236264372	0.19948907960685258	0.1483103237223997	0.16722152034415005	0.18546117405026954	0.18570014660094325	0.13527711804506742	0.11321915587192845	0.13645417407655583	0.18474012451989635	0.11941572677730658	0.15048766741261227	0.10517917838050075	0.1292456823229552	0.17572500256069937	0.10120194566697485	0.10125591554146818	0.14088193165119833	0.12894456104408186	0.11423907387488742	0.18105197974003695	0.07772437229276533	0.07678165456704818	0.0	0.09182117115860339	0.10055243962603055	0.09712473238265482	0.08451336698479289	0.17812963472927817	0.18460020188390058	0.08635441154628823	0.1091723153497417	0.13217308179366546	0.09337516851406782	0.1534226881342367	0.09612779956163711	0.09937710334574479	0.10592423916700913	0.12508115127429462	0.10031479772235638	0.08853653954244534	0.11852975811135777	0.10303200909368476	0.14551297887814604	0.0784594599660281	0.09645288248695318	0.11454997594180022	0.13472566774354078	0.1321698642669762	0.1974012386637532	0.15560184704587804	0.13285994279075083	0.139461946015644	0.13811519068595318	0.15194616137197597	0.10618739735701915	0.16649316903818484	0.17060907535067177	0.1380413940592031	0.11134395476673356	0.11058579280333294	0.15105856147938612	0.12115917636022723	0.12398108591472064	0.10115985719820539	0.12601968245110523	0.16114900792358122	0.11142401594044195	0.20277094058680767	0.18294037424528387	0.13283367795959283	0.12005647591208347
s8pp	0.1293898367307113	0.16603791810059682	1.2290127978518854	1.2296372997706575	1.2056509687111152	0.1711734988270199	0.13674512350373733	0.15435652778395847	0.21434338939623498	0.1381381085908291	0.12600007578862873	0.12275434280370366	0.1297441176809903	0.13138764709763973	0.13248431472036698	0.10762135813782632	0.12311353964825533	0.1365635958606764	0.12841754201571662	0.24939696929314548	0.24459925253262282	0.17412479733714661	0.2682336165331069	0.20097991601556536	0.1460360275265266	0.23223827712069306	0.14487767704749474	0.14515502330624644	0.14058375218499128	0.12611237975737558	0.14021687467357113	0.14368711290559366	0.207974731598842	0.21276538757925745	0.16158663169480453	0.1804978283165549	0.19873748202267438	0.1989764545733481	0.14855342601747223	0.1264954638443333	0.14973048204896067	0.1980164324923012	0.13269203474971142	0.1637639753850171	0.11845548635290559	0.14252199029536006	0.1890013105331042	0.11447825363937969	0.11453222351387302	0.15415823962360314	0.14222086901648673	0.12751538184729228	0.19432828771244176	0.10247556272868885	0.10153284500297172	0.09182117115860339	0.0	0.1138287475984354	0.11040104035505965	0.09778967495719776	0.19140594270168304	0.19787650985630545	0.09963071951869308	0.12244862332214655	0.1454493897660703	0.10665147648647266	0.16669899610664157	0.10940410753404195	0.11265341131814965	0.11920054713941398	0.13835745924669945	0.11359110569476122	0.10181284751485017	0.1318060660837626	0.1163083170660896	0.15878928685055088	0.09173576793843294	0.10972919045935801	0.12782628391420506	0.1480019757159456	0.14544617223938106	0.210677546636158	0.16887815501828285	0.14613625076315567	0.15273825398804883	0.15139149865835802	0.16522246934438084	0.11946370532942399	0.1797694770105897	0.18388538332307663	0.15131770203160794	0.1246202627391384	0.12386210077573778	0.16433486945179093	0.13443548433263208	0.1372573938871255	0.11443616517061023	0.13929599042351004	0.1744253158959861	0.12470032391284679	0.2160472485592125	0.19621668221768868	0.14610998593199767	0.13333278388448833
f17ppB	0.125167367238018	0.16181544860790348	1.224790328359192	1.2254148302779642	1.2014284992184219	0.1669510293343266	0.13252265401104402	0.15013405829126517	0.21012091990354165	0.13391563909813575	0.12177760629593541	0.11853187331101034	0.125521648188297	0.1271651776049464	0.12826184522767364	0.103398888645133	0.11889107015556202	0.13234112636798306	0.12419507252302331	0.24517449980045214	0.24037678303992951	0.1699023278444533	0.26401114704041356	0.19675744652287205	0.14181355803383328	0.22801580762799975	0.14065520755480143	0.14093255381355313	0.13636128269229797	0.12188991026468225	0.1359944051808778	0.13946464341290032	0.2037522621061487	0.2085429180865641	0.1573641622021112	0.17627535882386158	0.19451501252998105	0.19475398508065478	0.14433095652477893	0.12227299435163996	0.14550801255626733	0.19379396299960788	0.12846956525701808	0.1595415058923238	0.11423301686021227	0.13829952080266672	0.18477884104041087	0.11025578414668637	0.11030975402117969	0.14993577013090983	0.1379983995237934	0.12329291235459894	0.19010581821974845	0.11120683119611602	0.11026411347039888	0.10055243962603055	0.1138287475984354	0.0	0.09801555084149288	0.08805339854720792	0.1871834732089897	0.1936540403636121	0.09540825002599976	0.11822615382945323	0.141226920273377	0.10242900699377935	0.16247652661394824	0.10518163804134864	0.10843094182545632	0.11497807764672066	0.13413498975400615	0.10936863620206791	0.09759037802215687	0.1275835965910693	0.11208584757339628	0.15456681735785757	0.08751329844573963	0.10550672096666469	0.12360381442151173	0.14377950622325228	0.14122370274668772	0.2064550771434647	0.16465568552558954	0.14191378127046234	0.14851578449535552	0.1471690291656647	0.1609999998516875	0.11524123583673065	0.17554700751789637	0.1796629138303833	0.1470952325389146	0.12039779324644509	0.11963963128304446	0.16011239995909762	0.13021301483993875	0.13303492439443215	0.1102136956779169	0.13507352093081673	0.17020284640329275	0.12047785442015346	0.2118247790665192	0.19199421272499537	0.14188751643930436	0.129110314391795
s12pp	0.12173965999464226	0.15838774136452777	1.2213626211158164	1.2219871230345885	1.1980007919750462	0.16352332209095083	0.12909494676766825	0.14670635104788943	0.2066932126601659	0.13048793185476001	0.11834989905255967	0.1151041660676346	0.12209394094492126	0.12373747036157065	0.12483413798429792	0.09997118140175726	0.11546336291218628	0.12891341912460735	0.12076736527964757	0.2417467925570764	0.23694907579655378	0.16647462060107754	0.2605834397970378	0.19332973927949632	0.13838585079045754	0.224588100384624	0.13722750031142567	0.13750484657017736	0.1329335754489222	0.11846220302130651	0.13256669793750206	0.1360369361695246	0.20032455486277295	0.20511521084318837	0.15393645495873548	0.17284765158048582	0.19108730528660534	0.191326277837279	0.1409032492814032	0.11884528710826422	0.14208030531289162	0.19036625575623212	0.12504185801364234	0.15611379864894803	0.11080530961683653	0.13487181355929098	0.18135113379703516	0.10682807690331063	0.10688204677780395	0.1465080628875341	0.13457069228041765	0.1198652051112232	0.1866781109763727	0.10777912395274028	0.10683640622702315	0.09712473238265482	0.11040104035505965	0.09801555084149288	0.0	0.08462569130383217	0.18375576596561397	0.19022633312023637	0.09198054278262402	0.11479844658607749	0.13779921303000126	0.0990012997504036	0.1590488193705725	0.10175393079797289	0.10500323458208058	0.11155037040334492	0.1307072825106304	0.10594092895869217	0.09416267077878113	0.12415588934769356	0.10865814033002054	0.15113911011448183	0.08408559120236389	0.10207901372328895	0.120176107178136	0.14035179897987654	0.13779599550331198	0.20302736990008896	0.1612279782822138	0.13848607402708663	0.14508807725197975	0.14374132192228894	0.15757229260831176	0.11181352859335492	0.17211930027452063	0.17623520658700756	0.1436675252955389	0.11697008600306935	0.11621192403966872	0.15668469271572188	0.126785307596563	0.12960721715105641	0.10678598843454117	0.131645813687441	0.166775139159917	0.11705014717677772	0.20839707182314343	0.18856650548161963	0.13845980919592862	0.12568260714841925
w13pp	0.10912829459678035	0.14577637596666584	1.2087512557179545	1.2093757576367266	1.1853894265771843	0.15091195669308893	0.11648358136980635	0.13409498565002753	0.19408184726230399	0.1178765664568981	0.10573853365469776	0.10249280066977269	0.10948257554705934	0.11112610496370876	0.11222277258643601	0.08735981600389535	0.10285199751432436	0.11630205372674543	0.10815599988178565	0.22913542715921448	0.22433771039869188	0.15386325520321564	0.2479720743991759	0.18071837388163442	0.12577448539259561	0.21197673498676212	0.12461613491356377	0.12489348117231547	0.12032221005106031	0.1058508376234446	0.11995533253964015	0.12342557077166269	0.18771318946491106	0.19250384544532645	0.14132508956087356	0.16023628618262392	0.1784759398887434	0.17871491243941712	0.1282918838835413	0.10623392171040232	0.1294689399150297	0.17775489035837022	0.11243049261578045	0.14350243325108614	0.09819394421897462	0.12226044816142909	0.16873976839917323	0.09421671150544872	0.09427068137994205	0.1338966974896722	0.12195932688255576	0.1072538397133613	0.17406674557851082	0.09516775855487837	0.09422504082916122	0.08451336698479289	0.09778967495719776	0.08805339854720792	0.08462569130383217	0.0	0.17114440056775207	0.17761496772237448	0.0793691773847621	0.10218708118821557	0.12518784763213933	0.08638993435254169	0.14643745397271057	0.08914256540011098	0.09239186918421867	0.09893900500548301	0.1180959171127685	0.09332956356083025	0.0815513053809192	0.11154452394983164	0.09604677493215863	0.13852774471661994	0.07147422580450197	0.08946764832542704	0.10756474178027409	0.12774043358201465	0.12518463010545008	0.19041600450222707	0.1486166128843519	0.1258747086292247	0.13247671185411786	0.13112995652442705	0.14496092721044987	0.09920216319549302	0.15950793487665874	0.16362384118914566	0.13105615989767697	0.10435872060520744	0.10360055864180681	0.14407332731786	0.1141739421987011	0.1169958517531945	0.09417462303667926	0.11903444828957908	0.1541637737620551	0.10443878177891582	0.19578570642528154	0.17595514008375773	0.1258484437980667	0.11307124175055734
F32H1	0.1910279764237948	0.22767605779368028	1.2906509375449688	1.291275439463741	1.2672891084041986	0.2328116385201034	0.1983832631968208	0.21599466747704196	0.27598152908931844	0.19977624828391255	0.18763821548171222	0.18439248249678714	0.1913822573740738	0.1930257867907232	0.19412245441345044	0.1692594978309098	0.18475167934133882	0.19820173555375986	0.1900556817088001	0.31103510898622894	0.30623739222570634	0.2357629370302301	0.32987175622619036	0.2626180557086488	0.20767416721961007	0.2938764168137765	0.20651581674057823	0.20679316299932993	0.20222189187807477	0.18775051945045906	0.2018550143666546	0.20532525259867712	0.26961287129192546	0.2744035272723409	0.223224771387888	0.24213596800963838	0.26037562171575784	0.2606145942664316	0.21019156571055572	0.18813360353741676	0.21136862174204413	0.2596545721853847	0.19433017444279488	0.2254021150781006	0.18009362604598905	0.20416012998844352	0.25063945022618767	0.17611639333246315	0.1761703632069565	0.21579637931668663	0.2038590087095702	0.18915352154037574	0.2559664274055252	0.18878402629936367	0.1878413085736465	0.17812963472927817	0.19140594270168304	0.1871834732089897	0.18375576596561397	0.17114440056775207	0.0	0.18284691657478908	0.1347312710821622	0.1575491748856157	0.19766658912343793	0.15886867584384026	0.21891619546400914	0.16162130689140955	0.16487061067551723	0.18083868683249743	0.19999559893978291	0.17522924538784468	0.16345098720793363	0.19344420577684607	0.17794645675917306	0.22042742654363434	0.1533739076315164	0.1713673301524415	0.18946442360728855	0.20964011540902908	0.20708431193246452	0.2723156863292415	0.23051629471136634	0.20777439045623913	0.21437639368113232	0.2130296383514415	0.2268606090374643	0.18110184502250745	0.24140761670367317	0.2455235230161601	0.2129558417246914	0.1862584024322219	0.18550024046882124	0.22597300914487442	0.19607362402571554	0.19889553358020895	0.1760743048636937	0.20093413011659353	0.23606345558906955	0.18633846360593026	0.27768538825229594	0.25785482191077214	0.20774812562508113	0.1949709235775718
F3H1	0.1974985435784172	0.23414662494830268	1.2971215046995914	1.2977460066183635	1.2737596755588212	0.2392822056747258	0.20485383035144322	0.22246523463166437	0.28245209624394085	0.20624681543853496	0.19410878263633463	0.19086304965140954	0.1978528245286962	0.1994963539453456	0.20059302156807285	0.1757300649855322	0.19122224649596123	0.20467230270838227	0.19652624886342251	0.31750567614085135	0.3127079593803287	0.2422335041848525	0.33634232338081277	0.2690886228632713	0.21414473437423248	0.300346983968399	0.21298638389520064	0.21326373015395234	0.20869245903269718	0.19422108660508147	0.208325581521277	0.21179581975329953	0.2760834384465479	0.2808740944269633	0.2296953385425104	0.2486065351642608	0.26684618887038025	0.267085161421054	0.21666213286517813	0.19460417069203917	0.21783918889666654	0.2661251393400071	0.2008007415974173	0.231872682232723	0.18656419320061146	0.21063069714306593	0.2571100173808101	0.18258696048708556	0.1826409303615789	0.22226694647130904	0.2103295758641926	0.19562408869499814	0.2624369945601477	0.19525459345398608	0.1943118757282689	0.18460020188390058	0.19787650985630545	0.1936540403636121	0.19022633312023637	0.17761496772237448	0.18284691657478908	0.0	0.14120183823678462	0.16401974204023811	0.2041371562780603	0.16533924299846264	0.22538676261863155	0.16809187404603193	0.17134117783013963	0.18730925398711984	0.20646616609440532	0.1816998125424671	0.16992155436255604	0.19991477293146848	0.18441702391379547	0.22689799369825675	0.1598444747861388	0.1778378973070639	0.19593499076191095	0.21611068256365148	0.21355487908708692	0.2787862534838639	0.23698686186598875	0.21424495761086154	0.22084696083575472	0.21950020550606392	0.2333311761920867	0.18757241217712986	0.24787818385829558	0.2519940901707825	0.2194264088793138	0.1927289695868443	0.19197080762344365	0.23244357629949683	0.20254419118033795	0.20536610073483136	0.1825448720183161	0.20740469727121594	0.24253402274369196	0.19280903076055267	0.2841559554069184	0.26432538906539454	0.21421869277970354	0.2014414907321942
f7pp	0.09925275324080482	0.13590083461069033	1.198875714361979	1.199500216280751	1.1755138852212088	0.14103641533711342	0.10660804001383084	0.12421944429405199	0.18420630590632847	0.10800102510092258	0.09586299229872225	0.09261725931379716	0.09960703419108383	0.10125056360773323	0.1023472312304605	0.07748427464791982	0.09297645615834885	0.10642651237076992	0.09828045852581013	0.21925988580323896	0.21446216904271634	0.14398771384724013	0.2380965330432004	0.17084283252565888	0.1158989440366201	0.20210119363078657	0.11474059355758826	0.11501793981633995	0.1104466686950848	0.09597529626746909	0.11007979118366462	0.11355002941568718	0.17783764810893551	0.18262830408935093	0.13144954820489804	0.1503607448266484	0.1686003985327679	0.1688393710834416	0.11841634252756575	0.09635838035442679	0.11959339855905418	0.1678793490023947	0.10255495125980492	0.13362689189511062	0.0883184028629991	0.11238490680545356	0.15886422704319772	0.0843411701494732	0.08439514002396653	0.12402115613369667	0.11208378552658023	0.09737829835738578	0.1641912042225353	0.09700880311637369	0.09606608539065656	0.08635441154628823	0.09963071951869308	0.09540825002599976	0.09198054278262402	0.0793691773847621	0.1347312710821622	0.14120183823678462	0.0	0.06130079137979723	0.10589136594044796	0.06709345266085029	0.1271409722810192	0.06984608370841958	0.07309538749252728	0.08906346364950748	0.10822037575679297	0.08345402220485473	0.07167576402494369	0.10166898259385612	0.08617123357618311	0.1286522033606444	0.06159868444852645	0.07959210696945153	0.09768920042429857	0.11786489222603912	0.11530908874947456	0.18054046314625155	0.1387410715283764	0.11599916727324919	0.12260117049814234	0.12125441516845153	0.13508538585447433	0.0893266218395175	0.1496323935206832	0.15374829983317012	0.12118061854170145	0.09448317924923191	0.0937250172858313	0.13419778596188445	0.10429840084272557	0.10712031039721898	0.08429908168070373	0.10915890693360356	0.14428823240607958	0.09456324042294029	0.18591016506930602	0.1660795987277822	0.11597290244209119	0.10319570039458181
f32pp	0.12207065704425829	0.1587187384141438	1.2216936181654323	1.2223181200842044	1.198331789024662	0.16385431914056686	0.12942594381728428	0.14703734809750546	0.20702420970978194	0.13081892890437605	0.1186808961021757	0.11543516311725063	0.1224249379945373	0.12406846741118668	0.12516513503391397	0.10030217845137329	0.11579435996180232	0.1292444161742234	0.1210983623292636	0.24207778960669243	0.2372800728461698	0.16680561765069357	0.26091443684665383	0.19366073632911235	0.13871684784007357	0.22491909743424005	0.1375584973610417	0.1378358436197934	0.13326457249853824	0.11879320007092255	0.1328976949871181	0.13636793321914065	0.20065555191238899	0.2054462078928044	0.1542674520083515	0.17317864863010185	0.19141830233622137	0.19165727488689505	0.14123424633101922	0.11917628415788026	0.14241130236250765	0.19069725280584815	0.12537285506325838	0.15644479569856407	0.11113630666645256	0.13520281060890701	0.1816821308466512	0.10715907395292666	0.10721304382741999	0.14683905993715013	0.13490168933003369	0.12019620216083923	0.18700910802598875	0.11982670691982716	0.11888398919411003	0.1091723153497417	0.12244862332214655	0.11822615382945323	0.11479844658607749	0.10218708118821557	0.1575491748856157	0.16401974204023811	0.06130079137979723	0.0	0.12870926974390143	0.08991135646430376	0.14995887608447267	0.09266398751187305	0.09591329129598075	0.11188136745296096	0.13103827956024644	0.1062719260083082	0.09449366782839716	0.12448688639730959	0.10898913737963657	0.15147010716409787	0.08441658825197992	0.10241001077290499	0.12050710422775203	0.14068279602949257	0.138126992552928	0.203358366949705	0.16155897533182983	0.13881707107670266	0.14541907430159579	0.14407231897190498	0.1579032896579278	0.11214452564297095	0.17245029732413666	0.1765662036366236	0.14399852234515492	0.11730108305268538	0.11654292108928475	0.15701568976533792	0.12711630464617904	0.12993821420067245	0.1071169854841572	0.13197681073705703	0.16710613620953305	0.11738114422639376	0.20872806887275946	0.18889750253123566	0.13879080624554466	0.12601360419803528
f29pp	0.14507142348818206	0.18171950485806754	1.244694384609356	1.2453188865281282	1.2213325554685859	0.18685508558449065	0.15242671026120808	0.17003811454142922	0.2300249761537057	0.1538196953482998	0.14168166254609948	0.1384359295611744	0.14542570443846106	0.14706923385511045	0.1481659014778377	0.12330294489529706	0.13879512640572608	0.15224518261814712	0.14409912877318737	0.2650785560506162	0.2602808392900936	0.18980638409461736	0.2839152032905776	0.2166615027730361	0.16171761428399734	0.2479198638781638	0.1605592638049655	0.1608366100637172	0.15626533894246203	0.14179396651484633	0.15589846143104186	0.15936869966306438	0.22365631835631275	0.22844697433672817	0.17726821845227525	0.19617941507402564	0.2144190687801451	0.21465804133081884	0.16423501277494298	0.14217705060180402	0.1654120688064314	0.21369801924977194	0.14837362150718214	0.17944556214248786	0.13413707311037631	0.15820357705283078	0.20468289729057493	0.1301598403968504	0.13021381027134377	0.1698398263810739	0.15790245577395745	0.143196968604763	0.2100098744699125	0.14282747336375093	0.1418847556380338	0.13217308179366546	0.1454493897660703	0.141226920273377	0.13779921303000126	0.12518784763213933	0.19766658912343793	0.2041371562780603	0.10589136594044796	0.12870926974390143	0.0	0.06922272726816794	0.16484677889959187	0.10755189032699226	0.11080119411109995	0.13488213389688472	0.1540390460041702	0.12927269245223197	0.11749443427232092	0.14748765284123336	0.13198990382356035	0.17447087360802163	0.10741735469590369	0.12541077721682875	0.1435078706716758	0.16368356247341634	0.16112775899685178	0.22635913339362876	0.1845597417757536	0.1618178375206264	0.16841984074551958	0.16707308541582877	0.18090405610185156	0.1351452920868947	0.19545106376806043	0.19956697008054736	0.16699928878907866	0.14030184949660915	0.1395436875332085	0.18001645620926168	0.1501170710901028	0.1529389806445962	0.13011775192808095	0.1549775771809808	0.1901069026534568	0.14038191067031752	0.23172883531668326	0.21189826897515943	0.16179157268946842	0.14901437064195905
