	f20ppB	f16ppA	f14ppA	w4pp	w25pp	f10pp	s2pp	w13pp	w15pp	s22pp	w10pp	w9pp	s27pp	s26pp	s28pp	s1pp	S12Hp	f31pp	F14H1B	S3Hp	31750	F7H1	S26Hp	530167	31160	F6H1	S19H1	S1Hp	S6Hp	F23HpA	S9H1	S22Hp	S18H1	S20H1	F14H1A	530055	F29H1	S15Hp	s24pp	f26pp	s7pp	s6pp	f30pp	530451	f4pp	f23ppA	f18pp	f21pp	f6ppB	s3pp	w3pp	w6pp	w30pp	f23ppB	f6ppA	f2pp	530295	f16ppB	f8pp	f3pp	w17pp	f17ppA	f1pp	f22ppA	s31pp	S31Hp	w21pp	s13pp	f7pp	f25pp	f12ppA	f14ppB
s6pp	0.17851022539105565	0.13336373231033086	0.18204242254064645	0.15326718612928064	0.18588216071573288	0.2227468541226291	0.17913818355966116	0.18906929208839493	0.21127755716841823	0.17228693569318648	0.18895590856412653	0.15774623881344396	0.24216806446585584	0.16711248866600248	0.16275365010427784	0.19225519814401013	0.25490175940090587	0.18694960481450182	0.4542314229582077	0.4358335986955127	0.41632523741034316	0.46519074214982914	0.4518071332731142	0.41994127958512784	0.41166579163446476	0.44744961864892974	0.45700994909023396	0.42705185662560147	0.5377866742466444	0.566153672213866	0.490690264393285	0.45836429841346804	0.39470871652727235	0.4799191981224351	0.4851920211151928	0.4550623922829253	0.2934955383833562	0.23179361756038971	0.29959976857784043	0.15069118667386172	0.14793048779094803	0.0	0.09003804898608256	0.13465313259918177	0.09023904443269333	0.11360740751062431	0.0898775087364942	0.12017241145710991	0.1377033701168142	0.17257523117121615	0.1637491866020893	0.18695878874269178	0.15598801292961378	0.13902287509649933	0.15071026370090973	0.14653200408094416	0.23484254308098956	0.14653748725769533	0.16013170979760422	0.20382808784962758	0.21250438995422694	0.19319863931692094	0.19090816099736732	0.2126099769582917	0.19508474794738093	0.2336018546821551	0.14169675752060945	0.12829172437891934	0.15488258753337616	0.1459096384491811	0.16609918179834196	0.12383488047795946
f30pp	0.1932429497119269	0.1480964566312021	0.1967751468615177	0.1679999104501519	0.2006148850366041	0.23747957844350032	0.19387090788053238	0.20380201640926615	0.22601028148928948	0.18701966001405773	0.20368863288499778	0.1724789631343152	0.25690078878672706	0.18184521298687373	0.17748637442514906	0.20698792246488135	0.26963448372177706	0.20168232913537304	0.4689641472790789	0.45056632301638394	0.4310579617312144	0.4799234664707004	0.4665398575939855	0.4346740039059991	0.426398515955336	0.462182342969801	0.4717426734111052	0.4417845809464727	0.5525193985675156	0.5808863965347373	0.5054229887141563	0.4730970227343393	0.4094414408481436	0.49465192244330636	0.499924745436064	0.4697951166037965	0.3082282627042274	0.24652634188126094	0.3143324928987117	0.16542391099473297	0.16266321211181928	0.09003804898608256	0.0	0.09647566174336918	0.10497176875356456	0.12834013183149554	0.10461023305736544	0.13490513577798113	0.1524360944376854	0.1873079554920874	0.17848191092296053	0.20169151306356303	0.170720737250485	0.15375559941737055	0.16544298802178095	0.16126472840181538	0.24957526740186078	0.16127021157856658	0.17486443411847544	0.21856081217049883	0.22723711427509818	0.2079313636377922	0.20564088531823854	0.22734270127916292	0.20981747226825215	0.24833457900302636	0.1564294818414807	0.14302444869979059	0.1696153118542474	0.16064236277005234	0.1808319061192132	0.1385676047988307
530451	0.2378580333250261	0.19271154024430132	0.24139023047461688	0.21261499406325107	0.2452299686497033	0.28209466205659955	0.2384859914936316	0.2484171000223654	0.27062536510238866	0.23163474362715697	0.248303716498097	0.21709404674741442	0.3015158723998263	0.22646029659997294	0.22210145803824827	0.2516030060779806	0.3142495673348763	0.24629741274847228	0.5135792308921782	0.4951814066294832	0.47567304534431365	0.5245385500837996	0.5111549412070847	0.47928908751909827	0.47101359956843525	0.5067974265829002	0.5163577570242044	0.48639966455957195	0.5971344821806149	0.6255014801478366	0.5500380723272554	0.5177121063474385	0.4540565244612428	0.5392670060564055	0.5445398290491632	0.5144102002168958	0.3528433463173266	0.2911414254943602	0.35894757651181086	0.21003899460783218	0.20727829572491846	0.13465313259918177	0.09647566174336918	0.0	0.14958685236666378	0.17295521544459475	0.14922531667046465	0.17952021939108037	0.19705117805078465	0.23192303910518663	0.22309699453605975	0.24630659667666227	0.21533582086358422	0.19837068303046979	0.21005807163488016	0.2058798120149146	0.29419035101496	0.2058852951916658	0.21947951773157465	0.263175895783598	0.27185219788819737	0.25254644725089137	0.2502559689313378	0.27195778489226213	0.2544325558813514	0.29294966261612554	0.20104456545457988	0.18763953231288977	0.21423039546734662	0.20525744638315158	0.22544698973231242	0.18318268841192992
f4pp	0.14384318131795149	0.09869668823722666	0.14737537846754226	0.11860014205617644	0.15121511664262868	0.1880798100495249	0.14447113948655696	0.15440224801529073	0.17661051309531406	0.1376198916200823	0.15428886449102236	0.12307919474033979	0.20750102039275165	0.1324454445928983	0.12808660603117364	0.15758815407090593	0.22023471532780164	0.15228256074139762	0.4195643788851035	0.4011665546224085	0.381658193337239	0.43052369807672497	0.41714008920001006	0.38527423551202367	0.3769987475613606	0.41278257457582557	0.4223429050171298	0.3923848125524973	0.5031196301735402	0.5314866281407619	0.45602322032018083	0.42369725434036387	0.3600416724541682	0.44525215404933094	0.4505249770420886	0.4203953482098211	0.25882849431025196	0.19712657348728552	0.26493272450473626	0.11602414260075755	0.11326344371784383	0.09023904443269333	0.10497176875356456	0.14958685236666378	0.0	0.06833346825084613	0.044603569476716017	0.08550536738400571	0.10303632604371	0.13790818709811198	0.12908214252898512	0.15229174466958761	0.12132096885650959	0.10435583102339514	0.11604321962780553	0.11186496000783996	0.20017549900788537	0.11187044318459116	0.12546466572450002	0.1691610437765234	0.17783734588112277	0.15853159524381677	0.15624111692426312	0.1779429328851875	0.16041770387427673	0.19893481060905094	0.10702971344750527	0.09362468030581515	0.12021554346027197	0.11124259437607692	0.13143213772523776	0.08916783640485527
f23ppA	0.16721154439588243	0.12206505131515763	0.17074374154547323	0.14196850513410741	0.17458347972055965	0.2114481731274559	0.16783950256448793	0.17777061109322173	0.199978876173245	0.16098825469801328	0.1776572275689533	0.14644755781827076	0.23086938347068264	0.15581380767082925	0.1514549691091046	0.18095651714883693	0.24360307840573264	0.17565092381932862	0.44293274196303445	0.42453491770033946	0.40502655641516994	0.4538920611546559	0.440508452277941	0.4086425985899546	0.40036711063929153	0.4361509376537565	0.44571126809506073	0.41575317563042824	0.5264879932514712	0.5548549912186929	0.4793915833981118	0.4470656174182948	0.3834100355320991	0.4686205171272619	0.47389334012001955	0.44376371128775205	0.28219685738818295	0.22049493656521651	0.2883010875826672	0.13939250567868852	0.1366318067957748	0.11360740751062431	0.12834013183149554	0.17295521544459475	0.06833346825084613	0.0	0.05461509595927777	0.1088737304619367	0.126404689121641	0.16127655017604295	0.1524505056069161	0.17566010774751858	0.14468933193444056	0.12772419410132613	0.1394115827057365	0.13523332308577093	0.22354386208581634	0.13523880626252213	0.148833028802431	0.19252940685445435	0.2012057089590537	0.18189995832174774	0.17960948000219412	0.20131129596311848	0.18378606695220773	0.2223031736869819	0.13039807652543622	0.11699304338374612	0.14358390653820294	0.1346109574540079	0.15480050080316873	0.11253619948278624
f18pp	0.14348164562175234	0.09833515254102754	0.1470138427713431	0.11823860635997731	0.15085358094642953	0.18771827435332578	0.1441096037903578	0.1540407123190916	0.1762489773991149	0.1372583559238832	0.1539273287948232	0.12271765904414064	0.20713948469655252	0.13208390889669916	0.1277250703349745	0.1572266183747068	0.21987317963160252	0.1519210250451985	0.41920284318890433	0.40080501892620934	0.3812966576410398	0.43016216238052585	0.4167785535038109	0.38491269981582454	0.3766372118651614	0.41242103887962644	0.42198136932093067	0.3920232768562981	0.5027580944773411	0.5311250924445627	0.4556616846239817	0.42333571864416475	0.35968013675796906	0.4448906183531318	0.4501634413458895	0.42003381251362193	0.25846695861405283	0.1967650377910864	0.26457118880853714	0.11566260690455842	0.11290190802164471	0.0898775087364942	0.10461023305736544	0.14922531667046465	0.044603569476716017	0.05461509595927777	0.0	0.08514383168780659	0.10267479034751087	0.13754665140191286	0.128720606832786	0.1519302089733885	0.12095943316031046	0.103994295327196	0.1156816839316064	0.11150342431164084	0.19981396331168622	0.11150890748839201	0.12510313002830087	0.16879950808032426	0.17747581018492362	0.15817005954761765	0.155879581228064	0.17758139718898835	0.1600561681780776	0.19857327491285182	0.10666817775130613	0.09326314460961602	0.11985400776407285	0.11088105867987778	0.13107060202903864	0.08880630070865614
f21pp	0.15274869360456245	0.10760220052383765	0.15628089075415325	0.12750565434278743	0.16012062892923967	0.19698532233613592	0.15337665177316795	0.16330776030190175	0.18551602538192502	0.1465254039066933	0.16319437677763332	0.13198470702695078	0.21640653267936266	0.14135095687950927	0.13699211831778463	0.16649366635751695	0.22914022761441266	0.16118807302800864	0.42846989117171447	0.4100720669090195	0.39056370562384995	0.43942921036333593	0.426045601486621	0.3941797477986346	0.38590425984797155	0.42168808686243653	0.43124841730374075	0.40129032483910826	0.5120251424601513	0.5403921404273729	0.4649287326067918	0.43260276662697483	0.36894718474077914	0.4541576663359419	0.45943048932869957	0.42930086049643207	0.267734006596863	0.20603208577389653	0.2738382367913472	0.12492965488736854	0.12216895600445483	0.12017241145710991	0.13490513577798113	0.17952021939108037	0.08550536738400571	0.1088737304619367	0.08514383168780659	0.0	0.0528946218835174	0.08776648293791937	0.07894043836879253	0.10215004050939501	0.10194345025555657	0.08497831242244214	0.12494873191441652	0.12077047229445095	0.20908101129449636	0.12077595547120215	0.134370178011111	0.17806655606313437	0.18674285816773373	0.16743710753042776	0.16514662921087414	0.1868484451717985	0.16932321616088775	0.20784032289566193	0.11593522573411626	0.10253019259242614	0.12912105574688296	0.12014810666268791	0.14033765001184875	0.09807334869146626
f6ppB	0.17027965226426675	0.12513315918354195	0.17381184941385752	0.1450366130024917	0.17765158758894395	0.2145162809958402	0.17090761043287223	0.18083871896160603	0.20304698404162932	0.1640563625663976	0.18072533543733763	0.14951566568665506	0.23393749133906694	0.15888191553921358	0.1545230769774889	0.18402462501722122	0.24667118627411694	0.17871903168771291	0.44600084983141874	0.42760302556872376	0.40809466428355423	0.45696016902304026	0.4435765601463253	0.41171070645833896	0.40343521850767583	0.43921904552214086	0.4487793759634451	0.41882128349881254	0.5295561011198555	0.5579230990870772	0.4824596912664961	0.45013372528667916	0.3864781434004835	0.47168862499564623	0.4769614479884039	0.44683181915613635	0.28526496525656725	0.2235630444336008	0.29136919545105155	0.14246061354707285	0.13969991466415912	0.1377033701168142	0.1524360944376854	0.19705117805078465	0.10303632604371	0.126404689121641	0.10267479034751087	0.0528946218835174	0.0	0.08808675518206377	0.07926071061293691	0.10247031275353939	0.11947440891526084	0.10250927108214641	0.1424796905741208	0.13830143095415526	0.22661196995420063	0.13830691413090643	0.15190113667081528	0.19559751472283868	0.20427381682743803	0.18496806619013206	0.18267758787057842	0.20437940383150277	0.18685417482059202	0.22537128155536623	0.13346618439382055	0.12006115125213043	0.14665201440658726	0.1376790653223922	0.15786860867155306	0.11560430735117055
s3pp	0.20515151331866874	0.16000502023794394	0.2086837104682595	0.1799084740568937	0.21252344864334594	0.24938814205024218	0.2057794714872742	0.215710580016008	0.23791884509603128	0.19892822362079957	0.21559719649173958	0.18438752674105705	0.2688093523934689	0.19375377659361553	0.1893949380318909	0.2188964860716232	0.2815430473285189	0.2135908927421149	0.48087271088582073	0.46247488662312575	0.4429665253379562	0.4918320300774422	0.4784484212007273	0.4465825675127409	0.4383070795620778	0.4740909065765428	0.483651237017847	0.4536931445532145	0.5644279621742575	0.5927949601414791	0.5173315523208981	0.4850055863410811	0.4213500044548854	0.5065604860500482	0.5118333090428059	0.48170368021053833	0.32013682631096924	0.2584349054880028	0.3262410565054535	0.1773324746014748	0.17457177571856108	0.17257523117121615	0.1873079554920874	0.23192303910518663	0.13790818709811198	0.16127655017604295	0.13754665140191286	0.08776648293791937	0.08808675518206377	0.0	0.0721825972330252	0.1156121016220634	0.15434626996966283	0.1373811321365484	0.17735155162852279	0.17317329200855722	0.2614838310086026	0.17317877518530841	0.18677299772521727	0.23046937577724064	0.23914567788184	0.21983992724453402	0.2175494489249804	0.23925126488590476	0.221726035874994	0.2602431426097682	0.1683380454482225	0.1549330123065324	0.18152387546098925	0.1725509263767942	0.19274046972595504	0.15047616840557254
w3pp	0.19632546874954188	0.15117897566881708	0.19985766589913267	0.17108242948776686	0.20369740407421907	0.2405620974811153	0.19695342691814735	0.20688453544688112	0.22909280052690445	0.1901021790516727	0.20677115192261275	0.17556148217193018	0.25998330782434204	0.1849277320244887	0.18056889346276403	0.21007044150249632	0.27271700275939204	0.204764848172988	0.4720466663166939	0.4536488420539989	0.4341404807688294	0.48300598550831536	0.46962237663160045	0.43775652294361406	0.429481034992951	0.46526486200741596	0.4748251924487202	0.4448670999840877	0.5556019176051307	0.5839689155723523	0.5085055077517712	0.47617954177195426	0.4125239598857586	0.49773444148092133	0.5030072644736789	0.4728776356414115	0.31131078174184235	0.2496088609188759	0.31741501193632665	0.16850643003234794	0.16574573114943425	0.1637491866020893	0.17848191092296053	0.22309699453605975	0.12908214252898512	0.1524505056069161	0.128720606832786	0.07894043836879253	0.07926071061293691	0.0721825972330252	0.0	0.10678605705293655	0.14552022540053597	0.1285550875674215	0.16852550705939592	0.16434724743943036	0.2526577864394758	0.16435273061618155	0.1779469531560904	0.2216433312081138	0.23031963331271316	0.21101388267540716	0.20872340435585351	0.2304252203167779	0.21289999130586712	0.25141709804064133	0.15951200087909567	0.14610696773740556	0.17269783089186239	0.1637248818076673	0.18391442515682818	0.14165012383644568
w6pp	0.21953507089014437	0.17438857780941958	0.22306726803973514	0.19429203162836933	0.22690700621482157	0.2637716996217178	0.22016302905874985	0.23009413758748365	0.2523024026675069	0.21331178119227523	0.22998075406321525	0.19877108431253268	0.28319290996494456	0.2081373341650912	0.20377849560336653	0.23328004364309884	0.29592660489999456	0.22797445031359054	0.4952562684572964	0.47685844419460144	0.4573500829094319	0.5062155876489178	0.49283197877220297	0.4609661250842165	0.4526906371335535	0.48847446414801843	0.49803479458932265	0.4680767021246902	0.5788115197457332	0.6071785177129548	0.5317151098923737	0.49938914391255673	0.43573356202636104	0.5209440436215238	0.5262168666142815	0.496087237782014	0.33452038388244487	0.27281846305947843	0.3406246140769291	0.19171603217295044	0.18895533329003672	0.18695878874269178	0.20169151306356303	0.24630659667666227	0.15229174466958761	0.17566010774751858	0.1519302089733885	0.10215004050939501	0.10247031275353939	0.1156121016220634	0.10678605705293655	0.0	0.16872982754113847	0.15176468970802404	0.19173510919999842	0.18755684958003285	0.27586738858007825	0.18756233275678405	0.2011565552966929	0.24485293334871627	0.2535292354533156	0.23422348481600966	0.23193300649645604	0.2536348224573804	0.23610959344646965	0.2746267001812438	0.18272160301969814	0.16931656987800803	0.19590743303246488	0.18693448394826984	0.20712402729743068	0.16485972597704818
w30pp	0.18856429507706635	0.14341780199634152	0.19209649222665712	0.1633212558152913	0.19593623040174354	0.23280092380863976	0.18919225324567182	0.1991233617744056	0.22133162685442892	0.18234100537919717	0.19900997825013722	0.16780030849945465	0.2522221341518665	0.17716655835201317	0.1728077197902885	0.2023092678300208	0.2649558290869165	0.19700367450051248	0.46428549264421837	0.4458876683815234	0.42637930709635385	0.47524481183583983	0.4618612029591249	0.4299953492711385	0.42171986132047545	0.45750368833494043	0.46706401877624465	0.43710592631161216	0.5478407439326551	0.5762077418998768	0.5007443340792956	0.46841836809947873	0.40476278621328304	0.4899732678084458	0.49524609080120346	0.46511646196893597	0.3035496080693668	0.24184768724640038	0.3096538382638511	0.1607452563598724	0.15798455747695872	0.15598801292961378	0.170720737250485	0.21533582086358422	0.12132096885650959	0.14468933193444056	0.12095943316031046	0.10194345025555657	0.11947440891526084	0.15434626996966283	0.14552022540053597	0.16872982754113847	0.0	0.09567934731219135	0.1607643333869204	0.15658607376695483	0.24489661276700023	0.15659155694370602	0.17018577948361488	0.21388215753563827	0.22255845964023763	0.20325270900293163	0.20096223068337798	0.22266404664430237	0.2051388176333916	0.2436559243681658	0.15175082720662014	0.13834579406493003	0.16493665721938683	0.15596370813519178	0.17615325148435262	0.13388895016397012
f23ppB	0.1715991572439519	0.1264526641632271	0.17513135439354266	0.14635611798217685	0.1789710925686291	0.21583578597552533	0.17222711541255736	0.18215822394129116	0.20436648902131446	0.16537586754608274	0.18204484041702276	0.1508351706663402	0.23525699631875208	0.1602014205188987	0.15584258195717404	0.18534412999690636	0.24799069125380208	0.18003853666739805	0.4473203548111039	0.4289225305484089	0.40941416926323937	0.4582796740027254	0.44489606512601043	0.4130302114380241	0.40475472348736097	0.440538550501826	0.4500988809431302	0.4201407884784977	0.5308756060995407	0.5592426040667623	0.48377919624618126	0.4514532302663643	0.3877976483801686	0.47300812997533137	0.47828095296808903	0.4481513241358215	0.2865844702362524	0.22488254941328595	0.2926887004307367	0.14378011852675798	0.14101941964384426	0.13902287509649933	0.15375559941737055	0.19837068303046979	0.10435583102339514	0.12772419410132613	0.103994295327196	0.08497831242244214	0.10250927108214641	0.1373811321365484	0.1285550875674215	0.15176468970802404	0.09567934731219135	0.0	0.14379919555380594	0.1396209359338404	0.22793147493388577	0.13962641911059157	0.15322064165050042	0.19691701970252382	0.20559332180712317	0.1862875711698172	0.18399709285026355	0.2056989088111879	0.18817367980027716	0.22669078653505137	0.13478568937350568	0.12138065623181557	0.1479715193862724	0.13899857030207735	0.1591881136512382	0.11692381233085569
f6ppA	0.1451919490539168	0.100045455973192	0.1487241462035076	0.11994890979214179	0.15256388437859403	0.18942857778549027	0.1458199072225223	0.1557510157512561	0.17795928083127938	0.13896865935604766	0.15563763222698768	0.12442796247630514	0.20884978812871702	0.13379421232886363	0.12943537376713898	0.1589369218068713	0.22158348306376702	0.153631328477363	0.4209131466210688	0.40251532235837384	0.3830069610732043	0.4318724658126903	0.4184888569359754	0.386623003247989	0.3783475152973259	0.4141313423117909	0.4236916727530951	0.3937335802884626	0.5044683979095056	0.5328353958767272	0.45737198805614615	0.4250460220763292	0.3613904401901335	0.44660092178529626	0.4518737447780539	0.4217441159457864	0.26017726204621733	0.1984753412232509	0.2662814922407016	0.13584310795343604	0.13308240907052232	0.15071026370090973	0.16544298802178095	0.21005807163488016	0.11604321962780553	0.1394115827057365	0.1156816839316064	0.12494873191441652	0.1424796905741208	0.17735155162852279	0.16852550705939592	0.19173510919999842	0.1607643333869204	0.14379919555380594	0.0	0.07483334058885455	0.16314387958889992	0.07483882376560574	0.0884330463055146	0.132129424357538	0.14080572646213735	0.12149997582483135	0.11920949750527772	0.1409113134662021	0.12338608445529133	0.16190319119006552	0.08214498576426635	0.07998663671277156	0.12156431119623731	0.11259136211204226	0.1327809054612031	0.09051660414082062
f2pp	0.14101368943395126	0.09586719635322646	0.14454588658354206	0.11577065017217623	0.1483856247586285	0.1852503181655247	0.14164164760255676	0.15157275613129054	0.17378102121131384	0.1347903997360821	0.15145937260702214	0.12024970285633957	0.20467152850875145	0.12961595270889809	0.12525711414717344	0.15475866218690573	0.21740522344380145	0.14945306885739743	0.4167348870011033	0.3983370627384083	0.37882870145323877	0.42769420619272475	0.41431059731600983	0.38244474362802344	0.37416925567736037	0.40995308269182534	0.41951341313312956	0.3895553206684971	0.50029013828954	0.5286571362567617	0.4531937284361806	0.42086776245636365	0.35721218057016796	0.4424226621653307	0.4476954851580884	0.4175658563258209	0.25599900242625173	0.19429708160328532	0.26210323262073604	0.13166484833347047	0.12890414945055678	0.14653200408094416	0.16126472840181538	0.2058798120149146	0.11186496000783996	0.13523332308577093	0.11150342431164084	0.12077047229445095	0.13830143095415526	0.17317329200855722	0.16434724743943036	0.18755684958003285	0.15658607376695483	0.1396209359338404	0.07483334058885455	0.0	0.1547285086468111	0.0664234528235169	0.08001767536342576	0.12371405341544915	0.13239035552004852	0.11308460488274252	0.11079412656318889	0.13249594252411326	0.1149707135132025	0.1534878202479767	0.07796672614430078	0.075808377092806	0.11738605157627177	0.10841310249207671	0.12860264584123757	0.08633834452085506
530295	0.22932422843399666	0.18417773535327187	0.23285642558358743	0.20408118917222162	0.23669616375867386	0.2735608571655701	0.22995218660260214	0.23988329513133594	0.26209156021135926	0.22310093873612752	0.23976991160706754	0.20856024185638497	0.29298206750879685	0.2179264917089435	0.21356765314721882	0.24306920118695113	0.30571576244384685	0.23776360785744283	0.5050454260011487	0.4866476017384537	0.46713924045328414	0.5160047451927702	0.5026211363160552	0.47075528262806887	0.46247979467740574	0.4982636216918708	0.507823952133175	0.47786585966854245	0.5886006772895854	0.6169676752568071	0.541504267436226	0.5091783014564091	0.4455227195702134	0.5307332011653761	0.5360060241581338	0.5058763953258663	0.34430954142629716	0.2826076206033307	0.35041377162078147	0.21997538733351588	0.21721468845060216	0.23484254308098956	0.24957526740186078	0.29419035101496	0.20017549900788537	0.22354386208581634	0.19981396331168622	0.20908101129449636	0.22661196995420063	0.2614838310086026	0.2526577864394758	0.27586738858007825	0.24489661276700023	0.22793147493388577	0.16314387958889992	0.1547285086468111	0.0	0.14183187489252985	0.1554260974324387	0.1991224754844621	0.20779877758906146	0.18849302695175546	0.18620254863220184	0.20790436459312622	0.19037913558221545	0.22889624231698963	0.16627726514434618	0.1641189160928514	0.20569659057631717	0.19672364149212213	0.21691318484128297	0.17464888352090047
f16ppB	0.14101917261070246	0.09587267952997763	0.14455136976029323	0.11577613334892742	0.14839110793537966	0.18525580134227587	0.14164713077930793	0.1515782393080417	0.17378650438806503	0.1347958829128333	0.15146485578377333	0.12025518603309077	0.20467701168550262	0.12962143588564928	0.1252625973239246	0.1547641453636569	0.21741070662055262	0.1494585520341486	0.4167403701778545	0.3983425459151595	0.37883418462998997	0.42769968936947594	0.41431608049276103	0.38245022680477464	0.37417473885411157	0.40995856586857654	0.41951889630988076	0.38956080384524827	0.5002956214662913	0.5286626194335129	0.4531992116129318	0.42087324563311485	0.35721766374691916	0.4424281453420819	0.4477009683348396	0.4175713395025721	0.25600448560300293	0.1943025647800365	0.26210871579748724	0.13167033151022167	0.12890963262730795	0.14653748725769533	0.16127021157856658	0.2058852951916658	0.11187044318459116	0.13523880626252213	0.11150890748839201	0.12077595547120215	0.13830691413090643	0.17317877518530841	0.16435273061618155	0.18756233275678405	0.15659155694370602	0.13962641911059157	0.07483882376560574	0.0664234528235169	0.14183187489252985	0.0	0.05666155475289981	0.1003579328049232	0.10903423490952255	0.08972848427221657	0.08743800595266293	0.1091398219135873	0.09161459290267654	0.13013169963745075	0.07797220932105198	0.07581386026955718	0.11739153475302294	0.1084185856688279	0.12860812901798874	0.08634382769760625
f8pp	0.1546133951506113	0.10946690206988649	0.1581455923002021	0.12937035588883627	0.1619853304752885	0.19885002388218476	0.1552413533192168	0.1651724618479506	0.18738072692797386	0.14839010545274214	0.16505907832368216	0.13384940857299962	0.2182712342254115	0.1432156584255581	0.13885681986383347	0.1683583679035658	0.2310049291604615	0.16305277457405748	0.4303345927177633	0.4119367684550683	0.3924284071698988	0.4412939119093848	0.42791030303266986	0.39604444934468347	0.3877689613940204	0.42355278840848537	0.4331131188497896	0.4031550263851571	0.5138898440062001	0.5422568419734217	0.46679343415284064	0.4344674681730237	0.370811886286828	0.45602236788199074	0.4612951908747484	0.4311655620424809	0.2695987081429118	0.20789678731994538	0.27570293833739606	0.14526455405013053	0.1425038551672168	0.16013170979760422	0.17486443411847544	0.21947951773157465	0.12546466572450002	0.148833028802431	0.12510313002830087	0.134370178011111	0.15190113667081528	0.18677299772521727	0.1779469531560904	0.2011565552966929	0.17018577948361488	0.15322064165050042	0.0884330463055146	0.08001767536342576	0.1554260974324387	0.05666155475289981	0.0	0.09307018389281649	0.10174648599741584	0.08244073536010986	0.08015025704055623	0.1018520730014806	0.08432684399056983	0.12284395072534403	0.09156643186096083	0.08940808280946604	0.1309857572929318	0.12201280820873675	0.1422023515578976	0.0999380502375151
f3pp	0.19830977320263468	0.15316328012190988	0.20184197035222545	0.17306673394085964	0.20568170852731188	0.24254640193420812	0.19893773137124016	0.20886883989997396	0.23107710497999726	0.19208648350476554	0.20875545637570556	0.177545786625023	0.26196761227743487	0.1869120364775815	0.18255319791585684	0.21205474595558915	0.27470130721248487	0.20674915262608085	0.47403097076978673	0.45563314650709175	0.4361247852219222	0.48499028996140814	0.4716066810846933	0.43974082739670683	0.4314653394460438	0.46724916646050874	0.47680949690181296	0.4468514044371805	0.5575862220582235	0.5859532200254451	0.510489812204864	0.47816384622504704	0.41450826433885135	0.4997187459340141	0.5049915689267718	0.47486194009450433	0.3132950861949352	0.25159316537196874	0.31939931638941943	0.18896093210215392	0.1862002332192402	0.20382808784962758	0.21856081217049883	0.263175895783598	0.1691610437765234	0.19252940685445435	0.16879950808032426	0.17806655606313437	0.19559751472283868	0.23046937577724064	0.2216433312081138	0.24485293334871627	0.21388215753563827	0.19691701970252382	0.132129424357538	0.12371405341544915	0.1991224754844621	0.1003579328049232	0.09307018389281649	0.0	0.10788494556312664	0.12161793090939886	0.11932745258984523	0.14102926855076958	0.12350403953985883	0.16202114627463304	0.1352628099129842	0.13310446086148942	0.1746821353449552	0.16570918626076014	0.185898729609921	0.14363442828953848
w17pp	0.20698607530723404	0.16183958222650924	0.2105182724568248	0.181743036045459	0.21435801063191123	0.2512227040388075	0.2076140334758395	0.2175451420045733	0.2397534070845966	0.2007627856093649	0.2174317584803049	0.18622208872962234	0.2706439143820342	0.19558833858218086	0.1912295000204562	0.2207310480601885	0.2833776093170842	0.2154254547306802	0.4827072728743861	0.4643094486116911	0.44480108732652157	0.4936665920660075	0.48028298318929263	0.4484171295013062	0.44014164155064317	0.4759254685651081	0.4854857990064123	0.4555277065417799	0.5662625241628229	0.5946295221300445	0.5191661143094634	0.4868401483296464	0.4231845664434507	0.5083950480386135	0.5136678710313711	0.4835382421991037	0.32197138829953453	0.2602694674765681	0.3280756184940188	0.19763723420675328	0.19487653532383956	0.21250438995422694	0.22723711427509818	0.27185219788819737	0.17783734588112277	0.2012057089590537	0.17747581018492362	0.18674285816773373	0.20427381682743803	0.23914567788184	0.23031963331271316	0.2535292354533156	0.22255845964023763	0.20559332180712317	0.14080572646213735	0.13239035552004852	0.20779877758906146	0.10903423490952255	0.10174648599741584	0.10788494556312664	0.0	0.13029423301399823	0.12800375469444458	0.14970557065536894	0.1321803416444582	0.1706974483792324	0.14393911201758355	0.14178076296608877	0.18335843744955455	0.1743854883653595	0.19457503171452034	0.15231073039413784
f17ppA	0.18768032466992807	0.14253383158920324	0.19121252181951884	0.16243728540815303	0.19505225999460526	0.23191695340150148	0.18830828283853354	0.19823939136726731	0.22044765644729064	0.1814570349720589	0.19812600784299894	0.16691633809231637	0.2513381637447282	0.1762825879448749	0.17192374938315022	0.2014252974228825	0.2640718586797782	0.1961197040933742	0.4634015222370801	0.4450036979743851	0.4254953366892156	0.47436084142870155	0.46097723255198664	0.42911137886400025	0.4208358909133372	0.45661971792780215	0.46618004836910637	0.4362219559044739	0.5469567735255169	0.5753237714927385	0.4998603636721574	0.46753439769234045	0.40387881580614476	0.4890892974013075	0.4943621203940652	0.4642324915617977	0.30266563766222854	0.2409637168392621	0.30876986785671284	0.17833148356944728	0.1755707846865336	0.19319863931692094	0.2079313636377922	0.25254644725089137	0.15853159524381677	0.18189995832174774	0.15817005954761765	0.16743710753042776	0.18496806619013206	0.21983992724453402	0.21101388267540716	0.23422348481600966	0.20325270900293163	0.1862875711698172	0.12149997582483135	0.11308460488274252	0.18849302695175546	0.08972848427221657	0.08244073536010986	0.12161793090939886	0.13029423301399823	0.0	0.0667162173884698	0.10641744517680612	0.08889221616589538	0.12740932290066956	0.12463336138027759	0.12247501232878279	0.16405268681224855	0.1550797377280535	0.17526928107721435	0.13300497975683184
