	w11pp	s3pp	w3pp	f12ppA	w17pp	f1pp	w31pp	w9pp	f17ppA	f9pp	f20ppB	f17ppB	f19pp	S1Hp	w13pp	f12ppB	f21pp	f20ppA	f22ppB	s22pp	f22ppA	w21pp	f13pp	f14ppA	f14ppB	f23ppB	f28pp	w28pp	w4pp	f4pp	f23ppA	f18pp	f8pp	f2pp	s17pp	w1pp	s16pp	f16ppA	f25pp	f16ppB	w25pp	s25pp	w16pp	f24pp	s29pp	s24pp	w24pp	f26pp	S26Hp	w29pp	w27pp	w10pp	f10pp	w6pp	f6ppA	f6ppB	w15pp	f15pp	f32pp	f30pp	f7pp	w7pp	w23pp	f31pp	s32pp	w32pp	w12pp	S12Hp	s18pp	w18pp	S18H1	f11pp
s25pp	0.29451477634935963	0.33952900365846983	0.2727109757524194	0.19817217129485887	0.2767576524376187	0.27079594591370093	0.28399911285906504	0.26988361474318634	0.26179702039649544	0.2356081475208957	0.28461814659892537	0.26492669465974306	0.24587590649622168	0.36697667312336907	0.258326262643895	0.2228843512412581	0.1785026455456329	0.3535946348695479	0.37218882961503164	0.27841221136395466	0.3100113308479303	0.20315532031070913	0.21365199714926025	0.18486575205585692	0.17694099975884758	0.22333872556328457	0.30178538250703335	0.28018153225762443	0.27212179651305946	0.2062070473941373	0.24661078127501165	0.20025584646107947	0.19739588606989195	0.1463438287592341	0.24900886841450848	0.17198675855884588	0.15379210828596857	0.05749545697421851	0.05664089285985124	0.04654274538917154	0.04426772254922848	0.0	0.08866883978792323	0.13653724118150093	0.248735568279111	0.19805113517601886	0.23186245881369147	0.2344622954409975	0.33988887871966356	0.33152814061050245	0.15436874406826448	0.1573731861252396	0.15970717456829184	0.26425835238384615	0.2718237151957782	0.279128102077459	0.19449347303478898	0.1693581119962998	0.21894383721589095	0.23897762448407017	0.3984240601040066	0.3480465534991517	0.3480329659321717	0.2191371867924517	0.2920290091595418	0.27621443635726156	0.20376718710212363	0.3466708596009019	0.24616531363984806	0.24765003649134243	0.39165970594065325	0.29957625386857006
w16pp	0.2514946286667882	0.2965088559758984	0.22969082806984795	0.15515202361228742	0.23373750475504726	0.2277757982311295	0.24097896517649361	0.2268634670606149	0.21877687271392401	0.19258799983832428	0.24159799891635397	0.2219065469771716	0.20285575881365026	0.32395652544079767	0.21530611496132362	0.17986420355868668	0.13548249786306146	0.3105744871869765	0.3291686819324602	0.23539206368138324	0.2669911831653589	0.1601351726281377	0.17063184946668883	0.1418456043732855	0.1339208520762762	0.18031857788071315	0.25876523482446195	0.23716138457505298	0.22910164883048806	0.1631868997115659	0.20359063359244023	0.15723569877850807	0.15437573838732052	0.10332368107666268	0.20598872073193708	0.12896661087627448	0.12601536010959347	0.040238699091354455	0.06205376547794889	0.06000120713344704	0.07798660302152005	0.08866883978792323	0.0	0.09351709349892952	0.20571542059653958	0.15503098749344746	0.18884231113112004	0.1914421477584261	0.2968687310370921	0.28850799292793106	0.11134859638569305	0.11435303844266818	0.11668702688572041	0.22123820470127475	0.2288035675132068	0.23610795439488752	0.15147332535221752	0.12633796431372835	0.1759236895333195	0.19595747680149872	0.3554039124214352	0.30502640581658025	0.3050128182496003	0.17611703910988027	0.24900886147697038	0.2331942886746901	0.16074703941955218	0.30365071191833043	0.2031451659572766	0.20462988880877098	0.3486395582580818	0.2565561061859986
f24pp	0.2501284666724009	0.2951426939815111	0.22832466607546067	0.15378586161790014	0.23237134276065996	0.2264096362367422	0.23961280318210632	0.22549730506622762	0.21741071071953672	0.19122183784393698	0.2402318369219667	0.22054038498278433	0.20148959681926298	0.32259036344641034	0.21393995296693635	0.17849804156429938	0.1341163358686742	0.30920832519258923	0.3278025199380729	0.23402590168699594	0.26562502117097164	0.15876901063375043	0.16926568747230153	0.1404794423788982	0.1325546900818889	0.17895241588632588	0.2573990728300747	0.2357952225806657	0.2277354868361008	0.16182073771717864	0.20222447159805296	0.1558695367841208	0.15300957639293322	0.10195751908227539	0.23443902237825673	0.1574169125225941	0.1738837615031712	0.08810710048493217	0.1099221668715266	0.10786960852702475	0.12585500441509775	0.13653724118150093	0.09351709349892952	0.0	0.18621591218260486	0.13553147907951274	0.16934280271718533	0.17194263934449136	0.2773692226231574	0.26900848451399634	0.10998243439130577	0.1129868764482809	0.11532086489133314	0.21987204270688745	0.2274374055188195	0.23474179240050025	0.15010716335783025	0.12497180231934107	0.17455752753893222	0.19459131480711145	0.3540377504270479	0.303660243822193	0.30364665625521303	0.17475087711549298	0.24764269948258308	0.23182812668030284	0.1593808774251649	0.30228454992394316	0.20177900396288934	0.2032637268143837	0.3472733962636945	0.25518994419161134
s29pp	0.362326793770011	0.4073410210791212	0.3405229931730708	0.2659841887155102	0.3445696698582701	0.3386079633343523	0.35181113027971644	0.3376956321638377	0.3296090378171468	0.3034201649415471	0.3524301640195768	0.3327387120803944	0.31368792391687306	0.4347886905440205	0.3261382800645464	0.2906963686619095	0.24631466296628426	0.4214066522901993	0.440000847035683	0.346224228784606	0.3778233482685817	0.2709673377313605	0.28146401456991166	0.2526777694765083	0.244753017179499	0.29115074298393595	0.36959739992768476	0.3479935496782758	0.33993381393371086	0.2740190648147887	0.31442279869566303	0.2680678638817309	0.2652079034905433	0.21415584617988545	0.3466373494758668	0.2696152396202042	0.28608208860078127	0.20030542758254224	0.2221204939691367	0.22006793562463484	0.23805333151270783	0.248735568279111	0.20571542059653958	0.18621591218260486	0.0	0.22007445372384576	0.25388577736151835	0.2564856139888244	0.3619121972674904	0.3535514591583293	0.22218076148891586	0.22518520354589097	0.22751919198894321	0.33207036980449756	0.33963573261642954	0.3469401194981103	0.2623054904554403	0.23717012941695115	0.2867558546365423	0.3067896419047215	0.466236077524658	0.41585857091980305	0.4158449833528231	0.2869492042131031	0.3598410265801932	0.34402645377791297	0.271579204522775	0.4144828770215533	0.3139773310604994	0.3154620539119938	0.4594717233613046	0.3673882712892214
s24pp	0.31164236066691886	0.35665658797602906	0.28983856006997866	0.21529975561241813	0.29388523675517797	0.28792353023126016	0.3011266971766243	0.28701119906074557	0.27892460471405467	0.252735731838455	0.30174573091648466	0.2820542789773023	0.26300349081378094	0.38410425744092835	0.2754538469614543	0.24001193555881736	0.19563022986319215	0.3707222191871072	0.38931641393259087	0.2955397956815139	0.3271389151654896	0.22028290462826838	0.2307795814668195	0.20199333637341618	0.19406858407640687	0.24046630988084383	0.31891296682459264	0.29730911657518366	0.28924938083061874	0.2233346317116966	0.2637383655925709	0.21738343077863875	0.21452347038745118	0.16347141307679333	0.29595291637277465	0.21893080651711205	0.23539765549768915	0.1496209944794501	0.17143606086604454	0.1693835025215427	0.18736889840961568	0.19805113517601886	0.15503098749344746	0.13553147907951274	0.22007445372384576	0.0	0.19452294109220641	0.19712277771951245	0.3025493609981784	0.29418862288901737	0.1714963283858237	0.17450077044279885	0.1768347588858511	0.28138593670140544	0.2889512995133374	0.2962556863950182	0.2116210573523482	0.18648569631385903	0.23607142153345018	0.2561052088016294	0.4155516444215659	0.36517413781671093	0.365160550249731	0.23626477111001096	0.30915659347710106	0.29334202067482085	0.2208947714196829	0.36379844391846117	0.2632928979574073	0.26477762080890166	0.4087872902582125	0.3167038381861293
w24pp	0.34545368430459145	0.39046791161370165	0.32364988370765124	0.2491110792500907	0.32769656039285056	0.32173485386893275	0.3349380208142969	0.32082252269841816	0.31273592835172725	0.2865470554761276	0.33555705455415724	0.31586560261497487	0.2968148144514535	0.41791558107860094	0.3092651705991269	0.27382325919649	0.22944155350086473	0.40453354282477977	0.42312773757026345	0.3293511193191865	0.3609502388031622	0.25409422826594097	0.2645909051044921	0.23580466001108877	0.22787990771407945	0.2742776335185164	0.3527242904622652	0.33112044021285625	0.3230607044682913	0.2571459553493692	0.2975496892302435	0.25119475441631134	0.24833479402512376	0.19728273671446592	0.32976424001044724	0.25274213015478464	0.26920897913536174	0.1834323181171227	0.20524738450371716	0.2031948261592153	0.2211802220472883	0.23186245881369147	0.18884231113112004	0.16934280271718533	0.25388577736151835	0.19452294109220641	0.0	0.19761845364798988	0.30304503692665585	0.2946842988174948	0.20530765202349632	0.20831209408047144	0.21064608252352368	0.315197260339078	0.32276262315101	0.3300670100326908	0.2454323809900208	0.22029701995153161	0.26988274517112276	0.289916532439302	0.4493629680592385	0.3989854614543835	0.39897187388740357	0.27007609474768357	0.34296791711477365	0.32715334431249343	0.2547060950573555	0.39760976755613375	0.2971042215950799	0.29858894444657424	0.44259861389588506	0.3505151618238019
f26pp	0.3480535209318975	0.3930677482410077	0.32624972033495725	0.25171091587739675	0.33029639702015656	0.3243346904962388	0.3375378574416029	0.32342235932572416	0.3153357649790333	0.2891468921034336	0.3381568911814633	0.3184654392422809	0.29941465107875953	0.42051541770590695	0.31186500722643296	0.276423095823796	0.23204139012817077	0.40713337945208583	0.42572757419756946	0.33195095594649254	0.36355007543046824	0.256694064893247	0.26719074173179813	0.2384044966383948	0.23047974434138546	0.2768774701458224	0.3553241270895713	0.33372027684016226	0.3256605410955974	0.2597457919766752	0.3001495258575495	0.25379459104361735	0.2509346306524298	0.19988257334177195	0.3323640766377533	0.2553419667820907	0.2718088157626678	0.18603215474442875	0.20784722113102316	0.2057946627865213	0.22378005867459433	0.2344622954409975	0.1914421477584261	0.17194263934449136	0.2564856139888244	0.19712277771951245	0.19761845364798988	0.0	0.2174147424213605	0.27808615861577346	0.20790748865080236	0.21091193070777747	0.21324591915082972	0.31779709696638403	0.32536245977831607	0.3326668466599968	0.24803221761732683	0.22289685657883765	0.27248258179842877	0.29251636906660805	0.4519628046865445	0.4015852980816895	0.40157171051470963	0.2726759313749896	0.3455677537420797	0.32975318093979944	0.2573059316846615	0.40020960418343976	0.29970405822238594	0.3011887810738803	0.4451984505231911	0.35311499845110794
S26Hp	0.45348010421056345	0.49849433151967365	0.4316763036136232	0.3571374991560627	0.4357229802988225	0.4297612737749048	0.44296444072026886	0.42884894260439016	0.4207623482576993	0.3945734753820995	0.44358347446012925	0.4238920225209469	0.40484123435742553	0.5259420009845729	0.4172915905050989	0.3818496791024619	0.33746797340683676	0.5125599627307518	0.5311541574762355	0.43737753922515854	0.4689766587091342	0.362120648171913	0.3726173250104641	0.34383107991706074	0.33590632762005146	0.3823040534244884	0.4607507103682372	0.4391468601188283	0.43108712437426333	0.3651723752553412	0.40557610913621556	0.35922117432228334	0.3563612139310958	0.30530915662043795	0.4377906599164193	0.3607685500607567	0.3772353990413338	0.29145873802309474	0.3132738044096892	0.31122124606518736	0.3292066419532603	0.33988887871966356	0.2968687310370921	0.2773692226231574	0.3619121972674904	0.3025493609981784	0.30304503692665585	0.2174147424213605	0.0	0.3835127418944395	0.3133340719294683	0.3163385139864435	0.31867250242949574	0.4232236802450501	0.43078904305698207	0.43809342993866285	0.35345880089599285	0.3283234398575037	0.3779091650770948	0.39794295234527405	0.5573893879652105	0.5070118813603556	0.5069982937933756	0.3781025146536556	0.45099433702074565	0.4351797642184654	0.3627325149633274	0.5056361874621057	0.4051306415010519	0.40661536435254625	0.550625033801857	0.4585415817297739
w29pp	0.4451193661014024	0.4901335934105126	0.42331556550446214	0.34877676104690164	0.42736224218966146	0.42140053566574376	0.4346037026111078	0.4204882044952291	0.41240161014853827	0.3862127372729385	0.4352227363509682	0.41553128441178583	0.3964804962482645	0.5175812628754118	0.40893085239593785	0.3734889409933009	0.3291072352976757	0.5041992246215907	0.5227934193670745	0.4290168011159975	0.46061592059997314	0.3537599100627519	0.364256586901303	0.3354703418078997	0.3275455895108904	0.3739433153153274	0.4523899722590762	0.43078612200966726	0.4227263862651023	0.35681163714618014	0.3972153710270545	0.3508604362131223	0.3480004758219348	0.2969484185112769	0.42942992180725825	0.35240781195159565	0.3688746609321727	0.2830979999139337	0.3049130663005281	0.30286050795602626	0.3208459038440993	0.33152814061050245	0.28850799292793106	0.26900848451399634	0.3535514591583293	0.29418862288901737	0.2946842988174948	0.27808615861577346	0.3835127418944395	0.0	0.3049733338203073	0.3079777758772825	0.3103117643203347	0.41486294213588903	0.422428304947821	0.4297326918295018	0.3450980627868318	0.3199627017483426	0.3695484269679338	0.389582214236113	0.5490286498560495	0.49865114325119453	0.49863755568421453	0.3697417765444945	0.4426335989115846	0.42681902610930433	0.3543717768541664	0.49727544935294465	0.39676990339189083	0.3982546262433852	0.542264295692696	0.45018084362061284
w27pp	0.2564036886110865	0.3014179159201967	0.23459988801414625	0.16006108355658571	0.23864656469934553	0.23268485817542778	0.2458880251207919	0.2317725270049132	0.2236859326582223	0.19749705978262255	0.24650705886065227	0.2268156069214699	0.20776481875794856	0.3288655853850959	0.22021517490562192	0.18477326350298495	0.14039155780735976	0.3154835471312748	0.3340777418767585	0.2403011236256815	0.2719002431096572	0.165044232572436	0.1755409094109871	0.14675466431758377	0.13882991202057446	0.18522763782501145	0.26367429476876025	0.24207044451935128	0.23401070877478636	0.1680959596558642	0.20849969353673853	0.16214475872280637	0.1592847983316188	0.10823274102096096	0.25227052526502025	0.17524841540935765	0.19171526438993475	0.1059386033716957	0.12775366975829014	0.12570111141378829	0.1436865073018613	0.15436874406826448	0.11134859638569305	0.10998243439130577	0.22218076148891586	0.1714963283858237	0.20530765202349632	0.20790748865080236	0.3133340719294683	0.3049733338203073	0.0	0.11926209838696647	0.12159608683001871	0.22614726464557303	0.23371262745750507	0.24101701433918582	0.15638238529651582	0.13124702425802665	0.1808327494776178	0.20086653674579702	0.36031297236573345	0.30993546576087855	0.3099218781938986	0.18102609905417855	0.2539179214212687	0.2381033486189884	0.16565609936385048	0.30855977186262873	0.2080542259015749	0.20953894875306928	0.3535486182023801	0.2614651661302969
w10pp	0.2318647119037816	0.2768789392128918	0.21006091130684137	0.13552210684928084	0.2141075879920407	0.20814588146812293	0.22134904841348704	0.20723355029760832	0.19914695595091744	0.1729580830753177	0.2219680821533474	0.20227663021416503	0.18322584205064368	0.30432660867779104	0.19567619819831705	0.1602342867956801	0.11585258110005489	0.29094457042396993	0.3095387651694536	0.21576214691837667	0.24736126640235234	0.14050525586513113	0.15100193270368226	0.12221568761027893	0.1142909353132696	0.16068866111770658	0.23913531806145538	0.2175314678120464	0.2094717320674815	0.14355698294855934	0.18396071682943366	0.1376057820155015	0.13474582162431395	0.0836937643136561	0.2552749673219954	0.1782528574663328	0.19471970644690986	0.10894304542867084	0.13075811181526528	0.12870555347076343	0.14669094935883642	0.1573731861252396	0.11435303844266818	0.1129868764482809	0.22518520354589097	0.17450077044279885	0.20831209408047144	0.21091193070777747	0.3163385139864435	0.3079777758772825	0.11926209838696647	0.0	0.0428779892059251	0.20160828793826818	0.20917365075020022	0.21647803763188098	0.13184340858921098	0.1067080475507218	0.15629377277031295	0.17632756003849218	0.3357739956584286	0.2853964890535737	0.28538290148659373	0.1564871223468737	0.2293789447139638	0.21356437191168354	0.1411171226565456	0.28402079515532386	0.18351524919427004	0.1849999720457644	0.3290096414950752	0.23692618942299204
f10pp	0.23419870034683382	0.2792129276559441	0.21239489974989362	0.13785609529233311	0.21644157643509293	0.21047986991117518	0.22368303685653929	0.20956753874066056	0.20148094439396969	0.17529207151836995	0.22430207059639964	0.20461061865721727	0.18555983049369593	0.3066605971208433	0.1980101866413693	0.16256827523873235	0.11818656954310713	0.29327855886702214	0.3118727536125059	0.2180961353614289	0.24969525484540459	0.14283924430818337	0.1533359211467345	0.12454967605333117	0.11662492375632184	0.16302264956075882	0.24146930650450765	0.21986545625509868	0.21180572051053376	0.14589097139161158	0.18629470527248593	0.13993977045855374	0.1370798100673662	0.08602775275670835	0.2576089557650476	0.18058684590938504	0.1970536948899621	0.11127703387172308	0.13309210025831752	0.13103954191381567	0.14902493780188866	0.15970717456829184	0.11668702688572041	0.11532086489133314	0.22751919198894321	0.1768347588858511	0.21064608252352368	0.21324591915082972	0.31867250242949574	0.3103117643203347	0.12159608683001871	0.0428779892059251	0.0	0.20394227638132043	0.21150763919325247	0.21881202607493322	0.13417739703226322	0.10904203599377404	0.1586277612133652	0.17866154848154442	0.33810798410148085	0.28773047749662595	0.28771688992964595	0.15882111078992595	0.23171293315701602	0.2158983603547358	0.14345111109959785	0.28635478359837613	0.18584923763732228	0.18733396048881665	0.33134362993812744	0.23926017786604425
w6pp	0.32044173812206	0.3654559654311702	0.2986379375251198	0.22409913306755924	0.30268461421031906	0.2967229076864013	0.3099260746317654	0.2958105765158867	0.2877239821691958	0.2615351092935961	0.31054510837162574	0.29085365643244343	0.2718028682689221	0.39290363489606944	0.2842532244165954	0.24881131301395848	0.20442960731833326	0.37952159664224827	0.398115791387732	0.30433917313665504	0.3359382926206307	0.2290822820834095	0.23957895892196063	0.2107927138285573	0.20286796153154796	0.24926568733598495	0.3277123442797337	0.3061084940303248	0.29804875828575983	0.23213400916683768	0.27253774304771206	0.22618280823377984	0.22332284784259232	0.17227079053193445	0.36216013358060195	0.28513802372493935	0.3016048727055164	0.2158282116872774	0.23764327807387184	0.23559071972936999	0.253576115617443	0.26425835238384615	0.22123820470127475	0.21987204270688745	0.33207036980449756	0.28138593670140544	0.315197260339078	0.31779709696638403	0.4232236802450501	0.41486294213588903	0.22614726464557303	0.20160828793826818	0.20394227638132043	0.0	0.03322671404830746	0.040531100929988226	0.19234910334600638	0.1672137423075172	0.21679946752710832	0.23683325479528758	0.424351021876707	0.3739735152718521	0.3739599277048721	0.24506414856515207	0.31795597093224215	0.30214139812996194	0.229694148874824	0.37259782137360226	0.27209227541254843	0.2735769982640428	0.4175866677133536	0.32550321564127044
f6ppA	0.32800710093399205	0.37302132824310225	0.3062033003370518	0.23166449587949128	0.3102499770222511	0.30428827049833335	0.31749143744369746	0.3033759393278187	0.29528934498112785	0.2691004721055281	0.31811047118355784	0.2984190192443754	0.27936823108085407	0.4004689977080015	0.2918185872285275	0.2563766758258905	0.2119949701302653	0.38708695945418037	0.405681154199664	0.3119045359485871	0.3435036554325628	0.23664764489534154	0.24714432173389267	0.21835807664048934	0.21043332434348	0.25683105014791696	0.3352777070916658	0.3136738568422568	0.3056141210976919	0.23969937197876973	0.28010310585964404	0.23374817104571188	0.23088821065452436	0.1798361533438665	0.369725496392534	0.2927033865368714	0.3091702355174485	0.22339357449920944	0.24520864088580388	0.24315608254130203	0.261141478429375	0.2718237151957782	0.2288035675132068	0.2274374055188195	0.33963573261642954	0.2889512995133374	0.32276262315101	0.32536245977831607	0.43078904305698207	0.422428304947821	0.23371262745750507	0.20917365075020022	0.21150763919325247	0.03322671404830746	0.0	0.020553296618800197	0.19991446615793843	0.17477910511944925	0.22436483033904037	0.24439861760721962	0.431916384688639	0.38153887808378406	0.38152529051680417	0.2526295113770841	0.32552133374417425	0.309706760941894	0.23725951168675605	0.3801631841855343	0.2796576382244805	0.28114236107597484	0.42515203052528566	0.3330685784532025
f6ppB	0.33531148781567277	0.38032571512478297	0.31350768721873257	0.23896888276117204	0.3175543639039319	0.31159265738001407	0.32479582432537824	0.3106803262094995	0.3025937318628086	0.2764048589872089	0.32541485806523857	0.3057234061260562	0.28667261796253485	0.40777338458968226	0.2991229741102082	0.2636810627075713	0.21929935701194606	0.3943913463358611	0.4129855410813448	0.3192089228302678	0.3508080423142435	0.2439520317770223	0.25444870861557345	0.2256624635221701	0.21773771122516078	0.26413543702959774	0.34258209397334655	0.3209782437239376	0.31291850797937265	0.2470037588604505	0.2874074927413248	0.24105255792739266	0.2381925975362051	0.18714054022554724	0.3770298832742147	0.3000077734185521	0.3164746223991292	0.2306979613808902	0.25251302776748463	0.2504604694229828	0.2684458653110558	0.279128102077459	0.23610795439488752	0.23474179240050025	0.3469401194981103	0.2962556863950182	0.3300670100326908	0.3326668466599968	0.43809342993866285	0.4297326918295018	0.24101701433918582	0.21647803763188098	0.21881202607493322	0.040531100929988226	0.020553296618800197	0.0	0.20721885303961918	0.18208349200113	0.23166921722072115	0.2517030044889004	0.4392207715703198	0.38884326496546484	0.3888296773984849	0.2599338982587649	0.33282572062585497	0.31701114782357476	0.2445638985684368	0.3874675710672151	0.2869620251061612	0.28844674795765557	0.4324564174069664	0.3403729653348832
w15pp	0.2506768587730028	0.295691086082113	0.22887305817606254	0.154334253718502	0.23291973486126183	0.22695802833734408	0.24016119528270818	0.22604569716682948	0.21795910282013858	0.19177022994453885	0.24078022902256857	0.2210887770833862	0.20203798891986485	0.3231387555470122	0.21448834506753822	0.17904643366490125	0.13466472796927606	0.3097567172931911	0.3283509120386748	0.2345742937875978	0.2661734132715735	0.1593174027343523	0.1698140795729034	0.14102783447950007	0.13310308218249076	0.17950080798692775	0.25794746493067655	0.23634361468126758	0.22828387893670266	0.1623691298177805	0.20277286369865483	0.15641792888472267	0.1535579684935351	0.10250591118287726	0.2923952542315448	0.21537314437588215	0.23183999335645922	0.1460633323382202	0.16787839872481464	0.16582584038031278	0.1838112362683858	0.19449347303478898	0.15147332535221752	0.15010716335783025	0.2623054904554403	0.2116210573523482	0.2454323809900208	0.24803221761732683	0.35345880089599285	0.3450980627868318	0.15638238529651582	0.13184340858921098	0.13417739703226322	0.19234910334600638	0.19991446615793843	0.20721885303961918	0.0	0.04414492537218283	0.12997759064830466	0.15001137791648392	0.35458614252764975	0.30420863592279485	0.3041950483558149	0.17529926921609484	0.24819109158318495	0.2323765187809047	0.15992926952576678	0.302832942024545	0.2023273960634912	0.20381211891498557	0.3478217883642964	0.2557383362922132
f15pp	0.22554149773451354	0.2705557250436238	0.20373769713757334	0.12919889268001283	0.20778437382277265	0.2018226672988549	0.215025834244219	0.20091033612834028	0.1928237417816494	0.16663486890604967	0.21564486798407936	0.195953416044897	0.17690262788137565	0.29800339450852303	0.18935298402904902	0.15391107262641207	0.10952936693078685	0.28462135625470186	0.3032155510001856	0.20943893274910863	0.2410380522330843	0.1341820416958631	0.14467871853441422	0.11589247344101089	0.10796772114400156	0.15436544694843854	0.23281210389218737	0.2112082536427784	0.20314851789821348	0.1372337687792913	0.17763750266016565	0.13128256784623346	0.1284226074550459	0.07737055014438807	0.26725989319305554	0.19023778333739297	0.20670463231797004	0.12092797129973101	0.14274303768632546	0.1406904793418236	0.15867587522989662	0.1693581119962998	0.12633796431372835	0.12497180231934107	0.23717012941695115	0.18648569631385903	0.22029701995153161	0.22289685657883765	0.3283234398575037	0.3199627017483426	0.13124702425802665	0.1067080475507218	0.10904203599377404	0.1672137423075172	0.17477910511944925	0.18208349200113	0.04414492537218283	0.0	0.10484222960981548	0.12487601687799474	0.32945078148916057	0.27907327488430567	0.27905968731732567	0.15016390817760567	0.22305573054469574	0.20724115774241553	0.13479390848727757	0.27769758098605585	0.177192035025002	0.17867675787649637	0.32268642732580716	0.23060297525372397
f32pp	0.27512722295410474	0.32014145026321494	0.25332342235716454	0.178784617899604	0.25737009904236385	0.25140839251844604	0.2646115594638102	0.25049606134793145	0.24240946700124058	0.21622059412564085	0.26523059320367054	0.24553914126448817	0.22648835310096682	0.34758911972811424	0.2389387092486402	0.20349679784600325	0.15911509215037803	0.33420708147429307	0.35280127621977675	0.2590246579686998	0.2906237774526755	0.18376776691545427	0.19426444375400537	0.16547819866060204	0.15755344636359273	0.20395117216802972	0.2823978291117785	0.26079397886236955	0.2527342431178046	0.18681949399888248	0.2272232278797568	0.18086829306582464	0.17800833267463706	0.12695627536397922	0.3168456184126467	0.23982350855698412	0.2562903575375612	0.17051369651932216	0.1923287629059166	0.19027620456141475	0.20826160044948777	0.21894383721589095	0.1759236895333195	0.17455752753893222	0.2867558546365423	0.23607142153345018	0.26988274517112276	0.27248258179842877	0.3779091650770948	0.3695484269679338	0.1808327494776178	0.15629377277031295	0.1586277612133652	0.21679946752710832	0.22436483033904037	0.23166921722072115	0.12997759064830466	0.10484222960981548	0.0	0.03972810112280161	0.3790365067087518	0.3286590001038968	0.32864541253691687	0.19974963339719684	0.27264145576428694	0.25682688296200673	0.18437963370686877	0.32728330620564705	0.2267777602445932	0.22826248309608757	0.37227215254539836	0.2801887004733152
f30pp	0.29516101022228397	0.3401752375313942	0.27335720962534377	0.19881840516778324	0.277403886310543	0.2714421797866253	0.2846453467319894	0.2705298486161107	0.26244325426941983	0.23625438139382007	0.28526438047184977	0.2655729285326674	0.24652214036914605	0.3676229069962934	0.2589724965168194	0.22353058511418247	0.17914887941855726	0.3542408687424723	0.372835063487956	0.27905844523687906	0.3106575647208547	0.2038015541836335	0.21429823102218462	0.1855119859287813	0.17758723363177198	0.22398495943620894	0.30243161637995775	0.2808277661305488	0.27276803038598385	0.2068532812670617	0.24725701514793602	0.20090208033400386	0.19804211994281629	0.14699006263215844	0.33687940568082597	0.25985729582516337	0.2763241448057404	0.1905474837875014	0.21236255017409583	0.21030999182959398	0.228295387717667	0.23897762448407017	0.19595747680149872	0.19459131480711145	0.3067896419047215	0.2561052088016294	0.289916532439302	0.29251636906660805	0.39794295234527405	0.389582214236113	0.20086653674579702	0.17632756003849218	0.17866154848154442	0.23683325479528758	0.24439861760721962	0.2517030044889004	0.15001137791648392	0.12487601687799474	0.03972810112280161	0.0	0.39907029397693095	0.34869278737207604	0.3486791998050961	0.21978342066537607	0.29267524303246617	0.2768606702301859	0.204413420975048	0.3473170934738262	0.24681154751277243	0.2482962703642668	0.3923059398135776	0.3002224877414944
f7pp	0.4035499437746639	0.4485641710837741	0.3817461431777237	0.30720733872016315	0.385792819862923	0.3798311133390052	0.3930342802843694	0.3789187821684906	0.3708321878217997	0.34464331494620004	0.3936533140242297	0.37396186208504734	0.354911073921526	0.4760118405486734	0.36736143006919936	0.33191951866656244	0.2982106535405463	0.47330264286446133	0.49189683760994507	0.3981202193588681	0.42971933884284375	0.3228633283056226	0.3333600051441737	0.30457376005077036	0.296649007753761	0.34304673355819804	0.4315641561694634	0.4099603059200544	0.4019005701754895	0.3359858210565673	0.37638955493744164	0.3300346201235095	0.32717465973232196	0.29631150752035385	0.4963258413007624	0.4193037314450998	0.43577058042567685	0.34999391940743785	0.37180898579403227	0.3697564274495304	0.38774182333760343	0.3984240601040066	0.3554039124214352	0.3540377504270479	0.466236077524658	0.4155516444215659	0.4493629680592385	0.4519628046865445	0.5573893879652105	0.5490286498560495	0.36031297236573345	0.3357739956584286	0.33810798410148085	0.424351021876707	0.431916384688639	0.4392207715703198	0.35458614252764975	0.32945078148916057	0.3790365067087518	0.39907029397693095	0.0	0.13637380955618097	0.43499483905500835	0.30609905991528835	0.40106417658484605	0.38524960378256584	0.3128023545274279	0.45570602702620616	0.35520048106515234	0.3566852039166467	0.5006948733659575	0.40861142129387434
w7pp	0.35317243716980906	0.39818666447891926	0.33136863657286886	0.2568298321153083	0.33541531325806806	0.32945360673415036	0.3426567736795144	0.3285412755636357	0.32045468121694487	0.2942658083413451	0.3432758074193748	0.32358435548019243	0.3045335673166711	0.42563433394381844	0.31698392346434445	0.2815420120617075	0.24783314693569142	0.4229251362596064	0.4415193310050901	0.34774271275401314	0.37934183223798884	0.2724858217007676	0.2829824985393188	0.25419625344591545	0.2462715011489061	0.2926692269533431	0.38118664956460846	0.3595827993151995	0.35152306357063456	0.2856083144517124	0.32601204833258673	0.2796571135186545	0.276797153127467	0.2459340009154989	0.44594833469590744	0.36892622484024484	0.38539307382082194	0.2996164128025829	0.32143147918917736	0.3193789208446755	0.33736431673274847	0.3480465534991517	0.30502640581658025	0.303660243822193	0.41585857091980305	0.36517413781671093	0.3989854614543835	0.4015852980816895	0.5070118813603556	0.49865114325119453	0.30993546576087855	0.2853964890535737	0.28773047749662595	0.3739735152718521	0.38153887808378406	0.38884326496546484	0.30420863592279485	0.27907327488430567	0.3286590001038968	0.34869278737207604	0.13637380955618097	0.0	0.38461733245015345	0.2557215533104334	0.3506866699799912	0.33487209717771094	0.26242484792257303	0.40532852042135126	0.3048229744602975	0.30630769731179186	0.4503173667611027	0.3582339146890195
