	f14ppB	f20ppA	w2pp	w11pp	f10pp	w32pp	w6pp	w12pp	f7pp	w9pp	w20pp	w8pp	w18pp	f4pp	w3pp	f2pp	f11pp	w28pp	f16ppA	w24pp	w29pp	w27pp	w26pp	w14pp	f8pp	f16ppB	f22ppA	w17pp	f19pp	w1pp	f12ppB	f6ppA	w4pp	w21pp	w16pp	f32pp	w19pp	w10pp	f24pp	w13pp	f1pp	w31pp	S1Hp	S4Hp	F7H1	S21H1	S19H1	31160	31750	F14H1A	S3Hp	F3H1	S15Hp	S31Hp	S18H1	S26Hp	S16H2	S30H1	31267	S28Hp	31360	F32H1	F6H1	S27H1	F22HpB	530050	S7Hp	530315	530119	31328	530075	530394	31236	530451	S2Hp	530295	S29H1	S10H1	F14H1B	531414	S25Hp	S8Hp	S11Hp	S14Hp	S23Hp	530055	S13Hp	31071	S22Hp	S12Hp	530258	S9H1	S6Hp	31700	31300	F23HpA	F8H1	31219	31333	F29H1	530177	S20H1	F1H1	s24H1	S17H1	31232	f25pp	f17ppB
S30H1	0.6419133382378044	0.6430867151518781	0.6505190839619105	0.6580298706848207	0.6739353248543531	0.6699517976501964	0.6824391547908613	0.6890574022529972	0.6663329060287861	0.6690125812754727	0.6571397449410686	0.6717819701186756	0.6714834522108167	0.6939825698225027	0.6908217924017435	0.69065945508131	0.7022321292061887	0.7001975112167854	0.6795035068742414	0.6655914851396965	0.687536225514238	0.6885587517337158	0.6690386554768023	0.6758857658320374	0.6896290484281804	0.6977133496937342	0.6982317691000165	0.6742341378774538	0.6790440319399995	0.6889191198423188	0.6825685055695053	0.6948845658738626	0.6957719398933527	0.6864264598022201	0.6717998284181038	0.6857445951863607	0.6650925469988317	0.6658572210239068	0.6629801622092667	0.6410088344173481	0.6358502887768276	0.644577566134196	0.24045926326438127	0.31368689333746036	0.41592074688567193	0.4994920424614261	0.48142709791395344	0.48238376694945684	0.42199105972296214	0.2890306515788354	0.2282412374215681	0.19963329255707007	0.24380022939198454	0.1462694602298603	0.1391603719315483	0.08594515916143611	0.07290412768451185	0.0	0.22098872515951876	0.23097430335490315	0.22308646651535682	0.29685015858380215	0.22166734753380749	0.2538821422440283	0.19414646465578395	0.2615190428786871	0.17746017900258582	0.23979532889608648	0.20959583974705204	0.2170126418739373	0.22601926354602686	0.30662040804384066	0.3055166063029106	0.2730543574682682	0.284519312645337	0.2322356324185093	0.2175310000994202	0.31516137173186387	0.2584800568744783	0.2738708289230427	0.23322467182242657	0.2703344946984022	0.285692574987379	0.3195353664610174	0.29995517670448263	0.2612911018488312	0.23117257023978324	0.2631145001329349	0.25956465324165107	0.15064950038109137	0.21799687249193764	0.2664505936170605	0.21351541289984455	0.21818909067621411	0.25344912251701934	0.4893807316503923	0.5504299527235865	0.5898099688678083	0.601059748489932	0.6272311642004663	0.6161853675327401	0.5521835950204703	0.6163767732614426	0.6177034848748417	0.5816548914086361	0.5211522147177072	0.619492821060593	0.6615174368126846
31267	0.6933448235688072	0.6945182004828809	0.7019505692929133	0.7094613560158235	0.725366810185356	0.7213832829811992	0.7338706401218641	0.740488887584	0.717764391359789	0.7204440666064755	0.7085712302720715	0.7232134554496784	0.7229149375418196	0.7454140551535056	0.7422532777327464	0.7420909404123128	0.7536636145371916	0.7516289965477883	0.7309349922052443	0.7170229704706993	0.7389677108452408	0.7399902370647187	0.7204701408078051	0.7273172511630402	0.7410605337591832	0.749144835024737	0.7496632544310193	0.7256656232084566	0.7304755172710024	0.7403506051733216	0.7339999909005082	0.7463160512048654	0.7472034252243556	0.737857945133223	0.7232313137491067	0.7371760805173635	0.7165240323298345	0.7172887063549096	0.7144116475402695	0.692440319748351	0.6872817741078304	0.6960090514651989	0.2918907485953841	0.3651183786684632	0.46735223221667477	0.5509235277924289	0.5328585832449563	0.5338152522804597	0.47342254505396497	0.34046213690983823	0.27967272275257093	0.25106477788807285	0.29523171472298737	0.19770094556086312	0.20653086138202445	0.17169398605849123	0.1715847462155001	0.22098872515951876	0.0	0.20337271662664796	0.23097380612547083	0.30473749819391616	0.22955468714392152	0.2617694818541423	0.20203380426589795	0.26940638248880117	0.18534751861269985	0.24768266850620052	0.21748317935716605	0.22489998148405133	0.23390660315614087	0.3145077476539547	0.3134039459130246	0.28094169707838224	0.292406652255451	0.24012297202862332	0.22541833970953423	0.32304871134197793	0.26636739648459234	0.2817581685331567	0.24111201143254057	0.27822183430851627	0.293579914597493	0.3274227060711314	0.30784251631459664	0.2691784414589452	0.23905990984989725	0.271001839743049	0.2674519928517651	0.20208098571209418	0.26942835782294045	0.3178820789480633	0.2649468982308474	0.2696205760072169	0.3048806078480222	0.5408122169813951	0.6018614380545892	0.6412414541988112	0.6524912338209349	0.6786626495314692	0.667616852863743	0.6036150803514732	0.6678082585924454	0.6691349702058446	0.6330863767396391	0.57258370004871	0.6709243063915958	0.7129489221436874
S28Hp	0.7033304017641916	0.7045037786782653	0.7119361474882977	0.7194469342112079	0.7353523883807404	0.7313688611765836	0.7438562183172485	0.7504744657793844	0.7277499695551733	0.7304296448018599	0.7185568084674558	0.7331990336450628	0.7329005157372039	0.7553996333488899	0.7522388559281308	0.7520765186076972	0.7636491927325759	0.7616145747431726	0.7409205704006286	0.7270085486660837	0.7489532890406252	0.749975815260103	0.7304557190031895	0.7373028293584246	0.7510461119545676	0.7591304132201214	0.7596488326264037	0.735651201403841	0.7404610954663867	0.750336183368706	0.7439855690958925	0.7563016294002498	0.7571890034197399	0.7478435233286074	0.733216891944491	0.7471616587127479	0.7265096105252189	0.727274284550294	0.7243972257356539	0.7024258979437353	0.6972673523032148	0.7059946296605832	0.3018763267907685	0.37510395686384757	0.47733781041205914	0.5609091059878133	0.5428441614403406	0.543800830475844	0.48340812324934934	0.3504477151052226	0.2896583009479553	0.2610503560834573	0.30521729291837174	0.20768652375624752	0.21651643957740885	0.18167956425387563	0.1815703244108845	0.23097430335490315	0.20337271662664796	0.0	0.24095938432085523	0.3147230763893006	0.23954026533930595	0.27175506004952665	0.21201938246128238	0.2793919606841856	0.19533309680808425	0.25766824670158495	0.22746875755255047	0.23488555967943572	0.2438921813515253	0.3244933258493391	0.32338952410840904	0.2909272752737666	0.3023922304508354	0.25010855022400774	0.23540391790491866	0.33303428953736236	0.27635297467997677	0.2917437467285411	0.251097589627925	0.2882074125039007	0.30356549279287737	0.3374082842665158	0.31782809450998106	0.2791640196543296	0.24904548804528165	0.2809874179384334	0.2774375710471495	0.21206656390747858	0.27941393601832487	0.32786765714344773	0.27493247642623175	0.2796061542026013	0.31486618604340655	0.5507977951767795	0.6118470162499736	0.6512270323941955	0.6624768120163192	0.6886482277268535	0.6776024310591273	0.6136006585468575	0.6777938367878298	0.6791205484012289	0.6430719549350234	0.5825692782440943	0.6809098845869802	0.7229345003390718
31360	0.6954425649246453	0.696615941838719	0.7040483106487514	0.7115590973716616	0.727464551541194	0.7234810243370373	0.7359683814777022	0.7425866289398381	0.719862132715627	0.7225418079623136	0.7106689716279095	0.7253111968055165	0.7250126788976576	0.7475117965093436	0.7443510190885845	0.7441886817681509	0.7557613558930296	0.7537267379036263	0.7330327335610823	0.7191207118265374	0.7410654522010789	0.7420879784205567	0.7225678821636432	0.7294149925188783	0.7431582751150213	0.7512425763805751	0.7517609957868574	0.7277633645642947	0.7325732586268404	0.7424483465291597	0.7360977322563462	0.7484137925607035	0.7493011665801936	0.7399556864890611	0.7253290551049447	0.7392738218732016	0.7186217736856726	0.7193864477107477	0.7165093888961076	0.694538061104189	0.6893795154636685	0.6981067928210369	0.2939884899512222	0.36721612002430126	0.46944997357251284	0.553021269148267	0.5349563246007943	0.5359129936362977	0.47552028640980304	0.3425598782656763	0.281770464108409	0.2531625192439109	0.29732945607882544	0.1997986869167012	0.20862860273786252	0.1737917274143293	0.17368248757133817	0.22308646651535682	0.23097380612547083	0.24095938432085523	0.0	0.22454022560390655	0.14935741455391188	0.2073492615790419	0.19018620183387028	0.25755878005677346	0.17349991618067218	0.23583506607417282	0.2056355769251384	0.21305237905202362	0.22205900072411322	0.30266014522192697	0.3015563434809969	0.26909409464635453	0.2805590498234233	0.22827536959659564	0.21357073727750656	0.31120110890995023	0.25451979405256464	0.269910566101129	0.2292644090005129	0.26637423187648857	0.2817323121654653	0.3155751036391037	0.29599491388256893	0.2573308390269175	0.22721230741786957	0.2591542373110213	0.25560439041973737	0.20417872706793225	0.2715260991787785	0.3199798203039014	0.26704463958668545	0.27171831736305496	0.30697834920386025	0.5429099583372332	0.6039591794104273	0.6433391955546492	0.654588975176773	0.6807603908873072	0.669714594219581	0.6057128217073112	0.6699059999482835	0.6712327115616826	0.6351841180954771	0.574681441404548	0.6730220477474339	0.7150466634995255
F32H1	0.7692062569930906	0.7703796339071644	0.7778120027171967	0.7853227894401069	0.8012282436096394	0.7972447164054827	0.8097320735461475	0.8163503210082834	0.7936258247840724	0.796305500030759	0.7844326636963549	0.7990748888739618	0.798776370966103	0.821275488577789	0.8181147111570297	0.8179523738365962	0.829525047961475	0.8274904299720717	0.8067964256295277	0.7928844038949827	0.8148291442695242	0.8158516704890021	0.7963315742320886	0.8031786845873237	0.8169219671834667	0.8250062684490205	0.8255246878553028	0.80152705663274	0.8063369506952858	0.816212038597605	0.8098614243247916	0.8221774846291489	0.823064858648639	0.8137193785575063	0.7990927471733901	0.8130375139416469	0.792385465754118	0.793150139779193	0.790273080964553	0.7683017531726344	0.7631432075321138	0.7718704848894823	0.36775218201966753	0.4409798120927466	0.5432136656409582	0.6267849612167123	0.6087200166692397	0.6096766857047431	0.5492839784782484	0.41632357033412165	0.35553415617685435	0.3269262113123563	0.37109314814727073	0.2735623789851465	0.28239229480630784	0.24755541948277462	0.2474461796397835	0.29685015858380215	0.30473749819391616	0.3147230763893006	0.22454022560390655	0.0	0.17045990432210648	0.28111295364748723	0.2639498939023156	0.3313224721252188	0.2472636082491175	0.30959875814261817	0.2793992689935837	0.286816071120469	0.2958226927925585	0.3764238372903723	0.37532003554944227	0.34285778671479983	0.35432274189186863	0.30203906166504096	0.2873344293459519	0.3849648009783956	0.32828348612101	0.3436742581695743	0.3030281010689582	0.3401379239449339	0.3554960042339106	0.38933879570754903	0.3697586059510143	0.3310945310953628	0.3009759994863149	0.3329179293794666	0.3293680824881827	0.27794241913637757	0.3452897912472238	0.3937435123723467	0.34080833165513075	0.3454820094315003	0.3807420412723056	0.6166736504056786	0.6777228714788728	0.7171028876230946	0.7283526672452183	0.7545240829557526	0.7434782862880264	0.6794765137757566	0.7436696920167288	0.744996403630128	0.7089478101639224	0.6484451334729935	0.7467857398158793	0.7888103555679709
F6H1	0.694023445943096	0.6951968228571697	0.7026291916672021	0.7101399783901122	0.7260454325596447	0.722061905355488	0.7345492624961528	0.7411675099582887	0.7184430137340777	0.7211226889807643	0.7092498526463602	0.7238920778239671	0.7235935599161083	0.7460926775277943	0.7429319001070351	0.7427695627866016	0.7543422369114803	0.752307618922077	0.731613614579533	0.717701592844988	0.7396463332195296	0.7406688594390074	0.7211487631820939	0.727995873537329	0.741739156133472	0.7498234573990258	0.7503418768053081	0.7263442455827454	0.7311541396452911	0.7410292275476104	0.7346786132747969	0.7469946735791542	0.7478820475986443	0.7385365675075117	0.7239099361233954	0.7378547028916522	0.7172026547041233	0.7179673287291983	0.7150902699145583	0.6931189421226397	0.6879603964821192	0.6966876738394876	0.29256937096967284	0.3657970010427519	0.4680308545909635	0.5516021501667177	0.533537205619245	0.5344938746547484	0.4741011674282537	0.34114075928412696	0.28035134512685966	0.2517434002623616	0.2959103370972761	0.19837956793515185	0.20720948375631318	0.17237260843277996	0.17226336858978883	0.22166734753380749	0.22955468714392152	0.23954026533930595	0.14935741455391188	0.17045990432210648	0.0	0.2059301425974926	0.18876708285232097	0.2561396610752241	0.17208079719912286	0.2344159470926235	0.20421645794358906	0.21163326007047434	0.22063988174256388	0.3012410262403777	0.30013722449944763	0.26767497566480525	0.279139930841874	0.22685625061504633	0.21215161829595724	0.3097819899284009	0.2531006750710153	0.26849144711957973	0.2278452900189636	0.2649551128949392	0.280313193183916	0.3141559846575544	0.29457579490101965	0.2559117200453682	0.22579318843632026	0.25773511832947194	0.2541852714381881	0.2027596080863829	0.2701069801972292	0.31856070132235204	0.2656255206051361	0.2702991983815056	0.3055592302223109	0.5414908393556839	0.602540060428878	0.6419200765730999	0.6531698561952236	0.6793412719057579	0.6682954752380317	0.6042937027257619	0.6684868809667341	0.6698135925801333	0.6337649991139278	0.5732623224229987	0.6716029287658846	0.7136275445179762
S27H1	0.7262382406533167	0.7274116175673904	0.7348439863774228	0.7423547731003329	0.7582602272698654	0.7542767000657087	0.7667640572063735	0.7733823046685094	0.7506578084442984	0.753337483690985	0.7414646473565809	0.7561068725341878	0.755808354626329	0.778307472238015	0.7751466948172558	0.7749843574968223	0.786557031621701	0.7845224136322977	0.7638284092897537	0.7499163875552087	0.7718611279297503	0.7728836541492281	0.7533635578923146	0.7602106682475497	0.7739539508436927	0.7820382521092465	0.7825566715155288	0.7585590402929661	0.7633689343555118	0.7732440222578311	0.7668934079850176	0.7792094682893749	0.780096842308865	0.7707513622177324	0.7561247308336161	0.7700694976018729	0.749417449414344	0.750182123439419	0.747305064624779	0.7253337368328604	0.7201751911923399	0.7289024685497083	0.3247841656798936	0.3980117957529727	0.5002456493011843	0.5838169448769384	0.5657520003294658	0.5667086693649692	0.5063159621384745	0.3733555539943477	0.31256613983708037	0.28395819497258235	0.3281251318074968	0.2305943626453726	0.23942427846653394	0.20458740314300072	0.2044781633000096	0.2538821422440283	0.2617694818541423	0.27175506004952665	0.2073492615790419	0.28111295364748723	0.2059301425974926	0.0	0.2209818775625417	0.2883544557854449	0.2042955919093436	0.26663074180284424	0.23643125265380982	0.24384805478069504	0.25285467645278464	0.33345582095059845	0.3323520192096684	0.29988977037502595	0.31135472555209476	0.25907104532526704	0.24436641300617798	0.34199678463862165	0.28531546978123606	0.30070624182980044	0.2600600847291843	0.29716990760516	0.3125279878941367	0.34637077936777516	0.3267905896112404	0.2881265147555889	0.258007983146541	0.2899499130396927	0.28640006614840885	0.23497440279660367	0.30232177490744994	0.35077549603257285	0.2978403153153568	0.30251399309172644	0.33777402493253167	0.5737056340659046	0.6347548551390988	0.6741348712833206	0.6853846509054444	0.7115560666159786	0.7005102699482524	0.6365084974359827	0.7007016756769548	0.7020283872903541	0.6659797938241485	0.6054771171332195	0.7038177234761053	0.7458423392281969
F22HpB	0.6665025630650724	0.6676759399791461	0.6751083087891785	0.6826190955120887	0.6985245496816211	0.6945410224774644	0.7070283796181293	0.7136466270802652	0.6909221308560541	0.6936018061027407	0.6817289697683366	0.6963711949459436	0.6960726770380847	0.7185717946497707	0.7154110172290116	0.715248679908578	0.7268213540334567	0.7247867360440534	0.7040927317015094	0.6901807099669645	0.712125450341506	0.7131479765609838	0.6936278803040703	0.7004749906593054	0.7142182732554484	0.7223025745210022	0.7228209939272845	0.6988233627047218	0.7036332567672675	0.7135083446695868	0.7071577303967733	0.7194737907011306	0.7203611647206207	0.7110156846294882	0.6963890532453718	0.7103338200136287	0.6896817718260997	0.6904464458511748	0.6875693870365347	0.6655980592446161	0.6604395136040956	0.669166790961464	0.26504848809164927	0.33827611816472836	0.44050997171293993	0.5240812672886941	0.5060163227412214	0.5069729917767248	0.44658028455023013	0.3136198764061034	0.2528304622488361	0.22422251738433804	0.26838945421925253	0.17085868505712828	0.17968860087828964	0.1448517255547564	0.14474248571176526	0.19414646465578395	0.20203380426589795	0.21201938246128238	0.19018620183387028	0.2639498939023156	0.18876708285232097	0.2209818775625417	0.0	0.14430533376485885	0.09343102011385288	0.15576617000735352	0.159285858965504	0.16670266109238924	0.17570928276447884	0.25631042726229264	0.2552066255213626	0.22274437668672015	0.23420933186378895	0.18192565163696126	0.16722101931787217	0.26485139095031585	0.20817007609293026	0.22356084814149463	0.1829146910408785	0.22002451391685418	0.2353825942058309	0.26922538567946935	0.2496451959229346	0.21098112106728312	0.1808625894582352	0.2128045193513869	0.20925467246010304	0.17523872520835937	0.2425860973192056	0.29103981844432847	0.23810463772711252	0.24277831550348208	0.27803834734428734	0.5139699564776603	0.5750191775508544	0.6143991936950763	0.6256489733172	0.6518203890277343	0.6407745923600081	0.5767728198477383	0.6409659980887106	0.6422927097021097	0.6062441162359042	0.5457414395449751	0.644082045887861	0.6861066616399526
530050	0.7338751412879756	0.7350485182020493	0.7424808870120817	0.7499916737349919	0.7658971279045244	0.7619136007003676	0.7744009578410325	0.7810192053031684	0.7582947090789574	0.7609743843256439	0.7491015479912398	0.7637437731688468	0.7634452552609879	0.7859443728726739	0.7827835954519147	0.7826212581314812	0.7941939322563599	0.7921593142669566	0.7714653099244126	0.7575532881898677	0.7794980285644092	0.780520554783887	0.7610004585269735	0.7678475688822086	0.7815908514783516	0.7896751527439054	0.7901935721501877	0.766195940927625	0.7710058349901707	0.78088092289249	0.7745303086196765	0.7868463689240338	0.7877337429435239	0.7783882628523913	0.763761631468275	0.7777063982365319	0.7570543500490029	0.757819024074078	0.7549419652594379	0.7329706374675193	0.7278120918269988	0.7365393691843672	0.3324210663145525	0.40564869638763157	0.5078825499358431	0.5914538455115973	0.5733889009641246	0.574345569999628	0.5139528627731333	0.3809924546290066	0.3202030404717393	0.29159509560724123	0.33576203244215574	0.2382312632800315	0.24706117910119282	0.2122243037776596	0.21211506393466847	0.2615190428786871	0.26940638248880117	0.2793919606841856	0.25755878005677346	0.3313224721252188	0.2561396610752241	0.2883544557854449	0.14430533376485885	0.0	0.16080359833675606	0.2231387482302567	0.2266584371884072	0.23407523931529245	0.24308186098738202	0.3236830054851958	0.32257920374426574	0.29011695490962336	0.3015819100866921	0.24929822985986444	0.23459359754077536	0.33222396917321906	0.27554265431583347	0.29093342636439784	0.2502872692637817	0.2873970921397574	0.3027551724287341	0.3365979639023725	0.31701777414583776	0.27835369929018633	0.2482351676811384	0.2801770975742901	0.2766272506830062	0.24261130343126255	0.3099586755421088	0.3584123966672317	0.30547721595001576	0.31015089372638527	0.34541092556719055	0.5813425347005635	0.6423917557737577	0.6817717719179796	0.6930215515401033	0.7191929672506375	0.7081471705829113	0.6441453980706415	0.7083385763116138	0.7096652879250129	0.6736166944588073	0.6131140177678784	0.7114546241107642	0.7534792398628558
S7Hp	0.6498162774118742	0.6509896543259479	0.6584220231359803	0.6659328098588905	0.681838264028423	0.6778547368242662	0.6903420939649311	0.696960341427067	0.674235845202856	0.6769155204495425	0.6650426841151384	0.6796849092927454	0.6793863913848865	0.7018855089965725	0.6987247315758134	0.6985623942553798	0.7101350683802585	0.7081004503908552	0.6874064460483112	0.6734944243137663	0.6954391646883078	0.6964616909077856	0.6769415946508721	0.6837887050061072	0.6975319876022502	0.705616288867804	0.7061347082740863	0.6821370770515236	0.6869469711140693	0.6968220590163886	0.6904714447435751	0.7027875050479324	0.7036748790674225	0.69432939897629	0.6797027675921736	0.6936475343604305	0.6729954861729015	0.6737601601979766	0.6708831013833365	0.6489117735914179	0.6437532279508974	0.6524805053082658	0.24836220243845114	0.3215898325115302	0.42382368605974186	0.5073949816354959	0.4893300370880233	0.4902867061235267	0.42989399889703206	0.29693359075290526	0.23614417659563797	0.20753623173113994	0.2517031685660544	0.15417239940393018	0.1630023152250915	0.12816543990155832	0.12805620005856716	0.17746017900258582	0.18534751861269985	0.19533309680808425	0.17349991618067218	0.2472636082491175	0.17208079719912286	0.2042955919093436	0.09343102011385288	0.16080359833675606	0.0	0.07366745296384915	0.14259957331230588	0.15001637543919116	0.1590229971112807	0.2396241416090945	0.23852033986816445	0.20605809103352207	0.21752304621059082	0.16523936598376315	0.15053473366467407	0.24816510529711777	0.19148379043973218	0.20687456248829655	0.1662284053876804	0.2033382282636561	0.21869630855263283	0.2525391000262712	0.23295891026973647	0.19429483541408504	0.1641763038050371	0.19611823369818882	0.1925683868069049	0.15855243955516127	0.22589981166600753	0.2743535327911304	0.22141835207391442	0.22609202985028398	0.2613520616910892	0.4972836708244622	0.5583328918976563	0.5977129080418782	0.608962687664002	0.6351341033745361	0.6240883067068099	0.5600865341945402	0.6242797124355124	0.6256064240489116	0.589557830582706	0.529055153891777	0.6273957602346628	0.6694203759867544
530315	0.712151427305375	0.7133248042194487	0.7207571730294811	0.7282679597523912	0.7441734139219237	0.740189886717767	0.7526772438584318	0.7592954913205677	0.7365709950963567	0.7392506703430433	0.7273778340086392	0.7420200591862461	0.7417215412783873	0.7642206588900733	0.7610598814693141	0.7608975441488806	0.7724702182737593	0.770435600284356	0.749741595941812	0.735829574207267	0.7577743145818086	0.7587968408012864	0.7392767445443729	0.746123854899608	0.759867137495751	0.7679514387613048	0.7684698581675871	0.7444722269450244	0.7492821210075701	0.7591572089098894	0.7528065946370759	0.7651226549414332	0.7660100289609233	0.7566645488697907	0.7420379174856744	0.7559826842539312	0.7353306360664023	0.7360953100914773	0.7332182512768373	0.7112469234849187	0.7060883778443982	0.7148156552017666	0.31069735233195184	0.3839249824050309	0.4861588359532425	0.5697301315289967	0.551665186981524	0.5526218560170274	0.4922291487905327	0.35926874064640596	0.29847932648913866	0.2698713816246406	0.3140383184595551	0.21650754929743085	0.22533746511859218	0.19050058979505896	0.19039134995206783	0.23979532889608648	0.24768266850620052	0.25766824670158495	0.23583506607417282	0.30959875814261817	0.2344159470926235	0.26663074180284424	0.15576617000735352	0.2231387482302567	0.07366745296384915	0.0	0.20493472320580652	0.2123515253326918	0.22135814700478135	0.30195929150259515	0.3008554897616651	0.2683932409270227	0.27985819610409146	0.2275745158772638	0.2128698835581747	0.3105002551906184	0.2538189403332328	0.2692097123817972	0.22856355528118105	0.26567337815715675	0.2810314584461335	0.31487424991977186	0.2952940601632371	0.2566299853075857	0.22651145369853773	0.25845338359168946	0.25490353670040555	0.2208875894486619	0.2882349615595082	0.33668868268463104	0.2837535019674151	0.2884271797437846	0.3236872115845899	0.5596188207179629	0.620668041791157	0.6600480579353789	0.6712978375575026	0.6974692532680369	0.6864234566003107	0.6224216840880409	0.6866148623290131	0.6879415739424123	0.6518929804762068	0.5913903037852777	0.6897309101281636	0.7317555258802552
530119	0.6819519381563405	0.6831253150704142	0.6905576838804466	0.6980684706033567	0.7139739247728892	0.7099903975687325	0.7224777547093973	0.7290960021715333	0.7063715059473222	0.7090511811940088	0.6971783448596047	0.7118205700372117	0.7115220521293528	0.7340211697410388	0.7308603923202797	0.7306980549998461	0.7422707291247248	0.7402361111353215	0.7195421067927775	0.7056300850582325	0.7275748254327741	0.7285973516522519	0.7090772553953384	0.7159243657505735	0.7296676483467165	0.7377519496122703	0.7382703690185526	0.7142727377959899	0.7190826318585356	0.7289577197608549	0.7226071054880414	0.7349231657923987	0.7358105398118888	0.7264650597207563	0.7118384283366399	0.7257831951048968	0.7051311469173678	0.7058958209424429	0.7030187621278028	0.6810474343358842	0.6758888886953637	0.6846161660527321	0.28049786318291736	0.35372549325599645	0.455959346804208	0.5395306423799622	0.5214656978324895	0.5224223668679929	0.4620296596414982	0.3290692514973715	0.2682798373401042	0.23967189247560616	0.2838388293105206	0.1863080601483964	0.19513797596955773	0.1603011006460245	0.16019186080303338	0.20959583974705204	0.21748317935716605	0.22746875755255047	0.2056355769251384	0.2793992689935837	0.20421645794358906	0.23643125265380982	0.159285858965504	0.2266584371884072	0.14259957331230588	0.20493472320580652	0.0	0.14230753864957082	0.1513141603216604	0.23191530481947417	0.23081150307854412	0.1983492542439017	0.2326747727392265	0.18039109251239882	0.16568646019330974	0.26331683182575344	0.20663551696836785	0.22202628901693222	0.18138013191631608	0.21848995479229177	0.2338480350812685	0.2676908265549069	0.24811063679837214	0.2094465619427207	0.17932803033367278	0.21126996022682448	0.20772011333554058	0.19068810029962746	0.25803547241047375	0.3064891935355966	0.25355401281838064	0.2582276905947502	0.29348772243555543	0.5294193315689284	0.5904685526421225	0.6298485687863444	0.6410983484084681	0.6672697641190024	0.6562239674512762	0.5922221949390064	0.6564153731799787	0.6577420847933778	0.6216934913271723	0.5611908146362432	0.6595314209791291	0.7015560367312207
31328	0.6893687402832257	0.6905421171972994	0.6979744860073318	0.705485272730242	0.7213907268997745	0.7174071996956177	0.7298945568362826	0.7365128042984185	0.7137883080742075	0.716467983320894	0.70459514698649	0.7192373721640969	0.718938854256238	0.741437971867924	0.7382771944471649	0.7381148571267313	0.74968753125161	0.7476529132622067	0.7269589089196627	0.7130468871851178	0.7349916275596593	0.7360141537791371	0.7164940575222236	0.7233411678774587	0.7370844504736017	0.7451687517391555	0.7456871711454378	0.7216895399228751	0.7264994339854208	0.7363745218877401	0.7300239076149266	0.7423399679192839	0.743227341938774	0.7338818618476415	0.7192552304635251	0.733199997231782	0.712547949044253	0.7133126230693281	0.710435564254688	0.6884642364627694	0.6833056908222489	0.6920329681796173	0.28791466530980264	0.36114229538288173	0.46337614893109336	0.5469474445068474	0.5288824999593749	0.5298391689948783	0.46944646176838356	0.33648605362425676	0.2756966394669894	0.24708869460249142	0.29125563143740585	0.19372486227528166	0.20255477809644298	0.16771790277290977	0.16760866292991863	0.2170126418739373	0.22489998148405133	0.23488555967943572	0.21305237905202362	0.286816071120469	0.21163326007047434	0.24384805478069504	0.16670266109238924	0.23407523931529245	0.15001637543919116	0.2123515253326918	0.14230753864957082	0.0	0.08810149771045991	0.1687026422082737	0.16759884046734363	0.13513659163270123	0.24009157486611177	0.1878078946392841	0.17310326232019502	0.27073363395263866	0.21405231909525307	0.22944309114381745	0.18879693404320136	0.225906756919177	0.24126483720815373	0.27510762868179217	0.2555274389252574	0.21686336406960594	0.186744832460558	0.2186867623537097	0.21513691546242586	0.1981049024265127	0.265452274537359	0.3139059956624819	0.26097081494526586	0.2656444927216355	0.3009045245624407	0.5368361336958136	0.5978853547690078	0.6372653709132297	0.6485151505353535	0.6746865662458876	0.6636407695781614	0.5996389970658917	0.6638321753068639	0.6651588869202631	0.6291102934540576	0.5686076167631285	0.6669482231060143	0.7089728388581059
530075	0.6983753619553154	0.6995487388693891	0.7069811076794215	0.7144918944023316	0.7303973485718641	0.7264138213677074	0.7389011785083722	0.7455194259705081	0.7227949297462971	0.7254746049929837	0.7136017686585796	0.7282439938361865	0.7279454759283277	0.7504445935400137	0.7472838161192545	0.747121478798821	0.7586941529236997	0.7566595349342964	0.7359655305917524	0.7220535088572074	0.743998249231749	0.7450207754512268	0.7255006791943133	0.7323477895495484	0.7460910721456914	0.7541753734112452	0.7546937928175275	0.7306961615949648	0.7355060556575105	0.7453811435598298	0.7390305292870163	0.7513465895913736	0.7522339636108637	0.7428884835197311	0.7282618521356148	0.7422066189038716	0.7215545707163427	0.7223192447414177	0.7194421859267777	0.6974708581348591	0.6923123124943386	0.701039589851707	0.2969212869818922	0.37014891705497127	0.4723827706031829	0.5559540661789371	0.5378891216314643	0.5388457906669677	0.4784530834404731	0.3454926752963463	0.284703261139079	0.256095316274581	0.30026225310949545	0.20273148394737123	0.21156139976853255	0.17672452444499934	0.1766152846020082	0.22601926354602686	0.23390660315614087	0.2438921813515253	0.22205900072411322	0.2958226927925585	0.22063988174256388	0.25285467645278464	0.17570928276447884	0.24308186098738202	0.1590229971112807	0.22135814700478135	0.1513141603216604	0.08810149771045991	0.0	0.12586966219628629	0.12476586045535623	0.0923036116207138	0.2490981965382013	0.19681451631137364	0.18210988399228456	0.27974025562472826	0.22305894076734267	0.23844971281590704	0.1978035557152909	0.2349133785912666	0.2502714588802433	0.2841142503538817	0.26453406059734696	0.22586998574169553	0.1957514541326476	0.2276933840257993	0.2241435371345154	0.20711152409860228	0.2744588962094485	0.32291261733457144	0.26997743661735546	0.274651114393725	0.30991114623453025	0.5458427553679033	0.6068919764410974	0.6462719925853193	0.6575217722074429	0.6836931879179773	0.6726473912502511	0.6086456187379812	0.6728387969789535	0.6741655085923526	0.6381169151261471	0.5776142384352181	0.675954844778104	0.7179794605301956
