	f23ppA	w24pp	s24pp	s24H1	f12ppB	f32pp	f8pp	f26pp	f14ppB	f12ppA	f6ppB	f20ppB	f24pp	w18pp	f23ppB	w20pp	S13Hp	f6ppA	S18H1	F1H1	S8Hp	F23HpA	f10pp	w13pp	f7pp	f3pp	f4pp	f13pp	s17pp	w10pp	w17pp	f17ppA	w3pp	w1pp	f1pp	S14Hp	f29pp	w8pp	f2pp	w2pp	s2pp	f15pp	w14pp	w25pp	f16ppB	f16ppA	f25pp	f22ppB	S22Hp	s27pp	F7H1	f11pp	w11pp	S17H1	F22HpB	S27H1	s30pp	S9H1	S4Hp	w19pp	w16pp	S12Hp	S3Hp	f20ppA	F16H1	f31pp	530451	S15Hp	S26Hp	f30pp	f18pp	f21pp
f15pp	0.3677095703531085	0.37822041881002705	0.4359235226793601	0.4455811801731421	0.3146329669213002	0.33972029438104767	0.25624920200046253	0.36853581661664814	0.3129975482054592	0.32794961820928265	0.3104029450858522	0.2450475053617827	0.25618804834200154	0.339944330447478	0.3324076449179887	0.32909229840911425	0.38911918468718054	0.3800571107558059	0.4004927046660917	0.4146363278440019	0.3979540154490477	0.4472096686843722	0.28267427478341994	0.2940895244150228	0.19912786926611734	0.25209921755880116	0.1833411469936773	0.29589602939730086	0.3123331842485507	0.294947290100052	0.28329547327433735	0.26806149289550185	0.20790003710386085	0.274699577622442	0.27164617597258933	0.3875343880177473	0.20097540899822444	0.21587628905595554	0.1805924742325731	0.19809039797098324	0.2525961284917974	0.0	0.2885347799605952	0.3017223511035631	0.2784254405955563	0.19690500309588355	0.300202358862787	0.3295230527474866	0.41576732393898763	0.34951784836706007	0.44809425200674247	0.3417842694004566	0.4131369191329005	0.4900084292822223	0.5056247149615004	0.48709159394535206	0.43687668944278524	0.4559947702285524	0.454347300123487	0.4004038885179384	0.31114534336530253	0.2788035554352679	0.36280376222940713	0.39253772598942793	0.47008282565541293	0.31602143580076797	0.6100282298712183	0.5665630533117371	0.5219852904480107	0.3268228536111622	0.3162962023510173	0.2921599151517978
w14pp	0.3698546928272594	0.380365541284178	0.438068645153511	0.447726302647293	0.31677808939545116	0.34186541685519856	0.2583943244746134	0.370680939090799	0.3151426706796101	0.3300947406834336	0.31254806756000314	0.2471926278359336	0.2583331708161525	0.34208945292162896	0.3345527673921396	0.3312374208832652	0.3912643071613314	0.38220223322995683	0.40263782714024265	0.41678145031815284	0.4000991379231986	0.44935479115852306	0.2848193972575709	0.29623464688917367	0.23501370394645388	0.28798505223913773	0.21922698167401383	0.33178186407763743	0.34821901892888724	0.3308331247803885	0.31918130795467387	0.3039473275758384	0.2437858717841974	0.31058541230277853	0.3075320106529259	0.4234202226980839	0.2771112433510015	0.2920121234087326	0.28284032544490045	0.3003382491833106	0.35484397970412473	0.2885347799605952	0.0	0.23015370741517185	0.20685679690716502	0.1748706870233069	0.3023474813369379	0.33166817522163755	0.4179124464131385	0.351662970841211	0.45023937448089335	0.3439293918746075	0.4152820416070514	0.4921535517563732	0.5077698374356513	0.48923671641950295	0.4390218119169361	0.4581398927027033	0.4564924225976379	0.4025490109920893	0.3132904658394534	0.28094867790941885	0.364948884703558	0.3946828484635788	0.4722279481295638	0.3181665582749189	0.6121733523453692	0.568708175785888	0.5241304129221617	0.32896797608531314	0.3184413248251682	0.29430503762594873
w25pp	0.38304226397022734	0.3935531124271459	0.45125621629647894	0.46091387379026094	0.3299656605384191	0.35505298799816654	0.2715818956175814	0.383868510233767	0.3283302418225781	0.3432823118264015	0.32573563870297106	0.2603801989789016	0.2715207419591204	0.3552770240645969	0.34774033853510755	0.3444249920262331	0.4044518783042994	0.39538980437292476	0.4158253982832106	0.42996902146112076	0.41328670906616655	0.46254236230149104	0.2980069684005388	0.30942221803214165	0.24820127508942183	0.3011726233821057	0.23241455281698178	0.3449694352206054	0.36140659007185516	0.3440206959233565	0.3323688790976418	0.3171348987188064	0.25697344292716534	0.32377298344574645	0.3207195817958939	0.43660779384105186	0.29029881449396944	0.3051996945517006	0.29602789658786843	0.3135258203262785	0.3680315508470927	0.3017223511035631	0.23015370741517185	0.0	0.18004175748108975	0.18805825816627486	0.3155350524799059	0.3448557463646055	0.4311000175561065	0.36485054198417893	0.46342694562386133	0.35711696301757545	0.4284696127500194	0.5053411228993412	0.5209574085786193	0.5024242875624709	0.4522093830599041	0.47132746384567126	0.4696799937406059	0.41573658213505726	0.3264780369824214	0.2941362490523868	0.378136455846526	0.4078704196065468	0.4854155192725318	0.33135412941788683	0.6253609234883372	0.5818957469288559	0.5373179840651297	0.34215554722828107	0.33162889596813616	0.3074926087689167
f16ppB	0.35974535346222053	0.3702562019191391	0.42795930578847213	0.43761696328225413	0.3066687500304123	0.3317560774901597	0.24828498510957453	0.36057159972576014	0.3050333313145712	0.3199854013183947	0.30243872819496426	0.23708328847089472	0.24822383145111357	0.3319801135565901	0.32444342802710074	0.3211280815182263	0.38115496779629254	0.37209289386491795	0.39252848777520377	0.40667211095311395	0.38998979855815974	0.4392454517934842	0.274710057892532	0.2861253075241348	0.224904364581415	0.27787571287409885	0.20911764230897495	0.32167252471259855	0.33810967956384835	0.3207237854153496	0.309071968589635	0.29383798821079954	0.2336765324191585	0.30047607293773965	0.297422671287887	0.413310883333045	0.26700190398596263	0.28190278404369373	0.27273098607986157	0.2902289098182717	0.34473464033908585	0.2784254405955563	0.20685679690716502	0.18004175748108975	0.0	0.16476134765826805	0.292238141971899	0.32155883585659867	0.40780310704809963	0.3415536314761721	0.44013003511585447	0.33382005250956864	0.4051727022420125	0.4820442123913343	0.4976604980706124	0.47912737705446407	0.42891247255189724	0.4480305533376644	0.446383083232599	0.3924396716270504	0.30318112647441453	0.27083933854437997	0.35483954533851914	0.38457350909853993	0.46211860876452493	0.30805721890988	0.6020640129803303	0.5585988364208491	0.5140210735571228	0.31885863672027426	0.3083319854601293	0.28419569826090985
f16ppA	0.27822491596254784	0.28873576441946636	0.34643886828879944	0.35609652578258144	0.22514831253073952	0.2502356399904869	0.1667645476099018	0.27905116222608745	0.22351289381489853	0.23846496381872195	0.22091829069529154	0.15556285097122202	0.16670339395144085	0.2504596760569173	0.24292299052742802	0.23960764401855358	0.29963453029661985	0.2905724563652452	0.311008050275531	0.3251516734534412	0.308469361058487	0.3577250142938115	0.19318962039285925	0.20460487002446207	0.14338392708174227	0.19635527537442612	0.12759720480930223	0.24015208721292583	0.25658924206417566	0.23920334791567693	0.22755153108996226	0.21231755071112682	0.15215609491948578	0.21895563543806693	0.2159022337882143	0.33179044583337225	0.1854814664862899	0.200382346544021	0.19121054858018885	0.208708472318599	0.26321420283941316	0.19690500309588355	0.1748706870233069	0.18805825816627486	0.16476134765826805	0.0	0.21071770447222632	0.24003839835692595	0.3262826695484269	0.2600331939764994	0.3586095976161817	0.25229961500989595	0.32365226474233977	0.4005237748916616	0.41614006057093966	0.3976069395547913	0.3473920350522245	0.36651011583799165	0.36486264573292626	0.3109192341273777	0.22166068897474184	0.18931890104470725	0.2733191078388464	0.30305307159886724	0.38059817126485224	0.22653678141020728	0.5205435754806575	0.47707839892117637	0.43250063605745004	0.2373381992206015	0.22681154796045658	0.2026752607612371
f25pp	0.3392219141699222	0.3497327626268407	0.4074358664961738	0.4170935239899558	0.2861453107381139	0.3112326381978613	0.22776154581727617	0.3400481604334618	0.2845098920222729	0.2994619620260963	0.28191528890266593	0.2165598491785964	0.2277003921588152	0.3114566742642917	0.3039199887348024	0.300604642225928	0.3606315285039942	0.35156945457261957	0.40035847876262853	0.4145021019405387	0.3978197895455845	0.44707544278090905	0.2825400488799568	0.29395529851155966	0.24668128284864574	0.29965263114132956	0.2308945605762057	0.34344944297982927	0.3598865978310791	0.3425007036825804	0.33084888685686575	0.31561490647803025	0.25545345068638925	0.3222529912049704	0.31919958955511774	0.4350878016002757	0.2887788222531934	0.30367970231092445	0.2945079043470923	0.3120058280855025	0.3665115586063166	0.300202358862787	0.3023474813369379	0.3155350524799059	0.292238141971899	0.21071770447222632	0.0	0.218610078473963	0.304854349665464	0.23860487409353642	0.3371812777332188	0.257028927732467	0.3283815774649108	0.4052530876142326	0.4208693732935107	0.40233625227736236	0.35212134777479553	0.3712394285605627	0.3695919584554973	0.31564854684994875	0.22639000169731288	0.22055915706200244	0.3045593638561416	0.3640500698062416	0.4415951694722266	0.28753377961758164	0.5815405736880319	0.5380753971285508	0.4934976342648244	0.2983351974279759	0.2878085461678309	0.26367225896861146
f22ppB	0.3685426080546218	0.3790534565115403	0.4367565603808734	0.4464142178746554	0.31546600462281355	0.34055333208256094	0.2570822397019758	0.36936885431816147	0.31383058590697255	0.3287826559107959	0.31123598278736553	0.245880543063296	0.2570210860435148	0.3407773681489913	0.333240682619502	0.3299253361106276	0.38995222238869387	0.38089014845731917	0.4296791726473282	0.44382279582523837	0.42714048343028416	0.47639613666560865	0.3118607427646565	0.32327599239625926	0.27600197673334537	0.3289733250260292	0.2602152544609053	0.3727701368645289	0.3892072917157787	0.37182139756728005	0.36016958074156535	0.3449356003627299	0.28477414457108885	0.35157368508967	0.3485202834398174	0.4644084954849753	0.318099516137893	0.3330003961956241	0.32382859823179194	0.3413265219702021	0.3958322524910163	0.3295230527474866	0.33166817522163755	0.3448557463646055	0.32155883585659867	0.24003839835692595	0.218610078473963	0.0	0.27262227144581747	0.22892712152396688	0.3275035251636492	0.2863496216171666	0.35770227134961047	0.4345737814989323	0.45019006717821036	0.431656946162062	0.38144204165949513	0.40056012244526235	0.39891265234019696	0.3449692407346484	0.2557106955820125	0.24987985094670206	0.33388005774084123	0.39337076369094126	0.47091586335692626	0.3168544735022813	0.6108612675727316	0.5673960910132504	0.522818328149524	0.32765589131267553	0.31712924005253057	0.29299295285331106
S22Hp	0.45478687924612277	0.46529772770304134	0.5230008315723744	0.5326584890661563	0.4017102758143145	0.4267976032740619	0.34332651089347677	0.45561312550966243	0.4000748570984735	0.41502692710229694	0.39748025397886655	0.332124814254797	0.34326535723501583	0.4270216393404923	0.41948495381100304	0.4161696073021286	0.47619649358019484	0.4671344196488202	0.5159234438388292	0.5300670670167393	0.5133847546217851	0.5626404078571097	0.3981050139561574	0.4095202635877602	0.36224624792484633	0.4152175962175302	0.3464595256524063	0.4590144080560299	0.4754515629072797	0.45806566875878096	0.4464138519330663	0.4311798715542309	0.37101841576258987	0.437817956281171	0.43476455463131836	0.5506527666764762	0.40434378732939397	0.41924466738712507	0.4100728694232929	0.42757079316170304	0.4820765236825172	0.41576732393898763	0.4179124464131385	0.4311000175561065	0.40780310704809963	0.3262826695484269	0.304854349665464	0.27262227144581747	0.0	0.31517139271546785	0.41374779635515024	0.37259389280866756	0.44394654254111143	0.5208180526904332	0.5364343383697113	0.517901217353563	0.46768631285099616	0.4868043936367633	0.4851569235316979	0.4312135119261493	0.34195496677351345	0.33612412213820303	0.4201243289323422	0.4796150348824422	0.5571601345484272	0.40309874469378226	0.6971055387642326	0.6536403622047513	0.609062599341025	0.4139001625041765	0.4033735112440316	0.3792372240448121
s27pp	0.3885374036741952	0.3990482521311138	0.4567513560004468	0.4664090134942288	0.33546080024238695	0.3605481277021344	0.27707703532154926	0.38936364993773487	0.33382538152654595	0.3487774515303694	0.33123077840693893	0.26587533868286944	0.27701588166308827	0.36077216376856475	0.3532354782390754	0.349920131730201	0.40994701800826727	0.4008849440768926	0.44967396826690165	0.4638175914448118	0.4471352790498576	0.49639093228518205	0.3318555383842299	0.34327078801583266	0.29599677235291877	0.3489681206456027	0.2802100500804787	0.3927649324841024	0.4092020873353521	0.39181619318685346	0.38016437636113876	0.36493039598230337	0.3047689401906623	0.3715684807092434	0.36851507905939085	0.4844032911045487	0.3380943117574664	0.35299519181519756	0.3438233938513654	0.3613213175897755	0.4158270481105897	0.34951784836706007	0.351662970841211	0.36485054198417893	0.3415536314761721	0.2600331939764994	0.23860487409353642	0.22892712152396688	0.31517139271546785	0.0	0.30089929383072156	0.30634441723674	0.3776970669691839	0.45456857711850573	0.4701848627977838	0.4516517417816355	0.4014368372790686	0.4205549180648358	0.4189074479597704	0.3649640363542218	0.27570549120158594	0.26987464656627547	0.3538748533604147	0.41336555931051466	0.49091065897649966	0.3368492691218547	0.630856063192305	0.5873908866328238	0.5428131237690974	0.34765068693224893	0.337124035672104	0.3129877484728846
F7H1	0.4871138073138776	0.4976246557707962	0.5553277596401291	0.5649854171339113	0.43403720388206934	0.45912453134181674	0.3756534389612316	0.48794005357741727	0.43240178516622835	0.4473538551700518	0.4298071820466214	0.36445174232255184	0.37559228530277067	0.45934856740824714	0.45181188187875787	0.44849653536988343	0.5085234216479497	0.499461347716575	0.548250371906584	0.5623939950844942	0.54571168268954	0.5949673359248644	0.4304319420239122	0.44184719165551506	0.39457317599260117	0.447544524285285	0.3787864537201611	0.4913413361237847	0.5077784909750345	0.4903925968265358	0.47874078000082115	0.4635067996219857	0.4033453438303447	0.4701448843489258	0.4670914826990732	0.5829796947442312	0.4366707153971488	0.4515715954548799	0.44239979749104774	0.4598977212294579	0.514403451750272	0.44809425200674247	0.45023937448089335	0.46342694562386133	0.44013003511585447	0.3586095976161817	0.3371812777332188	0.3275035251636492	0.41374779635515024	0.30089929383072156	0.0	0.4049208208764224	0.47627347060886627	0.5531449807581881	0.5687612664374662	0.5502281454213178	0.500013240918751	0.5191313217045181	0.5174838515994528	0.46354043999390415	0.3742818948412683	0.36845105020595786	0.45245125700009703	0.5119419629501971	0.5894870626161821	0.4354256727615371	0.7294324668319874	0.6859672902725062	0.6413895274087799	0.44622709057193133	0.4357004393117864	0.4115641521125669
f11pp	0.3808038247075918	0.3913146731645103	0.4490177770338434	0.4586754345276254	0.3277272212757835	0.3528145487355309	0.2693434563549458	0.38163007097113144	0.3260918025599425	0.3410438725637659	0.3234971994403355	0.25814175971626596	0.2692823026964848	0.35303858480196126	0.345501899272472	0.34218655276359755	0.40221343904166384	0.39315136511028914	0.44194038930029816	0.45608401247820834	0.43940170008325413	0.4886573533185786	0.32412195941762645	0.33553720904922923	0.28826319338631534	0.3412345416789992	0.2724764711138753	0.3850313535174989	0.4014685083687487	0.38408261422025003	0.37243079739453533	0.3571968170156999	0.2970353612240588	0.36383490174264	0.36078150009278737	0.4766697121379453	0.330360732790863	0.3452616128485941	0.3360898148847619	0.35358773862317205	0.40809346914398625	0.3417842694004566	0.3439293918746075	0.35711696301757545	0.33382005250956864	0.25229961500989595	0.257028927732467	0.2863496216171666	0.37259389280866756	0.30634441723674	0.4049208208764224	0.0	0.28502774376905304	0.36189925391837485	0.37751553959765294	0.3589824185815046	0.30876751407893777	0.3278855948647049	0.32623812475963954	0.3373553221880742	0.24809677703543825	0.26214106759967204	0.3461412743938112	0.40563198034391124	0.48317708000989623	0.3291156901552513	0.6231224842257016	0.5796573076662204	0.535079544802494	0.3399171079656455	0.32939045670550055	0.30525416950628104
w11pp	0.45215647444003565	0.4626673228969542	0.5203704267662872	0.5300280842600693	0.3990798710082274	0.4241671984679748	0.34069610608738965	0.4529827207035753	0.3974444522923864	0.4123965222962098	0.39484984917277943	0.3294944094487099	0.3406349524289287	0.4243912345344052	0.4168545490049159	0.4135392024960415	0.4735660887741077	0.46450401484273307	0.513293039032742	0.5274366622106522	0.510754349815698	0.5600100030510224	0.39547460915007027	0.4068898587816731	0.3596158431187592	0.41258719141144307	0.34382912084631917	0.45638400324994277	0.4728211581011926	0.45543526395269385	0.4437834471269792	0.42854946674814376	0.36838801095650275	0.43518755147508387	0.43213414982523124	0.5480223618703892	0.40171338252330685	0.41661426258103795	0.4074424646172058	0.42494038835561593	0.47944611887643007	0.4131369191329005	0.4152820416070514	0.4284696127500194	0.4051727022420125	0.32365226474233977	0.3283815774649108	0.35770227134961047	0.44394654254111143	0.3776970669691839	0.47627347060886627	0.28502774376905304	0.0	0.20322283158374166	0.3125417193561356	0.3517327838893112	0.3485982026359551	0.3677162834217223	0.36606881331665686	0.408707971920518	0.3194494267678821	0.3334937173321159	0.4174939241262551	0.4769846300763551	0.5545297297423402	0.40046833988769515	0.6944751339581454	0.6510099573986643	0.6064321945349379	0.4112697576980894	0.4007431064379445	0.37660681923872497
S17H1	0.5290279845893575	0.539538833046276	0.597241936915609	0.6068995944093911	0.4759513811575492	0.5010387086172966	0.41756761623671146	0.5298542308528971	0.4743159624417082	0.48926803244553163	0.47172135932210124	0.4063659195980317	0.4175064625782505	0.501262744683727	0.49372605915423773	0.4904107126453633	0.5504375989234296	0.5413755249920549	0.5901645491820638	0.604308172359974	0.5876258599650198	0.6368815132003443	0.4723461192993921	0.4837613689309949	0.436487353268081	0.4894587015607649	0.420700630995641	0.5332555133992646	0.5496926682505143	0.5323067741020157	0.5206549572763011	0.5054209768974656	0.44525952110582456	0.5120590616244056	0.509005659974553	0.624893872019711	0.47858489267262866	0.49348577273035976	0.4843139747665276	0.5018118985049378	0.5563176290257519	0.4900084292822223	0.4921535517563732	0.5053411228993412	0.4820442123913343	0.4005237748916616	0.4052530876142326	0.4345737814989323	0.5208180526904332	0.45456857711850573	0.5531449807581881	0.36189925391837485	0.20322283158374166	0.0	0.3894132295054574	0.428604294038633	0.4254697127852769	0.4445877935710441	0.44294032346597867	0.4855794820698398	0.39632093691720394	0.4103652274814377	0.4943654342755769	0.553856140225677	0.631401239891662	0.47733985003701696	0.7713466441074672	0.7278814675479861	0.6833037046842597	0.4881412678474112	0.4776146165872663	0.4534783293880468
F22HpB	0.5446442702686356	0.5551551187255541	0.6128582225948871	0.6225158800886692	0.4915676668368273	0.5166549942965747	0.43318390191598954	0.5454705165321752	0.4899322481209863	0.5048843181248097	0.4873376450013793	0.4219822052773098	0.4331227482575286	0.5168790303630051	0.5093423448335158	0.5060269983246414	0.5660538846027077	0.556991810671333	0.6057808348613419	0.6199244580392521	0.6032421456442979	0.6524977988796223	0.48796240497867016	0.499377654610273	0.4521036389473591	0.505074987240043	0.43631691667491906	0.5488717990785427	0.5653089539297924	0.5479230597812937	0.5362712429555792	0.5210372625767437	0.46087580678510265	0.5276753473036837	0.5246219456538311	0.6405101576989891	0.49420117835190674	0.5091020584096378	0.4999302604458057	0.5174281841842159	0.57193391470503	0.5056247149615004	0.5077698374356513	0.5209574085786193	0.4976604980706124	0.41614006057093966	0.4208693732935107	0.45019006717821036	0.5364343383697113	0.4701848627977838	0.5687612664374662	0.37751553959765294	0.3125417193561356	0.3894132295054574	0.0	0.44422057971791107	0.441085998464555	0.46020407925032214	0.45855660914525675	0.5011957677491179	0.411937222596482	0.4259815131607158	0.509981719954855	0.5694724259049551	0.64701752557094	0.49295613571629504	0.7869629297867453	0.7434977532272642	0.6989199903635378	0.5037575535266893	0.49323090226654437	0.46909461506732486
S27H1	0.5261111492524873	0.5366219977094058	0.5943251015787387	0.6039827590725209	0.47303454582067894	0.49812187328042634	0.4146507808998412	0.5269373955160268	0.47139912710483795	0.48635119710866137	0.468804523985231	0.40344908426116144	0.41458962724138027	0.49834590934685674	0.49080922381736747	0.48749387730849303	0.5475207635865593	0.5384586896551846	0.5872477138451936	0.6013913370231038	0.5847090246281496	0.633964677863474	0.4694292839625218	0.48084453359412466	0.43357051793121076	0.4865418662238946	0.4177837956587707	0.5303386780623943	0.5467758329136441	0.5293899387651454	0.5177381219394308	0.5025041415605953	0.4423426857689543	0.5091422262875354	0.5060888246376828	0.6219770366828408	0.4756680573357584	0.4905689373934895	0.48139713942965734	0.4988950631680675	0.5534007936888816	0.48709159394535206	0.48923671641950295	0.5024242875624709	0.47912737705446407	0.3976069395547913	0.40233625227736236	0.431656946162062	0.517901217353563	0.4516517417816355	0.5502281454213178	0.3589824185815046	0.3517327838893112	0.428604294038633	0.44422057971791107	0.0	0.42255287744840664	0.4416709582341738	0.4400234881291084	0.48266264673296955	0.3934041015803337	0.40744839214456746	0.4914485989387066	0.5509393048888067	0.6284844045547917	0.4744230147001467	0.768429808770597	0.7249646322111158	0.6803868693473895	0.4852244325105409	0.474697781250396	0.4505614940511765
s30pp	0.47589624474992037	0.48640709320683895	0.5441101970761719	0.553767854569954	0.4228196413181121	0.4479069687778595	0.36443587639727437	0.47672249101346004	0.4211842226022711	0.43613629260609454	0.41858961948266415	0.3532341797585946	0.36437472273881344	0.4481310048442899	0.44059431931480064	0.4372789728059262	0.49730585908399244	0.4882437851526178	0.5370328093426268	0.5511764325205369	0.5344941201255827	0.5837497733609072	0.419214379459955	0.43062962909155783	0.38335561342864394	0.4363269617213278	0.3675688911562039	0.4801237735598275	0.4965609284110773	0.47917503426257857	0.4675232174368639	0.4522892370580285	0.3921277812663875	0.4589273217849686	0.45587392013511596	0.5717621321802739	0.4254531528331916	0.4403540328909227	0.4311822349270905	0.44868015866550065	0.5031858891863148	0.43687668944278524	0.4390218119169361	0.4522093830599041	0.42891247255189724	0.3473920350522245	0.35212134777479553	0.38144204165949513	0.46768631285099616	0.4014368372790686	0.500013240918751	0.30876751407893777	0.3485982026359551	0.4254697127852769	0.441085998464555	0.42255287744840664	0.0	0.18528424917742686	0.2916718048801778	0.4324477422304027	0.34318919707776685	0.35723348764200064	0.4412336944361398	0.5007244003862399	0.5782695000522249	0.42420811019757987	0.7182149042680301	0.674749727708549	0.6301719648448226	0.4350095280079741	0.4244828767478292	0.4003465895486097
S9H1	0.4950143255356875	0.5055251739926061	0.5632282778619391	0.5728859353557212	0.44193772210387927	0.46702504956362667	0.3835539571830415	0.4958405717992272	0.4403023033880383	0.4552543733918617	0.4377077002684313	0.37235226054436177	0.3834928035245806	0.46724908563005707	0.4597124001005678	0.45639705359169336	0.5164239398697597	0.507361865938385	0.5561508901283939	0.5702945133063041	0.5536122009113499	0.6028678541466743	0.43833246024572214	0.449747709877325	0.4024736942144111	0.45544504250709494	0.38668697194197105	0.49924185434559465	0.5156790091968444	0.4982931150483457	0.4866412982226311	0.47140731784379564	0.41124586205215463	0.47804540257073574	0.4749920009208831	0.5908802129660411	0.4445712336189587	0.45947211367668983	0.45030031571285767	0.4677982394512678	0.522303969972082	0.4559947702285524	0.4581398927027033	0.47132746384567126	0.4480305533376644	0.36651011583799165	0.3712394285605627	0.40056012244526235	0.4868043936367633	0.4205549180648358	0.5191313217045181	0.3278855948647049	0.3677162834217223	0.4445877935710441	0.46020407925032214	0.4416709582341738	0.18528424917742686	0.0	0.310789885665945	0.4515658230161699	0.362307277863534	0.3763515684277678	0.46035177522190696	0.519842481172007	0.597387580837992	0.443326190983347	0.7373329850537973	0.6938678084943162	0.6492900456305898	0.45412760879374126	0.44360095753359635	0.41946467033437684
S4Hp	0.49336685543062214	0.5038777038875407	0.5615808077568738	0.5712384652506557	0.4402902519988139	0.4653775794585613	0.38190648707797614	0.4941931016941618	0.4386548332829729	0.4536069032867963	0.4360602301633659	0.3707047904392964	0.3818453334195152	0.4656016155249917	0.4580649299955024	0.454749583486628	0.5147764697646942	0.5057143958333196	0.5545034200233285	0.5686470432012387	0.5519647308062845	0.601220384041609	0.43668499014065676	0.4481002397722596	0.4008262241093457	0.45379757240202956	0.38503950183690566	0.49759438424052926	0.5140315390917791	0.49664564494328034	0.4849938281175657	0.46975984773873025	0.40959839194708925	0.47639793246567036	0.47334453081581773	0.5892327428609756	0.44292376351389334	0.45782464357162445	0.4486528456077923	0.4661507693462024	0.5206564998670166	0.454347300123487	0.4564924225976379	0.4696799937406059	0.446383083232599	0.36486264573292626	0.3695919584554973	0.39891265234019696	0.4851569235316979	0.4189074479597704	0.5174838515994528	0.32623812475963954	0.36606881331665686	0.44294032346597867	0.45855660914525675	0.4400234881291084	0.2916718048801778	0.310789885665945	0.0	0.4499183529111045	0.3606598077584686	0.3747040983227024	0.45870430511684157	0.5181950110669415	0.5957401107329265	0.44167872087828164	0.735685514948732	0.6922203383892507	0.6476425755255244	0.45248013868867587	0.44195348742853097	0.41781720022931146
w19pp	0.43942344382507353	0.4499342922819921	0.5076373961513252	0.5172950536451071	0.3863468403932653	0.4114341678530127	0.32796307547242753	0.4402496900886132	0.3847114216774243	0.3996634916812477	0.3821168185578173	0.3167613788337478	0.3279019218139666	0.4116582039194431	0.4041215183899538	0.40080617188107936	0.4608330581591456	0.45177098422777096	0.5005600084177799	0.5147036315956901	0.4980213192007359	0.5472769724360604	0.3827415785351082	0.39415682816671105	0.34688281250379716	0.39985416079648095	0.3310960902313571	0.44365097263498066	0.4600881274862305	0.4427022333377318	0.43105041651201714	0.41581643613318164	0.35565498034154064	0.4224545208601218	0.4194011192102691	0.5352893312554271	0.3889803519083448	0.40388123196607584	0.3947094340022437	0.41220735774065387	0.466713088261468	0.4004038885179384	0.4025490109920893	0.41573658213505726	0.3924396716270504	0.3109192341273777	0.31564854684994875	0.3449692407346484	0.4312135119261493	0.3649640363542218	0.46354043999390415	0.3373553221880742	0.408707971920518	0.4855794820698398	0.5011957677491179	0.48266264673296955	0.4324477422304027	0.4515658230161699	0.4499183529111045	0.0	0.19198980303852167	0.32076068671715385	0.40476089351129296	0.464251599461393	0.5417966991273779	0.38773530927273303	0.6817421033431834	0.6382769267837021	0.5936991639199758	0.39853672708312726	0.38801007582298236	0.36387378862376285
w16pp	0.3501648986724377	0.36067574712935624	0.4183788509986893	0.4280365084924713	0.2970882952406294	0.3221756227003768	0.2387045303197917	0.35099114493597733	0.2954528765247884	0.31040494652861184	0.29285827340518145	0.2275028336811119	0.23864337666133073	0.3223996587668072	0.31486297323731793	0.3115476267284435	0.37157451300650973	0.3625124390751351	0.41130146326514405	0.42544508644305423	0.4087627740481	0.45801842728342457	0.29348303338247234	0.3048982830140752	0.2576242673511613	0.3105956156438451	0.2418375450787212	0.3543924274823448	0.37082958233359464	0.3534436881850959	0.34179187135938127	0.3265578909805458	0.26639643518890477	0.33319597570748594	0.33014257405763325	0.44603078610279123	0.2997218067557089	0.31462268681343997	0.3054508888496078	0.322948812588018	0.37745454310883214	0.31114534336530253	0.3132904658394534	0.3264780369824214	0.30318112647441453	0.22166068897474184	0.22639000169731288	0.2557106955820125	0.34195496677351345	0.27570549120158594	0.3742818948412683	0.24809677703543825	0.3194494267678821	0.39632093691720394	0.411937222596482	0.3934041015803337	0.34318919707776685	0.362307277863534	0.3606598077584686	0.19198980303852167	0.0	0.23150214156451795	0.3155023483586571	0.3749930543087571	0.4525381539747421	0.29847676412009716	0.5924835581905474	0.5490183816310663	0.5044406187673399	0.3092781819304914	0.29875153067034643	0.274615243471127
S12Hp	0.3178231107424031	0.3283339591993216	0.3860370630686547	0.3956947205624367	0.26474650731059485	0.28983383477034225	0.2063627423897571	0.31864935700594277	0.26311108859475385	0.2780631585985772	0.26051648547514683	0.1951610457510773	0.20630158873129614	0.2900578708367726	0.2825211853072833	0.2792058387984089	0.3392327250764752	0.33017065114510047	0.3789596753351095	0.39310329851301967	0.37642098611806546	0.42567663935338995	0.2611412454524378	0.27255649508404056	0.22528247942112667	0.2782538277138105	0.20949575714868662	0.3220506395523102	0.33848779440356	0.32110190025506136	0.30945008342934666	0.2942161030505112	0.23405464725887018	0.3008541877774513	0.2978007861275987	0.4136889981727566	0.2673800188256743	0.2822808988834054	0.27310910091957324	0.2906070246579834	0.3451127551787976	0.2788035554352679	0.28094867790941885	0.2941362490523868	0.27083933854437997	0.18931890104470725	0.22055915706200244	0.24987985094670206	0.33612412213820303	0.26987464656627547	0.36845105020595786	0.26214106759967204	0.3334937173321159	0.4103652274814377	0.4259815131607158	0.40744839214456746	0.35723348764200064	0.3763515684277678	0.3747040983227024	0.32076068671715385	0.23150214156451795	0.0	0.2318727374258981	0.34265126637872256	0.42019636604470756	0.2661349761900626	0.5601417702605129	0.5166765937010317	0.4720988308373053	0.27693639400045683	0.2664097427403119	0.2422734555410924
