	f30pp	w12pp	w18pp	S19H1	w14pp	S2Hp	S20H1	F8H1	S12Hp	S27H1	S15Hp	S16H2	F6H1	F14H1A	w7pp	F23HpA	w28pp	w27pp	F32H1	S26Hp	S13Hp	w32pp	s32pp	f10pp	f32pp	f20ppB	f13pp	f24pp	f7pp	f15pp	f8pp	w6pp	f6ppA	w23pp	f12ppB	w10pp	f17ppB	f12ppA	w11pp	f11pp	w2pp	f2pp	f26pp	f21pp	f6ppB	f29pp	w24pp	w13pp	f22ppB	f31pp	f20ppA	w20pp	f28pp	w15pp	F7H1	F3H1	f14ppB	F16H1	S23Hp	f23ppB	f14ppA	w31pp	f16ppA	w16pp	w25pp	s24pp	f16ppB	f25pp	f23ppA	w29pp	w21pp	w26pp	w19pp	f19pp	w8pp	w17pp	w9pp	f9pp	f18pp	S30H1	F14H1B	S18H1	f17ppA	S14Hp	w1pp	f1pp	S9H1	f4pp	s3pp	S4Hp	S3Hp	w3pp	f22ppA	w4pp	S1Hp	w22pp
f22ppB	0.052136651168678445	0.05393407580457025	0.04316215985608582	0.24631845027591076	0.13042031186808653	0.11803749196524375	0.22950467569724725	0.2086780625820232	0.22202808686361097	0.2431538336489299	0.23629959399716088	0.2207244133829121	0.24094097256102293	0.1976989391080556	0.17447563269720887	0.19452532931620709	0.05169232764811377	0.07658811822567073	0.18625592751929199	0.25471224934382	0.16759872685023505	0.11329083194926996	0.14833482218906557	0.05487890476947049	0.06502586213695531	0.07905943956484326	0.05794645390070176	0.02763804979201534	0.046039643278340266	0.04779805159465804	0.03934413135995929	0.07875845051214067	0.06191613231827967	0.04310257739054189	0.035533273746348355	0.040050652784226044	0.03990845569044196	0.05149479491692202	0.05154206036673758	0.04893787682792962	0.060852542617116326	0.04292035144709383	0.05429371264484448	0.0741667294788807	0.030756937600980895	0.09422030773189101	0.021756424405112787	0.021649671981403967	0.0	0.08664460185538664	0.023117665064592348	0.023726951364878648	0.07810951172953129	0.09920934750594987	0.24052943665353313	0.22129390727154138	0.021372990039475254	0.2405685900232457	0.12671370357066375	0.05300145053061313	0.05371506869469678	0.05821082225746905	0.04675613562865636	0.06557094885659015	0.08985746482252716	0.15842645804208932	0.07158852095166787	0.06387424127782126	0.04868750050301557	0.0599797062478002	0.10483399329934173	0.05275738818167176	0.05702079699844877	0.0539440831699613	0.06294044594315798	0.05776675028081399	0.10978642853483805	0.10396199569559224	0.11495470212009885	0.24979447903778032	0.2605144494093357	0.24103932033977135	0.13669847977182017	0.24482451516000092	0.06985407084552323	0.06571336277085175	0.18409273628661255	0.06439900445260384	0.17706277547430377	0.2606043485843502	0.24039084102334343	0.07660935485663226	0.10512788505634754	0.12692625722176945	0.23265345237370022	0.10167705308674858
f31pp	0.11250069932296834	0.11429812395886015	0.10352620801037571	0.3066824984302007	0.19078436002237642	0.17840154011953366	0.28986872385153717	0.2690421107363131	0.2823921350179009	0.3035178818032198	0.2966636421514508	0.281088461537202	0.30130502071531284	0.2580629872623455	0.23483968085149876	0.254889377470497	0.11205637580240366	0.13695216637996063	0.2466199756735819	0.3150762974981099	0.22796277500452494	0.17365488010355987	0.20869887034335546	0.11524295292376038	0.12538991029124522	0.13942348771913315	0.11831050205499166	0.08800209794630523	0.10640369143263015	0.10816209974894793	0.09970817951424918	0.13912249866643056	0.12228018047256956	0.10346662554483177	0.09589732190063824	0.10041470093851593	0.10027250384473185	0.11185884307121191	0.11190610852102748	0.10930192498221951	0.12121659077140622	0.10328439960138372	0.11465776079913437	0.1345307776331706	0.09112098575527078	0.1545843558861809	0.08212047255940268	0.08201372013569386	0.08664460185538664	0.0	0.08016547147897199	0.08077475777925829	0.13515731814391094	0.15625715392032952	0.2975772430679128	0.27834171368592103	0.0784207964538549	0.3009326381775356	0.18707775172495367	0.11336549868490303	0.11407911684898668	0.11857487041175895	0.10712018378294626	0.12593499701088007	0.15022151297681705	0.21879050619637924	0.13195256910595776	0.12423828943211115	0.10905154865730547	0.1203437544020901	0.16519804145363165	0.11312143633596167	0.11738484515273867	0.1143081313242512	0.12330449409744787	0.11813079843510388	0.17015047668912794	0.16432604384988214	0.17531875027438876	0.3101585271920702	0.32087849756362563	0.30140336849406124	0.19706252792611006	0.3051885633142908	0.13021811899981311	0.12607741092514166	0.24445678444090246	0.12476305260689373	0.23742682362859366	0.3209683967386401	0.3007548891776333	0.13697340301092215	0.16549193321063743	0.18729030537605934	0.29301750052799014	0.1620411012410385
f20ppA	0.04897376253217404	0.05077118716806584	0.03999927121958141	0.24315556163940635	0.12725742323158212	0.11487460332873935	0.22634178706074284	0.2055151739455188	0.21886519822710657	0.2399909450124255	0.23313670536065648	0.2175615247464077	0.23777808392451852	0.1945360504715512	0.17131274406070446	0.19136244067970268	0.04852943901160936	0.07342522958916632	0.18309303888278758	0.2515493607073156	0.16443583821373065	0.11012794331276556	0.14517193355256117	0.051716016132966086	0.061862973500450905	0.07589655092833886	0.05478356526419735	0.024475161155510933	0.04287675464183585	0.04463516295815363	0.03618124272345488	0.07559556187563626	0.05875324368177526	0.03993968875403747	0.03237038510984394	0.03688776414772163	0.03674556705393755	0.048331906280417614	0.048379171730233164	0.04577498819142521	0.05768965398061192	0.03975746281058942	0.05113082400834007	0.07100384084237629	0.027594048964476484	0.0910574190953866	0.018593535768608376	0.018486783344899553	0.023117665064592348	0.08016547147897199	0.0	0.0027723102153981716	0.06779876572270079	0.08889860149911935	0.2302186906467026	0.21098316126471087	0.011062244032644738	0.2374057013867413	0.12355081493415934	0.04983856189410872	0.05055218005819237	0.05504793362096464	0.04359324699215195	0.06240806022008575	0.08669457618602275	0.15526356940558492	0.06842563231516346	0.06071135264131685	0.04552461186651116	0.05681681761129579	0.10167110466283732	0.049594499545167356	0.05385790836194436	0.05078119453345689	0.059777557306653566	0.05460386164430958	0.10662353989833365	0.10079910705908783	0.11179181348359445	0.2466315904012759	0.2573515607728313	0.23787643170326694	0.13353559113531577	0.2416616265234965	0.06669118220901882	0.06255047413434735	0.18092984765010814	0.06123611581609942	0.17389988683779936	0.2574414599478458	0.23722795238683902	0.07344646622012785	0.10196499641984313	0.12376336858526504	0.2294905637371958	0.09851416445024418
w20pp	0.049583048832460334	0.05138047346835214	0.04060855751986771	0.24376484793969266	0.1278667095318684	0.11548388962902564	0.22695107336102915	0.2061244602458051	0.21947448452739288	0.2406002313127118	0.2337459916609428	0.218170811046694	0.23838737022480483	0.1951453367718375	0.17192203036099077	0.191971726979989	0.049138725311895656	0.07403451588945262	0.1837023251830739	0.2521586470076019	0.16504512451401696	0.11073722961305185	0.14578121985284745	0.05232530243325238	0.0624722598007372	0.07650583722862515	0.05539285156448365	0.02508444745579723	0.043486040942122155	0.04524444925843993	0.03679052902374118	0.07620484817592257	0.05936252998206156	0.040548975054323776	0.032979671410130244	0.03749705044800793	0.03735485335422385	0.04894119258070391	0.04898845803051947	0.04638427449171151	0.058298940280898215	0.04036674911087572	0.051740110308626366	0.07161312714266259	0.028203335264762784	0.0916667053956729	0.019202822068894676	0.019096069645185856	0.023726951364878648	0.08077475777925829	0.0027723102153981716	0.0	0.06840805202298708	0.08950788779940566	0.23082797694698892	0.21159244756499718	0.01167153033293104	0.2380149876870276	0.12416010123444565	0.05044784819439502	0.051161466358478666	0.05565721992125094	0.04420253329243825	0.06301734652037205	0.08730386248630904	0.15587285570587123	0.06903491861544976	0.061320638941603146	0.04613389816679746	0.05742610391158209	0.10228039096312364	0.05020378584545365	0.054467194662230656	0.05139048083374319	0.06038684360693986	0.05521314794459588	0.10723282619861994	0.10140839335937413	0.11240109978388074	0.2472408767015622	0.2579608470731176	0.23848571800355323	0.13414487743560205	0.2422709128237828	0.06730046850930513	0.06315976043463364	0.18153913395039445	0.061845402116385714	0.17450917313808567	0.25805074624813207	0.2378372386871253	0.07405575252041413	0.10257428272012944	0.12437265488555135	0.23009985003748212	0.09912345075053049
f28pp	0.103965609197113	0.1057630338330048	0.09499111788452036	0.29814740830434533	0.18224926989652107	0.1698664499936783	0.2813336337256818	0.2605070206104578	0.27385704489204554	0.29498279167736446	0.28812855202559545	0.27255337141134667	0.2927699305894575	0.24952789713649015	0.2263045907256434	0.24635428734464165	0.10352128567654831	0.12841707625410528	0.23808488554772655	0.30654120737225454	0.2194276848786696	0.16511978997770452	0.20016378021750011	0.10670786279790503	0.11685482016538987	0.1308883975932778	0.10977541192913631	0.07946700782044988	0.0978686013067748	0.09962700962309258	0.09117308938839383	0.1305874085405752	0.1137450903467142	0.09493153541897642	0.08736223177478289	0.09187961081266058	0.0917374137188765	0.10332375294535656	0.10337101839517213	0.10076683485636416	0.11268150064555087	0.09474930947552837	0.10612267067327902	0.12599568750731524	0.08258589562941543	0.14604926576032556	0.07358538243354733	0.07347863000983851	0.07810951172953129	0.13515731814391094	0.06779876572270079	0.06840805202298708	0.0	0.10736941958368526	0.2625221662445113	0.24328663686251956	0.05926847832808838	0.2923975480516803	0.17854266159909832	0.10483040855904768	0.10554402672313133	0.1100397802859036	0.09858509365709091	0.1173999068850247	0.1416864228509617	0.2102554160705239	0.12341747898010241	0.1157031993062558	0.10051645853145012	0.11180866427623475	0.1566629513277763	0.10458634621010632	0.10884975502688332	0.10577304119839585	0.11476940397159252	0.10959570830924853	0.1616153865632726	0.1557909537240268	0.1667836601485334	0.30162343706621486	0.3123434074377702	0.2928682783682059	0.18852743780025472	0.29665347318843543	0.12168302887395777	0.1175423207992863	0.23592169431504711	0.11622796248103838	0.2288917335027383	0.31243330661278473	0.292219799051778	0.1284383128850668	0.15695684308478208	0.178755215250204	0.28448241040213473	0.15350601111518314
w15pp	0.12506544497353156	0.1268628696094234	0.11609095366093894	0.3192472440807639	0.20334910567293965	0.1909662857700969	0.30243346950210037	0.2816068563868763	0.2949568806684641	0.316082627453783	0.309228387802014	0.2936532071877652	0.31386976636587605	0.27062773291290876	0.247404426502062	0.2674541231210602	0.12462112145296689	0.14951691203052386	0.2591847213241451	0.3276410431486731	0.2405275206550882	0.1862196257541231	0.2212636159939187	0.1278076985743236	0.13795465594180845	0.1519882333696964	0.1308752477055549	0.10056684359686846	0.11896843708319338	0.12072684539951116	0.11227292516481241	0.1516872443169938	0.13484492612313279	0.116031371195395	0.10846206755120147	0.11297944658907916	0.11283724949529508	0.12442358872177514	0.1244708541715907	0.12186667063278274	0.13378133642196943	0.11584914525194695	0.1272225064496976	0.14709552328373382	0.10368573140583401	0.16714910153674412	0.09468521820996591	0.09457846578625709	0.09920934750594987	0.15625715392032952	0.08889860149911935	0.08950788779940566	0.10736941958368526	0.0	0.28362200202092985	0.2643864726389381	0.08036831410450697	0.31349738382809883	0.19964249737551687	0.12593024433546626	0.1266438624995499	0.13113961606232216	0.11968492943350949	0.13849974266144327	0.16278625862738028	0.23135525184694244	0.144517314756521	0.13680303508267438	0.1216162943078687	0.1329085000526533	0.17776278710419485	0.1256861819865249	0.1299495908033019	0.12687287697481442	0.1358692397480111	0.1306955440856671	0.18271522233969117	0.17689078950044534	0.18788349592495196	0.32272327284263347	0.33344324321418883	0.31396811414462444	0.2096272735766733	0.317753308964854	0.14278286465037635	0.13864215657570486	0.25702153009146567	0.13732779825745695	0.2499915692791569	0.3335331423892033	0.3133196348281966	0.14953814866148538	0.17805667886120066	0.19985505102662257	0.30558224617855334	0.17460584689160172
F7H1	0.2663855341211149	0.26818295875700665	0.25741104280852223	0.46056733322834714	0.3446691948205229	0.33228637491768015	0.44375355864968363	0.4229269455344596	0.43627696981604736	0.4574027166013663	0.45054847694959727	0.4349732963353485	0.4551898555134593	0.41194782206049196	0.3887245156496453	0.40877421226864347	0.26594121060055015	0.2908370011781071	0.40050481047172837	0.46896113229625636	0.3818476098026714	0.32753971490170636	0.36258370514150196	0.2691277877219069	0.2792747450893917	0.2933083225172797	0.2721953368531381	0.24188693274445172	0.26028852623077664	0.26204693454709443	0.25359301431239567	0.293007333464577	0.276165015270716	0.25735146034297823	0.24978215669878473	0.2542995357366624	0.2541573386428783	0.2657436778693584	0.26579094331917397	0.263186759780366	0.2751014255695527	0.2571692343995302	0.26854259559728083	0.2884156124313171	0.24500582055341727	0.3084691906843274	0.23600530735754915	0.23589855493384032	0.24052943665353313	0.2975772430679128	0.2302186906467026	0.23082797694698892	0.2625221662445113	0.28362200202092985	0.0	0.3769210395463911	0.22168840325209022	0.4548174729756821	0.34096258652310013	0.2672503334830495	0.26796395164713316	0.2724597052099054	0.2610050185810927	0.27981983180902653	0.30410634777496354	0.3726753409945257	0.2858374039041042	0.27812312423025765	0.26293638345545195	0.27422858920023657	0.3190828762517781	0.2670062711341082	0.2712696799508852	0.2681929661223977	0.2771893288955944	0.2720156332332504	0.3240353114872745	0.31821087864802866	0.3292035850725353	0.46404336199021673	0.47476333236177215	0.45528820329220776	0.3509473627242566	0.4590733981124373	0.28410295379795963	0.27996224572328815	0.398341619239049	0.2786478874050402	0.39131165842674015	0.4748532315367866	0.4546397239757798	0.2908582378090686	0.31937676800878395	0.34117514017420586	0.44690233532613666	0.315925936039185
F3H1	0.24715000473912307	0.24894742937501488	0.23817551342653046	0.4413318038463554	0.32543366543853114	0.3130508455356884	0.4245180292676919	0.40369141615246784	0.4170414404340556	0.43816718721937453	0.4313129475676055	0.41573776695335674	0.43595432613146756	0.3927122926785003	0.3694889862676535	0.3895386828866517	0.2467056812185584	0.2716014717961154	0.3812692810897366	0.4497256029142646	0.3626120804206797	0.3083041855197146	0.3433481757595102	0.24989225833991513	0.26003921570739996	0.2740727931352879	0.2529598074711464	0.22265140336245998	0.2410529968487849	0.24281140516510266	0.23435748493040393	0.2737718040825853	0.2569294858887243	0.23811593096098652	0.23054662731679298	0.23506400635467067	0.23492180926088657	0.24650814848736663	0.2465554139371822	0.24395123039837424	0.25586589618756095	0.23793370501753847	0.24930706621528909	0.26918008304932534	0.22577029117142552	0.28923366130233563	0.2167697779755574	0.21666302555184858	0.22129390727154138	0.27834171368592103	0.21098316126471087	0.21159244756499718	0.24328663686251956	0.2643864726389381	0.3769210395463911	0.0	0.20245287387009847	0.43558194359369035	0.3217270571411084	0.24801480410105775	0.2487284222651414	0.2532241758279137	0.241769489199101	0.2605843024270348	0.2848708183929718	0.35343981161253396	0.2666018745221125	0.2588875948482659	0.2437008540734602	0.2549930598182448	0.29984734686978637	0.24777074175211639	0.2520341505688934	0.24895743674040594	0.2579537995136026	0.2527801038512586	0.3047997821052827	0.29897534926603686	0.3099680556905435	0.444807832608225	0.45552780297978035	0.43605267391021596	0.33171183334226484	0.43983786873044556	0.2648674244159679	0.2607267163412964	0.3791060898570572	0.25941235802304846	0.3720761290447484	0.4556177021547948	0.4354041945937881	0.27162270842707686	0.3001412386267922	0.3219396107922141	0.42766680594414486	0.29669040665719326
f14ppB	0.04722908750705694	0.049026512142948744	0.038254596194464315	0.24141088661428925	0.12551274820646502	0.11312992830362226	0.22459711203562574	0.2037704989204017	0.21712052320198946	0.23824626998730838	0.23139203033553937	0.2158168497212906	0.23603340889940141	0.1927913754464341	0.16956806903558735	0.18961776565458557	0.046784763986492256	0.07168055456404922	0.18134836385767047	0.24980468568219846	0.16269116318861354	0.10838326828764847	0.14342725852744406	0.04997134110784898	0.0601182984753338	0.07415187590322177	0.05303889023908025	0.022730486130393836	0.04113207961671876	0.04289048793303654	0.034436567698337785	0.07385088685051917	0.05700856865665817	0.03819501372892038	0.03062571008472685	0.03514308912260454	0.03500089202882045	0.04658723125530052	0.046634496705116074	0.04403031316630812	0.05594497895549482	0.038012787785472325	0.04938614898322297	0.06925916581725919	0.02584937393935939	0.08931274407026951	0.016848860743491283	0.016742108319782463	0.021372990039475254	0.0784207964538549	0.011062244032644738	0.01167153033293104	0.05926847832808838	0.08036831410450697	0.22168840325209022	0.20245287387009847	0.0	0.23566102636162423	0.12180613990904225	0.048093886868991624	0.04880750503307528	0.053303258595847544	0.041848571967034856	0.06066338519496865	0.08494990116090564	0.15351889438046784	0.06668095729004636	0.05896667761619975	0.04377993684139407	0.05507214258617869	0.09992642963772023	0.04784982452005026	0.05211323333682726	0.0490365195083398	0.05803288228153647	0.052859186619192484	0.10487886487321654	0.09905443203397074	0.11004713845847736	0.2448869153761588	0.25560688574771423	0.23613175667814984	0.13179091611019866	0.2399169514983794	0.06494650718390173	0.06080579910923026	0.17918517262499106	0.05949144079098232	0.17215521181268226	0.2556967849227287	0.23548327736172192	0.07170179119501074	0.10022032139472603	0.12201869356014794	0.2277458887120787	0.09676948942512707
F16H1	0.2377051283653543	0.2395025530012461	0.22873063705276167	0.4318869274725866	0.31598878906476235	0.3036059691619196	0.4150731528939231	0.39424653977869906	0.4075965640602868	0.42872231084560575	0.42186807119383674	0.40629289057958795	0.4265094497576988	0.3832674163047315	0.3600441098938847	0.38009380651288294	0.23726080484478962	0.2621565954223466	0.37182440471596784	0.4402807265404958	0.35316720404691093	0.29885930914594583	0.3339032993857414	0.24044738196614635	0.2505943393336312	0.2646279167615191	0.2435149310973776	0.22555618827050913	0.24395778175683408	0.24571619007315185	0.23726226983845308	0.27667658899063446	0.25983427079677346	0.24102071586903567	0.23345141222484217	0.23796879126271986	0.23782659416893576	0.24941293339541581	0.24946019884523138	0.24685601530642343	0.25877068109561013	0.24083848992558762	0.25221185112333827	0.2720848679573745	0.2286750760794747	0.2980087116891345	0.2255448283623563	0.23515064028471475	0.2405685900232457	0.3009326381775356	0.2374057013867413	0.2380149876870276	0.2923975480516803	0.31349738382809883	0.4548174729756821	0.43558194359369035	0.23566102636162423	0.0	0.25766817983183343	0.2089358632560815	0.22239091379657852	0.22688666735935079	0.2154319807305381	0.23424679395847192	0.2585333099244089	0.3271023031439711	0.24026436605354962	0.232550086379703	0.22362419376237108	0.2349163995071557	0.2904024704960176	0.2383258653783476	0.2425892741951246	0.23951256036663715	0.24850892313983383	0.24333522747748984	0.2953549057315139	0.2895304728922681	0.3005231793167747	0.4353629562344562	0.44608292660601156	0.4266077975364472	0.32226695696849605	0.4303929923566767	0.25542254804219905	0.2512818399675276	0.3696612134832884	0.24996748164927968	0.3626312526709796	0.446172825781026	0.4259593182200193	0.2621778320533081	0.2906963622530234	0.31249473441844533	0.41822192957037607	0.2872455302834245
S23Hp	0.12385024191277233	0.12564766654866413	0.11487575060017971	0.31803204102000465	0.2021339026121804	0.18975108270933766	0.30121826644134114	0.2803916533261171	0.29374167760770487	0.3148674243930238	0.3080131847412548	0.292438004127006	0.3126545633051168	0.2694125298521495	0.24618922344130276	0.266238920060301	0.12340591839220766	0.1483017089697646	0.2579695182633859	0.32642584008791387	0.23931231759432894	0.18500442269336387	0.22004841293315947	0.12659249551356438	0.1367394528810492	0.15077303030893716	0.12966004464479564	0.11170130181792719	0.13010289530425212	0.1318613036205699	0.12340738338587112	0.1628217025380525	0.1459793843441915	0.1271658294164537	0.1195965257722602	0.12411390481013788	0.1239717077163538	0.13555804694283385	0.13560531239264942	0.13300112885384147	0.14491579464302817	0.12698360347300566	0.1383569646707563	0.15822998150479253	0.11482018962689274	0.18415382523655255	0.11168994190977431	0.12129575383213279	0.12671370357066375	0.18707775172495367	0.12355081493415934	0.12416010123444565	0.17854266159909832	0.19964249737551687	0.34096258652310013	0.3217270571411084	0.12180613990904225	0.25766817983183343	0.0	0.09508097680349949	0.10853602734399653	0.11303178090676881	0.10157709427795612	0.12039190750588992	0.1446784234718269	0.2132474166913891	0.12640947960096763	0.11869519992712102	0.1097693073097891	0.12106151305457372	0.17654758404343562	0.12447097892576564	0.12873438774254264	0.1256576739140552	0.13465403668725187	0.12948034102490788	0.18150001927893195	0.17567558643968612	0.18666829286419273	0.3215080697818742	0.3322280401534296	0.31275291108386527	0.20841207051591407	0.3165381059040948	0.14156766158961712	0.13742695351494563	0.25580632703070644	0.13611259519669772	0.24877636621839766	0.3323179393284441	0.3121044317674373	0.14832294560072615	0.17684147580044143	0.19863984796586334	0.3043670431177941	0.1733906438308425
f23ppB	0.0501379888727217	0.051935413508613505	0.041163497560129075	0.24431978797995402	0.1284216495721298	0.11603882966928701	0.2275060134012905	0.20667940028606646	0.22002942456765423	0.24115517135297315	0.23430093170120414	0.21872575108695536	0.23894231026506618	0.19570027681209887	0.17247697040125212	0.19252666702025034	0.049693665352157024	0.07458945592971399	0.18425726522333524	0.25271358704786323	0.1656000645542783	0.11129216965331322	0.14633615989310883	0.05288024247351375	0.06302719984099857	0.07706077726888652	0.055947791604745015	0.03798904877787655	0.05639064226420148	0.05814905058051926	0.0496951303458205	0.0891094494980019	0.07226713130414089	0.0534535763764031	0.04588427273220957	0.05040165177008726	0.050259454676303175	0.06184579390278323	0.06189305935259879	0.05928887581379084	0.07120354160297754	0.05327135043295504	0.06464471163070569	0.08451772846474191	0.04110793658684211	0.11044157219650191	0.03797768886972369	0.047583500792082165	0.05300145053061313	0.11336549868490303	0.04983856189410872	0.05044784819439502	0.10483040855904768	0.12593024433546626	0.2672503334830495	0.24801480410105775	0.048093886868991624	0.2089358632560815	0.09508097680349949	0.0	0.034823774303945926	0.03931952786671819	0.027864841237905506	0.0466796544658393	0.0709661704317763	0.1395351636513385	0.05269722656091702	0.0449829468870704	0.03605705426973847	0.047349260014523095	0.10283533100338499	0.05075872588571502	0.05502213470249202	0.051945420874004555	0.06094178364720123	0.055768087984857245	0.10778776623888131	0.1019633333996355	0.11295603982414211	0.24779581674182358	0.25851578711337897	0.2390406580438146	0.13469981747586343	0.24282585286404418	0.06785540854956648	0.06371470047489501	0.1820940739906558	0.06240034215664708	0.17506411317834703	0.2586056862883934	0.2383921787273867	0.07461069256067551	0.1031292227603908	0.12492759492581271	0.23065479007774348	0.09967839079079184
f14ppA	0.05085160703680535	0.052649031672697154	0.041877115724212724	0.24503340614403768	0.12913526773621342	0.11675244783337066	0.22821963156537417	0.20739301845015012	0.2207430427317379	0.24186878951705681	0.2350145498652878	0.21943936925103902	0.23965592842914984	0.19641389497618253	0.17319058856533578	0.193240285184334	0.05040728351624067	0.07530307409379763	0.1849708833874189	0.2534272052119469	0.16631368271836197	0.11200578781739687	0.14704977805719247	0.0535938606375974	0.06374081800508222	0.07777439543297018	0.05666140976882866	0.03870266694196021	0.057104260428285133	0.058862668744602914	0.05040874850990415	0.08982306766208555	0.07298074946822454	0.054167194540486754	0.04659789089629322	0.05111526993417091	0.050973072840386824	0.06255941206686688	0.06260667751668245	0.060002493977874494	0.07191715976706119	0.05398496859703869	0.06535832979478934	0.08523134662882556	0.04182155475092576	0.11115519036058558	0.03869130703380734	0.04829711895616581	0.05371506869469678	0.11407911684898668	0.05055218005819237	0.051161466358478666	0.10554402672313133	0.1266438624995499	0.26796395164713316	0.2487284222651414	0.04880750503307528	0.22239091379657852	0.10853602734399653	0.034823774303945926	0.0	0.029933290337447953	0.018478603708635265	0.03729341693656906	0.06157993290250606	0.13014892612206824	0.04331098903164678	0.03559670935780016	0.03677067243382213	0.04806287817860675	0.10354894916746865	0.05147234404979867	0.05573575286657567	0.052659039038088204	0.06165540181128488	0.056481706148940894	0.10850138440296496	0.10267695156371914	0.11366965798822576	0.2485094349059072	0.25922940527746263	0.23975427620789824	0.13541343563994707	0.2435394710281278	0.06856902671365014	0.06442831863897866	0.18280769215473947	0.06311396032073074	0.1757777313424307	0.2593193044524771	0.23910579689147032	0.07532431072475915	0.10384284092447446	0.12564121308989637	0.23136840824182714	0.1003920089548755
w31pp	0.05534736059957762	0.057144785235469425	0.046372869286984995	0.24952915970680994	0.13363102129898569	0.12124820139614294	0.23271538512814643	0.2118887720129224	0.22523879629451016	0.24636454307982908	0.23951030342806007	0.22393512281381128	0.2441516819919221	0.2009096485389548	0.17768634212810805	0.19773603874710627	0.054903037079012944	0.0797988276565699	0.18946663695019117	0.25792295877471916	0.17080943628113424	0.11650154138016915	0.15154553161996476	0.05808961420036967	0.06823657156785448	0.08227014899574245	0.061157163331600935	0.04319842050473248	0.0616000139910574	0.06335842230737518	0.05490450207267642	0.09431882122485781	0.0774765030309968	0.05866294810325902	0.05109364445906549	0.05561102349694318	0.055468826403159095	0.06705516562963915	0.06710243107945471	0.06449824754064676	0.07641291332983347	0.05848072215981096	0.0698540833575616	0.08972710019159783	0.04631730831369803	0.11565094392335784	0.043187060596579604	0.052792872518938085	0.05821082225746905	0.11857487041175895	0.05504793362096464	0.05565721992125094	0.1100397802859036	0.13113961606232216	0.2724597052099054	0.2532241758279137	0.053303258595847544	0.22688666735935079	0.11303178090676881	0.03931952786671819	0.029933290337447953	0.0	0.016668052583510323	0.03548286581144412	0.059769381777381114	0.1283383749969433	0.04150043790652183	0.033786158232675216	0.0412664259965944	0.05255863174137902	0.10804470273024092	0.05596809761257094	0.06023150642934794	0.05715479260086048	0.06615115537405715	0.060977459711713165	0.11299713796573724	0.10717270512649141	0.11816541155099802	0.2530051884686795	0.2637251588402349	0.24425002977067053	0.13990918920271936	0.24803522459090008	0.07306478027642241	0.06892407220175094	0.18730344571751173	0.06760971388350301	0.18027348490520295	0.26381505801524935	0.2436015504542426	0.07982006428753141	0.10833859448724673	0.13013696665266863	0.2358641618045994	0.10488776251764777
f16ppA	0.043892673970764934	0.04569009860665674	0.0349181826581723	0.23807447307799726	0.12217633467017301	0.10979351476733025	0.22126069849933375	0.2004340853841097	0.21378410966569747	0.2349098564510164	0.22805561679924738	0.2124804361849986	0.23269699536310942	0.1894549619101421	0.16623165549929536	0.18628135211829358	0.04344835045020025	0.06834414102775721	0.17801195032137848	0.24646827214590647	0.15935474965232155	0.10504685475135646	0.14009084499115204	0.046634927571556975	0.05678188493904179	0.07081546236692976	0.04970247670278824	0.03174373387591979	0.05014532736224471	0.05190373567856249	0.04344981544386373	0.08286413459604512	0.06602181640218412	0.04720826147444633	0.0396389578302528	0.04415633686813049	0.04401413977434641	0.055600479000826465	0.05564774445064202	0.05304356091183407	0.06495822670102078	0.047026035530998274	0.05839939672874892	0.07827241356278514	0.03486262168488534	0.10419625729454515	0.031732373967766916	0.041338185890125397	0.04675613562865636	0.10712018378294626	0.04359324699215195	0.04420253329243825	0.09858509365709091	0.11968492943350949	0.2610050185810927	0.241769489199101	0.041848571967034856	0.2154319807305381	0.10157709427795612	0.027864841237905506	0.018478603708635265	0.016668052583510323	0.0	0.02402617918163138	0.04831269514756837	0.11688168836713056	0.030043751276709094	0.022329471602862472	0.02981173936778171	0.041103945112566334	0.09659001610142823	0.04451341098375825	0.048776819800535255	0.045700105972047794	0.05469646874524446	0.04952277308290048	0.10154245133692455	0.09571801849767872	0.10671072492218533	0.24155050183986682	0.2522704722114222	0.23279534314185785	0.12845450257390667	0.2365805379620874	0.06161009364760972	0.05746938557293825	0.17584875908869904	0.056155027254690314	0.16881879827639024	0.2523603713864367	0.23214686382542993	0.06836537765871872	0.09688390785843404	0.11868228002385595	0.22440947517578672	0.09343307588883508
