	w10pp	f12ppA	w12pp	f30pp	w26pp	f24pp	w28pp	w24pp	f32pp	f23ppA	w16pp	w19pp	f15pp	w15pp	f7pp	S10H1	F23HpA	F32H1	S2Hp	F8H1	S8Hp	f3pp	S3Hp	f16ppA	f20ppB	f31pp	f21pp	f14ppA	f18pp	w9pp	f10pp	f17ppB	f20ppA	f22ppA	f6ppB	S16H2	S7Hp	S15Hp	F14H1A	S21H1	S26Hp	31519	S28Hp	S4Hp	S23Hp	S22Hp	S13Hp	w32pp	S12Hp	S20H1	w7pp	f11pp	w2pp	w13pp	f13pp	w20pp	f6ppA	w6pp	w8pp	w25pp	f26pp	f14ppB	w23pp	f8pp	w18pp	f16ppB	f2pp	w22pp	w21pp	f4pp	w4pp	f25pp	w27pp	w17pp	f29pp	S9H1	S31Hp	F3H1	F14H1B	S17H1	f17ppA	f9pp	f28pp	f1pp	f19pp	w31pp	w29pp	f12ppB	f22ppB	F7H1	F6H1	S18H1	S19H1	w14pp	w3pp	f23ppB	w11pp	w1pp
w7pp	0.08885141074530006	0.08845134666819883	0.08654364938581771	0.08393035273185716	0.08241860251637419	0.08241760251587416	0.08283910777345468	0.08184787635642876	0.08552124054554536	0.08363208191614394	0.0841267539091233	0.08734310729092894	0.08734310729092894	0.09174013193372929	0.0850791780521222	0.189816925978746	0.20884152296338515	0.20252268920138153	0.1456699275308428	0.1993044418120684	0.18770989450341352	0.14263600981564128	0.11227030793120718	0.08323595783969179	0.10252314828951689	0.10765838285505736	0.09378151689758275	0.09019628237006609	0.09966569118792429	0.09323499236916714	0.08628051094704774	0.0862795109465477	0.08454909311001986	0.07401044661495625	0.07177148629532422	0.17416359126132552	0.1846046985437167	0.16129370624218492	0.17380405853528977	0.3388775682922315	0.32889856156064545	0.3392643045255169	0.35123013719078383	0.4001912057755505	0.3365932775367402	0.342657139751835	0.13262381002866258	0.0830558357649285	0.1551147515403013	0.1482829194091603	0.0	0.07264389480831347	0.0725497708481427	0.07847167005768359	0.08403192350679282	0.08410714667384185	0.08646745912297948	0.08823042139308529	0.08492232498905455	0.08615770094225682	0.08374785755394998	0.08521175436232295	0.08271353521785238	0.07593175605317455	0.07866624926037237	0.09040726012093238	0.08889760622957957	0.08883996785974609	0.09629053445098355	0.0917188105841982	0.08651580297695438	0.08805197897358706	0.09231875316138743	0.09326409786135058	0.10153147428605976	0.22482856084558644	0.2059070504863335	0.21183080582340952	0.20818314500622187	0.19719015577150922	0.11235390746347641	0.10890138871479954	0.1043320273200204	0.09566397984254253	0.09233030603958571	0.09426335760830816	0.09289660950885767	0.09139464460784558	0.10098080152196158	0.20986579593070143	0.16900403267216313	0.19873713681615524	0.19120024973781385	0.08893535256277141	0.0850857717366616	0.08893250743165047	0.08613031548126347	0.09026757670985197
f11pp	0.018359620128404672	0.01795955605130344	0.01605185876892232	0.01343856211496177	0.011926811899478801	0.011925811898978771	0.012347317156559288	0.011356085739533369	0.01502944992864997	0.013140291299248553	0.013634963292227917	0.016851316674033556	0.016851316674033556	0.02124834131683391	0.014587387435226817	0.11932513536185062	0.13834973234648976	0.13203089858448613	0.07517813691394741	0.12881265119517304	0.11721810388651813	0.07214421919874592	0.0417785173143118	0.012744167222796407	0.0320313576726215	0.037166592238161975	0.023289726280687366	0.01970449175317071	0.029173900571028907	0.022743201752271756	0.01578872033015235	0.01578772032965232	0.014057302493124469	0.009366809858912669	0.007127849539280641	0.11480025659102305	0.1252413638734142	0.10193037157188245	0.11444072386498728	0.27951423362192895	0.2695352268903429	0.2799009698552144	0.2918668025204813	0.340827871105248	0.27722994286643765	0.28329380508153246	0.07326047535836008	0.036578118317126505	0.11781712202433238	0.11098528989319138	0.07264389480831347	0.0	0.0020579802312473182	0.007979879440788209	0.013540132889897447	0.013615356056946477	0.015975668506084104	0.01773863077618991	0.014430534372159179	0.015665910325361444	0.013256066937054597	0.014719963745427564	0.012221744600956996	0.005439965436279167	0.00817445864347698	0.019915469504036987	0.018405815612684187	0.018348177242850698	0.02579874383408817	0.021227019967302807	0.016024012360058994	0.01756018835669167	0.021826962544492054	0.02277230724445519	0.031039683669164368	0.15433677022869105	0.13541525986943814	0.14133901520651412	0.1376913543893265	0.12669836515461386	0.041862116846581025	0.038409598097904146	0.03384023670312501	0.025172189225647144	0.021838515422690323	0.023771566991412772	0.022404818891962275	0.02090285399095019	0.03048901090506619	0.13937400531380603	0.09851224205526773	0.12824534619925984	0.12070845912091846	0.018443561945876014	0.014593981119766206	0.01844071681475508	0.015638524864368085	0.01977578609295658
w2pp	0.01686080898321882	0.016460744906117587	0.014553047623736468	0.011939750969775915	0.010428000754292947	0.010427000753792917	0.010848506011373434	0.009857274594347517	0.013530638783464118	0.011641480154062701	0.012136152147042065	0.015352505528847704	0.015352505528847704	0.019749530171648058	0.013088576290040965	0.11782632421666477	0.1368509212013039	0.13053208743930028	0.07367932576876156	0.1273138400499872	0.11571929274133227	0.07064540805356007	0.04027970616912595	0.011245356077610555	0.030532546527435644	0.03566778109297612	0.021790915135501514	0.01820568060798486	0.027675089425843055	0.021244390607085904	0.014289909184966497	0.014288909184466469	0.012558491347938617	0.0092726858987419	0.007033725579109871	0.11470613263085228	0.12514723991324345	0.10183624761171167	0.1143465999048165	0.2794201096617582	0.26944110293017215	0.2798068458950436	0.2917726785603105	0.3407337471450772	0.2771358189062669	0.2831996811213617	0.0731663513981893	0.036483994356955735	0.1177229980641616	0.1108911659330206	0.0725497708481427	0.0020579802312473182	0.0	0.006481068295602356	0.012041321744711595	0.012116544911760625	0.01447685736089825	0.016239819631004057	0.012931723226973326	0.01416709918017559	0.011757255791868745	0.013221152600241712	0.010722933455771144	0.003941154291093315	0.006675647498291127	0.018416658358851132	0.016907004467498335	0.016849366097664843	0.024299932688902313	0.019728208822116955	0.014525201214873138	0.016061377211505815	0.0203281513993062	0.02127349609926934	0.029540872523978516	0.1528379590835052	0.1339164487242523	0.13984020406132827	0.13619254324414065	0.125199554009428	0.04036330570139517	0.036910786952718294	0.03234142555793916	0.02367337808046129	0.020339704277504467	0.02227275584622692	0.020906007746776423	0.019404042845764337	0.028990199759880333	0.13787519416862018	0.09701343091008188	0.126746535054074	0.11920964797573261	0.01694475080069016	0.013095169974580352	0.016941905669569227	0.01413971371918223	0.018276974947770728
w13pp	0.015463568698634666	0.015063504621533429	0.01315580733915231	0.010542510685191759	0.00903076046970879	0.00902976046920876	0.009451265726789277	0.008460034309763359	0.01213339849887996	0.010244239869478543	0.010738911862457907	0.013955265244263547	0.013955265244263547	0.018352289887063902	0.011691336005456807	0.1164290839320806	0.13545368091671975	0.12913484715471613	0.07228208548417739	0.12591659976540304	0.11432205245674812	0.06924816776897591	0.03888246588454179	0.009848115793026399	0.02913530624285149	0.03427054080839197	0.020393674850917354	0.0168084403234007	0.0262778491412589	0.019847150322501745	0.012892668900382341	0.012891668899882311	0.01116125106335446	0.01519458510828279	0.012955624788650762	0.12062803184039317	0.1310691391227843	0.10775814682125257	0.1202684991143574	0.285342008871299	0.275363002139713	0.28572874510458446	0.29769457776985137	0.34665564635461804	0.2830577181158077	0.2891215803309025	0.0790882506077302	0.04240589356649663	0.1236448972737025	0.1168130651425615	0.07847167005768359	0.007979879440788209	0.006481068295602356	0.0	0.00743451277564388	0.00750973594269291	0.009870048391830533	0.011633010661936342	0.008324914257905611	0.009560290211107873	0.00715044682280103	0.008614343631173997	0.006116124486703427	0.002543914006509157	0.005278407213706969	0.017019418074266976	0.015509764182914176	0.015452125813080685	0.022902692404318158	0.0183309685375328	0.01312796093028898	0.014664136926921659	0.01893091111472204	0.019876255814685183	0.028143632239394357	0.15144071879892104	0.13251920843966813	0.13844296377674412	0.1347953029595565	0.12380231372484383	0.03896606541681101	0.03551354666813414	0.030944185273355004	0.02227613779587713	0.018942463992920308	0.020875515561642764	0.019508767462192267	0.018006802561180178	0.027592959475296178	0.13647795388403602	0.09561619062549773	0.12534929476948983	0.11781240769114845	0.015547510516106004	0.011697929689996195	0.015544665384985067	0.012742473434598072	0.016879734663186572
f13pp	0.0210238221477439	0.020623758070642668	0.01871606078826155	0.016102764134301	0.014591013918818032	0.014590013918318002	0.015011519175898519	0.0140202877588726	0.0176936519479892	0.015804493318587784	0.016299165311567148	0.019515518693372785	0.019515518693372785	0.02391254333617314	0.01725158945456605	0.12198933738118985	0.14101393436582899	0.13469510060382536	0.07784233893328664	0.13147685321451227	0.11988230590585736	0.07480842121808515	0.04444271933365103	0.01540836924213564	0.034695559691960726	0.039830794257501204	0.025953928300026595	0.02236869377250994	0.031838102590368136	0.025407403771610985	0.01845292234949158	0.018451922348991553	0.0167215045124637	0.02075483855739203	0.01851587823776	0.1261882852895024	0.13662939257189355	0.1133184002703618	0.12582875256346665	0.2909022623204083	0.28092325558882225	0.2912889985536937	0.30325483121896063	0.3522158998037273	0.288617971564917	0.2946818337800118	0.08464850405683944	0.047966147015605864	0.12920515072281175	0.12237331859167074	0.08403192350679282	0.013540132889897447	0.012041321744711595	0.00743451277564388	0.0	0.0023316733237422494	0.004691985772879874	0.006454948042985682	0.0064756038230679835	0.010503133740032936	0.00809329035172609	0.01297174067799126	0.010473521533520689	0.008104167455618398	0.010838660662816212	0.02257967152337622	0.021070017632023416	0.021012379262189927	0.0284629458534274	0.02389122198664204	0.018688214379398223	0.020224390376030903	0.024491164563831283	0.025436509263794423	0.0337038856885036	0.15700097224803028	0.13807946188877737	0.14400321722585335	0.14035555640866573	0.12936256717395309	0.044526318865920254	0.041073800117243375	0.03650443872246425	0.027836391244986373	0.024502717442029552	0.026435769010752005	0.025069020911301507	0.023567056010289418	0.03315321292440542	0.14203820733314526	0.10117644407460698	0.13090954821859907	0.1233726611402577	0.021107763965215246	0.01725818313910544	0.021104918834094308	0.018302726883707314	0.02243998811229581
w20pp	0.02109904531479293	0.020698981237691698	0.01879128395531058	0.01617798730135003	0.014666237085867062	0.014665237085367032	0.015086742342947549	0.01409551092592163	0.017768875115038232	0.015879716485636814	0.016374388478616178	0.01959074186042182	0.01959074186042182	0.023987766503222173	0.017326812621615076	0.12206456054823887	0.141089157532878	0.1347703237708744	0.07791756210033567	0.1315520763815613	0.11995752907290638	0.07488364438513417	0.04451794250070006	0.01548359240918467	0.03477078285900976	0.03990601742455023	0.026029151467075625	0.02244391693955897	0.03191332575741717	0.025482626938660016	0.01852814551654061	0.01852714551604058	0.016796727679512728	0.02083006172444106	0.018591101404809032	0.12626350845655143	0.13670461573894258	0.11339362343741083	0.12590397573051568	0.29097748548745733	0.2809984787558713	0.2913642217207428	0.3033300543860097	0.35229112297077636	0.28869319473196603	0.29475705694706084	0.08472372722388846	0.0480413701826549	0.12928037388986077	0.12244854175871976	0.08410714667384185	0.013615356056946477	0.012116544911760625	0.00750973594269291	0.0023316733237422494	0.0	0.0023623124501376824	0.004125274720243491	0.006550826990117014	0.010578356907081966	0.00816851351877512	0.01304696384504029	0.010548744700569719	0.008179390622667428	0.010913883829865242	0.022654894690425247	0.02114524079907245	0.021087602429238957	0.028538169020476428	0.02396644515369107	0.018763437546447253	0.02029961354307993	0.024566387730880313	0.025511732430843453	0.03377910885555263	0.1570761954150793	0.1381546850558264	0.14407844039290238	0.14043077957571476	0.1294377903410021	0.04460154203296929	0.04114902328429241	0.036579661889513275	0.027911614412035404	0.024577940609078582	0.026510992177801035	0.025144244078350537	0.02364227917733845	0.03322843609145445	0.1421134305001943	0.101251667241656	0.1309847713856481	0.12344788430730673	0.021182987132264276	0.01733340630615447	0.02118014200114334	0.018377950050756344	0.02251521127934484
f6ppA	0.023459357763930554	0.02305929368682932	0.021151596404448202	0.018538299750487656	0.017026549535004685	0.017025549534504657	0.017447054792085175	0.016455823375059256	0.020129187564175855	0.018240028934774437	0.018734700927753804	0.02195105430955944	0.02195105430955944	0.026348078952359796	0.019687125070752702	0.12442487299737649	0.14344946998201563	0.13713063622001204	0.08027787454947329	0.13391238883069892	0.122317841522044	0.07724395683427179	0.04687825494983769	0.017843904858322292	0.037131095308147385	0.042266329873687856	0.028389463916213248	0.024804229388696593	0.034273638206554796	0.02784293938779764	0.020888457965678234	0.020887457965178206	0.019157040128650354	0.023190374173578686	0.020951413853946655	0.12862382090568905	0.1390649281880802	0.11575393588654846	0.1282642881796533	0.2933377979365949	0.2833587912050089	0.29372453416988037	0.3056903668351473	0.35465143541991395	0.2910535071811036	0.2971173693961984	0.0870840396730261	0.050401682631792524	0.1316406863389984	0.1248088542078574	0.08646745912297948	0.015975668506084104	0.01447685736089825	0.009870048391830533	0.004691985772879874	0.0023623124501376824	0.0	0.005023839494746302	0.008911139439254638	0.012938669356219588	0.010528825967912745	0.015407276294177914	0.012909057149707344	0.010539703071805052	0.013274196279002866	0.025015207139562873	0.023505553248210072	0.02344791487837658	0.030898481469614054	0.026326757602828696	0.021123749995584876	0.022659925992217556	0.026926700180017936	0.02787204487998108	0.03613942130469025	0.15943650786421693	0.14051499750496402	0.14643875284204	0.14279109202485238	0.13179810279013973	0.04696185448210691	0.043509335733430035	0.0389399743386509	0.030271926861173026	0.026938253058216205	0.02887130462693866	0.027504556527488164	0.026002591626476074	0.035588748540592074	0.1444737429493319	0.10361197969079362	0.13334508383478572	0.12580819675644436	0.023543299581401902	0.01969371875529209	0.023540454450280964	0.020738262499893967	0.024875523728482462
w6pp	0.025222320034036363	0.02482225595693513	0.02291455867455401	0.020301262020593465	0.018789511805110494	0.018788511804610466	0.019210017062190984	0.01821878564516506	0.021892149834281664	0.02000299120488025	0.02049766319785961	0.02371401657966525	0.02371401657966525	0.028111041222465605	0.02145008734085851	0.1261878352674823	0.14521243225212144	0.13889359849011784	0.0820408368195791	0.13567535110080473	0.12408080379214982	0.07900691910437761	0.048641217219943494	0.0196068671284281	0.03889405757825319	0.04402929214379367	0.03015242618631906	0.026567191658802405	0.0360366004766606	0.02960590165790345	0.022651420235784044	0.022650420235284015	0.020920002398756164	0.02495333644368449	0.022714376124052464	0.13038678317579488	0.140827890458186	0.11751689815665427	0.1300272504497591	0.29510076020670073	0.2851217534751147	0.2954874964399862	0.3074533291052531	0.35641439769001976	0.2928164694512094	0.29888033166630423	0.0888470019431319	0.05216464490189833	0.1334036486091042	0.1265718164779632	0.08823042139308529	0.01773863077618991	0.016239819631004057	0.011633010661936342	0.006454948042985682	0.004125274720243491	0.005023839494746302	0.0	0.010674101709360447	0.014701631626325398	0.012291788238018554	0.01717023856428372	0.014672019419813153	0.012302665341910862	0.015037158549108675	0.026778169409668682	0.02526851551831588	0.025210877148482393	0.03266144373971987	0.0280897198729345	0.022886712265690688	0.024422888262323365	0.02868966245012375	0.029635007150086885	0.03790238357479606	0.16119947013432273	0.14227795977506982	0.1482017151121458	0.14455405429495818	0.13356106506024554	0.04872481675221272	0.04527229800353584	0.04070293660875671	0.03203488913127884	0.028701215328322018	0.030634266897044467	0.02926751879759397	0.027765553896581883	0.03735171081069788	0.1462367052194377	0.10537494196089944	0.13510804610489152	0.12757115902655017	0.025306261851507708	0.0214566810253979	0.025303416720386773	0.022501224769999776	0.02663848599858827
w8pp	0.02191422363000563	0.021514159552904397	0.01960646227052328	0.016993165616562732	0.015481415401079763	0.015480415400579733	0.015901920658160252	0.01491068924113433	0.018584053430250932	0.016694894800849513	0.01718956679382888	0.02040592017563452	0.02040592017563452	0.024802944818434872	0.01814199093682778	0.12287973886345158	0.1419043358480907	0.1355855020860871	0.07873274041554837	0.132367254696774	0.12077270738811909	0.07569882270034688	0.045333120815912765	0.01629877072439737	0.03558596117422246	0.04072119573976293	0.026844329782288325	0.02325909525477167	0.03272850407262987	0.026297805253872715	0.01934332383175331	0.019342323831253283	0.01761190599472543	0.021645240039653763	0.01940627972002173	0.12707868677176415	0.1375197940541553	0.11420880175262353	0.12671915404572837	0.29179266380267	0.28181365707108397	0.29217940003595544	0.30414523270122235	0.353106301285989	0.2895083730471787	0.2955722352622735	0.08553890553910116	0.048856548497867594	0.13009555220507346	0.12326372007393246	0.08492232498905455	0.014430534372159179	0.012931723226973326	0.008324914257905611	0.0064756038230679835	0.006550826990117014	0.008911139439254638	0.010674101709360447	0.0	0.011393535222294665	0.008983691833987822	0.013862142160252992	0.011363923015782422	0.008994568937880129	0.011729062145077943	0.02347007300563795	0.02196041911428515	0.021902780744451657	0.02935334733568913	0.024781623468903773	0.019578615861659952	0.021114791858292632	0.025381566046093013	0.026326910746056156	0.034594287170765334	0.157891373730292	0.1389698633710391	0.14489361870811507	0.14124595789092745	0.1302529686562148	0.04541672034818199	0.041964201599505105	0.03739484020472598	0.028726792727248103	0.02539311892429128	0.027326170493013738	0.02595942239356324	0.02445745749255115	0.03404361440666715	0.14292860881540698	0.10206684555686871	0.13179994970086079	0.12426306262251943	0.02199816544747698	0.01814858462136717	0.02199532031635604	0.019193128365969044	0.02333038959455754
w25pp	0.023149599583207895	0.02274953550610666	0.020841838223725543	0.018228541569764996	0.016716791354282026	0.016715791353781997	0.017137296611362516	0.016146065194336597	0.019819429383453196	0.017930270754051778	0.018424942747031145	0.021641296128836782	0.021641296128836782	0.026038320771637136	0.019377366890030043	0.12411511481665384	0.14313971180129298	0.13682087803928936	0.07996811636875063	0.13360263064997627	0.12200808334132135	0.07693419865354914	0.04656849676911503	0.017534146677599633	0.036821337127424726	0.0419565716929652	0.02807970573549059	0.024494471207973934	0.03396388002583214	0.02753318120707498	0.020578699784955575	0.020577699784455547	0.018847281947927695	0.022880615992856027	0.020641655673223996	0.1283140627249664	0.13875517000735754	0.1154441777058258	0.12795452999893064	0.29302803975587227	0.28304903302428625	0.2934147759891577	0.3053806086544246	0.3543416772391913	0.29074374900038097	0.2968076112154758	0.08677428149230343	0.05009192445106986	0.13133092815827574	0.12449909602713473	0.08615770094225682	0.015665910325361444	0.01416709918017559	0.009560290211107873	0.010503133740032936	0.010578356907081966	0.012938669356219588	0.014701631626325398	0.011393535222294665	0.0	0.004751677050680999	0.015097518113455255	0.012599298968984684	0.010229944891082393	0.012964438098280207	0.024705448958840213	0.023195795067487413	0.02313815669765392	0.030588723288891395	0.026016999422106037	0.020813991814862216	0.022350167811494896	0.026616941999295277	0.02756228669925842	0.0358296631239676	0.15912674968349427	0.14020523932424137	0.14612899466131735	0.14248133384412973	0.13148834460941708	0.046652096301384255	0.04319957755270737	0.03863021615792824	0.029962168680450367	0.026628494877493546	0.028561546446216002	0.027194798346765504	0.025692833445753415	0.035278990359869415	0.14416398476860925	0.10330222151007097	0.13303532565406306	0.12549843857572168	0.023233541400679243	0.019383960574569432	0.023230696269558305	0.020428504319171308	0.024565765547759803
f26pp	0.02073975619490105	0.020339692117799818	0.0184319948354187	0.01581869818145815	0.014306947965975182	0.014305947965475152	0.01472745322305567	0.01373622180602975	0.017409585995146352	0.015520427365744934	0.016015099358724298	0.01923145274052994	0.01923145274052994	0.023628477383330293	0.016967523501723196	0.121705271428347	0.14072986841298613	0.13441103465098253	0.0775582729804438	0.1311927872616694	0.1195982399530145	0.07452435526524229	0.04415865338080818	0.01512430328929279	0.03441149373911788	0.03954672830465836	0.025669862347183745	0.02208462781966709	0.03155403663752529	0.025123337818768136	0.018168856396648732	0.0181678563961487	0.01643743855962085	0.02047077260454918	0.018231812284917152	0.12590421933665955	0.1363453266190507	0.11303433431751896	0.1255446866106238	0.2906181963675654	0.2806391896359794	0.29100493260085086	0.30297076526611777	0.35193183385088445	0.2883339056120741	0.2943977678271689	0.08436443810399659	0.04768208106276302	0.12892108476996889	0.12208925263882789	0.08374785755394998	0.013256066937054597	0.011757255791868745	0.00715044682280103	0.00809329035172609	0.00816851351877512	0.010528825967912745	0.012291788238018554	0.008983691833987822	0.004751677050680999	0.0	0.01268767472514841	0.01018945558067784	0.007820101502775548	0.010554594709973362	0.022295605570533367	0.02078595167918057	0.020728313309347077	0.02817887990058455	0.02360715603379919	0.018404148426555373	0.01994032442318805	0.024207098610988433	0.025152443310951574	0.03341981973566075	0.15671690629518742	0.1377953959359345	0.1437191512730105	0.14007149045582287	0.12907850122111023	0.04424225291307741	0.04078973416440053	0.036220372769621395	0.027552325292143524	0.024218651489186702	0.026151703057909155	0.024784954958458658	0.023282990057446572	0.03286914697156257	0.1417541413803024	0.10089237812176412	0.1306254822657562	0.12308859518741484	0.020823698012372396	0.01697411718626259	0.02082085288125146	0.018018660930864464	0.02215592215945296
f14ppB	0.022203653003274017	0.021803588926172783	0.019895891643791665	0.017282594989831118	0.015770844774348147	0.01576984477384812	0.016191350031428638	0.015200118614402717	0.018873482803519318	0.016984324174117903	0.017478996167097263	0.020695349548902904	0.020695349548902904	0.025092374191703258	0.018431420310096164	0.12316916823671996	0.1421937652213591	0.1358749314593555	0.07902216978881675	0.13265668407004239	0.12106213676138747	0.07598825207361526	0.04562255018918115	0.016588200097665755	0.035875390547490844	0.04101062511303132	0.027133759155556714	0.02354852462804006	0.033017933445898255	0.026587234627141104	0.019632753205021697	0.01963175320452167	0.017901335367993817	0.021934669412922145	0.019695709093290117	0.12736811614503252	0.13780922342742366	0.11449823112589191	0.12700858341899676	0.2920820931759384	0.2821030864443524	0.29246882940922386	0.30443466207449077	0.35339573065925745	0.2897978024204471	0.2958616646355419	0.08582833491236955	0.04914597787113598	0.13038498157834186	0.12355314944720086	0.08521175436232295	0.014719963745427564	0.013221152600241712	0.008614343631173997	0.01297174067799126	0.01304696384504029	0.015407276294177914	0.01717023856428372	0.013862142160252992	0.015097518113455255	0.01268767472514841	0.0	0.004527234983951454	0.009283998311148515	0.012018491518346329	0.023759502378906335	0.022249848487553535	0.022192210117720046	0.029642776708957517	0.025071052842172155	0.01986804523492834	0.021404221231561018	0.025670995419361402	0.02661634011932454	0.034883716544033716	0.1581808031035604	0.13925929274430748	0.14518304808138346	0.14153538726419584	0.1305423980294832	0.04570614972145037	0.042253630972773494	0.03768426957799437	0.029016222100516492	0.02568254829755967	0.02761559986628212	0.026248851766831623	0.024746886865819537	0.03433304377993554	0.14321803818867537	0.10235627493013709	0.13208937907412918	0.12455249199578781	0.02228759482074536	0.018438013994635554	0.022284749689624427	0.01948255773923743	0.023619818967825924
w23pp	0.019705433858803446	0.019305369781702213	0.017397672499321094	0.014784375845360548	0.013272625629877579	0.013271625629377549	0.013693130886958066	0.012701899469932146	0.016375263659048747	0.01448610502964733	0.014980777022626695	0.018197130404432334	0.018197130404432334	0.022594155047232688	0.015933201165625594	0.12067094909224939	0.13969554607688853	0.13337671231488493	0.07652395064434618	0.13015846492557182	0.1185639176169169	0.07349003292914469	0.04312433104471058	0.014089980953195184	0.033377171403020274	0.03851240596856075	0.024635540011086143	0.02105030548356949	0.030519714301427685	0.024089015482670534	0.017134534060551126	0.0171335340600511	0.015403116223523246	0.019436450268451578	0.017197489948819547	0.12486989700056196	0.1353110042829531	0.11200001198142136	0.12451036427452619	0.28958387403146785	0.2796048672998818	0.2899706102647533	0.3019364429300202	0.3508975115147869	0.28729958327597654	0.29336344549107135	0.08333011576789899	0.04664775872666541	0.1278867624338713	0.12105493030273029	0.08271353521785238	0.012221744600956996	0.010722933455771144	0.006116124486703427	0.010473521533520689	0.010548744700569719	0.012909057149707344	0.014672019419813153	0.011363923015782422	0.012599298968984684	0.01018945558067784	0.004527234983951454	0.0	0.006785779166677944	0.009520272373875758	0.021261283234435765	0.019751629343082965	0.019693990973249476	0.027144557564486946	0.022572833697701584	0.01736982609045777	0.018906002087090448	0.02317277627489083	0.024118120974853968	0.032385497399563146	0.15568258395908982	0.1367610735998369	0.1426848289369129	0.13903716811972527	0.12804417888501263	0.0432079305769798	0.039755411828302924	0.0351860504335238	0.026518002956045922	0.0231843291530891	0.02511738072181155	0.023750632622361052	0.022248667721348966	0.03183482463546497	0.1407198190442048	0.09985805578566652	0.1295911599296586	0.12205427285131724	0.01978937567627479	0.015939794850164984	0.019786530545153856	0.01698433859476686	0.021121599823355354
f8pp	0.012921654693125567	0.012521590616024331	0.010613893333643213	0.00800059667968266	0.00648884646419969	0.006487846463699661	0.006909351721280179	0.00591812030425426	0.00959148449337086	0.007702325863969444	0.008196997856948808	0.011413351238754447	0.011413351238754447	0.015810375881554803	0.009149421999947708	0.11388716992657151	0.13291176691121065	0.12659293314920703	0.0697401714786683	0.12337468575989394	0.11178013845123902	0.06670625376346681	0.03634055187903269	0.0073062017875173	0.02659339223734239	0.03172862680288287	0.017851760845408255	0.0142665263178916	0.0237359351357498	0.017305236316992646	0.010350754894873242	0.010349754894373212	0.00861933705784536	0.012654671103773751	0.010415710784141722	0.11808811783588413	0.12852922511827525	0.10521823281674353	0.11772858510984836	0.28280209486679	0.27282308813520395	0.2831888311000754	0.29515466376534233	0.344115732350109	0.2805178041112987	0.2865816663263935	0.07654833660322116	0.03986597956198759	0.12110498326919346	0.11427315113805246	0.07593175605317455	0.005439965436279167	0.003941154291093315	0.002543914006509157	0.008104167455618398	0.008179390622667428	0.010539703071805052	0.012302665341910862	0.008994568937880129	0.010229944891082393	0.007820101502775548	0.009283998311148515	0.006785779166677944	0.0	0.0027364932081978704	0.014477504068757878	0.012967850177405078	0.012910211807571587	0.020360778398809058	0.0157890545320237	0.010586046924779883	0.012122222921412561	0.016388997109212943	0.017334341809176083	0.02560171823388526	0.14889880479341194	0.12997729443415904	0.13590104977123502	0.1322533889540474	0.12126039971933474	0.03642415141130192	0.03297163266262504	0.028402271267845905	0.019734223790368034	0.016400549987411212	0.018333601556133665	0.016966853456683167	0.01546488855567108	0.025051045469787078	0.13393603987852692	0.09307427661998863	0.12280738076398072	0.11527049368563935	0.013005596510596906	0.009156015684487097	0.01300275137947597	0.010200559429088974	0.014337820657677473
w18pp	0.010187161485927755	0.009787097408826518	0.0078794001264454	0.0052661034724848475	0.0037543532570018783	0.003753353256501849	0.004174858514082366	0.0031856270980565055	0.0068589912871731065	0.00496983265777169	0.005464504650751054	0.008680858032556695	0.008680858032556695	0.013077882675357049	0.0064169287937499535	0.11115467672037375	0.13017927370501287	0.12386043994300928	0.06700767827247055	0.12064219255369618	0.10904764524504126	0.06397376055726905	0.033608058672834944	0.004573708581319545	0.023860899031144633	0.028996133596685108	0.015119267639210503	0.011534033111693848	0.021003441929552044	0.014572743110794893	0.007618261688675487	0.007617261688175458	0.005886843851647606	0.015389164310971565	0.013150203991339536	0.12082261104308195	0.13126371832547304	0.10795272602394135	0.12046307831704618	0.2855365880739878	0.27555758134240177	0.28592332430727324	0.29788915697254015	0.3468502255573068	0.2832522973184965	0.2893161595335913	0.07928282981041898	0.0426004727691854	0.12383947647639128	0.11700764434525028	0.07866624926037237	0.00817445864347698	0.006675647498291127	0.005278407213706969	0.010838660662816212	0.010913883829865242	0.013274196279002866	0.015037158549108675	0.011729062145077943	0.012964438098280207	0.010554594709973362	0.012018491518346329	0.009520272373875758	0.0027364932081978704	0.0	0.011743010861560065	0.010233356970207264	0.010175718600373775	0.017626285191611246	0.013054561324825888	0.00785155371758207	0.009387729714214747	0.013654503902015131	0.014599848601978271	0.022867225026687445	0.14616431158621412	0.12724280122696122	0.1331665565640372	0.12951889574684958	0.11852590651213693	0.033689658204104106	0.030237139455427223	0.025667778060648093	0.01699973058317022	0.0136660567802134	0.015599108348935853	0.014232360249485355	0.012730395348473266	0.022316552262589266	0.1312015466713291	0.09033978341279082	0.12007288755678291	0.11253600047844155	0.010271103303399094	0.0064215224772892834	0.010268258172278156	0.007466066221891161	0.01160332745047966
