	f2pp	w31pp	s26pp	f8pp	s22pp	S1Hp	s14pp	s23pp	s27pp	s29pp	f19pp	s20pp	w30pp	s32pp	f6ppA	w6pp	f29pp	w27pp	w1pp	f9pp	s30pp	s18pp	w29pp	s11pp	s1pp	s12pp	f22ppB	s17pp	F23HpA	s16pp	s19pp	w15pp	f15pp	f28pp	w28pp	f30pp	f32pp	w11pp	w21pp	f23ppA	s4pp	w12pp	s2pp	w2pp	f7pp	s13pp	f25pp	w32pp	f12ppA	f13pp	s31pp	f12ppB	f21pp	f1pp	f18pp	s7pp	f31pp	f24pp	w4pp	f4pp	w17pp	f17ppA	f11pp	w9pp	f14ppB	f26pp	f10pp	f14ppA	f20ppB	w19pp	w10pp	w16pp	f22ppA	w7pp	w18pp	s24pp	f23ppB	s25pp	w25pp	f16ppB	s3pp	f3pp	w3pp
F23HpA	0.31158618894247225	0.4011302802333084	0.3451979057367287	0.3214666365368626	0.27453617842723904	0.5170420522912667	0.41219096578427694	0.4030135868608719	0.34685836755338956	0.3495780802873131	0.2927749807991166	0.3206250400934433	0.3148804496405528	0.28873054823477046	0.3098730236362142	0.27578902295217556	0.3202361169242162	0.36620680005365974	0.34279725752693924	0.26174890535337614	0.3335139169828931	0.25384156140465197	0.3192691109316498	0.32791202244807827	0.26376054131065785	0.34445888679340836	0.27026672083452424	0.391265265564543	0.0	0.35458247164822676	0.3639684127400012	0.28559243055706396	0.2767565584745374	0.301830101571544	0.3932453639685397	0.3093451818517894	0.3065116218054563	0.42707102001621045	0.2855445388368469	0.47422690904808185	0.315969372389825	0.287362274043521	0.34798997435056583	0.3418300067092277	0.37408969786073504	0.3068313508015505	0.3674255373174916	0.30778061144760727	0.30096489713543445	0.3014976400992839	0.37812129086678453	0.30104648717378124	0.32463548414761045	0.3514730184802545	0.28831344756008304	0.3896362267661152	0.3776548643938705	0.42058529378888787	0.35226723490575984	0.37548664508379	0.42179701339946474	0.3319277190157309	0.4357697641425152	0.3757964546782905	0.5359721918832888	0.42301385385834567	0.45362678712447824	0.4175859643227514	0.5494605793817886	0.42407831530982343	0.2959637928908405	0.3095213987951472	0.35302039483496817	0.3709233982667687	0.29847349984249116	0.32834028650269337	0.3988856165416796	0.33315844405024386	0.341508852271298	0.31520839468272793	0.3325075167948433	0.3860437939075065	0.31232508288413824
s16pp	0.17664841806573373	0.2661925093565699	0.21026013485999023	0.18652886566012414	0.13959840755050057	0.3821042814145281	0.2772531949075385	0.2680758159841335	0.21192059667665114	0.21464030941057466	0.15783720992237818	0.18568726921670484	0.17994267876381437	0.153792777358032	0.1749352527594758	0.14085125207543714	0.18529834604747777	0.23126902917692127	0.20785948665020076	0.1268111344766377	0.1985761461061547	0.12002017360327152	0.1950241746062802	0.20366708612270862	0.13951560498528823	0.2202139504680387	0.1460217845091546	0.2809841177854394	0.35458247164822676	0.0	0.22903064186326272	0.15065465968032554	0.14181878759779895	0.16689233069480558	0.25830759309180124	0.17440741097505097	0.1715738509287179	0.29213324913947203	0.15060676796010844	0.3392891381713434	0.18103160151308653	0.15242450316678258	0.2130522034738274	0.20689223583248922	0.23915192698399662	0.17189357992481208	0.2324877664407532	0.17284284057086882	0.16602712625869598	0.16655986922254548	0.24318351999004606	0.16610871629704277	0.189697713270872	0.21653524760351606	0.15337567668334462	0.25469845588937673	0.2427170935171321	0.28564752291214945	0.21732946402902137	0.24054887420705157	0.2868592425227263	0.19698994813899245	0.3008319932657768	0.24085868380155206	0.4010344210065504	0.28807608298160725	0.31868901624773976	0.28264819344601294	0.4145228085050501	0.289140544433085	0.16102602201410204	0.1745836279184087	0.21808262395822972	0.23598562739003026	0.16353572896575272	0.1934025156259549	0.2639478456649411	0.1982206731735054	0.2065710813945596	0.18027062380598952	0.19756974591810483	0.251106023030768	0.17738731200739974
s19pp	0.1694358953959152	0.2589799866867514	0.2030476121901717	0.1793163429903056	0.13238588488068204	0.3748917587447096	0.27004067223772	0.2608632933143149	0.20470807400683258	0.20742778674075613	0.15062468725255962	0.17847474654688628	0.1727301560939958	0.14658025468821348	0.16772273008965724	0.1336387294056186	0.18665194409075658	0.2326226272202001	0.20921308469347957	0.12816473251991653	0.1999297441494335	0.12940611469504595	0.2044101156980546	0.21305302721448305	0.14890154607706263	0.22959989155981314	0.15540772560092903	0.29037005887721384	0.3639684127400012	0.22903064186326272	0.0	0.14344213701050698	0.13460626492798042	0.15967980802498705	0.2510950704219827	0.1671948883052324	0.16436132825889935	0.28492072646965344	0.14339424529028988	0.33207661550152484	0.17381907884326797	0.14521198049696402	0.20583968080400883	0.1996797131626707	0.23193940431417806	0.16468105725499352	0.22527524377093464	0.16563031790105026	0.15881460358887745	0.15934734655272692	0.23597099732022753	0.15889619362722424	0.18248519060105345	0.20932272493369752	0.1461631540135261	0.2474859332195582	0.23550457084731358	0.2784350002423309	0.21011694135920284	0.233336351537233	0.2796467198529078	0.18977742546917392	0.2936194705959583	0.23364616113173353	0.3938218983367318	0.2808635603117887	0.31147649357792123	0.2754356707761944	0.40731028583523154	0.2819280217632665	0.1538134993442835	0.16737110524859017	0.21087010128841116	0.22877310472021173	0.15632320629593416	0.18618999295613636	0.2567353229951226	0.19100815050368686	0.19935855872474104	0.17305810113617096	0.1903572232482863	0.24389350036094948	0.1701747893375812
w15pp	0.07752539246188525	0.1670694837527214	0.11113710925614174	0.08740584005627564	0.04047538194665207	0.2829812558106796	0.18544596062870156	0.17626858170529652	0.12011336239781417	0.12283307513173772	0.06602997564354121	0.09388003493786788	0.0881354444849774	0.06198554307919506	0.08312801848063883	0.049044017796600184	0.10827596190781939	0.15424664503726288	0.13083710251054237	0.04978875033697931	0.12155376196649631	0.05103013251210873	0.12603413351511739	0.13467704503154582	0.07052556389412543	0.1512239093768759	0.0770317434179918	0.2119940766942766	0.28559243055706396	0.15065465968032554	0.14344213701050698	0.0	0.015391143325430083	0.04957524852550352	0.14099051092249915	0.057090328805748894	0.05425676875941583	0.1836343325594714	0.042107851380107836	0.23079022159134277	0.07253268493308593	0.04392558658678196	0.10455328689382679	0.09839331925248862	0.13065301040399602	0.06339466334481146	0.12398884986075259	0.06434392399086822	0.05752820967869539	0.05806095264254487	0.13468460341004548	0.05760979971704217	0.0811987966908714	0.10803633102351545	0.044876760103344016	0.14619953930937613	0.1342181769371315	0.17714860633214885	0.10883054744902076	0.13204995762705096	0.17836032594272572	0.08849103155899185	0.1923330766857762	0.13235976722155146	0.29253550442654974	0.17957716640160665	0.21019009966773916	0.17414927686601234	0.3060238919250495	0.1806416278530844	0.05252710543410144	0.0660847113384081	0.10958370737822912	0.12748671081002966	0.05503681238575211	0.08490359904595432	0.15544892908494054	0.08972175659350479	0.09807216481455899	0.0717717072259889	0.09844672031425633	0.1519829974269195	0.07826428640355122
f15pp	0.06868952037935869	0.15823361167019484	0.10230123717361517	0.07856996797374906	0.0316395098641255	0.27414538372815306	0.17661008854617496	0.16743270962276993	0.11127749031528761	0.11399720304921115	0.05719410356101465	0.0850441628553413	0.07929957240245084	0.05314967099666849	0.07429214639811227	0.04020814571407361	0.09944008982529282	0.1454107729547363	0.1220012304280158	0.040952878254452735	0.11271788988396975	0.04219426042958216	0.11719826143259082	0.12584117294901925	0.06168969181159886	0.14238803729434935	0.06819587133546523	0.20315820461175005	0.2767565584745374	0.14181878759779895	0.13460626492798042	0.015391143325430083	0.0	0.04073937644297695	0.13215463883997258	0.04825445672322233	0.04542089667688927	0.17479846047694483	0.03327197929758127	0.2219543495088162	0.06369681285055936	0.035089714504255395	0.09571741481130022	0.08955744716996206	0.12181713832146944	0.0545587912622849	0.11515297777822601	0.05550805190834164	0.048692337596168825	0.0492250805600183	0.12584873132751892	0.0487739276345156	0.07236292460834484	0.09920045894098889	0.03604088802081745	0.13736366722684956	0.12538230485460494	0.1683127342496223	0.0999946753664942	0.12321408554452438	0.16952445386019915	0.07965515947646529	0.18349720460324964	0.1235238951390249	0.2836996323440232	0.17074129431908008	0.2013542275852126	0.16531340478348577	0.2971880198425229	0.17180575577055784	0.043691233351574876	0.057248839255881534	0.10074783529570255	0.1186508387275031	0.04620094030322554	0.07606772696342774	0.14661305700241398	0.08088588451097822	0.08923629273203242	0.06293583514346233	0.08961084823172977	0.14314712534439294	0.06942841432102467
f28pp	0.09376306347636532	0.18330715476720147	0.1273747802706218	0.10364351107075569	0.056713052961132125	0.2992189268251597	0.2016836316431816	0.19250625271977656	0.1363510334122942	0.13907074614621778	0.08226764665802128	0.11011770595234793	0.10437311549945745	0.07822321409367511	0.09936568949511888	0.06528168881108024	0.12451363292229944	0.17048431605174294	0.1470747735250224	0.06602642135145936	0.13779143298097635	0.06726780352658879	0.14227180452959742	0.15091471604602588	0.08676323490860549	0.16746158039135597	0.09326941443247186	0.22823174770875668	0.301830101571544	0.16689233069480558	0.15967980802498705	0.04957524852550352	0.04073937644297695	0.0	0.14157270169554015	0.0576725195787899	0.05483895953245684	0.19987200357395143	0.05834552239458789	0.2470278926058228	0.08877035594756598	0.06016325760126201	0.12079095790830685	0.11463099026696869	0.14689068141847605	0.07963233435929151	0.14022652087523263	0.08058159500534826	0.07376588069317544	0.07429862365702491	0.15092227442452552	0.07384747073152223	0.09743646770535146	0.12427400203799552	0.06111443111782407	0.16243721032385616	0.15045584795161157	0.1933862773466289	0.12506821846350083	0.148287628641531	0.19459799695720575	0.10472870257347192	0.20857074770025624	0.14859743823603153	0.30877317544102983	0.19581483741608668	0.2264277706822192	0.19038694788049237	0.32226156293952957	0.19687929886756445	0.06876477644858149	0.08232238235288815	0.12582137839270918	0.14372438182450972	0.07127448340023215	0.10114127006043436	0.17168660009942058	0.10595942760798485	0.11430983582903903	0.08800937824046895	0.1146843913287364	0.16822066844139955	0.09450195741803129
w28pp	0.18517832587336092	0.2747224171641971	0.21879004266761742	0.19505877346775133	0.14812831535812776	0.3906341892221553	0.29309889404017725	0.2839215151167722	0.22776629580928986	0.23048600854321344	0.17368290905501693	0.2015329683493436	0.1957883778964531	0.16963847649067076	0.19078095189211453	0.1566969512080759	0.2159288953192951	0.26189957844873857	0.23849003592201806	0.15744168374845502	0.229206695377972	0.15868306592358444	0.23368706692659308	0.24232997844302154	0.17817849730560115	0.25887684278835166	0.18468467682946751	0.31964701010575236	0.3932453639685397	0.25830759309180124	0.2510950704219827	0.14099051092249915	0.13215463883997258	0.14157270169554015	0.0	0.12169958141252993	0.11886802136719693	0.2912872659709471	0.14976078479158353	0.33844315500281846	0.18018561834456162	0.15157851999825767	0.2122062203053025	0.2060462526639643	0.2383059438154717	0.17104759675628717	0.23164178327222829	0.1719968574023439	0.1651811430901711	0.16571388605402057	0.24233753682152118	0.16526273312851786	0.1888517301023471	0.21568926443499115	0.1525296935148197	0.2538524727208518	0.2418711103486072	0.28480153974362454	0.21648348086049646	0.23970289103852666	0.2860132593542014	0.19614396497046754	0.2999860100972519	0.24001270063302715	0.4001884378380255	0.28723009981308234	0.31784303307921485	0.28180221027748803	0.41367682533652517	0.2882945612645601	0.16018003884557713	0.1737376447498838	0.21723664078970484	0.23513964422150535	0.1626897457972278	0.19255653245743	0.2631018624964162	0.19737469000498048	0.20572509822603469	0.1794246406374646	0.20609965372573202	0.2596359308383952	0.18591721981502693
f30pp	0.1012781437566107	0.19082223504744683	0.13488986055086719	0.11115859135100106	0.06422813324137751	0.3067340071054051	0.20919871192342698	0.20002133300002195	0.1438661136925396	0.14658582642646314	0.08978272693826665	0.11763278623259332	0.11188819577970283	0.0857382943739205	0.10688076977536426	0.07279676909132562	0.13202871320254483	0.17799939633198833	0.1545898538052678	0.07354150163170474	0.14530651326122174	0.07478288380683416	0.1497868848098428	0.15842979632627127	0.09427831518885087	0.17497666067160136	0.10078449471271723	0.23574682798900207	0.3093451818517894	0.17440741097505097	0.1671948883052324	0.057090328805748894	0.04825445672322233	0.0576725195787899	0.12169958141252993	0.0	0.034967839250446685	0.20738708385419682	0.06586060267483328	0.2545429728860682	0.09628543622781136	0.0676783378815074	0.12830603818855224	0.12214607054721406	0.15440576169872144	0.0871474146395369	0.14774160115547802	0.08809667528559365	0.08128096097342083	0.0818137039372703	0.1584373547047709	0.0813625510117676	0.10495154798559683	0.13178908231824088	0.06862951139806946	0.16995229060410155	0.15797092823185693	0.20090135762687428	0.1325832987437462	0.1558027089217764	0.20211307723745114	0.11224378285371729	0.21608582798050163	0.1561125185162769	0.31628825572127517	0.20332991769633207	0.2339428509624646	0.19790202816073776	0.32977664321977496	0.20439437914780983	0.07627985672882687	0.08983746263313352	0.13333645867295457	0.15123946210475508	0.07878956368047754	0.10865635034067975	0.17920168037966597	0.11347450788823023	0.12182491610928442	0.09552445852071434	0.12219947160898179	0.17573574872164494	0.10201703769827668
f32pp	0.09844458371027763	0.18798867500111377	0.13205630050453412	0.108325031304668	0.06139457319504445	0.30390044705907204	0.20636515187709392	0.1971877729536889	0.14103255364620654	0.14375226638013008	0.08694916689193359	0.11479922618626026	0.10905463573336976	0.08290473432758744	0.1040472097290312	0.06996320904499256	0.12919515315621177	0.17516583628565527	0.15175629375893473	0.07070794158537168	0.14247295321488868	0.0719493237605011	0.14695332476350975	0.1555962362799382	0.0914447551425178	0.1721431006252683	0.09795093466638417	0.232913267942669	0.3065116218054563	0.1715738509287179	0.16436132825889935	0.05425676875941583	0.04542089667688927	0.05483895953245684	0.11886802136719693	0.034967839250446685	0.0	0.20455352380786376	0.06302704262850022	0.25170941283973514	0.0934518761814783	0.06484477783517434	0.12547247814221918	0.119312510500881	0.15157220165238838	0.08431385459320384	0.14490804110914496	0.08526311523926058	0.07844740092708777	0.07898014389093724	0.15560379465843785	0.07852899096543454	0.10211798793926377	0.12895552227190782	0.0657959513517364	0.1671187305577685	0.15513736818552387	0.19806779758054122	0.12974973869741313	0.15296914887544333	0.19927951719111808	0.10941022280738423	0.21325226793416857	0.15327895846994383	0.3134546956749421	0.200496357649999	0.23110929091613153	0.1950684681144047	0.3269430831734419	0.20156081910147677	0.0734462966824938	0.08700390258680046	0.1305028986266215	0.14840590205842202	0.07595600363414448	0.10582279029434669	0.1763681203333329	0.11064094784189717	0.11899135606295136	0.09269089847438128	0.11936591156264871	0.17290218867531187	0.09918347765194362
w11pp	0.2190039819210317	0.30854807321186783	0.2526156987152882	0.2288844295154221	0.18195397140579853	0.4244598452698261	0.32692455008784804	0.31774717116444295	0.26159195185696066	0.2643116645908842	0.2075085651026877	0.23535862439701435	0.22961403394412389	0.20346413253834153	0.22460660793978532	0.19052260725574666	0.24975455136696587	0.29572523449640936	0.27231569196968886	0.19126733979612578	0.2630323514256428	0.1925087219712552	0.2675127229742639	0.2761556344906923	0.2120041533532719	0.2927024988360224	0.21851033287713828	0.3534726661534231	0.42707102001621045	0.29213324913947203	0.28492072646965344	0.1836343325594714	0.17479846047694483	0.19987200357395143	0.2912872659709471	0.20738708385419682	0.20455352380786376	0.0	0.16838447267932893	0.3570668428905639	0.19880930623230703	0.17020220788600304	0.23082990819304788	0.2246699405517097	0.26588557986433486	0.19862723280515032	0.25922141932109144	0.1995764934512071	0.19276077913903428	0.19329352210288375	0.26991717287038436	0.19284236917738104	0.21643136615121028	0.24326890048385433	0.1801093295636829	0.281432108769715	0.26945074639747035	0.3123811757924877	0.24406311690935964	0.2672825270873898	0.31359289540306456	0.22372360101933073	0.32756564614611505	0.2675923366818903	0.42776807388688864	0.3148097358619455	0.34542266912807806	0.30938184632635124	0.4412564613853884	0.31587419731342326	0.18775967489444031	0.20131728079874697	0.244816276838568	0.2627192802703685	0.190269381846091	0.2201361685062932	0.2906814985452794	0.22495432605384366	0.23330473427489784	0.20700427668632776	0.2399253097734028	0.29346158688606594	0.2197428758626977
w21pp	0.07747750074166816	0.16702159203250433	0.11108921753592466	0.08735794833605853	0.04042749022643498	0.28293336409046255	0.18539806890848445	0.17622068998507942	0.12006547067759708	0.12278518341152063	0.06598208392332414	0.09383214321765079	0.08808755276476031	0.06193765135897797	0.08308012676042174	0.048996126076383095	0.1082280701876023	0.1541987533170458	0.1307892107903253	0.049740858616762224	0.12150587024627922	0.05098224079189164	0.1259862417949003	0.13462915331132874	0.07047767217390835	0.15117601765665883	0.07698385169777472	0.21194618497405954	0.2855445388368469	0.15060676796010844	0.14339424529028988	0.042107851380107836	0.03327197929758127	0.05834552239458789	0.14976078479158353	0.06586060267483328	0.06302704262850022	0.16838447267932893	0.0	0.20739362253267893	0.04913608587442206	0.02052898752811809	0.0811566878351629	0.07499672019382474	0.12435909868497132	0.057100751625786775	0.11769493814172789	0.05805001227184353	0.0512342979596707	0.05176704092352019	0.1283906916910208	0.05131588799801749	0.07490488497184672	0.10174241930449077	0.038582848384319336	0.13990562759035144	0.12792426521810682	0.17085469461312416	0.10253663572999608	0.12575604590802628	0.17206641422370103	0.08219711983996716	0.18603916496675152	0.12606585550252677	0.2862415927075251	0.17328325468258196	0.20389618794871447	0.16785536514698765	0.2997299802060248	0.17434771613405972	0.046233193715076754	0.05979079961938341	0.10328979565920443	0.12119279909100497	0.04874290066672742	0.07860968732692962	0.14915501736591585	0.0834278448744801	0.09177825309553429	0.06547779550696421	0.09839882859403924	0.15193510570670243	0.07821639468333415
f23ppA	0.26615987095290305	0.35570396224373924	0.29977158774715956	0.27604031854729344	0.2291098604376699	0.47161573430169745	0.3740804391197194	0.36490306019631435	0.308747840888832	0.3114675536227556	0.25466445413455907	0.2825145134288857	0.27676992297599523	0.2506200215702129	0.27176249697165666	0.23767849628761803	0.29691044039883724	0.3428811235282807	0.3194715810015602	0.23842322882799716	0.31018824045751414	0.23966461100312658	0.3146686120061352	0.32331152352256365	0.2591600423851433	0.3398583878678938	0.2656662219090096	0.4006285551852945	0.47422690904808185	0.3392891381713434	0.33207661550152484	0.23079022159134277	0.2219543495088162	0.2470278926058228	0.33844315500281846	0.2545429728860682	0.25170941283973514	0.3570668428905639	0.20739362253267893	0.0	0.2249831508015889	0.19637605245528492	0.26617999492170624	0.2600200272803681	0.31304146889620627	0.24578312183702172	0.30637730835296284	0.24673238248307847	0.23991666817090562	0.24044941113475513	0.3170730619022557	0.2399982582092524	0.2635872551830817	0.2904247895157257	0.22726521859555426	0.3285879978015864	0.31660663542934175	0.3595370648243591	0.291219005941231	0.3144384161192612	0.36074878443493597	0.2708794900512021	0.37472153517798645	0.3147482257137617	0.47492396291876005	0.3619656248938169	0.3925785581599494	0.3565377353582226	0.4884123504172597	0.36303008634529466	0.2349155639263117	0.24847316983061835	0.2919721658704394	0.3098751693022399	0.23742527087796236	0.26729205753816454	0.33783738757715076	0.27211021508571503	0.28046062330676924	0.25416016571819916	0.28708119880527416	0.3406174759179373	0.26689876489456904
s4pp	0.10790233429464627	0.19744642558548242	0.14151405108890275	0.11778278188903663	0.07085232377941307	0.31335819764344064	0.21582290246146255	0.2066455235380575	0.1504903042305752	0.1532100169644987	0.09640691747630223	0.12425697677062889	0.1185123863177384	0.09236248491195606	0.11350496031339984	0.07942095962936119	0.1386529037405804	0.1846235868700239	0.1612140443433034	0.08016569216974032	0.15193070379925733	0.08140707434486974	0.1564110753478784	0.16505398686430683	0.10090250572688644	0.18160085120963693	0.10740868525075281	0.24237101852703763	0.315969372389825	0.18103160151308653	0.17381907884326797	0.07253268493308593	0.06369681285055936	0.08877035594756598	0.18018561834456162	0.09628543622781136	0.0934518761814783	0.19880930623230703	0.04913608587442206	0.2249831508015889	0.0	0.03481526169936297	0.1079224582634494	0.10176249062211123	0.1547839322379494	0.08752558517876487	0.14811977169470597	0.08847484582482162	0.0816591315126488	0.08219187447649828	0.1588155252439989	0.08174072155099557	0.10532971852482481	0.13216725285746886	0.06900768193729742	0.1703304611433295	0.1583490987710849	0.20127952816610226	0.13296146928297417	0.15618087946100434	0.20249124777667912	0.11262195339294526	0.2164639985197296	0.15649068905550487	0.3166664262605032	0.20370808823556005	0.23432102150169257	0.19828019869996574	0.3301548137590029	0.2047725496870378	0.07665802726805485	0.0902156331723615	0.13371462921218252	0.15161763264398306	0.07916773421970551	0.10903452087990771	0.17957985091889395	0.11385267842745819	0.12220308664851239	0.0959026290599423	0.12882366214701735	0.18235993925968053	0.10864122823631224
w12pp	0.07929523594834229	0.16883932723917844	0.11290695274259878	0.08917568354273267	0.0422452254331091	0.28475109929713666	0.1872158041151586	0.17803842519175356	0.1218832058842712	0.12460291861819475	0.06779981912999825	0.09564987842432492	0.08990528797143443	0.06375538656565209	0.08489786196709587	0.05081386128305722	0.11004580539427643	0.1560164885237199	0.1326069459969994	0.05155859382343635	0.12332360545295334	0.052799975998565764	0.12780397700157442	0.13644688851800285	0.07229540738058246	0.15299375286333294	0.07880158690444883	0.21376392018073365	0.287362274043521	0.15242450316678258	0.14521198049696402	0.04392558658678196	0.035089714504255395	0.06016325760126201	0.15157851999825767	0.0676783378815074	0.06484477783517434	0.17020220788600304	0.02052898752811809	0.19637605245528492	0.03481526169936297	0.0	0.07931535991714544	0.07315539227580728	0.12617683389164544	0.0589184868324609	0.11951267334840202	0.05986774747851765	0.053052033166344825	0.05358477613019431	0.1302084268976949	0.05313362320469161	0.07672262017852084	0.10356015451116489	0.04040058359099345	0.14172336279702555	0.12974200042478096	0.1726724298197983	0.1043543709366702	0.12757378111470039	0.17388414943037517	0.08401485504664129	0.18785690017342566	0.1278835907092009	0.2880593279141992	0.1751009898892561	0.2057139231553886	0.1696731003536618	0.3015477154126989	0.17616545134073386	0.04805092892175088	0.061608534826057534	0.10510753086587855	0.1230105342976791	0.05056063587340154	0.08042742253360374	0.15097275257258996	0.08524558008115422	0.09359598830220842	0.06729553071363834	0.10021656380071337	0.15375284091337654	0.08003412989000826
s2pp	0.13992293625538713	0.22946702754622328	0.1735346530496436	0.14980338384977748	0.10287292574015393	0.3453787996041815	0.2478435044222034	0.23866612549879837	0.18251090619131605	0.18523061892523957	0.1284275194370431	0.15627757873136974	0.15053298827847927	0.12438308687269692	0.1455255622741407	0.11144156159010205	0.17067350570132125	0.21664418883076475	0.19323464630404424	0.11218629413048117	0.18395130575999818	0.1134276763056106	0.18843167730861926	0.1970745888250477	0.1329231076876273	0.21362145317037778	0.13942928721149367	0.2743916204877785	0.34798997435056583	0.2130522034738274	0.20583968080400883	0.10455328689382679	0.09571741481130022	0.12079095790830685	0.2122062203053025	0.12830603818855224	0.12547247814221918	0.23082990819304788	0.0811566878351629	0.26617999492170624	0.1079224582634494	0.07931535991714544	0.0	0.08170502280670204	0.18680453419869025	0.11954618713950572	0.18014037365544683	0.12049544778556248	0.11367973347338965	0.11421247643723914	0.19083612720473975	0.11376132351173643	0.13735032048556567	0.16418785481820972	0.10102828389803828	0.20235106310407036	0.19036970073182577	0.2333001301268431	0.16498207124371503	0.1882014814217452	0.23451184973741998	0.14464255535368611	0.24848460048047047	0.18851129101624572	0.34868702822124403	0.2357286901963009	0.2663416234624334	0.2303008006607066	0.36217541571974377	0.23679315164777867	0.1086786292287957	0.12223623513310236	0.16573523117292338	0.18363823460472392	0.11118833618044636	0.14105512284064858	0.2116004528796348	0.14587328038819905	0.15422368860925323	0.12792323102068315	0.1608442641077582	0.21438054122042138	0.1406618301970531
w2pp	0.13376296861404896	0.22330705990488509	0.16737468540830544	0.14364341620843932	0.09671295809881576	0.33921883196284336	0.24168353678086524	0.2325061578574602	0.17635093854997785	0.17907065128390143	0.12226755179570492	0.15011761109003158	0.14437302063714108	0.11822311923135875	0.13936559463280251	0.10528159394876388	0.1645135380599831	0.21048422118942658	0.18707467866270605	0.10602632648914301	0.17779133811866	0.10726770866427243	0.18227170966728107	0.19091462118370953	0.12676314004628914	0.20746148552903962	0.1332693195701555	0.26823165284644035	0.3418300067092277	0.20689223583248922	0.1996797131626707	0.09839331925248862	0.08955744716996206	0.11463099026696869	0.2060462526639643	0.12214607054721406	0.119312510500881	0.2246699405517097	0.07499672019382474	0.2600200272803681	0.10176249062211123	0.07315539227580728	0.08170502280670204	0.0	0.18064456655735212	0.11338621949816756	0.1739804060141087	0.11433548014422432	0.10751976583205149	0.10805250879590098	0.18467615956340155	0.10760135587039826	0.1311903528442275	0.15802788717687155	0.09486831625670011	0.19619109546273222	0.1842097330904876	0.22714016248550495	0.15882210360237686	0.18204151378040706	0.22835188209608182	0.13848258771234795	0.2423246328391323	0.18235132337490756	0.3425270605799059	0.22956872255496275	0.26018165582109526	0.22414083301936844	0.35601544807840557	0.2306331840064405	0.10251866158745754	0.1160762674917642	0.15957526353158522	0.17747826696338576	0.1050283685391082	0.1348951551993104	0.20544048523829664	0.13971331274686088	0.1480637209679151	0.121763263379345	0.15468429646642004	0.2082205735790832	0.13450186255571495
f7pp	0.1660226597655563	0.2555667510563925	0.1996343765598128	0.17590310735994671	0.12897264925032315	0.3714785231143507	0.27394322793237263	0.2647658490089676	0.20861062970148525	0.2113303424354088	0.1545272429472123	0.18237730224153897	0.17663271178864848	0.15048281038286615	0.1716252857843099	0.13754128510027125	0.19677322921149049	0.24274391234093395	0.21933436981421345	0.13828601764065038	0.2100510292701674	0.1395273998157798	0.21453140081878846	0.2231743123352169	0.1590228311977965	0.239721176680547	0.16552901072166287	0.3004913439979477	0.37408969786073504	0.23915192698399662	0.23193940431417806	0.13065301040399602	0.12181713832146944	0.14689068141847605	0.2383059438154717	0.15440576169872144	0.15157220165238838	0.26588557986433486	0.12435909868497132	0.31304146889620627	0.1547839322379494	0.12617683389164544	0.18680453419869025	0.18064456655735212	0.0	0.1107840113812143	0.17837450556979184	0.11872957969990748	0.11884540997119605	0.11937815293504554	0.19600180370254613	0.11892700000954284	0.14251599698337208	0.181543561220614	0.11838399030044258	0.21970676950647466	0.20772540713423004	0.2506558365292474	0.1823377776461193	0.2055571878241495	0.25186755613982426	0.1619982617560904	0.26584030688287474	0.20586699741865	0.36604273462364834	0.2530843965987052	0.28369732986483776	0.2476565070631109	0.379531122122148	0.25414885805018295	0.12603433563119998	0.13959194153550666	0.18309093757532768	0.2009939410071282	0.12854404258285065	0.15841082924305286	0.2289561592820391	0.16322898679060335	0.17157939501165753	0.14527893742308745	0.1869439876179274	0.2404802647305906	0.16676155370722232
s13pp	0.0987643127063718	0.18830840399720794	0.1323760295006283	0.10864476030076217	0.06171430219113861	0.30422017605516616	0.2066848808731881	0.19750750194978306	0.1413522826423007	0.14407199537622425	0.08726889588802775	0.11511895518235442	0.10937436472946394	0.0832244633236816	0.10436693872512537	0.07028293804108672	0.12951488215230594	0.1754855652817494	0.1520760227550289	0.07102767058146585	0.14279268221098285	0.07226905275659526	0.14727305375960392	0.15591596527603235	0.09176448413861196	0.17246282962136245	0.09827066366247833	0.23323299693876315	0.3068313508015505	0.17189357992481208	0.16468105725499352	0.06339466334481146	0.0545587912622849	0.07963233435929151	0.17104759675628717	0.0871474146395369	0.08431385459320384	0.19862723280515032	0.057100751625786775	0.24578312183702172	0.08752558517876487	0.0589184868324609	0.11954618713950572	0.11338621949816756	0.1107840113812143	0.0	0.1111161585106073	0.05147123264072294	0.051587062912011525	0.05211980587586101	0.1287434566433616	0.05166865295035831	0.07525764992418754	0.11428521416142948	0.05112564324125804	0.15244842244729012	0.14046706007504553	0.18339748947006287	0.11507943058693479	0.13829884076496496	0.18460920908063974	0.09473991469690587	0.19858195982369023	0.13860865035946549	0.2987843875644638	0.18582604953952067	0.21643898280565319	0.18039816000392636	0.3122727750629635	0.18689051099099843	0.05877598857201546	0.07233359447632212	0.11583259051614314	0.13373559394794368	0.061285695523666125	0.09115248218386833	0.16169781222285456	0.09597063973141881	0.10432104795247299	0.07802059036390292	0.11968564055874287	0.17322191767140604	0.09950320664803779
