	w11pp	f22ppB	f11pp	f10pp	S13Hp	f28pp	w28pp	f14ppB	f26pp	S23Hp	S16H2	w3pp	f24pp	w9pp	w17pp	w19pp	f23ppB	f17ppB	w26pp	w27pp	w29pp	w24pp	S1Hp	S17H1	S15Hp	w2pp	S2Hp	f2pp	f32pp	S12Hp	F6H1	w13pp	w6pp	F3H1	w32pp	f6ppA	w8pp	w20pp	f20ppA	S11Hp	f12ppA	f9pp	w25pp	f31pp	f21pp	f18pp	w12pp	f14ppA	w18pp	f15pp	f13pp	f7pp	f17ppA	F22HpB	F16H1	w15pp	f16ppA	w31pp	f12ppB	w14pp	w1pp	f1pp	w21pp	S3Hp	w4pp	f4pp	S18H1	S22Hp	f22ppA	w22pp	F7H1	S20H1	f16ppB	f25pp	f30pp	f23ppA	S9H1	F14H1A	S14Hp	f20ppB	w16pp	w10pp	f8pp	530451	31160	f19pp	w23pp
f2pp	0.05778111828435997	0.14041845243902978	0.06089084026787246	0.041110960124677604	14.072979259176655	0.06601961590778964	0.060341907793681884	0.09942425848174577	0.0835951635786576	0.17895183240179602	0.1814091621703424	0.054572071316589955	0.048035098378700895	0.061762559463361205	0.06500078315199559	0.05456491463875119	0.10846325910167542	0.04645859856731216	0.04798629455190142	0.06413108659968131	0.06630558329170178	0.059032471468549896	0.17289602898695822	0.15798770897790623	0.15987238619278454	0.011818594550924334	0.11657943617901184	0.0	0.07211878882570295	0.19595039418156282	0.19913163196951866	0.07841310422754982	0.16331766743297085	0.259142215325341	0.19577933761683922	0.12277765220451725	0.150925080974559	0.09980674608872697	0.07208686313620177	0.208912898780678	0.08546695484791036	0.14358293614707213	0.10950290020584527	0.12526072707700261	0.0870355120976104	0.10973626549326115	0.07050788722254639	0.06601234533533337	0.05751979214069139	0.07308376744161976	0.05043304988799535	0.10721597903014943	0.14159022819135922	0.20210132198387487	0.2007387944995107	0.07298401414987121	0.059514187086351936	0.0528194992451987	0.03459330778954651	0.0576891576710828	0.0746471973710719	0.11374454477797277	0.11577047580444727	0.20274333544823225	0.10785641607615881	0.11068430387228612	0.19232452982938328	0.20420958743152312	0.15060305158298287	0.07963055875828191	0.2202676024777159	0.22292627117625785	0.07906585268048558	0.09076100495057189	0.0602670699541145	0.11278473270311756	0.19860716182703783	0.21296267258901255	0.20066699322538564	0.12304569753791908	0.04873501161265885	0.0794158386076654	0.05339036462318984	0.1809867161545851	0.23422482922694038	0.056819292837096864	0.05591074717353312
f32pp	0.07608673468843939	0.15872406884310922	0.07919645667195188	0.05941657652875702	14.091284875580735	0.08432523231186906	0.0786475241977613	0.1177298748858252	0.10190077998273701	0.19725744880587545	0.19971477857442183	0.07287768772066938	0.06634071478278031	0.08006817586744062	0.08330639955607501	0.07287053104283062	0.12676887550575486	0.06476421497139158	0.06629191095598083	0.08243670300376073	0.0846111996957812	0.07733808787262932	0.20520843328318425	0.19030011327413227	0.19218479048901058	0.0633206954955124	0.18869622500371475	0.07211878882570295	0.0	0.16904433417756792	0.17222557196552377	0.05150704422355493	0.13641160742897596	0.23223615532134612	0.16887327761284432	0.09587159220052238	0.12401902097056414	0.0729006860847321	0.04518080313220689	0.1820068387766831	0.05856089484391549	0.13271042737204752	0.09863039143082067	0.11438821830197801	0.0761630033225858	0.09886375671823655	0.05963537844752179	0.05513983656030877	0.046647283365666786	0.06221125866659516	0.03956054111297075	0.1026780506251416	0.1370522997863514	0.197563393578867	0.19620086609450285	0.06844608574486337	0.05497625868134409	0.04828157084019086	0.03752948103815656	0.06062533091969285	0.07758337061968193	0.11668071802658282	0.11870664905305732	0.2056795086968423	0.11079258932476886	0.11362047712089618	0.19526070307799331	0.20714576068013316	0.15353922483159294	0.08256673200689196	0.22320377572632594	0.2258624444248679	0.08200202592909563	0.09369717819918194	0.06320324320272455	0.11572090595172763	0.20154333507564787	0.2158988458376226	0.20360316647399568	0.13306937576919575	0.05875868984393552	0.08943951683894208	0.06341404285446652	0.19101039438586176	0.24424850745821705	0.06684297106837354	0.06593442540480979
S12Hp	0.19991834004429926	0.2825556741989691	0.20302806202781173	0.1832481818846169	14.215116480936596	0.2081568376677289	0.20247912955362116	0.24156148024168506	0.22573238533859688	0.3210890541617353	0.3235463839302817	0.19670929307652923	0.19017232013864016	0.2038997812233005	0.20713800491193488	0.19670213639869047	0.2506004808616147	0.18859582032725145	0.1901235163118407	0.2062683083596206	0.20844280505164106	0.20116969322848918	0.3290400386390441	0.3141317186299921	0.3160163958448704	0.18715230085137227	0.3125278303595746	0.19595039418156282	0.16904433417756792	0.0	0.2204421710479926	0.1472427298870808	0.23214729309250182	0.327971840984872	0.2646089632763702	0.19160727786404824	0.21975470663409002	0.16863637174825796	0.14091648879573276	0.292309167925728	0.16886322399296036	0.2565420327279074	0.22246199678668052	0.23821982365783784	0.19999460867844565	0.2226953620740964	0.18346698380338164	0.17897144191616862	0.17047888872152664	0.186042864022455	0.1633921464688306	0.22650965598100145	0.26088390514221127	0.3213949989347269	0.32003247145036273	0.19227769110072324	0.17880786403720395	0.1721131761960507	0.16136108639401642	0.1844569362755527	0.20141497597554178	0.24051232338244266	0.2425382544089172	0.32951111405270217	0.23462419468062873	0.23745208247675603	0.31909230843385317	0.33097736603599304	0.2773708301874528	0.20639833736275182	0.3470353810821858	0.3496940497807277	0.20583363128495547	0.2175287835550418	0.1870348485585844	0.23955251130758748	0.3253749404315077	0.33973045119348244	0.32743477182985553	0.2569009811250556	0.1825902951997954	0.21327112219480193	0.18724564821032638	0.3148419997417216	0.36808011281407693	0.1906745764242334	0.18976603076066967
F6H1	0.2030995778322551	0.2857369119869249	0.20620929981576758	0.18642941967257273	14.218297718724552	0.21133807545568475	0.205660367341577	0.2447427180296409	0.22891362312655272	0.32427029194969115	0.32672762171823755	0.19989053086448508	0.19335355792659603	0.20708101901125633	0.21031924269989072	0.1998833741866463	0.25378171864957055	0.1917770581152073	0.19330475409979653	0.20944954614757644	0.2116240428395969	0.20435093101644503	0.33222127642699995	0.317312956417948	0.31919763363282627	0.19033353863932811	0.3157090681475304	0.19913163196951866	0.17222557196552377	0.2204421710479926	0.0	0.15042396767503663	0.2353285308804577	0.33115307877282785	0.26779020106432605	0.1947885156520041	0.22293594442204584	0.1718176095362138	0.14409772658368858	0.2954904057136838	0.1720444617809162	0.2597232705158632	0.22564323457463636	0.2414010614457937	0.2031758464664015	0.22587659986205222	0.18664822159133748	0.18215267970412446	0.17366012650948248	0.18922410181041086	0.16657338425678644	0.2296908937689573	0.2640651429301671	0.3245762367226827	0.32321370923831855	0.19545892888867905	0.1819891018251598	0.17529441398400655	0.16454232418197226	0.18763817406350855	0.20459621376349763	0.24369356117039853	0.245719492196873	0.332692351840658	0.23780543246858454	0.24063332026471188	0.32227354622180904	0.33415860382394885	0.28055206797540866	0.20957957515070766	0.35021661887014166	0.3528752875686836	0.20901486907291134	0.22071002134299764	0.19021608634654025	0.24273374909554332	0.3285561782194636	0.3429116889814383	0.33061600961781135	0.2600822189130115	0.18577153298775123	0.21645235998275777	0.19042688599828222	0.3180232375296774	0.37126135060203275	0.19385581421218925	0.19294726854862548
w13pp	0.08238105009028626	0.16501838424495607	0.08549077207379874	0.06571089193060389	14.097579190982582	0.09061954771371591	0.08494183959960816	0.12402419028767206	0.10819509538458388	0.2035517642077223	0.20600909397626868	0.07917200312251624	0.07263503018462718	0.0863624912692875	0.08960071495792188	0.07916484644467747	0.1330631909076017	0.07105853037323845	0.0725862263578277	0.0887310184056076	0.09090551509762806	0.08363240327447619	0.2115027486850311	0.19659442867597912	0.19847910589085743	0.06961501089735928	0.1949905404055616	0.07841310422754982	0.05150704422355493	0.1472427298870808	0.15042396767503663	0.0	0.08720952716704908	0.18303407505941924	0.11967119735091744	0.0466695119385955	0.07481694070863726	0.023698605822805204	0.013896162137195415	0.174771877971715	0.05132593403894738	0.1390047427738944	0.10492470683266754	0.12068253370382487	0.08245731872443265	0.1051580721200834	0.06592969384936866	0.06143415196215563	0.05294159876751364	0.06850557406844202	0.045854856514817605	0.10897236602698845	0.14334661518819825	0.20385770898071387	0.2024951814963497	0.07474040114671024	0.061270574083190955	0.05457588624203772	0.04382379644000342	0.06691964632153971	0.0838776860215288	0.12297503342842969	0.1250009644549042	0.21197382409868915	0.11708690472661573	0.11991479252274304	0.20155501847984017	0.21344007608198	0.1598335402334398	0.08886104740873882	0.2294980911281728	0.23215675982671474	0.0882963413309425	0.0999914936010288	0.06949755860457141	0.12201522135357448	0.20783765047749472	0.22219316123946944	0.20989748187584253	0.13936369117104264	0.06505300524578238	0.09573383224078894	0.06970835825631339	0.19730470978770862	0.2505428228600639	0.0731372864702204	0.07222874080665666
w6pp	0.1672856132957073	0.2499229474503771	0.17039533527921977	0.15061545513602492	14.182483754188004	0.17552411091913694	0.1698464028050292	0.2089287534930931	0.1930996585900049	0.2884563274131433	0.2909136571816897	0.16407656632793727	0.1575395933900482	0.17126705447470852	0.1745052781633429	0.1640694096500985	0.21796775411302274	0.15596309357865948	0.15749078956324875	0.17363558161102863	0.1758100783030491	0.16853696647989722	0.2964073118904521	0.28149899188140015	0.28338366909627843	0.1545195741027803	0.27989510361098263	0.16331766743297085	0.13641160742897596	0.23214729309250182	0.2353285308804577	0.08720952716704908	0.0	0.1441031260702876	0.10381176002841622	0.07474390438711137	0.10289133315715313	0.07301282328165513	0.09880072534261644	0.259676441177136	0.13623049724436842	0.2239093059793154	0.18982927003808855	0.20558709690924587	0.16736188192985368	0.19006263532550444	0.15083425705478967	0.14633871516757666	0.13784616197293467	0.15341013727386305	0.13075941972023863	0.19387692923240948	0.22825117839361928	0.2887622721861349	0.28739974470177077	0.15964496435213127	0.14617513728861198	0.13948044944745874	0.12872835964542445	0.15182420952696074	0.16878224922694982	0.2078795966338507	0.20990552766032522	0.2968783873041102	0.20199146793203676	0.20481935572816407	0.2864595816852612	0.29834463928740107	0.24473810343886082	0.17376561061415985	0.3144026543335938	0.31706132303213574	0.1732009045363635	0.18489605680644983	0.15440212180999244	0.2069197845589955	0.29274221368291575	0.3070977244448905	0.29480204508126356	0.22426825437646364	0.14995756845120342	0.18063839544620997	0.15461292146173441	0.28220927299312965	0.33544738606548496	0.15804184967564144	0.1571333040120777
F3H1	0.26311016118807745	0.3457474953427473	0.26621988317158995	0.24644000302839508	14.278308302080374	0.2713486588115071	0.2656709506973994	0.30475330138546325	0.28892420648237505	0.38428087530551347	0.38673820507405987	0.2599011142203074	0.25336414128241835	0.2670916023670787	0.27032982605571304	0.2598939575424687	0.3137923020053929	0.2517876414710296	0.2533153374556189	0.26946012950339876	0.2716346261954192	0.26436151437226735	0.39223185978282227	0.3773235397737703	0.3792082169886486	0.25034412199515044	0.3757196515033528	0.259142215325341	0.23223615532134612	0.327971840984872	0.33115307877282785	0.18303407505941924	0.1441031260702876	0.0	0.1996363079207864	0.17056845227948153	0.19871588104952329	0.16883737117402528	0.1946252732349866	0.35550098906950617	0.23205504513673855	0.31973385387168557	0.28565381793045874	0.30141164480161603	0.26318642982222384	0.2858871832178746	0.24665880494715983	0.24216326305994682	0.23367070986530483	0.2492346851662332	0.2265839676126088	0.28970147712477967	0.32407572628598946	0.3845868200785051	0.3832242925941409	0.25546951224450143	0.24199968518098214	0.2353049973398289	0.2245529075377946	0.2476487574193309	0.26460679711932	0.30370414452622085	0.3057300755526954	0.39270293519648036	0.2978160158244069	0.3006439036205342	0.38228412957763136	0.39416918717977123	0.340562651331231	0.26959015850653	0.410227202225964	0.4128858709245059	0.26902545242873366	0.28072060469882	0.25022666970236257	0.30274433245136567	0.3885667615752859	0.40292227233726063	0.3906265929736337	0.3200928022688338	0.24578211634357358	0.2764629433385801	0.25043746935410455	0.3780338208854998	0.4312719339578551	0.2538663975680116	0.25295785190444786
w32pp	0.19974728347957565	0.2823846176342455	0.20285700546308813	0.18307712531989329	14.214945424371871	0.2079857811030053	0.20230807298889755	0.24139042367696145	0.22556132877387328	0.3209179975970117	0.3233753273655581	0.19653823651180563	0.19000126357391656	0.2037287246585769	0.20696694834721127	0.19653107983396687	0.2504294242968911	0.18842476376252784	0.1899524597471171	0.206097251794897	0.20827174848691746	0.20099863666376558	0.32886898207432047	0.3139606620652685	0.3158453392801468	0.18698124428664867	0.312356773794851	0.19577933761683922	0.16887327761284432	0.2646089632763702	0.26779020106432605	0.11967119735091744	0.10381176002841622	0.1996363079207864	0.0	0.1072055745709797	0.13535300334102146	0.10547449346552348	0.1312623955264848	0.29213811136100437	0.16869216742823676	0.2563709761631838	0.22229094022195692	0.23804876709311423	0.19982355211372205	0.2225243055093728	0.18329592723865804	0.17880038535144502	0.17030783215680304	0.1858718074577314	0.163221089904107	0.22633859941627785	0.26071284857748767	0.3212239423700033	0.31986141488563913	0.19210663453599963	0.17863680747248034	0.1719421196313271	0.1611900298292928	0.1842858797108291	0.20124391941081818	0.24034126681771906	0.24236719784419358	0.32934005748797857	0.23445313811590512	0.23728102591203243	0.31892125186912956	0.33080630947126943	0.2771997736227292	0.2062272807980282	0.3468643245174622	0.3495229932160041	0.20566257472023186	0.2173577269903182	0.1868637919938608	0.23938145474286388	0.3252038838667841	0.33955939462875884	0.3272637152651319	0.256729924560332	0.18241923863507178	0.21310006563007833	0.18707459164560278	0.314670943176998	0.36790905624935333	0.1905035198595098	0.18959497419594606
f6ppA	0.1267455980672537	0.2093829322219235	0.1298553200507662	0.11007543990757132	14.141943738959549	0.13498409569068337	0.12930638757657562	0.16838873826463951	0.1525596433615513	0.24791631218468974	0.25037364195323614	0.12353655109948368	0.11699957816159462	0.13072703924625492	0.1339652629348893	0.12352939442164491	0.17742773888456914	0.11542307835020589	0.11695077433479514	0.13309556638257503	0.1352700630745955	0.1279969512514436	0.25586729666199853	0.24095897665294658	0.24284365386782486	0.11397955887432672	0.23935508838252906	0.12277765220451725	0.09587159220052238	0.19160727786404824	0.1947885156520041	0.0466695119385955	0.07474390438711137	0.17056845227948153	0.1072055745709797	0.0	0.04489267777440932	0.032472808053201546	0.058260710114162874	0.21913642594868243	0.09569048201591483	0.18336929075086184	0.14928925480963498	0.1650470816807923	0.1268218667014001	0.14952262009705086	0.1102942418263361	0.10579869993912308	0.09730614674448108	0.11287012204540947	0.09021940449178505	0.1533369140039559	0.1877111631651657	0.24822225695768133	0.24685972947331716	0.11910494912367768	0.1056351220601584	0.09894043421900517	0.08818834441697088	0.11128419429850717	0.12824223399849624	0.16733958140539712	0.16936551243187165	0.2563383720756566	0.1614514527035832	0.1642793404997105	0.24591956645680763	0.25780462405894744	0.20419808821040725	0.13322559538570627	0.27386263910514025	0.2765213078036822	0.13266088930790992	0.14435604157799625	0.11386210658153886	0.16637976933054194	0.2522021984544622	0.2665577092164369	0.25426202985281	0.18372823914801006	0.10941755322274982	0.1400983802177564	0.11407290623328083	0.24166925776467607	0.29490737083703134	0.11750183444718784	0.1165932887836241
w8pp	0.15489302683729544	0.23753036099196528	0.15800274882080795	0.13822286867761308	14.170091167729591	0.16313152446072512	0.15745381634661737	0.19653616703468124	0.18070707213159307	0.2760637409547315	0.27852107072327786	0.15168397986952542	0.14514700693163637	0.15887446801629668	0.16211269170493106	0.15167682319168668	0.20557516765461092	0.14357050712024763	0.1450982031048369	0.16124299515261678	0.16341749184463725	0.15614438002148537	0.2840147254320403	0.2691064054229883	0.27099108263786664	0.14212698764436846	0.2675025171525708	0.150925080974559	0.12401902097056414	0.21975470663409002	0.22293594442204584	0.07481694070863726	0.10289133315715313	0.19871588104952329	0.13535300334102146	0.04489267777440932	0.0	0.0606202368232433	0.08640813888420462	0.24728385471872422	0.12383791078595659	0.2115167195209036	0.17743668357967673	0.19319451045083408	0.15496929547144186	0.1776700488670926	0.13844167059637785	0.13394612870916484	0.12545357551452285	0.14101755081545123	0.1183668332618268	0.18148434277399766	0.21585859193520746	0.2763696857277231	0.2750071582433589	0.14725237789371942	0.13378255083020016	0.12708786298904692	0.11633577318701263	0.13943162306854892	0.156389662768538	0.1954870101754389	0.19751294120191337	0.28448580084569836	0.18959888147362491	0.19242676926975225	0.2740669952268494	0.2859520528289892	0.232345516980449	0.16137302415574803	0.30201006787518203	0.30466873657372395	0.1608083180779517	0.172503470348038	0.14200953535158062	0.1945271981005837	0.28034962722450396	0.2947051379864787	0.2824094586228517	0.21187566791805185	0.1375649819927916	0.16824580898779815	0.1422203350033226	0.2698166865347178	0.3230547996070731	0.14564926321722962	0.14474071755366585
w20pp	0.10377469195146341	0.18641202610613322	0.10688441393497591	0.08710453379178104	14.11897283284376	0.11201318957489309	0.10633548146078534	0.14541783214884924	0.12958873724576103	0.22494540606889946	0.22740273583744586	0.1005656449836934	0.09402867204580434	0.10775613313046464	0.11099435681909903	0.10055848830585463	0.15445683276877886	0.09245217223441561	0.09397986821900486	0.11012466026678475	0.11229915695880521	0.10502604513565333	0.23289639054620825	0.2179880705371563	0.21987274775203458	0.09100865275853644	0.21638418226673878	0.09980674608872697	0.0729006860847321	0.16863637174825796	0.1718176095362138	0.023698605822805204	0.07301282328165513	0.16883737117402528	0.10547449346552348	0.032472808053201546	0.0606202368232433	0.0	0.03528980399837258	0.19616551983289215	0.07271957590012454	0.16039838463507156	0.1263183486938447	0.14207617556500204	0.10385096058560983	0.12655171398126058	0.08732333571054582	0.0828277938233328	0.07433524062869082	0.08989921592961919	0.06724849837599478	0.13036600788816563	0.16474025704937542	0.22525135084189105	0.22388882335752688	0.0961340430078874	0.08266421594436812	0.07596952810321489	0.0652174383011806	0.08831328818271689	0.10527132788270596	0.14436867528960684	0.14639460631608137	0.23336746595986632	0.1384805465877929	0.1413084343839202	0.22294866034101735	0.2348337179431572	0.18122718209461697	0.110254689269916	0.25089173298934997	0.2535504016878919	0.10968998319211966	0.12138513546220597	0.09089120046574858	0.14340886321475166	0.2292312923386719	0.24358680310064662	0.2312911237370197	0.16075733303221978	0.08644664710695954	0.11712747410196611	0.09110200011749055	0.2186983516488858	0.27193646472124106	0.09453092833139756	0.09362238266783382
f20ppA	0.07605480899893821	0.15869214315360802	0.0791645309824507	0.05938465083925584	14.091252949891235	0.08429330662236788	0.07861559850826012	0.11769794919632401	0.10186885429323583	0.19722552311637426	0.19968285288492063	0.07284576203116819	0.06630878909327914	0.08003625017793944	0.08327447386657383	0.07283860535332942	0.12673694981625366	0.0647322892818904	0.06625998526647967	0.08240477731425955	0.08457927400628001	0.07730616218312814	0.20517650759368306	0.19026818758463107	0.19215286479950938	0.06328876980601122	0.18866429931421355	0.07208686313620177	0.04518080313220689	0.14091648879573276	0.14409772658368858	0.013896162137195415	0.09880072534261644	0.1946252732349866	0.1312623955264848	0.058260710114162874	0.08640813888420462	0.03528980399837258	0.0	0.16844563688036696	0.04499969294759933	0.13267850168254636	0.0985984657413195	0.11435629261247682	0.07613107763308462	0.09883183102873536	0.05960345275802061	0.05510791087080759	0.046615357676165606	0.06217933297709398	0.03952861542346957	0.10264612493564042	0.1370203740968502	0.19753146788936582	0.19616894040500166	0.06841416005536219	0.05494433299184291	0.04824964515068968	0.03749755534865538	0.06059340523019167	0.07755144493018076	0.11664879233708164	0.11867472336355614	0.2056475830073411	0.11076066363526768	0.113588551431395	0.19522877738849215	0.20711383499063196	0.15350729914209177	0.08253480631739078	0.22317185003682477	0.2258305187353667	0.08197010023959445	0.09366525250968076	0.06317131751322337	0.11568898026222645	0.2015114093861467	0.21586692014812142	0.2035712407844945	0.13303745007969459	0.05872676415443434	0.0894075911494409	0.06338211716496533	0.19097846869636056	0.24421658176871586	0.06681104537887236	0.06590249971530862
S11Hp	0.21288084464341445	0.2955181787980843	0.21599056662692692	0.19621068648373208	14.22807898553571	0.2211193422668441	0.21544163415273634	0.25452398484080024	0.23869488993771207	0.33405155876085046	0.33650888852939687	0.20967179767564442	0.20313482473775535	0.21686228582241568	0.22010050951105006	0.20966464099780566	0.26356298546072987	0.20155832492636663	0.2030860209109559	0.21923081295873578	0.22140530965075625	0.21413219782760437	0.34200254323815926	0.3270942232291073	0.3289789004439856	0.20011480545048746	0.3254903349586898	0.208912898780678	0.1820068387766831	0.292309167925728	0.2954904057136838	0.174771877971715	0.259676441177136	0.35550098906950617	0.29213811136100437	0.21913642594868243	0.24728385471872422	0.19616551983289215	0.16844563688036696	0.0	0.17407098101344107	0.26950453732702256	0.2354245013857957	0.251182328256953	0.21295711327756084	0.2356578666732116	0.19642948840249683	0.1919339465152838	0.18344139332064183	0.1990053686215702	0.1763546510679458	0.23947216058011664	0.27384640974132646	0.3343575035338421	0.3329949760494779	0.20524019569983842	0.19177036863631913	0.1850756807951659	0.1743235909931316	0.1974194408746679	0.21437748057465697	0.25347482798155785	0.2555007590080324	0.34247361865181736	0.24758669927974392	0.2504145870758712	0.33205481303296835	0.3439398706351082	0.290333334786568	0.219360841961867	0.359997885681301	0.3626565543798429	0.21879613588407065	0.23049128815415698	0.1999973531576996	0.25251501590670267	0.3383374450306229	0.35269295579259763	0.3403972764289707	0.2698634857241708	0.19555279979891058	0.22623362679391712	0.20020815280944157	0.3278045043408368	0.3810426174131921	0.2036370810233486	0.20272853535978486
f12ppA	0.0894349007106468	0.17207223486531664	0.0925446226941593	0.07276474255096443	14.104633041602943	0.09767339833407648	0.09199569021996873	0.1310780409080326	0.11524894600494442	0.21060561482808288	0.21306294459662922	0.08622585374287679	0.07968888080498773	0.09341634188964804	0.09665456557828242	0.08621869706503803	0.14011704152796228	0.078112380993599	0.07964007697818826	0.09578486902596814	0.0979593657179886	0.09068625389483673	0.21855659930539167	0.20364827929633966	0.205532956511218	0.07666886151771983	0.20204439102592214	0.08546695484791036	0.05856089484391549	0.16886322399296036	0.1720444617809162	0.05132593403894738	0.13623049724436842	0.23205504513673855	0.16869216742823676	0.09569048201591483	0.12383791078595659	0.07271957590012454	0.04499969294759933	0.17407098101344107	0.0	0.14605859339425495	0.1119785574530281	0.12773638432418544	0.08951116934479322	0.11221192274044396	0.07298354446972921	0.0684880025825162	0.0599954493878742	0.07555942468880258	0.05290870713517816	0.11602621664734902	0.15040046580855881	0.21091155960107444	0.20954903211671028	0.08179425176707078	0.06832442470355152	0.061629736862398275	0.050877647060363976	0.07397349694190027	0.09093153664188935	0.13002888404879023	0.13205481507526473	0.21902767471904971	0.12414075534697627	0.1269686431431036	0.20860886910020074	0.22049392670234058	0.16688739085380036	0.09591489802909939	0.23655194174853336	0.2392106104470753	0.09535019195130304	0.10704534422138937	0.07655140922493196	0.12906907197393505	0.2148915010978553	0.22924701185983	0.2169513324962031	0.14641754179140318	0.07210685586614293	0.1027876828611495	0.07676220887667394	0.20435856040806916	0.2575966734804245	0.08019113709058096	0.07928259142701721
f9pp	0.14755088200980856	0.23018821616447838	0.15066060399332107	0.1308807238501262	14.162749022902105	0.15578937963323825	0.1501116715191305	0.1891940222071944	0.1733649273041062	0.2687215961272446	0.271178925895791	0.14434183504203857	0.1378048621041495	0.1515323231888098	0.15477054687744418	0.14433467836419978	0.19823302282712402	0.13622836229276075	0.13775605827735002	0.1539008503251299	0.15607534701715037	0.1488022351939985	0.2766725806045534	0.26176426059550145	0.26364893781037974	0.13478484281688158	0.26016037232508393	0.14358293614707213	0.13271042737204752	0.2565420327279074	0.2597232705158632	0.1390047427738944	0.2239093059793154	0.31973385387168557	0.2563709761631838	0.18336929075086184	0.2115167195209036	0.16039838463507156	0.13267850168254636	0.26950453732702256	0.14605859339425495	0.0	0.1004556716010823	0.13008176799964144	0.11324158074678539	0.14393778661281917	0.10470940834210443	0.1002138664548914	0.10373568711836202	0.12705222858815768	0.10440151103453325	0.17414219794651078	0.20851644710772058	0.2690275409002362	0.267665013415872	0.13991023306623257	0.12644040600271328	0.11974571816156004	0.10899362835952575	0.13208947824106204	0.14904751794105112	0.188144865347952	0.19017079637442652	0.27714365601821145	0.18225673664613806	0.18508462444226537	0.2667248503993625	0.2786099080015023	0.22500337215296212	0.15403087932826115	0.2946679230476951	0.2973265917462371	0.1534661732504648	0.16516132552055113	0.13466739052409374	0.1871850532730968	0.27300748239701705	0.2873629931589918	0.27506731379536487	0.20453352309056494	0.1302228371653047	0.16090366416031127	0.1348781901758357	0.26247454170723095	0.3157126547795862	0.13830711838974274	0.137398572726179
w25pp	0.11347084606858171	0.19610818022325155	0.11658056805209421	0.09680068790889934	14.128668986960877	0.12170934369201139	0.11603163557790364	0.1551139862659675	0.13928489136287933	0.23464156018601778	0.23709888995456413	0.1102617991008117	0.10372482616292264	0.11745228724758294	0.12069051093621733	0.11025464242297293	0.1641529868858972	0.10214832635153391	0.10367602233612316	0.11982081438390305	0.12199531107592351	0.11472219925277163	0.24259254466332658	0.22768422465427457	0.2295689018691529	0.10070480687565474	0.22608033638385705	0.10950290020584527	0.09863039143082067	0.22246199678668052	0.22564323457463636	0.10492470683266754	0.18982927003808855	0.28565381793045874	0.22229094022195692	0.14928925480963498	0.17743668357967673	0.1263183486938447	0.0985984657413195	0.2354245013857957	0.1119785574530281	0.1004556716010823	0.0	0.09600173205841459	0.07916154480555851	0.10985775067159231	0.07062937240087756	0.06613383051366453	0.06965565117713517	0.09297219264693082	0.0703214750933064	0.14006216200528393	0.17443641116649372	0.23494750495900935	0.23358497747464518	0.1058301971250057	0.09236037006148642	0.08566568222033319	0.0749135924182989	0.09800944229983519	0.11496748199982426	0.15406482940672517	0.15609076043319964	0.24306362007698462	0.14817670070491118	0.1510045885010385	0.23264481445813565	0.2445298720602755	0.19092333621173527	0.1199508433870343	0.2605878871064683	0.2632465558050102	0.11938613730923796	0.13108128957932427	0.10058735458286688	0.15310501733186996	0.2389274464557902	0.25328295721776495	0.240987277854138	0.17045348714933808	0.09614280122407784	0.1268236282190844	0.10079815423460885	0.22839450576600406	0.2816326188383594	0.10422708244851586	0.10331853678495212
f31pp	0.12922867293973905	0.21186600709440886	0.13233839492325153	0.11255851478005668	14.144426813832036	0.1374671705631687	0.13178946244906095	0.17087181313712485	0.15504271823403667	0.2503993870571751	0.2528567168257215	0.12601962597196903	0.11948265303407997	0.13321011411874029	0.13644833780737467	0.12601246929413026	0.1799108137570545	0.11790615322269124	0.11943384920728049	0.1355786412550604	0.13775313794708086	0.13048002612392898	0.2583503715344839	0.2434420515254319	0.24532672874031022	0.11646263374681207	0.2418381632550144	0.12526072707700261	0.11438821830197801	0.23821982365783784	0.2414010614457937	0.12068253370382487	0.20558709690924587	0.30141164480161603	0.23804876709311423	0.1650470816807923	0.19319451045083408	0.14207617556500204	0.11435629261247682	0.251182328256953	0.12773638432418544	0.13008176799964144	0.09600173205841459	0.0	0.09491937167671585	0.12561557754274966	0.0863871992720349	0.08189165738482188	0.0854134780482925	0.10873001951808815	0.08607930196446373	0.15581998887644127	0.19019423803765106	0.2507053318301667	0.24934280434580253	0.12158802399616303	0.10811819693264375	0.10142350909149052	0.09067141928945623	0.1137672691709925	0.1307253088709816	0.16982265627788248	0.17184858730435698	0.25882144694814196	0.16393452757606852	0.16676241537219583	0.24840264132929296	0.26028769893143283	0.20668116308289258	0.1357086702581916	0.2763457139776256	0.27900438267616756	0.1351439641803953	0.1468391164504816	0.11634518145402421	0.16886284420302727	0.2546852733269475	0.26904078408892224	0.2567451047252953	0.1862113140204954	0.11190062809523517	0.14258145509024173	0.11655598110576618	0.2441523326371614	0.29739044570951667	0.11998490931967319	0.11907636365610945
