	f13pp	f16ppA	w16pp	w19pp	S19H1	f3pp	s3pp	f30pp	w3pp	s30pp	f17ppB	f4pp	w1pp	f1pp	f17ppA	w11pp	f12ppA	s1pp	f14ppB	S3Hp	F1H1	f20ppA	w20pp	s29pp	w29pp	f21pp	w12pp	f20ppB	s18pp	w18pp	w31pp	f23ppA	f25pp	f16ppB	w10pp	s10pp	w25pp	s25pp	w24pp	S4Hp	w9pp	w26pp	f26pp	S26Hp	s26pp	s12pp	f6ppB	f18pp	f31pp	w13pp	f12ppB	w7pp	s7pp	s8pp	s13pp	w8pp	w32pp	s32pp	w6pp	f6ppA	s20pp	w17pp	f22ppB	w22pp	f22ppA	s22pp	f32pp	s31pp	s19pp	s24pp	F3H1	s14pp	S18H1	S20H1	w14pp	f15pp	w15pp	s15pp	f29pp	f10pp	f14ppA	f19pp	f11pp	f24pp	f28pp	w28pp	s28pp	f9pp	f2pp	w2pp	s2pp	F7H1	S8Hp	w4pp	S2Hp	F14H1A	F8H1	s11pp	S27H1	S14Hp	s9pp	s17pp	S12Hp	S15Hp	S16H2	w23pp	s23pp	w27pp	s27pp	s21pp	w21pp	f8pp	f23ppB	f7pp
s8pp	0.07016761766703795	0.07652181826380733	0.08178523042398086	0.07746310314092944	0.29277979335161997	0.17302680766747372	0.11278256295874742	0.10051182472346579	0.09844280822851087	0.10976109655362723	0.07972476201533968	0.08019932727404822	0.08237328104835863	0.08206776622678794	0.08261042584215975	0.07741282609847938	0.06641368736227134	0.10753671396099619	0.06749280291813059	0.2767925283027035	0.28264849628322464	0.07164838301932736	0.08403872322632716	0.08263040499718023	0.08263040499718023	0.07802643730986766	0.07521165055945632	0.10093040314768939	0.0874670173440537	0.08873075179279641	0.10622076528900051	0.09327645572923943	0.07038278081180425	0.07334624484951717	0.08001003134750562	0.10944953247158942	0.08470754275861883	0.09206226840653689	0.06279702216567183	0.29588628598575306	0.124791305929664	0.09566206778029285	0.11759137487612695	0.3108136169331901	0.15596566553462135	0.06817396906333703	0.09747310239439463	0.0587398273091916	0.07667854469420843	0.048952305369249445	0.037295792384852436	0.08148387509820049	0.06157931686582492	0.0	0.09382582996843905	0.11458295197864657	0.07581658518027856	0.08417428992316064	0.10043554267883553	0.08158515456230439	0.15474745854670563	0.051489585604411255	0.0627761513811396	0.07984964687510707	0.08623895096375389	0.07075329945639242	0.07992344776960487	0.12664326424526287	0.18371451607867828	0.08377165268051553	0.3268421292390208	0.2593517781655567	0.23476704581223493	0.30140961423197077	0.09027899397336939	0.10692753511564665	0.11207960141720363	0.12545623424675656	0.08191505394601382	0.07926123965895657	0.07420424551816213	0.07266187648596097	0.07387210194721852	0.0665484436395111	0.10586788677781239	0.10288860757625332	0.10475551959718005	0.09530446009501445	0.09133584027017863	0.0928731534564264	0.0928731534564264	0.2999161494170972	0.17520079496971913	0.11044885819015882	0.342791584638733	0.3490095145443059	0.31017763347803967	0.21071704105994396	0.32641487871817354	0.3157088729881962	0.0938992533551804	0.15442157481914362	0.18070141903393697	0.31692781671872394	0.330168718060053	0.15813632718919612	0.20267973694525251	0.12390907141954358	0.11942074537257923	0.11878004790832405	0.11002734182033685	0.07031641039508733	0.07292162322646759	0.06847574449541632
s13pp	0.08075991986839162	0.087114120465161	0.09237753262533455	0.08805540534228311	0.3033720955529736	0.1836191098688274	0.12337486516010107	0.11110412692481945	0.10903511042986454	0.12035339875498091	0.09031706421669335	0.0907916294754019	0.0929655832497123	0.0926600684281416	0.0932027280435134	0.08800512829983305	0.077005989563625	0.11812901616234986	0.07808510511948426	0.2873848305040572	0.2932407984845783	0.08224068522068104	0.09463102542768083	0.0932227071985339	0.0932227071985339	0.08861873951122134	0.08580395276080999	0.11152270534904304	0.09805931954540736	0.09932305399415008	0.1168130674903542	0.10386875793059308	0.08097508301315792	0.08393854705087084	0.09060233354885927	0.12004183467294309	0.0952998449599725	0.10265457060789054	0.07338932436702549	0.3064785881871067	0.13538360813101766	0.1062543699816465	0.12818367707748063	0.32140591913454375	0.16655796773597503	0.0787662712646907	0.1080654045957483	0.08337777787168327	0.10131649525670011	0.07359025593174112	0.06193374294734411	0.12361944876786123	0.10371489053548567	0.09382582996843905	0.0	0.06811531050917399	0.045549140470793587	0.05390684521367569	0.07016809796935057	0.051317709852819415	0.12448001383722067	0.04926712659218875	0.06055369236891709	0.07762718786288457	0.08401649195153138	0.0685308404441699	0.09051574997095854	0.13723556644661652	0.19430681828003193	0.0943639548818692	0.33743443144037444	0.26994408036691037	0.2453593480135886	0.3120019164333244	0.10087129617472304	0.1175198373170003	0.12267190361855729	0.1360485364481102	0.09250735614736749	0.08985354186031023	0.08479654771951578	0.08325417868731463	0.08446440414857219	0.07714074584086475	0.11646018897916605	0.11348090977760698	0.1153478217985337	0.1058967622963681	0.1019281424715323	0.10346545565778006	0.10346545565778006	0.31050845161845086	0.18579309717107279	0.12104116039151247	0.35338388684008665	0.35960181674565955	0.3207699356793933	0.22130934326129764	0.3370071809195272	0.3263011751895499	0.10449155555653405	0.1650138770204973	0.19129372123529062	0.3275201189200776	0.34076102026140664	0.16872862939054978	0.2132720391466062	0.13450137362089723	0.1300130475739329	0.1293723501096777	0.12061964402169051	0.080908712596441	0.08351392542782124	0.07906804669676999
w8pp	0.10151704187859914	0.10787124247536851	0.11313465463554206	0.10881252735249063	0.32412921756318114	0.20437623187903492	0.1441319871703086	0.131861248935027	0.12979223244007204	0.14111052076518843	0.11107418622690086	0.11154875148560942	0.11372270525991982	0.11341719043834912	0.11395985005372092	0.10876225031004057	0.09776311157383252	0.13888613817255738	0.09884222712969178	0.30814195251426474	0.3139979204947858	0.10299780723088856	0.11538814743788835	0.11397982920874142	0.11397982920874142	0.10937586152142886	0.1065610747710175	0.13227982735925056	0.11881644155561488	0.1200801760043576	0.1375701895005617	0.1246258799408006	0.10173220502336544	0.10469566906107836	0.11135945555906679	0.14079895668315062	0.11605696697018002	0.12341169261809806	0.094146446377233	0.32723571019731423	0.15614073014122518	0.12701149199185402	0.14894079908768815	0.34216304114475127	0.18731508974618255	0.09952339327489822	0.12882252660595583	0.10413489988189079	0.12207361726690763	0.09434737794194864	0.08269086495755164	0.14437657077806876	0.12447201254569319	0.11458295197864657	0.06811531050917399	0.0	0.0663062624810011	0.07466396722388322	0.09092521997955809	0.07207483186302693	0.1452371358474282	0.07002424860239627	0.0813108143791246	0.09838430987309209	0.1047736139617389	0.08928796245437742	0.11127287198116606	0.15799268845682404	0.21506394029023945	0.11512107689207672	0.35819155345058196	0.2907012023771179	0.2661164700237961	0.33275903844353194	0.12162841818493056	0.13827695932720782	0.1434290256287648	0.15680565845831773	0.11326447815757501	0.11061066387051775	0.1055536697297233	0.10401130069752215	0.10522152615877971	0.09789786785107227	0.13721731098937356	0.13423803178781452	0.13610494380874122	0.12665388430657562	0.12268526448173982	0.12422257766798758	0.12422257766798758	0.3312655736286584	0.2065502191812803	0.14179828240172	0.37414100885029417	0.38035893875586707	0.34152705768960084	0.24206646527150516	0.3577643029297347	0.3470582971997574	0.12524867756674157	0.18577099903070482	0.21205084324549814	0.3482772409302851	0.36151814227161416	0.1894857514007573	0.23402916115681371	0.15525849563110475	0.1507701695841404	0.15012947211988523	0.14137676603189803	0.10166583460664852	0.10427104743802876	0.09982516870697751
w32pp	0.06275067508023112	0.0691048756770005	0.07436828783717404	0.07004616055412262	0.28536285076481316	0.16560986508066688	0.10536562037194058	0.09309488213665895	0.09102586564170403	0.10234415396682041	0.07230781942853284	0.0727823846872414	0.07495633846155181	0.0746508236399811	0.07519348325535291	0.06999588351167256	0.0589967447754645	0.10011977137418937	0.060075860331323755	0.2693755857158967	0.2752315536964178	0.06423144043252053	0.07662178063952034	0.07521346241037341	0.07521346241037341	0.07060949472306084	0.06779470797264948	0.09351346056088256	0.08005007475724688	0.08131380920598957	0.09880382270219369	0.08585951314243259	0.06296583822499743	0.06592930226271035	0.07259308876069878	0.1020325898847826	0.07729060017181201	0.08464532581973006	0.055380079578865	0.28846934339894625	0.11737436334285717	0.08824512519348601	0.11017443228932013	0.3033966743463833	0.14854872294781452	0.06075702647653021	0.09005615980758781	0.06536853308352278	0.08330725046853962	0.05558101114358063	0.043924498159183624	0.10561020397970074	0.08570564574732518	0.07581658518027856	0.045549140470793587	0.0663062624810011	0.0	0.010995554158686492	0.02725680691436137	0.008406418797830216	0.08156872278223147	0.03125788180402826	0.0425444475807566	0.05961794307472408	0.06600724716337089	0.050521595656009416	0.07250650518279805	0.11922632165845604	0.17629757349187147	0.07635471009370871	0.319425186652214	0.2519348355787499	0.2273501032254281	0.29399267164516396	0.08286205138656255	0.09951059252883981	0.1046626588303968	0.11803929165994974	0.074498111359207	0.07184429707214975	0.06678730293135529	0.06524493389915414	0.0664551593604117	0.05913150105270426	0.09845094419100556	0.0954716649894465	0.09733857701037321	0.08788751750820761	0.08391889768337181	0.08545621086961958	0.08545621086961958	0.2924992068302904	0.16778385238291232	0.10303191560335198	0.3353746420519262	0.3415925719574991	0.30276069089123286	0.20330009847313713	0.31899793613136673	0.3082919304013894	0.08648231076837357	0.14700463223233678	0.17328447644713013	0.30951087413191714	0.3227517754732462	0.15071938460238932	0.19526279435844568	0.11649212883273674	0.1120038027857724	0.11136310532151722	0.10261039923353002	0.06289946780828051	0.06550468063966075	0.061058801908609496
s32pp	0.07110837982311323	0.0774625804198826	0.08272599258005614	0.07840386529700472	0.29372055550769527	0.173967569823549	0.1137233251148227	0.10145258687954106	0.09938357038458615	0.1107018587097025	0.08066552417141495	0.08114008943012349	0.0833140432044339	0.08300852838286321	0.08355118799823501	0.07835358825455466	0.0673544495183466	0.10847747611707145	0.06843356507420585	0.2777332904587788	0.2835892584392999	0.07258914517540263	0.08497948538240244	0.08357116715325551	0.08357116715325551	0.07896719946594294	0.07615241271553158	0.10187116530376465	0.08840777950012896	0.08967151394887168	0.10716152744507579	0.09421721788531469	0.07132354296787952	0.07428700700559243	0.08095079350358089	0.1103902946276647	0.0856483049146941	0.09300303056261215	0.06373778432174709	0.2968270481418283	0.12573206808573928	0.09660282993636812	0.11853213703220222	0.3117543790892654	0.15690642769069663	0.0691147312194123	0.09841386455046991	0.07372623782640488	0.09166495521142172	0.06393871588646273	0.05228220290206572	0.11396790872258283	0.09406335049020728	0.08417428992316064	0.05390684521367569	0.07466396722388322	0.010995554158686492	0.0	0.030156541982989043	0.011306153866457891	0.08446845785085914	0.03961558654691036	0.0509021523236387	0.06797564781760618	0.074364951906253	0.05887930039889151	0.08086420992568014	0.12758402640133815	0.18465527823475356	0.08471241483659081	0.3277828913950961	0.26029254032163196	0.2357078079683102	0.30235037638804607	0.09121975612944466	0.10786829727172191	0.1130203635732789	0.12639699640283183	0.08285581610208909	0.08020200181503184	0.07514500767423739	0.07360263864203624	0.0748128641032938	0.06748920579558636	0.10680864893388765	0.10382936973232859	0.10569628175325531	0.09624522225108972	0.0922766024262539	0.09381391561250166	0.09381391561250166	0.3008569115731725	0.1761415571257944	0.11138962034623409	0.34373234679480824	0.34995027670038115	0.3111183956341149	0.21165780321601924	0.32735564087424884	0.31664963514427147	0.09484001551125568	0.1553623369752189	0.18164218119001224	0.31786857887479925	0.3311094802161283	0.1590770893452714	0.2036204991013278	0.12484983357561884	0.12036150752865449	0.11972081006439932	0.11096810397641212	0.07125717255116261	0.07386238538254285	0.0694165066514916
w6pp	0.0873696325787881	0.09372383317555748	0.09898724533573103	0.09466511805267959	0.30998180826337013	0.19022882257922386	0.12998457787049755	0.11771383963521594	0.11564482314026102	0.1269631114653774	0.09692677692708983	0.09740134218579838	0.09957529596010878	0.09926978113853809	0.09981244075390988	0.09461484101022953	0.08361570227402149	0.12473872887274634	0.08469481782988074	0.2939945432144537	0.29985051119497474	0.08885039793107752	0.10124073813807731	0.09983241990893038	0.09983241990893038	0.09522845222161783	0.09241366547120647	0.11813241805943953	0.10466903225580385	0.10593276670454656	0.12342278020075068	0.11047847064098956	0.0875847957235544	0.09054825976126732	0.09721204625925575	0.12665154738333956	0.10190955767036898	0.10926428331828703	0.07999903707742197	0.31308830089750317	0.14199332084141414	0.11286408269204298	0.13479338978787708	0.32801563184494026	0.17316768044637149	0.08537598397508718	0.1146751173061448	0.08998749058207976	0.10792620796709661	0.08019996864213762	0.06854345565774062	0.13022916147825772	0.11032460324588217	0.10043554267883553	0.07016809796935057	0.09092521997955809	0.02725680691436137	0.030156541982989043	0.0	0.01885438811853127	0.09201669210293253	0.055876839302585246	0.06716340507931358	0.08423690057328106	0.09062620466192789	0.0751405531545664	0.09712546268135502	0.143845279157013	0.20091653099042844	0.10097366759226568	0.34404414415077095	0.2765537930773069	0.25196906072398506	0.31861162914372093	0.10748100888511952	0.12412955002739678	0.12928161632895377	0.14265824915850672	0.09911706885776397	0.09646325457070672	0.09140626042991226	0.08986389139771112	0.09107411685896867	0.08375045855126123	0.12306990168956253	0.12009062248800347	0.12195753450893018	0.11250647500676458	0.10853785518192878	0.11007516836817655	0.11007516836817655	0.3171181643288474	0.1924028098814693	0.12765087310190895	0.35999359955048316	0.36621152945605606	0.32737964838978983	0.2279190559716941	0.3436168936299237	0.3329108878999464	0.11110126826693054	0.17162358973089376	0.1979034339456871	0.3341298316304741	0.34737073297180315	0.1753383421009463	0.21988175185700265	0.1411110863312937	0.13662276028432938	0.1359820628200742	0.127229356732087	0.08751842530683748	0.09012363813821772	0.08567775940716647
f6ppA	0.06851924446225695	0.07487344505902632	0.08013685721919987	0.07581472993614845	0.29113142014683896	0.1713784344626927	0.11113418975396641	0.09886345151868478	0.09679443502372986	0.10811272334884624	0.07807638881055867	0.07855095406926722	0.08072490784357764	0.08041939302200693	0.08096205263737874	0.07576445289369839	0.06476531415749033	0.1058883407562152	0.06584442971334958	0.27514415509792256	0.28100012307844363	0.07000000981454636	0.08239035002154617	0.08098203179239924	0.08098203179239924	0.07637806410508667	0.07356327735467531	0.09928202994290838	0.0858186441392727	0.0870823785880154	0.10457239208421952	0.09162808252445842	0.06873440760702326	0.07169787164473618	0.07836165814272461	0.10780115926680843	0.08305916955383784	0.09041389520175588	0.06114864896089083	0.29423791278097206	0.123142932724883	0.09401369457551184	0.11594300167134595	0.30916524372840914	0.15431729232984037	0.06652559585855604	0.09582472918961364	0.07113710246554861	0.08907581985056545	0.06134958052560646	0.04969306754120945	0.11137877336172657	0.09147421512935101	0.08158515456230439	0.051317709852819415	0.07207483186302693	0.008406418797830216	0.011306153866457891	0.01885438811853127	0.0	0.07316430398540132	0.03702645118605409	0.04831301696278243	0.06538651245674991	0.07177581654539672	0.056290165038035245	0.07827507456482388	0.12499489104048186	0.18206614287389727	0.08212327947573454	0.3251937560342398	0.2577034049607757	0.23311867260745395	0.29976124102718976	0.08863062076858838	0.10527916191086564	0.11043122821242263	0.12380786104197557	0.08026668074123283	0.07761286645417557	0.07255587231338112	0.07101350328117997	0.07222372874243753	0.06490007043473009	0.10421951357303139	0.10124023437147232	0.10310714639239904	0.09365608689023344	0.08968746706539764	0.0912247802516454	0.0912247802516454	0.2982677762123162	0.17355242176493813	0.10880048498537781	0.341143211433952	0.3473611413395249	0.30852926027325867	0.20906866785516298	0.32476650551339253	0.3140604997834152	0.0922508801503994	0.15277320161436264	0.17905304582915596	0.31527944351394294	0.328520344855272	0.15648795398441512	0.20103136374047154	0.12226069821476257	0.11777237216779823	0.11713167470354305	0.10837896861555585	0.06866803719030634	0.07127325002168658	0.06682737129063532
s20pp	0.14168154844665817	0.14803574904342756	0.1532991612036011	0.14897703392054967	0.36429372413124017	0.24454073844709395	0.18429649373836765	0.17202575550308602	0.1699567390081311	0.18127502733324746	0.1512386927949599	0.15171325805366845	0.15388721182797888	0.15358169700640817	0.15412435662177998	0.14892675687809961	0.13792761814189156	0.17905064474061644	0.13900673369775082	0.34830645908232377	0.35416242706284484	0.1431623137989476	0.1555526540059474	0.15414433577680048	0.15414433577680048	0.1495403680894879	0.14672558133907654	0.17244433392730962	0.15898094812367392	0.16024468257241664	0.17773469606862075	0.16479038650885966	0.1418967115914245	0.14486017562913742	0.15152396212712585	0.18096346325120966	0.15622147353823906	0.16357619918615712	0.13431095294529208	0.36740021676537327	0.19630523670928424	0.16717599855991308	0.18910530565574718	0.38232754771281036	0.22747959631424158	0.13968789984295726	0.1689870331740149	0.14429940644994987	0.16223812383496672	0.13451188451000773	0.12285537152561071	0.18454107734612782	0.16463651911375227	0.15474745854670563	0.12448001383722067	0.1452371358474282	0.08156872278223147	0.08446845785085914	0.09201669210293253	0.07316430398540132	0.0	0.11018875517045534	0.12147532094718368	0.13854881644115116	0.144938120529798	0.1294524690224365	0.1514373785492251	0.1981571950248831	0.2552284468582985	0.15528558346013577	0.398356060018641	0.330865708945177	0.30628097659185516	0.372923545011591	0.16179292475298962	0.17844146589526688	0.18359353219682384	0.1969701650263768	0.15342898472563404	0.1507751704385768	0.14571817629778236	0.14417580726558119	0.14538603272683875	0.13806237441913133	0.1773818175574326	0.17440253835587355	0.17626945037680025	0.16681839087463468	0.16284977104979886	0.16438708423604662	0.16438708423604662	0.3714300801967174	0.24671472574933936	0.18196278896977905	0.41430551541835325	0.42052344532392616	0.38169156425765993	0.2822309718395642	0.39792880949779375	0.3872228037678165	0.16541318413480063	0.22593550559876385	0.2522153498135572	0.38844174749834415	0.4016826488396732	0.22965025796881636	0.27419366772487275	0.1954230021991638	0.19093467615219945	0.1902939786879443	0.18154127259995706	0.14183034117470755	0.14443555400608782	0.13998967527503656
w17pp	0.03842367550436381	0.04477787610113319	0.050041288261306736	0.045719160978255305	0.26103585118894584	0.14128286550479957	0.08103862079607327	0.06876788256079165	0.06669886606583673	0.07801715439095311	0.04798081985266554	0.04845538511137409	0.050629338885684494	0.0503238240641138	0.05086648367948561	0.04566888393580525	0.0346697451995972	0.07579277179832206	0.035748860755456455	0.24504858614002942	0.25090455412055046	0.039904440856653234	0.05229478106365303	0.050886462834506103	0.050886462834506103	0.04628249514719354	0.043467708396782184	0.06918646098501526	0.05572307518137956	0.05698680963012227	0.07447682312632639	0.06153251356656529	0.03863883864913012	0.041602302686843035	0.04826608918483148	0.0777055903089153	0.05296360059594471	0.060318326243862755	0.031053080002997696	0.26414234382307894	0.09304736376698987	0.06391812561761871	0.08584743271345283	0.279069674770516	0.12422172337194723	0.03643002690066291	0.06572916023172051	0.04104153350765548	0.05898025089267232	0.03125401156771333	0.019597498583316324	0.08128320440383344	0.061378646171457885	0.051489585604411255	0.04926712659218875	0.07002424860239627	0.03125788180402826	0.03961558654691036	0.055876839302585246	0.03702645118605409	0.11018875517045534	0.0	0.015727114466390083	0.032800609960357566	0.03918991404900438	0.0237042625416429	0.04817950560693074	0.09489932208258872	0.15197057391600416	0.052027710517841406	0.29509818707634666	0.2276078360028826	0.2030231036495608	0.26966567206929665	0.05853505181069525	0.0751835929529725	0.08033565925452948	0.09371229208408244	0.05017111178333969	0.04751729749628244	0.04246030335548799	0.04091793432328683	0.04212815978454439	0.03480450147683696	0.07412394461513824	0.0711446654135792	0.0730115774345059	0.06356051793234031	0.0595918981075045	0.06112921129375226	0.06112921129375226	0.2681722072544231	0.143456852807045	0.07870491602748468	0.31104764247605887	0.3172655723816318	0.27843369131536555	0.17897309889726984	0.2946709365554994	0.2839649308255221	0.062155311192506266	0.1226776326564695	0.14895747687126282	0.2851838745560498	0.29842477589737887	0.126392385026522	0.1709357947825784	0.09216512925686943	0.08767680320990509	0.0870361057456499	0.0782833996576627	0.0385724682324132	0.04117768106379345	0.03673180233274219
f22ppB	0.04971024128109216	0.05606444187786154	0.06132785403803508	0.05700572675498365	0.27232241696567416	0.15256943128152795	0.09232518657280162	0.08005444833752	0.07798543184256508	0.08930372016768146	0.05926738562939389	0.059741950888102434	0.06191590466241284	0.06161038984084215	0.06215304945621395	0.05695544971253359	0.04595631097632555	0.0870793375750504	0.0470354265321848	0.25633515191675776	0.26219111989727883	0.051191006633381574	0.06358134684038137	0.06217302861123444	0.06217302861123444	0.05756906092392188	0.05475427417351053	0.08047302676174359	0.06700964095810791	0.06827337540685062	0.08576338890305474	0.07281907934329362	0.049925404425858466	0.05288886846357138	0.05955265496155983	0.08899215608564365	0.06425016637267306	0.07160489202059109	0.04233964577972604	0.27542890959980726	0.1043339295437182	0.07520469139434706	0.09713399849018117	0.29035624054724435	0.13550828914867558	0.04771659267739125	0.07701572600844886	0.052328099284383825	0.07026681666940066	0.04254057734444167	0.030884064360044663	0.09256977018056178	0.07266521194818623	0.0627761513811396	0.06055369236891709	0.0813108143791246	0.0425444475807566	0.0509021523236387	0.06716340507931358	0.04831301696278243	0.12147532094718368	0.015727114466390083	0.0	0.023965399683596	0.03035470377224282	0.014869052264881338	0.059466071383659086	0.10618588785931707	0.1632571396927325	0.06331427629456976	0.306384752853075	0.23889440177961094	0.21430966942628915	0.28095223784602497	0.0698216175874236	0.08647015872970085	0.09162222503125783	0.10499885786081078	0.061457677560068036	0.058803863273010785	0.05374686913221634	0.05220450010001518	0.05341472556127274	0.04609106725356531	0.08541051039186659	0.08243123119030754	0.08429814321123424	0.07484708370906866	0.07087846388423286	0.07241577707048061	0.07241577707048061	0.2794587730311514	0.15474341858377336	0.08999148180421303	0.3223342082527872	0.3285521381583601	0.28972025709209387	0.19025966467399819	0.30595750233222774	0.2952514966022504	0.07344187696923461	0.13396419843319785	0.16024404264799116	0.29647044033277814	0.3097113416741072	0.13767895080325035	0.18222236055930674	0.10345169503359777	0.09896336898663344	0.09832267152237825	0.08956996543439105	0.049859034009141545	0.0524642468405218	0.048018368109470536
w22pp	0.06678373677505964	0.07313793737182903	0.07840134953200256	0.07407922224895114	0.28939591245964164	0.16964292677549542	0.1093986820667691	0.09712794383148748	0.09505892733653257	0.10637721566164893	0.07634088112336138	0.07681544638206991	0.07898940015638031	0.07868388533480963	0.07922654495018143	0.07402894520650108	0.06302980647029302	0.10415283306901787	0.06410892202615227	0.27340864741072524	0.2792646153912463	0.06826450212734905	0.08065484233434886	0.07924652410520193	0.07924652410520193	0.07464255641788936	0.071827769667478	0.09754652225571107	0.08408313645207538	0.0853468709008181	0.10283688439702221	0.08989257483726111	0.06699889991982594	0.06996236395753885	0.07662615045552731	0.10606565157961112	0.08132366186664053	0.08867838751455857	0.05941314127369352	0.29250240509377473	0.12140742503768569	0.09227818688831455	0.11420749398414864	0.3074297360412118	0.15258178464264305	0.06479008817135873	0.09408922150241633	0.0694015947783513	0.08734031216336814	0.05961407283840915	0.04795755985401214	0.10964326567452926	0.0897387074421537	0.07984964687510707	0.07762718786288457	0.09838430987309209	0.05961794307472408	0.06797564781760618	0.08423690057328106	0.06538651245674991	0.13854881644115116	0.032800609960357566	0.023965399683596	0.0	0.02458599892807626	0.00910034742071478	0.07653956687762656	0.12325938335328455	0.18033063518669998	0.08038777178853723	0.3234582483470425	0.2559678972735784	0.23138316492025662	0.2980257333399925	0.08689511308139108	0.10354365422366833	0.10869572052522532	0.12207235335477826	0.07853117305403551	0.07587735876697826	0.07082036462618381	0.06927799559398266	0.07048822105524022	0.06316456274753278	0.10248400588583408	0.09950472668427501	0.10137163870520173	0.09192057920303615	0.08795195937820033	0.08948927256444808	0.08948927256444808	0.29653226852511894	0.17181691407774083	0.10706497729818051	0.33940770374675466	0.34562563365232757	0.30679375258606134	0.20733316016796566	0.32303099782619527	0.3123249920962179	0.0905153724632021	0.15103769392716532	0.17731753814195866	0.31354393582674567	0.3267848371680747	0.15475244629721782	0.1992958560532742	0.12052519052756526	0.11603686448060091	0.11539616701634574	0.10664346092835854	0.06693252950310903	0.06953774233448927	0.06509186360343801
f22ppA	0.07317304086370646	0.07952724146047584	0.08479065362064939	0.08046852633759795	0.2957852165482885	0.17603223086414221	0.11578798615541591	0.1035172479201343	0.10144823142517938	0.11276651975029575	0.08273018521200819	0.08320475047071674	0.08537870424502714	0.08507318942345644	0.08561584903882824	0.08041824929514789	0.06941911055893984	0.1105421371576647	0.0704982261147991	0.27979795149937203	0.2856539194798931	0.07465380621599588	0.08704414642299567	0.08563582819384874	0.08563582819384874	0.08103186050653619	0.07821707375612483	0.10393582634435788	0.0904724405407222	0.09173617498946492	0.10922618848566903	0.09628187892590792	0.07338820400847276	0.07635166804618568	0.08301545454417412	0.11245495566825794	0.08771296595528735	0.09506769160320538	0.06580244536234034	0.2988917091824216	0.1277967291263325	0.09866749097696136	0.12059679807279547	0.3138190401298586	0.15897108873128987	0.07117939226000555	0.10047852559106316	0.07579089886699812	0.09372961625201495	0.06600337692705596	0.05434686394265896	0.11603256976317608	0.09612801153080053	0.08623895096375389	0.08401649195153138	0.1047736139617389	0.06600724716337089	0.074364951906253	0.09062620466192789	0.07177581654539672	0.144938120529798	0.03918991404900438	0.03035470377224282	0.02458599892807626	0.0	0.015487651508361538	0.08292887096627338	0.12964868744193137	0.1867199392753468	0.08677707587718404	0.3298475524356893	0.26235720136222523	0.23777246900890342	0.3044150374286393	0.09328441717003788	0.10993295831231514	0.11508502461387213	0.12846165744342508	0.08492047714268233	0.08226666285562508	0.07720966871483062	0.07566729968262947	0.07687752514388703	0.06955386683617959	0.10887330997448089	0.10589403077292182	0.10776094279384854	0.09830988329168294	0.09434126346684714	0.0958785766530949	0.0958785766530949	0.30292157261376573	0.17820621816638765	0.11345428138682731	0.3457970078354015	0.3520149377409744	0.3131830566747082	0.21372246425661245	0.32942030191484206	0.31871429618486474	0.0969046765518489	0.15742699801581211	0.18370684223060546	0.31993323991539246	0.3331741412567215	0.16114175038586465	0.205685160141921	0.12691449461621207	0.12242616856924773	0.12178547110499255	0.11303276501700535	0.07332183359175584	0.07592704642313608	0.07148116769208483
s22pp	0.05768738935634497	0.06404158995311435	0.0693050021132879	0.06498287483023647	0.280299565040927	0.16054657935678074	0.10030233464805444	0.0880315964127728	0.08596257991781789	0.09728086824293426	0.0672445337046467	0.06771909896335525	0.06989305273766566	0.06958753791609495	0.07013019753146676	0.06493259778778641	0.053933459051578356	0.09505648565030322	0.05501257460743761	0.26431229999201056	0.27016826797253163	0.05916815470863439	0.0715584949156342	0.07015017668648726	0.07015017668648726	0.0655462089991747	0.06273142224876334	0.08845017483699641	0.07498678903336073	0.07625052348210343	0.09374053697830755	0.08079622741854645	0.05790255250111128	0.060866016538824196	0.06752980303681264	0.09696930416089646	0.07222731444792586	0.07958204009584391	0.05031679385497886	0.2834060576750601	0.11231107761897102	0.08318183946959987	0.10511114656543398	0.29833338862249714	0.14348543722392837	0.055693740752644064	0.08499287408370167	0.06030524735963663	0.07824396474465348	0.05051772541969449	0.03886121243529748	0.10054691825581459	0.08064236002343904	0.07075329945639242	0.0685308404441699	0.08928796245437742	0.050521595656009416	0.05887930039889151	0.0751405531545664	0.056290165038035245	0.1294524690224365	0.0237042625416429	0.014869052264881338	0.00910034742071478	0.015487651508361538	0.0	0.06744321945891191	0.11416303593456989	0.17123428776798533	0.07129142436982257	0.31436190092832783	0.24687154985486376	0.22228681750154194	0.2889293859212778	0.0777987656626764	0.09444730680495367	0.09959937310651065	0.11297600593606359	0.06943482563532086	0.0667810113482636	0.06172401720746915	0.060181648175268	0.061391873636525554	0.054068215328818114	0.09338765846711941	0.09040837926556035	0.09227529128648707	0.08282423178432147	0.07885561195948566	0.08039292514573343	0.08039292514573343	0.28743592110640426	0.16272056665902618	0.09796862987946584	0.33031135632804004	0.33652928623361295	0.2976974051673467	0.19823681274925098	0.3139346504074806	0.30322864467750327	0.08141902504448742	0.14194134650845064	0.16822119072324399	0.304447588408031	0.31768848974936004	0.14565609887850317	0.19019950863455953	0.1114288431088506	0.10694051706188626	0.10629981959763107	0.09754711350964387	0.057836182084394366	0.06044139491577461	0.05599551618472335
