	w15pp	f32pp	f20ppB	f11pp	f17ppA	f14ppA	w1pp	w11pp	w20pp	f2pp	w2pp	f4pp	w13pp	f1pp	w26pp	w18pp	s23pp	s18pp	f25pp	w32pp	w7pp	w19pp	f6ppA	w23pp	w9pp	f10pp	f12ppA	f16ppB	w24pp	w6pp	f3pp	f12ppB	w14pp	f24pp	w10pp	f15pp	f20ppA	S14Hp	S18H1	S26Hp	S16H2	S20H1	S19H1	31300	f13pp	f14ppB	f16ppA	w3pp	f21pp	w17pp	f22ppB	f7pp	f30pp	w16pp	f19pp	f8pp	w25pp	w8pp	w12pp
f14ppB	0.03530188479568434	0.03228286723155964	0.038379271977070396	0.04251513838283864	0.03644084600837349	0.030727074056774266	0.03533863655742452	0.03380698219435247	0.020742285397890664	0.03691888270661711	0.028312189368295104	0.03432670139402784	0.03937732041079009	0.026952778638930582	0.031288551506420334	0.023876093649201714	0.07312284482336044	0.07412853158089794	0.014076844448727817	0.050692512009994695	0.03955777692150133	0.04116412816836532	0.044492887486887595	0.046223511092932795	0.040672552275658296	0.03158716819410024	0.027734670190662513	0.027416906789252633	0.04056641030580874	0.043906295320989476	0.038093361796168616	0.039275879078828256	0.027891747975526265	0.013422437554875192	0.03797970839339917	0.02847183680643773	0.023965460940204054	0.24506576389064377	0.2547658113076948	0.35190980025467783	0.777048772679426	0.7737732006143407	0.8200483536753391	0.7643084369294021	0.04591558172853954	0.0	0.023861047967077206	0.023551802822048058	0.031225931037974823	0.03821010764090042	0.02709675200810638	0.01772646398589935	0.04363098892017854	0.025016576116175443	0.02767774086720947	0.049790607861307526	0.045076003012956764	0.032068619257304275	0.04834659655976546
f16ppA	0.04699399696802756	0.04397497940390284	0.0500713841494136	0.05420725055518184	0.048132958180716695	0.04241918622911747	0.04703074872976773	0.04549909436669568	0.032434397570233864	0.04861099487896031	0.040004301540638304	0.046018813566371046	0.05106943258313329	0.04475555657808843	0.04909132944557818	0.04167887158835956	0.09092562276251828	0.09193130952005579	0.031879622387885664	0.06849528994915255	0.057360554860659184	0.05896690610752318	0.06229566542604544	0.06402628903209065	0.05847533021481615	0.04938994613325809	0.045537448129820364	0.04521968472841048	0.058369188244966584	0.06170907326014733	0.05589613973532647	0.05707865701798611	0.04569452591468412	0.033147859389859397	0.05770513022838337	0.048197258641421936	0.04369088277518826	0.264791185725628	0.27449123314267904	0.37163522208966204	0.7967741945144101	0.7934986224493249	0.8397737755103233	0.7840338587643862	0.06564100356352373	0.023861047967077206	0.0	0.02845940752557044	0.03613353574149721	0.04311771234442281	0.03200435671162876	0.029418576158242556	0.05532310109252174	0.03670868828851864	0.03936985303955268	0.06148272003365074	0.05676811518529997	0.04376073142964749	0.060038708732108675
w3pp	0.04668475182299841	0.0436657342588737	0.04976213900438445	0.05389800541015269	0.04782371303568755	0.042109941084088325	0.046721503584738575	0.04518984922166652	0.03212515242520472	0.04830174973393117	0.03969505639560916	0.0457095684213419	0.05076018743810415	0.044446311433059285	0.04878208430054903	0.04136962644333042	0.09061637761748914	0.09162206437502664	0.031570377242856516	0.0681860448041234	0.057051309715630036	0.05865766096249403	0.061986420281016294	0.0637170438870615	0.058166085069787	0.04908070098822894	0.045228202984791216	0.04491043958338134	0.058059943099937436	0.06139982811511818	0.05558689459029732	0.05676941187295696	0.045385280769654965	0.03283861424483024	0.05739588508335422	0.04788801349639278	0.043381637630159106	0.2644819405805988	0.27418198799764987	0.3713259769446329	0.796464949369381	0.7931893773042957	0.8394645303652941	0.7837246136193572	0.06533175841849459	0.023551802822048058	0.02845940752557044	0.0	0.025826628932532215	0.032810805535457815	0.021697449902663767	0.029109331013213408	0.0550138559474926	0.0363994431434895	0.03906060789452353	0.06117347488862159	0.05645887004027082	0.04345148628461834	0.05972946358707953
f21pp	0.054358880038925174	0.05133986247480046	0.05743626722031121	0.06157213362607945	0.05549784125161431	0.04978406930001509	0.05439563180066534	0.05286397743759329	0.03979928064113149	0.055975877949857936	0.04736918461153593	0.05338369663726866	0.05843431565403091	0.05212043964898605	0.0564562125164758	0.049043754659257185	0.0982905058334159	0.0992961925909534	0.03924450545878329	0.07586017302005016	0.0647254379315568	0.0663317891784208	0.06966054849694306	0.07139117210298826	0.06584021328571377	0.05675482920415571	0.05290233120071798	0.052584567799308105	0.0657340713158642	0.06907395633104495	0.06326102280622409	0.06444354008888373	0.05305940898558174	0.04051274246075701	0.06507001329928098	0.05556214171231955	0.05105576584608588	0.2721560687965256	0.28185611621357665	0.37900010516055965	0.8041390775853078	0.8008635055202226	0.847138658581221	0.7913987418352839	0.07300588663442135	0.031225931037974823	0.03613353574149721	0.025826628932532215	0.0	0.03557193500533086	0.024458579372536815	0.03678345922914018	0.06268798416341936	0.044073571359416266	0.046734736110450294	0.06884760310454835	0.06413299825619759	0.051125614500545105	0.06740359180300629
w17pp	0.06134305664185077	0.058324039077726056	0.0644204438232368	0.06855631022900505	0.062482017854539905	0.05676824590294068	0.06137980840359093	0.05984815404051888	0.04678345724405708	0.06296005455278353	0.05435336121446152	0.060367873240194256	0.0654184922569565	0.05910461625191165	0.06344038911940139	0.05602793126218278	0.1052746824363415	0.10628036919387901	0.04622868206170888	0.08284434962297577	0.07170961453448241	0.07331596578134639	0.07664472509986867	0.07837534870591387	0.07282438988863937	0.0637390058070813	0.05988650780364358	0.0595687444022337	0.07271824791878981	0.07605813293397054	0.0702451994091497	0.07142771669180933	0.06004358558850734	0.04749691906368261	0.07205418990220658	0.06254631831524515	0.05803994244901148	0.2791402453994512	0.28884029281650225	0.38598428176348526	0.8111232541882334	0.8078476821231482	0.8541228351841466	0.7983829184382095	0.07999006323734695	0.03821010764090042	0.04311771234442281	0.032810805535457815	0.03557193500533086	0.0	0.02605210032120029	0.04376763583206577	0.06967216076634496	0.05105774796234186	0.05371891271337589	0.07583177970747396	0.07111717485912318	0.0581097911034707	0.07438776840593189
f22ppB	0.05022970100905673	0.04721068344493201	0.053307088190442775	0.057442954596211016	0.05136866222174587	0.045654890270146645	0.0502664527707969	0.04873479840772485	0.035670101611263036	0.051846698919989484	0.043240005581667476	0.04925451760740022	0.05430513662416246	0.047991260619117605	0.052327033486607354	0.044914575629388734	0.09416132680354747	0.09516701356108495	0.035115326428914836	0.07173099399018171	0.060596258901688356	0.06220261014855235	0.06553136946707461	0.06726199307311981	0.06171103425584532	0.05262565017428726	0.048773152170849536	0.04845538876943965	0.061604892285995756	0.06494477730117651	0.05913184377635564	0.06031436105901528	0.04893022995571329	0.03638356343088857	0.06094083426941254	0.05143296268245111	0.04692658681621743	0.2680268897666571	0.27772693718370817	0.3748709261306912	0.8000098985554394	0.7967343264903541	0.8430094795513525	0.7872695628054155	0.06887670760455292	0.02709675200810638	0.03200435671162876	0.021697449902663767	0.024458579372536815	0.02605210032120029	0.0	0.032654280199271725	0.05855880513355091	0.039944392329547815	0.04260555708058185	0.06471842407467991	0.06000381922632914	0.04699643547067666	0.06327441277313785
f7pp	0.02533931209656437	0.027431790316750596	0.03352819506226135	0.03766406146802959	0.031589769093564445	0.025875997141965226	0.03048755964261548	0.028955905279543427	0.0217972680331859	0.03797386534191235	0.029367172003590337	0.03538168402932308	0.040432303046085326	0.03862097259691059	0.04295674546440033	0.035544287607181715	0.08479103878134045	0.08579672553887795	0.025745038406707815	0.06236070596797469	0.05122597087948133	0.052832322126345324	0.05616108144486759	0.05789170505091279	0.0523407462336383	0.043255362152080236	0.03940286414864252	0.039085100747232634	0.05223460426378873	0.05557448927896948	0.04976155575414862	0.05094407303680826	0.03955994193350627	0.02701327540868154	0.051570546247205515	0.04206267466024408	0.03755629879401041	0.2586566017444501	0.26835664916150115	0.36550063810848415	0.7906396105332324	0.7873640384681472	0.8336391915291456	0.7778992747832085	0.059506419582345885	0.01772646398589935	0.029418576158242556	0.029109331013213408	0.03678345922914018	0.04376763583206577	0.032654280199271725	0.0	0.026621622215774944	0.008007209411771849	0.017715168168089494	0.03982803516218755	0.035113430313836784	0.0221060465581843	0.03838402386064549
f30pp	0.05124383703084356	0.05333631525102978	0.05943271999654054	0.06356858640230878	0.05749429402784363	0.05178052207624441	0.056392084576894666	0.054860430213822614	0.04770179296746509	0.06387839027619154	0.05527169693786953	0.06128620896360227	0.06633682798036451	0.06452549753118977	0.06886127039867951	0.0614488125414609	0.11069556371561964	0.11170125047315713	0.051649563340987	0.08826523090225388	0.07713049581376052	0.0787368470606245	0.08206560637914678	0.08379622998519198	0.07824527116791749	0.06915988708635942	0.0653073890829217	0.06498962568151181	0.07813912919806792	0.08147901421324866	0.07566608068842781	0.07684859797108745	0.06546446686778545	0.05291780034296073	0.0774750711814847	0.06796719959452327	0.0634608237282896	0.2845611266787293	0.29426117409578034	0.39140516304276335	0.8165441354675116	0.8132685634024264	0.8595437164634248	0.8038037997174877	0.08541094451662506	0.04363098892017854	0.05532310109252174	0.0550138559474926	0.06268798416341936	0.06967216076634496	0.05855880513355091	0.026621622215774944	0.0	0.026250024755474374	0.04361969310236868	0.06573256009646675	0.06101795524811597	0.04801057149246349	0.06428854879492468
w16pp	0.03262942422684045	0.034721902447026685	0.04081830719253744	0.04495417359830568	0.038879881223840534	0.03316610927224131	0.03777767177289157	0.03624601740981952	0.02908738016346199	0.04526397747218844	0.03665728413386643	0.04267179615959917	0.047722415176361416	0.04591108472718668	0.05024685759467642	0.042834399737457805	0.09208115091161653	0.09308683766915404	0.0330351505369839	0.06965081809825077	0.05851608300975742	0.060122434256621414	0.06345119357514367	0.06518181718118887	0.05963085836391439	0.050545474282356326	0.04669297627891861	0.046375212877508724	0.05952471639406482	0.06286460140924557	0.05705166788442471	0.05823418516708435	0.046850054063782356	0.03430338753895763	0.058860658377481605	0.04935278679052017	0.0448464109242865	0.2659467138747262	0.27564676129177723	0.37279075023876024	0.7979297226635085	0.7946541505984233	0.8409293036594216	0.7851893869134846	0.06679653171262198	0.025016576116175443	0.03670868828851864	0.0363994431434895	0.044073571359416266	0.05105774796234186	0.039944392329547815	0.008007209411771849	0.026250024755474374	0.0	0.02500528029836558	0.047118147292463636	0.042403542444112874	0.029396158688460385	0.04567413599092157
f19pp	0.02621603965645701	0.03738306719806071	0.04347947194357147	0.04761533834933971	0.04154104597487457	0.035827274023275346	0.040438836523925596	0.038907182160853544	0.03174854491449602	0.047925142223222465	0.03931844888490046	0.0453329609106332	0.05038357992739544	0.048572249478220704	0.052908022345710445	0.04549556448849183	0.09474231566265058	0.09574800242018808	0.035696315288017935	0.07231198284928482	0.06117724776079145	0.06278359900765544	0.0661123583261777	0.0678429819322229	0.062292023114948414	0.05320663903339035	0.049354141029952635	0.04903637762854275	0.06218588114509885	0.0655257661602796	0.059712832635458735	0.060895349918118374	0.049511218814816384	0.03696455228999166	0.06152182312851563	0.0520139515415542	0.047507575675320525	0.26860787862576024	0.2783079260428113	0.3754519149897943	0.8005908874145424	0.7973153153494572	0.8435904684104556	0.7878505516645186	0.069457696463656	0.02767774086720947	0.03936985303955268	0.03906060789452353	0.046734736110450294	0.05371891271337589	0.04260555708058185	0.017715168168089494	0.04361969310236868	0.02500528029836558	0.0	0.04070476272208019	0.035990157873729424	0.02298277411807694	0.03926075142053813
f8pp	0.039936208176816285	0.059495934192158775	0.06559233893766953	0.06972820534343777	0.06365391296897263	0.05794014101737341	0.06255170351802367	0.06102004915495161	0.05386141190859407	0.07003800921732053	0.06143131587899852	0.06744582790473126	0.07249644692149351	0.07068511647231876	0.07502088933980851	0.0676084314825899	0.11685518265674863	0.11786086941428613	0.057809182282116	0.09442484984338287	0.08329011475488951	0.0848964660017535	0.08822522532027577	0.08995584892632097	0.08440489010904648	0.07531950602748841	0.0714670080240507	0.07114924462264081	0.08429874813919691	0.08763863315437766	0.0818256996295568	0.08300821691221644	0.07162408580891444	0.05907741928408972	0.0836346901226137	0.07412681853565226	0.06962044266941858	0.2907207456198583	0.3004207930369094	0.39756478198389233	0.8227037544086405	0.8194281823435553	0.8657033354045537	0.8099634186586167	0.09157056345775406	0.049790607861307526	0.06148272003365074	0.06117347488862159	0.06884760310454835	0.07583177970747396	0.06471842407467991	0.03982803516218755	0.06573256009646675	0.047118147292463636	0.04070476272208019	0.0	0.043746832494194934	0.03670294263843621	0.0529809199408974
w25pp	0.035221603328465516	0.054781329343808007	0.060877734089318764	0.065013600495087	0.05893930812062186	0.05322553616902263	0.05783709866967289	0.05630544430660084	0.04914680706024331	0.06532340436896976	0.05671671103064775	0.06273122305638049	0.06778184207314274	0.065970511623968	0.07030628449145773	0.06289382663423912	0.11214057780839787	0.11314626456593535	0.05309457743376522	0.0897102449950321	0.07857550990653875	0.08018186115340273	0.083510620471925	0.08524124407797021	0.07969028526069571	0.07060490117913765	0.06675240317569993	0.06643463977429004	0.07958414329084615	0.08292402830602688	0.07711109478120604	0.07829361206386568	0.06690948096056368	0.054362814435738954	0.07892008527426292	0.0694122136873015	0.06490583782106782	0.28600614077150754	0.2957061881885586	0.3928501771355416	0.8179891495602898	0.8147135774952046	0.860988730556203	0.8052488138102659	0.08685595860940329	0.045076003012956764	0.05676811518529997	0.05645887004027082	0.06413299825619759	0.07111717485912318	0.06000381922632914	0.035113430313836784	0.06101795524811597	0.042403542444112874	0.035990157873729424	0.043746832494194934	0.0	0.03198833779008545	0.04826631509254663
w8pp	0.02101304746310522	0.041773945588155524	0.04787035033366628	0.05200621673943452	0.04593192436496938	0.04021815241337015	0.04482971491402041	0.043298060550948356	0.03613942330459082	0.05231602061331728	0.04370932727499527	0.04972383930072801	0.054774458317490254	0.052963127868315515	0.05729890073580526	0.049886442878586644	0.09913319405274537	0.10013888081028287	0.04008719367811274	0.07670286123937961	0.06556812615088625	0.06717447739775026	0.07050323671627251	0.07223386032231771	0.06668290150504322	0.057597517423485164	0.053745019420047446	0.05342725601863756	0.06657675953519365	0.06991664455037441	0.06410371102555354	0.06528622830821318	0.053902097204911195	0.04135543068008647	0.06591270151861045	0.05640482993164901	0.051898454065415336	0.2729987570158551	0.2826988044329061	0.37984279337988913	0.8049817658046373	0.8017061937395521	0.8479813468005505	0.7922414300546134	0.0738485748537508	0.032068619257304275	0.04376073142964749	0.04345148628461834	0.051125614500545105	0.0581097911034707	0.04699643547067666	0.0221060465581843	0.04801057149246349	0.029396158688460385	0.02298277411807694	0.03670294263843621	0.03198833779008545	0.0	0.03405775922718634
w12pp	0.03103317759946847	0.05805192289061671	0.06414832763612746	0.0682841940418957	0.06220990166743057	0.05649612971583134	0.061107692216481595	0.05957603785340954	0.05241740060705201	0.06859399791577847	0.059987304577456456	0.0660018166031892	0.07105243561995145	0.0692411051707767	0.07357687803826644	0.06616442018104783	0.11541117135520657	0.11641685811274406	0.05636517098057393	0.0929808385418408	0.08184610345334745	0.08345245470021144	0.0867812140187337	0.0885118376247789	0.08296087880750441	0.07387549472594634	0.07002299672250864	0.06970523332109875	0.08285473683765485	0.08619462185283559	0.08038168832801473	0.08156420561067437	0.07018007450737238	0.05763340798254766	0.08219067882107163	0.07268280723411019	0.06817643136787652	0.28927673431831624	0.2989767817353673	0.3961207706823503	0.8212597431070985	0.8179841710420133	0.8642593241030117	0.8085194073570746	0.090126552156212	0.04834659655976546	0.060038708732108675	0.05972946358707953	0.06740359180300629	0.07438776840593189	0.06327441277313785	0.03838402386064549	0.06428854879492468	0.04567413599092157	0.03926075142053813	0.0529809199408974	0.04826631509254663	0.03405775922718634	0.0
