	530258	31021	530163	31129	31160	31537	31009	530050	S10H1	31749	31512	530444	31232	31750	31600	530451	530295	530119	31416
31749	0.40361458023236263	0.4034931059299946	0.40421891499946216	0.4014483643527887	0.380311281771472	0.3927927626556594	0.359369689333616	0.200253774811815	0.11962612911907866	0.0	0.3834789109142849	0.39709646391831405	0.4127266566984382	0.38296390158373605	0.3543624067728257	0.4053806467677344	0.39314448998454776	0.42545602504546676	0.39666997088129474
31512	0.3828638368617902	0.3827423625594222	0.3834681716288897	0.38069762098221627	0.3595605384008995	0.37204201928508696	0.33861894596304354	0.3247463459770942	0.34399497605408813	0.3834789109142849	0.0	0.3763457205477416	0.39197591332786574	0.36221315821316363	0.33361166340225323	0.38462990339716197	0.37239374661397534	0.40470528167489433	0.37591922751072226
530444	0.3836542764613945	0.38353280215902646	0.38425861122849403	0.38148806058182055	0.36035097800050386	0.37283245888469124	0.3394093855626479	0.33836389898112335	0.35761252905811725	0.39709646391831405	0.3763457205477416	0.0	0.38353111472420565	0.3537683596095036	0.3251668647985932	0.37618510479350187	0.3639489480103153	0.4054957212744986	0.3767096671103266
31232	0.39928446924151867	0.39916299493915064	0.39988880400861815	0.39711825336194473	0.375981170780628	0.3884626516648154	0.355039578342772	0.3539940917612475	0.37324272183824136	0.4127266566984382	0.39197591332786574	0.38353111472420565	0.0	0.3381387416083687	0.3095372467974583	0.37189338344659273	0.35965722666340616	0.4211259140546228	0.3923398598904507
31750	0.36952171412681656	0.3694002398244485	0.3701260488939161	0.36735549824724256	0.3462184156659259	0.35869989655011325	0.32527682322806994	0.32423133664654535	0.3434799667235393	0.38296390158373605	0.36221315821316363	0.3537683596095036	0.3381387416083687	0.0	0.2645759391271375	0.3421306283318907	0.32989447154870405	0.3913631589399207	0.36257710477574867
31600	0.3409202193159062	0.34079874501353813	0.3415245540830057	0.3387540034363322	0.3176169208550155	0.3300984017392029	0.29667532841715955	0.295629841835635	0.3148784719126289	0.3543624067728257	0.33361166340225323	0.3251668647985932	0.3095372467974583	0.2645759391271375	0.0	0.3135291335209803	0.30129297673779365	0.36276166412901034	0.33397560996483827
530451	0.39193845931081484	0.3918169850084468	0.39254279407791437	0.3897722434312409	0.3686351608499242	0.3811166417341116	0.3476935684120682	0.3466480818305437	0.3658967119075376	0.4053806467677344	0.38462990339716197	0.37618510479350187	0.37189338344659273	0.3421306283318907	0.3135291335209803	0.0	0.33779654419315364	0.41377990412391896	0.38499384995974695
530295	0.37970230252762827	0.3795808282252602	0.3803066372947278	0.37753608664805427	0.35639900406673763	0.36888048495092496	0.33545741162888165	0.33441192504735706	0.353660555124351	0.39314448998454776	0.37239374661397534	0.3639489480103153	0.35965722666340616	0.32989447154870405	0.30129297673779365	0.33779654419315364	0.0	0.4015437473407324	0.3727576931765604
530119	0.35652758342966795	0.35640610912729986	0.40056464569032135	0.39779409504364793	0.3766570124623312	0.3891384933465186	0.3557154200244752	0.36672346010827606	0.38597209018527	0.42545602504546676	0.40470528167489433	0.4054957212744986	0.4211259140546228	0.3913631589399207	0.36276166412901034	0.41377990412391896	0.4015437473407324	0.0	0.32775919620302585
31416	0.32774152926549593	0.32762005496312785	0.37177859152614934	0.36900804087947586	0.34787095829815917	0.36035243918234655	0.3269293658603032	0.33793740594410404	0.35718603602109794	0.39666997088129474	0.37591922751072226	0.3767096671103266	0.3923398598904507	0.36257710477574867	0.33397560996483827	0.38499384995974695	0.3727576931765604	0.32775919620302585	0.0
