	w31pp	w21pp	w15pp	w9pp	w4pp	w14pp	f4pp	w10pp	w7pp	w16pp	f32pp	f2pp	f19pp	f6ppA	w22pp	w28pp	w26pp	f12ppA	f10pp	f1pp	f15pp	f12ppB	w20pp	f20ppA	f18pp	w13pp	31021	31360	S14Hp	31300	31519	S4Hp	530364	S30H1	f26pp	f7pp	f6ppB	f24pp	w3pp	w27pp	w23pp	f14ppA	w18pp	f8pp	f30pp	f14ppB	f13pp	f23ppA	w8pp	w12pp	f17ppB	w17pp	w2pp	w1pp	f21pp	w32pp	w6pp	w11pp	f11pp	w24pp	w25pp	w19pp
f30pp	0.10915040853713662	0.11215977709291786	0.09367948824133063	0.06916252706431646	0.058406874018867364	0.07450629856575564	0.035551306349335635	0.02854757055340111	0.05548476151552139	0.03559038776328838	0.052801559058068534	0.044442417085488906	0.06642518952373463	0.05458478733591441	0.07278368494372676	0.0641063690645719	0.049619336009342985	0.06288029086911158	0.050553101620749843	0.06450112386849066	0.04909277489882968	0.06307185126281185	0.01486891709796941	0.01889760062655176	0.050129920625378716	0.03530139926656215	0.706742832058826	0.6853582267418594	0.7488914607233026	0.739570388675218	0.7763418203328861	0.7296617249273367	0.7959658957120466	0.753452644353005	0.06655966208706895	0.07322749039828344	0.11199907151273926	0.05436157993136011	0.043528334153629694	0.09386718204406945	0.024159196524479815	0.044022073773741545	0.027090217682034432	0.06245436348428952	0.0	0.060197246358030414	0.017286966509104162	0.03852657448822383	0.019734439740647657	0.029360599144209514	0.021494117433907913	0.0354065663325377	0.07136049393302415	0.06509908903190872	0.04098774311206309	0.060366049866938144	0.08077585738031225	0.08389976710908731	0.08085605798368717	0.09938938241181314	0.09537696979162257	0.08118787156910245
f14ppB	0.14081530970943398	0.14382467826521522	0.125344389413628	0.10082742823661382	0.09007177519116473	0.106171199738053	0.067216207521633	0.06021247172569848	0.08714966268781876	0.06725528893558574	0.0844664602303659	0.07610731825778627	0.098090090696032	0.08624968850821177	0.10444858611602413	0.09577127023686927	0.08128423718164035	0.09454519204140895	0.08221800279304721	0.09616602504078803	0.08075767607112705	0.09473675243510922	0.04653381827026677	0.05056250179884912	0.08179482179767608	0.07148069922599797	0.742922132018262	0.7215375267012953	0.7850707606827385	0.7757496886346539	0.812521120292322	0.7658410248867726	0.8321451956714825	0.7896319443124409	0.10273896204650476	0.10940679035771925	0.14817837147217508	0.09054087989079593	0.0797076341130655	0.13004648200350527	0.06033849648391563	0.08020137373317736	0.06326951764147025	0.09863366344372533	0.060197246358030414	0.0	0.04895186768140152	0.0701914756605212	0.05139934091294502	0.06102550031650687	0.053159018606205276	0.06707146750483506	0.10302539510532152	0.09676399020420609	0.07265264428436045	0.0920309510392355	0.11244075855260961	0.11556466828138469	0.11252095915598453	0.1310542835841105	0.12704187096391995	0.11285277274139982
f13pp	0.09670554085330213	0.09971490940908337	0.08123462055749614	0.05671765938048196	0.045962006335032876	0.06206143088192115	0.023106438665501147	0.016102702869566624	0.04303989383168691	0.023145520079453898	0.040356691374234054	0.031997549401654425	0.053980321839900154	0.04213991965207993	0.060338817259892284	0.051661501380737426	0.037174468325508504	0.0504354231852771	0.03810823393691536	0.05205625618465619	0.036647907214995196	0.05062698357897737	0.0024240494141349275	0.006452732942717276	0.037685052941544235	0.028570419377071717	0.7000118521693357	0.6786272468523691	0.7421604808338123	0.7328394087857276	0.7696108404433958	0.7229307450378464	0.7892349158225562	0.7467216644635146	0.05982868219757852	0.066496510508793	0.10526809162324884	0.04763060004186967	0.036797354264139256	0.08713620215457903	0.01742821663498938	0.03729109388425111	0.020359237792543998	0.05572338359479908	0.017286966509104162	0.04895186768140152	0.0	0.02124160798011972	0.0024494732325435527	0.012075632636105409	0.00420915092580381	0.022961698648703212	0.05891562624918966	0.05265422134807425	0.028542875428228604	0.04792118218310366	0.06833098969647776	0.07145489942525282	0.06841119029985268	0.08694451472797865	0.08293210210778808	0.06874300388526797
f23ppA	0.1179451488324218	0.12095451738820304	0.10247422853661581	0.07795726735960164	0.06720161431415254	0.08330103886104082	0.044346046644620815	0.03734231084868629	0.06427950181080658	0.04438512805857356	0.061596299353353715	0.053237157380774086	0.07521992981901982	0.06337952763119958	0.08157842523901195	0.07290110935985708	0.058414076304628165	0.07167503116439676	0.059347841916035024	0.07329586416377584	0.057887515194114864	0.07186659155809703	0.023663657393254593	0.02769234092183694	0.058924660920663896	0.04981002735619138	0.7212514601484553	0.6998668548314887	0.7634000888129319	0.7540790167648472	0.7908504484225154	0.744170353016966	0.8104745238016758	0.7679612724426342	0.08106829017669819	0.08773611848791267	0.12650769960236852	0.06887020802098934	0.058036962243258924	0.1083758101336987	0.038667824614109045	0.058530701863370775	0.04159884577166366	0.07696299157391875	0.03852657448822383	0.0701914756605212	0.02124160798011972	0.0	0.018796134749576286	0.028422294153138142	0.02055581244283654	0.04420130662782288	0.08015523422830934	0.0738938293271939	0.04978248340734827	0.06916079016222332	0.08957059767559743	0.0926945074043725	0.08965079827897235	0.10818412270709832	0.10417171008690775	0.08998261186438763
w8pp	0.09915301408484564	0.10216238264062687	0.08368209378903965	0.05916513261202546	0.048409479566576374	0.06450890411346465	0.025553911897044642	0.018550176101110122	0.0454873670632304	0.025592993310997396	0.042804164605777545	0.03444502263319792	0.056427795071443645	0.04458739288362342	0.06278629049143578	0.05410897461228092	0.039621941557052	0.05288289641682059	0.040555707168458854	0.05450372941619968	0.039095380446538694	0.053074456810520865	0.004871522645678422	0.00890020617426077	0.040132526173087726	0.031017892608615212	0.7024593254008792	0.6810747200839126	0.7446079540653557	0.7352868820172711	0.7720583136749393	0.7253782182693899	0.7916823890540997	0.7491691376950581	0.062276155429122015	0.0689439837403365	0.10771556485479233	0.05007807327341317	0.039244827495682755	0.08958367538612252	0.019875689866532875	0.039738567115794605	0.022806711024087493	0.05817085682634258	0.019734439740647657	0.05139934091294502	0.0024494732325435527	0.018796134749576286	0.0	0.009628159404561914	0.001761677694260316	0.025409171880246707	0.06136309948073315	0.05510169457961774	0.0309903486597721	0.050368655414647155	0.07077846292802126	0.07390237265679633	0.07085866353139617	0.08939198795952215	0.08537957533933158	0.07119047711681147
w12pp	0.10877917348840749	0.11178854204418873	0.0933082531926015	0.06879129201558733	0.058035638970138234	0.0741350635170265	0.035180071300606505	0.02817633550467198	0.05511352646679226	0.03521915271455925	0.052430324009339405	0.044071182036759776	0.0660539544750055	0.05421355228718528	0.07241244989499764	0.06373513401584277	0.049248100960613855	0.06250905582038245	0.050181866572020714	0.06412988881976153	0.048721539850100554	0.06270061621408272	0.014497682049240278	0.018526365577822626	0.049758685576649586	0.040644052012177065	0.712085484804441	0.6907008794874744	0.7542341134689176	0.7449130414208329	0.7816844730785011	0.7350043776729517	0.8013085484576615	0.7587952970986199	0.07190231483268388	0.07857014314389836	0.1173417242583542	0.05970423267697502	0.04887098689924461	0.09920983478968438	0.029501849270094728	0.04936472651935646	0.03243287042764935	0.06779701622990443	0.029360599144209514	0.06102550031650687	0.012075632636105409	0.028422294153138142	0.009628159404561914	0.0	0.007868481711301657	0.03503533128380857	0.07098925888429503	0.0647278539831796	0.04061650806333396	0.059994814818209015	0.08040462233158312	0.08352853206035818	0.08048482293495804	0.09901814736308401	0.09500573474289344	0.08081663652037333
f17ppB	0.10091269177810588	0.10392206033388712	0.0854417714822999	0.060924810305285716	0.05016915725983663	0.0662685818067249	0.0273135895903049	0.020309853794370378	0.047247044756490664	0.027352671004257652	0.0445638422990378	0.03620470032645818	0.0581874727647039	0.046347070576883684	0.06454596818469603	0.05586865230554118	0.04138161925031226	0.054642574110080847	0.04231538486171911	0.05626340710945994	0.04085505813979895	0.05483413450378112	0.0066312003389386795	0.01065988386752103	0.04189220386634799	0.03277757030187547	0.7042190030941394	0.6828343977771728	0.746367631758616	0.7370465597105313	0.7738179913681995	0.7271378959626501	0.79344206674736	0.7509288153883183	0.06403583312238227	0.07070366143359676	0.10947524254805259	0.051837750966673424	0.04100450518894301	0.09134335307938278	0.02163536755979313	0.04149824480905486	0.02456638871734775	0.059930534519602834	0.021494117433907913	0.053159018606205276	0.00420915092580381	0.02055581244283654	0.001761677694260316	0.007868481711301657	0.0	0.027168849573506966	0.06312277717399342	0.056861372272878005	0.032750026353032355	0.05212833310790741	0.07253814062128151	0.07566205035005658	0.07261834122465644	0.0911516656527824	0.08713925303259183	0.07295015481007172
w17pp	0.08466219764576272	0.08767156620154395	0.06919127734995674	0.044674316172942555	0.03391866312749347	0.05001808767438175	0.011063095457961735	0.012544493418905556	0.05171725719442716	0.031822883442194146	0.0490340547369743	0.04067491276439467	0.0626576852026404	0.05081728301482018	0.06901618062263253	0.060338864743477674	0.04585183168824875	0.05911278654801735	0.04678559729965561	0.060733619547396436	0.045325270577735444	0.05930434694171762	0.020541649236568402	0.024570332765150752	0.055802652763977716	0.04669001920050525	0.7181314519927693	0.6967468466758027	0.7602800806572458	0.7509590086091612	0.7877304402668294	0.74105034486128	0.8073545156459898	0.7648412642869482	0.07794828202101205	0.08461611033222653	0.12338769144668237	0.06575019986530321	0.0549169540875728	0.10525580197801256	0.035547816458422914	0.05541069370768465	0.038478837615977535	0.07384298341823262	0.0354065663325377	0.06707146750483506	0.022961698648703212	0.04420130662782288	0.025409171880246707	0.03503533128380857	0.027168849573506966	0.0	0.04687228304165025	0.04061087814053484	0.016499532220689193	0.03587783897556425	0.056287646488938345	0.05941155621771342	0.05636784709231327	0.07490117152043924	0.07088875890024866	0.05669966067772855
w2pp	0.11325007208173962	0.11625944063752086	0.09777915178593363	0.07326219060891945	0.06250653756347035	0.07860596211035864	0.047015023057448126	0.048498421019392	0.0876711847949136	0.0677768110426806	0.08498798233746074	0.07662884036488113	0.09861161280312686	0.08677121061530663	0.10497010822311897	0.09629279234396412	0.08180575928873521	0.09506671414850379	0.08273952490014205	0.09668754714788289	0.08127919817822189	0.09525827454220406	0.056495576837054855	0.0605242603656372	0.09175658036446416	0.0826439468009917	0.7540853795932558	0.7327007742762892	0.7962340082577324	0.7869129362096478	0.8236843678673159	0.7770042724617665	0.8433084432464764	0.8007951918874348	0.1139022096214985	0.12057003793271298	0.15934161904716881	0.10170412746578966	0.09087088168805925	0.141209729578499	0.07150174405890936	0.0913646213081711	0.07443276521646398	0.10979691101871908	0.07136049393302415	0.10302539510532152	0.05891562624918966	0.08015523422830934	0.06136309948073315	0.07098925888429503	0.06312277717399342	0.04687228304165025	0.0	0.06919875257651173	0.045087406656666086	0.06446571341154114	0.08487552092491524	0.08799943065369031	0.08495572152829016	0.10348904595641614	0.09947663333622557	0.08528753511370546
w1pp	0.09795065144491158	0.10096002000069282	0.0824797311491056	0.05796276997209142	0.04720711692664233	0.06330654147353061	0.040753618156332716	0.04223701611827659	0.08140977989379819	0.06151540614156518	0.07872657743634534	0.0703674354637657	0.09235020790201143	0.08050980571419121	0.09870870332200357	0.09003138744284872	0.07554435438761978	0.08880530924738839	0.07647811999902665	0.09042614224676748	0.07501779327710648	0.08899686964108866	0.050234171935939445	0.05426285546452179	0.08549517546334875	0.07638254189987628	0.7478239746921403	0.7264393693751737	0.7899726033566169	0.7806515313085323	0.8174229629662004	0.770742867560651	0.8370470383453609	0.7945337869863193	0.1076408047203831	0.11430863303159758	0.1530802141460534	0.09544272256467426	0.08460947678694383	0.1349483246773836	0.06524033915779395	0.08510321640705568	0.06817136031534857	0.10353550611760365	0.06509908903190872	0.09676399020420609	0.05265422134807425	0.0738938293271939	0.05510169457961774	0.0647278539831796	0.056861372272878005	0.04061087814053484	0.06919875257651173	0.0	0.029787986019838057	0.04916629277471311	0.06957610028808721	0.07270001001686228	0.06965630089146213	0.0881896253195881	0.08417721269939753	0.06998811447687742
f21pp	0.0738373055240659	0.07684667407984713	0.058366385228259904	0.03384942405124572	0.023093771005796633	0.039193195552684905	0.01664227223648707	0.01812567019843095	0.057298433973952546	0.037404060221719534	0.05461523151649969	0.04625608954392006	0.06823886198216579	0.056398459794345566	0.07459735740215792	0.06592004152300307	0.05143300846777414	0.06469396332754274	0.052366774079181	0.06631479632692183	0.05090644735726083	0.06488552372124301	0.026122826016093798	0.030151509544676144	0.061383829543503104	0.05227119598003064	0.7237126287722948	0.7023280234553282	0.7658612574367714	0.7565401853886867	0.7933116170463549	0.7466315216408055	0.8129356924255153	0.7704224410664737	0.08352945880053744	0.09019728711175193	0.12896886822620776	0.07133137664482861	0.06049813086709819	0.11083697875753795	0.0411289932379483	0.06099187048721004	0.044060014395502924	0.07942416019775801	0.04098774311206309	0.07265264428436045	0.028542875428228604	0.04978248340734827	0.0309903486597721	0.04061650806333396	0.032750026353032355	0.016499532220689193	0.045087406656666086	0.029787986019838057	0.0	0.02505294685386741	0.045462754367241516	0.048586664096016585	0.04554295497061643	0.0640762793987424	0.06006386677855184	0.04587476855603172
w32pp	0.08435819074769826	0.0873675593034795	0.06888727045189229	0.0443703092748781	0.03361465622942902	0.049714080776317296	0.03602057899136213	0.037503976953306005	0.0766767407288276	0.05678236697659459	0.07399353827137475	0.06563439629879511	0.08761716873704084	0.07577676654922062	0.09397566415703298	0.08529834827787813	0.07081131522264919	0.0840722700824178	0.07174508083405606	0.0856931030817969	0.07028475411213589	0.08426383047611807	0.04550113277096885	0.0495298162995512	0.08076213629837817	0.0716495027349057	0.7430909355271699	0.7217063302102033	0.7852395641916464	0.7759184921435618	0.81268992380123	0.7660098283956805	0.8323139991803904	0.7898007478213488	0.1029077655554125	0.10957559386662699	0.14834717498108282	0.09070968339970367	0.07987643762197325	0.13021528551241301	0.06050729999282336	0.08037017724208509	0.06343832115037798	0.09880246695263306	0.060366049866938144	0.0920309510392355	0.04792118218310366	0.06916079016222332	0.050368655414647155	0.059994814818209015	0.05212833310790741	0.03587783897556425	0.06446571341154114	0.04916629277471311	0.02505294685386741	0.0	0.05598363959087389	0.05910754931964897	0.056063840194248815	0.07459716462237478	0.07058475200218421	0.0563956537796641
w6pp	0.06978688491927573	0.07279625347505697	0.05431596462346974	0.03732335127380539	0.04008827686549185	0.06606478228778341	0.056430386504736224	0.05791378446668011	0.09708654824220171	0.07719217448996869	0.09440334578474885	0.08604420381216922	0.10802697625041495	0.09618657406259473	0.11438547167040708	0.10570815579125223	0.0912211227360233	0.1044820775957919	0.09215488834743016	0.10610291059517099	0.09069456162551	0.10467363798949217	0.06591094028434295	0.0699396238129253	0.10117194381175226	0.0920593102482798	0.763500743040544	0.7421161377235774	0.8056493717050206	0.796328299656936	0.8330997313146041	0.7864196359090547	0.8527238066937646	0.810210555334723	0.1233175730687866	0.1299854013800011	0.16875698249445695	0.11111949091307777	0.10028624513534735	0.1506250930257871	0.08091710750619746	0.1007799847554592	0.08384812866375208	0.11921227446600717	0.08077585738031225	0.11244075855260961	0.06833098969647776	0.08957059767559743	0.07077846292802126	0.08040462233158312	0.07253814062128151	0.056287646488938345	0.08487552092491524	0.06957610028808721	0.045462754367241516	0.05598363959087389	0.0	0.03428134359171206	0.031237634466311906	0.06002585879395224	0.05601344617376168	0.041824347951241556
w11pp	0.07291079464805081	0.07592016320383205	0.05743987435224482	0.04044726100258046	0.04321218659426693	0.06918869201655849	0.0595542962335113	0.061037694195455176	0.10021045797097679	0.08031608421874376	0.09752725551352392	0.0891681135409443	0.11115088597919003	0.09931048379136981	0.11750938139918216	0.1088320655200273	0.09434503246479838	0.10760598732456697	0.09527879807620523	0.10922682032394607	0.09381847135428507	0.10779754771826724	0.06903485001311802	0.07306353354170037	0.10429585354052734	0.09518321997705488	0.766624652769319	0.7452400474523524	0.8087732814337956	0.799452209385711	0.8362236410433792	0.7895435456378297	0.8558477164225395	0.8133344650634979	0.12644148279756168	0.13310931110877616	0.17188089222323202	0.11424340064185284	0.10341015486412243	0.1537490027545622	0.08404101723497254	0.10390389448423427	0.08697203839252715	0.12233618419478225	0.08389976710908731	0.11556466828138469	0.07145489942525282	0.0926945074043725	0.07390237265679633	0.08352853206035818	0.07566205035005658	0.05941155621771342	0.08799943065369031	0.07270001001686228	0.048586664096016585	0.05910754931964897	0.03428134359171206	0.0	0.01733813384164862	0.06314976852272731	0.05913735590253674	0.04494825768001663
f11pp	0.06986708552265064	0.07287645407843188	0.054396165226844664	0.03740355187718031	0.04016847746886677	0.06614498289115833	0.056510587108111146	0.05799398507005502	0.09716674884557663	0.07727237509334361	0.09448354638812377	0.08612440441554414	0.10810717685378987	0.09626677466596965	0.114465672273782	0.10578835639462715	0.09130132333939822	0.10456227819916682	0.09223508895080508	0.10618311119854591	0.09077476222888492	0.10475383859286709	0.06599114088771788	0.07001982441630022	0.10125214441512718	0.09213951085165473	0.7635809436439189	0.7421963383269523	0.8057295723083955	0.7964085002603108	0.833179931917979	0.7864998365124296	0.8528040072971395	0.8102907559380979	0.12339777367216152	0.13006560198337602	0.16883718309783186	0.11119969151645269	0.10036644573872228	0.15070529362916202	0.08099730810957237	0.10086018535883412	0.083928329267127	0.11929247506938209	0.08085605798368717	0.11252095915598453	0.06841119029985268	0.08965079827897235	0.07085866353139617	0.08048482293495804	0.07261834122465644	0.05636784709231327	0.08495572152829016	0.06965630089146213	0.04554295497061643	0.056063840194248815	0.031237634466311906	0.01733813384164862	0.0	0.06010605939732716	0.05609364677713659	0.04190454855461648
w24pp	0.06636888406433869	0.08039829244045102	0.06191800358886379	0.05593687630530628	0.05870180189699274	0.0846783073192843	0.07504391153623712	0.076527309498181	0.1157000732737026	0.09580569952146958	0.11301687081624975	0.10465772884367011	0.12664050128191584	0.11480009909409564	0.13299899670190798	0.12432168082275313	0.10983464776752419	0.1230956026272928	0.11076841337893106	0.1247164356266719	0.10930808665701089	0.12328716302099307	0.08452446531584384	0.0885531488444262	0.11978546884325317	0.1106728352797807	0.7821142680720449	0.7607296627550783	0.8242628967365214	0.8149418246884368	0.851713256346105	0.8050331609405555	0.8713373317252654	0.8288240803662238	0.1419310981002875	0.148598926411502	0.18737050752595782	0.12973301594457867	0.11889977016684825	0.169238618057288	0.09953063253769835	0.11939350978696009	0.10246165369525298	0.13782579949750806	0.09938938241181314	0.1310542835841105	0.08694451472797865	0.10818412270709832	0.08939198795952215	0.09901814736308401	0.0911516656527824	0.07490117152043924	0.10348904595641614	0.0881896253195881	0.0640762793987424	0.07459716462237478	0.06002585879395224	0.06314976852272731	0.06010605939732716	0.0	0.04696487535954205	0.03840634709630452
w25pp	0.062356471444148125	0.07638587982026045	0.05790559096867322	0.05192446368511572	0.05468938927680217	0.08066589469909373	0.07103149891604654	0.07251489687799043	0.11168766065351203	0.09179328690127901	0.10900445819605918	0.10064531622347954	0.12262808866172527	0.11078768647390506	0.12898658408171743	0.12030926820256256	0.10582223514733362	0.11908319000710223	0.10675600075874049	0.12070402300648132	0.10529567403682032	0.1192747504008025	0.08051205269565327	0.08454073622423562	0.1157730562230626	0.10666042265959012	0.7781018554518543	0.7567172501348877	0.8202504841163308	0.8109294120682462	0.8477008437259144	0.801020748320365	0.8673249191050748	0.8248116677460332	0.13791868548009695	0.14458651379131143	0.18335809490576727	0.1257206033243881	0.11488735754665767	0.16522620543709743	0.09551821991750778	0.11538109716676952	0.09844924107506241	0.1338133868773175	0.09537696979162257	0.12704187096391995	0.08293210210778808	0.10417171008690775	0.08537957533933158	0.09500573474289344	0.08713925303259183	0.07088875890024866	0.09947663333622557	0.08417721269939753	0.06006386677855184	0.07058475200218421	0.05601344617376168	0.05913735590253674	0.05609364677713659	0.04696487535954205	0.0	0.034393934476113955
w19pp	0.038788121065761134	0.062196781597740336	0.04371649274615311	0.037735365462595594	0.04050029105428206	0.06647679647657362	0.05684240069352643	0.058325798655470315	0.09749856243099192	0.0776041886787589	0.09481535997353907	0.08645621800095943	0.10843899043920516	0.09659858825138495	0.1147974858591973	0.10612016998004245	0.09163313692481351	0.10489409178458212	0.09256690253622038	0.10651492478396121	0.0911065758143002	0.10508565217828239	0.06632295447313316	0.07035163800171551	0.10158395800054248	0.09247132443707001	0.7639127572293342	0.7425281519123675	0.8060613858938107	0.7967403138457261	0.8335117455033942	0.7868316500978448	0.8531358208825547	0.8106225695235131	0.12372958725757682	0.1303974155687913	0.16916899668324717	0.11153150510186799	0.10069825932413756	0.15103710721457733	0.08132912169498767	0.1011919989442494	0.0842601428525423	0.11962428865479738	0.08118787156910245	0.11285277274139982	0.06874300388526797	0.08998261186438763	0.07119047711681147	0.08081663652037333	0.07295015481007172	0.05669966067772855	0.08528753511370546	0.06998811447687742	0.04587476855603172	0.0563956537796641	0.041824347951241556	0.04494825768001663	0.04190454855461648	0.03840634709630452	0.034393934476113955	0.0
