	w22pp	w28pp	w20pp	f9pp	f25pp	w27pp	w25pp	w21pp	w29pp	w32pp	w2pp	w13pp	w15pp	f26pp	w14pp	f17ppA	f13pp	f12ppB	f11pp	f19pp	w1pp	w9pp	w17pp	w18pp	w16pp	w11pp	w26pp	w12pp	w3pp	w10pp	w19pp	f6ppB	f6ppA	f15pp	f12ppA	f10pp	f24pp	f1pp	f17ppB	f2pp	f16ppA	f32pp	31219	S4Hp	S30H1	S9H1	F16H1	530055	S14Hp	31360	S6Hp	31300	S13Hp	S21H1	S28Hp	S2Hp	F3H1	F7H1	S26Hp	530451	F29H1	F14H1B	F6H1	S16H2	w31pp	f30pp	f8pp	f23ppB	f18pp	f23ppA	f4pp	f20ppA	w8pp	f14ppA	f21pp	w4pp	f7pp	w24pp	w23pp	f28pp	f16ppB
w3pp	0.16150429453590587	0.1353619134215116	0.17662356884111924	0.21170046475760984	0.1808940727033001	0.14894484689775705	0.14278450602952486	0.14772250845960097	0.146092160860645	0.17573773195317938	0.1493015035063982	0.18028404629293415	0.17820975262078104	0.1329981363073286	0.14045990078732196	0.21170138569186886	0.17001129546087027	0.1349632456143535	0.15200607696671237	0.09933282615040485	0.10200926573062365	0.12272988412718538	0.06674646545618299	0.09530995601559328	0.09802535602329654	0.05634629836797782	0.04496879522385383	0.05626821210574269	0.0	0.04019965389231883	0.07347017291196853	0.11501714771824023	0.17176355121089384	0.13943571698207252	0.12049940524161593	0.08291532070903075	0.08813528331450471	0.11476990490070846	0.15929257758057763	0.17611953832509333	0.1741131422243438	0.17811922551382806	0.5622964606496718	0.5858697908687363	0.5869159625157471	0.5798970025460781	0.6372307097193982	0.6281729608661243	0.6668680025696826	0.5952151777289316	0.6547602369128035	0.660778595741354	0.6718307160263385	0.67229420253634	0.6157612855316347	0.6414398841295962	0.6392091459902646	0.6395480093298994	0.661901870603102	0.7382576530903079	0.8064527001411276	0.7641786106070404	0.7674977824620334	0.7589374262340366	0.22988530704253812	0.1433694111420436	0.1317953678106364	0.20229737918992546	0.1998028663433405	0.2121583285341	0.14992075438671107	0.12212674197765278	0.12209502709194817	0.12012518183303511	0.17194314730228966	0.15634425833924204	0.1360658853612802	0.1523264154181175	0.1712041111052925	0.22384590153846337	0.19130238687400586
w10pp	0.13696888227519985	0.11082650116080559	0.15208815658041325	0.18716505249690385	0.15635866044259408	0.12440943463705104	0.11824909376881887	0.12318709619889498	0.121556748599939	0.15120231969247336	0.12476609124569218	0.15574863403222813	0.15367434036007502	0.10846272404662258	0.11592448852661597	0.18716597343116284	0.14547588320016425	0.11042783335364748	0.12747066470600635	0.07479741388969885	0.07747385346991764	0.09819447186647937	0.04221105319547699	0.07077454375488729	0.07348994376259055	0.03181088610727181	0.0299529737760713	0.05890561608835411	0.04019965389231883	0.0	0.048934760651262524	0.09048173545753424	0.14722813895018783	0.11490030472136652	0.09596399298090992	0.05837990844832474	0.0635998710537987	0.09023449264000244	0.1347571653198716	0.15158412606438731	0.14957772996363777	0.15358381325312204	0.5377610483889658	0.5613343786080303	0.5623805502550411	0.5553615902853721	0.6126952974586922	0.6036375486054183	0.6423325903089766	0.5706797654682256	0.6302248246520975	0.636243183480648	0.6472953037656325	0.647758790275634	0.5912258732709287	0.6169044718688902	0.6146737337295586	0.6150125970691934	0.637366458342396	0.7137222408296019	0.7819172878804216	0.7396431983463344	0.7429623702013274	0.7344020139733306	0.20534989478183213	0.11883399888133758	0.1072599555499304	0.17776196692921944	0.1752674540826345	0.18762291627339397	0.12538534212600505	0.09759132971694676	0.09755961483124215	0.09558976957232909	0.14740773504158367	0.13180884607853602	0.11153047310057418	0.1277910031574115	0.1466686988445865	0.19931048927775735	0.16676697461329984
w19pp	0.11689945079534333	0.09075706968094907	0.13201872510055673	0.16709562101704734	0.13628922896273757	0.10434000315719452	0.09817966228896235	0.10311766471903847	0.10148731712008248	0.13113288821261684	0.10469665976583567	0.13567920255237162	0.1336049088802185	0.08839329256676608	0.09585505704675945	0.16709654195130633	0.12540645172030773	0.09035840187379096	0.10740123322614985	0.054727982409842335	0.05740442199006113	0.07812504038662287	0.03848014445950583	0.06704363501891612	0.08229261428886427	0.04061355663354553	0.06322349279572098	0.0921761351080038	0.07347017291196853	0.048934760651262524	0.0	0.07041230397767773	0.12715870747033134	0.09483087324151002	0.07589456150105342	0.03831047696846823	0.04353043957394219	0.07016506116014594	0.11468773384001511	0.1315146945845308	0.12950829848378126	0.13351438177326552	0.5176916169091093	0.5412649471281737	0.5423111187751846	0.5352921588055156	0.5926258659788357	0.5835681171255618	0.6222631588291201	0.5506103339883691	0.610155393172241	0.6161737520007915	0.627225872285776	0.6276893587957775	0.5711564417910722	0.5968350403890337	0.5946043022497021	0.5949431655893369	0.6172970268625395	0.6936528093497454	0.7618478564005651	0.7195737668664779	0.7228929387214709	0.7143325824934741	0.18528046330197562	0.09876456740148107	0.08719052407007388	0.15769253544936293	0.15519802260277799	0.16755348479353746	0.10531591064614855	0.07752189823709026	0.07749018335138565	0.07552033809247259	0.12733830356172715	0.1117394145986795	0.09146104162071768	0.10772157167755497	0.12659926736472998	0.17924105779790084	0.14669754313344333
f6ppB	0.15316002560617387	0.1270176444917796	0.16827929991138724	0.20335619582787784	0.1725498037735681	0.14060057796802505	0.13444023709979286	0.13937823952986897	0.137747891930913	0.16739346302344738	0.1409572345766662	0.17193977736320215	0.16986548369104904	0.1246538673775966	0.13211563185758995	0.20335711676213686	0.16166702653113826	0.1266189766846215	0.14366180803698037	0.09098855722067285	0.09366499680089165	0.11438561519745338	0.08002711926577755	0.10859060982518784	0.12383958909513598	0.08216053143981723	0.1047704676019927	0.13372310991427552	0.11501714771824023	0.09048173545753424	0.07041230397767773	0.0	0.07496146749012753	0.10219457292606837	0.08325826118561178	0.07457105177929875	0.07979101438477271	0.10642563597097646	0.15094830865084563	0.16777526939536133	0.1657688732946118	0.16977495658409605	0.5539521917199398	0.5775255219390043	0.5785716935860151	0.5715527336163462	0.6288864407896663	0.6198286919363923	0.6585237336399506	0.5868709087991997	0.6464159679830715	0.6524343268116221	0.6634864470966065	0.663949933606608	0.6074170166019027	0.6330956151998642	0.6308648770605326	0.6312037404001675	0.6535576016733701	0.7299133841605759	0.7981084312113956	0.7558343416773085	0.7591535135323014	0.7505931573043046	0.22154103811280612	0.1350251422123116	0.1234510988809044	0.19395311026019346	0.1914585974136085	0.203814059604368	0.14157648545697907	0.11378247304792077	0.11375075816221616	0.11178091290330311	0.16359887837255765	0.14799998940951004	0.1277216164315482	0.1439821464883855	0.1628598421755605	0.21550163260873137	0.18295811794427386
f6ppA	0.20990642909882742	0.1837640479844332	0.22502570340404085	0.2601025993205315	0.22929620726622169	0.19734698146067864	0.19118664059244647	0.19612464302252258	0.1944942954235666	0.22413986651610096	0.1977036380693198	0.22868618085585574	0.22661188718370262	0.18140027087025018	0.18886203535024357	0.26010352025479044	0.21841343002379188	0.18336538017727508	0.20040821152963398	0.14773496071332648	0.15041140029354527	0.171132018690107	0.13677352275843116	0.16533701331784145	0.18058599258778957	0.13890693493247083	0.1615168710946463	0.19046951340692914	0.17176355121089384	0.14722813895018783	0.12715870747033134	0.07496146749012753	0.0	0.15894097641872199	0.1400046646782654	0.13131745527195238	0.13653741787742632	0.16317203946363007	0.20769471214349924	0.22452167288801494	0.2225152767872654	0.22652136007674967	0.6106985952125934	0.6342719254316579	0.6353180970786687	0.6282991371089998	0.6856328442823199	0.6765750954290459	0.7152701371326042	0.6436173122918533	0.7031623714757251	0.7091807303042756	0.7202328505892601	0.7206963370992616	0.6641634200945563	0.6898420186925178	0.6876112805531862	0.687950143892821	0.7103040051660237	0.7866597876532295	0.8548548347040492	0.812580745169962	0.815899917024955	0.8073395607969582	0.27828744160545976	0.19177154570496519	0.18019750237355803	0.25069951375284705	0.24820500090626213	0.2605604630970216	0.19832288894963268	0.1705288765405744	0.17049716165486978	0.16852731639595672	0.2203452818652113	0.20474639290216362	0.1844680199242018	0.2007285499810391	0.21960624566821407	0.2722480361013849	0.23970452143692744
f15pp	0.17757859487000613	0.1514362137556119	0.19269786917521953	0.22777476509171013	0.1969683730374004	0.16501914723185734	0.15885880636362515	0.16379680879370126	0.1621664611947453	0.19181203228727967	0.1653758038404985	0.19635834662703444	0.19428405295488133	0.14907243664142888	0.15653420112142225	0.22777568602596915	0.18608559579497055	0.15103754594845378	0.16808037730081266	0.11540712648450514	0.11808356606472394	0.13880418446128567	0.10444568852960982	0.13300917908902013	0.14825815835896827	0.10657910070364952	0.12918903686582497	0.15814167917810779	0.13943571698207252	0.11490030472136652	0.09483087324151002	0.10219457292606837	0.15894097641872199	0.0	0.09491836150268501	0.09898962104313104	0.104209583648605	0.13084420523480875	0.17536687791467792	0.19219383865919362	0.19018744255844408	0.19419352584792834	0.578370760983772	0.6019440912028365	0.6029902628498474	0.5959713028801784	0.6533050100534985	0.6442472612002246	0.6829423029037829	0.6112894780630319	0.6708345372469038	0.6768528960754543	0.6879050163604388	0.6883685028704403	0.631835585865735	0.6575141844636965	0.6552834463243649	0.6556223096639997	0.6779761709372023	0.7543319534244082	0.8225270004752279	0.7802529109411407	0.7835720827961337	0.7750117265681369	0.2459596073766384	0.1594437114761439	0.14786966814473668	0.21837167952402575	0.21587716667744078	0.22823262886820028	0.16599505472081136	0.13820104231175306	0.13816932742604845	0.1361994821671354	0.18801744763638994	0.17241855867334233	0.1521401856953805	0.1684007157522178	0.18727841143939278	0.23992020187256366	0.20737668720810615
f12ppA	0.15864228312954956	0.13249990201515527	0.17376155743476296	0.20883845335125356	0.17803206129694377	0.14608283549140072	0.13992249462316855	0.14486049705324466	0.1432301494542887	0.17287572054682304	0.14643949210004187	0.17742203488657782	0.1753477412144247	0.1301361249009723	0.13759788938096568	0.20883937428551252	0.16714928405451396	0.1321012342079972	0.14914406556035606	0.09647081474404855	0.09914725432426734	0.11986787272082908	0.08550937678915323	0.11407286734856353	0.12932184661851165	0.08764278896319293	0.11025272512536838	0.13920536743765122	0.12049940524161593	0.09596399298090992	0.07589456150105342	0.08325826118561178	0.1400046646782654	0.09491836150268501	0.0	0.08005330930267444	0.0852732719081484	0.11190789349435215	0.15643056617422132	0.17325752691873703	0.17125113081798748	0.17525721410747175	0.5594344492433154	0.5830077794623799	0.5840539511093907	0.5770349911397218	0.6343686983130419	0.625310949459768	0.6640059911633263	0.5923531663225753	0.6518982255064472	0.6579165843349977	0.6689687046199821	0.6694321911299836	0.6128992741252783	0.6385778727232398	0.6363471345839082	0.6366859979235431	0.6590398591967457	0.7353956416839516	0.8035906887347712	0.7613165992006841	0.764635771055677	0.7560754148276803	0.22702329563618184	0.14050739973568727	0.1289333564042801	0.19943536778356913	0.1969408549369842	0.20929631712774366	0.14705874298035476	0.11926473057129647	0.11923301568559186	0.1172631704266788	0.16908113589593338	0.1534822469328857	0.1332038739549239	0.1494644040117612	0.1683420996989362	0.22098389013210706	0.18844037546764955
f10pp	0.10734105082628695	0.08119866971189268	0.12246032513150035	0.15753722104799095	0.12673082899368118	0.09478160318813814	0.08862126231990597	0.09355926474998208	0.0919289171510261	0.12157448824356046	0.09513825979677928	0.12612080258331523	0.12404650891116212	0.07883489259770969	0.08629665707770307	0.15753814198224994	0.11584805175125136	0.08080000190473458	0.09784283325709346	0.04516958244078595	0.04784602202100474	0.06856664041756648	0.04792529225656805	0.07648878281597835	0.09173776208592649	0.050058704430607746	0.0726686405927832	0.10162128290506603	0.08291532070903075	0.05837990844832474	0.03831047696846823	0.07457105177929875	0.13131745527195238	0.09898962104313104	0.08005330930267444	0.0	0.010030187496731504	0.04798501415478924	0.09250768683465842	0.10933464757917412	0.10732825147842458	0.11133433476790884	0.49551156990375256	0.519084900122817	0.5201310717698279	0.5131121118001589	0.570445818973479	0.5613880701202051	0.6000831118237634	0.5284302869830124	0.5879753461668843	0.5939937049954348	0.6050458252804193	0.6055093117904208	0.5489763947857155	0.574654993383677	0.5724242552443454	0.5727631185839802	0.5951169798571828	0.6714727623443887	0.7396678093952084	0.6973937198611212	0.7007128917161142	0.6921525354881174	0.16310041629661892	0.07658452039612437	0.06501047706471717	0.13551248844400623	0.1330179755974213	0.14537343778818076	0.08313586364079185	0.05534185123173356	0.05531013634602895	0.053340291087115896	0.10515825655637046	0.08955936759332281	0.06928099461536097	0.09816317170849859	0.1170408673956736	0.16968265782884445	0.13713914316438694
f24pp	0.11256101343176089	0.08641863231736664	0.12768028773697432	0.16275718365346492	0.13195079159915513	0.1000015657936121	0.09384122492537991	0.09877922735545602	0.09714887975650005	0.1267944508490344	0.10035822240225324	0.13134076518878918	0.12926647151663606	0.08405485520318365	0.09151661968317702	0.16275810458772388	0.12106801435672532	0.08601996451020855	0.10306279586256742	0.050389545046259906	0.0530659846264787	0.07378660302304044	0.05314525486204201	0.0817087454214523	0.09695772469140045	0.05527866703608171	0.07788860319825716	0.10684124551053999	0.08813528331450471	0.0635998710537987	0.04353043957394219	0.07979101438477271	0.13653741787742632	0.104209583648605	0.0852732719081484	0.010030187496731504	0.0	0.0532049767602632	0.09772764944013237	0.11455461018464808	0.11254821408389853	0.1165542973733828	0.5007315325092265	0.524304862728291	0.5253510343753018	0.5183320744056329	0.575665781578953	0.5666080327256791	0.6053030744292374	0.5336502495884864	0.5931953087723583	0.5992136676009088	0.6102657878858933	0.6107292743958948	0.5541963573911894	0.579874955989151	0.5776442178498193	0.5779830811894542	0.6003369424626568	0.6766927249498627	0.7448877720006823	0.7026136824665952	0.7059328543215881	0.6973724980935914	0.1683203789020929	0.08180448300159833	0.07023043967019113	0.14073245104948018	0.13823793820289526	0.1505934003936547	0.08835582624626581	0.06056181383720752	0.06053009895150291	0.05856025369258985	0.11037821916184441	0.09477933019879677	0.07450095722083494	0.10338313431397254	0.12226083000114754	0.17490262043431842	0.1423591057698609
f1pp	0.13919563501796467	0.11305325390357039	0.15431490932317804	0.18939180523966864	0.1585854131853589	0.12663618737981586	0.12047584651158366	0.12541384894165977	0.1237835013427038	0.15342907243523818	0.126992843988457	0.15797538677499295	0.15590109310283984	0.1106894767893874	0.11815124126938077	0.18939272617392766	0.14770263594292907	0.1126545860964123	0.12969741744877117	0.07702416663246366	0.07970060621268245	0.10042122460924419	0.07977987644824576	0.10834336700765605	0.1235923462776042	0.08191328862228545	0.10452322478446091	0.13347586709674375	0.11476990490070846	0.09023449264000244	0.07016506116014594	0.10642563597097646	0.16317203946363007	0.13084420523480875	0.11190789349435215	0.04798501415478924	0.0532049767602632	0.0	0.07546484729661859	0.0922918080411343	0.09028541194038475	0.09429149522986902	0.4784687303657127	0.5020420605847773	0.5030882322317881	0.49606927226211905	0.5534029794354394	0.5443452305821654	0.5830402722857237	0.5113874474449727	0.5709325066288446	0.5769508654573952	0.5880029857423796	0.5884664722523811	0.5319335552476758	0.5576121538456373	0.5553814157063057	0.5557202790459406	0.5780741403191432	0.654429922806349	0.7226249698571687	0.6803508803230816	0.6836700521780745	0.6751096959500777	0.1460575767585791	0.07770972682387886	0.06613568349247168	0.13663769487176072	0.13414318202517578	0.14649864421593525	0.08426107006854634	0.05646705765948806	0.05643534277378345	0.06979388526149687	0.12161185073075143	0.10601296176770378	0.08573458878974194	0.1300177559001763	0.1488954515873513	0.20153724202052217	0.16899372735606466
f17ppB	0.18371830769783382	0.15757592658343955	0.19883758200304724	0.23391447791953784	0.20310808586522805	0.171158860059685	0.16499851919145284	0.16993652162152895	0.16830617402257297	0.19795174511510732	0.17151551666832615	0.2024980594548621	0.20042376578270898	0.15521214946925657	0.16267391394924996	0.2339153988537968	0.19222530862279824	0.15717725877628147	0.17422009012864034	0.12154683931233283	0.12422327889255162	0.14494389728911336	0.12430254912811493	0.1528660396875252	0.16811501895747338	0.12643596130215462	0.14904589746433008	0.1779985397766129	0.15929257758057763	0.1347571653198716	0.11468773384001511	0.15094830865084563	0.20769471214349924	0.17536687791467792	0.15643056617422132	0.09250768683465842	0.09772764944013237	0.07546484729661859	0.0	0.10732871503886057	0.10532231893811103	0.13216858444567736	0.516345819581521	0.5399191498005856	0.5409653214475965	0.5339463614779274	0.5912800686512476	0.5822223197979737	0.620917361501532	0.549264536660781	0.6088095958446529	0.6148279546732034	0.6258800749581879	0.6263435614681894	0.5698106444634841	0.5954892430614456	0.593258504922114	0.5935973682617488	0.6159512295349514	0.6923070120221573	0.760502059072977	0.7182279695388898	0.7215471413938828	0.712986785165886	0.18393466597438743	0.12223239950374803	0.11065835617234085	0.1811603675516299	0.17866585470504492	0.19102131689580443	0.1287837427484155	0.10098973033935722	0.10095801545365261	0.11431655794136603	0.16613452341062057	0.15053563444757295	0.1302572614696111	0.17454042858004548	0.1934181242672205	0.24605991470039135	0.21351640003593383
f2pp	0.20054526844234952	0.17440288732795528	0.21566454274756294	0.2507414386640535	0.21993504660974378	0.18798582080420073	0.18182547993596856	0.18676348236604468	0.1851331347670887	0.21477870585962305	0.18834247741284188	0.21932502019937783	0.2172507265272247	0.17203911021377227	0.17950087469376563	0.25074235959831254	0.20905226936731394	0.17400421952079717	0.19104705087315604	0.13837380005684852	0.1410502396370673	0.16177085803362906	0.14112950987263062	0.16969300043204094	0.18494197970198906	0.14326292204667032	0.16587285820884579	0.19482550052112863	0.17611953832509333	0.15158412606438731	0.1315146945845308	0.16777526939536133	0.22452167288801494	0.19219383865919362	0.17325752691873703	0.10933464757917412	0.11455461018464808	0.0922918080411343	0.10732871503886057	0.0	0.10769807777185192	0.14899554519019306	0.5331727803260368	0.5567461105451014	0.5577922821921122	0.5507733222224431	0.6081070293957633	0.5990492805424894	0.6377443222460477	0.5660914974052967	0.6256365565891686	0.6316549154177191	0.6427070357027036	0.6431705222127051	0.5866376052079998	0.6123162038059613	0.6100854656666297	0.6104243290062645	0.6327781902794671	0.709133972766673	0.7773290198174927	0.7350549302834055	0.7383741021383985	0.7298137459104017	0.20076162671890313	0.13905936024826374	0.12748531691685655	0.1979873282961456	0.19549281544956065	0.20784827764032013	0.1456107034929312	0.11781669108387292	0.11778497619816831	0.13114351868588173	0.1829614841551363	0.16736259519208863	0.14708422221412681	0.19136738932456118	0.21024508501173617	0.2628868754449071	0.23034336078044954
f16ppA	0.19853887234159998	0.17239649122720574	0.2136581466468134	0.248735042563304	0.21792865050899424	0.1859794247034512	0.17981908383521902	0.18475708626529513	0.18312673866633916	0.2127723097588735	0.18633608131209234	0.2173186240986283	0.21524433042647517	0.17003271411302273	0.1774944785930161	0.248735963497563	0.2070458732665644	0.17199782342004763	0.1890406547724065	0.13636740395609898	0.13904384353631777	0.15976446193287952	0.13912311377188108	0.1676866043312914	0.18293558360123952	0.14125652594592078	0.16386646210809624	0.19281910442037908	0.1741131422243438	0.14957772996363777	0.12950829848378126	0.1657688732946118	0.2225152767872654	0.19018744255844408	0.17125113081798748	0.10732825147842458	0.11254821408389853	0.09028541194038475	0.10532231893811103	0.10769807777185192	0.0	0.14698914908944352	0.5311663842252872	0.5547397144443518	0.5557858860913626	0.5487669261216935	0.6061006332950138	0.5970428844417399	0.6357379261452982	0.5640851013045471	0.6236301604884191	0.6296485193169696	0.6407006396019541	0.6411641261119556	0.5846312091072503	0.6103098077052118	0.6080790695658802	0.608417932905515	0.6307717941787176	0.7071275766659235	0.7753226237167432	0.733048534182656	0.736367706037649	0.7278073498096522	0.1987552306181536	0.1370529641475142	0.125478920816107	0.19598093219539606	0.1934864193488111	0.2058418815395706	0.14360430739218166	0.11581029498312338	0.11577858009741877	0.12913712258513219	0.18095508805438676	0.16535619909133908	0.14507782611337727	0.18936099322381164	0.20823868891098662	0.2608804793441575	0.2283369646797
f32pp	0.20254495563108424	0.17640257451669	0.21766422993629767	0.2527411258527883	0.2219347337984785	0.18998550799293545	0.1838251671247033	0.1887631695547794	0.18713282195582343	0.21677839304835778	0.1903421646015766	0.22132470738811255	0.21925041371595944	0.174038797402507	0.18150056188250036	0.25274204678704726	0.21105195655604866	0.1760039067095319	0.19304673806189077	0.14037348724558324	0.14304992682580203	0.16377054522236378	0.14312919706136534	0.17169268762077566	0.18694166689072378	0.14526260923540504	0.1678725453975805	0.19682518770986335	0.17811922551382806	0.15358381325312204	0.13351438177326552	0.16977495658409605	0.22652136007674967	0.19419352584792834	0.17525721410747175	0.11133433476790884	0.1165542973733828	0.09429149522986902	0.13216858444567736	0.14899554519019306	0.14698914908944352	0.0	0.49479979102668936	0.518373121245754	0.5194192928927648	0.5124003329230957	0.569734040096416	0.5606762912431421	0.5993713329467004	0.5277185081059493	0.5872635672898213	0.5932819261183718	0.6043340464033563	0.6047975329133578	0.5482646159086524	0.573943214506614	0.5717124763672824	0.5720513397069172	0.5944052009801198	0.6707609834673257	0.7389560305181454	0.6966819409840582	0.7000011128390512	0.6914407566110544	0.16238863741955578	0.14105904743699846	0.12948500410559127	0.19998701548488032	0.19749250263829538	0.20984796482905485	0.14761039068166593	0.11981637827260765	0.11978466338690304	0.13314320587461645	0.18496117134387102	0.16936228238082335	0.14908390940286154	0.1933670765132959	0.2122447722004709	0.26488656263364174	0.23234304796918426
31219	0.586722190766928	0.5605798096525337	0.6018414650721414	0.636918360988632	0.6061119689343222	0.5741627431287792	0.568002402260547	0.5729404046906231	0.5713100570916672	0.6009556281842015	0.5745193997374203	0.6055019425239563	0.6034276488518031	0.5582160325383507	0.5656777970183441	0.636919281922891	0.5952291916918924	0.5601811418453756	0.5772239731977344	0.524550722381427	0.5272271619616458	0.5479477803582076	0.5273064321972091	0.5558699227566194	0.5711189020265675	0.5294398443712488	0.5520497805334242	0.581002422845707	0.5622964606496718	0.5377610483889658	0.5176916169091093	0.5539521917199398	0.6106985952125934	0.578370760983772	0.5594344492433154	0.49551156990375256	0.5007315325092265	0.4784687303657127	0.516345819581521	0.5331727803260368	0.5311663842252872	0.49479979102668936	0.0	0.1032051829973859	0.1042513546443968	0.09723239467472766	0.502306038896233	0.49324829004295917	0.5319433317465174	0.46029050690576645	0.5198355660896383	0.5258539249181888	0.5369060452031733	0.5373695317131749	0.4808366147084695	0.5065152133064311	0.5042844751670994	0.5046233385067342	0.6303275998495591	0.7066833823367649	0.7748784293875846	0.7326043398534975	0.7359235117084904	0.7273631554804937	0.5011062996617103	0.5252362825728422	0.513662239241435	0.5841642506207241	0.5816697377741391	0.5940251999648986	0.5317876258175096	0.5039936134084514	0.5039618985227468	0.5173204410104602	0.5691384064797147	0.5535395175166671	0.5332611445387052	0.5775443116491397	0.5964220073363147	0.6490637977694855	0.6165202831050279
S4Hp	0.6102955209859924	0.5841531398715981	0.6254147952912058	0.6604916912076964	0.6296852991533866	0.5977360733478436	0.5915757324796114	0.5965137349096875	0.5948833873107315	0.6245289584032658	0.5980927299564847	0.6290752727430207	0.6270009790708675	0.5817893627574151	0.5892511272374085	0.6604926121419554	0.6188025219109567	0.58375447206444	0.6007973034167989	0.5481240526004915	0.5508004921807103	0.571521110577272	0.5508797624162736	0.5794432529756839	0.5946922322456321	0.5530131745903133	0.5756231107524887	0.6045757530647715	0.5858697908687363	0.5613343786080303	0.5412649471281737	0.5775255219390043	0.6342719254316579	0.6019440912028365	0.5830077794623799	0.519084900122817	0.524304862728291	0.5020420605847773	0.5399191498005856	0.5567461105451014	0.5547397144443518	0.518373121245754	0.1032051829973859	0.0	0.10673225407512324	0.0997132941054541	0.5258793691152976	0.5168216202620237	0.555516661965582	0.48386383712483094	0.5434088963087028	0.5494272551372534	0.5604793754222379	0.5609428619322394	0.5044099449275341	0.5300885435254956	0.527857805386164	0.5281966687257988	0.6539009300686236	0.7302567125558294	0.798451759606649	0.756177670072562	0.7594968419275548	0.7509364856995582	0.5246796298807749	0.5488096127919068	0.5372355694604996	0.6077375808397887	0.6052430679932037	0.6175985301839632	0.5553609560365742	0.527566943627516	0.5275352287418114	0.5408937712295248	0.5927117366987793	0.5771128477357316	0.5568344747577698	0.601117641868204	0.6199953375553791	0.6726371279885499	0.6400936133240923
S30H1	0.6113416926330032	0.5851993115186089	0.6264609669382166	0.6615378628547072	0.6307314708003975	0.5987822449948543	0.5926219041266222	0.5975599065566983	0.5959295589577424	0.6255751300502768	0.5991389016034956	0.6301214443900315	0.6280471507178784	0.5828355344044259	0.5902972988844193	0.6615387837889661	0.6198486935579676	0.5848006437114508	0.6018434750638098	0.5491702242475023	0.5518466638277211	0.5725672822242828	0.5519259340632844	0.5804894246226947	0.5957384038926428	0.5540593462373241	0.5766692823994995	0.6056219247117823	0.5869159625157471	0.5623805502550411	0.5423111187751846	0.5785716935860151	0.6353180970786687	0.6029902628498474	0.5840539511093907	0.5201310717698279	0.5253510343753018	0.5030882322317881	0.5409653214475965	0.5577922821921122	0.5557858860913626	0.5194192928927648	0.1042513546443968	0.10673225407512324	0.0	0.01942006536748267	0.5269255407623085	0.5178677919090346	0.5565628336125928	0.48491000877184187	0.5444550679557136	0.5504734267842643	0.5615255470692488	0.5619890335792503	0.5054561165745449	0.5311347151725065	0.5289039770331749	0.5292428403728097	0.6549471017156345	0.7313028842028402	0.7994979312536599	0.7572238417195729	0.7605430135745657	0.7519826573465691	0.5257258015277857	0.5498557844389176	0.5382817411075104	0.6087837524867994	0.6062892396402145	0.618644701830974	0.556407127683585	0.5286131152745268	0.5285814003888222	0.5419399428765356	0.5937579083457901	0.5781590193827424	0.5578806464047806	0.6021638135152149	0.6210415092023899	0.6736832996355606	0.6411397849711031
S9H1	0.6043227326633342	0.57818035154894	0.6194420069685477	0.6545189028850382	0.6237125108307284	0.5917632850251855	0.5856029441569532	0.5905409465870294	0.5889105989880734	0.6185561700806077	0.5921199416338265	0.6231024844203625	0.6210281907482094	0.575816574434757	0.5832783389147503	0.6545198238192973	0.6128297335882986	0.5777816837417818	0.5948245150941408	0.5421512642778333	0.5448277038580521	0.5655483222546138	0.5449069740936154	0.5734704646530258	0.5887194439229739	0.5470403862676552	0.5696503224298306	0.5986029647421134	0.5798970025460781	0.5553615902853721	0.5352921588055156	0.5715527336163462	0.6282991371089998	0.5959713028801784	0.5770349911397218	0.5131121118001589	0.5183320744056329	0.49606927226211905	0.5339463614779274	0.5507733222224431	0.5487669261216935	0.5124003329230957	0.09723239467472766	0.0997132941054541	0.01942006536748267	0.0	0.5199065807926393	0.5108488319393655	0.5495438736429237	0.4778910488021727	0.5374361079860446	0.5434544668145951	0.5545065870995797	0.5549700736095813	0.4984371566048758	0.5241157552028375	0.5218850170635058	0.5222238804031405	0.6479281417459655	0.7242839242331711	0.7924789712839908	0.7502048817499039	0.7535240536048966	0.7449636973769	0.5187068415581166	0.5428368244692485	0.5312627811378413	0.6017647925171303	0.5992702796705455	0.6116257418613049	0.549388167713916	0.5215941553048578	0.5215624404191531	0.5349209829068665	0.5867389483761211	0.5711400594130734	0.5508616864351116	0.5951448535455459	0.6140225492327209	0.6666643396658918	0.6341208250014342
