	w2pp	f2pp	w23pp	w1pp	w21pp	w20pp	w26pp	w15pp	f20ppA	f30pp	f16ppA	f1pp	f23ppA	f21pp	F6H1	531414	S21H1	31160	31766	S14Hp	530368	31343	31300	530394	31452	530163	31129	530050	31600	S15Hp	31009	S18H1	S27H1	S13Hp	S26Hp	530215	31428	S28Hp	31700	31416	S6Hp	530258	S23Hp	S12Hp	S4Hp	530364	31071	F32H1	31267	31512	31714	530074	530444	S29H1	S30H1	F14H1A	S3Hp	F3H1	530331	31379	S8Hp	S16H2	S1Hp	530075	31750	31360	31637	530052	S7Hp	31328	S11Hp	S17H1	s24H1	F8H1	530055	31219	F23HpA	530451	530119	F14H1B	S22Hp	S19H1	530295	S2Hp	31333	S31Hp	F22HpB	S9H1	F7H1	31519	31021	530315	f14ppB	w32pp	f12ppB	w27pp	w18pp	w28pp	w14pp	w3pp	w17pp	w31pp	w8pp	f25pp	w19pp	w11pp	w24pp	w7pp	f7pp
S29H1	0.3613387292584012	0.3528581054820503	0.34047802996996807	0.3490028864121476	0.3392665144731151	0.321699109766608	0.32698416994483515	0.3329744131560126	0.3174319422025508	0.3309163109870236	0.3271840197724617	0.34564063486581764	0.3537431662935315	0.310744887378764	0.21496909138389753	0.26902165627551006	0.2421380421178097	0.27880409895274266	0.2753441057779942	0.2510884861886101	0.2526904533490665	0.22384496668078707	0.2525581693708241	0.26564818811865804	0.2496023110198466	0.2653352679117974	0.2725031230852092	0.26399490567536793	0.2112586892206705	0.25186042418515564	0.25867380948682395	0.24532792188027658	0.25323575477296045	0.1971577865297406	0.16818132642074937	0.24810802956432781	0.30015279759188174	0.20858382575441264	0.20349707422883467	0.26018616171986525	0.230051345745306	0.1948131987025723	0.18302272692059923	0.2201198074425297	0.19766250646990421	0.2500826764373245	0.20580706174954277	0.1954799216961291	0.14410650425086005	0.23882009591691766	0.13472220879151436	0.17549589808185895	0.08915082580695091	0.0	0.06066836088839718	0.11629575458079264	0.0863046531569631	0.08535723802128842	0.29450471926462013	0.24953518580909234	0.26313308362410254	0.2620487105094533	0.2939940653016402	0.28059110534941645	0.2756058053329715	0.30248159216190024	0.28906217767666753	0.2949328364737138	0.2783845866836434	0.2566177836346234	0.28642358141143154	0.2556421435064826	0.3368533233454978	0.31225062399580983	0.3322209136337214	0.29741782463526956	0.26833396402507653	0.2983664300260006	0.2841054262352518	0.23696636531432969	0.2371249221917418	0.2471296780914819	0.29871287194362334	0.2653886369458877	0.25741668374855003	0.2653891112322269	0.2668055808004522	0.23940393515672936	0.26032175154595494	0.24309415621495611	0.3108725493021349	0.30079177756790376	0.33461052768936217	0.3423995465296221	0.3522553115282877	0.357628901230099	0.35303696398873063	0.3582130833210049	0.3444258814651472	0.34878820324224524	0.3413619066256372	0.34915945389932534	0.3460970348054072	0.35270586681159305	0.3462767456000516	0.3481156940954523	0.35927255408464803	0.35998537506484946	0.34032075543707513
S30H1	0.3697527872303869	0.361272163454036	0.34889208794195375	0.3574169443841333	0.3476805724451008	0.33011316773859367	0.33539822791682083	0.3413884711279983	0.32584600017453647	0.3393303689590093	0.3355980777444474	0.35405469283780333	0.36215722426551716	0.3191589453507497	0.22338314935588327	0.2774357142474958	0.25055210008979545	0.2872181569247284	0.28375816374997986	0.25950254416059587	0.2611045113210522	0.23225902465277282	0.26097222734280984	0.2740622460906438	0.25801636899183233	0.2737493258837831	0.28091718105719493	0.2724089636473537	0.21967274719265625	0.26027448215714144	0.2670878674588097	0.2537419798522623	0.2616498127449462	0.20557184450172633	0.17659538439273512	0.25652208753631356	0.30856685556386754	0.2169978837263984	0.21191113220082042	0.268600219691851	0.23846540371729175	0.20322725667455804	0.19143678489258498	0.22853386541451545	0.20607656444188996	0.25849673440931026	0.21422111972152852	0.20389397966811484	0.1525205622228458	0.2472341538889034	0.14313626676350014	0.18390995605384472	0.09756488377893666	0.06066836088839718	0.0	0.06031770512682347	0.030326603702993928	0.029379188567319234	0.3029187772366059	0.2579492437810781	0.2715471415960883	0.270462768481439	0.3024081232736259	0.28900516332140225	0.28401986330495727	0.310895650133886	0.2974762356486533	0.3033468944456995	0.2867986446556291	0.2650318416066092	0.2948376393834173	0.26405620147846837	0.3452673813174836	0.3206646819677955	0.34063497160570716	0.30583188260725525	0.2767480219970623	0.3067804879979863	0.2925194842072376	0.24538042328631543	0.24553898016372755	0.25554373606346764	0.3071269299156091	0.27380269491787346	0.2658307417205358	0.27380316920421266	0.27521963877243794	0.2478179931287151	0.2687358095179407	0.25150821418694186	0.31928660727412067	0.30920583553988945	0.34302458566134786	0.3508136045016078	0.3606693695002734	0.3660429592020847	0.3614510219607163	0.36662714129299057	0.3528399394371329	0.35720226121423093	0.3497759645976229	0.35757351187131103	0.3545110927773929	0.36111992478357874	0.3546908035720373	0.356529752067438	0.3676866120566337	0.36839943303683514	0.3487348134090608
F14H1A	0.42538018092278235	0.41689955714643145	0.4045194816343492	0.41304433807652874	0.40330796613749625	0.3857405614309891	0.3910256216092163	0.39701586482039375	0.3814733938669319	0.39495776265140475	0.39122547143684283	0.4096820865301988	0.4177846179579126	0.3747863390431451	0.2790105430482787	0.33306310793989125	0.3061794937821909	0.34284555061712385	0.3393855574423753	0.3151299378529913	0.31673190501344767	0.28788641834516826	0.3165996210352053	0.3296896397830392	0.3136437626842278	0.32937671957617853	0.3365445747495904	0.3280363573397491	0.2753001408850517	0.3159018758495369	0.32271526115120514	0.30936937354465777	0.31727720643734164	0.2611992381941218	0.23222277808513056	0.312149481228709	0.364194249256263	0.27262527741879383	0.26753852589321586	0.32422761338424644	0.2940927974096872	0.2588546503669535	0.24706417858498042	0.2841612591069109	0.2617039581342854	0.3141241281017057	0.26984851341392396	0.2595213733605103	0.20814795591524124	0.30286154758129885	0.19876366045589558	0.23953734974624016	0.15319227747133213	0.11629575458079264	0.06031770512682347	0.0	0.06448021555392847	0.06353280041825378	0.3585461709290013	0.31357663747347353	0.3271745352884837	0.32609016217383446	0.3580355169660213	0.3446325570137977	0.3396472569973527	0.3665230438262814	0.3531036293410487	0.35897428813809495	0.34242603834802454	0.32065923529900464	0.3504650330758127	0.3196835951708638	0.400894775009879	0.37629207566019096	0.3962623652981026	0.3614592762996507	0.3323754156894577	0.36240788169038174	0.34814687789963306	0.3010078169787109	0.301166373856123	0.3111711297558631	0.3627543236080045	0.3294300886102689	0.3214581354129312	0.3294305628966081	0.3308470324648334	0.30344538682111055	0.3243632032103361	0.3071356078793373	0.3749140009665161	0.3648332292322849	0.3986519793537433	0.40644099819400326	0.41629676319266884	0.4216703528944801	0.41707841565311177	0.422254534985386	0.4084673331295283	0.4128296549066264	0.40540335829001833	0.4132009055637065	0.41013848646978834	0.4167473184759742	0.41031819726443275	0.4121571457598334	0.42331400574902917	0.4240268267292306	0.40436220710145626
S3Hp	0.3953890794989528	0.3869084557226019	0.3745283802105197	0.38305323665269925	0.37331686471366676	0.3557494600071596	0.3610345201853868	0.36702476339656426	0.3514822924431024	0.36496666122757526	0.36123437001301334	0.37969098510636934	0.3877935165340831	0.34479523761931563	0.2490194416244492	0.3030720065160617	0.27618839235836135	0.31285444919329436	0.3093944560185458	0.28513883642916177	0.2867408035896182	0.2578953169213387	0.2866085196113758	0.2996985383592097	0.28365266126039823	0.29938561815234904	0.3065534733257609	0.29804525591591957	0.24530903946122218	0.28591077442570734	0.29272415972737564	0.2793782721208282	0.28728610501351215	0.23120813677029228	0.20223167666130104	0.2821583798048795	0.33420314783243343	0.2426341759949643	0.23754742446938631	0.2942365119604169	0.26410169598585764	0.22886354894312394	0.21707307716115093	0.2541701576830814	0.23171285671045588	0.2841330266778762	0.23985741199009444	0.22953027193668077	0.17815685449141172	0.27287044615746936	0.16877255903206606	0.20954624832241064	0.12320117604750258	0.0863046531569631	0.030326603702993928	0.06448021555392847	0.0	0.0009494151366747526	0.32855506950517177	0.283585536049644	0.2971834338646542	0.2960990607500049	0.3280444155421918	0.31464145558996814	0.3096561555735232	0.3365319424024519	0.3231125279172192	0.32898318671426546	0.31243493692419505	0.2906681338751751	0.32047393165198323	0.28969249374703426	0.3709036735860495	0.34630097423636147	0.3662712638742731	0.3314681748758212	0.30238431426562823	0.33241678026655225	0.3181557764758035	0.2710167155548813	0.27117527243229345	0.2811800283320336	0.332763222184175	0.2994389871864394	0.2914670339891017	0.29943946147277856	0.3008559310410039	0.273454285397281	0.29437210178650663	0.2771445064555078	0.3449228995426866	0.3348421278084554	0.3686608779299138	0.37644989677017376	0.38630566176883935	0.3916792514706506	0.3870873142292822	0.39226343356155646	0.3784762317056988	0.38283855348279683	0.3754122568661888	0.38320980413987693	0.3801473850459588	0.38675621705214464	0.3803270958406032	0.3821660443360039	0.3933229043251996	0.39403572530540104	0.3743711056776267
F3H1	0.39444166436327815	0.38596104058692726	0.373580965074845	0.38210582151702455	0.37236944957799206	0.3548020448714849	0.3600871050497121	0.36607734826088956	0.3505348773074277	0.36401924609190056	0.36028695487733864	0.3787435699706946	0.3868461013984084	0.34384782248364093	0.2480720264887745	0.30212459138038705	0.2752409772226867	0.31190703405761966	0.3084470408828711	0.28419142129348707	0.2857933884539435	0.256947901785664	0.2856611044757011	0.29875112322353503	0.2827052461247236	0.29843820301667434	0.3056060581900861	0.2970978407802449	0.24436162432554748	0.28496335929003264	0.2917767445917009	0.2784308569851535	0.28633868987783745	0.23026072163461758	0.20128426152562634	0.2812109646692048	0.33325573269675873	0.2416867608592896	0.23660000933371161	0.29328909682474225	0.263154280850183	0.22791613380744924	0.21612566202547623	0.2532227425474067	0.23076544157478118	0.28318561154220145	0.23890999685441974	0.22858285680100607	0.17720943935573702	0.2719230310217946	0.16782514389639136	0.20859883318673594	0.1222537609118279	0.08535723802128842	0.029379188567319234	0.06353280041825378	0.0009494151366747526	0.0	0.3276076543694971	0.2826381209139693	0.29623601872897953	0.29515164561433027	0.3270970004065171	0.31369404045429344	0.30870874043784846	0.33558452726677723	0.32216511278154447	0.32803577157859076	0.31148752178852035	0.2897207187395004	0.3195265165163085	0.28874507861135956	0.3699562584503748	0.34535355910068677	0.36532384873859836	0.3305207597401465	0.30143689912995353	0.33146936513087755	0.3172083613401288	0.2700693004192066	0.27022785729661875	0.28023261319635884	0.33181580704850033	0.2984915720507647	0.29051961885342703	0.29849204633710386	0.2999085159053292	0.2725068702616063	0.29342468665083193	0.2761970913198331	0.34397548440701187	0.3338947126727807	0.3677134627942391	0.37550248163449906	0.38535824663316465	0.39073183633497593	0.3861398990936076	0.3913160184258818	0.37752881657002413	0.3818911383471222	0.37446484173051414	0.3822623890042023	0.37919996991028415	0.38580880191647	0.37937968070492856	0.38121862920032923	0.392375489189525	0.3930883101697264	0.37342369054195207
530331	0.387301637561645	0.3788210137852941	0.36644093827321184	0.3749657947153914	0.3652294227763589	0.34766201806985175	0.3529470782480789	0.3589373214592564	0.34339485050579455	0.3568792192902674	0.35314692807570547	0.3716035431690614	0.37970607459677524	0.33670779568200776	0.24093199968714135	0.2949845645787539	0.26810095042105353	0.3047670072559865	0.30130701408123794	0.27705139449185395	0.2786533616523103	0.2498078749840309	0.2785210776740679	0.29161109642190186	0.2755652193230904	0.29129817621504117	0.298466031388453	0.28995781397861176	0.23722159752391433	0.28530616760123273	0.292119552902901	0.2787736652963536	0.28668149818903754	0.23060352994581762	0.2016270698368264	0.28155377298040485	0.3335985410079588	0.24202956917048968	0.2369428176449117	0.2936319051359423	0.26349708916138304	0.22825894211864933	0.22240691982848068	0.2595040003504111	0.23704669937778564	0.28946686934520593	0.2451912546574242	0.24532044642696477	0.2090213044892806	0.3152346864819462	0.2307533567346304	0.28080052704020225	0.30212256985768915	0.29450471926462013	0.3029187772366059	0.3585461709290013	0.32855506950517177	0.3276076543694971	0.0	0.22492717885250468	0.23852507666751488	0.23744070355286562	0.31995697360488395	0.30655401365266033	0.30156871363621535	0.32844450046514406	0.31502508597991136	0.3208957447769576	0.3043474949868872	0.2825806919378673	0.31238648971467536	0.28160505180972645	0.36281623164874166	0.3382135322990536	0.35818382193696524	0.3233807329385133	0.29429687232832036	0.3243293383292444	0.3100683345384957	0.2629292736175735	0.26308783049498563	0.2730925863947257	0.32467578024686716	0.29135154524913154	0.28337959205179386	0.29135201953547074	0.292768489103696	0.2653668434599732	0.28628465984919876	0.26905706451819994	0.33683545760537875	0.32675468587114753	0.36057343599260594	0.3683624548328659	0.3782182198315315	0.38359180953334276	0.3789998722919744	0.38417599162424865	0.37038878976839096	0.374751111545489	0.36732481492888097	0.3751223622025691	0.372059943108651	0.3786687751148368	0.3722396539032954	0.37407860239869606	0.3852354623878918	0.3859482833680932	0.3662836637403189
31379	0.3423321041061172	0.3338514803297663	0.32147140481768405	0.3299962612598636	0.3202598893208311	0.30269248461432396	0.30797754479255113	0.3139677880037286	0.29842531705026676	0.3119096858347396	0.3081773946201777	0.3266340097135336	0.33473654114124746	0.29173826222647997	0.19596246623161354	0.2500150311232261	0.22313141696552571	0.2597974738004587	0.25633748062571016	0.2320818610363261	0.23368382819678252	0.20483834152850305	0.23355154421854013	0.24664156296637407	0.23059568586756263	0.24632864275951338	0.2534964979329252	0.24498828052308397	0.19225206406838652	0.24033663414570489	0.2471500194473732	0.2338041318408258	0.2417119647335097	0.18563399649028983	0.1566575363812986	0.23658423952487706	0.288629007552431	0.1970600357149619	0.1919732841893839	0.2486623716804145	0.21852755570585525	0.18328940866312152	0.17743738637295287	0.2145344668948833	0.19207716592225782	0.24449733588967815	0.2002217212018964	0.20035091297143698	0.1640517710337528	0.2702651530264184	0.1857838232791026	0.23583099358467444	0.25715303640216136	0.24953518580909234	0.2579492437810781	0.31357663747347353	0.283585536049644	0.2826381209139693	0.22492717885250468	0.0	0.13501803198345097	0.1339336588688017	0.27498744014935617	0.2615844801971325	0.2565991801806875	0.2834749670096163	0.2700555525243835	0.2759262113214298	0.2593779615313594	0.23761115848233944	0.2674169562591475	0.2366355183541986	0.3178466981932138	0.2932439988435258	0.3132142884814374	0.27841119948298554	0.24932733887279257	0.2793598048737166	0.26509880108296785	0.21795974016204567	0.2181182970394578	0.2281230529391979	0.2797062467913394	0.24638201179360375	0.23841005859626604	0.2463824860799429	0.24779895564816823	0.22039731000444535	0.24131512639367098	0.22408753106267215	0.2918659241498509	0.28178515241561974	0.31560390253707815	0.3233929213773381	0.3332486863760037	0.338622276077815	0.3340303388364466	0.33920645816872086	0.32541925631286317	0.3297815780899612	0.3223552814733532	0.3301528287470413	0.3270904096531232	0.33369924165930903	0.3272701204477676	0.32910906894316827	0.340265928932364	0.34097874991256544	0.3213141302847911
S8Hp	0.3559300019211274	0.3474493781447765	0.33506930263269424	0.3435941590748738	0.3338577871358413	0.31629038242933416	0.3215754426075613	0.3275656858187388	0.31202321486527695	0.3255075836497498	0.3217752924351879	0.3402319075285438	0.34833443895625765	0.30533616004149017	0.20956036404662376	0.2636129289382363	0.23672931478053594	0.2733953716154689	0.26993537844072035	0.24567975885133636	0.2472817260117927	0.2184362393435133	0.24714944203355033	0.26023946078138427	0.24419358368257282	0.2599265405745236	0.2670943957479354	0.25858617833809416	0.20584996188339674	0.25393453196071514	0.2607479172623834	0.24740202965583602	0.25530986254851995	0.19923189430530003	0.1702554341963088	0.25018213733988726	0.30222690536744123	0.21065793352997209	0.20557118200439412	0.2622602694954247	0.23212545352086544	0.19688730647813174	0.1910352841879631	0.22813236470989354	0.20567506373726804	0.25809523370468834	0.2138196190169066	0.21394881078644717	0.17764966884876301	0.2838630508414286	0.1993817210941128	0.24942889139968466	0.27075093421717156	0.26313308362410254	0.2715471415960883	0.3271745352884837	0.2971834338646542	0.29623601872897953	0.23852507666751488	0.13501803198345097	0.0	0.09073039537382811	0.28858533796436636	0.27518237801214274	0.27019707799569775	0.29707286482462647	0.28365345033939376	0.28952410913644	0.2729758593463696	0.2512090562973497	0.28101485407415777	0.25023341616920886	0.33144459600822407	0.306841896658536	0.32681218629644765	0.29200909729799573	0.26292523668780277	0.2929577026887268	0.2786966988979781	0.23155763797705592	0.23171619485446804	0.24172095075420813	0.29330414460634957	0.25997990960861395	0.25200795641127627	0.25998038389495315	0.2613968534631784	0.2339952078194556	0.25491302420868117	0.23768542887768235	0.30546382196486116	0.29538305023062994	0.32920180035208835	0.3369908191923483	0.3468465841910139	0.3522201738928252	0.3476282366514568	0.35280435598373105	0.33901715412787337	0.3433794759049714	0.3359531792883634	0.3437507265620515	0.3406883074681334	0.3472971394743192	0.3408680182627778	0.34270696675817847	0.3538638267473742	0.35457664772757563	0.3349120280998013
S16H2	0.35484562880647813	0.34636500503012724	0.333984929518045	0.3425097859602245	0.33277341402119204	0.3152060093146849	0.32049106949291206	0.32648131270408953	0.3109388417506277	0.32442321053510054	0.3206909193205386	0.33914753441389456	0.3472500658416084	0.3042517869268409	0.2084759909319745	0.26252855582358703	0.23564494166588668	0.27231099850081963	0.2688510053260711	0.2445953857366871	0.24619735289714345	0.21735186622886404	0.24606506891890106	0.259155087666735	0.24310921056792356	0.2588421674598743	0.26601002263328616	0.2575018052234449	0.20476558876874748	0.2528501588460659	0.2596635441477341	0.24631765654118676	0.2542254894338707	0.19814752119065077	0.16917106108165955	0.249097764225238	0.301142532252792	0.20957356041532282	0.20448680888974485	0.26117589638077543	0.23104108040621618	0.19580293336348248	0.18995091107331383	0.22704799159524428	0.20459069062261878	0.2570108605900391	0.21273524590225734	0.2128644376717979	0.17656529573411375	0.28277867772677934	0.19829734797946355	0.2483445182850354	0.2696665611025223	0.2620487105094533	0.270462768481439	0.32609016217383446	0.2960990607500049	0.29515164561433027	0.23744070355286562	0.1339336588688017	0.09073039537382811	0.0	0.2875009648497171	0.2740980048974935	0.2691127048810485	0.2959884917099772	0.2825690772247445	0.28843973602179074	0.2718914862317203	0.2501246831827004	0.2799304809595085	0.2491490430545596	0.3303602228935748	0.30575752354388674	0.3257278131817984	0.2909247241833465	0.2618408635731535	0.2918733295740775	0.27761232578332884	0.23047326486240666	0.23063182173981878	0.24063657763955887	0.2922197714917003	0.2588955364939647	0.250923583296627	0.2588960107803039	0.26031248034852916	0.23291083470480634	0.2538286510940319	0.23660105576303309	0.3043794488502119	0.2942986771159807	0.3281174272374391	0.33590644607769904	0.3457622110763646	0.3511358007781759	0.34654386353680755	0.3517199828690818	0.3379327810132241	0.34229510279032216	0.3348688061737141	0.34266635344740226	0.3396039343534841	0.34621276635966997	0.33978364514812853	0.3416225936435292	0.35277945363272495	0.35349227461292637	0.33382765498515204
S1Hp	0.3570028543956099	0.348522230619259	0.33614215510717677	0.3446670115493563	0.3349306396103238	0.3173632349038167	0.32264829508204385	0.3286385382932213	0.3130960673397595	0.3265804361242323	0.3228481449096704	0.34130476000302634	0.3494072914307402	0.3064090125159727	0.21063321652110625	0.2646857814127188	0.23780216725501843	0.2744682240899514	0.2710082309152029	0.25750172034865426	0.25910368750911067	0.2302582008408312	0.2589714035308683	0.2845010716197004	0.2684551945208889	0.2841881514128397	0.2913560065862515	0.2828477891764103	0.23011157272171284	0.28479551363825273	0.29160889893992104	0.2782630113333736	0.28617084422605754	0.23009287598283765	0.20111641587384643	0.28104311901742485	0.3330878870449788	0.24151891520750968	0.2364321636819317	0.2931212511729623	0.26298643519840303	0.22774828815566933	0.2218962658655007	0.25899334638743116	0.23653604541480566	0.28895621538222593	0.2446806006944442	0.24480979246398477	0.20851065052630063	0.3147240325189662	0.23024270277165043	0.28028987307722225	0.30161191589470915	0.2939940653016402	0.3024081232736259	0.3580355169660213	0.3280444155421918	0.3270970004065171	0.31995697360488395	0.27498744014935617	0.28858533796436636	0.2875009648497171	0.0	0.17461835234438863	0.20892357039904144	0.23579935722797016	0.22237994274273745	0.22825060153978372	0.2117023517497133	0.21650244316001893	0.24630824093682707	0.2155268030318781	0.2967379828708933	0.2721352835212053	0.2921055731591169	0.25730248416066503	0.22821862355047207	0.2795143462881658	0.26525334249741706	0.21811428157649487	0.218272838453907	0.22827759435364708	0.2798607882057885	0.24653655320805293	0.23856460001071522	0.2465370274943921	0.2479534970626174	0.22055185141889455	0.24146966780812015	0.22424207247712133	0.3065366744393436	0.29645590270511246	0.33027465282657087	0.3380636716668308	0.3479194366654964	0.3532930263673077	0.34870108912593933	0.3538772084582136	0.3400900066023559	0.34445232837945394	0.3370260317628459	0.34482357903653404	0.3417611599426159	0.34836999194880175	0.3419408707372603	0.343779819232661	0.35493667922185673	0.35564950020205816	0.33598488057428383
530075	0.3435998944433862	0.3351192706670353	0.3227391951549531	0.3312640515971326	0.32152767965810014	0.303960274951593	0.30924533512982016	0.31523557834099764	0.2996931073875358	0.31317747617200864	0.3094451849574467	0.3279018000508027	0.3360043314785165	0.293006052563749	0.19723025656888257	0.2512828214604951	0.22439920730279475	0.26106526413772774	0.2576052709629792	0.24409876039643058	0.245700727556887	0.21685524088860753	0.2455684435786446	0.27109811166747666	0.2550522345686652	0.270785191460616	0.27795304663402787	0.26944482922418656	0.21670861276948916	0.27139255368602905	0.2782059389876973	0.26486005138114993	0.27276788427383386	0.21668991603061397	0.18771345592162275	0.2676401590652012	0.31968492709275514	0.228115955255286	0.22302920372970803	0.27971829122073866	0.24958347524617935	0.21434532820344565	0.20849330591327703	0.24559038643520748	0.22313308546258198	0.2755532554300023	0.2312776407422205	0.23140683251176108	0.19510769057407695	0.30132107256674256	0.21683974281942675	0.26688691312499857	0.2882089559424855	0.28059110534941645	0.28900516332140225	0.3446325570137977	0.31464145558996814	0.31369404045429344	0.30655401365266033	0.2615844801971325	0.27518237801214274	0.2740980048974935	0.17461835234438863	0.0	0.19552061044681776	0.22239639727574648	0.20897698279051377	0.21484764158756003	0.19829939179748962	0.20309948320779525	0.2329052809846034	0.20212384307965442	0.28333502291866963	0.2587323235689816	0.27870261320689327	0.24389952420844135	0.21481566359824839	0.2661113863359421	0.2518503825451934	0.2047113216242712	0.2048698785016833	0.2148746344014234	0.26645782825356484	0.23313359325582922	0.22516164005849154	0.23313406754216842	0.2345505371103937	0.20714889146667087	0.22806670785589644	0.21083911252489762	0.29313371448712	0.2830529427528888	0.3168716928743472	0.32466071171460714	0.3345164767132727	0.33989006641508396	0.3352981291737156	0.34047424850598984	0.32668704665013215	0.3310493684272302	0.32362307181062216	0.3314206190843103	0.3283581999903922	0.334967031996578	0.3285379107850366	0.33037685928043725	0.341533719269633	0.3422465402498344	0.3225819206220601
31750	0.33861459442694125	0.33013397065059036	0.3177538951385081	0.32627875158068764	0.31654237964165516	0.298974974935148	0.3042600351133752	0.31025027832455265	0.2947078073710908	0.30819217615556366	0.30445988494100173	0.3229165000343577	0.3310190314620715	0.288020752547304	0.19224495655243762	0.24629752144405015	0.2194139072863498	0.25607996412128275	0.2526199709465342	0.23911346037998565	0.240715427540442	0.2118699408721626	0.24058314356219962	0.26611281165103173	0.2500669345522203	0.26579989144417104	0.2729677466175829	0.26445952920774163	0.21172331275304418	0.26640725366958407	0.27322063897125237	0.25987475136470495	0.2677825842573889	0.211704616014169	0.18272815590517777	0.26265485904875624	0.31469962707631016	0.22313065523884107	0.21804390371326307	0.2747329912042937	0.24459817522973443	0.2093600281870007	0.20350800589683204	0.2406050864187625	0.218147785446137	0.2705679554135573	0.2262923407257756	0.22642153249531616	0.19012239055763197	0.2963357725502976	0.21185444280298177	0.26190161310855364	0.28322365592604054	0.2756058053329715	0.28401986330495727	0.3396472569973527	0.3096561555735232	0.30870874043784846	0.30156871363621535	0.2565991801806875	0.27019707799569775	0.2691127048810485	0.20892357039904144	0.19552061044681776	0.0	0.08415710969892079	0.07073769521368808	0.11297900831570297	0.16616678841890548	0.1981141831913503	0.2279199809681584	0.1971385430632095	0.2783497229022247	0.25374702355253664	0.2737173131904483	0.2389142241919964	0.2098303635818034	0.26112608631949713	0.2468650825287484	0.1997260216078262	0.19988457848523833	0.20988933438497845	0.2614725282371199	0.2281482932393843	0.2201763400420466	0.22814876752572344	0.22956523709394877	0.2021635914502259	0.22308140783945152	0.2058538125084527	0.288148414470675	0.2780676427364438	0.3118863928579022	0.31967541169816216	0.32953117669682774	0.33490476639863903	0.33031282915727067	0.3354889484895449	0.3217017466336872	0.3260640684107853	0.31863777179417724	0.3264353190678654	0.32337289997394725	0.3299817319801331	0.32355261076859165	0.3253915592639923	0.33654841925318807	0.3372612402333895	0.31759662060561517
31360	0.36549038125587	0.35700975747951913	0.3446296819674369	0.3531545384096164	0.34341816647058393	0.3258507617640768	0.33113582194230395	0.3371260651534814	0.3215835942000196	0.33506796298449243	0.3313356717699305	0.34979228686328645	0.3578948182910003	0.3148965393762328	0.21912074338136633	0.27317330827297887	0.2462896941152785	0.28295575095021147	0.279495757775463	0.26598924720891437	0.2675912143693707	0.23874572770109131	0.26745893039112834	0.29298859847996045	0.276942721381149	0.2926756782730998	0.2998435334465116	0.29133531603667034	0.2385990995819729	0.29328304049851284	0.3000964258001811	0.2867505381936337	0.29465837108631765	0.23858040284309773	0.20960394273410649	0.28953064587768496	0.34157541390523893	0.2500064420677698	0.2449196905421918	0.3016087780332224	0.27147396205866314	0.2362358150159294	0.23038379272576076	0.2674808732476912	0.24502357227506572	0.29744374224248604	0.2531681275547043	0.2532973193242449	0.2169981773865607	0.3232115593792263	0.23873022963191048	0.2887773999374823	0.31009944275496926	0.30248159216190024	0.310895650133886	0.3665230438262814	0.3365319424024519	0.33558452726677723	0.32844450046514406	0.2834749670096163	0.29707286482462647	0.2959884917099772	0.23579935722797016	0.22239639727574648	0.08415710969892079	0.0	0.08394027598383433	0.13985479514463167	0.1930425752478342	0.224989970020279	0.2547957677970871	0.2240143298921382	0.30522550973115337	0.2806228103814654	0.300593100019377	0.26579001102092514	0.23670615041073212	0.28800187314842585	0.27374086935767716	0.22660180843675495	0.22676036531416707	0.2367651212139072	0.28834831506604863	0.255024080068313	0.24705212687097533	0.2550245543546522	0.2564410239228775	0.22903937827915463	0.24995719466838023	0.2327295993373814	0.31502420129960373	0.30494342956537257	0.338762179686831	0.34655119852709093	0.3564069635257565	0.3617805532275678	0.35718861598619944	0.3623647353184737	0.348577533462616	0.35293985523971405	0.345513558623106	0.35331110589679415	0.350248686802876	0.35685751880906186	0.3504283975975204	0.3522673460929211	0.36342420608211684	0.36413702706231826	0.34447240743454394
