	F6H1	31700	31512	530075	31333	31360	31452	530215	530163	S28Hp	S26Hp	S1Hp	F32H1	530331	31600	F22HpB	S22Hp	S2Hp	S21H1	S15Hp	S14Hp	F1H1	S16H2	530444	f21pp	w8pp	f12ppB	S27H1	S19H1	F14H1B	f23ppA	w18pp	S17H1	f7pp	w30pp	w11pp	s30pp	f8pp	f4pp	w15pp	f2pp	F7H1	f22ppB	w2pp	f10pp	w1pp	w20pp	f15pp	f11pp	w12pp	w13pp	s32pp	w32pp	f6ppA	S6Hp	f6ppB	f20ppB	f20ppA	f32pp	w26pp	w16pp	S3Hp	f25pp	w17pp	f1pp	f16ppA	s1pp	f22ppA	f14ppB	w3pp	w4pp	F8H1	S4Hp	S12Hp	S18H1	s27pp	s23pp	w23pp	S23Hp	w14pp	w27pp	f19pp	F3H1	w21pp	s21pp	s7pp	w19pp	31379	31160	w10pp	f17ppB	w31pp	s28pp	w29pp	s24H1	w25pp	530295	S9H1
w13pp	0.1574811683533916	0.3776460880448336	0.422915617422928	0.43278733774924705	0.44888781231482955	0.4549524075269658	0.45002908305112493	0.38158721295115267	0.39990296777201506	0.4074636613404936	0.38784359943041063	0.4086223367808829	0.4098994429140403	0.38578381421314284	0.4093285366110416	0.3882324383861034	0.4387545149090614	0.4034750132267843	0.41720363142084166	0.5782737243441132	0.6073115062839108	0.6070201085454544	0.6321792756670319	0.6016829981269073	0.058534224359797334	0.04781049758490902	0.0518767808165876	0.061444510556496135	0.06473678845636673	0.07644463088587325	0.058016398746676336	0.04885246852961457	0.06954784623542012	0.04281432029876699	0.05158811864050898	0.05408772199212056	0.05448437648005236	0.043015290160967744	0.050974578258036224	0.061537283767492894	0.042809221091851035	0.04954807032929684	0.05370489317805023	0.04425926650125753	0.04979182398717249	0.0402653420978256	0.023135744566941906	0.04396337914509221	0.03785829247314242	0.030251038162459762	0.0	0.03073595699205394	0.028413067239172085	0.035380547168776845	0.0482361994588108	0.04276866475132683	0.043110765848306476	0.04479460948927767	0.045435013948513805	0.03501909119523725	0.03852415627660702	0.045636596047411895	0.04419637504298877	0.04137908174721086	0.05059634051596658	0.0506613985848192	0.06011298793983284	0.057498822685067896	0.04687038131521383	0.05364285211605773	0.05297443216666586	0.0770383756526313	0.06871716717853907	0.0633888617961747	0.06361749334697392	0.0518163799308804	0.05905829733725225	0.06451939033579573	0.07472912665946192	0.045101891122226276	0.06052950058435262	0.055676816704648475	0.06713444055118875	0.05833159480216865	0.05728969583909378	0.0684405379520511	0.05594433653569432	0.0917162287565986	0.09373061188635001	0.05954527050320127	0.054273314419363	0.056093892489008736	0.06140803574389055	0.06004353450144913	0.07121372533200426	0.04811232864503723	0.05416599143524612	0.10483334373667244
s32pp	0.1640948076385094	0.38425972732995145	0.4295292567080458	0.43940097703436487	0.45550145159994737	0.46156604681208363	0.45664272233624276	0.3882008522362705	0.4065166070571329	0.41407730062561143	0.39445723871552846	0.4152359760660007	0.4165130821991581	0.39239745349826066	0.41594217589615945	0.3948460776712212	0.44536815419417924	0.41008865251190213	0.4238172707059595	0.5848873636292309	0.6139251455690286	0.6136337478305721	0.6387929149521496	0.608296637412025	0.06514786364491514	0.054424136870026826	0.05849042010170541	0.06805814984161394	0.07135042774148452	0.08305827017099104	0.06463003803179414	0.055466107814732366	0.07616148552053793	0.049427959583884795	0.05820175792562678	0.06070136127723836	0.06109801576517016	0.049628929446085546	0.057588217543154026	0.0681509230526107	0.04942286037696884	0.05616170961441465	0.06031853246316803	0.050872905786375336	0.05640546327229029	0.0468789813829434	0.02974938385205971	0.050577018430210015	0.044471931758260225	0.036864677447577564	0.03073595699205394	0.0	0.017400250867891737	0.04199418645389465	0.054849838743928604	0.049382304036444634	0.049724405133424285	0.051408248774395475	0.0520486532336316	0.041632730480355054	0.04513779556172483	0.05225023533252969	0.05081001432810657	0.04799272103232866	0.05720997980108439	0.05727503786993701	0.06672662722495064	0.06411246197018569	0.05348402060033163	0.06025649140117553	0.05958807145178366	0.0836520149377491	0.07533080646365688	0.0700025010812925	0.07023113263209171	0.058430019215998205	0.06567193662237006	0.07113302962091353	0.08134276594457973	0.05171553040734408	0.06714313986947043	0.06229045598976628	0.07374807983630656	0.06494523408728645	0.06390333512421159	0.0750541772371689	0.06255797582081213	0.0983298680417164	0.10034425117146781	0.06615890978831906	0.0608869537044808	0.06270753177412654	0.06802167502900835	0.06665717378656694	0.07782736461712207	0.05472596793015503	0.06077963072036392	0.11144698302179025
w32pp	0.16177191788562753	0.3819368375770696	0.42720636695516395	0.437078087281483	0.4531785618470655	0.45924315705920177	0.4543198325833609	0.3858779624833886	0.404193717304251	0.41175441087272957	0.3921343489626466	0.41291308631311885	0.41419019244627625	0.3900745637453788	0.4136192861432776	0.39252318791833934	0.4430452644412974	0.40776576275902027	0.4214943809530776	0.5825644738763491	0.6116022558161467	0.6113108580776903	0.6364700251992679	0.6059737476591431	0.06282497389203329	0.052101247117144964	0.05616753034882355	0.06573526008873208	0.06902753798860267	0.08073538041810918	0.06230714827891228	0.05314321806185052	0.07383859576765608	0.04710506983100294	0.05587886817274493	0.058378471524356504	0.058775126012288306	0.04730603969320369	0.05526532779027217	0.06582803329972883	0.04709997062408698	0.053838819861532786	0.05799564271028618	0.04855001603349347	0.054082573519408435	0.04455609163006155	0.027426494099177856	0.04825412867732816	0.042149042005378376	0.03454178769469571	0.028413067239172085	0.017400250867891737	0.0	0.0396712967010128	0.05252694899104675	0.04705941428356278	0.04740151538054243	0.04908535902151362	0.04972576348074975	0.0393098407274732	0.04281490580884297	0.04992734557964784	0.048487124575224715	0.04566983127944681	0.054887090048202525	0.05495214811705515	0.06440373747206879	0.06178957221730384	0.051161130847449776	0.05793360164829368	0.0572651816989018	0.08132912518486725	0.07300791671077503	0.06767961132841063	0.06790824287920987	0.05610712946311635	0.0633490468694882	0.06881013986803168	0.07901987619169787	0.04939264065446222	0.06482025011658857	0.05996756623688442	0.07142519008342471	0.0626223443344046	0.06158044537132973	0.07273128748428705	0.060235086067930266	0.09600697828883453	0.09802136141858594	0.06383602003543722	0.058564063951598945	0.06038464202124468	0.06569878527612649	0.06433428403368507	0.07550447486424022	0.052403078177273174	0.05845674096748207	0.1091240932689084
f6ppA	0.15611735027196466	0.3762822699634067	0.42155179934150105	0.4314235196678201	0.4475239942334026	0.45358858944553887	0.448665264969698	0.38022339486972573	0.3985391496905881	0.4060998432590667	0.3864797813489837	0.40725851869945595	0.40853562483261335	0.3844199961317159	0.4079647185296147	0.38686862030467645	0.4373906968276345	0.40211119514535737	0.4158398133394147	0.5769099062626862	0.6059476882024839	0.6056562904640275	0.630815457585605	0.6003191800454803	0.0571704062783704	0.046446679503482094	0.05051296273516068	0.06008069247506921	0.06337297037493979	0.07508081280444631	0.056652580665249405	0.04748865044818763	0.0681840281539932	0.04145050221734006	0.05022430055908205	0.05272390391069363	0.05312055839862543	0.04165147207954081	0.04961076017660929	0.06017346568606596	0.041445403010424105	0.048184252247869916	0.0523410750966233	0.042895448419830604	0.04842800590574556	0.03890152401639867	0.021771926485514976	0.04259956106366528	0.03649447439171549	0.034614943372264145	0.035380547168776845	0.04199418645389465	0.0396712967010128	0.0	0.0363813536289725	0.0414048466698999	0.04174694776687955	0.04343079140785074	0.04407119586708687	0.03365527311381032	0.037160338195180095	0.04427277796598496	0.04283255696156184	0.04001526366578393	0.049232522434539655	0.04929758050339228	0.058749169858405906	0.056135004603640966	0.0455065632337869	0.0522790340346308	0.051610614085238926	0.07567455757120436	0.06735334909711214	0.06202504371474776	0.06225367526554699	0.05045256184945347	0.057694479255825326	0.0631555722543688	0.073365308578035	0.043738073040799345	0.05916568250292569	0.054312998623221545	0.06577062246976183	0.05696777672074172	0.05592587775766685	0.06707671987062416	0.05458051845426739	0.09035241067517166	0.09236679380492308	0.05818145242177434	0.05290949633793607	0.054730074407581805	0.06004421766246362	0.0586797164200222	0.06984990725057734	0.0467485105636103	0.05280217335381919	0.10346952565524552
S6Hp	0.1689730025619986	0.3891379222534407	0.43440745163153505	0.4442791719578541	0.4603796465234366	0.46644424173557286	0.461520917259732	0.3930790471597597	0.4113948019806221	0.41895549554910066	0.3993354336390177	0.42011417098948994	0.42139127712264735	0.3972756484217499	0.4208203708196487	0.39972427259471044	0.4502463491176685	0.41496684743539136	0.4286954656294487	0.5897655585527202	0.6188033404925178	0.6185119427540614	0.6436711098756389	0.6131748323355143	0.07002605856840435	0.059302331793516044	0.06336861502519463	0.07293634476510316	0.07622862266497375	0.08793646509448028	0.06950823295528336	0.0603443027382216	0.08103968044402715	0.05430615450737402	0.06307995284911601	0.06557955620072758	0.06597621068865939	0.05450712436957477	0.06246641246664325	0.07302911797609993	0.05430105530045806	0.061039904537903866	0.06519672738665726	0.055751100709864554	0.061283658195779515	0.05175717630643262	0.03462757877554893	0.05545521335369924	0.04935012668174944	0.0474705956622981	0.0482361994588108	0.054849838743928604	0.05252694899104675	0.0363813536289725	0.0	0.05426049895993386	0.0546026000569135	0.0562864436978847	0.05692684815712083	0.04651092540384428	0.050015990485214046	0.05712843025601892	0.055688209251595795	0.05287091595581789	0.062088174724573605	0.06215323279342623	0.07160482214843987	0.06899065689367492	0.05836221552382086	0.06513468632466476	0.06446626637527289	0.08853020986123833	0.0802090013871461	0.07488069600478173	0.07510932755558095	0.06330821413948742	0.07055013154585928	0.07601122454440276	0.08622096086806895	0.0565937253308333	0.07202133479295965	0.0671686509132555	0.07862627475979578	0.06982342901077568	0.06878153004770081	0.07993237216065813	0.06743617074430135	0.10320806296520563	0.10522244609495704	0.0710371047118083	0.06576514862797003	0.06758572669761576	0.07289986995249759	0.07153536871005615	0.08270555954061129	0.059604162853644255	0.06565782564385314	0.11632517794527947
f6ppB	0.15393637259272097	0.37410129228416306	0.4193708216622574	0.4292425419885765	0.445343016554159	0.45140761176629524	0.44648428729045436	0.3780424171904821	0.3963581720113445	0.40391886557982304	0.38429880366974006	0.4050775410202123	0.4063546471533697	0.38223901845247227	0.40578374085037106	0.3846876426254328	0.43520971914839085	0.39993021746611374	0.4136588356601711	0.5747289285834425	0.6037667105232402	0.6034753127847837	0.6286344799063612	0.5981382023662366	0.05498942859912673	0.04426570182423842	0.048331985055917	0.057899714795825535	0.06119199269569611	0.07289983512520264	0.05447160298600573	0.04530767276894396	0.06600305047474953	0.03926952453809639	0.048043322879838375	0.05054292623144995	0.050939580719381754	0.03947049440029714	0.04742978249736562	0.05799248800682229	0.03926442533118043	0.04600327456862624	0.050160097417379625	0.04071447074058693	0.04624702822650188	0.03672054633715499	0.02422632400907478	0.045053958587225086	0.038948871915275296	0.04200306095481413	0.04276866475132683	0.049382304036444634	0.04705941428356278	0.0414048466698999	0.05426049895993386	0.0	0.03956597008763588	0.04124981372860707	0.04189021818784319	0.031474295434566646	0.03497936051593642	0.04209180028674128	0.04065157928231816	0.037834285986540254	0.04705154475529598	0.047116602824148604	0.05656819217916223	0.05395402692439729	0.043325585554543224	0.050098056355387124	0.04942963640599525	0.0734935798919607	0.06517237141786847	0.05984406603550409	0.06007269758630331	0.0482715841702098	0.05551350157658165	0.06097459457512513	0.07118433089879131	0.04155709536155567	0.056984704823682016	0.05213202094397787	0.06358964479051815	0.054786799041498045	0.053744900078423176	0.0648957421913805	0.05239954077502371	0.08817143299592799	0.0901858161256794	0.05600047474253066	0.05072851865869239	0.05254909672833813	0.05786323998321995	0.05649873874077852	0.06766892957133366	0.04456753288436662	0.050621195674575514	0.10128854797600184
f20ppB	0.14924196414219285	0.3694068838336349	0.41467641321172927	0.4245481335380483	0.4406486081036308	0.4467132033157671	0.4417898788399262	0.37334800873995394	0.39166376356081634	0.3992244571292949	0.3796043952192119	0.40038313256968416	0.40166023870284157	0.3775446100019441	0.4010893323998429	0.37999323417490466	0.4305153106978627	0.3952358090155856	0.40896442720964293	0.5700345201329144	0.599072302072712	0.5987809043342556	0.6239400714558332	0.5934437939157085	0.050295020148598595	0.03957129337371028	0.04363757660538887	0.053205306345297396	0.05649758424516799	0.0682054266746745	0.0497771945354776	0.04061326431841583	0.06130864202422139	0.034575116087568254	0.04334891442931024	0.04584851778092182	0.04624517226885362	0.034776085949769005	0.042735374046837485	0.053298079556294155	0.034570016880652296	0.0413088661180981	0.04546568896685149	0.03602006229005879	0.04155261977597375	0.035183159424104424	0.024568425106054427	0.04539605968420474	0.03929097301225494	0.04234516205179378	0.043110765848306476	0.049724405133424285	0.04740151538054243	0.04174694776687955	0.0546026000569135	0.03956597008763588	0.0	0.02293570459305081	0.03455445685467217	0.024138534101395617	0.02764359918276539	0.037397391836213156	0.03595717083179003	0.03313987753601212	0.04235713630476784	0.042422194373620464	0.051873783728634104	0.04925961847386916	0.03863117710401509	0.04540364790485899	0.04473522795546712	0.06879917144143256	0.060477962967340336	0.055149657584975954	0.05537828913577518	0.043577175719681664	0.05081909312605351	0.056280186124596995	0.06648992244826318	0.03686268691102754	0.05229029637315388	0.047437612493449736	0.05889523633999002	0.05009239059096991	0.04905049162789504	0.06020133374085236	0.04770513232449558	0.08347702454539985	0.08549140767515126	0.05130606629200253	0.04603411020816426	0.04785468827781	0.053168831532691814	0.05180433029025039	0.06297452112080554	0.03987312443383849	0.04592678722404738	0.09659413952547372
f20ppA	0.15092580778316406	0.3710907274746061	0.41636025685270045	0.4262319771790195	0.442332451744602	0.44839704695673827	0.4434737224808974	0.3750318523809251	0.3933476072017875	0.40090830077026607	0.3812882388601831	0.40206697621065535	0.40334408234381275	0.3792284536429153	0.4027731760408141	0.38167707781587584	0.4321991543388339	0.39691965265655677	0.4106482708506141	0.5717183637738856	0.6007561457136833	0.6004647479752269	0.6256239150968044	0.5951276375566797	0.05197886378956979	0.041255137014681476	0.04532142024636006	0.05488914998626859	0.058181427886139184	0.06988927031564571	0.051461038176448794	0.04229710795938703	0.06299248566519258	0.03625895972853945	0.04503275807028144	0.047532361421893016	0.04792901590982482	0.0364599295907402	0.04441921768780868	0.05498192319726535	0.03625386052162349	0.0429927097590693	0.04714953260782269	0.037703905931029985	0.04323646341694495	0.03686700306507562	0.026252268747025624	0.04707990332517593	0.04097481665322614	0.04402900569276497	0.04479460948927767	0.051408248774395475	0.04908535902151362	0.04343079140785074	0.0562864436978847	0.04124981372860707	0.02293570459305081	0.0	0.03623830049564336	0.025822377742366814	0.029327442823736585	0.03908123547718435	0.037641014472761226	0.03482372117698332	0.04404097994573904	0.04410603801459166	0.0535576273696053	0.050943462114840354	0.04031502074498629	0.04708749154583019	0.046419071596438315	0.07048301508240376	0.06216180660831153	0.05683350122594715	0.05706213277674638	0.04526101936065286	0.05250293676702471	0.05796402976556819	0.06817376608923438	0.038546530551998734	0.05397414001412508	0.049121456134420934	0.060579079980961216	0.05177623423194111	0.05073433526886624	0.06188517738182356	0.04938897596546678	0.08516086818637106	0.08717525131612247	0.05298990993297373	0.04771795384913546	0.049538531918781194	0.05485267517366301	0.053488173931221586	0.06465836476177672	0.041556968074809686	0.04761063086501858	0.0982779831664449
f32pp	0.15156621224240016	0.3717311319338422	0.4170006613119366	0.42687238163825564	0.44297285620383814	0.4490374514159744	0.4441141269401335	0.37567225684016126	0.39398801166102365	0.4015487052295022	0.3819286433194192	0.4027073806698915	0.4039844868030489	0.37986885810215143	0.4034135805000502	0.382317482275112	0.43283955879807	0.3975600571157929	0.41128867530985025	0.5723587682331217	0.6013965501729194	0.6011051524344629	0.6262643195560404	0.5957680420159158	0.05261926824880592	0.04189554147391761	0.04596182470559619	0.055529554445504725	0.0588218323453753	0.07052967477488183	0.05210144263568492	0.04293751241862315	0.06363289012442871	0.03689936418777558	0.045673162529517565	0.04817276588112914	0.048569420369060944	0.03710033404997633	0.04505962214704481	0.05562232765650148	0.03689426498085962	0.04363311421830543	0.047789937067058814	0.03834431039026612	0.04387686787618107	0.03750740752431175	0.02689267320626175	0.04772030778441205	0.04161522111246227	0.0446694101520011	0.045435013948513805	0.0520486532336316	0.04972576348074975	0.04407119586708687	0.05692684815712083	0.04189021818784319	0.03455445685467217	0.03623830049564336	0.0	0.016439866704796257	0.026749891015105297	0.03972163993642047	0.03828141893199735	0.035464125636219444	0.04468138440497517	0.044746442473827794	0.05419803182884142	0.05158386657407648	0.04095542520422241	0.047727896005066314	0.04705947605567444	0.07112341954163989	0.06280221106754766	0.05747390568518328	0.0577025372359825	0.04590142381988899	0.05314334122626084	0.05860443422480432	0.0688141705484705	0.03918693501123486	0.054614544473361205	0.04976186059365706	0.06121948444019734	0.052416638691177235	0.051374739728102366	0.06252558184105969	0.0500293804247029	0.08580127264560718	0.08781565577535859	0.05363031439220985	0.04835835830837158	0.05017893637801732	0.05549307963289914	0.05412857839045771	0.06529876922101285	0.04219737253404581	0.048251035324254704	0.09891838762568103
w26pp	0.14115028948912361	0.3613152091805657	0.40658473855866006	0.4164564588849791	0.4325569334505616	0.4386215286626979	0.433698204186857	0.36525633408688474	0.38357208890774713	0.3911327824762257	0.3715127205661427	0.39229145791661496	0.39356856404977236	0.3694529353488749	0.3929976577467737	0.37190155952183546	0.4224236360447935	0.3871441343625164	0.40087275255657373	0.5619428454798452	0.5909806274196429	0.5906892296811864	0.6158483968027639	0.5853521192626393	0.04220334549552937	0.03147961872064106	0.035545901952319645	0.04511363169222818	0.048405909592098756	0.06011375202160528	0.04168551988240837	0.0325215896653466	0.05321696737115217	0.02648344143449903	0.03525723977624102	0.037756843127852595	0.0381534976157844	0.02668441129669978	0.03464369939376826	0.04520640490322493	0.026478342227583072	0.033217191465028884	0.03737401431378227	0.027928387636989568	0.033460945122904526	0.0270914847710352	0.0164767504529852	0.037304385031135506	0.031199298359185716	0.03425348739872455	0.03501909119523725	0.041632730480355054	0.0393098407274732	0.03365527311381032	0.04651092540384428	0.031474295434566646	0.024138534101395617	0.025822377742366814	0.016439866704796257	0.0	0.016333968261828744	0.029305717183143926	0.027865496178720806	0.025048202882942898	0.03426546165169862	0.03433051972055125	0.04378210907556487	0.041167943820799933	0.030539502450945867	0.03731197325178977	0.036643553302397894	0.06070749678836334	0.05238628831427111	0.04705798293190673	0.047286614482705956	0.03548550106661244	0.042727418472984294	0.04818851147152777	0.05839824779519396	0.028771012257958313	0.04419862172008466	0.03934593784038051	0.050803561686920795	0.04200071593790069	0.04095881697482582	0.05210965908778314	0.03961345767142636	0.07538534989233063	0.07739973302208204	0.04321439163893331	0.037942435555095036	0.03976301362474077	0.04507715687962259	0.043712655637181165	0.05488284646773631	0.031781449780769265	0.03783511257097816	0.08850246487240448
w16pp	0.1446553545704934	0.3648202742619354	0.4100898036400298	0.4199615239663489	0.4360619985319314	0.4421265937440676	0.4372032692682267	0.36876139916825446	0.3870771539891169	0.39463784755759546	0.3750177856475124	0.39579652299798473	0.3970736291311421	0.37295800043024463	0.3965027228281435	0.3754066246032052	0.4259287011261632	0.3906491994438861	0.40437781763794345	0.5654479105612149	0.5944856925010126	0.5941942947625561	0.6193534618841336	0.588857184344009	0.04570841057689914	0.03498468380201082	0.03905096703368941	0.04861869677359794	0.05191097467346853	0.06361881710297504	0.04519058496377814	0.036026654746716374	0.056722032452521935	0.029988506515868797	0.038762304857610785	0.04126190820922236	0.041658562697154164	0.030189476378069548	0.03814876447513803	0.0487114699845947	0.02998340730895284	0.03672225654639864	0.040879079395152035	0.03143345271835933	0.03696601020427429	0.03059654985240497	0.01998181553435497	0.04080945011250528	0.03470436344055548	0.037758552480094326	0.03852415627660702	0.04513779556172483	0.04281490580884297	0.037160338195180095	0.050015990485214046	0.03497936051593642	0.02764359918276539	0.029327442823736585	0.026749891015105297	0.016333968261828744	0.0	0.0328107822645137	0.03137056126009057	0.028553267964312665	0.03777052673306838	0.03783558480192101	0.04728717415693465	0.0446730089021697	0.034044567532315634	0.040817038333159535	0.04014861838376766	0.0642125618697331	0.05589135339564088	0.0505630480132765	0.05079167956407572	0.03899056614798221	0.046232483554354054	0.05169357655289754	0.061903312876563726	0.03227607733932808	0.047703686801454426	0.04285100292175028	0.05430862676829056	0.045505781019270455	0.044463882056195586	0.055614724169152904	0.04311852275279612	0.07889041497370039	0.0809047981034518	0.046719456720303074	0.0414475006364648	0.04326807870611054	0.04858222196099236	0.04721772071855093	0.058387911549106074	0.03528651486213903	0.041340177652347924	0.09200752995377426
S3Hp	0.14570186304224073	0.3658667827336828	0.41113631211177715	0.4210080324380962	0.4371085070036787	0.44317310221581496	0.4382497777399741	0.3698079076400018	0.3881236624608642	0.39568435602934277	0.3760642941192598	0.39684303146973204	0.39812013760288945	0.374004508901992	0.3975492312998908	0.37645313307495254	0.4269752095979106	0.39169570791563346	0.4054243261096908	0.5664944190329623	0.5955322009727599	0.5952408032343035	0.620399970355881	0.5899036928157564	0.04675491904864647	0.03603119227375816	0.04009747550543674	0.049665205245345276	0.05295748314521586	0.06466532557472238	0.04623709343552547	0.037073163218463705	0.057768540924269265	0.03103501498761613	0.03980881332935812	0.0423084166809697	0.0427050711689015	0.031235984849816885	0.039195272946885365	0.04975797845634203	0.03102991578070017	0.03776876501814598	0.04192558786689937	0.03247996119010667	0.03801251867602162	0.03770898962320984	0.02709425530515984	0.04792188988331014	0.04181680321136036	0.04487099225089919	0.045636596047411895	0.05225023533252969	0.04992734557964784	0.04427277796598496	0.05712843025601892	0.04209180028674128	0.037397391836213156	0.03908123547718435	0.03972163993642047	0.029305717183143926	0.0328107822645137	0.0	0.0324170697318379	0.02959977643606	0.03881703520481572	0.038882093273668344	0.04833368262868198	0.04571951737391704	0.03509107600406297	0.041863546804906865	0.04119512685551499	0.06525907034148044	0.05693786186738821	0.05160955648502383	0.05183818803582306	0.04003707461972954	0.04727899202610139	0.052740085024644875	0.06294982134831106	0.03332258581107541	0.04875019527320176	0.04389751139349761	0.05535513524003789	0.04655228949101779	0.04551039052794292	0.05666123264090024	0.04416503122454346	0.07993692344544773	0.08195130657519914	0.04776596519205041	0.04249400910821213	0.04431458717785787	0.04962873043273969	0.04826422919029827	0.059434420020853404	0.03633302333388637	0.04238668612409526	0.0930540384255216
f25pp	0.1416793782827809	0.36184429797422296	0.4071138273523173	0.4169855476786364	0.4330860222442189	0.43915061745635514	0.43422729298051427	0.365785422880542	0.3841011777014044	0.39166187126988294	0.37204180935979997	0.3928205467102722	0.3940976528434296	0.3699820241425322	0.39352674654043096	0.3724306483154927	0.42295272483845076	0.38767322315617364	0.401401841350231	0.5624719342735025	0.5915097162133001	0.5912183184748436	0.6163774855964212	0.5858812080562965	0.04273243428918665	0.03200870751429834	0.03607499074597692	0.045642720485885455	0.04893499838575603	0.060642840815262555	0.04221460867606565	0.03305067845900388	0.053746056164809444	0.027012530228156306	0.035786328569898294	0.03828593192150987	0.03868258640944167	0.027213500090357057	0.03517278818742554	0.04573549369688221	0.027007431021240348	0.03374628025868616	0.037903103107439544	0.028457476430646843	0.0339900339165618	0.036268768618786716	0.02565403430073672	0.04648166887888702	0.04037658220693723	0.04343077124647607	0.04419637504298877	0.05081001432810657	0.048487124575224715	0.04283255696156184	0.055688209251595795	0.04065157928231816	0.03595717083179003	0.037641014472761226	0.03828141893199735	0.027865496178720806	0.03137056126009057	0.0324170697318379	0.0	0.022416827504476666	0.0347945504453559	0.03485960851420852	0.04431119786922215	0.04169703261445721	0.031068591244603143	0.037841062045447044	0.03717264209605517	0.061236585582020615	0.05291537710792839	0.047587071725564006	0.04781570327636323	0.036014589860269716	0.04325650726664157	0.04871760026518505	0.058927336588851235	0.02930010105161559	0.044727710513741935	0.03987502663403779	0.05133265048057807	0.042529804731557964	0.041487905768483095	0.05263874788144041	0.04014254646508363	0.0759144386859879	0.07792882181573932	0.04374348043259058	0.03847152434875231	0.04029210241839805	0.045606245673279866	0.04424174443083844	0.05541193526139358	0.03231053857442654	0.038364201364635434	0.08903155366606177
w17pp	0.13886208498700298	0.35902700467844506	0.4042965340565394	0.4141682543828585	0.430268728948441	0.43633332416057724	0.43140999968473637	0.3629681295847641	0.3812838844056265	0.38884457797410504	0.36922451606402207	0.3900032534144943	0.3912803595476517	0.3671647308467543	0.39070945324465306	0.3696133550197148	0.42013543154267285	0.38485592986039574	0.3985845480544531	0.5596546409777245	0.5886924229175222	0.5884010251790658	0.6135601923006433	0.5830639147605187	0.03991514099340874	0.029191414218520426	0.03325769745019901	0.04282542719010754	0.04611770508997813	0.05782554751948465	0.03939731538028774	0.030233385163225972	0.05092876286903154	0.0241952369323784	0.03296903527412039	0.03546863862573196	0.035865293113663765	0.02439620679457915	0.03235549489164763	0.0429182004011043	0.02419013772546244	0.030928986962908248	0.035085809811661636	0.025640183134868936	0.031172740620783894	0.03345147532300881	0.022836741004958812	0.043664375583109115	0.037559288911159325	0.04061347795069816	0.04137908174721086	0.04799272103232866	0.04566983127944681	0.04001526366578393	0.05287091595581789	0.037834285986540254	0.03313987753601212	0.03482372117698332	0.035464125636219444	0.025048202882942898	0.028553267964312665	0.02959977643606	0.022416827504476666	0.0	0.031977257149577984	0.03204231521843061	0.04149390457344425	0.0388797393186793	0.028251297948825235	0.035023768749669136	0.03435534880027726	0.05841929228624271	0.05009808381215048	0.0447697784297861	0.044998409980585324	0.03319729656449181	0.040439213970863655	0.04590030696940714	0.05611004329307333	0.02648280775583768	0.04191041721796403	0.03705773333825988	0.04851535718480016	0.03971251143578006	0.03867061247270519	0.049821454585662506	0.037325253169305725	0.07309714539021	0.07511152851996142	0.040926187136812675	0.035654231052974404	0.03747480912262014	0.04278895237750196	0.04142445113506053	0.052594641965615675	0.029493245278648633	0.035546908068857526	0.08621426037028385
f1pp	0.14573970502924333	0.36590462472068536	0.4111741540987797	0.4210458744250988	0.4371463489906813	0.44321094420281754	0.43828761972697666	0.3698457496270044	0.3881615044478668	0.39572219801634534	0.37610213610626236	0.3968808734567346	0.398157979589892	0.37404235088899457	0.39758707328689336	0.3764909750619551	0.42701305158491315	0.39173354990263604	0.4054621680966934	0.5665322610199649	0.5955700429597626	0.5952786452213061	0.6204378123428836	0.589941534802759	0.04679276103564907	0.03606903426076075	0.04013531749243934	0.04970304723234787	0.052995325132218454	0.06470316756172498	0.04627493542252807	0.0371110052054663	0.05780638291127187	0.031072856974618725	0.03984665531636071	0.042346258667972286	0.04274291315590409	0.03127382683681948	0.03923311493388795	0.04979582044334463	0.031067757767702764	0.037806607005148575	0.04196342985390196	0.03251780317710926	0.038050360663024224	0.042668734091764526	0.03205399977371454	0.05288163435186484	0.04677654767991504	0.049830736719453886	0.05059634051596658	0.05720997980108439	0.054887090048202525	0.049232522434539655	0.062088174724573605	0.04705154475529598	0.04235713630476784	0.04404097994573904	0.04468138440497517	0.03426546165169862	0.03777052673306838	0.03881703520481572	0.0347945504453559	0.031977257149577984	0.0	0.018369583678081093	0.027821173033094726	0.030384094069541113	0.023223586788386964	0.029996057589230865	0.02932763763983899	0.053391581125804444	0.045070372651712216	0.044453958309753655	0.04468258986055289	0.032881476444459365	0.04012339385083122	0.0455844868493747	0.05579422317304089	0.02616698763580524	0.047100253246768295	0.042247569367064156	0.05370519321360444	0.044902347464584325	0.043860448501509455	0.055011290614466773	0.04251508919810999	0.07828698141901427	0.08030136454876569	0.04611602316561694	0.04084406708177868	0.042664645151424416	0.04797878840630623	0.0466142871638648	0.05778447799441995	0.0346830813074529	0.042424528111097856	0.09309188041252418
