	S10H1	S22Hp	S8Hp	F7H1	F1H1	S6Hp	531414	S11Hp	S28Hp	S23Hp	F23HpA	F14H1A	31071	S1Hp	31519	S17H1	530258	530119	31700	S16H2	31512	f10pp	w3pp	w4pp	w18pp	w24pp	w21pp	f11pp	w19pp	w1pp	w14pp	f20ppA	w8pp	w26pp	f24pp	w10pp	w27pp	w9pp	f19pp	w13pp	w16pp	w23pp	f2pp	w20pp	w15pp	w2pp	w11pp	f17ppB	w32pp	w17pp	f7pp	w12pp	w29pp	F22H1A	530074	530075	530050	s24H1	530227	31723	S27H1	31333	31300	F8H1	F32H1	S12Hp	S25Hp	31021	S21H1	S30H1	31360	S14Hp	F29H1	S15Hp	S26Hp	S2Hp	31236	S9H1	S29H1	F3H1	S3Hp	F14H1B	530364	F16H1	31749	530055	S19H1	530154	S4Hp	S7Hp	530451	F22HpB	S31Hp	S13Hp
w21pp	0.4460191756307197	0.45196443039309014	0.43948791506063634	0.449494893699462	0.47118608701916204	0.4929012027028397	0.47695258243116695	0.46598414703154656	0.50030802808283	0.44198935137998063	0.4380153648762462	0.3776095867540946	0.41168711959650744	0.3687603238698651	0.4004767896811635	0.40154432376204496	0.3600287451424137	0.3274506805530379	0.32981351320322017	0.3199699349200776	0.37867104367890025	0.14282492310418674	0.11162644920385116	0.14377800803631788	0.11487993774440829	0.08648161848291668	0.0	0.10713762050048058	0.09731311447860713	0.10399624210980711	0.10326606333538449	0.10746531789571592	0.10579394905758248	0.10928001187858732	0.10634958435780272	0.1355523043268364	0.16755161348231917	0.1614114900984019	0.14722629533407772	0.1811033214104612	0.1428013194218978	0.15533763582415505	0.13356600502571683	0.1218184584607997	0.16640031384465348	0.1349485717117934	0.12147339005558819	0.14691384002612634	0.13466611129318326	0.1355671095442859	0.14289646468153488	0.16084943124579798	0.13855373502112717	0.4547036267920296	0.4008793190589248	0.38681106782522895	0.47703864242794236	0.48955943682311864	0.41551336879211687	0.4463485044910276	0.44951540107882626	0.3553197963299408	0.3679204141934263	0.3817579717552118	0.39413524911843234	0.42914212928313117	0.4642414799559057	0.4788616437332487	0.4202112634043636	0.40863522001079633	0.4550972259727716	0.4827149420344935	0.49765713824593283	0.4309453490113468	0.43971386722065753	0.4746845324063955	0.5226141029462178	0.5116593303966563	0.4956301643051372	0.4361453891459889	0.4237867655021691	0.4322063493538725	0.5037740000836021	0.4984454114656187	0.5031630155222923	0.4965505921859673	0.5008858921909916	0.6132825051880492	0.44071777407988005	0.4048384086075536	0.4457035993371	0.4189371865686162	0.48973410413316965	0.4556865949901656
f11pp	0.38978375746750527	0.3957290122298757	0.3832524968974219	0.39325947553624757	0.4149506688559476	0.4366657845396253	0.4207171642679525	0.40974872886833213	0.44407260991961556	0.3857539332167662	0.3817799467130318	0.3213741685908802	0.355451701433293	0.3125249057066507	0.3442413715179491	0.34530890559883054	0.30379332697919925	0.27121526238982346	0.27357809504000574	0.26373451675686316	0.32243562551568583	0.08658950494097231	0.05539103104063673	0.08754258987310344	0.05864451958119386	0.030246200319702245	0.10713762050048058	0.0	0.03430851876916677	0.04776082394659267	0.04703064517217005	0.051229899732501485	0.04955853089436804	0.053044593715372894	0.05011416619458829	0.07931688616362198	0.11131619531910474	0.10517607193518747	0.09099087717086331	0.12486790324724677	0.08656590125868338	0.09910221766094064	0.0773305868625024	0.06558304029758527	0.11016489568143906	0.07871315354857897	0.06523797189237376	0.09067842186291189	0.07843069312996882	0.07933169138107146	0.08666104651832046	0.10461401308258356	0.08231831685791274	0.39846820862881516	0.3446439008957104	0.3305756496620145	0.42080322426472794	0.4333240186599042	0.35927795062890244	0.39011308632781316	0.39327998291561184	0.2990843781667264	0.3116849960302119	0.3255225535919974	0.3378998309552179	0.37290671111991675	0.4080060617926913	0.42262622557003426	0.3639758452411492	0.3523998018475819	0.39886180780955716	0.4264795238712791	0.4414217200827184	0.37470993084813237	0.3834784490574431	0.4184491142431811	0.46637868478300337	0.45542391223344186	0.43939474614192275	0.37990997098277446	0.36755134733895467	0.37597093119065805	0.44753858192038765	0.4422099933024043	0.44692759735907783	0.4403151740227529	0.44465047402777713	0.5570470870248347	0.38448235591666563	0.3486029904443392	0.3894681811738856	0.3627017684054018	0.4334986859699552	0.3994511768269512
w19pp	0.3799592514456318	0.38590450620800226	0.37342799087554845	0.3834349695143741	0.40512616283407415	0.42684127851775183	0.41089265824607907	0.3999242228464587	0.4342481038977421	0.37592942719489275	0.3719554406911583	0.31154966256900674	0.34562719541141956	0.30270039968477724	0.33441686549607563	0.3354843995769571	0.29396882095732574	0.26139075636795	0.2637535890181323	0.2539100107349897	0.3126111194938124	0.07676499891909885	0.04556652501876328	0.07771808385122998	0.048820013559320405	0.02042169429782879	0.09731311447860713	0.03430851876916677	0.0	0.03793631792471922	0.037206139150296594	0.041405393710628034	0.03973402487249458	0.043220087693499436	0.04028966017271483	0.06949238014174852	0.10149168929723128	0.09535156591331401	0.08116637114898985	0.11504339722537331	0.07674139523680992	0.08927771163906718	0.06750608084062894	0.055758534275711806	0.1003403896595656	0.06888864752670551	0.055413465870500306	0.08085391584103843	0.06860618710809537	0.069507185359198	0.076836540496447	0.0947895070607101	0.07249381083603929	0.3886437026069417	0.33481939487383694	0.32075114364014107	0.4109787182428545	0.42349951263803076	0.349453444607029	0.3802885803059397	0.3834554768937384	0.28925987214485294	0.3018604900083384	0.31569804757012393	0.32807532493334446	0.3630822050980433	0.3981815557708178	0.4128017195481608	0.3541513392192757	0.34257529582570845	0.3890373017876837	0.4166550178494056	0.43159721406084495	0.3648854248262589	0.37365394303556965	0.40862460822130764	0.4565541787611299	0.4455994062115684	0.4295702401200493	0.370085464960901	0.3577268413170812	0.3661464251687846	0.4377140758985142	0.43238548728053083	0.4371030913372044	0.43049066800087943	0.4348259680059037	0.5472225810029613	0.37465784989479217	0.3387784844224657	0.37964367515201214	0.35287726238352835	0.42367417994808176	0.38962667080507773
w1pp	0.37193962268027503	0.3778848774426455	0.3654083621101917	0.37541534074901733	0.3971065340687174	0.41882164975239505	0.4028730294807223	0.3919045940811019	0.4262284751323853	0.367909798429536	0.36393581192580154	0.30353003380364996	0.3376075666460628	0.29468077091942046	0.32639723673071885	0.3274647708116003	0.28594919219196896	0.2533711276025932	0.2557339602527755	0.24589038196963292	0.3045914907284556	0.0687453701537421	0.03754689625340653	0.06969845508587323	0.040800384793963654	0.01853124396995912	0.10399624210980711	0.04776082394659267	0.03793631792471922	0.0	0.020087400011334564	0.03338576494527128	0.03171439610713783	0.035200458928142685	0.032270031407358075	0.06147275137639177	0.09347206053187453	0.08733193714795726	0.0731467423836331	0.10702376846001656	0.06872176647145317	0.08125808287371043	0.059486452075272186	0.047738905510355055	0.09232076089420885	0.06086901876134875	0.047393837105143555	0.07283428707568168	0.060586558342738614	0.06148755659384126	0.06881691173109025	0.08676987829535335	0.06447418207068253	0.3806240738415849	0.32679976610848016	0.3127315148747843	0.4029590894774977	0.415479883872674	0.3414338158416722	0.3722689515405829	0.3754358481283816	0.28124024337949616	0.29384086124298164	0.30767841880476715	0.3200556961679877	0.3550625763326865	0.39016192700546104	0.404782090782804	0.34613171045391894	0.33455566706035167	0.3810176730223269	0.40863538908404884	0.42357758529548817	0.35686579606090213	0.36563431427021287	0.40060497945595086	0.44853454999577314	0.4375797774462116	0.4215506113546925	0.3620658361955442	0.34970721255172443	0.3581267964034278	0.4296944471331574	0.42436585851517405	0.4290834625718476	0.42247103923552265	0.4268063392405469	0.5392029522376045	0.3666382211294354	0.33075885565710894	0.37162404638665536	0.34485763361817157	0.415654551182725	0.38160704203972096
w14pp	0.3712094439058524	0.3771546986682229	0.36467818333576907	0.3746851619745947	0.39637635529429477	0.41809147097797245	0.4021428507062997	0.3911744153066793	0.4254982963579627	0.36717961965511337	0.36320563315137894	0.30279985502922735	0.3368773878716402	0.29395059214499786	0.32566705795629625	0.3267345920371777	0.28521901341754635	0.2526409488281706	0.2550037814783529	0.2451602031952103	0.303861311954033	0.06801519137931947	0.03681671747898389	0.06896827631145061	0.040070206019541026	0.017801065195536495	0.10326606333538449	0.04703064517217005	0.037206139150296594	0.020087400011334564	0.0	0.032655586170848655	0.030984217332715207	0.034470280153720056	0.03153985263293545	0.060742572601969136	0.09274188175745189	0.08660175837353462	0.07241656360921046	0.10629358968559392	0.06799158769703054	0.0805279040992878	0.05875627330084955	0.04700872673593242	0.09159058211978621	0.06013883998692612	0.04666365833072092	0.07210410830125905	0.05985637956831598	0.060757377819418625	0.06808673295666762	0.08603969952093071	0.0637440032962599	0.3798938950671623	0.32606958733405755	0.3120013361003617	0.4022289107030751	0.4147497050982514	0.3407036370672496	0.3715387727661603	0.374705669353959	0.28051006460507355	0.29311068246855904	0.30694824003034454	0.3193255173935651	0.3543323975582639	0.38943174823103843	0.4040519120083814	0.34540153167949633	0.33382548828592906	0.3802874942479043	0.40790521030962623	0.42284740652106556	0.3561356172864795	0.36490413549579026	0.39987480068152825	0.44780437122135053	0.436849598671789	0.4208204325802699	0.3613356574211216	0.3489770337773018	0.3573966176290052	0.4289642683587348	0.42363567974075145	0.428353283797425	0.42174086046110004	0.4260761604661243	0.5384727734631819	0.3659080423550128	0.33002867688268633	0.37089386761223275	0.34412745484374896	0.4149243724083024	0.38087686326529835
f20ppA	0.37102621677044323	0.3769714715328137	0.3644949562003599	0.37450193483918554	0.3961931281588856	0.41790824384256325	0.4019596235708905	0.3909911881712701	0.4253150692225535	0.3669963925197042	0.36302240601596975	0.30261662789381816	0.336694160736231	0.29376736500958867	0.32548383082088705	0.3265513649017685	0.28503578628213716	0.2524577216927614	0.2548205543429437	0.24497697605980112	0.3036780848186238	0.0678319642439103	0.03663349034357473	0.06878504917604145	0.03988697888413186	0.022000319755867928	0.10746531789571592	0.051229899732501485	0.041405393710628034	0.03338576494527128	0.032655586170848655	0.0	0.030800990197306043	0.03428705301831089	0.03135662549752628	0.06055934546655997	0.09255865462204273	0.08641853123812546	0.0722333364738013	0.10611036255018476	0.06780836056162137	0.08034467696387863	0.05857304616544039	0.046825499600523256	0.09140735498437705	0.05995561285151695	0.046480431195311755	0.07192088116584988	0.059673152432906815	0.06057415068400946	0.06790350582125845	0.08585647238552155	0.06356077616085073	0.3797106679317531	0.32588636019864836	0.3118181089649525	0.4020456835676659	0.4145664779628422	0.3405204099318404	0.3713555456307511	0.3745224422185498	0.28032683746966436	0.29292745533314984	0.30676501289493535	0.3191422902581559	0.3541491704228547	0.38924852109562924	0.40386868487297223	0.34521830454408714	0.33364226115051987	0.3801042671124951	0.40772198317421704	0.42266417938565637	0.35595239015107033	0.36472090836038107	0.39969157354611906	0.44762114408594134	0.4366663715363798	0.4206372054448607	0.3611524302857124	0.34879380664189263	0.357213390493596	0.4287810412233256	0.42345245260534226	0.4281700566620158	0.42155763332569085	0.4258929333307151	0.5382895463277727	0.3657248152196036	0.32984544974727714	0.37071064047682356	0.34394422770833977	0.4147411452728932	0.38069363612988916
w8pp	0.3539512350869717	0.35989648984934214	0.34741997451688833	0.357426953155714	0.37911814647541403	0.4008332621590917	0.38488464188741894	0.37391620648779855	0.408240087539082	0.3499214108362326	0.3459474243324982	0.2855416462103466	0.31961917905275944	0.2766923833261171	0.3084088491374155	0.30947638321829696	0.2679608045986656	0.23538274000928988	0.23774557265947216	0.22790199437632958	0.28660310313515225	0.056286276026382566	0.02508780212604699	0.0572393609585137	0.02834129066660412	0.020328950917734484	0.10579394905758248	0.04955853089436804	0.03973402487249458	0.03171439610713783	0.030984217332715207	0.030800990197306043	0.0	0.017212071334839325	0.01428164381405472	0.04348436378308841	0.07548367293857117	0.0693435495546539	0.05515835479032974	0.0890353808667132	0.050733378878149805	0.06326969528040707	0.04149806448196883	0.029750517917051696	0.07433237330090547	0.04288063116804539	0.029405449511840195	0.054845899482378335	0.042598170749435255	0.0434991690005379	0.05082852413778689	0.06878149070204999	0.046485794477379175	0.3626356862482816	0.3088113785151768	0.29474312728148094	0.38497070188419436	0.39749149627937064	0.32344542824836886	0.3542805639472796	0.35744746053507825	0.2632518557861928	0.2758524736496783	0.28969003121146375	0.30206730857468433	0.33707418873938316	0.3721735394121577	0.3867937031895007	0.3281433228606156	0.3165672794670483	0.3630292854290236	0.3906470014907455	0.4055891977021848	0.3388774084675988	0.3476459266769095	0.3826165918626475	0.4305461624024698	0.4195913898529083	0.40356222376138917	0.3440774486022409	0.3317188249584211	0.34013840881012447	0.41170605953985406	0.4063774709218707	0.41109507497854425	0.4044826516422193	0.40881795164724355	0.5212145646443012	0.34864983353613205	0.3127704680638056	0.353635658793352	0.3268692460248682	0.39766616358942164	0.3636186544464176
w26pp	0.3521419568433371	0.35808721160570756	0.34561069627325375	0.3556176749120794	0.37730886823177945	0.3990239839154571	0.38307536364378436	0.37210692824416397	0.4064308092954474	0.34811213259259804	0.3441381460888636	0.28373236796671203	0.31780990080912486	0.2748831050824826	0.306599570893781	0.3076671049746624	0.2661515263550311	0.23357346176565535	0.23593629441583763	0.22609271613269505	0.2847938248915177	0.05977233884738742	0.028573864947051837	0.060725423779518554	0.03182735348760897	0.023815013738739337	0.10928001187858732	0.053044593715372894	0.043220087693499436	0.035200458928142685	0.034470280153720056	0.03428705301831089	0.017212071334839325	0.0	0.006032321746855232	0.041675085539453864	0.07367439469493663	0.06753427131101936	0.05334907654669519	0.08722610262307866	0.04892410063451526	0.061460417036772526	0.03968878623833429	0.027941239673417148	0.07252309505727093	0.041071352924410845	0.027596171268205648	0.05303662123874378	0.04078889250580071	0.04168989075690335	0.049019245894152345	0.06697221245841545	0.04467651623374463	0.36082640800464705	0.3070021002715423	0.2929338490378464	0.38316142364055983	0.3956822180357361	0.32163615000473433	0.35247128570364505	0.3556381822914437	0.2614425775425583	0.27404319540604377	0.2878807529678292	0.3002580303310498	0.3352649104957486	0.37036426116852306	0.3849844249458661	0.326334044616981	0.31475800122341374	0.36122000718538905	0.38883772324711097	0.4037799194585503	0.3370681302239642	0.3458366484332749	0.38080731361901293	0.42873688415883515	0.4177821116092737	0.4017529455177546	0.3422681703586063	0.3299095467147865	0.3383291305664899	0.40989678129621954	0.4045681926782361	0.4092857967349096	0.40267337339858467	0.40700867340360897	0.5194052864006665	0.34684055529249747	0.310961189820171	0.3518263805497174	0.32505996778123364	0.395856885345787	0.36180937620278303
f24pp	0.34921152932255245	0.3551567840849229	0.3426802687524691	0.35268724739129476	0.3743784407109948	0.3960935563946725	0.3801449361229997	0.3691765007233793	0.40350038177466274	0.3451817050718134	0.34120771856807897	0.2808019404459274	0.3148794732883402	0.27195267756169794	0.30366914337299633	0.3047366774538777	0.26322109883424644	0.2306430342448707	0.23300586689505298	0.2231622886119104	0.28186339737073307	0.05684191132660281	0.02564343742626723	0.05779499625873395	0.02889692596682436	0.020884586217954727	0.10634958435780272	0.05011416619458829	0.04028966017271483	0.032270031407358075	0.03153985263293545	0.03135662549752628	0.01428164381405472	0.006032321746855232	0.0	0.03874465801866926	0.07074396717415202	0.06460384379023475	0.05041864902591059	0.08429567510229405	0.04599367311373065	0.058529989515987924	0.03675835871754968	0.025010812152632542	0.06959266753648632	0.038140925403626236	0.02466574374742104	0.05010619371795918	0.037858464985016105	0.038759463236118744	0.04608881837336774	0.06404178493763082	0.04174608871296002	0.3578959804838624	0.30407167275075764	0.29000342151706177	0.3802309961197752	0.39275179051495146	0.3187057224839497	0.3495408581828604	0.3527077547706591	0.25851215002177363	0.2711127678852591	0.2849503254470446	0.29732760281026516	0.33233448297496393	0.3674338336477384	0.38205399742508145	0.32340361709619636	0.3118275737026291	0.3582895796646044	0.3859072957263263	0.40084949193776565	0.33413770270317955	0.34290622091249023	0.3778768860982283	0.4258064566380505	0.41485168408848905	0.39882251799696994	0.33933774283782164	0.32697911919400185	0.33539870304570524	0.4069663537754349	0.4016377651574515	0.40635536921412496	0.3997429458778	0.4040782458828243	0.5164748588798819	0.3439101277717128	0.30803076229938636	0.3488959530289327	0.322129540260449	0.39292645782500235	0.3588789486819984
w10pp	0.36901442712916893	0.3749596818915394	0.3624831665590856	0.37249014519791124	0.3941813385176113	0.41589645420128896	0.3999478339296162	0.3889793985299958	0.4233032795812792	0.3649846028784299	0.36101061637469545	0.30060483825254386	0.3346823710949567	0.29175557536831437	0.32347204117961276	0.32453957526049415	0.28302399664086286	0.25044593205148713	0.2528087647016694	0.24296518641852682	0.3016662951773495	0.0860446312956365	0.054846157395300923	0.08699771622776764	0.05809964593585805	0.05008730618698842	0.1355523043268364	0.07931688616362198	0.06949238014174852	0.06147275137639177	0.060742572601969136	0.06055934546655997	0.04348436378308841	0.041675085539453864	0.03874465801866926	0.0	0.05377641161001808	0.04763628822610081	0.044744433870570685	0.07862145994695414	0.04031945795839076	0.060512153871959753	0.03874052307352152	0.03383541465439408	0.07841727003824786	0.04696552790538778	0.03349034624918258	0.06990909152457558	0.05766136279163252	0.05856236104273516	0.06589171617998416	0.08384468274424725	0.06154898651957644	0.3776988782904788	0.32387457055737406	0.3098063193236782	0.40003389392639166	0.41255468832156794	0.33850862029056616	0.36934375598947683	0.37251065257727545	0.27831504782839	0.29091566569187555	0.30475322325366105	0.31713050061688164	0.3521373807815804	0.3872367314543549	0.40185689523169793	0.34320651490281284	0.3316304715092456	0.3780924774712209	0.4057101935329428	0.4206523897443821	0.35394060050979603	0.3627091187191067	0.39767978390484476	0.445609354444667	0.43465458189510553	0.4186254158035864	0.3591406406444381	0.34678201700061834	0.3552016008523217	0.42676925158205137	0.42144066296406796	0.42615826702074144	0.4195458436844165	0.4238811436894408	0.5362777566864984	0.3637130255783293	0.32783366010600284	0.3686988508355492	0.34193243806706547	0.41272935563161883	0.37868184648861486
w27pp	0.4010137362846517	0.40695899104702216	0.39448247571456835	0.404489454353394	0.42618064767309405	0.4478957633567717	0.43194714308509896	0.42097870768547857	0.455302588736762	0.39698391203391264	0.3930099255301782	0.33260414740802663	0.36668168025043946	0.32375488452379714	0.3554713503350955	0.3565388844159769	0.3150233057963457	0.2824452412069699	0.2848080738571522	0.2749644955740096	0.33366560433283227	0.11804394045111927	0.08684546655078368	0.1189970253832504	0.0900989550913408	0.08208661534247118	0.16755161348231917	0.11131619531910474	0.10149168929723128	0.09347206053187453	0.09274188175745189	0.09255865462204273	0.07548367293857117	0.07367439469493663	0.07074396717415202	0.05377641161001808	0.0	0.07021570639899803	0.07674374302605344	0.1106207691024369	0.07231876711387351	0.09251146302744251	0.07073983222900426	0.06583472380987684	0.11041657919373063	0.07896483706087054	0.06548965540466534	0.10190840068005835	0.08966067194711527	0.09056167019821793	0.09789102533546692	0.11584399189973002	0.0935482956750592	0.4096981874459616	0.35587387971285683	0.34180562847916096	0.43203320308187443	0.4445539974770507	0.37050792944604893	0.4013430651449596	0.4045099617327582	0.3103143569838728	0.3229149748473583	0.3367525324091438	0.3491298097723644	0.3841366899370632	0.41923604060983766	0.4338562043871807	0.3752058240582956	0.36362978066472834	0.41009178662670365	0.43770950268842557	0.4526516988998649	0.3859399096652788	0.3947084278745895	0.42967909306032753	0.47760866360014975	0.4666538910505883	0.4506247249590692	0.3911399497999209	0.3787813261561011	0.3872009100078045	0.45876856073753414	0.4534399721195507	0.4581575761762242	0.45154515283989927	0.45588045284492357	0.5682770658419811	0.39571233473381207	0.3598329692614856	0.400698159991032	0.37393174722254824	0.4447286647871016	0.41068115564409763
w9pp	0.3948736129007344	0.40081886766310487	0.38834235233065106	0.3983493309694767	0.42004052428917676	0.44175563997285444	0.4258070197011817	0.4148385843015613	0.4491624653528447	0.39084378864999536	0.38686980214626093	0.32646402402410934	0.3605415568665222	0.31761476113987985	0.34933122695117824	0.3503987610320597	0.3088831824124284	0.2763051178230526	0.2786679504732349	0.2688243721900923	0.327525480948915	0.11190381706720198	0.08070534316686641	0.11285690199933313	0.08395883170742353	0.07594649195855391	0.1614114900984019	0.10517607193518747	0.09535156591331401	0.08733193714795726	0.08660175837353462	0.08641853123812546	0.0693435495546539	0.06753427131101936	0.06460384379023475	0.04763628822610081	0.07021570639899803	0.0	0.07060361964213617	0.10448064571851963	0.06617864372995624	0.08637133964352524	0.064599708845087	0.05969460042595957	0.10427645580981335	0.07282471367695326	0.059349532020748066	0.09576827729614107	0.083520548563198	0.08442154681430064	0.09175090195154964	0.10970386851581274	0.08740817229114192	0.4035580640620443	0.34973375632893955	0.3356655050952437	0.4258930796979571	0.43841387409313337	0.3643678060621316	0.3952029417610423	0.398369838348841	0.30417423359995555	0.31677485146344103	0.33061240902522654	0.34298968638844707	0.3779965665531459	0.41309591722592043	0.4277160810032634	0.3690657006743783	0.35748965728081106	0.4039516632427863	0.4315693793045082	0.44651157551594756	0.3797997862813615	0.38856830449067226	0.42353896967641025	0.4714685402162325	0.460513767666671	0.4444846015751519	0.3849998264160036	0.3726412027721838	0.3810607866238872	0.4526284373536168	0.44729984873563344	0.452017452792307	0.44540502945598204	0.4497403294610063	0.5621369424580639	0.3895722113498948	0.35369284587756833	0.39455803660711475	0.36779162383863095	0.4385885414031844	0.40454103226018034
f19pp	0.3806884181364103	0.38663367289878076	0.37415715756632695	0.3841641362051526	0.40585532952485265	0.4275704452085303	0.41162182493685756	0.40065338953723717	0.4349772705885206	0.37665859388567124	0.3726846073819368	0.31227882925978523	0.34635636210219806	0.30342956637555574	0.3351460321868541	0.3362135662677356	0.2946979876481043	0.2621199230587285	0.2644827557089108	0.2546391774257682	0.31334028618459087	0.09771862230287784	0.06652014840254225	0.09867170723500897	0.06977363694309938	0.06176129719422975	0.14722629533407772	0.09099087717086331	0.08116637114898985	0.0731467423836331	0.07241656360921046	0.0722333364738013	0.05515835479032974	0.05334907654669519	0.05041864902591059	0.044744433870570685	0.07674374302605344	0.07060361964213617	0.0	0.05919837321252304	0.04246518244456869	0.07218614487920108	0.05041451408076284	0.04550940566163541	0.0900912610454892	0.058639518912629106	0.04516433725642391	0.08158308253181693	0.06933535379887384	0.0702363520499765	0.07756570718722548	0.09551867375148858	0.07322297752681776	0.3893728692977202	0.33554856156461543	0.32148031033091956	0.411707884933633	0.42422867932880926	0.3501826112978075	0.3810177469967182	0.38418464358451687	0.28998903883563143	0.3025896566991169	0.3164272142609024	0.32880449162412295	0.3638113717888218	0.3989107224615963	0.4135308862389393	0.3548805059100542	0.34330446251648694	0.3897664684784622	0.4173841845401841	0.43232638075162344	0.3656145915170374	0.37438310972634814	0.40935377491208613	0.4572833454519084	0.4463285729023469	0.4302994068108278	0.3708146316516795	0.3584560080078597	0.3668755918595631	0.4384432425892927	0.4331146539713093	0.43783225802798287	0.4312198346916579	0.43555513469668217	0.5479517476937398	0.37538701658557067	0.3395076511132442	0.38037284184279063	0.35360642907430684	0.42440334663886026	0.39035583749585623
w13pp	0.41456544421279373	0.4205106989751642	0.4080341836427104	0.41804116228153604	0.4397323556012361	0.46144747128491376	0.445498851013241	0.4345304156136206	0.468854296664904	0.4105356199620547	0.40656163345832025	0.34615585533616866	0.3802333881785815	0.33730659245193917	0.36902305826323756	0.370090592344119	0.3285750137244877	0.29599694913511193	0.2983597817852942	0.2885162035021516	0.3472173122609743	0.1315956483792613	0.10039717447892571	0.13254873331139244	0.10365066301948284	0.09563832327061321	0.1811033214104612	0.12486790324724677	0.11504339722537331	0.10702376846001656	0.10629358968559392	0.10611036255018476	0.0890353808667132	0.08722610262307866	0.08429567510229405	0.07862145994695414	0.1106207691024369	0.10448064571851963	0.05919837321252304	0.0	0.07634220852095215	0.10606317095558454	0.0842915401571463	0.07938643173801886	0.12396828712187265	0.09251654498901256	0.07904136333280735	0.11546010860820038	0.1032123798752573	0.10411337812635996	0.11144273326360896	0.12939569982787205	0.10710000360320124	0.4232498953741036	0.36942558764099886	0.355357336407303	0.4455849110100164	0.4581057054051927	0.3840596373741909	0.41489477307310163	0.4180616696609003	0.32386606491201486	0.33646668277550035	0.35030424033728585	0.3626815177005064	0.3976883978652052	0.43278774853797974	0.44740791231532273	0.38875753198643764	0.3771814885928704	0.4236434945548456	0.45126121061656754	0.46620340682800687	0.39949161759342083	0.40826013580273157	0.44323080098846956	0.49116037152829184	0.48020559897873033	0.4641764328872112	0.4046916577280629	0.39233303408424314	0.4007526179359465	0.4723202686656761	0.46699168004769276	0.4717092841043663	0.46509686076804135	0.4694321607730656	0.5818287737701232	0.4092640426619541	0.37338467718962765	0.41424986791917406	0.38748345515069027	0.4582803727152437	0.42423286357223966
w16pp	0.37626344222423036	0.3822086969866008	0.369732181654147	0.37973916029297267	0.4014303536126727	0.4231454692963504	0.4071968490246776	0.39622841362505723	0.43055229467634065	0.3722336179734913	0.3682596314697569	0.3078538533476053	0.3419313861900181	0.2990045904633758	0.3307210562746742	0.33178859035555563	0.2902730117359243	0.25769494714654856	0.26005777979673084	0.25021420151358825	0.3089153102724109	0.0932936463906979	0.06209517249036232	0.09424673132282904	0.06534866103091945	0.05733632128204981	0.1428013194218978	0.08656590125868338	0.07674139523680992	0.06872176647145317	0.06799158769703054	0.06780836056162137	0.050733378878149805	0.04892410063451526	0.04599367311373065	0.04031945795839076	0.07231876711387351	0.06617864372995624	0.04246518244456869	0.07634220852095215	0.0	0.06776116896702115	0.04598953816858291	0.041084429749455476	0.08566628513330926	0.05421454300044917	0.040739361344243975	0.07715810661963698	0.0649103778866939	0.06581137613779656	0.07314073127504556	0.09109369783930865	0.06879800161463784	0.38494789338554025	0.3311235856524355	0.3170553344187396	0.40728290902145303	0.4198037034166293	0.34575763538562754	0.37659277108453826	0.37975966767233693	0.2855640629234515	0.298164680786937	0.3120022383487225	0.324379515711943	0.35938639587664184	0.39448574654941637	0.40910591032675936	0.35045552999787427	0.338879486604307	0.38534149256628225	0.41295920862800417	0.4279014048394435	0.36118961560485746	0.3699581338141682	0.4049287989999062	0.45285836953972847	0.44190359699016696	0.42587443089864785	0.36638965573949955	0.35403103209567977	0.36245061594738315	0.43401826667711274	0.4286896780591294	0.4334072821158029	0.426794858779478	0.4311301587845022	0.5435267717815598	0.3709620406733907	0.3350826752010643	0.3759478659306107	0.3491814531621269	0.4199783707266803	0.3859308615836763
w23pp	0.3887997586264876	0.39474501338885803	0.3822684980564042	0.3922754766952299	0.4139666700149299	0.4356817856986076	0.41973316542693484	0.40876473002731445	0.44308861107859787	0.3847699343757485	0.3807959478720141	0.3203901697498625	0.35446770259227534	0.311540906865633	0.3432573726769314	0.3443249067578128	0.30280932813818157	0.2702312635488058	0.27259409619898806	0.26275051791584547	0.32145162667466814	0.10582996279295517	0.07463148889261959	0.1067830477250863	0.07788497743317671	0.06987263768430708	0.15533763582415505	0.09910221766094064	0.08927771163906718	0.08125808287371043	0.0805279040992878	0.08034467696387863	0.06326969528040707	0.061460417036772526	0.058529989515987924	0.060512153871959753	0.09251146302744251	0.08637133964352524	0.07218614487920108	0.10606317095558454	0.06776116896702115	0.0	0.04392637589012146	0.05362074615171274	0.09820260153556654	0.06675085940270645	0.05327567774650124	0.08969442302189426	0.07744669428895118	0.07834769254005383	0.08567704767730282	0.1036300142415659	0.08133431801689509	0.39748420978779747	0.3436599020546927	0.32959165082099684	0.4198192254237103	0.4323400198188866	0.3582939517878848	0.3891290874867955	0.3922959840745941	0.29810037932570865	0.3107009971891942	0.3245385547509797	0.3369158321142003	0.37192271227889906	0.40702206295167354	0.4216422267290166	0.3629918464001315	0.3514158030065642	0.3978778089685395	0.42549552503026145	0.4404377212417008	0.3737259320071147	0.38249445021642536	0.4174651154021634	0.46539468594198563	0.4544399133924242	0.43841074730090507	0.3789259721417568	0.366567348497937	0.37498693234964037	0.44655458307937	0.4412259944613866	0.4459435985180601	0.43933117518173515	0.44366647518675945	0.556063088183817	0.38349835707564794	0.3476189916033215	0.38848418233286786	0.3617177695643841	0.4325146871289375	0.3984671779859335
