	31714	31723	S9H1	31637	F3H1	530451	w15pp	f11pp	w29pp	w11pp	w4pp	S4Hp	f9pp	f10pp	w16pp	F23HpA	S15Hp	S19H1	F6H1	S3Hp	31343	S10H1	530075	S1Hp	S26Hp	530154	31557	31711	530050	31749	31750	S23Hp	s4pp	S21H1	S11Hp	s1pp	S25Hp	s31pp	s17pp	w30pp	s11pp	f8pp	s18pp	s20pp	s28pp	530315	S13Hp	w20pp	530167	530251	F7H1	31219	31129	w9pp	s13pp	f23ppA	f3pp	w12pp	s25pp	F29H1	s15pp	w32pp	F32H1	s10pp	S30H1	S31Hp	w14pp	F8H1	w2pp	w8pp	31700	s12pp	s3pp	s16pp	s32pp	w6pp	w7pp	w18pp	S6Hp	s24pp	s21pp	s2pp	s30pp	s26pp	s22pp	s7pp	s9pp	s29pp	s23pp	s19pp	s6pp	s14pp	s27pp	w25pp
s18pp	0.22615345398510653	0.258035083955817	0.1933768787443688	0.24631796847387943	0.2617442856264132	0.26545628616893435	0.27294796135193655	0.27231176362963794	0.24052935017402238	0.2394342269264263	0.23943542895446118	0.22166370367002278	0.21501110223010564	0.21069414535953107	0.19713930792754253	0.1931638928266197	0.20766990629325416	0.22229908348707123	0.185388098214478	0.40698043194587974	0.49014974256862276	0.48711895280076817	0.5703454397418142	0.4642694945309432	0.4778123543272558	0.4842178942087171	0.4848790355490495	0.5198430351357983	0.5159944221471565	0.4504799488196639	0.4538771749561168	0.161446467801772	0.15558914574630706	0.25215151138521685	0.1971638524963376	0.15198423711317752	0.17983546657790656	0.0755744445070993	0.042542923481504374	0.06254646272482084	0.059530038675156695	0.0948930050975451	0.0	0.015912996728593143	0.050168767410917435	0.11502463957742816	0.09221834779924486	0.14503737768893468	0.11319162960767028	0.13389429198442435	0.0822005472684287	0.07098930396755086	0.11563183898326147	0.06405615442739775	0.07343212548600457	0.09278248215806158	0.07715484258795498	0.08113942376224599	0.05245169319107485	0.02240391858606254	0.019811751813408624	0.049015812898699516	0.04431208272096645	0.034907733870086645	0.044835178357884434	0.06735969755196913	0.059564786337462226	0.06686439922828812	0.06257055069991112	0.06349704435572273	0.05668416762714527	0.05399909609454532	0.058499525481559504	0.056258698689589444	0.05400009609504535	0.05949598298014958	0.06343423307531414	0.07871801110008965	0.07473447705606355	0.012841614959519868	0.01376305978719712	0.02733596290424934	0.025250275920089858	0.025250275920089858	0.03584223303089357	0.07592896574230248	0.0857333642482481	0.0857333642482481	0.08550205587219678	0.07905704510883321	0.09436213746858296	0.10063569549534102	0.09738747506868038	0.16272794006712404
s20pp	0.22647544220095905	0.25835707217166953	0.19369886696022132	0.24663995668973196	0.2620662738422658	0.2657782743847869	0.2732699495677891	0.27263375184549044	0.2408513383898749	0.23975621514227882	0.2397574171703137	0.2219856918858753	0.21533309044595816	0.2110161335753836	0.19746129614339505	0.19348588104247222	0.20799189450910668	0.22262107170292375	0.18571008643033055	0.4073024201617323	0.4904717307844753	0.4874409410166207	0.5706674279576667	0.46459148274679574	0.4781343425431083	0.48453988242456963	0.48520102376490204	0.5201650233516508	0.516316410363009	0.45080193703551646	0.45419916317196934	0.16176845601762452	0.15591113396215958	0.2524734996010694	0.19748584071219016	0.15230622532903004	0.18015745479375905	0.07589643272295182	0.0428649116973569	0.06286845094067336	0.05985202689100922	0.09521499331339763	0.015912996728593143	0.0	0.03425777068332435	0.09911364284983507	0.07630735107165176	0.1291263809613416	0.09728063288007718	0.11798329525683127	0.0662895505408356	0.05507830723995778	0.09972084225566838	0.048145157699804667	0.05752112875841148	0.07687148543046848	0.061243845860361884	0.0652284270346529	0.036540696463481764	0.006492921858469454	0.0039007550858155375	0.03310481617110643	0.02840108599337336	0.018996737142493562	0.028924181630291344	0.051448700824376054	0.04365378960986914	0.050953402500695036	0.04665955397231804	0.04758604762812965	0.04077317089955218	0.03808809936695223	0.04258852875396642	0.04034770196199636	0.038089099367452264	0.043584986252556496	0.04752323634772106	0.06280701437249656	0.05882348032847047	0.003689198181615258	0.014085048003049647	0.027657951120101866	0.025572264135942383	0.025572264135942383	0.03616422124674609	0.07625095395815501	0.08605535246410062	0.08605535246410062	0.0858240440880493	0.07937903332468574	0.09468412568443549	0.10095768371119354	0.09770946328453291	0.16304992828297654
s28pp	0.2607312128832834	0.2926128428539938	0.22795463764254562	0.28089572737205626	0.29632204452459004	0.3000340450671112	0.3075257202501134	0.30688952252781476	0.2751071090721992	0.2740119858246031	0.274013187852638	0.2562414625681996	0.24958886112828246	0.2452719042577079	0.23171706682571935	0.22774165172479652	0.24224766519143098	0.25687684238524805	0.21996585711265482	0.44155819084405656	0.5247275014667996	0.521696711698945	0.604923198639991	0.49884725342912	0.5123901132254326	0.5187956531068939	0.5194567944472264	0.5544207940339752	0.5505721810453333	0.48505770771784074	0.4884549338542936	0.1960242266999488	0.19016690464448388	0.2867292702833937	0.23174161139451444	0.18656199601135431	0.21441322547608335	0.11015220340527612	0.0771206823796812	0.09712422162299766	0.09410779757333351	0.12947076399572194	0.050168767410917435	0.03425777068332435	0.0	0.0648578721675108	0.06291623437138748	0.11573526426107736	0.0838895161798129	0.104592178556567	0.052898433840571316	0.04168719053969349	0.0863297255554041	0.055412234324804695	0.06478820538341151	0.08413856205546852	0.06851092248536192	0.07249550365965293	0.04380777308848179	0.028429366299422935	0.03218749218328967	0.06139155326858056	0.056687823090847494	0.047283474239967704	0.057210918727765486	0.07973543792185019	0.07194052670734327	0.07924013959816917	0.07494629106979217	0.07587278472560378	0.06905990799702631	0.06637483646442636	0.07087526585144055	0.06863443905947049	0.0663758364649264	0.07187172335003063	0.07580997344519519	0.09109375146997069	0.0871102174259446	0.03794496886393955	0.04834081868537394	0.06191372180242616	0.05982803481826667	0.05982803481826667	0.07041999192907039	0.11050672464047931	0.12031112314642492	0.12031112314642492	0.1200798147703736	0.11363480400701004	0.1289398963667598	0.13521345439351784	0.13196523396685722	0.19730569896530087
530315	0.32558708504979406	0.3574687150205046	0.2928105098090563	0.345751599538567	0.3611779166911008	0.36488991723362196	0.37238159241662416	0.3717453946943255	0.33996298123870994	0.33886785799111385	0.33886906001914874	0.32109733473471036	0.31444473329479317	0.3101277764242186	0.2965729389922301	0.2925975238913072	0.3071035373579417	0.3217327145517588	0.28482172927916555	0.5064140630105674	0.5895833736333103	0.5865525838654557	0.6697790708065017	0.5637031255956307	0.5772459853919434	0.5836515252734047	0.584312666613737	0.6192766662004858	0.6154280532118441	0.5499135798843515	0.5533108060208043	0.2608800988664595	0.2550227768109946	0.3515851424499044	0.29659748356102517	0.25141786817786504	0.2792690976425941	0.17500807557178688	0.14197655454619193	0.1619800937895084	0.15896366973984424	0.19432663616223267	0.11502463957742816	0.09911364284983507	0.0648578721675108	0.0	0.1277721065378982	0.1805911364275881	0.14874538834632361	0.16944805072307773	0.11775430600708205	0.10654306270620423	0.1511855977219148	0.12026810649131542	0.12964407754992224	0.14899443422197925	0.13336679465187262	0.13735137582616364	0.10866364525499252	0.09328523846593366	0.09704336434980039	0.1262474254350913	0.12154369525735821	0.11213934640647842	0.1220667908942762	0.1445913100883609	0.13679639887385397	0.1440960117646799	0.1398021632363029	0.1407286568921145	0.13391578016353703	0.13123070863093708	0.13573113801795128	0.1334903112259812	0.13123170863143713	0.13672759551654134	0.14066584561170592	0.1559496236364814	0.15196608959245533	0.10280084103045027	0.11319669085188466	0.1267695939689369	0.1246839069847774	0.1246839069847774	0.13527586409558112	0.17536259680699007	0.18516699531293568	0.18516699531293568	0.18493568693688434	0.1784906761735208	0.19379576853327052	0.20006932656002857	0.19682110613336795	0.2621615711318116
S13Hp	0.3027807932716108	0.3346624232423212	0.27000421803087304	0.32294530776038366	0.33837162491291745	0.3420836254554386	0.3495753006384408	0.34893910291614216	0.3171566894605266	0.3160615662129305	0.3160627682409654	0.298291042956527	0.2916384415166099	0.2873214846460353	0.27376664721404675	0.26979123211312395	0.2842972455797584	0.29892642277357545	0.2620154375009822	0.48360777123238397	0.566777081855127	0.5637462920872724	0.6469727790283184	0.5408968338174474	0.55443969361376	0.5608452334952213	0.5615063748355538	0.5964703744223026	0.5926217614336607	0.5271072881061681	0.530504514242621	0.2380738070882762	0.23221648503281128	0.3287788506717211	0.27379119178284184	0.22861157639968172	0.2564628058644107	0.15220178379360355	0.11917026276800861	0.1391738020113251	0.13615737796166094	0.17152034438404934	0.09221834779924486	0.07630735107165176	0.06291623437138748	0.1277721065378982	0.0	0.10899457787530428	0.07714882979403982	0.09785149217079392	0.07222291800511141	0.06101167470423359	0.1056542097199442	0.0974618147131321	0.10683778577173891	0.12618814244379595	0.11056050287368932	0.11454508404798033	0.0858573534768092	0.07047894668775036	0.07423707257161709	0.10344113365690798	0.09873740347917491	0.08933305462829512	0.0992604991160929	0.1217850183101776	0.11399010709567069	0.12128971998649658	0.11699587145811959	0.1179223651139312	0.11110948838535373	0.10842441685275378	0.11292484623976796	0.1106840194477979	0.10842541685325381	0.11392130373835804	0.1178595538335226	0.1331433318582981	0.129159797814272	0.07999454925226697	0.09039039907370136	0.10396330219075357	0.1018776152065941	0.1018776152065941	0.1124695723173978	0.15255630502880674	0.16236070353475235	0.16236070353475235	0.162129395158701	0.15568438439533747	0.1709894767550872	0.17726303478184524	0.17401481435518462	0.23935527935362827
w20pp	0.35559982316130057	0.3874814531320111	0.32282324792056283	0.3757643376500735	0.3911906548026073	0.3949026553451285	0.4023943305281307	0.401758132805832	0.36997571935021645	0.36888059610262036	0.36888179813065525	0.35111007284621687	0.3444574714062997	0.34014051453572514	0.3265856771037366	0.32261026200281373	0.3371162754694482	0.3517454526632653	0.31483446739067206	0.5364268011220739	0.6195961117448168	0.6165653219769622	0.6997918089180082	0.5937158637071372	0.6072587235034499	0.6136642633849112	0.6143254047252436	0.6492894043119923	0.6454407913233506	0.579926317995858	0.5833235441323108	0.29089283697796603	0.2850355149225011	0.3815978805614109	0.3266102216725317	0.28143060628937155	0.3092818357541006	0.2050208136832934	0.17198929265769844	0.1919928319010149	0.18897640785135075	0.22433937427373918	0.14503737768893468	0.1291263809613416	0.11573526426107736	0.1805911364275881	0.10899457787530428	0.0	0.08378797448661572	0.10449063686336982	0.1250419478948013	0.11383070459392348	0.1584732396096341	0.15028084460282198	0.1596568156614288	0.17900717233348581	0.1633795327633792	0.1673641139376702	0.13867638336649907	0.12329797657744022	0.12705610246130697	0.15626016354659786	0.1515564333688648	0.14215208451798497	0.15207952900578275	0.17460404819986747	0.16680913698536054	0.17410874987618646	0.16981490134780947	0.17074139500362107	0.1639285182750436	0.16124344674244365	0.16574387612945785	0.16350304933748777	0.1612444467429437	0.1667403336280479	0.17067858372321248	0.18596236174798797	0.1819788277039619	0.13281357914195682	0.14320942896339117	0.1567823320804434	0.15469664509628392	0.15469664509628392	0.16528860220708763	0.20537533491849658	0.2151797334244422	0.2151797334244422	0.21494842504839085	0.2085034142850273	0.22380850664477703	0.23008206467153508	0.22683384424487446	0.2921743092433181
530167	0.3237540750800362	0.3556357050507467	0.29097749983929844	0.3439185895688091	0.3593449067213429	0.3630569072638641	0.3705485824468663	0.3699123847245676	0.33812997126895206	0.33703484802135597	0.33703605004939086	0.3192643247649525	0.3126117233250353	0.30829476645446074	0.2947399290224722	0.29076451392154934	0.30527052738818383	0.3198997045820009	0.28298871930940767	0.5045810530408095	0.5877503636635524	0.5847195738956978	0.6679460608367438	0.5618701156258729	0.5754129754221855	0.5818185153036468	0.5824796566439792	0.6174436562307279	0.6135950432420862	0.5480805699145936	0.5514777960510464	0.25904708889670164	0.25318976684123673	0.3497521324801465	0.2947644735912673	0.24958485820810716	0.27743608767283623	0.173175065602029	0.14014354457643405	0.1601470838197505	0.15713065977008636	0.1924936261924748	0.11319162960767028	0.09728063288007718	0.0838895161798129	0.14874538834632361	0.07714882979403982	0.08378797448661572	0.0	0.02898602090748129	0.09319619981353686	0.08198495651265902	0.12662749152836963	0.11843509652155752	0.12781106758016433	0.14716142425222134	0.13153378468211474	0.13551836585640575	0.10683063528523462	0.09145222849617578	0.09521035438004251	0.1244144154653334	0.11971068528760033	0.11030633643672054	0.12023378092451832	0.14275830011860302	0.1349633889040961	0.14226300179492202	0.13796915326654502	0.13889564692235662	0.13208277019377915	0.1293976986611792	0.1338981280481934	0.13165730125622332	0.12939869866167925	0.13489458554678346	0.13883283564194804	0.15411661366672352	0.15013307962269745	0.10096783106069239	0.11136368088212678	0.124936583999179	0.12285089701501951	0.12285089701501951	0.13344285412582324	0.17352958683723219	0.1833339853431778	0.1833339853431778	0.18310267696712645	0.17665766620376291	0.19196275856351264	0.1982363165902707	0.19498809616361007	0.2603285611620537
530251	0.3444567374567903	0.3763383674275007	0.31168016221605255	0.36462125194556316	0.38004756909809695	0.3837595696406181	0.3912512448236203	0.39061504710132167	0.3588326336457061	0.35773751039811	0.3577387124261449	0.3399669871417065	0.3333143857017894	0.3289974288312148	0.31544259139922626	0.31146717629830345	0.3259731897649379	0.34060236695875495	0.3036913816861617	0.5252837154175635	0.6084530260403065	0.605422236272452	0.6886487232134979	0.5825727780026269	0.5961156377989395	0.6025211776804008	0.6031823190207333	0.638146318607482	0.6342977056188402	0.5687832322913476	0.5721804584278005	0.2797497512734557	0.2738924292179908	0.3704547948569006	0.31546713596802134	0.2702875205848612	0.29813875004959023	0.19387772797878305	0.1608462069531881	0.18084974619650457	0.17783332214684042	0.21319628856922884	0.13389429198442435	0.11798329525683127	0.104592178556567	0.16944805072307773	0.09785149217079392	0.10449063686336982	0.02898602090748129	0.0	0.11389886219029094	0.10268761888941312	0.14733015390512372	0.13913775889831162	0.14851372995691842	0.16786408662897545	0.15223644705886885	0.15622102823315986	0.12753329766198873	0.11215489087292986	0.11591301675679659	0.1451170778420875	0.14041334766435443	0.1310089988134746	0.1409364433012724	0.1634609624953571	0.1556660512808502	0.16296566417167607	0.15867181564329907	0.1595983092991107	0.15278543257053323	0.15010036103793328	0.15460079042494745	0.1523599636329774	0.1501013610384333	0.15559724792353755	0.1595354980187021	0.1748192760434776	0.1708357419994515	0.12167049343744647	0.13206634325888084	0.14563924637593306	0.14355355939177358	0.14355355939177358	0.1541455165025773	0.19423224921398624	0.20403664771993185	0.20403664771993185	0.2038053393438805	0.19736032858051697	0.2126654209402667	0.21893897896702474	0.21569075854036412	0.2810312235388078
F7H1	0.2927629927407946	0.32464462271150507	0.25998641750005685	0.3129275072295675	0.32835382438210126	0.33206582492462244	0.33955750010762464	0.33892130238532603	0.3071388889297104	0.30604376568211433	0.3060449677101492	0.28827324242571084	0.2816206409857937	0.2773036841152191	0.2637488466832306	0.25977343158230776	0.2742794450489422	0.28890862224275926	0.2519976369701661	0.47358997070156783	0.5567592813243109	0.5537284915564562	0.6369549784975022	0.5308790332866312	0.5444218930829439	0.5508274329644052	0.5514885743047375	0.5864525738914863	0.5826039609028446	0.517089487575352	0.5204867137118049	0.22805600655746003	0.22219868450199512	0.31876105014090494	0.2637733912520257	0.21859377586886555	0.2464450053335946	0.14218398326278736	0.10915246223719245	0.12915600148050893	0.12613957743084478	0.16150254385323318	0.0822005472684287	0.0662895505408356	0.052898433840571316	0.11775430600708205	0.07222291800511141	0.1250419478948013	0.09319619981353686	0.11389886219029094	0.0	0.03633134626863904	0.08097388128434965	0.08744401418231594	0.09681998524092275	0.11617034191297977	0.10054270234287316	0.10452728351716417	0.07583955294599304	0.06046114615693418	0.06421927204080093	0.09342333312609181	0.08871960294835875	0.07931525409747896	0.08924269858527674	0.11176721777936144	0.10397230656485452	0.11127191945568042	0.10697807092730342	0.10790456458311504	0.10109168785453757	0.09840661632193762	0.1029070457089518	0.10066621891698174	0.09840761632243765	0.10390350320754188	0.10784175330270644	0.12312553132748194	0.11914199728345586	0.06997674872145081	0.0803725985428852	0.09394550165993741	0.09185981467577793	0.09185981467577793	0.10245177178658164	0.14253850449799058	0.15234290300393616	0.15234290300393616	0.15211159462788484	0.1456665838645213	0.16097167622427103	0.16724523425102908	0.16399701382436843	0.22933747882281208
31219	0.2815517494399168	0.3134333794106272	0.24877517419917902	0.30171626392868967	0.31714258108122345	0.3208545816237446	0.3283462568067468	0.32771005908444817	0.2959276456288326	0.29483252238123653	0.2948337244092714	0.277061999124833	0.2704093976849159	0.2660924408143413	0.25253760338235276	0.24856218828142992	0.2630682017480644	0.27769737894188146	0.24078639366928822	0.46237872740068997	0.545548038023433	0.5425172482555785	0.6257437351966244	0.5196677899857534	0.533210649782066	0.5396161896635273	0.5402773310038598	0.5752413305906086	0.5713927176019667	0.5058782442744741	0.509275470410927	0.2168447632565822	0.2109874412011173	0.3075498068400271	0.25256214795114784	0.20738253256798772	0.23523376203271676	0.13097273996190956	0.09794121893631462	0.1179447581796311	0.11492833412996695	0.15029130055235534	0.07098930396755086	0.05507830723995778	0.04168719053969349	0.10654306270620423	0.06101167470423359	0.11383070459392348	0.08198495651265902	0.10268761888941312	0.03633134626863904	0.0	0.060206924058045466	0.07623277088143812	0.08560874194004493	0.10495909861210195	0.08933145904199534	0.09331604021628635	0.06462830964511522	0.04924990285605636	0.05300802873992311	0.082212089825214	0.07750835964748093	0.06810401079660114	0.07803145528439892	0.10055597447848362	0.0927610632639767	0.1000606761548026	0.0957668276264256	0.09669332128223722	0.08988044455365975	0.0871953730210598	0.09169580240807398	0.08945497561610392	0.08719637302155983	0.09269225990666406	0.09663051000182862	0.11191428802660412	0.10793075398257804	0.05876550542057298	0.06916135524200737	0.08273425835905958	0.0806485713749001	0.0806485713749001	0.09124052848570381	0.13132726119711274	0.14113165970305835	0.14113165970305835	0.140900351327007	0.13445534056364347	0.1497604329233932	0.15603399095015125	0.15278577052349063	0.21812623552193428
31129	0.32619428445562737	0.3580759144263379	0.29341770921488963	0.3463587989444003	0.3617851160969341	0.3654971166394553	0.3729887918224575	0.3723525941001588	0.34057018064454325	0.33947505739694717	0.33947625942498205	0.3217045341405437	0.3150519327006265	0.31073497583005194	0.2971801383980634	0.29320472329714053	0.30771073676377503	0.3223399139575921	0.28542892868499886	0.5070212624164006	0.5901905730391437	0.587159783271289	0.670386270212335	0.564310325001464	0.5778531847977766	0.5842587246792379	0.5849198660195704	0.6198838656063191	0.6160352526176773	0.5505207792901847	0.5539180054266377	0.26148729827229283	0.2556299762168279	0.3521923418557377	0.2972046829668585	0.25202506758369836	0.2798762970484274	0.1756152749776202	0.14258375395202524	0.1625872931953417	0.15957086914567756	0.19493383556806598	0.11563183898326147	0.09972084225566838	0.0863297255554041	0.1511855977219148	0.1056542097199442	0.1584732396096341	0.12662749152836963	0.14733015390512372	0.08097388128434965	0.060206924058045466	0.0	0.12087530589714872	0.13025127695575553	0.14960163362781254	0.13397399405770594	0.13795857523199695	0.10927084466082582	0.09389243787176697	0.0976505637556337	0.1268546248409246	0.12215089466319153	0.11274654581231174	0.12267399030010952	0.14519850949419422	0.1374035982796873	0.1447032111705132	0.14040936264213622	0.14133585629794782	0.13452297956937034	0.1318379080367704	0.1363383374237846	0.13409751063181452	0.13183890803727044	0.13733479492237466	0.14127304501753923	0.15655682304231472	0.15257328899828865	0.10340804043628359	0.11380389025771798	0.1273767933747702	0.12529110639061072	0.12529110639061072	0.13588306350141444	0.17596979621282338	0.185774194718769	0.185774194718769	0.18554288634271765	0.1790978755793541	0.19440296793910383	0.20067652596586188	0.19742830553920127	0.2627687705376449
w9pp	0.27461859989976367	0.3065002298704741	0.2418420246590259	0.29478311438853655	0.31020943154107034	0.31392143208359147	0.32141310726659367	0.32077690954429505	0.2889944960886795	0.2878993728410834	0.2879005748691183	0.27012884958467986	0.2634762481447628	0.2591592912741882	0.24560445384219964	0.2416290387412768	0.2561350522079113	0.27076422940172834	0.2338532441291351	0.45544557786053685	0.5386148884832799	0.5355840987154252	0.6188105856564712	0.5127346404456004	0.5262775002419129	0.5326830401233742	0.5333441814637065	0.5683081810504553	0.5644595680618136	0.498945094734321	0.5023423208707739	0.20991161371642908	0.20405429166096417	0.30061665729987397	0.24562899841099473	0.2004493830278346	0.22830061249256364	0.12403959042175643	0.0910080693961615	0.11101160863947798	0.10799518458981383	0.14335815101220223	0.06405615442739775	0.048145157699804667	0.055412234324804695	0.12026810649131542	0.0974618147131321	0.15028084460282198	0.11843509652155752	0.13913775889831162	0.08744401418231594	0.07623277088143812	0.12087530589714872	0.0	0.056906568393816435	0.07625692506587346	0.06062928549576685	0.06461386667005786	0.03592613609888673	0.04231675331590325	0.04607487919976999	0.07527894028506088	0.07057521010732781	0.06117086125644802	0.0710983057442458	0.0936228249383305	0.08582791372382359	0.09312752661464949	0.08883367808627249	0.0897601717420841	0.08294729501350663	0.08026222348090668	0.08476265286792087	0.08252182607595081	0.08026322348140671	0.08575911036651095	0.08969736046167551	0.104981138486451	0.10099760444242492	0.051832355880419866	0.06222820570185426	0.07580110881890646	0.07371542183474698	0.07371542183474698	0.0843073789455507	0.12439411165695963	0.13419851016290524	0.13419851016290524	0.1339672017868539	0.12752219102349036	0.14282728338324008	0.14910084140999813	0.1458526209833375	0.21119308598178116
s13pp	0.28399457095837044	0.315876200929081	0.2512179957176327	0.3041590854471434	0.31958540259967716	0.32329740314219835	0.33078907832520055	0.3301528806029019	0.2983704671472863	0.29727534389969024	0.2972765459277251	0.27950482064328674	0.27285221920336955	0.268535262332795	0.25498042490080647	0.2510050097998836	0.2655110232665181	0.28014020046033516	0.24322921518774193	0.4648215489191437	0.5479908595418868	0.5449600697740321	0.6281865567150781	0.5221106115042071	0.5356534713005197	0.542059011181981	0.5427201525223134	0.5776841521090622	0.5738355391204204	0.5083210657929278	0.5117182919293808	0.2192875847750359	0.213430262719571	0.3099926283584808	0.25500496946960155	0.20982535408644143	0.23767658355117047	0.13341556148036327	0.10038404045476833	0.1203875796980848	0.11737115564842066	0.15273412207080905	0.07343212548600457	0.05752112875841148	0.06478820538341151	0.12964407754992224	0.10683778577173891	0.1596568156614288	0.12781106758016433	0.14851372995691842	0.09681998524092275	0.08560874194004493	0.13025127695575553	0.056906568393816435	0.0	0.02951311865325987	0.013885479083153258	0.017870060257444264	0.03869741829110831	0.05169272437451006	0.0554508502583768	0.08465491134366769	0.07995118116593462	0.07054683231505483	0.08047427680285262	0.10299879599693731	0.0952038847824304	0.1025034976732563	0.0982096491448793	0.09913614280069091	0.09232326607211344	0.0896381945395135	0.09413862392652768	0.09189779713455762	0.08963919454001353	0.09513508142511776	0.09907333152028232	0.11435710954505782	0.11037357550103173	0.061208326939026676	0.07160417676046107	0.08517707987751329	0.08309139289335381	0.08309139289335381	0.09368335000415752	0.13377008271556645	0.14357448122151206	0.14357448122151206	0.14334317284546072	0.13689816208209718	0.1522032544418469	0.15847681246860496	0.15522859204194434	0.22056905704038798
f23ppA	0.3033449276304275	0.33522655760113795	0.27056835238968974	0.3235094421192004	0.33893575927173414	0.3426477598142553	0.3501394349972575	0.3495032372749589	0.3177208238193433	0.3166257005717472	0.3166269025997821	0.2988551773153437	0.2922025758754266	0.287885619004852	0.2743307815728635	0.27035536647194064	0.2848613799385751	0.29949055713239214	0.26257957185979897	0.4841719055912007	0.5673412162139437	0.5643104264460891	0.647536913387135	0.5414609681762641	0.5550038279725767	0.561409367854038	0.5620705091943704	0.5970345087811192	0.5931858957924775	0.5276714224649849	0.5310686486014378	0.2386379414470929	0.232780619391628	0.3293429850305378	0.2743553261416586	0.22917571075849844	0.2570269402232275	0.15276591815242024	0.11973439712682533	0.1397379363701418	0.13672151232047766	0.17208447874286606	0.09278248215806158	0.07687148543046848	0.08413856205546852	0.14899443422197925	0.12618814244379595	0.17900717233348581	0.14716142425222134	0.16786408662897545	0.11617034191297977	0.10495909861210195	0.14960163362781254	0.07625692506587346	0.02951311865325987	0.0	0.021109649576475223	0.030260899475615027	0.058047774963165336	0.07104308104656708	0.07480120693043381	0.1040052680157247	0.09930153783799163	0.08989718898711184	0.09982463347490962	0.12234915266899432	0.11455424145448741	0.1218538543453133	0.1175600058169363	0.11848649947274792	0.11167362274417045	0.1089885512115705	0.11348898059858469	0.11124815380661462	0.10898955121207053	0.11448543809717476	0.11842368819233932	0.13370746621711482	0.12972393217308875	0.08055868361108369	0.09095453343251808	0.1045274365495703	0.10244174956541081	0.10244174956541081	0.11303370667621453	0.15312043938762346	0.16292483789356904	0.16292483789356904	0.16269352951751773	0.1562485187541542	0.1715536111139039	0.17782716914066196	0.17457894871400131	0.23991941371244496
f3pp	0.2877172880603209	0.31959891803103135	0.25494071281958314	0.3078818025490938	0.32330811970162754	0.3270201202441487	0.3345117954271509	0.3338755977048523	0.3020931842492367	0.3009980610016406	0.3009992630296755	0.2832275377452371	0.27657493630532	0.2722579794347454	0.2587031420027569	0.25472772690183404	0.2692337403684685	0.28386291756228554	0.24695193228969237	0.4685442660210941	0.5517135766438371	0.5486827868759825	0.6319092738170284	0.5258333286061575	0.5393761884024701	0.5457817282839315	0.5464428696242638	0.5814068692110126	0.5775582562223709	0.5120437828948783	0.5154410090313312	0.2230103018769863	0.2171529798215214	0.3137153454604312	0.258727686571552	0.21354807118839184	0.24139930065312087	0.13713827858231364	0.10410675755671873	0.12411029680003521	0.12109387275037106	0.15645683917275946	0.07715484258795498	0.061243845860361884	0.06851092248536192	0.13336679465187262	0.11056050287368932	0.1633795327633792	0.13153378468211474	0.15223644705886885	0.10054270234287316	0.08933145904199534	0.13397399405770594	0.06062928549576685	0.013885479083153258	0.021109649576475223	0.0	0.01463325990550841	0.04242013539305872	0.055415441476460464	0.05917356736032721	0.0883776284456181	0.08367389826788503	0.07426954941700524	0.08419699390480302	0.10672151309888772	0.09892660188438081	0.1062262147752067	0.1019323662468297	0.10285885990264132	0.09604598317406385	0.0933609116414639	0.09786134102847809	0.09562051423650803	0.09336191164196393	0.09885779852706816	0.10279604862223272	0.11807982664700822	0.11409629260298214	0.06493104404097709	0.07532689386241148	0.0888997969794637	0.08681410999530421	0.08681410999530421	0.09740606710610793	0.13749279981751686	0.14729719832346244	0.14729719832346244	0.14706588994741113	0.1406208791840476	0.1559259715437973	0.16219952957055536	0.15895130914389471	0.22429177414233836
w12pp	0.2917018692346119	0.32358349920532237	0.25892529399387415	0.3118663837233848	0.32729270087591855	0.33100470141843974	0.33849637660144194	0.3378601788791433	0.3060777654235277	0.30498264217593163	0.3049838442039665	0.28721211891952814	0.280559517479611	0.2762425606090364	0.2626877231770479	0.25871230807612505	0.2732183215427595	0.28784749873657656	0.2509365134639834	0.4725288471953851	0.5556981578181281	0.5526673680502735	0.6358938549913195	0.5298179097804485	0.5433607695767612	0.5497663094582225	0.5504274507985548	0.5853914503853036	0.5815428373966619	0.5160283640691693	0.5194255902056222	0.22699488305127732	0.22113756099581242	0.31769992663472224	0.262712267745843	0.21753265236268285	0.2453838818274119	0.14112285975660466	0.10809133873100975	0.12809487797432623	0.12507845392466208	0.16044142034705047	0.08113942376224599	0.0652284270346529	0.07249550365965293	0.13735137582616364	0.11454508404798033	0.1673641139376702	0.13551836585640575	0.15622102823315986	0.10452728351716417	0.09331604021628635	0.13795857523199695	0.06461386667005786	0.017870060257444264	0.030260899475615027	0.01463325990550841	0.0	0.046404716567349735	0.05940002265075148	0.06315814853461822	0.09236220961990911	0.08765847944217604	0.07825413059129625	0.08818157507909404	0.11070609427317873	0.10291118305867182	0.11021079594949772	0.10591694742112072	0.10684344107693233	0.10003056434835486	0.09734549281575491	0.1018459222027691	0.09960509541079904	0.09734649281625495	0.10284237970135918	0.10678062979652374	0.12206440782129924	0.11808087377727315	0.0689156252152681	0.0793114750367025	0.09288437815375471	0.09079869116959523	0.09079869116959523	0.10139064828039894	0.14147738099180787	0.15128177949775345	0.15128177949775345	0.15105047112170214	0.1446054603583386	0.15991055271808832	0.16618411074484638	0.16293589031818573	0.22827635531662938
